Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304)
3.4986179006060925e-08,0.512780453500035,0.0,1.6062072831913233e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.462714824673326e-19,1.2034767010627716e-29,0.0,1.700945454926474e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424245369581,0.9999431137914845,0.0,0.0,3.4885964789712103e-07,2.512699590167269e-07,9.311071969101903e-08,4.478951597000351e-09,5.688620849988358e-05,6.783908289025098e-16,8.223243643832518e-26,1.5093544897519515e-15,6.1372258213886415e-21,2.944818940979495e-14,3.5419799212501915e-37,4.968894540969153e-37,1.4681444331073878e-18,2.5358941636627643e-37,4.905969370663381e-23,1.163211249687533e-41,3.343652321195495e-37,2.470206170620021e-39,1.7938474549662064e-37,6.68606022932023e-37
3.571702430480169e-08,0.512780454203196,0.0,1.6718954399377764e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.75128840040524e-19,1.3081366996717935e-29,0.0,1.9100148816287117e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544242380820645,0.9999431137914837,0.0,0.0,3.561471642666129e-07,2.566115653126711e-07,9.505619305363054e-08,4.479387619815807e-09,5.688620849988618e-05,7.074044061230684e-16,8.753951236348665e-26,1.5095098931776557e-15,6.269361942885768e-21,3.0707853301952514e-14,3.965989288368538e-37,5.454596971566076e-37,1.5309484905816534e-18,2.843020157614364e-37,5.0115627812101943e-23,1.3304833781872866e-41,3.6800076983903433e-37,2.7470614810626e-39,1.9977850327437673e-37,7.448869893048924e-37
3.644786960354246e-08,0.5127804549063569,0.0,1.7389047006327044e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.052075404298949e-19,1.4194921081983698e-29,0.0,2.1395916386785446e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544242307945483,0.999943113791483,0.0,0.0,3.634346805409236e-07,2.6195323274752475e-07,9.700166667798529e-08,4.47976213234754e-09,5.688620849988608e-05,7.370281651624664e-16,9.30703721668315e-26,1.5096434412284876e-15,6.401499726900227e-21,3.199401358298387e-14,4.4302023330138966e-37,5.975721322185276e-37,1.595073651991558e-18,3.179596354183992e-37,5.1171575711434073e-23,1.5175512056294907e-41,4.042065436090584e-37,3.047941682830365e-39,2.2196834562372852e-37,8.280611454708665e-37
3.7909560201023985e-08,0.5127804563126787,0.0,1.876886587842274e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.691306621871965e-19,1.663416566795541e-29,0.0,2.6664114822367166e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544242162195161,0.9999431137914817,0.0,0.0,3.78009712804002e-07,2.72636717787837e-07,1.0089261455642025e-07,4.480360028175504e-09,5.688620849988027e-05,7.981062533619713e-16,1.0482187481800502e-25,1.5098568392182844e-15,6.665779378354183e-21,3.4645824292551254e-14,5.4907404965311806e-37,7.131184874127904e-37,1.7272873406000368e-18,3.949612633517162e-37,5.328350568557571e-23,1.9586273748267683e-41,4.848786032711128e-37,3.7277963281921686e-39,2.7219347061657443e-37,1.0169733827704727e-36
3.937125079850551e-08,0.5127804577190005,0.0,2.02015303485239e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.382442348180211e-19,1.9375626687493986e-29,0.0,3.294469579103158e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544242016444842,0.9999431137914804,0.0,0.0,3.9258474468635634e-07,2.833203586609635e-07,1.0478356306683929e-07,4.480801020648052e-09,5.6886208499872516e-05,8.61625134646038e-16,1.1752378767184648e-25,1.5100144874790268e-15,6.930063267063563e-21,3.740362314091276e-14,6.7479554561874346e-37,8.449614150103254e-37,1.8647855889777293e-18,4.863983385065412e-37,5.539547160458386e-23,2.502879597406698e-41,5.775227411044701e-37,4.5223737697201435e-39,3.3101812485258083e-37,1.2393269243381958e-36
4.083294139598704e-08,0.5127804591253221,0.0,2.168704108180202e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.127516479792815e-19,2.2443354361016776e-29,0.0,4.038117878521256e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544241870694527,0.999943113791479,0.0,0.0,4.0715977618798725e-07,2.9400411434823966e-07,1.086745120173833e-07,4.481126320273888e-09,5.688620849987567e-05,9.27584839418912e-16,1.3121292264425591e-25,1.5101310286210486e-15,7.194350277529032e-21,4.0267411258832136e-14,8.228454502244784e-37,9.946028306222434e-37,2.0075684636512235e-18,5.942424586665895e-37,5.7507464577969e-23,3.1690196479933255e-41,6.833477898340893e-37,5.445196350724208e-39,3.994713465734068e-37,1.4994623067000392e-36
4.2294631993468566e-08,0.512780460531644,0.0,2.3225398568757606e-18,0.0,0.0,0.0,0.0,0.0,0.0,7.928562931405819e-19,2.586232322002677e-29,0.0,4.913061395481506e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544241724944218,0.9999431137914774,0.0,0.0,4.2173480730889457e-07,3.046879545704318e-07,1.1256546126642538e-07,4.481366347902126e-09,5.6886208499878465e-05,9.959853901065933e-16,1.4592606017414807e-25,1.5102172715533726e-15,7.45863958630622e-21,4.3237189426730175e-14,9.96119397133549e-37,1.163613804259366e-36,2.1556360136776965e-18,7.206404170180241e-37,5.961947804304536e-23,3.9782363139898806e-41,8.036311302399301e-37,6.510726635417334e-39,4.78654915635105e-37,1.8020930201508654e-36
4.3756322590950093e-08,0.5127804619379656,0.0,2.4816603169736243e-18,0.0,0.0,0.0,0.0,0.0,0.0,8.787615630208318e-19,2.965843211371277e-29,0.0,5.936424128930409e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554424157919391,0.9999431137914759,0.0,0.0,4.363098380490788e-07,3.1537185705070483e-07,1.1645641070976868e-07,4.481543484556435e-09,5.6886208499873966e-05,1.0668268031901604e-15,1.6169994914763491e-25,1.510281168534264e-15,7.72293058757533e-21,4.6312958163972335e-14,1.1977582152542702e-36,1.3536346895807976e-36,2.308988275097116e-18,8.679218335169593e-37,6.173150717175052e-23,4.954409819111352e-41,9.397197051543685e-37,7.734388230437504e-39,5.697450040489374e-37,2.1523222020066812e-36
4.521801318843162e-08,0.5127804633442872,0.0,2.6460655149240835e-18,0.0,0.0,0.0,0.0,0.0,0.0,9.706708511539986e-19,3.3858504213619946e-29,0.0,7.126815146524546e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544241433443609,0.9999431137914744,0.0,0.0,4.5088486840853993e-07,3.260558054049815e-07,1.2034736027077896e-07,4.48167419094221e-09,5.6886208499869825e-05,1.1401090907730035e-15,1.7857130684589333e-25,1.5103285682586952e-15,7.987222835772882e-21,4.949471779768991e-14,1.4311582287088037e-36,1.5663752496102088e-36,2.4676252743639323e-18,1.0386067812781655e-36,6.384354841343069e-23,6.124335193138737e-41,1.0930310059916327e-36,9.132585978421823e-39,6.739937765694764e-37,2.5556594051647495e-36
4.667970378591315e-08,0.5127804647506087,0.0,2.815755470197504e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.0687875515595067e-18,3.8490287016756473e-29,0.0,8.504394816824619e-63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544241287693309,0.9999431137914728,0.0,0.0,4.654598983872785e-07,3.367397875407036e-07,1.242383098928949e-07,4.481770616174315e-09,5.6886208499869344e-05,1.2158322617703755e-15,1.965768189122211e-25,1.5103637874594702e-15,8.251516002043058e-21,5.2782468515015996e-14,1.6999815658458708e-36,1.8036147795814063e-36,2.6315470309517573e-18,1.235413407713131e-36,6.595559914765981e-23,7.517954610236583e-41,1.2650540336240548e-36,1.0722725564155633e-38,7.927309445515487e-37,3.0180374370491923e-36
4.8141394383394674e-08,0.5127804661569303,0.0,2.9907301971501813e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.1733150585061032e-18,4.358245234730381e-29,0.0,1.009094117880432e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544241141943015,0.9999431137914709,0.0,0.0,4.800349279852944e-07,3.4742379450962777e-07,1.281292595342624e-07,4.4818417503470445e-09,5.688620849986804e-05,1.2939963227616413e-15,2.1575313933622622e-25,1.510390020429785e-15,8.515809843037725e-21,5.6176210400509725e-14,2.008166477333793e-36,2.0672022271725544e-36,2.80075355921947e-18,1.4612655501069026e-36,6.80676574355317e-23,9.168598952909346e-41,1.4573502343242252e-36,1.252323255011709e-38,9.273652744152644e-37,3.545829266820354e-36
4.96030849808762e-08,0.5127804675632518,0.0,3.1709897063345686e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.2844567663460347e-18,4.9164596357276015e-29,0.0,1.1909916432811698e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240996192723,0.9999431137914694,0.0,0.0,4.946099572025883e-07,3.5810781970225003e-07,1.3202020916396634e-07,4.481894233877024e-09,5.688620849986479e-05,1.374601278588733e-15,2.3613689045090135e-25,1.5104096265929079e-15,8.780104179011133e-21,5.967594346243591e-14,2.3599376631177133e-36,2.3590563105793487e-36,2.975244869721623e-18,1.719300345325872e-36,7.017972184510823e-23,1.1113238713279342e-40,1.6715544121656948e-36,1.4553570874058578e-38,1.0793860533179266e-36,4.1458649967832094e-36
5.106477557835773e-08,0.5127804689695732,0.0,3.3565340054670998e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.4024160693925667e-18,5.526723952653165e-29,0.0,1.3986533532767172e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240850442435,0.9999431137914675,0.0,0.0,5.091849860391598e-07,3.6879185825275376e-07,1.3591115875924767e-07,4.48193295533812e-09,5.688620849986231e-05,1.4576471327982098e-15,2.5776466293763014e-25,1.5104243429204144e-15,9.044398877638183e-21,6.32816676521769e-14,2.7598166078121817e-36,2.6811656350464193e-36,3.1550209701763904e-18,2.0128758334397694e-36,7.229179132244602e-23,1.3392744156008156e-40,1.9093756200222716e-36,1.683426085737638e-38,1.2503645159106042e-36,4.8254488920208345e-36
5.2526466175839255e-08,0.5127804703758946,0.0,3.547363100177325e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.5273963618251727e-18,6.19218266623722e-29,0.0,1.6347822863037579e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240704692152,0.9999431137914657,0.0,0.0,5.237600144950096e-07,3.794759065784123e-07,1.398021083033486e-07,4.481961514213412e-09,5.68862084998608e-05,1.5431338879834339e-15,2.8067301583625053e-25,1.5104354483537636e-15,9.308693841486842e-21,6.699338287925824e-14,3.212631924207065e-36,3.035588808272923e-36,3.3400818662148045e-18,2.3455785551392404e-36,7.440386509171006e-23,1.605215466056695e-40,2.172598031105222e-36,1.9386896768427078e-38,1.4419552356914884e-36,5.5923764628473685e-36
5.398815677332078e-08,0.5127804717822161,0.0,3.743476994573138e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.6596010376179997e-18,6.916072689879232e-29,0.0,1.9022698989410461e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240558941871,0.9999431137914637,0.0,0.0,5.383350425701378e-07,3.9015996203205767e-07,1.4369305778388729e-07,4.4819825700516756e-09,5.688620849985871e-05,1.6310615460427466e-15,3.048984765593662e-25,1.5104438878639734e-15,9.57298899856695e-21,7.081108902268599e-14,3.723529704767301e-36,3.424454554830768e-36,3.5304275619460635e-18,2.721231142867905e-36,7.651594257984412e-23,1.9140957252583213e-40,2.46308179237116e-36,2.2234163971698458e-38,1.655897483415876e-36,6.454951596258321e-36
5.544984737080231e-08,0.5127804731885375,0.0,3.9448756916434995e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.799233490488905e-18,7.701723369542331e-29,0.0,2.204202747612152e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240413191596,0.9999431137914618,0.0,0.0,5.529100702645444e-07,4.008440226544845e-07,1.475840071917e-07,4.481998091221437e-09,5.6886208499856164e-05,1.721430108363407e-15,3.3047754091041213e-25,1.5104503608370556e-15,9.837284295597993e-21,7.47347859390237e-14,4.297983881072667e-36,3.8499618296859e-36,3.726058060360294e-18,3.143899905581004e-36,7.862802336293167e-23,2.2713374376649363e-40,2.7827638608802434e-36,2.5399855687780627e-38,1.894016554548165e-36,7.422003733277809e-36
5.6911537968283836e-08,0.5127804745948588,0.0,4.151559193543141e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.946497113863421e-18,8.552556483625304e-29,0.0,2.543869176049879e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240267441323,0.9999431137914597,0.0,0.0,5.674850975782299e-07,4.115280869993939e-07,1.5147495652002174e-07,4.482009530786026e-09,5.688620849985399e-05,1.8142395759516413e-15,3.574466731044361e-25,1.5104553835646269e-15,1.010157969324823e-20,7.87644734681032e-14,4.9418065910974535e-36,4.314379931002612e-36,3.92697336361331e-18,3.6179024070432375e-36,8.074010712824212e-23,2.6828660935039703e-40,3.133658824289037e-36,2.8908889390855385e-38,2.1582250678801895e-36,8.502905088913562e-36
5.837322856576536e-08,0.51278047600118,0.0,4.3635275018056645e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.1015953008477904e-18,9.472086242821047e-29,0.0,2.92476600767159e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544240121691055,0.9999431137914577,0.0,0.0,5.820601245111944e-07,4.22212154002376e-07,1.55365905763874e-07,4.482017958133423e-09,5.688620849985204e-05,1.9094899495299712e-15,3.8584230579052144e-25,1.5104593360136411e-15,1.0365875162570972e-20,8.290015143729877e-14,5.6611585542030706e-36,4.820048612416073e-36,4.133173473239736e-18,4.147815037603532e-36,8.28521936458124e-23,3.1551410583729597e-40,3.517859706723797e-36,3.278732287187114e-38,2.4505242375553096e-36,9.707587911268022e-36
6.129660976072842e-08,0.5127804788138226,0.0,4.80331854130332e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.4361089363663748e-18,1.1531754699863702e-28,0.0,3.825320764921715e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544239830190529,0.9999431137914534,0.0,0.0,6.112101772349614e-07,4.4358029310855427e-07,1.6314780398472702e-07,4.482028663622503e-09,5.688620849984846e-05,2.1073134165191174e-15,4.470586455495296e-25,1.5104650560217095e-15,1.0894466238075456e-20,9.14894779603998e-14,7.352898347021885e-36,5.964849676951208e-36,4.561428115500642e-18,5.395015747778263e-36,8.707637431781176e-23,4.3106294330008125e-40,4.39494821678231e-36,4.1762415417204295e-38,3.127849782544577e-36,1.2530931003534465e-35
6.421999095569148e-08,0.5127804816264648,0.0,5.264248815287221e-18,0.0,0.0,0.0,0.0,0.0,0.0,2.8044015348374664e-18,1.3910691066189077e-28,0.0,4.938265758314469e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544239538690021,0.9999431137914487,0.0,0.0,6.40360228435847e-07,4.649484358340615e-07,1.7092970183489969e-07,4.482034366004677e-09,5.688620849984321e-05,2.314900511859889e-15,5.144173909762295e-25,1.510468998363059e-15,1.142305740955157e-20,1.0050276398456329e-13,9.429855380610507e-36,7.304496401324063e-36,5.0108219923013735e-18,6.927576994101466e-36,9.130056448784573e-23,5.80137859088803e-40,5.432372107141134e-36,5.255699344229082e-38,3.943821639629119e-36,1.5983349705595333e-35
6.714337215065453e-08,0.5127804844391071,0.0,5.746318325975812e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.208100228058627e-18,1.6640336573708973e-28,0.0,6.299764313405216e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544239247189525,0.999943113791444,0.0,0.0,6.695102781138529e-07,4.86316579842739e-07,1.7871159930346495e-07,4.482037412364565e-09,5.6886208499838445e-05,2.532251236742045e-15,5.882088693891902e-25,1.510471996986281e-15,1.1951648613468426e-20,1.0994000792722086e-13,1.1954924329317256e-35,8.860254571736744e-36,5.481355105867916e-18,8.792198462942569e-36,9.552476365565969e-23,7.701620207284814e-40,6.649778592235064e-36,6.542214310101638e-38,4.917763449425306e-36,2.0166231287890518e-35
7.006675334561759e-08,0.512780487251749,0.0,6.2495270739378215e-18,0.0,0.0,0.0,0.0,0.0,0.0,3.648832141669875e-18,1.9753611354605545e-28,0.0,7.949976909021946e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544238955689046,0.9999431137914392,0.0,0.0,6.986603262689804e-07,5.076847238126539e-07,1.8649349638423972e-07,4.482039130818145e-09,5.688620849983438e-05,2.7593655916018816e-15,6.687229055605207e-25,1.5104745237876297e-15,1.2480239813876353e-20,1.1980120817272448e-13,1.4997607072650815e-35,1.0654528245396066e-35,5.973027456776639e-18,1.1040468321841046e-35,9.974897154082671e-23,1.0097495892721736e-39,8.068145337263866e-36,8.062868732925603e-38,6.07053447016324e-36,2.519164370281426e-35
7.299013454058064e-08,0.5127804900643909,0.0,6.773875058505604e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.128224395101391e-18,2.3284914436930126e-28,0.0,9.93322881784608e-62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544238664188582,0.9999431137914341,0.0,0.0,7.278103729012319e-07,5.290528671819448e-07,1.9427539307459598e-07,4.4820400858545295e-09,5.6886208499830096e-05,2.9962435763110483e-15,7.562488223757904e-25,1.5104767793371624e-15,1.3008830995495075e-20,1.300863630806373e-13,1.863426977976763e-35,1.2710862457787166e-35,6.485839044367704e-18,1.3729048398241368e-35,1.0397318802765721e-22,1.3087999690094137e-39,9.709798170882466e-36,9.846753267758757e-38,7.42455702554248e-36,3.118276634852048e-35
7.591351573554369e-08,0.5127804928770326,0.0,7.319362278516633e-18,0.0,0.0,0.0,0.0,0.0,0.0,4.647904101479711e-18,2.72701237382881e-28,0.0,1.2298250824691294e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544238372688134,0.9999431137914288,0.0,0.0,7.56960418010609e-07,5.504210096929223e-07,2.0205728937332843e-07,4.482040536368084e-09,5.688620849982562e-05,3.2428851905152234e-15,8.510754417810638e-25,1.5104788556232919e-15,1.3537422151316714e-20,1.4079547100060605e-13,2.2948513594676897e-35,1.5053947121670976e-35,7.019789867486651e-18,1.6919940873234733e-35,1.0819741306640636e-22,1.678636094181749e-39,1.1598436478972245e-35,1.1925016612634438e-37,9.003855820780131e-36,3.827451118160887e-35
7.883689693050675e-08,0.5127804956896742,0.0,7.885988732725809e-18,0.0,0.0,0.0,0.0,0.0,0.0,5.209498366793879e-18,3.17467776439185e-28,0.0,1.5098930859295406e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544238081187701,0.9999431137914232,0.0,0.0,7.86110461597113e-07,5.717891511385599e-07,2.0983918527946871e-07,4.482040690354121e-09,5.688620849982113e-05,3.4992904338224524e-15,9.534910244129458e-25,1.510480826549361e-15,1.4066013275711277e-20,1.5192853028063182e-13,2.803250223401944e-35,1.7709739397987213e-35,7.574879924896797e-18,2.0681459567728503e-35,1.124216466183143e-22,2.132352763266073e-39,1.3759317157286042e-35,1.4331172159255736e-37,1.0834298284938754e-35,4.661569205084112e-35
8.468365932043287e-08,0.5127805013149569,0.0,9.082659338185293e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.464938960374753e-18,4.233337320492846e-28,0.0,2.2250237329808125e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544237498186879,0.9999431137914114,0.0,0.0,8.444105442015095e-07,6.145254303573862e-07,2.2540297591174458e-07,4.482040587401056e-09,5.688620849981223e-05,4.041391805916988e-15,1.1822391556303785e-24,1.510484622394297e-15,1.512319541726276e-20,1.7546649630142437e-13,4.092683180779849e-35,2.4069522161374554e-35,8.748477737072914e-18,3.022527985699332e-35,1.20870139182787e-22,3.354631039779508e-39,1.9006978195328413e-35,2.027394850483178e-37,1.5362027174313692e-35,6.772036807996521e-35
9.053042171035899e-08,0.5127805069402391,0.0,1.0363886863201228e-17,0.0,0.0,0.0,0.0,0.0,0.0,7.907562906221164e-18,5.537236229649287e-28,0.0,3.191062575110164e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544236915186119,0.9999431137913988,0.0,0.0,9.027106207144351e-07,6.572617042392128e-07,2.40966764968621e-07,4.482040379009016e-09,5.6886208499803276e-05,4.622547688673777e-15,1.4447900891344453e-24,1.5104883807749757e-15,1.618037740385399e-20,2.0070024789266e-13,5.820865111042115e-35,3.201888868020315e-35,1.0006632469286373e-17,4.3020230750644895e-35,1.2931866564009254e-22,5.115475386577363e-39,2.568132533591109e-35,2.798349955908243e-37,2.1246103544595566e-35,9.593835773843711e-35
9.637718410028511e-08,0.5127805125655206,0.0,1.1729671295322773e-17,0.0,0.0,0.0,0.0,0.0,0.0,9.550386835137483e-18,7.121455945670383e-28,0.0,4.469110703932124e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544236332185423,0.9999431137913852,0.0,0.0,9.610106911359032e-07,6.999979726555403e-07,2.5653055244949717e-07,4.482040194278897e-09,5.688620849979428e-05,5.242758077822261e-15,1.743432921922314e-24,1.5104921475625652e-15,1.7237559231990414e-20,2.27629771788728e-13,8.090853647398767e-35,4.180540372540759e-35,1.1349344109164464e-17,5.982805001741954e-35,1.3776722601128057e-22,7.588298260137635e-39,3.403447133931754e-35,3.780380569931486e-37,2.875259193884426e-35,1.329386069669834e-34
9.999999999999998e-08,0.5127805181908015,0.0,1.2618378374441639e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.067448634648733e-17,8.260177221634258e-28,0.0,5.448641629186267e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544235970942074,0.9999431137913766,0.0,0.0,9.971350263013243e-07,7.264785453928755e-07,2.6617430541255243e-07,4.48204008036167e-09,5.688620849978867e-05,5.646654500190317e-15,1.9475900309786727e-24,1.5104944817624797e-15,1.789261829157836e-20,2.4516695464080106e-13,9.821265261829499e-35,4.890828869915594e-35,1.2223754647537867e-17,7.264000390044718e-35,1.430022050368552e-22,9.571315913395939e-39,4.0174184527350235e-35,4.511551725359784e-37,3.4347693067468414e-35,1.6111483500620991e-34
1.0222394649021123e-07,0.5127805181908015,0.0,1.31800126218457e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.1406427273496944e-17,9.023504604981163e-28,0.0,6.1300459074920176e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5544235749184786,0.999943113791371,0.0,0.0,1.0193107554659277e-06,7.427342356320993e-07,2.7209433835449346e-07,4.482040007360693e-09,5.688620849978522e-05,5.902022968977314e-15,2.080448626158673e-24,1.5104959135722345e-15,1.829474090237178e-20,2.562550547190907e-13,1.1021313814246592e-34,5.369618142590929e-35,1.2776612644086388e-17,8.152461103508873e-35,1.4621582035083274e-22,1.0986558186061151e-38,4.4343664841321996e-35,5.011745793636932e-37,3.817767100534796e-35,1.8064519937010557e-34
1.0807070888013735e-07,0.5127805238160819,0.0,1.4714910830067652e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.348870064375962e-17,1.1283304242865844e-27,0.0,8.255081434709292e-61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.554423516618421,0.9999431137913558,0.0,0.0,1.0776108137045224e-06,7.854704931919084e-07,2.8765812268371773e-07,4.482039795128523e-09,5.688620849977611e-05,6.600342357755831e-15,2.4581101207381647e-24,1.5104996705870684e-15,1.9351922415624077e-20,2.865760834134029e-13,1.4747582280960559e-34,6.797746402317083e-35,1.428843806143854e-17,1.091073793239014e-34,1.5466444871264277e-22,1.556943065427135e-38,5.691163254081183e-35,6.5346755606914044e-37,4.984851983030156e-35,2.4125499110635867e-34
