Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42)
4.063466604901757e-05,0.7993155755553724,0.0001921630461853226,6.0248854755129106e-05,0.00010815807722544772,0.018423251651664807,0.0,0.0,0.001362201149318835,6.774641607342086e-05,0.009850705543752128,0.00034142150748893007,3.8323802925956326e-05,2.195170601852633e-14,5.56138024507771e-11,2.623033792789755e-08,0.000109692978004564,0.0002031620161378423,2.6614757498181423e-12,2.0382681301819482e-10,1.6160239397326736e-09,2.717645584443586e-13,2.5212622446599452e-09,7.2690266025724e-07,3.089130052712018e-08,8.292801674726558e-10,9.030142280554418e-12,6.970043433952657e-08,3.4135173858433614e-07,7.075971406331116e-10,3.7739433073615515e-09,7.490074803356178e-12,1.2444426544560017e-11,1.6941954801001255e-08,3.76,0.0,0.4756148551730369,0.9835640761322616,0.011522126321319194,0.0005600917019772789,0.4723246681024476,0.33053767403266265,0.12116522858986614,2.770280213175215e-06,0.0006194898139567402,0.005652996169519549,1.3739857983650539e-08,2.4455686789690797e-10,2.4599561830168765e-14,0.0015943942523970922,6.5459657024255626e-09,2.0300835345427737e-09,0.0006193650793988049,6.19864172656208e-09,3.6878741175944336e-09,7.605874995547656e-15,3.4453933330700754e-09,1.3285864533444152e-11,5.116452192432469e-10,2.4435910906117356e-09,4.3138335647784133e-16,4.579869785340501e-15,1.9869319102197034e-07,6.782615117133663e-12,0.0013569455356787319,0.002017927024024347,0.0001268134569471654,2.557227070517209e-05,0.0010874327483634777,0.008148666255503704,0.01739841485261692,7.000306081048077e-05,1.59986886394372e-05,2.7526166152154515e-05,7.989320983767762e-05,0.0002581190200795852,0.009526344581075891,0.001970000734400876,0.0018779409873762069,7.636739940445127e-08,0.004664394695862334,6.996838262547315e-07,5.29877822808205e-07,7.337592313614718e-12,1.7092559571084464e-08,1.7586851915064003e-05,0.0001939209540669271,1.3430833149161243e-06,1.014305304501271e-12,1.237857636101165e-08,0.00026333350493972445,0.0011437205001327718,1.2280181499884455e-07,2.489221422106373e-08,0.0014886610584536524
4.077890511687647e-05,0.7994969833658281,0.00019292179015697168,6.065088165881681e-05,0.00010864532343613649,0.018540993816795002,0.0,0.0,0.001367180806861127,6.825195983468177e-05,0.009962915279532643,0.00034514242148211743,3.8588989246454606e-05,2.238566290887161e-14,5.648149235148428e-11,2.6539739816329933e-08,0.00011051889508531751,0.0002046637288706555,2.726068355061608e-12,2.0562267399518257e-10,1.6489417021883394e-09,2.7747198258824824e-13,2.5508046201677045e-09,7.383457459207385e-07,3.122458357646657e-08,8.483513665812321e-10,9.254014096479674e-12,7.112313943392023e-08,3.4770005034693357e-07,7.195322736136809e-10,3.818898826022112e-09,7.603806113636714e-12,1.268382463962477e-11,1.7252535772047512e-08,3.76,0.0,0.47424560987871817,0.9834184130276037,0.011621275354539997,0.0005655494480939739,0.4735099924718287,0.33106459819425044,0.12163847079104444,2.76392879359898e-06,0.0006193980648121741,0.005690355921645469,1.3830943235314198e-08,2.4472915278384805e-10,2.462954184492924e-14,0.0016037644509231813,6.633448424592423e-09,2.0570543842328876e-09,0.0006254024386016569,6.281080270407879e-09,3.707274347621776e-09,7.704633450369682e-15,3.4909946834033543e-09,1.3461709826447791e-11,5.184171265375625e-10,2.475918879527744e-09,4.369846439484504e-16,4.639337082262146e-15,2.0200329367307773e-07,6.806553301713748e-12,0.0013751589440771216,0.0020382264699137817,0.0001269910386431617,2.560702615058545e-05,0.0010882887528320358,0.008177404889145088,0.017499791565000495,7.037288556854178e-05,1.608868933730257e-05,2.769422369759244e-05,8.045386448787878e-05,0.00025988859626371397,0.00960441297570259,0.0019852083108374613,0.0018848759031235903,7.639889443189333e-08,0.004708273547769411,7.065721286732555e-07,5.333119917479068e-07,7.38513949500426e-12,1.711009808463569e-08,1.771518737477339e-05,0.00019541002518071144,1.355282006028299e-06,1.020877257748551e-12,1.2458834383915312e-08,0.000265205099540357,0.0011523586509617648,1.2362834485787354e-07,2.4917233154318635e-08,0.001506106738667983
4.092314418473537e-05,0.7996781321638036,0.0001936803739632157,6.105398433063957e-05,0.0001091323338196926,0.01865893526503443,0.0,0.0,0.001372126441165001,6.875718135965399e-05,0.010075934262520576,0.0003488881200116758,3.885467465079371e-05,2.282629529091313e-14,5.735882711645779e-11,2.68513994011237e-08,0.00011134738960080059,0.0002061712827347831,2.7920117424064215e-12,2.0742669631152065e-10,1.6824057374630046e-09,2.832792318804394e-13,2.580557211859382e-09,7.499205113993177e-07,3.155932135322707e-08,8.67788897064355e-10,9.482574550978513e-12,7.256968860555026e-08,3.541394870928076e-07,7.316247697371805e-10,3.864172185534036e-09,7.718757153244382e-12,1.2927108006537327e-11,1.7567461145692237e-08,3.76,0.0,0.4728791800521282,0.9832719643231695,0.011720884216575236,0.0005710355133126006,0.4746925730618133,0.33158721252497797,0.12211218931261617,2.7575869538740114e-06,0.0006193058208759432,0.00572782622519663,1.3922298778041025e-08,2.4489982154872584e-10,2.4659164439352365e-14,0.0016131445710657183,6.721777518844897e-09,2.0842836106148958e-09,0.0006314570884781669,6.364309394163231e-09,3.726581701903972e-09,7.80429598807128e-15,3.5370302230261603e-09,1.363922939812323e-11,5.252535113242452e-10,2.5085542527719303e-09,4.4263720825322435e-16,4.699348772248794e-15,2.0535520301601178e-07,6.830496181247625e-12,0.0013935447273616562,0.002058631714875812,0.00012716664388697917,2.564136106445011e-05,0.0010891243976482404,0.008205990560968546,0.017601212943953507,7.074250484349276e-05,1.6178752754104926e-05,2.7862348216646857e-05,8.101577842325879e-05,0.0002616612971039524,0.009682821335596496,0.002000442474594022,0.0018918181664305928,7.642889219546572e-08,0.004752358568046488,7.134977535488122e-07,5.36749694168094e-07,7.43273554538294e-12,1.712734727492172e-08,1.7843967779413416e-05,0.00019690186847409573,1.367526600735699e-06,1.0274559611759181e-12,1.2539175553382583e-08,0.00026708023501110937,0.0011610283955809453,1.2445583316500762e-07,2.4941812144288835e-08,0.0015236715811159768
4.1067383252594264e-05,0.7998590226157182,0.0001944387870523062,6.14581567540949e-05,0.00010961909738361184,0.018777074012104763,0.0,0.0,0.0013770379957148856,6.926204519420609e-05,0.01018976428548228,0.00035265864017498767,3.912085174140862e-05,2.3273669873732456e-14,5.824585615079154e-11,2.7165317737141696e-08,0.00011217844564213434,0.00020768467063355073,2.8593291275174127e-12,2.0923887453981223e-10,1.7164231342166184e-09,2.8918769670015095e-13,2.6105199936851678e-09,7.616278168395986e-07,3.1895498280774325e-08,8.875983501737915e-10,9.715902708614976e-12,7.404039118533249e-08,3.606709184789238e-07,7.438760418925873e-10,3.9097633910388586e-09,7.834934009603417e-12,1.3174327619811306e-11,1.7886770147186764e-08,3.76,0.0,0.47151556385608384,0.9831247293845132,0.011820952694136503,0.0005765498666768092,0.47587241703890093,0.33210552325508075,0.12258638287853192,2.7512546916069862e-06,0.0006192130817484076,0.005765407042033159,1.4013924516985687e-08,2.450688767009163e-10,2.4688430361702348e-14,0.0016225345211471655,6.8109582053374214e-09,2.111772773695529e-09,0.0006375287042448231,6.448333875938601e-09,3.745795196244161e-09,7.904867452521314e-15,3.5835025394819186e-09,1.381843322574343e-11,5.321547578314165e-10,2.5414990405290492e-09,4.483413241203434e-16,4.759907772043754e-15,2.0874926733778226e-07,6.854443619027195e-12,0.001412103587439946,0.0020791424770197787,0.00012734027380072145,2.567527593178961e-05,0.0010899397416091233,0.008234422826065782,0.01770267663260594,7.111190604517461e-05,1.6268876603398134e-05,2.8030533643114833e-05,8.157893798961593e-05,0.00026343707084865376,0.00976156962462495,0.002015702701868082,0.0018987677834869999,7.645739824691153e-08,0.004796649459251911,7.20460709607196e-07,5.40190812471194e-07,7.480378836631025e-12,1.7144307539994998e-08,1.7973191920581555e-05,0.00019839642313825264,1.37981666198445e-06,1.0340411897533567e-12,1.261959712924116e-08,0.00026895885067105874,0.0011697296843957762,1.252842487902571e-07,2.496595202242655e-08,0.0015413555235056532
4.121162232045316e-05,0.8000396553741557,0.0001951970190293323,6.18633929113265e-05,0.00011010560322442713,0.01889540807044439,0.0,0.0,0.001381915417670147,6.976651607692463e-05,0.010304407118885422,0.0003564540183395095,3.93875131107053e-05,2.3727853468146464e-14,5.914262856164211e-11,2.7481495730420517e-08,0.00011301204717629569,0.00020920388520086276,2.928044035606394e-12,2.1105920320192578e-10,1.7510010482312283e-09,2.9519878058207796e-13,2.6406929278771124e-09,7.734685205890157e-07,3.223309865753177e-08,9.077853765533288e-10,9.954078599090902e-12,7.553555909425151e-08,3.6729521631149353e-07,7.562875069923791e-10,3.955672431430123e-09,7.952342738431125e-12,1.3425534974166877e-11,1.8210502067075014e-08,3.76,0.0,0.4701547594585918,0.982976707597867,0.011921480562267316,0.0005820924762211789,0.47704953155990015,0.33261953667097016,0.1230610501702829,2.744932004492144e-06,0.000619119847042952,0.005803098334763991,1.4105820359163401e-08,2.452363207690896e-10,2.47173403648252e-14,0.0016319342092034502,6.9009957220582644e-09,2.1395234384435187e-09,0.0006436169603209944,6.533158509334346e-09,3.764913859522622e-09,8.006352700029917e-15,3.630414228182269e-09,1.3999331316944293e-11,5.391212514567116e-10,2.5747550785200398e-09,4.540972669846382e-16,4.821017005887931e-15,2.121858360189713e-07,6.878395475896487e-12,0.0014308362202301397,0.002099758468280353,0.0001275119293475391,2.57087712398973e-05,0.0010907348447024856,0.00826270125038339,0.017804180276965183,7.148107665592392e-05,1.6359058611083682e-05,2.8198773932593427e-05,8.214332959899403e-05,0.0002652158656864983,0.009840657799965383,0.0020309884688041076,0.0019057247570695508,7.648441822400545e-08,0.00484114591781095,7.27461006360815e-07,5.436352290384769e-07,7.528067740317742e-12,1.7160979264831135e-08,1.810285858816684e-05,0.00019989362828121547,1.3921518335566072e-06,1.0406327184030417e-12,1.270009637068475e-08,0.0002708408857303345,0.0011784624673760267,1.2611356058001328e-07,2.4989653623292532e-08,0.0015591584962078649
4.135586138831206e-05,0.8002200310908774,0.0001959550595388472,6.226968678098195e-05,0.00011059184050692381,0.01901393544992838,0.0,0.0,0.0013867586572412903,7.02705589073697e-05,0.010419864514631708,0.00036027429026608433,3.965465134378695e-05,2.4188913401603832e-14,6.004919306539966e-11,2.7799934165513252e-08,0.00011384817806795868,0.0002107289188459218,2.9981802465228972e-12,2.1288767677221808e-10,1.78614669124882e-09,3.0131389918441404e-13,2.6710759624910313e-09,7.854434794572888e-07,3.25721066513061e-08,9.283556763644021e-10,1.0197183155617395e-11,7.705550640727126e-08,3.74013254143641e-07,7.688605856505528e-10,4.001899278802991e-09,8.070989328185099e-12,1.3680781985663464e-11,1.8538696248267306e-08,3.76,0.0,0.468796765031508,0.9828278983666447,0.012022467586355076,0.0005876633091439739,0.4782239237736801,0.3331292591056261,0.12353618983421787,2.7386188902928274e-06,0.0006190261163837824,0.00584090006661658,1.4197986213119792e-08,2.45402156297809e-10,2.4745895205126617e-14,0.0016413435430219984,6.9918953217328425e-09,2.16753717402828e-09,0.0006497215304901596,6.618788100364563e-09,3.783936741587684e-09,8.108756588498239e-15,3.6777678912171294e-09,1.4181933705045742e-11,5.46153378586302e-10,2.6083242071610196e-09,4.599053123718642e-16,4.882679398984618e-15,2.1566525934344653e-07,6.902351611010469e-12,0.0014497433166348651,0.0021204793954827943,0.0001276816115873071,2.5741847510905344e-05,0.0010915097679196897,0.008290825408887911,0.017905721525528755,7.185000423472252e-05,1.6449296514112767e-05,2.8367063062466173e-05,8.2708939678025e-05,0.0002669976297634848,0.009920085813256442,0.0020462992515396265,0.0019126890871550598,7.650995782975132e-08,0.00488584763504344,7.344986534643948e-07,5.470828263409678e-07,7.57580062934724e-12,1.717736284701677e-08,1.8232966569375544e-05,0.00020139342294320242,1.4045316967726212e-06,1.0472303222365164e-12,1.2780670539244004e-08,0.0002727262793100271,0.0011872266941400271,1.2694373739053285e-07,2.501291779511063e-08,0.0015770804235007514
4.1500100456170955e-05,0.8004001504222824,0.00019671289826950667,6.267703234632243e-05,0.00011107779848184208,0.01913265415658237,0.0,0.0,0.0013915676696289023,7.077413885385643e-05,0.010536138193960985,0.0003641194907163172,3.99222590174752e-05,2.46569170741686e-14,6.09655979538412e-11,2.8120633660315793e-08,0.00011468682201892067,0.00021225976360640515,3.069761934850556e-12,2.1472428963973735e-10,1.8218673679027194e-09,3.0753448489479074e-13,2.7016690292160953e-09,7.975535476157142e-07,3.291250625894009e-08,9.49315031809589e-10,1.0445298289723187e-11,7.860055075434957e-08,3.8082590832050116e-07,7.815967027689567e-10,4.048443885368142e-09,8.190879734874046e-12,1.3940121139799735e-11,1.8871392115937224e-08,3.76,0.0,0.467441578752215,0.9826783011225407,0.012123913516014308,0.0005932623312702175,0.47939560081599353,0.3336346969685603,0.12401180045928957,2.7323153468838904e-06,0.0006189318894129175,0.0058788122018206546,1.4290421989875438e-08,2.4556638585754226e-10,2.477409564535551e-14,0.0016507624299595036,7.0836622789029965e-09,2.195815555631228e-09,0.0006558420875501338,6.705227474150377e-09,3.802862906855866e-09,8.212083993140566e-15,3.725566140085423e-09,1.4366250459692605e-11,5.532515270056697e-10,2.6422082734773557e-09,4.657657367889092e-16,4.944897886957694e-15,2.1918788907499022e-07,6.926311880157219e-12,0.0014688255592293653,0.0021413049570823805,0.0001278493220145371,2.5774505332147957e-05,0.0010922645739671096,0.008318794891387198,0.018007298031127453,7.221867635808756e-05,1.653958804744888e-05,2.8535395016447182e-05,8.327575456964485e-05,0.0002687823111822977,0.009999853607048291,0.0020616345262886968,0.0019196607691914006,7.653402289083777e-08,0.004930754293849309,7.415736597390923e-07,5.505334868722813e-07,7.623575876876927e-12,1.719345873185249e-08,1.8363514632020243e-05,0.00020289574605678496,1.4169557314251042e-06,1.0538337763987135e-12,1.2861316896755667e-08,0.0002746149704050775,0.0011960223137241382,1.2777474804486914e-07,2.5035745451780416e-08,0.0015951212196641668
4.164433952402985e-05,0.8005800140053876,0.00019747052496340553,6.308542358487658e-05,0.00011156346648788084,0.019251562193785814,0.0,0.0,0.0013963424135031556,7.127722128499867e-05,0.010653229856228852,0.00036798965374045797,4.019032870180267e-05,2.5131931450122725e-14,6.189189089081998e-11,2.8443594685190282e-08,0.00011552796261281327,0.0002137964112554415,3.1428135786495722e-12,2.1656903612950342e-10,1.8581704492953806e-09,3.1386198410421914e-13,2.732472043220311e-09,8.097995772849769e-07,3.325428140980834e-08,9.706692836550779e-10,1.0698506996683891e-11,8.017101229754441e-08,3.877340570944533e-07,7.944972867119068e-10,4.0953061842782765e-09,8.312019863010743e-12,1.420360542456074e-11,1.9208629150509414e-08,3.76,0.0,0.46608919880196253,0.9825279153174066,0.012225818089689372,0.0005988895074548026,0.4805645698130947,0.3341358567235659,0.12448788059386681,2.7260213722174772e-06,0.0006188371657850738,0.00591683470529932,1.4383127602185212e-08,2.4572901203706634e-10,2.4801942452615422e-14,0.001660190777055228,7.176301885195627e-09,2.224360163205548e-09,0.000661978303644746,6.792481470394054e-09,3.8216914378057095e-09,8.316339799465079e-15,3.773811594015728e-09,1.4552291680353975e-11,5.604160856490237e-10,2.6764091299471683e-09,4.716788173257205e-16,5.007675411625238e-15,2.227540780222129e-07,6.9502761371382385e-12,0.001488083624645034,0.00216223484561327,0.0001280150622635074,2.5806745298505555e-05,0.0010929993267600403,0.0083466092981892,0.01810890744980452,7.258708062685544e-05,1.6629930945183348e-05,2.870376378929845e-05,8.384376055267306e-05,0.00027056985801675077,0.010079961117431407,0.0020769937693858563,0.0019266397954479401,7.655661930975808e-08,0.0049758655711364995,7.48686033782573e-07,5.539870932005693e-07,7.671391857003297e-12,1.720926738097644e-08,1.8494501523932324e-05,0.00020440053648875133,1.4294234751561704e-06,1.0604428561599707e-12,1.2942032706454879e-08,0.00027650689792729695,0.0012048492747236586,1.28606561362175e-07,2.5058137539638076e-08,0.0016132807919007803
4.178857859188875e-05,0.8007596224862555,0.00019822792948258328,6.349485444637894e-05,0.00011204883394101266,0.019370657562380694,0.0,0.0,0.0014010828509690063,7.177977178225794e-05,0.010771141178395114,0.0003718848126645498,4.0458852960632664e-05,2.5614023841731574e-14,6.282811912162649e-11,2.8768817580457513e-08,0.00011637158331793767,0.000215338853295086,3.2173599570929763e-12,2.1842191052244294e-10,1.8950633751619612e-09,3.202978572100557e-13,2.7634849069022535e-09,8.221824185387811e-07,3.359741590162229e-08,9.92424332890287e-10,1.0956893236697391e-11,8.176721378293381e-08,3.947385805062999e-07,8.075637693256735e-10,4.142486091947413e-09,8.434415542552211e-12,1.4471288286271799e-11,1.9550446881790246e-08,3.76,0.0,0.4647396233655727,0.9823767404236821,0.01232818103459835,0.0006045448015714011,0.4817308378814751,0.3346327448892307,0.1249644287454066,2.7197369643224784e-06,0.0006187419451679335,0.005954967542653413,1.4476102964489608e-08,2.458900374439982e-10,2.4829436398227326e-14,0.0016696284909847928,7.269819448681027e-09,2.2531725813922363e-09,0.0006681298503506113,6.880554942777749e-09,3.840421439917431e-09,8.42152889394167e-15,3.8225068795987165e-09,1.4740067494799343e-11,5.676474445396989e-10,2.710928634217454e-09,4.776448311278294e-16,5.071014915390841e-15,2.2636418004136368e-07,6.974244233742724e-12,0.0015075181833764302,0.002183268747656587,0.00012817883381917896,2.5838568001059834e-05,0.0010937140914337037,0.008374268240224577,0.018210547441208334,7.295520472624691e-05,1.6720322954472144e-05,2.8872163399079353e-05,8.441294393806224e-05,0.00027236021828654067,0.010160408273976674,0.0020923764574273416,0.0019336261550844448,7.657775307221695e-08,0.005021181137687842,7.558357846651979e-07,5.574435279709275e-07,7.719246945067478e-12,1.722478925596218e-08,1.8625925990643052e-05,0.0002059077330550004,1.4419345510989923e-06,1.0670573369721277e-12,1.3022815233950423e-08,0.00027840200071248207,0.0012137075252918695,1.2943914618357883e-07,2.508009498804738e-08,0.0016315590402646131
4.1932817659747646e-05,0.8009389765024719,0.00019898510180332808,6.39053188725044e-05,0.00011253389036297364,0.01948993826049348,0.0,0.0,0.001405788947680311,7.228175614185598e-05,0.010889873814514854,0.00037580500007381926,4.0727824354939465e-05,2.6103262315642392e-14,6.377432961189339e-11,2.9096302549585504e-08,0.0001172176674893235,0.00021688708094967846,3.2934261563673607e-12,2.2028290705101943e-10,1.9325536553789543e-09,3.268435784274603e-13,2.7947075101313683e-09,8.347029192760346e-07,3.394189335598199e-08,1.0145861420883309e-09,1.122054191632448e-11,8.338948060133644e-08,4.0184036045340677e-07,8.207975859578174e-10,4.189983507518695e-09,8.558072550383233e-12,1.474322365330265e-11,1.9896884891196447e-08,3.76,0.0,0.4633928506316017,0.9822247759348105,0.012431002066464992,0.0006102281764849983,0.4828944121277609,0.3351253680402088,0.12544144337936783,2.7134621213079342e-06,0.0006186462272424065,0.005993210680189316,1.4569347992973698e-08,2.4604946470517777e-10,2.485657825796817e-14,0.0016790754780492394,7.364220294290812e-09,2.282254399569025e-09,0.0006742963986475797,6.969452759425706e-09,3.859052034894813e-09,8.527656168222545e-15,3.871654630867928e-09,1.492958805945873e-11,5.749459948044461e-10,2.7457686491632867e-09,4.836640556355808e-16,5.134919343784105e-15,2.300185500635007e-07,6.998216019354216e-12,0.0015271298996390713,0.002204406343688269,0.00012834063818165767,2.586997406782364e-05,0.0010944089342921149,0.008401771339315994,0.01831221566856645,7.332303642922375e-05,1.6810761837087932e-05,2.9040587890383255e-05,8.498329109499888e-05,0.0002741533399957801,0.010241194999573546,0.002107782067252602,0.0019406198340501221,7.659743024959269e-08,0.0050667006580054534,7.630229218933039e-07,5.609026739627855e-07,7.76713951840178e-12,1.724002482984426e-08,1.8757786778304565e-05,0.00020741727451828378,1.4544885456844353e-06,1.0736769945693513e-12,1.3103661748338596e-08,0.0002803002175260342,0.001222597013149216,1.3027247136131853e-07,2.5101618736296445e-08,0.001649955857474374
4.2077056727606543e-05,0.801118076688369,0.00019974203188071163,6.431681082059099e-05,0.00011301862532795625,0.019609402284137288,0.0,0.0,0.0014104606726839449,7.278314038375224e-05,0.011009429395879997,0.00037975024782079745,4.099723543865279e-05,2.6599714614062265e-14,6.473056879689876e-11,2.942604966017593e-08,0.00011806619836782185,0.00021844108516795184,3.371037573095256e-12,2.221520198758304e-10,1.9706488701407334e-09,3.3350063577650094e-13,2.8261397266493306e-09,8.473619250768523e-07,3.428769730328165e-08,1.0371607352836793e-09,1.1489538944351374e-11,8.503814076357025e-08,4.0904028049476605e-07,8.342001755704836e-10,4.237798311864289e-09,8.682996649551252e-12,1.5019465951937988e-11,2.024798280356347e-08,3.76,0.0,0.4620488787910836,0.9820720213650507,0.012534280889805297,0.0006159395940798756,0.4840552996488854,0.3356137328062001,0.1259189229205128,2.707196841355018e-06,0.0006185500117025162,0.006031564084875946,1.4662862605466689e-08,2.462072964656234e-10,2.4883368812293056e-14,0.0016885316441618734,7.459509764027217e-09,2.311607211751326e-09,0.000680477619031091,7.059179803110379e-09,3.87758235187391e-09,8.634726533332703e-15,3.921257489444689e-09,1.5120863560141303e-11,5.823121287024796e-10,2.7809310430210376e-09,4.897367693867259e-16,5.1993916539921765e-15,2.3371754406337113e-07,7.022191341004193e-12,0.0015469194313619448,0.002225647308239193,0.00012850047731648528,2.5900964194620317e-05,0.0010950839227912407,0.008429118227967214,0.0184139097989894,7.369056352156012e-05,1.6901245352129482e-05,2.920903131707859e-05,8.555478830664513e-05,0.0002759491711213967,0.010322321210548395,0.0021232100760923763,0.0019476208152319368,7.661565698956712e-08,0.005112423790391323,7.702474538610441e-07,5.643644139603614e-07,7.815067954032562e-12,1.7254974600717202e-08,1.889008261385293e-05,0.00020892909959272548,1.4670848871769196e-06,1.0803016046213418e-12,1.3184569517600031e-08,0.0002822014870698744,0.001231517685561091,1.3110650572608918e-07,2.512270981132267e-08,0.0016684711290694027
4.222129579546544e-05,0.8012969236760563,0.0002004987097125141,6.472932426342515e-05,0.00011350302848831467,0.01972904762712882,0.0,0.0,0.0014150979984889117,7.328389075278433e-05,0.011129809530743797,0.00038372058701675063,4.126707876360136e-05,2.7103447281255656e-14,6.569688237314368e-11,2.9758058827591913e-08,0.00011891715908030774,0.0002200008566195401,3.4502199200089967e-12,2.2402924307330623e-10,2.0093566707947126e-09,3.402705315506919e-13,2.8577814102606458e-09,8.601602791770422e-07,3.463481122226155e-08,1.0601541987237569e-09,1.1763971236186357e-11,8.671352493365428e-08,4.163392258856392e-07,8.477729802822951e-10,4.285930364354137e-09,8.809193539063127e-12,1.5300070107513427e-11,2.0603780288238304e-08,3.76,0.0,0.4607077060378305,0.9819184762496714,0.012638017197801528,0.0006216790152450209,0.48521350753175213,0.3360978458726871,0.1263968657523315,2.7009411227174396e-06,0.000618453298255522,0.006070027724352844,1.4756646721476837e-08,2.463635353889355e-10,2.490980884610853e-14,0.0016979968948423242,7.55569321728878e-09,2.3412326168033087e-09,0.0006866731814955722,7.1497409714705205e-09,3.896011541257838e-09,8.74274491033439e-15,3.971318104697864e-09,1.5313904212531956e-11,5.897462396435802e-10,2.816417689481882e-09,4.958632514870974e-16,5.264434809239452e-15,2.3746151907416161e-07,7.046170043931404e-12,0.0015668874301111079,0.0022469913098105477,0.00012865835345289865,2.5931539086395708e-05,0.0010957391256169145,0.00845630854950153,0.018515627503498274,7.405777378456551e-05,1.699177124986876e-05,2.937748773675766e-05,8.612742176088808e-05,0.0002777476596493709,0.010403786816588774,0.002138659961558656,0.0019546290784050427,7.663243951166387e-08,0.005158350186868364,7.775093885925431e-07,5.678286308981429e-07,7.863030630968392e-12,1.7269639089244406e-08,1.9022812195329768e-05,0.00021044314694894137,1.479723058300096e-06,1.0869309430676748e-12,1.3265535812888864e-08,0.00028410574799066105,0.0012404694893376855,1.3194121812094243e-07,2.514336929012358e-08,0.0016871047333118921
4.236553486332434e-05,0.8014755180934178,0.0002012551255033964,6.514285312618757e-05,0.00011398708960984647,0.019848872280910083,0.0,0.0,0.0014197009010375099,7.378397372540862e-05,0.011251015804093253,0.0003877160480267712,4.153734688053548e-05,2.7614528526520958e-14,6.667331581813757e-11,3.009232981943139e-08,0.00011977053264188791,0.00022156638569200765,3.530999234531612e-12,2.2591457068918754e-10,2.048684780930557e-09,3.471547823883784e-13,2.889632408695726e-09,8.730988223610499e-07,3.498321839102036e-08,1.0835726816563534e-09,1.2043926722510098e-11,8.841596645148649e-08,4.237380835000109e-07,8.615174455044531e-10,4.334379510426086e-09,8.936668816458206e-12,1.5585091557597062e-11,2.0964317055455512e-08,3.76,0.0,0.4593693305688751,0.9817641401451692,0.012742210672278818,0.0006274463998678635,0.4863690428529138,0.3365777139810121,0.12687527021674352,2.694694963726506e-06,0.0006183560866220456,0.006108601566918241,1.4850700262155746e-08,2.4651818415877264e-10,2.4935899148361398e-14,0.0017074711351853303,7.652776031148079e-09,2.371132218743896e-09,0.0006928827555828682,7.241141177265319e-09,3.914338781296216e-09,8.851716208477115e-15,4.021839133830546e-09,1.5508720262298828e-11,5.972487221902853e-10,2.852230467714817e-09,5.020437803748597e-16,5.33005176565126e-15,2.4125083318620206e-07,7.070151971105296e-12,0.0015870345409993059,0.0022684380108678524,0.00012881426832729475,2.5961699400328536e-05,0.0010963746126992646,0.008483341958096571,0.01861736645725807,7.442465512411182e-05,1.7082337304578013e-05,2.9545951238714993e-05,8.670117774708935e-05,0.00027954875353364186,0.010485591720743172,0.002154131201721795,0.00196164460028445,7.664778413449968e-08,0.0052044794931148846,7.84808735613293e-07,5.712952079185289e-07,7.91102593193091e-12,1.7284018838296574e-08,1.9155974229138624e-05,0.0002119593552322626,1.4924027963330911e-06,1.093564786414705e-12,1.334655791285501e-08,0.0002860129388804731,0.0012494523708456633,1.327765774515166e-07,2.5163598141584205e-08,0.0017058565411619108
