Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339)
3.799307736261153e-06,0.8676775406388256,0.0006238644183469952,0.00020552575118673016,0.0003004047075047963,0.006270373988762398,0.0,0.0,0.0007137035435210545,7.645681819134989e-06,0.0014990777059696776,4.133830548241525e-05,0.00015256139646685092,4.955125446989354e-13,4.153548122434322e-10,7.841867137855598e-08,0.00010798175862011477,4.2511525139738904e-05,1.5476449925784015e-11,5.626346925263673e-09,1.4525655646556305e-09,3.297988676132496e-13,9.110030338182895e-09,6.829017129383408e-08,1.0200902776629139e-08,1.0709641905226155e-10,2.4347720729441077e-12,5.876136963586579e-09,1.1158523037173132e-08,2.745864320582163e-10,5.706369162921459e-09,2.0327785908055906e-11,1.3075906699868167e-11,2.012905781991501e-09,3.76,0.0,0.37386713158986906,0.9945363834082696,0.0028806172044001693,7.340905892539706e-05,0.39242029149325824,0.28870383463840005,0.0790914954093788,2.0694123807890645e-05,0.0015783658716818027,0.010489705554234318,1.6526831628558748e-07,6.7409765110693936e-09,3.4312428220037925e-14,0.0002080216111078472,8.009881317594274e-09,9.942096006224238e-09,2.353024222473835e-05,1.0271379708401321e-08,7.143026218463513e-09,6.6028438148443506e-15,1.585387586857034e-08,3.1538143336649206e-11,9.397792171050044e-10,2.613537927174936e-09,4.0473389994118086e-16,3.6351920182877705e-15,1.6017069291154297e-08,2.5792287154001757e-11,8.083030594094617e-05,0.0003706579875192896,0.00011901979361143055,3.223382819054327e-05,0.0008619115921225123,0.0006597736314349701,0.0066956231904370025,5.110848256776636e-05,6.9529113510169705e-06,0.00013685135519135114,0.000524784443394594,0.00027582861504112154,0.003692988527921664,7.522095188050843e-05,0.0023895918908277266,2.0182824523405808e-08,0.0002201788304990753,1.4456508282475044e-05,1.487255648676428e-07,4.19465314987111e-12,4.459811724778392e-09,6.87037602030481e-06,0.0002048956456076451,6.081340497748572e-06,7.405989794065363e-13,2.1304201761385566e-08
3.853298675841308e-06,0.868320025795474,0.0006410679224188894,0.0002139587197483748,0.0003095598248821104,0.006491281655072301,0.0,0.0,0.0007491132805280646,8.234401900575958e-06,0.0015915166736086396,4.377707839711862e-05,0.00015908429161386832,5.617948325321321e-13,4.5801901573141206e-10,8.420570959401474e-08,0.00011279665750935589,4.391547625634496e-05,1.6785754992660814e-11,5.838454275399626e-09,1.5833320122903115e-09,3.668808250869085e-13,9.780206584930586e-09,7.434264621716346e-08,1.1044572512011526e-08,1.1916926190957359e-10,2.76154099314708e-12,6.506879211850744e-09,1.2310330410554077e-08,2.999188832913632e-10,6.1456474710809595e-09,2.21304057970473e-11,1.4279780277521682e-11,2.2228460598303195e-09,3.76,0.0,0.36982017404690154,0.994346301737209,0.0030106097701351484,7.706171227495882e-05,0.3963766930917819,0.2910076588896883,0.08001815737197114,2.0514843729101214e-05,0.0015780642346638041,0.010759927097546444,1.6958490318483054e-07,6.746198718359104e-09,3.455409823184947e-14,0.00021604316724257365,8.442975426159222e-09,1.0476543204583625e-08,2.5179657306162313e-05,1.0825964553426051e-08,7.547169342209161e-09,6.953412331875888e-15,1.6704589723185462e-08,3.323064035352921e-11,9.902142098362763e-10,2.7534047814650537e-09,4.262225166344502e-16,3.828197183979398e-15,1.7268368021797524e-08,2.6070211605468213e-11,8.540111147731646e-05,0.00039021681065082574,0.0001214438770216619,3.289959992344403e-05,0.0008791450860947679,0.0006772257392737596,0.006934128009119092,5.283613682134665e-05,7.177543916772533e-06,0.00014217293664383826,0.0005459997927340472,0.00028734009573723284,0.0038575977041536255,7.996225041958667e-05,0.002479160055787065,2.056756483083483e-08,0.0002377683227554335,1.5249945142330931e-05,1.547969507698876e-07,4.365796979662965e-12,4.546470496226211e-09,7.1313289789790165e-06,0.00021549787395969434,6.421751368410567e-06,7.708043411457376e-13,2.2181717948254273e-08
3.907289615421464e-06,0.8689587605962379,0.0006585186562788252,0.00022261853743816803,0.0003188742223592489,0.0067167026040666706,0.0,0.0,0.0007856280413703461,8.863034350393332e-06,0.001688126214034063,4.6319060023791576e-05,0.00016576034243681503,6.35989008289034e-13,5.044798273405285e-10,9.034245419097926e-08,0.00011775990032597799,4.5354132104388274e-05,1.8191986345272642e-11,6.054992646430102e-09,1.7237264958864855e-09,4.076788774490296e-13,1.0490951832791133e-08,8.084656180121326e-08,1.19488658411791e-08,1.3241569635865367e-10,3.1280638986123283e-12,7.196821536454386e-09,1.35642424916023e-08,3.272316102470427e-10,6.612601382023647e-09,2.406122805024394e-11,1.557501075551742e-11,2.4511239458962744e-09,3.76,0.0,0.3658053942794837,0.9941495825773363,0.0031447105472658804,8.084026647197336e-05,0.40029684818618044,0.2932656070466475,0.08094197091151958,2.033676299888247e-05,0.001577752065756915,0.011033044818646,1.7394822751414812e-07,6.751044828486009e-09,3.4789782193710504e-14,0.00022431598878251935,8.892322701153134e-09,1.1030925193346391e-08,2.691752272740048e-05,1.1401320951365281e-08,7.966111932154533e-09,7.316684376571138e-15,1.7586977386806132e-08,3.498615822013214e-11,1.042527227747694e-09,2.898465707275466e-09,4.484898097154302e-16,4.028196271766897e-15,1.860055744288308e-08,2.6346620354260863e-11,9.023069948197203e-05,0.00041050516333317937,0.00012387056486262097,3.356487199672561e-05,0.0008963011273735118,0.0006947283798090186,0.0071774938049021745,5.459475930579715e-05,7.406508346873857e-06,0.0001476084740554637,0.0005676929203227827,0.00029912022591034224,0.004027267096417996,8.492104585275815e-05,0.0025706455066440677,2.0949733606217612e-08,0.00025648283694831506,1.6069231210225626e-05,1.6100173281897316e-07,4.540697451920675e-12,4.633055823147277e-09,7.398542215400246e-06,0.00022644923318856371,6.775297739464836e-06,8.016722756085156e-13,2.3078523292074656e-08
3.96128055500162e-06,0.8695938042197775,0.0006762123481294051,0.0002315062909309068,0.00032834719742429484,0.0069466408490356,0.0,0.0,0.0008232489286795416,9.533753771896266e-06,0.001789021486605755,4.8966806366852934e-05,0.00017258826833353838,7.189062360036225e-13,5.550106215195501e-10,9.684388230471988e-08,0.00012287330031564612,4.6828496990407697e-05,1.9701688502282478e-11,6.275972822003457e-09,1.874303529810477e-09,4.525216947215203e-13,1.1244013774623668e-08,8.782901880972988e-08,1.291711296124648e-08,1.469318579135895e-10,3.5386532666061003e-12,7.95071690116509e-09,1.492775647849124e-08,3.5664895366030423e-10,7.108526142404321e-09,2.612675485031675e-11,1.6966953214841995e-11,2.6990155234451873e-09,3.76,0.0,0.3618224766034425,0.9939461072469815,0.0032829925918000163,8.474684021744539e-05,0.40418107282519095,0.2954777781215698,0.08186303185007286,2.015986695245651e-05,0.0015774291765515537,0.011309060253006372,1.783582917284027e-07,6.755514323073576e-09,3.50194994164401e-14,0.00023284639166154452,9.358287491594234e-09,1.1605686482401669e-08,2.874667882022741e-05,1.1997912927317727e-08,8.399928227632896e-09,7.692919450708714e-15,1.8501744213013613e-08,3.680610040906334e-11,1.0967600948748868e-09,3.048836209772457e-09,4.715516855793945e-16,4.235332151769417e-15,2.001784095878165e-08,2.6621540977613887e-11,9.533296335141939e-05,0.00043153798165641003,0.0001262981477254371,3.4229152022087444e-05,0.0009133651476040376,0.0007122711289248021,0.0074257208074099525,5.638380602933868e-05,7.639760065638306e-06,0.00015315683934096085,0.0005898598909770636,0.0003111671376340483,0.004202069270927202,9.010264630676155e-05,0.002664041409932162,2.1328990250843598e-08,0.0002763747553277852,1.6914392641609043e-05,1.6733846238949536e-07,4.719313576512174e-12,4.719502423647164e-09,7.672027187678888e-06,0.00023775131992049187,7.142140280356591e-06,8.331955293831752e-13,2.3994394093864806e-08
4.015271494581776e-06,0.8702252146077017,0.0006941443172577723,0.0002406228223738112,0.0003379778785997718,0.0071810969652150785,0.0,0.0,0.0008619752842080388,1.0248801286758407e-05,0.0018943178700559186,5.1722869871717074e-05,0.00017956655196501803,8.114235759651615e-13,6.098979813633877e-10,1.0372517678812092e-07,0.00012813855534873485,4.833961600854856e-05,2.1321828434728292e-11,6.501404809086881e-09,2.0356406844296344e-09,5.017629142936005e-13,1.204116466715127e-08,9.531827067522528e-08,1.395272894367671e-08,1.628202191899918e-10,3.998025011832925e-12,8.773628911715937e-09,1.640878664770315e-08,3.8830057301594745e-10,7.6347455739749e-09,2.8333615050753896e-11,1.846116041477129e-11,2.967858858846259e-09,3.76,0.0,0.35787111418771117,0.9937357594741656,0.0034255284312299274,8.878350582132202e-05,0.40802968032272113,0.29764427057273063,0.08278143354687738,1.9984141353971446e-05,0.0015770953823684014,0.011587976417547226,1.8281512230844443e-07,6.759606726720919e-09,3.5243269009919246e-14,0.00024164070481107387,9.841240035487384e-09,1.2201278808675134e-08,3.066994591240342e-05,1.2616211971955153e-08,8.848665719075635e-09,8.082380419570846e-15,1.944960705711898e-08,3.869189327224334e-11,1.1529553170084336e-09,3.2046336881776864e-09,4.954242567811473e-16,4.4497495459863336e-15,2.1524576677406983e-08,2.6894999742978244e-11,0.00010072233813952472,0.0004533300674248337,0.0001287248631713173,3.489193674915583e-05,0.0009303223864334252,0.0007298434473794872,0.007678805605830969,5.8202674758356004e-05,7.877247318387984e-06,0.00015881672831724057,0.000612496061938881,0.00032347856002602906,0.004382074570528207,9.551222293473048e-05,0.0027593388046801425,2.1704990720873172e-08,0.0002974976445970399,1.7785429741443955e-05,1.7380547240625768e-07,4.9015982054869045e-12,4.805743219656747e-09,7.951788431384096e-06,0.00024940522006920474,7.522421110157603e-06,8.653657625734638e-13,2.492907468114563e-08
4.0692624341619316e-06,0.8708530484306748,0.0007123094803166157,0.00024996872244927785,0.00034776522457256095,0.007420067975547261,0.0,0.0,0.0009018046330700707,1.1010481470614792e-05,0.0020041308161908695,5.458979627289079e-05,0.00018669343661762084,9.14487256135356e-13,6.694417209383013e-10,1.1100169598173428e-07,0.00013355724055333598,4.9888575472856834e-05,2.305982049593532e-11,6.7312978374593495e-09,2.2083391451378725e-09,5.557826331398357e-13,1.2884197806651918e-08,1.0334373861095924e-07,1.505920714126941e-08,1.8018988637262426e-10,4.5113286577312545e-12,9.670946008667164e-09,1.8015676498175777e-08,4.223214730462568e-10,8.192610351813815e-09,3.0688550348592266e-11,2.0063382118688993e-11,3.2590549289724254e-09,3.76,0.0,0.3539510091351547,0.9935184256134076,0.0035723899725748904,9.295228500779204e-05,0.41184298129857577,0.29976518272916175,0.08369726673336993,1.9809572404176242e-05,0.001576750502954637,0.011869797795734159,1.873187695904123e-07,6.763321623106459e-09,3.546111023197257e-14,0.00025070525739404937,1.0341556777663301e-08,1.2818161522482188e-08,3.269011722713489e-05,1.3256697445744607e-08,9.312344223487242e-09,8.485333715943905e-15,2.0431294888736178e-08,4.0644987260482934e-11,1.211156118041674e-09,3.3659775358833543e-09,5.201238545577043e-16,4.671595140657932e-15,2.3125277910755536e-08,2.7167022578096123e-11,0.00010641380139555795,0.0004758960669443707,0.00013114889996193154,3.555271334188958e-05,0.0009471579343344097,0.000747434691792506,0.007936741042595195,6.0050705144224935e-05,8.118911150185902e-06,0.00016458665976553977,0.0006355960790433613,0.0003360518135207939,0.004567350954289695,0.00010115479161927737,0.002856526564336613,2.2077388568040022e-08,0.00031990620142794063,1.8682317876662338e-05,1.8040087514103098e-07,5.087497975547501e-12,4.891709508230585e-09,8.237823414502651e-06,0.0002614114920089034,7.916262733501444e-06,8.981735383743591e-13,2.5882277126474452e-08
4.123253373742087e-06,0.8714773610559929,0.0007307023596502527,0.00025954432432759463,0.0003577080239949589,0.0076635472440513734,0.0,0.0,0.0009427326321919795,1.182115873178975e-05,0.002118575698996705,5.7570121369577806e-05,0.0001939669245225082,1.0291158696049996e-12,7.339548446980687e-10,1.1868894138210287e-07,0.00013913080112832566,5.147650321921966e-05,2.492355234000395e-11,6.965660359049887e-09,2.3930242706173446e-09,6.149889465687256e-13,1.3774923756960962e-08,1.1193602432029757e-07,1.624011175015675e-08,1.9915690052534347e-10,5.084178923850501e-12,1.0648395780639863e-08,1.975721030705159e-08,4.588520126653543e-10,8.783496105066841e-09,3.3198400065545404e-11,2.1779563877121475e-11,3.5740683913362395e-09,3.76,0.0,0.35006187254921683,0.9932939948609619,0.003723648409660177,9.725514468582794e-05,0.41562128371811863,0.30184061321799716,0.08461061934823946,1.963614674715553e-05,0.0015763943624254695,0.012154530317807463,1.9186930751861028e-07,6.766658642587669e-09,3.567304229997613e-14,0.0002600463654340296,1.0859620689400189e-08,1.3456801975225298e-08,3.480995159397049e-05,1.391985698527448e-08,9.79095484199917e-09,8.902049575092476e-15,2.1447549406280164e-08,4.266685814607216e-11,1.2714064764063466e-09,3.5329892407551888e-09,5.456670432401707e-16,4.901017715654282e-15,2.4824613164266222e-08,2.74376339814923e-11,0.0001124228723068322,0.0004992504495855985,0.00013356840246307307,3.621096072326024e-05,0.000963856777510576,0.0007650341266034655,0.008199516115387896,6.192717912363273e-05,8.36468541694637e-06,0.00017046497523404448,0.0006591538759195689,0.00034888380570830457,0.004757963839440799,0.00010703519464757609,0.0029555913653016123,2.2445836024666356e-08,0.0003436561922894272,1.9605008484423673e-05,1.8712256088736865e-07,5.276953269888384e-12,4.977331139401593e-09,8.530122420373509e-06,0.0002737701513669972,8.323767190940282e-06,9.316083168610225e-13,2.685368111353881e-08
4.177244313322243e-06,0.8720982065168427,0.0007493170936203126,0.00026934969857717674,0.00036780489596751183,0.007911524377507815,0.0,0.0,0.0009847530234481734,1.268325311678131e-05,0.002237767659613365,6.0666367740088304e-05,0.00020138477617656533,1.1564034679336672e-12,8.037634403142812e-10,1.2680252331713635e-07,0.000144860545380934,5.31045687664541e-05,2.692141180988366e-11,7.204500047248672e-09,2.590346149904691e-09,6.798195302848517e-13,1.4715166341181235e-08,1.2112692013453803e-07,1.749906951842112e-08,2.1984454316535083e-10,5.722688707353933e-12,1.1712059349124938e-08,2.164262400363351e-08,4.980378953531442e-10,9.408801343298079e-09,3.587008473612652e-11,2.3615845271438785e-11,3.914428184520308e-09,3.76,0.0,0.34620342458523484,0.9930623594662946,0.0038793741299661157,0.00010169399270007267,0.4193648929311037,0.3038706613928352,0.08552157637343404,1.946385147616669e-05,0.0015760267895604029,0.012442181336040959,1.9646683331988153e-07,6.769617471104629e-09,3.5879084383565675e-14,0.0002696703178749331,1.1395821588038461e-08,1.4117675906517662e-08,3.7032165992292815e-05,1.4606186909386186e-08,1.028445891967814e-08,9.332802254228339e-15,2.2499125649657706e-08,4.4759008241525525e-11,1.333751161388836e-09,3.7057924852230076e-09,5.7207063367492315e-16,5.138168265238463e-15,2.6627405585534753e-08,2.7706856765306473e-11,0.00011876560907218275,0.0005234074861978474,0.00013598147549303738,3.68661510187447e-05,0.0009804038445814303,0.0007826309369712569,0.00846711588814981,6.383132159024503e-05,8.614496828347303e-06,0.0001764498396033523,0.0006831626763219266,0.00036197102882109655,0.004953975946419792,0.0001131580824712198,0.0030565176623850057,2.280998512840907e-08,0.00036880438767284676,2.0553430167451682e-05,1.939681975733606e-07,5.469898205101233e-12,5.062536707421485e-09,8.8286684587914e-06,0.000286480657585621,8.74501520054108e-06,9.656584527966402e-13,2.784293393560874e-08
4.231235252902399e-06,0.8727156374836045,0.000768147448926428,0.00027938464908793393,0.0003780542912019636,0.008163985136257082,0.0,0.0,0.001027857591953258,1.3599235529930005e-05,0.002361821447682893,6.38810414071156e-05,0.0002089445107024843,1.2975225178777752e-12,8.79206501717316e-10,1.353581247570961e-07,0.0001507476380320321,5.4773983326916386e-05,2.9062314769473946e-11,7.447823796318796e-09,2.8009801578510165e-09,7.507432619928229e-13,1.570675841106673e-08,1.309494164171083e-07,1.8839760604241456e-08,2.4238364548814306e-10,6.433503426032842e-12,1.2868385772529628e-08,2.3681615266339385e-08,5.400301400638717e-10,1.0069945212085242e-08,3.871058856707706e-11,2.5578557627255522e-11,4.281727946947258e-09,3.76,0.0,0.34237539448507204,0.9928234149385315,0.004039636621397467,0.00010627067357864014,0.42307411170986775,0.3058554277615395,0.08643021967214677,1.929267413910747e-05,0.0015756476186483885,0.012732759594966862,2.0111146709791434e-07,6.772197872656095e-09,3.6079256076979424e-14,0.0002795833621170188,1.1950556454821749e-08,1.4801267828258072e-08,3.93594279504774e-05,1.5316192622860054e-08,1.079278736730999e-08,9.777870226033756e-15,2.3586792607938298e-08,4.6922967609661565e-11,1.3982357691961518e-09,3.8845132453378364e-09,5.993516951033658e-16,5.383200104658404e-15,2.853863184561756e-08,2.7974713535213462e-11,0.00012545860444230345,0.0005483812274518019,0.0001383861897604765,3.751775108579148e-05,0.0009967840548871394,0.0008002142425711972,0.008739521411874451,6.576230134019054e-05,8.868265023719249e-06,0.00018253924241449552,0.0007076149995411782,0.0003753095589387692,0.0051554471478374615,0.00011952789567005749,0.0031592876715050627,2.3169488878247786e-08,0.0003954084908481932,2.1527489860409058e-05,2.0093523132813684e-07,5.666260652579493e-12,5.1472537630615065e-09,9.133437206482823e-06,0.0002995419023886906,9.180065113913234e-06,1.0003111990002683e-12,2.884965062189764e-08
4.285226192482555e-06,0.8733297052373654,0.0007871868349646087,0.0002896487100501216,0.00038845449387286995,0.008420911354737706,0.0,0.0,0.0010720361299606507,1.4571622358831945e-05,0.002490851259617438,6.721662846661919e-05,0.00021664340727778217,1.4537266899125728e-12,9.606356799648553e-10,1.443714634131319e-07,0.0001567930938331752,5.648599965680841e-05,3.135573384779652e-11,7.695637721177778e-09,3.025627508592699e-09,8.28261878208242e-13,1.6751537414338082e-08,1.4143770608099593e-07,2.0265908593739882e-08,2.669129005958317e-10,7.223836680065278e-12,1.4124206413756526e-08,2.5884352746337758e-08,5.849850318386416e-10,1.076836508351906e-08,4.172694062990554e-11,2.7674221212743412e-11,4.67762624267112e-09,3.76,0.0,0.33857752059467855,0.9925770602483199,0.004204504379319216,0.00011098696429420815,0.4267492402864965,0.3077950144118158,0.08733662782974047,1.9122602742904908e-05,0.0015752566893603103,0.013026275196523987,2.0580335134642942e-07,6.774399672751816e-09,3.627357718832734e-14,0.0002897916890767256,1.2524229749119547e-08,1.5508071403330896e-08,4.179434782593185e-05,1.6050389015301954e-08,1.1315839902566292e-08,1.0237536407938528e-14,2.4711333818460503e-08,4.916029525582867e-11,1.4649067584896483e-09,4.069279888223095e-09,6.275275692380331e-16,5.6362689964284375e-15,3.0563420429322046e-08,2.8241225476497134e-11,0.00013251897937125904,0.0005741854821901146,0.00014078058736645088,3.8165224066547676e-05,0.001012982368145149,0.0008177731122387716,0.009016709655910924,6.771923230535306e-05,9.125902682941312e-06,0.00018873099996939238,0.000732502668930716,0.00038889505695975646,0.005362434322156991,0.00012614884724084494,0.003263881359899081,2.3524002415522905e-08,0.0004235270613229019,2.2527074060513628e-05,2.0802088801987806e-07,5.865962281875264e-12,5.231409032059695e-09,9.444396980098636e-06,0.00031295220028334614,9.628952096964279e-06,1.0355527145448322e-12,2.987341422882373e-08
4.339217132062711e-06,0.8739404596455809,0.0008064283201528474,0.00030014114403417036,0.00039900362417238624,0.008682280872128663,0.0,0.0,0.0011172764067895172,1.5602969501520264e-05,0.0026249705743691277,7.067559169372767e-05,0.00022447850765425125,1.6263534473576915e-12,1.048414960103496e-09,1.5385825230333554e-07,0.00016299777154092426,5.824191173676954e-05,3.381172805732129e-11,7.947947157820784e-09,3.2650158066696514e-09,9.129116613877655e-13,1.785134078204929e-08,1.52627186078185e-07,2.178126969420727e-08,2.9357917805279854e-10,8.101507178929827e-12,1.5486749212522182e-08,2.8261484321332437e-08,6.330640514669667e-10,1.1505513990642299e-08,4.492619502089997e-11,2.9909541943910883e-11,5.103846583660793e-09,3.76,0.0,0.3348095503646383,0.9923231980228244,0.004374044814195964,0.00011584457005390325,0.43039057638870604,0.3096895254328265,0.08824087599837922,1.8953625756721254e-05,0.001574853846866786,0.01332273956011754,2.105426503806607e-07,6.776222762567532e-09,3.646206759566444e-14,0.0003003014178183405,1.3117253717086396e-08,1.6238589816919608e-08,4.4339470992893426e-05,1.6809300852733302e-08,1.1853484220190055e-08,1.071208837575459e-14,2.5873547953261498e-08,5.147258029425582e-11,1.5338114851398642e-09,4.260223267561778e-09,6.566158833140633e-16,5.897533267853117e-15,3.2707049314490425e-08,2.850641159617935e-11,0.0001399643747325832,0.0006008337958682135,0.000143162687114043,3.880803097448238e-05,0.0010289838349058845,0.000835296579403206,0.009298653450101467,6.970117507230683e-05,9.38731567157748e-06,0.00019502275823432777,0.0007578168237574903,0.00040272277138229983,0.005574991212814106,0.00013302490532882328,0.003370276444009657,2.3873184222337672e-08,0.00045321943320664215,2.3552050126009244e-05,2.152221758040421e-07,6.068918628652721e-12,5.314928624955202e-09,9.761508742209527e-06,0.0003267092812169126,1.0091687803187972e-05,1.0713680770132445e-12,3.091377627728855e-08
4.3932080716428665e-06,0.8745479491401612,0.0008258646500340083,0.00031086094121883637,0.00040969964154993543,0.008948067473682094,0.0,0.0,0.001163564145185472,1.669586579641812e-05,0.002764291987315989,7.426036713961452e-05,0.00023244661978081497,1.8168264011951552e-12,1.1429202623687983e-09,1.6383415898439938e-07,0.00016936236829055349,6.004305427496663e-05,3.6440973241949804e-11,8.204756664391413e-09,3.5198995954430253e-09,1.0052651519439169e-12,1.9008001154474812e-08,1.6455445573240018e-07,2.338962112865202e-08,3.2253784006911937e-10,9.074976867117409e-12,1.69636528008627e-08,3.082414428352065e-08,6.844337836649946e-10,1.2282857915241947e-08,4.831541016708316e-11,3.229140762496806e-11,5.562177238974355e-09,3.76,0.0,0.33107124033232854,0.992061734732138,0.004548324160195092,0.00012084512013536792,0.43399841527516364,0.31153906733117764,0.08914303574633572,1.8785732114761648e-05,0.0015744389428546577,0.013622165377636573,2.1532954968710642e-07,6.7776671297056375e-09,3.6644747867877164e-14,0.000311118579818562,1.3730048692868577e-08,1.6993336137889956e-08,4.699726996641304e-05,1.7593463159471098e-08,1.2405555620868702e-08,1.1201818531870219e-14,2.707424938937341e-08,5.386144308400131e-11,1.6049982360839288e-09,4.457476816282947e-09,6.86634560410684e-16,6.1671539036628115e-15,3.497494302426887e-08,2.877029085136936e-11,0.00014781294106668867,0.0006283394291686207,0.0001455304904568909,3.944563238289923e-05,0.0010447736474300398,0.0008527736582483197,0.009585321438173002,7.170713866188483e-05,9.652403217778548e-06,0.0002014119965399225,0.0007835479343420965,0.00041678754293397854,0.0057931682934985055,0.0001401597765227323,0.0034784483951603895,2.4216697323058952e-08,0.00048454562874049073,2.4602267627983603e-05,2.2253588868271646e-07,6.2750392010890526e-12,5.397738262604619e-09,1.0084726137434997e-05,0.00034081028549064245,1.0568259845751037e-05,1.107741300710351e-12,3.1970257316913255e-08
4.447199011223022e-06,0.8751522206985507,0.0008454882671073684,0.00032180681978705226,0.000420540348596314,0.00921824084363302,0.0,0.0,0.001210883004503631,1.785292586144439e-05,0.0029089270429063364,7.797336073371595e-05,0.00024054432253321003,2.026657396008458e-12,1.2445389668716466e-09,1.7431476365378172e-07,0.00017588741440590313,6.189080202519226e-05,3.9254793302767996e-11,8.466070022846841e-09,3.79106090249551e-09,1.10593287915031e-12,2.0223341468085754e-08,1.772573117982857e-07,2.5094748767052033e-08,3.5395305859010057e-10,1.0153390170085583e-11,1.8562980397772845e-08,3.358395936687194e-08,7.392658032878784e-10,1.3101872936531677e-08,5.190162712048242e-11,3.482688375650663e-11,6.0544708222613265e-09,3.76,0.0,0.32736235608393355,0.9917925808681628,0.004727407385135451,0.00012599016378895885,0.43757304977066636,0.313343749439696,0.09004317491328333,1.8618911217913736e-05,0.0015740118353512946,0.013924566563516264,2.2016425519224605e-07,6.778732837937605e-09,3.6821639065545004e-14,0.0003222491029386324,1.4363043390469397e-08,1.7772833667753043e-08,4.97701364928478e-05,1.840342158790084e-08,1.297185662736248e-08,1.1707024314079756e-14,2.831426875957476e-08,5.6328536325314906e-11,1.678516262005971e-09,4.661176635770033e-09,7.176018322940468e-16,6.445294661081462e-15,3.73726690406643e-08,2.9032880942353406e-11,0.00015608332633966406,0.0006567153368706514,0.00014788198836368066,4.007749016790609e-05,0.001060337191028915,0.0008701933605262334,0.009876678043288244,7.373608256597328e-05,9.921058121237365e-06,0.00020789603202002848,0.0008096858201007133,0.0004310838110645932,0.006017012640415754,0.0001475568898399166,0.00358837045318192,2.455421048623413e-08,0.0005175662673110233,2.567755972444127e-05,2.299586110687402e-07,6.484227609891951e-12,5.479763536579114e-09,1.0413995559811048e-05,0.00035525176100723233,1.1058630704167378e-05,1.1446553601314271e-12,3.3042347662412634e-08
4.501189950803178e-06,0.8757533198277584,0.000865291332497912,0.0003329772274822855,0.00043152339557747936,0.009492766529987554,0.0,0.0,0.0012592145710481944,1.9076782353985068e-05,0.003058986066729009,8.181694490603813e-05,0.0002487679715446387,2.2574483005433596e-12,1.3536693625839834e-09,1.8531551635151024e-07,0.00018257326868452897,6.378656891277521e-05,4.226519214368939e-11,8.731890241653361e-09,4.07930978173635e-09,1.2155651044251348e-12,2.1499169938986815e-08,1.9077474014557637e-07,2.6900434036982433e-08,3.879981325536037e-10,1.1346614273100342e-11,2.029323341674984e-08,3.65530535209591e-08,7.977365392724507e-10,1.3964042252417579e-08,5.5691847080528e-11,3.752320895059788e-11,6.582643650200925e-09,3.76,0.0,0.32368267219734614,0.9915156511137801,0.004911358102119082,0.0001312811662231224,0.4411147702999716,0.3151036843172663,0.09094135747249632,1.8453152933856318e-05,0.0015735723885693166,0.01422995819993148,2.2504699245149465e-07,6.77942002326848e-09,3.6992762389187345e-14,0.0003336987951707043,1.5016675184314892e-08,1.857761627524648e-08,5.266037363852259e-05,1.9239732773637453e-08,1.3552156422897684e-08,1.2228008393489117e-14,2.9594453479425594e-08,5.887554610760159e-11,1.7544158085640318e-09,4.871461581308956e-09,7.495362514923961e-16,6.732122178662591e-15,3.990593357234243e-08,2.929419676301212e-11,0.0001647946617028572,0.0006859741470571196,0.00015021516755642328,4.070306917458268e-05,0.0010756600955224153,0.0008875447129409122,0.010172683446280665,7.578691906768224e-05,1.0193166997229395e-05,0.00021447202478280225,0.0008362196704892725,0.0004456056222818354,0.006246567812287737,0.00015521938152135485,0.003700013648079088,2.4885399427235142e-08,0.0005523424702862731,2.6777744559044533e-05,2.3748672336301115e-07,6.69638171951197e-12,5.560930156586676e-09,1.0749256257070361e-05,0.00037002966292191145,1.1562737296395678e-05,1.1820922170970921e-12,3.4129508282020577e-08
