Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195)
0.0052226564938491335,0.5758128637580863,1.2345844783412696e-06,8.28497445302688e-07,5.334109856661166e-06,0.005910997417224816,0.0,0.0,0.00039221037508745273,0.00010100952912098144,0.02044457054721333,0.0021051483329747296,1.476326494524834e-07,8.010787437315175e-20,2.879766718560052e-14,1.158980758904371e-09,4.4613803213015387e-07,0.001899629768038752,2.520978935064893e-09,7.40018484284483e-15,2.717863846104877e-12,6.131610415836701e-18,1.464845450520059e-11,9.309247711450953e-08,2.059799752517376e-10,4.00974791383607e-07,1.7656079451963125e-15,5.866531990719588e-10,3.5279404745794306e-09,3.520241492001747e-13,6.200482947469681e-10,3.344617969295505e-14,1.2661170818222134e-13,1.639177386266579e-10,3.76,0.0,0.44131442401617854,0.9505710679986475,0.039010664308498665,8.153121499840099e-05,0.2062874154191329,0.10300291443602742,0.06979514807022434,1.282699242650459e-08,8.233246895934661e-05,0.00023186738702379978,9.764799863782387e-12,5.883831313661318e-14,2.8730808896810915e-15,0.0019765146519609873,4.2528372374280384e-12,3.6552698305247415e-13,0.00903153885728354,1.0313740629483955e-11,2.7444454765416507e-11,1.0362809812023332e-17,6.368107364499911e-12,9.244974387445983e-14,6.421350199135658e-12,9.568360647028107e-11,4.540718536467726e-19,6.2440860581945914e-18,4.180139912519507e-08,1.5066177770067185e-13,0.01539957321404911,0.005616857103513148,2.146754260381324e-05,1.7619371254313849e-06,0.0001781398125855901,0.0445697982697461,0.020223635085787738,2.0787399822915446e-06,1.1922028499185954e-06,1.529545697987698e-07,1.9251128555877654e-07,9.623738325381906e-06,0.0006669961450200032,0.009581522423143673,1.5126277790236457e-05,1.6767622963874258e-07,0.0011316743087426966,8.104572681381119e-11,4.273826757297325e-07,9.519672124691807e-13,5.739357381770457e-08,1.377187492102837e-06,2.110017007978376e-05,1.2776140290768054e-08,8.199447540150503e-14,5.514713788210579e-10,6.690856216975369e-05,1.415789464551705e-05,4.7419038954411964e-07,4.4123494020032345e-08,0.0009864442469247915,2.9503103376196924e-07,9.442141332177706e-12,9.406936882601558e-08,5.965357805159884e-13,2.640379085577112e-07,3.737451729863835e-12,7.459401557219569e-08,6.44793352196428e-11,9.552063921535573e-11,8.44945440766757e-06,0.000280085087751991,4.566087799023802e-13
0.005233545861317602,0.5758582862618242,1.23617177561848e-06,8.306984509726873e-07,5.3428030324668175e-06,0.005927474136055796,0.0,0.0,0.0003921661667797482,0.00010099547849878884,0.020550460849250524,0.0021176461204355746,1.483990716833367e-07,8.076586683193843e-20,2.899055436800073e-14,1.1650547452192661e-09,4.475121421026619e-07,0.0019078997859019928,2.53451999414318e-09,7.437666811774374e-15,2.7482582999728073e-12,6.1974504957867585e-18,1.4723796374846326e-11,9.368826610960107e-08,2.0659988297532503e-10,4.0355472291124266e-07,1.787204272782998e-15,5.927544807382689e-10,3.5548949366039604e-09,3.55118906410718e-13,6.228190283494058e-10,3.371912492407647e-14,1.2762588742953357e-13,1.6552988491180355e-10,3.76,0.0,0.4407364827418312,0.9503630532193437,0.039156624559652395,8.188451008473072e-05,0.20667211425509768,0.10307110944992297,0.06996188320574857,1.2812963246195157e-08,8.231445185083779e-05,0.00023267016851406027,9.798616359748563e-12,5.888838716341708e-14,2.8741272268508642e-15,0.0019803042510420517,4.283282934847193e-12,3.680477972257394e-13,0.009052622451023893,1.0384878326396216e-11,2.747695532483573e-11,1.0433889275314284e-17,6.411832366427702e-12,9.308452935115403e-14,6.465440977194798e-12,9.634060438130498e-11,4.571863740065665e-19,6.286914824239665e-18,4.2183928852879406e-08,1.509767386416751e-13,0.015479975351521184,0.005642272062170645,2.1472247349255966e-05,1.7626448562899162e-06,0.000178278956965638,0.04466860638644478,0.02026549451155396,2.0823902570867174e-06,1.1948629569413171e-06,1.5333042314435181e-07,1.9328884589821123e-07,9.66223319126912e-06,0.0006688430256409542,0.009620851039490688,1.5158689428647353e-05,1.6775724665245712e-07,0.0011374684707005376,8.151850479900628e-11,4.289645058948339e-07,9.554906140008331e-13,5.738907385817863e-08,1.3811796498169268e-06,2.114548585855289e-05,1.2820191830688417e-08,8.22979503268352e-14,5.535133292251475e-10,6.712043795341154e-05,1.4208672811521762e-05,4.7555037911117344e-07,4.412866343150584e-08,0.000992272476244555,2.965650853295959e-07,9.459602859606679e-12,9.43786479217988e-08,5.984460931429658e-13,2.645337711068694e-07,3.756482595077489e-12,7.477842738682161e-08,6.463872783095895e-11,9.571836024545788e-11,8.501813176829545e-06,0.0002819815932869629,4.594343992544508e-13
0.005244435228786071,0.5759036989432741,1.2377597535132529e-06,8.329007483137854e-07,5.35149874947453e-06,0.005943949360240358,0.0,0.0,0.00039212298610590663,0.0001009819748585604,0.020656633274366554,0.002130191507239872,1.4916809037400034e-07,8.142818138601649e-20,2.918439863793013e-14,1.171148306742813e-09,4.488882599811916e-07,0.0019161861855981925,2.5481064988952407e-09,7.475240131003643e-15,2.7789260764705905e-12,6.263875303521722e-18,1.4799370268414772e-11,9.42866390248538e-08,2.0722114704557903e-10,4.061446162713534e-07,1.8090258195856994e-15,5.989073552564209e-10,3.5820004797833704e-09,3.5823549831976265e-13,6.255976544491299e-10,3.3993698213365833e-14,1.2864608519493397e-13,1.671547456725531e-10,3.76,0.0,0.44015893182963856,0.9501546183720019,0.03930279065075541,8.22384652164817e-05,0.20705662986460394,0.10313878173338796,0.07012863583338695,1.279893705693681e-08,8.22963983589203e-05,0.00023347364152529886,9.83246200238882e-12,5.893829308228281e-14,2.875156772606578e-15,0.001984086258130174,4.31387147598307e-12,3.7057939564114715e-13,0.009073675653521329,1.0456320437018915e-11,2.7509376627868942e-11,1.050526845592918e-17,6.4557420959016e-12,9.372199665518417e-14,6.509718029044524e-12,9.700037799534049e-11,4.60314027212468e-19,6.329924184365608e-18,4.256901504992616e-08,1.51291465829017e-13,0.015560612873117266,0.005667726794535208,2.1476890740255222e-05,1.7633481072011594e-06,0.00017841775643274524,0.04476724376244521,0.02030725744373013,2.0860350172982897e-06,1.1975232293456247e-06,1.537060987051712e-07,1.9406821442357616e-07,9.700813890262e-06,0.0006706908485048141,0.009660235384240795,1.5191066275934935e-05,1.6783779800789107e-07,0.0011432757990805654,8.199288756376855e-11,4.3054896645934804e-07,9.590198743638157e-13,5.7384380952239715e-08,1.385178800884821e-06,2.1190715865606362e-05,1.2864284368668536e-08,8.260192987011694e-14,5.555586794584381e-10,6.733242513217503e-05,1.4259528951293024e-05,4.769100834506087e-07,4.413369375907784e-08,0.0009981202090358103,2.981037950032914e-07,9.477010367674816e-12,9.46882080514162e-08,6.003581910399227e-13,2.6502887143228884e-07,3.7755669941663416e-12,7.496279331202195e-08,6.479808076683937e-11,9.591562551694623e-11,8.55436798869849e-06,0.0002838862570298858,4.622709571741542e-13
0.00525532459625454,0.5759491018019404,1.239348447445949e-06,8.35104367659545e-07,5.360197042771778e-06,0.005960423057290048,0.0,0.0,0.00039208083086065816,0.00010096901699286313,0.020763087811551475,0.002142784580869175,1.4993971393068737e-07,8.209489629952892e-20,2.937919540618939e-14,1.1772614898993044e-09,4.502663874256811e-07,0.0019244889362894574,2.5617386557530774e-09,7.512904670206253e-15,2.8098690814183128e-12,6.330887865993823e-18,1.4875176929498203e-11,9.488760263680455e-08,2.0784377192529105e-10,4.0874448015256275e-07,1.8310747281377565e-15,6.051121637369017e-10,3.609257666921129e-09,3.6137406341990454e-13,6.283841949274978e-10,3.4269906325978234e-14,1.2967232497048963e-13,1.6879239734934551e-10,3.76,0.0,0.4395817719226373,0.9499457634437504,0.03944916251755234,8.259307973041002e-05,0.20744096226351919,0.10320593189570616,0.07029540545259086,1.2784913883648546e-08,8.227830848247969e-05,0.00023427780244346887,9.866336639451877e-12,5.898803100202504e-14,2.8761695550067696e-15,0.001987860674015628,4.34460312433254e-12,3.7312178866973123e-13,0.00909469842429622,1.0528067255510303e-11,2.7541718811286737e-11,1.0576947598445644e-17,6.499836707810568e-12,9.43621480354001e-14,6.554181510886072e-12,9.766292964057037e-11,4.634548239812137e-19,6.3731142859430705e-18,4.295666784950712e-08,1.5160595775273232e-13,0.015641485949268532,0.005693221134130047,2.1481472771784313e-05,1.7640468694759705e-06,0.00017855621155857683,0.04486571006122415,0.020348923688245743,2.0896742770589648e-06,1.2001836768268065e-06,1.540816012896659e-07,1.9484940410389382e-07,9.73948058256619e-06,0.0006725396134390176,0.00969967532967485,1.5223408308003791e-05,1.6791788401810386e-07,0.0011490962643448826,8.24688868733912e-11,4.3213605828667576e-07,9.625549957019766e-13,5.7379494815385843e-08,1.3891849662999279e-06,2.123586004869251e-05,1.290841842279768e-08,8.290641422914258e-14,5.576074309564815e-10,6.754452276492852e-05,1.431046303581574e-05,4.782694935632306e-07,4.413858444288727e-08,0.0010039874522365093,2.9964716554415466e-07,9.494363866589915e-12,9.499804840542151e-08,6.022720710537096e-13,2.655232113286798e-07,3.79470493809053e-12,7.514711300741968e-08,6.495739373431161e-11,9.611243411320352e-11,8.607119036746637e-06,0.0002857990925790661,4.651184682896273e-13
0.005266213963723009,0.575994494836808,1.2409378572439784e-06,8.373092902861074e-07,5.368897895950365e-06,0.005976895195492551,0.0,0.0,0.0003920396988682598,0.00010095660369116744,0.020869824449135932,0.0021554254287623796,1.5071395163270562e-07,8.276613792969719e-20,2.957495854603737e-14,1.1833944519028165e-09,4.516465259298738e-07,0.0019328080068934832,2.575416535647997e-09,7.550660300843118e-15,2.8410892331700964e-12,6.398493782777269e-18,1.4951218069992772e-11,9.549116373241454e-08,2.0846776156092397e-10,4.1135432310930717e-07,1.8533530180517604e-15,6.113692494497419e-10,3.636667062482221e-09,3.645347178490959e-13,6.311786652614336e-10,3.454775549003842e-14,1.3070463177988694e-13,1.70442916873262e-10,3.76,0.0,0.43900500365626915,0.9497364884220223,0.03959574009693135,8.2948352960553e-05,0.20782511146786845,0.10327256054798203,0.07046219156215773,1.2770893751124874e-08,8.226018222042796e-05,0.00023508264765953276,9.900240118849398e-12,5.903760103212956e-14,2.8771656021732236e-15,0.001991627499498588,4.375478143375584e-12,3.756749867270727e-13,0.009115690723427597,1.0600119076215787e-11,2.757398196128726e-11,1.0648926948764014e-17,6.544116355720901e-12,9.500498572118558e-14,6.598831577567277e-12,9.83282616241907e-11,4.666087750875343e-19,6.4164852771401404e-18,4.3346897394008865e-08,1.5192021290049683e-13,0.015722594749919355,0.005718754914048795,2.1485993644299655e-05,1.7647411550557448e-06,0.00017869432340114795,0.04496400495097007,0.020390493053325794,2.09330803142465e-06,1.202844304087037e-06,1.544569281489206e-07,1.9563241794049365e-07,9.778233330242287e-06,0.0006743893201976774,0.009739170748021093,1.5255715509176893e-05,1.6799750603851274e-07,0.0011549298367878873,8.294650560653051e-11,4.337257772331203e-07,9.660959686925531e-13,5.7374416501726296e-08,1.3931981660169425e-06,2.1280918333821587e-05,1.2952594407757889e-08,8.32114025953891e-14,5.596595782762062e-10,6.775672967776594e-05,1.4361475051473372e-05,4.796285984185157e-07,4.4143336234164834e-08,0.0010098742126011572,3.0119519949693853e-07,9.511663304702784e-12,9.530816781586778e-08,6.041877276309445e-13,2.660167914926403e-07,3.813896446772794e-12,7.533138610995974e-08,6.511666641953674e-11,9.630878512834039e-11,8.660066512445057e-06,0.00028772011348745467,4.679769476527716e-13
0.005277103331191478,0.5760398780477143,1.242527980921363e-06,8.395155146214541e-07,5.377601373389277e-06,0.0059933657427116115,0.0,0.0,0.00039199958833785936,0.0001009447337722832,0.020976843175088335,0.0021681141383660596,1.514908019883736e-07,8.344190375493315e-20,2.977168977249189e-14,1.1895471025749752e-09,4.53028677516733e-07,0.0019411433660871048,2.589140155093298e-09,7.588506891284933e-15,2.8725884606214263e-12,6.46669734728071e-18,1.50274924456271e-11,9.609732910818867e-08,2.0909312002893014e-10,4.1397415366272236e-07,1.8758626200413383e-15,6.176789573424595e-10,3.6642292317795897e-09,3.6771757639903256e-13,6.339810756711664e-10,3.482725166497093e-14,1.3174303227806583e-13,1.72106381455875e-10,3.76,0.0,0.43842862766357743,0.9495267932938855,0.039742523326187565,8.330428424232434e-05,0.20820907749390988,0.10333866830194188,0.07062899366087316,1.2756876684069698e-08,8.224201957164544e-05,0.00023588817356676167,9.934172288641348e-12,5.90870032818209e-14,2.8781449422507525e-15,0.0019953867354478285,4.4064967957198254e-12,3.7823900007459786e-13,0.009136652511417341,1.0672476189245478e-11,2.7606166108679163e-11,1.0721206748068844e-17,6.588581190737137e-12,9.565051190622897e-14,6.643668381456872e-12,9.899637621659405e-11,4.697758910995223e-19,6.460037303283371e-18,4.3739713826736044e-08,1.5223422976093706e-13,0.015803939444761744,0.005744327967158589,2.1490453623860377e-05,1.7654309893382464e-06,0.00017883209262225578,0.04506212810187202,0.020431965347755047,2.0969362676757868e-06,1.205505107188656e-06,1.5483207544771276e-07,1.9641725246448591e-07,9.81707220029353e-06,0.0006762399684779295,0.009778721511575095,1.5287987759627236e-05,1.6807666475443504e-07,0.0011607764865752726,8.342573776569284e-11,4.3531812250756255e-07,9.696427915527337e-13,5.7369146718206286e-08,1.3972184095319635e-06,2.1325890568019032e-05,1.2996811544022594e-08,8.351689481407005e-14,5.617151203546811e-10,6.796904474582608e-05,1.4412564902727025e-05,4.809873880575327e-07,4.414794973039676e-08,0.0010157804967569186,3.0274789930244734e-07,9.528908640325624e-12,9.56185648913447e-08,6.06105153891361e-13,2.6650961219813106e-07,3.833141534243814e-12,7.551561226989174e-08,6.527589851972764e-11,9.650467765910772e-11,8.713210605916417e-06,0.0002896493332686649,4.708464099707116e-13
0.005287992698659947,0.5760852514338992,1.2441188389170424e-06,8.417230491947466e-07,5.3863075075402594e-06,0.006009834667019702,0.0,0.0,0.00039196049732885275,0.00010093340606789779,0.021084143976819073,0.0021808507970892494,1.5227026981241397e-07,8.412215019961501e-20,2.996938599510412e-14,1.1957194522166034e-09,4.544128441254169e-07,0.0019494949823105501,2.6029096297440383e-09,7.626444309219776e-15,2.9043687049855772e-12,6.535501691382102e-18,1.5104000256085906e-11,9.670610557390426e-08,2.0971985186100692e-10,4.166039802776316e-07,1.8986055830270923e-15,6.240416342875958e-10,3.691944741439493e-09,3.7092276716371344e-13,6.367914427868561e-10,3.510840140138419e-14,1.3278755195034934e-13,1.7378286864539304e-10,3.76,0.0,0.43785264457404494,0.949316678046759,0.03988951214312027,8.366087291032433e-05,0.20859286035809368,0.10340425577030155,0.07079581124704352,1.274286270711129e-08,8.222382053504288e-05,0.00023669437656124689,9.968132997004393e-12,5.913623786057507e-14,2.8791076034305257e-15,0.001999138382688966,4.437659342850245e-12,3.808138388207643e-13,0.009157583749297026,1.0745138880691894e-11,2.763827136857659e-11,1.0793787233045127e-17,6.633231361590053e-12,9.629872874981265e-14,6.688692072534109e-12,9.966727565273692e-11,4.7295618238810075e-19,6.503770506988002e-18,4.4135127292733424e-08,1.5254800682330314e-13,0.015885520203034676,0.005769940126093716,2.1494852889775377e-05,1.7661163808105282e-06,0.0001789695198448076,0.04516007918659544,0.020473340381361442,2.1005589840765546e-06,1.2081660879011408e-06,1.5520704362166714e-07,1.9720391143101628e-07,9.855997300224755e-06,0.0006780915579383291,0.009818327492683283,1.5320224989970813e-05,1.6815536088904527e-07,0.0011666361837168002,8.390658663811069e-11,4.3691309355362546e-07,9.73195463092094e-13,5.73636859797769e-08,1.401245712312031e-06,2.1370776620455933e-05,1.3041069249651714e-08,8.382289078556468e-14,5.63774056555695e-10,6.818146693315095e-05,1.446373253641048e-05,4.823458527198041e-07,4.4152425108016014e-08,0.0010217063111882022,3.043052673745457e-07,9.546099830999577e-12,9.592923849879641e-08,6.080243447614694e-13,2.6700167503010883e-07,3.8524402150303845e-12,7.569979112403833e-08,6.543508972109728e-11,9.670011080722162e-11,8.76655150592044e-06,0.00029158676539135873,4.737268699296934e-13
0.005298882066128416,0.5761306149948492,1.245710414817433e-06,8.43931886517913e-07,5.395016283855005e-06,0.006026301936035108,0.0,0.0,0.0003919224241396208,0.00010092261942304556,0.021191726841598268,0.0021936354923015816,1.5305236481693552e-07,8.48068890325744e-20,3.016805433653842e-14,1.2019116344725863e-09,4.557990287943343e-07,0.001957862824020546,2.616725071229561e-09,7.66447242520279e-15,2.9364319134550327e-12,6.604911115225393e-18,1.5180743093896892e-11,9.731749994364236e-08,2.1034796237518772e-10,4.192438112811057e-07,1.9215840182818156e-15,6.304576281994093e-10,3.719814158779156e-09,3.741504161994292e-13,6.396097858729903e-10,3.53912114087563e-14,1.3383821987414743e-13,1.7547245627883973e-10,3.76,0.0,0.43727705501619013,0.9491061426680633,0.040036706485538684,8.401811829968184e-05,0.20897646007697585,0.10346932356617594,0.0709626438186394,1.272885184487419e-08,8.220558510953114e-05,0.00023750125304344635,1.0002122092268451e-11,5.918530487820324e-14,2.880053613930569e-15,0.0020028824421298337,4.468966045145274e-12,3.8339951293282325e-13,0.009178484398344748,1.0818107432732268e-11,2.7670297873464715e-11,1.0866668636214398e-17,6.67806701466651e-12,9.694963837721516e-14,6.733902798416532e-12,1.0034096213246005e-10,4.761496591417591e-19,6.547685028360573e-18,4.4533147943658816e-08,1.5286154257856402e-13,0.01596733719380677,0.0057955912231909415,2.1499191515667666e-05,1.766797325641393e-06,0.00017910660536667555,0.04525785787928784,0.020514617964309898,2.1041761944576603e-06,1.210827261860043e-06,1.5558183256367348e-07,1.979924008827549e-07,9.89500868470366e-06,0.0006799440883189048,0.009857988563522714,1.5352427157701312e-05,1.682335949265835e-07,0.001172508898157646,8.43890578038366e-11,4.38510685973388e-07,9.767539734981715e-13,5.7358034730398086e-08,1.4052801043092697e-06,2.1415576417867485e-05,1.3085367821881709e-08,8.412938966373866e-14,5.658363812183355e-10,6.839399509577798e-05,1.4514977917641468e-05,4.837039815604259e-07,4.4156762484529143e-08,0.0010276516622919605,3.058673063620413e-07,9.56323684843716e-12,9.62401874747337e-08,6.099452949831799e-13,2.674929814794594e-07,3.871792504020099e-12,7.588392231636485e-08,6.559423971613265e-11,9.689508367602308e-11,8.820089401301553e-06,0.000293532423302126,4.76618342207627e-13
0.0053097714335968845,0.5761759687300825,1.2473027521188308e-06,8.461420213488231e-07,5.403727777952787e-06,0.006042767518245141,0.0,0.0,0.00039188536660842127,0.0001009123726885145,0.02129959175611866,0.0022064683114013392,1.5383708662955554e-07,8.549627891056953e-20,3.0367706164828445e-14,1.2081236208183965e-09,4.5718723244093914e-07,0.001966246859320154,2.6305864661884546e-09,7.702591102223739e-15,2.968780043426307e-12,6.67493194245644e-18,1.5257720259455723e-11,9.793151904234524e-08,2.1097745452998981e-10,4.218936550262232e-07,1.9447999223636028e-15,6.369272886671789e-10,3.747838052232259e-09,3.774006330734736e-13,6.424361161360256e-10,3.5675687875942566e-14,1.3489505571806994e-13,1.7717522246223462e-10,3.76,0.0,0.43670185961324753,0.9488951871455719,0.0401841062924465,8.437601974442024e-05,0.20935987666725314,0.10353387230407902,0.07112949087339722,1.271484412185964e-08,8.21873132940517e-05,0.0002383087994151281,1.0036139422827801e-11,5.923420444458643e-14,2.880983002017781e-15,0.0020066189146297868,4.5004171623885684e-12,3.8599603229179263e-13,0.009199354420275339,1.0891382124723395e-11,2.7702245651778213e-11,1.0939851187419023e-17,6.723088294219603e-12,9.760324288266493e-14,6.779300704564645e-12,1.0101743782323898e-10,4.793563314316056e-19,6.591781005893479e-18,4.4933785931543553e-08,1.5317483551810348e-13,0.016049390585853595,0.005821281090633702,2.1503469889875962e-05,1.7674738649008791e-06,0.00017924335045746355,0.04535546385626995,0.020555797908161512,2.1077878585960132e-06,1.213488607791087e-06,1.5595643704703727e-07,1.9878271966932284e-07,9.93410641245364e-06,0.0006817975591596992,0.009897704596424825,1.5384594135831693e-05,1.683113682429492e-07,0.00117839459970659,8.487314552794191e-11,4.4011089824915857e-07,9.803183193364162e-13,5.735219424473427e-08,1.4093215831143169e-06,2.146028977065263e-05,1.3129708095207794e-08,8.443639114954671e-14,5.679020922914716e-10,6.860662804964059e-05,1.4566300943198092e-05,4.850617643571283e-07,4.416096308423261e-08,0.0010336165563403373,3.0743401841794867e-07,9.580319615210726e-12,9.655141025335852e-08,6.118679967029859e-13,2.6798353194665746e-07,3.891198415712967e-12,7.606800547631964e-08,6.575334818372886e-11,9.708959537531736e-11,8.873824478443569e-06,0.0002954863204095964,4.795208414262903e-13
0.005320660801065353,0.5762213126387434,1.2488958406137291e-06,8.483534672238096e-07,5.4124420327007225e-06,0.006059231382444835,0.0,0.0,0.0003918493230400568,0.00010090266472477437,0.02140773870647003,0.0022193493417769893,1.5462443898119566e-07,8.619033085480426e-20,3.056833792406485e-14,1.2143553791615497e-09,4.585774581902159e-07,0.0019746470560634563,2.6444939355244694e-09,7.74080020899055e-15,3.0014150683665324e-12,6.745567399207819e-18,1.5334931440007815e-11,9.854816971519203e-08,2.1160833370807022e-10,4.24553519801859e-07,1.9682553679857393e-15,6.434509677915619e-10,3.776016992134011e-09,3.806735495166663e-13,6.452704483276927e-10,3.596183705375739e-14,1.3595808939233475e-13,1.7889124574297658e-10,3.76,0.0,0.43612705898221493,0.9486838114663689,0.04033171150365464,8.47345765762818e-05,0.20974311014593947,0.10359790259934401,0.07129635190818971,1.2700839562402622e-08,8.216900508748632e-05,0.00023911701208195242,1.0070184837269515e-11,5.928293666952252e-14,2.8818957959910843e-15,0.0020103478011556475,4.532012953573851e-12,3.8860340666466263e-13,0.009220193777487605,1.0964963232886466e-11,2.773411478873351e-11,1.1013335113102682e-17,6.768295342155932e-12,9.825954432630529e-14,6.824885934071379e-12,1.0169670485720537e-10,4.825762091798233e-19,6.636058576031186e-18,4.533705140887962e-08,1.534878841305733e-13,0.016131680547450473,0.005847009560382863,2.1507688179045887e-05,1.7681460074084545e-06,0.0001793797560830003,0.045452896798643616,0.02059688002636292,2.1113940001088718e-06,1.2161501430315255e-06,1.563308576292179e-07,1.9957487170537076e-07,9.97329065705103e-06,0.0006836519700578398,0.009937475463772077,1.541672587056984e-05,1.6838868185383255e-07,0.0011842932579400613,8.535885311819043e-11,4.4171373307381145e-07,9.838885066969089e-13,5.734616492711075e-08,1.413370173713472e-06,2.1504916596010835e-05,1.3174089561635838e-08,8.474389577300609e-14,5.699711933803846e-10,6.881936480920877e-05,1.4617701565107743e-05,4.86419191816342e-07,4.4165026968184844e-08,0.001039600999373831,3.090054058216214e-07,9.597348122477504e-12,9.686290579280952e-08,6.137924451792651e-13,2.684733274159134e-07,3.9106579629962945e-12,7.625204023496041e-08,6.591241480518938e-11,9.72836450239374e-11,8.927756922517548e-06,0.00029744847006288306,4.824343820670924e-13
0.005331550168533822,0.5762666467210116,1.2504897204515155e-06,8.505662244063609e-07,5.421159034463972e-06,0.006075693498385243,0.0,0.0,0.0003918142907958548,0.00010089349438391419,0.021516167678701584,0.0022322786707488227,1.554144306479025e-07,8.688888401662264e-20,3.0769943117452985e-14,1.2206070047365717e-09,4.599697058671362e-07,0.001983063382279206,2.6584476311709114e-09,7.7790996089999e-15,3.0343389667216948e-12,6.816819631511488e-18,1.5412378005290955e-11,9.916745880897705e-08,2.1224060308440507e-10,4.2722341373791163e-07,1.9919524857639e-15,6.500290184065614e-10,3.804351549446696e-09,3.839692977470169e-13,6.481128002796746e-10,3.624966579932288e-14,1.3702734245979856e-13,1.8062060489616024e-10,3.76,0.0,0.4355526537393824,0.9484720156187534,0.04047952205881538,8.50937881258817e-05,0.21012616053013103,0.10366141506830971,0.0714632264193072,1.2686838190847279e-08,8.21506604888219e-05,0.00023992588745379265,1.0104258184335792e-11,5.933150166309085e-14,2.8827920241878587e-15,0.0020140691027293912,4.563753676648366e-12,3.912216456630156e-13,0.009241002432551366,1.1038851029335916e-11,2.776590541626434e-11,1.1087120635096584e-17,6.813688298097489e-12,9.891854473518091e-14,6.870658627731056e-12,1.0237876533245121e-10,4.858093021064783e-19,6.6805178724388224e-18,4.574295453370677e-08,1.5380068690606794e-13,0.01621420724679497,0.005872776464149145,2.151184652381757e-05,1.7688137513463009e-06,0.00017951582295668055,0.04555015638767509,0.02063786413291008,2.1149946012367075e-06,1.218811860355271e-06,1.567050957068592e-07,2.003688602260167e-07,1.0012561483706452e-05,0.0006855073207712737,0.009977301038033093,1.5448822368764078e-05,1.6846553655041483e-07,0.0011902048424502285,8.584618670196236e-11,4.4331918598259357e-07,9.874645256368021e-13,5.7339947273547936e-08,1.4174258855688448e-06,2.154945684436817e-05,1.3218510521587502e-08,8.505190267785764e-14,5.720436787712925e-10,6.90322042881595e-05,1.4669179773972582e-05,4.877762533112871e-07,4.416895417786284e-08,0.0010456049974230483,3.1058147134323777e-07,9.614322359237629e-12,9.717467318470857e-08,6.157186366674947e-13,2.689623696255242e-07,3.9301711591620074e-12,7.643602623411608e-08,6.607143927182362e-11,9.747723174327414e-11,8.98188691964531e-06,0.00029941888559343027,4.85358978607116e-13
