Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49)
0.00037586592687437247,0.636973385811436,3.9098228893956015e-08,1.491614759644535e-06,1.746351372198923e-06,1.9076870564129574e-06,0.0,0.0,6.327468401189464e-06,9.598865502957494e-09,0.0009551426647148911,4.429776993537878e-08,6.943245273101699e-09,1.6222863076666303e-26,2.0014408406715435e-19,3.69364554684033e-17,1.1704382506289926e-15,0.0003974486424705985,1.808515411358218e-22,-3.350772511675873e-24,2.4700481687837253e-24,6.881958018808004e-25,3.705921002405845e-18,8.75992842535609e-16,2.1684532047659417e-14,1.7341498046763395e-17,4.589902746569798e-26,1.1484534132923364e-20,1.2298175713938434e-28,2.8013893870689154e-28,4.909175684773388e-12,2.3376630523688243e-24,1.15335304767982e-20,4.567733882003535e-21,3.76,0.0,0.28810275652548795,0.9986308394436247,1.1095984455697945e-06,7.220076192715171e-18,0.24678102776530236,0.1871635475403363,0.054689352778039296,2.0118488180112726e-07,0.0002738474719293439,0.0014461197644989854,6.442489738039795e-10,5.988704620001546e-12,1.0583111696450638e-14,0.0004147978201365702,3.686227902652513e-10,4.945926302228019e-11,1.2685743969901035e-06,3.8792441127081447e-10,2.457827192745669e-12,6.698593329242271e-16,1.8255243572845795e-10,1.2436242951107347e-12,3.4616426891176053e-17,4.160798557901786e-16,1.578776812950523e-07,6.103619270714173e-11,4.737038308673627e-10,8.19771399979072e-13,0.00040453546486173263
0.00037986866310131534,0.6371951439708053,4.0474964008273366e-08,1.5307090405486658e-06,1.805524693236887e-06,1.967014252648689e-06,0.0,0.0,6.545128886421925e-06,1.0168013217107752e-08,0.0009772306528996668,4.716045459983357e-08,7.190107441383526e-09,1.773505606467253e-26,2.1111443226296152e-19,3.8517702793507276e-17,1.281688174856431e-15,0.00040497493782265287,1.969258559117104e-22,1.9092262762994456e-26,3.548330112827521e-24,2.1656198107823983e-26,3.8644951330881685e-18,9.630044945575704e-16,2.2860929351476815e-14,1.8881652745270546e-17,4.9579513248250847e-26,1.2425485294309288e-20,1.485655087789623e-28,3.1367106759712823e-28,5.1729890596772765e-12,2.618568837840153e-24,1.258305619406958e-20,5.216703073821608e-21,3.76,0.0,0.2862243521843929,0.9986097701238149,1.183291804332562e-06,8.150330046665472e-18,0.24870937311288405,0.18855951992764855,0.055122881001304,2.003304611271942e-07,0.0002738416909479198,0.0014742344273367155,6.567847473861632e-10,6.020761433161377e-12,1.0658111136571153e-14,0.00041886370404841896,3.8311475352828534e-10,5.139373515297619e-11,1.3092362157626006e-06,4.031018286649967e-10,2.5395846783804976e-12,6.959371006970221e-16,1.896711635512659e-10,1.2921203650003107e-12,3.596405142869192e-17,4.3227793803916446e-16,1.6581035287158582e-07,6.341634755074517e-11,4.921761233003848e-10,8.259648106085722e-13,0.00041233457901610664
0.0003838713993282582,0.6374155431982402,4.1890520269516924e-08,1.5704591771990556e-06,1.8658528530182605e-06,2.0275421925804274e-06,0.0,0.0,6.7686223346094264e-06,1.0765817897499473e-08,0.0009995391890489373,5.01771284478453e-08,7.444405032295839e-09,1.938664118442131e-26,2.225819741358194e-19,4.0146590634370133e-17,1.4024433115188087e-15,0.00041255108390548113,2.1444024667948627e-22,4.829071316067864e-24,2.5928773427363274e-24,-1.000504471461295e-24,4.02762811867132e-18,1.0577770061339723e-15,2.4090299321985555e-14,2.0540698981090082e-17,5.356406714926942e-26,1.3435231044973945e-20,1.7918774950769438e-28,3.5091294563443496e-28,5.448441087848314e-12,2.9302611974458137e-24,1.3719681382155467e-20,5.9518069196365995e-21,3.76,0.0,0.28435819542047064,0.9985885416750933,1.2608955458572572e-06,9.19062656150123e-18,0.25062589766406346,0.1899454018642387,0.05555388677171449,1.9948144016514447e-07,0.000273835866435135,0.0015025635128401102,6.694162283229842e-10,6.0525894096330544e-12,1.0732506225623616e-14,0.00042289961890274727,3.9800009214618566e-10,5.33802840914534e-11,1.350941519751581e-06,4.1868797274439686e-10,2.6231939670478823e-12,7.227113513151032e-16,1.9698057710374966e-10,1.3419154799698556e-12,3.734766819789703e-17,4.489086377381592e-16,1.7404525341790108e-07,6.586025871397602e-11,5.111432110593522e-10,8.32117567783198e-13,0.0004201922007313807
0.0003878741355552011,0.6376345923380341,4.334575091277138e-08,1.6108729363059487e-06,1.9273389384200946e-06,2.0892837173605364e-06,0.0,0.0,6.998074989929014e-06,1.139351780832571e-08,0.0010220669336684482,5.3354172242984786e-08,7.706308604041894e-09,2.1076423643439697e-26,2.3456002323749385e-19,4.182392731765978e-17,1.5334261536056996e-15,0.00042017646389546357,2.3323352467521424e-22,-4.334187058379218e-24,2.2167530992207514e-24,8.387338483156948e-25,4.195364800301885e-18,1.1609277253353857e-15,2.5374549103795315e-14,2.2326445897763396e-17,5.787659193241819e-26,1.451843081175467e-20,2.1578667409285004e-28,3.9226113926787354e-28,5.735923026072348e-12,3.2755962105104484e-24,1.4948720414984215e-20,6.783699903973932e-21,3.76,0.0,0.282504206377246,0.9985671549841134,1.342562734627782e-06,1.0352885765335937e-17,0.2525306782567822,0.19132125947054004,0.0559823863750612,1.9863778371559296e-07,0.00027382999825975135,0.001531105559913506,6.821427645106685e-10,6.084190045391895e-12,1.0806301336470881e-14,0.00042690566411365246,4.1328447512205347e-10,5.541964664994005e-11,1.3937112911956486e-06,4.346886289647254e-10,2.70868066971936e-12,7.501917559533356e-16,2.0448334321516007e-10,1.3930278076424953e-12,3.876777697888478e-17,4.659779621419718e-16,1.8259016478834818e-07,6.836881785182137e-11,5.306120133678602e-10,8.382298121764194e-13,0.00042810794550585075
0.00039187687178214396,0.6378523001763808,4.484152137691487e-08,1.6519581962819794e-06,1.9899861362941416e-06,2.152251792488534e-06,0.0,0.0,7.233615064560509e-06,1.205239807084013e-08,0.001044812557425886,5.669814229926153e-08,7.975990212165221e-09,2.2974631085518582e-26,2.470848715127162e-19,4.3549815733951215e-17,1.6754124332100075e-15,0.0004278504589802103,2.535918546185083e-22,-3.17280743571623e-24,3.973224352604986e-24,6.476488570574775e-25,4.368450133033196e-18,1.2731212358097796e-15,2.6715665834344025e-14,2.424719760103901e-17,6.254356354822908e-26,1.5680000191606123e-20,2.5946504758694077e-28,4.381400614813714e-28,6.035922999079327e-12,3.657883217573621e-24,1.6277680418878113e-20,7.724256455934737e-21,3.76,0.0,0.280662305718918,0.9985456109236593,1.4284501773448743e-06,1.1650201330171782e-17,0.254423791221948,0.19268715843563522,0.05640839599056256,1.9779945689622412e-07,0.00027382408714247595,0.0015598591156192176,6.949637075133454e-10,6.11556483086661e-12,1.087950133338158e-14,0.00043088194515245645,4.289735661128019e-10,5.751255862398274e-11,1.4375668186413248e-06,4.511095748544124e-10,2.7960712616579808e-12,7.783879710618827e-16,2.12182124353334e-10,1.445475486061696e-12,4.022487678774228e-17,4.83491909333706e-16,1.9145296661578358e-07,7.09429151684242e-11,5.505894380457738e-10,8.44301967486583e-13,0.0004360814318034495
0.00039547933438639256,0.6380470976334557,4.622310088165875e-08,1.6895156603836978e-06,2.0473641058423076e-06,2.209982581228488e-06,0.0,0.0,7.450913426423095e-06,1.2673150615031442e-08,0.0010654688152574767,5.98559994771306e-08,8.22549650329331e-09,2.4847629759422533e-26,2.5882960842315095e-19,4.514600938054828e-17,1.813292240150737e-15,0.0004347981073443768,2.735067969359314e-22,1.7517759446137025e-24,5.219285430252853e-24,-3.375974353063829e-25,4.528242072967842e-18,1.3824150048543402e-15,2.797295942043024e-14,2.6098550683857877e-17,6.707469583486126e-26,1.6796749214343074e-20,3.058946330094017e-28,4.8367328046586705e-28,6.316951810780579e-12,4.0367198434772695e-24,1.7565911708525378e-20,8.67457224710658e-21,3.76,0.0,0.2790148655413653,0.9985260874297482,1.509489841042109e-06,1.2945121094617511e-17,0.25611767975084715,0.19390800681263046,0.05678968899170292,1.9704949086916897e-07,0.000273818730514544,0.00158591696132817,7.065827409982605e-10,6.143610257403851e-12,1.094487644750698e-14,0.0004344352414543997,4.4344444917638954e-10,5.94425713112918e-11,1.477982959090382e-06,4.662525421036355e-10,2.8763728406133093e-12,8.043845442661103e-16,2.1928081694714848e-10,1.4938350867449253e-12,4.1568305379335464e-17,4.996395596608632e-16,1.9970787553776415e-07,7.331637238051488e-11,5.690096919685576e-10,8.497329531415708e-13,0.00044330662550506135
0.00039908179699064115,0.6382408220306268,4.763887482331628e-08,1.7276293956700903e-06,2.1056877955658852e-06,2.2687271214736773e-06,0.0,0.0,7.673344271757951e-06,1.3321245391118445e-08,0.0010862995329280574,6.315955360656127e-08,8.481571657611707e-09,2.674717714834799e-26,2.7102824616206826e-19,4.6783649450487575e-17,1.9613932982913043e-15,0.0004417841769136415,2.947603479387009e-22,-8.10342426118207e-24,6.86529332661716e-24,1.5592393067083545e-24,4.691688321354828e-18,1.5001604704207252e-15,2.927944969914573e-14,2.807302433488151e-17,7.194270860605599e-26,1.7985342696360387e-20,3.602039108318542e-28,5.336158895729723e-28,6.608732397102012e-12,4.451279470924836e-24,1.8946197482598272e-20,9.734288152942979e-21,3.76,0.0,0.27737709600330496,0.9985064377821768,1.5941976556813455e-06,1.4372529946542037e-17,0.2578022338601972,0.19512088883671533,0.057168989768063116,1.963037885204886e-07,0.0002738133390632142,0.00161214391095756,7.182772540331948e-10,6.171475011891675e-12,1.1009776458548533e-14,0.0004379646033793007,4.5825184733828227e-10,6.141708881234313e-11,1.5193120137267804e-06,4.817448160298999e-10,2.958257624766403e-12,8.309757367995067e-16,2.2654236860978478e-10,1.543304163453995e-12,4.294246218953116e-17,5.161565554436747e-16,2.0823261806112354e-07,7.574428198178475e-11,5.878525337170034e-10,8.551318672492491e-13,0.0004505780091561587
0.00040268425959488974,0.6384334796539787,4.908949843416858e-08,1.7663053533646792e-06,2.1649598641046506e-06,2.32849514565218e-06,0.0,0.0,7.901005136592452e-06,1.3997722789423356e-08,0.0011073037638726245,6.6613958838647e-08,8.74434707278158e-09,2.8853380529435665e-26,2.837231157091801e-19,4.8461864708984836e-17,2.1203962911216282e-15,0.00044880821208470915,3.174884144798908e-22,-7.511110122007591e-24,9.228763121653117e-24,1.4399121329836705e-24,4.860180035442738e-18,1.6269464427962433e-15,3.063670022366539e-14,3.017767664923377e-17,7.716780663704462e-26,1.9250071196286598e-20,4.236590269782548e-28,5.88389690421443e-28,6.9116923040055774e-12,4.9043547990612575e-24,2.042474040706317e-20,1.0915152962591157e-20,3.76,0.0,0.27574894033725156,0.9984866625902183,1.682695873225149e-06,1.5944868406027857e-17,0.2594775081562842,0.19632585151015303,0.05754630989566142,1.9556232492353836e-07,0.0002738079134362753,0.0016385389221248024,7.300467814186183e-10,6.199160161394477e-12,1.1074204726056506e-14,0.00044147011882776155,4.733998750445084e-10,6.343664511561162e-11,1.561570150862291e-06,4.975905890637798e-10,3.0417452520463218e-12,8.581685500075125e-16,2.3396870999232683e-10,1.5938958686421872e-12,4.434770902703018e-17,5.330472455593486e-16,2.1703313966683302e-07,7.82272894859668e-11,6.071229722550993e-10,8.604989581446124e-13,0.00045789531066952157
0.00040628672219913833,0.6386250767525593,5.0575635153022407e-08,1.8055495427823927e-06,2.22518311430868e-06,2.3892964819527973e-06,0.0,0.0,8.133994839695042e-06,1.4703657894143681e-08,0.0011284805690418731,7.022449082613732e-08,9.013952435657366e-09,3.129429649865112e-26,2.969228132516242e-19,5.018206543161108e-17,2.2910253378225e-15,0.0004558697557286462,3.4224201913778173e-22,1.5434365686768367e-23,8.943021268020723e-24,-2.8972078893172055e-24,5.033114702898111e-18,1.7634008790993814e-15,3.204629940686392e-14,3.241994934258632e-17,8.278239743544461e-26,2.0595471463404488e-20,4.977202314143114e-28,6.484013171495836e-28,7.226161113338958e-12,5.3997730797360016e-24,2.200964701857225e-20,1.2230101814873778e-20,3.76,0.0,0.2741303421089466,0.9984667624551409,1.7751093074649994e-06,1.7675662429156238e-17,0.2611435569217202,0.1975229415591182,0.05792166088232489,1.948250751994707e-07,0.0002738024538420116,0.001665100957711765,7.418908602737851e-10,6.22666676469323e-12,1.1138164886821909e-14,0.00044495187873987206,4.888926413717949e-10,6.550177315738264e-11,1.604773747464805e-06,5.137940470310758e-10,3.1268561864046696e-12,8.859699636303378e-16,2.4156176805356473e-10,1.6456233298544598e-12,4.5784406583049756e-17,5.503159654572149e-16,2.2611544876182116e-07,8.076603918612469e-11,6.268260072609234e-10,8.658346351884732e-13,0.00046525825984115204
0.0004098891848033869,0.6388156195385479,5.20979552646836e-08,1.8453680281363115e-06,2.2863605112627177e-06,2.4511410576546327e-06,0.0,0.0,8.372413476586883e-06,1.5440161472163346e-08,0.0011498290170766272,7.399654831833794e-08,9.290520081011877e-09,3.35982575928048e-26,3.106008862265701e-19,5.1946593005784525e-17,2.474037874972761e-15,0.00046296834912219374,3.685577825130475e-22,1.190909936149944e-24,5.8534419253969384e-24,-2.0158958958891872e-25,5.20889222473693e-18,1.910183953784807e-15,3.350983136696568e-14,3.48075207433093e-17,8.881861970290813e-26,2.2026428569995577e-20,5.840664000806064e-28,7.141364665653777e-28,7.552333586126372e-12,5.940837367808579e-24,2.370536491293983e-20,1.3693341870367988e-20,3.76,0.0,0.2725212452154002,0.9984467379707366,1.8715653614487274e-06,1.9579581953887287e-17,0.2628004341175234,0.19871220543532764,0.058295054168108554,1.9409201454631795e-07,0.00027379695957469334,0.0016918289858438862,7.538090300318533e-10,6.2539958697731425e-12,1.1201659660330165e-14,0.000448409976871244,5.047342492908545e-10,6.761300501694483e-11,1.6489393908274637e-06,5.303593683404573e-10,3.21361002229892e-12,9.143869426985086e-16,2.4932346598035673e-10,1.6984996486516515e-12,4.725291479312148e-17,5.679670414900452e-16,2.35485616374652e-07,8.336117409802125e-11,6.469666285674068e-10,8.711388264547261e-13,0.0004726665883207949
0.0004131314011472107,0.6389862117135687,5.3499540575044065e-08,1.8817007408863828e-06,2.3422385581240324e-06,2.507701432992667e-06,0.0,0.0,8.591715741981208e-06,1.6130098352902514e-08,0.0011691886115162775,7.753406694327852e-08,9.545496541901176e-09,3.585859642736289e-26,3.2337091741510454e-19,5.3571044490468175e-17,2.6499960667399905e-15,0.00046938838025356453,3.9363720735806485e-22,-6.98972547611245e-24,5.1492443688494126e-24,1.2790642832465428e-24,5.371418434038125e-18,2.0516962058389434e-15,3.487451374202746e-14,3.7087171099983036e-17,9.463122616356084e-26,2.339172408656093e-20,6.73870689679372e-28,7.786326503722235e-28,7.856321610787528e-12,6.469778327974737e-24,2.5331398532981318e-20,1.5149909982843694e-20,3.76,0.0,0.27108113554872,0.9984286100987206,1.9619396579168238e-06,2.145425166693408e-17,0.2642838262429562,0.19977588971864685,0.05862944369196572,1.934358214038049e-07,0.00027379198590147933,0.0017160252861535398,7.645983518006181e-10,6.278441171394528e-12,1.1258409920949184e-14,0.000451502113989311,5.192933425373576e-10,6.955297152612958e-11,1.689524900000579e-06,5.45580997831455e-10,3.293109915002807e-12,9.404942838788617e-16,2.5645476758207846e-10,1.7470814159635172e-12,4.8602067514247864e-17,5.841834969869249e-16,2.44169954178751e-07,8.574553528312203e-11,6.65471439736817e-10,8.758859639938956e-13,0.0004793726629564498
0.0004163736174910344,0.6391559593749238,5.493148447955081e-08,1.9185080762913078e-06,2.3988944335080576e-06,2.56512234031433e-06,0.0,0.0,8.815572314277014e-06,1.684658729905327e-08,0.001188685820847123,8.12110078219176e-08,9.806321581034216e-09,3.845034608099504e-26,3.365919322998488e-19,5.52306741003386e-17,2.837250892186127e-15,0.0004758377120320818,4.20665829012912e-22,6.832468878965972e-24,6.787067437957853e-24,-1.2429036839327392e-24,5.537926947668573e-18,2.2026829604213046e-15,3.628548488957814e-14,3.949715926155464e-17,1.0083190299342383e-25,2.4834466648358414e-20,7.767907569518575e-28,8.485910882458231e-28,8.1704880975886e-12,7.041869558162106e-24,2.70600253529748e-20,1.6751644829499848e-20,3.76,0.0,0.2696486363501315,0.9984103823969804,2.0557903783114344e-06,2.3494549151787448e-17,0.2657598717353132,0.2008333056868434,0.05896226493511178,1.9278298378467174e-07,0.0002737869850789953,0.0017403544639439943,7.754469836290694e-10,6.302744308611517e-12,1.1314788559566021e-14,0.0004545752351258145,5.341412988615112e-10,7.153109886753494e-11,1.730915666154127e-06,5.611021499600855e-10,3.373972125642658e-12,9.67110925786302e-16,2.637256184283593e-10,1.7966138612763228e-12,4.997753943167965e-17,6.007163027156483e-16,2.530969387315332e-07,8.817655515035977e-11,6.843383519693727e-10,8.806081365260598e-13,0.0004861150859338986
0.0004196158338348582,0.6393248669757198,5.6394292430378786e-08,1.9557945544423417e-06,2.45633070114132e-06,2.623411236672524e-06,0.0,0.0,9.04405880605597e-06,1.7590516336104013e-08,0.001208319982732049,8.503156914330609e-08,1.0073094847322858e-08,4.099836382515341e-26,3.5024508917393374e-19,5.692724213572018e-17,3.0364562698693058e-15,0.0004823160065405695,4.494357915695596e-22,-4.170715470931956e-25,7.442118938330568e-24,1.263500068047452e-25,5.707203698588225e-18,2.363718518586276e-15,3.774398065770305e-14,4.2043945187440333e-17,1.0744962618251242e-25,2.6358799240653243e-20,8.946438425122928e-28,9.244572564396352e-28,8.494990155610619e-12,7.660076687538942e-24,2.889640880800197e-20,1.8512060631030123e-20,3.76,0.0,0.26822370740110735,0.9983920552808647,2.153215897121746e-06,2.5713940315514326e-17,0.2672286092721248,0.20188448663932881,0.05929352609810405,1.9213348392316516e-07,0.0002737819567190645,0.0017648157777897366,7.863545945939511e-10,6.326906033269387e-12,1.1370797562064826e-14,0.00045762941382026845,5.492810960142901e-10,7.354777282205716e-11,1.7731242247217299e-06,5.769258542649603e-10,3.4562113181359016e-12,9.942419136273966e-16,2.7113741200833187e-10,1.847106477632317e-12,5.13795912688356e-17,6.175685925228531e-16,2.622711246553162e-07,9.065469961188429e-11,7.035709807193228e-10,8.853053179507187e-13,0.0004928936654464771
0.0004225338285442995,0.6394761692261477,5.7737629936480766e-08,1.989765809628033e-06,2.5086928142821833e-06,2.6766195968255813e-06,0.0,0.0,9.253718392563632e-06,1.828426866686369e-08,0.0012261072798218945,8.859640814961169e-08,1.0318361164373208e-08,4.3435581789209296e-26,3.6293301382100087e-19,5.848487742168027e-17,3.2265239394316008e-15,0.00048817095449118136,4.766889518538117e-22,-7.724348193025546e-24,7.070798027121585e-24,1.3643037372525585e-24,5.86306787252202e-18,2.517740347585376e-15,3.909833059483121e-14,4.4458541527445496e-17,1.1378083063465082e-25,2.7804081716825676e-20,1.0151724470200346e-27,9.981826609272518e-28,8.796179129278729e-12,8.258643185458578e-24,3.0644949590962586e-20,2.0244216869231272e-20,3.76,0.0,0.2669477108410382,0.9983754762151854,2.2440380528758e-06,2.787645486886689e-17,0.2685442565542633,0.202825245938169,0.05959033401898738,1.9155177331522261e-07,0.0002737774081003512,0.001786943326520502,7.962215993501526e-10,6.348531299697177e-12,1.1420891652019896e-14,0.00046036204078580303,5.631588948900312e-10,7.539605504406362e-11,1.8118216147672103e-06,5.914283695044642e-10,3.531416384405697e-12,1.0191037330510267e-15,2.779296816885287e-10,1.8933786089801536e-12,5.266437896706779e-17,6.330113990691556e-16,2.7074304602258697e-07,9.292570546567787e-11,7.211960162904773e-10,8.895116062687492e-13,0.0004990251432714794
0.00042545182325374087,0.6396267978286264,5.9106756659892045e-08,2.02413218568106e-06,2.5616913212334102e-06,2.730542669922631e-06,0.0,0.0,9.467246424321128e-06,1.9001672323925263e-08,0.001244004501265903,9.228423018500838e-08,1.0568602953824751e-08,4.621291549792032e-26,3.760171523348711e-19,6.007199420630613e-17,3.4273467447442546e-15,0.0004940488395510928,5.056994746197766e-22,6.286889569991342e-24,7.263224751488877e-24,-1.1490176273629353e-24,6.02234290553638e-18,2.6808509966205013e-15,4.049318519423883e-14,4.699440571446435e-17,1.2049164487963321e-25,2.932238494837559e-20,1.1511413715475998e-27,1.0774423922514823e-27,9.106272526213195e-12,8.900146073369841e-24,3.249004750477715e-20,2.2128363801006237e-20,3.76,0.0,0.26567778475763776,0.9983588172498175,2.337911143562006e-06,3.0207038057616314e-17,0.2698540434609401,0.2037610057319468,0.05988589079929166,1.9097273928031981e-07,0.00027377283773920394,0.0018091767719116305,8.061358713046681e-10,6.370043175964459e-12,1.1470690158543704e-14,0.0004630794406481638,5.772776575373248e-10,7.727615213616044e-11,1.8512010239296423e-06,6.061806017201193e-10,3.6077602939269075e-12,1.0443899161129039e-15,2.8483825311931337e-10,1.9404430449277336e-12,5.3971096556989663e-17,6.487177975428462e-16,2.79422299323904e-07,9.523559713411387e-11,7.391228295700376e-10,8.936980413513527e-13,0.0005051856153203107
0.0004283698179631822,0.6397767559807407,6.050205223440903e-08,2.0588970304241436e-06,2.6153284114784605e-06,2.785186049860862e-06,0.0,0.0,9.684699748119102e-06,1.9743430024207085e-08,0.0012620111756786307,9.609827459277385e-08,1.0823895026491008e-08,4.894119990568814e-26,3.8947717989850944e-19,6.169029018638285e-17,3.639469883988292e-15,0.0004999494128565905,5.364442787190445e-22,2.429042832242334e-24,7.557406252410881e-24,-3.509059439672497e-25,6.1837620988308056e-18,2.8535338920627243e-15,4.192949594119547e-14,4.9656773427672147e-17,1.2760868567784908e-25,3.091724657317352e-20,1.3044288616077487e-27,1.162640287794723e-27,9.425369428236005e-12,9.587122063273518e-24,3.443657755284129e-20,2.4176969348825077e-20,3.76,0.0,0.2644139002710423,0.9983420786762802,2.43491060895496e-06,3.271772934069787e-17,0.27115799776240346,0.2046917899318088,0.06018020232733326,1.9039636905578124e-07,0.0002737682452961725,0.0018315155804798132,8.160971723500178e-10,6.3914422016486305e-12,1.1520194443102411e-14,0.00046578166980805827,5.916395446917574e-10,7.91883437877986e-11,1.8912718867718775e-06,6.211847473413891e-10,3.685253883747038e-12,1.0701041170822205e-15,2.918641359913575e-10,1.988306663904967e-12,5.529993288214357e-17,6.646900578088034e-16,2.8831228820539025e-07,9.758471220583364e-11,7.573540402201077e-10,8.978645733801052e-13,0.0005113749442111579
0.00043128781267262356,0.6399260468648527,6.192389940407909e-08,2.09406370614584e-06,2.6696063859067615e-06,2.8405553830927844e-06,0.0,0.0,9.906135752859288e-06,2.051026279234887e-08,0.001280126835389527,1.0004183860966787e-07,1.108431414879016e-08,5.1439296352273437e-26,4.0332089819573137e-19,6.333956111896067e-17,3.863458202361355e-15,0.0005058724247033729,5.685311593257635e-22,-4.028252748478771e-23,1.1281786036617723e-23,7.076777347347401e-24,6.347746189696655e-18,3.0362919803586504e-15,4.340824397115033e-14,5.2451012213208364e-17,1.3515244505074845e-25,3.2592402238230117e-20,1.477129693859509e-27,1.254209617830803e-27,9.753667684821544e-12,1.0322211308830466e-23,3.6487857091248655e-20,2.6403450511664275e-20,3.76,0.0,0.2631560286387811,0.9983252607820094,2.5351130904628103e-06,3.542135680336715e-17,0.27245614709590726,0.20561762233505285,0.06047327446332716,1.8982265001055437e-07,0.00027376363095290364,0.001853959220942013,8.261052653593385e-10,6.41272891628468e-12,1.1569406024078089e-14,0.0004684687854414269,6.0624671367053e-10,8.113290922256702e-11,1.93204373236121e-06,6.364429986077124e-10,3.76390807787064e-12,1.0962499857977756e-15,2.990083379716596e-10,2.0369763305290254e-12,5.665107655615953e-17,6.809304469721243e-16,2.974164423791949e-07,9.997338759132805e-11,7.758922625182168e-10,9.020112423409673e-13,0.0005175929933235556
0.0004342058073820649,0.640074673648179,6.337268450672575e-08,2.129635588662044e-06,2.724527661558807e-06,2.8966563698585223e-06,0.0,0.0,1.0131612368598993e-05,2.130291037258795e-08,0.0012983510164894419,1.0411827805547479e-07,1.1349938405620475e-08,5.484443797026156e-26,4.1763113194746777e-19,6.50171008726722e-17,4.099918212064351e-15,0.0005118176245382176,6.026570156778944e-22,-1.3183356426884419e-23,1.5304429667990892e-23,1.8822429547845085e-24,6.517310213150607e-18,3.2296642519874863e-15,4.4930478797361e-14,5.53828888793733e-17,1.4314312931898876e-25,3.4351639794633164e-20,1.6715757750633294e-27,1.3525908565819055e-27,1.0091665728452066e-11,1.110925993883308e-23,3.865081455042088e-20,2.8822230026296717e-20,3.76,0.0,0.2619041412551225,0.9983083638500421,2.6385964435606544e-06,3.8331574193169847e-17,0.2737485189663893,0.20653852662565803,0.06076511303950941,1.89251569631821e-07,0.0002737589957099233,0.0018765071642081663,8.3615991421413e-10,6.433903860991497e-12,1.1618327365008898e-14,0.0004711408454732145,6.211013187217546e-10,8.311012704902986e-11,1.9735261847310834e-06,6.519575436275202e-10,3.843734880698549e-12,1.1228311630942676e-15,3.0627186459384657e-10,2.0864588951735378e-12,5.80247157228613e-17,6.974412265059633e-16,3.0673821750358353e-07,1.0240195950406293e-10,7.947401052574105e-10,9.061386029198622e-13,0.0005238396268062521
0.00043712380209150626,0.6402226394828744,6.484879805324913e-08,2.1656160658746964e-06,2.780094775492873e-06,2.9534947656208393e-06,0.0,0.0,1.0361188070340856e-05,2.212213163180357e-08,0.0013166832588771562,1.0833100805220058e-07,1.1620843401646807e-08,5.846761602115232e-26,4.3234595181225763e-19,6.672779839404086e-17,4.349476634446073e-15,0.0005177847609210374,6.393324324886475e-22,2.316301563616107e-23,1.4219787430462752e-23,-3.994757501834415e-24,6.6883989340550835e-18,3.434210268458701e-15,4.6497185417956253e-14,5.84582947305201e-17,1.5162360755119279e-25,3.619901700204818e-20,1.8903674098497228e-27,1.4582546789771656e-27,1.0439332055432312e-11,1.1951559625775097e-23,4.0932587509768813e-20,3.144883706461871e-20,3.76,0.0,0.26065820965042147,0.9982913881620616,2.745439750906565e-06,4.146294352870666e-17,0.2750351407471417,0.20745452637483808,0.06105572386028866,1.8868311522554213e-07,0.0002737543383752586,0.001899158883373884,8.462608837485976e-10,6.454967563507332e-12,1.1666959481766954e-14,0.0004737979085015266,6.362055100104434e-10,8.512027527959914e-11,2.0157289632768664e-06,6.677305664535243e-10,3.924745184601196e-12,1.1498512739478115e-15,3.1365571918787164e-10,2.1367611929570868e-12,5.942103771369443e-17,7.142246480960367e-16,3.1628109506186043e-07,1.0487076340720862e-10,8.139001717724822e-10,9.102464331389455e-13,0.000530114709555193
