Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964)
2.912375704475901e-08,0.7722868798969452,0.0,1.4810370770074795e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.544838857097686e-12,3.381117062659764e-20,0.0,1.2238938488913865e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7392517072392621,0.9987954205059218,0.0,0.0,0.001939458459523484,0.0015541335925941182,0.000366263180779565,1.8783053703385146e-05,0.0012045776251380091,1.3756712359794875e-07,1.6902213287841754e-13,1.6256818792739685e-09,1.7610282980599872e-16,3.7053253797421717e-09,1.3760990178431366e-20,5.698971589186923e-20,1.4110816699728454e-11,1.8023819113516882e-20,8.835454254594093e-14,1.4071221453445043e-25,1.971641041873289e-20,4.321617802455021e-23,8.049732607190626e-26
3.0812349241138025e-08,0.7723026399618229,0.0,1.655728808685883e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.204167861684405e-12,4.2441279309294305e-20,0.0,1.6933789070064652e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7391394213902431,0.9987954202815874,0.0,0.0,0.0020517608898028878,0.0016451283298534272,0.0003875399259524908,1.8780614226436392e-05,0.0012045776242304172,1.541476944711809e-07,1.9924860251616335e-13,1.6259202580639027e-09,1.865425185708597e-16,4.151691509667966e-09,1.872955957259893e-20,7.402948549253506e-20,1.5816561535611614e-11,2.4494534194324262e-20,9.407938927783467e-14,1.9919547592226323e-25,2.6818928812781808e-20,5.912078091080126e-23,1.2006299371913033e-25
3.250094143751704e-08,0.7723183977655793,0.0,1.8401517995309275e-11,0.0,0.0,0.0,0.0,0.0,0.0,4.940579350469653e-12,5.262734272172986e-20,0.0,2.301324353257704e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7390271525967087,0.9987954200444613,0.0,0.0,0.002164047207876377,0.0017361077173594932,0.0004088140090776185,1.877817505847714e-05,0.0012045776233088601,1.7167146368353885e-07,2.327411969017878e-13,1.6261585879820534e-09,1.9698002020442662e-16,4.623397722861764e-09,2.505666610499832e-20,9.479510776292985e-20,1.761961877491161e-11,3.2718698456406794e-20,9.980332486612576e-14,2.764068226165612e-25,3.585072427940724e-20,7.943724211198889e-23,1.7506382266243682e-25
3.4189533633896056e-08,0.7723341533085601,0.0,2.0343040095377412e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.7583276808078415e-12,6.454600791751486e-20,0.0,3.0775882727453993e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7389149008560685,0.9987954197945467,0.0,0.0,0.0022763174162074365,0.0018270717573988678,0.0004300854305452235,1.877573624743517e-05,0.0012045776223724217,1.9013829967049517e-07,2.6963950679769506e-13,1.626396874479685e-09,2.0741533519225477e-16,5.120434440079168e-09,3.3007665776805893e-20,1.1983724846814914e-19,1.9519968077213816e-11,4.30337598276178e-20,1.0552631625228682e-13,3.767486440878211e-25,4.718338332391978e-20,1.0503312691460099e-22,2.5012878650894115e-25
3.7566718026654086e-08,0.7723656576135782,0.0,2.451787928952317e-11,0.0,0.0,0.0,0.0,0.0,0.0,7.65484425536172e-12,9.43351095706162e-20,0.0,5.276946728028768e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7386904485231087,0.9987954192563644,0.0,0.0,0.00250080951349426,0.002008953804369347,0.00047262029007802306,1.8770859731163832e-05,0.0012045776204536564,2.299006457735323e-07,3.5419381768112373e-13,1.6268733212412164e-09,2.282794071954667e-16,6.1904610836088314e-09,5.501520843936597e-20,1.851943752747642e-19,2.3612461476015548e-11,7.149914525614e-20,1.1696939367866086e-13,6.68111616880164e-25,7.847127935041046e-20,1.7609080176573165e-22,4.845084615895816e-25
4.094390241941212e-08,0.7723971528796411,0.0,2.9081642546568274e-11,0.0,0.0,0.0,0.0,0.0,0.0,9.927720286048134e-12,1.334112467962984e-19,0.0,8.622180125267353e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7384660643706468,0.9987954186670639,0.0,0.0,0.0027252372013635015,0.0021907744893517648,0.0005151445076910386,1.8765984740587366e-05,0.0012045776184723825,2.7343368051978546e-07,4.539574872736675e-13,1.6273496055936154e-09,2.4913473850961727e-16,7.361694862370726e-09,8.757630314942257e-20,2.7547734703811606e-19,2.8093878900438228e-11,1.134545359398969e-19,1.2840857096736743e-13,1.1235784671115298e-24,1.2460409660197623e-19,2.8149845942716693e-22,8.83362450196107e-25
4.432108681217015e-08,0.7724286391095129,0.0,3.4034166806016446e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.261093276200422e-11,1.8352853288021244e-19,0.0,1.3528277301777109e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7382417483779719,0.998795418026665,0.0,0.0,0.0029496004995091343,0.002372533831053483,0.0005576580865314668,1.8761111204720876e-05,0.0012045776164304157,3.207363518515414e-07,5.699226985121023e-13,1.6278257195846349e-09,2.6998133308140356e-16,8.634059243335374e-09,1.3414038137690627e-19,3.9688814324555945e-19,3.296405755070663e-11,1.732289036028687e-19,1.3984385024479734e-13,1.807495788527262e-24,1.9034218422205645e-19,4.324665006319683e-22,1.5304979921065186e-24
4.769827120492818e-08,0.7724601163059568,0.0,3.937528906973468e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.573843297654164e-11,2.4659238638672893e-19,0.0,2.050593560257785e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7380175005243785,0.9987954173351888,0.0,0.0,0.0031738994276189637,0.00255423184813961,0.0006001610297432188,1.8756239091663522e-05,0.0012045776143278307,3.7180760791249e-07,7.030307381709731e-13,1.628301659697656e-09,2.908191948496099e-16,1.0007477738341466e-08,1.9885002021098524e-19,5.565051324408605e-19,3.822283471341495e-11,2.559935128741113e-19,1.5127523186545142e-13,2.8004335186526763e-24,2.813681950221415e-19,6.424142549982663e-22,2.5394234752297295e-24
5.107545559768621e-08,0.7724915844717343,0.0,4.510484640193689e-11,0.0,0.0,0.0,0.0,0.0,0.0,1.9344146542570237e-11,3.246593886788602e-19,0.0,3.017285006162684e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7377933207891688,0.9987954165926576,0.0,0.0,0.0033981340053746297,0.002735868559218037,0.0006426533404659704,1.8751368424512026e-05,0.0012045776121640778,4.2664639704529427e-07,8.541746541418494e-13,1.6287774286548436e-09,3.116483277425558e-16,1.1481873904072329e-08,2.8660745169018246e-19,7.623325806777189e-19,4.3870047763081625e-11,3.6783690982027364e-19,1.627027128081141e-13,4.2013983446947194e-24,4.043680066330562e-19,9.271670249283503e-22,4.0600841482343654e-24
5.7829824383202264e-08,0.7725544937223348,0.0,5.772861483989288e-11,0.0,0.0,0.0,0.0,0.0,0.0,2.8125787900544258e-11,5.347838542625622e-19,0.0,6.06658276943057e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7373451655911375,0.9987954149545146,0.0,0.0,0.0038464101885192312,0.0030989581378251764,0.0007276060770028215,1.8741631446619787e-05,0.001204577607653514,5.47622368870722e-07,1.213920391806521e-12,1.6297284556283013e-09,3.532804226168134e-16,1.4733293698383447e-08,5.551977380902167e-19,1.3496527979510617e-18,5.632913140765235e-11,7.082861093527621e-19,1.8554599630592134e-13,8.734050760510813e-24,7.786790346609687e-19,1.797953431734355e-21,9.481316641409863e-24
6.458419316871833e-08,0.7726173668833932,0.0,7.190416987855758e-11,0.0,0.0,0.0,0.0,0.0,0.0,3.9226748703610337e-11,8.333725512973866e-19,0.0,1.1250620928909539e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7368972826184154,0.9987954131124068,0.0,0.0,0.004294429206272846,0.0034618027157584694,0.0008125163212486892,1.873190031720297e-05,0.0012045776028989273,6.836558579535261e-07,1.6554284361202634e-12,1.6306788065539042e-09,3.948776491088257e-16,1.838770797538861e-08,9.967868283969423e-19,2.2432157907251166e-18,7.034000909359592e-11,1.2643745672053667e-18,2.083737514012729e-13,1.6653819447817573e-23,1.3897803273372356e-18,3.2267385173554724e-21,2.0027821128405843e-23
7.133856195423439e-08,0.7726802039769755,0.0,8.763021027179631e-11,0.0,0.0,0.0,0.0,0.0,0.0,5.291751086781282e-11,1.2423060771657947e-18,0.0,1.95606228383477e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7364496717056411,0.9987954110665049,0.0,0.0,0.004742191215866863,0.003824402441904423,0.0008973840983008089,1.8722174985849705e-05,0.0012045775979008064,8.347384579613734e-07,2.1843353929193765e-12,1.631628476525648e-09,4.3644003860258264e-16,2.2444506799920116e-08,1.6844230812832624e-18,3.54515178583413e-18,8.590138276270071e-11,2.1250350804377577e-18,2.31186044653972e-13,2.9650176355710046e-23,2.3350239221159166e-18,5.4456055798514804e-21,3.904870241103884e-23
7.809293073975045e-08,0.7727430050251325,0.0,1.0490543576794928e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.946814685956554e-11,1.785870373573666e-18,0.0,3.226743793090915e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7360023326875531,0.9987954088169799,0.0,0.0,0.005189696374434229,0.00418675746502947,0.0009822094332391763,1.8712455436433632e-05,0.0012045775926592412,1.0008617655418935e-06,2.805712253820682e-12,1.6325774645263867e-09,4.779676224424369e-16,2.6903080951696463e-08,2.709472667860741e-18,5.376914714645412e-18,1.0301195571412873e-10,3.4006906515523074e-18,2.5398293199183017e-13,4.9937476572917484e-23,3.7351375583349085e-18,8.742964256571118e-21,7.135320182549193e-23
8.484729952526651e-08,0.7728057700499019,0.0,1.2372854710900404e-10,0.0,0.0,0.0,0.0,0.0,0.0,8.914832018710697e-11,2.4907521948802248e-18,0.0,5.095853819237941e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7355552653989912,0.998795406364002,0.0,0.0,0.005636944839009509,0.004548867933783493,0.0010669923511267784,1.8702741683429643e-05,0.0012045775871743984,1.1820173802680533e-06,3.524122173024227e-12,1.6335257730096694e-09,5.194604319334408e-16,3.1762821924483295e-08,4.183705056144463e-18,7.880790229641698e-18,1.216704325990271e-10,5.225527637428892e-18,2.7676446225685335e-13,8.034153473993043e-23,5.736661803208934e-18,1.3469482867437565e-20,1.2359986157216346e-22
9.835603709629862e-08,0.7729311921173596,0.0,1.6601323525534938e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3897389196905436e-10,4.503183761467028e-18,0.0,1.1449336137511719e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7346619453503032,0.998795400848369,0.0,0.0,0.006530672313830693,0.005272355802406304,0.0012364310359300385,1.868333155350898e-05,0.001204577575475779,1.5893919437144372e-06,5.268139292728704e-12,1.6354203531762226e-09,6.023418529268878e-16,4.2683373871731596e-08,9.045054103042234e-18,1.558986725327977e-17,1.6362592346559178e-10,1.1195886311949928e-17,3.2228166502068925e-13,1.8659496854352385e-22,1.2277993797191484e-17,2.896978567062052e-20,3.274744132940382e-22
9.999999999999998e-08,0.7730439489988848,0.0,1.7158086071369347e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.4606917313979753e-10,4.812443432957952e-18,0.0,1.253333853040132e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7345533057139619,0.998795400121704,0.0,0.0,0.006639365631944771,0.005360334905099718,0.0012570395270922027,1.868097099385653e-05,0.0012045775739858268,1.643066379912199e-06,5.509393729204367e-12,1.6356507313151518e-09,6.12418739044262e-16,4.412148750161191e-08,9.860133063244732e-18,1.683185529913123e-17,1.6915349475453088e-10,1.2192149957296416e-17,3.2781678089090806e-13,2.0502649794708573e-22,1.3368779842256843e-17,3.155941137879746e-20,3.6513652350105003e-22
1.1051390091022752e-07,0.7730439489988848,0.0,2.0935021033463753e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.9721683294901232e-10,7.182793163696018e-18,0.0,2.1582300865992434e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7338588849666225,0.998795395190198,0.0,0.0,0.0073341507210756725,0.005922659997837803,0.001388781037070867,1.866588223571763e-05,0.0012045775641171558,2.007355326473029e-06,7.206686328820039e-12,1.6371231567187725e-09,6.768165169177504e-16,5.387777120718679e-08,1.656879350055829e-17,2.6733255237286764e-17,2.0666672918766742e-10,2.035939254558622e-17,3.6319515683027976e-13,3.610485520729618e-22,2.2305516766233925e-17,5.2807049071840505e-20,7.008803992378384e-22
1.2267176472415644e-07,0.7731565895067328,0.0,2.5768217481977855e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.6977464096848145e-10,1.0909365748053001e-17,0.0,3.79469077049265e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7330567024226072,0.9987953888754848,0.0,0.0,0.00813679987749818,0.006572174145170231,0.0015409939960707947,1.86484516396398e-05,0.001204577551973548,2.473892870199103e-06,9.512137672363074e-12,1.638823764570291e-09,7.511789973377034e-16,6.636251810267957e-08,2.843041599443221e-17,4.3371227977577135e-17,2.547026595990889e-10,3.470407044683638e-17,4.0405971940848523e-13,6.500520559870048e-22,3.7985428030789786e-17,9.017034549151815e-20,1.378148724442868e-21
1.3482962853808533e-07,0.773269113768929,0.0,3.110015872617806e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.582052686488278e-10,1.5924774420239883e-17,0.0,6.308583268534769e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7322553967586614,0.9987953819052181,0.0,0.0,0.008938620695374938,0.00722089910826486,0.0016930700585559171,1.863103974046334e-05,0.0012045775390461548,2.9889556842864274e-06,1.219822570241172e-11,1.6405221786320009e-09,8.25429475527005e-16,8.013409146223266e-08,4.6277139336342445e-17,6.727148610935344e-17,3.0772620859628345e-10,5.614978319985096e-17,4.4487566275304264e-13,1.1046101755601773e-21,6.1403364366462e-17,1.4608044370232132e-19,2.5315447191125303e-21
1.4698749235201422e-07,0.7733815219133544,0.0,3.6930091657857483e-10,0.0,0.0,0.0,0.0,0.0,0.0,4.640624137337981e-10,2.2495743348311085e-17,0.0,1.0016193893645277e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7314549670162386,0.9987953742803856,0.0,0.0,0.00973961408595505,0.007868835750051666,0.0018450093699928158,1.8613646527989917e-05,0.0012045775253361566,3.552494906149082e-06,1.5276283049251682e-11,1.6422184024578084e-09,8.995681324634898e-16,9.518897562051325e-08,7.21259723449165e-17,1.0053171967849667e-16,3.657298840577994e-10,8.703337001835013e-17,4.856432903527457e-13,1.7901720793942453e-21,9.50952168306195e-17,2.266480325535868e-19,4.398648564266316e-21
1.591453561659431e-07,0.7734938140677456,0.0,4.3257264204024595e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.888955279181711e-10,3.0913766915388106e-17,0.0,1.53023309936066e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7306554122378399,0.9987953660019726,0.0,0.0,0.010539780959461228,0.008515984932554116,0.0019968120756902463,1.8596271981232633e-05,0.0012045775108447151,4.164461700881334e-06,1.8755638564202755e-11,1.6439124383728026e-09,9.735951487672662e-16,1.115236623277958e-07,1.0839785259994422e-16,1.456038957044134e-16,4.2870620780442405e-10,1.3014518108458384e-16,5.263629062145214e-13,2.788796351073833e-21,1.4208620477837688e-16,3.391688194901489e-19,7.29680668144197e-21
1.71303219979872e-07,0.7736059903596959,0.0,5.008092532540197e-10,0.0,0.0,0.0,0.0,0.0,0.0,7.342498258356524e-10,4.1495027276675627e-17,0.0,2.262692113995256e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7298567314670132,0.9987953570709636,0.0,0.0,0.011339122225090977,0.009162347516884575,0.00214847832079896,1.857891607429421e-05,0.0012045774955730154,4.8248072609776645e-06,2.2643954195143542e-11,1.645604288140017e-09,1.0475107047008902e-15,1.2913465073466264e-07,1.5795170633315883e-16,2.0531847174953971e-16,4.966477155652159e-10,1.8876551533757178e-16,5.67034815434492e-13,4.201464507325482e-21,2.0592984580777767e-16,4.922183767305727e-19,1.1639216795666745e-20
1.8346108379380088e-07,0.7737180509166548,0.0,5.740032501514263e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.016662927469424e-10,5.458032390495659e-17,0.0,3.2531083931669722e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7290589237483526,0.9987953474883406,0.0,0.0,0.012137638791017666,0.009807924363232742,0.002300008250311071,1.856157878947766e-05,0.001204577479522237,5.5334828061364055e-06,2.694746986643316e-11,1.6472939544476613e-09,1.1213149801682196e-15,1.480184473789228e-07,2.2411301588196035e-16,2.829046776351978e-16,5.695469569524618e-10,2.666951741427192e-16,6.076593207093075e-13,6.150143882670989e-21,2.907406320527509e-16,6.957316725340653e-19,1.7949761420477903e-20
1.9561894760772977e-07,0.7738299958659276,0.0,6.521471429693737e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0926816958544246e-09,7.053496996413519e-17,0.0,4.564507298146594e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7282619881274951,0.9987953372550852,0.0,0.0,0.012935331564392024,0.010452716330874143,0.002451402009060736,1.8544260109522832e-05,0.0012045774626935426,6.290439583021052e-06,3.16713131759413e-11,1.6489814400284979e-09,1.1950081547163035e-15,1.6817156616635443e-07,3.1071509276612444e-16,3.820198942769998e-16,6.473964954197778e-10,3.68299597912776e-16,6.482367222349612e-13,8.780946368265158e-21,4.012412320529612e-16,9.611179479680333e-19,2.688634030827906e-20
2.0777681142165866e-07,0.7739418253346774,0.0,7.3523345223694e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3088285921926156e-09,8.974872013086484e-17,0.0,6.269418711434659e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7274659236511224,0.9987953263721765,0.0,0.0,0.013732201451343249,0.011096724278179305,0.002602659741724844,1.8526960008701747e-05,0.001204577445088105,7.09562886513882e-06,3.681967006451894e-11,1.6506667466497089e-09,1.2685904075377725e-15,1.8959052835727818e-07,4.221270942665009e-16,5.067695412580702e-16,7.301889082304882e-10,4.985388166521831e-16,6.887673200763555e-13,1.2266444228240575e-20,5.427945205689109e-16,1.301338672829945e-18,3.925860694840996e-20
2.1993467523558755e-07,0.7740535394499227,0.0,8.232547087600995e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.5516353377597728e-09,1.126356871192422e-16,0.0,8.450467201603918e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7266707293669573,0.998795314840592,0.0,0.0,0.014528249356980206,0.011739949062601604,0.0027537815928223566,1.8509678466727842e-05,0.0012045774267071044,7.949001952740947e-06,4.239594149339511e-11,1.6523498766907141e-09,1.3420619174697979e-15,2.1227186255102446e-07,5.632856938598671e-16,6.617295841459547e-16,8.17916786424439e-10,6.630013055920672e-16,7.292514135234209e-13,1.6808474240244874e-20,7.214397853611402e-16,1.7309956646958173e-18,5.605000666953053e-20
2.442504028634454e-07,0.7742766221272638,0.0,1.0140722381021607e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.123320842807556e-09,1.7120707995440252e-16,0.0,1.4625821253036876e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7250829475713476,0.9987952898352999,0.0,0.0,0.016117882839651727,0.013024052568043206,0.0030556182276055646,1.847517099172165e-05,0.0012045773876230353,9.800104878802784e-06,5.484252013678454e-11,1.655709618061485e-09,1.4886734222422464e-15,2.6140779795872685e-07,9.575856111725546e-16,1.0830498110059885e-15,1.008149371835868e-09,1.1202617230427888e-15,8.10081273373932e-13,3.0031168922328226e-20,1.2177267146495848e-15,2.9256686435481678e-18,1.0781789836386661e-19
2.661345577285174e-07,0.7744770032992182,0.0,1.2026108130893921e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.744261230060047e-09,2.411341409211596e-16,0.0,2.2870386614000974e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7236569104807059,0.9987952651218437,0.0,0.0,0.017545750857163325,0.014177075889201106,0.00332680793054528,1.84441775424518e-05,0.0012045773498065738,1.1630398116617954e-05,6.752985992372448e-11,1.6587259663493035e-09,1.6202468227116843e-15,3.099127767445056e-07,1.4763199012312824e-15,1.6217973426585436e-15,1.1961639446246031e-09,1.718824653687488e-15,8.826720689401954e-13,4.8264389216414494e-20,1.8668022696651316e-15,4.48956116902779e-18,1.8372203421526698e-19
2.880187125935894e-07,0.7746770126946965,0.0,1.407022924480536e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.475157412097277e-09,3.3050777702206e-16,0.0,3.4472142674349256e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7222336780505212,0.9987952383218136,0.0,0.0,0.0189709696849585,0.015327575056127394,0.003597559617581545,1.8413243924162296e-05,0.0012045773094953225,1.3616050722087293e-05,8.163219465338346e-11,1.6617353010874692e-09,1.7514641813633894e-15,3.624541874967194e-07,2.1971505119342508e-15,2.353228583528589e-15,1.4000548274725301e-09,2.5471158017145993e-15,9.551167732735477e-13,7.469180692046358e-20,2.76432668733358e-15,6.6536410073327685e-18,2.995849884877854e-19
3.099028674586614e-07,0.7748766510493189,0.0,1.6272653816179421e-09,0.0,0.0,0.0,0.0,0.0,0.0,4.324772000751299e-09,4.426134241820255e-16,0.0,5.0362469428681234e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7208132447646475,0.9987952094408551,0.0,0.0,0.020393544564894662,0.016475555036666856,0.0038678741258748946,1.8382369980612215e-05,0.001204577266696149,1.575677963931777e-05,9.715398469200894e-11,1.6647376316697554e-09,1.8823265284640754e-15,4.1901204843104565e-07,3.1731347899810893e-15,3.323701790965105e-15,1.6197793052571614e-09,3.6644535599509825e-15,1.0274170851627323e-12,1.1193066849205793e-19,3.97425956012922e-15,9.572796585481211e-18,4.705822510595438e-19
3.3178702232373343e-07,0.7750759190972164,0.0,1.863295100562228e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.301824201624524e-09,5.8098589511292105e-16,0.0,7.16287167504389e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7193956051177882,0.9987951784845983,0.0,0.0,0.021813480728212927,0.017621020789051697,0.0041377522909379575,1.8351555673094487e-05,0.0012045772214154963,1.805230209146902e-05,1.140973919034394e-10,1.6677329807704983e-09,2.0128348906080945e-15,4.795664536245336e-07,4.4654811270949e-15,4.586070092102831e-15,1.8552948049244835e-09,5.139097025745761e-15,1.0995746835471543e-12,1.6315009332993422e-19,5.570167241943838e-15,1.3425235576146121e-17,7.157897336720523e-19
3.5367117718880544e-07,0.7752748175710334,0.0,2.1150691038103036e-09,0.0,0.0,0.0,0.0,0.0,0.0,6.41498998179362e-09,7.494078575456667e-16,0.0,9.952560681632784e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7179807536154756,0.9987951454586551,0.0,0.0,0.023230783395560995,0.018763977262234343,0.004407194946658755,1.8320800745190485e-05,0.0012045771736607029,2.0502335580868704e-05,1.3246317042503596e-10,1.6707213463154e-09,2.1429902907782157e-15,5.440975727306425e-07,6.144033454755365e-15,6.200024839022531e-15,2.1065588948576265e-09,7.048763562836995e-15,1.1715912414016588e-12,2.3213670053951688e-19,7.635776283390246e-15,1.841383196132449e-17,1.0587683254636972e-18
