Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73)
8.574692963565967e-20,0.8265028600576051,1.936250156046189e-30,1.4121741986043146e-23,3.600709671769321e-37,8.164760865759225e-48,0.0,0.0,1.6431879582338677e-33,2.219655452825333e-63,9.853656337811765e-46,1.3296074698644777e-64,2.6473508595536457e-48,4.568102650438619e-97,5.64605747594706e-80,3.244004603476875e-66,7.774339636083094e-81,2.44506384011673e-32,4.59139680212942e-100,1.6045384348769632e-51,4.21778495782294e-94,2.2426711141568095e-111,4.4304347972483925e-79,1.4586225856845516e-110,4.3020965451295e-68,3.5365847067687696e-103,1.6287107489466334e-103,8.102127764840229e-113,3.6944632585037325e-175,3.81469152329305e-134,7.234010524069522e-67,3.347249713257614e-142,1.4932618461998536e-116,1.2789787707536217e-141,3.76,0.0,0.7694516777263501,0.9999999999996125,9.220047430822916e-64,9.327169968951903e-124,1.7042429964930763e-14,1.045943361293403e-14,2.860707226863027e-15,3.7222891251335645e-15,3.87395805739425e-13,1.5320838693301865e-29,3.626607430170047e-46,1.1176565248942187e-28,1.8123030812047507e-37,1.1780689383889003e-31,9.39713245015605e-77,1.2340546716938717e-74,6.6600743146113575e-34,1.1744115121329056e-76,3.465481862559469e-35,1.1165107895542171e-92,1.1218809185255866e-74,5.957926045372577e-78,7.394998064276346e-94,6.1095455392962565e-93,8.737593056781468e-90,1.0510129827803569e-76,7.472513747190219e-75,3.841054082318042e-37,2.4450638401167303e-32,3.6007081157352846e-37,1.132086921575567e-45,1.1319945891481759e-45,1.4856377200338393e-62,1.2924543462283583e-21,4.2686888001548953e-20,4.397934234877826e-20,9.369293575784463e-31
1.715683570381618e-19,0.8265028600576079,7.750046637483878e-30,2.8255753080333e-23,1.4412228637599772e-36,6.536773218234191e-47,0.0,0.0,6.577034104245246e-33,3.5555817421891747e-62,7.88891651563451e-45,2.1291043034118778e-63,2.1194903905579072e-47,1.4636201824249532e-95,1.8095713013068894e-78,5.1946340929826725e-65,2.491689458959698e-79,9.78662738201206e-32,2.9436665110257e-98,1.284606376003173e-50,2.7041331526156536e-92,2.8757112492412865e-109,1.4189327449388428e-77,1.8711961668159837e-108,6.8913650224096e-67,2.267397709855945e-101,1.044209407822831e-101,1.03898447984242e-110,7.600828115440333e-172,9.791462440095085e-132,1.1587886633543804e-65,1.719005048367336e-139,1.9147657732355298e-114,6.568290841926953e-139,3.76,0.0,0.769451677726333,0.9999999999992248,1.4769249876346732e-62,2.39407652904175e-121,3.409966655884883e-14,2.0927954483894175e-14,5.723899864031232e-15,7.447812210922854e-15,7.751281846141306e-13,6.132328203195155e-29,2.9034910767440204e-45,4.473538795744886e-28,7.253935322361225e-37,4.715345890123623e-31,3.0117973963960815e-75,3.9551668192552423e-73,2.665765391585946e-33,3.764009450241692e-75,1.3870958757894097e-34,7.157053899685308e-91,3.595647977323024e-73,1.9095257245232488e-76,4.7403392988878976e-92,3.916338931637888e-91,5.600969113316581e-88,3.368515003922697e-75,2.3949537331706488e-73,1.5374228239499817e-36,9.786627382012069e-32,1.4412216179866128e-36,9.063579106913871e-45,9.062839886074736e-45,2.3789560410359312e-61,2.586031589473512e-21,8.541086278465632e-20,8.79968943781363e-20,3.75015913853586e-30
3.432112118431661e-19,0.8265028600576129,3.101028145127365e-29,5.652377527310025e-23,5.766773720619689e-36,5.231405235784226e-46,0.0,0.0,2.631670339985769e-32,5.69223936895664e-61,6.313530816068839e-44,3.407953458570217e-62,1.6962364692563825e-46,4.6866191364782793e-94,5.7951645764248526e-77,8.31479761894848e-64,7.979652683706383e-78,3.915925721078945e-31,1.8856043457855355e-96,1.0280755189716644e-49,1.7321669767488062e-90,3.6841727102003564e-107,4.5424955817500574e-76,2.3977965208654435e-106,1.1032596698763428e-65,1.4524105196300381e-99,6.688816532639603e-100,1.331125203094966e-108,1.5601992902838165e-168,2.509928640645786e-129,1.8551401524701352e-64,8.814676825830843e-137,2.4530723704798164e-112,3.368073940615257e-136,3.76,0.0,0.769451677726299,0.9999999999984494,2.3644562841030674e-61,6.136939485532055e-119,6.821413974668354e-14,4.1864996226792614e-14,1.1450285138457339e-14,1.4898858381431305e-14,1.5505929420323e-12,2.4537300540810154e-28,2.3236752916592776e-44,1.7899982230729225e-27,2.9025189973008e-36,1.886752558542711e-30,9.645301945214953e-74,1.2666449025496768e-71,1.0666533888833826e-32,1.2054266239857857e-73,5.550190280227944e-34,4.5841607679056145e-89,1.1515087454260625e-71,6.115269308974399e-75,3.036232190600317e-90,2.508452155846258e-89,3.587473734120604e-86,1.0787692545596134e-73,7.669855853234918e-72,6.151695349760868e-36,3.915925721078952e-31,5.766763750646613e-36,7.25361795765014e-44,7.253026356315612e-44,3.807878989206752e-60,5.173186076276996e-21,1.7085881234454047e-19,1.7603199843684857e-19,1.5005521361416093e-29
6.864969214531746e-19,0.8265028600576231,1.2406131847258507e-28,1.1305981967538486e-22,2.3070889873428726e-35,4.185919025783188e-45,0.0,0.0,1.0528395000139336e-31,9.110230722482126e-60,5.0517839001812605e-43,5.4538350697745796e-61,1.3572468936899076e-45,1.5002733858634065e-92,1.8551787916034336e-75,1.33063833246402e-62,2.5544886999256222e-76,1.566625279021041e-30,1.20731870729376e-94,8.226166159004077e-49,1.109074069707499e-88,4.717830001138892e-105,1.453904395905275e-74,3.070886545025976e-104,1.7657286599407954e-64,9.299512509331234e-98,4.282723939965163e-98,1.7046247236849522e-106,3.198928158972895e-165,6.429662890120774e-127,2.969087163092258e-63,4.516540736053833e-134,3.1413235328687895e-110,1.7257630037490615e-133,3.76,0.0,0.7694516777262307,0.9999999999968984,3.784236208719433e-60,1.5720945773007495e-116,1.3644308612234729e-13,8.373907971650214e-14,2.290305568766833e-14,2.98009507181677e-14,3.101522455543671e-12,9.816517989895626e-28,1.8592932809312512e-43,7.161158464034694e-27,1.1611965992268256e-35,7.548238815640003e-30,3.087705169675402e-72,4.054850778231447e-70,4.2673081203236313e-32,3.858875585852721e-72,2.2204375195961116e-33,2.9350301990969966e-87,3.686270811530767e-70,1.957652415871992e-73,1.9439617460439356e-88,1.6060481303126939e-87,2.296896703057919e-84,3.4534133027106517e-72,2.455314896219128e-70,2.4610798888365825e-35,1.5666252790210463e-30,2.3070810098496252e-35,5.80399647195534e-43,5.8035231010045234e-43,6.09384614962639e-59,1.0347495051136664e-20,3.417547114389864e-19,3.5210220655425775e-19,6.003185644465793e-29
1.3730683406731917e-18,0.8265028600576434,4.9628566201072925e-28,2.261319085469546e-22,9.229138940992626e-35,3.349053194006786e-44,0.0,0.0,4.211700752133245e-31,1.4578487687780827e-58,4.041810861570626e-42,8.727023854248275e-60,1.0859006140697897e-44,4.8022085982058856e-91,5.937734180229196e-74,2.129237930741291e-61,8.175963921173329e-75,6.267011138502768e-30,7.728557334632766e-93,6.581557798125964e-48,7.099633487880788e-87,6.040159655228759e-103,4.652983430043941e-73,3.93182762444417e-102,2.8255764961115813e-63,5.9529955946373635e-96,2.7415455092537536e-96,2.182421839315054e-104,6.555134874657437e-162,1.646537346988211e-124,4.751229920892343e-62,2.313346379824964e-131,4.021784526613269e-108,8.839259581820995e-131,3.76,0.0,0.7694516777260942,0.9999999999937965,6.055678203956081e-59,4.025891367476004e-114,2.7290097887365206e-13,1.6748724671157168e-13,4.580859678752542e-14,5.960513537451845e-14,6.203381477266542e-12,3.9269267737392004e-27,1.4875758589735005e-42,2.8646965135031445e-26,4.645164422159207e-35,3.0195412612404806e-29,9.882590634515173e-71,1.2978062361559756e-68,1.7070621720697754e-31,1.2350819021750976e-70,8.882472949780927e-33,1.8787929471377447e-85,1.1798375599139016e-68,6.265713971558966e-72,1.2443829773209097e-86,1.0280752480440266e-85,1.4703062790418412e-82,1.1053085737133792e-70,7.858545623824825e-69,9.845130158938875e-35,6.2670111385028126e-30,9.229075114986865e-35,4.643638069392294e-42,4.643259336676604e-42,9.751145773306355e-58,2.0696113005866817e-20,6.835465095265884e-19,7.0424262278901525e-19,2.4014696911002505e-28
2.746211179113226e-18,0.8265028600576843,1.985223426433856e-27,4.522760865580961e-22,3.691831332026056e-34,2.6793697586333057e-43,0.0,0.0,1.6847488534135586e-30,2.332727526188898e-57,3.233602196429696e-41,1.3963948415125568e-58,8.687617343706895e-44,1.5372050975154919e-89,1.900260886401943e-72,3.4069539824093544e-60,2.616564497032204e-73,2.5069064674528268e-29,4.946845626500714e-91,5.265496202267593e-47,4.5442645158944975e-85,7.732260309570343e-101,1.4890330023353418e-71,5.033438918970331e-100,4.521251004676336e-62,3.8103356679874857e-94,1.7547818542604882e-94,2.7938214062916173e-102,1.3428737115559385e-158,4.2158316209211185e-122,7.602520323592813e-61,1.1846580472480165e-128,5.148454137620779e-106,4.526559485395873e-128,3.76,0.0,0.7694516777258213,0.9999999999875928,9.689854048174779e-58,1.0307983681065998e-111,5.458167643761708e-13,3.349835807643128e-13,9.161967899298003e-14,1.192135046187318e-13,1.2407099499512802e-11,1.570834627574591e-26,1.1901171840474044e-41,1.1459252301902652e-25,1.8581413747808742e-34,1.2078656541960598e-28,3.1627384996727816e-69,4.153386377915931e-67,6.8285265547668e-31,3.9526488858519536e-69,3.553133763266919e-32,1.2025470589679112e-83,3.7758496717690946e-67,2.0052246946313835e-70,7.964843021398214e-85,6.580335889498504e-84,9.410895960372926e-81,3.537333591176978e-69,2.5149806982805548e-67,3.938219828937245e-34,2.5069064674528627e-29,3.6917802687974224e-34,3.71508682549836e-41,3.714783824946358e-41,1.5602626823499334e-56,4.139334893537038e-20,1.3671301052966335e-18,1.4085234552582856e-18,9.606269640279563e-28
5.4924968559932944e-18,0.826502860057766,7.94105525958548e-27,9.045644436523873e-22,1.4767830060360098e-33,2.1435467012884894e-42,0.0,0.0,6.739132518846974e-30,3.7324996434716747e-56,2.5869431654999215e-40,2.234288571252045e-57,6.950258872071207e-43,4.9216772460500345e-88,6.081132382271546e-71,5.451265021588913e-59,8.373416096735948e-72,1.0027829929034989e-28,3.166187885024909e-89,4.2124969532670486e-46,2.9084890073564223e-83,9.897841040887607e-99,4.765030908087064e-70,6.443249629692374e-98,7.234264736821215e-61,2.4387487609454892e-92,1.1231220692291897e-92,3.576297157245304e-100,2.7505966983024374e-155,1.0793419975137759e-119,1.2164474614292327e-59,6.066024523642846e-126,6.59038611587089e-104,2.317818287492385e-125,3.76,0.0,0.7694516777252756,0.9999999999751854,1.5504537311816147e-56,2.639061675723866e-109,1.0916483353808442e-12,6.699762491202033e-13,1.832418434268509e-13,2.3843024283320596e-13,2.4814535459207388e-11,6.283466350707367e-26,9.52116346844513e-41,4.583794152406932e-25,7.432716699048063e-34,4.831560925558202e-28,1.0121258482781114e-67,1.3291486723286748e-65,2.731466203164766e-30,1.2649095443047507e-67,1.4212824256344763e-31,7.696683852555964e-82,1.2083310157493594e-65,6.417033028363237e-69,5.097752989710465e-83,4.2116243688419416e-82,6.023272916028043e-79,1.1320021448919512e-67,8.048332014192649e-66,1.5753259963677913e-33,1.0027829929035276e-28,1.4767421544834953e-33,2.972140016410439e-40,2.9718976102222323e-40,2.496483777317961e-55,8.27878208745505e-20,2.7342972952160884e-18,2.8170851201958486e-18,3.842586028945915e-27
1.098506820975343e-17,0.8265028600579291,3.176454410245435e-26,1.8091411621290025e-21,5.907355543649096e-33,1.714857737698532e-41,0.0,0.0,2.695680426926529e-29,5.972107910157873e-55,2.069579102225856e-39,3.5749071848024475e-56,5.560273129765847e-42,1.576523154664798e-86,1.9460099788313134e-69,8.722134990732793e-58,2.6795587167936787e-70,4.0111728090125546e-28,2.0264578941606504e-87,3.370037564970794e-45,1.8614840764478142e-81,1.2669587167943513e-96,1.5248299447009542e-68,8.247646287973972e-96,1.1575034822240904e-59,1.560842078751719e-90,7.188178705004498e-91,4.5777920866298135e-98,5.633622838390468e-152,2.763229592154413e-117,1.9463513445954974e-58,3.105951867581812e-123,8.435927804405532e-102,1.186779252165177e-122,3.76,0.0,0.7694516777241839,0.9999999999503706,2.480837453335187e-55,6.756276777280629e-107,2.1833114773887364e-12,1.339961586833617e-12,3.664861723864395e-13,4.76863718166344e-13,4.962940703940483e-11,2.513412110172631e-25,7.617021178480067e-40,1.8335362917840937e-24,2.973116908191854e-33,1.9326440382525003e-27,3.2388820026490666e-66,4.2533798074130936e-64,1.0925976031934061e-29,4.0478096484250923e-66,5.685187568844303e-31,4.926000152779838e-80,3.866753851958735e-64,2.053500831306172e-67,3.2626430383582825e-81,2.695506620708152e-80,3.8549905573019596e-77,3.622495550298725e-66,2.575529251857042e-64,6.301416204826326e-33,4.0111728090127815e-28,5.907028727350947e-33,2.3777402457242833e-39,2.3775463184835736e-39,3.9944248223330114e-54,1.6557676507360275e-19,5.468631668572456e-18,5.634208450067065e-18,1.5370500432976677e-26
2.19702109172737e-17,0.8265028600582555,1.2705882216920776e-25,3.618294616234364e-21,2.3630849794287224e-32,1.3718943707095027e-40,0.0,0.0,1.0782776531566538e-28,9.55545943242906e-54,1.6556731196254652e-38,5.719887905328179e-55,4.4482449686493094e-41,5.054881742046416e-85,6.2273081705105376e-68,1.3955504861778243e-56,8.574692871760579e-69,1.6044773112735529e-27,1.2970046289297187e-85,2.6960460614134407e-44,1.1913661657769235e-79,1.6217295995515342e-94,4.879487946244304e-67,1.0557171163054428e-93,1.8520227065732595e-58,9.989526645732681e-89,4.600497651920109e-89,5.859658269599801e-96,1.1538070157423189e-148,7.074013890943502e-115,3.114190597845807e-57,1.5902850899769603e-120,1.0798137296032362e-99,6.076453966485698e-120,3.76,0.0,0.7694516777220005,0.9999999999007408,3.969588522838217e-54,1.7296425644468252e-104,4.3666377613987035e-12,2.6799322662669744e-12,7.329748306730042e-13,9.53730664449379e-13,9.925914884303282e-11,1.0053699593339914e-24,6.09365311106006e-39,7.334182303554062e-24,1.1892527996729963e-32,7.730615538038903e-27,1.036454953162426e-64,1.361098189483878e-62,4.3704127013432345e-29,1.2953149849284345e-64,2.2740866209594467e-30,3.152679329795107e-78,1.2373763728221675e-62,6.571283209061385e-66,2.0881175264453847e-79,1.7251457046238321e-78,2.467224703703817e-75,1.1592127989141002e-64,8.241794424924951e-63,2.520617797215837e-32,1.6044773112737346e-27,2.3628235248397038e-32,1.9022035053962767e-38,1.902048362701289e-38,6.391120304985882e-53,3.311546547544754e-19,1.0937300389355021e-17,1.1268455109793858e-17,6.148231412874926e-26
4.394049633231425e-17,0.8265028600589082,5.082365772248027e-25,7.236601593053627e-21,9.453409905813113e-32,1.0975188165255174e-39,0.0,0.0,4.313121565295796e-28,1.5288804488975885e-52,1.324542446609522e-37,9.151849881063204e-54,3.5586066437963273e-40,1.6280398866734295e-83,2.308648723837844e-66,2.232887923549604e-55,3.1788946923662915e-67,6.4179257816875816e-27,1.0969678698680777e-83,2.156843266346262e-43,1.0074842018883578e-77,2.7376351173230673e-92,1.5615935502722889e-65,1.94702160237517e-91,2.963251081129644e-57,8.447689022985112e-87,3.8904319986227577e-87,1.0806741703638833e-93,1.380106048466885e-144,3.0136685752659053e-112,4.982728215029001e-56,2.1227495278337466e-117,1.8228292696516395e-97,8.110992142447503e-117,3.76,0.0,0.7694516777176339,0.9999999998014814,6.35205063012602e-53,7.368615958933201e-102,8.733290329395365e-12,5.359873641159811e-12,1.4659521487156822e-12,1.9074645394824856e-12,1.9851862702322161e-10,4.0214900780025495e-24,4.874936966678771e-38,2.933680248408988e-23,4.7570231967498896e-32,3.0922541312752137e-26,3.8424481589593025e-63,5.045997307692037e-61,1.7481695739536507e-28,4.8021197077588535e-63,9.096369831604443e-30,2.332587232589209e-76,4.587323619033806e-61,2.4361709706320422e-64,1.5449450325594802e-77,1.2763914189265004e-76,1.8254368587857535e-73,4.297548203706905e-63,3.0554792242383316e-61,1.0082804790319498e-31,6.417925781689036e-27,9.451318262910518e-32,1.5217673529838245e-37,1.5216432384886963e-37,1.0225824850825377e-51,6.62310439247293e-19,2.1874637727199473e-17,2.2536948429184876e-17,2.4592987939859228e-25
8.788106716239533e-17,0.8265028600602135,2.032948862208547e-24,1.4473215821126385e-20,3.7822055312192937e-31,8.780164575685885e-39,0.0,0.0,1.7252508069527447e-27,2.446214261071735e-51,1.0596355628668909e-36,1.464298353084702e-52,2.846889715246021e-39,5.2640498878939653e-82,7.4192855717529045e-65,3.5726265078487906e-54,1.0215987993655789e-65,2.5671737489733154e-26,7.048837275056763e-82,1.72547720143857e-42,6.47241744111505e-76,3.524037068815226e-90,4.997122995079646e-64,2.498154002794478e-89,4.741216200973903e-56,5.427080148029672e-85,2.4993447098704744e-85,1.386573403829263e-91,2.8677812165484883e-141,7.761743528183526e-110,7.972385093634169e-55,1.0932632644050404e-114,2.346448104319109e-95,4.177341570857983e-114,3.76,0.0,0.7694516777089005,0.9999999996029624,1.0165480567350512e-51,1.8977966997022786e-99,1.746659546529559e-11,1.0719756455049976e-11,2.9319067906792347e-12,3.8149322194168466e-12,3.9703756167533257e-10,1.6085980874277736e-23,3.899955381240237e-37,1.1734734845125174e-22,1.9028116185050118e-31,1.2369032669528621e-25,1.2348445421205082e-61,1.6216279798711548e-59,6.992687568197523e-28,1.5432534812862878e-61,3.6385527308976195e-29,1.502305730110514e-74,1.4742244086699568e-59,7.829103249137774e-63,9.950237790603081e-76,8.220614920724948e-75,1.175674981879622e-71,1.3810997086750845e-61,9.819368265992968e-60,4.033373413040684e-31,2.567173748974478e-26,3.780532214439548e-31,1.2174157420567748e-36,1.2173164503599463e-36,1.6361345303870087e-50,1.324622028757217e-18,4.374931198800569e-17,4.5073935067716657e-17,9.837207480710982e-25
1.7576220882255752e-16,0.8265028600628241,8.131800365139895e-24,2.89464453750095e-20,1.5135525832563908e-30,7.024138499750946e-38,0.0,0.0,6.90100751186748e-27,3.9139472239100667e-50,8.477091328665232e-36,2.3428793698514153e-51,2.2775137445236226e-38,1.7191292632789654e-80,2.374490637121597e-63,5.71620744030316e-53,3.269555760799652e-64,1.0268702900301048e-25,4.51350959421152e-80,1.380382830850068e-41,4.142597976890308e-74,4.511237086094692e-88,1.599080951550988e-62,3.1977037709376673e-87,7.5859663483741e-55,3.473542280709066e-83,1.5996778716695813e-83,1.7748499659724997e-89,5.875299203588638e-138,1.9873351445589472e-107,1.2755836525476398e-53,5.598401851123992e-112,3.0037670401988663e-93,2.1391405045242404e-111,3.76,0.0,0.7694516776914339,0.9999999992059246,1.627175212273906e-50,4.859162732293335e-97,3.4933205736723686e-11,2.1439522339248232e-11,5.8638160981191235e-12,7.629867298758179e-12,7.940753441465073e-10,6.434396526896147e-23,3.11996665496144e-36,4.693896066348045e-22,7.611250675159166e-31,4.947616546531473e-25,3.952034571646907e-60,5.189906907148757e-58,2.7970771101887885e-27,4.9390763656638596e-60,1.455422154968582e-28,9.616974721448608e-73,4.7181521699644744e-58,2.5056502093127708e-61,6.36962120301443e-74,5.262407255881369e-73,7.526056779470854e-70,4.420114267280585e-60,3.142620097720408e-58,1.6135474858172436e-30,1.0268702900310346e-25,1.5122139288791468e-30,9.739334018338529e-36,9.738539684919875e-36,2.61781718073572e-49,2.6492452898742167e-18,8.74986588500874e-17,9.014790834377916e-17,3.934885330904426e-24
3.515244921428819e-16,0.8265028600680459,3.252720977064726e-23,5.789290887373132e-20,6.0595675300633966e-30,5.619315490370296e-37,0.0,0.0,2.7604037994667035e-26,6.262318993416978e-49,6.781676438677466e-35,3.748608938807285e-50,1.8220121241366528e-37,5.722844519927943e-79,7.5984081329928e-62,9.145937090218619e-52,1.0462630922117218e-62,4.1074835664480455e-25,2.8911860829715874e-78,1.104306747525882e-40,2.6512670258935613e-72,5.774397494585643e-86,5.1170619756319456e-61,4.093068582637135e-85,1.213759084883195e-53,2.2230715523998497e-81,1.0237960240945979e-81,2.271810915088676e-87,1.203276684804992e-134,5.087610943696363e-105,2.0409368884328162e-52,2.8663999714074014e-109,3.844833101467323e-91,1.0952469508896955e-108,3.76,0.0,0.7694516776565006,0.9999999984118494,2.6057105383632926e-49,1.2439533328200157e-94,6.986642627809044e-11,4.287905513331631e-11,1.1727634807050021e-11,1.5259736335331453e-11,1.5881505617568203e-09,2.5737594979791096e-22,2.4959743068507244e-35,1.877558338598008e-21,3.0445007275128973e-30,1.979047514222872e-24,1.2646578376514805e-58,1.6607782672654429e-56,1.1188314434032638e-26,1.5805131019348617e-58,5.821691568756115e-28,6.154916682052093e-71,1.5098160706410938e-56,8.018122663192135e-60,4.076592497009202e-72,3.3679695569547562e-71,4.816719106613619e-68,1.414444237452846e-58,1.0056432949066412e-56,6.455768753015078e-30,4.107483566455486e-25,6.04885829170559e-30,7.791471476544137e-35,7.790836010765807e-35,4.1885086787446367e-48,5.298492140496787e-18,1.749973459361285e-16,1.8029585489190012e-16,1.5739545022180766e-23
5.272867754632062e-16,0.8265028600732673,6.912032424358873e-23,8.683937676341447e-20,1.2884447760641368e-29,1.6067736637221452e-36,0.0,0.0,5.865858500299057e-26,2.3875094076845954e-48,1.9391359468462593e-34,1.3797372310910144e-49,5.20981724731624e-37,2.6898749401878664e-78,3.3591800995382225e-61,3.3663193889693664e-51,4.62542403432731e-62,8.728405243798968e-25,1.4348494025096337e-77,3.1576275273579258e-40,1.3156897501817545e-71,3.420594207242782e-85,2.3362188947251246e-60,2.289545251463864e-84,4.627461940872719e-53,1.1031980413465557e-80,5.080582316788615e-81,1.25221376015127e-86,7.957392286387379e-134,3.1856301117572935e-104,7.781075586280848e-52,1.7395671302445068e-108,2.2775735083450423e-90,6.646858892352156e-108,3.76,0.0,0.7694516776215673,0.9999999976177745,9.938131634114845e-49,7.789069003419977e-94,1.0479964681796769e-10,6.43185889530558e-11,1.7591453610032024e-11,2.2889604249795506e-11,2.3822254320352478e-09,5.469239545977029e-22,7.136927307398182e-35,3.9898108367567275e-21,6.469563951621515e-30,4.205476798795895e-24,5.590926169640787e-58,7.3421335184165485e-56,2.377517443707912e-26,6.987291160189929e-58,1.2371097674715236e-27,3.294002930364107e-70,6.6747449416184345e-56,3.5447318820476137e-59,2.181720440047379e-71,1.802477945512361e-70,2.577823441503475e-67,6.253117080720439e-58,4.445847734189281e-56,1.3721171126881475e-29,8.72840524382024e-25,1.285382603031446e-29,2.227880301325461e-34,2.2276985980066682e-34,1.541652407530612e-47,7.947739319507894e-18,2.6249602638404773e-16,2.70443801436017e-16,3.344653438272777e-23
7.030490587835306e-16,0.8265028600784888,1.1791114245175384e-22,1.1578584904406462e-19,2.199170767182811e-29,3.38915223971536e-36,0.0,0.0,1.0006464798939198e-25,6.423770697992252e-48,4.0901998463970594e-34,3.499312727495056e-49,1.0989015690213608e-36,8.898642640778794e-78,1.1479241704449702e-60,8.537732269533859e-51,1.5806346208250507e-61,1.4889636276862682e-24,6.073152099593192e-77,6.660351540762744e-40,5.565857642015223e-71,1.5448196549256674e-84,6.964323760086661e-60,1.198302985530599e-83,1.2450552963360946e-52,4.6669397700499425e-80,2.1492762098926674e-80,6.346460856818267e-86,1.0587429820344203e-132,1.924007283625466e-103,2.0935571558917747e-51,1.4187353404165694e-107,1.0286052638978796e-89,5.4209656688636915e-107,3.76,0.0,0.769451677586634,0.9999999968236999,2.675044537486956e-48,4.704319525829105e-93,1.397328673563555e-10,8.575812379846657e-11,2.3455272507065115e-11,3.0519471042150494e-11,3.1762999549819424e-09,9.329879841995973e-22,1.505384764353215e-34,6.806146651710616e-21,1.1036314455287229e-29,7.174049729721364e-24,1.910573302604671e-57,2.5090087120241348e-55,4.055765918142361e-26,2.387749716560412e-57,2.110364151498646e-27,1.2447212197006088e-69,2.280943722114712e-55,1.211332377804015e-58,8.244175158887662e-71,6.811112777538306e-70,9.740949961655582e-67,2.1368621933206172e-57,1.5192682926059089e-55,2.3411134733929383e-29,1.4889636276907554e-24,2.1927117572532176e-29,4.699256827438634e-34,4.698873562865435e-34,3.9099717423009827e-47,1.0596986826907507e-17,3.4999470019384564e-16,3.605917479761297e-16,5.705585255620657e-23
1.0545736254241792e-15,0.8265028600889323,2.4412003860389555e-22,1.736788039107151e-19,4.5573734665024837e-29,9.256832193967609e-36,0.0,0.0,2.0717114648473236e-25,2.5982041532465407e-47,1.1171606438536783e-33,1.2237267994863773e-48,3.0014419909502995e-36,5.224186479747251e-77,7.058304480340256e-60,2.985697961357477e-50,9.718936044428974e-61,3.082711381719103e-24,5.4772819962568075e-76,1.8191487732509517e-39,5.013376795516869e-70,1.5999421639136252e-83,3.0494102530473017e-59,1.77938181798471e-82,5.0358634657942344e-52,4.203690559153557e-79,1.935935312922325e-79,7.996466527482577e-85,1.5928610350187944e-130,4.892934664186145e-102,8.467762488510089e-51,6.116594707273906e-106,1.0653089191069542e-88,2.3371413895842277e-105,3.76,0.0,0.7694516775167674,0.9999999952355517,1.0829496807054455e-47,1.1963526582545563e-91,2.0959930842963543e-10,1.286371958964753e-10,3.5182910521863416e-11,4.577920199333972e-11,4.7644481857094915e-09,1.9316332585263903e-21,4.11167297598959e-34,1.4091257324937518e-20,2.2849284890313748e-29,1.485296213055609e-23,1.174764774741338e-56,1.542727699638964e-54,8.39695109717251e-26,1.4681689621010321e-56,4.369242407881474e-27,8.992890799368546e-69,1.4024961734699152e-54,7.44818597763536e-58,5.956270780356615e-70,4.920908583501956e-69,7.03766501210622e-66,1.313904317932246e-56,9.341606709054508e-55,4.848676769761934e-29,3.0827113817313594e-24,4.5397319071241127e-29,1.2835191565134147e-33,1.2834144752338946e-33,1.367341042692706e-46,1.5895482612414334e-17,5.249920322341787e-16,5.408876410469578e-16,1.181268906036616e-22
