Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68)
4.022163837985413e-06,0.5751977964700393,5.536306493945259e-11,4.290617325173535e-12,1.691289923989474e-11,2.472630656668233e-10,0.0,0.0,2.2556990224341206e-07,4.889654806988249e-10,7.148948120226533e-11,1.1064999072569532e-18,8.292799937297796e-15,5.734134112546403e-38,4.944891645982177e-28,1.073807289602661e-28,1.0593651117934936e-26,4.129259294272748e-09,7.965345183002392e-32,4.272629409172424e-22,3.72518547550484e-30,9.581181672659348e-38,6.831382516640084e-30,1.86073040999332e-25,1.8500564126587603e-20,2.2711030896574872e-33,1.6942502454248526e-38,3.654143510104208e-39,3.0878828416406734e-52,1.028635854823776e-47,1.3514204139602187e-18,2.7050280725699858e-42,1.841996897941615e-33,1.2816370044552833e-39,3.76,0.0,0.7106903690763927,0.9998728253472953,7.814874350976428e-11,8.601746460377101e-33,0.0005269296425018714,0.00039979864447993116,0.0001270640879310985,5.2452504370382594e-08,0.00012693820846976,2.0247314034062954e-09,1.3456040711548418e-16,7.262112005851255e-14,1.5171668223104468e-17,1.2339305789922477e-08,2.186181699597838e-22,2.3501892331133322e-23,1.9129987304154478e-12,3.4873954154264134e-22,1.862791772159766e-18,5.196699395956967e-28,1.3225431277060831e-22,1.4825883773774683e-24,9.156264775387008e-23,1.0568725828797664e-21,2.416632038656326e-29,3.1925438931698883e-28,1.1741353808395493e-21,5.444113319582504e-16,4.129370775342845e-09,3.410049245115445e-14,1.7441909998551747e-07,5.285161813659469e-08
4.14890422668988e-06,0.5751995412298659,5.725253909253199e-11,4.445120406215984e-12,1.7681064816121073e-11,2.64329845168661e-10,0.0,0.0,2.3264758971504827e-07,5.199278444293703e-10,7.845259735884542e-11,1.2531678581653557e-18,8.842898499277473e-15,6.533020118981672e-38,5.4457285125081635e-28,1.2002662426746855e-28,1.2259984240430769e-26,4.393542416912269e-09,9.26770948521627e-32,4.693898010984447e-22,4.499347540532331e-30,1.1595391629075062e-37,7.683019475396073e-30,2.1479986275688076e-25,1.972228934462195e-20,2.7845307918201813e-33,1.9301317981795982e-38,4.5393948948663874e-39,4.2630193714089345e-52,1.2917167754554525e-47,1.4684355976571045e-18,3.421943460764966e-42,2.186920387441289e-33,1.6313989638027376e-39,3.76,0.0,0.7106737644863661,0.9998728175744065,8.456508068466156e-11,1.0587598346469282e-32,0.0005435271798790845,0.00041239296462862885,0.0001310663781735604,5.245167922310524e-08,0.00012693820746970978,2.154344283248886e-09,1.445434318764845e-16,7.264044984242141e-14,1.5649600478842197e-17,1.3126777486273086e-08,2.505523490699416e-22,2.68483899501607e-23,2.035448705545832e-12,4.009452692351407e-22,1.922139192823889e-18,5.955852034776791e-28,1.5295325150749291e-22,1.715206492180422e-24,1.059321921270767e-22,1.2242144909422222e-21,2.7696472858883553e-29,3.658905450927096e-28,1.3892399480338537e-21,5.615589030734432e-16,4.393664785858546e-09,3.800819271621447e-14,1.7993282042690837e-07,5.452711254208482e-08
4.275644615394346e-06,0.5752012859494705,5.914164190357782e-11,4.599601689950883e-12,1.8457664588251156e-11,2.819688596175783e-10,0.0,0.0,2.3972344210457217e-07,5.518195576905129e-10,8.585305263234081e-11,1.4139846153440174e-18,9.410791686753794e-15,7.412802356159226e-38,5.979226358356438e-28,1.3372974544708972e-28,1.4127380530701906e-26,4.666019635553658e-09,1.072936877584644e-31,5.141982165237334e-22,5.4032202843899735e-30,1.3950913572901424e-37,8.609667305282303e-30,2.469397367771895e-25,2.0984619426808785e-20,3.3937233981004203e-33,2.19001125263991e-38,5.604291469891763e-39,5.829511337184763e-52,1.6108545187981287e-47,1.5918944390162152e-18,4.2990308862107215e-42,2.5830120118414868e-33,2.0616147032708834e-39,3.76,0.0,0.7106571602823882,0.9998728097817643,9.12677676971678e-11,1.2951559720920372e-32,0.0005601243339171287,0.00042498696878221393,0.00013506857207909036,5.245085412168941e-08,0.00012693820646706092,2.287977096419757e-09,1.5489632777207062e-16,7.265977918308651e-14,1.612751783581522e-17,1.3938447337166872e-08,2.859364826795237e-22,3.054735593962e-23,2.1616954786324225e-12,4.589405093430899e-22,1.9813690673548417e-18,6.79702281961437e-28,1.7609047715706668e-22,1.9752952198179957e-24,1.2199907950256468e-22,1.4114997868062079e-21,3.1608003695066615e-29,4.175650494826427e-28,1.6352244739224495e-21,5.787059570954644e-16,4.666153580074653e-09,4.2216365501790156e-14,1.8544777254711192e-07,5.620312276055135e-08
4.402385004098813e-06,0.575203030628856,6.103037164368001e-11,4.754060747601306e-12,1.9242673567946895e-11,3.00179971230024e-10,0.0,0.0,2.467974598513085e-07,5.846387821530854e-10,9.370407967366061e-11,1.589836645239623e-18,9.996489752858643e-15,8.3773838914373e-38,6.546411613011134e-28,1.4854391581610728e-28,1.6213287280879215e-26,4.946690681929574e-09,1.2363759045815034e-31,5.617708632176212e-22,6.453644478590294e-30,1.669255527832365e-37,9.617540736821442e-30,2.8278505841030785e-25,2.2287693642755708e-20,4.11300986794439e-33,2.475500184709255e-38,6.878748559966147e-39,7.900212973225164e-52,1.9957444609871023e-47,1.7219647261410206e-18,5.36553792249382e-42,3.0359897815397535e-33,2.587554814654077e-39,3.76,0.0,0.7106405564644466,0.9998728019693687,9.825991824564604e-11,1.5751292392899585e-32,0.0005767211046381469,0.00043758065694818256,0.00013907066964997535,5.245002900086022e-08,0.0001269382054627931,2.4256297591233997e-09,1.6561923065905452e-16,7.26791079832063e-14,1.6605420294808493e-17,1.4774301363168404e-08,3.2501917376284174e-22,3.4623567542752577e-23,2.2917389110520513e-12,5.231544753492057e-22,2.0407039570122678e-18,7.726122551879238e-28,2.0186310781256104e-22,2.2650810287482856e-24,1.3990091073194108e-22,1.6203600912396439e-21,3.5928396711755746e-29,4.74640990266332e-28,1.9153705036120013e-21,5.95852494134507e-16,4.946836910893146e-09,4.673782500994194e-14,1.909639642103968e-07,5.787964357317674e-08
4.52912539280328e-06,0.5752047752680245,6.291872976260714e-11,4.908497822469614e-12,2.0036076010382486e-11,3.189630399586103e-10,0.0,0.0,2.5386964339417627e-07,6.183836826523244e-10,1.0201890350654592e-10,1.781637874387683e-18,1.0600002951320002e-14,9.433008887456782e-38,7.148310429472462e-28,1.6452228558811587e-28,1.8536061924059406e-26,5.2355552877707e-09,1.4184918282595939e-31,6.121904107338582e-22,7.669042557274199e-30,1.986937849304845e-37,1.0714919646483804e-29,3.226440707757673e-25,2.3631650986644206e-20,4.958365866023393e-33,2.7882690811895286e-38,8.396666045421777e-39,1.0616187291785873e-51,2.457429316320121e-47,1.858814154971307e-18,6.655876491707792e-42,3.552010338212735e-33,3.226860528537966e-39,3.76,0.0,0.7106239530325302,0.9998727941372207,1.0554462895602515e-10,1.9051365805031642e-32,0.0005933174920642743,0.0004501740291339605,0.0001430726708885013,5.2449203865937926e-08,0.0001269382044556473,2.567302187565341e-09,1.7671223695460657e-16,7.269843624849646e-14,1.7083307856342286e-17,1.5634325592503293e-08,3.6805836576696584e-22,3.910270244292958e-23,2.4255788638921894e-12,5.94033027957769e-22,2.100358765075761e-18,8.74928387776611e-28,2.304770440154434e-22,2.586889891817121e-24,1.5978143802539683e-22,1.8525006700505795e-21,4.068616711485983e-29,5.3749508116258585e-28,2.2331892758786884e-21,6.129985142035269e-16,5.235714531223616e-09,5.158548956712516e-14,1.9648140291291075e-07,5.955667010891746e-08
4.782606170212213e-06,0.5752082644257211,6.669432773185539e-11,5.2173050225508475e-12,2.164797521973882e-11,3.582444964573248e-10,0.0,0.0,2.6800850962481827e-07,6.886431868539772e-10,1.2009280357663838e-10,2.2168813847459125e-18,1.1860515781052455e-14,1.1841931666729257e-37,8.46034951392437e-28,2.0022339477686132e-28,2.3970825339077701e-26,5.837864104761291e-09,1.8447296984892292e-31,7.219008541332915e-22,1.0677190158166427e-29,2.774835308702157e-37,1.318307583405259e-29,4.157199340170063e-25,2.644277128376577e-20,7.100540096263193e-33,3.502629858978535e-38,1.2321739218043547e-38,1.8734758956089914e-51,3.6628915848174e-47,2.1535207407225366e-18,1.0068694194578827e-41,4.8001656195744994e-33,4.92987534364798e-39,3.76,0.0,0.7105907473267256,0.9998727784136716,1.210041133138453e-10,2.7448781057669736e-32,0.0006265091171203581,0.00047535982559444054,0.0001510763843776183,5.244755378185972e-08,0.00012693820243200892,2.8627060064912154e-09,2.0000891627495709e-16,7.273709152013534e-14,1.80390382877724e-17,1.7426828812311015e-08,4.670852743955137e-22,4.937694684414117e-23,2.7046477785270304e-12,7.576516018842311e-22,2.2192404843762596e-18,1.110344165601231e-27,2.9709738810923224e-22,3.336390015537613e-24,2.0608507740167138e-22,2.3938205911786937e-21,5.163310624606623e-29,6.82113338471795e-28,2.997130703218313e-21,6.472890031488282e-16,5.838051652097164e-09,6.231220584849427e-14,2.0752004991709429e-07,6.29122223763105e-08
5.036086947621146e-06,0.5752117534225801,7.046843718528561e-11,5.526023003713198e-12,2.329321486436578e-11,3.9981211988323076e-10,0.0,0.0,2.8214004430817553e-07,7.625834519843425e-10,1.4018040075721628e-10,2.72757772199724e-18,1.3192412274278341e-14,1.4682774081269497e-37,9.92353592748677e-28,2.413035104608584e-28,3.0598956931967883e-26,6.472943940337419e-09,2.3642703419607404e-31,8.439907739609741e-22,1.461053001971601e-29,3.807589503361497e-37,1.6069295217586879e-29,5.289694496969004e-25,2.941909098444695e-20,9.986317927746167e-33,4.347671336926594e-38,1.7746948936088437e-38,3.211438757714162e-51,5.346997294102483e-47,2.4773538583544806e-18,1.4918614160001447e-41,6.386263827666122e-33,7.369077211057052e-39,3.76,0.0,0.7105575431648811,0.9998727626111168,1.3767089408241191e-10,3.881727867680945e-32,0.0006596992092623035,0.0005005443582234428,0.00015907971256473187,5.244590351786202e-08,0.00012693820039989977,3.174187882861688e-09,2.2478688670801877e-16,7.277574446911148e-14,1.8994709135717078e-17,1.9315845375360966e-08,5.852694553743564e-22,6.159384849237002e-23,2.998901112943809e-12,9.536998085387856e-22,2.339873827565053e-18,1.3913044314620444e-27,3.777782744402255e-22,4.24443722589872e-24,2.6218574485892796e-22,3.050607782640221e-21,6.469780583011794e-29,8.547091534596425e-28,3.9601258517167375e-21,6.815774245931084e-16,6.473162966131566e-09,7.450364881746106e-14,2.1856376742395592e-07,6.626974661651452e-08
5.28956772503008e-06,0.575215242258621,7.42410692726985e-11,5.8346535435180516e-12,2.4971680925128584e-11,4.436647962446516e-10,0.0,0.0,2.962642509540437e-07,8.401899100140116e-10,1.6238722122341338e-10,3.3220316212576253e-18,1.45957745864578e-14,1.8009875699307603e-37,1.1546068995332246e-27,2.883463202050293e-28,3.860434228496912e-26,7.140792648295245e-09,2.9908396001710423e-31,9.791212941191461e-22,1.968324698474702e-29,5.142446631358298e-37,1.9349582992666766e-29,6.654741375336403e-25,3.256172216094238e-20,1.3816831786508767e-32,5.338977378779835e-38,2.512899228697222e-38,5.358228302693406e-51,7.659596612575235e-47,2.83165165263287e-18,2.1685561179641775e-41,8.377273997405902e-33,1.0798797250258707e-38,3.76,0.0,0.710524340546904,0.9998727467295643,1.55569506005167e-10,5.397580270706757e-32,0.0006928877686669084,0.0005257276270792579,0.00016708265546811822,5.2444254228358856e-08,0.0001269381983552129,3.5017471463572175e-09,2.5104641623852204e-16,7.28143968500147e-14,1.995032039781271e-17,2.1301263782734174e-08,7.250149055589228e-22,7.59915041906811e-23,3.3083377662441195e-12,1.1863518897305506e-21,2.454181288638099e-18,1.723522981880644e-27,4.744913401333675e-22,5.333315067294015e-24,3.294606932669831e-22,3.839225577608756e-21,8.014593553569765e-29,1.0587922967172272e-27,5.159464763068923e-21,7.158637768271767e-16,7.141046496901405e-09,8.826938435072979e-14,2.2961260474559884e-07,6.962921429032646e-08
5.543048502439013e-06,0.5752187309338638,7.801222944320093e-11,6.143197224183562e-12,2.668324845917492e-11,4.898014186777083e-10,0.0,0.0,3.103811330720412e-07,9.214480429698994e-10,1.8681866959408712e-10,4.0089918669680054e-18,1.6070684928682078e-14,2.186031527357856e-37,1.3336122460713289e-27,3.417133181104812e-28,4.8188631354128955e-26,7.841408082390694e-09,3.7393466974409167e-31,1.127953435172732e-21,2.614519409227747e-29,6.8462795547834175e-37,2.322917827267139e-29,8.28612036971008e-25,3.5871772787032747e-20,1.883488791559456e-32,6.493185203842882e-38,3.5038465895569314e-38,8.728243730225787e-51,1.0787333685647286e-46,3.217750765093563e-18,3.099745070279691e-41,1.0849159464620744e-32,1.5543934831652555e-38,3.76,0.0,0.7104911394727018,0.9998727307690054,1.7472439718273448e-10,7.391595871420599e-32,0.0007260747955108456,0.0005509096322243957,0.00017508521310609026,5.244260280476861e-08,0.00012693819631092934,3.845383126674209e-09,2.787876814730861e-16,7.285304393543443e-14,2.0905872095190814e-17,2.3382972657597347e-08,8.888778670259132e-22,9.282386597065893e-23,3.6329566069003548e-12,1.460054468331327e-21,2.5846712834821603e-18,2.1130808165759663e-27,5.893553871653195e-22,6.626972259088634e-24,4.0939010452175763e-22,4.777273699175379e-21,9.82602570179456e-29,1.2980983020642862e-27,6.637011279491818e-21,7.501480650900841e-16,7.841700268095426e-09,1.0372164078101368e-13,2.406666073944902e-07,7.299060058215178e-08
5.796529279847946e-06,0.5752222194483281,8.178191368656977e-11,6.4516526364047206e-12,2.842776322238615e-11,5.382208902009037e-10,0.0,0.0,3.244906941721481e-07,1.0063433826813103e-09,2.1358002914144115e-10,4.7976534138951834e-18,1.761722555567904e-14,2.630668336528297e-37,1.5301874216063107e-27,4.021780825010088e-28,5.957258913190811e-26,8.574788096368221e-09,4.625936493537149e-31,1.29114811438146e-21,3.428707579495151e-29,8.997003342392326e-37,2.7559989793087666e-29,1.0220769795476514e-24,3.935035141299185e-20,2.533322380046427e-32,7.828039586280869e-38,4.818308216627643e-38,1.3932875355490444e-50,1.4962029792341553e-46,3.636986317803486e-18,4.360605620837942e-41,1.388777675991901e-32,2.2019588074854357e-38,3.76,0.0,0.7104579399421816,0.999872714729464,1.9515994989111143e-10,9.983656684999748e-32,0.0007592602899706598,0.0005760903737141599,0.0001830873854968951,5.244095340185519e-08,0.0001269381942463338,4.205095153524996e-09,3.0801087334925914e-16,7.289169204354333e-14,2.1861364208348194e-17,2.5560860745043558e-08,1.0795693821749265e-21,1.123581025605153e-22,3.972756557319707e-12,1.7795299962559547e-21,2.70089934745167e-18,2.5664176148411544e-27,7.246388652683083e-22,8.151056594856922e-24,5.035592170612375e-22,5.883607057222485e-21,1.1934017551397465e-28,1.576582654380662e-27,8.439613594216331e-21,7.844302825312515e-16,8.575122303545617e-09,1.209755710087318e-13,2.5172581777861276e-07,7.635388372989219e-08
6.05001005725688e-06,0.5752257078020335,8.555012334718485e-11,6.760019501199563e-12,3.02050845879495e-11,5.889221123306585e-10,0.0,0.0,3.3859293776306935e-07,1.0948615107413108e-09,2.427764618164389e-10,5.697657792610948e-18,1.9235478774092664e-14,3.140053296621897e-37,1.7451494352244065e-27,4.702686248429254e-28,7.299615957564664e-26,9.340930543952373e-09,5.667973484864304e-31,1.4693661456940276e-21,4.4441934366731244e-29,1.1683973290710062e-36,3.244535889840273e-29,1.2498819616803747e-24,4.299856558515599e-20,3.3657431020833897e-32,9.362412292459872e-38,6.542208231371607e-38,2.18231420211932e-50,2.0464188276154305e-46,4.090691928923157e-18,6.047910453326771e-41,1.7589077697667957e-32,3.073982736187407e-38,3.76,0.0,0.7104247419552505,0.9998726986109384,2.1690043083190066e-10,1.3315664000333535e-31,0.0007924442522227708,0.0006012698516091061,0.0001910891726588259,5.2439304869137e-08,0.00012693819216769007,4.580882556637843e-09,3.387160925555805e-16,7.293033942811804e-14,2.281679674883147e-17,2.783481691205166e-08,1.299953640871536e-21,1.3487751739313533e-22,4.327736501935391e-12,2.149775145666962e-21,2.8108344622727732e-18,3.0903438070975508e-27,8.827594185699812e-22,9.932903721417127e-24,6.136575985449472e-22,7.178334271317407e-21,1.4370235868975927e-28,1.89842884169148e-27,1.0619182986984123e-20,8.18710431509418e-16,9.341310627218655e-09,1.4014901372656256e-13,2.6279027511525856e-07,7.971904504490272e-08
6.303490834665813e-06,0.5752291959949998,8.931686642127959e-11,7.068298944366026e-12,3.201509376589736e-11,6.419039845137979e-10,0.0,0.0,3.5268786735190853e-07,1.1869880651129846e-09,2.7451299184212967e-10,6.7191554812824475e-18,2.092552695020361e-14,3.719176208656533e-37,1.9793143782299816e-27,5.4648157949285405e-28,8.872175463788056e-26,1.0139833278834585e-08,6.884214590013612e-31,1.6632682363803753e-21,5.699539995182567e-29,3.400437707570262e-34,3.804527230511488e-29,1.5164159202732842e-24,4.6817521528221644e-20,4.4220867521157467e-32,1.1116453777364148e-37,8.781531765190633e-38,3.3617481609480123e-50,2.7637983003743963e-46,4.5801996686048906e-18,8.280536288216232e-41,2.206113336079287e-32,4.2352331297250024e-38,3.76,0.0,0.710391545511816,0.9998726824134183,2.39969969000259e-10,1.7557887739417731e-31,0.0008256266824434556,0.0006264480659712145,0.00019909057461018744,5.243765461244073e-08,0.00012693819008860813,4.972744665759169e-09,3.709033304668617e-16,7.296898213238302e-14,2.3772169733793547e-17,3.020473016395218e-08,1.5530657599932475e-21,1.6068199209260725e-22,4.697895311515456e-12,2.576094641311354e-21,2.9355894383228713e-18,3.6920784723049516e-27,1.0663036169017698e-21,1.2001763761050793e-23,7.414931728054555e-22,8.682986259340689e-21,1.7168248350651234e-28,2.2680714655111093e-27,1.3233690424098962e-20,8.529885162466887e-16,1.0140263263223816e-08,1.6136268344027787e-13,2.7386001533074254e-07,8.308606898923868e-08
6.5569716120747464e-06,0.5752326840272467,9.308214846400098e-11,7.376491580248538e-12,3.3857666912810915e-11,6.97165410240784e-10,0.0,0.0,3.667754864454012e-07,1.2827087239106313e-09,3.0889454496283616e-10,7.872663597175736e-18,2.2687452493779078e-14,4.374934559965023e-37,2.233497840716968e-27,6.31550553580955e-28,1.070290195552812e-25,1.0971494154686435e-08,8.294504300932855e-31,1.8735148501986245e-21,5.801657553393358e-28,1.2329241814713102e-27,4.4325055568791243e-29,1.8263552862301177e-24,5.080832464192078e-20,5.749530047068289e-32,1.3614062867562315e-37,3.812221000082546e-37,5.092134491990872e-50,3.830811666353687e-46,5.106840207087924e-18,1.1200111368702749e-40,2.742166161430453e-32,5.76265919502229e-38,3.76,0.0,0.7103583506117861,0.9998726661369206,2.6439261926664063e-10,2.2904978502580724e-31,0.0008588075808088895,0.0006516250168575815,0.0002070915913692398,5.243600495944448e-08,0.00012693818799617114,5.380680810648378e-09,4.0457257402012255e-16,7.300762371007263e-14,2.4727483154251397e-17,3.267048960500858e-08,1.8420687956996414e-21,1.9008327595841442e-22,5.08323189726794e-12,3.0640194187020614e-21,3.0555742247516142e-18,4.3791374599517915e-27,1.2779822593303617e-21,1.4388295149141538e-23,8.889609299230656e-22,1.0420132491233673e-20,2.036299981450067e-28,2.6901271186973663e-27,1.6345828462875704e-20,8.872645329209033e-16,1.0971978235776563e-08,1.8473941702533725e-13,2.8493507252424264e-07,8.645494178411885e-08
6.81045238948368e-06,0.5752361718987937,9.68459735053981e-11,7.684597704118906e-12,3.573267651852326e-11,7.547052967941371e-10,0.0,0.0,3.808557985496964e-07,1.382009214146383e-09,3.46025926841025e-10,9.169147507523911e-18,2.4521337868809574e-14,5.113702216025976e-37,2.508514694161221e-27,7.261278641717123e-28,1.282191114055505e-25,1.183591102515161e-08,9.920057275477094e-31,2.100766578518355e-21,7.835194996317686e-28,-3.362245423274401e-28,5.13531532398314e-29,2.1847350907242624e-24,5.497207930157055e-20,7.402864817213627e-32,1.7827232961557821e-37,7.872586957210629e-37,7.591055923704708e-50,5.48150933042297e-46,5.6719426293392565e-18,1.4980216805965478e-40,3.380061063132825e-32,7.749688721500718e-38,3.76,0.0,0.7103251572550681,0.9998726497814459,2.901923431004368e-10,2.9583573473637786e-31,0.0008919869474951229,0.0006768007043280706,0.00021509222295426693,5.243435544006871e-08,0.0001269381858936724,5.804690321080634e-09,4.3972380169142046e-16,7.304626343899532e-14,2.5682737017221448e-17,3.523198446011384e-08,2.1702834611262055e-21,2.234088857464173e-22,5.483745146160126e-12,3.6193601519052755e-21,3.1756107831740524e-18,5.1594156843262005e-27,1.520658603045195e-21,1.7124882648025754e-23,1.0580625757905625e-21,1.2413622605951217e-20,2.3991199284576128e-28,3.1694454271289437e-27,2.0024212292400244e-20,9.215384826346142e-16,1.1836453569218305e-08,2.1040465466373908e-13,2.9601547867726995e-07,8.98256516809199e-08
7.063933166892613e-06,0.5752396596096605,1.0060834521349367e-10,7.99261753712499e-12,3.763999416684026e-11,8.14522554433749e-10,0.0,0.0,3.94928807170208e-07,1.4848753133684682e-09,3.86011818790294e-10,1.0620038502126129e-17,2.6427265593734612e-14,5.9420996765994086e-37,2.8051790961973487e-27,8.308989374492293e-28,1.526161745041052e-25,1.2733081743854185e-08,1.178353096129804e-30,2.3456843919322716e-21,6.9908398427210665e-28,-3.2091329004603804e-28,5.919579143733498e-29,2.5969736000821767e-24,5.930988884820142e-20,9.44558653575439e-32,2.080784474307298e-37,4.737402728588403e-37,1.1150628350247704e-49,7.33314831531828e-46,6.27683451203253e-18,1.982908996647217e-40,4.1341212886947985e-32,1.0309340461839294e-37,3.76,0.0,0.7102919654415697,0.9998726333469978,3.1739300201030935e-10,3.7856926578580064e-31,0.0009251647826780778,0.0007019751284421484,0.0002230924693835479,5.243270597855137e-08,0.00012693818378116083,6.244772526847482e-09,4.763569813050703e-16,7.308490120640697e-14,2.663793132685625e-17,3.788910407909365e-08,2.541192598901835e-21,2.610017987379285e-22,5.899433949894565e-12,4.2482176974203974e-21,3.295817658268828e-18,6.04119253481298e-27,1.7973543457009766e-21,2.0245706909283618e-23,1.2509108426180258e-21,1.468863879729661e-20,2.809134297943301e-28,3.711112133640162e-27,2.4343854002735853e-20,9.558103655842146e-16,1.2733687288030431e-08,2.3848652034222967e-13,3.07101263769691e-07,9.319818883744645e-08
7.3174139443015465e-06,0.5752431471598667,1.0436926739937559e-10,8.300551332824245e-12,3.957949201748486e-11,8.766160959711256e-10,0.0,0.0,4.08994515811566e-07,1.591292849021455e-09,4.2895677906155e-10,1.2237230989801423e-17,2.8405318239625783e-14,6.867071173392653e-37,3.1243045386244864e-27,9.465840188624814e-28,1.8056792104264109e-25,1.3663004164390958e-08,1.3909030038040987e-30,2.6089278780603275e-21,6.220485154722901e-28,-5.8194647588558156e-30,6.791469010212903e-29,3.0688820903381255e-24,6.382285564073471e-20,1.1950930214798692e-31,2.3278230841428736e-37,6.629224003129681e-37,1.6157843876665972e-49,9.252612842711499e-46,6.922841944551537e-18,2.5994933244233056e-40,5.020056233920202e-32,1.3577168116101924e-37,3.76,0.0,0.7102587751711993,0.9998726168335804,3.4601835711853174e-10,4.802876738218517e-31,0.0009583410865335477,0.0007271482892591833,0.00023109233067536002,5.243105659135818e-08,0.0001269381816586239,6.700926757756688e-09,5.144720712969538e-16,7.312353703694143e-14,2.7593066086903814e-17,4.0641737935401764e-08,2.9584380084973444e-21,3.032203331985525e-22,6.330297200356633e-12,4.956978735212722e-21,3.4161635549645153e-18,7.033125157965037e-27,2.111248494867219e-21,2.378673145653437e-23,1.469728683004886e-21,1.7271685947175336e-20,3.2703683528061687e-28,4.3204450212653096e-27,2.9386405050444945e-20,9.90080181864371e-16,1.366367741682523e-08,2.6911577791705637e-13,3.1819245601844227e-07,9.657254507817534e-08
7.824375499119413e-06,0.5752501217783754,1.1188677914958284e-10,8.916161985802814e-12,4.355452111391423e-11,1.0076276938077779e-09,0.0,0.0,4.371040471716508e-07,1.8147257713938928e-09,5.241415632130259e-10,1.602027531981243e-17,3.2578128835207456e-14,9.03576503405061e-37,3.8331895673213195e-27,1.213708964224e-27,2.4864270355467403e-25,1.562109552523955e-08,1.904960121510774e-30,3.193033147586921e-21,1.0486511512390632e-27,1.1245416476233373e-27,8.824435736340348e-29,4.216895555435406e-24,7.337866556018208e-20,1.8695365188885836e-31,2.9574417506620167e-37,-6.801321670732643e-37,3.2723399720418597e-49,1.2690884428572423e-45,8.343500362273868e-18,4.350850652943707e-40,7.2574432446279e-32,2.2912633870103426e-37,3.76,0.0,0.7101923992594736,0.9998725835698524,4.0763773225711003e-10,7.55075285061755e-31,0.0010246891009646133,0.000777490821239638,0.0002470908979196819,5.2427758037998984e-08,0.00012693817738348024,7.661448614309059e-09,5.951477892470462e-16,7.320080288485091e-14,2.9503156974058204e-17,4.6433106830845675e-08,3.947258536994851e-21,4.0304117277460616e-22,7.237542608961876e-12,6.6411043038676625e-21,3.657282207729663e-18,9.383877330566973e-27,2.8640911111781128e-21,3.2281654457812694e-23,1.994685354938301e-21,2.3474132193809223e-20,4.363429317910773e-28,5.76448061948482e-27,4.200017292624203e-20,1.0586136150071918e-15,1.562191900343775e-08,3.3855173782624076e-13,3.403911680593934e-07,1.03326688454425e-07
8.33133705393728e-06,0.5752570957544766,1.193985409892643e-10,9.531432106665581e-12,4.765675508807907e-11,1.1477314435091458e-09,0.0,0.0,4.651844206515553e-07,2.0521955778799156e-09,6.324143247437833e-10,2.0622621866676114e-17,3.704043128105727e-14,1.1679891010318352e-36,4.641448653897967e-27,1.5338163983789102e-27,3.357198872608039e-25,1.7710167935972328e-08,2.5564392328354695e-30,3.8583624340349415e-21,1.84484450811182e-27,1.8167092877723849e-28,1.128954251451386e-28,5.683518347144733e-24,8.364830832996426e-20,2.8453548264653508e-31,4.2451150958640795e-37,-1.5243870477363223e-37,6.343686552323667e-49,1.653340282507363e-45,9.944496525538573e-18,7.054701791476397e-40,1.024797566257642e-31,3.7427190167453005e-37,3.76,0.0,0.7101260295191557,0.9998725499902925,4.752385898993444e-10,1.1542616841676671e-30,0.001091030992192163,0.0008278283007443892,0.0002630879248334291,5.242445978289376e-08,0.00012693817306824647,8.686250529519543e-09,6.817505200234759e-16,7.327806098780255e-14,3.141300971000604e-17,5.2605209365852665e-08,5.1690273308813545e-21,5.260428291014851e-22,8.205472507238558e-12,8.728470255886714e-21,3.898968696189225e-18,1.2288410059056725e-26,3.8077394085218066e-21,4.293272864083445e-23,2.652902764929129e-21,3.1259235221587486e-20,5.713983081732452e-28,7.54868950346524e-27,5.866091542982721e-20,1.127138783163668e-15,1.771116252857692e-08,4.198100726653584e-13,3.626118126581368e-07,1.1008804239738322e-07
