Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208)
0.00017614753871873163,0.6176642849522299,6.214892879684116e-29,2.7530671684372325e-08,1.5841140568279734e-28,6.616546959916874e-35,0.0,0.0,1.577780418585214e-27,2.1666056071971937e-52,3.6752309460208154e-05,5.437603530701545e-11,1.9083587830838114e-29,8.945320991121828e-36,4.7773941669342755e-30,1.875571853322075e-36,5.403883205981122e-56,5.763703010325014e-35,2.8426874762000328e-34,-1.868389589875863e-31,1.650608995219287e-28,3.5506517423321854e-30,2.7432384497221464e-38,1.8807372197794688e-71,1.8906634273019773e-60,7.782260779770154e-41,1.0606299874131638e-56,-1.7044566427121721e-62,3.560206281806895e-110,-2.2844131061553837e-89,6.279661008040134e-65,3.8537632378180175e-66,2.3534748036166187e-56,1.198027479405057e-81,3.76,0.0,0.7230230404001382,0.9997586532743782,1.7787739887292487e-35,2.3048922416087603e-81,0.07252035160359126,0.05562112434276353,0.016712710512863063,1.5263354736474492e-07,0.0001852787871771128,4.677090605382879e-05,9.309746719851994e-12,7.652736590912414e-13,2.5217218569686165e-15,7.53244683042448e-05,7.32641915916458e-12,2.648782616930406e-13,3.145969104305465e-08,3.238768354193595e-12,4.56257567769893e-15
0.00018339081450479398,0.6179761040131967,4.576146196434457e-29,2.9626380565977425e-08,3.4038064792278908e-28,9.530220345412076e-35,0.0,0.0,1.794180425047497e-27,2.9874251251963374e-52,4.095890995711878e-05,6.32149929056259e-11,1.896636568464558e-30,1.0728259737681905e-35,9.391136502692985e-31,2.7724394213837567e-36,1.3987213613617787e-55,8.30125881490668e-35,4.197300996451481e-34,4.175803037746843e-31,1.7405246013704738e-28,3.608192586141902e-31,3.881252201727282e-38,1.6178037640416467e-70,5.00872938003009e-60,2.2070130311329997e-40,-2.996662295979911e-58,-1.1520433634792378e-62,1.0940710521744204e-108,-1.7778423708386538e-89,3.1700121101644526e-64,1.8914837213925158e-65,1.8411159585015459e-56,4.672217309107987e-82,3.76,0.0,0.7201899089687533,0.9997540521030778,2.592347331011238e-35,1.0202120268985148e-80,0.07536155799304747,0.05778966506456126,0.017368830948075425,1.5221062590722766e-07,0.00018527793292489442,5.0639250066765086e-05,1.0081745372360862e-11,7.779330066213674e-13,2.6187041863539442e-15,8.031705498563978e-05,8.663056889628786e-12,3.131082951082405e-13,3.421023036107074e-08,3.829053693672707e-12,5.0551751291044704e-15
0.00019063409029085633,0.618286750840854,-2.760807723780081e-29,3.177603280862545e-08,4.185885234898909e-28,1.2746733920026906e-34,0.0,0.0,1.8006421278765693e-27,3.488573512426452e-52,4.543744044956545e-05,7.303777848509538e-11,-1.8294296361963196e-29,1.2765071700574363e-35,-6.368159292430359e-30,1.5158374159226504e-36,2.2629856115797247e-55,1.1102099627248588e-34,-9.223195896894125e-34,1.2109017352396517e-30,1.6780240097395272e-28,-4.443886621616393e-30,2.447547602597207e-38,2.4929833255629036e-70,8.362496257148438e-60,2.7132034560465245e-40,-1.0147174615183603e-56,-3.8177895620864104e-62,2.7763997980968155e-108,1.7476500020767703e-89,1.308925201186221e-64,2.5380027815032088e-65,-1.9304169403224446e-56,-4.182789739745829e-81,3.76,0.0,0.7173678794920887,0.999749277768925,3.5290387399980185e-35,2.0473311328588427e-80,0.07819208336650948,0.05994915600824519,0.018022576965298503,1.5178932257758792e-07,0.0001852770465895597,5.4656601284153496e-05,1.0883557939413792e-11,7.905402356994596e-13,2.7151825899559453e-15,8.538391654068668e-05,1.0173231537169427e-11,3.675881157326739e-13,3.7089860710766064e-08,4.495900525883987e-12,5.578483150149494e-15
0.00019787736607691867,0.618596230575807,-2.672135223582904e-29,3.397678000809302e-08,3.410684225869319e-28,1.5845913522322767e-34,0.0,0.0,1.72781357537126e-27,3.6440316443290946e-52,5.01917617533783e-05,8.390580124856468e-11,1.582933157074353e-29,1.5077575682068027e-35,4.725328044494788e-30,1.8187250638522237e-36,2.524695079034015e-55,1.3800061110687936e-34,2.454969896533399e-34,-5.185617249928334e-31,1.6239928626277205e-28,3.510577340406112e-30,2.713899310972927e-38,2.513334159206932e-70,9.281762476043704e-60,2.5502531893931298e-40,8.547321281002156e-57,-1.1662330190679746e-62,4.483097378866256e-108,-2.6776378112911894e-89,2.419429786019963e-64,2.1402517345311624e-65,-1.1236600766541957e-56,-3.4029919290163615e-81,3.76,0.0,0.7145569084672087,0.9997443311714038,4.396272408622284e-35,3.483016720115295e-80,0.08101197456593856,0.0620996328398861,0.01867395782053133,1.5136963103680953e-07,0.00018527612833778512,5.882243781261052e-05,1.1715080037415749e-11,8.030955515224002e-13,2.8111599242363678e-15,9.05193936138747e-05,1.187096127181562e-11,4.28821614991983e-13,4.010054586879315e-08,5.245487323799155e-12,6.132766088084049e-15
0.00020512064186298102,0.6189045483073805,5.73516110477245e-29,3.6225759878443624e-08,3.3055723358122437e-28,1.9305938787443e-34,0.0,0.0,1.809651255207157e-27,3.951499350691306e-52,5.522543713342384e-05,9.588123798254502e-11,1.1898307018628254e-29,1.768806755141935e-35,4.364811730938953e-30,3.723023513049956e-36,2.7904522353013156e-55,1.6811819792532623e-34,1.6913706184080754e-33,5.127873095494203e-31,1.657573050442574e-28,2.090533743494961e-30,5.197391592737104e-38,4.010635337385096e-70,1.0091693749885973e-59,4.970649738367566e-40,7.619613852005873e-57,5.625185851328088e-62,5.863073711549168e-108,5.98209988261944e-89,7.268946778487782e-64,3.2223049669237446e-65,2.6987653102926175e-56,3.07886674927595e-81,3.76,0.0,0.7117569525616299,0.9997392132049018,5.338497205292753e-35,5.411178375020113e-80,0.08382127796638923,0.06424113108513074,0.01932298273353352,1.5095154497076085e-07,0.00018527517833523874,6.313623885393565e-05,1.2576207484706298e-11,8.155991584796331e-13,2.90663902567647e-15,9.571813458761146e-05,1.3770741510099179e-11,4.973298029870663e-13,4.324426959337103e-08,6.084202675157337e-12,6.718221364286742e-15
0.00021236391764904337,0.6192117090755259,6.516413532407996e-29,3.852010182730845e-08,4.947037719061582e-28,2.3342377622654385e-34,0.0,0.0,2.3614202283748563e-27,4.574040821701041e-52,6.054174849325322e-05,1.0902696668537271e-10,-7.249574625538538e-30,2.06192431703569e-35,-9.130579973917879e-30,2.470997662170066e-36,4.089937847656464e-55,2.0325180651693123e-34,-1.982925077654837e-33,-1.3415066010474026e-30,2.263754489572523e-28,-9.768978850901104e-31,3.6443674922870885e-38,5.1027093305823884e-70,1.4821254159787397e-59,6.959972911212472e-40,-1.3280412750946416e-56,-3.807799488023916e-62,1.3478233536260628e-107,1.105929252859394e-88,5.770568273434831e-64,8.377377695939164e-65,1.1235100734461371e-56,-1.5922945578825466e-80,3.76,0.0,0.7089679686126545,0.9997339247587462,6.415039897013458e-35,8.249906423993881e-80,0.08662003949287314,0.06637368612976292,0.019969660887967127,1.5053505809019328e-07,0.00018527419674669348,6.759748471128814e-05,1.3466836266089465e-11,8.280512601565598e-13,3.0016227109723795e-15,0.00010097507932148677,1.5887537503158605e-11,5.736505425664998e-13,4.652302994475669e-08,7.018642018876775e-12,7.334978760364952e-15
0.00021960719343510572,0.6195177178725497,-4.555822040137216e-31,4.085693241321052e-08,6.9946998938601285e-28,3.007833601315103e-34,0.0,0.0,3.011014162307767e-27,6.280191674085967e-52,6.614371171451449e-05,1.2340650387652976e-10,2.782608499518424e-29,2.3894121594231798e-35,3.815087266678427e-30,5.261478318160875e-36,5.8125538084187136e-55,2.6190002333765382e-34,-8.037016635862097e-34,-6.027697651529632e-31,2.9857686605764806e-28,6.571007583925785e-30,7.735205373809309e-38,3.1927284880753297e-70,2.117314609328482e-59,5.885917613712076e-40,-6.323371646512383e-57,-3.641805077385042e-62,2.9507266500484243e-107,2.9322014223756875e-88,8.645873567526527e-64,1.1234230594162844e-64,-4.798598431128465e-56,-2.1063235225142197e-80,3.76,0.0,0.7061899136267049,0.9997284667172387,8.259923068796023e-35,1.5201710019773554e-79,0.08940830463636917,0.06849733322026218,0.02061400143153785,1.5012016413063692e-07,0.00018527318373602817,7.220565679519007e-05,1.4386862647355885e-11,8.404520593377725e-13,3.096113777227522e-15,0.0001062854437424474,1.823677700358825e-11,6.583382862193461e-13,4.993883372780244e-08,8.055604416114084e-12,7.983101860951591e-15
0.00022685046922116806,0.6198225796447939,-2.3048892729709252e-29,4.3233380673098447e-08,7.150676290712709e-28,3.727959548818334e-34,0.0,0.0,3.338905536516738e-27,7.64156093950154e-52,7.203409118562167e-05,1.39083945409362e-10,9.52824931842296e-30,2.75359629962913e-35,7.40680430785308e-30,6.215971005432018e-36,6.610851680907645e-55,3.245898858148803e-34,4.6452206457673225e-33,3.946914045784892e-30,3.2365572559013675e-28,-3.99021907247437e-31,8.878172314499926e-38,1.6167994306403486e-69,2.4193450932431053e-59,1.3647120816304343e-39,1.1425840207260099e-56,6.315021344794047e-62,4.389624043818845e-107,4.673031727607344e-88,1.6276894333154568e-63,6.902399631742214e-65,-1.7539367964071565e-56,-6.594982453062415e-81,3.76,0.0,0.7034227447786608,0.9997228399596905,1.0290589910596309e-34,2.2802278446687438e-79,0.09218611846902065,0.07061210746436011,0.021256013476135725,1.4970685685218578e-07,0.00018527213946610893,7.69602376293595e-05,1.5336183127267846e-11,8.52801758009991e-13,3.190115002128519e-15,0.00011164470524637775,2.0834343010554903e-11,7.519638158173095e-13,5.349369106824799e-08,9.202089355956168e-12,8.662589775476489e-15
0.0002340937450072304,0.6201262992942156,1.298408581609208e-29,4.56465833089145e-08,6.129659212418423e-28,4.513800300429032e-34,0.0,0.0,3.593927892813993e-27,8.977669044069193e-52,7.821541356027612e-05,1.561239106055209e-10,-2.1016997373280597e-29,3.156818999111702e-35,-1.378272149793824e-29,3.332073916285211e-36,7.213170470170224e-55,3.92990246444592e-34,-3.0417434112688484e-33,-1.8498961444098853e-31,3.2763666480450562e-28,-4.9244665045632375e-30,5.170743043557849e-38,2.15603278403465e-69,2.6253560155785207e-59,1.3930466631599896e-39,-4.3921673417228135e-57,-4.872580947717712e-62,5.459183068188301e-107,-6.569484614349267e-90,1.2675466987410938e-63,1.06931827223724e-64,4.151492265977704e-56,-8.15112048814061e-81,3.76,0.0,0.7006664194111994,0.999717045360457,1.260057425737697e-34,2.99522030143763e-79,0.09495352565855932,0.07271804383159454,0.02189570609797527,1.4929513003951926e-07,0.00018527106409892518,8.186071085637775e-05,1.631469435767531e-11,8.651005573654522e-13,3.283629144131009e-15,0.00011704858887048254,2.3696566592494336e-11,8.551139851062018e-13,5.718961013373703e-08,1.0465293595150236e-11,9.373378847815382e-15
0.00024133702079329276,0.6204288816798921,-4.293144286854515e-30,4.809368972271005e-08,5.176222665882743e-28,5.494769351623444e-34,0.0,0.0,3.676856664568901e-27,1.2183056563419607e-51,8.468998078660901e-05,1.7459148952925377e-10,2.420441019934775e-29,3.601431269922526e-35,1.5123949369586718e-30,8.72675765828171e-36,1.0677058486219509e-54,4.783776163467332e-34,-4.4336526301752664e-33,-1.7687672219589656e-30,3.3047646067858317e-28,7.376649588447344e-30,1.2887826840051089e-37,2.8979609653794436e-69,3.8363021366212784e-59,1.491138896113454e-39,-1.280049397727802e-56,2.1854878667637947e-61,8.974501976793915e-107,1.0792767752187272e-88,3.4332385539721426e-63,2.8858120331170282e-64,-7.302451754279155e-57,2.153010570594589e-80,3.76,0.0,0.6979208950341383,0.9997110837889723,1.5448930005364915e-34,4.787261675269338e-79,0.09771057048199731,0.07481517715386098,0.022533088337735104,1.488849775018283e-07,0.00018526995779562195,8.690656124319519e-05,1.7322293259077944e-11,8.773486578051709e-13,3.3766589426473317e-15,0.00012249305419569475,2.6840219786316603e-11,9.683914649254163e-13,6.102859200986e-08,1.1852608031434945e-11,1.0115344459978659e-14
0.0002485802965793551,0.6207303316194497,4.4740728763087746e-30,5.0571866890519164e-08,5.5769142579603245e-28,6.533280096818598e-34,0.0,0.0,3.96438679593846e-27,1.4610487538870704e-51,9.145988244721703e-05,1.9455219322233383e-10,2.2840129101514498e-29,4.0897847543042793e-35,1.5532009007478475e-29,9.350819716589947e-36,1.372434251534505e-54,5.687599092878943e-34,9.964393876750074e-33,4.258406468659059e-30,3.6022655287587083e-28,2.1046892636098096e-30,1.2965805603864747e-37,6.003365387862058e-69,4.976285663329895e-59,3.1957729877944244e-39,7.930519646617844e-57,5.577719734047497e-61,2.1303496590117135e-106,-9.9656784219427e-88,2.8630090689195277e-63,4.537613527789208e-64,-5.441651979533964e-56,6.81597935212787e-80,3.76,0.0,0.6951861293237802,0.999704956109783,1.8390687836241594e-34,7.030437101508322e-79,0.10045729683862718,0.07690354212596207,0.02316816920069698,1.4847639307254706e-07,0.00018526882071632153,9.209727468647967e-05,1.83588770183075e-11,8.895462589417352e-13,3.4692071182075896e-15,0.00012797428293881833,3.02825085721328e-11,1.092414491194984e-12,6.501262574081887e-08,1.3371614610343147e-11,1.0888303150713912e-14
0.0002558235723654174,0.6210306538904166,-4.3567804208476294e-29,5.307830406608869e-08,4.353267428788323e-28,7.751646172194279e-34,0.0,0.0,4.384334798437019e-27,1.852102263899105e-51,9.852700744712289e-05,2.160719067351791e-10,-2.904976172354927e-29,4.6242240320310675e-35,-2.0981828807499007e-29,4.746389210631662e-36,1.6798813291842587e-54,6.7479296293900425e-34,-2.2397966163080854e-33,-4.6309339720138895e-30,4.216665270913306e-28,-4.867912938566748e-30,6.801959672468717e-38,5.177166777055126e-69,6.187892299652261e-59,2.8339602064417287e-39,1.6037497618870351e-56,2.173012501591821e-61,3.183114631525171e-106,-1.7953730617987249e-87,3.389745912714213e-63,5.25394803172739e-65,4.311291104827905e-56,1.40532075220679e-79,3.76,0.0,0.6924620801222614,0.9996986631825823,2.1808774270720224e-34,8.273768963424375e-79,0.1031937482623673,0.07898317330615445,0.023800957656884305,1.480693706093945e-07,0.00018526765302028027,9.743233821781177e-05,1.94243429718523e-11,9.0169355960267e-13,3.561276372635819e-15,0.00013348866719736723,3.4041065923252924e-11,1.2278166155682706e-12,6.914368354344702e-08,1.5030083265058804e-11,1.169201467023125e-14
0.0002630668481514797,0.6213298532315102,-5.90959905480895e-29,5.561021730646508e-08,2.6973458958750463e-28,9.137573121815725e-34,0.0,0.0,4.413547448884776e-27,2.1433558106258738e-51,0.00010589305508364499,2.3921684480360425e-10,7.54447315890967e-30,5.207079770919954e-35,-4.245326225940803e-30,1.2092307831466267e-35,1.5638967420852383e-54,7.954025809121788e-34,-1.4022269520701296e-32,-6.582821463799129e-30,4.647107661996174e-28,7.860810677788449e-30,1.7892745827210595e-37,6.567706352729296e-69,5.674615016512984e-59,3.1087677732458005e-39,-2.801335428260645e-56,4.926526441242708e-61,5.668336511765619e-106,1.3610363140183543e-87,5.36322635586011e-63,6.413668064322219e-64,1.8880045725411265e-56,2.378120217973796e-79,3.76,0.0,0.6897487054369016,0.9996922058622421,2.5708320252301207e-34,1.0097006290718127e-78,0.10591996793348629,0.0810541051166934,0.02443146264120011,1.4766390399435022e-07,0.00018526645486597218,0.00010291124000873045,2.0518588701527686e-11,9.137907578337721e-13,3.652869389238007e-15,0.00013903279831311213,3.813394493092582e-11,1.375246458730484e-12,7.342371620243279e-08,1.683596888901691e-11,1.2526184041735226e-14
0.00027031012393754204,0.6216279343438612,1.2824968848399484e-28,5.816485381229644e-08,4.247857557558067e-28,1.0613105146020524e-33,0.0,0.0,4.176841308354049e-27,2.2490629315826693e-51,0.0001135595455300709,2.640535100302973e-10,2.50671188498305e-29,5.840661069345362e-35,3.5597927717972795e-29,1.3605304988466277e-35,1.5961875047971396e-54,9.237919655363872e-34,1.8994853510355218e-32,-2.0654424257044968e-30,5.257085839120244e-28,5.910062433997998e-30,1.8813007544186446e-37,1.3379841112841418e-68,5.80407970915911e-59,6.170903205846542e-39,3.869740718815599e-57,1.1011241591803308e-60,7.666682041722524e-106,4.20289137992127e-87,3.7033593651535e-63,3.669130847636552e-64,-4.222007787659128e-56,3.1152499624285806e-79,3.76,0.0,0.6870459634395564,0.9996855849988477,2.9778915380395192e-34,1.0957313755528144e-78,0.10863599868973876,0.08311637184437508,0.025059693053564487,1.472599871333174e-07,0.00018526522641083457,0.00010853346937563217,2.1641512085957707e-11,9.258380509017348e-13,3.74398883294679e-15,0.00014460345632242083,4.257961200273663e-11,1.535367466416901e-12,7.785464865372785e-08,1.8797408341185916e-11,1.339046399200516e-14
0.00027755339972360436,0.6219249018921735,4.4738689989417214e-29,6.073949607652851e-08,6.061195406340988e-28,1.2704341966339774e-33,0.0,0.0,3.8813685300850216e-27,2.4236364787895105e-51,0.00012152782976383027,2.906486534357882e-10,-4.756067925266724e-29,6.527248137851618e-35,-2.5906927607848236e-29,1.201810186718027e-35,2.30808850218602e-54,1.1058015455814704e-33,5.329141038854669e-33,-1.307935173198089e-29,5.938127826905111e-28,-5.9694794823874054e-30,1.739171634726696e-37,1.099671700045949e-68,8.344178103745618e-59,5.722875875216798e-39,6.892896615403196e-56,5.567323216640963e-61,1.2653531775804818e-105,-1.7918516053328622e-87,7.42996979629716e-63,6.273718835800712e-64,8.6420185442505e-56,2.82938595032864e-80,3.76,0.0,0.684353812465974,0.9996788014377296,3.5716707129083984e-34,1.6002489647963002e-78,0.11134188303694266,0.08517000764107627,0.025685657759051475,1.4685761395617513e-07,0.00018526396781143596,0.0001142985167845278,2.2793011162928114e-11,9.378356352974625e-13,3.834637350485913e-15,0.00015019759996269007,4.739694013415906e-11,1.7088576680245195e-12,8.243837576232368e-08,2.0922717483533457e-11,1.4284457276081863e-14
0.0002847966755096667,0.622220760505829,-1.697239003864662e-28,6.333146583597958e-08,6.103963100877486e-28,1.4976480191406015e-33,0.0,0.0,3.5649809092304426e-27,2.5725373695764346e-51,0.0001297990989686457,3.190692372493808e-10,-6.532880015203041e-30,7.269086490545494e-35,-2.3779877088393423e-29,1.7678959445360007e-35,2.6766047207922893e-54,1.3035339375533965e-33,-3.6914258410333456e-32,-5.36436257214657e-30,6.422537859226527e-28,6.395699531324774e-30,2.682549255991198e-37,1.8012801155139367e-68,9.679877745478016e-59,7.265783985965771e-39,-7.820158576726733e-56,6.542641805732311e-61,1.8331045803282898e-105,4.601611852192224e-87,6.257470990778703e-63,1.5951276496975638e-63,-2.338067644685686e-56,-2.830116812334975e-79,3.76,0.0,0.6816722110151521,0.9996718560194965,4.22188531160028e-34,2.0668366571799495e-78,0.11403766315902807,0.08721504652429217,0.026309365588025452,1.4645677841683194e-07,0.00018526267922364136,0.00012020587385565973,2.3972984184484447e-11,9.49783706739534e-13,3.92481757056592e-15,0.00015581235720539384,5.2605202252750015e-11,1.896409437767527e-12,8.717675829978348e-08,2.3220388250219763e-11,1.520771888828628e-14
0.000292039951295729,0.622515514779934,6.050700295052201e-29,6.593812782107949e-08,5.872169840316335e-28,1.7379671907951404e-33,0.0,0.0,2.6464991822332223e-27,2.6101539018131812e-51,0.0001383743934386049,3.493823998175978e-10,2.048196037204352e-29,8.068380107722509e-35,6.283237652610983e-29,1.8201677658394143e-35,3.066558472417263e-54,1.5126380738986219e-33,3.036997326560856e-32,1.3565429391148047e-29,5.643052425049486e-28,-3.267295606119897e-30,2.560702772009532e-37,2.8971278044281784e-68,1.1309300312660765e-58,1.073168429445352e-38,-6.637773571153844e-57,1.8105683103771792e-60,2.19536327647908e-105,2.0442245069941144e-86,2.9048107049022354e-63,-3.4278757097640827e-64,-2.5056781175593934e-56,-4.5319895560307855e-79,3.76,0.0,0.6790011177486983,0.9996647495800667,4.912171566177846e-34,2.1472343986128511e-78,0.11672338092758536,0.08925152237767138,0.02693082533627694,1.4605747449280382e-07,0.0001852613608022639,0.0001262550333679824,2.5181329721620523e-11,9.616824601766332e-13,4.014532104010786e-15,0.00016144501628777882,5.82240646339023e-11,2.098729258498794e-12,9.207161912609909e-08,2.5699085748560683e-11,1.61597587171657e-14
0.0002992832270817913,0.6228091692763174,2.0373136047933296e-28,6.855689329988037e-08,7.605882855228491e-28,1.9076876852268217e-33,0.0,0.0,1.805666493140839e-27,2.4459670291194326e-51,0.00014725461101042247,3.8165542251534496e-10,-6.850552937577586e-29,8.927284524919867e-35,-2.0395028476069445e-29,2.6551261157620853e-36,3.259397180569449e-54,1.6601763178092843e-33,3.2816509654043365e-32,-1.770464922952817e-29,4.8888550846312145e-28,-1.2287776458187791e-29,3.0389264692138107e-38,2.7673805586330812e-68,1.1718349138126668e-58,1.1372291996527227e-38,1.5519037161061006e-55,-1.2489345306429306e-61,3.4548235896690693e-105,3.713605306205963e-88,4.989069727925186e-63,1.7453918963856135e-63,1.2850621078465662e-55,-1.1670882953777865e-78,3.76,0.0,0.6763404914901938,0.9996574829507006,5.4031827970103215e-34,1.962496790440923e-78,0.11939907791093865,0.09127946895154894,0.02755004576515792,1.456596961852588e-07,0.00018526001270122383,0.00013244548926351005,2.641794652787159e-11,9.735320897907727e-13,4.1037835439051565e-15,0.00016709301721693254,6.427358038772976e-11,2.316537488063474e-12,9.71247395796427e-08,2.8367645391377727e-11,1.714004407399915e-14
0.00030652650286785364,0.6231017285244761,-1.2134948857472853e-28,7.11852234132561e-08,1.0174400059853585e-27,2.138874703758671e-33,0.0,0.0,1.1300806426948883e-27,2.4218541385762953e-51,0.00015644051504864865,4.159556985519225e-10,-1.334975699400689e-29,9.847902381065912e-35,-6.204190495314385e-29,2.2991282424024814e-35,3.551923990456098e-54,1.8612373726882693e-33,-8.340985521028836e-32,-1.5395950194319715e-29,4.826256757212567e-28,1.3507768795084032e-29,3.5090236135054543e-37,2.0093726176513175e-68,1.281182970973607e-58,9.320437400321797e-39,-2.7057888026968227e-55,-7.584879992644901e-61,4.5647051231978015e-105,3.4416475114087356e-86,5.392120994983395e-63,2.416050514024806e-63,-3.4855551083365816e-55,-1.7717741976267074e-78,3.76,0.0,0.6736902912245583,0.9996500569580324,6.068848338051267e-34,1.8277815721910627e-78,0.12206479538276971,0.09329891986347674,0.028167035601716604,1.452634375191863e-07,0.00018525863507383794,0.00013877673665153414,2.7682733537281863e-11,9.853327890009535e-13,4.1925744658083586e-15,0.00017275394372147883,7.077418301675226e-11,2.5505681280932058e-12,1.0233785607820164e-07,3.123507006016808e-11,1.8148001942987966e-14
0.00031376977865391596,0.6233931970224753,-5.678609951858001e-28,7.382063229895767e-08,-1.8317945911400296e-28,2.370860557593004e-33,0.0,0.0,1.9071613696262725e-27,2.4118103562401127e-51,0.000165932742007304,4.5235070356986426e-10,1.2064692094259916e-28,1.083227780400083e-34,6.531642298682909e-29,2.6761606115532275e-35,3.397099180454171e-54,2.0629540541713977e-33,3.092457576830865e-32,3.920716011149063e-29,6.111372068924974e-28,1.1231928926388912e-29,3.871859918366733e-37,7.339422581998718e-68,1.254272159540358e-58,2.1580574631295684e-38,-1.7815346900656356e-55,7.096650835088908e-61,5.670272618361031e-105,3.424665638001977e-86,-7.869381554375656e-63,7.898861564275537e-65,-4.7490985763654686e-55,-1.5457903485140926e-78,3.76,0.0,0.6710504760974175,0.9996424724241012,6.711630261204249e-34,1.8368206940097414e-78,0.12472057433031589,0.09530990859875173,0.02878180353883168,1.4486869254287402e-07,0.0001852572280723585,0.00014524827181271223,2.897559001177628e-11,9.970847504653898e-13,4.2809074278619985e-15,0.00017842551562739212,7.774668004316197e-11,2.8015685954178715e-12,1.0771265693329497e-07,3.4310527299150156e-11,1.9183021770827534e-14
0.0003210130544399783,0.623683579237805,-2.4390699066299772e-28,7.646069000295023e-08,-2.0602036014287128e-27,2.6993411937445994e-33,0.0,0.0,4.8881873051180606e-27,3.031319604914253e-51,0.00017573180859026542,4.909079679398698e-10,4.144086036645736e-29,1.1882389744216714e-34,-1.38962330005273e-29,7.758559750235064e-36,-4.953670482337436e-55,2.3487037019186343e-33,1.0275090695021648e-31,7.848021793524492e-30,7.855932332801222e-28,-9.951575473233092e-30,1.0264607472983104e-37,8.383449433816183e-68,-1.453733701856556e-59,1.684178043010953e-38,3.837967909353648e-55,-2.8279801897500692e-61,6.1582020013063125e-105,-2.837369801202615e-86,1.61669051754121e-62,6.804888172112538e-64,1.1836975280172505e-55,-9.980259571704721e-79,3.76,0.0,0.6684210054144751,0.9996347301663819,7.634017743700514e-34,1.9164639069074353e-78,0.12736645546216388,0.09731246851094201,0.02939435823534606,1.4447545532791532e-07,0.00018525579184809198,0.00015185959220303318,3.029641543156233e-11,1.0087881660845643e-12,4.368784970908936e-15,0.0001841055816355916,8.52122467051237e-11,3.070299495957029e-12,1.1325077937923885e-07,3.760334653990288e-11,2.0244458147497993e-14
0.0003282563302260406,0.6239728796081925,3.828355374647431e-29,7.910302517719969e-08,-3.540051232089364e-27,3.041021634674422e-33,0.0,0.0,6.77773115658312e-27,4.2057547040491714e-51,0.00018583811853159073,5.31695050660284e-10,-6.903247072693753e-29,1.3000149061102149e-34,-1.0929257197636588e-28,2.857856683784334e-35,-2.799863227453062e-54,2.645891121442338e-33,-1.4967725281078077e-31,-2.7091732414833293e-29,8.31011642563366e-28,5.879785068545495e-30,4.425753679345061e-37,1.1881600598177937e-67,-9.7439473254554e-59,1.589208804005329e-38,-5.829502887194024e-56,1.6596504913926536e-60,1.0832517674106924e-104,-3.346427554297609e-86,6.019903601612782e-62,-5.119869217356188e-63,5.060535791142682e-55,3.798943144582621e-79,3.76,0.0,0.6658018386408839,0.9996268309978161,8.617926447049305e-34,-1.2236349694006343e-78,0.1300024792156608,0.09930663282241022,0.030004708316200036,1.4408371996954167e-07,0.00018525432655186442,0.00015861019645765936,3.164510942725911e-11,1.0204432270051834e-12,4.456209618740406e-15,0.000189792112480158,9.319241972200523e-11,3.357534400935469e-12,1.1895380681772548e-07,4.112301635591396e-11,2.133163298665841e-14
0.0003354996060121029,0.6242611025423777,-3.403725776761214e-28,8.174532756375168e-08,-4.2064183485645736e-27,3.367835757017059e-33,0.0,0.0,7.096717181036372e-27,4.904411616552234e-51,0.0001962519690158327,5.747795147747302e-10,8.063113504985356e-29,1.4187394688347315e-34,9.431250135309903e-29,3.54968296092585e-35,-4.6245077305846916e-54,2.9300505148633243e-33,-1.4836062214734666e-32,5.0139499430968693e-29,7.877602399956782e-28,7.726190101523365e-30,5.1921346750479315e-37,1.9703867158027795e-67,-1.7683765243399476e-58,3.323778155156093e-38,-4.682892389756521e-55,6.044416989667901e-60,2.378174355743467e-104,-1.3251105612052366e-85,-2.7757716111720805e-62,5.164452571833623e-63,-3.099921398108683e-55,2.8773762774892296e-78,3.76,0.0,0.6631929354006225,0.9996187757268431,9.556195664624118e-34,-7.951888962467453e-78,0.13262868576396322,0.10129243462483488,0.030612862372564033,1.436934805859898e-07,0.00018525283233343664,0.00016549958439464937,3.3021571949825016e-11,1.0320501236221872e-12,4.543183878186502e-15,0.00019548319444708193,1.0170909112730412e-10,3.664059625669337e-12,1.248232662779495e-07,4.487918174710143e-11,2.244383835691036e-14
