Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47)
1.4106091472383484e-09,0.7111534327186855,0.0,3.9754271572422556e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.683725635957518e-17,7.816239522486903e-27,0.0,2.3000528904964692e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084786730613015,0.9992119830414407,0.0,0.0,2.699159815037738e-05,1.8524063781481894e-05,5.123548098341678e-06,3.3438338826046574e-06,0.0007880169578657536,1.9665386870593617e-11,3.8853706208354664e-19,1.1236530070154791e-10,1.3382568262817036e-18,1.3836346769648905e-12
1.4471794157467132e-09,0.7111535254119595,0.0,4.078470666794224e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.987801013662194e-17,8.681039248267157e-27,0.0,2.6195871651149793e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084779733162203,0.9992101274760393,0.0,0.0,2.769134429081775e-05,1.903558223614017e-05,5.257758017643417e-06,3.3978468412057133e-06,0.0007898725232287621,2.072461544915232e-11,4.1994771816393425e-19,1.1501662627147362e-10,1.3870851162003605e-18,1.4598184535942272e-12
1.483749684255078e-09,0.7111536181051312,0.0,4.181513993836167e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.3083982878925354e-17,9.616272057573271e-27,0.0,2.973794935776709e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084772735719438,0.9992084407529884,0.0,0.0,2.8391089655397184e-05,1.9548243565194346e-05,5.392018410880702e-06,3.4506656690191545e-06,0.0007915592462406754,2.1812695318706417e-11,4.530243693449542e-19,1.1761578799509834e-10,1.4361240011085357e-18,1.5381147532965606e-12
1.5203199527634429e-09,0.7111537107981998,0.0,4.2845571549751e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.6459696751024204e-17,1.0625715110512895e-26,0.0,3.3654343458270645e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.608476573828472,0.999206907508933,0.0,0.0,2.9090834244179072e-05,2.0062022488822774e-05,5.526328159966703e-06,3.5023167634324966e-06,0.0007930924902557911,2.292968907271664e-11,4.878115185706443e-19,1.2016324344107105e-10,1.4853614564014014e-18,1.6185267406905977e-12
1.5568902212718077e-09,0.7111538034911656,0.0,4.387600165306943e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.0009680638237733e-17,1.171324763432808e-26,0.0,3.797406545113021e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084758740858048,0.9992055137784522,0.0,0.0,2.979057805722546e-05,2.0576894286033014e-05,5.660686171461198e-06,3.552825938293809e-06,0.0007944862206953358,2.407565792022213e-11,5.24353748470022e-19,1.2265951523252226e-10,1.5347864742344764e-18,1.701057535780896e-12
1.5934604897801725e-09,0.711153896184029,0.0,4.490643038554022e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.373847005512897e-17,1.2882851073743221e-26,0.0,4.27275929151115e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084751743439426,0.9992042468668616,0.0,0.0,3.0490321094596995e-05,2.1092834782308946e-05,5.795091376033269e-06,3.6022184368114376e-06,0.0007957531322433522,2.525066171644367e-11,5.626957191867995e-19,1.25105181486024e-10,1.5843889735212824e-18,1.7857102174552624e-12
1.6300307582885373e-09,0.7111539888767893,0.0,4.593685787190021e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.765060706067136e-17,1.4138609239311467e-26,0.0,4.794690548859572e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.608474474602885,0.9992030952345995,0.0,0.0,3.1190063356353046e-05,2.1609820337530882e-05,5.929542727935075e-06,3.65051894416853e-06,0.0007969047644620376,2.6454758992710403e-11,6.028821662572403e-19,1.2750086734067825e-10,1.6341597172506829e-18,1.8724878262565582e-12
1.6666010267969022e-09,0.7111540815694471,0.0,4.696728422553617e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.175064017864989e-17,1.548470845390338e-26,0.0,5.366552081247559e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.608473774862632,0.9992020483921227,0.0,0.0,3.188980484255166e-05,2.2127827834162714e-05,6.064039204486517e-06,3.6977515998587147e-06,0.000797951606894612,2.7688006985725095e-11,6.44957898535077e-19,1.2984723745620063e-10,1.6840902366154116e-18,1.9613933665408075e-12
1.703171295305267e-09,0.7111541742620019,0.0,4.7997709549517455e-15,0.0,0.0,0.0,0.0,0.0,0.0,6.60431243220879e-17,1.6925437697444537e-26,0.0,5.9918530436124e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084730751231837,0.9992010968043591,0.0,0.0,3.2589545553249646e-05,2.2646834665700057e-05,6.198579805570659e-06,3.7439400097491325e-06,0.0007989031946126654,2.895046166618256e-11,6.889677961624519e-19,1.3214498937409778e-10,1.7341727614695258e-18,2.0524298081182598e-12
1.7397415638136318e-09,0.7111542669544544,0.0,4.902813393753493e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.053262072070346e-17,1.8465188749980226e-26,0.0,6.6742635685884204e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084723753845401,0.9992002318038546,0.0,0.0,3.328928548850257e-05,2.316681872537377e-05,6.3331635531397156e-06,3.7891072578767954e-06,0.0007997681950703007,3.0242177766755567e-11,7.349568085858655e-19,1.343948476485743e-10,1.7844001566587215e-18,2.14560008746111e-12
1.7763118323219966e-09,0.7111543596468041,0.0,5.005855747475434e-15,0.0,0.0,0.0,0.0,0.0,0.0,7.522369685056095e-17,2.0108456333126037e-26,0.0,7.417618349548591e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084716756467012,0.9991994455118258,0.0,0.0,3.3989024648364786e-05,2.3687758395103084e-05,6.467789490731444e-06,3.833275917984172e-06,0.0008005544870515589,3.156320880946206e-11,7.829699526161417e-19,1.3659755866347006e-10,1.8347658637918642e-18,2.240907108550946e-12
1.8128821008303614e-09,0.7111544523390507,0.0,5.1088980238592e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.012092636521425e-17,2.1859838249948184e-26,0.0,8.225920219775257e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084709759096673,0.999198730766397,0.0,0.0,3.468876303288948e-05,2.4209632534693018e-05,6.6024566829957856e-06,3.876468064799741e-06,0.0008012692324315797,3.291360713242738e-11,8.330523105314388e-19,1.387538860597678e-10,1.8852638480451463e-18,2.3383537434296315e-12
1.8494523693387262e-09,0.711154545031195,0.0,5.211940229941991e-15,0.0,0.0,0.0,0.0,0.0,0.0,8.522888902776077e-17,2.372403552330337e-26,0.0,9.103343727692844e-52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084702761734379,0.9991980810573704,0.0,0.0,3.538850064212869e-05,2.4732420471270465e-05,6.737164215231528e-06,3.918705285069184e-06,0.0008019189414083429,3.42934239160551e-11,8.852490282223494e-19,1.408646067061294e-10,1.935888549613386e-18,2.4379428325087175e-12
1.886022637847091e-09,0.7111546377232365,0.0,5.3149823721206764e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.055217064333774e-17,2.5705852532655208e-26,0.0,1.0054238708091812e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084695764380131,0.9991974904669275,0.0,0.0,3.6088237476133306e-05,2.525610198895384e-05,6.871911192932876e-06,3.9600086883427175e-06,0.0008025095318003746,3.5702709208619025e-11,9.396053133781603e-19,1.4293050715252317e-10,1.9866348394466557e-18,2.539677184684702e-12
1.922592906355456e-09,0.711154730415175,0.0,5.418024456210061e-15,0.0,0.0,0.0,0.0,0.0,0.0,9.609536299169197e-17,2.7810197149373637e-26,0.0,1.1083133849269554e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084688767033931,0.9991969536157262,0.0,0.0,3.6787973534953125e-05,2.5780657318751045e-05,7.006696741345697e-06,4.000398917523978e-06,0.0008030463829495898,3.714151195128987e-11,9.961664337133612e-19,1.449523805138059e-10,2.0374979789338516e-18,2.643559577300703e-12
1.9591631748638207e-09,0.7111548231070113,0.0,5.521066487495843e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0186306375953564e-16,3.0042080870515896e-26,0.0,1.2194740256010462e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084681769695778,0.9991964656139036,0.0,0.0,3.748770881863685e-05,2.630606712868073e-05,7.141520005033308e-06,4.0398961591856825e-06,0.0008035343847190466,3.860988000260843e-11,1.0549777152335156e-18,1.4693102373592704e-10,2.0884735832172477e-18,2.749592755989343e-12
1.9957334433721855e-09,0.7111549157987446,0.0,5.6241084707827686e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.0785987647246686e-16,3.240661895108225e-26,0.0,1.3393955008324635e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084674772365671,0.9991960220165369,0.0,0.0,3.8187443327232155e-05,2.683231251411188e-05,7.276380147451567e-06,4.078520153657282e-06,0.000803977982031668,4.010786016241794e-11,1.116084540539619e-18,1.488672352024221e-10,2.1395575878431663e-18,2.857779434426559e-12
2.0323037118805503e-09,0.7111550084903754,0.0,5.727150410438385e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.1409041042629237e-16,3.4909030534735693e-26,0.0,1.4685864715862142e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084667775043612,0.9991956187831574,0.0,0.0,3.888717706078568e-05,2.735937498831702e-05,7.411276350533166e-06,4.116290204889594e-06,0.0008043812153560884,4.163549819526732e-11,1.1795323471701006e-18,1.5076181264336342e-10,2.190746218473963e-18,2.9681222940215753e-12
2.068873980388915e-09,0.7111551011819033,0.0,5.830192310432827e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2055928061763678e-16,3.755463878297116e-26,0.0,1.6075749067917523e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084660777729599,0.9991952522409483,0.0,0.0,3.958691001934301e-05,2.788723647323416e-05,7.546207814280879e-06,4.1532251901013725e-06,0.0008047477575087981,4.319283885329711e-11,1.2453666259796303e-18,1.5261555131305507e-10,2.242035963405779e-18,3.080623983564263e-12
2.10544424889728e-09,0.7111551938733288,0.0,5.933234174374978e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.272711076737683e-16,4.034887100271781e-26,0.0,1.7569084378937612e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084653780423636,0.999194919051292,0.0,0.0,4.0286642202948826e-05,2.8415879290432964e-05,7.68117375636962e-06,4.189343569212631e-06,0.0008050809471077911,4.477992589861954e-11,1.3136329195539166e-18,1.5442924240648272e-10,2.2934235486549952e-18,3.1952871188476687e-12
2.1420145174056448e-09,0.7111552865646517,0.0,6.036276005545341e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.34230517781603e-16,4.3297258772356195e-26,0.0,1.9171547129443642e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084646783125718,0.9991946161793588,0.0,0.0,4.098637361164676e-05,2.894528615228061e-05,7.816173411757155e-06,4.2246633940694325e-06,0.0008053838189822139,4.639680212520379e-11,1.3843768206597085e-18,1.562036716878217e-10,2.344905915393878e-18,3.312114282280514e-12
2.1785847859140096e-09,0.7111553792558718,0.0,6.139317806925921e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.4144214261588152e-16,4.640543806613188e-26,0.0,2.0889017502277895e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084639785835847,0.9991943408664667,0.0,0.0,4.168610424547956e-05,2.947544015330297e-05,7.95120603230325e-06,4.259202317464758e-06,0.0008056591318148672,4.80435093802776e-11,1.457643970729211e-18,1.5793961830719864e-10,2.396480199532399e-18,3.431108022501897e-12
2.2151550544223744e-09,0.7111554719469895,0.0,6.2423595812273816e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.4891061926653251e-16,4.9679149376946805e-26,0.0,2.2727582914083853e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084632788554023,0.9991940906049517,0.0,0.0,4.238583410448901e-05,3.0006324761736665e-05,8.0862708863971e-06,4.2929776019599515e-06,0.0008059093932693785,4.972008858525564e-11,1.5334800583781628e-18,1.5963785378447098e-10,2.448143713258596e-18,3.5522708540081766e-12
2.288295591439104e-09,0.7111556573289166,0.0,6.448443058219218e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.6463670300924844e-16,5.674665333566745e-26,0.0,2.679340583264107e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084618794014516,0.9991936563306818,0.0,0.0,4.3785291498200586e-05,3.107022149341221e-05,8.356494449273425e-06,4.3583044044266595e-06,0.0008063436674147737,5.316302202272544e-11,1.6930420282139335e-18,1.6292423448765225e-10,2.5517284649043137e-18,3.801113675934176e-12
2.3541220747541607e-09,0.7111558241723,0.0,6.6339181173640985e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.7971523913560804e-16,6.37332592246446e-26,0.0,3.093222803319423e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084606198956479,0.9991933303789706,0.0,0.0,4.504480050304632e-05,3.203006874607758e-05,8.599798880797376e-06,4.414652370644245e-06,0.0008066696190103102,5.636421646687069e-11,1.8458928313162078e-18,1.6576056074982278e-10,2.645235996109817e-18,4.032515021958421e-12
2.4199485580692172e-09,0.7111559910153509,0.0,6.819393120911605e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.9569833083504362e-16,7.135025471189844e-26,0.0,3.556791375895173e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084593603924515,0.99919305586164,0.0,0.0,4.630430699807446e-05,3.299204229134068e-05,8.843197088804588e-06,4.468777670279505e-06,0.000806944136221557,5.966279223962846e-11,2.007779548285947e-18,1.6848627402386125e-10,2.7389972869135736e-18,4.2709817339355966e-12
2.485775041384274e-09,0.7111561578580695,0.0,7.0048680776388495e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.1261320759047814e-16,7.963491315560188e-26,0.0,4.074392170310987e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084581008918624,0.999192824658909,0.0,0.0,4.7563810983497966e-05,3.3956058181555255e-05,9.086685358002144e-06,4.520767961926115e-06,0.0008071753388296507,6.305895711301908e-11,2.1789701575704292e-18,1.7110551050136774e-10,2.833001181887964e-18,4.516527202674877e-12
2.5516015246993304e-09,0.7111563247004554,0.0,7.190342994934903e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.304871497158644e-16,8.862561432284715e-26,0.0,4.650616600142389e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084568413938802,0.9991926299350905,0.0,0.0,4.882331245952166e-05,3.492203578003719e-05,9.330260119592167e-06,4.570707446849847e-06,0.0008073700625215612,6.655291065664456e-11,2.359733025607893e-18,1.7362228552250855e-10,2.927237414607106e-18,4.769164441529482e-12
2.617428008014387e-09,0.7111564915425094,0.0,7.37581787902126e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.493474869004004e-16,9.836184642285645e-26,0.0,5.2903082075901335e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084555818985053,0.99919246593464,0.0,0.0,5.008281142634251e-05,3.5889897630370764e-05,9.573917945496563e-06,4.618677005460462e-06,0.0008075340628424033,7.014484456146261e-11,2.550336883925552e-18,1.7604049039484637e-10,3.0216964695926242e-18,5.0289060850035414e-12
2.6832544913294436e-09,0.7111566583842307,0.0,7.561292735137325e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.692215967501966e-16,1.0888420808013654e-25,0.0,5.998569228198471e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084543224057376,0.9991923278105612,0.0,0.0,5.1342307884149915e-05,3.685956933094025e-05,9.8176555428113e-06,4.664754328326987e-06,0.0008076721867876316,7.383494295061509e-11,2.751050807158597e-18,1.7836389081415756e-10,3.11636946943216e-18,5.295764388939695e-12
2.7490809746445e-09,0.7111568252256198,0.0,7.746767567696479e-15,0.0,0.0,0.0,0.0,0.0,0.0,2.901369033329148e-16,1.2023441024918628e-25,0.0,6.780767135772927e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084530629155772,0.9991922114800073,0.0,0.0,5.260180183312603e-05,3.783097941437344e-05,1.0061469748476692e-05,4.709014042064003e-06,0.0008077885172044993,7.762338267808854e-11,2.962144191934888e-18,1.8059612656895106e-10,3.2112480824192032e-18,5.56975123196392e-12
2.8149074579595568e-09,0.7111569920666764,0.0,7.932242380416122e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.1212087573020537e-16,1.324552780695708e-25,0.0,7.642541166660897e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084518034280239,0.9991921135040113,0.0,0.0,5.386129327344606e-05,3.880405923183516e-05,1.0305357524161081e-05,4.75152783015333e-06,0.000807886493059732,8.151033361535903e-11,3.183886736614479e-18,1.8274071232235286e-10,3.3063244482626618e-18,5.850878118221482e-12
2.8807339412746134e-09,0.7111571589074007,0.0,8.11771717642696e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.352010266025551e-16,1.4559075266262544e-25,0.0,8.589808823137716e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084505439430776,0.9991920309863562,0.0,0.0,5.5120782205278475e-05,3.977874284188899e-05,1.0549315951345817e-05,4.792364548995525e-06,0.0008079690105706426,8.549595892672029e-11,3.4165484218342617e-18,1.848010391530909e-10,3.4015911174780248e-18,6.139156181107338e-12
2.94656042458967e-09,0.7111573257477929,0.0,8.303191958365414e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.5940491077062277e-16,1.5968589287030149e-25,0.0,9.628772355440429e-51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084492844607385,0.9991919614880977,0.0,0.0,5.638026862878539e-05,4.075496690373477e-05,1.0793342226603157e-05,4.831590339392118e-06,0.0008080385086812676,8.95804153337712e-11,3.660399491823824e-18,1.86780376643637e-10,3.4970410017607776e-18,6.4345961879542965e-12
3.0123869079047266e-09,0.7111574925878528,0.0,8.488666728451837e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.847601238162174e-16,1.747868769370641e-25,0.0,1.0765925222050238e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084480249810068,0.9991919029552081,0.0,0.0,5.763975254412267e-05,4.1732670574634164e-05,1.1037433657058982e-05,4.869268733654558e-06,0.0008080970414194689,9.376385336952816e-11,3.915710436459446e-18,1.8868187537913561e-10,3.592667333283209e-18,6.73720854553713e-12
3.078213391219783e-09,0.7111576594275805,0.0,8.674141488556351e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.1129430070594353e-16,1.9094100413551582e-25,0.0,1.2008058527759352e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084467655038821,0.9991918536576467,0.0,0.0,5.889923395144029e-05,4.2711795411381e-05,1.1281587656034006e-05,4.905460758489622e-06,0.0008081463388258122,9.804641762251723e-11,4.182751974030935e-18,1.905085697757611e-10,3.6884636316424525e-18,7.04700330633331e-12
3.1440398745348397e-09,0.7111578262669759,0.0,8.859616240254158e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.390351144400981e-16,2.0819669633666786e-25,0.0,1.3362267439115533e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084455060293645,0.9991918121382249,0.0,0.0,6.0158712850882546e-05,4.369228527566489e-05,1.1525801738856892e-05,4.940225033819288e-06,0.0008081878580888958,1.024282469712209e-10,4.461795034694654e-18,1.9226338115770438e-10,3.784423677134167e-18,7.363990175419332e-12
3.2098663578498963e-09,0.7111579931060392,0.0,9.045090984871945e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.680102747291968e-16,2.266034995259068e-25,0.0,1.4835957576871378e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084442465574541,0.9991917771696532,0.0,0.0,6.141818924258818e-05,4.4674086243174345e-05,1.177007351884257e-05,4.973617867695976e-06,0.0008082228264985224,1.0690947480926162e-10,4.753110744585574e-18,1.9394912100037269e-10,3.880541489078199e-18,7.688178517899854e-12
3.275692841164953e-09,0.7111581599447703,0.0,9.230565723527028e-15,0.0,0.0,0.0,0.0,0.0,0.0,4.982475266999701e-16,2.462120852658603e-25,0.0,1.6436851385102487e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084429870881508,0.9991917477183315,0.0,0.0,6.267766312669079e-05,4.565714651628401e-05,1.2014400703428867e-05,5.005693347474959e-06,0.0008082522776543314,1.1149022926170525e-10,5.056970410561019e-18,1.9556849426926843e-10,3.9768113080667884e-18,8.019577366756119e-12
3.3415193244800095e-09,0.7111583267831691,0.0,9.416040457160409e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.297746496322813e-16,2.6707425210740544e-25,0.0,1.817299447667037e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084417276214547,0.9991917229137782,0.0,0.0,6.393713450331881e-05,4.664141634018209e-05,1.2258781090465258e-05,5.036503427394659e-06,0.0008082770820383604,1.1617063339284258e-10,5.373645505550696e-18,1.971241028063758e-10,4.073227581315569e-18,8.358195431024268e-12
3.407345807795066e-09,0.711158493621236,0.0,9.601515186564627e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.626194557280304e-16,2.8924292695008755e-25,0.0,2.0052761954719695e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084404681573656,0.9991917020228505,0.0,0.0,6.519660337259588e-05,4.762684792230351e-05,1.2503212564647703e-05,5.06609801270506e-06,0.0008082979727931841,1.209508054057815e-10,5.7034076544893166e-18,1.986184487326247e-10,4.169784950528312e-18,8.704041104226537e-12
3.4731722911101227e-09,0.7111586604589706,0.0,9.786989912407216e-15,0.0,0.0,0.0,0.0,0.0,0.0,5.968097889128829e-16,3.127721663532434e-25,0.0,2.2084864709917563e-50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6084392086958837,0.999191684428058,0.0,0.0,6.645606973464102e-05,4.861339535494102e-05,1.2747693094094031e-05,5.094525040477632e-06,0.0008083155674090117,1.25830858834166e-10,6.046528620809287e-18,2.000539378417352e-10,4.266478241804435e-18,9.057122472991397e-12
