Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964)
0.005892299294316936,0.492265323851892,2.399019719186777e-29,1.961983494011563e-09,1.7912167064012048e-26,-9.439941784721659e-33,0.0,0.0,-3.3096802175414615e-26,3.1724182743443785e-48,8.695020420602954e-05,1.8464147964584737e-10,2.3469559782753387e-30,6.871558245984049e-41,-4.397697997050271e-31,-1.511616552729308e-36,-5.891763130237111e-51,-8.201329588049814e-33,-4.578104872419347e-34,2.645901175130189e-31,-2.7659017186900538e-27,2.388239260009158e-31,-1.1600977045530382e-38,5.106354876323311e-67,-1.1373735080081058e-55,-3.916554332343305e-38,-3.8374401403248062e-56,-2.2085206192307935e-59,2.4542903344419064e-96,-5.977968405853594e-85,5.866301157837915e-62,-3.025022696740933e-60,4.353183461399384e-56,1.023771011724026e-75,3.76,0.0,0.5434528819942681,0.9998935381569727,-2.675005978883605e-33,6.10222875485492e-72,0.015804445387153757,0.011206061887722609,0.004439141765344174,1.2827374095773451e-09,3.638974268665098e-05,1.1080937877919843e-06,7.88971747602615e-15,4.022176594618388e-16,2.1184700427558085e-16,5.318597114976917e-05,3.427782749410651e-14,9.677491762533276e-17,5.6934322348780694e-09,7.141519060237164e-15,8.710221761980335e-17,1.0076194677549401e-13,2.6600183847370817e-16,6.699954732158162e-18,6.084790227279921e-16,1.48500159857055e-14,2.117682940545365e-13
0.006066253599488667,0.49230809958661315,-2.588727767189413e-29,2.0125733412169173e-09,1.7813199591263285e-26,-1.0092900818547294e-32,0.0,0.0,-3.298058695703575e-26,3.1873488336957886e-48,9.326174530665334e-05,2.043915654612376e-10,-3.877769136551204e-30,7.560429194031258e-41,-2.1829749740291626e-32,-1.6245409514698362e-36,-5.868398629279671e-51,-8.767641258461701e-33,-1.0103693724386269e-34,-1.0869445872239986e-30,-2.7621819756690774e-27,8.884130189655772e-33,-1.2441875398078793e-38,5.80968993024636e-67,-1.1181357590389504e-55,-4.458628135293186e-38,1.5648909171740016e-56,-2.7383250096621864e-59,2.5369225253040972e-96,6.279046591132544e-85,1.175361269810742e-61,-3.234840752222424e-60,1.3533412853760023e-55,8.860458849812895e-76,3.76,0.0,0.5429956731090049,0.9998893745058492,-2.8586316734946647e-33,6.310783624445808e-72,0.016268031797525503,0.011529845035108673,0.004568337565381549,1.2823237241731934e-09,3.6389591119377554e-05,1.1740579320016587e-06,8.359619798550933e-15,4.079629936223001e-16,2.179481748521011e-16,5.520153219336931e-05,3.8572505995161844e-14,1.0888986432593526e-16,6.106480399340691e-09,8.035704858763483e-15,9.192286775755988e-17,1.1672065931746683e-13,2.989005447043591e-16,7.528606555802101e-18,6.837358823496091e-16,1.6686712233087683e-14,2.4530963771041577e-13
0.006240207904660397,0.4923508616677826,7.420352923910078e-30,2.060569425993168e-09,1.794908377932926e-26,-1.0764793328423469e-32,0.0,0.0,-3.301476496987633e-26,3.201925665200497e-48,9.980811130569339e-05,2.2555001317433407e-10,5.824513665245715e-31,8.284117144753061e-41,7.197201247589227e-31,-1.7002779907990943e-36,-5.842823959788873e-51,-9.350267741729789e-33,7.355954980887369e-34,5.7443789568686995e-31,-2.7541700910304896e-27,-2.7303296732923614e-31,-1.3239650651538396e-38,6.698260056449658e-67,-1.1177746267758871e-55,-5.147909327012994e-38,3.352189097681261e-56,-1.7228333649565683e-59,2.618461461684037e-96,7.458232027942726e-85,1.1407575624725416e-61,-3.486445107592597e-60,-1.2230478494562632e-55,8.516139128857342e-76,3.76,0.0,0.5425388488932624,0.9998850927278763,-3.0486983033736734e-33,6.516700673389327e-72,0.016731470246576365,0.011853228991486877,0.004697427864982874,1.281910133640849e-09,3.6389435253093224e-05,1.2419039555343708e-06,8.842934407260124e-15,4.1370178353555696e-16,2.240406688529509e-16,5.721851380913578e-05,4.325790970137303e-14,1.2210598617637496e-16,6.536119729467333e-09,9.011181131497385e-15,9.674927494365872e-17,1.346338692885024e-13,3.347467842741807e-16,8.431501721019664e-18,7.657354095637472e-16,1.868797140819932e-14,2.8295902875095765e-13
0.0064141622098321275,0.4923936101377444,2.730100255855385e-29,2.1060143589739894e-09,1.782290589070517e-26,-1.1447039886306887e-32,0.0,0.0,-3.2454278818700556e-26,3.2084330757885874e-48,0.00010658943948736851,2.481681219097426e-10,4.868986887736049e-30,9.042127990779956e-41,-7.090226031744072e-31,-1.5897149028806914e-36,-5.809773260450158e-51,-9.941728520330758e-33,-6.523467564177245e-34,5.657700025367405e-31,-2.699153015180126e-27,5.088072347848726e-31,-1.2452927272236948e-38,7.542218941084332e-67,-1.1236062100626012e-55,-5.780043821354268e-38,-5.367742988466843e-56,-1.954675021139295e-59,2.6990657475012077e-96,-9.916743316533853e-85,6.1028180398658085e-62,-3.6712923533895937e-60,-8.184785168520572e-56,9.542417048721917e-76,3.76,0.0,0.5420824090235059,0.9998806929910289,-3.2425815555531494e-33,6.719984767836387e-72,0.017194761193095136,0.012176214162970322,0.004826412751683488,1.2814966380404797e-09,3.638927509390854e-05,1.3116297762062873e-06,9.339646462345858e-15,4.19434035661507e-16,2.301244946703071e-16,5.923644261443039e-05,4.835693146209983e-14,1.3648772213595279e-16,6.9823406953119004e-09,1.007270570451996e-14,1.0157340368859872e-16,1.546746748871005e-13,3.7370957414177474e-16,9.412897521270407e-18,8.548642454776024e-16,2.0863230110375548e-14,3.2508030699904263e-13
0.006588116515003858,0.4924363450340054,-4.047715364826168e-29,2.1489670168387033e-09,1.7532526319339614e-26,-1.2124246846291275e-32,0.0,0.0,-3.177197104506006e-26,3.1987704804011434e-48,0.00011360581510867626,2.722971983689154e-10,-4.213868522268384e-30,9.833938976677425e-41,-4.451576089288898e-31,-1.6182508201185825e-36,-5.772543332970256e-51,-1.0528607347963027e-32,-7.3505134550952225e-34,-1.3779570308708305e-30,-2.6464852991268337e-27,1.5794224370234022e-31,-1.232457053481025e-38,8.344513997902437e-67,-1.0997169350033396e-55,-6.408332233510757e-38,3.263024406390742e-57,-3.656149555196859e-59,2.7788028522576316e-96,1.834338410211915e-84,1.3074013370988072e-61,-3.856044914410584e-60,3.827913850008215e-56,9.13129632761912e-76,3.76,0.0,0.541626353176473,0.9998761754631188,-3.434928895868377e-33,6.920357578450173e-72,0.017657905043573285,0.012498800955324933,0.00495529231294578,1.281083237431796e-09,3.638911064793583e-05,1.3832333136014292e-06,9.849741136600066e-15,4.2515975645447677e-16,2.361996606948999e-16,6.125489757899783e-05,5.389310214919801e-14,1.5210130255915393e-16,7.4451175303570264e-09,1.1225168696066151e-14,1.0638825386660694e-16,1.770259344373192e-13,4.1596242120630807e-16,1.0477164345385866e-17,9.515193023545047e-16,2.3222175623505355e-14,3.7205782816167215e-13
0.006762070820175588,0.4924790663897823,3.446750197860584e-29,2.1895002989206923e-09,1.8068792780008422e-26,-1.2812716986384706e-32,0.0,0.0,-3.2218846920916806e-26,3.1870577174287484e-48,0.00012085727716059864,2.979885459612437e-10,-2.4522588182219934e-30,1.0659015482222953e-40,1.755398117408991e-30,-1.7958608746160225e-36,-5.715999402533992e-51,-1.1125110715036686e-32,1.7235731090972597e-33,3.8195265664082976e-31,-2.666350037861494e-27,-7.625961561156406e-31,-1.3853519171397014e-38,9.429025436691701e-67,-1.0892382711412253e-55,-7.276562298660341e-38,5.184847781795145e-56,-1.5471212849772053e-59,2.857015231706899e-96,1.6048827965512771e-84,1.4975872713401293e-61,-4.1290074188131475e-60,-1.367039323057786e-55,8.683619565302218e-76,3.76,0.0,0.5411706810291732,0.9998715403117956,-3.6303497218916414e-33,7.117251078696457e-72,0.01812090215796638,0.012820989773967412,0.005084066636159262,1.2806699318755967e-09,3.6388941921274604e-05,1.4567124890687846e-06,1.0373203615393675e-14,4.3087895236350034e-16,2.4226617531664353e-16,6.327350426371512e-05,5.98905895078798e-14,1.6901474578222426e-16,7.924410464204089e-09,1.247359226459879e-14,1.1118784045479528e-16,2.0188051509958707e-13,4.616833046473404e-16,1.1628785232655575e-17,1.0561077232072007e-15,2.5774744929524083e-14,4.242969866442778e-13
0.006936025125347319,0.49252177423446897,5.442994014347763e-29,2.227698925490114e-09,1.8579732227975054e-26,-1.3519263746961214e-32,0.0,0.0,-3.250886488818739e-26,3.1860978303397674e-48,0.00012834382349117014,3.252934552095283e-10,6.842836256886102e-30,1.1516828053064956e-40,-6.004794243337432e-31,-1.7004703224793127e-36,-5.684095293502124e-51,-1.173717419751425e-32,-4.766133524738411e-34,9.330970202220982e-31,-2.6649359270060182e-27,6.058542057068488e-31,-1.320241889842989e-38,1.0625186129707587e-66,-1.1052611154836819e-55,-8.168986249012329e-38,-7.326835269801506e-56,-1.30886449223001e-59,2.9340950084004786e-96,-6.553279895295508e-85,6.356746749960573e-62,-4.2828980583621566e-60,-2.2864190807276333e-55,1.0149027352313123e-75,3.76,0.0,0.5407153922588875,0.9998667877045462,-3.829941465830335e-33,7.313431593348215e-72,0.018583752854817386,0.01314278102396328,0.005212735808640628,1.280256721432138e-09,3.6388768920015805e-05,1.532065225719407e-06,1.0910019096656152e-14,4.3659162983193295e-16,2.4832404692336237e-16,6.529192969747628e-05,6.637419700739787e-14,1.8729785471005363e-16,8.420167914722047e-09,1.3823130356908057e-14,1.159671879972759e-16,2.294415400944504e-13,5.110546583115686e-16,1.287235542909612e-17,1.169046841498591e-15,2.853112372453357e-14,4.822247352390924e-13
0.007109979430519049,0.4925644685940619,-6.062875531984835e-29,2.263657307782251e-09,1.8937017688181678e-26,-1.4217828094702153e-32,0.0,0.0,-3.190927457181785e-26,3.187732008044667e-48,0.00013606541536177264,3.542631952883681e-10,-3.0772839767637312e-30,1.2406864494817123e-40,-1.229529466372096e-30,-1.5604739966051744e-36,-5.725814034950689e-51,-1.234208607715796e-32,-2.7137488717719805e-33,-1.8547796924890707e-30,-2.5955018466729473e-27,7.05305227926298e-31,-1.1775175978518746e-38,1.1450233341208982e-66,-1.0942488587912146e-55,-8.842070920039246e-38,-4.5758932683822425e-56,-6.056539725278571e-59,3.0111536466514695e-96,6.862448615121706e-84,1.4192585098028527e-61,-4.620750847281013e-60,-6.226035675740976e-55,1.1740520318550132e-75,3.76,0.0,0.5402604865431677,0.9998619178086953,-4.027540267400882e-33,7.51106995713234e-72,0.019046457415813157,0.013464175110024911,0.005341299917633805,1.2798436061608074e-09,3.638859165025555e-05,1.6092894484235021e-06,1.1460172790854808e-14,4.4229779529739983e-16,2.543732839012272e-16,6.730987782084838e-05,7.336936269174204e-14,2.0702221340376082e-16,8.932328609456007e-09,1.5279068456269315e-14,1.2072228264603297e-16,2.5992263444410505e-13,5.642633531428898e-16,1.4212581944812817e-17,1.2907641409416934e-15,3.1501745437349926e-14,5.462901016977642e-13
0.007283933735690779,0.49260714949153206,1.7667246900716925e-29,2.2974775164986143e-09,1.8986074871302638e-26,-1.4915628175433117e-32,0.0,0.0,-3.075491937594534e-26,3.170830420815447e-48,0.0001440219815031041,3.849490065623836e-10,-3.79874884445124e-30,1.3328641269138129e-40,2.2325704613135187e-30,-1.8132916866256442e-36,-5.752370672425959e-51,-1.2946135781070377e-32,3.601279159367509e-33,6.890398285957463e-31,-2.5623223977349834e-27,-1.2000931339086828e-30,-1.4030529881193197e-38,1.2589075049211824e-66,-1.09189632555321e-55,-9.797201052029254e-38,7.106938654327229e-56,-2.538689800428804e-59,3.0887306393569976e-96,2.8122813337508015e-84,1.8663866719811677e-61,-5.057916544302333e-60,-4.1174657399522925e-55,1.191803485158029e-75,3.76,0.0,0.5398059635598369,0.9998569307914044,-4.225450875373028e-33,7.707318001239351e-72,0.01950901608984065,0.013785172436509736,0.0054697590503100324,1.2794305861224111e-09,3.638841011807636e-05,1.6883830838075078e-06,1.2023649920973658e-14,4.479974551922344e-16,2.604138946357657e-16,6.932708543005151e-05,8.090215803031275e-14,2.2826118366944263e-16,9.460823609450523e-09,1.6846823330674626e-14,1.2545000538060191e-16,2.935481692382032e-13,6.215006796573097e-16,1.565428311248915e-17,1.4216972154020178e-15,3.469729025054372e-14,6.169647022018622e-13
0.00745788804086251,0.49264981694715715,6.958118459789572e-29,2.329267370297781e-09,1.8742905239705112e-26,-1.5627998966319752e-32,0.0,0.0,-2.9025007233196243e-26,3.1169718194522914e-48,0.00015221342172732326,4.174020940095965e-10,1.057097518638367e-29,1.4281715994980583e-40,-6.65288789452304e-31,-1.8255326304187433e-36,-5.710409381037728e-51,-1.356268731397067e-32,8.059421650803169e-34,1.9710898817431793e-30,-2.5086436079733102e-27,6.201756940232697e-31,-1.427205784377269e-38,1.4309883965596338e-66,-1.1142566461611974e-55,-1.1117260397070723e-37,-8.874446571036194e-56,6.452923736166899e-60,3.167667640257055e-96,1.0144577145384982e-84,4.035553930524204e-62,-4.925540659210479e-60,-3.550509253436121e-55,1.3497613472897194e-75,3.76,0.0,0.539351822986989,0.9998518268196734,-4.427592320228171e-33,7.89557245830438e-72,0.01997142909659926,0.014105773407418521,0.005598113293767907,1.2790176613772929e-09,3.638822432954884e-05,1.7693440602511657e-06,1.2600435722492793e-14,4.536906159430285e-16,2.664458875101485e-16,7.134331856475865e-05,8.899928676847299e-14,2.51089901647405e-16,1.0005578213871837e-08,1.8531942781101898e-14,1.3014809992972738e-16,3.305535044294566e-13,6.82962330464475e-16,1.7202388147051706e-17,1.5622937289067201e-15,3.8128684124090504e-14,6.947432517428926e-13
0.00763184234603424,0.49269247097881946,-5.68902683294401e-29,2.3591386611218658e-09,1.9083227718515087e-26,-1.6313666597134993e-32,0.0,0.0,-2.730182105871646e-26,3.0290341229431903e-48,0.00016063961014407656,4.516736214315512e-10,-2.1270410555324817e-30,1.5265693750687948e-40,-1.9493409465015295e-30,-1.3856532435138936e-36,-5.663827226912513e-51,-1.4155774542368766e-32,-7.126813312969155e-33,-2.653089271720582e-30,-2.423543214846758e-27,1.3935102250258589e-30,-1.0205105787370918e-38,1.5194964142677028e-66,-1.0805487433163946e-55,-1.1857609333191921e-37,-1.4573599305433217e-55,-9.708662514042708e-59,3.245202439136774e-96,1.7803217787527643e-83,1.3698295208771797e-61,-5.304069084017275e-60,-1.9065428602276587e-54,1.461457859740675e-75,3.76,0.0,0.5388980645029885,0.9998466060603393,-4.620559113474208e-33,8.068281655103521e-72,0.020433696629817092,0.014425978426393817,0.005726362735033452,1.2786048319843578e-09,3.6388034290752954e-05,1.8521703078845933e-06,1.3190515443367668e-14,4.593772839704625e-16,2.724692709055583e-16,7.335836929201197e-05,9.768808377802083e-14,2.755852744017145e-16,1.0566513728501946e-08,2.0340105389818616e-14,1.3481510050259061e-16,3.711852301637249e-13,7.488483828336416e-16,1.8861936706456748e-17,1.7130113757556155e-15,4.1807097821516856e-14,7.801440714216625e-13
0.0078057966512059705,0.49273511160226846,-1.3159745105336934e-29,2.3872055285306557e-09,1.9046304304539194e-26,-1.6988410003104256e-32,0.0,0.0,-2.8367163095886896e-26,2.9407401909522165e-48,0.0001693003980224467,4.878147063625595e-10,-1.144494877043992e-29,1.6280232030740099e-40,2.8733315191804894e-30,-1.7064660847905528e-36,-5.562137441852607e-51,-1.4739150530446622e-32,6.35145048065131e-33,-7.2405587528542985e-31,-2.366177784206396e-27,-1.679213130266445e-30,-1.3304957710077377e-38,1.594129673212686e-66,-1.0557435339802862e-55,-1.2554845770093013e-37,1.0651964285761646e-55,-5.132645491973668e-59,3.3198978081909597e-96,2.3623133019786096e-84,2.3521894085278907e-61,-6.099100962054785e-60,-7.490882685446067e-55,1.56288877587116e-75,3.76,0.0,0.5384446877864705,0.9998412686800766,-4.8132090162912914e-33,8.230600862488459e-72,0.020895818860113147,0.014745787896718522,0.005854507461060173,1.2781920980043136e-09,3.638784000775513e-05,1.9368597585853514e-06,1.3793874344007775e-14,4.650574656899544e-16,2.784840532027808e-16,7.537205284421586e-05,1.0699651390761408e-13,3.01825976510923e-16,1.114354908586118e-08,2.2277120268756064e-14,1.394502342033218e-16,4.157014066489377e-13,8.193632813034474e-16,2.0638078453577767e-17,1.8743178407321635e-15,4.574394593847698e-14,8.737095926761355e-13
0.0079797509563777,0.49277773883135606,8.624125600304571e-29,2.413582991296541e-09,1.8859975494141944e-26,-1.7665100805088124e-32,0.0,0.0,-3.0193116144869856e-26,2.9045362067392223e-48,0.0001781956163374475,5.258764155970975e-10,1.1192510774842112e-29,1.7325048731062259e-40,-3.628543396683912e-31,-1.9314329313414666e-36,-5.461889540853858e-51,-1.532403694501053e-32,4.542230476982196e-33,2.794633796576616e-30,-2.3448248035074243e-27,2.0501967730064217e-31,-1.5413759002575508e-38,1.8552235091685184e-66,-1.0767568624550285e-55,-1.4569420929498454e-37,6.705885173902234e-57,3.662125630354761e-59,3.393194147851058e-96,7.460991044198671e-84,4.627869180573928e-62,-5.311045972157133e-60,1.409432694755857e-54,2.1413328099658226e-75,3.76,0.0,0.5379916925163393,0.9998358148453984,-5.006437262262526e-33,8.392855653648009e-72,0.021357795937543975,0.01506520222131462,0.005982547558729122,1.2777794594976513e-09,3.6387641486604676e-05,2.0234103459755174e-06,1.4410497697255992e-14,4.707311675111649e-16,2.8449024277993126e-16,7.738420507257785e-05,1.1695317083312468e-13,3.2989244665947677e-16,1.1736602308641103e-08,2.434892680793456e-14,1.440533814970284e-16,4.643718025675598e-13,8.947158203369511e-16,2.2536072619233796e-17,2.0466907594180845e-15,4.9950885933860636e-14,9.760068584476983e-13
0.00815370526154943,0.492820352678247,-7.415232198577623e-29,2.4383856407681446e-09,1.8332499282132775e-26,-1.834094950185122e-32,0.0,0.0,-3.144461161317905e-26,2.934324221575362e-48,0.00018732507803633587,5.65909761261171e-10,7.087278702500046e-31,1.8399923068639297e-40,-3.562831240612282e-30,-1.2849678795017372e-36,-5.364582326646741e-51,-1.590800249430542e-32,-1.5176385894887617e-32,-2.854983702473429e-30,-2.3152679524810707e-27,2.1113853618511836e-30,-9.380414494470672e-39,1.9531139972465526e-66,-1.0255551829050986e-55,-1.539716177287044e-37,-1.771732929710676e-55,-1.234716523039047e-58,3.4629171232702812e-96,3.492198314345035e-83,1.2498639503676466e-61,-5.840327742501403e-60,-9.859740219743411e-55,2.9989811612006977e-75,3.76,0.0,0.5375390783717698,0.9998302447226538,-5.1961519233148585e-33,8.568802616757844e-72,0.021819627993870286,0.015384221802742105,0.006110483114848957,1.2773669165226452e-09,3.6387438733365395e-05,2.1118200054187548e-06,1.5040370788368023e-14,4.763983958376345e-16,2.9048784801267844e-16,7.939468018073309e-05,1.2758727590792097e-13,3.5986688422928283e-16,1.2345591811881507e-08,2.6561594423917568e-14,1.4862500040973046e-16,5.174781320376222e-13,9.751191270215666e-16,2.456128756635212e-17,2.2306176786109966e-15,5.443981716342973e-14,1.087628021296377e-12
0.00832765956672116,0.492862953153603,3.1390751196342302e-30,2.4617264971150253e-09,1.8954295707321886e-26,-1.8999548606635758e-32,0.0,0.0,-2.9124770250331005e-26,2.9593949372123e-48,0.00019668858005605973,6.079656973614388e-10,-1.2618748666470737e-29,1.9504694222091147e-40,4.340344120630052e-30,-1.5360791429025092e-36,-5.317841647977726e-51,-1.6476750179439233e-32,8.946692957931236e-33,-1.3789243180044482e-30,-2.175983507108711e-27,-1.5873127974370218e-30,-1.2047700026082442e-38,1.9715516427812286e-66,-9.853175583620577e-56,-1.5642414390849888e-37,1.03973948059276e-55,-8.693955749220217e-59,3.5306335991876425e-96,2.151853326540831e-84,3.356872372501475e-61,-6.819057163461488e-60,-1.8328144581494377e-54,2.0994381706589843e-75,3.76,0.0,0.5370868450322068,0.9998245584780313,-5.3840571012046686e-33,8.749480596839915e-72,0.022281315144574564,0.01570284704319802,0.006238314216156004,1.2769544691397765e-09,3.6387231754088775e-05,2.202086674017391e-06,1.5683478914991018e-14,4.82059157067698e-16,2.9647687727669005e-16,8.140334870723059e-05,1.389286770130735e-13,3.918332458924499e-16,1.2970437542726934e-08,2.8921322308332274e-14,1.5316601065973863e-16,5.753142901273547e-13,1.06079064381293e-15,2.671920035523462e-17,2.426596016842258e-15,5.922287991588893e-14,1.2091908384755766e-12
0.008501613871892891,0.49290554026674976,1.3573027651570455e-28,2.483716026404083e-09,1.9442355451689507e-26,-1.9612663426832859e-32,0.0,0.0,-2.6585179048917486e-26,2.9419045241960254e-48,0.0002062859051191988,6.520951167540396e-10,1.5273580303806648e-29,2.063926598793311e-40,7.181417689939391e-31,-1.8444173199149437e-36,-5.193113471723473e-51,-1.7005682112018527e-32,1.4395457188708715e-32,4.553382921819195e-30,-2.0542326402686455e-27,-2.4182909274998734e-31,-1.4906205988504822e-38,2.3019008799079822e-66,-1.0249539309838168e-55,-1.8245910873970429e-37,2.3312574334918034e-55,7.123138166815586e-59,3.5952802096421598e-96,4.5331684688174895e-83,-3.881048338376467e-62,-6.023359433942045e-60,4.709373908423785e-54,1.7662556481535023e-75,3.76,0.0,0.536634992177364,0.9998187562775565,-5.559489692740678e-33,8.922591902476395e-72,0.022742857490657246,0.01602107834451568,0.006366040949314312,1.2765421174098144e-09,3.638702055480179e-05,2.2942082906095103e-06,1.6339807387142952e-14,4.877134575939879e-16,3.024573389446346e-16,8.34100957295208e-05,1.510078474074909e-13,4.2587724220483885e-16,1.3611061959766425e-08,3.143443917644648e-14,1.576777618491325e-16,6.381865869282777e-13,1.1519521113228063e-15,2.901539630993324e-17,2.6351330249955683e-15,6.431245445141407e-14,1.3413391639766032e-12
0.008675568177064621,0.49294811402582395,-1.3796644377594112e-28,2.504461313763803e-09,1.8722317956164683e-26,-2.0222920714966472e-32,0.0,0.0,-2.5160841538486415e-26,2.872318146149369e-48,0.00021611682333247956,6.98348848481971e-10,4.010272965295756e-30,2.180360387050822e-40,-6.697954635085191e-30,-1.1391922077341728e-36,-4.983298495557582e-51,-1.7531952896334863e-32,-2.988372210512544e-32,-2.9383239589456973e-30,-1.9347219281110324e-27,2.969388152775519e-30,-8.045628618060889e-39,2.406778649652409e-66,-9.729659652818628e-56,-1.9188174527564488e-37,-1.54145402058816e-55,-1.2986591143858726e-58,3.6593330131822408e-96,7.813163446641334e-83,1.1866461523883253e-61,-5.682293741595538e-60,2.02709095352101e-54,1.9157255716413525e-75,3.76,0.0,0.5361835194872244,0.9998128382870924,-5.731253009061786e-33,9.051073194320863e-72,0.02320425512023548,0.016338916108164073,0.006493663400915727,1.2761298613902712e-09,3.638680514155164e-05,2.38818279576603e-06,1.7009341527192417e-14,4.933613038027691e-16,3.084292413861099e-16,8.541481926537033e-05,1.6385588457799917e-13,4.620863341995698e-16,1.426739085666149e-08,3.410740301576873e-14,1.6216197249512858e-16,7.064139801915184e-13,1.248829551151344e-15,3.145556858574728e-17,2.85674574702746e-15,6.972116004268775e-14,1.4847434375529329e-12
0.008849522482236352,0.492990674437904,-5.227472479559379e-29,2.524065385644925e-09,1.7928176788051787e-26,-2.0795038782026711e-32,0.0,0.0,-2.586506802088393e-26,2.80374874562726e-48,0.0002261810936094078,7.467776554354687e-10,-2.2290149154469494e-29,2.29977281341585e-40,5.1302145640694764e-30,-1.2180755181175654e-36,-4.782985781487111e-51,-1.8024826197988039e-32,9.239029716169763e-33,-2.74280194119384e-30,-1.973738367636157e-27,-2.475749056723402e-30,-9.113344998255186e-39,2.3705456460626507e-66,-8.721280071867147e-56,-1.9039517043621727e-37,-1.1084827314041785e-55,-1.4779657512165465e-58,3.7176133840927214e-96,-1.2871223564126297e-83,4.594711512725445e-61,-7.32381190454283e-60,-6.179563208460227e-54,1.0452484494780552e-75,3.76,0.0,0.5357324266420402,0.9998068046723412,-5.8915136491845366e-33,9.15402845762803e-72,0.023665508109965955,0.016656360735247375,0.0066211816574799345,1.2757177011412314e-09,3.6386585520376725e-05,2.4840081317878133e-06,1.7692066669837252e-14,4.990027020751747e-16,3.143925929713415e-16,8.741742885015835e-05,1.7750450908933837e-13,5.005497299817477e-16,1.4939354037017927e-08,3.694680083471382e-14,1.6662060306222437e-16,7.803283065320968e-13,1.3516532487636721e-15,3.404551773783456e-17,3.091960980788909e-15,7.546185401838901e-14,1.640101170734221e-12
0.009023476787408082,0.49303322150912776,2.154499074498214e-28,2.5426266724213204e-09,1.7506081262503227e-26,-2.1417183755228554e-32,0.0,0.0,-2.688126359008495e-26,2.7408596424127723e-48,0.00023647846493639945,7.974322322947276e-10,1.6175726971377048e-29,2.42217168775534e-40,3.200066664621026e-30,-2.1649483132460035e-36,-4.618077957108882e-51,-1.8561129345403994e-32,3.692624891817888e-32,6.567246722847865e-30,-2.0656700020114334e-27,-1.5058993802724296e-30,-1.7553179438309184e-38,2.692161355594195e-66,-9.120121429974089e-56,-2.175860341628313e-37,1.3538459629611515e-55,1.6061828869685364e-58,3.769442479568794e-96,1.0934436469846734e-82,-1.310723377716222e-61,-6.630393725086462e-60,-2.8388941283803004e-55,1.557396736305457e-75,3.76,0.0,0.5352817133223319,0.9998006555988416,-6.066598093899102e-33,9.268044424528222e-72,0.024126616526311255,0.016973412626504633,0.006748595805454532,1.2753056367239427e-09,3.638636169728038e-05,2.5816822427027667e-06,1.838796816208395e-14,5.046376587867842e-16,3.203474020672358e-16,8.941784427066683e-05,1.91986063434085e-13,5.413583813242004e-16,1.5626885849224137e-08,3.995934841133267e-14,1.7105584091575034e-16,8.602745112059694e-13,1.4606577364100385e-15,3.6791151290917505e-17,3.341315238946421e-15,8.154763080910452e-14,1.8081374298401388e-12
0.009197431092579813,0.49307575524479513,-2.0200499538934463e-28,2.5602386012058166e-09,1.5788678122504792e-26,-2.2008045335304788e-32,0.0,0.0,-2.2983971743696384e-26,2.6541419134449377e-48,0.00024700867749972527,8.50363203719e-10,1.8427978408229477e-29,2.5475701548679926e-40,-1.1286243786344312e-29,-1.0341136496120225e-36,-4.488703253236791e-51,-1.907000672727398e-32,-5.411309314776979e-32,-2.8877875942983398e-30,-1.7737946869379854e-27,5.812408943834268e-30,-7.524501433939626e-39,2.9419284246852575e-66,-9.114648609431366e-56,-2.4241483318609348e-37,-4.0190385836606945e-55,-1.5668741502337634e-58,3.818777263474164e-96,1.226716162801166e-82,3.1209418478111294e-62,-5.371571630802842e-60,-5.699182302646744e-55,3.5663957508203803e-75,3.76,0.0,0.534831379208889,0.9997943912319706,-6.232905124996417e-33,9.386894529930317e-72,0.02458758042666706,0.017290072182309553,0.006875905931215084,1.2748936681950592e-09,3.6386133678292326e-05,2.681203074262969e-06,1.9097031363227937e-14,5.102661803065116e-16,3.2629367703674686e-16,9.141599443806e-05,2.0733351088253093e-13,5.846049802629024e-16,1.632992559135331e-08,4.3151890042057543e-14,1.754700695899716e-16,9.466108764646534e-13,1.576081776089254e-15,3.9698483310086797e-17,3.60535471000281e-15,8.799182099570061e-14,1.9896053160041465e-12
