Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43)
6.651173586534762e-06,0.7133457640296812,5.170675220325476e-05,1.0859338206766365e-05,2.887238418209408e-05,0.0004896525344999699,0.0,0.0,6.042829420154817e-05,4.1150078966504697e-07,3.533929696802664e-05,2.1111554161291507e-09,2.7859025959967126e-06,1.4536854892530748e-18,1.4094424987027966e-14,2.5143004682248267e-11,3.34285257789068e-13,7.087423434347776e-06,1.6649083506488669e-15,5.2951961109670324e-12,1.5055095351059717e-13,1.7385203198451235e-19,2.850617321467777e-12,1.2032860372310122e-15,1.8826558220960318e-13,9.497149633005277e-17,2.2254699319190023e-19,8.747322168559274e-18,1.6902417628178012e-25,4.2321156838722665e-23,3.3069469853714886e-12,2.667493440313575e-21,9.118981377358089e-19,6.447662921584192e-18,3.76,0.0,0.461043191783448,0.9989775914191515,0.0002223369888898791,2.537080442869685e-16,0.09612458625681106,0.07614537816880218,0.01916069011133296,4.108435848727124e-06,0.0007771847746289609,0.00035531198280333543,1.2992342708334594e-09,2.3605872421498943e-10,7.320501359665192e-15,2.4880100704713522e-05,2.125848277260011e-11,9.16802546653612e-12,7.738393557952701e-08,2.162735317610429e-11,1.4643881350172083e-11,2.6534935580059357e-17,1.521091340717945e-11,5.0564574085063034e-14,1.8335594074368575e-12,7.758277241049998e-12,1.5356241613914876e-18,1.5735949305205673e-17,9.838282446493641e-11,1.8395458726536495e-12,7.051857452580393e-06,1.5437504563954238e-05,2.991671720945638e-05,6.6283691135617506e-06,0.00029029824395030893,0.00020185543449108287,0.0005762235486947566,4.046506655329067e-06,8.412706608472221e-07,2.8671770601336064e-06,7.264823208703784e-06,1.4035400609659007e-05,3.504826768708663e-05
6.759869538633995e-06,0.713538761415393,5.394952691375421e-05,1.1441367208872587e-05,3.0213006971904415e-05,0.0005151879044389962,0.0,0.0,6.372140652042994e-05,4.358039768432539e-07,3.8064093888294946e-05,2.3200943806846298e-09,2.967714805312626e-06,1.581913427166664e-18,1.4699060887365145e-14,2.5114440612338496e-11,3.571830857012408e-13,7.316431710167523e-06,1.8375103021939027e-15,5.560800778632282e-12,1.686269644314536e-13,1.947137356820103e-19,2.847614291819965e-12,1.313047329596175e-15,2.0258308484466884e-13,1.0436471862659374e-16,2.6053096282926315e-19,9.168802389738925e-18,1.951611728847494e-25,4.6311473747570477e-23,3.5782549759891663e-12,3.0373610187793567e-21,1.055700472451706e-18,7.424989797739625e-18,3.76,0.0,0.45956821732021963,0.9989637792040649,0.0002352657962248762,2.8656094578453296e-16,0.09755398784387911,0.07725084655945955,0.019455444926528863,4.097639099081737e-06,0.0007771740218465056,0.0003666477276126946,1.341329425262683e-09,2.368355117739633e-10,7.424674666878544e-15,2.562428755523692e-05,2.270327950728035e-11,9.78687450618139e-12,8.084762789245404e-08,2.3094677818743735e-11,1.560970037511708e-11,2.833036881849033e-17,1.623299018890034e-11,5.396255109044483e-14,1.9567794999738842e-12,8.279066140309547e-12,1.6395282991093808e-18,1.6800686868939924e-17,1.0684924239602873e-10,1.8673143929082245e-12,7.2787297477810735e-06,1.658093201271344e-05,3.117107770327346e-05,6.9201458292220075e-06,0.00030346990259682405,0.00021292755614084197,0.0006074820302100288,4.267998017215111e-06,8.830656840519798e-07,3.041602956183696e-06,7.71436348874658e-06,1.4941042398210817e-05,3.781750549289821e-05
6.868565490733229e-06,0.7137313854666795,5.6275771356456883e-05,1.2050815125417943e-05,3.160687167493538e-05,0.0005417676512807949,0.0,0.0,6.718083867778684e-05,4.6152065074520444e-07,4.095994858835074e-05,2.55329398774808e-09,3.159083017706341e-06,1.7206252979680508e-18,1.5326062978277975e-14,2.5085649483559087e-11,3.8142955799846934e-13,7.549015303090462e-06,2.0256923031083553e-15,5.835463041386869e-12,1.885803916348835e-13,2.177638608194756e-19,2.8445939476881283e-12,1.4327145265008837e-15,2.1783304465377288e-13,1.145879360504627e-16,3.044351273596939e-19,9.603146119957916e-18,2.2498323870785947e-25,5.062449417082661e-23,3.869429784011575e-12,3.4540720030362e-21,1.2203806599122695e-18,8.536059358620507e-18,3.76,0.0,0.45809542653409546,0.998949298484599,0.00024880195998823305,3.233428739541387e-16,0.09897905368546236,0.0783516087463469,0.019749887127908334,4.086853018537327e-06,0.000777162748916914,0.00037814897068882774,1.3840495463616827e-09,2.37608050893346e-10,7.528335337194278e-15,2.6377835427788477e-05,2.4218901600844268e-11,1.0435836535755584e-11,8.445150101341622e-08,2.463377432702359e-11,1.6631829694316518e-11,3.021313977481818e-17,1.7304555832619277e-11,5.752507504229543e-14,2.085966693570914e-12,8.82504466633946e-12,1.7484867488058817e-18,1.7917217727355332e-17,1.1588153759482582e-10,1.895036738089845e-12,7.509169863057343e-06,1.7794155482858877e-05,3.2469479851902534e-05,7.222460502260579e-06,0.0003171227035076029,0.0002244539870558383,0.0006400711464871877,4.5000017863953116e-06,9.267852053352381e-07,3.2248320671567206e-06,8.186884930254875e-06,1.5894145459295705e-05,4.0764291324625276e-05
6.977261442832462e-06,0.713923644398238,5.8688536941404904e-05,1.2688896948800074e-05,3.305603350749928e-05,0.0005694277771820608,0.0,0.0,7.081401240531201e-05,4.887363535924211e-07,4.403562377687912e-05,2.813458429275669e-09,3.360427490881731e-06,1.8706421648724663e-18,1.5976264769318885e-14,2.5056621825730678e-11,4.07103242478753e-13,7.785175809125222e-06,2.230700903153454e-15,6.119381215292616e-12,2.1057907901471395e-13,2.4320018523685324e-19,2.8415555141903126e-12,1.56324269995877e-15,2.34068771320292e-13,1.2571028064594744e-16,3.5510478752672844e-19,1.0050517578760197e-17,2.589715872435865e-25,5.52827364267383e-23,4.18177659042508e-12,3.923174227146596e-21,1.4087399025197694e-18,9.797571952669781e-18,3.76,0.0,0.456624731176084,0.9989341204018112,0.0002629700331845051,3.6449427754066046e-16,0.10039979138947759,0.07944763473019788,0.020044038735786522,4.076076794248299e-06,0.0007771509338415935,0.00038981511252081516,1.4273923818912683e-09,2.383762913711441e-10,7.631480627672917e-15,2.7140769625747363e-05,2.5807485227647686e-11,1.1115811466075255e-11,8.820221582298343e-08,2.6246799624974163e-11,1.7713221320531383e-11,3.218583628183792e-17,1.8427080446273917e-11,6.125703446658351e-14,2.221298270161282e-12,9.39696014588268e-12,1.8626492694143917e-18,1.9087076519249908e-17,1.2550683305750874e-10,1.9227150786077067e-12,7.743196538432798e-06,1.9080741983748216e-05,3.3813451649557865e-05,7.5356795371784625e-06,0.0003312733341758373,0.00023644904308800797,0.0006740379545030461,4.742967864187672e-06,9.7251302390142e-07,3.417252395212896e-06,8.683405924342008e-06,1.6896826169904745e-05,4.389788059437898e-05
7.085957394931695e-06,0.7141155466549294,6.119098212776533e-05,1.3356879081261615e-05,3.456262631318398e-05,0.0005982055009531023,0.0,0.0,7.462862499344838e-05,5.175420892685863e-07,4.730026536271068e-05,3.103569961612935e-09,3.572184961078787e-06,2.0328479715185685e-18,1.665053084368281e-14,2.5027347864579878e-11,4.3428832845765914e-13,8.02491515980349e-06,2.453874758756092e-15,6.41275867637896e-12,2.348038528813622e-13,2.712359849140312e-19,2.838498191625597e-12,1.7056861207121487e-15,2.513463478921944e-13,1.3780678947259196e-16,4.134964969392851e-19,1.051107963642705e-17,2.976674875488644e-25,6.031009603810651e-23,4.516677061436388e-12,4.450854267932754e-21,1.6239281187195103e-18,1.122817546758921e-17,3.76,0.0,0.4551560404793404,0.9989182149386711,0.00027779553199115047,4.1050309593336657e-16,0.10181620835964071,0.08053889270107133,0.02033792265359653,4.065309588421891e-06,0.0007771385529271704,0.0004016455524154568,1.471355675029476e-09,2.391401809214134e-10,7.734107603946481e-15,2.7913128120430574e-05,2.747118876750346e-11,1.1827708342748172e-11,9.210678751061241e-08,2.7935932727571617e-11,1.8856968366293018e-11,3.4251070449087975e-17,1.9602048852761217e-11,6.51633668273257e-14,2.362953286486736e-12,9.995567364885045e-12,1.982167024778274e-18,2.0311812280061593e-17,1.3575303745011117e-10,1.9503516398640565e-12,7.980831566350326e-06,2.0444419709973295e-05,3.5204573679277596e-05,7.860182127164122e-06,0.00034593907755124876,0.00024892746748348554,0.0007094311308636602,4.997363733769636e-06,1.02033627270202e-06,3.6192676000505217e-06,9.204985888190771e-06,1.7951287392640686e-05,4.7227938969468164e-05
7.194653347030929e-06,0.7143071009197755,6.37863748960094e-05,1.4056081176045743e-05,3.61288650042758e-05,0.0006281392959405941,0.0,0.0,7.863265698847549e-05,5.480347089943353e-07,5.076341770473517e-05,3.4269156489533575e-09,3.7948091488543337e-06,2.2081942199891724e-18,1.734975775492071e-14,2.499781751581908e-11,4.630751248884425e-13,8.268235624927745e-06,2.696651276303485e-15,6.7158041234908406e-12,2.6144941344891584e-13,3.021011178558778e-19,2.8354211549273165e-12,1.8612087911668175e-15,2.697247605831568e-13,1.5095895076852102e-16,4.806916792862136e-19,1.0984993822898374e-17,3.4167977910703227e-25,6.573191984396057e-23,4.875593227449039e-12,5.044012111848685e-21,1.8694843266100238e-18,1.2848685774265373e-17,3.76,0.0,0.45368926107757357,0.9989015508767977,0.0002933049731113394,4.619098680855926e-16,0.10322831179162464,0.08162534896848805,0.02063156270580869,4.054550537715586e-06,0.0007771255816773751,0.0004136396885561435,1.5159371645437614e-09,2.3989966475246943e-10,7.836212911445668e-15,2.8694962578059344e-05,2.9212192376982214e-11,1.257244516167252e-11,9.617260241485176e-08,2.97033742964061e-11,2.006631075110762e-11,3.6411478035195306e-17,2.0830960286167394e-11,6.924905751620205e-14,2.5111125374539077e-12,1.0621628413899278e-11,2.107192547273731e-18,2.159298806941772e-17,1.4664885184097826e-10,1.9779484062520657e-12,8.222100098395942e-06,2.1889084834399383e-05,3.664448028989103e-05,8.196360555909825e-06,0.00036113782729852193,0.0002619044436900707,0.0007463010267020091,5.263674977971805e-06,1.070345522750401e-06,3.831297499305642e-06,9.75272656711601e-06,1.905982145386096e-05,5.076455890236825e-05
7.303349299130162e-06,0.7144983161221041,6.647809514629987e-05,1.4787878005674385e-05,3.775704801854691e-05,0.0006592689283920291,0.0,0.0,8.283437984478205e-05,5.80317326134212e-07,5.443503935016724e-05,3.787116528729823e-09,4.028771262676092e-06,2.397704970346306e-18,1.8074874925563585e-14,2.496802037957118e-11,4.935606050526304e-13,8.515139815526174e-06,2.96057373882939e-15,7.0287318476630875e-12,2.9072528349224927e-13,3.360431796960422e-19,2.8323235531670757e-12,2.031096070623637e-15,2.892660330113052e-13,1.6525530345668712e-16,5.579118101647909e-19,1.1472420341977931e-17,3.916933774294221e-25,7.157508333656916e-23,5.260071513990091e-12,5.710344995011045e-21,2.14938136922614e-18,1.4682332533687714e-17,3.76,0.0,0.4522242969223295,0.9988840957523867,0.00030952591231758606,5.193134110634523e-16,0.10463610866922184,0.08270696788937167,0.020924983677261054,4.043798752284003e-06,0.0007771119954620082,0.00042579691807838327,1.5611345850203282e-09,2.4065468552094287e-10,7.937793186688244e-15,2.948633947112104e-05,3.103269756481067e-11,1.3350948686136693e-11,1.0040743555166782e-07,3.155134619901928e-11,2.1344641174485105e-11,3.8669717809549676e-17,2.2115328090581833e-11,7.351913885087753e-14,2.665958519807166e-12,1.1275912534805512e-11,2.2378797008945628e-18,2.293218059269108e-17,1.582237762301911e-10,2.0055077885270727e-12,8.467030981946169e-06,2.3418808543858726e-05,3.8134860739641066e-05,8.544620493280258e-06,0.00037688810289612156,0.00027539560825707633,0.0007846997237342517,5.542405791803676e-06,1.1226348872327084e-06,4.053778569051941e-06,1.0327773335894496e-05,2.0224813150594478e-05,5.4518276704079146e-05
7.4120452512293954e-06,0.714689201445846,6.92696370058015e-05,1.5553701353305255e-05,3.94495597842574e-05,0.0006916354962361545,0.0,0.0,8.724236349776871e-05,6.144997621988935e-07,5.832551926180207e-05,4.188159403183272e-09,4.274560498052088e-06,2.6024821795384817e-18,1.8826845544113755e-14,2.4937945735198532e-11,5.258490020123972e-13,8.765630686325925e-06,3.24729895106714e-15,7.351762007518833e-12,3.2285681774385654e-13,3.7332873577326667e-19,2.8292045091064183e-12,2.2167675009972e-15,3.100353649043203e-13,1.8079209520508255e-16,6.465353331437827e-19,1.1973518092045237e-17,4.484789113797749e-25,7.786807128825027e-23,5.6717469260690746e-12,6.458441982984357e-21,2.4680754108181226e-18,1.675503342751323e-17,3.76,0.0,0.45076104919928234,0.9988658158136337,0.00032648698419607286,5.833771354471623e-16,0.10603960576052282,0.08378371179379751,0.021218211353925914,4.033053314773258e-06,0.0007770977676786043,0.00043811663716379043,1.6069456671569425e-09,2.4140518362842076e-10,8.03884490504282e-15,3.028734127888491e-05,3.2934926771953475e-11,1.4164154265841548e-11,1.0481946884135778e-07,3.348209107261486e-11,2.2695511255035693e-11,4.1028470929819807e-17,2.3456679422005568e-11,7.797868908355795e-14,2.8276753961723963e-12,1.1959195969105493e-11,2.3743836452719152e-18,2.433097983205714e-17,1.7050811587664016e-10,2.033032334121494e-12,8.71565712869396e-06,2.503784432072626e-05,3.9677460298633187e-05,8.905381282631377e-06,0.0003932090645046462,0.00028941706380186194,0.0008246810914320902,5.834079487046817e-06,1.177302124914636e-06,4.287164442399129e-06,1.093131649400025e-05,2.1448742777931656e-05,5.850009016298334e-05
7.520741203328629e-06,0.7148797663379566,7.216461102593419e-05,1.6355041922404843e-05,4.120887318517977e-05,0.0007252814682047513,0.0,0.0,9.18654838189726e-05,6.506990262237591e-07,6.244569353302164e-05,4.634431476645762e-09,4.532684529698688e-06,2.823711406938357e-18,1.96066674573117e-14,2.4907582536631436e-11,5.600524593390233e-13,9.0197115378494e-06,3.558605440195631e-15,7.685120910273663e-12,3.58086276806121e-13,4.14244634757792e-19,2.8260631187369527e-12,2.419790950993182e-15,3.3210127504129345e-13,1.9767400474124118e-16,7.481164969081087e-19,1.248844469471644e-17,5.129036546830349e-25,8.464106172631903e-23,6.112347382566646e-12,7.297889955453147e-21,2.8305606681002406e-18,1.909570025962519e-17,3.76,0.0,0.4492994162436858,0.9988466759744885,0.0003442179430982171,6.548360731350321e-16,0.107438809614125,0.08485554090855899,0.021511272565132716,4.0223132797380495e-06,0.0007770828706168187,0.00045059824115448226,1.6533681381260672e-09,2.421510967216854e-10,8.139363997174571e-15,3.1098067783857086e-05,3.4921122957241945e-11,1.501300565817277e-11,1.0941731004887244e-07,3.549787189296007e-11,2.4122637591846365e-11,4.349044032161426e-17,2.4856554953939518e-11,8.263283142165649e-14,2.996448959539007e-12,1.2672261808086697e-11,2.516860799703355e-18,2.5790988678310333e-17,1.8353298742346877e-10,2.0605241966795474e-12,8.968015918010562e-06,2.6750635473005956e-05,4.1274081301513175e-05,9.279076217690959e-06,0.0004101205275263257,0.0003039853920142443,0.0008663008452598755,6.139238985923232e-06,1.2344487424115724e-06,4.53192640395144e-06,1.1564592548834728e-05,2.2734189167398816e-05,6.272147670940086e-05
7.629437155427862e-06,0.7150700205169682,7.516674624889565e-05,1.7193451259114104e-05,4.303755201646338e-05,0.0007602507232114482,0.0,0.0,9.671292991088306e-05,6.890398298251333e-07,6.680686258721839e-05,5.130758074226762e-09,4.803669994013825e-06,3.0626679035697767e-18,2.0415374055189188e-14,2.48769194082521e-11,5.96291741987013e-13,9.27738601887542e-06,3.8964022522030514e-15,8.029041297980873e-12,3.9667396957490777e-13,4.590994092500172e-19,2.8228984508823116e-12,2.6418982074418015e-15,3.5553574853424887e-13,2.1601493465623974e-16,8.644063191606776e-19,1.3017356533133214e-17,5.859439389765502e-25,9.192601330804804e-23,6.583698204143831e-12,8.239392658459085e-21,3.2424298795451774e-18,2.1736580812265255e-17,3.76,0.0,0.44783929345515466,0.9988266397670793,0.0003627497053022796,7.345047024674823e-16,0.10883372655538645,0.0859224132785727,0.021804195227264213,4.011577672693932e-06,0.0007770672767359126,0.00046324112468998385,1.700399722015718e-09,2.428923595472898e-10,8.239346395735485e-15,3.1918637472666486e-05,3.6993549189655796e-11,1.589845485212647e-11,1.1421001245462993e-07,3.760097154940664e-11,2.5629908059924493e-11,4.6058350042285525e-17,2.6316508587300742e-11,8.748673306298931e-14,3.1724665982695856e-12,1.3415899845192997e-11,2.66546880635302e-18,2.7313822553641777e-17,1.9733032482269007e-10,2.0879860417247486e-12,9.224149638962813e-06,2.8561822914856134e-05,4.292658414100833e-05,9.666152807368948e-06,0.00042764297676900373,0.00031911766666664236,0.000909616605915365,6.458447300496563e-06,1.2941800947909708e-06,4.788553877609297e-06,1.2228885480433886e-05,2.4083832725553104e-05,6.719441212388528e-05
7.738133107527095e-06,0.7152599739816438,7.827989212092364e-05,1.8070543681291785e-05,4.4938253421299674e-05,0.000796588589892845,0.0,0.0,0.00010179421119471353,7.296551403569948e-07,7.142080885608732e-05,5.682443694613355e-09,5.088062958755263e-06,3.320723099461819e-18,2.1254035144193178e-14,2.484594464140221e-11,6.346970125845161e-13,9.538658128342513e-06,4.262738386426934e-15,8.383762638192569e-12,4.3889946839564527e-13,5.082247691111324e-19,2.819709546884076e-12,2.885002154486254e-15,3.8041438834590103e-13,2.359388815125982e-16,9.973759035046127e-19,1.3560408801841807e-17,6.686992646699763e-25,9.975675614078295e-23,7.0877267553566095e-12,9.294905158360312e-21,3.7099410621727994e-18,2.471364083262417e-17,3.76,0.0,0.4463805732119697,0.9988056692969518,0.0003821143923836031,8.232856661392038e-16,0.11022436268274126,0.08698428468615532,0.022097008388939885,4.000845488981013e-06,0.0007770509562617,0.0004760446818688956,1.7480381403559917e-09,2.436289044238145e-10,8.338787937613762e-15,3.2749189046818125e-05,3.915448824810514e-11,1.6821461895357217e-11,1.1920709526028309e-07,3.9793692427066e-11,2.7221388287029718e-11,4.8734944668110017e-17,2.7838107165412173e-11,9.25456042478085e-14,3.355917261720111e-12,1.419090643097956e-11,2.8203664948595295e-18,2.890110904855657e-17,2.1193288506045007e-10,2.115420811554805e-12,9.48410597337848e-06,3.047625319870062e-05,4.4636888192163146e-05,1.0067073025967965e-05,0.00044579758012017087,0.00033483146659422935,0.0009546879595027045,6.7922879941714755e-06,1.3566054838241026e-06,5.057554904936511e-06,1.292552798027207e-05,2.5500458460883518e-05,7.193138978489858e-05
7.846829059626329e-06,0.7154496370197229,8.150802022787281e-05,1.8987998207365842e-05,4.6913730297014725e-05,0.0008343418862060528,0.0,0.0,0.00010711916423971418,7.726867747126034e-07,7.629981492865273e-05,6.295316667594496e-09,5.386429376558082e-06,3.59935151528807e-18,2.212375780406502e-14,2.481464619163857e-11,6.754086787871105e-13,9.803532216622713e-06,4.659812913536589e-15,8.749531418295715e-12,4.850629014028981e-13,5.619771936728447e-19,2.8164954202852153e-12,3.1512156935509548e-15,4.068165704214417e-13,2.575808906970906e-16,1.1492423579017085e-18,1.4117755570565756e-17,7.624083594515655e-25,1.0816908608537076e-22,7.626467231961144e-12,1.0477784933520249e-20,4.2400911456728906e-18,2.8066991080846946e-17,3.76,0.0,0.44492314478512307,0.998783725194448,0.00040234537578735325,9.221794892381706e-16,0.1116107238640935,0.08804110856821555,0.02238974227769524,3.990115693207464e-06,0.0007770338778547827,0.0004890083064377469,1.796281112739832e-09,2.44360660676716e-10,8.437683754671975e-15,3.3589883050918425e-05,4.1406242229899204e-11,1.7782994724831047e-11,1.244185647380796e-07,4.207835599731914e-11,2.8901327952455845e-11,5.152298869096287e-17,2.942293019491205e-11,9.781469733032752e-14,3.546991426565693e-12,1.4998084331078755e-11,2.9817138473315223e-18,3.055448756370663e-17,2.273742536845453e-10,2.142830842274658e-12,9.747938523452883e-06,3.2498986799188e-05,4.6406972656191594e-05,1.048231354590207e-05,0.0004646062016278988,0.0003511448886055217,0.0010015765185548346,7.141365621286018e-06,1.4218382532543304e-06,5.339456611034416e-06,1.3655902656108004e-05,2.698695898562376e-05,7.694544044882276e-05
7.955525011725562e-06,0.7156390202167445,8.485522582669541e-05,1.9947560476910465e-05,4.896683365793813e-05,0.0008735589589647763,0.0,0.0,0.00011269795927759437,8.182860364365467e-07,8.145668216001214e-05,6.975777705661124e-09,5.69935551867368e-06,3.9001381231358645e-18,2.3025687225591905e-14,2.4783011676817324e-11,7.1857831774945e-13,1.0072012987385028e-05,5.089985825293332e-15,9.126601442977701e-12,5.354863267422714e-13,6.207396293941982e-19,2.8132550565840164e-12,3.442872570343004e-15,4.348256027171234e-13,2.810881041439291e-16,1.3224975876611673e-18,1.468954986454235e-17,8.684674732441361e-25,1.1720086257448451e-22,8.202065595523033e-12,1.1802961695417995e-20,4.8406971183903764e-18,3.1841364995528537e-17,3.76,0.0,0.44346689425234465,0.9987607665638871,0.0004234773225923542,1.0322954180787666e-15,0.11299281573330947,0.08909283593141958,0.022682428348158964,3.979387218358522e-06,0.0007770160107567246,0.0005021313920096247,1.8451263575472088e-09,2.450875543290053e-10,8.53602897737907e-15,3.444090362905099e-05,4.3751132169539176e-11,1.8784029001652362e-11,1.2985493613811005e-07,4.4457302417991774e-11,3.067416725469796e-11,5.4425265891201636e-17,3.1072569573511434e-11,1.032993058731749e-13,3.745881063958528e-12,1.5838242587658217e-11,3.149671962055456e-18,3.22756089379655e-17,2.4368885013583666e-10,2.170219057648491e-12,1.0015707388950952e-05,3.463530664823966e-05,4.82388773119834e-05,1.091236595061802e-05,0.0004840914138756684,0.0003680765602797435,0.001050345983810024,7.50630614040042e-06,1.4899958803989155e-06,5.634805654519694e-06,1.4421443194143409e-05,2.854633747744161e-05,8.225015255229029e-05
8.064220963824796e-06,0.7158281344649187,8.832572914417588e-05,2.095104465445176e-05,5.110051494143506e-05,0.0009142897231832621,0.0,0.0,0.00011854110634064826,8.666143989313844e-07,8.690474972581205e-05,7.730852658600726e-09,6.02744838484623e-06,4.2247861700863845e-18,2.396100752315648e-14,2.475102837608348e-11,7.643696842557488e-13,1.0344105498883614e-05,5.555789667488703e-15,9.515234133587756e-12,5.905151936241387e-13,6.8492329992364385e-19,2.809987413118601e-12,3.76255029046229e-15,4.645288880494225e-13,3.066209097930018e-16,1.5199402623819198e-18,1.5275943764526053e-17,9.88451243738062e-25,1.2689210997055334e-22,8.816784655867275e-12,1.328712926878481e-20,5.520485378644544e-18,3.608665323733003e-17,3.76,0.0,0.44201170441237864,0.9987367509372825,0.00044554624244876826,1.154863515489492e-15,0.1143706436868289,0.09013941526540359,0.022975099331726517,3.968658964522029e-06,0.0007769973217753696,0.0005154133323153488,1.8945715927825275e-09,2.458095087998983e-10,8.633818758768343e-15,3.530246041547047e-05,4.619149766902846e-11,1.9825547950723096e-11,1.3552725634935175e-07,4.693289014466366e-11,3.2544543571707907e-11,5.744457874373194e-17,3.2788629325650125e-11,1.0900476376811982e-13,3.952779607638913e-12,1.6712196384905696e-11,3.3244030192363064e-18,3.406613509672139e-17,2.609119328862354e-10,2.197588886791845e-12,1.0287479796956673e-05,3.6890726919308724e-05,5.0134703162366744e-05,1.135773692480685e-05,0.0005042765095285603,0.00038564565260295263,0.0011010622066339928,7.887757296492579e-06,1.561200063199721e-06,5.944168657884268e-06,1.5223635468681187e-05,3.0181710584604664e-05,8.785969302352958e-05
8.172916915924029e-06,0.7160169909720288,9.192387641220903e-05,2.2000335307070222e-05,5.331782824183437e-05,0.000956585701083792,0.0,0.0,0.00012465946095666168,9.178442376574698e-07,9.265791410503708e-05,8.568249800384374e-09,6.371336084919983e-06,4.575125483871268e-18,2.4930942516093815e-14,2.4718683229921167e-11,8.129598094731442e-13,1.0619815164239088e-05,6.059942010478797e-15,9.915698828194779e-12,6.505198954065852e-13,7.549696359808319e-19,2.8066914189678177e-12,4.113095320241398e-15,4.960180894276753e-13,3.34354202442932e-16,1.7447112849515177e-18,1.5877088530088342e-17,1.1241365193599624e-24,1.3728512248221155e-22,9.473009283449041e-12,1.4948961688447218e-20,6.28919002989633e-18,4.0858502164504456e-17,3.76,0.0,0.44055745469980717,0.9987116342243219,0.0004685895356658984,1.2912481650628635e-15,0.11574421288041722,0.09118079245412318,0.023267789287720653,3.957929798359225e-06,0.0007769777754886477,0.000528853521490137,1.9446145370357606e-09,2.465264443069597e-10,8.731047344895662e-15,3.617479056770649e-05,4.872969654125842e-11,2.0908542205916807e-11,1.4144712731308764e-07,4.950749555475897e-11,3.451729781771074e-11,6.058374784678393e-17,3.4572725347233147e-11,1.1493644438671963e-13,4.1678819231294955e-12,1.76207669191359e-11,3.506070247834439e-18,3.5927738712685665e-17,2.7907960438625983e-10,2.2249428666816965e-12,1.0563330788148585e-05,3.92710020577298e-05,5.209661296117536e-05,1.1818948418220874e-05,0.000525185511918333,0.0004038718923902636,0.0011537932519647613,8.286388966830987e-06,1.6355768018412624e-06,6.2681326141921106e-06,1.6064018588656887e-05,3.189631125644715e-05,9.378882858580246e-05
8.270743272813339e-06,0.7161867509843919,9.527503885173434e-05,2.2985477216472906e-05,5.538752422815739e-05,0.0009960342476442096,0.0,0.0,0.00013041053722497918,9.665837220096066e-07,9.810857002306536e-05,9.399262071878421e-09,6.694876020638242e-06,4.914018214158945e-18,2.5834523657969445e-14,2.468925215480575e-11,8.592418101433568e-13,1.0871051290476306e-05,6.548872727770696e-15,1.0286462640077446e-11,7.091059897298546e-13,8.234147147683948e-19,2.8036998764849053e-12,4.457568342198146e-15,5.259646534649078e-13,3.613529016112568e-16,1.9732735588360377e-18,1.643085527978234e-17,1.2613307084581037e-24,1.4727571360653791e-22,1.0101172367382279e-11,1.6613738323978737e-20,7.065989433441717e-18,4.565452719041767e-17,3.76,0.0,0.439249331342421,0.9986880499632839,0.0004901936595276171,1.4270551503117034e-15,0.11697678797974796,0.09211353719191138,0.023531255731065417,3.948271804538888e-06,0.0007769594226952249,0.00054108449436178,1.990162343810699e-09,2.4716732604221145e-10,8.81806853190455e-15,3.6969318834189035e-05,5.109968619698827e-11,2.1919523034192228e-11,1.4699672236954298e-07,5.191127877503459e-11,3.638447984544366e-11,6.35138224788978e-17,3.623792768795659e-11,1.2047284963424298e-13,4.3686504187555496e-12,1.846876117517743e-11,3.675636905973443e-18,3.766534403053379e-17,2.9626865468118113e-10,2.2495506146766492e-12,1.0815152771497527e-05,4.152495755853682e-05,5.392067116332496e-05,1.224802620954912e-05,0.0005446430060303849,0.00042085413103304647,0.0012030319554414534,8.660418533810013e-06,1.705336066643628e-06,6.572685853799639e-06,1.6854332314834777e-05,3.350995935294552e-05,9.941100957524229e-05
