Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664)
0.03334898480040724,0.468516622612196,2.257876280979876e-09,4.2809233883108595e-10,7.80558093957248e-08,2.1711527373089737e-05,0.0,0.0,0.00016737096758392557,0.0002548694821940536,8.891127483663685e-05,1.6728966150554343e-06,5.3760903040608786e-11,2.568591214653187e-30,5.0205600955918205e-22,8.553002326424047e-15,1.446507964224776e-10,5.6247798469683274e-05,5.535558835891442e-23,3.6615057077843024e-22,6.6791147383143264e-21,9.91782712645613e-27,5.963625125370829e-17,4.433115908278535e-12,1.4288500237198262e-13,9.812852624255937e-16,1.2947412173097326e-23,6.363268204799831e-16,3.645641377914336e-15,3.543223187360203e-20,1.2871903848659111e-12,1.2079443488930998e-19,1.865300220271416e-21,2.4803336478825844e-16,3.76,0.0,0.7832039176397909,0.9985044037705664,0.0014042578005763666,5.319580713908529e-08,0.007150376286863843,0.00424150245849336,0.0022473473904230986,1.1702040813545995e-10,1.3742970767021248e-05,8.74269506472438e-08,8.481491950299571e-17,6.065049386557403e-18,4.221419349985153e-17,3.7633384981560706e-05,1.4399811673427532e-19,1.656635755183359e-20,0.00044923641263174674,3.480168881398434e-18,2.415852807730156e-14,6.334978209263528e-25,1.9481330066361827e-18,8.982049276421897e-20,1.108856042367446e-17,4.717237185759756e-16,1.9633091234668044e-26,3.0893155351624106e-25,9.252767714839451e-14,4.882574135755378e-16,6.744726261264991e-05,1.1560069038072032e-05,3.154708639242918e-07,6.326623300944379e-08,2.6710373518831775e-06,0.0009657840416019647,0.0017465886589261707,1.9218288150097202e-08,1.902921571197214e-09,3.648220572976347e-11,2.0805156338349033e-11,1.4116677497316664e-09,7.452451911106323e-08,5.093092849918616e-06,2.3505846205970402e-09,2.96624968963568e-08,4.40669121272001e-08,1.7098678463595154e-18,1.1144869892824566e-09,3.743321003286621e-16,1.438899471622103e-08,6.859404845140799e-09,5.6382074698411724e-08,1.6148329127801559e-12,2.1159267580384e-17,1.2495292070361005e-13,2.2517136605946362e-07,7.694238582949245e-10,2.1303977943136084e-08,3.4264231356061283e-08,1.3334226545910402e-08,2.764009721336555e-10,8.2359252677509e-14,7.44063821854919e-11,5.76292320632818e-17
0.0335306423208909,0.46852080571555305,2.284546860817242e-09,4.351832223751035e-10,7.916156246101824e-08,2.2087656955398766e-05,0.0,0.0,0.00016868597272111935,0.0002587571525579897,9.011872698282357e-05,1.716086964832442e-06,5.4811046557223847e-11,2.6781455173259224e-30,5.193159154819501e-22,8.743948215653428e-15,1.4624665165867102e-10,5.682042209921789e-05,5.832808522748386e-23,3.715771147788359e-22,6.988001589884267e-21,1.0207677651998666e-26,6.09701186164011e-17,4.578675722749659e-12,1.455989330106723e-13,1.0220831450508504e-15,1.3513485083083403e-23,6.54857271409214e-16,3.754869280385277e-15,3.664269059641042e-20,1.3105448590302643e-12,1.2378489877069427e-19,1.9216268798040697e-21,2.573398829795514e-16,3.76,0.0,0.7831128366194624,0.9984791259879432,0.0014328552560073826,5.4165510576275305e-08,0.007189697990707205,0.00425719680183062,0.002260030186972815,1.1701055505685402e-10,1.3742622852647491e-05,8.831647212867246e-08,8.56781455976903e-17,6.0754001665736894e-18,4.236894300194714e-17,3.787900310841289e-05,1.4695180926826143e-19,1.6905652091770695e-20,0.0004576024453541017,3.551452454337393e-18,2.446138100497307e-14,6.464700041453343e-25,1.988424790984724e-18,9.167822342147225e-20,1.1317901944172688e-17,4.814803907296622e-16,2.0035119535339922e-26,3.1525756840720027e-25,9.642424474994478e-14,4.90996056596091e-16,6.822806713760011e-05,1.1844821241198274e-05,3.206261919637222e-07,6.420284592459e-08,2.7105962108618344e-06,0.0009850717235976932,0.0017796938115823184,1.9442715875663484e-08,1.926511148967893e-09,3.7120610384847615e-11,2.1214289429393166e-11,1.4394398179113096e-09,7.517637498221708e-08,5.274101341775607e-06,2.3865497044019613e-09,3.010077747225181e-08,4.477557374181003e-08,1.7540361642852804e-18,1.1363749934393012e-09,3.8168375409012387e-16,1.4623656112531244e-08,6.952506859039271e-09,5.736226545866186e-08,1.6432421050835873e-12,2.1574819734750158e-17,1.2740688695793495e-13,2.2925023176395766e-07,7.788604489091534e-10,2.1689147260146305e-08,3.477237298384736e-08,1.3627088258005541e-08,2.80919596116802e-10,8.37881820698964e-14,7.531636416401297e-11,5.834198879578273e-17
0.033712299841374554,0.4685250021980763,2.311349909506085e-09,4.4234114973331433e-10,8.027453993939169e-08,2.2468170685688435e-05,0.0,0.0,0.0001700002906054382,0.00026267525446707065,9.13361320047819e-05,1.760126944530297e-06,5.587470194288807e-11,2.805665100152412e-30,5.370487957805181e-22,8.937903337856991e-15,1.4784514974155004e-10,5.739518961980074e-05,6.14432840987098e-23,3.7704729049734986e-22,7.3093119927295e-21,1.050398373393283e-26,6.232501311584246e-17,4.727944434038425e-12,1.4833994032130924e-13,1.0643357263843285e-15,1.410024529938526e-23,6.73803852898635e-16,3.866490017460528e-15,3.788808037176372e-20,1.3341513016426026e-12,1.2682761095949466e-19,1.979359031437384e-21,2.66928512440373e-16,3.76,0.0,0.7830210380899669,0.9984535569173643,0.0014618555662403783,5.514593280725519e-08,0.007229023432566313,0.004272771591419795,0.0022727244855990274,1.1700056789752445e-10,1.3742270929118765e-05,8.920935242246362e-08,8.654463296778709e-17,6.085707992985759e-18,4.2522478419547944e-17,3.81245754056898e-05,1.4994694945705079e-19,1.7249687914154368e-20,0.00046606404867935897,3.6237322454212e-18,2.4765458147833214e-14,6.59623416720735e-25,2.0292861677247344e-18,9.356221690538391e-20,1.1550485678450773e-17,4.913749959098303e-16,2.0442764417857984e-26,3.2167196160479677e-25,1.0046063889926393e-13,4.937368518257514e-16,6.901463887884597e-05,1.2134633734776348e-05,3.258391291371928e-07,6.514785715278203e-08,2.7505092547659233e-06,0.0010046410211647784,0.00181322703002198,1.9667688319733895e-08,1.9502103563782633e-09,3.7764859822779147e-11,2.162867775763776e-11,1.4675688235339811e-09,7.583196210238652e-08,5.460521413450548e-06,2.4229189378163002e-09,3.0542951254020964e-08,4.549801123012155e-08,1.7990500033099695e-18,1.1585429430585986e-09,3.891294338592031e-16,1.486092482348946e-08,7.046231411807122e-09,5.83513102499743e-08,1.671920193132101e-12,2.1995686657370033e-17,1.2989223852492602e-13,2.3337018185366942e-07,7.883923239522949e-10,2.2078169943406895e-08,3.528508656738423e-08,1.3925469287162368e-08,2.855068961569037e-10,8.522991866128609e-14,7.623547321652148e-11,5.906192434150142e-17
0.03389395736185821,0.4685292121587051,2.3382838708199767e-09,4.495659620348761e-10,8.13946862471433e-08,2.2853088768856635e-05,0.0,0.0,0.00017131386309243577,0.0002666236390656596,9.256352487487866e-05,1.8050274925484855e-06,5.6951926922905224e-11,2.9331964055207283e-30,5.552677327739045e-22,9.13489084268229e-15,1.4944615259315213e-10,5.79720849541166e-05,6.47071879762667e-23,3.8256104443510433e-22,7.643465766175823e-21,1.0806808158404822e-26,6.370109215945463e-17,4.880985392986549e-12,1.5110788282842054e-13,1.108085922512909e-15,1.470828957891485e-23,6.931729543494307e-16,3.980532768432813e-15,3.916918815810596e-20,1.3580099109462999e-12,1.2992303798679124e-19,2.0385244436854934e-21,2.768055435015727e-16,3.76,0.0,0.7829285171425722,0.998427695322927,0.0014912613192783765,5.6137091027600166e-08,0.007268352592710084,0.004288226547754419,0.0022854304178765075,1.1699044586530086e-10,1.3741914979424649e-05,9.010556886896626e-08,8.741435962033843e-17,6.0959727915247e-18,4.267479688451451e-17,3.837009919655303e-05,1.5298380729192444e-19,1.759849525533617e-20,0.0004746214049781342,3.697014609054455e-18,2.5070737257257926e-14,6.729592138059901e-25,2.0707208459911094e-18,9.547264424488773e-20,1.1786332740493162e-17,5.014084323936144e-16,2.0856061682236697e-26,3.281752964311314e-25,1.0464088523199995e-13,4.964798242297659e-16,6.980700789845533e-05,1.2429554034031137e-05,3.3110996259154465e-07,6.610127817571224e-08,2.790776936471251e-06,0.0010244943479704172,0.0018471905683831653,1.9893183903309297e-08,1.974017946501792e-09,3.841491921294182e-11,2.2048343682397985e-11,1.4960562756576342e-09,7.649128831820372e-08,5.652482661846615e-06,2.4596930743875166e-09,3.098902239311978e-08,4.6234487109250484e-08,1.8449186924864465e-18,1.1809919760720537e-09,3.966695218898265e-16,1.5100813433972828e-08,7.140576971406411e-09,5.934916107526642e-08,1.700866166533265e-12,2.2421889957864265e-17,1.3240910303061828e-13,2.375310976611479e-07,7.980192134177884e-10,2.2471033957705197e-08,3.58023783855191e-08,1.4229462443581694e-08,2.901636645210937e-10,8.668438949662804e-14,7.716368128696306e-11,5.978901911141327e-17
0.03407561488234187,0.4685334356958556,2.3653471578669325e-09,4.568574887263027e-10,8.252194477655477e-08,2.3242431116999713e-05,0.0,0.0,0.00017262663212417413,0.0002706021529453456,9.380094052276082e-05,1.8507995943845294e-06,5.8042777780592864e-11,3.0677784412540266e-30,5.739811468673945e-22,9.334932850610106e-15,1.5104952228736265e-10,5.855109198174815e-05,6.812597249143424e-23,3.8811832222117566e-22,7.990893879995164e-21,1.1116407634504373e-26,6.509850682048759e-17,5.037862309328062e-12,1.5390261325709727e-13,1.1533775925023635e-15,1.5338226577582363e-23,7.129710104537559e-16,4.097026590411521e-15,4.048681132695349e-20,1.3821208541989526e-12,1.3307164431967696e-19,2.0991513048618735e-21,2.8697734351063694e-16,3.76,0.0,0.7828352688922373,0.9984015399885955,0.001521075082017234,5.713900144806988e-08,0.007307685451130942,0.004303561402429414,0.0022981481162493936,1.1698018817410265e-10,1.3741554986828163e-05,9.100509878751276e-08,8.828730354187169e-17,6.106194492471463e-18,4.282589564188255e-17,3.8615571813698966e-05,1.5606265100269615e-19,1.795210413381421e-20,0.00048327468703103494,3.771305853739934e-18,2.53771959483791e-14,6.864785422240933e-25,2.1127325090641673e-18,9.740967527683892e-20,1.2025464097119185e-17,5.115815921974232e-16,2.1275046870317155e-26,3.3476813214588343e-25,1.0896909067216057e-13,4.992249989481201e-16,7.060520441504959e-05,1.2729629390167027e-05,3.3643897587414616e-07,6.706311975129582e-08,2.831399678166666e-06,0.0010446341179427907,0.0018815866524663817,2.0119180971361357e-08,1.9979326638154076e-09,3.90707522738377e-11,2.247330904577904e-11,1.524903661952116e-09,7.715436116203141e-08,5.850116931497057e-06,2.4968728304087508e-09,3.1438994690103324e-08,4.6985267516734305e-08,1.8916513221405175e-18,1.2037232141575151e-09,4.04304394911199e-16,1.5343334356729098e-08,7.235541970419335e-09,6.035576837050713e-08,1.7300789735281416e-12,2.2853450930009327e-17,1.3495760622231744e-13,2.4173285321148195e-07,8.07740830494315e-10,2.2867726568864266e-08,3.632425431368893e-08,1.4539161785400503e-08,2.9489069345630246e-10,8.815151931137947e-14,7.81009586764759e-11,6.052325225991377e-17
0.03425727240282553,0.46853767290740556,2.3925381545194687e-09,4.642155479630924e-10,8.365625789569287e-08,2.363621734412541e-05,0.0,0.0,0.00017393853972113156,0.0002746106381317546,9.50484138310184e-05,1.8974542817420221e-06,5.914730939076896e-11,3.206937117134286e-30,5.931983363238737e-22,9.538051404420322e-15,1.52655121202506e-10,5.913219454147521e-05,7.170601912660477e-23,3.937190669321622e-22,8.352038740530263e-21,1.1432858066020527e-26,6.651740730185231e-17,5.198639239930979e-12,1.5672397822002582e-13,1.2002555913419521e-15,1.5990676991278495e-23,7.332045011625899e-16,4.216000409231815e-15,4.184175749633043e-20,1.4064842675504994e-12,1.3627389169433922e-19,2.1612682154372484e-21,2.9745035664099523e-16,3.76,0.0,0.7827412884782521,0.9983750897184313,0.001551299399865086,5.8151679294690045e-08,0.00734702198754504,0.004318775898184842,0.0023108777140445494,1.169697940440438e-10,1.3741190934868931e-05,9.190791947913828e-08,8.91634427010213e-17,6.116373030681786e-18,4.29757720503319e-17,3.8860990598951524e-05,1.591837470389951e-19,1.831054434810077e-20,0.0004920240580054347,3.84661224185252e-18,2.5684811703878544e-14,7.001825403836973e-25,2.1553248139962665e-18,9.93734786287964e-20,1.2267900565857492e-17,5.218953609865037e-16,2.1699755263166776e-26,3.4145102390539284e-25,1.1344944418961213e-13,5.019724012986618e-16,7.14092588016864e-05,1.3034906779594382e-05,3.418264487844072e-07,6.803339189546723e-08,2.872377870465332e-06,0.0010650627450111592,0.0019164174793172915,2.0345657784713916e-08,2.021953243793453e-09,3.973232137672114e-11,2.2903595236026437e-11,1.554112440479135e-09,7.782118805537162e-08,6.053558333682654e-06,2.5344588769067746e-09,3.189287158478821e-08,4.775062223405074e-08,1.9392569653773428e-18,1.2267377554231183e-09,4.120344217173136e-16,1.5588499825608513e-08,7.331124806369483e-09,6.137108077570283e-08,1.7595575142909387e-12,2.329039041802753e-17,1.375378711885902e-13,2.4597531526149096e-07,8.175568716713117e-10,2.3268234347637253e-08,3.685071981394347e-08,1.4854662622323886e-08,2.996887752794725e-10,8.963123019691753e-14,7.904727405422549e-11,6.126460169403612e-17
0.034438929923309186,0.46854192389067917,2.419855213768683e-09,4.716399465901372e-10,8.479756695005313e-08,2.4034466760883844e-05,0.0,0.0,0.00017524952797442152,0.0002786489320714316,9.630597963051292e-05,1.9450026315633056e-06,6.026557519370861e-11,3.351464498054664e-30,6.129290200073131e-22,9.74426837325987e-15,1.5426281194731153e-10,5.97153764335708e-05,7.54539423335718e-23,3.9936321920214187e-22,8.727354421361004e-21,1.175625832751747e-26,6.795794236436668e-17,5.3633805763825165e-12,1.595718179028274e-13,1.2487658058002455e-15,1.6666273666477394e-23,7.538799515166313e-16,4.337483010414013e-15,4.323484430631848e-20,1.431100255858743e-12,1.3953023856241014e-19,2.2249041398538194e-21,3.0823110327096286e-16,3.76,0.0,0.7826465710648791,0.9983483433368255,0.001581936796362469,5.91751388090506e-08,0.0073863621813922715,0.0043338697889487255,0.002323619345484809,1.1695926270153798e-10,1.374082280736638e-05,9.281400822905717e-08,9.004275505094532e-17,6.126508345610047e-18,4.312442358264573e-17,3.9106352902568734e-05,1.623473600459762e-19,1.8673845473822352e-20,0.0005008696714336406,3.922939988926689e-18,2.5993561877417406e-14,7.140723381693199e-25,2.1985013912881687e-18,1.0136422170409814e-19,1.251366281310356e-17,5.323506179965505e-16,2.2130221877676662e-26,3.482245227091216e-25,1.1808621739224085e-13,5.047220567802565e-16,7.221920158379978e-05,1.3345432892903371e-05,3.472726572466915e-07,6.901210386866012e-08,2.9137118718831285e-06,0.0010857826428418373,0.0019516852168104588,2.057259253016719e-08,2.0460784134512243e-09,4.039958753729239e-11,2.3339223173821066e-11,1.5836840331308447e-09,7.84917762987397e-08,6.26294326523738e-06,2.5724518428875557e-09,3.235065615049442e-08,4.853082470927054e-08,1.9877446731509147e-18,1.2500366678842273e-09,4.198599610238224e-16,1.5836321889750592e-08,7.427323841385032e-09,6.239504525243938e-08,1.7893006443220982e-12,2.3732728698044984e-17,1.4015001766901252e-13,2.5025834319290004e-07,8.274670164801552e-10,2.3672543159722743e-08,3.738177992735356e-08,1.5176061520430734e-08,3.045587021395569e-10,9.112344177234861e-14,8.000259443269057e-11,6.201304405497766e-17
0.034620587443792844,0.46854618874243226,2.447296658984502e-09,4.791304801428628e-10,8.594581226340847e-08,2.44371983693259e-05,0.0,0.0,0.00017655953903842524,0.0002827168676188011,9.757367269553371e-05,1.9934557650104215e-06,6.139762716747242e-11,3.501584404030827e-30,6.331826323108045e-22,9.953605340927715e-15,1.5587245734346004e-10,6.030062142211963e-05,7.937657417124478e-23,4.050507173609264e-22,9.117306843054481e-21,1.2086719911165236e-26,6.942025868344141e-17,5.532151032022298e-12,1.6244596637722173e-13,1.2989551549687073e-15,1.7365661671227325e-23,7.750039311785758e-16,4.461503030004468e-15,4.466689939243179e-20,1.4559688925292612e-12,1.4284114045443138e-19,2.2900884311882904e-21,3.19326179162653e-16,3.76,0.0,0.7825511118419989,0.9983212996887278,0.0016129897728029206,6.020939324871906e-08,0.007425706011836211,0.004348842839878346,0.002336373145702127,1.1694859337940353e-10,1.3740450588422921e-05,9.37233423090343e-08,9.092521853162543e-17,6.136600381332642e-18,4.3271847826153905e-17,3.9351656082514566e-05,1.655537528426801e-19,1.9042036861128588e-20,0.0005098116711925428,4.000295263108155e-18,2.6303423697180682e-14,7.281490568423566e-25,2.242265844583468e-18,1.0338207066777255e-19,1.2762771352380408e-17,5.42948235959712e-16,2.2566481463493862e-26,3.5508917535137973e-25,1.2288376504364307e-13,5.074739910759084e-16,7.30350634370947e-05,1.3661254123731249e-05,3.527778731945466e-07,6.99992641633928e-08,2.9554020084514014e-06,0.001106796224569914,0.001987392003234199,2.079996332267432e-08,2.0703068913597725e-09,4.10725104141846e-11,2.3780213300824193e-11,1.6136198306729155e-09,7.916613295635231e-08,6.47841042706422e-06,2.610852315024025e-09,3.2812351089811134e-08,4.932615207766836e-08,2.0371234340726637e-18,1.2736209942958253e-09,4.277813630543029e-16,1.608681240827677e-08,7.524137401920949e-09,6.342760726502726e-08,1.8193071794385205e-12,2.4180485565753564e-17,1.4279416256429362e-13,2.545817889812529e-07,8.37470927425943e-10,2.4080638162973364e-08,3.791743926707969e-08,1.5503456307303513e-08,3.095012656921955e-10,9.262807145058605e-14,8.09668851613505e-11,6.276855471131451e-17
0.03498390248476016,0.4685547604354669,2.502545851377034e-09,4.943090776754982e-10,8.826286786036115e-08,2.525618259528157e-05,0.0,0.0,0.00017917639849302793,0.0002909409719182521,0.00010013957940813075,2.093121082575124e-06,6.370329011547795e-11,3.819103483744272e-30,6.75297313766199e-22,1.03817244812644e-14,1.5909706481002603e-10,6.147723557835742e-05,8.777446474747591e-23,4.16555493344258e-22,9.943046005565472e-21,1.276925032595323e-26,7.241081300898497e-17,5.8820396845249844e-12,1.682724955479441e-13,1.4045641246517098e-15,1.8838453571266004e-23,8.186239774307379e-16,4.717269066732695e-15,4.7651274184896756e-20,1.5064642464447733e-12,1.496284159755205e-19,2.425221507157825e-21,3.424860747821001e-16,3.76,0.0,0.7823579488592333,0.9982663160770057,0.0016763523571795272,6.231033501801254e-08,0.007504404497787917,0.004378425539238551,0.002361917797618448,1.169268377601785e-10,1.3739693814056287e-05,9.55516554940278e-08,9.269951059389192e-17,6.156654414709158e-18,4.3563005371266305e-17,3.984207453890386e-05,1.7209591982931942e-19,1.9793206679270024e-20,0.0005279853568258234,4.1581128255164024e-18,2.692639058287365e-14,7.568676982280541e-25,2.331572657558969e-18,1.0749974464054881e-19,1.3271108585860786e-17,5.64574012692674e-16,2.345651719429236e-26,3.690941080334902e-25,1.3297902188057195e-13,5.129847997804521e-16,7.468466779804578e-05,1.4308965962148834e-05,3.6396639453944563e-07,7.199895976198162e-08,3.039851825120618e-06,0.0011497140879564059,0.002060131125618655,2.125592516957303e-08,2.119068604878785e-09,4.2435158218086156e-11,2.4678359473106244e-11,1.6745894413895399e-09,8.052617855437618e-08,6.928157873122099e-06,2.688877909406679e-09,3.374748100616401e-08,5.096330858066076e-08,2.1385898414345417e-18,1.32164992841705e-09,4.439131119752982e-16,1.659584525891251e-08,7.719601225865384e-09,6.551829797601508e-08,1.880105520898523e-12,2.5092331747503296e-17,1.4817890043812555e-13,2.633493056289763e-07,8.577586140908681e-10,2.490812389575039e-08,3.9002571890785184e-08,1.6176631187746776e-08,3.196074662783669e-10,9.5674243314325e-14,8.2922230897443e-11,6.430067612713066e-17
0.035347217525727476,0.46856338874861075,2.558271726094368e-09,5.097494792314494e-10,9.060692688490177e-08,2.6093315669390112e-05,0.0,0.0,0.00018178865633654284,0.00029928152154715695,0.0001027464108516937,2.196540050139743e-06,6.606468405570999e-11,4.160036277123817e-30,7.1962008061605265e-22,1.0822576740140341e-14,1.6232785204471069e-10,6.266190649017386e-05,9.695909126559436e-23,4.282328570207086e-22,1.083322816272482e-20,1.3481287957617204e-26,7.549020703211634e-17,6.248828840449101e-12,1.7420211607535816e-13,1.5174788300354358e-15,2.0414460854404127e-23,8.641180734382509e-16,4.983524273122872e-15,5.0801697742944366e-20,1.5579702819076318e-12,1.5663929812264896e-19,2.566910120150355e-21,3.6698429110241637e-16,3.76,0.0,0.7821617615860974,0.998210130062628,0.0017414067040130389,6.44545910079113e-08,0.007583117273187766,0.004407522343551216,0.00238751276951906,1.1690452118101322e-10,1.3738920490365631e-05,9.739267703390446e-08,9.448614223597394e-17,6.1765347767010826e-18,4.384922769077116e-17,4.033222496657251e-05,1.7881231325782177e-19,2.0564284002499086e-20,0.0005465460721390197,4.32011330757464e-18,2.755352781644725e-14,7.863472586643553e-25,2.4232735330145082e-18,1.1172780455176888e-19,1.3793073249209716e-17,5.867795400859727e-16,2.4370134999226788e-26,3.834701104938493e-25,1.437717367347831e-13,5.185050366752788e-16,7.635832021135334e-05,1.4978407089238258e-05,3.753941035058162e-07,7.403253073250392e-08,3.1257292568165934e-06,0.0011938356191889652,0.00213465134537356,2.1713366938126935e-08,2.168227969417724e-09,4.381991519861252e-11,2.5598187533268172e-11,1.7370317401672957e-09,8.190137619422537e-08,7.403957040493841e-06,2.768539492781692e-09,3.469827529571011e-08,5.266438328503753e-08,2.2437270971723922e-18,1.370832364496668e-09,4.60432290439158e-16,1.711568922333394e-08,7.91750216830763e-09,6.764268604400603e-08,1.941942251077523e-12,2.602607716256014e-17,1.5369295997192897e-13,2.7227653536407306e-07,8.784168969981255e-10,2.575055889331505e-08,4.010614573155231e-08,1.687499525764984e-08,3.300136943609872e-10,9.876904006785573e-14,8.491300137793859e-11,6.586074383322865e-17
0.03571053256669479,0.46857207443390075,2.6144598101928864e-09,5.254496436504769e-10,9.2977475265863e-08,2.6948737971992695e-05,0.0,0.0,0.00018439585143398843,0.00030773701276655836,0.0001053944426999456,2.3038031262989272e-06,6.84821700936726e-11,4.526594486254513e-30,7.662294779740714e-22,1.1276325952341304e-14,1.6556373285255697e-10,6.385450321395376e-05,1.0699383406346314e-22,4.400822367308541e-22,1.1792028131352799e-20,1.4223733348587943e-26,7.865954636349074e-17,6.633046439808214e-12,1.8023328138866633e-13,1.6381129262721297e-15,2.2099292305844552e-23,9.115403408628095e-16,5.260491432291866e-15,5.4125136763891465e-20,1.610486439144725e-12,1.6387731172489317e-19,2.715403186972429e-21,3.928762366195301e-16,3.76,0.0,0.7819625125304603,0.9981527331682756,0.0018081719841644105,6.664223193117774e-08,0.0076618441614128155,0.004436131782096268,0.002413159176485392,1.1688163774576867e-10,1.3738130500672815e-05,9.924622487330122e-08,9.628493675052015e-17,6.1962411885203046e-18,4.413049964759579e-17,4.082208645632883e-05,1.8570496790332252e-19,2.135549527250498e-20,0.0005654946188337683,4.486344298143331e-18,2.818464908231486e-14,8.165963885501416e-25,2.5173963017837527e-18,1.1606753369187975e-19,1.432882376811785e-17,6.095715582496108e-16,2.5307602967708402e-26,3.9822140118580746e-25,1.5529979621656677e-13,5.240349141629803e-16,7.805627126407546e-05,1.5669936851667108e-05,3.8706301855503323e-07,7.610001592313163e-08,3.2130356833994696e-06,0.0012391800759871917,0.002210968661703805,2.2172111316568066e-08,2.2177744439902823e-09,4.5226410486469226e-11,2.6539843255875297e-11,1.8009566473814195e-09,8.329177358884624e-08,7.907002286199876e-06,2.849840205284471e-09,3.566474158510736e-08,5.443172791374903e-08,2.352605190421671e-18,1.4211756637062205e-09,4.773413707810124e-16,1.7646431724727762e-08,8.117825534548682e-09,6.980027996073933e-08,2.0048064240267414e-12,2.6981861553917514e-17,1.5933716639184703e-13,2.81362033425133e-07,8.99442477458288e-10,2.6607799527625453e-08,4.122818148523305e-08,1.75993769099898e-08,3.407262497265145e-10,1.0191171973037191e-13,8.693886095055743e-11,6.74485159457192e-17
0.03607384760766211,0.468580818232812,2.6710951718660163e-09,5.414073508197015e-10,9.53739827112656e-08,2.782258445565991e-05,0.0,0.0,0.00018699752309836015,0.0003163058672252582,0.00010808394926290633,2.4150013789664048e-06,7.09560839616057e-11,4.91849326555882e-30,8.152048396926151e-22,1.1743131717852258e-14,1.688036268835952e-10,6.50548944633578e-05,1.1794625464991506e-22,4.521030290975363e-22,1.2823830587625443e-20,1.4997464543010113e-26,8.191990434107016e-17,7.035224274158632e-12,1.8636434906823184e-13,1.7668979452595695e-15,2.3898759519677773e-23,9.609455769711997e-16,5.548390071633105e-15,5.762870364727756e-20,1.6640116420159782e-12,1.7134592350366003e-19,2.870955895148473e-21,4.2021845457550136e-16,3.76,0.0,0.781760164673117,0.9980941172669624,0.0018766669762913658,6.887331284820857e-08,0.007740584981436718,0.004464252567140809,0.0024388581493402645,1.168581816708935e-10,1.3737323733121525e-05,1.0111211698162758e-07,9.809571745225391e-17,6.2157734473165634e-18,4.4406807973262345e-17,4.131163817778616e-05,1.9277588748730269e-19,2.2167063104842898e-20,0.0005848316427036113,4.656852582171242e-18,2.881956641576005e-14,8.476235919691641e-25,2.613968336717332e-18,1.2052019423478196e-19,1.4878515961384148e-17,6.329566963896444e-16,2.626918465461314e-26,4.133521272106826e-25,1.6760246619517238e-13,5.29574647878379e-16,7.97787737282402e-05,1.638390880501116e-05,3.9897508175690757e-07,7.820144054481016e-08,3.3017719112205273e-06,0.001285766680511449,0.002289098561112842,2.263198018516847e-08,2.267697366220539e-09,4.665425216160442e-11,2.7503464221593968e-11,1.8663735292419823e-09,8.469741496573395e-08,8.438526479344388e-06,2.9327824901000822e-09,3.664688097943218e-08,5.626775491313319e-08,2.465293102557394e-18,1.472686737092236e-09,4.94642674137158e-16,1.818815657365328e-08,8.32055603842524e-09,7.19905648532111e-08,2.0686864690673453e-12,2.7959816117366867e-17,1.6511229444416874e-13,2.9060424120601366e-07,9.208317952962389e-10,2.7479691302912084e-08,4.2368692250207506e-08,1.835062501062093e-08,3.517514096449279e-10,1.0510150595605722e-13,8.899944845439454e-11,6.906373099233497e-17
