Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509),S(2711),S(5098),S(2834),S(2508),S(2715),S(195),C2HFO(286),S(1948),C2HF3(125),C2HF4(54),S(5101)
8.87467907130917e-05,0.5292469670569931,4.251605072733987e-10,2.5093158352035378e-11,3.525433252696093e-09,4.4690895638087656e-08,0.0,0.0,1.6932425014519519e-06,2.9785719079141666e-08,1.5748025224122262e-08,4.832874971627981e-11,2.197237527683742e-14,8.115024146505663e-27,5.255739710041746e-25,3.6672841149672873e-17,3.245421475496337e-12,3.506809811732403e-08,6.002384616771085e-18,1.031996275239486e-23,-1.9377554642845835e-24,1.9280254523536115e-25,2.9379881732785646e-17,1.456932548219873e-17,2.7035932257965835e-17,2.402405991003719e-17,1.8676346986485356e-31,1.1853331643589803e-22,4.993701476193883e-21,4.564655252210494e-24,5.962183019841686e-17,2.6828548611891185e-25,1.2814584199305095e-26,6.109056161934219e-24,3.76,0.0,0.8975084483493024,0.9999556409051692,8.0807636844069e-07,1.0105843220194129e-11,0.0005780061961959976,0.0004175116860613918,0.0001603943498935323,3.0607546399978624e-09,4.175158491831431e-05,9.924058375755328e-10,8.874985149923718e-18,6.194049397250183e-16,8.080648510561738e-18,4.750239567617417e-07,3.3317933582788064e-23,3.1307306634276068e-24,1.6310625482085383e-09,1.8999038856432945e-22,1.0174441135815623e-16,1.06575959437432e-28,7.220439061200814e-23,1.6608731052881225e-24,4.119049777058023e-30,6.04217252238763e-29,1.3930883070448661e-15,1.44483728197513e-22,3.2366726938235195e-21,1.2929304694190583e-16,4.262953775106033e-07,2.641533568682469e-10,2.529855382435985e-12,2.4847329439837984e-08,1.8526823451674747e-18,9.548381217332963e-11,1.0099560230808754e-10,8.706148891523132e-15,1.5684071060483793e-13,2.8589653455465666e-13,9.044583260002936e-12,4.285416080451576e-08,2.9995032472375696e-09,2.1004720335029502e-07,5.403403961097483e-10,1.1172595776290853e-06,1.2047888634502482e-06,9.098869031850567e-09,1.1376575689756962e-08,4.4617695221919354e-21,2.9681339310178123e-10,1.2912178157844139e-12,1.3818385209585934e-18,3.6215150294386275e-10,8.8925274563031e-12,2.590341508542307e-10,1.0059088761010633e-19,6.2292458344889e-16,1.0169472516850195e-10,1.8559192058790882e-08,2.0658226794184686e-12,3.7975863738323376e-10,9.39206932826547e-16,6.074395287459406e-11,1.0460994452386798e-12,1.362649635068468e-13,1.017547004129792e-12,3.8849473979191325e-16,4.0572724311892405e-20,1.774335183226857e-13,1.0537109650026004e-20,3.9923128394513574e-22,2.5946762651010156e-21,2.9546005130759573e-17,8.60416232080637e-23,1.11306221306214e-15,1.119056337743877e-10,1.035010113934734e-15
9.026057893022744e-05,0.5292478897224226,4.281783330924083e-10,2.5310701222155582e-11,3.528226070523093e-09,4.5788668699529175e-08,0.0,0.0,1.7272032259133356e-06,3.089943458862943e-08,1.6348568741372583e-08,5.017953901318964e-11,2.2597488117085747e-14,-4.690450274170043e-27,5.871397106190836e-25,3.680067010297135e-17,3.31769465958023e-12,3.627438015697701e-08,6.214862901308189e-18,1.1417465792066343e-23,-2.016371466106049e-24,-1.140660256179076e-25,2.9383215540107125e-17,1.5173966178777172e-17,2.787850512131194e-17,2.529533729498019e-17,1.9980986591881646e-31,1.2688434111127459e-22,5.31418735243709e-21,4.7746190756426896e-24,6.150027985182214e-17,2.8470713751205506e-25,1.3611337523956613e-26,6.531901723856926e-24,3.76,0.0,0.8974985300741187,0.9999555884754213,8.229529359480158e-07,1.0519376352733565e-11,0.0005878625780029563,0.00042462996125679496,0.00016312902436896703,3.060740090371494e-09,4.175158262890982e-05,1.0265451647795847e-09,9.1886972039515e-18,6.196109204311827e-16,8.218403464027525e-18,4.847383643138033e-07,3.571264073148463e-23,3.35579049608589e-24,1.7217655665591523e-09,2.0377158836666345e-22,1.0555805768266026e-16,1.1423588152528941e-28,7.806898449684918e-23,1.795916978024472e-24,4.41509682085739e-30,6.476439585506644e-29,1.4535168370812422e-15,1.5623210184649686e-22,3.500328305255755e-21,1.3149719634560405e-16,4.3449434014180315e-07,2.7358294332574264e-10,2.6407371472335565e-12,2.48493039951281e-08,1.9338811225024617e-18,9.732411500071459e-11,1.0279441099816088e-10,8.750266604827679e-15,1.5970478180322184e-13,2.9123668900634243e-13,9.224331516985499e-12,4.297819083644873e-08,3.0087207653192093e-09,2.1085063948200537e-07,5.424072924491372e-10,1.1450298626111867e-06,1.2311848787015901e-06,9.296082094359517e-09,1.1580012420740759e-08,4.6548413589096264e-21,3.061176630524911e-10,1.3169847385865753e-12,1.4093919713440397e-18,3.6319937325442594e-10,9.196017370777596e-12,2.5983036604854603e-10,1.0259539196010904e-19,6.352997729757702e-16,1.0481551573872322e-10,1.8559117952336787e-08,2.129236553617961e-12,3.7975643729035127e-10,9.392016277818541e-16,6.224065659820086e-11,1.0815356062379899e-12,1.4202667256307879e-13,1.0416619238978597e-12,3.976146678778045e-16,4.2159555083936853e-20,1.8749446919043972e-13,1.0573757339398775e-20,4.0061999489386963e-22,2.6966454346386627e-21,3.031644524575598e-17,8.832821414293698e-23,1.1365730960280562e-15,1.1620863238204558e-10,1.0951006592888554e-15
9.177436714736318e-05,0.5292488123800064,4.31182270855563e-10,2.5527656941652553e-11,3.531054966869721e-09,4.6894176944156113e-08,0.0,0.0,1.7612147878471244e-06,3.2034102975299425e-08,1.6961311249387012e-08,5.206678190292558e-11,2.3230955003978908e-14,-4.867474758286819e-27,5.895643326906966e-25,3.6929856660466656e-17,3.390281472170891e-12,3.750105080522908e-08,6.43126753736689e-18,1.2289546610659034e-23,-2.0334077075493746e-24,-1.3193467518194444e-25,2.938658707672205e-17,1.5792447161656525e-17,2.8734574344964746e-17,2.6611229296441062e-17,2.1344738419833487e-31,1.3566478481015523e-22,5.64897580993915e-21,4.9902538604988225e-24,6.34240499152402e-17,3.018284565396136e-25,1.4442834300946636e-26,6.97628307483099e-24,3.76,0.0,0.8974886117483876,0.9999555359207308,8.378412883980505e-07,1.0942032938275879e-11,0.0005977188638164829,0.0004317481197592273,0.00016586365760070762,3.0607255401960704e-09,4.175158026539447e-05,1.0612616252954906e-09,9.507860439218565e-18,6.198168977624608e-16,8.356155404761439e-18,4.944907164470579e-07,3.823509074345995e-23,3.592862464991921e-24,1.8158313158678027e-09,2.1829489307422163e-22,1.094447050452607e-16,1.2230439739266145e-28,8.42946009513842e-23,1.939283069229865e-24,4.7269354864632264e-30,6.933871151153472e-29,1.515508755221213e-15,1.6870451539651668e-22,3.7802620900228236e-21,1.3370127575510237e-16,4.4271391157526796e-07,2.831869126617831e-10,2.7547465817438325e-12,2.485122965032964e-08,2.017370103023903e-18,9.917102312348731e-11,1.0459548410256027e-10,8.794414861734797e-15,1.6257688945061782e-13,2.9659497010533386e-13,9.40455999345072e-12,4.309996096033995e-08,3.017799429843884e-09,2.1163479273438658e-07,5.444245116360915e-10,1.17290436562468e-06,1.2576567948507673e-06,9.493721245881508e-09,1.1783454549353594e-08,4.8530491580982935e-21,3.1551127667018144e-10,1.3428202321228578e-12,1.4370187834113767e-18,3.6422811824047723e-10,9.504809848964988e-12,2.606145453036191e-10,1.0460523544227587e-19,6.477080065410047e-16,1.0797242971741834e-10,1.855904564947226e-08,2.1933845428039405e-12,3.797542741080157e-10,9.391964170293551e-16,6.374333977920973e-11,1.1175431460911436e-12,1.4792062575527565e-13,1.0658386979423833e-12,4.067576087425803e-16,4.3778377653057733e-20,1.9793861748930298e-13,1.0610790690792592e-20,4.020233277012623e-22,2.8006986522167833e-21,3.109499502454542e-17,9.064062788310816e-23,1.160151851914749e-15,1.2059239650340822e-10,1.1575376426797653e-15
9.328815536449891e-05,0.5292497350297488,4.3417345152616346e-10,2.5744083827153905e-11,3.5339203429148567e-09,4.8007385956915476e-08,0.0,0.0,1.7952757857768685e-06,3.318971190036851e-08,1.758630074205066e-08,5.3990576353223624e-11,2.3872804287903727e-14,9.082758967473718e-27,5.415385407916023e-25,3.706036080679151e-17,3.4631818255223674e-12,3.8748109613397744e-08,6.651614166945151e-18,1.2045197630757145e-23,-2.1059981738113312e-24,1.8935020799507169e-25,2.9389995517329296e-17,1.6424854263168932e-17,2.96042211804028e-17,2.7972553644668985e-17,2.277043339503313e-31,1.4488910830452002e-22,5.998443001251166e-21,5.2116212209560804e-24,6.539397391993549e-17,3.196672485190588e-25,1.5310004281988328e-26,7.44293570703482e-24,3.76,0.0,0.8974786933744207,0.9999554832419508,8.527415787287293e-07,1.1373852319121346e-11,0.0006075750536840414,0.0004388661614944763,0.00016859824959812594,3.060710989716223e-09,4.175157828072512e-05,1.096555209887563e-09,9.832474768583563e-18,6.200228711415705e-16,8.493905723745773e-18,5.042809514950844e-07,4.088980435699436e-23,3.842372165299865e-24,1.913323277667648e-09,2.3358682747627194e-22,1.134044656001264e-16,1.3079596573211888e-28,9.08964696658039e-23,2.091322839076965e-24,5.055124581895651e-30,7.41528692691277e-29,1.579080459058306e-15,1.819315476555606e-22,4.077162806176656e-21,1.3590544296988306e-16,4.5095409282581426e-07,2.9296581080657096e-10,2.871933143138659e-12,2.4853109823920246e-08,2.1031854952282103e-18,1.0102454660647618e-10,1.0639882430819096e-10,8.83862748085561e-15,1.6545713740385482e-13,3.01971559196381e-13,9.58527518468723e-12,4.321963159799748e-08,3.0267495527527297e-09,2.124009736754952e-07,5.463954293697834e-10,1.2008806256150403e-06,1.2842032872297728e-06,9.691775613876624e-09,1.1986901961935226e-08,5.0564586871601845e-21,3.249934621275387e-10,1.368725226736295e-12,1.4647199520917591e-18,3.65239095152662e-10,9.818910020600454e-12,2.613875818310624e-10,1.0662049044675302e-19,6.601497291081407e-16,1.1116514349108389e-10,1.855897511137382e-08,2.2582600621451885e-12,3.797521470402227e-10,9.391912990274411e-16,6.525189369158386e-11,1.1541211619954663e-12,1.539473256819418e-13,1.090075343994132e-12,4.1592283790033187e-16,4.542925933335421e-20,2.0877349948511173e-13,1.0648211759242057e-20,4.0344134624515205e-22,2.906841420891371e-21,3.18816913292625e-17,9.297899929458722e-23,1.1837972840003984e-15,1.2505669448317765e-10,1.2223689406872785e-15
9.480194358163465e-05,0.529250657671655,4.371529363618152e-10,2.5960036665771636e-11,3.5368225738519616e-09,4.91282641423375e-08,0.0,0.0,1.8293849107712922e-06,3.436624813825129e-08,1.8223585134516837e-08,5.595102165045294e-11,2.452306441880754e-14,-4.227285526424297e-27,6.0243774015103085e-25,3.719222919158027e-17,3.5363956938465874e-12,4.001555613088249e-08,6.875918697478586e-18,1.306567198397659e-23,-2.082610455931993e-24,-4.890367675005189e-26,2.939344175770366e-17,1.707127393739795e-17,3.048752741225426e-17,2.9380131324381254e-17,2.4284357145649574e-31,1.545720340144012e-22,6.362969138274446e-21,5.4387832215315195e-24,6.741088696602928e-17,3.3824149659130994e-25,1.6213789567647315e-26,7.932609702781268e-24,3.76,0.0,0.8974687749543572,0.9999554304409379,8.676539615114494e-07,1.1814873829541563e-11,0.0006174311476530388,0.00044598408638827806,0.0001713328003706961,3.0606964386818292e-09,4.175157603173163e-05,1.1324259093141595e-09,1.0162540104848973e-17,6.202288414092534e-16,8.631652589972653e-18,5.141090088510022e-07,4.3681383219489916e-23,4.1047528253228335e-24,2.0143049880240856e-09,2.496743964104328e-22,1.1743736241001244e-16,1.3972530394644604e-28,9.789016676077307e-23,2.2523957520702097e-24,5.400232913919271e-30,7.921521287389368e-29,1.6442484207868236e-15,1.9594447388562617e-22,4.391734930234828e-21,1.3810948914373289e-16,4.592148848825369e-07,3.029201881715491e-10,2.992346648584417e-12,2.4854947721759404e-08,2.1913637669015696e-18,1.0288469562142034e-10,1.0820443437422306e-10,8.88294178899899e-15,1.6834563000205523e-13,3.073666408042273e-13,9.766483609957686e-12,4.333735325194817e-08,3.0355808084832217e-09,2.1315041186405416e-07,5.483232126816059e-10,1.2289563491800086e-06,1.310823125952475e-06,9.890235116558397e-09,1.2190354553741207e-08,5.265136127430277e-21,3.3456353185362194e-10,1.3947006564977243e-12,1.4924964762623797e-18,3.6623357731820043e-10,1.0138323030306778e-11,2.621503136198544e-10,1.086412296377332e-19,6.726253908783527e-16,1.1439334241107248e-10,1.8558906301192354e-08,2.3238567090571235e-12,3.7975005533108193e-10,9.391862713111263e-16,6.676621804586554e-11,1.1912687527415406e-12,1.6010727417342064e-13,1.1143700170871029e-12,4.251096812298854e-16,4.7112218998423854e-20,2.2000666178648605e-13,1.0686022076510525e-20,4.0487410438519927e-22,3.0150760359987415e-21,3.2676571311255483e-17,9.534346074384218e-23,1.2075082810317235e-15,1.2960129091471553e-10,1.2896425386495554e-15
9.631573179877039e-05,0.5292515803057303,4.401217212236696e-10,2.6175566942451064e-11,3.5397620105422746e-09,5.025678255106254e-08,0.0,0.0,1.8635409407223163e-06,3.5563697640656426e-08,1.8873212264620512e-08,5.794821840438971e-11,2.518176393440306e-14,-7.088678746119597e-27,6.25302912350981e-25,3.732548484174761e-17,3.6099231064002585e-12,4.130338990381462e-08,7.104197300908795e-18,1.4287474911646414e-23,-2.2863214697459436e-24,-2.902426587123214e-25,2.9396926478393634e-17,1.7731793275813147e-17,3.138457536701972e-17,3.0834786629764445e-17,2.586415163725365e-31,1.647285482680717e-22,6.742938521271792e-21,5.671802374471756e-24,6.947562199018237e-17,3.5756938857307777e-25,1.715514486165275e-26,8.446069883150073e-24,3.76,0.0,0.8974588564901763,0.9999553775187454,8.825785928454843e-07,1.2265136803081922e-11,0.0006272871457708233,0.00045310189436631427,0.00017406730992799174,3.0606818870603405e-09,4.1751573591719905e-05,1.168873714327677e-09,1.0498056360761035e-17,6.204348084514247e-16,8.769396062880814e-18,5.239748289034604e-07,4.661450992325984e-23,4.380445313297211e-24,2.1188400377517854e-09,2.6658508500253667e-22,1.2154347708591492e-16,1.4910738826069751e-28,1.052916155159813e-22,2.4228692939024608e-24,5.7628392923833775e-30,8.453423280574226e-29,1.711029187698689e-15,2.107752672695142e-22,4.7246986904914405e-21,1.4031342276308098e-16,4.674962887090428e-07,3.1305059969199046e-10,3.1160372622524025e-12,2.48567463505047e-08,2.281941642365249e-18,1.0475148043495066e-10,1.1001231712651614e-10,8.927390980946225e-15,1.712424718373291e-13,3.12780396392387e-13,9.948191809075084e-12,4.345326711770237e-08,3.044302273320262e-09,2.1388426084754776e-07,5.502108328127064e-10,1.2571294002231783e-06,1.3375151700646323e-06,1.0089090414080238e-08,1.2393812228392355e-08,5.4791480749919525e-21,3.44220877973341e-10,1.4207474585581984e-12,1.5203493580565547e-18,3.6721275932480055e-10,1.0463054043451002e-11,2.629035268459667e-10,1.106675259210508e-19,6.851354431240334e-16,1.1765672064022306e-10,1.8558839183920283e-08,2.390168260074578e-12,3.797479982629448e-10,9.391813321912055e-16,6.828622046979249e-11,1.2289850186368864e-12,1.6640097279588563e-13,1.138721001068511e-12,4.3431751185258977e-16,4.882730820292527e-20,2.3164566146149256e-13,1.0724223303808288e-20,4.0632168604758145e-22,3.12540694754399e-21,3.3479672330679975e-17,9.773414699108654e-23,1.231283811948715e-15,1.3422594704499917e-10,1.3594065314641769e-15
9.782952001590612e-05,0.5292525029319805,4.4308074061871003e-10,2.6390723042567085e-11,3.542738981060447e-09,5.139291471719017e-08,0.0,0.0,1.8977427349792015e-06,3.6782045596682515e-08,1.953522989421502e-08,5.998226855217558e-11,2.5848931455885735e-14,1.3286921387493197e-26,5.590586629590773e-25,3.746007057328827e-17,3.683764141398344e-12,4.261161048322543e-08,7.336466413046144e-18,1.391977050047257e-23,-2.694215574422321e-24,1.0100715394924146e-25,2.940044853223962e-17,1.8406500021576426e-17,3.229544787900271e-17,3.233734721931252e-17,2.750235644035277e-31,1.7537390341434918e-22,7.138739567691427e-21,5.9107416375379945e-24,7.158901514888092e-17,3.7766932751944806e-25,1.8135037535932945e-26,8.984095957253196e-24,3.76,0.0,0.897448937983706,0.9999553244757226,8.975156302593382e-07,1.2724680579010091e-11,0.0006371430480846857,0.00046021958535420504,0.00017680177827967332,3.0606673351987605e-09,4.175157165618549e-05,1.2058986156745477e-09,1.0839023449009717e-17,6.206407713753415e-16,8.907138290811748e-18,5.338783529901601e-07,4.969394804213626e-23,4.669898141679193e-24,2.2269920727135965e-09,2.843468588934501e-22,1.2572294241963984e-16,1.589574538298231e-28,1.131170870593927e-22,2.603118987429797e-24,6.143532534385389e-30,9.011856633951402e-29,1.7794393825279352e-15,2.2645660030097644e-22,5.076790098552719e-21,1.4251748767172953e-16,4.757983052531011e-07,3.233576048679709e-10,3.243055482715687e-12,2.4858508529987258e-08,2.374956092884239e-18,1.0662491139812066e-10,1.1182247545302464e-10,8.972002394679415e-15,1.7414776682030857e-13,3.182130064371884e-13,1.013040633932176e-11,4.3567505657919906e-08,3.052922462302393e-09,2.1460360284962462e-07,5.52061077283821e-10,1.2853977902515472e-06,1.3642783620581711e-06,1.0288332862762555e-08,1.2597274897358085e-08,5.698561509628465e-21,3.53964967958319e-10,1.4468665725459962e-12,1.548279602245374e-18,3.681777618651089e-10,1.0793108253407764e-11,2.6364795906851333e-10,1.126994523999911e-19,6.976803345179394e-16,1.2095498099355069e-10,1.8558773726275852e-08,2.4571886678424954e-12,3.797459751535303e-10,9.391764806340523e-16,6.981181602128562e-11,1.2672690619567124e-12,1.728289234081203e-13,1.1631267006408873e-12,4.4354574721327e-16,5.0574606650548124e-20,2.436980661683107e-13,1.0762817630428048e-20,4.077841599074992e-22,3.2378404790568913e-21,3.4291031901405976e-17,1.001511947537447e-22,1.2551229209377338e-15,1.3893042115316729e-10,1.4317091244761884e-15
9.934330823304186e-05,0.5292534255504112,4.460308715031774e-10,2.660555043480874e-11,3.545753792169152e-09,5.2536636505268996e-08,0.0,0.0,1.9319892293000564e-06,3.802127648934811e-08,2.0209685710440284e-08,6.205327536129469e-11,2.6524595674640485e-14,-1.9793842582959732e-27,6.157232600207792e-25,3.7596034391279497e-17,3.7579189205519615e-12,4.3940217419052446e-08,7.572742732879284e-18,1.4801560908576092e-23,-3.001823458174427e-24,2.500440084468074e-26,2.940400876896491e-17,1.9095482582859504e-17,3.322022825903711e-17,3.38886441705121e-17,2.9240056051894696e-31,1.865236190919529e-22,7.550764840849085e-21,6.155664411936725e-24,7.375190540463728e-17,3.9855989257086736e-25,1.9154447883037096e-26,9.547482672167933e-24,3.76,0.0,0.8974390194366321,0.9999552713136228,9.124652326178289e-07,1.3193544508117378e-11,0.000646998854641859,0.0004673371592775111,0.00017953620543549034,3.0606527828137063e-09,4.175156944043207e-05,1.243500604095233e-09,1.1185441282228682e-17,6.20846731213119e-16,9.044877051537131e-18,5.438195233345685e-07,5.292454216781612e-23,4.973567466119237e-24,2.3388247941841898e-09,3.0298816445535264e-22,1.2997577111750812e-16,1.692909948611727e-28,1.2138320101915313e-22,2.7935284078277704e-24,6.542911468990518e-30,9.597699761422303e-29,1.8494957036755615e-15,2.4302184610379894e-22,5.448760979259681e-21,1.447214299976076e-16,4.841209354420234e-07,3.338417678037771e-10,3.373452130702664e-12,2.48602369050573e-08,2.4704443198819847e-18,1.0850499893695525e-10,1.1363491229898503e-10,9.016808696138786e-15,1.77061618975518e-13,3.236646553303661e-13,1.0313133770771223e-11,4.368019314261344e-08,3.0614493639479284e-09,2.1530945318011405e-07,5.538765612561768e-10,1.3137596692472571e-06,1.3911117227100405e-06,1.0487954472029336e-08,1.2800742479469459e-08,5.923443808576653e-21,3.6379534048410957e-10,1.4730589401436391e-12,1.5762882157775942e-18,3.691296363159678e-10,1.1128490886119185e-11,2.6438430223782516e-10,1.1473708232070536e-19,7.102605187242013e-16,1.242878347786722e-10,1.8558709896621066e-08,2.5249120576854384e-12,3.7974398535371695e-10,9.391717143026465e-16,7.134292673029241e-11,1.3061199866093158e-12,1.7939162861132753e-13,1.1875856338763428e-12,4.527938463461162e-16,5.235412856520475e-20,2.5617145429733484e-13,1.080180660707983e-20,4.092615723524235e-22,3.3523786209246126e-21,3.51106876154273e-17,1.025947365978204e-22,1.2790247227777305e-15,1.4371446890555027e-10,1.506598634437606e-15
9.999999999999998e-05,0.5292543481610292,4.473081037971627e-10,2.669865268803505e-11,3.5470734793982013e-09,5.3035145645867454e-08,0.0,0.0,1.946859243426577e-06,3.8565353882433946e-08,2.0506149556815997e-08,6.296321217423103e-11,2.6820353177076654e-14,-1.725959415345131e-26,6.728755712116183e-25,3.7655458687063206e-17,3.790185387973167e-12,4.45229162636411e-08,7.676491531918335e-18,1.5780611691362798e-23,-3.0411397743366116e-24,-2.086050626562052e-25,2.9405565414550433e-17,1.9398830166085594e-17,3.3625750805106754e-17,3.4576974813458735e-17,3.0026038457642254e-31,1.9152127150526677e-22,7.734649890251587e-21,6.2637905502914324e-24,7.47057867714183e-17,4.078729777340529e-25,1.9609215188334086e-26,9.799974616696837e-24,3.76,0.0,0.8974347166902867,0.9999552482148325,9.189544212293693e-07,1.3399849391256228e-11,0.0006512743417191202,0.0004704247754992454,0.0001807224059816566,3.060646469668644e-09,4.175156829300749e-05,1.259992076349113e-09,1.133741487388287e-17,6.209360771755146e-16,9.10462766135241e-18,5.481437650809985e-07,5.437424519754171e-23,5.109839356012139e-24,2.3884993688814356e-09,3.1135570489830915e-22,1.3184350471483995e-16,1.7392808130968201e-28,1.251104057926162e-22,2.8793875025182283e-24,6.72212926680399e-30,9.860591733572166e-29,1.8804027897581505e-15,2.5049143088165905e-22,5.616500099604911e-21,1.4567743942045486e-16,4.87737760831011e-07,3.3844510895729555e-10,3.4310826685062565e-12,2.4860976804551217e-08,2.5126465456492644e-18,1.0932266670003302e-10,1.1442186926934053e-10,9.036314363296256e-15,1.7832835573470638e-13,3.2603558542627716e-13,1.039256336141349e-11,4.3728625052573645e-08,3.065121288287305e-09,2.156117025107143e-07,5.546539448198607e-10,1.3260918843563867e-06,1.4027738108432846e-06,1.0574667738321066e-08,1.2889009628609378e-08,6.022717192156175e-21,3.6808655581115913e-10,1.4844443894586056e-12,1.588463172565924e-18,3.6953873428980247e-10,1.1275640638003888e-11,2.6470138255101764e-10,1.1562281249509338e-19,7.157289802094917e-16,1.2574433718197003e-10,1.8558682705537912e-08,2.554508111575338e-12,3.7974313236736476e-10,9.391696726642186e-16,7.200883007010388e-11,1.323149858602825e-12,1.822806107837059e-13,1.1982122926254073e-12,4.568117851304897e-16,5.313612707174228e-20,2.617153353396111e-13,1.0818843403427213e-20,4.0990714905068566e-22,3.402721390604005e-21,3.5468849486514195e-17,1.0366303519585381e-22,1.289412777667557e-15,1.4581450687800297e-10,1.5399029601529644e-15
0.0001008570964501776,0.5292543481610292,4.489729368543699e-10,2.6820091860453243e-11,3.548806730699898e-09,5.368792596657837e-08,0.0,0.0,1.9662794311091454e-06,3.928137414868496e-08,2.0896627326923856e-08,6.41613434321296e-11,2.7208785342879064e-14,-1.263251486062612e-26,6.657660115347363e-25,3.773341899329501e-17,3.832387604181663e-12,4.5289210255198576e-08,7.813043221694767e-18,1.6533819258678588e-23,-3.0129035852705513e-24,-2.39722928487313e-25,2.9407608310049856e-17,1.9798830045225214e-17,3.4159000311116207e-17,3.548951203436091e-17,3.106448462443923e-31,1.9819348423351521e-22,7.97941107848304e-21,6.406634540172637e-24,7.596512878803979e-17,4.2025986716314e-25,2.0214369296465407e-26,1.0137039963333175e-23,3.76,0.0,0.8974291008505081,0.9999552180334236,9.274275600348188e-07,1.3671767957923061e-11,0.0006568545654895179,0.0004744546160617355,0.00018227059140528212,3.060638229776325e-09,4.1751566863784456e-05,1.2816796703242193e-09,1.1537309772995217e-17,6.210526880426751e-16,9.182611850344877e-18,5.537982829873252e-07,5.631121793929279e-23,5.29191709189336e-24,2.4544019592750913e-09,3.225379289921671e-22,1.3430203361477315e-16,1.8012376470693108e-28,1.3010692614382243e-22,2.994489196932594e-24,6.961584940813742e-30,1.021184576855947e-28,1.9212149253184645e-15,2.6050507967967987e-22,5.841378999039782e-21,1.4692519594453701e-16,4.924641801790092e-07,3.445036572458054e-10,3.5072783372118005e-12,2.4861933956828997e-08,2.5684437543618723e-18,1.1039175354380071e-10,1.1544963066254497e-10,9.061839440901433e-15,1.7998413281023537e-13,3.291355251634794e-13,1.0496380683093668e-11,4.379144615666435e-08,3.069890472875035e-09,2.1600276437788085e-07,5.556597382073161e-10,1.34221331709255e-06,1.4180143462338484e-06,1.0687947863955751e-08,1.300421490046145e-08,6.1538627573001925e-21,3.737116014885623e-10,1.4993255045973467e-12,1.6043762072278186e-18,3.700693690405806e-10,1.146920720321143e-11,2.651132055222018e-10,1.167804890517226e-19,7.228764507840268e-16,1.2765500164845816e-10,1.855864766489191e-08,2.593332724505125e-12,3.797420282470881e-10,9.391670316180432e-16,7.287948116843493e-11,1.3455368978596768e-12,1.8608959211943616e-13,1.2120964251851822e-12,4.620613072856059e-16,5.4165920574965174e-20,2.690734151238123e-13,1.0841191777204932e-20,4.1075401126706994e-22,3.4690254937623194e-21,3.593867707913045e-17,1.0506490693413123e-22,1.3029883984684703e-15,1.4857784368804754e-10,1.584123490534031e-15
