Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798)
7.62539619000079e-08,0.4851596765594968,2.2475163761837297e-14,8.690543462080563e-17,3.9397160743968505e-13,6.371668373303767e-16,0.0,0.0,1.0933352003314889e-10,9.087978342531855e-16,3.485912992258773e-18,1.4176240878937883e-20,3.5799182963178316e-22,5.0190888094938087e-42,1.2809415808236758e-28,2.3257938910235374e-20,2.743784822469986e-21,2.0779156694170654e-15,1.1415506840053986e-42,8.62421528373205e-37,3.4002130307202316e-41,1.0132313884089176e-40,3.892122061987491e-21,6.615810292322605e-34,1.2674433728318566e-27,3.103670627004167e-40,3.544158181700829e-49,3.879534308484425e-39,2.2127805656795248e-42,2.6328321594914924e-44,6.4260952899931315e-28,4.2393451134617865e-44,1.1208005095504938e-45,5.943417670881545e-44,3.76,0.0,0.7405942250002854,0.999977291888243,2.1209462142467823e-14,2.649856556470539e-24,6.755446685821059e-08,4.688684092648686e-08,2.0213115641952702e-08,4.545054293948275e-10,2.2708001056974753e-05,1.1534875670691659e-17,1.5637716557990463e-28,3.2336975682898e-17,6.410363330235167e-22,4.1948527827618227e-13,1.7465032102474207e-40,1.2320485769530594e-40,7.017840477175456e-20,1.2866067585510128e-40,5.488569464057516e-25,6.547131811127771e-46,8.305150224871383e-41,8.703617215706058e-43,8.592053593612524e-41,3.180345031874022e-40,2.308358573674815e-47,3.5315314387333414e-46,2.1945962942578555e-41,7.721126822416086e-21,2.077924569422219e-15,3.524084421823993e-21,8.012530660237809e-11,2.1695834430519313e-11,2.565209679926186e-12,3.3896483522136096e-15,2.0255234319893704e-12,7.162943723980152e-17,4.4234161070693924e-16,6.597193841439888e-19,1.8625840064808622e-17,7.460113189044939e-18,2.817606961843113e-15,3.798632303792154e-20,4.219640334427144e-11,5.975222007316895e-15,6.231318201712173e-15,1.1400685016954102e-33,8.060382994574369e-20,2.603881484205858e-25,9.408966285857668e-13,2.1618216266387175e-18,6.416997506469478e-24,1.7512386518093074e-17,2.966970811813827e-26,2.235946219729134e-22,3.1775822529743986e-19,4.2602447801070215e-11,5.653363201600578e-21
7.910197785414217e-08,0.48515967678217303,2.4097349046701945e-14,9.62685142297276e-17,4.230316937292993e-13,7.092653584677998e-16,0.0,0.0,1.1349163573052866e-10,9.783900870248664e-16,3.890489802738815e-18,1.5745249795877857e-20,3.9825317057189384e-22,5.518595465276065e-42,1.3023500040813915e-28,2.4009970319915705e-20,3.037027147553191e-21,2.236039533883071e-15,1.3233094940345544e-42,9.868761320824968e-37,3.8305874375922523e-41,1.1173306716997537e-40,3.8976675306242635e-21,8.142615559398963e-34,1.4474129257364016e-27,3.726063480737383e-40,4.141663310821202e-49,4.503194172483554e-39,2.8072492534408153e-42,3.2758628928924417e-44,7.084045655837864e-28,5.319120690673529e-44,1.3485125394165018e-45,7.604495933445916e-44,3.76,0.0,0.7405942224715841,0.9999772918839982,2.363726041917711e-14,3.0376411704539757e-24,7.007756448678854e-08,4.865495385916049e-08,2.096809580032285e-08,4.545096052450902e-10,2.2708001056887484e-05,1.2419615706165205e-17,1.746610545329961e-28,3.233728868185136e-17,6.653707058499971e-22,4.512998315997252e-13,2.1107804821045743e-40,1.4428516862597257e-40,7.595241257004157e-20,1.5645492967062247e-40,5.818683092878581e-25,7.924001890565137e-46,9.769762861389312e-41,1.0423860640836549e-42,1.030709567517244e-40,3.8498931833242e-40,2.7911917261202006e-47,4.2702958865098745e-46,2.756013008354547e-41,8.011030929890283e-21,2.2360495689272133e-15,3.98710590462349e-21,8.303832408325707e-11,2.2401806695119357e-11,2.751952461949391e-12,3.7750273358825774e-15,2.176653000929803e-12,7.706273038628116e-17,4.685999065176293e-16,6.800627624874953e-19,1.9144545673301552e-17,8.008222888364098e-18,3.027974414181803e-15,4.116497136974505e-20,4.375653115726606e-11,6.570287993041827e-15,6.705454906154683e-15,1.2730943827804978e-33,9.009403602346586e-20,2.818119734062287e-25,9.95063365848892e-13,2.3174550277939584e-18,7.12096910848732e-24,1.768169359585151e-17,3.195032883052823e-26,2.40645276432265e-22,3.4164705352217464e-19,4.419336890818813e-11,6.2521047081190536e-21
8.194999380827644e-08,0.4851596770048493,2.5770014518800105e-14,1.062456229839575e-16,4.5305918109961436e-13,7.86465665434695e-16,0.0,0.0,1.1765492551137902e-10,1.0505812200049613e-15,4.325161185155256e-18,1.7417523716512418e-20,4.410955308811416e-22,6.041671126238864e-42,1.3224087651345802e-28,2.4739428669311658e-20,3.3500997118836766e-21,2.399961216043117e-15,1.5257316508613135e-42,1.1235466322472659e-36,4.290980970779674e-41,1.2252682160858092e-40,3.9029538177698745e-21,9.950294108661042e-34,1.645353482947746e-27,4.440894274679844e-40,4.811003489717308e-49,5.1956630694935e-39,3.5329721548351976e-42,4.048267389047949e-44,7.780139028772225e-28,6.619477965884533e-44,1.609951691306192e-45,9.641514075289794e-44,3.76,0.0,0.7405942199428827,0.9999772918797465,2.6240680466565028e-14,3.466114721146215e-24,7.260066210689227e-08,5.0423068147970796e-08,2.172307595357737e-08,4.5451240864995283e-10,2.2708001056794704e-05,1.3337099117743532e-17,1.9431715914733375e-28,3.233750071420294e-17,6.897050986962738e-22,4.842691198634125e-13,2.5330282227241545e-40,1.679805199001242e-40,8.198377870829383e-20,1.8888247241514755e-40,6.157880266934334e-25,9.521773093000172e-46,1.1424523853232958e-40,1.2398762354507016e-42,1.227857508642086e-40,4.628963751353491e-40,3.351076417633125e-47,5.12696664778259e-46,3.432028960148759e-41,8.300935034708331e-21,2.3999724759760444e-15,4.492417199729376e-21,8.594649438037036e-11,2.3100999754671008e-11,2.9446638695610798e-12,4.1879143109507484e-15,2.3330151491236087e-12,8.269260743156073e-17,4.954732126931628e-16,7.000149246491213e-19,1.9647963994551447e-17,8.570689569131599e-18,3.2456409009324177e-15,4.449097095249328e-20,4.53155239779802e-11,7.197337362338756e-15,7.196972929171706e-15,1.416116317488171e-33,1.0025323003272166e-19,3.040215666864042e-25,1.0498179467595798e-12,2.477879881212764e-18,7.878063052242307e-24,1.7850382681923363e-17,3.4301916054178693e-26,2.582048292360818e-22,3.6623912728182985e-19,4.578427262871881e-11,6.884140660287999e-21
8.479800976241071e-08,0.4851596772275254,2.749259789438504e-14,1.1685217088856286e-16,4.840475324133793e-13,8.689232009345964e-16,0.0,0.0,1.2182337050182297e-10,1.1253744553268949e-15,4.790999045832048e-18,1.919547639442063e-20,4.865536191215245e-22,6.587925679396913e-42,1.3412028106817214e-28,2.544696099216541e-20,3.683615167172866e-21,2.5696807157060493e-15,1.7503091880106447e-42,1.2730904874099658e-36,4.781634699634951e-41,1.336767967231502e-40,3.90801621647136e-21,1.2078261505570623e-33,1.862344936884992e-27,5.257353302716626e-40,5.5575698849558e-49,5.96122281726476e-39,4.4130885587965624e-42,4.971023134110082e-44,8.514904991765095e-28,8.175047597328631e-44,1.9083452483787036e-45,1.2120796644047593e-43,3.76,0.0,0.740594217414181,0.9999772918754881,2.9025453215650743e-14,3.937980744375781e-24,7.512375971852258e-08,5.219118334655396e-08,2.2478056100700692e-08,4.54514286996977e-10,2.2708001056694656e-05,1.428732592602125e-17,2.153949401876532e-28,3.2337644692884793e-17,7.140395049742916e-22,5.183923109860529e-13,3.019780455973115e-40,1.9450048761914994e-40,8.827567554243113e-20,2.265030280938118e-40,6.506177115350987e-25,1.136554720807894e-45,1.3285870647407365e-40,1.4654129639554403e-42,1.4532751602593909e-40,5.53068966127506e-40,3.9967214594394787e-47,6.114871567180865e-46,4.240508422719998e-41,8.590839136820142e-21,2.569693293222026e-15,5.042334575954266e-21,8.884987226797485e-11,2.3793484436496134e-11,3.143288471576831e-12,4.629170565042221e-15,2.4945906109239553e-12,8.851882311735266e-17,5.229533365183134e-16,7.195904914079467e-19,2.013654436328037e-17,9.147049237511682e-18,3.4705806537247637e-15,4.7966389062777755e-20,4.687338261165722e-11,7.85654107104978e-15,7.705872085504332e-15,1.5695058639465355e-33,1.1109697664892866e-19,3.2700962276813863e-25,1.105115215232494e-12,2.643039494751806e-18,8.690836126738512e-24,1.8018463736687242e-17,3.6723146703067096e-26,2.762619420276493e-22,3.915204202617939e-19,4.737515896285204e-11,7.549483306470184e-21
9.049404167067925e-08,0.4851596776728776,3.108529912893477e-14,1.4001363890651924e-16,5.488808720690847e-13,1.0502231985284606e-15,0.0,0.0,1.301756515869267e-10,1.2827800637321598e-15,5.820458037001332e-18,2.3077821598419753e-20,5.85439695424647e-22,7.74833659946075e-42,1.375311329686747e-28,2.6798782747994848e-20,4.414411144146494e-21,2.926513166764777e-15,2.272144981300987e-42,1.6134550978058976e-36,5.854405991749609e-41,1.569354145105976e-40,3.9175715362683615e-21,1.7472866598092167e-33,2.3579114260603756e-27,7.2342778176672055e-40,7.304869976557833e-49,7.72902280816092e-39,6.745425984760295e-42,7.365362530918251e-44,1.0102456705723028e-27,1.221043656163705e-43,2.6296109128551572e-45,1.871605833078351e-43,3.76,0.0,0.7405942123567769,0.9999772918669506,3.516178913960222e-14,5.023110036467724e-24,8.016995491636625e-08,5.572741529978941e-08,2.398801637389503e-08,4.545164444580276e-10,2.270800105650057e-05,1.628600978642093e-17,2.620132358936796e-28,3.233781499957787e-17,7.6270834049234495e-22,5.900970763998719e-13,4.215185154446947e-40,2.568934245859076e-40,1.0165377819064241e-19,3.197830852670359e-40,7.230134173296908e-25,1.5900231756175215e-45,1.7697830041752393e-40,2.0116804902356055e-42,2.000176562859657e-40,7.759912250236556e-40,5.583136526539431e-47,8.542300188462638e-46,6.336512138428107e-41,9.170647332074904e-21,2.9265286685969124e-15,6.285499203671902e-21,9.464245510099296e-11,2.5158608387190722e-11,3.558058520193012e-12,5.600196697889883e-15,2.833305404452792e-12,1.0075928360565558e-16,5.797018194548674e-16,7.576680062229402e-19,2.107092762513681e-17,1.0339658804474503e-17,3.942178223834995e-15,5.537370134258955e-20,4.998570053728953e-11,9.27194978462445e-15,8.775813057055134e-15,1.9088843282406122e-33,1.3489732393399016e-19,3.7529256439980597e-25,1.2171715572295897e-12,2.9873398848714825e-18,1.0494051026653944e-23,1.835283572897857e-17,4.1769416590572404e-26,3.138250259183137e-22,4.440972926429881e-19,5.055687947268539e-11,8.979953789099595e-21
9.619007357894779e-08,0.48515967811822963,3.487107396804714e-14,1.6586986269971695e-16,6.17480191685764e-13,1.254374774265473e-15,0.0,0.0,1.385483318620285e-10,1.4506324580868228e-15,6.987426819350056e-18,2.7410595245535403e-20,6.951252473560377e-22,8.996454434981301e-42,1.4052556140728378e-28,2.807038391545367e-20,5.23425942447635e-21,3.3065368855044064e-15,2.901740943215534e-42,2.0133355830254466e-36,7.049723758465137e-41,1.8129071779049334e-40,3.9264742578728716e-21,2.4724135246189845e-33,2.943194643693705e-27,9.73982920954084e-40,9.430439812962974e-49,9.841953864044131e-39,1.0057169862146264e-41,1.0684063453025344e-43,1.1850480431072337e-27,1.7785407142257923e-43,3.540959687563243e-45,2.8104734420456874e-43,3.76,0.0,0.7405942072993719,0.9999772918583865,4.209134895505157e-14,6.3162829943069884e-24,8.521615008032596e-08,5.926364830119937e-08,2.549797661671758e-08,4.5451749854755623e-10,2.2708001056305244e-05,1.8415667351417882e-17,3.14911071183251e-28,3.233790413460969e-17,8.113771914755891e-22,6.664074828988594e-13,5.758365503544812e-40,3.3330510083827476e-40,1.1611220950898393e-19,4.416697493776668e-40,7.99068222416349e-25,2.176412469102361e-45,2.3152289729758383e-40,2.7047827271952145e-42,2.6954568683581476e-40,1.0664041595791662e-39,7.632270130086277e-47,1.167782010311876e-45,9.228679945119857e-41,9.750455515005394e-21,3.30655571501632e-15,7.73611638898243e-21,1.0041645247135932e-10,2.649773080666644e-11,3.995831092195441e-12,6.694838594103349e-15,3.1926472064126694e-12,1.1378212682766217e-16,6.38782024634827e-16,7.94403016648139e-19,2.195104579384092e-17,1.158260726087195e-17,4.442566312239693e-15,6.340325232066799e-20,5.3093491369713965e-11,1.0817309413299338e-14,9.915276338633157e-15,2.2942444929590064e-33,1.6160741721945897e-19,4.266049999568482e-25,1.3309276914886731e-12,3.3499172553063505e-18,1.2552700966223737e-23,1.86848691318206e-17,4.7079233302374366e-26,3.532499193421781e-22,4.992763131180246e-19,5.3738530439206647e-11,1.0542897218382087e-20
9.999999999999998e-08,0.4851596785635815,3.750890872739125e-14,1.8472424407484136e-16,6.654410959374988e-13,1.404268868718442e-15,0.0,0.0,1.4415991196916674e-10,1.5687478209615628e-15,7.84897511993368e-18,3.056881681376436e-20,7.746033200868209e-22,9.878524004868662e-42,1.423215870250386e-28,2.8878503002887577e-20,5.8347223349790476e-21,3.5736685987559764e-15,3.389778927169183e-42,2.3167205026887808e-36,7.917689197639358e-41,1.9808812392783914e-40,3.9321064147377044e-21,3.0841737671549e-33,3.38941307463447e-27,1.1755451716385454e-39,1.1088005998132333e-48,1.1465778947127668e-38,1.297400728134823e-41,1.35563889788127e-43,1.3110983655794362e-27,2.258715634120124e-43,4.2718805290720203e-45,3.63764643261245e-43,3.76,0.0,0.7405942039166056,0.9999772918526433,4.71911797905517e-14,7.309506527347533e-24,8.85914177197758e-08,6.162894213708503e-08,2.6507949421681064e-08,4.545178893264836e-10,2.270800105617368e-05,1.9913240222036866e-17,3.539938534398721e-28,3.233794063452625e-17,8.439305142166879e-22,7.20016778317402e-13,7.018628464089868e-40,3.932136877393261e-40,1.26398738465662e-19,5.421838123257749e-40,8.5198786077094e-25,2.6558958603258672e-45,2.7460926276603917e-40,3.2631586944505107e-42,3.2564080444678848e-40,1.3054478650399457e-39,9.306442340329653e-47,1.4239627582125755e-45,1.171647141274816e-40,1.0138274001481252e-20,3.573689889450439e-15,8.832228650816139e-21,1.0426832460451562e-10,2.7379191415522754e-11,4.301274165471381e-12,7.499296326753003e-15,3.4444409472247218e-12,1.229284452129038e-16,6.795699817489119e-16,8.182750402541186e-19,2.2511023138726903e-17,1.2440461479543353e-17,4.793233877045503e-15,6.912934659446651e-20,5.516968765933856e-11,1.1923701522506958e-14,1.0716235413340097e-14,2.579180116788735e-33,1.8114868923357984e-19,4.625906278536383e-25,1.4078318258010656e-12,3.6024240171158565e-18,1.40838347371712e-23,1.890567777568938e-17,5.077324305704237e-26,3.806194453971258e-22,5.375898363937905e-19,5.586661454956228e-11,1.166172447575105e-20
1.0188610548721633e-07,0.4851596785635815,3.884563728283836e-14,1.9453280962440406e-16,6.897945890121928e-13,1.4825604026467756e-15,0.0,0.0,1.469412671730513e-10,1.628957001424659e-15,8.300453181294426e-18,3.221134465922238e-20,8.157770855546651e-22,1.0328817109287392e-41,1.4315444331813463e-28,2.926648218400889e-20,6.147959358862856e-21,3.709751870387404e-15,3.6528028639485837e-42,2.478170750198055e-36,8.367627973522181e-41,2.065312062390504e-40,3.934803529404353e-21,3.430381552961192e-33,3.627615612391995e-27,1.286462535130431e-39,1.1984292495468214e-48,1.2336153449752603e-38,1.4666079692302634e-41,1.52068710674106e-43,1.3762436977845935e-27,2.533636247582674e-43,4.6732949062206465e-45,4.117291090503577e-43,3.76,0.0,0.7405942022419657,0.9999772918497958,4.9858602247184706e-14,7.842052875970509e-24,9.026234521040825e-08,6.279988181025901e-08,2.700793682799008e-08,4.5451799103063555e-10,2.2708001056109342e-05,2.0676298644050075e-17,3.7448312703722765e-28,3.2337951953976074e-17,8.600460499217611e-22,7.473168949905167e-13,7.718365375672694e-40,4.257091057292493e-40,1.316765467974613e-19,5.983118534061515e-40,8.78794825360031e-25,2.922304054136882e-45,2.980824548075281e-40,3.570750981307283e-42,3.565670094887575e-40,1.4388132197303437e-39,1.0236213907749122e-46,1.5662370793241873e-45,1.3139579338732829e-40,1.0330263684671173e-20,3.709774451516803e-15,9.414483851487817e-21,1.0617220303017851e-10,2.7811392596797113e-11,4.456184044702392e-12,7.919704796673964e-15,3.5724688761566584e-12,1.275853501549117e-16,7.001323581074244e-16,8.298961066102463e-19,2.2780058178958535e-17,1.2872654356914023e-17,4.971548193155687e-15,7.207123435817184e-20,5.619676153911496e-11,1.2493013592789508e-14,1.1124260447982109e-14,2.728639584503383e-33,1.9133034849202992e-19,4.808931721994602e-25,1.4461188669244583e-12,3.730344136470922e-18,1.4890242068190843e-23,1.9014614506339847e-17,5.264321087271269e-26,3.9445666989444276e-22,5.56964253835942e-19,5.692011186393427e-11,1.2237224085000153e-20
1.0758213739548487e-07,0.4851596790089333,4.300479470083748e-14,2.2610961597892107e-16,7.65773772210835e-13,1.7359362401222441e-15,0.0,0.0,1.5535431618346372e-10,1.817778877984433e-15,9.76807268045364e-18,3.74969003050115e-20,9.475195573221856e-22,1.1741976467962492e-41,1.4546243138170143e-28,3.039153908986508e-20,7.160266273143652e-21,4.13615811991784e-15,4.539805321297698e-42,3.0134608367960524e-36,9.807485792318398e-41,2.3245582099868862e-40,3.942613147946685e-21,4.676607323030872e-33,4.420914304613009e-27,1.6706866159699017e-39,1.501972665768156e-48,1.5248422325133507e-38,2.0966642992300873e-41,2.1277771651978864e-43,1.5841516723080816e-27,3.53860526326894e-43,6.059746731548742e-45,5.900454799617639e-43,3.76,0.0,0.7405941971845585,0.9999772918411791,5.850741575608919e-14,9.626258281384574e-24,9.530854030661968e-08,6.633611557939629e-08,2.8517897007204506e-08,4.5451817004765854e-10,2.270800105591313e-05,2.306790367366556e-17,4.411236367951633e-28,3.2337976712605217e-17,9.087149121714215e-22,8.328186866240926e-13,1.0172236874690545e-39,5.362109635858841e-40,1.4837245490362972e-19,7.966863814917392e-40,9.622058172879385e-25,3.8573853357672635e-45,3.7837157239946186e-40,4.63810957921698e-42,4.63994037494466e-40,1.90972008124615e-39,1.349776775968733e-46,2.065328143193063e-45,1.8334413826070658e-40,1.0910071840894812e-20,4.13618489628646e-15,1.1341664202728623e-20,1.1191000985977421e-10,2.9100123552289807e-11,4.938704335429697e-12,9.281282485682262e-15,3.972626153078354e-12,1.421669342710952e-16,7.636929112460331e-16,8.6424115417486285e-19,2.356094151691161e-17,1.4206751403554632e-17,5.5289310076766014e-15,8.139369317751792e-20,5.929551747010929e-11,1.4299113333772494e-14,1.24027639027637e-14,3.215166043190653e-33,2.241605658196873e-19,5.381052606452085e-25,1.5625147387609596e-12,4.1282042045964835e-18,1.7531551369355458e-23,1.934211843800487e-17,5.845245168774776e-26,4.373697014467871e-22,6.17075371245427e-19,6.010162374838667e-11,1.4061478007516815e-20
1.1327816930375341e-07,0.485159679454285,4.734443981702788e-14,2.607027329245758e-16,8.453680509850423e-13,2.0156327605979142e-15,0.0,0.0,1.6378734023627223e-10,2.01712309719693e-15,1.1398808681856277e-17,4.328341810635861e-20,1.0904387508437832e-21,1.3232569071569104e-41,1.4748875466694586e-28,3.1449759976167135e-20,8.27589245359836e-21,4.58575563264812e-15,5.577978175683388e-42,3.624757779160268e-36,1.1368090438662394e-40,2.588763501925358e-40,3.94994660414149e-21,6.275599009341712e-33,5.333130604652464e-27,2.1372258708160478e-39,1.859350232482421e-48,1.8616123885372888e-38,2.9443022515309565e-41,2.9315533233561236e-43,1.80906805241848e-27,4.855392148529724e-43,7.735658822791124e-45,8.290873115048243e-43,3.76,0.0,0.74059419212715,0.9999772918325365,6.808106222799608e-14,1.1696008081312194e-23,1.0035473536896682e-07,6.987234943820956e-08,3.002785715402824e-08,4.5451820639167866e-10,2.270800105571634e-05,2.5590482446015213e-17,5.152263876613381e-28,3.233799097521864e-17,9.573837757104744e-22,9.229062411643598e-13,1.3205339511010749e-39,6.670480190726599e-40,1.6622568527864885e-19,1.0446504112216327e-39,1.0493136834730285e-24,5.0145668623252484e-45,4.742307768322249e-40,5.937923309274062e-42,5.950012006703526e-40,2.497757586685919e-39,1.753084126657566e-46,2.6824885352327423e-45,2.5125837523783514e-40,1.1489879983642297e-20,4.5857870667242256e-15,1.3539468224059852e-20,1.17630145322246e-10,3.036444261649172e-11,5.4429877570151874e-12,1.0785940458379184e-14,4.392977516487333e-12,1.5752484400040541e-16,8.294054091199725e-16,8.975257921251001e-19,2.4296500151610068e-17,1.5582029303930295e-17,6.1145255654979996e-15,9.138653286862932e-20,6.238976558157792e-11,1.6235367800728516e-14,1.375078522055788e-14,3.756968079693775e-33,2.601844420378754e-19,5.981912756933897e-25,1.6799146288015063e-12,4.543091954120901e-18,2.0502973238744626e-23,1.9667425294058175e-17,6.449851673184615e-26,4.81917544860577e-22,6.79530810532282e-19,6.328306609408226e-11,1.6013922079304255e-20
1.1897420121202195e-07,0.4851596798996366,5.1860551817259994e-14,2.984100555330625e-16,9.285283290839752e-13,2.322755308260043e-15,0.0,0.0,1.7224020323988443e-10,2.2270144970630837e-15,1.3201172376123709e-17,4.9586415903486693e-20,1.2445861224408171e-21,1.479736023124918e-41,1.4926787857677327e-28,3.244510678927701e-20,9.499508001045191e-21,5.058544407176443e-15,6.783294019377319e-42,4.317657670228854e-36,1.3047745718101635e-40,2.856187303603834e-40,3.956839949180359e-21,8.301820688199508e-33,6.374587391869228e-27,2.697393801387928e-39,2.276604662887015e-48,2.2477101525007999e-38,4.0683073916994255e-41,3.982511309839224e-43,2.0512692185738073e-27,6.556683454214925e-43,9.738596712097706e-45,1.1444778210589745e-42,3.76,0.0,0.7405941870697406,0.9999772918238687,7.862222790076541e-14,1.4079669163013137e-23,1.0540093039745628e-07,7.340858328027901e-08,3.153781726827384e-08,4.545182067270941e-10,2.2708001055518947e-05,2.824403496386887e-17,5.971847215026479e-28,3.2338002588789186e-17,1.006052638965868e-21,1.0175729513770695e-12,1.691162075497533e-39,8.205898457001528e-40,1.852620751675173e-19,1.3509921966112442e-39,1.1401308065352077e-24,6.430092129798208e-45,5.876280333623534e-40,7.503844595725036e-42,7.530298993234235e-40,3.223823015290897e-39,2.246082999763329e-46,3.4369096077907393e-45,3.3878852846770853e-40,1.2069688112813062e-20,5.0585809794834295e-15,1.6030440171190253e-20,1.233328549504025e-10,3.16048581055245e-11,5.9686387085564435e-12,1.2439931728902584e-14,4.833384069679385e-12,1.7365702901505383e-16,8.97213164748629e-16,9.298318432268755e-19,2.498937607743297e-17,1.69957880186186e-17,6.728146181316883e-15,1.0206552028458796e-19,6.547951228651718e-11,1.8301285401878168e-14,1.5168322918862796e-14,4.3572420860021506e-33,2.9948077173007765e-19,6.611029626024368e-25,1.7981437218016353e-12,4.974612408751278e-18,2.3832363032009408e-23,1.9990577204969365e-17,7.077339929484617e-26,5.280326002832515e-22,7.442580952260642e-19,6.646443890253938e-11,1.809260643000644e-20
1.3036626502855904e-07,0.48515968079033983,6.140650424053812e-14,3.8353707804458105e-16,1.1053534145737968e-12,3.023578265044428e-15,0.0,0.0,1.8920491378320445e-10,2.6785373576424265e-15,1.7354766774975654e-17,6.38009946581921e-20,1.5866236768101114e-21,1.8137473573608656e-41,1.522028981891514e-28,3.426191491571466e-20,1.2289182902976544e-20,6.073695736227181e-15,9.762862522494412e-42,5.970824458331245e-36,1.6755573226124274e-40,3.3944792348401415e-40,3.969421810580835e-21,1.3990921562321654e-32,8.887804133629195e-27,4.147514969477376e-39,3.316940058421708e-48,3.183210802639847e-38,7.445172549757453e-41,7.081427795493847e-43,2.5885536593115262e-27,1.1465630093786455e-42,1.488719569265356e-44,2.081876171085593e-42,3.76,0.0,0.7405941769549176,0.999977291806458,1.027749831547514e-13,1.9908398266174605e-23,1.154933203528887e-07,8.048105078606853e-08,3.4557737398956035e-08,4.5451822778624385e-10,2.2708001055122457e-05,3.394406123330231e-17,7.862392812816202e-28,3.2338027315835827e-17,1.103390362730557e-21,1.220617456851887e-12,2.676461009820716e-39,1.2059302353522133e-39,2.269881058409397e-19,2.179037400607069e-39,1.3329418478309892e-24,1.0198658516101562e-44,8.755574979145908e-40,1.1581949376582359e-41,1.165293566097599e-39,5.1860455543719755e-39,3.557346429967722e-46,5.4435330490362756e-45,5.903329144703459e-40,1.3229304330362904e-20,6.073744095161727e-15,2.198562274730479e-20,1.3468686989981301e-10,3.4015960144374815e-11,7.082502185283819e-12,1.6220366409318653e-14,5.773819488917825e-12,2.0823595312338638e-16,1.0388953022673135e-15,9.918095244895162e-19,2.6256908877098285e-17,1.9928717075655508e-17,8.03873926105167e-15,1.2554435230003365e-19,7.16455270982956e-11,2.2819158369543438e-14,1.821194152658604e-14,5.7462878554184196e-33,3.881716607550146e-19,7.952183143570432e-25,2.0364949258501784e-12,5.88602203438924e-18,3.168435972464696e-23,2.0630574015201706e-17,8.397956210100401e-26,6.2471158041649485e-22,8.802666243013267e-19,7.282697591381169e-11,2.2620252445445064e-20
1.4175832884509612e-07,0.48515968168104284,7.161211841920733e-14,4.821872304376972e-16,1.2958678845290475e-12,3.846764295262401e-15,0.0,0.0,2.0624740681581965e-10,3.1725428475719977e-15,2.2296702151331515e-17,8.025323323498027e-20,1.9734690477239665e-21,2.1739761540501379e-41,1.5446754145845281e-28,3.586926107433495e-20,1.5565837327890714e-20,7.181612096688334e-15,1.362070274907466e-41,8.018401496058506e-36,2.0910272597332806e-40,3.92847388280988e-40,3.980553164457776e-21,2.2573778041647448e-32,1.204822671728744e-26,6.126069947263434e-39,4.6795708921421034e-48,4.3623336778239957e-38,1.2967837792584188e-40,1.2052010795472975e-42,3.1979156581078035e-27,1.9105380802717102e-42,2.1852076790876906e-44,3.5894636418605733e-42,3.76,0.0,0.7405941668400894,0.9999772917889489,1.312956962353926e-13,2.736414113568158e-23,1.2558571017297017e-07,8.755351806553844e-08,3.757765739960323e-08,4.5451826452762887e-10,2.270800105472377e-05,4.01679824659727e-17,1.0114251568594035e-27,3.233805319657566e-17,1.20072808300273e-21,1.4418995330010108e-12,4.066453562743398e-39,1.7138451191047992e-39,2.7375893449724045e-19,3.371727397872982e-39,1.54073600197943e-24,1.5523602379712557e-44,1.2605061897836964e-39,1.7195221134214916e-41,1.7338477824939295e-39,8.014024417215635e-39,5.408195708582892e-46,8.275941165241143e-45,9.796418549501232e-40,1.4388920493654643e-20,7.181674363090728e-15,2.9401720856540096e-20,1.4597359653744775e-10,3.63372914551445e-11,8.277294406900964e-12,2.0670384699258198e-14,6.792870085194643e-12,2.4588702577794655e-16,1.1883159993459096e-15,1.0507267883676963e-18,2.7381763843151645e-17,2.298696792099753e-17,9.459289766845967e-15,1.5195373072814408e-19,7.779361308682448e-11,2.7845001253755633e-14,2.1533607864269115e-14,7.40908410079878e-33,4.907286076383679e-19,9.400967722172824e-25,2.2765755056987855e-12,6.859473820785502e-18,4.134213540616818e-23,2.126240739392329e-17,9.80146553307267e-26,7.269352980997646e-22,1.0246323431257218e-18,7.918923479435011e-11,2.762644434262167e-20
