Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58)
6.944487885637111e-10,0.8446655483525233,0.0,7.213429217179877e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559916989477999,0.9978655154961464,0.0,0.0,0.00025255256211292426,0.0001668471299466553,4.114399227150641e-05,4.4551046757534416e-05,0.002134484503493474,5.196568614055554e-09
7.221124600250404e-10,0.8446671452168326,0.0,7.500549808600031e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5599069315016446,0.9978338560407619,0.0,0.0,0.0002626109717981152,0.0001739562382037382,4.28092034509448e-05,4.5834270344521755e-05,0.0021661439588633548,5.629899455199133e-09
7.497761314863697e-10,0.8446687420553298,0.0,7.787661588427822e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598968737059662,0.9978042454933032,0.0,0.0,0.00027266921889620353,0.00018109363247252266,4.447601424217929e-05,4.7087409543348404e-05,0.0021957545063079763,6.081319076563668e-09
7.774398029476991e-10,0.844670338868026,0.0,8.074765126904523e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598868160909605,0.9977765512589245,0.0,0.0,0.0002827273034799496,0.0001882586463320756,4.614438655145401e-05,4.831116880238672e-05,0.0022234487406720274,6.550897016687372e-09
8.051034744090284e-10,0.8446719356549329,0.0,8.361860957370716e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559876758656624,0.9977506493230799,0.0,0.0,0.00029278522562047813,0.000195450628965201,4.7814283176956025e-05,4.950623607596694e-05,0.002249350676502354,7.0387011770393465e-09
8.327671458703577e-10,0.8446735324160618,0.0,8.648949578677469e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598667014029539,0.9977264236908657,0.0,0.0,0.000302842985387315,0.00020266894479431264,4.948566778800103e-05,5.0673283209280884e-05,0.0022735763087019713,7.544797860220123e-09
8.60430817331687e-10,0.8446751291514232,0.0,8.936031457393921e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598566443299466,0.9977037658737048,0.0,0.0,0.0003129005828484262,0.00020991297312333512,5.1158504904563634e-05,5.1812966316912404e-05,0.002296234125848829,8.069251807529693e-09
8.880944887930163e-10,0.8446767258610274,0.0,9.223107029892503e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598465874375993,0.997682574404483,0.0,0.0,0.00032295801807025344,0.00021718210779123105,5.283275987747227e-05,5.292592614907961e-05,0.002317425595056234,8.612126235316046e-09
9.157581602543457e-10,0.8446783225448848,0.0,9.510176704289955e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598365307259082,0.9976627543862129,0.0,0.0,0.0003330152911177503,0.00022447575683040832,5.4508398868882985e-05,5.401278845271735e-05,0.0023372456133119767,9.17348287081165e-09
9.43421831715675e-10,0.8446799192030059,0.0,9.797240862291139e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598264741948707,0.9976442170633075,0.0,0.0,0.00034307240205441617,0.00023179334213553013,5.61853888333479e-05,5.507416432156436e-05,0.0023557829362030563,9.753381986878704e-09
9.710855031770045e-10,0.8446815158354001,0.0,1.0084299860896526e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598164178444832,0.9976268794245444,0.0,0.0,0.0003531293509423315,0.00023913429913745954,5.7863697499177344e-05,5.611065054082217e-05,0.0023731205749516824,1.0351882436215722e-08
9.98749174638334e-10,0.8446831124420774,0.0,1.037135403401021e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598063616747427,0.9976106638291651,0.0,0.0,0.00036318613784219023,0.0002464980764873897,5.9543293350383836e-05,5.712282992104761e-05,0.0023893361703166845,1.0969041684495607e-08
9.999999999999999e-10,0.8446847090230467,0.0,1.0384333208788185e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5598059069847683,0.9976099559592286,0.0,0.0,0.00036364085616348205,0.0002468315635167364,5.9619266950598115e-05,5.7168030918881054e-05,0.0023900440402525374,1.0997388633223705e-08
1.0264128460996633e-09,0.8446847090230467,0.0,1.0658403693925172e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597963056856458,0.9975954976615181,0.0,0.0,0.00037324276281333244,0.00025388413574624385,6.122414560892769e-05,5.8111271626475e-05,0.0024045023379492612,1.1604915842950928e-08
1.0540765175609928e-09,0.8446863055783178,0.0,1.0945449132725678e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597862498771892,0.9975813130049626,0.0,0.0,0.0003832992259137762,0.0002612919510835018,6.290622421750123e-05,5.9076531493373294e-05,0.0024186869944904806,1.2259559699970229e-08
1.0817401890223222e-09,0.8446879021078997,0.0,1.1232490623588617e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597761942493698,0.9975680463392803,0.0,0.0,0.00039335552720024854,0.0002687210089810233,6.458949982259872e-05,6.0019152343122135e-05,0.002431953660158534,1.2933026752170252e-08
1.1094038604836516e-09,0.8446894986118006,0.0,1.1519528422013612e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597661388021843,0.9975556382546409,0.0,0.0,0.00040341166672821485,0.0002761708079456295,6.627394375808693e-05,6.0939664286029294e-05,0.0024443617447835442,1.3625369234549276e-08
1.137067531944981e-09,0.8446910950900298,0.0,1.1806562766963154e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597560835356296,0.9975440331865004,0.0,0.0,0.0004134676445519098,0.00028364085822663824,6.795952802905886e-05,6.183858501991256e-05,0.002455966812909592,1.4336638150120915e-08
1.1647312034063105e-09,0.8446926915425951,0.0,1.2093593881937645e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597460284497023,0.9975331791656198,0.0,0.0,0.00042352346072436505,0.0002911306815416953,6.96462252961615e-05,6.271642011991087e-05,0.00246682083377604,1.5066883298677424e-08
1.1923948748676399e-09,0.8446942879695051,0.0,1.2380621975971404e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597359735443992,0.9975230275864724,0.0,0.0,0.00043357911529743796,0.0002986398108074901,7.133400886020331e-05,6.357366332313436e-05,0.0024769724129090954,1.581615330504083e-08
1.2200585463289693e-09,0.8446958843707679,0.0,1.2667647244572316e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597259188197172,0.9975135329887571,0.0,0.0,0.00044363460832183864,0.00030616778987824586,7.302285264720536e-05,6.441079680509432e-05,0.002486467010610149,1.6584495646498304e-08
1.2477222177902987e-09,0.844697480746391,0.0,1.295466987059354e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5597158642756528,0.9975046528546991,0.0,0.0,0.00045368993984715725,0.0003137141732889468,7.4712731193724e-05,6.522829145112698e-05,0.002495347144653798,1.7371956679740655e-08
1.2753858892516282e-09,0.8446990770963824,0.0,1.3241690025055967e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559705809912203,0.9974963474178125,0.0,0.0,0.00046374510992189017,0.00032127852600586325,7.640361963259009e-05,6.602660712010265e-05,0.002503652581526029,1.8178581667035186e-08
1.3030495607129576e-09,0.84470067342075,0.0,1.3528707867911132e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596957557293647,0.9974885794855018,0.0,0.0,0.000473800118593465,0.0003288604231816997,7.809549367891297e-05,6.680619290324862e-05,0.002511420513822392,1.9004414801913718e-08
1.330713232174287e-09,0.8447022697195001,0.0,1.3815723548760416e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596857017271344,0.9974813142718344,0.0,0.0,0.0004838549659082666,0.00033645944991762323,7.978832961647718e-05,6.756748737569793e-05,0.0025186857274753375,1.9849499234138592e-08
1.3583769036356164e-09,0.8447038659926408,0.0,1.4102737207522235e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596756479055087,0.9974745192423986,0.0,0.0,0.0004939096519116606,0.000344075201029794,8.148210428439726e-05,6.831091884328091e-05,0.002525480756896682,2.0713877094196592e-08
1.3860405750969459e-09,0.8447054622401792,0.0,1.4389748975060976e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596655942644848,0.9974681639680658,0.0,0.0,0.0005039641766480178,0.00035170728082237304,8.317679506414198e-05,6.903690558246831e-05,0.0025318360312152387,2.1597589517113215e-08
1.4137042465582753e-09,0.8447070584621214,0.0,1.4676758973770754e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596555408040593,0.9974622199892448,0.0,0.0,0.0005140185401607368,0.00035935530286489425,8.487237986680873e-05,6.974585607570192e-05,0.0025377800100220287,2.250067666580914e-08
1.4413679180196047e-09,0.8447086546584749,0.0,1.496376731812563e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596454875242287,0.9974566606879526,0.0,0.0,0.0005240727424922673,0.00036701888977574027,8.656883712074645e-05,7.043816924027298e-05,0.0025433393112997103,2.3423177753816397e-08
1.4966952609422633e-09,0.844711846974441,0.0,1.5537779465033604e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596253815063403,0.9974465981641485,0.0,0.0,0.0005441806637769514,0.0003823912926614016,8.996428521013369e-05,7.177443275744185e-05,0.0025534018350751296,2.5326573987012155e-08
1.546489869572656e-09,0.8447147199713606,0.0,1.6054385742989853e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5596072867078435,0.9974386241209912,0.0,0.0,0.000562277242100705,0.0003962760790965111,9.302296603516826e-05,7.292398416703234e-05,0.00256137587820689,2.7106400996527595e-08
1.5962844782030489e-09,0.8447175928854703,0.0,1.6570988130093445e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5595891924944246,0.9974315547952216,0.0,0.0,0.0005803732988165127,0.00041020581832943364,9.608416050831844e-05,7.402542058290934e-05,0.002568445203950456,2.8949697925546695e-08
1.6460790868334416e-09,0.8447204657168045,0.0,1.7087587067935713e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5595710988660647,0.9974252875061834,0.0,0.0,0.0005984688341404386,0.00042417860984517863,9.914775999376996e-05,7.508075097758472e-05,0.0025747124929627347,3.0856661952499254e-08
1.6958736954638344e-09,0.844723338465396,0.0,1.7604182947668161e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5595530058227449,0.9974197313016955,0.0,0.0,0.0006165638482802192,0.0004381926325291654,0.00010221366039440606,7.609190039279723e-05,0.0025802686974250085,3.282748192519439e-08
1.7456683040942271e-09,0.8447262111312763,0.0,1.8120776115994652e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5595349133644464,0.99741480556473,0.0,0.0,0.0006346583414356139,0.00045224614132229393,0.00010528176196060401,7.706071347529234e-05,0.00258519443436486,3.4862338711750145e-08
1.7954629127246199e-09,0.8447290837144762,0.0,1.86373668806341e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.55951682149115,0.9974104387431962,0.0,0.0,0.0006527523137987444,0.00046633746398345365,0.00010835196910517325,7.798895789903672e-05,0.0025895612558726852,3.696140554025193e-08
1.8452575213550126e-09,0.8447319562150247,0.0,1.9153955514628285e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5594987302028371,0.9974065673482808,0.0,0.0,0.0006708457655544126,0.0004804649980520633,0.00011142419022972774,7.887832757598657e-05,0.0025934326507621643,3.9124848317426086e-08
1.8950521299854054e-09,0.8447348286329502,0.0,1.967054225974592e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5594806394994888,0.9974031351629069,0.0,0.0,0.0006889386968804,0.0004946272080060266,0.00011449833756222854,7.973044566029106e-05,0.002596864836110347,4.135282592681277e-08
1.9448467386157984e-09,0.8447377009682802,0.0,2.0187127329939445e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5594625493810861,0.9974000924379613,0.0,0.0,0.000707031107947756,0.0005088226224954879,0.00011757432699885946,8.054686747237054e-05,0.002599907561029926,4.364549051898692e-08
1.9946413472461913e-09,0.8447405732210403,0.0,2.070371091507327e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5594444598476099,0.9973973950253687,0.0,0.0,0.0007251229989210877,0.0005230498315944058,0.0001206520779469212,8.132908340416052e-05,0.0026026049735966604,4.6002987799909484e-08
2.0444359558765843e-09,0.8447434453912558,0.0,2.1220293183998383e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5594263708990417,0.9973950036631903,0.0,0.0,0.0007432143699588344,0.0005373074841730358,0.0001237315131746367,8.207852169654837e-05,0.0026049963357494244,4.842545730659405e-08
2.0942305645069772e-09,0.8447463174789512,0.0,2.1736874286411593e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5594082825353623,0.997392883543302,0.0,0.0,0.0007613052212135195,0.0005515942854953807,0.00012681255867381624,8.279655097900413e-05,0.002607116455611822,5.091303265917217e-08
2.1440251731373702e-09,0.8447491894841497,0.0,2.2253454354410612e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559390194756553,0.9973910039497791,0.0,0.0,0.0007793955528319883,0.0005659089949606153,0.00012989514353075284,8.348448265702421e-05,0.002608996049108979,5.346584179785529e-08
2.193819781767763e-09,0.8447520614068734,0.0,2.2770033504842246e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5593721075625949,0.997389337712914,0.0,0.0,0.0007974853649556453,0.0005802504238248281,0.00013297919979599166,8.414357332038127e-05,0.0026106622859481564,5.608400722196128e-08
2.243614390398156e-09,0.8447549332471442,0.0,2.3286611841898887e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5593540209534688,0.9973878606054544,0.0,0.0,0.0008155746577206953,0.0005946174329169218,0.00013606466235376616,8.4775027157548e-05,0.002612139393382017,5.8767646229552745e-08
2.293408999028549e-09,0.8447578050049831,0.0,2.38031894585092e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559335934929156,0.9973865510192329,0.0,0.0,0.0008336634312583634,0.0006090089305368597,0.00013915146880185764,8.537999817736971e-05,0.002613448979577768,6.151687113794529e-08
2.343203607658942e-09,0.8447606766804101,0.0,2.4319766436590273e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5593178494896377,0.997385389906547,0.0,0.0,0.0008517516856950886,0.0006234238705968369,0.0001422395593453402,8.595959217395376e-05,0.0026146100922377373,6.433178947873147e-08
2.392998216289335e-09,0.844763548273444,0.0,2.483634284791942e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5592997646348946,0.9973843605774267,0.0,0.0,0.0008698394211527157,0.0006378612508082857,0.00014532887669294636,8.651486864310766e-05,0.002615639421332262,6.721250418799677e-08
2.442792824919728e-09,0.844766419784104,0.0,2.535291875631939e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5592816803649082,0.9973834481915378,0.0,0.0,0.0008879266377486969,0.0006523201107512501,0.0001484193659467083,8.704684282312076e-05,0.002616551807195155,7.015911380887533e-08
2.492587433550121e-09,0.8447692912124082,0.0,2.5869494219433553e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5592635966796595,0.9973826393454015,0.0,0.0,0.0009060133355962912,0.0006667995299754852,0.0001515109744934126,8.755648770201171e-05,0.0026173606533057307,7.317171269077596e-08
2.542382042180514e-09,0.8447721625583735,0.0,2.6386069288292033e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5592455135791297,0.9973819221732781,0.0,0.0,0.0009240995148047286,0.0006812986264285038,0.00015460365191474423,8.804473567917204e-05,0.0026180778254032517,7.625039115430849e-08
2.592176650810907e-09,0.844775033822017,0.0,2.6902644007350162e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5592274310632994,0.9973812863382219,0.0,0.0,0.0009421851754793692,0.000695816554948967,0.00015769734990116508,8.85124801579383e-05,0.0026187136604335854,7.939523564935629e-08
2.6419712594413e-09,0.8447779050033547,0.0,2.7419218415771037e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5592093491321503,0.9973807227338664,0.0,0.0,0.000960270317721863,0.0007103525057328311,0.0001607920221642362,8.896057716696334e-05,0.002619277264763478,8.26063289160071e-08
2.691765868071693e-09,0.8447807761024018,0.0,2.793579254896923e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.559191267785663,0.9973802231254634,0.0,0.0,0.0009783549416303144,0.0007249057027647594,0.00016388762434695362,8.938984701830316e-05,0.0026197768731404964,8.588375014912617e-08
