Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210)
8.100109021276958e-09,0.725221807320675,0.0,5.358324009302792e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9355017115944532,0.9993933888127559,0.0,0.0,0.00011022685998629233,8.401565075144337e-05,2.194959175631725e-05,4.261140271141296e-06,0.0006066111872405828,1.8817928644760685e-10,8.744484543369515e-18,1.0084872600386542e-10,7.407427905793109e-17
8.247684819284928e-09,0.7252220630075981,0.0,5.4559444862709e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354997034963802,0.9993933888126513,0.0,0.0,0.00011223496517818954,8.561745528635117e-05,2.235190955858492e-05,4.265108774199619e-06,0.0006066111873450322,1.952981421369689e-10,9.238650098015245e-18,1.00962674230957e-10,7.687946768205225e-17
8.395260617292898e-09,0.7252223186939897,0.0,5.553564963238998e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354976954026176,0.9993933888125806,0.0,0.0,0.00011424306619385825,8.721955440210039e-05,2.2754236825133166e-05,4.2687687959824186e-06,0.0006066111874157861,2.0255136006556365e-10,9.7511440144347e-18,1.0106782297570869e-10,7.97376376896306e-17
8.542836415300868e-09,0.7252225743798497,0.0,5.651185440207092e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354956873131657,0.9993933888125329,0.0,0.0,0.00011625116303333147,8.882192495773722e-05,2.3156572763295336e-05,4.272144269413549e-06,0.000606611187463233,2.0993896365455994e-10,1.0282298472448994e-17,1.0116485492882245e-10,8.26487983981942e-17
8.690412213308838e-09,0.7252228300651777,0.0,5.74880591717518e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354936792280245,0.9993933888125007,0.0,0.0,0.00011825925569664025,9.042454560765441e-05,2.3558916641902407e-05,4.275257270627426e-06,0.0006066111874952499,2.174609744892138e-10,1.0832445325490702e-17,1.0125439981575986e-10,8.561295839000354e-17
8.985563809324777e-09,0.7252233414342385,0.0,5.944046871111351e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354896630706737,0.9993933888124654,0.0,0.0,0.00012227542849488023,9.363045998753241e-05,2.436362557595948e-05,4.280775701374997e-06,0.0006066111875305311,2.329082958720657e-10,1.1991041974185832e-17,1.0141330598243859e-10,9.170030720248791e-17
9.251200245739125e-09,0.725223801664575,0.0,6.1197637296539e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354860485437999,0.9993933888124502,0.0,0.0,0.00012588996973109242,9.651645618017534e-05,2.508788453627994e-05,4.2850329369432e-06,0.0006066111875457344,2.472707416480464e-10,1.3102055277285212e-17,1.0153608713764757e-10,9.736025164664498e-17
9.516836682153472e-09,0.7252242618931888,0.0,6.295480588196448e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935482434030892,0.999393388812442,0.0,0.0,0.00012950449743694443,9.940299914018918e-05,2.5812160196454232e-05,4.288712319919131e-06,0.0006066111875536772,2.620689326188865e-10,1.4279749593705298e-17,1.016423849442584e-10,1.031920192152712e-16
9.782473118567819e-09,0.7252247221200794,0.0,6.471197446738997e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354788195319506,0.9993933888124376,0.0,0.0,0.0001331190116125671,0.0001022900132535506,2.6536449966414665e-05,4.2918920521421515e-06,0.0006066111875581633,2.773029446919021e-10,1.5526048007609e-17,1.017344301229849e-10,1.0919563994428132e-16
9.999999999999999e-09,0.7252251823452477,0.0,6.6150901324329046e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354758596672179,0.9993933888124353,0.0,0.0,0.00013607888914474517,0.00010465446357381744,2.712957216580584e-05,4.294171399358034e-06,0.0006066111875603077,2.901025339970236e-10,1.659906378009484e-17,1.0180054847143563e-10,1.142399449743166e-16
1.0048109554982166e-08,0.7252251823452477,0.0,6.646914305281543e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354752050469749,0.999393388812435,0.0,0.0,0.00013673351225808073,0.00010517743315156868,2.7260751607036205e-05,4.294639739489107e-06,0.000606611187560642,2.9297284329756607e-10,1.684286992172992e-17,1.0181415114290767e-10,1.1537113967369386e-16
1.0313745991396513e-08,0.725225642568693,0.0,6.822631163824088e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354715905759653,0.9993933888124337,0.0,0.0,0.00014034799937359639,0.00010806520231754258,2.7985063182409e-05,4.29701383290175e-06,0.0006066111875619259,3.090786848143316e-10,1.8232131018671273e-17,1.0188321532704823e-10,1.2171854061825697e-16
1.057938242781086e-08,0.7252261027904157,0.0,6.998348022366636e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354679761189214,0.9993933888124331,0.0,0.0,0.00014396247295921734,0.00011095327188335308,2.8709383018616988e-05,4.299064872979772e-06,0.0006066111875625963,3.256205177992319e-10,1.9695743228609174e-17,1.0194306435459167e-10,1.2823786186029638e-16
1.0845018864225208e-08,0.7252265630104152,0.0,7.174064880909182e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354643616758436,0.9993933888124324,0.0,0.0,0.00014757693301504,0.00011384159958908727,2.9433709668100914e-05,4.300836565961413e-06,0.0006066111875630127,3.425983840517627e-10,2.123561470249106e-17,1.0199494495339996e-10,1.3492911977579756e-16
1.1110655300639555e-08,0.7252270232286927,0.0,7.349781739451729e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354607472467313,0.9993933888124319,0.0,0.0,0.00015119137954115478,0.00011673014889055352,3.015804187908732e-05,4.302366706752258e-06,0.0006066111875632932,3.600123195265342e-10,2.285364979021687e-17,1.0203993522956035e-10,1.4179232839992121e-16
1.1376291737053902e-08,0.7252274834452472,0.0,7.525498597994275e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354571328315848,0.9993933888124318,0.0,0.0,0.00015480581253764716,0.00011961888818834192,3.0882378569180825e-05,4.303687976248937e-06,0.000606611187563447,3.778623551216297e-10,2.4551749022912518e-17,1.0207896741118638e-10,1.4882749974273688e-16
1.164192817346825e-08,0.7252279436600789,0.0,7.701215456536822e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354535184304041,0.9993933888124317,0.0,0.0,0.00015842023200459803,0.00012250779015972216,3.160671880247899e-05,4.304828632305999e-06,0.0006066111875635009,3.961485173618062e-10,2.6331809098663195e-17,1.0211284755837087e-10,1.560346440628398e-16
1.1907564609882596e-08,0.7252284038731882,0.0,7.876932315079368e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935449904043189,0.9993933888124317,0.0,0.0,0.00016203463794208452,0.00012539683117900833,3.233106176971759e-05,4.3058131092082375e-06,0.0006066111875635152,4.148708289912267e-10,2.8195722871220594e-17,1.0214227266323375e-10,1.6341377010473535e-16
1.2173201046296944e-08,0.7252288640845745,0.0,8.052649173621915e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354462896699393,0.9993933888124314,0.0,0.0,0.00016564903035018043,0.0001282859908163716,3.305540677110294e-05,4.3066625360103374e-06,0.0006066111875635314,4.340293094859731e-10,3.014537934134531e-17,1.021678454356442e-10,1.7096488530409755e-16
1.243883748271129e-08,0.7252293242942384,0.0,8.228366032164462e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354426753106553,0.9993933888124313,0.0,0.0,0.00016926340922895675,0.00013117525140535493,3.37797532014977e-05,4.307395183823155e-06,0.0006066111875635522,4.536239754963049e-10,3.218266365045498e-17,1.0219008706213707e-10,1.7868799596489087e-16
1.2704473919125638e-08,0.7252297845021797,0.0,8.404082890707008e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354390609653366,0.9993933888124312,0.0,0.0,0.00017287777457848189,0.00013406459766949897,3.450410053763121e-05,4.308026851965916e-06,0.0006066111875635637,4.736548412284712e-10,3.430945707625372e-17,1.0220944822097186e-10,1.8658310741228318e-16
1.2970110355539985e-08,0.7252302447083983,0.0,8.579799749249555e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354354466339833,0.9993933888124311,0.0,0.0,0.0001764921263988222,0.00013695401639933846,3.522844832703547e-05,4.30857120202447e-06,0.0006066111875635626,4.941219187750138e-10,3.652763703004754e-17,1.0222631861120213e-10,1.946502241249298e-16
1.3235746791954332e-08,0.725230704912894,0.0,8.755516607792101e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354318323165954,0.999393388812431,0.0,0.0,0.00018010646469004206,0.00013984349617271236,3.59527961784646e-05,4.309040047112642e-06,0.0006066111875635585,5.150252184007775e-10,3.883907705550714e-17,1.0224103520390412e-10,2.0288934984951793e-16
1.350138322836868e-08,0.7252311651156674,0.0,8.931233466334648e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354282180131728,0.9993933888124309,0.0,0.0,0.00018372078945220444,0.00014273302711275361,3.6677143753605057e-05,4.309443602165089e-06,0.0006066111875635587,5.363647487903897e-10,4.124564682868754e-17,1.0225388938182172e-10,2.113004876998801e-16
1.3767019664783027e-08,0.7252316253167178,0.0,9.106950324877194e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354246037237153,0.9993933888124308,0.0,0.0,0.00018733510068537075,0.00014562260067873005,3.740149075991118e-05,4.309790700254596e-06,0.000606611187563562,5.581405172621477e-10,4.3749212159141445e-17,1.022651331098544e-10,2.1988364024265368e-16
1.4032656101197374e-08,0.725232085516046,0.0,9.28266718341974e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354209894482232,0.9993933888124307,0.0,0.0,0.00019094939838960127,0.00014851220948532972,3.81258369444149e-05,4.310088979491232e-06,0.0006066111875635636,5.803525299528154e-10,4.6351634991977136e-17,1.0227498426638716e-10,2.2863880957129124e-16
1.4298292537611721e-08,0.7252325457136516,0.0,9.458384041962287e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935417375186696,0.9993933888124306,0.0,0.0,0.00019456368256495516,0.00015140184714642585,3.88501820883742e-05,4.310345044604329e-06,0.0006066111875635628,6.030007919773921e-10,4.9054773410727226e-17,1.0228363125244477e-10,2.3756599737004494e-16
1.4563928974026068e-08,0.7252330059095345,0.0,9.634100900504834e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354137609391341,0.9993933888124304,0.0,0.0,0.00019817795321149082,0.0001542915081399192,3.957452600264335e-05,4.310564606725865e-06,0.0006066111875635613,6.260853075673225e-10,5.186048164091293e-17,1.0229123697903604e-10,2.4666520496931967e-16
1.4829565410440415e-08,0.7252334661036947,0.0,9.809817759047377e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935410146705537,0.9993933888124303,0.0,0.0,0.00020179221032926576,0.0001571811876908141,4.0298868523667834e-05,4.310752604315787e-06,0.0006066111875635612,6.496060801900647e-10,5.4770610054207904e-17,1.0229794231656875e-10,2.55936433393558e-16
1.509520184685476e-08,0.7252339262961326,0.0,9.985534617589922e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354065324859051,0.9993933888124302,0.0,0.0,0.00020540645391833686,0.0001600708816701139,4.102320951002112e-05,4.310913307726612e-06,0.0006066111875635618,6.735631126524803e-10,5.778700517312014e-17,1.0230386907757295e-10,2.6537968340264624e-16
1.5360838283269108e-08,0.7252343864868479,0.0,1.0161251476132467e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9354029182802379,0.9993933888124301,0.0,0.0,0.00020902068397876038,0.0001629605865074226,4.1747548839410936e-05,4.311050409593125e-06,0.0006066111875635621,6.979564071902069e-10,6.091150967612021e-17,1.0230912259508234e-10,2.749949555277083e-16
1.5626474719683455e-08,0.7252348466758403,0.0,1.0336968334675012e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353993040885358,0.99939338881243,0.0,0.0,0.00021263490051059213,0.0001658502991153862,4.24718864060911e-05,4.311167102976818e-06,0.0006066111875635619,7.227859655449259e-10,6.414596240315305e-17,1.0231379395171782e-10,2.847822501020491e-16
1.615774759251215e-08,0.7252357670486579,0.0,1.0688402051760104e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353920757470255,0.9993933888124298,0.0,0.0,0.0002198632929887013,0.00017162973734764295,4.392055589868764e-05,4.3113499124729674e-06,0.0006066111875635594,7.737538785718803e-10,7.09520487324878e-17,1.0232169392342936e-10,3.048729070907158e-16
1.6689020465340844e-08,0.7252366874145851,0.0,1.1039835768845195e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935384847461374,0.9993933888124296,0.0,0.0,0.0002270916313531029,0.00017740917905830536,4.5369217394986174e-05,4.311479637533505e-06,0.0006066111875635588,8.264668581095688e-10,7.821989833884545e-17,1.0232807963085432e-10,3.2565165400861486e-16
1.722029333816954e-08,0.7252376077736225,0.0,1.1391269485930287e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935377619231581,0.9993933888124293,0.0,0.0,0.00023431991560423084,0.00018318861128141756,4.681787045091391e-05,4.311569688234656e-06,0.0006066111875635608,8.809249060934975e-10,8.596408438252671e-17,1.0233333359869264e-10,3.4711848871734065e-16
1.7751566210998233e-08,0.7252385281257695,0.0,1.174270320301538e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353703910576459,0.9993933888124291,0.0,0.0,0.00024154814574251572,0.00018896802431720826,4.826651473427769e-05,4.311630096688003e-06,0.0006066111875635616,9.371280211192239e-10,9.419911922517971e-17,1.0233774199463003e-10,3.6927340774095654e-16
1.8282839083826927e-08,0.725239448471027,0.0,1.209413692010047e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353631629395681,0.9993933888124289,0.0,0.0,0.00024877632176838557,0.00019474741092948166,4.971514999727136e-05,4.311668347117811e-06,0.0006066111875635607,9.950761992631126e-10,1.029394546567417e-16,1.0234151830743416e-10,3.921164065946942e-16
1.881411195665562e-08,0.7252403688093942,0.0,1.2445570637185561e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353559348773476,0.9993933888124287,0.0,0.0,0.0002560044436822664,0.00020052676572153538,5.116377605509863e-05,4.311690021301219e-06,0.0006066111875635596,1.0547694347205235e-09,1.1219948212738562e-16,1.0234482175824566e-10,4.156474800405388e-16
1.9345384829484316e-08,0.7252412891408715,0.0,1.2797004354270653e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353487068709836,0.9993933888124285,0.0,0.0,0.00026323251148458273,0.0002063060846572323,5.2612392769567904e-05,4.311699293886732e-06,0.00060661118756356,1.1162077202955694e-09,1.2199353298334532e-16,1.0234777142962198e-10,4.3986662228336795e-16
1.987665770231301e-08,0.7252422094654595,0.0,1.3148438071355744e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353414789204758,0.9993933888124282,0.0,0.0,0.00027046052517575833,0.00021208536471170565,5.4061000037127503e-05,4.311699293643693e-06,0.0006066111875635603,1.1793910477583082e-09,1.323358787060689e-16,1.0235045657023993e-10,4.64773827114001e-16
2.0407930575141705e-08,0.7252431297831571,0.0,1.3499871788440836e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353342510258236,0.999393388812428,0.0,0.0,0.00027768848475621564,0.0002178646036211171,5.550959778029397e-05,4.31169236226767e-06,0.0006066111875635597,1.2443194081006394e-09,1.4324073115365948e-16,1.0235294397736328e-10,4.903690880116819e-16
2.09392034479704e-08,0.7252440500939652,0.0,1.3851305505525924e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353270231870268,0.9993933888124278,0.0,0.0,0.000284916390226377,0.0002236437996955695,5.695818594124358e-05,4.311680247870903e-06,0.0006066111875635591,1.3109927917276255e-09,1.5472224280340255e-16,1.0235528351619076e-10,5.166523982206982e-16
2.1470476320799094e-08,0.7252449703978836,0.0,1.4202739222611014e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353197954040848,0.9993933888124276,0.0,0.0,0.0002921442415866639,0.00022942295167353692,5.840676447682596e-05,4.3116642555342594e-06,0.000606611187563559,1.3794111886063517e-09,1.667945069946644e-16,1.0235751241437588e-10,5.436237508099971e-16
2.2001749193627788e-08,0.7252458906949125,0.0,1.4554172939696104e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9353125676769973,0.9993933888124273,0.0,0.0,0.00029937203883749784,0.00023520205861086638,5.985533335476204e-05,4.311645362104022e-06,0.0006066111875635593,1.449574588379433e-09,1.7947155817193074e-16,1.0235965853662492e-10,5.712831387186433e-16
2.2533022066456482e-08,0.7252468109850517,0.0,1.4905606656781194e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.935305340005764,0.9993933888124271,0.0,0.0,0.0003065997819792998,0.0002409811198000404,6.130389255087843e-05,4.311624299692375e-06,0.000606611187563559,1.5214829804475788e-09,1.9276737212783744e-16,1.0236174276656242e-10,5.996305547888833e-16
2.3064294939285177e-08,0.7252477312683011,0.0,1.5257040373866284e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9352981123903842,0.9993933888124269,0.0,0.0,0.00031382747101249087,0.0002467601347118573,6.27524420471097e-05,4.311601615993118e-06,0.0006066111875635586,1.5951363540292299e-09,2.0669586624593208e-16,1.0236378072724717e-10,6.286659917900298e-16
2.359556781211387e-08,0.7252486515446616,0.0,1.5608474090951374e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9352908848308574,0.9993933888124267,0.0,0.0,0.00032105510593749147,0.00025253910295139174,6.420098182999e-05,4.311577719828427e-06,0.0006066111875635583,1.6705346982055945e-09,2.2127089974289584e-16,1.0236578408040144e-10,6.583894424364964e-16
