Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37)
0.004520558286142379,0.5206383406102574,4.338443867354131e-08,8.570629932817956e-09,3.396253597551091e-07,8.535822029992634e-05,0.0,0.0,0.00025897436073512225,0.00010124077625586074,0.00016256647047394369,3.0415186666437156e-08,2.573691901546538e-09,2.1470111470367873e-28,3.094307186082861e-21,2.6569613473070843e-15,3.915234681692531e-09,8.262563926884212e-05,3.020362365990505e-22,1.2444470713534716e-18,2.915532128994796e-18,7.485616559951715e-24,2.2298206414178826e-16,3.230571061914383e-11,2.1755438865902702e-12,5.037034917457939e-16,1.3514299932822953e-21,9.887009988653502e-15,2.1008888420099587e-13,9.419265181631153e-18,7.9831442928167e-12,3.3780499994539653e-18,2.854977589066147e-19,2.241933210314073e-14,3.76,0.0,0.7400392013172222,0.99866400220706,0.0009381342278987041,3.4312220304877424e-07,0.026404459677594253,0.018251018442290348,0.0073218091522852585,2.718228195467482e-09,4.253156675155978e-05,2.448179075772613e-06,2.4055985131981457e-14,1.1393341096584208e-15,3.635425868259174e-16,9.213708955564547e-05,2.5545687448204027e-16,2.4501050306150772e-17,0.00046060861991066446,1.5064109443710645e-15,7.900979912929873e-13,8.266025628028821e-22,1.012340440186249e-15,2.310175912372958e-17,1.997729285507572e-15,4.4593500648737483e-14,3.2062852662379953e-23,4.695925562869762e-22,4.197880486506519e-12,6.16606871932254e-15,0.00010065357182477769,2.5180801436440107e-05,2.3645837829191824e-06,1.9924269131561734e-07,1.5206029152942506e-05,0.0014118118279609734,0.0011948061670921945,7.809232689442333e-08,2.9310003599808157e-08,1.9903907870189363e-08,2.1606920736282162e-09,2.4008060267229435e-06,1.1114806430041467e-05,2.0752328515436978e-05,1.0727710331701406e-07,3.8782185911278635e-08,2.1284294629500158e-07,3.9616991915114494e-15,4.2074159871910447e-07,1.0919227840164654e-12,1.9733199412471054e-08,5.308261313417266e-08,4.0404141600508226e-07,5.5856124504519324e-11
0.004541155263688301,0.5206500310765118,4.386340224715832e-08,8.702698567991798e-09,3.441994350561202e-07,8.666648303892643e-05,0.0,0.0,0.00026106943407806495,0.00010271550485420339,0.0001647751039921378,3.1272775062693973e-08,2.620234857593845e-09,3.996115416189513e-28,3.1973052335086317e-21,2.7254495806442933e-15,3.962920002962074e-09,8.334954952388364e-05,3.1489610644857985e-22,1.2610377983192083e-18,3.0157346223187722e-18,7.700520920332682e-24,2.2872902444158563e-16,3.3315386068784546e-11,2.2196132955782797e-12,5.198100882095563e-16,1.408875368107682e-21,1.017061455636836e-14,2.1641051871628275e-13,9.69451198055793e-18,8.118450875436404e-12,3.4657543973042457e-18,2.9444504561390096e-19,2.3223391350488732e-14,3.76,0.0,0.739877447821886,0.9986451497569769,0.0009552038646827193,3.490081510334493e-07,0.026523617342665184,0.018323872762418213,0.007355950082203308,2.717851331414013e-09,4.2530763828829045e-05,2.470260613755522e-06,2.427307243720445e-14,1.141673559362449e-15,3.649786906200253e-16,9.28272910635141e-05,2.600984158982039e-16,2.4945255055855446e-17,0.00046863367788032483,1.5337266768589718e-15,8.00055830538698e-13,8.41586791701677e-22,1.0307638051080184e-15,2.3522189868101564e-17,2.0340861465453665e-15,4.540508699199663e-14,3.2644071637088837e-23,4.781050897266447e-22,4.329526853865634e-12,6.1945644981668476e-15,0.00010185573050515006,2.574750345476003e-05,2.393793805806278e-06,2.016988384109948e-07,1.5389490118933514e-05,0.0014350296652147815,0.0012143594623288166,7.90788324122133e-08,2.966035548295863e-08,2.0242991674575023e-08,2.1981603224244283e-09,2.444195462460733e-06,1.1249534446065686e-05,2.136557691157083e-05,1.0892931772780444e-07,3.924847538651907e-08,2.197843496348499e-07,4.0576495528163266e-15,4.283289186514069e-07,1.1116132922592962e-12,1.9976148915564306e-08,5.376581450186528e-08,4.1060355166129323e-07,5.67776485966122e-11
0.004561752241234223,0.5206617278883581,4.4344470201434084e-08,8.836029788330856e-09,3.488046352587802e-07,8.798888501395378e-05,0.0,0.0,0.0002631639150445467,0.00010420267170177149,0.00016700621947300634,3.215077002954234e-08,2.6673309994067407e-09,3.2263363588760547e-28,3.303226339996396e-21,2.7952278199666417e-15,4.010851539176548e-09,8.407613781681365e-05,3.28238710775423e-22,1.2777703269289368e-18,3.1189488138220174e-18,7.92089485424882e-24,2.3458416530512277e-16,3.4350959602222635e-11,2.2642385042407486e-12,5.363610666066756e-16,1.4684555991210668e-21,1.0461073290832604e-14,2.2288585520764017e-13,9.976546077415233e-18,8.255142360244464e-12,3.555276929052811e-18,3.0362694922802913e-19,2.4051755885051157e-14,3.76,0.0,0.739715182752861,0.9986260981421999,0.0009725018734502327,3.5496515498077644e-07,0.026642766801703913,0.01839656987908632,0.0073901164410967255,2.7174721791140266e-09,4.2529952424018605e-05,2.492441403967149e-06,2.449113589661196e-14,1.144009242428245e-15,3.6641146656163926e-16,9.352036374511694e-05,2.6480303789863974e-16,2.5395469503421686e-17,0.00047675374157650854,1.5614120231322983e-15,8.10067155705254e-13,8.567736980449906e-22,1.049437274294036e-15,2.394832820697782e-17,2.070936573688663e-15,4.6227691418688526e-14,3.323315220887737e-23,4.867327641225718e-22,4.464918053205783e-12,6.223078009263292e-15,0.00010307035019590115,2.6324066394440578e-05,2.4231759536982235e-06,2.041690287386046e-07,1.5573911262649342e-05,0.0014585198288420132,0.0012341414781127497,8.007099003084491e-08,3.001274370951313e-08,2.058561014304759e-08,2.236038841936176e-09,2.4880963443871705e-06,1.138480837419511e-05,2.1993693318366844e-05,1.1059773368868536e-07,3.971716661578572e-08,2.269169870211928e-07,4.155404136894841e-15,4.360051748492243e-07,1.131534599346108e-12,2.0220510575035572e-08,5.445320980681311e-08,4.1722980567316606e-07,5.770858759590029e-11
0.004582349218780145,0.5206734311021576,4.4827602942853366e-08,8.97062091514326e-09,3.534406487580459e-07,8.93254817109909e-05,0.0,0.0,0.0002652575977060196,0.00010570219058817511,0.0001692599854940736,3.3049558232869454e-08,2.7149810483080322e-09,2.175832048159011e-28,3.4120988826816745e-21,2.866305275875427e-15,4.059025984646031e-09,8.480539536658975e-05,3.4208033998854394e-22,1.2946452065915596e-18,3.225251716134525e-18,8.14677931171781e-24,2.405482503537433e-16,3.5412913364568234e-11,2.3094184587086883e-12,5.533666289180061e-16,1.5302368497487314e-21,1.0758518741428363e-14,2.29517519746239e-13,1.0265492042462667e-17,8.393217284302975e-12,3.646643680392796e-18,3.130481599920796e-19,2.4904996087379623e-14,3.76,0.0,0.7395524033614164,0.9986068465106347,0.0009900297781774295,3.6099356539080165e-07,0.02676190808005439,0.018469109064818964,0.0074243085705363275,2.7170907266165855e-09,4.252913250065776e-05,2.514721550697749e-06,2.4710176532088608e-14,1.1463411454916536e-15,3.678408992724256e-16,9.421631759687032e-05,2.695713355917012e-16,2.5851749703357743e-17,0.00048496918173570393,1.589470427479546e-15,8.201312466165029e-13,8.721651709988962e-22,1.068363182406876e-15,2.4380227419461782e-17,2.108285174266291e-15,4.706141678051648e-14,3.3830167656091786e-23,4.954766527094215e-22,4.604146120920587e-12,6.2516095111860854e-15,0.00010429754657326287,2.6910597590459344e-05,2.4527281723758094e-06,2.066530803166313e-07,1.57592778761499e-05,0.001482283568329994,0.0012541532394902198,8.106872853686554e-08,3.0367147116662146e-08,2.0931755672651647e-08,2.27432733523802e-09,2.532509174117581e-06,1.1520620445085684e-05,2.2636934988881384e-05,1.1228235697082061e-07,4.0188221449542206e-08,2.3424493414117076e-07,4.2549929125242315e-15,4.437704392777674e-07,1.1516868918981691e-12,2.046626693542577e-08,5.514476267536155e-08,4.2392013325320896e-07,5.86489421081512e-11
0.0046029461963260675,0.5206851407738354,4.531276071403917e-08,9.10646920236127e-09,3.581071581817627e-07,9.067632732559455e-05,0.0,0.0,0.0002673502770378887,0.00010721397132590509,0.00017153657093521744,3.396953133953115e-08,2.763185656868297e-09,4.622260943405048e-28,3.5239165016338766e-21,2.938697072207242e-15,4.107440007453704e-09,8.553731338670911e-05,3.5643166528306225e-22,1.3116629848483354e-18,3.3347219327325715e-18,8.377535203345927e-24,2.4662258789713297e-16,3.65017333559472e-11,2.3551554264855215e-12,5.708371585381413e-16,1.5942875909871616e-21,1.106308529072315e-14,2.3630815464680823e-13,1.056148845260727e-17,8.532673969578618e-12,3.739886441709756e-18,3.2271342814334893e-19,2.578369046899185e-14,3.76,0.0,0.7393891069437473,0.9985873940260196,0.001007789086748938,3.6709372739311303e-07,0.02688104120292028,0.018541489602904245,0.007458526812060451,2.716706962127761e-09,4.252830402340327e-05,2.537101161049641e-06,2.4930195394134927e-14,1.1486692554070884e-15,3.692669736279918e-16,9.491516237246162e-05,2.744039072229895e-16,2.6314151932770953e-17,0.000493280359812402,1.6179053579003425e-15,8.302473800205859e-13,8.877631087323986e-22,1.0875438794850186e-15,2.481794113664889e-17,2.1461365860489776e-15,4.7906366612584564e-14,3.4435191606140394e-23,5.043378338344275e-22,4.747304789254967e-12,6.280159265896e-15,0.00010553743537119517,2.7507204287101164e-05,2.4824483732045023e-06,2.09150808571547e-07,1.5945575045772187e-05,0.0015063221080260333,0.0012743957490217084,8.207197385820521e-08,3.072354337610881e-08,2.1281420026850017e-08,2.3130251847220944e-09,2.5774343472608415e-06,1.1656962989028703e-05,2.32955607634505e-05,1.1398319135885841e-07,4.066160123468569e-08,2.417723180729153e-07,4.3564201375336105e-15,4.516247650995818e-07,1.1720703076677967e-12,2.0713400193759085e-08,5.5840435561546056e-08,4.3067448124953996e-07,5.959873653379624e-11
0.00462354317387199,0.5206968569588665,4.579990276846038e-08,9.243571639642125e-09,3.628038348789914e-07,9.204147474932704e-05,0.0,0.0,0.00026944174898629143,0.00010873791977115395,0.0001738361449531673,3.4911086032071614e-08,2.8119453976803984e-09,3.9811178956838816e-28,3.6388367138458164e-21,3.0124112582727722e-15,4.1560902400814526e-09,8.62718830867643e-05,3.7131211002491815e-22,1.3288242114148511e-18,3.4474396824676495e-18,8.614165947111637e-24,2.5280780877203156e-16,3.761790933292547e-11,2.4014462523819634e-12,5.887832217814938e-16,1.660677441845784e-21,1.1374909182091607e-14,2.4326041796385016e-13,1.086467357763567e-17,8.67351070494331e-12,3.835027973278588e-18,3.326275765042726e-19,2.66884256538075e-14,3.76,0.0,0.739225290841658,0.9985677398681134,0.0010257812905610916,3.7326598069431485e-07,0.02700016619536181,0.01861371078753105,0.007492771507092825,2.716320874079523e-09,4.25274669572765e-05,2.5595803449387678e-06,2.515119356129085e-14,1.1509935594779754e-15,3.7068967473152605e-16,9.561690757890889e-05,2.7930135495953964e-16,2.6782732947526827e-17,0.0005016876279082374,1.6467203035574777e-15,8.404148315429126e-13,9.035694237807029e-22,1.106981731295962e-15,2.5261523347733946e-17,2.1844954777714478e-15,4.8762645138442964e-14,3.5048298243881083e-23,5.133173940090374e-22,4.894489499899356e-12,6.3087275358267695e-15,0.00010679013236060605,2.8113993614007048e-05,2.512334433058653e-06,2.116620231233592e-07,1.6132787663622298e-05,0.0015306366468444339,0.0012948699865028394,8.308065127386652e-08,3.108190968054222e-08,2.163459528975571e-08,2.3521324781093204e-09,2.622872151059598e-06,1.179382843682453e-05,2.3969831009330475e-05,1.1570023801821978e-07,4.113726679809192e-08,2.495033170115423e-07,4.459712258101192e-15,4.5956818628652273e-07,1.1926849347201735e-12,2.0961892267384225e-08,5.65401920582237e-08,4.374927883571975e-07,6.055795862467363e-11
0.004644140151417912,0.5207085797122587,4.6288987999159506e-08,9.381924805821643e-09,3.675303428416469e-07,9.342097555613002e-05,0.0,0.0,0.0002715318105410086,0.000110273937847206,0.00017615887695602404,3.5874624021377776e-08,2.8612606550488663e-09,2.0902852909566976e-28,3.7568917738251225e-21,3.0874547306683116e-15,4.20497327801442e-09,8.70090956740224e-05,3.867403052659938e-22,1.3461294392655284e-18,3.56348681881014e-18,8.85671786561479e-24,2.591044718091262e-16,3.876193469927309e-11,2.4482885170198843e-12,6.072155663964205e-16,1.729477197673559e-21,1.1694128541186796e-14,2.50376982952621e-13,1.1175176266707123e-17,8.815725355207822e-12,3.932093448606934e-18,3.427954648087064e-19,2.7619796333418308e-14,3.76,0.0,0.7390609524432306,0.9985478832328635,0.0010440078641255483,3.795106595237175e-07,0.027119283082292524,0.018685771923923362,0.007527042996865495,2.715932451114924e-09,4.252662126774552e-05,2.5821592150766755e-06,2.5373172138519917e-14,1.1533140452612544e-15,3.72108987870386e-16,9.632156247151216e-05,2.842642864059983e-16,2.7257549963259822e-17,0.0005101913287047694,1.675918777595336e-15,8.506328557599367e-13,9.195860439809997e-22,1.1266791194373816e-15,2.57110284026616e-17,2.223366549363115e-15,4.9630357276062995e-14,3.56695623477023e-23,5.224164284374842e-22,5.0457974143497195e-12,6.337314578225131e-15,0.00010805575332871073,2.8731072561609136e-05,2.5423841878071906e-06,2.1418653225527567e-07,1.6320900434202392e-05,0.001555228357983296,0.0013155769086975323,8.409468632130125e-08,3.144222386572064e-08,2.1991271545528355e-08,2.3916487500573126e-09,2.6688227661697293e-06,1.1931209320485449e-05,2.466000755937255e-05,1.1743349609790943e-07,4.161517849401225e-08,2.574421599833228e-07,4.564905204968518e-15,4.6760071810327475e-07,1.2135308125578871e-12,2.121172479942539e-08,5.7243994432016956e-08,4.443749852220062e-07,6.152659898003031e-11
0.004664737128963834,0.5207203090885377,4.677997533890032e-08,9.521525198430398e-09,3.722863417882634e-07,9.481487998807364e-05,0.0,0.0,0.00027362025980076545,0.00011182192357032949,0.0001785049365776886,3.686055206365293e-08,2.9111317434038118e-09,5.244433582388325e-28,3.878045127156254e-21,3.1638432968322402e-15,4.254085695863024e-09,8.774894235485927e-05,4.0272727196989203e-22,1.3635792188054553e-18,3.682946856261228e-18,9.10425607353669e-24,2.655139703617541e-16,3.9934306421274584e-11,2.495685149978841e-12,6.261451278058402e-16,1.8007603600207597e-21,1.202088336861601e-14,2.5766053753701304e-13,1.1493136711352121e-17,8.959315526579153e-12,4.031117224874185e-18,3.532219955113908e-19,2.8578405224200895e-14,3.76,0.0,0.7388960891834833,0.9985278233325778,0.0010624702646753674,3.8582809258052273e-07,0.027238391888476224,0.01875767232846499,0.007561341622347143,2.7155416820272997e-09,4.2525766921603294e-05,2.6048378869199125e-06,2.559613225822894e-14,1.155630700484478e-15,3.735248986007305e-16,9.702913604923542e-05,2.8929331230387873e-16,2.773866037072211e-17,0.0005187917953999714,1.7055043181839406e-15,8.609007044519909e-13,9.358149054641975e-22,1.1466384412163225e-15,2.616651101142594e-17,2.2627545318934357e-15,5.050960864388891e-14,3.629905901745194e-23,5.316360370324048e-22,5.2013274244043146e-12,6.3659206541537745e-15,0.00010933441405854791,2.9358547958501242e-05,2.572595438509832e-06,2.1672414262683457e-07,1.6509897876324564e-05,0.0015800983886509574,0.001336517449067273,8.511400188608526e-08,3.180446271295616e-08,2.2351437806047954e-08,2.4315729447896454e-09,2.715286266654389e-06,1.2069098273674384e-05,2.5366353649658814e-05,1.191829630126495e-07,4.2095296235712715e-08,2.655931265654749e-07,4.672000386001138e-15,4.757223569372084e-07,1.2346079315689766e-12,2.1462879068197653e-08,5.795180326028105e-08,4.513209945706703e-07,6.250468780771201e-11
0.004685334106509756,0.5207320451417302,4.7272822717322754e-08,9.662368974878617e-09,3.7707148005620153e-07,9.622323694285492e-05,0.0,0.0,0.000275706896031436,0.00011338177107827301,0.00018087449365214466,3.786928197223088e-08,2.961558921795114e-09,5.002539191267891e-28,4.0024842403763905e-21,3.2415847485124557e-15,4.303424042093269e-09,8.849141433632875e-05,4.1929319818282354e-22,1.3811741023435376e-18,3.805904995121196e-18,9.358073232523051e-24,2.7203689775485645e-16,4.113552492149152e-11,2.5436325317705105e-12,6.45583031341513e-16,1.8746016500536738e-21,1.2355315558348395e-14,2.6511378378228216e-13,1.1818700903663056e-17,9.104278889008108e-12,4.132122192400399e-18,3.639121508775816e-19,2.956486304956493e-14,3.76,0.0,0.7387306985450054,0.9985075593961,0.0010811699317863747,3.922186029869596e-07,0.027357492638524,0.018829411328823483,0.007595667724160488,2.7151485558468997e-09,4.2524903886026324e-05,2.6276164786756434e-06,2.5820075080628476e-14,1.157943513374504e-15,3.749373927262869e-16,9.773963705103517e-05,2.9438904706148683e-16,2.822612205329865e-17,0.000527489351648408,1.7354804853039101e-15,8.712176340139084e-13,9.522579588100442e-22,1.1668621100530255e-15,2.6628026250843266e-17,2.3026641881499526e-15,5.140050556561512e-14,3.693686391369072e-23,5.409773279184089e-22,5.361180166145298e-12,6.394546026368361e-15,0.00011062623030865819,2.9996526447355668e-05,2.6029659565061095e-06,2.1927465449959906e-07,1.6699764334711663e-05,0.001605247859803809,0.00135769251751518,8.613851962699269e-08,3.216860213259785e-08,2.2715083631345277e-08,2.4719049502173405e-09,2.762262616673811e-06,1.2207488031913554e-05,2.608913385599657e-05,1.2094863393574099e-07,4.2577579462252125e-08,2.7396054657449795e-07,4.781019745474057e-15,4.839330797153881e-07,1.255916231772595e-12,2.1715336096095273e-08,5.866358074252258e-08,4.583307312522162e-07,6.349220967740646e-11
0.004705931084055678,0.5207437879253517,4.7767487626919855e-08,9.80445195197321e-09,3.8188539807644125e-07,9.764609396149922e-05,0.0,0.0,0.00027779151973284313,0.00011495337066130121,0.00018326771818762,3.8901230625219376e-08,3.0125422337680176e-09,1.9080869613139573e-28,4.130247029523119e-21,3.3206829067317544e-15,4.3529848298930735e-09,8.923650282780482e-05,4.364589243257469e-22,1.3989146465978217e-18,3.932448142663585e-18,9.618356334211958e-24,2.786735326907629e-16,4.23660939508957e-11,2.592126421097936e-12,6.655405873102179e-16,1.9510765914792507e-21,1.269756892607181e-14,2.727394373255744e-13,1.2152003679938466e-17,9.250612663910076e-12,4.235131759392957e-18,3.748709571713991e-19,3.0579788478564394e-14,3.76,0.0,0.7385647780585662,0.9984870906689616,0.0011001082870001283,3.986825082443541e-07,0.02747658535689117,0.018900988264072938,0.007630021642502682,2.714753061838583e-09,4.252403212844853e-05,2.650495111289461e-06,2.6045001792022784e-14,1.1602524724417235e-15,3.763464562236032e-16,9.845307395182277e-05,2.9955211110308424e-16,2.871999342874558e-17,0.0005362843115051366,1.7658508626290696e-15,8.815828767792118e-13,9.689171716735855e-22,1.1873525556390688e-15,2.709562956804577e-17,2.343100312940657e-15,5.23031550760153e-14,3.7583053359353716e-23,5.504414189210859e-22,5.525458028423645e-12,6.423190950101855e-15,0.00011193131779290116,3.0645114459566176e-05,2.633493476405646e-06,2.218378669313049e-07,1.6890483986962286e-05,0.0016306778658955715,0.0013791030001479966,8.716816190578267e-08,3.253461895948059e-08,2.3082196823169376e-08,2.5126441905178535e-09,2.8097516719128295e-06,1.234637143254993e-05,2.682861402955364e-05,1.2273050175892387e-07,4.306198718570613e-08,2.8254879971989736e-07,4.892006324598456e-15,4.92232844334264e-07,1.2774556038304373e-12,2.1969076700587056e-08,5.937928806290272e-08,4.654041022149707e-07,6.448914088975446e-11
0.0047265280616016,0.5207555374923863,4.826392782408001e-08,9.94776995629307e-09,3.8672773392418087e-07,9.90834972139645e-05,0.0,0.0,0.00027987393270973956,0.00011653660879872187,0.0001856847803381064,3.9956819982548005e-08,3.064081662075642e-09,4.495996603568029e-28,4.261280138171979e-21,3.4011550266947323e-15,4.402764554701383e-09,8.998419904250885e-05,4.5423626550514355e-22,1.4168014047657753e-18,4.062664939777515e-18,9.883817833997922e-24,2.8542543122994037e-16,4.3626520496872585e-11,2.6411707562895556e-12,6.860293003731172e-16,2.030264081956892e-21,1.3047789204657973e-14,2.805402267718774e-13,1.2493187931133836e-17,9.398313771510194e-12,4.340183412775973e-18,3.861034715582944e-19,3.1623808062475263e-14,3.76,0.0,0.7383983253037807,0.9984664164135441,0.0011192867334115233,4.052201201837798e-07,0.027595670067873928,0.018972402484814563,0.007664403717066757,2.7143551894013926e-09,4.252315161793921e-05,2.6734739083705275e-06,2.6270913604993986e-14,1.1625575662971028e-15,3.7775207536091786e-16,9.916945495782671e-05,3.047831277643989e-16,2.9220333001718937e-17,0.0005451769793682751,1.7966190600039677e-15,8.919956639058888e-13,9.857945184343317e-22,1.2081122236731872e-15,2.7569376777739988e-17,2.3840677328665293e-15,5.321766492734608e-14,3.8237703937822625e-23,5.600294316809997e-22,5.694265162403585e-12,6.451855685765768e-15,0.00011324979215848651,3.13044181911332e-05,2.664175697798237e-06,2.244135784364065e-07,1.7082040845917062e-05,0.0016563894746143178,0.0014007497590137774,8.820284876173751e-08,3.2902489085628214e-08,2.3452763863215888e-08,2.5537891834680906e-09,2.857753181178133e-06,1.2485741414436416e-05,2.758506122513867e-05,1.245285575935184e-07,4.3548478046850114e-08,2.9136231522009597e-07,5.004956499109232e-15,5.006215897636966e-07,1.2992258890937918e-12,2.2224081304082942e-08,6.009888406858852e-08,4.7254100686763995e-07,6.549552179136385e-11
0.0047471250391475225,0.5207672938952879,4.87620999609932e-08,1.0092318238653865e-08,3.915981133129543e-07,0.00010053549149093061,0.0,0.0,0.0002819539381119826,0.00011813136818877142,0.00018812585038241965,4.1036477092532024e-08,3.1161771018697464e-09,4.88667092557568e-28,4.395755275946194e-21,3.4830053012884436e-15,4.452759688549693e-09,9.073449419878892e-05,4.726474384438511e-22,1.4348349340186567e-18,4.1966457807112226e-18,1.0155774255889359e-23,2.9229284612515e-16,4.491731468993847e-11,2.6907601527551106e-12,7.070608707296933e-16,2.1122435744501394e-21,1.3406124057631693e-14,2.885188932500294e-13,1.2842401054749452e-17,9.547379200947637e-12,4.44729830529579e-18,3.976148255602226e-19,3.26975562048216e-14,3.76,0.0,0.7382313379095585,0.9984455359092058,0.0011387066553856424,4.118317449339743e-07,0.027714746795607172,0.019043653353263957,0.007698814286971743,2.713954928208725e-09,4.2522262323581664e-05,2.6965529961840813e-06,2.6497811758773056e-14,1.1648587841276981e-15,3.791542366333911e-16,9.988878800383626e-05,3.1008272488028144e-16,2.972719991120227e-17,0.0005541676499412796,1.827788709607581e-15,9.024552277835568e-13,1.0028919910926426e-21,1.2291435764309839e-15,2.80493240710874e-17,2.4255713070768115e-15,5.414414359243831e-14,3.8900892916393186e-23,5.69742497854887e-22,5.867707490899425e-12,6.480540492274178e-15,0.00011458176897000104,3.197454358341748e-05,2.695010293287553e-06,2.2700158101408015e-07,1.7274418771683205e-05,0.0016823837267040203,0.00142263363192256,8.924249937092423e-08,3.3272187803480953e-08,2.3826771497212094e-08,2.595339577406532e-09,2.906266782973597e-06,1.2625591017513218e-05,2.83587436471114e-05,1.2634279047081714e-07,4.403701025089953e-08,3.0040557148971554e-07,5.119901374465734e-15,5.0909923552639e-07,1.3212268786413878e-12,2.248033014594847e-08,6.08223297206982e-08,4.797413370540186e-07,6.651132186493235e-11
0.004767722016693445,0.5207790571859208,4.926196063703616e-08,1.0238091995039166e-08,3.964961568405031e-07,0.00010200212019268194,0.0,0.0,0.00028403134049937524,0.00011973752778814307,0.00019059109869683268,4.2140634095548164e-08,3.1688283000997993e-09,4.691199911126827e-28,4.53369135872044e-21,3.5662423514222126e-15,4.502966677295058e-09,9.148737952186721e-05,4.9171026888541405e-22,1.4530157920225562e-18,4.334482840118855e-18,1.0434141470358296e-23,2.992765233721871e-16,4.6238989657863234e-11,2.740893047995583e-12,7.286471875617385e-16,2.1970965302577362e-21,1.3772723097151002e-14,2.9667818981315527e-13,1.3199788418042265e-17,9.697805550487755e-12,4.5565054453684595e-18,4.0941020090263647e-19,3.380167510124607e-14,3.76,0.0,0.7380638135546926,0.9984244484524264,0.001158369418178544,4.185176828787117e-07,0.027833815564061316,0.019114740243368362,0.007733253690682102,2.713552268123587e-09,4.252136421541892e-05,2.719732503656042e-06,2.6725697518534976e-14,1.1671561153057567e-15,3.8055292677047835e-16,0.00010061108074935673,3.1545153490222656e-16,3.0240653609531827e-17,0.0005632566081850228,1.8593634683262534e-15,9.129607876579015e-13,1.0202115937642445e-21,1.2504490926223097e-15,2.8535528014932125e-17,2.4676159272101327e-15,5.508270027134793e-14,3.957269803210192e-23,5.79581755979485e-22,6.045892717780701e-12,6.5092456267638936e-15,0.00011592736368876593,3.265559629622298e-05,2.7259949032824483e-06,2.29601666007587e-07,1.7467601474592582e-05,0.0017086616357358802,0.0014447554322229697,9.028703218123019e-08,3.3643690464611747e-08,2.4204205089219964e-08,2.637294323306632e-09,2.955292006472617e-06,1.2765913382146261e-05,2.9149930579365825e-05,1.281731872788753e-07,4.4527541646802825e-08,3.0968309572109673e-07,5.236863170189237e-15,5.176656818666669e-07,1.3434583134451496e-12,2.273780320158637e-08,6.154958440334201e-08,4.870049769872004e-07,6.753653870882994e-11
0.004788318994239367,0.5207908274156025,4.976346605774732e-08,1.038508617099191e-08,4.014214786666034e-07,0.00010348342531639008,0.0,0.0,0.00028610594590319864,0.00012135496285459954,0.00019308069572730778,4.3269728239090934e-08,3.22203490433301e-09,5.1668625219411515e-28,4.675152287949988e-21,3.650875522183019e-15,4.553381949212712e-09,9.224284624529953e-05,5.114445451198753e-22,1.4713445375106256e-18,4.4762700977080704e-18,1.0718818258805691e-23,3.063772491608035e-16,4.759206143669337e-11,2.791568072102454e-12,7.508003410970693e-16,2.284906506630148e-21,1.4147737894321522e-14,3.050208808235937e-13,1.3565497012130954e-17,9.84958922257735e-12,4.667834180136298e-18,4.2149482123819733e-19,3.4936814666632714e-14,3.76,0.0,0.7378957499684453,0.9984031533569468,0.001178276367561251,4.252782286163993e-07,0.027952876397039313,0.0191856625409091,0.00776772226592426,2.7131471992209045e-09,4.25204572642786e-05,2.743012562288377e-06,2.6954572174819782e-14,1.1694495495163085e-15,3.8194813275291794e-16,0.00010133634057493015,3.2089019451192036e-16,3.0760753935245e-17,0.0005724441292725294,1.8913470180993544e-15,9.235115586576149e-13,1.0377553436886131e-21,1.2720312675792457e-15,2.902804555556844e-17,2.510206517718529e-15,5.603344489709779e-14,4.025319753104024e-23,5.895483520471614e-22,6.2289303360089415e-12,6.537971346467818e-15,0.00011728669165184291,3.3347681685059445e-05,2.7571271370921994e-06,2.3221362224692937e-07,1.7661572524075446e-05,0.0017352241878837752,0.001467115948576987,9.133636494546607e-08,3.401697215066389e-08,2.45850492495801e-08,2.6796522772027847e-09,3.0048282725569395e-06,1.2906701748273963e-05,2.9958892312639468e-05,1.3001973303745316e-07,4.5020029729497585e-08,3.191994634413829e-07,5.355859766519693e-15,5.263208099288573e-07,1.3659198849024954e-12,2.2996480178860182e-08,6.228060698338028e-08,4.943318037551632e-07,6.85711745797749e-11
