Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464)
3.652054933151971e-05,0.9381996280314701,0.001219768661915676,0.00040982751951489457,0.00045939633793652435,0.08087081880783792,0.0,0.0,0.0016869512381642482,0.00010567443670817698,0.2016614372871127,0.004395564082298944,0.0003691322522119338,2.0472983641210563e-10,6.858079259517331e-08,1.3794455595640397e-06,0.0009897652169807295,0.007903421186808705,0.0001264114944714738,3.2675646364592746e-08,4.702523079697097e-06,9.148359593302065e-10,4.071861224832481e-07,2.90617371347875e-05,2.016253534451738e-07,0.0002989091634288953,1.7926205595282553e-08,2.4782567866870562e-05,2.26552966524419e-05,6.30616356932178e-08,5.630310233509994e-07,6.352332156630828e-10,5.205331267123022e-09,1.6916634431520235e-06,3.76,0.0,0.01615716395129676,0.8087759848137245,0.09530054364364435,0.0048591851400030875,0.8863729286401084,0.2073640319982139,0.24203626277989132,1.3271885711515229e-06,0.0009639882664613422,0.09696277156513171,8.707472041605141e-07,1.428260360095328e-09,1.5755108890052402e-14,0.006843842390224113,1.1071413659760498e-06,8.504306918384635e-07,0.0006077340897320914,1.2459866966769617e-06,7.112467535380249e-09,7.513643536323326e-13,1.3369737292055145e-06,3.278521073059058e-09,1.0557050277608009e-07,3.442572550988935e-07,4.509062893204951e-14,4.28131612124526e-13,0.0001231970787186228,3.3284284767209655e-11,0.043212096073777594,0.008714994729600953,4.46769310271109e-05,1.1276834233254081e-05,0.00030745877119148517,0.0010529637364502912,0.04420334121641751,0.0001026290399245648,2.530376946230394e-05,0.00014825341161579328,0.0007791643214799512,0.0005664527276302541,0.0967582314442163,0.001784543112874108,0.008010261243659587,7.418765311899865e-09,0.04150372001466979,4.849918021486688e-05,3.399770613320569e-07,7.791419736659529e-12,1.827578117764127e-09,5.5940080861875745e-05,0.0005061813914001855,1.2455295737974847e-05,1.2698666880230575e-12,6.952559113750755e-08,0.0005205989730246498,0.01409759416072198,8.012421788697024e-08,3.138133618485537e-09,0.006513936573598168,2.5441436923924532e-06,3.8563925894154885e-11,1.0311328870998772e-06,2.5981346329782824e-10,2.597579637927101e-07,5.536117512385593e-08,9.350816320689917e-06,1.576483263620723e-07,8.217745093982852e-08,0.00016692841388780722,0.0008069146446524753,1.096538434979957e-09,7.197308232206516e-11,2.395404744116693e-12,9.358231166067075e-13,0.00017237815244059825,7.56316613314111e-08,3.3987496566261104e-09,4.941072661971444e-10
3.664669036831829e-05,0.9383979757628303,0.0012213120580631751,0.00040984043179051493,0.0004596191744912786,0.08101984220782543,0.0,0.0,0.0016818157253565696,0.00010525263281572373,0.20258698542151507,0.004418778807972199,0.00036909296399905025,2.0617749661451657e-10,6.891035602586892e-08,1.3826657961632227e-06,0.0009899757110762193,0.007918158820050753,0.00012699761724848453,3.277614758866995e-08,4.758603372285531e-06,9.230099708024282e-10,4.0889485449000304e-07,2.9181450246178737e-05,2.0107201223588137e-07,0.0003007010780263329,1.8082238071638214e-08,2.4971224420096634e-05,2.2738566381562298e-05,6.322978321502915e-08,5.639145665173061e-07,6.361930399651989e-10,5.239877727780809e-09,1.6998915749565776e-06,3.76,0.0,0.015926124135656132,0.8079718280461221,0.09567601533966738,0.004875546201394266,0.8872470721783103,0.2063653449589824,0.24215248790661892,1.3170496843961803e-06,0.0009630297876374614,0.09728527670862935,8.736537796596514e-07,1.423287524097413e-09,1.5660327240317375e-14,0.006846568635203665,1.114578581849877e-06,8.560885439353555e-07,0.0006041165671318483,1.254286233040902e-06,7.057709355502274e-09,7.554999055129686e-13,1.345842159215222e-06,3.300268108972265e-09,1.0627077296829423e-07,3.465377987220144e-07,4.533880981483265e-14,4.304881262647071e-13,0.00012354778756993638,3.3260127036955495e-11,0.04347595211613085,0.008711628986233448,4.455427098874924e-05,1.1247305944842481e-05,0.0003068146514534879,0.0010459290536610605,0.04417570682231942,0.00010226850845175973,2.5284253914821895e-05,0.00014791710158530743,0.000778689873031258,0.00056552063195906,0.09707731005195928,0.0017843379608501843,0.007984484405769376,7.394294929057849e-09,0.04161090340581888,4.861437289488695e-05,3.3900847396619093e-07,7.769222205247116e-12,1.8203629993922469e-09,5.60130436050648e-05,0.0005043832585386981,1.241920900898613e-05,1.2662488785688212e-12,6.95003838098342e-08,0.0005189505921848298,0.014110768163242342,7.97742448833035e-08,3.1261371647389193e-09,0.006511389382738687,2.54583522702718e-06,3.838061187883527e-11,1.0308532051778027e-06,2.5977960151088854e-10,2.587556731537969e-07,5.5469361047881526e-08,9.370616034181476e-06,1.5798137121123388e-07,8.212613422603044e-08,0.00016699326171378852,0.0008106314052671373,1.1003189783983153e-09,7.191393584908021e-11,2.3981086184490048e-12,9.368790896327126e-13,0.00017281042715618612,7.573004474553307e-08,3.4068024683459476e-09,4.970672688786827e-10
3.677283140511688e-05,0.9385955860971447,0.001222861163952934,0.0004098533205891712,0.00045984388380534627,0.08116822248545753,0.0,0.0,0.0016767068942105294,0.00010483329975498975,0.20351150606009,0.004442008170425565,0.00036905184602273447,2.0763276391037666e-10,6.924041247607098e-08,1.3858863024858249e-06,0.0009901814463985743,0.007932686877535323,0.0001275836693756522,3.287624499791287e-08,4.8150851038963e-06,9.312119038574435e-10,4.1060750003911384e-07,2.9300790997628072e-05,2.0052073393542426e-07,0.0003024950893038155,1.8238830069741574e-08,2.5160097085838517e-05,2.2821180204097443e-05,6.339691682820687e-08,5.647942216996211e-07,6.371474324673107e-10,5.2744754566395405e-09,1.7080978822159211e-06,3.76,0.0,0.015698392948357676,0.8071684592916746,0.09605120151323474,0.004891846768855608,0.8881176455189372,0.20536953684517914,0.24226586960406357,1.307004969112793e-06,0.0009620722480724091,0.09760663131824417,8.76550001108593e-07,1.418330159155672e-09,1.5565982171710527e-14,0.006849160029947701,1.1220143644350846e-06,8.617447196262143e-07,0.0006005077849087857,1.2625833643133272e-06,7.003353423026287e-09,7.596240445669154e-13,1.3547076917249888e-06,3.3220080350041667e-09,1.0697081419877304e-07,3.4881756935479494e-07,4.5586305789748166e-14,4.328381360059574e-13,0.00012389465322016206,3.323561625010463e-11,0.04374001165518919,0.008708045853612331,4.443330612650219e-05,1.1218198347132088e-05,0.0003061803251914033,0.0010389488867499769,0.04414765701278535,0.00010190876936578484,2.526476399954544e-05,0.00014758147385872465,0.00077821514464393,0.0005645898253379182,0.09739549957308243,0.0017841228233835093,0.007958684557722218,7.370114612973303e-09,0.041717253743004515,4.872900368316299e-05,3.380427755057148e-07,7.747090883311235e-12,1.8132329929321433e-09,5.608572609644077e-05,0.0005025895598449281,1.2383221732428984e-05,1.262641862372011e-12,6.947518648810887e-08,0.000517305423424588,0.014123753309613291,7.942555711244887e-08,3.1142811023604406e-09,0.0065087964434190695,2.547489530192668e-06,3.819805219573996e-11,1.0305597595920283e-06,2.5974237251592943e-10,2.577566372514005e-07,5.5576353768904585e-08,9.390275448012687e-06,1.583120550952257e-07,8.207404442349616e-08,0.00016705474072191943,0.0008143313722070532,1.1040766717031688e-09,7.185343952234666e-11,2.400804865577066e-12,9.37932105801218e-13,0.000173240620579691,7.582722945534222e-08,3.414810927672567e-09,5.00030724798436e-10
3.689897244191546e-05,0.9387924654233869,0.0012244159567912378,0.0004098661902781072,0.00046007043267303193,0.08131596500629383,0.0,0.0,0.0016716244381107656,0.00010441640499372115,0.20443499598656378,0.004465252169382286,0.0003690089021576733,2.0909566977804134e-10,6.957096108908658e-08,1.3891071768261154e-06,0.0009903825582690663,0.007947006243421295,0.00012816964300294765,3.297594055716089e-08,4.871969093276194e-06,9.39441657784476e-10,4.123240643729707e-07,2.941975999763624e-05,1.999715170653418e-07,0.00030429117940572524,1.8395980278228312e-08,2.5349181293168592e-05,2.2903140049784487e-05,6.356304523623172e-08,5.656700038065118e-07,6.380964647855264e-10,5.309124033812946e-09,1.7162822924220108e-06,3.76,0.0,0.015473922886910657,0.8063658788617449,0.09642610311971657,0.004908086933901616,0.8889846824685652,0.20437662530268486,0.24237642541770213,1.2970533361389017e-06,0.0009611156481369042,0.09792683631068633,8.794358765089007e-07,1.4133882802106974e-09,1.5472073494146897e-14,0.006851618311111867,1.1294484710187312e-06,8.673990345543259e-07,0.0005969079893451863,1.2708778198076183e-06,6.949396799915114e-09,7.637366377895403e-13,1.3635700379721683e-06,3.3437401430474745e-09,1.0767060366575114e-07,3.51096492774021e-07,4.5833108881404407e-14,4.35181565567515e-13,0.00012423768801761925,3.3210755911139985e-11,0.04400427212205488,0.00870424727014202,4.4314009696058534e-05,1.118950498170828e-05,0.0003055556287523797,0.001032022910394876,0.044119197375093795,0.00010154982628861923,2.524529966567801e-05,0.00014724653087476339,0.0007777401364314292,0.0005636603038352349,0.09771280335126453,0.0017838978607147445,0.007932864030986128,7.346219389004516e-09,0.04182277318827648,4.884307502183074e-05,3.370799535951649e-07,7.725025480090226e-12,1.8061870348171665e-09,5.6158129237854454e-05,0.0005008003302783173,1.2347334869944525e-05,1.259045588009207e-12,6.944999978664604e-08,0.0005156634921692908,0.0141365515459708,7.907815407927639e-08,3.102564032497014e-09,0.006506158909889601,2.5491069024235403e-06,3.801624650952048e-11,1.030252736157578e-06,2.5970181197729987e-10,2.5676084885323904e-07,5.5682159952767616e-08,9.409795314136641e-06,1.586403906580207e-07,8.202119193304445e-08,0.00016711288909657514,0.0008180144821287102,1.1078115230944852e-09,7.179161414632186e-11,2.403493669388804e-12,9.38982223020535e-13,0.0001736687410238488,7.592322246098845e-08,3.4227752546930305e-09,5.029976040623893e-10
3.702511347871405e-05,0.9389886197084719,0.0012259764145364407,0.00040987904534816997,0.00046029878894449707,0.08146307505964663,0.0,0.0,0.001666568056195777,0.00010400191659311816,0.20535745205436753,0.00448851080511315,0.00036896413647576683,2.105662450372911e-10,6.990200115362228e-08,1.3923285192610526e-06,0.0009905791797499243,0.007961117804923526,0.0001287555303207055,3.307523624305819e-08,4.929256152831739e-06,9.476991326038295e-10,4.140445539166381e-07,2.9538357864464334e-05,1.9942436209387517e-07,0.0003060893303124914,1.855368738293982e-08,2.553847251383698e-05,2.298444790851866e-05,6.372817710968234e-08,5.665419266422956e-07,6.390402041667665e-10,5.3438230477739085e-09,1.724444734994361e-06,3.76,0.0,0.015252667163407035,0.805564087046938,0.09680072108418664,0.0049242667888977085,0.8898482163945926,0.2033866274602674,0.24248417275310177,1.287193711483593e-06,0.0009601599881770106,0.09824589265608714,8.823114143489707e-07,1.40846190098356e-09,1.5378601114302994e-14,0.0068539451993844215,1.1368806612126081e-06,8.730513063880067e-07,0.0005933174192903296,1.2791693314581984e-06,6.895836521953735e-09,7.678375513760158e-13,1.372428912483269e-06,3.3654637330125868e-09,1.0837011882543522e-07,3.5337449564279006e-07,4.6079211052510533e-14,4.375183386755024e-13,0.00012457690456943798,3.318554964731617e-11,0.04426873096770728,0.008700235162438015,4.4196354960265684e-05,1.1161219327618147e-05,0.0003049404015047143,0.0010251507985222443,0.0440903334097363,0.0001011916821604975,2.522586191908695e-05,0.00014691227498076368,0.0007772648490241085,0.0005627320638319841,0.09802922471522608,0.0017836632300319538,0.007907025116723474,7.322604355189873e-09,0.04192746391596635,4.8956589607681855e-05,3.3611999585725505e-07,7.703025720189081e-12,1.7992233705674213e-09,5.623025404414106e-05,0.0004990156040116138,1.231154923837114e-05,1.2554600152377915e-12,6.942482832401968e-08,0.0005140248234002226,0.014149164798066485,7.873203534503935e-08,3.0909827779011653e-09,0.00650347790749181,2.5506876403290867e-06,3.78351953835799e-11,1.0299323216670826e-06,2.5965795698266993e-10,2.557683030537867e-07,5.578678575949422e-08,9.429176379783296e-06,1.5896639048534904e-07,8.196758699369279e-08,0.0001671677446719668,0.0008216806738994246,1.1115235385924186e-09,7.172848086608468e-11,2.406175209946114e-12,9.400295269534122e-13,0.00017409479691669002,7.601803168804884e-08,3.430695664751197e-09,5.059678766101e-10
3.715125451551263e-05,0.9391840548824815,0.0012275425168528262,0.00040989189038725325,0.00046052892159567193,0.08160955784672859,0.0,0.0,0.0016615374538122814,0.00010358980332422786,0.20627887119906593,0.00451178407855785,0.0003689175533058584,2.1204452258973065e-10,7.023353203607048e-08,1.3955504250556332e-06,0.0009907714411132884,0.007975022452686319,0.00012934132366856503,3.317413404109914e-08,4.9869470874522325e-06,9.559842298054327e-10,4.1576897488286647e-07,2.965658522847286e-05,1.988792678641979e-07,0.00030788952381819443,1.8711950143885268e-08,2.5727966270068194e-05,2.3065105838750287e-05,6.389232113390393e-08,5.674100063075808e-07,6.399787205536141e-10,5.3785720966518796e-09,1.7325851416038478e-06,3.76,0.0,0.01503457982535818,0.804763084113327,0.09717505629687133,0.004940386427340413,0.8907082801487535,0.20239955984105262,0.2425891288544937,1.2774250390756554e-06,0.000959205268509457,0.0985638013874058,8.851766236861188e-07,1.403551033831214e-09,1.52855647502274e-14,0.00685614239689823,1.1443106980300208e-06,8.787013553036826e-07,0.0005897363049106914,1.2874576350864714e-06,6.842669685686562e-09,7.719266571786588e-13,1.381284033784266e-06,3.387178114680987e-09,1.0906933745216169e-07,3.556515056259326e-07,4.632460462246569e-14,4.3984838232701376e-13,0.00012491231578340187,3.316000087383177e-11,0.0445333856672572,0.008696011443085365,4.408031655993127e-05,1.1133335220258085e-05,0.00030433448589183243,0.0010183322241002761,0.044061070515823426,0.00010083434023215364,2.520645037937087e-05,0.0001465787083775886,0.000776789283306863,0.0005618051020084576,0.09834476697509333,0.0017834190849382796,0.007881170058546204,7.299264693390321e-09,0.042031328114990926,4.906954990524472e-05,3.351628903897927e-07,7.681091320418609e-12,1.7923411393927933e-09,5.6302101445985785e-05,0.0004972354141810405,1.2275865761897037e-05,1.2518850919017732e-12,6.939967173616828e-08,0.0005123894415189139,0.01416159496704957,7.838720030667202e-08,3.0795363669369536e-09,0.006500754528727802,2.5522320359766457e-06,3.765489817084822e-11,1.0295986977281022e-06,2.596108429098376e-10,2.547789934543782e-07,5.589023785446476e-08,9.448419387494434e-06,1.592900670648714e-07,8.191323965577914e-08,0.00016721934486653298,0.0008253298889612973,1.1152127296020836e-09,7.166405995203391e-11,2.4088496665813754e-12,9.410740676158242e-13,0.0001745187967592708,7.611166395303972e-08,3.43857238141688e-09,5.089415119679764e-10
3.726478144863136e-05,0.9393593367503382,0.0012289568180571728,0.0004099034461997439,0.00046073753425488725,0.08174086029752647,0.0,0.0,0.0016570317130729256,0.00010322090665493103,0.20710725936814323,0.004532742541009213,0.0003688740781564469,2.133815848885595e-10,7.053232893429924e-08,1.3984507028164344e-06,0.000990940854833143,0.00798736046218565,0.00012986845106769732,3.326280352335186e-08,5.039214903311562e-06,9.634643534747194e-10,4.1732432018332184e-07,2.9762673603069635e-05,1.9839044373683514e-07,0.00030951142925093026,1.885486067873036e-08,2.5898680143005157e-05,2.3137144022070036e-05,6.40392133067791e-08,5.681880047682311e-07,6.408189761624194e-10,5.409888688642456e-09,1.7398926114475932e-06,3.76,0.0,0.01484097262275816,0.804042856173971,0.09751171695438125,0.004954842694526878,0.8914793974289741,0.20151371768246382,0.24268121701112405,1.268710134103334e-06,0.000958346825005647,0.09884893892004878,8.877464889842131e-07,1.399144525726107e-09,1.5202204640297838e-14,0.00685801038653362,1.1509956954552648e-06,8.83784351103108e-07,0.0005865215725893716,1.2949141486585266e-06,6.795153579118453e-09,7.75596651508124e-13,1.3892502027792258e-06,3.406712618168264e-09,1.0969836242515834e-07,3.576999062829653e-07,4.654484666114007e-14,4.419396079408528e-13,0.00012521094312435073,3.3136717040069566e-11,0.04477174027680216,0.008692030741535847,4.3977242853194744e-05,1.110857764431538e-05,0.00030379699541472645,0.0010122410110990421,0.04403439724009404,0.00010051342111157318,2.5189003090151157e-05,0.00014627908979622363,0.0007763610371372009,0.0005609719266403339,0.09862800610157792,0.0017831913447734968,0.007857888534238624,7.278490627853507e-09,0.04212410102792698,4.9170742306867204e-05,3.343039244883611e-07,7.661406027154506e-12,1.7862154672072095e-09,5.6366527739001705e-05,0.0004956371489465315,1.2243838656011346e-05,1.248676733928041e-12,6.937704692079151e-08,0.000510920428083544,0.014172627142789088,7.807794582276153e-08,3.0693475834000832e-09,0.006498268142555733,2.5535911586460057e-06,3.749327550664251e-11,1.0292872910389845e-06,2.5956568229596185e-10,2.5389137610143116e-07,5.598234646831716e-08,9.465620665552524e-06,1.5957939988215664e-07,8.18637005150551e-08,0.00016726303241256993,0.0008285996203069697,1.1185134954553603e-09,7.160499707573732e-11,2.4112507653955295e-12,9.420118575695671e-13,0.00017489864574779323,7.619493312718317e-08,3.445624249013477e-09,5.116206337121706e-10
3.737830838175008e-05,0.9395340453749927,0.0012303756605516866,0.00040991500116273696,0.0004609475385887405,0.08187166253999774,0.0,0.0,0.0016525464103780772,0.00010285388679235338,0.20793480303272568,0.004553712862418811,0.0003688291377351143,2.1472493605417758e-10,7.083152240814155e-08,1.4013515872873346e-06,0.0009911069336482595,0.007999532247060086,0.00013039549071532363,3.335115381526416e-08,5.091811085781172e-06,9.709667008459458e-10,4.1888285940031883e-07,2.9868462857604762e-05,1.9790328662121418e-07,0.00031113496088556347,1.8998219355572834e-08,2.6069551252474106e-05,2.320865902956336e-05,6.418531864231067e-08,5.689629132030112e-07,6.416551058577342e-10,5.4412451927137756e-09,1.747182130266568e-06,3.76,0.0,0.014649862293432223,0.803323267601404,0.09784814990359632,0.004969250331540497,0.8922477536886103,0.20063027356238897,0.2427710705696201,1.2600673009186909e-06,0.0009574891435827463,0.09913314856460868,8.903080029479059e-07,1.39475059938122e-09,1.5119197330776842e-14,0.006859775918865613,1.1576785876975438e-06,8.888652725483701e-07,0.0005833148413089514,1.3023676615361877e-06,6.7479517831098344e-09,7.792568868195897e-13,1.397212902978315e-06,3.4262386116535954e-09,1.1032711335409928e-07,3.597473925422185e-07,4.676450304383824e-14,4.4402527171937016e-13,0.00012550650842554136,3.3113161132848093e-11,0.045010249676241905,0.00868788155780972,4.387543912747948e-05,1.1084135738041793e-05,0.00030326681138686504,0.0010061926594367712,0.04400740899648642,0.0001001931568097916,2.5171578078765466e-05,0.00014598003333239499,0.0007759325675482833,0.0005601397820072844,0.09891053822108452,0.0017829561293422375,0.007834597318336153,7.257932518322214e-09,0.04221620784092454,4.927148972424575e-05,3.3344725106042425e-07,7.6417732707021e-12,1.780153522719375e-09,5.643073085973041e-05,0.0004940426079805615,1.2211895538237493e-05,1.2454769385131063e-12,6.935443911290846e-08,0.0005094541140097465,0.014183513913217665,7.776973016847317e-08,3.0592642194214544e-09,0.0064957490650383795,2.554921287244148e-06,3.7332263619663657e-11,1.0289654608830097e-06,2.5951793533112557e-10,2.5300636980612843e-07,5.60735142110137e-08,9.48271125044829e-06,1.5986686994378583e-07,8.181357522913766e-08,0.00016730414008925013,0.0008318555141197641,1.121795791159758e-09,7.154492242338387e-11,2.4136463979907446e-12,9.429475240653557e-13,0.00017527684252657193,7.627726067238201e-08,3.4526410634267995e-09,5.143024320708026e-10
3.7491835314868806e-05,0.9397081849014266,0.0012317990311466913,0.0004099265588300268,0.0004611589132285925,0.08200196823116325,0.0,0.0,0.0016480813412804852,0.00010248872205403603,0.2087615000855549,0.004574695044501381,0.00036878273551891005,2.160746001507643e-10,7.113111211696547e-08,1.404253148335305e-06,0.0009912697685581237,0.00801153846159735,0.0001309224371774625,3.343918639584644e-08,5.1447362099802e-06,9.784912015564261e-10,4.204445976370893e-07,2.997395346949463e-05,1.9741779602764358e-07,0.0003127601051508386,1.9142025280285788e-08,2.6240576412896864e-05,2.327965246480706e-05,6.43306434431466e-08,5.697347426656768e-07,6.424871580206153e-10,5.472641326334228e-09,1.754453651695934e-06,3.76,0.0,0.014461216610134262,0.8026043185507826,0.09818435574128066,0.004983609408027115,0.8930133720922304,0.19974923860459667,0.2428587018514724,1.2514957968089868e-06,0.0009566322244254476,0.09941643116899658,8.928611730408778e-07,1.3903692616650056e-09,1.5036542616276364e-14,0.006861440205646324,1.1643592063823558e-06,8.939439920601449e-07,0.0005801162658854597,1.309817986162168e-06,6.7010622204093986e-09,7.829072727894433e-13,1.405171934736919e-06,3.4457556055504474e-09,1.1095557447373729e-07,3.617939131181251e-07,4.698356834949651e-14,4.461053221873153e-13,0.00012579902153771763,3.308933565837006e-11,0.04524891206136063,0.008683565264693459,4.3774887482590026e-05,1.1060005132851002e-05,0.0003027438246832627,0.0010001869298928764,0.04398010956737769,9.987354946581201e-05,2.515417560866637e-05,0.00014568154067127938,0.0007755038758645274,0.0005593086662208244,0.09919236571760999,0.0017827135453212565,0.007811297974061596,7.237587032143596e-09,0.042307650170725616,4.937179399648138e-05,3.3259286178175613e-07,7.622192860813585e-12,1.7741543981984503e-09,5.649471155444924e-05,0.0004924518140419943,1.2180036996876952e-05,1.2422856750565917e-12,6.933185019945938e-08,0.0005079905163765756,0.014194256627759352,7.746255283406977e-08,3.0492847639973745e-09,0.006493198042924498,2.5562226280425644e-06,3.7171862438642875e-11,1.0286333365830907e-06,2.594676277311245e-10,2.5212397053643164e-07,5.61637456888048e-08,9.499691674527954e-06,1.60152486210532e-07,8.176287083879441e-08,0.00016734269453841575,0.0008350975316432839,1.1250596260846827e-09,7.148385058709563e-11,2.4160366909229053e-12,9.43881116490744e-13,0.00017565339340157657,7.635865200716038e-08,3.4596229857528465e-09,5.169868843883446e-10
3.760536224798753e-05,0.9398817595439579,0.0012332269170374657,0.00040993812286915034,0.0004613716373350331,0.08213178098202872,0.0,0.0,0.001643636304690584,0.00010212539113737092,0.20958734846333854,0.0045956890893455405,0.0003687348751284162,2.1743060239662353e-10,7.143109773813829e-08,1.4071554558940091e-06,0.0009914294491619791,0.008023379761672078,0.0001314492851100277,3.3526902754883057e-08,5.197990846975546e-06,9.860377861560556e-10,4.220095400316301e-07,3.0079145922424214e-05,1.9693397060556909e-07,0.00031438684837306954,1.9286277594672997e-08,2.6411752466181065e-05,2.3350125965466006e-05,6.447519401712636e-08,5.705035053745292e-07,6.433151817472121e-10,5.50407681100713e-09,1.761707130551871e-06,3.76,0.0,0.014275003782690473,0.8018860091635183,0.09852033504660997,0.004997919994177013,0.8937762755347162,0.1988706236171135,0.24294412309213426,1.2429948884676694e-06,0.0009557760677020574,0.09969878761311393,8.954060070198924e-07,1.3860005187261909e-09,1.495424023757375e-14,0.006863004448568466,1.1710373849434585e-06,8.990203833788991e-07,0.0005769259967202137,1.317264937045295e-06,6.654482861783604e-09,7.865477212511022e-13,1.4131271004467427e-06,3.4652631152825575e-09,1.1158373018027814e-07,3.638394172343549e-07,4.720203728867377e-14,4.4817970910436997e-13,0.00012608849245977866,3.306524307156046e-11,0.04548772564087391,0.008679083227456098,4.367557004455198e-05,1.1036181475223525e-05,0.00030222792783531934,0.0009942235829994333,0.043952502682475345,9.955460135987081e-05,2.5136795971523988e-05,0.00014538361352821157,0.0007750749636784157,0.0005584785775783845,0.09947349096452994,0.0017824636975712737,0.007787992039539135,7.217450947263502e-09,0.0423984296412376,4.947165723138195e-05,3.3174074861994933e-07,7.60266461222131e-12,1.7682171689855694e-09,5.6558470577051036e-05,0.0004908647894095069,1.2148263580475418e-05,1.239102912418387e-12,6.930928160177054e-08,0.000506529652001101,0.014204856623006943,7.715641328325398e-08,3.039407803297771e-09,0.006490615806536976,2.5574953850931014e-06,3.701207171428821e-11,1.0282910451601417e-06,2.5941478418250035e-10,2.512441733737561e-07,5.6253045621272666e-08,9.51656246735665e-06,1.604362575903048e-07,8.171159428681297e-08,0.0001673787221801762,0.000838325635463478,1.1283050114750807e-09,7.142179586926952e-11,2.4184217716455446e-12,9.448126831225093e-13,0.0001760283047873111,7.643911252795336e-08,3.466570179970101e-09,5.196739678255284e-10
3.7718889181106255e-05,0.9400547734590416,0.0012346593061262222,0.0004099496970062674,0.00046158569031731783,0.08226110436104944,0.0,0.0,0.001639211102742334,0.00010176387308969097,0.21041234614367185,0.004616694999384001,0.00036868556027512317,2.1879296774685152e-10,7.173147899732034e-08,1.4100585797608302e-06,0.0009915860638038893,0.008035056804638818,0.00013197602924013626,3.361430438813616e-08,5.251575564084834e-06,9.936063858078692e-10,4.235776914108897e-07,3.0184040705845918e-05,1.964518092146351e-07,0.0003160151767818953,1.9430975439129864e-08,2.6583076279945284e-05,2.342008120044469e-05,6.461897664530573e-08,5.712692132146556e-07,6.441392249463782e-10,5.535551370104616e-09,1.7689425227463667e-06,3.76,0.0,0.014091192423332906,0.8011683395682133,0.0988560883827967,0.005012182160661013,0.8945364866619953,0.19799443911629216,0.24302734644774465,1.234563851162005e-06,0.0009549206735656307,0.09998021880718945,8.979425129122891e-07,1.3816443760332319e-09,1.4872289944486058e-14,0.006864469839927239,1.177712958259502e-06,9.040943213843888e-07,0.0005737441801765601,1.3247083303449257e-06,6.608211676380655e-09,7.901781451156034e-13,1.4210782042600884e-06,3.4847606605737845e-09,1.1221156500829208e-07,3.658838545738436e-07,4.741990463359962e-14,4.502483828363891e-13,0.00012637493132473658,3.304088584076079e-11,0.045726688635415784,0.008674436804422933,4.357746956138065e-05,1.101266054159328e-05,0.0003017190152597778,0.0009883023791474306,0.04392459202303232,9.923631479051597e-05,2.511943946602867e-05,0.00014508625371051204,0.0007746458327302845,0.0005576495145489392,0.09975391632529726,0.00178220668930314,0.007764681029767222,7.197521059273893e-09,0.04248854788283847,4.9571081088545055e-05,3.3089090360047787e-07,7.58318834316957e-12,1.7623409773964e-09,5.66220086482123e-05,0.0004892815558981932,1.2116575865895156e-05,1.235928621850941e-12,6.928673537210178e-08,0.0005050715374499877,0.014215315223869311,7.685131091531135e-08,3.029631858682821e-09,0.006488003071022956,2.5587397604521864e-06,3.685289133719554e-11,1.0279387127628948e-06,2.593594296768432e-10,2.5036697368977696e-07,5.6341418613370606e-08,9.533324155656786e-06,1.607181929470035e-07,8.165975242569953e-08,0.00016741224922932392,0.0008415397894064054,1.1315319586265478e-09,7.135877254823395e-11,2.420801764229534e-12,9.457422729755143e-13,0.00017640158307590274,7.651864763965962e-08,3.4734828082752587e-09,5.223636594015272e-10
