Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51),F(37),S(4439),CHO2(339),S(215),CHF2(82),S(4798),S(3456),CHF3(42),S(221),CFO3(4550),S(2885),S(4664),S(3782),S(5203),S(2642),S(2822),C2HF3(125),C2HFO(286),S(2949),S(195),S(2224),S(2641),S(2826),C2FO(289),S(1665),C2FO(7367),S(3464),S(6251),S(5206),CFO3(444)
8.270930730668587e-06,0.9312757223989669,0.002244028353719883,0.000934777830705752,0.0009703132988347633,0.038509716489046275,0.0,0.0,0.0037898754439170718,0.00020229875538092763,0.05838319968263263,0.0011616327177744387,0.0006697818513950629,7.962380368370478e-10,1.7075246081087117e-07,2.6514891857220935e-06,0.0010138954894922854,0.0029024990967574053,0.00013321297597270154,7.991675914116676e-08,7.351662900101014e-07,2.7756574161536483e-10,8.557244172302268e-07,6.161215626025687e-06,3.536846961976005e-07,9.262602393459747e-05,4.2106241732288055e-09,2.5146258068704177e-06,2.510067994343337e-06,2.7672263032346996e-08,8.153895763770624e-07,8.277558716996072e-10,1.5029617949374552e-09,2.8568884870514023e-07,3.76,0.0,0.07046295541933782,0.9370693477499267,0.03172688234723514,0.0010313044181148182,0.6759165859793355,0.31519396079071726,0.15078676473522656,7.872938808745809e-06,0.0016694418402422668,0.06551743975372327,1.327328251677001e-06,7.935164205096643e-09,3.5083936819284694e-14,0.003098558600195415,2.811283705471167e-07,4.132435505295063e-07,0.0004270581723202821,3.7620108308258974e-07,4.122957059449699e-08,1.958781125034453e-13,6.585557784148069e-07,1.2028860079906486e-09,3.476503940784157e-08,8.975876853647821e-08,1.2100878953564288e-14,1.0621755028069008e-13,1.9680193546676673e-05,5.467733624768545e-11,0.005254475042986942,0.004147877705481909,9.0056431259617e-05,2.4436035883744924e-05,0.0005208346272271801,0.0007294373058649109,0.03170164360852681,0.00015515957068793206,2.2183571809938765e-05,0.0004537105399040889,0.0020208165831630907,0.0008201936733998643,0.03743007519592865,0.0005627477673163857,0.012995324795041953,9.45217197961094e-09,0.011985639602591096,0.00015163068923751476,3.331317976356689e-07,1.015789892224802e-11,2.5592952100703534e-09,3.333018410564925e-05,0.0012057802880399422,5.434565538583123e-05,1.852397594129435e-12,1.6153323900154643e-07,0.0008886812499202476,0.01155833897392131,1.0012873827657072e-07,4.451335266675698e-09,0.0033367706360014206,1.602005407220685e-06,9.283063387729288e-11,5.238592145537296e-07,2.587692209946749e-10,3.4220163059451534e-07,3.9455149945474894e-08,4.693759466450207e-06,1.2508817290506048e-07,1.4671699143364354e-07,0.0001346721229541179,7.494730010275596e-05,4.1297510649980477e-10,8.006325018018012e-11,3.105254992645779e-12,1.6935112845275996e-12,0.00036238417027515394,2.046217859133555e-07,1.4474244088230369e-08,3.868915366947169e-10,1.228473181687724e-07,0.00011346677287910787,3.407843363603529e-08
8.306447684056511e-06,0.9315364938235372,0.0022485242014843717,0.000936413593182835,0.0009722399617716769,0.038707925593160136,0.0,0.0,0.0037894794255594532,0.00020302820370453014,0.05898497128565269,0.0011750288155248515,0.0006705856388010277,8.06620261390743e-10,1.7252674758835068e-07,2.668561230876136e-06,0.0010185292204937047,0.0029279412615182557,0.00013450899784280096,8.045537495465315e-08,7.514545816814209e-07,2.8317769099939377e-10,8.638546479860056e-07,6.248243171532266e-06,3.551767722761672e-07,9.378417149003267e-05,4.296795093762227e-09,2.5635388234402352e-06,2.5510207161724982e-06,2.7982695702181464e-08,8.198120509848795e-07,8.328554834230704e-10,1.5237465283408873e-09,2.8986658067073693e-07,3.76,0.0,0.06966746514836533,0.9365347460195724,0.031998979989047834,0.0010406086710749401,0.6770641922912197,0.31449305558348367,0.1510586514562725,7.814475053404332e-06,0.001668489431127434,0.06593479478070183,1.335854574052649e-06,7.914186498568718e-09,3.4976196516164006e-14,0.003127927539719782,2.847671513297872e-07,4.185669719338753e-07,0.00042927521756929343,3.8105964556094803e-07,4.113110679342521e-08,1.982448948013159e-13,6.670297297770032e-07,1.2183649605524732e-09,3.5212410393635424e-08,9.091144008619968e-08,1.2247092510382204e-14,1.0750115938508556e-13,1.9937022314538183e-05,5.472936111889873e-11,0.005328698825473023,0.004174167279931624,8.946409072479729e-05,2.42789795591063e-05,0.0005171255135784014,0.0007265423700570234,0.031810713638645016,0.00015509498279766805,2.2204792477501247e-05,0.0004537889205293355,0.00202217438278072,0.0008203276988144022,0.03772800249647226,0.0005649947255050924,0.01303632525801041,9.376869478844032e-09,0.01211495838742828,0.0001525001648459031,3.3290445128818244e-07,1.015094912487083e-11,2.5403352923836163e-09,3.343548228084984e-05,0.001206499386465764,5.4373487891423296e-05,1.851127967753267e-12,1.620279487395972e-07,0.0008888247394190361,0.011624297167343332,1.0006003364242078e-07,4.419886358447033e-09,0.003364831021785039,1.6111599478857155e-06,9.280718546300079e-11,5.264071017028074e-07,2.6040158494327074e-10,3.4325497029743947e-07,3.974161050097008e-08,4.7282902446977145e-06,1.260032313563359e-07,1.4722334417649512e-07,0.00013578840693925478,7.586850388096319e-05,4.1671576514609125e-10,8.06565342766454e-11,3.122731168069973e-12,1.7029819454299828e-12,0.0003649899292128645,2.0591861422120047e-07,1.4579392433356886e-08,3.917084603963077e-10,1.2457937227954673e-07,0.0001155043240706737,3.4070100918589244e-08
8.341964637444435e-06,0.9317961235543647,0.0022529739319451974,0.0009380141910869782,0.0009741418704035723,0.038905100572245645,0.0,0.0,0.003788822311244351,0.00020372908638263034,0.05958784104275938,0.001188474517710029,0.0006713635332883976,8.170316814313478e-10,1.7430112512409114e-07,2.685528319307842e-06,0.0010231128969221306,0.0029533251247239435,0.00013580669491077127,8.099327096103399e-08,7.679950916185331e-07,2.888535181222193e-10,8.719827325541216e-07,6.335657597559243e-06,3.5662786968142237e-07,9.494810550079428e-05,4.383914682540464e-09,2.6129575662553718e-06,2.592201269907921e-06,2.8292684383586833e-08,8.242016764414721e-07,8.378976883046704e-10,1.5446440625421217e-09,2.940624346488795e-07,3.76,0.0,0.06888069515574499,0.9359997353386824,0.032271347638488435,0.0010499213958331862,0.6782056468693651,0.31378780468361744,0.15132778686710951,7.75652544559212e-06,0.0016675362932423526,0.06635203350327634,1.3443789279951016e-06,7.893207248088595e-09,3.48681492764001e-14,0.0031572866825047285,2.8842850701638567e-07,4.2392305232413495e-07,0.00043145032798240046,3.859481666313493e-07,4.102941125858842e-08,2.0062332423957843e-13,6.755555364556488e-07,1.233938644422295e-09,3.566251939003496e-08,9.207113580657747e-08,1.239402559079082e-14,1.0879108825188174e-13,2.0194879440816147e-05,5.4780291638437336e-11,0.005403364627273563,0.004200295704647636,8.887600670275298e-05,2.4123071942498548e-05,0.0005134525407138436,0.0007236344540200191,0.031918566466655376,0.00015502398513473972,2.2225197033535878e-05,0.00045384794391355296,0.0020234531160753188,0.0008204261465453847,0.038025877850374826,0.0005672123362655022,0.013076727534215009,9.302347709694808e-09,0.012244350273042978,0.00015336539144449542,3.32662970121851e-07,1.0143568772330991e-11,2.521527538788905e-09,3.353965683135441e-05,0.0012071527382645883,5.4398319930870536e-05,1.8497798910316102e-12,1.625153142542414e-07,0.0008889196296209702,0.011689806369218233,9.99859555497711e-08,4.3886853431964885e-09,0.003392676918360546,1.6202485605875704e-06,9.277870438886221e-11,5.28930199363784e-07,2.620177511304928e-10,3.442710942820309e-07,4.0027012180407346e-08,4.762759983238608e-06,1.2691665013423002e-07,1.4772404964786228e-07,0.0001369016747253474,7.679302556421751e-05,4.2045582952632526e-10,8.124699737441168e-11,3.1400536554930163e-12,1.7123692082831706e-12,0.000367585439174578,2.0720740778667278e-07,1.4684134855040094e-08,3.9654938913647743e-10,1.263226745567194e-07,0.00011756412971620685,3.405991447190293e-08
8.373929895493566e-06,0.9320288201013148,0.002256940184730513,0.0009394251930428724,0.0009758328450563627,0.03908167468868953,0.0,0.0,0.0037880123402656966,0.00020433562697515565,0.06013133874062557,0.001200617596798878,0.0006720419255736045,8.26426617802129e-10,1.7589808887919532e-07,2.700709413392717e-06,0.001027195574177064,0.002976119004976171,0.0001369760098596469,8.14767499953547e-08,7.830987356444068e-07,2.9401633560488926e-10,8.792960536581169e-07,6.414655164146443e-06,3.5789907006105234e-07,9.600055678681956e-05,4.463131712112485e-09,2.6578652400159396e-06,2.629454324484635e-06,2.857126604213976e-08,8.281243197799947e-07,8.42386740479169e-10,1.5635475942176147e-09,2.978538705149396e-07,3.76,0.0,0.06817998598287327,0.9355178896632662,0.032516701778305825,0.001058309772015977,0.6792277457398258,0.3131494497195373,0.15156766826704832,7.704806673969245e-06,0.0016666778702600189,0.06672743617777245,1.3520488993811644e-06,7.874325521547277e-09,3.4770654850277086e-14,0.0031836995631562923,2.9174289845398893e-07,4.287712553368923e-07,0.000433372008183514,3.903732746650984e-07,4.093519803097582e-08,2.0277375444348874e-13,6.832727912344964e-07,1.248035393447995e-09,3.606994225110591e-08,9.312082568212792e-08,1.2526873476215498e-14,1.0995736549040258e-13,2.042781201750843e-05,5.482520033833836e-11,0.005470938612607263,0.004223672444965207,8.835041514506121e-05,2.3983747626225797e-05,0.0005101777987192723,0.0007210068379530575,0.032014600141979425,0.00015495472116821117,2.224287635444417e-05,0.0004538848473251499,0.0020245377619802084,0.0008204849880192427,0.03829391305549591,0.0005691833225641596,0.013112580722699874,9.235944691431196e-09,0.012360856575923673,0.000154140474473853,3.3243385074186683e-07,1.0136567431197791e-11,2.504731573082207e-09,3.363246598277218e-05,0.0012076855797390385,5.4418158492065785e-05,1.8485011936157283e-12,1.62947749560136e-07,0.0008889642644266177,0.011748381064050989,9.991479142497569e-08,4.360817935234887e-09,0.0034175526071114626,1.6283716058553952e-06,9.274885845578743e-11,5.311798597763907e-07,2.634584406840214e-10,3.4515411627399424e-07,4.028295595129632e-08,4.793729558783977e-06,1.2773729899500118e-07,1.48169887779363e-07,0.0001379009785695148,7.762787176221116e-05,4.238211792718701e-10,8.177597411915453e-11,3.155513336405079e-12,1.720746900197746e-12,0.0003699125957809835,2.0836044724514354e-07,1.4778054163457952e-08,4.00926598034134e-10,1.2790120180204964e-07,0.00011943699937135856,3.404919520728976e-08
8.405895153542697e-06,0.9322606029235959,0.0022608707946405408,0.0009408086933728869,0.0009775045513951742,0.039257412811236084,0.0,0.0,0.003786999546971932,0.0002049193546446342,0.060675681575826784,0.0012127999954890042,0.0006727001321427304,8.35844654950723e-10,1.77495029032681e-07,2.715806364155447e-06,0.0010312380216128464,0.002998862435062768,0.00013814659944786913,8.195962404864105e-08,7.984095339757683e-07,2.9923081135883725e-10,8.866074237944221e-07,6.493954589604366e-06,3.591375522831872e-07,9.705762680470452e-05,4.543113937161003e-09,2.70317954711651e-06,2.666884018478291e-06,2.8849435514680144e-08,8.32020487355382e-07,8.468295973313091e-10,1.5825412087076604e-09,3.016593780301019e-07,3.76,0.0,0.06748620655727856,0.9350357377848948,0.03276226060131272,0.0010667044194700556,0.6802449533745464,0.31250773456158226,0.15180534331201237,7.653497449579837e-06,0.0016658189016039461,0.06710272106768904,1.3597167872419813e-06,7.855444240135904e-09,3.4672931234243166e-14,0.003210100866557661,2.950753317062061e-07,4.3364555121869737e-07,0.0004352596122635969,3.9482232050302654e-07,4.083850758956724e-08,2.0493340466941228e-13,6.910314730882839e-07,1.2622078232093166e-09,3.647955250721812e-08,9.417612662776673e-08,1.2660290944530808e-14,1.1112864560779668e-13,2.0661543900094215e-05,5.486923547751996e-11,0.005538864751024319,0.004246916718304772,8.782835198883447e-05,2.3845372465385418e-05,0.0005069323794640714,0.0007183698255350052,0.03210966067971652,0.00015488047665043002,2.2259918684046823e-05,0.0004539066874664561,0.002025560932181489,0.0008205162280073967,0.03856189106023086,0.000571130964529465,0.013147954237449177,9.170172103784693e-09,0.012477405638033555,0.000154912138627699,3.321938347515408e-07,1.0129234152547452e-11,2.488060120196915e-09,3.372438869823237e-05,0.0012081670900225565,5.443566870735806e-05,1.847161997344071e-12,1.633743830641777e-07,0.000888970990807984,0.011806592711980096,9.983946075482865e-08,4.333153908272572e-09,0.003442250502228601,1.636440638310094e-06,9.271510303693954e-11,5.334095696430137e-07,2.648859695593803e-10,3.46007613660217e-07,4.053801921446392e-08,4.824647852396089e-06,1.285565716926248e-07,1.486112108064704e-07,0.00013889773203156858,7.84652935633515e-05,4.271856770839212e-10,8.230261454538105e-11,3.1708501289436406e-12,1.7290579719352429e-12,0.0003722313800202744,2.0950697125047513e-07,1.487164141950577e-08,4.053229698424924e-10,1.2948872419731482e-07,0.00012132792513490766,3.4037036382572536e-08
8.437860411591828e-06,0.9324914772369692,0.0022647665562043583,0.0009421651507433485,0.000979157356156038,0.0394323159106939,0.0,0.0,0.003785787993993073,0.00020548043619714323,0.06122084900594641,0.0012250213139346224,0.0006733385186985683,8.452855591409723e-10,1.7909190344739832e-07,2.730819624948333e-06,0.0010352403978593685,0.003021553930444742,0.00013931842609942965,8.2441883140371e-08,8.139288298409423e-07,3.0449690088980447e-10,8.93916757733526e-07,6.573550463431122e-06,3.603435554407861e-07,9.811928338015883e-05,4.623859776216532e-09,2.7488990035232516e-06,2.704486595569209e-06,2.9127168760278563e-08,8.358902534084584e-07,8.512264194831759e-10,1.6016243056804985e-09,3.054786721728821e-07,3.76,0.0,0.06679929416542756,0.9345532912004137,0.0330080176517775,0.0010751050640192162,0.6812573125243936,0.3118627333599839,0.15204082258526544,7.602594520588362e-06,0.0016649594077645018,0.06747787719999163,1.367382363877354e-06,7.836564183442623e-09,3.4574987433949944e-14,0.003236488909741941,2.984256893227468e-07,4.3854576625231355e-07,0.0004371131055480643,3.992951459051825e-07,4.073940597768868e-08,2.0710217248555038e-13,6.988313049409959e-07,1.2764554275818705e-09,3.6891335530538035e-08,9.52370008691185e-08,1.279427166821548e-14,1.1230487306243072e-13,2.0896059156113247e-05,5.491240328554596e-11,0.00560714026634171,0.004270027659021017,8.730985164690751e-05,2.3707954390587327e-05,0.0005037162875785092,0.0007157239296101937,0.0322037542291429,0.00015480134962739326,2.2276335218886972e-05,0.00045391375097383077,0.0020265238203190424,0.0008205204315819015,0.03882980490464286,0.0005730554662119011,0.013182850429131789,9.105028701511076e-09,0.012593989825332967,0.00015568039540100905,3.3194317807044003e-07,1.0121576752434857e-11,2.471514068973923e-09,3.3815436128607316e-05,0.0012085981663156355,5.445089802222047e-05,1.8457637474171994e-12,1.6379528490707264e-07,0.0008889404893373353,0.01186444172143695,9.976005006278406e-08,4.305694170211974e-09,0.0034667688168055146,1.6444553937078868e-06,9.267751820569812e-11,5.35619394463603e-07,2.66300322275558e-10,3.468318886366706e-07,4.079219143524299e-08,4.855514024726796e-06,1.2937444635739296e-07,1.490480471785753e-07,0.00013989188618631786,7.930523805244047e-05,4.3054914941714576e-10,8.282689563633134e-11,3.1860648395364393e-12,1.7373028717575844e-12,0.000374541762404447,2.1064697959123267e-07,1.4964895224350015e-08,4.097383722523948e-10,1.310851860340647e-07,0.00012323691881462314,3.4023466807080874e-08
8.46982566964096e-06,0.9327214482490642,0.002268628253459765,0.0009434950196572787,0.0009807916233785258,0.0396063850726754,0.0,0.0,0.0037843817143426856,0.00020601904597172208,0.06176682078768383,0.001237281157109209,0.0006739574462329953,8.54749112801884e-10,1.806886724050363e-07,2.7457496744534665e-06,0.0010392028673380214,0.0030441920340957083,0.00014049145312310988,8.292351754698195e-08,8.296579598841512e-07,3.0981455648141747e-10,9.012239798914063e-07,6.6534374052568735e-06,3.615173277285927e-07,9.918549446127152e-05,4.7053676173567104e-09,2.795022088413532e-06,2.7422582941629307e-06,2.9404442288777287e-08,8.397336994230182e-07,8.555773661989934e-10,1.6207962905778006e-09,3.0931146967812244e-07,3.76,0.0,0.066119186487383,0.934070561178452,0.0332539665914679,0.001083511435044218,0.6822648655188035,0.31121451928956045,0.15227411670471738,7.552094650231035e-06,0.0016640994088167283,0.06785289372697666,1.3750454041388252e-06,7.817686116649002e-09,3.447683230327226e-14,0.0032628620366515907,3.0179385268038695e-07,4.434717250498048e-07,0.00043893246377610845,4.037915910837723e-07,4.063795850070279e-08,2.092799552404939e-13,7.066720070766757e-07,1.2907776956200812e-09,3.730527655378649e-08,9.630341027673558e-08,1.292880930671067e-14,1.1348599219345016e-13,2.1131341867933462e-05,5.495470990394495e-11,0.005675762390340449,0.004293004433338871,8.679494622271761e-05,2.3571500751047014e-05,0.0005005295167762029,0.0007130696526801936,0.03229688698883013,0.00015471743682310957,2.2292137027953498e-05,0.000453906321114791,0.0020274276053418925,0.0008204981566358355,0.039097647755516635,0.0005749570325356505,0.013217271677380796,9.0405129739619e-09,0.012710601605089359,0.00015644525669507425,3.316821328438289e-07,1.0113602938921447e-11,2.4550946196403683e-09,3.3905619373920006e-05,0.0012089796966392628,5.446389330409679e-05,1.844307855948454e-12,1.6421054313481765e-07,0.0008888734342242218,0.011921928565277514,9.967664496491635e-08,4.278439806882198e-09,0.0034911058481724524,1.6524156235017574e-06,9.26361817483184e-11,5.378094025339026e-07,2.677015255553373e-10,3.476272487893898e-07,4.104546239172477e-08,4.8863272563452344e-06,1.301909016131047e-07,1.4948042557752704e-07,0.0001408833932868299,8.014765238921161e-05,4.3391142499665813e-10,8.334879493018572e-11,3.2011583120907983e-12,1.7454819913261095e-12,0.00037684371589216675,2.1178047250463502e-07,1.5057814295449243e-08,4.141726733555292e-10,1.3269053132640576e-07,0.00012516399069914565,3.4008514937133014e-08
8.50179092769009e-06,0.9329505211530953,0.0022724566599731295,0.000944798750391538,0.0009824077143744856,0.039779621495637185,0.0,0.0,0.003782784710516613,0.00020653536567165885,0.06231357697608052,0.0012495791348572246,0.0006745572710160608,8.642351145202693e-10,1.822852985758506e-07,2.760597015721399e-06,0.0010431256001403322,0.0030667753164433766,0.0001416656447103374,8.340451780041832e-08,8.455982541602905e-07,3.151837272646714e-10,9.085290241188312e-07,6.7336100655033965e-06,3.626591252997594e-07,0.00010025622812153158,4.787635820541139e-09,2.841547244697708e-06,2.780195348069395e-06,2.968123314960081e-08,8.435509138337303e-07,8.598826253430363e-10,1.6400565746987244e-09,3.1315748906861203e-07,3.76,0.0,0.06544582159851652,0.9335875587612049,0.03350010119925552,0.0010919232654619505,0.6832676542677202,0.31056316455393695,0.15250523632106602,7.501994618097594e-06,0.0016632389244311437,0.06822775992648902,1.382705685436182e-06,7.798810793661024e-09,3.4378474491335986e-14,0.003289218618157295,3.051797020077045e-07,4.4842325059239825e-07,0.0004407176730006486,4.083114947361922e-07,4.0534228590618886e-08,2.1146664980332223e-13,7.145532971974277e-07,1.3051741116958376e-09,3.7721360674479657e-08,9.737531637611297e-08,1.3063897487378762e-14,1.1467194707313966e-13,2.1367376134485975e-05,5.499616118978116e-11,0.005744728363178447,0.004315846239131893,8.6283665575884e-05,2.3436018350400955e-05,0.0004973720500898181,0.0007104074869588372,0.03238906520459493,0.00015462883364349698,2.2307335048409188e-05,0.00045388467777873894,0.002028273451459011,0.000820449953852038,0.03936541290538414,0.0005768358692234655,0.013251220389955456,8.976623245715932e-09,0.012827233545878692,0.0001572067348120045,3.3141094749753405e-07,1.0105320234488406e-11,2.43880170387762e-09,3.399494947849275e-05,0.0012093125597437365,5.4474700839604545e-05,1.8427956496645408e-12,1.6462022628918893e-07,0.0008887704932250829,0.011979053779652993,9.958933007076632e-08,4.251391810293966e-09,0.0035152599774226946,1.6603210947275283e-06,9.259116640816524e-11,5.399796649895408e-07,2.690895770307222e-10,3.4839400615818254e-07,4.129782235594047e-08,4.917086747575542e-06,1.3100591654707845e-07,1.4990837490802604e-07,0.0001418722067582973,8.099248381327395e-05,4.3727233622974454e-10,8.386829079978922e-11,3.2161313995312495e-12,1.7535958422356568e-12,0.00037913721585633474,2.1290745040548008e-07,1.5150397482252237e-08,4.18625741473062e-10,1.343047041470747e-07,0.00012710914956203003,3.399220887913837e-08
8.533756185739222e-06,0.9331787011342935,0.002276252538919866,0.0009460767889136898,0.0009840059875992782,0.039952026484724824,0.0,0.0,0.0037810009521618763,0.0002070295838162807,0.06286109792097824,0.0012619148619054273,0.0006751383445892854,8.737433788466069e-10,1.8388174698161384e-07,2.7753621748117726e-06,0.0010470087716616624,0.0030893023750739866,0.00014284096592833562,8.388487468364864e-08,8.617510361603485e-07,3.2060435937742075e-10,9.158318335623454e-07,6.8140631273002675e-06,3.637692120744281e-07,0.00010133145256796185,4.870662720544683e-09,2.8884728808038244e-06,2.8182939886978133e-06,2.9957518935308565e-08,8.473419918525158e-07,8.64142396787279e-10,1.659404575410755e-09,3.170164507410479e-07,3.76,0.0,0.06477913797387949,0.9331042947704358,0.033746415369382575,0.0011003402916364158,0.6842657202683682,0.3099087404010757,0.1527341921119812,7.452291218605669e-06,0.0016623779738993273,0.06860246520214157,1.3903629877438224e-06,7.779938952501036e-09,3.427992258112301e-14,0.003315557052008343,3.085831164442623e-07,4.5340016431185475e-07,0.0004424687292246417,4.1285469412361374e-07,4.042828003756206e-08,2.136621521988737e-13,7.224748905583152e-07,1.3196441556714084e-09,3.8139572859780176e-08,9.845268036297202e-08,1.3199529787044743e-14,1.1586268132101152e-13,2.160414607654791e-05,5.503676336005782e-11,0.00581403543460258,0.004338552305107537,8.577603738458738e-05,2.3301513464254628e-05,0.0004942438606256929,0.0007077379145984054,0.03248029516344925,0.00015453563417457814,2.2321940088414105e-05,0.0004538490974470346,0.002029062508054423,0.0008203763666625601,0.03963309376930568,0.0005786921825874678,0.013284699000274201,8.913357730786385e-09,0.012943878317075509,0.00015796484242889045,3.311298667318963e-07,1.009673610691297e-11,2.4226357675815177e-09,3.408343742834014e-05,0.0012095976249005427,5.448336632638822e-05,1.8412285167497044e-12,1.650243959351619e-07,0.0008886323274545608,0.01203581796046639,9.949818885834161e-08,4.224550696154339e-09,0.003539229667479864,1.6681715895949466e-06,9.254255000460526e-11,5.421302551535623e-07,2.704644544623081e-10,3.491324769972064e-07,4.1549261537542994e-08,4.947791717781706e-06,1.3181947083971414e-07,1.5033192426940967e-07,0.00014285828117493467,8.183967965972307e-05,4.4063171519379094e-10,8.438536258173112e-11,3.2309849802112315e-12,1.7616449492380776e-12,0.00038142223998595214,2.1402791751679225e-07,1.5242643675340866e-08,4.2309744585520865e-10,1.359276477425224e-07,0.00012907240267756288,3.3974576381685866e-08
8.565721443788353e-06,0.9334059933586749,0.0022800166420228144,0.000947329576358938,0.0009855867983000254,0.04012360145920954,0.0,0.0,0.0037790343713466497,0.0002075018960769146,0.06340936429553987,0.001274287958360863,0.0006757010132903686,8.83273736990991e-10,1.8547798511926246e-07,2.7900457004374728e-06,0.0010508525629222137,0.0031117718373693077,0.00014401738280718602,8.43645792446906e-08,8.78117622169994e-07,3.260763957331472e-10,9.231323608007876e-07,6.894791311168646e-06,3.64847859333423e-07,0.00010241113615974925,4.954446624274249e-09,2.9357973683357174e-06,2.8565504463805515e-06,3.023327783147545e-08,8.511070356300361e-07,8.683568756825716e-10,1.6788397159673292e-09,3.2088807721485475e-07,3.76,0.0,0.06411907453265325,0.9326207797881421,0.03399290312242006,0.001108762253682214,0.6852591045661592,0.3092513170329297,0.15296099478106,7.402981263593741e-06,0.0016615165760760753,0.06897699909659259,1.3980170938741641e-06,7.761071315667211e-09,3.418118500204628e-14,0.003341875765607716,3.1200397398402936e-07,4.584022860353389e-07,0.00044418563919982403,4.1742102499858276e-07,4.032017595115165e-08,2.1586635827309888e-13,7.304364998882151e-07,1.3341873027890782e-09,3.8559897943158745e-08,9.953546309779486e-08,1.3335699772344644e-14,1.1705813846016117e-13,2.1841635842422825e-05,5.5076522551065495e-11,0.0058836808656851725,0.004361121893499351,8.527208714101746e-05,2.3167991838811206e-05,0.0004911449112305739,0.0007050614068057833,0.03257058319421797,0.00015443793105686813,2.2335962810475165e-05,0.0004537998528191341,0.0020297959080959648,0.0008202779304890627,0.03990068389577086,0.0005805261794694057,0.013317709968684257,8.85071439825437e-09,0.013060528698897818,0.00015871959256673652,3.308391311957685e-07,1.008785791607544e-11,2.406597723361902e-09,3.417109413115863e-05,0.0012098357508208426,5.448993480480224e-05,1.8396078143729344e-12,1.6542313478134297e-07,0.0008884595905772133,0.012092221767545954,9.940330378151272e-08,4.19791712177177e-09,0.0035630134701642147,1.6759669068007015e-06,9.249040809960986e-11,5.442612490231952e-07,2.7182618663343593e-10,3.4984298126725957e-07,4.17997704257036e-08,4.9784414069979e-06,1.3263154468662995e-07,1.5075110295847847e-07,0.00014384157236515605,8.26891873790725e-05,4.4398939605676814e-10,8.48999901732241e-11,3.245719970844242e-12,1.7696297706556966e-12,0.0003836987684601948,2.1514187853041853e-07,1.5334551882216374e-08,4.275876563067706e-10,1.3755930516482572e-07,0.0001310537556760184,3.395564480536508e-08
