Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211)
3.51995615883244e-07,0.7192063300845334,0.0,1.8416502334021147e-10,0.0,0.0,0.0,0.0,0.0,0.0,6.002157140490664e-10,2.8203736885079214e-17,0.0,4.764436879547665e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7042442408110876,0.999240976821431,0.0,0.0,0.006618912107879263,0.0053120301584444925,0.0012987912040745872,5.728075283400973e-06,0.0007589751552476359,1.1569151488669408e-06,2.422646294858689e-12,2.1175556936624672e-10,4.990512251221071e-16,9.507881732167777e-08,4.523002503878759e-17,2.6280677969524615e-17,1.8344512814442538e-10
4.0780275739260907e-07,0.7193434012163116,0.0,2.4696471802429004e-10,0.0,0.0,0.0,0.0,0.0,0.0,9.32583416474565e-10,5.078103081759723e-17,0.0,1.0159783209013905e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7032007020252704,0.9992409604269378,0.0,0.0,0.007662846895211774,0.0061501640575769715,0.0015037911032153616,5.720982884985998e-06,0.0007589751394520393,1.5525832478690635e-06,3.4712428171654247e-12,2.1231762408269536e-10,5.777633718478903e-16,1.2744154104091538e-07,9.490119515930348e-17,5.202894601350839e-17,2.4613172064614114e-10
4.5802918475103763e-07,0.7194665981393806,0.0,3.113046802887808e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.3202510182923432e-09,8.075926491804163e-17,0.0,1.8427966805038825e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7022628392943027,0.999240943626151,0.0,0.0,0.008601115602968463,0.006903333129142046,0.0016880687308064846,5.714608569673445e-06,0.0007589751236878405,1.9581712509296575e-06,4.589396904250792e-12,2.1282269106571467e-10,6.484705597371511e-16,1.6055839628045336e-07,1.69771147839001e-16,8.923912597500664e-17,3.103704414861058e-10
5.082556121094662e-07,0.7195896369826053,0.0,3.830394778751489e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.8023484311863417e-09,1.2235860376125762e-16,0.0,3.136520931527037e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7013262274188886,0.999240924890887,0.0,0.0,0.009538180373421096,0.007655412873047204,0.001872136062377017,5.708242620831353e-06,0.0007589751064596817,2.4105829071118484e-06,5.873900192047133e-12,2.1332701799166802e-10,7.190512996205919e-16,1.9743791414743808e-07,2.85145423246128e-16,1.447324064081271e-16,3.820046597067209e-10
5.584820394678947e-07,0.719712517958969,0.0,4.6215581260374245e-10,0.0,0.0,0.0,0.0,0.0,0.0,2.3890044295778633e-09,1.7823981673341968e-16,0.0,5.071131462919154e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7003908647307031,0.9992409042246044,0.0,0.0,0.010474042828654852,0.008406404741490884,0.0020559933738952957,5.7018850267463225e-06,0.0007589750877701792,2.909761847368227e-06,7.325299056596434e-12,2.1383060582075384e-10,7.895058386985909e-16,2.380630686812601e-07,4.551277387613423e-16,2.242885138484569e-16,4.610212283470483e-10
6.087084668263233e-07,0.7198352412811622,0.0,5.486404046657716e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.090301929293181e-09,2.51332943484225e-16,0.0,7.859008455330674e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6994567495636466,0.9992408816307564,0.0,0.0,0.011408704588521095,0.00915631018476893,0.0022396409409621673,5.695535776530688e-06,0.0007589750676219451,3.455651740231882e-06,8.9438137173674e-12,2.143334555479552e-10,8.598344235768137e-16,2.8241689326064105e-07,6.965349288922823e-16,3.3469103379655776e-16,5.474070340385968e-10
6.589348941847519e-07,0.7199578071615822,0.0,6.424799926063921e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.916278150094188e-09,3.448358646191105e-16,0.0,1.1754529570784547e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6985238802538415,0.9992408571127882,0.0,0.0,0.012342167270640633,0.009905130651277624,0.0024230790388115177,5.689194859506102e-06,0.000758975046017587,4.048196291746834e-06,1.0729499050811058e-11,2.148355681756215e-10,9.300373002680574e-16,3.3048248040814137e-07,1.029063849526829e-15,4.837807548429442e-16,6.411489968944077e-10
7.59387748901609e-07,0.7202024674452308,0.0,8.521712019741925e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.982188103280863e-09,6.071934819126376e-16,0.0,2.4117633388288693e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6966618725615695,0.9992408023182404,0.0,0.0,0.014205501860989287,0.011399522438093041,0.00278932792596147,5.6765379787602655e-06,0.000758974998450896,5.373024382691199e-06,1.4802074204206836e-11,2.1583758597385878e-10,1.0700669101875227e-15,4.376816070746645e-07,2.0615045294914494e-15,9.34935603914396e-16,8.506492413110407e-10
8.438159408897127e-07,0.7204076132999151,0.0,1.051047720358743e-09,0.0,0.0,0.0,0.0,0.0,0.0,8.193296060516814e-09,9.242602227559867e-16,0.0,4.10815485231577e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6951007396998272,0.9992407503427274,0.0,0.0,0.01576789425831609,0.01265217883375722,0.0030965056589495267,5.665925856835618e-06,0.000758974953990601,6.630344915726011e-06,1.8741411849751853e-11,2.1667748596792246e-10,1.1873716885311859e-15,5.391128469365591e-07,3.4437469673450107e-15,1.5244472822854593e-15,1.0493707466141815e-09
9.282441328778164e-07,0.7206123170855906,0.0,1.2705317952758302e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.088773039319849e-08,1.3513515032184114e-15,0.0,6.644520681617821e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6935431052070061,0.9992406929757434,0.0,0.0,0.017326919854697406,0.013901788606264771,0.003403095142572593,5.65533713446174e-06,0.0007589749054501697,8.018749625087209e-06,2.315168017909889e-11,2.1751531615590072e-10,1.3043244975601529e-15,6.508106408193978e-07,5.46500957818243e-15,2.3708451294166854e-15,1.2687060582407393e-09
9.999999999999997e-07,0.7208165798027464,0.0,1.4732255836439035e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3592342214412805e-08,1.8177312679392403e-15,0.0,9.665980918178135e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6922220095388967,0.9992406399930427,0.0,0.0,0.018649301091493792,0.01496144716860118,0.0036632053375120965,5.646356089454925e-06,0.0007589748609971134,9.301609575352585e-06,2.726950621929711e-11,2.1822576772142575e-10,1.4034473401891336e-15,7.537550683326961e-07,7.825337023963613e-15,3.3452830811269225e-15,1.4712792821308808e-09
1.0126723248659201e-06,0.7208165798027464,0.0,1.5105609621063802e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.4111873981093097e-08,1.911175662551792e-15,0.0,1.0297994583754614e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6919889612434528,0.9992406302334633,0.0,0.0,0.01888258626986804,0.015148358580980608,0.0037090976736620504,5.644771756093802e-06,0.0007589748528418316,9.537972209913026e-06,2.803195295865828e-11,2.183510810286751e-10,1.4209264889837926e-15,7.726963555689037e-07,8.313999473252946e-15,3.545676586138629e-15,1.5085939973522742e-09
1.097100516854024e-06,0.7210204024495589,0.0,1.7710729017880525e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.791175412173053e-08,2.62849847156282e-15,0.0,1.5399866779354292e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.690438299987083,0.9992405621320091,0.0,0.0,0.02043490110594178,0.01639189556824201,0.0040145145461479275,5.634229670006262e-06,0.0007589747961777865,1.1187746672719915e-05,3.3381198520695034e-11,2.191847852316496e-10,1.5371788098809057e-15,9.046918191010444e-07,1.2208816231522734e-14,5.130962088448802e-15,1.7689736461214341e-09
1.1815287088421278e-06,0.7212237860218945,0.0,2.0520054405894197e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.2333044622857197e-08,3.5301249006958216e-15,0.0,2.2340091312790894e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6888911136333414,0.9992404886874493,0.0,0.0,0.021983871947454086,0.0176324063633905,0.004319347051065402,5.6237108284772395e-06,0.0007589747354702004,1.296780732036603e-05,3.919845006293138e-11,2.2001643357297985e-10,1.6530826027229e-15,1.0467193178842827e-06,1.7397892541448864e-14,7.219490994585126e-15,2.049784346308636e-09
1.2659569008302316e-06,0.7214267315133188,0.0,2.3532965498844146e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.7421067875238422e-08,4.644881097867743e-15,0.0,3.1571660561537486e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6873473943951636,0.9992404099158009,0.0,0.0,0.02352950636140455,0.01886989774681618,0.004623596476561808,5.613215174825697e-06,0.0007589746707311769,1.4877888765164478e-05,4.548280580774554e-11,2.2084603044700426e-10,1.7686390053978414e-15,1.1987015944452625e-06,2.4160735765311093e-14,9.915053261219843e-15,2.350965697853189e-09
1.3503850928183354e-06,0.7216292399150998,0.0,2.6748843459262822e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.3220796917336164e-08,6.0035964652708095e-15,0.0,4.3614906875017526e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6858071345029347,0.9992403258330282,0.0,0.0,0.025071811897299325,0.020104376483979492,0.004927264107902675,5.6027426539243825e-06,0.0007589746019727907,1.6917725926055982e-05,5.22333583080928e-11,2.2167358030191562e-10,1.8838491512324565e-15,1.360561844884086e-06,3.2808554522671994e-14,1.3332634008821318e-14,2.672457557470646e-09
1.4348132848064392e-06,0.721831312216214,0.0,3.016707089621559e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.9776857484039906e-08,7.639085910453956e-15,0.0,5.906177204064259e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6842703262044528,0.9992402364550437,0.0,0.0,0.026610796087193276,0.02133584932543246,0.005230351227477736,5.592293223161209e-06,0.0007589745292071033,1.9087054029733553e-05,5.944915410643153e-11,2.224990881273642e-10,1.9987141690141054e-15,1.5322237164085964e-06,4.368474050540274e-14,1.7598561264232954e-14,3.0142000372620177e-09
1.6036696687826467e-06,0.7222341524609243,0.0,3.760811185503786e-09,0.0,0.0,0.0,0.0,0.0,0.0,5.533475182257855e-08,1.188146869961142e-14,0.0,1.0291692786808504e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6812070334667443,0.999240041876828,0.0,0.0,0.029678830470194418,0.023789804249177097,0.00583478904655371,5.571463405880033e-06,0.0007589743717017191,2.381312551712942e-05,7.527267095509221e-11,2.2414399509391473e-10,2.2274133130152613e-15,1.9046491523881903e-06,7.365875551859589e-14,2.9238100145530876e-14,3.758198574416594e-09
1.7488234603654186e-06,0.7225790603459208,0.0,4.464588200884364e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.153510409685138e-08,1.6754941062390648e-14,0.0,1.584776117720535e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6785847028116231,0.9992398578289545,0.0,0.0,0.032305651558832166,0.025889746356061887,0.006352536996848382,5.553630822878085e-06,0.0007589742236045837,2.8287343494022893e-05,9.035355548193293e-11,2.255515171201427e-10,2.4229166256421822e-15,2.2554331992566703e-06,1.1035689098662605e-13,4.334658955881065e-14,4.4619542036486035e-09
1.8939772519481904e-06,0.7229226928881709,0.0,5.227321199493273e-09,0.0,0.0,0.0,0.0,0.0,0.0,9.057972355952346e-08,2.298280803179235e-14,0.0,2.3562222839185686e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6759724670965845,0.9992396583491332,0.0,0.0,0.03492275962741883,0.027980897066163805,0.006868586816891071,5.535865771513894e-06,0.000758974063828836,3.314063583723381e-05,1.067963226108576e-10,2.2695306665940375e-10,2.6174153576803465e-15,2.634142239385474e-06,1.5975972868530484e-13,6.219131287783476e-14,5.224742329336017e-09
2.0391310435309623e-06,0.7232650550433372,0.0,6.048700875426419e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.1268488655543664e-07,3.0791239403979215e-14,0.0,3.4001482994590965e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6733702874596083,0.9992394435166436,0.0,0.0,0.03753019241833492,0.03006329022823648,0.007382944935495281,5.518167953841161e-06,0.0007589738924343338,3.8371666627371044e-05,1.2459625751678816e-10,2.2834866498062783e-10,2.810915107745826e-15,3.0404019251383474e-06,2.2463500591841713e-13,8.677299277386899e-14,6.046266347443835e-09
2.1842848351137342e-06,0.72360615174742,0.0,6.9284191718261304e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.3806396529296034e-07,4.042263237293004e-14,0.0,4.781987371133672e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6707781251882831,0.999239213410322,0.0,0.0,0.040127987524203435,0.03213695956288337,0.007895617756766239,5.500537122764014e-06,0.0007589737094807677,4.397910270026601e-05,1.4374858918458703e-10,2.2973833548371958e-10,3.003421436238826e-15,3.473841693387871e-06,3.0804200491043887e-13,1.1819429921666683e-13,6.9262317970394574e-09
2.329438626696506e-06,0.7239459879168367,0.0,7.86616927744361e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.669274572264967e-07,5.2135360905932945e-14,0.0,6.576500188865602e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6681959417192308,0.9992389681085665,0.0,0.0,0.04271618238850991,0.034201938663038466,0.008406611660196368,5.4829730703921074e-06,0.0007589735150276052,4.996161366148593e-05,1.6424849727679537e-10,2.311221031820645e-10,3.194939865669818e-15,3.934094730127248e-06,4.1333080820835755e-13,1.576594951577501e-13,7.864346340449042e-09
2.474592418279278e-06,0.724284568448504,0.0,8.861645623192869e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.9948301414606952e-07,6.620352845155988e-14,0.0,8.868286088999012e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6656236986375333,0.9992387076893404,0.0,0.0,0.04529481430621921,0.03625826099457513,0.00891593300076583,5.465475481234054e-06,0.0007589733091336287,5.631787190040353e-05,1.860911942430661e-10,2.3249998817258412e-10,3.3854758809877508e-15,4.420797935429128e-06,5.441407369528018e-13,2.0647381940157542e-13,8.86031974363312e-09
2.61974620986205e-06,0.7246218982199173,0.0,9.914543878698547e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.3593547100938985e-07,8.291672354603327e-14,0.0,1.175228411911038e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6630613576761601,0.9992384322301733,0.0,0.0,0.04786392042439006,0.03830595989663216,0.00942358810903094,5.448044078605195e-06,0.0007589730918574506,6.304655260401339e-05,2.092719441717437e-10,2.338720121488811e-10,3.575034929887299e-15,4.933591888709581e-06,7.043982689545485e-13,2.6604270210079585e-13,9.913863856753811e-09
2.7649000014448218e-06,0.7249579820892321,0.0,1.1024560948837117e-08,0.0,0.0,0.0,0.0,0.0,0.0,2.764868744943129e-07,1.025797785742595e-13,0.0,1.5334256706808546e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6605088807153989,0.9992381418081656,0.0,0.0,0.050423537742786205,0.04034506858199901,0.00992958329121477,5.430678707379598e-06,0.000758972863257732,7.014633377046336e-05,2.3378601969881333e-10,2.3523820208289667e-10,3.763622423122853e-15,5.472120814323547e-06,8.983144356649301e-13,3.378708130003526e-13,1.1024692594951054e-08
2.9100537930275937e-06,0.725292824895344,0.0,1.2191394970271393e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.21336511288736e-07,1.2551253146791348e-13,0.0,1.9731245900819746e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6579662297822898,0.9992378364999914,0.0,0.0,0.05297370311448509,0.04237562013785017,0.01043392482931205,5.413379051870274e-06,0.0007589726233922384,7.761589622224488e-05,2.5962867901260683e-10,2.3659857767563176e-10,3.951243734831803e-15,6.036032547471004e-06,1.130381904717984e-12,4.235610095704451e-13,1.2192521919312725e-08
3.0552075846103656e-06,0.7256264314579666,0.0,1.3414745307978722e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.706809361116514e-07,1.5204959040932413e-13,0.0,2.5072018607937088e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6554333670500581,0.9992375163819005,0.0,0.0,0.055514453246483984,0.04439764752607823,0.010936618981176954,5.396144770086966e-06,0.000758972372318398,8.545392361901385e-05,2.8679518495668374e-10,2.3795315732977806e-10,4.137904202829258e-15,6.624978500421556e-06,1.4053718141333434e-12,5.24813205629586e-13,1.341706981804402e-08
3.2003613761931374e-06,0.725958806577713,0.0,1.4694312551775125e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.247139994747843e-07,1.82540101421214e-13,0.0,3.149750288758474e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6529102548375532,0.9992371815297212,0.0,0.0,0.05804582470030265,0.046411183583481334,0.011437671980604575,5.378975777748714e-06,0.0007589721100941803,9.365910247009746e-05,3.1528082368467925e-10,2.3930197078450717e-10,4.323609128912102e-15,7.238613629046794e-06,1.7283304429553826e-12,6.434231879851528e-13,1.4698056287830082e-08
3.3455151677759093e-06,0.7262899550361733,0.0,1.6029798512832588e-08,0.0,0.0,0.0,0.0,0.0,0.0,4.836268751832613e-07,2.1734751885579373e-13,0.0,3.916119514916735e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6503968556086873,0.9992368320188643,0.0,0.0,0.06056785389258379,0.048416261022651653,0.0119370900374414,5.361871800586902e-06,0.0007589718367764689,0.00010223012214670891,3.450808983758176e-10,2.406450392004459e-10,4.508363779177478e-15,7.876596399661179e-06,2.1045757372202484e-12,7.812813880077734e-13,1.6035203315390213e-08
3.4906689593586812e-06,0.7266198815959924,0.0,1.742090622018953e-08,0.0,0.0,0.0,0.0,0.0,0.0,5.476080875800309e-07,2.568493787192543e-13,0.0,4.822955014496237e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6478931319718773,0.9992364679243256,0.0,0.0,0.06308057709569108,0.05041291243243954,0.012434879337677644,5.344832367815667e-06,0.0007589715524212805,0.00011116567489386278,3.7619071653972557e-10,2.419823748690962e-10,4.692173384298973e-15,8.538588756165806e-06,2.5396937296016887e-12,9.403716197884633e-13,1.7428234859219353e-08
3.635822750941453e-06,0.726948591000951,0.0,1.8867339917259743e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.168435385344493e-07,3.014370748197236e-13,0.0,5.888237129226931e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6453990466794878,0.9992360893206874,0.0,0.0,0.06558403043830373,0.052401170277786256,0.012931046043513049,5.327857460636787e-06,0.0007589712570859628,0.00012046445584197088,4.086055903668204e-10,2.4331401006261073e-10,4.875043139829029e-15,9.224256087496242e-06,3.039534881541725e-12,1.1227697937135893e-12,1.8876876831521234e-08
3.780976542524225e-06,0.7272760879760387,0.0,2.0368805058335592e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.915165341784967e-07,3.5151563768993853e-13,0.0,7.131317623176287e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6429145626272776,0.9992356962821217,0.0,0.0,0.0680782499060082,0.05438106690072669,0.013425596293471332,5.310946940468918e-06,0.0007589709508268478,0.0001301251630181284,4.423208443920528e-10,2.4463997159939514e-10,5.056978206518953e-15,9.933267195368705e-06,3.6102103801971217e-12,1.330642617121612e-12,2.038085708032587e-08
3.91161495494872e-06,0.727569802516204,0.0,2.1766933100904538e-08,0.0,0.0,0.0,0.0,0.0,0.0,7.635207626918507e-07,4.016266093067231e-13,0.0,8.419233515428234e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6406867054891021,0.999235330266527,0.0,0.0,0.07031518209114015,0.056155851648580196,0.013869314503156453,5.295781940542574e-06,0.0007589706658986047,0.00013912817266402641,4.737725456051424e-10,2.4582848724425416e-10,5.219924845076038e-15,1.0591065110885671e-05,4.189639752166573e-12,1.5413719040427923e-12,2.1781530143013663e-08
4.042253367373215e-06,0.7278625422184708,0.0,2.3209185983841086e-08,0.0,0.0,0.0,0.0,0.0,0.0,8.402058270421244e-07,4.568381572066312e-13,0.0,9.884088359846215e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6384665685686158,0.9992349526718923,0.0,0.0,0.07254468990361987,0.05792391330926469,0.01431173277849831,5.280668629837949e-06,0.0007589703722076367,0.00014842234527664785,5.062703883166816e-10,2.470124370569849e-10,5.3821222515908236e-15,1.126726925188511e-05,4.8364178570201e-12,1.7762679304508317e-12,2.3226612612245445e-08
4.17289177979771e-06,0.728154310488629,0.0,2.46953514851434e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.217000692122267e-07,5.174730183750468e-13,0.0,1.1542973603828612e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6362541251125559,0.9992345635514489,0.0,0.0,0.0747667992819856,0.05968527520637483,0.014752855545643744,5.2656068594676355e-06,0.0007589700697941666,0.00015800673777911355,5.398109865230963e-10,2.4819183819938174e-10,5.543574117036481e-15,1.1961645138857793e-05,5.555526572898964e-12,2.0370936611762613e-12,2.4715910041172212e-08
4.290466350979755e-06,0.7284160741624239,0.0,2.6070270956722127e-08,0.0,0.0,0.0,0.0,0.0,0.0,9.992614887469759e-07,5.769548490135349e-13,0.0,1.3216782789699144e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6342694818773307,0.9992342035322688,0.0,0.0,0.07676039342506641,0.061264791828916566,0.015148762022445843,5.2520950130611715e-06,0.0007589697901968373,0.00016688005113682237,5.708862877215036e-10,2.4924941546867456e-10,5.68824639105156e-15,1.2601928223889272e-05,6.268814987291037e-12,2.2955091964703195e-12,2.6093921796013258e-08
4.408040922161801e-06,0.7286770561908256,0.0,2.7480434781450185e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.0809122363620393e-06,6.413448401476114e-13,0.0,1.5076248859276605e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.6322910293805134,0.9992338342585265,0.0,0.0,0.07874803455108671,0.06283891736169361,0.015543625915517542,5.23862454203051e-06,0.0007589695035956598,0.00017598699548912382,6.028010258613582e-10,2.503033281777114e-10,5.832320408172752e-15,1.325657434088937e-05,7.0487157540049e-12,2.577765437670019e-12,2.7507451129478106e-08
