Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133),S(149),CHFCF2(55),C2H3F2(66),C2H3F2(64),C2HF2(72),CF2CH(73),S(234),CF2(43),S(3455),CH2F(46),S(3466),CH2F2(41),C2F(235),S(3986),S(4065),S(3435),C2H3F2(65),CFO(51)
5.707158576314052e-20,0.9070969455925066,5.1092891647813483e-23,1.355511192301638e-22,2.1119197598522778e-34,3.1757126470147695e-35,0.0,0.0,3.0322751142238893e-18,4.253989461914105e-33,3.7310501450609083e-45,2.36210335195155e-55,1.3845978324486935e-47,1.69767575365226e-67,1.0586520855963235e-48,2.469540047894554e-42,1.9357152204450018e-42,6.489352166296571e-32,2.4896739010193615e-89,2.1767994349841826e-59,8.841846508154329e-95,8.258619358355322e-96,9.628719635901463e-31,6.4417024392271825e-81,1.473731450357669e-50,1.8218897168189085e-91,1.3285818884200471e-101,7.143406715219594e-85,5.870850741929295e-98,1.2310529905198387e-94,1.1575146529858075e-49,4.568054943947269e-103,1.3549888954005643e-104,5.125875919441891e-104,3.76,0.0,0.7941744199401114,0.9999999999995789,5.749680578605239e-47,1.3768041412076619e-55,4.415109906220005e-14,2.660537460652408e-14,6.902130901411811e-15,1.0643593554263264e-14,4.2113518607647206e-13,1.6580361626984774e-28,1.2498680320046845e-44,5.455731710186612e-28,3.5535415388336385e-37,3.410272267725812e-31,6.281942575429694e-75,1.1610952309916896e-72,4.1549641526187536e-33,1.0781750433290764e-74,3.872332924396512e-34,3.4612712572988104e-91,1.1847319005184717e-72,4.9127942719577176e-76,8.442186462823299e-75,8.839441650191162e-73,2.3057453155918697e-92,1.7481224789414248e-91,2.648577248615676e-88,6.696072054868003e-37,6.489352166296578e-32,1.1164491176892193e-45,2.31794888528881e-18,7.143773218022334e-19,8.21527994307417e-30,5.1402953085471844e-43,1.0347405512396366e-29,5.468614317715686e-30,5.272848959783659e-30,4.671321442424618e-31,3.7180347586825824e-30,3.20667672214818e-43,3.312778655628375e-30,1.1403976583186055e-35,2.3499066920338303e-30,7.630717180297553e-41,2.2995554697070803e-47,5.484071231371671e-50,9.954722355928406e-58,1.0009307447766283e-61,1.2702679040417856e-33,2.0322357113690396e-31,8.566225274957766e-45
1.1419275587533675e-19,0.9070969455925136,1.0223020242127786e-22,2.7122000660059896e-22,8.453182902289236e-34,1.2711129838025192e-34,0.0,0.0,6.067184698571078e-18,1.7027044064137081e-32,2.9871087551721275e-44,3.7824429579876863e-54,1.1085201722281197e-46,2.7184931150624214e-66,8.475653742390031e-48,1.9771336243206422e-41,1.5497491740798188e-41,2.5974320407506046e-31,1.5961955870757605e-87,3.4869323154770126e-58,5.752561888042778e-93,1.059249981386208e-93,3.853997170978874e-30,2.0638897076043446e-79,1.1798812821741201e-49,1.168061537795355e-89,1.0451408935874725e-99,4.579826405086677e-83,7.529949359994214e-96,7.897287493479437e-93,9.267155409334791e-49,5.858984364948738e-101,1.7379078969005583e-102,6.574445200525909e-102,3.76,0.0,0.7941744199400672,0.9999999999991573,4.603240538593869e-46,2.2046804701879213e-54,8.834055702888213e-14,5.323386422212328e-14,1.3810258441423076e-14,2.1296434365332194e-14,8.42636258424041e-13,6.636465617814457e-28,1.0006543988847576e-43,2.1837144885331446e-27,1.422342695116949e-36,1.3649976497575532e-30,2.0133735894374787e-73,3.7213305349806524e-71,1.6630684760768134e-32,3.455569883026511e-73,1.5499423289445406e-33,2.2187429965938302e-89,3.7970864745428574e-71,1.5745591619820322e-74,2.705735536077897e-73,2.8330565182358624e-71,1.478028126252969e-90,1.1205809134880722e-89,1.6977901426898538e-86,2.6801743601156514e-36,2.5974320407506103e-31,8.938389483418336e-45,4.6379116271234214e-18,1.4293753015520411e-18,3.288252940950367e-29,4.115361867875835e-42,4.141658816633249e-29,2.1888708891205562e-29,2.1105137279782464e-29,1.869745958410386e-30,1.4881828512451352e-29,2.567292101773702e-42,1.325974797269702e-29,4.5645625952913914e-35,9.405750801682937e-30,3.0543644200181526e-40,1.8410426648013026e-46,4.390591535234097e-49,1.5940531990227061e-56,1.602793929032998e-60,5.0843820297059456e-33,8.134239004612863e-31,6.858189127815933e-44
2.284350960997292e-19,0.9070969455925282,2.0450491137880804e-22,5.425577813681243e-22,3.38237427190496e-33,5.0861101205195495e-34,0.0,0.0,1.2137003867259436e-17,6.813035500845867e-32,2.390594848188968e-43,6.054372036855215e-53,8.871530581179961e-46,4.351359394184231e-65,6.783098917666517e-47,1.582307790620095e-40,1.2402703396759312e-40,1.0393111476912674e-30,1.0224634398375805e-85,5.582336406102651e-57,3.7929882663035e-91,1.3572155660323244e-91,1.542100874659905e-29,6.608521978566351e-78,9.442636638854075e-49,7.48216714417449e-88,9.171865282686288e-98,2.933666210226588e-81,9.648113926331996e-94,5.064706656286839e-91,7.416540806490312e-48,7.507108853888127e-99,2.2267790752520743e-100,8.423827887593122e-100,3.76,0.0,0.7941744199399788,0.9999999999983143,3.6839914874723826e-45,3.528924543755399e-53,1.7671947296223746e-13,1.0649084345550923e-13,2.762651352177561e-14,4.260211598493828e-14,1.6856384028895987e-12,2.6554506868651726e-27,8.008276384231995e-43,8.737702371905662e-27,5.691223467077228e-36,5.46176859132606e-30,6.447842812737599e-72,1.191758671184257e-69,6.654440152281576e-32,1.1066486394584265e-71,6.201788209965352e-33,1.42112589079588e-87,1.2160195631427829e-69,5.042536580611913e-73,8.665136724846699e-72,9.07288304471323e-70,9.466910051100504e-89,7.177426819283411e-88,1.0874506569893572e-84,1.0724192461944136e-35,1.0393111476912716e-30,7.153431366888994e-44,9.277837110789846e-18,2.8593712609886985e-18,1.3157294911436647e-28,3.293540277324878e-41,1.6572030026755176e-28,8.758334692949756e-29,8.4448039830928e-29,7.481419290046076e-30,5.954669852511534e-29,2.054614304698124e-41,5.305626351112844e-29,1.8264195998865484e-34,3.763525476424761e-29,1.2222147810534779e-39,1.4733936866703296e-45,3.513807618668384e-48,2.5515237340372434e-55,2.565514597189566e-59,2.034415083184203e-32,3.2547551355612334e-30,5.488635756892135e-43
4.569197765485142e-19,0.9070969455925572,4.090546789362747e-22,1.085233331009795e-21,1.3531699820932775e-32,2.034777223312589e-33,0.0,0.0,2.427664220461209e-17,2.725657838563181e-31,1.9128390943518487e-42,9.688966392649426e-52,7.098572655476179e-45,6.963591711227201e-64,5.427509723306607e-46,1.2660866402006129e-39,9.92404712170234e-40,4.157921351142124e-30,6.546641887835342e-84,8.93433486192974e-56,2.567254813139626e-89,1.7381168459987417e-89,6.16940765354084e-29,2.1153792815793687e-76,7.555544748083525e-48,4.790691473742164e-86,9.044631972203971e-96,1.8783715232570476e-79,1.2355848091859283e-91,3.2505181794303174e-89,5.934359479141468e-47,9.613972227125575e-97,2.851722638905788e-98,1.0787967685558105e-97,3.76,0.0,0.7941744199398021,0.9999999999966284,2.94775297753122e-44,5.6474281895907726e-52,3.534773048289127e-13,2.1300480193103138e-13,5.52590236838007e-14,8.521347921402334e-14,3.3716426909023953e-12,1.0623531873597778e-26,6.407837844814289e-42,3.4956499121154436e-26,2.2768599766099258e-35,2.1850630859590185e-29,2.06411760806862e-70,3.815121006346611e-68,2.6622093728073963e-31,3.5426622656643735e-70,2.4811191208311374e-32,9.098824445882804e-86,3.892786259521823e-68,1.6142435301769734e-71,2.773929484945043e-70,2.904459394913332e-68,6.061233079804661e-87,4.5953808191389976e-86,6.962453283730657e-83,4.290378448933054e-35,4.157921351142162e-30,5.723833238356578e-43,1.85576880781115e-17,5.71936317961018e-18,5.263774716032935e-28,2.6353326419488204e-40,6.629891116322788e-28,3.503904185766742e-28,3.378471485643102e-28,2.9930548763946754e-29,2.382255685499453e-28,1.644003759661842e-40,2.1225960219874977e-28,7.306867692234901e-34,1.5056552566108659e-28,4.890224384619456e-39,1.1789388191604649e-44,2.8115799652966554e-47,4.083269073634726e-54,4.105659012057534e-58,8.13898506326998e-32,1.3021139911670924e-29,4.3917425663726085e-42
9.138891374460841e-19,0.9070969455926148,8.181556126208323e-22,2.1705844307196158e-21,5.413120664506063e-32,8.139787217592769e-33,0.0,0.0,4.8555918879221125e-17,1.0903518693866124e-30,1.5304165782383457e-41,1.5503923328643863e-50,5.679397812090487e-44,1.1142880221408084e-62,4.342420057499933e-45,1.0129654853095848e-38,7.939991539616209e-39,1.6633039031320647e-29,4.190771317436823e-82,1.4297013410930124e-54,1.8210218753446129e-87,2.2253535261029557e-87,2.467963906168882e-28,6.770257633767411e-75,6.045010959168052e-47,3.0667161518529646e-84,9.850963032859575e-94,1.2024218878683448e-77,1.5819494646418096e-89,2.090623002682275e-87,4.747938367558267e-46,1.230900460163269e-94,3.6511305148241048e-96,1.3812099927364923e-95,3.76,0.0,0.7941744199394486,0.9999999999932563,2.3584263934733124e-43,9.036804353583085e-51,7.069929685621219e-13,4.2603271891707676e-13,1.1052404401313103e-13,1.7043620563168505e-13,6.743651263254708e-12,4.249758599590776e-26,5.126757023117175e-41,1.3983737646270323e-25,9.108181136158151e-35,8.740963695848984e-29,6.606469273786407e-69,1.2210776929877958e-66,1.0649704181385694e-30,1.1338738314278105e-68,9.925284218430313e-32,5.824405894982317e-84,1.2459354389907467e-66,5.166590429803057e-70,8.878311896258491e-69,9.296089353354907e-67,3.879960745451426e-85,2.941628700670527e-84,4.456856401489702e-81,1.7162935706659106e-34,1.663303903132095e-29,4.5795018953510096e-42,3.711739001271006e-17,1.1439347015845816e-17,2.1056812488274413e-27,2.1084663029036173e-39,2.652172282922092e-27,1.4016757441961478e-27,1.3514985804474364e-27,1.197319389337048e-28,9.529798284295823e-28,1.3153279471863254e-39,8.491075099656815e-28,2.9229849521722724e-33,6.023111193307538e-28,1.9567045140374468e-38,9.43240612916274e-44,2.2494775433520912e-46,6.5338954782976745e-53,6.56972302656087e-57,3.255858989675945e-31,5.208879868837007e-29,3.513727674369532e-41
1.827827859241224e-18,0.9070969455927305,1.6363630742684434e-21,4.341286631845175e-21,2.165336542645595e-31,3.2560600981908715e-32,0.0,0.0,9.711447222805412e-17,4.361584951767181e-30,1.2243913882617333e-40,2.480753907487407e-49,4.5437347025096615e-43,1.7829515190322942e-61,3.474100964980663e-44,8.104108592319538e-38,6.35229478471375e-38,6.65348635520091e-29,2.682388244699737e-80,2.287688370498156e-53,1.392981534693291e-85,2.8488135037433293e-85,9.872257324239717e-28,2.1666495791462502e-73,4.83624032322424e-46,1.9629139201310234e-82,1.1504122143406782e-91,7.696345347357149e-76,2.0251519360711965e-87,1.3507349993299018e-85,3.798531021393783e-45,1.5757524464714933e-92,4.674039956827654e-94,1.7681730858548107e-93,3.76,0.0,0.7941744199387415,0.9999999999865122,1.886830840154136e-42,1.4459622411769467e-49,1.4140242960279741e-12,8.520885530291715e-13,2.210540846929121e-13,3.408816583049745e-13,1.3487668393266223e-11,1.6999726125658035e-25,4.101600328276544e-40,5.593722658222954e-25,3.643420703585572e-34,3.4965277558067816e-28,2.1142770622734176e-67,3.907831011342145e-65,4.260055020475491e-30,3.6287513563063035e-67,3.970275243261427e-31,3.727990456738919e-82,3.987383584323709e-65,1.65347073870941e-68,2.841337850279743e-67,2.975039709514205e-65,2.483421810132879e-83,1.8828295831102918e-82,2.852671749639873e-79,6.865473781316154e-34,6.65348635520115e-29,3.6637756477662664e-41,7.423679388172812e-17,2.287931468428777e-17,8.423067731696825e-27,1.686853122215674e-38,1.0609120819032773e-26,5.606931125077578e-27,5.4062143010151014e-27,4.78947243996563e-28,3.8120744261645125e-27,1.0523123357944651e-38,3.396568246655544e-27,1.1692415574591873e-32,2.409342514087248e-27,7.830781162053518e-38,7.546283154274382e-43,1.7996674679394476e-45,1.0454764761205775e-51,1.0512091757410485e-55,1.3023965901447927e-30,2.083636731464118e-28,2.811115597193602e-40
3.655705302831504e-18,0.9070969455929613,3.272800374677648e-21,8.682691040919972e-21,8.661523739241636e-31,1.302460715233226e-31,0.0,0.0,1.9423157892417984e-16,1.744669476166167e-29,9.79536363841067e-40,3.9693071918797965e-48,3.635075251419958e-42,2.852794977296114e-60,2.779346739147501e-43,6.483440756621223e-37,5.081956452222004e-37,2.661448697725051e-28,1.7168227575792021e-78,3.660434379929837e-52,1.1826521092051002e-83,3.6467123316076585e-83,3.948983267644074e-27,6.933546670943429e-72,3.8690872503437444e-45,1.2563339015486844e-80,1.4017888978902167e-89,4.925931522131139e-74,2.5923587285239457e-85,8.806330792617629e-84,3.038896956409434e-44,2.0170914007537163e-90,5.983151813087061e-92,2.2634055655312238e-91,3.76,0.0,0.7941744199373273,0.9999999999730241,1.5095007488499482e-41,2.3135984234054954e-48,2.8280869509574157e-12,1.7042002218133776e-12,4.4211416613695614e-13,6.817725630034181e-13,2.697570259451679e-11,6.800028800075242e-25,3.281358149377936e-39,2.2375345776817788e-24,1.4573979301066214e-33,1.3986395599218396e-27,6.766017678373497e-66,1.2505671102227716e-63,1.7040566813661058e-29,1.1612572578502723e-65,1.5881424115505027e-30,2.386032523172295e-80,1.276025179996645e-63,5.291365279002321e-67,9.092726062001878e-66,9.52059288059253e-64,1.5894689849016757e-81,1.2050708479048874e-80,1.8258007016393573e-77,2.7462614984679884e-33,2.6614486977252433e-28,2.9310901731688843e-40,1.4847560161904812e-16,4.57592500050544e-17,3.3692956406607204e-26,1.3495145303897079e-37,4.243734665969546e-26,2.2428180808146382e-26,2.1625297162443865e-26,1.915827951699775e-27,1.5248607922783013e-26,8.418698597359737e-38,1.3586549401373206e-26,4.6770613834363914e-32,9.637566132574511e-27,3.1352919464838985e-37,6.037169829957575e-42,1.4397681489656484e-44,1.672804920996909e-50,1.6819774743547956e-54,5.209692347126373e-30,8.334716497348648e-28,2.2489458655580846e-39
7.311460190012063e-18,0.9070969455934231,6.5457644839519495e-21,1.7365499886364262e-20,3.464645819210863e-30,5.2099772793535275e-31,0.0,0.0,3.8846579231027012e-16,6.978748896081156e-29,7.836383962375293e-39,6.350972250046625e-47,2.908096646918928e-41,4.564529994688932e-59,2.223503775029984e-42,5.1868141507755436e-36,4.065613412236756e-36,1.0645903152323217e-27,1.0987967390670893e-76,5.85680140581474e-51,1.129532351184996e-81,4.667939647739785e-81,1.5796093720743525e-26,2.218778194353055e-70,3.095311584600938e-44,8.040757776896528e-79,1.7490132645052532e-87,3.152682734551565e-72,3.3183242968388674e-83,5.842486756835544e-82,2.4311464315175605e-43,2.5819599860539383e-88,7.658680990041906e-90,2.897252463932681e-89,3.76,0.0,0.794174419934499,0.9999999999460478,1.2076153269534458e-40,3.701804548220429e-47,5.656212260807248e-12,3.4084235616218546e-12,8.842343293629716e-13,1.3635543698077631e-12,5.3951770761928094e-11,2.720039191750909e-24,2.625117675842988e-38,8.950229289436493e-24,5.829651004859741e-33,5.594615168185126e-27,2.1651786506274843e-64,4.0019126564885785e-62,6.816296096229244e-29,3.716114181272097e-64,6.352634295212001e-30,1.5270987849519343e-78,4.083380478131394e-62,1.6932783294804199e-65,2.9097435633079385e-64,3.0466642531676117e-62,1.017285444094283e-79,7.712645194790313e-79,1.1685415104619942e-75,1.0985286648478747e-32,1.0645903152324756e-27,2.344900001690361e-39,2.969532170908234e-16,9.15191205821186e-17,1.3477319655701265e-25,1.0796244372171502e-36,1.6975111336932246e-25,8.971363588139579e-26,8.650206851117718e-26,7.663389746889181e-27,6.099505203458262e-26,6.735038832929188e-37,5.434675040987182e-26,1.870843583243971e-31,3.855065667989121e-26,1.2564621625122841e-36,4.829793191080379e-41,1.1518281898381218e-43,2.676521915739286e-49,2.6911981896922756e-53,2.0838981332378618e-29,3.333920514031615e-27,1.7991780531303655e-38
1.462296996437318e-17,0.907096945594347,1.3092050736323858e-20,3.473111768643167e-20,1.3858662399934775e-29,2.084066648300788e-30,0.0,0.0,7.769342190578061e-16,2.7915137566717477e-28,6.269144450772594e-38,1.0161620162564316e-45,2.326494215232094e-40,7.303294393109645e-58,1.7788135679703944e-41,4.149475925456954e-35,3.2525100301571576e-35,4.2583829726460356e-27,7.032395732157556e-75,9.370967387853163e-50,1.1998641496561835e-79,5.975057351714449e-79,6.318469596746351e-26,7.100161843539604e-69,2.476272040916783e-43,5.146155666768831e-77,2.2097588044968253e-85,2.0177446470002627e-70,4.247522380933049e-81,4.003285262397502e-80,1.9449287083063314e-42,3.304964196586942e-86,9.803277300975788e-88,3.708545878843617e-87,3.76,0.0,0.7941744199288424,0.9999999998920953,9.66098627936786e-40,5.9229249341289306e-46,1.1312462880470704e-11,6.816870250199072e-12,1.768474657166713e-12,2.7271179730462865e-12,1.0790390615639142e-10,1.0880212122788503e-23,2.1001066052490304e-37,3.580109870888538e-23,2.331872248131828e-32,2.237857463258617e-26,6.92865659771671e-63,1.2806277166062532e-60,2.726532331743036e-28,1.1891711140060336e-62,2.5410666638986557e-29,9.773553822266837e-77,1.3066977418623542e-60,5.4185570408347625e-64,9.311293560312477e-63,9.749444860765837e-61,6.510707842540637e-78,4.936154337370965e-77,7.478758798320803e-74,4.3942401357925696e-32,4.258382972647268e-27,1.8759311479698812e-38,5.939084480229155e-16,1.8303886147837064e-16,5.39095527771348e-25,8.637046744699852e-36,6.790079065380738e-25,3.588563690314464e-25,3.4601003326976394e-25,3.0653714772183965e-26,2.439814480441768e-25,5.388063031888371e-36,2.173881070128144e-25,7.483412384724817e-31,1.5420341097145377e-25,5.04453531769092e-36,3.863857489837066e-40,9.214680211931674e-43,4.2824622807120924e-48,4.305944474399465e-52,8.335634897028234e-29,1.3335749890547408e-26,1.4393509952788783e-37
2.9245989513095416e-17,0.9070969455961946,2.6186055376358718e-20,6.946235372328185e-20,5.543485965222893e-29,8.336808888993154e-30,0.0,0.0,1.5538710724542999e-15,1.1166083422371132e-27,5.0153305689611744e-37,1.6258643806473167e-44,1.8612058421494023e-39,1.1685308074993479e-56,1.423055064594809e-40,3.3195905607021908e-34,2.602015744386993e-34,1.703357562880004e-26,5.946977436708351e-73,1.4993616006611877e-48,2.294817184229879e-77,1.338820449360286e-76,2.5273942430206045e-25,2.272065780636798e-67,1.9810364370995327e-42,4.3518700115295126e-75,4.15879384747082e-83,1.7063149028835736e-68,9.517371243223224e-79,4.122092375954613e-78,1.5559476182321584e-41,7.405423896675401e-84,2.196618382299712e-85,8.309731784441337e-85,3.76,0.0,0.7941744199175291,0.9999999997841903,7.728822092048754e-39,9.476710020514675e-45,2.262496411965279e-11,1.3633763663194555e-11,3.5369553181810357e-12,5.454245138042664e-12,2.1580817318388098e-10,4.352095929974563e-23,1.6800902731740243e-36,1.4320475468191282e-22,9.327512598943921e-32,8.95145272692909e-26,2.568659949948646e-61,4.747669240500922e-59,1.0906157265829756e-27,4.4086125218381996e-61,1.0164292674914533e-28,7.23120379940684e-75,4.844318631717889e-59,2.0088209235447373e-62,3.451974668305615e-61,3.6144102378648364e-59,4.8171070725399413e-76,3.652134999688229e-75,5.533343472513126e-72,1.7577830259065533e-31,1.7033575628809902e-26,1.5007493790874956e-37,1.1878189098412654e-15,3.660783422393695e-16,2.1563875915436023e-24,6.909657886611703e-35,2.716038528963895e-24,1.4354291287465901e-24,1.3840436474923535e-24,1.2261516988870974e-25,9.75928265701301e-25,4.3104631850751995e-35,8.695546368800194e-25,2.9933725577292148e-30,6.168152119867801e-25,2.032748180221567e-35,3.0910951762477124e-39,7.371766063227835e-42,6.851961362772842e-47,6.889533011353995e-51,3.3342624117362965e-28,5.334313526281157e-26,1.1514842308547464e-36
5.849202861053989e-17,0.9070969455998894,5.237979319757538e-20,1.389248275438442e-19,2.2174027316215617e-28,3.3351446728583546e-29,0.0,0.0,3.107744778852976e-15,4.4664390474055105e-27,4.012270612027292e-36,2.6013870995300917e-43,1.4889747990949578e-38,1.8696522315541888e-55,1.1384457214074044e-39,2.655676342093615e-33,2.0816156837606893e-33,6.813439250921627e-26,3.8205384859294295e-71,2.3989840369247195e-47,2.845793058057483e-75,1.7194353863039418e-74,1.0109589641684645e-24,7.270644421682173e-66,1.5848521835132337e-41,2.7957878189575957e-73,5.332167469119548e-81,1.0961940832707663e-66,1.2223076602667219e-76,3.4076632145414784e-76,1.2447599973592765e-40,9.510764630955822e-82,2.8211124508772357e-83,1.0672172332476212e-82,3.76,0.0,0.7941744198949026,0.9999999995683803,6.183083065846927e-38,1.5162760134269357e-43,4.524996659743763e-11,2.7267550632549713e-11,7.0739166618370405e-12,1.0908499302112752e-11,4.316166921931129e-10,1.7408405959061695e-22,1.3440742191377557e-35,5.728197123674627e-22,3.7310096920565435e-31,3.580585731055493e-25,8.254881959772341e-60,1.5257545347986268e-57,4.36246861594417e-27,1.4167922928517522e-59,4.065722375943281e-28,4.657265822229494e-73,1.5568146859207996e-57,6.455731648932392e-61,1.109358360936555e-59,1.1615600179073102e-57,3.102463809434069e-74,2.3521620979587838e-73,3.5637569216306086e-70,7.0318010571327845e-31,6.813439250929517e-26,1.200601290837073e-36,2.375639833294629e-15,7.321572996353462e-16,8.625561305978332e-24,5.527734492841104e-34,1.0864167894891456e-23,5.741723833043736e-24,5.53618158644668e-24,4.904612949956846e-25,3.9037179595189425e-24,3.44837560918055e-34,3.478222949800014e-24,1.1973505386392885e-29,2.4672639809021115e-24,8.250434581675513e-35,2.4728798300488617e-38,5.897421634179972e-41,1.0963155362978034e-45,1.1023270157703776e-49,1.333706639354029e-27,2.1337281270461726e-25,9.211887801553819e-36
1.1698410680542883e-16,0.9070969456072796,1.0479018300445828e-19,2.778497821724217e-19,8.869660773389822e-28,1.3343922190733113e-28,0.0,0.0,6.215492190073078e-15,1.786576754105373e-26,3.209819197985018e-35,4.1622225253323533e-42,1.191193389244345e-37,2.991445844910819e-54,9.107572220452568e-39,2.1245425757139685e-32,1.6652937825363146e-32,2.72537770164894e-25,2.445292833269672e-69,3.838378908242811e-46,3.5782346851607116e-73,2.2009378348574745e-72,4.043838279350774e-24,2.326619488554934e-64,1.2679157796777452e-40,1.7894127007963919e-71,6.815565236856133e-79,7.016066761400793e-65,1.5645969500251448e-74,3.153617750454489e-74,9.958088264144558e-40,1.2174225837918135e-79,3.61116110829775e-81,1.3660901978461835e-80,3.76,0.0,0.7941744198496494,0.9999999991367602,4.946496073196899e-37,2.4260435498157596e-42,9.049997155069005e-11,5.4535125144716744e-11,1.414783943565848e-11,2.1817006966562296e-11,8.632336700285963e-10,6.96336689339621e-22,1.0752601835587457e-34,2.2912800283203864e-21,1.49240475227124e-30,1.4322352728793606e-24,2.6419176904350578e-58,4.883070647025214e-56,1.744988685768383e-26,4.5343454780594024e-58,1.62629009325955e-27,2.9813376796725722e-71,4.98247659155461e-56,2.0661120511418705e-59,3.5504245808903e-58,3.717491516810257e-56,1.9860348477310802e-72,1.50573099080165e-71,2.2813307525218076e-68,2.813250221685725e-30,2.725377701655254e-25,9.604817529442215e-36,4.751281679468009e-15,1.4643151979232158e-15,3.450226693453574e-23,4.4221908472120275e-33,4.3456698924831305e-23,2.2966910070758907e-23,2.2144740079891775e-23,1.9618463615867597e-24,1.5614881228781013e-23,2.758702443451976e-33,1.3912900480704794e-23,4.789405143878455e-29,9.869062163518485e-24,3.3957212046487086e-34,1.978305364129933e-37,4.717940862562159e-40,1.7541061723933979e-44,1.7637245668453916e-48,5.3348297793180075e-27,8.534917961401141e-25,7.369516169000221e-35
2.339682631952067e-16,0.90709694562206,2.0970261927491755e-19,5.556997193794253e-19,3.54790080340524e-27,5.340238587949193e-28,0.0,0.0,1.2430987006204286e-14,7.146309282317473e-26,2.567856834722201e-34,6.659558233193994e-41,9.529753310891892e-37,4.78631492428593e-53,7.286059988458897e-38,1.699634572787106e-31,1.3322355206024314e-31,1.0901516420348924e-24,1.5649901575699265e-67,6.141410031743151e-45,4.5388786293952084e-71,2.817202716087902e-70,1.617535707279877e-23,7.445253861284973e-63,1.0143859478210992e-39,1.1452261948614539e-69,8.717482452675548e-77,4.4902898389291447e-63,2.0026860027371118e-72,3.263264019966688e-72,7.96647500409673e-39,1.5583309097275503e-77,4.622386855810575e-79,1.7486341585910603e-78,3.76,0.0,0.7941744197591432,0.9999999982735203,3.957239848578234e-36,3.8816712230604575e-41,1.8099998144792578e-10,1.0907027646287738e-10,2.829568532933903e-11,4.363401964069918e-11,1.7264673849677079e-09,2.7853477088621365e-21,8.602084829600812e-34,9.165120803544756e-21,5.969620319601193e-30,5.728943471631273e-24,8.45418061172691e-57,1.5625901837903857e-54,6.979958001596552e-26,1.4509981411568057e-56,6.505163312292323e-27,1.9080724264664532e-69,1.5944003067253183e-54,6.611592549169687e-58,1.1361418594693795e-56,1.1896030165108056e-54,1.2710731584179447e-70,9.636760693980676e-70,1.46006442465181e-66,1.125722854747148e-29,1.0901516420399432e-24,7.683856988607386e-35,9.502565368881387e-15,2.9286309284826224e-15,1.380091098074191e-22,3.537753946170976e-32,1.738268486872987e-22,9.186767057990025e-23,8.857898571692657e-23,7.847387415328898e-24,6.245954047471837e-23,2.2069626278572246e-32,5.565161830135321e-23,1.9157626219953346e-28,3.9476260925870067e-23,1.4347251500781388e-33,1.5826449304914612e-36,3.774354178979528e-39,2.8065707343626892e-43,2.821960234478406e-47,2.1339324541725684e-26,3.4139682913208505e-24,5.8956158596897485e-34
3.509524195849846e-16,0.9070969456368403,3.147067122009653e-19,8.335496845363175e-19,7.53934186467146e-27,1.1351926707330203e-27,0.0,0.0,1.86464818160265e-14,1.5185908636062792e-25,7.342467459643009e-34,2.4511598029644856e-40,2.7249474249250638e-36,1.7616818312478344e-52,2.083357895889047e-37,4.859892875267433e-31,3.809361305335001e-31,2.316572815102923e-24,7.766255066679455e-67,2.3414129265602267e-44,2.34415234494296e-70,1.4535749374491965e-69,3.437263525061562e-23,3.483061415029103e-62,2.900597102389119e-39,5.683178450601523e-69,4.8680735337439793e-76,2.2283037438587703e-62,1.0333123606726998e-71,1.6684775675691326e-71,2.2779144276034965e-38,8.040424026941811e-77,2.3849850745304415e-78,9.02232243709612e-78,3.76,0.0,0.7941744196686369,0.9999999974102806,1.131530205045142e-35,1.4287129041393387e-40,2.7149999133589235e-10,1.636054300748643e-10,4.244353156905722e-11,6.545102966007418e-11,2.5897008591750312e-09,5.918864531770551e-21,2.45965889331506e-33,1.9475880263079377e-20,1.2685443569690227e-29,1.2174006928549695e-23,3.737508695206111e-56,6.908053886771678e-54,1.4832413856705102e-25,6.414717729682759e-56,1.3823474844071504e-26,1.0211667200500748e-68,7.048683361450024e-54,2.9229188617114174e-57,5.0227696804686735e-56,5.259115102193359e-54,6.802559412442025e-70,5.157424405289728e-69,7.814007867257929e-66,2.3928741528604096e-29,2.3165728151173645e-24,2.1974018775718477e-34,1.425384905536138e-14,4.3929465930257016e-15,2.932693831124875e-22,1.0115803723378894e-31,3.693820846625673e-22,1.9521881983774158e-22,1.8823035818994165e-22,1.667569904468247e-23,1.327265296089748e-22,6.310878212970048e-32,1.1825969801942028e-22,4.070995887189718e-28,8.388706190331649e-23,3.161056947948542e-33,4.5253984506975336e-36,1.0792295156469626e-38,1.0330454724961507e-42,1.0387100670696302e-46,4.534606689116105e-26,7.254683328832282e-24,1.6857881904657646e-33
