Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126)
1.7853672992425005e-08,0.5297641890972355,0.0,5.68706736889152e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006119407979595,1.0,0.0,0.0,5.295855722052391e-07,3.832054634147083e-07,1.3400227772398342e-07,1.2377831066547354e-08
1.8340677817986607e-08,0.5297641905519838,0.0,5.842196750566607e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006119263521593,1.0,0.0,0.0,5.440313721914409e-07,3.939781773883099e-07,1.376588932913602e-07,1.2394301511770582e-08
1.882768264354821e-08,0.5297641920067319,0.0,5.997326132241694e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006119119063598,1.0,0.0,0.0,5.584771717607781e-07,4.047527731739943e-07,1.4131551676585928e-07,1.2408881820924597e-08
1.9314687469109813e-08,0.5297641934614802,0.0,6.152455513916781e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006118974605607,1.0,0.0,0.0,5.729229709132512e-07,4.1552903478242414e-07,1.4497214722836227e-07,1.2421788902464925e-08
1.9801692294671415e-08,0.5297641949162282,0.0,6.307584895591868e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.500611883014762,1.0,0.0,0.0,5.873687696488603e-07,4.263067710101028e-07,1.4862878386522426e-07,1.2433214773533311e-08
2.0288697120233018e-08,0.5297641963709763,0.0,6.462714277266955e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006118685689636,1.0,0.0,0.0,6.018145679676052e-07,4.3708581259670237e-07,1.52285425956177e-07,1.2443329414725893e-08
2.077570194579462e-08,0.5297641978257244,0.0,6.617843658942042e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006118541231657,1.0,0.0,0.0,6.16260365869486e-07,4.47866009706776e-07,1.5594207286361264e-07,1.2452283299097446e-08
2.1262706771356223e-08,0.5297641992804724,0.0,6.772973040617129e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006118396773682,1.0,0.0,0.0,6.307061633545027e-07,4.586472296996258e-07,1.5959872402309362e-07,1.246020963178347e-08
2.1749711596917826e-08,0.5297642007352202,0.0,6.928102422292216e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006118252315712,1.0,0.0,0.0,6.451519604226557e-07,4.694293551555722e-07,1.6325537893495379e-07,1.246722633212978e-08
2.223671642247943e-08,0.5297642021899682,0.0,7.0832318039673035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006118107857744,1.0,0.0,0.0,6.595977570739445e-07,4.802122821294358e-07,1.669120371568661e-07,1.2473437787642798e-08
2.272372124804103e-08,0.5297642036447161,0.0,7.238361185642391e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006117963399782,1.0,0.0,0.0,6.740435533083694e-07,4.909959186046251e-07,1.7056869829726421e-07,1.2478936406480123e-08
2.3210726073602634e-08,0.5297642050994639,0.0,7.393490567317478e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006117818941824,1.0,0.0,0.0,6.884893491259305e-07,5.017801831243635e-07,1.7422536200951822e-07,1.2483803992048741e-08
2.3697730899164237e-08,0.5297642065542115,0.0,7.548619948992565e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006117674483871,1.0,0.0,0.0,7.029351445266276e-07,5.125650035797398e-07,1.7788202798677668e-07,1.2488112960111192e-08
2.418473572472584e-08,0.5297642080089594,0.0,7.703749330667652e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.500611753002592,1.0,0.0,0.0,7.173809395104608e-07,5.23350316136828e-07,1.815386959574014e-07,1.2491927416231587e-08
2.4671740550287442e-08,0.5297642094637071,0.0,7.858878712342739e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006117385567974,1.0,0.0,0.0,7.318267340774304e-07,5.341360642870525e-07,1.8519536568092665e-07,1.2495304109451177e-08
2.5158745375849045e-08,0.5297642109184547,0.0,8.014008094017826e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006117241110033,1.0,0.0,0.0,7.462725282275361e-07,5.449221980066133e-07,1.888520369444817e-07,1.2498293276441186e-08
2.5645750201410647e-08,0.5297642123732024,0.0,8.169137475692913e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006117096652096,1.0,0.0,0.0,7.60718321960778e-07,5.557086730123537e-07,1.9250870955962458e-07,1.2500939388799694e-08
2.613275502697225e-08,0.52976421382795,0.0,8.324266857368e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006116952194162,1.0,0.0,0.0,7.751641152771561e-07,5.664954501029744e-07,1.9616538335953867e-07,1.2503281814643006e-08
2.6619759852533853e-08,0.5297642152826976,0.0,8.479396239043087e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006116807736233,1.0,0.0,0.0,7.896099081766705e-07,5.772824945758231e-07,1.9982205819655063e-07,1.2505355404296911e-08
2.7106764678095455e-08,0.529764216737445,0.0,8.6345256207181745e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006116663278308,1.0,0.0,0.0,8.040557006593213e-07,5.880697757106262e-07,2.0347873393993386e-07,1.250719100876142e-08
2.808077432921866e-08,0.5297642196469398,0.0,8.944784384068349e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.500611637436247,1.0,0.0,0.0,8.329472843740319e-07,6.096449424370381e-07,2.107920876967471e-07,1.2510254240246695e-08
2.8957383015229545e-08,0.529764222265485,0.0,9.224017271083504e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006116114338233,1.0,0.0,0.0,8.589497082915975e-07,6.290631601731255e-07,2.1737410814913494e-07,1.2512439969337326e-08
2.9833991701240433e-08,0.5297642248840301,0.0,9.503250158098665e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006115854314007,1.0,0.0,0.0,8.849521308585253e-07,6.484818058122308e-07,2.2395613009609278e-07,1.2514194950201803e-08
3.071060038725132e-08,0.529764227502575,0.0,9.78248304511382e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006115594289795,1.0,0.0,0.0,9.10954552074815e-07,6.679007947504421e-07,2.3053815317759813e-07,1.251560414677479e-08
3.158720907326221e-08,0.5297642301211197,0.0,1.0061715932128977e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006115334265596,1.0,0.0,0.0,9.369569719404668e-07,6.87320059129136e-07,2.3712017710488642e-07,1.2516735706444566e-08
3.24638177592731e-08,0.5297642327396646,0.0,1.0340948819144134e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006115074241411,1.0,0.0,0.0,9.629593904554805e-07,7.067395445003333e-07,2.437022016462603e-07,1.2517644308887218e-08
3.3340426445283986e-08,0.529764235358209,0.0,1.062018170615929e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006114814217238,1.0,0.0,0.0,9.889618076198566e-07,7.261592071495577e-07,2.502842266156978e-07,1.2518373854601446e-08
3.4217035131294874e-08,0.5297642379767534,0.0,1.0899414593174447e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.500611455419308,1.0,0.0,0.0,1.0149642234335955e-06,7.455790119547153e-07,2.568662518637408e-07,1.2518959615139344e-08
3.509364381730576e-08,0.5297642405952978,0.0,1.1178647480189604e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006114294168936,1.0,0.0,0.0,1.0409666378966965e-06,7.649989307032289e-07,2.6344827727033384e-07,1.2519429923133738e-08
3.597025250331665e-08,0.5297642432138419,0.0,1.1457880367204761e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006114034144805,1.0,0.0,0.0,1.0669690510091598e-06,7.844189407447103e-07,2.7003030273909096e-07,1.251980752535894e-08
3.684686118932754e-08,0.5297642458323859,0.0,1.1737113254219918e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006113774120687,1.0,0.0,0.0,1.092971462770986e-06,8.038390238990051e-07,2.766123281926484e-07,1.2520110679332553e-08
3.7723469875338426e-08,0.5297642484509296,0.0,1.2016346141235075e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006113514096583,1.0,0.0,0.0,1.1189738731821748e-06,8.232591655692035e-07,2.831943535688906e-07,1.2520354044080835e-08
3.8600078561349314e-08,0.5297642510694734,0.0,1.2295579028250232e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006113254072492,1.0,0.0,0.0,1.1449762822427266e-06,8.426793540303132e-07,2.897763788179234e-07,1.2520549394489732e-08
3.94766872473602e-08,0.5297642536880169,0.0,1.257481191526539e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006112994048414,1.0,0.0,0.0,1.1709786899526406e-06,8.620995798636053e-07,2.963584038996663e-07,1.2520706189369066e-08
4.035329593337109e-08,0.5297642563065605,0.0,1.2854044802280546e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006112734024352,1.0,0.0,0.0,1.196981096311918e-06,8.815198355053832e-07,3.0294042878193307e-07,1.2520832024601744e-08
4.122990461938198e-08,0.5297642589251038,0.0,1.3133277689295703e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006112474000302,1.0,0.0,0.0,1.222983501320558e-06,9.009401148833292e-07,3.095224534388834e-07,1.2520932998345492e-08
4.2106513305392867e-08,0.529764261543647,0.0,1.341251057631086e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006112213976265,1.0,0.0,0.0,1.2489859049785612e-06,9.203604131221613e-07,3.1610447784977127e-07,1.2521014006628732e-08
4.2983121991403755e-08,0.5297642641621901,0.0,1.3691743463326017e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006111953952241,1.0,0.0,0.0,1.2749883072859273e-06,9.397807263065899e-07,3.226865019979356e-07,1.2521078981402098e-08
4.4736339363425524e-08,0.5297642693992757,0.0,1.4250209237356333e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006111433904236,1.0,0.0,0.0,1.3269931078487497e-06,9.786213856459814e-07,3.3585054945559807e-07,1.2521172747170461e-08
4.6489556735447294e-08,0.5297642746363609,0.0,1.4808675011386647e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006110913856284,1.0,0.0,0.0,1.378997903009025e-06,1.0174620744488024e-06,3.490145957333476e-07,1.2521232826875598e-08
4.8242774107469063e-08,0.5297642798734454,0.0,1.5367140785416967e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006110393808387,1.0,0.0,0.0,1.4310026927667547e-06,1.056302780712568e-06,3.6217864078010895e-07,1.2521271274078169e-08
4.999599147949083e-08,0.5297642851105295,0.0,1.5925606559447277e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006109873760543,1.0,0.0,0.0,1.4830074771219384e-06,1.0951434966982666e-06,3.753426845629501e-07,1.2521295860722343e-08
5.17492088515126e-08,0.529764290347613,0.0,1.648407233347759e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006109353712753,1.0,0.0,0.0,1.5350122560745776e-06,1.1339842175003586e-06,3.885067270609958e-07,1.2521311513223662e-08
5.350242622353437e-08,0.529764295584696,0.0,1.7042538107507909e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006108833665018,1.0,0.0,0.0,1.587017029624672e-06,1.1728249400066292e-06,4.0167076826100283e-07,1.2521321357040128e-08
5.525564359555614e-08,0.5297643008217783,0.0,1.7601003881538222e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006108313617336,1.0,0.0,0.0,1.6390217977722227e-06,1.2116656621901906e-06,4.14834808154346e-07,1.2521327427686364e-08
5.700886096757791e-08,0.5297643060588602,0.0,1.8159469655568536e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006107793569708,1.0,0.0,0.0,1.69102656051723e-06,1.2505063827094915e-06,4.2799884673531657e-07,1.2521331072422007e-08
5.876207833959968e-08,0.5297643112959416,0.0,1.871793542959885e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006107273522136,1.0,0.0,0.0,1.7430313178596943e-06,1.2893471006963854e-06,4.411628840002205e-07,1.2521333163088503e-08
6.051529571162145e-08,0.5297643165330223,0.0,1.9276401203629164e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006106753474615,1.0,0.0,0.0,1.7950360697996165e-06,1.3281878156071424e-06,4.5432691994674404e-07,1.2521334245730487e-08
6.402173045566499e-08,0.5297643270071822,0.0,2.0393332751689796e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006105713379738,1.0,0.0,0.0,1.8990455574718367e-06,1.4058692349922957e-06,4.806549878795105e-07,1.2521334600030964e-08
6.752816519970853e-08,0.52976433748134,0.0,2.1510264299750428e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006104673285078,1.0,0.0,0.0,2.003055023533895e-06,1.48355063928122e-06,5.069830505268774e-07,1.2521333725797967e-08
7.103459994375207e-08,0.5297643479554955,0.0,2.262719584781106e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006103633190634,1.0,0.0,0.0,2.1070644679857952e-06,1.5612320276521665e-06,5.333111078853491e-07,1.2521332448280455e-08
7.454103468779561e-08,0.529764358429649,0.0,2.374412739587169e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006102593096404,1.0,0.0,0.0,2.2110738908275434e-06,1.6389133997488763e-06,5.596391599534107e-07,1.2521331125256734e-08
7.804746943183915e-08,0.5297643689038002,0.0,2.4861058943932323e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006101553002392,1.0,0.0,0.0,2.315083292059143e-06,1.716594755585541e-06,5.859672067311239e-07,1.2521329742477845e-08
8.435905197111752e-08,0.529764387757267,0.0,2.687153573044146e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006099680833715,1.0,0.0,0.0,2.502300159818461e-06,1.8564211551874237e-06,6.333576775996352e-07,1.2521327031402172e-08
9.698221704967427e-08,0.5297644254641793,0.0,3.089248930345973e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006095936498459,1.0,0.0,0.0,2.8767336852866017e-06,2.1360737959619754e-06,7.28138567912881e-07,1.2521321411745659e-08
9.999999999999998e-08,0.5297644631710632,0.0,3.1853766848448715e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006095041351657,1.0,0.0,0.0,2.9662483655223183e-06,2.2029294990105575e-06,7.507975464521028e-07,1.2521320059657858e-08
1.0960538212823101e-07,0.5297644631710632,0.0,3.491344287647799e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006092192166005,1.0,0.0,0.0,3.2511669306876336e-06,2.4157262252934225e-06,8.22919389660275e-07,1.2521315733936151e-08
1.348517122853445e-07,0.5297645385847467,0.0,4.295535002251453e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006084703509499,1.0,0.0,0.0,4.000032581289375e-06,2.9750304493968922e-06,1.0124808274567713e-06,1.2521304435711843e-08
1.6009804244245799e-07,0.5297646139983176,0.0,5.099725716855108e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.5006077214864195,1.0,0.0,0.0,4.748897111625134e-06,3.5343338274837094e-06,1.202041990989414e-06,1.2521293152009185e-08
