Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236)
7.467173461686368e-10,0.7315752710978592,0.0,4.382774358943517e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040144771116344,0.9994898974674199,0.0,0.0,1.0226966551262479e-05,6.7656268821185626e-06,2.002688808948485e-06,1.4586482434552282e-06,0.0005101025325803139,1.3083700950170265e-12,5.355380828934001e-21
7.8105002998363e-10,0.7315753307778173,0.0,4.584249991051474e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040140068971746,0.9994827581217007,0.0,0.0,1.0697181135978083e-05,7.089280213208613e-06,2.0949942336785136e-06,1.512903822588115e-06,0.0005172418782995259,1.4332514133026348e-12,6.134219643623145e-21
8.11949445417124e-10,0.7315753844897561,0.0,4.765576880173134e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040135837043491,0.9994768638919918,0.0,0.0,1.1120374078924482e-05,7.3813846624993545e-06,2.1780837436428387e-06,1.56090257150982e-06,0.0005231361080084159,1.5506362270597031e-12,6.897121094727565e-21
8.42848860850618e-10,0.7315754382016729,0.0,4.946902742462187e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040131605117015,0.9994714319827985,0.0,0.0,1.1543566848233131e-05,7.67424965135252e-06,2.261186879087206e-06,1.608126972268172e-06,0.0005285680172016179,1.6727626069961061e-12,7.721210703403107e-21
8.73748276284112e-10,0.7315754919135676,0.0,5.128227658465646e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.004012737319233,0.9994664261286831,0.0,0.0,1.1966759443916013e-05,7.967862908174292e-06,2.3443034196761046e-06,1.6545895167804846e-06,0.0005335738713169575,1.7996425548647643e-12,8.608906882163106e-21
9.046476917176059e-10,0.7315755456254402,0.0,5.309551702405293e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040123141269424,0.9994618129120723,0.0,0.0,1.2389951865984936e-05,8.262212359353418e-06,2.427433148628787e-06,1.7003024954269583e-06,0.0005381870879278537,1.9312878787597737e-12,9.562633570586455e-21
9.355471071511e-10,0.7315755993372913,0.0,5.490874942679384e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040118909348306,0.9994575615373763,0.0,0.0,1.281314411445152e-05,8.557286126060892e-06,2.510575852661805e-06,1.7452780003084082e-06,0.0005424384626237653,2.0677101962467766e-12,1.0584820135366591e-20
9.664465225845938e-10,0.73157565304912,0.0,5.672197442322796e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040114677428968,0.999453643623808,0.0,0.0,1.3236336189327189e-05,8.85307252109786e-06,2.593731321932414e-06,1.7895279284550135e-06,0.000546356376192188,2.2089209374462668e-12,1.1677901271865928e-20
9.973459380180876e-10,0.7315757067609265,0.0,5.853519259428536e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040110445511414,0.9994500330156039,0.0,0.0,1.3659528090623184e-05,9.149560045798953e-06,2.676899349982975e-06,1.8330639849785362e-06,0.0005499669843959757,2.354931348062578e-12,1.2844316907407163e-20
9.999999999999999e-10,0.7315757604727111,0.0,5.869093612716539e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.004011008201687,0.9994497364228528,0.0,0.0,1.3695877557770248e-05,9.175058755637108e-06,2.6840435302650694e-06,1.8367705364742368e-06,0.0005502635771472798,2.3676969034640716e-12,1.29480037912157e-20
1.0282453534515815e-09,0.7315757604727111,0.0,6.034840447533331e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040106213595648,0.9994467056084221,0.0,0.0,1.4082719818350584e-05,9.446737386994126e-06,2.760079733686402e-06,1.8758976861650416e-06,0.0005532943915779837,2.5057524923556957e-12,1.40865121063927e-20
1.0591447688850754e-09,0.731575814184474,0.0,6.21616105597375e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040101981681662,0.9994436391889928,0.0,0.0,1.450591137252027e-05,9.744593414020266e-06,2.8432722731925078e-06,1.9180403625169508e-06,0.0005563608110071601,2.6613952560643854e-12,1.5406936976980894e-20
1.0900441843185693e-09,0.7315758678962144,0.0,6.397481130215804e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040097749769459,0.9994408132867266,0.0,0.0,1.4929102753142963e-05,1.004311717577807e-05,2.9264767718751582e-06,1.9595031617489986e-06,0.0005591867132734054,2.8218703492850294e-12,1.6808046579178728e-20
1.1209435997520631e-09,0.7315759216079329,0.0,6.57880071215936e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040093517859043,0.9994382090366505,0.0,0.0,1.5352293960229203e-05,1.0342297897833744e-05,3.009693036280236e-06,2.0002970517385663e-06,0.0005617909633494741,2.987188309306613e-12,1.8292300834336983e-20
1.151843015185557e-09,0.7315759753196298,0.0,6.760119840418251e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040089285950409,0.9994358090532958,0.0,0.0,1.577548499378938e-05,1.064212497956759e-05,3.0929208760744394e-06,2.040432823428295e-06,0.0005641909467042504,3.157359503399875e-12,1.9862164436111176e-20
1.1827424306190509e-09,0.7315760290313043,0.0,6.94143855057784e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040085054043557,0.9994335973147289,0.0,0.0,1.6198675853833683e-05,1.0942587991369866e-05,3.1761601039949427e-06,2.0799210936805676e-06,0.0005664026852711482,3.3323941315601886e-12,2.1520106762902157e-20
1.2136418460525447e-09,0.7315760827429568,0.0,7.122756875432248e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040080822138493,0.9994315590557428,0.0,0.0,1.6621866540372185e-05,1.1243676671882698e-05,3.2594105357998658e-06,2.118772308085111e-06,0.0005684409442570384,3.5123022292054084e-12,2.326860179173669e-20
1.2445412614860386e-09,0.7315761364545873,0.0,7.304074845203199e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.004007659023521,0.9994296806693281,0.0,0.0,1.7045057053414768e-05,1.1545380925286298e-05,3.34267199021955e-06,2.1569967437215234e-06,0.0005703193306718431,3.697093669830398e-12,2.5110128013533436e-20
1.2754406769195325e-09,0.7315761901661956,0.0,7.485392487741879e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.004007235833371,0.9994279496157807,0.0,0.0,1.7468247392971156e-05,1.1847690818628393e-05,3.4259442889086163e-06,2.1946045118777536e-06,0.0005720503842190557,3.8867781676192405e-12,2.7047168349722367e-20
1.3063400923530263e-09,0.7315762438777823,0.0,7.666709828714997e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040068126433996,0.9994263543389386,0.0,0.0,1.7891437559050924e-05,1.2150596579196578e-05,3.5092272563987746e-06,2.231605560724955e-06,0.0005736456610613557,4.081365280015516e-12,2.9082210070204806e-20
1.3372395077865202e-09,0.7315762975893466,0.0,7.848026891776129e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040063894536064,0.9994248841890281,0.0,0.0,1.8314627551663512e-05,1.2454088591933165e-05,3.592520720052415e-06,2.2680096779490483e-06,0.0005751158109717515,4.280864410250996e-12,3.1217744712643733e-20
1.368138923220014e-09,0.7315763513008889,0.0,8.029343698723573e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040059662639915,0.9994235293515951,0.0,0.0,1.873781737081818e-05,1.2758157396891912e-05,3.6758245100169417e-06,2.3038264933396413e-06,0.0005764706484047603,4.4852848098333406e-12,3.345626800306448e-20
1.399038338653508e-09,0.7315764050124094,0.0,8.210660269645845e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040055430745554,0.9994222807820013,0.0,0.0,1.9161007016524055e-05,1.3062793686735847e-05,3.7591384591798475e-06,2.339065481337128e-06,0.0005777192179986136,4.69463558099364e-12,3.5800279777740486e-20
1.4299377540870018e-09,0.7315764587239079,0.0,8.391976623055766e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040051198852973,0.9994211301450422,0.0,0.0,1.958419648879012e-05,1.336798830427541e-05,3.842462403124508e-06,2.373735963538768e-06,0.0005788698549579253,4.908925679094511e-12,3.825228390633938e-20
1.4608371695204957e-09,0.731576512435384,0.0,8.573292776014095e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040046966962175,0.9994200697592918,0.0,0.0,2.000738578762521e-05,1.3673732240046198e-05,3.925796180086694e-06,2.4078471111644116e-06,0.0005799302407082547,5.128163914999434e-12,4.081478821630959e-20
1.4917365849539896e-09,0.7315765661468384,0.0,8.754608744243424e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040042735073165,0.9994190925458191,0.0,0.0,2.043057491303803e-05,1.39800166299258e-05,4.009139630911781e-06,2.441407947482442e-06,0.0005809074541808236,5.352358957403854e-12,4.349030441848887e-20
1.5226360003874834e-09,0.7315766198582707,0.0,8.935924542233141e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040038503185935,0.9994181919809322,0.0,0.0,2.0853763865037126e-05,1.4286832752789149e-05,4.092492599012651e-06,2.4744273501965585e-06,0.0005818080190677571,5.581519335128661e-12,4.6281348033916384e-20
1.5535354158209773e-09,0.7315766735696811,0.0,9.117240183336138e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040034271300493,0.9994173620526309,0.0,0.0,2.1276952643630926e-05,1.4594172028201637e-05,4.17585493032827e-06,2.5069140537940385e-06,0.0005826379473690056,5.81565343937665e-12,4.919043832182872e-20
1.5844348312544712e-09,0.7315767272810695,0.0,9.298555679857962e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040030039416832,0.9994165972204737,0.0,0.0,2.1700141248827714e-05,1.4902026014149508e-05,4.259226473282942e-06,2.5388766518561005e-06,0.0005834027795260999,6.054769525952569e-12,5.222009820881983e-20
1.615334246687965e-09,0.7315767809924358,0.0,9.479871043138959e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040025807534954,0.9994158923785895,0.0,0.0,2.2123329680635644e-05,1.5210386404806848e-05,4.342607078746211e-06,2.5703235993310373e-06,0.0005841076214104211,6.298875717447377e-12,5.537285421914592e-20
1.646233662121459e-09,0.7315768347037802,0.0,9.661186283629989e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040021575654863,0.9994152428215894,0.0,0.0,2.254651793906275e-05,1.5519245028338543e-05,4.4259965999934186e-06,2.601263214770656e-06,0.0005847571784104455,6.5479800053872695e-12,5.865123640615691e-20
1.6771330775549528e-09,0.7315768884151025,0.0,9.84250141096219e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040017343776553,0.9994146442131556,0.0,0.0,2.2969706024116923e-05,1.5828593844738742e-05,4.509394892666886e-06,2.631703682530659e-06,0.0005853557868441813,6.802090252348029e-12,6.205777828483683e-20
1.7080324929884467e-09,0.7315769421264027,0.0,1.0023816434011269e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040013111900026,0.999414092557093,0.0,0.0,2.3392893935805936e-05,1.6138424943704164e-05,4.592801814737739e-06,2.6616530549355085e-06,0.0005859074429069539,7.061214194035269e-12,6.559501676543476e-20
1.7389319084219405e-09,0.7315769958376812,0.0,1.0205131360956768e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040008880025286,0.9994135841706511,0.0,0.0,2.3816081674137445e-05,1.644873054254171e-05,4.67621722646833e-06,2.6911192544083767e-06,0.0005864158293487662,7.325359441331109e-12,6.926549208816942e-20
1.7698313238554344e-09,0.7315770495489375,0.0,1.0386446199336657e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040004648152328,0.9994131156599402,0.0,0.0,2.423926923911897e-05,1.675950298410983e-05,4.759640990375287e-06,2.7201100755667284e-06,0.0005868843400596745,7.594533482307839e-12,7.307174775898917e-20
1.8007307392889283e-09,0.7315771032601717,0.0,1.0567760956097651e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0040000416281152,0.9994126838972729,0.0,0.0,2.4662456630757917e-05,1.707073473479316e-05,4.84307297119313e-06,2.748633187284102e-06,0.0005873161027270197,7.86874368420911e-12,7.701633048637108e-20
1.8316301547224222e-09,0.7315771569713839,0.0,1.0749075637641598e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039996184411764,0.9994122860002844,0.0,0.0,2.5085643849061578e-05,1.7382418382509685e-05,4.926513035838511e-06,2.7766961347186314e-06,0.0005877139997154075,8.147997295399137e-12,8.110179011914183e-20
1.89342898558941e-09,0.7315772643937429,0.0,1.111170479820614e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039987720678334,0.999411581390307,0.0,0.0,2.593201776569163e-05,1.8007112316728904e-05,5.093416894979867e-06,2.8314711106563653e-06,0.0005884186096928385,8.721663156103181e-12,8.970555483433953e-20
1.949047933369699e-09,0.7315773610737903,0.0,1.143807083997826e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039980103324346,0.9994110385210521,0.0,0.0,2.669375369792279e-05,1.85708104070778e-05,5.243656723250686e-06,2.8792680570316326e-06,0.0005889614789476694,9.255281239229535e-12,9.795638433369807e-20
2.004666881149988e-09,0.7315774577537667,0.0,1.1764436716883171e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039972485976143,0.9994105698815148,0.0,0.0,2.7455489068655796e-05,1.913586272194197e-05,5.3939207694841196e-06,2.9256859665345688e-06,0.0005894301184849327,9.805347461032562e-12,1.0670344742438317e-19
2.0602858289302768e-09,0.7315775544336715,0.0,1.2090802451469873e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039964868633713,0.9994101653192454,0.0,0.0,2.8217223877929163e-05,1.9702230177365427e-05,5.5442083319308046e-06,2.970764624832616e-06,0.0005898346807543507,1.0371900041144592e-11,1.1596172053918765e-19
2.1159047767105656e-09,0.7315776511135053,0.0,1.2417168063199717e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039957251297065,0.99940981607198,0.0,0.0,2.8978958125780276e-05,2.0269874817011358e-05,5.694518729087687e-06,3.0145426697287878e-06,0.0005901839280195723,1.0954976096202579e-11,1.2574620845395086e-19
2.1715237244908545e-09,0.7315777477932678,0.0,1.2743533568870666e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039949633966196,0.9994095145766069,0.0,0.0,2.9740691812245494e-05,2.083875977960988e-05,5.844851299113562e-06,3.0570576242984384e-06,0.0005904854233928631,1.1554611671689502e-11,1.3607194327223268e-19
2.2271426722711434e-09,0.7315778444729591,0.0,1.3069898982983183e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039942016641108,0.9994092543044508,0.0,0.0,3.0502424937360114e-05,2.1408849267358128e-05,5.99520539926169e-06,3.0983459290564574e-06,0.0005907456955486534,1.2170841772844079e-11,1.4695398343978122e-19
2.2827616200514323e-09,0.7315779411525791,0.0,1.3396264318055996e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.00399343993218,0.999409029619088,0.0,0.0,3.126415750115845e-05,2.1980108515225227e-05,6.145580405328677e-06,3.1384429732034423e-06,0.0005909703809116114,1.2803700394685438e-11,1.5840741278730215e-19
2.338380567831721e-09,0.7315780378321277,0.0,1.3722629584896627e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.003992678200827,0.9994088356545396,0.0,0.0,3.202588950367383e-05,2.2552503761159005e-05,6.295975711119523e-06,3.1773831249538557e-06,0.0005911643454599186,1.345322055115573e-11,1.7044733960143683e-19
2.39399951561201e-09,0.7315781345116054,0.0,1.4048994792834726e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039919164700517,0.9994086682102354,0.0,0.0,3.278762094493864e-05,2.3126002217152943e-05,6.446390727928158e-06,3.2151997609885697e-06,0.0005913317897641928,1.4119434303421294e-11,1.8308889572264656e-19
2.449618463392299e-09,0.7315782311910117,0.0,1.4375359949923838e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039911547398546,0.9994085236601494,0.0,0.0,3.3549351824984355e-05,2.370057204114675e-05,6.5968248840328904e-06,3.2519252950587465e-06,0.0005914763398500296,1.4802372787358363e-11,1.9634723566917518e-19
2.505237411172588e-09,0.7315783278703467,0.0,1.4701725063116204e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039903930102354,0.9994083988741097,0.0,0.0,3.431108214384156e-05,2.4276182309733973e-05,6.747277624206395e-06,3.287591205768286e-06,0.0005916011258896285,1.5502066240249473e-11,2.1023753578625219e-19
2.5608563589528767e-09,0.7315784245496105,0.0,1.5028090138413631e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,1.0039896312811942,0.9994082911498672,0.0,0.0,3.5072811901539955e-05,2.485280299165682e-05,6.897748409239803e-06,3.3222280635548303e-06,0.0005917088501322271,1.6218544026709713e-11,2.247749934199233e-19
