Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(964),S(1465),S(335),S(923),S(304),S(220),CF2O(49),S(879),CFO(51),CH2F(46),CFO3(3228),C2H3F2(66),C2H3F2(64),F(37),CF2CH(73),C2HF2(72),S(234),C2H2F3(67),C2H2F3(68),S(133),S(3636),S(149),CHFCF2(55),CF2(43),CH2F2(41),C2F(235),S(3631),S(3559),S(3935),S(3617),C2H3F2(65),S(3632),S(4348),CHO2(339),S(215),CHF2(82),S(4704),S(2774),S(4610),CHF3(42),S(221),S(3742),S(2509)
0.006232229859840814,0.47519593379041464,1.2832693045187403e-09,1.5847441004485017e-10,1.58909398407257e-08,2.7234368298312833e-06,0.0,0.0,4.291185996113095e-05,1.202808569585727e-05,1.5171775422446623e-05,6.428191210281687e-08,5.228890232852684e-12,-1.3662221979899183e-30,7.67055778608522e-23,2.526280285351268e-15,7.455235281498934e-11,1.2995259562895313e-05,8.366816920680442e-25,1.2195263059943736e-21,1.6053552780424904e-22,1.9780620387674693e-27,2.1558968876956658e-17,6.203691946209432e-14,1.239233753321753e-14,9.519055246227901e-18,1.0264024601728056e-25,2.025319096873204e-17,1.4669840074506388e-16,3.720524399540962e-21,1.2287726298892171e-13,8.355078350546749e-21,1.4179185275464028e-22,1.948737436835944e-18,3.76,0.0,0.6018898414185944,0.9998527475136939,5.528438340482516e-05,5.4908989168512285e-09,0.004957877574337628,0.003430649987058849,0.0014646970700285908,4.059270647297967e-10,2.3422111139730005e-05,7.791374404461483e-08,2.24697903697515e-16,4.300342670162038e-17,4.9279230720547874e-17,1.763202170629213e-05,1.599263770483119e-19,1.7299599421637527e-20,1.9534780272028914e-05,2.040827196142753e-18,1.0186926005522153e-14,6.321703195716296e-25,1.3454241179681405e-18,4.4643368801677415e-20,2.187429791015475e-26,3.3417240873951312e-25,2.2404957191566884e-15,4.6557948607602236e-18,1.4618867042589147e-16,5.974424019001599e-16,1.6577340997350623e-05,3.9154355559676484e-07,7.189481116657098e-09,2.5775073316407847e-09,7.862620744718345e-15,3.111720522391733e-09,6.485204268168311e-10,5.300550052163071e-13,4.1647230344275335e-12,8.386958564784829e-12,2.8043466817677373e-10,6.919445095233003e-08,9.45921130598792e-09,6.532076201327967e-07,3.755135875756904e-09,6.165337378725804e-05,8.672829031327933e-05,7.402252280900995e-07,3.04095287070725e-08,1.4697818569211576e-18,6.922786917572253e-08,1.021707318338194e-10,6.01144247610392e-17,1.4674248725220396e-09,1.4009032788105074e-09,2.211666012499409e-09,3.831567517612274e-18,2.2843347269611548e-14,2.2577711183991834e-08,1.5698387847082047e-09,1.0661972676306488e-09,7.626917364087552e-11,1.0642094245994972e-16,9.019653637592273e-09,1.0254375254049811e-10,4.590659245605025e-10,8.194062810654849e-15
0.0063256740584046005,0.4752025939615074,1.3227314784727012e-09,1.6487744672334178e-10,1.6513525164616465e-08,2.8355032279839484e-06,0.0,0.0,4.403090257508346e-05,1.2486311661417174e-05,1.5759139022219713e-05,6.846432172945629e-08,5.499326739266176e-12,2.4638465719359714e-30,8.343918626331583e-23,2.666801007537381e-15,7.748265316837137e-11,1.338457193832127e-05,9.217511579485185e-25,1.2746295029449062e-21,1.7757182021504003e-22,2.1300083908762235e-27,2.270637671170868e-17,6.772292252953099e-14,1.3205745778981034e-14,1.054484307864432e-17,1.1578254000855686e-25,2.1987271003567565e-17,1.6037168149795772e-16,4.026819190291091e-21,1.2985794398159185e-13,9.019540739234486e-21,1.5332502302261938e-22,2.153634220244913e-18,3.76,0.0,0.6018095748286758,0.999848357626012,5.7946218505491726e-05,5.777289761010174e-09,0.0050322495516850006,0.0034807133886950252,0.0014865006691737442,4.059109761079339e-10,2.3422008295265794e-05,8.02516861544122e-08,2.314457153839339e-16,4.318697974737318e-17,4.999744128057627e-17,1.8041400177985e-05,1.6969876357778577e-19,1.8356606643981506e-20,2.0599716872354942e-05,2.1655516665061047e-18,1.0613313066145615e-14,6.707870809070561e-25,1.4287560928876607e-18,4.7408584227671414e-20,2.321051137002025e-26,3.545856660180435e-25,2.420503819092338e-15,4.944175714016547e-18,1.5524403646572602e-16,6.063248180803676e-16,1.7052905656101903e-05,4.1723506874655933e-07,7.580574146184905e-09,2.6076832942490227e-09,8.290178646462537e-15,3.2353654444482437e-09,6.716310574396414e-10,5.588722102177003e-13,4.388494064794282e-12,8.827661165743718e-12,2.955159611248017e-10,7.160793908930461e-08,9.791791255717879e-09,6.760917199824566e-07,3.886620023028713e-09,6.43305713486173e-05,9.036716985144419e-05,7.87668846472721e-07,3.0942316435491966e-08,1.572732149048892e-18,7.469744050961154e-08,1.0766378712556635e-10,6.334634486382332e-17,1.518580992804815e-09,1.4588393797367132e-09,2.2894207591467833e-09,4.0375610347795505e-18,2.4071429603716677e-14,2.3794137270186098e-08,1.5796919325528802e-09,1.1236207080507668e-09,7.674656332207404e-11,1.0757426701889088e-16,9.823927340408801e-09,1.0519855744032345e-10,4.907934798791764e-10,8.805763855940997e-15
0.006419118256968387,0.47520925749107557,1.3630844515128234e-09,1.7149726144039291e-10,1.7155414920847088e-08,2.950991215825867e-06,0.0,0.0,4.516619764579413e-05,1.29580042859618e-05,1.6360580792506993e-05,7.2870855176385e-08,5.780932924912116e-12,3.9155636894708456e-32,9.071641939456981e-23,2.813892886680753e-15,8.049043858121241e-11,1.3779491818035355e-05,1.0149976819632747e-24,1.3313427703232346e-21,1.9617868385569848e-22,2.316264012140869e-27,2.3907765951068304e-17,7.386361999340077e-14,1.4062261325706813e-14,1.1667811689316915e-17,1.3043014951982207e-25,2.384437247779572e-17,1.7513345400911169e-16,4.354557923989512e-21,1.3713588147790876e-13,9.727140484456252e-21,1.6563671664512642e-22,2.3774753943962128e-18,3.76,0.0,0.6017290960872919,0.999843847067516,6.0711817922164306e-05,6.07487748625324e-09,0.005106625378591978,0.003530711382257394,0.0015083026356085365,4.058946960234309e-10,2.3421902624035873e-05,8.262348268390063e-08,2.38291318257756e-16,4.337034307981342e-17,5.071467940276433e-17,1.8455359271895984e-05,1.7990932484148362e-19,1.9460991417352668e-20,2.170791103892046e-05,2.2958679099379314e-18,1.1051880131337002e-14,7.111343199431802e-25,1.5158751151878254e-18,5.029947138091417e-20,2.4606602649097075e-26,3.759136733474344e-25,2.612350369865162e-15,5.245662731626275e-18,1.6471096416231787e-16,6.152061626368611e-16,1.7537148844108413e-05,4.4430761565824896e-07,7.987418623682714e-09,2.638990642448054e-09,8.734945289495079e-15,3.362409233022642e-09,6.95335228653181e-10,5.888546449261147e-13,4.621970962364479e-12,9.286887098268655e-12,3.1125195436845175e-10,7.409084786110743e-08,1.0133708045827554e-08,6.996170678720647e-07,4.021785084576578e-09,6.710081836932118e-05,9.412847491622735e-05,8.375774316885639e-07,3.148031824019399e-08,1.6817594625456986e-18,8.055585394897088e-08,1.1339518227578791e-10,6.671849412059471e-17,1.571207245439746e-09,1.5184101185714819e-09,2.3693585784615037e-09,4.252492274517429e-18,2.535279515756485e-14,2.5062933643411795e-08,1.5899764010222604e-09,1.1835149213416195e-09,7.724488911047335e-11,1.0879664823339319e-16,1.0691099829102777e-08,1.0789169460929265e-10,5.243951822700431e-10,9.456432595895213e-15
0.006512562455532174,0.47521592448908445,1.4043422210116401e-09,1.7833989749689472e-10,1.7817065284782255e-08,3.0699773493596973e-06,0.0,0.0,4.631771883782047e-05,1.3443477135608526e-05,1.6976287430484966e-05,7.75112165279334e-08,6.074060392647144e-12,-2.2091494566596063e-30,9.854375818362249e-23,2.967793076163355e-15,8.357658358922325e-11,1.418001066625138e-05,1.1168425969121998e-24,1.3896871063922132e-21,2.1648072379635348e-22,2.5201591942505853e-27,2.5165106318582163e-17,8.049023260074525e-14,1.496357391420346e-14,1.28959859664978e-17,1.4673593126903672e-25,2.5831467736739376e-17,1.9105558848518775e-16,4.704987489219691e-21,1.447193809570457e-13,1.0480071276072397e-20,1.7876954556533834e-22,2.621780987245736e-18,3.76,0.0,0.6016483990550745,0.9998392130610583,6.358438319119544e-05,6.383957140796977e-09,0.005181005195002166,0.0035806425183833685,0.0015301031520258371,4.058782192697164e-10,2.342179406098146e-05,8.50290897377312e-08,2.452345856712283e-16,4.3553512960963884e-17,5.143092389319842e-17,1.887403767407074e-05,1.9057068701860484e-19,2.0614117355579602e-20,2.2860536384854994e-05,2.431936907823797e-18,1.1502797489187064e-14,7.53261829751276e-25,1.606891776171443e-18,5.3319700363006526e-20,2.6064294682228854e-26,3.981827519056906e-25,2.8166686763076978e-15,5.5606386649190336e-18,1.7460147329338505e-16,6.240865048892173e-16,1.8030276556410526e-05,4.7282043207053847e-07,8.410426824125971e-09,2.671459054308576e-09,9.197370373622671e-15,3.4928981890172683e-09,7.196412603062265e-10,6.2003321265304e-13,4.865483918872739e-12,9.765235097952178e-12,3.276649924801493e-10,7.664475652161198e-08,1.0485164301532167e-08,7.237974791428118e-07,4.1607102103804056e-09,6.996669563561737e-05,9.801544076960699e-05,8.90042508650814e-07,3.202376480065026e-08,1.7971528283802134e-18,8.68279088751484e-08,1.1937304663660356e-10,7.023565526655329e-17,1.6253370164040367e-09,1.5796385417900317e-09,2.451526872237043e-09,4.476666058848509e-18,2.668926106288053e-14,2.6385845769115927e-08,1.6007065697131164e-09,1.245962167256875e-09,7.776484862954326e-11,1.100917023783757e-16,1.1625311202980366e-08,1.1062434636554262e-10,5.599631694589197e-10,1.0148078225092358e-14
0.006606006654095961,0.4752225950686594,1.446518850530899e-09,1.8541153886198644e-10,1.8498938858431035e-08,3.192539366501128e-06,0.0,0.0,4.748543165403958e-05,1.3943046825012367e-05,1.7606451358742513e-05,8.239544080022014e-08,6.3790684775577775e-12,3.0581595805969844e-30,1.0697755873128902e-22,3.128785359258646e-15,8.674193767817445e-11,1.4586119751335054e-05,1.228191276850793e-24,1.449683282429032e-21,2.3861200748803883e-22,2.709543329800035e-27,2.64807466985988e-17,8.763576974368717e-14,1.5911409086275837e-14,1.4237979542209624e-17,1.6486633054886444e-25,2.795582453083306e-17,2.082136632327031e-16,5.079412749058588e-21,1.5261682426462782e-13,1.128060947841785e-20,1.9276800497819722e-22,2.888174434423706e-18,3.76,0.0,0.6015674774628895,0.9998344527751287,6.656719101568413e-05,6.704827119150668e-09,0.0052553891450465885,0.003630505328301812,0.0015519024043235744,4.058615405382114e-10,2.3421682539745024e-05,8.746846248678148e-08,2.522753882809123e-16,4.3736485602363446e-17,5.2146153268290627e-17,1.9297583219696345e-05,2.0169563344057414e-19,2.1817364937060267e-20,2.405878032461922e-05,2.5739216333785166e-18,1.1966232749613157e-14,7.972200189441209e-25,1.7019180621819076e-18,5.647298757451321e-20,2.758533170316358e-26,4.214195482529688e-25,3.034120927163286e-15,5.889491093707304e-18,1.8492773527810728e-16,6.32965915207548e-16,1.8532507421817605e-05,5.028346995709734e-07,8.850014681225757e-09,2.705118683096948e-09,9.677907543388778e-15,3.6268780204753915e-09,7.44557380448256e-10,6.524391214816626e-13,5.11937494885616e-12,1.026332400601565e-11,3.447780200477768e-10,7.927126688214467e-08,1.0846365225308563e-08,7.48646934898802e-07,4.303475491137535e-09,7.293083854361112e-05,0.00010203136198311872,9.451570452276324e-07,3.257289595526831e-08,1.9192319335929116e-18,9.35398117655657e-08,1.2560572011836048e-10,7.390273546482028e-17,1.6810041652387799e-09,1.6425474097406238e-09,2.535973646317684e-09,4.710395170749293e-18,2.8082692025993727e-14,2.7764660075774484e-08,1.611897153636781e-09,1.311046630561098e-09,7.83071557486108e-11,1.1146319686933835e-16,1.2630914491624818e-08,1.1339776617420135e-10,5.975931130479363e-10,1.0882783689381235e-14
0.0066994508526597475,0.47522926934616816,1.489628453722549e-09,1.927184629982069e-10,1.9201504439895946e-08,3.318756191457069e-06,0.0,0.0,4.866929343814194e-05,1.4457032807148888e-05,1.8251271041414114e-05,8.753390217438832e-08,6.6963229828201425e-12,7.875618838567895e-31,1.1608835495951472e-22,3.2971404548246197e-15,8.998732433117407e-11,1.4997810141989174e-05,1.3502027881885184e-24,1.5113528417030744e-21,2.6271516396247955e-22,2.936398294041665e-27,2.785693207876604e-17,9.533510973713158e-14,1.690752952624483e-14,1.5703065009692935e-17,1.8500254648970923e-25,3.022501446847099e-17,2.266870918162755e-16,5.479200210042788e-21,1.608366670556828e-13,1.2131117808268174e-20,2.0767855832205216e-22,3.178388282391501e-18,3.76,0.0,0.601486324910364,0.9998295633231489,6.966359429776427e-05,7.037789068319656e-09,0.0053297773773239646,0.003680298324175864,0.0015737005816221557,4.058446544190129e-10,2.3421567992737525e-05,8.994155515746288e-08,2.5941359401692795e-16,4.391925716586915e-17,5.28603457622282e-17,1.9726153104210168e-05,2.1329710331885644e-19,2.3072131360039775e-20,2.5303843705876202e-05,2.721987033333716e-18,1.2442350401785432e-14,8.430599063958657e-25,1.8010673418812753e-18,5.976309529259963e-20,2.9171479061853744e-26,4.456510315404933e-25,3.2653994982510317e-15,6.232612382238068e-18,1.9570207179329006e-16,6.418444652176439e-16,1.9044073282359055e-05,5.344135883815837e-07,9.306601478267807e-09,2.740000042939429e-09,1.0177014042095256e-14,3.764393529635926e-09,7.700916736476989e-10,6.861038621568014e-13,5.383991053991485e-12,1.0781779531361632e-11,3.626145433129927e-10,8.197200331096345e-08,1.1217518572792609e-08,7.741795792652169e-07,4.450161941453069e-09,7.599593771175343e-05,0.00010617959266589146,1.003015393005015e-06,3.312796103876334e-08,2.0483199479728664e-18,1.0071924554950785e-07,1.3210175133550233e-10,7.772476416467007e-17,1.7382430252602371e-09,1.7071591210264926e-09,2.6227475057170376e-09,4.95400015899727e-18,2.953499893487033e-14,2.9201204115737712e-08,1.6235632060360973e-09,1.378854428060436e-09,7.887254071355933e-11,1.1291505258667227e-16,1.3712482771484273e-08,1.1621328023183007e-10,6.373842808574643e-10,1.1662706810068231e-14
0.006792895051223534,0.4752359474413044,1.5336852040636226e-09,2.0026707060335764e-10,1.992523705630491e-08,3.4487079389074843e-06,0.0,0.0,4.986925338781115e-05,1.49857571543506e-05,1.891095130703379e-05,9.293732233572152e-08,7.026196383998511e-12,-3.3963801406685644e-30,1.258644941046772e-22,3.4731064363515637e-15,9.331353989282576e-11,1.5415072703376137e-05,1.4832586754386327e-24,1.574716447155967e-21,2.8894267084155947e-22,3.1927048293888148e-27,2.9295728169941605e-17,1.0362508212178568e-13,1.7953728357843677e-14,1.7301110634980523e-17,2.0734139319944493e-25,3.264691917741439e-17,2.465592504405499e-16,5.905778197388551e-21,1.6938742870937857e-13,1.3034043519309927e-20,2.2354960931339204e-22,3.494269895935392e-18,3.76,0.0,0.601404934864448,0.9998245417627685,7.287702315517331e-05,7.383147790457885e-09,0.005404170045187434,0.0037300199994643353,0.0015954978762820582,4.058275553987483e-10,2.3421450351036805e-05,9.244832102109082e-08,2.6664906805257175e-16,4.4101823764466596e-17,5.357347933121247e-17,2.0159914099051137e-05,2.253881901552291e-19,2.4379830364743716e-20,2.659694042505279e-05,2.8763000086542477e-18,1.2931311980015426e-14,8.908331147673726e-25,1.904454353185303e-18,6.319383123769641e-20,3.0824523000412144e-26,4.709044900878375e-25,3.511228290268645e-15,6.5903996340014195e-18,2.069369533549615e-16,6.507222277514596e-16,1.9565219786048095e-05,5.676223003662833e-07,9.780609426142537e-09,2.776133883336856e-09,1.0695150271501684e-14,3.905488516733386e-09,7.962520704529123e-10,7.210591607373315e-13,5.659686409688534e-12,1.1321238686257672e-11,3.8119858943893783e-10,8.47486124389139e-08,1.1598834659236214e-08,8.004097164302899e-07,4.600851488327211e-09,7.916473957886938e-05,0.00011046354665906788,1.0637132266873075e-06,3.368921921486574e-08,2.184735544871087e-18,1.0839544181297163e-07,1.3886988228926245e-10,8.170688438624315e-17,1.7970883979332141e-09,1.773495741524757e-09,2.7118976540028877e-09,5.207808799342147e-18,3.104813571240943e-14,3.069734665202828e-08,1.6357201198729547e-09,1.4494736138763784e-09,7.946175022436614e-11,1.144513480648803e-16,1.4874816324048707e-08,1.190722888268616e-10,6.794396327461593e-10,1.2490081359864693e-14
0.006886339249787321,0.47524262947717105,1.5787033377919656e-09,2.0806391451039298e-10,2.0670617895974115e-08,3.582475917914365e-06,0.0,0.0,5.108525257816248e-05,1.5529544330674647e-05,1.9585703678291275e-05,9.861677888587199e-08,7.369069284950884e-12,3.6526572958140825e-30,1.3637123645540086e-22,3.656999732292602e-15,9.672135292301868e-11,1.583789809352063e-05,1.6284547628365227e-24,1.6397942601521772e-21,3.1745592082408537e-22,3.4166748135668865e-27,3.079975583219778e-17,1.1254455271071911e-13,1.905183142881966e-14,1.904268156674729e-17,2.3209650439535448e-25,3.522973926210897e-17,2.679176060090974e-16,6.360639196726658e-21,1.7827769049312942e-13,1.3991922849537082e-20,2.404316569936128e-22,3.837787746276907e-18,3.76,0.0,0.6013233006580088,0.9998193850951649,7.621098592013831e-05,7.741211142011326e-09,0.005478567307037908,0.00377966882929858,0.0016172944839217057,4.0581023785961986e-10,2.342132954435244e-05,9.498871238417928e-08,2.739816727755916e-16,4.4284181463483567e-17,5.428553165591836e-17,2.059904277210074e-05,2.3798214022863513e-19,2.5741892066915404e-20,2.7939297026888448e-05,3.0370293947206373e-18,1.3433275931012028e-14,9.40591864390736e-25,2.012195189939123e-18,6.676904813132443e-20,3.2546270441509943e-26,4.972075281502864e-25,3.772364170735555e-15,6.96325464561658e-18,2.1864499787026787e-16,6.595992766400997e-16,2.0096206992566888e-05,6.02528113000368e-07,1.0272463747487403e-08,2.8135514371895524e-09,1.1232779866623411e-14,4.050206129340314e-09,8.230464003659175e-10,7.573370035511717e-13,5.9468292975658914e-12,1.1882362610925486e-11,4.005548121843854e-10,8.760276272717795e-08,1.1990526259446394e-08,8.273518064429922e-07,4.75562694173649e-09,8.244004698699695e-05,0.00011488669769436703,1.1273474828589232e-06,3.425693982959765e-08,2.3288395645767198e-18,1.1659925582846543e-07,1.4591907155777845e-10,8.5854367417353e-17,1.8575755423753317e-09,1.8415790117191269e-09,2.8034738710487787e-09,5.472157089887723e-18,3.2624105479347136e-14,3.2254998288522754e-08,1.64838363010191e-09,1.522994207361444e-09,8.007554753930831e-11,1.1607632269439554e-16,1.6122949830091797e-08,1.21976268792276e-10,7.238659185820105e-10,1.3367218089710245e-14
0.006979783448351108,0.4752493155803634,1.624697133678802e-09,2.1611563648366387e-10,2.1438134018103032e-08,3.7201426357097238e-06,0.0,0.0,5.231722399681695e-05,1.6088720955818773e-05,2.0275746708740164e-05,1.0458371384277516e-07,7.725328664058043e-12,2.0719808737236232e-30,1.4772347258735058e-22,3.8491244847503726e-15,1.0021150340877275e-10,1.62662767595517e-05,1.7875725058094807e-24,1.7066075966178602e-21,3.484276130458536e-22,3.6832304870598504e-27,3.2371537757747054e-17,1.221345109247763e-13,2.020370078288899e-14,2.0939165742034933e-17,2.5949995251444235e-25,3.7982003682688384e-17,2.9085384512888417e-16,6.84534480863774e-21,1.87516094387702e-13,1.5007386676230998e-20,2.583774235578087e-22,4.211037861280071e-18,3.76,0.0,0.6012414154884573,0.9998140902643403,7.966907012199033e-05,8.112289929499812e-09,0.005552969326624159,0.0038292432708797153,0.0016390906034365721,4.057926960808558e-10,2.342120550113189e-05,9.756268057889057e-08,2.8141126776068134e-16,4.44663262815595e-17,5.4996480150870245e-17,2.1043725712476205e-05,2.510923513173674e-19,2.715976281142994e-20,2.933215228841548e-05,3.2043459420848467e-18,1.3948397032018943e-14,9.923889679230684e-25,2.1244072883954033e-18,7.049264324707423e-20,3.43385488033931e-26,5.245880630928708e-25,4.049598479521013e-15,7.351583860003107e-18,2.3083896916596375e-16,6.684756870047335e-16,2.063730999146498e-05,6.392004225540631e-07,1.0782592356597346e-08,2.8522843041604643e-09,1.1790369328435745e-14,4.198588502426598e-09,8.504823307205869e-10,7.949696213088837e-13,6.245792614345233e-12,1.2465818133946809e-11,4.2070845641461004e-10,9.053614452876482e-08,1.2392808581223573e-08,8.550204618582339e-07,4.9145719726239635e-09,8.582471974821713e-05,0.00011945257951787303,1.1940162979991796e-06,3.4831402785130593e-08,2.480998546400946e-18,1.2536324449989698e-07,1.5325849686567148e-10,9.017261290701732e-17,1.9197401766848253e-09,1.9114302469066493e-09,2.8975265082865748e-09,5.747389177868747e-18,3.426495980753835e-14,3.387611156362602e-08,1.6615698160320124e-09,1.5995081964524017e-09,8.071471257975394e-11,1.177943782517846e-16,1.746215959433055e-08,1.2492677523713656e-10,7.707737324789168e-10,1.42965057058742e-14
0.0070732276469148946,0.4752560058810559,1.6716809235329762e-09,2.2442899730606122e-10,2.222827837700037e-08,3.86179180129825e-06,0.0,0.0,5.356509258935816e-05,1.6663615560826097e-05,2.0981306326595557e-05,1.1084994225217647e-07,8.095367756983902e-12,-4.837481234919577e-30,1.5987750799288042e-22,4.049734359045507e-15,1.037847016978424e-10,1.670019893381342e-05,1.9608753650450842e-24,1.77517682424977e-21,3.82042321859016e-22,4.0020385320573115e-27,3.401319322596699e-17,1.3243815892999234e-13,2.1411224908834107e-14,2.3002642547528348e-17,2.898030958649901e-25,4.091257478659656e-17,3.154640026426827e-16,7.361525613007497e-21,1.971113307607899e-13,1.6083156764842118e-20,2.7744176316534654e-22,4.616250082776008e-18,3.76,0.0,0.6011592724164123,0.9998086541564281,8.325494345113148e-05,8.4966978021741e-09,0.005627376273349813,0.003878741763893734,0.0016608864370188524,4.0577492423645254e-10,2.342107814844652e-05,1.0017017595329948e-07,2.889377097420596e-16,4.4648254191522345e-17,5.570630196989835e-17,2.149415975925957e-05,2.6473237097949414e-19,2.8634904979048535e-20,3.0776756787883836e-05,3.3784222958265347e-18,1.4476826627378994e-14,1.0462778233264841e-24,2.2412094133142865e-18,7.436855794962641e-20,3.620320575696412e-26,5.530743216793081e-25,4.343758550001879e-15,7.755798318306744e-18,2.4353177547969883e-16,6.773515352431416e-16,2.118881953232132e-05,6.777107872537651e-07,1.1311425295249448e-08,2.892364219701571e-09,1.2368387443300708e-14,4.350676542418842e-09,8.78567338339051e-10,8.339894165314527e-13,6.5569547429887026e-12,1.3072279892500465e-11,4.416852838034311e-10,9.355046977899346e-08,1.2805899285933982e-08,8.834304444430255e-07,5.077771101794922e-09,8.932167519444242e-05,0.0001241647859776608,1.2638189461752877e-06,3.5412898899592203e-08,2.641560437970695e-18,1.3472174741912015e-07,1.6089753235546392e-10,9.466713554942405e-17,1.983618472400806e-09,1.983070370361729e-09,2.9941064903452983e-09,6.033856514238489e-18,3.597279369339986e-14,3.556268084327705e-08,1.675295102206568e-09,1.6791095347560815e-09,8.138004198092844e-11,1.19610082889299e-16,1.889797079318691e-08,1.279254427609603e-10,8.202776046895275e-10,1.5280411797045347e-14
0.007166671845478681,0.47526270051308406,1.7196690987777702e-09,2.330109231697126e-10,2.304154976921452e-08,4.007508328741877e-06,0.0,0.0,5.48287753140129e-05,1.7254558335709824e-05,2.1702616185804617e-05,1.1742766085458853e-07,8.479588437382244e-12,4.143476289859927e-30,1.728977370879334e-22,4.259180285887853e-15,1.0744162795829316e-10,1.713965463037438e-05,2.149560003145427e-24,1.8455213820821198e-21,4.184963301621224e-22,4.272922966134515e-27,3.572763103833814e-17,1.4350100363771924e-13,2.267632061627814e-14,2.524600065876242e-17,3.232778515907301e-25,4.403065749049323e-17,3.418485901288574e-16,7.910883002497806e-21,2.0707213596921796e-13,1.7222050297791015e-20,2.9768185375264965e-22,5.055795109943478e-18,3.76,0.0,0.601076864364403,0.9998030735989966,8.697235470157343e-05,8.894751141571909e-09,0.005701788322587357,0.003928162730939731,0.0016826821901775324,4.057569163937413e-10,2.3420947411921395e-05,1.0281114786294987e-07,2.965608525880433e-16,4.4829961121822053e-17,5.641497400737459e-17,2.195055223420563e-05,2.7891589488527566e-19,3.016879680437381e-20,3.2274372458975374e-05,3.559432974352179e-18,1.5018712629936887e-14,1.102312407173821e-24,2.362721643789399e-18,7.840077722444801e-20,3.814210899415268e-26,5.826948365334039e-25,4.655709364835488e-15,8.17631361085215e-18,2.567364679200231e-16,6.862268986760531e-16,2.175104266640538e-05,7.181329716174124e-07,1.1859394897659889e-08,2.9338234063328104e-09,1.296730544266929e-14,4.506510460577407e-09,9.0730879327488e-10,8.744289995627709e-13,6.88071113909111e-12,1.3702451978370185e-11,4.6351170512354525e-10,9.664747129352989e-08,1.3230018350143661e-08,9.125966601431182e-07,5.2453096653827175e-09,9.293388870948106e-05,0.0001290269710723866,1.336855777338647e-06,3.600173028991237e-08,2.8109303843123337e-18,1.4471097096138835e-07,1.6884577250308575e-10,9.934358090275776e-17,2.049247038119851e-09,2.056519951161791e-09,3.0932652839740624e-09,6.331918959351398e-18,3.774975253044434e-14,3.731674297376784e-08,1.68957625974737e-09,1.7618941700691086e-09,8.2072349151666e-11,1.215281743497246e-16,2.0436164741484226e-08,1.3097398820286697e-10,8.724961075660487e-10,1.6321483711418088e-14
0.007260116044042468,0.47526939961403064,1.7686760855656271e-09,2.4186842402364396e-10,2.3878452479869743e-08,4.157378340327963e-06,0.0,0.0,5.610818120733396e-05,1.7861880869287052e-05,2.243991802439367e-05,1.2432945681715157e-07,8.878398912125502e-12,4.039600587265642e-30,1.8697814576175416e-22,4.477809511895666e-15,1.11182931574206e-10,1.7584633641361274e-05,2.3564451944127325e-24,1.9176623388708567e-21,4.579989631556254e-22,4.589344774025797e-27,3.751773023765212e-17,1.553709510951963e-13,2.4000940041044818e-14,2.7683167099382977e-17,3.6021908975762356e-25,4.734581029225341e-17,3.7011272493780425e-16,8.495195811442718e-21,2.1740729348485674e-13,1.842698868547573e-20,3.191574047313308e-22,5.532191795424208e-18,3.76,0.0,0.6009941841156115,0.9997973453603629,9.082513469436078e-05,9.30676894811684e-09,0.005776205655999288,0.003977504577977591,0.0017044780717602745,4.0573866651580427e-10,2.342081321589183e-05,1.054855446626867e-07,3.0428054727734306e-16,4.501144295768519e-17,5.712247290971348e-17,2.241312117809019e-05,2.936567655802777e-19,3.176293223274403e-20,3.382627213080611e-05,3.747554349504211e-18,1.5574198753680184e-14,1.1605472694110325e-24,2.4890653589511112e-18,8.259332920288859e-20,4.0157146046694696e-26,6.134784433705713e-25,4.986355295210522e-15,8.61354982761422e-18,2.704662389095531e-16,6.951018559429248e-16,2.2324303399389977e-05,7.605429897382313e-07,1.2426935485870915e-08,2.976694482545673e-09,1.3587596635374316e-14,4.66612939090913e-09,9.367138914770056e-10,9.163211893938126e-13,7.217461840658612e-12,1.4357043544955714e-11,4.862147558433471e-10,9.982890290711411e-08,1.366538803578151e-08,9.425341550385224e-07,5.417273786275324e-09,9.666439424260717e-05,0.00013404284896238608,1.413228155976732e-06,3.6598210787273954e-08,2.989526119912661e-18,1.5536907548445388e-07,1.771130413289078e-10,1.0420772901327428e-16,2.1166629220956916e-09,2.1317990742586627e-09,3.1950548936732458e-09,6.6419449136569025e-18,3.9598032495306114e-14,3.914037732131712e-08,1.7044304080979321e-09,1.84796004423954e-09,8.279246434365436e-11,1.2355356051876746e-16,2.2082786174097787e-08,1.3407421255913143e-10,9.27551900101694e-10,1.7422349384081516e-14
