Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67),C2H2F3(68),S(133)
8.943042113335646e-08,0.5762834513861013,6.894416150375876e-14,8.26752959606967e-16,8.173965683513388e-16,5.546751146803965e-15,0.0,0.0,3.2918654194826175e-09,1.4829528287084942e-13,1.9417781450647987e-16,3.530391120732812e-26,1.972543271516179e-19,7.062365757088855e-48,2.1817613587090454e-35,8.957439883803662e-37,5.507650835611537e-36,8.282927410166804e-13,3.3835340593703507e-44,1.0275716012435468e-28,2.8517663204205013e-42,9.223597371512057e-51,9.20490100959502e-38,1.1311691750285592e-33,7.747908890129964e-25,1.59893904877247e-45,3.36071390107641e-48,6.394223476280818e-53,2.447471755850496e-72,1.2164690681716997e-62,2.5711340177954296e-23,4.79476826920601e-57,1.828528205936685e-44,3.1953381133299917e-55,3.76,0.0,0.8998712056651617,0.9999051051604387,6.407784347069362e-17,1.2710858138084835e-45,6.413804573097617e-06,4.779279034976896e-06,1.6045736501835387e-06,2.994947918411381e-08,9.489154555287642e-05,1.9537284535502842e-13,3.0712453361437597e-22,2.458705691058703e-14,1.4833739067496063e-19,2.329186878158827e-12,1.0450945420176651e-31,6.827792774595173e-32,2.38342015576748e-16,9.139770721644547e-32,6.617046530063332e-21,2.571942313010032e-37,6.248506073587384e-32,5.960387349570959e-34,3.8951024001838723e-32,1.9572676101707168e-31,1.1556950916152055e-38,1.5725869714436626e-37,1.1385044725013466e-32,4.209771534880054e-18,8.282930119654658e-13,3.544801069337126e-21,2.479004702856792e-09,4.791889666808023e-10,3.34049323382252e-10
9.434912538865564e-08,0.5762834873037719,7.603116086602704e-14,9.442344498528253e-16,9.514213956654335e-16,6.4491142658138374e-15,0.0,0.0,3.4729057287656227e-09,1.650539025649805e-13,2.282022331960605e-16,4.37812208557025e-26,2.2973080007989224e-19,9.437869962061427e-48,2.778903696603994e-35,1.1583225721294554e-36,7.341016180549241e-36,9.219236057395335e-13,5.064739243428297e-44,1.2521322308368385e-28,4.076095323928015e-42,1.377287769203261e-50,1.1890360737096524e-37,1.4507060052174022e-33,8.93592805823286e-25,2.287208753952602e-45,4.5760685775587634e-48,9.716527320000102e-53,4.5153608602371686e-72,1.9042959561155212e-62,2.954493574511216e-23,7.672501207907513e-57,2.589005086159992e-44,5.240084385879354e-55,3.76,0.0,0.8998708527239351,0.9999051049791728,7.861730553847233e-17,1.8870418376280536e-45,6.766564739015893e-06,5.043775644360342e-06,1.692836943485936e-06,2.9949471887855184e-08,9.48915455354805e-05,2.1758337076830804e-13,3.6046751874744883e-22,2.4587201252067355e-14,1.5658462271964624e-19,2.5939833373294527e-12,1.3780212180471215e-31,8.584435839097978e-32,2.654399175626037e-16,1.2111926951835938e-31,6.985425980732195e-21,3.3953385695881062e-37,7.985651715295119e-32,7.712666945431698e-34,5.046911568796713e-32,2.5854001128049578e-31,1.5248066356171295e-38,2.0750008509086764e-37,1.587689838776868e-32,4.44215877256918e-18,9.219239239048914e-13,4.04783388426669e-21,2.6122675805257003e-09,4.942074833961323e-10,3.668508102878144e-10
9.926782964395481e-08,0.5762835232214285,8.342652203091936e-14,1.0712718929867187e-15,1.0989579629098341e-15,7.44165619067659e-15,0.0,0.0,3.6539446485487357e-09,1.8270917244502442e-13,2.6598744133389376e-16,5.370138944457975e-26,2.653898363802183e-19,1.2434657942219057e-47,3.494093240211036e-35,1.4784382990957797e-36,9.639067238969787e-36,1.020566993112022e-12,7.42244171199225e-44,1.5094547556324994e-28,5.7186136471852295e-42,2.0132872848364688e-50,1.5141570062500318e-37,1.8359603642908823e-33,1.0224668816048603e-24,3.2107426546809784e-45,6.130253192590745e-48,1.445539362885519e-52,8.074348321004093e-72,2.912693752390718e-62,3.3688463761005905e-23,1.1971480773152422e-56,3.5979085124387533e-44,8.373231269981923e-55,3.76,0.0,0.899870499782846,0.9999051047978953,9.547324684973739e-17,2.744880104901826e-45,7.119324767770446e-06,5.308272140025257e-06,1.7811001988568588e-06,2.9949464537291926e-08,9.489154551808347e-05,2.409898955850031e-13,4.196040329561885e-22,2.4587345545738175e-14,1.6483185018765451e-19,2.873037724505386e-12,1.7902935670878264e-31,1.0663402553166764e-31,2.939971166145127e-16,1.5812625233143913e-31,7.353808272638741e-21,4.41590919398163e-37,1.007742558674712e-31,9.844446908027961e-34,6.449632505820647e-32,3.366492233891666e-31,1.9821054162897796e-38,2.6974853617155604e-37,2.1752982779781132e-32,4.6745458813362384e-18,1.020567363683397e-12,4.5999501644303994e-21,2.7452018600427367e-09,5.084553083017283e-10,4.007524978123791e-10
9.999999999999998e-08,0.5762835591390714,8.45534248496218e-14,1.0910128917165487e-15,1.1221098917990401e-15,7.597345292263266e-15,0.0,0.0,3.680892954289685e-09,1.854139019468762e-13,2.719455829176062e-16,5.53108254813276e-26,2.709769181042481e-19,1.2941128061373637e-47,3.611557846050884e-35,1.531532632380502e-36,1.0025920382308572e-35,1.0356790874193333e-12,7.843847114536701e-44,1.5507171122596597e-28,6.005364370846548e-42,2.126764158885006e-50,1.5678559925157966e-37,1.899465714358322e-33,1.0425229368807171e-24,3.371982134367212e-45,6.394693369547885e-48,1.531031321715587e-52,8.783390192167509e-72,3.0972508956393105e-62,3.43320465686198e-23,1.2765854108661515e-56,3.7729570361964193e-44,8.960142828214506e-55,3.76,0.0,0.8998704472460534,0.9999051047709103,9.819418676006884e-17,2.8976621327082164e-45,7.171834608728137e-06,5.347643575166407e-06,1.7942385620930263e-06,2.9949463440555975e-08,9.489154551549375e-05,2.445763228732649e-13,4.289198031597055e-22,2.458736702220618e-14,1.6605948519740886e-19,2.9157952996385946e-12,1.8592377146225976e-31,1.1002720508648449e-31,2.9837275747146503e-16,1.6433357633274003e-31,7.408643812284987e-21,4.586659927172805e-37,1.0422075628901618e-31,1.019759361956073e-33,6.682131026307551e-32,3.4974343393878762e-31,2.058598167055266e-38,2.8016119091416394e-37,2.2764999326164914e-32,4.7091376943652375e-18,1.03567946625187e-12,4.686558883054236e-21,2.764961572724696e-09,5.10512972752534e-10,4.058903027434643e-10
1.0418653389925399e-07,0.5762835591390714,9.112543840089095e-14,1.2080883155316788e-15,1.26057766569924e-15,8.528186776062979e-15,0.0,0.0,3.8349821793590224e-09,2.0126105086243517e-13,3.077306805459977e-16,6.521963496693226e-26,3.043440578945417e-19,1.6174593540043248e-47,4.3424154075857443e-35,1.8648045064003998e-36,1.2486132436490295e-35,1.1242229000827686e-12,1.0671849118123995e-43,1.8021177495320834e-28,7.889372888735569e-42,2.887036676327944e-50,1.9035679058707345e-37,2.295873439820033e-33,1.1615949144935727e-24,4.4313774869930096e-45,8.09240875445907e-48,2.10974001944808e-52,1.4038846535786088e-71,4.36286067048151e-62,3.814673291479895e-23,1.8259663077341144e-56,4.916491905824572e-44,1.3070836000681488e-54,3.76,0.0,0.8998701468418943,0.9999051046166061,1.1487280283515645e-16,3.91976510627106e-45,7.472084659361527e-06,5.572768521925923e-06,1.8693634162959983e-06,2.99494571785111e-08,9.489154550068535e-05,2.6559241939457374e-13,4.848221539580641e-22,2.4587489832119292e-14,1.7307907307739025e-19,3.1663498346872947e-12,2.295099065224642e-31,1.3102622477454059e-31,3.240136116727251e-16,2.036829621144368e-31,7.722193450466365e-21,5.666576819310393e-37,1.257293179829438e-31,1.2411790473292657e-33,8.140556196602819e-32,4.3271699101339835e-31,2.5422835271639236e-38,3.4600500810197343e-37,2.933308902332905e-32,4.906932861180372e-18,1.1242233285201672e-12,5.204913532260798e-21,2.877807046345013e-09,5.219761762905065e-10,4.35711150408038e-10
1.0910523815455316e-07,0.5762835950567001,9.912317829885304e-14,1.3548936364128368e-15,1.4368408355288263e-15,9.712456453498898e-15,0.0,0.0,4.0160183217154766e-09,2.2070949617286703e-13,3.5362919366344227e-16,7.849910867122043e-26,3.467020497146175e-19,2.0796315029494547e-47,5.339874543799457e-35,2.3268949620709296e-36,1.5976194404357514e-35,1.2328913236004013e-12,1.5079472159449505e-43,2.132732819726053e-28,1.0719349880200694e-41,4.0684056255580964e-50,2.3654939912632054e-37,2.8400279449566193e-33,1.3111425741188883e-24,6.022676431034614e-45,1.0540971742646698e-47,3.025777279645647e-52,2.3782897325987886e-71,6.411601963580319e-62,4.292419933375952e-23,2.7280823625571298e-56,6.61653857528259e-44,1.9973222619009373e-54,3.76,0.0,0.89986979390108,0.9999051044353052,1.3705243043212455e-16,5.504411191901074e-45,7.824844413789387e-06,5.83726479003213e-06,1.9576265958031568e-06,2.9949449841982e-08,9.489154548328613e-05,2.913909417864271e-13,5.56408449877341e-22,2.458763413799934e-14,1.8132629138780047e-19,3.473919462878039e-12,2.9069442651116363e-31,1.5942257353187902e-31,3.554894016789367e-16,2.591907667056741e-31,8.09058155974684e-21,7.183572279203973e-37,1.5525203144894923e-31,1.547559779031678e-33,1.0160212289152909e-31,5.497002812933837e-31,3.221506122546826e-38,4.384711352841596e-37,3.89881645579438e-32,5.139319712101042e-18,1.2328918156343905e-12,5.866774428068509e-21,3.01008272468927e-09,5.348113246722048e-10,4.716859497460152e-10
1.1402394240985234e-07,0.576283630974315,1.0741508361329778e-13,1.5118851925349111e-15,1.6282966943432004e-15,1.0998157305996385e-14,0.0,0.0,4.197053076129168e-09,2.4105446673612876e-13,4.038802245547248e-16,9.371089582763495e-26,3.9256852793587447e-19,2.645692725061884e-47,6.503380341466939e-35,2.8749631750297867e-36,2.0213473048315235e-35,1.3465722606135371e-12,2.0973318953323475e-43,2.5039404194138733e-28,1.4363541032194285e-41,5.642977698160104e-50,2.9086667911535225e-37,3.478655985759224e-33,1.4712610647217441e-24,8.071658219870407e-45,1.3564430503119536e-47,4.271008189440951e-52,3.93642247795676e-71,9.260617932700818e-62,4.8025018502918736e-23,4.0001716493159548e-56,8.781652922176873e-44,2.993673068583278e-54,3.76,0.0,0.8998694409604032,0.9999051042539927,1.622576964116858e-16,7.612499427868012e-45,8.177604031054276e-06,6.101760944357166e-06,2.0458897373784434e-06,2.99494425143661e-08,9.489154546588578e-05,3.183854623498195e-13,6.3464798843073285e-22,2.4587778451651076e-14,1.895735051193506e-19,3.795746404081478e-12,3.6417144388657707e-31,1.9224724482974087e-31,3.8842448557619603e-16,3.2619606612720146e-31,8.458972646819117e-21,9.00658494027777e-37,1.8991340802907137e-31,1.9101797447052134e-33,1.255249847448302e-31,6.908687340940691e-31,4.0374781952676e-38,5.49558328801936e-37,5.114611634121452e-32,5.371706434098597e-18,1.3465728222452458e-12,6.589882699717009e-21,3.142028555177604e-09,5.469996583146932e-10,5.086383350501083e-10
1.238613509204507e-07,0.5762837028095031,1.248631199785165e-13,1.8571557308755567e-15,2.0589276703612748e-15,1.3888333801320971e-14,0.0,0.0,4.55911842313354e-09,2.8443381708095356e-13,5.182288195888156e-16,1.3065545708464521e-25,4.952271831647931e-19,4.1624057530998007e-47,9.40062376602009e-35,4.274020854979344e-36,3.14004627799323e-35,1.588971662920806e-12,3.8897590618075684e-43,3.37882364897841e-28,2.4851243295691826e-41,1.0406928913420844e-49,4.276192608712614e-37,5.083544786398464e-33,1.823749497639415e-24,1.39673426058631e-44,2.1743845151099476e-47,8.155617646198491e-52,1.0154589537300958e-70,1.844942909248787e-61,5.921202003390153e-23,8.18233099074573e-56,1.4907227974811659e-43,6.390105110668744e-54,3.76,0.0,0.899868735079462,0.9999051038913327,2.227719936047951e-16,1.3978333696310885e-44,8.883122854096145e-06,6.630752911671664e-06,2.222415906733517e-06,2.9949427878073376e-08,9.48915454310818e-05,3.7596249634841394e-13,8.122195990891611e-22,2.4588067095411367e-14,2.0606791884614888e-19,4.4821714055579744e-12,5.5507374036725765e-31,2.7299192653254617e-31,4.586725308240772e-16,5.016477284645155e-31,9.195763942950324e-21,1.3747400289347311e-36,2.771462408608606e-31,2.833115038184867e-33,1.8648014214689715e-31,1.0604904027953957e-30,6.158495640170172e-38,8.383321022859699e-37,8.499666702960227e-32,5.836479491324784e-18,1.5889723828335805e-12,8.23879501208771e-21,3.404929664546424e-09,5.695805225058846e-10,5.853322470302155e-10
1.327150185799892e-07,0.5762837674611248,1.415271370337324e-13,2.204472573512602e-15,2.5037360314924722e-15,1.6872261283164413e-14,0.0,0.0,4.884972493642024e-09,3.265409311053787e-13,6.380069330637697e-16,1.7239298770339159e-25,6.005948249005075e-19,6.083388015607826e-47,1.2763737110710673e-34,5.9465107051071714e-36,4.5296168414519634e-35,1.824273890540519e-12,6.502220337094404e-43,4.332025891761127e-28,3.9223921417460035e-41,1.7307774682819726e-49,5.882673900272724e-37,6.967211487087015e-33,2.1784028536720528e-24,2.2044707071092194e-44,3.218720332512926e-47,1.3988734303817816e-51,2.2382750211450866e-70,3.276125034790994e-61,7.04229026640794e-23,1.4822981524379102e-55,2.313238155712845e-43,1.2010975713997076e-53,3.76,0.0,0.8998680997870849,0.9999051035648988,2.9022649395750145e-16,2.3189292969452056e-44,9.51808932573898e-06,7.1068452932103e-06,2.38128932942685e-06,2.994941464855198e-08,9.489154539975442e-05,4.3187213657342693e-13,9.976174617785158e-22,2.4588326824584434e-14,2.209128755436147e-19,5.148711860928974e-12,7.878537332159881e-31,3.6552980236561205e-31,5.268865460837254e-16,7.175922621844134e-31,9.858886771180542e-21,1.9533939428371402e-36,3.798323084811283e-31,3.9330959663759364e-33,2.592153951502833e-31,1.5156060192145278e-30,8.746126578787492e-38,1.1906561959725523e-36,1.2966388464490426e-31,6.2547748019137764e-18,1.8242747761443763e-12,9.982403736509817e-21,3.640410563262698e-09,5.880380337310006e-10,6.573553331887608e-10
1.4156868623952772e-07,0.5762838321127013,1.5907505646159467e-13,2.5873296772325302e-15,3.0058003593981914e-15,2.0239667808909418e-14,0.0,0.0,5.210822074814021e-09,3.7155213954679197e-13,7.749547745728684e-16,2.234149017953728e-25,7.187951962704678e-19,8.685579211474418e-47,1.6967772937634977e-34,8.09400563186644e-36,6.375181905570232e-35,2.0758166144306323e-12,1.0499780020698616e-42,5.458844147875244e-28,6.005837596809364e-41,2.7806322551738315e-49,7.910956935212212e-37,9.346438223836898e-33,2.5691153828759112e-24,3.375050190915223e-44,4.639552332345201e-47,2.316521126886155e-51,4.684150526197586e-70,5.60088780383516e-61,8.273574334807899e-23,2.577630021619449e-55,3.482941446468449e-43,2.164095813752835e-53,3.76,0.0,0.899867464495153,0.9999051032384269,3.717010083220071e-16,3.7202738770600973e-44,1.0153055352977685e-05,7.582937306142555e-06,2.5401626292214687e-06,2.9949401403699844e-08,9.489154536842339e-05,4.916568044869817e-13,1.2089373767788274e-21,2.4588586540068714e-14,2.3575781740714457e-19,5.8614428224976184e-12,1.091969528210243e-30,4.800600178258439e-31,5.998286571859832e-16,1.0021682606899477e-30,1.0522019994821761e-20,2.7099948729854426e-36,5.100303965836366e-31,5.3425039793705916e-33,3.5250491680653585e-31,2.115845793469415e-30,1.2128172138927194e-37,1.651168509127308e-36,1.9225619581403888e-31,6.673069694793898e-18,2.0758176893769893e-12,1.2006838994022483e-20,3.8748204678891595e-09,6.049110322807517e-10,7.320369810868162e-10
1.5042235389906624e-07,0.5762838967642328,1.7748223049822709e-13,3.0064760130332146e-15,3.567920440513784e-15,2.4010088185595734e-14,0.0,0.0,5.536667169358761e-09,4.1946719970501815e-13,9.302226911703738e-16,2.8500615040908826e-25,8.503157381529393e-19,1.214769531166768e-46,2.2142202178188537e-34,1.0806019750504983e-35,8.780767802929539e-35,2.343599816795562e-12,1.6447112952157338e-42,6.775386696475695e-28,8.954070403219075e-41,4.333682067766667e-49,1.0429760069286433e-36,1.2305169685112304e-32,2.99638689972635e-24,5.03115525139228e-44,6.5331619831788035e-47,3.718964898524452e-51,9.361939073320287e-70,9.260550302658204e-61,9.616783091194797e-23,4.324389528839776e-55,5.10735511377958e-43,3.7564895894088977e-53,3.76,0.0,0.8998668292036663,0.9999051029119174,4.689336762545433e-16,5.795164482364382e-44,1.0788020935813723e-05,8.05902895041055e-06,2.6990358061170544e-06,2.9949388202072564e-08,9.489154533708884e-05,5.553164976941511e-13,1.4477885705530978e-21,2.4588846293346336e-14,2.5060274443472286e-19,6.620363094834733e-12,1.4822874944279437e-30,6.198929269327623e-31,6.774988580255526e-16,1.370514139886906e-30,1.1185163902215583e-20,3.681750256134842e-36,6.726955400345535e-31,7.120090906537521e-33,4.702699359481709e-31,2.8936200394519964e-30,1.6470472994301904e-37,2.2424588364679003e-36,2.780459030371103e-31,7.091364169964382e-18,2.3436011063137477e-12,1.4349584565583724e-20,4.108159592185432e-09,6.203574685279082e-10,8.09219049511069e-10
1.5927602155860476e-07,0.5762839614157189,1.9672469852865888e-13,3.462559518259229e-15,4.192779625276417e-15,2.820251220914088e-14,0.0,0.0,5.862507779911442e-09,4.702858689205985e-13,1.1049610311381554e-15,3.585350841151265e-25,9.956129251177325e-19,1.6680694211202092e-46,2.8424765878361363e-34,1.4180996697607425e-35,1.1864851917483264e-34,2.6276234798397167e-12,2.5078601932230854e-42,8.297891223764238e-28,1.3038410131469386e-40,6.5751191808541605e-49,1.3512776234312538e-36,1.5934619663746541e-32,3.460640838844434e-24,7.325127723468303e-44,9.01139665908744e-47,5.808264687485252e-51,1.7965699137875117e-69,1.4864903727824533e-60,1.1073528569521325e-22,7.028934700997926e-55,7.316658203179807e-43,6.309020180566431e-53,3.76,0.0,0.8998661939126249,0.9999051025853699,5.837438992545411e-16,8.794717020886061e-44,1.1422986074248554e-05,8.535120226041938e-06,2.8579088601138892e-06,2.9949375016091015e-08,9.489154530575077e-05,6.22851213799725e-13,1.7157651161859104e-21,2.4589106060169734e-14,2.654476566273214e-19,7.425471482537324e-12,1.9754818975936214e-30,7.885884274293463e-31,7.598971425142309e-16,1.8398192219309442e-30,1.1848318784771614e-20,4.9104071258759514e-36,8.733032867442471e-31,9.331172494263156e-33,6.168720905049592e-31,3.8858598879036806e-30,2.195907176159817e-37,2.9898693085277955e-36,3.9336153043745865e-31,7.509658227426254e-18,2.627625010736974e-12,1.705201515296512e-20,4.3404286493078596e-09,6.345194476423783e-10,8.887587426235764e-10
1.6812968921814327e-07,0.5762840260671601,2.1677916753606157e-13,3.956133749684926e-15,4.882945549229409e-15,3.283540017120094e-14,0.0,0.0,6.1883439090353345e-09,5.24007904574122e-13,1.3003201419734255e-15,4.4545346233567e-25,1.1551142804728676e-18,2.253107816075479e-46,3.5961144530774734e-34,1.8326381585092442e-35,1.5761203384043355e-34,2.9278875857675116e-12,3.733326540355605e-42,1.0042699227823054e-27,1.8591145150655045e-40,9.740126640670654e-49,1.723857827739325e-36,2.0333367804505895e-32,3.9622365408465244e-24,1.0443682692121883e-43,1.2202828828501235e-46,8.850896266971717e-51,3.3251586391370527e-69,2.3239962601088364e-60,1.2645332906300087e-22,1.1108301453028003e-54,1.0266480023513495e-42,1.0289408213804237e-52,3.76,0.0,0.8998655586220287,0.9999051022587848,7.180288406758093e-16,1.3039931497638493e-43,1.2057950768283637e-05,9.011211133076592e-06,3.0167817912123463e-06,2.9949361805868355e-08,9.489154527440898e-05,6.942609504084657e-13,2.014446079124716e-21,2.4589365805470346e-14,2.8029255398633884e-19,8.27676679023167e-12,2.5901132383085003e-30,9.899589795076394e-31,8.470235045813801e-16,2.4294490258489824e-30,1.2511484935904424e-20,6.4424495724686e-36,1.1178723047625412e-30,1.2047939325397902e-32,7.971344360927962e-31,5.134317423033274e-30,2.8801090101179143e-37,3.921613916932508e-36,5.457130974933604e-31,7.927951867180702e-18,2.9278893864290075e-12,2.0159553546623058e-20,4.571628797671988e-09,6.475248643455203e-10,9.705270293522652e-10
1.769833568776818e-07,0.5762840907185564,2.376229935078048e-13,4.487664029175113e-15,5.640871084553749e-15,3.79266976071224e-14,0.0,0.0,6.514175559223776e-09,5.80633064085591e-13,1.517450368549533e-15,5.472964681781379e-25,1.329220216116937e-18,2.9984184449737255e-46,4.490462911297878e-34,2.3358653042675507e-35,2.061968923689091e-34,3.244392116783388e-12,5.439348161417933e-42,1.2026236296182642e-27,2.60143591964243e-40,1.4122936349789533e-48,2.1690533022656725e-36,2.5607455084198797e-32,4.5014792109569936e-24,1.461298181539724e-43,1.6253863604525058e-46,1.3192579731631043e-50,5.958015736300262e-69,3.5484915808756965e-60,1.4333648164322904e-22,1.711933123974247e-54,1.4140775607241455e-42,1.6345470487068847e-52,3.76,0.0,0.8998649233318776,0.9999051019321618,8.737600130400172e-16,1.893521636937528e-43,1.2692915017920438e-05,9.487301671499947e-06,3.175654599412409e-06,2.994934858633582e-08,9.489154524306363e-05,7.695457051253418e-13,2.345395658033531e-21,2.4589625542375696e-14,2.951374365112693e-19,9.17424782257613e-12,3.346701716395148e-30,1.2280724493618054e-30,9.38877938174309e-16,3.161067210683418e-30,1.3174662650100888e-20,8.32928391616581e-36,1.4129865867908521e-30,1.5349762060639008e-32,1.0163620702800964e-30,6.685860631603695e-30,3.72255512435758e-37,5.068890602635376e-36,7.439210860163438e-31,8.34624508922784e-18,3.244394217172216e-12,2.3721814615078045e-20,4.8017615937412254e-09,6.594888288975187e-10,1.0544072646219208e-09
1.858370245372203e-07,0.5762841553699073,2.5923416340726807e-13,5.0575332327192794e-15,6.4688954980093354e-15,4.3493849595158515e-14,0.0,0.0,6.8400027329021226e-09,6.401611049138053e-13,1.7575020514021408e-15,6.6568272128415265e-25,1.5183057476684757e-18,3.9367497513499765e-46,5.5415794027918545e-34,2.9403323135463575e-35,2.6607055269353466e-34,3.5771370550917985e-12,7.77277380138908e-42,1.426499644722848e-27,3.578938290028193e-40,2.008677087938254e-48,2.6956710048960424e-36,3.187047695548231e-32,5.078628223026741e-24,2.010409424062405e-43,2.1329805377180787e-46,1.9275292694876297e-50,1.0367939367497093e-68,5.303933516294582e-60,1.613987134719974e-22,2.5793015662202254e-54,1.9154793068604103e-42,2.5357899014960158e-52,3.76,0.0,0.8998642880421716,0.9999051016055008,1.0529799034676138e-15,2.698346568247231e-43,1.3327878823160413e-05,9.963391841288132e-06,3.334527284713998e-06,2.99493353817984e-08,9.489154521171477e-05,8.487054755553701e-13,2.7101633242447424e-21,2.4589885292254816e-14,3.09982304201287e-19,1.0117913384259259e-11,4.2677971980401236e-30,1.5072549377826221e-30,1.0354604372581197e-15,4.058755743409448e-30,1.3837852222206182e-20,1.0627415054244109e-35,1.7658175375592856e-30,1.9323494687999723e-32,1.2803626203464953e-30,8.592766848017029e-30,4.748416333476469e-37,6.46598800440255e-36,9.982499945866485e-31,8.764537893567726e-18,3.577139486748982e-12,2.7792739083801104e-20,5.030828949864064e-09,6.705149410044105e-10,1.140293957616868e-09
1.9469069219675882e-07,0.5762842200212132,2.8159127769513866e-13,5.666047243869529e-15,7.369245791759868e-15,4.955381461985454e-14,0.0,0.0,7.165825432429623e-09,7.025917845557662e-13,2.0216255251312476e-15,8.023142899437458e-25,1.7227220939211501e-18,5.105398705870521e-46,6.76621729265185e-34,3.659490914469117e-35,3.3907685288056817e-34,3.9261223828971914e-12,1.0913753071244273e-41,1.6775529653950053e-27,4.848688403344428e-40,2.8074687587624384e-48,3.3129792485033125e-36,3.9243676143352984e-32,5.693904057075793e-24,2.72388646787258e-43,2.7615885285398248e-46,2.7656655063345436e-50,1.7569798931362134e-68,7.776186493922313e-60,1.8065355837302553e-22,3.807459801931683e-54,2.555813663237864e-42,3.850415980846286e-52,3.76,0.0,0.8998636527529107,0.999905101278802,1.257798642946184e-15,3.7802793367902765e-43,1.3962842184005022e-05,1.0439481642450482e-05,3.493399847117267e-06,2.994932218312807e-08,9.489154518036224e-05,9.317402593034655e-13,3.1102839596675567e-21,2.4590145047082313e-14,3.2482715705672644e-19,1.1107762279997968e-11,5.37804596474312e-30,1.8320936125766395e-30,1.1367709958155242e-15,5.1491333770232465e-30,1.4501053946770214e-20,1.339861468405057e-35,2.184145952419689e-30,2.4063776398489293e-32,1.595466638852204e-30,1.0913014862875317e-29,5.9852066721161024e-37,8.150387292805073e-36,1.3205463047929294e-30,9.18283028020085e-18,3.9261251789417e-12,3.2430717195803905e-20,5.25883309659227e-09,6.806964287305205e-10,1.22809167055715e-09
2.0354435985629734e-07,0.5762842846724738,3.046735332312981e-13,6.31344014843624e-15,8.344038201619737e-15,5.612307813356368e-14,0.0,0.0,7.491643660101268e-09,7.679248605460905e-13,2.3109711168925755e-15,9.589767020245578e-25,1.9427981872800224e-18,6.546544278450681e-46,8.181793956303619e-34,4.50768828407195e-35,4.272434450155942e-34,4.291348082404028e-12,1.5080853293441304e-41,1.957443139877438e-27,6.477762625546512e-40,3.862136096989362e-48,4.030698784977483e-36,4.785603516280014e-32,6.347494290708638e-24,3.6396206983500505e-43,3.531825459905405e-46,3.903185027756604e-50,2.9063433616737e-68,1.1202155182778375e-59,2.0111420748558187e-22,5.516983052198188e-54,3.3637928675482304e-42,5.7334989602200635e-52,3.76,0.0,0.8998630174640949,0.9999051009520654,1.4903907015113556e-15,5.2145006623205905e-43,1.4597805100455732e-05,1.091557107500232e-05,3.6522722866224157e-06,2.994930897515864e-08,9.489154514900607e-05,1.0186500539745384e-12,3.547277994258924e-21,2.459040479352403e-14,3.3967199507812406e-19,1.2143793314538725e-11,6.704255153402676e-30,2.207439499605057e-30,1.242809607846916e-15,6.461473343603786e-30,1.5164268117372058e-20,1.6710083701623828e-35,2.676384040733129e-30,2.967333430607217e-32,1.9685480574160515e-30,1.371057764412354e-29,7.462855537214218e-37,1.0162860479681641e-35,1.7243812219473626e-30,9.601122249127883e-18,4.291351277532774e-12,3.769870397601881e-20,5.485776548380077e-09,6.901171855810556e-10,1.3177140159234938e-09
2.1239802751583585e-07,0.5762843493236895,3.284607066175056e-13,6.9998791596159634e-15,9.395279836193378e-15,6.321766576834005e-14,0.0,0.0,7.817457418149575e-09,8.361600904564428e-13,2.6266891449795632e-15,1.1375389562615862e-24,2.178842093390071e-18,8.307576996378653e-46,9.806359626510752e-34,5.500159987823419e-35,5.327890647580136e-34,4.6728141358167785e-12,2.05366023114337e-41,2.267833400104655e-27,8.544388626533568e-40,5.2365810519386684e-48,4.8589941017732245e-36,5.784436931702553e-32,7.039558734251554e-24,4.801882548394395e-43,4.466493997722099e-46,5.425822963543666e-50,4.702454528107913e-68,1.588029953234977e-59,2.2279358511292957e-22,7.859788176237385e-54,4.3722062639208635e-42,8.386506059888112e-52,3.76,0.0,0.8998623821757242,0.9999051006252911,1.7529916247636474e-15,7.0915879107875706e-43,1.5232767572513998e-05,1.13916601389384e-05,3.811144603229492e-06,2.9949295763436775e-08,9.489154511764647e-05,1.1094348571735847e-12,4.022651542378035e-21,2.4590664536456616e-14,3.54516818265303e-19,1.3226005292658648e-11,8.275454835783529e-30,2.6384102025836643e-30,1.3535762673704103e-15,8.027819967512058e-30,1.5827495025990713e-20,2.0634608648382655e-35,3.2515974506698664e-30,3.626328608963895e-32,2.4070446346741933e-30,1.7055714964125213e-29,9.213777186839257e-37,1.2547565125276867e-35,2.2251977938045645e-30,1.0019413800349425e-17,4.6728177663046384e-12,4.3664325814112215e-20,5.711662072543577e-09,6.988527093679305e-10,1.4090827486387774e-09
