Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863)
8.881214611162795e-06,0.6877231171983784,-1.0420315788380068e-31,2.745807460209914e-08,1.6751426241204046e-30,2.7032343551742275e-38,0.0,0.0,4.393508778015166e-30,6.981239083961971e-58,2.1497705269101057e-06,1.66170713168306e-12,-1.0588720821369202e-31,7.0795945665823715e-34,1.825771121605201e-38,4.501092388756012e-39,5.5393891761305776e-61,2.354318141408224e-38,7.492711078704643e-38,-2.9445727848500436e-32,3.2270367984966543e-31,1.2009752050487225e-32,1.0385569663928757e-40,2.686170976159233e-78,3.5518690837432553e-65,1.1852599679795102e-45,2.174156918752812e-62,-5.148824208343972e-70,1.4735972218709411e-120,-4.4608245499670115e-100,6.242137845288199e-70,1.599621004943954e-72,-1.1687343544547625e-62,-1.1130371992101986e-89,3.76,0.0,0.5128383665691827,0.9993903989931311,7.602090599338983e-39,4.586990045867321e-89,0.06851723843222549,0.054399730415543,0.013831726861274112,2.3482092879622076e-06,0.0005995637926312651,0.000135622607806692,2.916963418998799e-10,7.757700195853542e-11,4.6421721864179765e-15,1.786967110029775e-05,6.199759940934463e-12,1.5212367200560976e-12,2.7525441275025386e-08,4.843591548598977e-12
9.660302746913353e-06,0.6884382029952317,1.2221247504629554e-32,3.233104159319871e-08,1.3957576510244983e-30,3.5254178965045204e-38,0.0,0.0,4.030104799522625e-30,8.561867334207566e-58,2.7370506269131615e-06,2.304242958061976e-12,-6.907859842536194e-31,1.0619354829979713e-33,-1.1683528626943225e-34,1.399365940148761e-39,6.1453460365399976e-61,3.0702690150738043e-38,1.1148159918644284e-37,-4.458102324694026e-33,2.841485782572265e-31,3.0313515683289724e-32,2.5357885190285213e-41,1.0000586334954623e-77,3.8981936027248e-65,2.2593735247982456e-45,1.0036438177770116e-61,2.4245844447536934e-69,2.24858104725181e-120,-1.2159677633439505e-99,5.759101716059501e-70,2.367717584345059e-72,9.165750665931022e-62,-2.9677263658075804e-89,3.76,0.0,0.5072382808348517,0.9993886158725971,9.94706729878413e-39,6.578233259026556e-89,0.07414221253970316,0.05883016564999171,0.014975312754715553,2.3275048111404316e-06,0.0005995627095931695,0.00015992363609650855,3.447672015050371e-10,7.897959975216668e-11,5.015034023402169e-15,2.0841023205240002e-05,8.929994678078898e-12,2.185570413914442e-12,3.24261281479776e-08,6.970741065955175e-12
9.999999999999997e-06,0.68907534853109,2.607091797186959e-32,3.457225519717033e-08,1.2153277524813031e-30,3.8790765181196425e-38,0.0,0.0,3.686035108606282e-30,9.557449676014071e-58,3.0219060126998644e-06,2.635008393189552e-12,-7.931220855575555e-31,1.254009677694451e-33,-2.7317322807016044e-33,9.969148394896414e-40,6.677436357483042e-61,3.378188259161653e-38,1.2227719198131289e-37,-1.317697062765081e-32,2.5070121007396614e-31,9.901132694877422e-33,1.9851279820480188e-41,1.6630854779249433e-77,4.213123895456672e-65,3.342241161066421e-45,1.3278736932105839e-61,4.189340014209334e-69,2.6992497875721295e-120,-2.842238072735103e-99,8.555901274013992e-70,2.942646805384665e-72,1.3209796010449255e-61,-4.1224110683976336e-89,3.76,0.0,0.504815721225031,0.9993877954848993,1.0970923635431116e-38,7.695617332945975e-89,0.07657625159607721,0.06074545621214319,0.015470575276196195,2.3185469576988775e-06,0.0005995622116811174,0.00017111819665519958,3.692345291206891e-10,7.95859288139211e-11,5.175980707263799e-15,2.219344164060961e-05,1.0367026522325614e-11,2.5347768162448797e-12,3.468165105079015e-08,8.089858519988573e-12
1.0361482069088855e-05,0.68907534853109,-9.212638717670444e-32,3.7034137617901284e-08,1.073162379792489e-30,4.206660677727193e-38,0.0,0.0,3.224157253019313e-30,1.0242412104895425e-57,3.3449490896310506e-06,3.0239503507166406e-12,-2.3411200323158077e-31,1.4872363580422806e-33,-1.2004604691861853e-32,3.317360689218202e-39,7.296404384162636e-61,3.6633247489632545e-38,1.1960690162331238e-37,1.4425997170716797e-32,2.353100868633485e-31,-6.59839980071982e-33,6.982653202755643e-41,1.650503532825826e-77,4.603883191299843e-65,3.2202899284270827e-45,3.470598358129802e-62,5.881114633437817e-69,3.1166282696281654e-120,-1.1693016439691063e-99,5.1943236515935696e-70,3.53525479791541e-72,1.284033774902665e-61,-5.287357981614033e-89,3.76,0.0,0.5022505084528012,0.9993868941186749,1.1918014284390946e-38,8.220738634744158e-89,0.07915409665354373,0.06277267088036292,0.0159953717026794,2.30906079352402e-06,0.0005995616648580918,0.00018342740458848064,3.961503718066353e-10,8.022767781884168e-11,5.3461731748866715e-15,2.366928326491448e-05,1.2079156840629943e-11,2.9505169071780957e-12,3.716038412209612e-08,9.422878406659874e-12
1.1062661391264358e-05,0.6897064637215987,-8.281621549244732e-32,4.2033608619582815e-08,1.305621680887198e-30,4.548293738993087e-38,0.0,0.0,-3.1427530000886927e-31,1.0531124915007791e-57,4.032057122010618e-06,3.896354315712743e-12,-1.0213008241581844e-30,2.0355421635591847e-33,1.7735760488878217e-31,2.6094153379450542e-39,8.810504381196099e-61,3.9603138245015324e-38,9.292520637872175e-38,-3.3881082661909125e-31,-1.5669495873854715e-31,-2.77742400428745e-31,6.155416762414419e-41,2.5570077723448063e-77,5.404024388675399e-65,5.869024233398798e-45,-5.128427584341437e-62,6.669190028432281e-69,4.247561697951376e-120,4.3526886611901693e-100,-6.104109373994405e-71,4.296713068715499e-72,5.663343826002027e-62,-5.45132008726976e-89,3.76,0.0,0.4973117826999548,0.9993850630129923,1.3516960085867128e-38,1.0741171930554097e-88,0.08411854515407956,0.06667308653396808,0.017006832193373695,2.2907949504461435e-06,0.0005995605546675122,0.00020846297277935555,4.5092898097940813e-10,8.14623843132326e-11,5.673166876137452e-15,2.663656842424924e-05,1.5992126001119153e-11,3.899653332065744e-12,4.219772245262796e-08,1.2468338962264978e-11
1.176384071343986e-05,0.6903316085126395,4.308873079623595e-31,4.732529838822136e-08,2.099663386554074e-30,3.50847938791722e-38,0.0,0.0,-4.216305022528304e-30,1.202864209523162e-57,4.802085695705947e-06,4.9403802000036e-12,-1.2716109665683941e-30,2.730414256908901e-33,2.065473618947398e-31,-1.924499364239959e-38,6.496135154839754e-61,3.0534599591035447e-38,3.4167660616774636e-38,-2.714300283242208e-31,-5.046694743136278e-31,-6.893399409512401e-32,-4.922286113216558e-40,1.2171538198025213e-77,4.374107401149015e-65,4.230448524967542e-45,-2.7689922257813756e-61,2.1386129007179662e-69,5.208871594593015e-120,5.833148900910091e-100,-1.0283065059459393e-69,5.358578192890445e-72,-1.4579812869382715e-61,-6.616157383025259e-89,3.76,0.0,0.49242162127892486,0.9993831239240227,1.1202077722341212e-38,9.72510804845806e-89,0.08903602958736799,0.07053182735734367,0.018009777610609495,2.2727055290875382e-06,0.0005995593798404707,0.00023501587793267901,5.090709872377348e-10,8.268385083737795e-11,5.9960697242366616e-15,2.9736436569555735e-05,2.0780038040183857e-11,5.059586037153285e-12,4.753481820084953e-08,1.6193245132772903e-11
1.2465020035615362e-05,0.6909508422382742,2.3241551441789735e-31,5.29050828106388e-08,2.686283017823146e-30,1.8102600229143756e-38,0.0,0.0,-7.343687250491918e-30,1.3327782388625048e-57,5.6585725864956005e-06,6.1757638542337904e-12,1.8131211169598509e-31,3.597837169630047e-33,-1.415363855472579e-31,-1.3431769747390913e-38,1.9012932322513826e-61,1.573032527155038e-38,-3.0764496460899963e-37,3.771412546733629e-31,-7.414030291944357e-31,9.811117088434882e-32,-3.308543520540901e-40,3.091045990641653e-77,1.8927455786563265e-65,-4.485071132894026e-45,-3.923351352069356e-62,-3.308244525858263e-68,8.384113015479231e-120,3.8987390289670704e-99,-1.4987059605823914e-69,-2.61242345553187e-72,-1.5310561644424567e-61,-1.1997341697995737e-88,3.76,0.0,0.4875795466350528,0.9993810782022383,6.882346846516215e-39,1.2088877755855888e-89,0.09390701668299463,0.07434930405573116,0.0190042905192651,2.2547907939394992e-06,0.000599558141185236,0.00026307175673864,5.70544566020233e-10,8.389220771525744e-11,6.314935458924737e-15,3.296265470634053e-05,2.6560304744817064e-11,6.458410846787411e-12,5.316841379316602e-08,2.068856863213903e-11
1.3166199357790864e-05,0.6915642236265214,2.770670535757999e-31,5.87688700545328e-08,2.951163377890117e-30,-1.5183934951820412e-38,0.0,0.0,-6.097330449739389e-30,1.7041495096062818e-57,6.604888008197347e-06,7.623009419355565e-12,1.0950556129647085e-30,4.666251210882391e-33,-2.7554359490082015e-32,-2.2441887077497648e-38,-7.508278071755987e-62,-1.3277839500303043e-38,-7.966747679267867e-37,7.038716609824704e-31,-1.0429148569019956e-30,-4.058822912942005e-31,-4.916024866781745e-40,7.901052471872618e-77,-2.3014413427487807e-66,3.686466034969196e-45,5.183894211919153e-61,-6.7984948660508735e-68,1.0534329684734572e-119,7.487177206374806e-98,-1.2160133361164785e-69,3.2226116926107767e-72,1.4194870050707864e-61,-2.1235361624137572e-88,3.76,0.0,0.48278508590975927,0.9993789271803925,-1.9991504219137225e-39,-1.0593008420634435e-88,0.09873196840645711,0.07812592333185948,0.01999045267333601,2.237049026631696e-06,0.0005995568394994754,0.00029261634541584907,6.353181137666308e-10,8.508758400494918e-11,6.629816979149057e-15,3.630919276208501e-05,3.345635553804671e-11,8.125651666789185e-12,5.9095317247680996e-08,2.6049930822042714e-11
1.3867378679966366e-05,0.6921718108065735,-7.705658917189879e-31,6.491260073717238e-08,2.011971313936566e-30,-6.713910726738307e-38,0.0,0.0,-3.407479719953638e-30,2.0332253829120035e-57,7.644240077308622e-06,9.303348685985412e-12,-2.976270730445527e-31,5.966572920367005e-33,-5.004018351347009e-32,-6.331281001042467e-38,-5.126595602932204e-61,-5.854803687477858e-38,-3.4371647439724134e-38,1.9280796384682352e-31,-1.5276075561679488e-30,-2.8240133621379767e-31,-1.5761283264248378e-39,4.1570012810677495e-76,-2.8202575730617973e-65,-2.1539285888662823e-44,-3.203791686778062e-61,-5.911539991070655e-68,1.014215410171864e-119,1.3316219593908327e-97,-5.480229784840088e-69,5.977573461210226e-72,1.2830930738929725e-61,-2.8614281897037766e-88,3.76,0.0,0.4780377708943612,0.9993766721737958,-1.608506750323454e-38,-2.0161736788725304e-88,0.10351134201088368,0.08186208792436656,0.020968345023904544,2.219478525761787e-06,0.000599555475570426,0.00032363547978261795,7.03360249020398e-10,8.627010751067752e-11,6.940766359133014e-15,3.977021756930557e-05,4.15973854399039e-11,1.0092200594681839e-11,6.531240044790219e-08,3.2377407882886217e-11
1.4568558002141868e-05,0.6927736613149152,-1.8033646100114408e-30,7.133224807956984e-08,8.778389799015292e-31,-1.533815887285728e-37,0.0,0.0,-4.689422888878817e-30,2.576625100819007e-57,8.779680116724422e-06,1.1238701938290152e-11,-1.5287451484923538e-30,7.532210251439427e-33,-1.857582814780205e-31,-7.876589066689916e-38,-2.032221707584931e-61,-1.3368666360705828e-37,-1.4825205258827795e-36,-4.046546410442066e-31,-1.9355937443179607e-30,2.5249731128186755e-31,-1.973459510678193e-39,7.279543469379973e-76,-1.6165126026791645e-65,-5.735135208178673e-44,9.762678177977288e-62,-1.6975483964604858e-67,2.0919455228724757e-119,6.392844340331436e-98,5.688965187652346e-69,-3.3562773750533337e-71,1.1271735291258686e-61,-1.6388060856476216e-88,3.76,0.0,0.4733371379843381,0.9993743144805883,-4.00780534275353e-38,6.917859398611042e-89,0.10824559008811167,0.08555819664587147,0.021938047727031906,2.2020776067267517e-06,0.0005995540501750503,0.00035611509529969815,7.746398093236268e-10,8.743990479475161e-11,7.247834864182022e-15,4.334008702002396e-05,5.1118109380401734e-11,1.2390259524426689e-11,7.181659746126034e-08,3.977534088232314e-11
1.526973732431737e-05,0.6933698321019168,-3.901597835029919e-31,7.802381804612117e-08,9.505055074091465e-31,-2.5407075402005036e-37,0.0,0.0,-1.0470895225071055e-29,3.120757672547664e-57,1.0014107798902962e-05,1.345164027247236e-11,-8.725024846243396e-31,9.399069284872603e-33,5.347242548369282e-31,-5.720111208735097e-38,-3.6697514833288846e-61,-2.2139980528450005e-37,-1.8658030775427145e-36,-9.33472864513673e-31,-1.8221472976145504e-30,1.910015325334438e-32,-1.2631181131614459e-39,5.37807323554296e-76,-3.088806188509637e-65,-6.775623146531633e-44,5.681499899318363e-61,-4.2473043750654225e-68,4.4559647909104305e-119,-7.885876847076828e-97,1.913451031421224e-68,3.7567530619283045e-71,-2.994841838042282e-63,-1.1240924102894586e-88,3.76,0.0,0.46868272813405687,0.9993718553820055,-6.821244958556668e-38,2.2325999983552163e-88,0.11293516061911955,0.08921464442069064,0.022899640151571424,2.184844601555916e-06,0.000599552564080194,0.0003900412270846969,8.491258519983716e-10,8.859710118939759e-11,7.551072966127052e-15,4.701334439132165e-05,6.215852293239541e-11,1.5053283280675246e-11,7.860490290256006e-08,4.835215081246075e-11
1.5970916646492873e-05,0.6939603795380903,8.148050079412497e-32,8.498334947039887e-08,1.3106079090984593e-30,-3.3758445391857204e-37,0.0,0.0,-1.7434032009973686e-29,3.39713947267867e-57,1.1350276136057252e-05,1.5965349310418e-11,-1.2195972683389887e-30,1.1605548946441432e-32,1.3792798046425104e-31,-4.998824334414666e-38,-8.389207836841597e-61,-2.9412877103782732e-37,1.4316556766998163e-36,-6.183472990549619e-31,-1.754354517580193e-30,-3.378987573416952e-31,-1.1126145465102427e-39,3.9873474486438833e-76,-4.729237751834018e-65,-8.729590464946378e-44,-4.642868903717877e-61,2.8150437287263632e-67,1.1678899068558222e-118,9.89384505121294e-97,3.279303906064687e-69,-4.922305165494868e-71,2.7907824743654925e-62,2.3073550036745806e-88,3.76,0.0,0.46407408681194184,0.9993692961426394,-9.128036380309418e-38,4.971347032719492e-88,0.11758049702383404,0.09283182232220714,0.023853200886905054,2.1677778587457115e-06,0.0005995510180427528,0.0004254000098998417,9.267876564266906e-10,8.974182080848484e-11,7.850530358276222e-15,5.0784712833966185e-05,7.486366948863811e-11,1.8115924308324187e-11,8.567437034040728e-08,5.822015862637693e-11
1.6672095968668375e-05,0.6945453594203782,-9.434483721433626e-31,9.220691416751205e-08,1.6196495282617556e-30,-4.584065232161031e-37,0.0,0.0,-2.303370188065058e-29,3.82234238122586e-57,1.2790796322138275e-05,1.8803594256759492e-11,-1.9428535081786416e-30,1.419253270424288e-32,-5.784600520142781e-31,-1.455557135180347e-37,5.300062173322936e-61,-3.993524067853162e-37,-4.1664739328031286e-36,2.2496832368993692e-32,-1.956711686948581e-30,9.903874423557493e-32,-3.495185795738318e-39,9.609260888470654e-76,1.704265957751505e-65,-1.5362151806661112e-43,1.6717476368534684e-60,2.1905203877328344e-67,1.8033870769430973e-118,2.3922675391201945e-96,2.0995941833715304e-68,-3.763144822144709e-71,7.99404769166742e-61,2.699648561936149e-88,3.76,0.0,0.4595107639560848,0.9993666380106958,-1.2468640819738023e-37,2.927213895305168e-88,0.12218203821032292,0.0964101176098956,0.024798807750604016,2.1508757430961067e-06,0.0005995494128098151,0.0004621776781141876,1.0075947223354865e-09,9.087418655914431e-11,8.146255970153704e-15,5.464909001909701e-05,8.938341380510721e-11,2.1613978853312766e-11,9.302211074547088e-08,6.949541018205198e-11
1.7373275290843877e-05,0.6951248269783128,-3.2002501048519936e-30,9.96906170334733e-08,-1.6857948102366499e-31,-6.112105043046225e-37,0.0,0.0,-2.562260083810476e-29,5.329238089873581e-57,1.433814243135225e-05,2.1990686248180836e-11,2.8001667165232555e-31,1.720337530445883e-32,2.0052683099752955e-31,-1.335734228266092e-37,2.021911115813107e-60,-5.324265243692811e-37,-3.8589377850798556e-36,3.691344867751139e-31,-2.291744422422634e-30,8.796237372471582e-33,-2.9335041809289686e-39,3.5509035104126493e-75,1.105237902944147e-64,-3.306899150018997e-43,1.9470938322165892e-60,-2.2447906243575355e-67,2.51236994463547e-118,-1.2431533182161936e-96,9.240131210916107e-68,2.3100376926614844e-70,1.0991467139729287e-60,1.4523538373728328e-88,3.76,0.0,0.45499231393029005,0.9993638822182437,-1.6710866643104098e-37,-4.215291860766915e-88,0.12674021862338558,0.09994991376600733,0.025736537796014442,2.1341366355486305e-06,0.0005995477491188118,0.0005003605656413729,1.0915167685175942e-09,9.199432015328486e-11,8.438297981940054e-15,5.86015429379675e-05,1.0587222171769993e-10,2.558433460515831e-11,1.0064529097937081e-07,8.229750595299715e-11
1.807445461301938e-05,0.6956988368801249,-7.1690465751192266e-31,1.0743059613189014e-07,-1.3226625111003503e-30,-7.855556862194834e-37,0.0,0.0,-2.2032667100469653e-29,7.297752261573608e-57,1.5994655976623013e-05,2.555144995719084e-11,2.549822193092362e-30,2.0683876726245698e-32,5.847962360659826e-31,-6.666647832744565e-38,4.881894046533125e-60,-6.842453220056119e-37,3.6189975810442404e-36,1.8589960317371455e-31,-2.2223481871784697e-30,-1.35954490728293e-31,-1.3996207460984506e-39,2.642734335167183e-75,3.127584791607103e-64,-2.4042934557428415e-43,-4.406616196974022e-61,1.520046068054377e-67,3.501859734668739e-118,-2.5185903484620986e-96,6.1887274276626646e-68,-1.0081322285989525e-70,1.0118185904457842e-60,1.905370307116362e-88,3.76,0.0,0.4505182954805526,0.9993610299814643,-2.1593672546971326e-37,-4.256161540958226e-88,0.13125546829254697,0.10345159053191608,0.02666646731976867,2.1175589330260893e-06,0.0005995460276976759,0.0005399351058537563,1.178523734500418e-09,9.310234211900648e-11,8.726703838386415e-15,6.263730285115705e-05,1.2448894584590256e-10,3.006491979519188e-11,1.0854113232335654e-07,9.674943538711001e-11
1.877563393519488e-05,0.6962674432387688,2.7890841755462292e-30,1.1542302276833328e-07,-1.4256957039523929e-30,-9.034784622466572e-37,0.0,0.0,-1.3723749600069625e-29,8.170901545667386e-57,1.7762550331767743e-05,2.951119240958667e-11,1.1531088795625528e-30,2.468225438584647e-32,-7.838013647497758e-31,-8.567708508614559e-38,5.34541366742109e-60,-7.868689357831462e-37,-2.971986931084546e-36,3.4557446123798727e-31,-1.7547216768605052e-30,4.892357755475531e-31,-2.281039442108584e-39,6.188048799406288e-75,3.37363220704244e-64,-3.2554962883300444e-43,-1.2184520812326646e-60,-3.3729652397032596e-67,7.020513318353939e-118,1.2352770279429284e-95,-3.703855505242871e-68,2.1271628535010934e-70,-2.6312596972377063e-61,-1.1979077515109068e-87,3.76,0.0,0.4460882716919628,0.9993580825008918,-2.51167185496971e-37,-5.815352249527695e-88,0.13572821287946457,0.10691552394412732,0.027588671869222512,2.1011410482739016e-06,0.0005995442492649771,0.0005808878314738311,1.2685857804283241e-09,9.419837181190718e-11,9.011520262559988e-15,6.675176038328548e-05,1.4539661721083845e-10,3.509465367871823e-11,1.1670690904583571e-07,1.1297741583164785e-10
1.9476813257370384e-05,0.6968306996178762,3.145109807928979e-30,1.2366410155274592e-07,3.622100906402196e-31,-1.0194243229249424e-36,0.0,0.0,-6.301506960046166e-30,7.955565332063711e-57,1.9643915021323717e-05,3.389567297360244e-11,5.673538607869474e-31,2.924911522118429e-32,-1.4801269833777154e-31,-1.3985665065835381e-37,6.232557562498695e-60,-8.877470975952998e-37,-1.2380542763867444e-35,1.7184400830442613e-31,-8.110138714810102e-31,5.408218767587276e-31,-3.1498830419723286e-39,1.09478010752117e-74,3.815808542411837e-64,-5.5683332137563535e-43,2.1339454466638904e-60,-1.2202821212277207e-66,1.15962086080865e-117,3.176646439782175e-95,5.50878593091515e-68,1.3319442291608186e-70,-2.9058305090539386e-61,-1.6193350144875712e-87,3.76,0.0,0.44170180994603797,0.9993550409616508,-2.8606475610789625e-37,6.55494243274767e-88,0.1401588737247563,0.11034208636995349,0.028503226249819557,2.084881409702983e-06,0.0005995424145300574,0.0006232053744438161,1.3616732852250005e-09,9.528252742628887e-11,9.292793269376015e-15,7.094046075908415e-05,1.6876224266097158e-10,4.071339838093191e-11,1.2513994700777504e-07,1.3111073593338367e-10
2.0177992579545886e-05,0.6973886590376372,-2.295189314229029e-30,1.3215007045027318e-07,-1.9635643387536004e-31,-1.0866830113993651e-36,0.0,0.0,-5.399353925060404e-30,7.299058235599316e-57,2.1640719882076197e-05,3.873107447799218e-11,5.909982379833724e-31,3.443741357000259e-32,4.505640066264657e-31,1.558514144928793e-38,7.381787909743345e-60,-9.461841512242705e-37,9.321979571742755e-36,-3.20762857712606e-31,-4.21093965187565e-31,-5.25028023613336e-31,7.715558964445236e-40,1.0115720298762602e-74,4.537347850300149e-64,-6.5297839172427095e-43,1.9336634089107654e-60,-2.992266892627208e-67,2.009309868693364e-117,1.551467720361206e-95,1.023155984767399e-67,3.1998224064386094e-70,1.1400033603697332e-60,9.363049117937927e-89,3.76,0.0,0.4373584818784716,0.9993519065336907,-3.053212077863517e-37,2.5553215674148144e-87,0.14454786789426047,0.11373164654285849,0.02941020453238307,2.0687784612342606e-06,0.0005995405241931915,0.0006668744657743411,1.4577568468700732e-09,9.635492600626431e-11,9.570568178551094e-15,7.519909917655642e-05,1.947566079300422e-10,4.696191212319183e-11,1.3383762230495636e-07,1.5128160340932334e-10
2.0879171901721388e-05,0.6979413739806104,-7.792402970219134e-30,1.4087720082086946e-07,-4.843364632329539e-30,-1.1872616681639032e-36,0.0,0.0,-7.627876522456113e-30,6.970250731245083e-57,2.37548191000745e-05,4.40439754191651e-11,-8.747692742237176e-31,4.030240663802135e-32,-1.5525988581375373e-30,-6.574438285960039e-38,1.413562810081025e-59,-1.033643364208562e-36,1.6918551242142982e-36,-1.1559016207127346e-31,-4.46601676338329e-31,9.081212305122055e-32,-1.7805851077727164e-39,3.8369697714023186e-75,8.519752122592228e-64,-2.350602232502069e-43,-1.1118875957042753e-61,1.1754761199862857e-66,2.6414991925642266e-117,-1.4210197667968072e-95,-3.783543181925534e-68,3.22038749935262e-70,2.045117267821812e-60,3.116523145294521e-87,3.76,0.0,0.43305786333729857,0.9993486803720136,-3.3464245977368697e-37,4.671128880790101e-87,0.148895608224735,0.11708456959747406,0.03030968006033635,2.0528306621447792e-06,0.0005995385789457082,0.0007118819353730888,1.556807283029097e-09,9.741568345675826e-11,9.844889627417499e-15,7.952351631323745e-05,2.2355408621702767e-10,5.3881803742571506e-11,1.4279735994613242e-07,1.7362499709025833e-10
2.158035122389689e-05,0.698488896397461,-1.0464913273490996e-29,1.4984179744802397e-07,-1.377815105554034e-29,-1.1998530123532964e-36,0.0,0.0,-1.1146223751510575e-29,6.870383902481923e-57,2.5987955126678164e-05,4.9861323220183605e-11,-1.172273454549414e-30,4.6901616628390186e-32,-7.788767558974587e-31,-7.156098787549126e-38,1.9025517565518486e-59,-1.0444191335228403e-36,-2.384507966190053e-35,4.94679965436316e-31,-6.2062889826322865e-31,5.9963903535685865e-31,-1.777260162792149e-39,2.3866210348135737e-74,1.1750092584776028e-63,-9.730629271446069e-43,1.0135769741700254e-60,-1.5611282288151032e-66,4.378296137402399e-117,-1.1591026050054142e-95,-6.404115565059575e-68,1.2611944090937329e-69,7.32082781966601e-61,3.026215553461446e-87,3.76,0.0,0.42879953434147217,0.9993453636168994,-3.386909409252087e-37,5.642961958341632e-87,0.15320250336900598,0.12040121710429091,0.03120172545685217,2.0370364869152777e-06,0.0005995365794701178,0.0007582147118542032,1.6587956297007813e-09,9.846491455441052e-11,1.011580158363838e-14,8.39096939618218e-05,2.5533245216707216e-10,6.15154884645335e-11,1.5201663256618307e-07,1.982785231205108e-10
2.2281530546072392e-05,0.6990312777126333,-1.1633313808223032e-29,1.590401985569338e-07,-2.4716616486626438e-29,-1.2590253356065521e-36,0.0,0.0,-1.2381566628792395e-29,7.658264647440677e-57,2.8341762477033414e-05,5.6210408506126525e-11,1.0867100950431793e-30,5.4294777378279e-32,8.902981172965213e-31,3.302622215761201e-38,2.2929588854392523e-59,-1.0957769186635941e-36,1.269865765085259e-35,1.3992746302699982e-31,-6.555522190830966e-31,-6.972855860031507e-31,1.2943194448183563e-39,4.019159504913429e-74,1.479432841235996e-63,-5.822161534514578e-43,2.5046600503031676e-60,-3.9176942956914753e-66,6.040328735373986e-117,4.0437917376454496e-95,1.134874646472594e-67,1.3933372483731949e-72,1.984989397106983e-61,2.0335564249027058e-87,3.76,0.0,0.42458307903984716,0.9993419573941261,-3.5664987100313004e-37,7.514855362316018e-87,0.15746895784057224,0.12368194710402669,0.03208641263193205,2.02139442507935e-06,0.0005995345264402666,0.0008058598223292365,1.763693140364381e-09,9.950273295838333e-11,1.0383347357272713e-14,8.835375079157629e-05,2.9027270107568113e-10,6.990614496885268e-11,1.614929591734086e-07,2.253822752045866e-10
2.2982709868247894e-05,0.6995685688299519,-8.450392462930643e-30,1.6846877582245094e-07,-3.257776610442075e-29,-1.2946858192345448e-36,0.0,0.0,-1.270203228985812e-29,8.113911498780964e-57,3.0817771414344065e-05,6.311884036096526e-11,-3.8119177203870193e-31,6.254377438673395e-32,-1.1735836072165314e-30,-4.3239615324094766e-38,2.4750808963971333e-59,-1.1266425212969444e-36,1.2246684738272576e-35,1.0489405107756027e-31,-1.4062496661127693e-30,-7.331662546625596e-31,-1.2037985181940642e-39,6.2184420082013806e-74,1.5418009127638778e-63,-4.46221496745586e-43,5.079220220349327e-61,-4.493991067999234e-66,9.16502243721404e-117,-6.7233649906713e-96,5.796935081413792e-68,1.2872293742165522e-69,1.2949544472931346e-60,-2.0444580430305512e-89,3.76,0.0,0.42040808567056787,0.9993384628151863,-3.675718466269304e-37,6.328334288135566e-87,0.16169537205767487,0.12692711414167393,0.03296381278941592,2.0059029810741703e-06,0.0005995324205214541,0.0008548043921803886,1.8714712864279158e-09,1.0052925122106408e-10,1.0647569612706293e-14,9.28519382319938e-05,3.28558873225229e-10,7.90976736630555e-11,1.7122390393010294e-07,2.550786988358482e-10
2.3683889190423397e-05,0.7001008201381581,-6.774886146923962e-30,1.7812393436712627e-07,-3.8416413785824854e-29,-1.5600505094333208e-36,0.0,0.0,-1.5052409001585333e-29,8.757871114476609e-57,3.3417411523256195e-05,7.061452253181024e-11,-2.942091603650964e-30,7.171260070444731e-32,-1.1184905689583743e-30,-4.45325121351571e-37,3.460065553711447e-59,-1.3576579516318406e-36,-4.136697428421794e-35,7.738490556977083e-31,-2.2792558637695487e-30,5.737586725978362e-31,-1.0531153121362916e-38,7.70830983621391e-74,2.0771599979588819e-63,-1.0668724168220856e-42,-3.7877942642938907e-60,-4.782961459569576e-66,1.1490035637369586e-116,-7.610734758615593e-95,-6.890080069485385e-68,2.1754003969939088e-69,-1.5261596769235867e-62,-1.102443652051375e-87,3.76,0.0,0.4162741465208546,0.9993348809775005,-4.42700541486422e-37,4.0001842885266175e-87,0.16588214238683913,0.1301370693002304,0.033833996433923,1.990560674092621e-06,0.0005995302623705446,0.0009050356448167793,1.9821017565988484e-09,1.0154458079867156e-10,1.0908510380638292e-14,9.740063647518936e-05,3.703778832662943e-10,8.913465610585419e-11,1.8120707496555755e-07,2.8751245940641356e-10
