Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864),S(923),S(304),S(964),S(1434),S(335),S(220),CF2O(49),S(879),C2H2F3(67)
2.3059061739980926e-19,0.7008117928508093,3.1406253189242892e-24,1.564558540106181e-25,8.539841350283286e-37,1.283269476149797e-36,0.0,0.0,2.939095027998316e-19,9.085882310257595e-35,8.340143321914247e-47,3.536192267337028e-66,1.4463776430289976e-49,3.850577433361403e-102,3.807685436360592e-75,7.266898184291559e-75,6.750762494683807e-76,3.950339007973036e-33,6.834021036185889e-113,3.4850838963855036e-65,1.1103043591073118e-100,1.855189657524597e-118,4.750241134802123e-78,3.522354353154963e-84,9.670535432722332e-54,9.367789482406244e-107,7.321900712199257e-107,4.284697223366029e-122,2.354629473511925e-162,3.4794605207271995e-131,1.604555509287692e-52,4.6150025651088314e-138,5.876487617258888e-115,5.85682188554605e-137,3.76,0.0,0.7403644949882499,0.9999999999996287,2.5024657736079083e-49,1.4204898514459542e-106,2.5163591482032217e-15,1.589948712350061e-15,4.895367086505565e-16,4.368737272025989e-16,3.711738317592135e-13,1.419248639062766e-31,3.387713963938403e-49,5.2168830719505005e-30,4.826645795433389e-38,1.5830733514967313e-32,2.833689136974517e-80,1.8669144260896116e-78,1.8777035610013887e-35,1.8982297438011745e-80,2.9811863683135207e-37,1.525564838659815e-95,1.4212052631360905e-78,1.0874584044430565e-81,2.0918650863037402e-80,8.652803584507515e-79,1.0671262742964728e-96,1.0296017262675175e-95,1.3223171555642878e-92,1.297778793756773e-37,3.950339007973036e-33,2.415759052847581e-49,2.9391264342515076e-19
4.613815741718164e-19,0.7008117928508096,6.283979245083131e-24,3.1304763842892624e-25,3.418162087410184e-36,5.136422202350408e-36,0.0,0.0,5.880743570354829e-19,3.6367207733686486e-34,6.6771858226478465e-46,5.662514949173952e-65,1.1579815742686297e-48,1.233706103490935e-100,6.099386644332639e-74,1.1636818858011641e-73,1.0811617151218086e-74,1.5811650917131664e-32,8.767034110785883e-111,5.5826234908519843e-64,7.1174910253191895e-99,2.3785308666956714e-116,7.609230813346637e-77,1.1285449678692154e-82,7.7423084477966245e-53,6.005936863138404e-105,4.694263615424138e-105,5.4946876232994866e-120,1.2085255643150312e-159,4.462646624588961e-129,1.2846200462212403e-51,1.184203300393672e-135,7.537179168042905e-113,1.5028525716406565e-134,3.76,0.0,0.7403644949882473,0.9999999999992573,2.0034942260095738e-48,9.104043887149326e-105,5.034904533720249e-15,3.181278787683955e-15,9.794987315595471e-16,8.741270144767247e-16,7.426701426534991e-13,5.680693225055532e-31,2.7122310463165688e-48,2.0881127867015336e-29,1.931916177886252e-37,6.336419015148636e-32,9.082023279473492e-79,5.983493407392682e-77,7.515707682745166e-35,6.083859554246421e-79,1.1932514672462018e-36,9.779170859888883e-94,4.554987740078389e-77,3.48532321881775e-80,6.70446421523259e-79,2.7732386916576973e-77,6.840489437084833e-95,6.59994969940588e-94,8.476313213720231e-91,5.19449762033128e-37,1.5811650917131664e-32,1.9340768175475377e-48,5.880806410147289e-19
9.229634877158308e-19,0.7008117928508103,1.2570687101593891e-23,6.262312073835107e-25,1.367710071523541e-35,2.0552379316987848e-35,0.0,0.0,1.1764040655063395e-18,1.4551620141641751e-33,5.3437779926886226e-45,9.063711616757812e-64,9.267371941639651e-48,3.950295823071858e-99,9.764694312754816e-73,1.8626739626480935e-72,1.7306909997364848e-73,6.326719933500189e-32,1.1234291866774309e-108,8.93739239418211e-63,4.5588916918656306e-97,3.047010384877437e-114,1.218184995585745e-75,3.6135720566049855e-81,6.1961998071483376e-52,3.8471794675265386e-103,3.006970427643532e-103,7.039783454190855e-118,6.195227897867362e-157,5.71791424286028e-127,1.0280864597929812e-50,3.03510185551178e-133,9.657377447421702e-111,3.8517971084539425e-132,3.76,0.0,0.7403644949882423,0.9999999999985143,1.6034042841939536e-47,5.830722539304459e-103,1.007199530475427e-14,6.363938938565676e-15,1.9594227773848477e-15,1.7486335888036592e-15,1.4856627635364871e-12,2.273017234666337e-30,2.1706091395096455e-47,8.355171031308864e-29,7.730181145031356e-37,2.5353929636113807e-31,2.9085242239917624e-77,1.9162178917417948e-75,3.007262040986537e-34,1.9483602230738788e-77,4.7745601536483355e-36,6.263651500824967e-92,1.4587379662852994e-75,1.1161771663862328e-78,2.1471092936336378e-77,8.881316043038593e-76,4.3813982325084385e-93,4.227330254117959e-92,5.429158850488795e-89,2.0784759317959525e-36,6.326719933500191e-32,1.5478495361804596e-47,1.1764166361934443e-18
1.8461273148038594e-18,0.7008117928508116,2.5144102831387717e-23,1.2525983457645507e-24,5.471730888042201e-35,8.222290023637396e-35,0.0,0.0,2.3530634824462667e-18,5.8215956012499636e-33,4.275834303243575e-44,1.4504889486751464e-62,7.415305599272016e-47,1.2644848574664712e-97,1.562805295550833e-71,2.980904860423065e-71,2.7697715997850995e-72,2.5310999476535167e-31,1.438789129926649e-106,1.4303985040927146e-61,2.9188744463701942e-95,3.901768252630726e-112,1.949662636643164e-74,1.156699695650595e-79,4.9579012704184e-51,2.463276971473919e-101,1.9253068443301796e-101,9.015138441746999e-116,3.173897876727334e-154,7.322597413575022e-125,8.226253710074315e-50,7.774397105134578e-131,1.2367711413645054e-108,9.866357848903946e-130,3.76,0.0,0.7403644949882322,0.9999999999970283,1.282967041195051e-46,3.732986033183406e-101,2.014617684682218e-14,1.272925924118484e-14,3.9192708690647274e-15,3.4976467365722595e-15,2.9716480016801305e-12,9.09354903928647e-30,1.7368171031434534e-46,3.342612461901289e-28,3.092575814084224e-36,1.014322280922833e-30,9.310921880252267e-76,6.134298250347646e-74,1.2031006388413645e-33,6.237194007333655e-76,1.910134964266204e-35,4.010331932868603e-90,4.669789272519691e-74,3.5731654948867324e-77,6.873440061419097e-76,2.8431339516755225e-74,2.8052105442837905e-91,2.706567806889547e-90,3.476044147438422e-87,8.315259301902823e-36,2.5310999476535184e-31,1.2385149130486704e-46,2.35308862654911e-18
3.692454968979917e-18,0.7008117928508141,5.029093435806459e-23,2.5053326244141173e-24,2.188870489872605e-34,3.28918369164922e-34,0.0,0.0,4.706382316318978e-18,2.3288277629116137e-32,3.420992243782516e-43,2.321018421169879e-61,5.932807767745684e-46,4.046977531094012e-96,2.500851903819123e-70,4.769949065300602e-70,4.43216744655505e-71,1.0125223815756686e-30,1.842162109165274e-104,2.2889702383213236e-60,1.8684585463532765e-93,4.995284401228372e-110,3.119913626229974e-73,3.7020097569783437e-78,3.9666976328161904e-50,1.5768436433891478e-99,1.2324670975962414e-99,1.1542075969903967e-113,1.62553285227043e-151,9.375272411349184e-123,6.581627858236672e-49,1.9908265320057694e-128,1.5834683590831144e-106,2.5265248169489843e-127,3.76,0.0,0.740364494988212,0.9999999999940563,1.0264710895944312e-45,2.3895347136951843e-99,4.0294539930957456e-14,2.5459899849846065e-14,7.838967052541599e-15,6.995673028568387e-15,5.943618463478089e-12,3.637715657331814e-29,1.389585613360787e-45,1.3371537983727374e-27,1.237131002160153e-35,4.0576193417832926e-30,2.98007823016167e-74,1.9633596793110234e-72,4.8127942359680185e-33,1.996292781302356e-74,7.641161719688486e-35,2.5671229395241894e-88,1.494625072847709e-72,1.1436367779508927e-75,2.1999313705517743e-74,9.099809524627126e-73,1.7956918413626734e-89,1.7325479332284442e-88,2.225110750726433e-85,3.32637614667575e-35,1.0125223815756696e-30,9.909060556753445e-46,4.706432607253384e-18
7.385110277332033e-18,0.7008117928508192,1.0058459767977521e-22,5.010801189263197e-24,8.755838254133642e-34,1.315727018015768e-33,0.0,0.0,9.413019984035831e-18,9.315690109938622e-32,2.7369237270076726e-42,3.7138183742554906e-60,4.7464715571987354e-45,1.295133976752898e-94,4.0016538371026957e-69,7.632319586502439e-69,7.091894285635105e-70,4.050254351564207e-30,2.358295251381222e-102,3.662618510051878e-59,1.195934736930465e-91,6.394617601322093e-108,4.992224616577601e-72,1.1847344513694017e-76,3.1735087710853145e-49,1.0092908130161715e-97,7.888655871732035e-98,1.4775584767465088e-111,8.324001175848152e-149,1.2001851528512505e-120,5.2655522731843816e-48,5.0972596049688514e-126,2.027096380837051e-104,6.468847370695031e-125,3.76,0.0,0.7403644949881717,0.9999999999881124,8.212158575200254e-45,1.5294378069754234e-97,8.059126609922589e-14,5.092118108086009e-14,1.5678359419963786e-14,1.3991725598396346e-14,1.1887559329116688e-11,1.4551454736932426e-28,1.111721266067216e-44,5.34883279636369e-27,4.94872535400315e-35,1.6231137855792498e-29,9.537183659863545e-73,6.283365821131971e-71,1.925196039550631e-32,6.388762154232175e-73,3.0565890750097306e-34,1.6431220622654617e-86,4.783268291917077e-71,3.659995858653312e-74,7.040469404179904e-73,2.9122240192490284e-71,1.1493570610531287e-87,1.1089409420428775e-86,1.424212503520636e-83,1.3306059791355686e-34,4.050254351564217e-30,7.927624991061872e-45,9.413120568633701e-18
1.4770420894036262e-17,0.7008117928508295,2.0117192539662404e-22,1.0021738349161138e-23,3.502406571967804e-33,5.263015180769638e-33,0.0,0.0,1.882629531935525e-17,3.726351856961522e-31,2.1895909630945136e-41,5.942260542965928e-59,3.7972674103855657e-44,4.144596997759663e-93,6.402878853464462e-68,1.2212032295293669e-67,1.1347372064770832e-68,1.6201347177568393e-29,3.0188277082163985e-100,5.8604025326760325e-58,7.654370448576797e-90,8.185528895322182e-106,7.987849838333999e-71,3.791296402036065e-75,2.538867300720305e-48,6.4598163700850845e-96,5.049017095212301e-96,1.8913854402410315e-109,4.262214568919985e-146,1.5363332045103704e-118,4.212541843333835e-47,1.3049936736272148e-123,2.594847811607095e-102,1.6561457697344534e-122,3.76,0.0,0.7403644949880911,0.9999999999762245,6.569882825414629e-44,9.78883596132459e-96,1.6118471843575416e-13,1.018437435976545e-13,3.1357144156681964e-14,2.7983830681395087e-14,2.3775440828564617e-11,5.820700321033243e-28,8.893981239233795e-44,2.1395766142141538e-26,1.9795303995027163e-34,6.492587265568418e-29,3.05204814975777e-71,2.0107754440411375e-69,7.700940901348319e-32,2.0445039806276198e-71,1.2226605160186078e-33,1.0516504080054243e-84,1.5307207475414003e-69,1.171255998114508e-72,2.2530605000042876e-71,9.319572846945238e-70,7.356250922080125e-86,7.097574910563482e-85,9.115413356619009e-82,5.322543226236903e-34,1.6201347177568477e-29,6.342250654494468e-44,1.882649649128141e-17
2.9541042127444727e-17,0.7008117928508499,4.0234658512403206e-22,2.0043612789756146e-23,1.4009768910705825e-32,2.1052275135103505e-32,0.0,0.0,3.7652845989536974e-17,1.490555905499187e-30,1.7516935750411337e-40,9.50773784720942e-58,3.037850034670642e-43,1.3263020580871312e-91,1.0244792570335714e-66,1.9539508701126051e-66,1.815606858996581e-67,6.480604917812914e-29,3.8642337562601074e-98,9.376814404676306e-57,4.8989213612330566e-88,1.0477744892145958e-103,1.278079270990337e-69,1.2132382499790485e-73,2.031117980534739e-47,4.1343965494829477e-94,3.2314597646292715e-94,2.4210441967900437e-107,2.182337367156221e-143,1.96656812855729e-116,3.3700735290808344e-46,3.3409057595068842e-121,3.321510517474359e-100,4.2398879602678164e-120,3.76,0.0,0.7403644949879299,0.9999999999524487,5.255968675605999e-43,6.264994005839765e-94,3.223716231087766e-13,2.0368886885030872e-13,6.271471363761352e-14,5.596804062076388e-14,4.7551202900143464e-11,2.328303815981015e-27,7.1152694424640175e-43,8.558393243522516e-26,7.918202019426632e-34,2.5970613496472164e-28,9.766793341638183e-70,6.434638838968347e-68,3.0804077494712123e-31,6.542573179032606e-70,4.890691901706814e-33,6.730729981944347e-83,4.898426231227804e-68,3.7481109988448715e-71,7.209970338532862e-70,2.982336275400653e-68,4.70811763691134e-84,4.5425608874761545e-83,5.8340097675867356e-80,2.1290477660949263e-33,6.480604917812981e-29,5.073860852031643e-43,3.7653248336125124e-17
5.908228459426164e-17,0.7008117928508911,8.046959217536893e-22,4.0087362154142705e-23,5.603936153726003e-32,8.420953090801503e-32,0.0,0.0,7.530594732807186e-17,5.9622539474200564e-30,1.4013632006227951e-39,1.52124775350755e-56,2.4302945344259634e-42,4.244242469568417e-90,1.6391818095940095e-65,3.1263420391657922e-65,2.9049929476138263e-66,2.592255250090107e-28,7.126741418566982e-96,1.5003039392164144e-55,3.1353496190756716e-86,1.3412425452048155e-101,2.0449456793680513e-68,3.8823999420480513e-72,1.6249040822288794e-46,3.496301110444115e-92,2.7327210324428817e-92,4.465078090435177e-105,1.6387982522754842e-140,3.626902084054279e-114,2.6960749154813282e-45,1.8481942486501178e-118,7.442496176596545e-98,2.3461651079358606e-117,3.76,0.0,0.7403644949876075,0.9999999999048972,4.20479995210457e-42,4.009640791883145e-92,6.447454324546844e-13,4.073791202318786e-13,1.254298526294574e-13,1.1193645959298665e-13,9.510272333403333e-11,9.313262656109045e-27,5.692249343701243e-42,3.423374490462585e-25,3.1672968160422185e-33,1.0388298433938986e-27,3.620867259137757e-68,2.3855292860807325e-66,1.2321694096217956e-30,2.4255443285163883e-68,1.956286780381572e-32,4.979930945469283e-81,1.816005457024958e-66,1.389546376090173e-69,2.672970076507548e-68,1.1056487742476665e-66,3.483440948638801e-82,3.360948880901366e-81,4.3164660174661736e-78,8.516304923510831e-33,2.5922552500901607e-28,4.059112913918245e-42,7.530675202400577e-17
1.181647695278955e-16,0.7008117928509732,1.6093946637123685e-21,8.017486281570223e-23,2.2415802311917453e-31,3.3683899670232787e-31,0.0,0.0,1.5061214999782755e-16,2.3849076439535346e-29,1.1210939266783553e-38,2.4340042267305624e-55,1.9442415327130723e-41,1.358186511504961e-88,2.622703140368766e-64,5.0021640470275564e-64,4.648006625922272e-65,1.0369048154742106e-27,9.144098878135465e-94,2.400497227406064e-54,2.0066366816862521e-84,1.7168023409361818e-99,3.2719287943318424e-67,1.242374051975225e-70,1.2999272117217188e-45,2.246149333162412e-90,1.755597103362098e-90,5.728995331959623e-103,8.415269006519337e-138,4.653561492914432e-112,2.156866481844036e-44,4.7413467914440146e-116,9.558363174009505e-96,6.018831512536507e-115,3.76,0.0,0.7403644949869627,0.999999999809794,3.363850038914463e-41,2.5661845692436133e-90,1.2894930511459524e-12,8.147596265000642e-13,2.5086013073306814e-13,2.2387329391137322e-13,1.9020574936474413e-10,3.725314554372684e-26,4.553813005416097e-41,1.3693531033178476e-24,1.2669218672117485e-32,4.1553300992893315e-27,1.1636383498439092e-66,7.66637601417333e-65,4.928690514333993e-30,7.794974191518264e-67,7.825167577992861e-32,3.2073393582077355e-79,5.836097169356259e-65,4.465586035345251e-68,8.590126232249395e-67,3.553223738774154e-65,2.2435204643755236e-80,2.164629111499228e-79,2.7800330757861644e-76,3.406587067424758e-32,1.0369048154742537e-27,3.2473001852960586e-41,1.5061375939253986e-16
2.3632973939516317e-16,0.7008117928511376,3.218792422427187e-21,1.6034987186996878e-22,8.966332878581743e-31,1.3473578316170282e-30,0.0,0.0,3.012245553080826e-16,9.539642704897478e-29,8.968765357098382e-38,3.894413220396056e-54,1.5553957522068014e-40,4.3463505236731305e-87,4.1963356216561606e-63,8.003476757950905e-63,7.43682599848972e-64,4.147625163493378e-27,1.1704707331881554e-91,3.840804359285341e-53,1.2842518122574758e-82,2.1975144740915446e-97,5.235100671001814e-66,3.9756070871334707e-69,1.0399434546438466e-44,1.437626642045426e-88,1.1236520722559997e-88,7.333274315105585e-101,4.308738430645801e-135,5.956690608126387e-110,1.7254959853445445e-43,1.2137992076027228e-113,1.2235063971472192e-93,1.5408391798958105e-112,3.76,0.0,0.740364494985673,0.999999999619588,2.6910841781098884e-40,1.642362986402502e-88,2.5789882885262984e-12,1.6295206530566176e-12,5.017206874199817e-13,4.47746948043911e-13,3.804117420779086e-10,1.490127730913785e-25,3.6430558397527272e-40,5.477417975659941e-24,5.067693263510999e-32,1.6621342797569643e-26,3.724148988695789e-65,2.453573213613047e-63,1.9714789858275258e-29,2.494731381176222e-65,3.130071456114408e-31,2.0531733673237748e-77,1.8678045187695448e-63,1.4291817728950998e-66,2.749214470306922e-65,1.1371858966290688e-63,1.4361861126150757e-78,1.3856839702235111e-77,1.7796342654179525e-74,1.3626817074910602e-31,4.1476251634937254e-27,2.5978443478471216e-40,3.012277741006994e-16
4.726596791296986e-16,0.7008117928514661,6.437589039046657e-21,3.206999209031067e-22,3.58653587371645e-30,5.389435805407653e-30,0.0,0.0,6.024493658115667e-16,3.815859507056066e-28,7.1750186294375005e-37,6.231066961044901e-53,1.2443178745222945e-39,1.390925501990998e-85,6.714148036890209e-62,1.2805576975678209e-61,1.1898937337587192e-62,1.659051622288461e-26,1.4982056707333843e-89,6.145294189526619e-52,8.219228033123289e-81,2.8128241755545816e-95,8.376179264616246e-65,1.2721961483047425e-67,8.319556088435878e-44,9.200857740285735e-87,7.191394132326774e-87,9.386611761044976e-99,2.206080422370069e-132,7.624582360726934e-108,1.3803981963543555e-42,3.1073331791782637e-111,1.566091721413575e-91,3.944557667251684e-110,3.76,0.0,0.7403644949830938,0.9999999992391758,2.152869187007515e-39,1.0511141669081645e-86,5.157978763278228e-12,3.2590427622504473e-12,1.003441802712576e-12,8.954941982920532e-13,7.608234901113571e-10,5.960514828200975e-25,2.9144468831379806e-39,2.1909674612352172e-23,2.0270780747917483e-31,6.648542358281291e-26,1.1917348543337249e-63,7.8514773804888e-62,7.885923142873984e-29,7.98319170670612e-64,1.252029734325023e-30,1.3140429825706544e-75,5.977007330659027e-62,4.573408933945505e-65,8.797541479790032e-64,3.6390149224285886e-62,9.191674367343651e-77,8.868458159231215e-76,1.1389768143695904e-72,5.45109147793295e-31,1.6590516222887392e-26,2.078277570825526e-39,6.024558034013833e-16
7.089896188642339e-16,0.7008117928517947,9.65638675485596e-21,4.8105000086086875e-22,7.621390805901218e-30,1.1452554773812435e-29,0.0,0.0,9.036741761980255e-16,8.108702967366763e-28,2.0516074662746663e-36,2.2934469965516863e-52,3.557972746263462e-39,6.507248843397715e-85,2.5597701728092326e-61,4.7263469223266e-61,4.446191539328e-62,3.5254862030969427e-26,8.380531742325052e-89,2.3428940630614993e-51,4.690339045873819e-80,1.8738382869597185e-94,3.19342057332902e-64,5.951618941103851e-67,2.3788739446161725e-43,4.5659217834195936e-86,3.568725761958006e-86,5.179815874257565e-98,1.6449577548792622e-131,4.2290988695344745e-107,3.9470775550864646e-42,1.6815367195998636e-110,8.080482418348931e-91,2.13433919955124e-109,3.76,0.0,0.7403644949805145,0.999999998858764,6.155862177804263e-39,5.9197258520144595e-86,7.736969238021398e-12,4.888564927524992e-12,1.5051629199239388e-12,1.3432413905232694e-12,1.1412350007520734e-09,1.2666096547260201e-24,8.333498225428824e-39,4.655805077787061e-23,4.307540993899116e-31,1.4128156832773174e-25,5.268541443833281e-63,3.471059398788354e-61,1.6757593464495512e-28,3.529290371551534e-63,2.6605643019052875e-30,7.03252678169202e-75,2.6423750025552863e-61,2.0218586195630407e-64,3.8893061298381785e-63,1.608772012143039e-61,4.9192221856808955e-76,4.746242647906404e-75,6.095604340087144e-72,1.158418162155215e-30,3.525486203097736e-26,5.942897036797095e-39,9.036838325864326e-16
9.453195585987693e-16,0.7008117928521234,1.2875185569855097e-20,6.414001117432743e-22,1.3001198374358718e-29,1.9536715427484307e-29,0.0,0.0,1.2048989864674587e-15,1.3832494650788686e-27,4.327435157874364e-36,5.816679124588055e-52,7.504797069783202e-39,2.0993578098111965e-84,6.887253790428876e-61,1.204526178466419e-60,1.1573754946704358e-61,6.014066697308311e-26,4.3862054929069376e-88,6.303730552575901e-51,1.8349902030310315e-79,8.104600560205063e-94,8.59213915467712e-64,1.9200359666876912e-66,5.017735496621222e-43,1.9315585311896228e-85,1.5097046494295563e-85,2.6319743383955856e-97,1.0177248144079568e-130,2.1733706373277065e-106,8.325532021110145e-42,1.1554914444345148e-109,4.408165525191223e-90,1.4668292132927713e-108,3.76,0.0,0.7403644949779352,0.9999999984783524,1.2984498829726846e-38,2.2681685652304324e-85,1.0315959712755805e-11,6.518087148880245e-12,2.0068840390540687e-12,1.7909885247375672e-12,1.5216462740002053e-09,2.1606872963529326e-24,1.757776329314338e-38,7.942253910903922e-23,7.3481577851591135e-31,2.410097856033099e-25,1.80040578532626e-62,1.1861564789057608e-60,2.858649182700689e-28,1.2060558930312e-62,4.5386111781678534e-30,2.6574159609212102e-74,9.029722275830039e-61,6.909247913086904e-64,1.3290831584738616e-62,5.497616538932497e-61,1.8588509709555518e-75,1.793486353866749e-74,2.3033766387818272e-71,1.976226874192038e-30,6.014066697309984e-26,1.253589936974049e-38,1.204911861655847e-15
1.4179794380678401e-15,0.7008117928527805,1.9312785779584605e-20,9.62100406086405e-22,2.691733590355646e-29,4.044829997532445e-29,0.0,0.0,1.8073486067316735e-15,2.863842588622804e-27,1.1819570638338859e-35,2.034121325058302e-51,2.049793700816517e-38,1.155702461070942e-83,2.785670213559153e-60,4.267861722728411e-60,4.3311380936443565e-61,1.2451367770298466e-25,6.5131497114282885e-87,2.5496522982604085e-50,1.536793093934136e-78,7.666483190618746e-93,3.4752416398426537e-63,1.0568781652818498e-65,1.3704997560560122e-42,1.739834836777666e-84,1.3598491285171434e-84,3.3642051276220136e-96,2.989695943323618e-129,2.9515499476583067e-105,2.2739619604113523e-41,2.5216424594448096e-108,6.122140383545444e-89,3.2012057000456955e-107,3.76,0.0,0.7403644949727767,0.9999999977175298,3.5464703393750043e-38,1.758306523241934e-84,1.547394066220406e-11,9.777131723208716e-12,3.0103262818175576e-12,2.6864826570040307e-12,2.282468263351068e-09,4.473429113577676e-24,4.801032902013098e-38,1.644342051560319e-22,1.5213425177833792e-30,4.989803008143926e-25,1.107025624227098e-61,7.293385183507884e-60,5.918472897244225e-28,7.415745048841254e-62,9.396622911010852e-30,1.919936254516495e-73,5.552154724311632e-60,4.2483279728227766e-63,8.172209267840462e-62,3.380349568409775e-60,1.3429870527709419e-74,1.2957622952833261e-73,1.6641493527344703e-70,4.091916764557249e-30,1.245136777030304e-25,3.4242686297185914e-38,1.8073679195232882e-15
1.890639317536911e-15,0.7008117928534378,2.5750390031427147e-20,1.2828008141506695e-21,4.57793463707742e-29,6.879198135574492e-29,0.0,0.0,2.4097982265655447e-15,4.870646409039928e-27,2.4730500495063226e-35,5.082716184426046e-51,4.2888556027262637e-38,3.7092044731257214e-83,7.545619531051015e-60,1.0750423228661593e-59,1.1262420668927264e-60,2.1176525612831867e-25,3.1013141927453494e-86,6.906308064451673e-50,6.039760548512815e-78,3.428328609534811e-92,9.413481781124851e-63,3.3918046535308728e-65,2.8675449264146437e-42,6.862764523125952e-84,5.363905764223276e-84,1.5142266792119515e-95,1.7959447263199043e-128,1.360980393190562e-104,4.757890744103203e-41,1.3454852706608353e-107,2.8142614612354814e-88,1.7080972580084503e-106,3.76,0.0,0.7403644949676181,0.999999996956708,7.420403784876441e-38,6.676487447889031e-84,2.06319216116201e-11,1.3036176503765892e-11,4.013768531637037e-12,3.581976575921656e-12,3.043289379725961e-09,7.608131803405666e-24,1.0045367518251787e-37,2.796593848031e-22,2.587404726862807e-30,8.486350226802613e-25,3.716321961928814e-61,2.448413161826606e-59,1.0065776680563718e-27,2.4894908039988486e-61,1.598120222479704e-29,7.357593861950522e-73,1.8638764339109094e-59,1.426177837490471e-62,2.7434382254118586e-61,1.134794371366709e-59,5.146604702679045e-74,4.9656297313530134e-73,6.377366330777084e-70,6.959939830001664e-30,2.117652561284143e-25,7.165237260757229e-38,2.4098239769655004e-15
2.835959076475052e-15,0.700811792854752,3.86256118079985e-20,1.9242020037004542e-21,9.974389724576302e-29,1.4988378087451216e-28,0.0,0.0,3.61469746482019e-15,1.061214604308159e-26,7.809133414290554e-35,2.3537459236548073e-50,1.3542896299777666e-37,2.835350457904357e-82,3.7840079891701425e-59,5.02108539658627e-59,5.433451049146131e-60,4.6139381465201e-25,6.625095994186807e-85,3.463398068159551e-49,8.094980841000643e-77,7.784362692929493e-91,4.720714832094128e-62,2.5920205615210805e-64,9.054831076236216e-42,8.219236429381305e-83,6.42407961013569e-83,2.9096527337734344e-94,1.2896248573349699e-126,2.742615001943424e-103,1.5023965964534522e-40,4.281236778116381e-106,5.282139091855132e-87,5.434586903677479e-105,3.76,0.0,0.740364494957301,0.9999999954350675,2.3431356598241793e-37,8.442226927527472e-83,3.0947883510346385e-11,1.955426674206292e-11,6.02065305444539e-12,5.372963713194204e-12,4.564928745933939e-09,1.657656969117103e-23,3.172017688072502e-37,6.093200570764059e-22,5.637424686142506e-30,1.849003709888618e-24,2.870637187540618e-60,1.8912509226934284e-58,2.1931296474586838e-27,1.922985002835001e-60,3.4819819008130614e-29,9.280928055677219e-72,1.4397317268210192e-58,1.1016372094169455e-61,2.119143691294462e-60,8.765599861708104e-59,6.491967134516364e-73,6.263684590258345e-72,8.04446852806035e-69,1.516770190691097e-29,4.613938146523122e-25,2.2627658567211424e-37,3.614736090453621e-15
3.7812788354131935e-15,0.7008117928560664,5.150085108092766e-20,2.5656036854960578e-21,1.751167748239053e-28,2.6314560997849507e-28,0.0,0.0,4.819596701212091e-15,1.8631358005036675e-26,1.776216817896376e-34,6.825244730433677e-50,3.0803839577240196e-37,1.0683673674131022e-81,1.1352677828812664e-58,1.4615831281536381e-58,1.6041492465509774e-59,8.100530847580631e-25,3.9248570716783944e-84,1.0390780273142347e-48,3.863975221654693e-76,4.52530040456113e-90,1.4162968597466352e-61,9.76514669921875e-64,2.0595561990209368e-41,3.926647216225768e-82,3.069020231636258e-82,1.6805302968546554e-93,1.0424951304981297e-125,1.602887624795807e-102,3.4172589449227185e-40,2.9719518239580185e-105,3.0728646267967772e-86,3.7725973745103276e-104,3.76,0.0,0.7403644949469838,0.9999999939134306,5.329549748686695e-37,3.96759713126695e-82,4.12638454089332e-11,2.6072357873023854e-11,8.0275376077957e-12,7.163949926983246e-12,6.086564333464247e-09,2.9102880521698335e-23,7.214871359957257e-37,1.0697597484311548e-21,9.897416013723353e-30,3.2462299429325725e-24,1.1052173882185572e-59,7.281456109410238e-58,3.850401123538377e-27,7.403644199222868e-60,6.113194622434734e-29,4.411871687502528e-71,5.543073847940601e-58,4.241387591713686e-61,8.158868933329178e-60,3.374820960926235e-58,3.0860839009633375e-72,2.97756549130291e-71,3.824098199461586e-68,2.663502395074401e-29,8.100530847587502e-25,5.146955343932715e-37,4.8196482021011354e-15
