Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130),S(210),CHFO(47),S(307),S(577),S(211),S(863),S(208),S(939),S(578),S(864)
1.5604575288899814e-08,0.726425454211529,0.0,4.299683182103771e-13,0.0,0.0,0.0,0.0,0.0,0.0,5.5563319213045974e-14,1.1506573833497152e-22,0.0,2.1494995644884115e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7650052332862046,0.9992342927831884,0.0,0.0,0.0003248486585351771,0.0002550747048266938,6.341683997254412e-05,6.351799416830916e-06,0.0007657071165354726,2.490429725468776e-09,4.45302508021314e-16,2.3314403060889235e-10,2.3306494842978706e-17,1.996696866310783e-10,1.975208376001442e-24,1.1285026185570183e-23,3.9462853742855805e-13,2.3125145712557906e-24,1.895920161887338e-15,1.749591260610019e-29,1.3159185397567928e-24,3.484268760855809e-27
1.6090827742834672e-08,0.7264267846865418,0.0,4.566035795493958e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.101072679628639e-14,1.3031256679958326e-22,0.0,2.572425028310107e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649951130060457,0.9992342927767551,0.0,0.0,0.00033496909934238004,0.0002632109915191804,6.540059590660674e-05,6.351869824220333e-06,0.0007657071164980156,2.651072470283581e-09,4.883619863817547e-16,2.331560117601687e-10,2.4068016887514106e-17,2.125535717215263e-10,2.350995837374531e-24,1.306229763132772e-23,4.20152714126342e-13,2.7532382033463987e-24,1.9648507318120118e-15,2.1492042128964853e-29,1.5689786333750605e-24,4.182141831771175e-27
1.657708019676953e-08,0.7264281151446164,0.0,4.840423351472155e-13,0.0,0.0,0.0,0.0,0.0,0.0,6.680404724655869e-14,1.4703003309989458e-22,0.0,3.061856670465403e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649849928597707,0.9992342927701189,0.0,0.0,0.0003450894113078596,0.00027134719563494576,6.738433080636649e-05,6.351904714957669e-06,0.0007657071164603677,2.816757253336837e-09,5.340835426867695e-16,2.33166385016458e-10,2.4829529299690007e-17,2.2584176989641656e-10,2.7832498943110605e-24,1.5050354487780577e-23,4.464803769031626e-13,3.2601896014149948e-24,2.0337874924468575e-15,2.6235107923814207e-29,1.8604174126011335e-24,4.9904525270612065e-27
1.706333265070439e-08,0.7264294455857532,0.0,5.122845734503038e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.295396784793597e-14,1.653100586178767e-22,0.0,3.625764717200114e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649748728473782,0.9992342927632796,0.0,0.0,0.0003552095944333571,0.0002794833085810207,6.936804430978934e-05,6.351913045456212e-06,0.0007657071164225438,2.9874840334420735e-09,5.825430213996531e-16,2.331755558177382e-10,2.5591031051906527e-17,2.395342646526794e-10,3.27831022763524e-24,1.726640854314591e-23,4.736115157456974e-13,3.840781384530575e-24,2.1027289149980392e-15,3.183541863621682e-29,2.1945722025560007e-24,5.922256681487583e-27
1.754958510463925e-08,0.7264307760099524,0.0,5.413302821693421e-13,0.0,0.0,0.0,0.0,0.0,0.0,7.94711754430937e-14,1.8524736111934227e-22,0.0,4.272789953902224e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649647529688662,0.9992342927562374,0.0,0.0,0.00036532964872060876,0.0002876193239333203,7.13517361462769e-05,6.3519015119164915e-06,0.000765707116384579,3.1632527648679704e-09,6.338159006950821e-16,2.3318382728840974e-10,2.635252137595573e-17,2.536310391172222e-10,3.8429974935091e-24,1.9728468547173386e-23,5.015461195702619e-13,4.502982740177548e-24,2.171673805634017e-15,3.841545744876908e-29,2.5761095668439303e-24,6.991650778974325e-27
1.8035837558574108e-08,0.7264321064172141,0.0,5.711794484683607e-13,0.0,0.0,0.0,0.0,0.0,0.0,8.636635642467568e-14,2.0693945461692705e-22,0.0,5.0122769176580535e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649546332242331,0.9992342927489922,0.0,0.0,0.0003754495741713478,0.0002957552368792168,7.333540611316635e-05,6.351875131225761e-06,0.000765707116346473,3.344063398506603e-09,6.879772941539178e-16,2.3319142653352155e-10,2.7113999696354433e-17,2.6813207614218983e-10,4.4846327524993874e-24,2.2455349954333915e-23,5.30284176485675e-13,5.255341110236561e-24,2.2406212317454734e-15,4.6110789419890103e-29,3.0100383353213e-24,8.213815540993355e-27
1.8522090012508967e-08,0.7264334368075387,0.0,6.01832059100167e-13,0.0,0.0,0.0,0.0,0.0,0.0,9.365019672911599e-14,2.3048664923086915e-22,0.0,5.854307576002916e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649445136134769,0.999234292741544,0.0,0.0,0.00038556937078730466,0.00030389104381839816,7.53190540589036e-05,6.351837656906305e-06,0.0007657071163082059,3.5299158827099702e-09,7.451019524697995e-16,2.3319852346796754e-10,2.787546558260841e-17,2.830373583731735e-10,5.2110569826403646e-24,2.546668449329679e-23,5.598256739851578e-13,6.107003906373088e-24,2.3095704654687456e-15,5.507100530515454e-29,3.501722656124957e-24,9.605059622772835e-27
1.9008342466443826e-08,0.7264347671809265,0.0,6.332881005075643e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0133338183202612e-13,2.5599205104838835e-22,0.0,6.809735468214599e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.764934394136596,0.999234292733893,0.0,0.0,0.00039568903857020753,0.00031202674206455675,7.730267987046697e-05,6.35179188998865e-06,0.0007657071162697739,3.7208101639151815e-09,8.052642651602335e-16,2.332052448891309e-10,2.863691871353536e-17,2.983468683001901e-10,6.0306506691871306e-24,2.878292958350158e-23,5.901705990916756e-13,7.067740247106295e-24,2.3785209395554643e-15,6.546070169827479e-29,4.056895067108446e-24,1.1182863397712978e-26
1.9494594920378685e-08,0.7264360975373774,0.0,6.655475589020948e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0942659674460989e-13,2.8356156198214666e-22,0.0,7.890220286466979e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649242747935886,0.9992342927260389,0.0,0.0,0.0004058085775217836,0.0003201623296133134,7.928628346358365e-05,6.351739920860026e-06,0.0007657071162311883,3.916746187130855e-09,8.685382622778425e-16,2.3321168542491014e-10,2.9398358849509146e-17,3.1406058829734176e-10,6.95235346460998e-24,3.2425377616916137e-23,6.213189384718719e-13,8.147962709966774e-24,2.447472212177204e-15,7.746049728693624e-29,4.681669582521952e-24,1.2965922813146617e-26
1.9980847374313544e-08,0.726437427876892,0.0,6.986104203240648e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.179405260109342e-13,3.1330387962794566e-22,0.0,9.108262881537943e-46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7649141555844529,0.9992342927179819,0.0,0.0,0.00041592798764375857,0.0003282978049653071,8.12698647752711e-05,6.35168331362362e-06,0.0007657071161924547,4.11772389630787e-09,9.349976161203817e-16,2.3321791587931575e-10,3.0159785811301485e-17,3.30178500653048e-10,7.985683914546183e-24,3.641616511714767e-23,6.532706785239419e-13,9.358749094078644e-24,2.516423939074661e-15,9.12680853533924e-29,5.3825547920147044e-24,1.4974193305675915e-26
2.0467099828248402e-08,0.7264387581994701,0.0,7.324766706861829e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.2688585370594984e-13,3.453304971217574e-22,0.0,1.0477240681052787e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.764904036509187,0.999234292709722,0.0,0.0,0.0004260472689378576,0.00033643316699758364,8.325342375841547e-05,6.351623240125913e-06,0.0007657071161535663,4.323743234608926e-09,1.0047156429386351e-15,2.332239892996353e-10,3.092119946470066e-17,3.467005875920245e-10,9.140759246379663e-24,4.077828178551812e-23,6.86025805442824e-13,1.0711864189344388e-23,2.585375852000003e-15,1.070993228054616e-28,6.166466969582464e-24,1.7228933766548822e-26
2.095335228218326e-08,0.7264400885051127,0.0,7.671462958050639e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.3627326343406667e-13,3.7975570299626027e-22,0.0,1.2011443506520473e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7648939175677896,0.9992342927012591,0.0,0.0,0.00043616642140580504,0.0003445684148707457,8.523696037785695e-05,6.351560576716509e-06,0.0007657071161145191,4.534804144603124e-09,1.0777653046405893e-15,2.3322994535656783e-10,3.16825997094072e-17,3.636268312911497e-10,1.0428315216844423e-23,4.553557944436102e-23,7.195843052682959e-13,1.221978154832506e-23,2.6543277421244623e-15,1.2518935591471252e-28,7.0407431900078e-24,1.9752750547203615e-26
2.143960473611812e-08,0.7264414187938192,0.0,8.026192814250127e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.4611343832808235e-13,4.1669658103706556e-22,0.0,1.3726109773629402e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7648837987602584,0.9992342926925932,0.0,0.0,0.00044628544504932485,0.0003527035479588556,8.722047460743482e-05,6.351495977296528e-06,0.0007657071160753159,4.750906568412879e-09,1.1542192104902739e-15,2.332358136509888e-10,3.244398647065061e-17,3.8095721389144377e-10,1.1859726014840709e-23,5.0712780888106883e-23,7.539461639217319e-13,1.3895705256945746e-23,2.7232794470614056e-15,1.4579378280787054e-28,8.013154450338277e-24,2.2569641495057227e-26
2.192585719005298e-08,0.72644274906559,0.0,8.388956132365048e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.5641706104835348e-13,4.562730101387323e-22,0.0,1.5637463060961792e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7648736800865917,0.9992342926837244,0.0,0.0,0.00045640433987014043,0.00036083856579497016,8.920396642769122e-05,6.351429930077694e-06,0.0007657071160359598,4.972050447828077e-09,1.234149618800391e-15,2.332416162833259e-10,3.320535969267516e-17,3.9869171750737674e-10,1.3447024216064144e-23,5.633548865135607e-23,7.891113672348589e-13,1.575359170067577e-23,2.792230840590883e-15,1.691898527502993e-28,9.091918794265019e-24,2.5705040010884043e-26
2.2898362097922694e-08,0.726445409558326,0.0,9.138582579979242e-13,0.0,0.0,0.0,0.0,0.0,0.0,1.7845737824373203e-13,5.438260117821275e-22,0.0,2.012027360311078e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7648534431408455,0.999234292665378,0.0,0.0,0.0004766417430505521,0.00037710825442900116,9.317088278709397e-05,6.351294834872742e-06,0.0007657071159567894,5.429462339410513e-09,1.4047272313884545e-15,2.3325308534005735e-10,3.472806536607489e-17,4.3537301614707065e-10,1.7140825253562242e-23,6.902428388517994e-23,8.618517508320245e-13,2.0074970350102308e-23,2.930132327253784e-15,2.2558172553250367e-28,1.1603692891667627e-23,3.304053557372303e-26
2.3870867005792408e-08,0.7264480699833225,0.0,9.920341149827862e-13,0.0,0.0,0.0,0.0,0.0,0.0,2.0247966683444582e-13,6.434296357802748e-22,0.0,2.561077898583907e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7648332067305366,0.9992342926462198,0.0,0.0,0.0004968786309608241,0.00039337747890194933,9.713770937901212e-05,6.351157253620694e-06,0.000765707115876994,5.907039349775166e-09,1.5900692537711249e-15,2.3326444136632035e-10,3.6250716506563165e-17,4.73670583819734e-10,2.1619907996261244e-23,8.382470883262156e-23,9.378053416319588e-13,2.5311441113162333e-23,3.068031650588908e-15,2.9706394686578325e-28,1.4651249497613896e-23,4.199309035198497e-26
2.4843371913662123e-08,0.7264507303405814,0.0,1.0734230688150361e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.285693710496646e-13,7.561435224918028e-22,0.0,3.227804252190755e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7648129708556506,0.9992342926262501,0.0,0.0,0.0005171150036147383,0.0004096462381427835,0.00010110444616011287,6.35101831530134e-06,0.0007657071157965706,6.404781007681306e-09,1.790741289298377e-15,2.332757354689192e-10,3.777331298675599e-17,5.135842770080975e-10,2.700628104291201e-23,1.009741329027127e-22,1.016972024728556e-12,3.16039557914274e-23,3.205928473348081e-15,3.867647892735114e-28,1.8317765239799474e-23,5.282234723891232e-26
2.5815876821531837e-08,0.7264533906301042,0.0,1.1580250039642055e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.5681192752879276e-13,8.83072019719255e-22,0.0,4.0310626958122917e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7647927355161734,0.9992342926054686,0.0,0.0,0.0005373508610260749,0.00042591453154108025,0.00010507109310648159,6.350878668890962e-06,0.0007657071157155317,6.9226868409336774e-09,2.007303491166017e-15,2.3328699702580247e-10,3.9295854734355046e-17,5.55113952126092e-10,3.3434479008303934e-23,1.2072484607505118e-22,1.0993516849377494e-12,3.9107653897693057e-23,3.3438225873418763e-15,4.982910931124419e-28,2.269486837248135e-23,6.581528142797637e-26
2.678838172940155e-08,0.7264560508518929,0.0,1.2458398047862671e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.872927653200044e-13,1.0253641791464143e-21,0.0,4.9917562296380256e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7647725007120912,0.9992342925838754,0.0,0.0,0.0005575862032086137,0.00044218235882662233,0.00010903765020854604,6.350738608833567e-06,0.0007657071156338777,7.460756376634816e-09,2.2403106026379104e-15,2.3329823936590927e-10,4.081834171774834e-17,5.982594655394226e-10,4.105206242423929e-23,1.4334426366460925e-22,1.1849442068696467e-12,4.799239593409818e-23,3.4817138821551507e-15,6.35765342130487e-28,2.788296137927742e-23,8.12872848685819e-26
2.7760886637271266e-08,0.7264587110059495,0.0,1.3368673555907401e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.200973058777555e-13,1.1842137512044695e-21,0.0,6.132974594557547e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7647522664433895,0.9992342925614706,0.0,0.0,0.0005778210301761332,0.00045844971987161847,0.00011300411746273824,6.350598281149421e-06,0.000765707115551604,8.0189891415995e-09,2.49031201480531e-15,2.3330946909931577e-10,4.234077392235666e-17,6.430206735993679e-10,5.0020338879440123e-23,1.6911522086241968e-22,1.2737494750442376e-12,5.844353124862148e-23,3.619602296537023e-15,8.038800887342304e-28,3.3991685600489545e-23,9.958372820327258e-26
2.873339154514098e-08,0.7264613710922753,0.0,1.4311075406773885e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.5531096306167283e-13,1.360859180058289e-21,0.0,7.480132297366189e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7647320327100543,0.9992342925382544,0.0,0.0,0.0005980553419424115,0.0004747166145825424,0.0001169704948669348,6.3504577961507696e-06,0.0007657071154687087,8.597384662581381e-09,2.757851822462269e-15,2.333206912196628e-10,4.3863151337698806e-17,6.893974326612605e-10,6.051506931487994e-23,1.9833625818652531e-22,1.3657673739575168e-12,7.066264630285844e-23,3.757487788971374e-15,1.0079536691680102e-27,4.114037432793408e-23,1.2108148418957595e-25
2.9705896453010695e-08,0.7264640311108727,0.0,1.5285602443389744e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.930191431369412e-13,1.556583599073263e-21,0.0,9.061095160624813e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7647117995120712,0.9992342925142265,0.0,0.0,0.0006182891385212266,0.0004909830428920243,0.00012093678242011489,6.350317236891474e-06,0.0007657071153851939,9.195942466289928e-09,3.0434688739503353e-15,2.3333190948665537e-10,4.5385473956421625e-17,7.373895990858731e-10,7.272710915245593e-23,2.313218769559791e-22,1.460997788090843e-12,8.486823914229068e-23,3.895370331072191e-15,1.253983852594666e-27,4.9458461616131646e-23,1.461903025241196e-25
3.165090626875013e-08,0.7264693509448884,0.0,1.733102744505368e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.76260659055043e-13,2.0106253501616837e-21,0.0,1.3049183055815877e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7646713347221054,0.9992342924637364,0.0,0.0,0.0006587551861715757,0.0005235145002199049,0.00012886908797704542,6.35003603738979e-06,0.0007657071152163057,1.0453543028394772e-08,3.6710642688272385e-15,2.3335434087959566e-10,4.842995479644728e-17,8.382195794846673e-10,1.0314725033011498e-22,3.0992673049467703e-22,1.6610956998596368e-12,1.2020287648715743e-22,4.17112650898412e-15,1.8997704704393422e-27,7.017438989364566e-23,2.0905566967291194e-25
3.3595916084489556e-08,0.7264746705080112,0.0,1.9504939302975162e-12,0.0,0.0,0.0,0.0,0.0,0.0,5.705049518841031e-13,2.5574976817500074e-21,0.0,1.8374100226465644e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7646308720733784,0.9992342924100004,0.0,0.0,0.0006992191732373943,0.0005560440918230468,0.0001368010341467259,6.34975481898527e-06,0.0007657071150449415,1.1791787040738719e-08,4.3773059315502956e-15,2.3337676945013666e-10,5.1474216444208594e-17,9.455094657935017e-10,1.4313417463727568e-22,4.0777470792800342e-22,1.8740422859929642e-12,1.6655938231889342e-22,4.4468707870534265e-15,2.8050422451690018e-27,9.73925690584022e-23,2.9216787336697434e-25
3.5540925900228985e-08,0.7264799898002555,0.0,2.1807328759085664e-12,0.0,0.0,0.0,0.0,0.0,0.0,6.764349983930215e-13,3.2090740121549143e-21,0.0,2.5360143984304615e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7645904115657775,0.9992342923530187,0.0,0.0,0.0007396810998288899,0.0005885718178001206,0.00014473262094786928,6.349473581619616e-06,0.0007657071148710992,1.3210670716039359e-08,5.166320719687568e-15,2.3339919519574337e-10,5.451825891713233e-17,1.059258109146274e-09,1.9482353813022132e-22,5.279820571142987e-22,2.099836622153998e-12,2.2636260134274394e-22,4.72260317463198e-15,4.0482549681558234e-27,1.3255340438905045e-22,4.0012741404985166e-25
3.7485935715968414e-08,0.726485308821636,0.0,2.4238186555635846e-12,0.0,0.0,0.0,0.0,0.0,0.0,7.947336538830092e-13,3.9779423454660146e-21,0.0,3.4383608418447324e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7645499531991887,0.9992342922927917,0.0,0.0,0.0007801409660562641,0.0006210976782440197,0.00015266384839894437,6.349192331248653e-06,0.0007657071146947787,1.4710190267192014e-08,6.0421562436313676e-15,2.3342161838612853e-10,5.756208223195285e-17,1.1794643608363592e-09,2.606554520396802e-22,6.73944935432127e-22,2.338477784120855e-12,3.0237311478314475e-22,4.998323685868165e-15,5.724765950853632e-27,1.7729848917214136e-22,5.381939444506096e-25
3.943094553170784e-08,0.7264906275721668,0.0,2.6797503435234597e-12,0.0,0.0,0.0,0.0,0.0,0.0,9.260836522045853e-13,4.8774051198178506e-21,0.0,4.587728436035443e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7645094969734993,0.9992342922293197,0.0,0.0,0.0008205987720297122,0.0006536216732303722,0.00016059471651769103,6.348911091815912e-06,0.0007657071145159809,1.629034190729223e-08,7.008782423186507e-15,2.3344404010527474e-10,6.060568640333897e-17,1.3061270723185522e-09,3.433962820443698e-22,8.493477532444464e-22,2.5899648477971477e-12,3.9770943260872196e-22,5.274032333037841e-15,7.949209980105608e-27,2.3348411489086334e-22,7.123317190373551e-25
4.332096516318671e-08,0.7265012642607378,0.0,3.230147741526158e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.2306680056290993e-12,7.124894717442081e-21,0.0,7.832371670619971e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7644285909443647,0.9992342920926411,0.0,0.0,0.000901508203655582,0.0007186640672067191,0.00017645537483226582,6.348348664634894e-06,0.0007657071141509541,1.96925263073715e-08,9.22990987248253e-15,2.3348887998446556e-10,6.669223738329833e-17,1.578817281258018e-09,5.724743315954438e-22,1.3047175378439829e-21,3.1314729844285426e-12,6.60796872658613e-22,5.82541411186858e-15,1.4617674499646927e-26,3.887815753222227e-22,1.1965573866220494e-24
4.721098479466557e-08,0.7265118998660849,0.0,3.831917664550643e-12,0.0,0.0,0.0,0.0,0.0,0.0,1.5956475011016175e-12,1.0072245364186813e-20,0.0,1.2745949537294927e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7643476934774672,0.9992342919429849,0.0,0.0,0.0009824093955879414,0.0007836990004890738,0.00019231459604002833,6.347786330105606e-06,0.0007657071137760206,2.3417193623943225e-08,1.1859964142027494e-14,2.335337161935049e-10,7.277791199286032e-17,1.8773195507451782e-09,9.115273557909977e-22,1.929638918905205e-21,3.7243536415127695e-12,1.0485467378602698e-21,6.3767486756757355e-15,2.5456594064569706e-26,6.180873487932497e-22,1.916283349955362e-24
5.1101004426144436e-08,0.7265225343883234,0.0,4.485052707689767e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.026479638892183e-12,1.385158137011985e-20,0.0,1.9922891735691795e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7642668045719009,0.9992342917803527,0.0,0.0,0.001063302348708137,0.0008487264738985494,0.00020817238029198091,6.347224054394917e-06,0.000765707113391181,2.7464313567081505e-08,1.4928052704914742e-14,2.335785472016612e-10,7.886271037517646e-17,2.201624698084326e-09,1.3965771375453648e-21,2.7647722319013883e-21,4.368599430357607e-12,1.60093508455616e-21,6.928036208164458e-15,4.2348720348136826e-26,9.45288434763816e-22,2.948987963874417e-24
5.49910240576233e-08,0.7265331678275696,0.0,5.189545466522331e-12,0.0,0.0,0.0,0.0,0.0,0.0,2.5286199776643986e-12,1.860644385192345e-20,0.0,3.0091479078052756e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7641859242267596,0.9992342916047466,0.0,0.0,0.001144187063897419,0.0009137464882379462,0.00022402872773834181,6.346661822666827e-06,0.000765707112996437,3.183385584938968e-08,1.84621753468105e-14,2.3362337233816697e-10,8.494663267118912e-17,2.5517235431164443e-09,2.070918114337919e-21,3.8561582012651586e-21,5.064202964166468e-12,2.3656983646953785e-21,7.479276886112397e-15,6.776173753840565e-26,1.3989492009331432e-21,4.3876019947179075e-24
5.8881043689102165e-08,0.7265438001839392,0.0,5.9453885371155205e-12,0.0,0.0,0.0,0.0,0.0,0.0,3.107522135023916e-12,2.449178588806808e-20,0.0,4.412896139892164e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7641050524411374,0.9992342914161685,0.0,0.0,0.0012250635420369392,0.0009787590442849438,0.00023988363852825754,6.3460996461800105e-06,0.0007657071125917902,3.652579018597182e-08,2.2489267281054013e-14,2.336681921135117e-10,9.102967901882094e-17,2.927606908219702e-09,2.9858265702427057e-21,5.255478729606467e-21,5.811156858040658e-12,3.399018916000071e-21,8.030470878851984e-15,1.0486279894301056e-25,2.0127313668016172e-21,6.341921347168672e-24
6.66610829520599e-08,0.7265650616485113,0.0,7.611096000241163e-12,0.0,0.0,0.0,0.0,0.0,0.0,4.517416674974619e-12,4.033074247186578e-20,0.0,8.817757174964754e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.7639433345448265,0.9992342910001033,0.0,0.0,0.0013867917906908293,0.0011087617846460937,0.0002715891507366964,6.344975468486925e-06,0.0007657071117527931,4.687671389422791e-08,3.2125096848561776e-14,2.337578160166546e-10,1.0319314442456129e-16,3.756690500805764e-09,5.7879896786325216e-21,9.214903234879219e-21,7.459086195771304e-12,6.543636992838116e-21,9.132719498535992e-15,2.313362567731855e-25,3.8840756488148614e-21,1.233222466245451e-23
