Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H3F3(1),O2(2),H2O(3),CH4(4),HF(38),C2H2F2(59),CH2CF2(57),S(126),O2(207),C2HF(58),C2HF(236),S(130)
1e-11,0.5018043279457081,0.0,3.5814438362706877e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590468270795,0.9999993805376909,0.0,0.0,1.1102314143860128e-11,6.998140359800437e-12,3.3205423923063742e-12,7.836313906026578e-13,6.194623091632483e-07,2.2733610942280454e-25,4.076386974660041e-40,1.1502009783234567e-21
1.1984152594129651e-11,0.5018043279457081,0.0,4.292056682041904e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590468268592,0.9999992596519447,0.0,0.0,1.3305182684782657e-11,8.386806113556139e-12,3.979388965445815e-12,9.38987604132813e-13,7.403480552691773e-07,3.265032030626064e-25,7.016159640266156e-40,1.6472342465796202e-21
1.409733055174286e-11,0.501804327945915,0.0,5.048879125854157e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682662459,0.9999991316330727,0.0,0.0,1.5651299237490465e-11,9.865820494755752e-12,4.681079083164653e-12,1.1043996572966563e-12,8.683669273166907e-07,4.518051748089971e-25,1.1420655460475568e-39,2.272494853543791e-21
1.621050850935607e-11,0.501804327946122,0.0,5.805701473061507e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682638998,0.9999990043606564,0.0,0.0,1.7997415790192372e-11,1.1344882876880615e-11,5.38276931082495e-12,1.2697635994898076e-12,9.956393435776586e-07,5.974139533239256e-25,1.736494595784369e-39,2.9957985032530403e-21
1.832368646696928e-11,0.5018043279463289,0.0,6.562523724227264e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682615537,0.9999988778303432,0.0,0.0,2.0343532342888376e-11,1.2823993245969411e-11,6.08445964839559e-12,1.4350794447055904e-12,1.1221696566755116e-06,7.633301906314351e-25,2.5079872329298125e-39,3.8162514681241984e-21
2.2550042382195698e-11,0.5018043279467427,0.0,8.076167940671811e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682568614,0.999998626978735,0.0,0.0,2.503576544826268e-11,1.5782357889212592e-11,7.487840653143439e-12,1.7655669001592684e-12,1.3730212647978693e-06,1.1560876488315577e-24,4.67450330763511e-39,5.745067361741777e-21
2.6776398297422116e-11,0.5018043279471566,0.0,9.58981177962955e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682521692,0.9999983790439272,0.0,0.0,2.972799855361338e-11,1.8740914312874804e-11,8.891222097159298e-12,2.0958621355240682e-12,1.620956072573236e-06,1.630082761864389e-24,7.826301774928314e-39,8.051947663801786e-21
3.100275421264853e-11,0.5018043279475703,0.0,1.1103455245488113e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682474769,0.9999981339920171,0.0,0.0,3.442023165894047e-11,2.1699662405413347e-11,1.0294603980194292e-11,2.4259652625984415e-12,1.8660079828182757e-06,2.185320739019871e-24,1.2148083026268985e-38,1.073002631765361e-20
3.6900190708807095e-11,0.501804327948148,0.0,1.3215585363275055e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682409294,0.9999977968025194,0.0,0.0,4.0967750921096665e-11,2.5828605226658595e-11,1.225287696998091e-11,2.8862687093763435e-12,2.2031974805281497e-06,3.095885020155255e-24,2.0483412261563057e-38,1.507462981977024e-20
4.279762720496566e-11,0.5018043279487252,0.0,1.532771477465172e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682343819,0.9999974650713787,0.0,0.0,4.7515270183206907e-11,2.9957920731928484e-11,1.4211150813433262e-11,3.3461986177258997e-12,2.5349286213152886e-06,4.164663796309012e-24,3.1958407490169804e-38,2.01109278096484e-20
4.8695063701124223e-11,0.5018043279493029,0.0,1.7439843491054466e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682278343,0.9999971387102271,0.0,0.0,5.4062789445271175e-11,3.408760861878725e-11,1.6169425509875466e-11,3.8057552907762865e-12,2.8612897727492584e-06,5.391671191896716e-24,4.707501366899414e-38,2.5821401231565774e-20
5.459250019728279e-11,0.5018043279498803,0.0,1.9551971523733054e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682212868,0.9999968176321395,0.0,0.0,6.06103087072895e-11,3.821766858504535e-11,1.8127701058631764e-11,4.264939031409864e-12,3.1823678604552286e-06,6.776921319833218e-24,6.633522085097062e-38,3.2188963009656073e-20
6.638737318959991e-11,0.5018043279510352,0.0,2.3776225582017353e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904682081917,0.9999961909844021,0.0,0.0,7.370534723118825e-11,4.6478903548225684e-11,2.2044254710384428e-11,5.182188925729056e-12,3.8090155978191694e-06,1.0022206167241577e-23,1.192946168037381e-37,4.6829052779020524e-20
7.615665320473166e-11,0.5018043279519919,0.0,2.727502522792051e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681973455,0.999995687218957,0.0,0.0,8.455150879906544e-11,5.3322519234190454e-11,2.528820144212444e-11,5.940788061921355e-12,4.3127810428938655e-06,1.318953510509311e-23,1.8009589410641428e-37,6.080283295696259e-20
8.592593321986341e-11,0.5018043279529483,0.0,3.0773823134849765e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681864993,0.9999951968903782,0.0,0.0,9.539767036681651e-11,6.016715208761994e-11,2.853215050406331e-11,6.698367698723529e-12,4.803109621990317e-06,1.6791276476693064e-23,2.586836009812817e-37,7.637617469392398e-20
9.569521323499516e-11,0.5018043279539051,0.0,3.427261934918821e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590468175653,0.9999947196402676,0.0,0.0,1.0624383193444149e-10,6.701280074151891e-11,3.177610189313393e-11,7.454929206264948e-12,5.280359732314708e-06,2.0827494123723645e-23,3.5734081596674127e-37,9.348207458884568e-20
9.999999999999999e-11,0.5018043279548616,0.0,3.581434673129755e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681708737,0.9999945134030397,0.0,0.0,1.1102314143265487e-10,7.002962532459583e-11,3.3205534378709e-11,7.787981627815104e-12,5.486596960355091e-06,2.2743956392282243e-23,4.077734685602057e-37,1.0148944445014867e-19
1.0546449325012691e-10,0.5018043279548616,0.0,3.7771413916086e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681648068,0.9999942551197557,0.0,0.0,1.1708999350194038e-10,7.385946383072841e-11,3.5020055606270765e-11,8.21047395283441e-12,5.744880244366359e-06,2.5298251802105428e-23,4.783509480648747e-37,1.1205620427505079e-19
1.1523377326525866e-10,0.5018043279558182,0.0,4.1270206879487436e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681539606,0.999993802989289,0.0,0.0,1.2793615506931312e-10,8.070713999192451e-11,3.8264011640409874e-11,8.965003304881508e-12,6.1970107110743345e-06,3.0203613182060503e-23,6.239977370487036e-37,1.3203682248108144e-19
1.2500305328039043e-10,0.5018043279567748,0.0,4.476899828216166e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681431144,0.9999933629183951,0.0,0.0,1.3878231663655974e-10,8.755582786361603e-11,4.150796999248906e-11,9.718518627018896e-12,6.637081604883466e-06,3.5543641848218027e-23,7.965652529904087e-37,1.5336467624898077e-19
1.3477233329552218e-10,0.5018043279577313,0.0,4.826778816573571e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681322682,0.9999929345854264,0.0,0.0,1.4962847820368024e-10,9.440552608614161e-11,4.475193065944796e-11,1.0471021282025156e-11,7.065414573693558e-06,4.1318401299748295e-23,9.98337895450657e-37,1.7598289525908926e-19
1.5431089332578568e-10,0.5018043279596445,0.0,5.52653635365736e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904681105759,0.9999921118893091,0.0,0.0,1.7132080133754291e-10,1.0810794815418285e-10,5.123985892577307e-11,1.1972994032604427e-11,7.888110690875238e-06,5.417236612906474e-23,1.4986378027166146e-36,2.2487426122945887e-19
1.7384945335604918e-10,0.5018043279615577,0.0,6.226293330335362e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904680888836,0.9999913324951497,0.0,0.0,1.9301312447090116e-10,1.21814395355256e-10,5.772779641494206e-11,1.3470932422265597e-11,8.667504850427153e-06,6.876601395880351e-23,2.1431792261977822e-36,2.782999481015272e-19
1.9338801338631268e-10,0.501804327963471,0.0,6.926049776104821e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904680671913,0.999990594123727,0.0,0.0,2.1470544760375488e-10,1.3552485687768694e-10,6.421574310254644e-11,1.496484728747007e-11,9.405876272890428e-06,8.509984971787965e-23,2.9502491762911568e-36,3.358812950790624e-19
2.1292657341657618e-10,0.5018043279653841,0.0,7.62580571891002e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904680454989,0.999989894615817,0.0,0.0,2.3639777073610417e-10,1.4923932193884277e-10,7.070369896421456e-11,1.6454749435571064e-11,1.0105384183039359e-05,1.0317437697890308e-22,3.938139893178487e-36,3.9726945545032324e-19
2.3246513344683969e-10,0.5018043279672973,0.0,8.325561185223824e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904680238066,0.9999892319258887,0.0,0.0,2.58090093867949e-10,1.6295777978505408e-10,7.719166397561383e-11,1.7940649644892063e-11,1.0768074111224994e-05,1.2299009796183253e-22,5.125148832122822e-36,4.621430634372197e-19
2.520036934771032e-10,0.5018043279692106,0.0,9.025316200125673e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904680021143,0.9999886041160813,0.0,0.0,2.797824169992894e-10,1.766802196915358e-10,8.367963811245275e-11,1.9422558664805723e-11,1.1395883918907671e-05,1.4454751353765475e-22,6.529578648534093e-36,5.302060577802843e-19
2.715422535073667e-10,0.5018043279711237,0.0,9.725070787375245e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590467980422,0.999988009350509,0.0,0.0,3.0147474013012535e-10,1.9040663096230948e-10,9.016762135048255e-11,2.0900487215811965e-11,1.1990649490988185e-05,1.678471232320207e-22,8.169737183726194e-36,6.0118568171801865e-19
2.910808135376302e-10,0.5018043279730371,0.0,1.0424824969481785e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904679587297,0.999987445889907,0.0,0.0,3.231670632604568e-10,2.0413700293012628e-10,9.665561366549898e-11,2.2374445989615113e-11,1.2554110092967437e-05,1.9288942522884098e-22,1.0063937451120567e-35,6.748306561578404e-19
3.106193735678937e-10,0.50180432797495,0.0,1.1124578767769706e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904679370374,0.9999869120865607,0.0,0.0,3.4485938639028385e-10,2.1787132495639024e-10,1.0314361503334384e-10,2.3844445649200935e-11,1.3087913439336602e-05,2.1967491637387515e-22,1.2230497622326112e-35,7.509095003614472e-19
3.301579335981572e-10,0.5018043279768634,0.0,1.182433220244092e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590467915345,0.9999864063794895,0.0,0.0,3.665517095196064e-10,2.31609586431081e-10,1.0963162542990614e-10,2.5310496828913814e-11,1.3593620510436431e-05,2.482040921783285e-22,1.4687741012980408e-35,8.292089780047354e-19
3.496964936284207e-10,0.5018043279787765,0.0,1.2524085292634029e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904678936527,0.9999859272898745,0.0,0.0,3.8824403264842445e-10,2.4535177677267724e-10,1.1611964483112365e-10,2.6772610134533924e-11,1.4072710125582247e-05,2.7847744682244547e-22,1.7453996068591747e-35,9.095326605504513e-19
3.692350536586842e-10,0.5018043279806897,0.0,1.3223838056480342e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904678719604,0.9999854734167283,0.0,0.0,4.099363557767381e-10,2.590978854280798e-10,1.226076732129838e-10,2.823079614335393e-11,1.4526583271790161e-05,3.104954731590862e-22,2.0547596350541523e-35,9.916996048618029e-19
3.887736136889477e-10,0.5018043279826029,0.0,1.3923590511156867e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904678502681,0.9999850434328019,0.0,0.0,4.316286789045473e-10,2.728479018725354e-10,1.2909571055152473e-10,2.968506540425549e-11,1.4956567198127676e-05,3.4425866271728945e-22,2.3986880522193932e-35,1.0755431377029325e-18
4.083121737192112e-10,0.5018043279845161,0.0,1.46233426729365e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904678285758,0.9999846360807062,0.0,0.0,4.5332100203185197e-10,2.866018156095608e-10,1.3558375682283642e-10,3.113542843778547e-11,1.5363919293724543e-05,3.7976750570582468e-22,2.779019233501077e-35,1.1609097362410478e-18
4.278507337494747e-10,0.5018043279864293,0.0,1.5323094557235604e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904678068835,0.9999842501692354,0.0,0.0,4.750133251586522e-10,3.003596161708668e-10,1.4207181200306144e-10,3.258189573623209e-11,1.5749830764654356e-05,4.1702249101673994e-22,3.197588061465488e-35,1.2476579951446099e-18
4.473892937797382e-10,0.5018043279883425,0.0,1.6022846178659113e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904677851912,0.9999838845698813,0.0,0.0,4.967056482849481e-10,3.141212931162821e-10,1.485598760683955e-10,3.4024477763700855e-11,1.6115430118958148e-05,4.5602410622889995e-22,3.6562299247126806e-35,1.3356576739826905e-18
4.669278538100018e-10,0.5018043279902556,0.0,1.6722597551043264e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904677634989,0.9999835382135327,0.0,0.0,5.183979714107394e-10,3.2788683603367825e-10,1.5504794899508856e-10,3.54631849561903e-11,1.6461786467410118e-05,4.967728376115134e-22,4.156780716496123e-35,1.424788819787413e-18
4.864664138402653e-10,0.5018043279921688,0.0,1.742234868749603e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904677418065,0.9999832100873506,0.0,0.0,5.400902945360264e-10,3.416562345388943e-10,1.6153603075944518e-10,3.689802772166739e-11,1.6789912649353316e-05,5.392691701276496e-22,4.7010768333472195e-35,1.5149409591002088e-18
5.060049738705289e-10,0.5018043279940821,0.0,1.8122099600435464e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904677201142,0.9999828992318062,0.0,0.0,5.617826176608089e-10,3.5542947827566135e-10,1.6802412133782521e-10,3.832901644014286e-11,1.7100768193932798e-05,5.83513587437748e-22,5.290955173702871e-35,1.606012353536477e-18
5.255435339007924e-10,0.5018043279959953,0.0,1.8821850301625986e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904676984219,0.9999826047378743,0.0,0.0,5.834749407850869e-10,3.69206556915528e-10,1.745122207066442e-10,3.9756161463746365e-11,1.7395262126045216e-05,6.295065719031148e-22,5.928253136535876e-35,1.697909313553886e-18
5.45082093931056e-10,0.5018043279979085,0.0,1.952160080221282e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904676767296,0.9999823257443753,0.0,0.0,6.051672639088604e-10,3.8298746015778527e-10,1.8100032884237396e-10,4.11794731168012e-11,1.7674255624880123e-05,6.772486045894155e-22,6.614808619988969e-35,1.7905455659788735e-18
5.646206539613195e-10,0.5018043279998217,0.0,2.0221351112754556e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904676550373,0.9999820614354576,0.0,0.0,6.268595870321295e-10,3.967721777293922e-10,1.8748844572154292e-10,4.259896169589921e-11,1.7938564542352814e-05,7.267401652701527e-22,7.352460020012937e-35,1.883841671288767e-18
5.841592139915831e-10,0.501804328001735,0.0,2.0921101243254072e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590467633345,0.9999818110382114,0.0,0.0,6.485519101548943e-10,4.105606993849022e-10,1.9397657132073642e-10,4.401463746997509e-11,1.8188961788764414e-05,7.779817324301382e-22,8.143046229008607e-35,1.97772448676789e-18
6.036977740218466e-10,0.5018043280036482,0.0,2.1620851203187724e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904676116526,0.9999815738204073,0.0,0.0,6.702442332771544e-10,4.243530149063877e-10,2.0046470561659722e-10,4.5426510680380824e-11,1.842617959289527e-05,8.309737832689531e-22,8.988406634472332e-35,2.072126671832474e-18
6.232363340521102e-10,0.5018043280055612,0.0,2.23206010015331e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904675899603,0.9999813490883568,0.0,0.0,6.919365563989101e-10,4.3814911410336715e-10,2.0695284858582563e-10,4.683459154095963e-11,1.865091164325131e-05,8.857167937044018e-22,9.890381117644976e-35,2.1669862321565085e-18
6.427748940823737e-10,0.5018043280074744,0.0,2.3020350646795258e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.929590467568268,0.9999811361848835,0.0,0.0,7.136288795201613e-10,4.51948986812731e-10,2.134410002051799e-10,4.823889023811996e-11,1.886381511665366e-05,9.422112383759535e-22,1.0850810052164524e-34,2.2622460995802768e-18
6.623134541126373e-10,0.5018043280093877,0.0,2.3720100147031605e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.9295904675465757,0.9999809344874001,0.0,0.0,7.353212026409083e-10,4.657526228986683e-10,2.1992916045147618e-10,4.9639416930909134e-11,1.9065512600017904e-05,1.0004575906481756e-21,1.1871534302722397e-34,2.357853745031974e-18
