2-BTP,CH4,N2,O2,P(atm),Su (cm/s),Su(cm/s),T,T(K),True_Su(m/s),agent,agent_volume_frac,error,index,mech,percent_error,phi
0.039999999999999994,0.04790419161676646,0.7204790419161675,0.19161676646706585,1,6.194990530190691,6.147902719833672,2164.751992102101,300,0.06194990530190691,2-BTP,0.04,0.04991757985800657,80,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.8057733036836463,0.5
0.045000000000000005,0.0654109589041096,0.7027005870841488,0.18688845401174173,1,5.230779945146592,5.1894217451751805,2009.3677730215918,300,0.05230779945146592,2-BTP,0.045,0.044388937981661984,90,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.8486103114096494,0.7
0.035,0.04815369261477046,0.7242315369261477,0.19261477045908185,1,6.686068844515875,6.628914346712215,2136.620526799234,300,0.06686068844515874,2-BTP,0.035,0.057219260885103145,72,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.8557982607677782,0.5
0.045,0.09891713747645951,0.6762335216572505,0.17984934086629004,1,2.946546648431259,2.911288615035474,1738.5765055490958,300,0.02946546648431259,2-BTP,0.045,0.038809278990308824,94,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.3171106254493163,1.1
0.05000000000000001,0.05632411067193677,0.7059288537549407,0.18774703557312256,1,4.856754557312803,4.825244583612839,2028.1025986753493,300,0.04856754557312803,2-BTP,0.05,0.033586230376152416,97,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.691536497877615,0.6
0.045,0.09077946768060836,0.6826615969581747,0.18155893536121673,1,3.4245443803538187,3.388108887523948,1801.8055988384842,300,0.03424544380353819,2-BTP,0.045,0.03783351744190113,93,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.1047752121113474,1
0.045,0.10690298507462685,0.6699253731343283,0.17817164179104478,1,2.549186167167825,2.5153011373583967,1684.4877309004082,300,0.02549186167167825,2-BTP,0.045,0.03600364074025929,95,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.4123582343246333,1.2
0.05000000000000001,0.07364341085271318,0.6922480620155038,0.18410852713178294,1,3.8945478488353085,3.8671138987451497,1890.5503574150778,300,0.038945478488353086,2-BTP,0.05,0.03178591046829895,99,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.8161643328584279,0.8
0.045,0.04765469061876248,0.7167265469061876,0.1906187624750499,1,5.605650859138443,5.569991522701516,2137.0636240698987,300,0.056056508591384425,2-BTP,0.045,0.03932102933304091,88,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.7014534140837363,0.5
0.05000000000000002,0.06506849315068494,0.6990215264187869,0.18590998043052842,1,4.418878086197778,4.389598517450464,1959.667427612803,300,0.044188780861977785,2-BTP,0.05,0.03209994706359655,98,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.7264275329038764,0.7
0.05,0.08205374280230326,0.6856046065259116,0.182341650671785,1,3.3995024732237256,3.366974709593737,1822.3380081392806,300,0.033995024732237256,2-BTP,0.05,0.03366804274756897,100,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.9903814753116442,0.9
0.05,0.04740518962075849,0.7129740518962076,0.18962075848303395,1,4.992047634762903,4.958704920163075,2092.7631701028977,300,0.04992047634762903,2-BTP,0.05,0.03562012683977352,96,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.7135373987965821,0.5
0.05000000000000002,0.09030418250950573,0.6790874524714829,0.18060836501901145,1,2.9448314296865647,2.9154248669184524,1757.1071072510138,300,0.029448314296865646,2-BTP,0.05,0.03205465500780462,101,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.0885055994942427,1
0.049999999999999996,0.10634328358208957,0.6664179104477613,0.17723880597014927,1,2.2378382235159693,2.2099217665938893,1652.0425316794767,300,0.022378382235159693,2-BTP,0.05,0.02894032351072287,103,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.2932267939035116,1.2
0.05000000000000001,0.09839924670433148,0.672693032015066,0.17890772128060267,1,2.56173375657235,2.53363636559806,1700.656024227143,300,0.0256173375657235,2-BTP,0.05,0.030043555899786783,102,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.1727821372032685,1.1
0.01,0.04940119760479042,0.7429940119760479,0.19760479041916168,1,3.4051316870834514,3.3482624119903495,1703.2440355619206,300,0.034051316870834514,2-BTP,0.01,0.0634186524943466,32,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.862443462463141,0.5
0.007500000000000001,0.04952594810379242,0.7448702594810379,0.19810379241516968,1,2.6730498455266805,2.608487666097926,1649.6097010055987,300,0.026730498455266805,2-BTP,0.0075,0.08880863906794591,24,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,3.322371231369523,0.5
0.005000000000000001,0.04965069860279442,0.7467465069860281,0.19860279441117767,1,1.938835212657116,1.9043513465627442,1594.6970387454903,300,0.01938835212657116,2-BTP,0.005,0.037844536983359094,16,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.9519212739846146,0.5
0.0024999999999999996,0.049775449101796404,0.7486227544910179,0.19910179640718562,1,1.351307603151531,1.3248473680968376,1538.3941053925066,300,0.01351307603151531,2-BTP,0.0025,0.028853347517826627,8,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,2.135216841120009,0.5
0.005000000000000001,0.05899209486166008,0.7393675889328064,0.19664031620553363,1,7.008545566718411,6.89341520697863,1780.3118452650472,300,0.0700854556671841,2-BTP,0.005,0.11850980024879579,17,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,1.690932863611034,0.6
