rxn_eqn,agent,phi,path,suppressant_frac,Tin(K),P(atm),Su0 (cm/s),T0,O2,N2,2-BTP(1),sensitivity,Su (cm/s),T
HCCO(21) + S(15522) <=> CH2CO(28) + S(14846),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442705347158936e-05,13.938314255513125,2025.0141934276357
S(13509) + S(811) <=> S(13736) + S(2474),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442705282158224e-05,13.938314255504066,2025.0141934322237
C2H3F2(65) + S(25256) <=> CH2CF2(57) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442705156120569e-05,13.9383142554865,2025.014193416612
C3H3(3807) + S(24335) <=> C#CC(2921) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442704978847057e-05,13.938314255461792,2025.0141934213004
S(16766) <=> S(16747),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442704921174857e-05,13.938314255453754,2025.0141934198527
S(12715) + S(24520) <=> S(12958) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.4427046007086e-05,13.93831425540909,2025.0141934208498
C2H(22) + S(24148) <=> C2H2(23) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44270397579685e-05,13.938314255321993,2025.0141934244232
CF2CH(73) + S(24998) <=> CH2CF2(57) + S(25254),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442703903888218e-05,13.93831425531197,2025.0141934158698
S(27340) <=> S(27207),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442703642687317e-05,13.938314255275566,2025.0141934130452
HCO(15) + S(18769) <=> CO(13) + S(17405),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44270360293492e-05,13.938314255270026,2025.0141934205562
HCCO(21) + S(24148) <=> CH2CO(28) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442703555955973e-05,13.938314255263478,2025.0141934247151
2-BTP(1) + CF3CCH(84) <=> CF3CCH(84) + S(164),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442703216397351e-05,13.938314255216152,2025.0141934211101
C2H3(29) + S(815) <=> C2H2(23) + S(746),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442703085643957e-05,13.938314255197929,2025.0141934177539
O2(157) + S(1371) <=> O2(2) + S(1371),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442702746913775e-05,13.938314255150718,2025.014190799279
S(161) + S(3806) <=> S(211) + S(3806),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442702607519109e-05,13.93831425513129,2025.0141934092455
C3H3(3807) + S(13509) <=> C#CC(2921) + S(13736),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442702540708574e-05,13.938314255121979,2025.0141934177489
C2H3(29) + S(24998) <=> C2H4(30) + S(25254),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442701926158701e-05,13.938314255036326,2025.0141934152239
S(164) + S(24096) <=> S(140) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442700518574648e-05,13.938314254840146,2025.0141934091248
CF2CH(73) + S(10556) <=> S(4178) + S(8163),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442700011454386e-05,13.938314254769466,2025.0141934279727
C3HO(6390) + CH2O(20) <=> C3H2O(249) + HCO(15),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442699456093397e-05,13.938314254692063,2025.0141934623439
CF2CH(73) + S(24148) <=> CH2CF2(57) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442699184581598e-05,13.938314254654221,2025.014193429345
S(22572) <=> S(17261),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442699157141101e-05,13.938314254650397,2025.0141934175856
C2H5(32) + S(24998) <=> C2H6(31) + S(25254),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442698199438449e-05,13.938314254516918,2025.0141934107075
2 S(164) <=> S(137),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442698175694071e-05,13.938314254513609,2025.0141934264734
S(17016) <=> S(17159),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442696236926747e-05,13.938314254243394,2025.0141934161288
O2(157) + S(12958) <=> O2(2) + S(12958),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442692811045085e-05,13.938314253765915,2025.014193400145
O2(157) + S(4178) <=> O2(2) + S(4178),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442691857127769e-05,13.938314253632964,2025.0141934000517
S(25256) + S(3961) <=> C3H2O(249) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442691176187953e-05,13.938314253538058,2025.0141933982113
C2H5(32) + S(15526) <=> C2H6(31) + S(14846),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442690268153493e-05,13.938314253411502,2025.0141934573455
CH2Br(362) + S(24998) <=> CBr(372) + S(25256),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689939173417e-05,13.93831425336565,2025.0141938573302
S(13509) + S(14846) <=> S(13736) + S(15526),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689879449233e-05,13.938314253357326,2025.0141934010414
S(29857) <=> S(29957),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689656624243e-05,13.93831425332627,2025.0141933779387
CH3O(27) + S(815) <=> CH2O(20) + S(746),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689483543914e-05,13.938314253302147,2025.0141934303072
O2(157) + S(12600) <=> O2(2) + S(12600),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689460921117e-05,13.938314253298994,2025.0141933904176
C2H5(32) + S(25256) <=> C2H4(30) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689243041278e-05,13.938314253268627,2025.0141934325575
S(17405) <=> H(6) + S(18769),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442689129901803e-05,13.938314253252859,2025.0141934098513
2-BTP(1) + O2(157) <=> O(7) + S(161),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442688318871347e-05,13.938314253139822,2025.0141933704465
CH2CHO(35) <=> C2H2O(176) + H(6),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442687262405847e-05,13.938314252992578,2025.014193326966
C2H3(29) + S(12715) <=> C2H4(30) + S(12958),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44268723277317e-05,13.938314252988448,2025.014193405418
2-BTP(1) + S(164) <=> S(137),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442687001612793e-05,13.93831425295623,2025.0141934225062
CH2CHO(35) + CHO2(204) <=> CH3CHO(36) + CO2(14),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442685002713437e-05,13.938314252677635,2025.0141934061262
S(17261) <=> S(17027),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442683459405348e-05,13.938314252462538,2025.0141934323772
S(17016) <=> S(17027),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442683274943523e-05,13.938314252436829,2025.0141934140352
S(22181) <=> S(16442),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442682818179693e-05,13.938314252373168,2025.0141934076214
CH2CO(28) + S(4178) <=> CO(13) + S(4179),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44268119346777e-05,13.938314252146725,2025.0141934928606
S(13736) + S(3961) <=> C3H2O(249) + S(13509),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442679803714305e-05,13.93831425195303,2025.0141934398464
C3H3(3807) + S(15526) <=> C#CC(2921) + S(14846),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44267856782135e-05,13.938314251780778,2025.014193693093
CH2Br(362) + S(24335) <=> CBr(372) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442677461853347e-05,13.938314251626634,2025.0141934096546
C2H5(32) + O2(2) <=> CH2(S)(25) + CH3O2(375),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44267715482057e-05,13.938314251583842,2025.0141933794905
O2(157) + S(12958) <=> O2(2) + S(12958),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442674476485337e-05,13.938314251210551,2025.0141933867335
CF2CH(73) + S(24096) <=> CH2CF2(57) + S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442672556211352e-05,13.938314250942915,2025.014193381079
CH2Br(362) + S(15522) <=> CBr(372) + S(14846),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442672361935694e-05,13.938314250915838,2025.0141933975865
S(24520) + S(24998) <=> S(24320) + S(25254),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44266943907033e-05,13.938314250508466,2025.0141934344722
C#CC(2921) + S(12958) <=> C3H3(3807) + S(12715),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442668054376724e-05,13.938314250315475,2025.01419337269
C2H5(32) + S(164) <=> C2H4(30) + S(140),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442662894887829e-05,13.938314249596376,2025.0141934221765
S(140) + S(25254) <=> 2-BTP(1) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442660651789718e-05,13.938314249283746,2025.0141933824127
C2H5(32) + S(25254) <=> C2H4(30) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442660465110221e-05,13.938314249257727,2025.0141934448118
HCO(15) + S(164) <=> CO(13) + S(140),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442657286600879e-05,13.938314248814725,2025.0141933483594
S(17406) <=> H(6) + S(18769),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442657023755841e-05,13.938314248778092,2025.0141933878524
C2H3(29) + S(15526) <=> C2H4(30) + S(14846),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44265266358453e-05,13.938314248170396,2025.0141933423915
O2(157) + S(12600) <=> O2(2) + S(12600),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442650138115678e-05,13.938314247818411,2025.0141933408174
C2H2O(176) + HCO(15) <=> CH2CHO(35) + CO(13),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442647466701108e-05,13.938314247446085,2025.0141933411767
C2H2(23) + CO2(14) <=> C2H2O(176) + CO(13),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.44264115079856e-05,13.938314246565811,2025.0141933390707
S(140) + S(14369) <=> 2-BTP(1) + S(18668),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442634277903634e-05,13.938314245607907,2025.0141933186585
2-BTP(1) + CF3CCH(84) <=> CF3CCH(84) + S(164),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442629824424436e-05,13.938314244987208,2025.0141934043697
S(164) <=> S(132),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442627994705365e-05,13.938314244732192,2025.0141932929694
S(26088) <=> S(29857),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442627395819391e-05,13.938314244648723,2025.014193429339
S(22889) <=> S(23078),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442625956283026e-05,13.938314244448089,2025.0141933134496
HCO(15) + S(14369) <=> CO(13) + S(18668),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442625513628175e-05,13.938314244386394,2025.0141933427212
C2H5(32) + S(13736) <=> C2H4(30) + S(13509),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442624833886413e-05,13.938314244291655,2025.0141935005367
CH2CO(28) + S(12958) <=> HCCO(21) + S(12715),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442623507808155e-05,13.938314244106834,2025.0141933391644
HCO(15) + S(25256) <=> CO(13) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442622634300544e-05,13.93831424398509,2025.014193342429
C3HO(6390) + S(15526) <=> C3H2O(249) + S(14846),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442612428564191e-05,13.938314242562674,2025.0141933173156
2-BTP(1) + CH3CHO(36) <=> CH3CHO(36) + S(164),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442611605604193e-05,13.938314242447975,2025.014192948071
C2H3F2(65) + S(25254) <=> CH2CF2(57) + S(24998),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442610736391726e-05,13.938314242326829,2025.0141932966437
O2(157) + S(6488) <=> O2(2) + S(6488),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442607436636937e-05,13.938314241866928,2025.0141933950722
S(24148) + S(24520) <=> 2 S(24320),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442605663570448e-05,13.938314241619809,2025.0141932910997
CO2(14) + S(8163) <=> CO(13) + S(7525),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442601714496779e-05,13.93831424106941,2025.0141934903
CH2F(46) + S(24998) <=> CH3F(39) + S(25254),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442601569608916e-05,13.938314241049216,2025.0141934802439
O2(157) + S(8163) <=> O2(2) + S(8163),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442600720177058e-05,13.938314240930827,2025.0141933998423
S(26088) <=> S(25117),2-BTP(1),1.2,/scratch/westgroup/David/halogen_models/rmg_combustion_paper_FFCM/suppressants/2-BTP/cantera/chem_annotated.cti,0.01,300,1,13.93741630884734,2025.0066062665776,0.18470149253731344,0.6944776119402986,0.01,6.442597460735456e-05,13.938314240476545,2025.0141935530667
