Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220)
1.655113654859694e-06,0.8414012269507728,0.0007911582296382689,0.0003433757644840933,0.00012826389165304048,0.008959560020912733,0.0,0.0,0.00023693722895007285,6.658889312440583e-06,1.0668870288779056e-05,0.01098560042224192,3.991601979547712e-08,2.6937245420123652e-11,3.510631605116337e-10,9.982264848955387e-09,3.5137835028187405e-07,7.804638760771817e-07,2.2079617773864103e-14,1.008589228043238e-18,2.613074471773574e-15,3.676024121374788e-16,1.7348630831313902e-09,6.153829465193168e-11,1.737804060291366e-11,2.855908281288963e-14,2.450701260877236e-16,1.6535505203350222e-13,6.222543846153687e-14,2.531758996279023e-15,8.838729474532895e-11,2.0202878011663814e-17,2.9232651669331426e-17,6.522819032522087e-16,3.76,0.0,0.6541334595332293,0.983904327740452,0.003580729609520397,7.70723035996265e-07,0.0030431141093768877,0.026853510649220688,0.02179939682371524,2.793206303925917e-09,1.6650356877792915e-10,0.00033859735373431674,0.00010106943310909816,4.5050035841626265e-06,0.0006464836888634978,0.0010001447592720028,4.695233317376332e-05,2.4766623647549115e-07,0.0008511228268266812,0.00011355138207959891,9.405684399231506e-07,0.000109325829480854,1.7324285626719608e-11,1.1417269483561733e-07,3.83813862310715e-09,0.00012004589160936926,1.1127473400252856e-08,3.1553438390480926e-07,1.0539454988190428e-07,4.98106012636324e-06,1.206699897710695e-11,0.0021133851837368454,3.252234489268576e-13,9.309251348857212e-12,8.859845660515852e-11,0.0003754751478848409,8.606021982437051e-05,2.812675456050212e-10,2.0292405890073078e-07,2.7578004734679084e-08,5.480948910740963e-08,1.1347509116814305e-08
1.6831259284776494e-06,0.8414740947815086,0.0007914664103801144,0.00034396061123698337,0.00012896194116369616,0.00914383880336882,0.0,0.0,0.00023978439976290474,6.796408794279138e-06,1.1373306803110096e-05,0.01120654378541546,4.2360652062206873e-08,2.7649226181306667e-11,3.5387298570789393e-10,1.0516198709406415e-08,3.6070829659797013e-07,8.311499283783389e-07,2.383015137581111e-14,1.0942940056980554e-18,2.8301906720364604e-15,4.0938640706441683e-16,1.8317117624278755e-09,6.507110287958092e-11,1.7928467763677033e-11,3.0943388109418404e-14,2.573579404449627e-16,1.8157599539638126e-13,6.712366626026169e-14,2.671839958578335e-15,9.219976190306942e-11,2.2024172069596312e-17,3.135690000689443e-17,7.277340665280374e-16,3.76,0.0,0.6533664067572089,0.9836171494879492,0.003676997158102525,8.080256509903997e-07,0.0030353211953867525,0.027341530934873667,0.022223837798528448,2.7856798038042675e-09,1.6601542242195193e-10,0.00033737401433073694,0.00010064322078510318,4.5918462348377906e-06,0.00067313761404371,0.0010258652940352514,4.982681413389702e-05,2.6408369392465036e-07,0.0008808257820471036,0.000120652501985201,9.778298523191672e-07,0.00011435879865345121,1.8466806923141725e-11,1.1838461361162544e-07,3.978048825546662e-09,0.0001237374198552465,1.1603778772218391e-08,3.2606827016000487e-07,1.0871655429601486e-07,5.1987285875818866e-06,1.2822081183743662e-11,0.00211276833294695,3.460236806595507e-13,9.887356617759117e-12,9.254039631039821e-11,0.00038903427697448243,9.093371373639269e-05,2.9369412951346104e-10,2.1383356997379853e-07,2.9089470191125845e-08,5.800879733807219e-08,1.1635790467409435e-08
1.7111382020956047e-06,0.8415467973557705,0.0007917278678813966,0.0003444835774795254,0.0001296435070895257,0.009327564960329554,0.0,0.0,0.000242582501474009,6.93272490967315e-06,1.2109202971406743e-05,0.011426847421945446,4.4882616144409346e-08,2.8361644125838404e-11,3.5675875583261886e-10,1.1066892502093246e-08,3.700383280521363e-07,8.838415910920648e-07,2.568120795288933e-14,1.185163966026157e-18,3.06293820468047e-15,4.548995397043379e-16,1.9316803189077492e-09,6.871727545467932e-11,1.8481893718791086e-11,3.347727441513478e-14,2.701885901365596e-16,1.989973943354519e-13,7.227532050562158e-14,2.8157726281413687e-15,9.607617868314567e-11,2.3956198886134197e-17,3.360593169155054e-17,8.097672317794481e-16,3.76,0.0,0.6526006034588084,0.9833301804857654,0.0037736642643961494,8.461918609671483e-07,0.0030274461890223013,0.027828982335509858,0.022645497117396246,2.7780050383576025e-09,1.6552303094099631e-10,0.00033614277699094396,0.00010021521507187989,4.678047695236574e-06,0.0007003018868172223,0.0010516236774451959,5.280652487344922e-05,2.8121462694059214e-07,0.0009110345012835855,0.00012802871706295914,1.0155674098936707e-06,0.00011950410563006657,1.965844293800106e-11,1.226738844821505e-07,4.120481816728705e-09,0.00012742607281062044,1.2093998393433971e-08,3.368159116682127e-07,1.1211013261794633e-07,5.421188680728623e-06,1.3606215996352203e-11,0.0021121519315823825,3.676155128756551e-13,1.0487467923568469e-11,9.656746562385653e-11,0.00040272427956929943,9.596687015400711e-05,3.0638235577713875e-10,2.2503555838222943e-07,3.064253198458733e-08,6.130411567972549e-08,1.1923664406719084e-08
1.73915047571356e-06,0.8416193340812207,0.0007919470278043689,0.0003449494222838394,0.00013030960685760914,0.00951073102824635,0.0,0.0,0.00024533184701713606,7.06779299830665e-06,1.2877245452571219e-05,0.011646504603654169,4.7481366759637746e-08,2.907444094223196e-11,3.597244692170786e-10,1.1634464230939107e-08,3.793684193872309e-07,9.38561516318388e-07,2.7636392216323866e-14,1.2813864942015923e-18,3.3123570308963895e-15,5.043828806272784e-16,2.0347829904117665e-09,7.24775169603581e-11,1.9038211739791405e-11,3.616757175406189e-14,2.8358994881091924e-16,2.1768001442679475e-13,7.768643872953971e-14,2.963560353595129e-15,1.0001557329139273e-10,2.6002242251330107e-17,3.59849154264581e-17,8.987601743490487e-16,3.76,0.0,0.6518360768270218,0.9830434307896053,0.0038707179348015227,8.852152800934462e-07,0.0030195035876758357,0.028315864544652503,0.023064348096111013,2.770202273151682e-09,1.650272069280814e-10,0.000334905547646763,9.978601422265475e-05,4.763602942866313e-06,0.0007279727234467375,0.0010774161051025142,5.589230041785854e-05,2.99071127448941e-07,0.0009417448121631247,0.00013568342096940993,1.0537646477516915e-06,0.00012476100831821914,2.0899987327407618e-11,1.2703981547853708e-07,4.265414708525553e-09,0.0001311098803786163,1.2598377451181884e-08,3.47783286346273e-07,1.1557745252225186e-07,5.648451503244309e-06,1.4419740593686155e-11,0.0021115360010496255,3.9000661319895387e-13,1.1109857886446388e-11,1.0067985271948674e-10,0.00041653953474143836,0.00010116042490740477,3.193325601686467e-10,2.3652774783045087e-07,3.22368799983006e-08,6.469478997401123e-08,1.221110318498183e-08
1.7671627493315154e-06,0.8416917045380846,0.0007921279658869553,0.0003453625932154983,0.00013096118971287247,0.009693330670003695,0.0,0.0,0.0002480327628707614,7.20157104034259e-06,1.3678116634609313e-05,0.01186550978619611,5.015632146116266e-08,2.978756657804679e-11,3.6277380498995805e-10,1.2219024272294488e-08,3.886987122168928e-07,9.95331433192652e-07,2.969937047362212e-14,1.3831515019450275e-18,3.579547362800341e-15,5.580866771009197e-16,2.141032425256503e-09,7.63525362137532e-11,1.959732505446432e-11,3.902136811070991e-14,2.9759073634289186e-16,2.3768634394219926e-13,8.336303613024461e-14,3.1152091039956895e-15,1.0401700840502743e-10,2.816557241532786e-17,3.849910757600722e-17,9.951012863634456e-16,3.76,0.0,0.651072850720825,0.9827569092509589,0.003968145958814309,9.250895121829973e-07,0.003011506581684771,0.028802178270077344,0.023480367662936305,2.7622900038984956e-09,1.6452868896440385e-10,0.0003336640543209393,9.935615905412011e-05,4.848507734751767e-06,0.0007561463212879061,0.001103239016914755,5.908491377609357e-05,3.176649215992972e-07,0.000972952527408618,0.0001436198900309273,1.0924053511447208e-06,0.0001301287537687027,2.2192207021865367e-11,1.3148170713916196e-07,4.4128244013195125e-09,0.00013478697973383778,1.3117154863498302e-08,3.589762151977219e-07,1.1912066175933608e-07,5.8805297679422496e-06,1.5262979214632274e-11,0.0021109205599077296,4.1320436384817585e-13,1.1754794523267925e-11,1.0487778919292792e-10,0.0004304745753186891,0.00010651503252631177,3.3254522159300263e-10,2.483077672419316e-07,3.387218938586577e-08,6.818011731920116e-08,1.249808221571645e-08
1.7951750229494708e-06,0.8417639084630779,0.0007922744344484552,0.00034572724353150274,0.00013159914084851217,0.009875358575786988,0.0,0.0,0.0002506855879739039,7.334019567923781e-06,1.451249455795653e-05,0.01208385850198323,5.2906865645188766e-08,3.050097837249718e-11,3.6591014471833953e-10,1.2820675423900696e-08,3.980294970286649e-07,1.0541721719440466e-06,3.187387211652261e-14,1.490651417701799e-18,3.865671764564633e-15,6.162703698831744e-16,2.2504397252507625e-09,8.034304870202696e-11,2.0159146120013392e-11,4.2046020067841834e-14,3.1222050756672376e-16,2.59080608428067e-13,8.931111086420029e-14,3.270727517115946e-15,1.0807957976317406e-10,3.044944790931879e-17,4.115385290359362e-17,1.09918844883803e-15,3.76,0.0,0.6503109459504547,0.9824706236219584,0.004065936855648245,9.65808169302314e-07,0.0030034671611501823,0.02928792512657574,0.02389353606497362,2.75428509815141e-09,1.6402814771519734e-10,0.0003324198619293791,9.892613779305998e-05,4.9327585429605915e-06,0.0007848188633188091,0.001129089079455236,6.238507709313536e-05,3.370073665969181e-07,0.0010046534505958285,0.00015184128506301638,1.1314735604869003e-06,0.00013560657964118686,2.3535842054541744e-11,1.3599885399147996e-07,4.562687629454528e-09,0.00013845561196810822,1.3650563128551938e-08,3.704003514860596e-07,1.2274188541707413e-07,6.117437819770819e-06,1.6136243410567802e-11,0.00211030562556982,4.3721587415858715e-13,1.2422541704259136e-11,1.0916154982014683e-10,0.0004445240865378354,0.00011203126876094895,3.4602095996323476e-10,2.603731617371182e-07,3.5548122219180245e-08,7.175935091498709e-08,1.2784579692071527e-08
1.8231872965674261e-06,0.8418359457346952,0.0007923898869315678,0.0003460472487850114,0.00013222428534372734,0.01005681037196268,0.0,0.0,0.00025329067271978654,7.465101578482536e-06,1.5381052847822334e-05,0.012301547261881539,5.573235717924224e-08,3.1214640262669476e-11,3.691365926681249e-10,1.343951296979565e-08,4.073611965092425e-07,1.1151036873157845e-06,3.4163691180427535e-14,1.604081178454451e-18,4.171957247601741e-15,6.792025971434093e-16,2.3630144887739873e-09,8.44497787587419e-11,2.072359592888229e-11,4.524916360252076e-14,3.275096428344438e-16,2.8192878509115635e-13,9.55366493432514e-14,3.43012692604161e-15,1.1220241470286358e-10,3.2857117900751306e-17,4.395458553151312e-17,1.2114289123670419e-15,3.76,0.0,0.6495503805371053,0.9821845806550936,0.004164079824198414,1.0073648883007261e-06,0.0029953962144806633,0.029773107537959132,0.024303836597106387,2.746202926309675e-09,1.6352619153952962e-10,0.00033117438592025105,9.849639053785187e-05,5.0163524951524576e-06,0.0008139865222365947,0.0011549631695450787,6.579344281644458e-05,3.571094480505169e-07,0.0010368433813352572,0.00016035065321570957,1.170953575063873e-06,0.0001411937155015756,2.4931605423908726e-11,1.405905458945214e-07,4.714981002283692e-09,0.00014211411867155445,1.419882821514586e-08,3.820611722856141e-07,1.2644322350715428e-07,6.359191646802423e-06,1.703983227578969e-11,0.002109691212468341,4.620479917988836e-13,1.3113359596281603e-11,1.135314517042423e-10,0.00045868290433822537,0.00011770963306648586,3.597605338390421e-10,2.727214027735081e-07,3.72643290137032e-08,7.543170459863e-08,1.307057624241634e-08
1.8511995701853815e-06,0.841907816359744,0.0007924775006263381,0.00034632622280604455,0.0001328373919103013,0.01023768253734861,0.0,0.0,0.0002558483780212227,7.594782449917023e-06,1.628446065460142e-05,0.012518573464997906,5.863213066227998e-08,3.1928522058857707e-11,3.724559947472835e-10,1.4075624759750329e-08,4.1669435013631265e-07,1.1781450813090696e-06,3.657268796739949e-14,1.7236382232461381e-18,4.499697358211745e-15,7.471611857689881e-16,2.4787648537938938e-09,8.86734614985759e-11,2.1290603348987298e-11,4.8638725024660055e-14,3.434893402617363e-16,3.062986169709744e-13,1.0204563150187953e-13,3.593421366926974e-15,1.1638467066614197e-10,3.5391824721502923e-17,4.6906830087469956e-17,1.332239186701387e-15,3.76,0.0,0.6487911699525942,0.9818987861927384,0.004262564696178058,1.0497533454256753e-06,0.002987303619266823,0.030257728647563292,0.024711255351885182,2.7380574826824676e-09,1.6302337164355578e-10,0.00032992890483591063,9.806731336356202e-05,5.0992873198019605e-06,0.0008436454641576202,0.001180858358985084,6.931060487220758e-05,3.7798177780500845e-07,0.0010695181199313199,0.00016915092983662232,1.2108299557048687e-06,0.00014688938396739605,2.638018299282616e-11,1.4525606925343022e-07,4.869681041320854e-09,0.00014576093847529285,1.4762169488236077e-08,3.9396397214313e-07,1.3022674884717205e-07,6.605808886034157e-06,1.797403264447776e-11,0.0021090773324143044,4.877073133005588e-13,1.3827505091569789e-11,1.1798785331847078e-10,0.00047294601334991733,0.00012355055104730164,3.7376483783144497e-10,2.8534989748973634e-07,3.9020450136755043e-08,7.919635708006014e-08,1.3356054620464238e-08
1.8792118438033369e-06,0.8419795204610288,0.0007925401977096945,0.0003465675330389,0.0001334391764506167,0.01041797232630233,0.0,0.0,0.00025835907444213973,7.72302985767829e-06,1.7223382601489703e-05,0.012734935315929292,6.160550132987274e-08,3.264259878495243e-11,3.7587095619872655e-10,1.4729091301862898e-08,4.260295999776904e-07,1.2433146252271154e-06,3.9104790725147224e-14,1.849522488503861e-18,4.850254256112509e-15,8.20433130361946e-16,2.5976975407455863e-09,9.30148445279143e-11,2.1860104496621437e-11,5.2222932043213914e-14,3.601916095385173e-16,3.322596268814546e-13,1.0884403600484878e-13,3.760627570541935e-15,1.206255336997156e-10,3.805680590540624e-17,5.0016203004398596e-17,1.46204493938082e-15,3.76,0.0,0.6480333273404214,0.9816132452472208,0.004361381892264766,1.0929672691765478e-06,0.002979198326047839,0.03074179223657132,0.025115780988833446,2.7298614973082236e-09,1.6252018685643982e-10,0.00032868457187763817,9.763926209729918e-05,5.181561295647569e-06,0.0008737918519543601,0.0012067719003670085,7.29370998476812e-05,3.9963459222997963e-07,0.0011026734715667101,0.00017824494034460265,1.251087526387622e-06,0.00015269280171621876,2.7882233419095427e-11,1.499947081164064e-07,5.026764213797555e-09,0.00014939460357842787,1.534079966961886e-08,4.061138585973907e-07,1.3409450521027052e-07,6.857308824538055e-06,1.893911935070846e-11,0.0021084639970303776,5.142001941327058e-13,1.456523222357502e-11,1.225311540468765e-10,0.00048730854462473625,0.0001295543768580577,3.880348997999714e-10,2.982559972969322e-07,4.081611710480356e-08,8.305245588485025e-08,1.364099942441614e-08
1.9072241174212922e-06,0.8420510582660836,0.0007925806647241477,0.00034677431522500793,0.00013403030543109683,0.010597677698097021,0.0,0.0,0.0002608231413900792,7.849813693800697e-06,1.819847873852098e-05,0.012950631748891791,6.465176861938562e-08,3.3356850078723205e-11,3.793838581149743e-10,1.539998586696186e-08,4.3536767763661784e-07,1.3106297810068954e-06,4.1763997374697107e-14,1.981936405210462e-18,5.225060782287815e-15,8.993145602545256e-16,2.7198178951534028e-09,9.747468944824788e-11,2.2432042142758546e-11,5.6010324946072337e-14,3.776492671886594e-16,3.598831311071168e-13,1.1593784537024833e-13,3.93176493996937e-15,1.2492421696301052e-10,4.0855296562279614e-17,5.3288413944745766e-17,1.601280903471834e-15,3.76,0.0,0.6472768637195757,0.9813279620786581,0.00446052238109589,1.137000451542059e-06,0.0029710884354946406,0.031225302649524323,0.02551740452175204,2.7216265391882895e-09,1.620170880255088e-10,0.0003274424255474722,9.721255578871808e-05,5.263173205131899e-06,0.0009044218482602671,0.001232701213896596,7.667340817640453e-05,4.2207775093654556e-07,0.001136305250055774,0.0001876354021077027,1.2917113748789786e-06,0.00015860318037097564,2.9438388114289785e-11,1.5480574516450933e-07,5.186206962832426e-09,0.000153013736279051,1.5934924827962125e-08,4.1851574932623135e-07,1.380485057150702e-07,7.113712396457415e-06,1.99353554685414e-11,0.0021078512156178027,5.415327574040872e-13,1.5326792567944018e-11,1.271617933027648e-10,0.0005017657731533618,0.00013572139555914677,4.025718779346826e-10,3.1143700576012126e-07,4.2650953775792895e-08,8.69991210158357e-08,1.392539684609943e-08
1.9352363910392474e-06,0.8421224300968801,0.000792601370610505,0.0003469494874262784,0.0001346113990758119,0.010776797252092293,0.0,0.0,0.0002632409663649089,7.975105987898676e-06,1.921040450231075e-05,0.01316566235818758,6.77702194113086e-08,3.4071259647210514e-11,3.8299687284663086e-10,1.6088374603516826e-08,4.447093922812987e-07,1.3801072218360696e-06,4.455437727972867e-14,2.1210848979106578e-18,5.6256225146097304e-15,9.841106948923402e-16,2.8451299298927155e-09,1.0205377316863111e-10,2.3006365154173372e-11,6.000976788043713e-14,3.9589593315723594e-16,3.892422528409232e-13,1.2333305098710146e-13,4.106855516587927e-15,1.292799592594703e-10,4.3790532050413504e-17,5.672926732375617e-17,1.7503907943648854e-15,3.76,0.0,0.6465217881723374,0.9810429402647622,0.004559977640957593,1.1818467577579583e-06,0.0029629812695003573,0.03170826472643499,0.025916119122692403,2.713363111552742e-09,1.6151448203517638e-10,0.00032620339943668165,9.678747989892552e-05,5.344122291595703e-06,0.0009355316181715092,0.0012586438751636632,8.051995532343914e-05,4.4532073589760477e-07,0.0011704092812070397,0.00019732492631985749,1.3326868526663442e-06,0.00016461972727500567,3.104925123341274e-11,1.596884626037818e-07,5.347985734647488e-09,0.00015661704552625755,1.654474439109636e-08,4.311743707093225e-07,1.4209073143118517e-07,7.375042176304714e-06,2.096299248141225e-11,0.0021072389947817106,5.697109015494644e-13,1.611243562701875e-11,1.3188024934620041e-10,0.0005163131152069415,0.00014205182542455886,4.1737705775915525e-10,3.2489018581216905e-07,4.452457744256154e-08,9.103544834501946e-08,1.420923444867885e-08
1.9632486646572027e-06,0.8421936363604231,0.0007926045834013048,0.0003470957633898922,0.0001351830343851364,0.010955330168243564,0.0,0.0,0.0002656129442593464,8.098880830143776e-06,2.025981068086073e-05,0.013380027334507171,7.096013096401033e-08,3.478581477406699e-11,3.867119783727749e-10,1.6794316661834553e-08,4.540556196964543e-07,1.4517628520601154e-06,4.7480073050910347e-14,2.2671753856131363e-18,6.0535198097188064e-15,1.0751357879695321e-15,2.973636367059786e-09,1.0675288904268954e-10,2.35830279677601e-11,6.423046022102387e-14,4.14966028601888e-16,4.2041193535290073e-13,1.3103565801046812e-13,4.285923936301099e-15,1.3369202360529752e-10,4.6865750022003684e-17,6.03446639079829e-17,1.9098272355023113e-15,3.76,0.0,0.6457681080172584,0.9807581827611696,0.004659739624016738,1.2275001347137798e-06,0.002954883436635089,0.032190683740962456,0.026311919941357387,2.7050807397302352e-09,1.6101273553274694e-10,0.00032496833122614663,9.636428922944842e-05,5.4244082197886965e-06,0.0009671173316719192,0.001284597603797601,8.44771129681597e-05,4.6937265094885706e-07,0.0012049814058315907,0.00020731601987155355,1.3739995742639065e-06,0.00017074164616860216,3.271539968952756e-11,1.6464214296762803e-07,5.512077003042509e-09,0.0001602033235077672,1.7170451180335964e-08,4.4409425760967387e-07,1.4622313017830093e-07,7.641322368977165e-06,2.2022270542229788e-11,0.0021066273417614943,5.987403082791821e-13,1.69224092011358e-11,1.3668703866385688e-10,0.0005309461255374287,0.00014854582020063864,4.324518490511925e-10,3.386127663429439e-07,4.643659983333984e-08,9.51605127473195e-08,1.4492500967257962e-08
1.991260938275158e-06,0.8422646775401665,0.0007925923856727436,0.0003472156652609815,0.00013574574798535572,0.011133276152529157,0.0,0.0,0.00026793947670725995,8.221114296227576e-06,2.134734338284208e-05,0.013593727406602725,7.422077355945558e-08,3.550050587457069e-11,3.9053097169378065e-10,1.7517864326342708e-08,4.634072922948977e-07,1.525611826391074e-06,5.054530237881996e-14,2.4204177846503436e-18,6.51040982967413e-15,1.1727130607109608e-15,3.105338679356637e-09,1.1157284784486998e-10,2.41619900970221e-11,6.868194801408883e-14,4.348947747707011e-16,4.534689548803898e-13,1.3905169012040717e-13,4.468997377795386e-15,1.3815969584324495e-10,5.0084192567613677e-17,6.414060246769339e-17,2.0800516928380226e-15,3.76,0.0,0.6450158289684136,0.9804736919620118,0.004759800722949902,1.2739546181293812e-06,0.002946800892390046,0.03267256534415004,0.026704803938774186,2.6967880521638312e-09,1.605121783636933e-10,0.0003237379709587043,9.594321061136397e-05,5.504031039520572e-06,0.000999175165805871,0.001310560252949867,8.854520018244773e-05,4.942422216498177e-07,0.0012400174824306865,0.00021761108721053,1.4156354158935218e-06,0.0001769681377778303,3.4437383192071145e-11,1.6966606983780308e-07,5.678457291292641e-09,0.00016377144228548832,1.781223146463126e-08,4.5727975419574543e-07,1.5044761549897438e-07,7.912578796870642e-06,2.3113418731198394e-11,0.0021060162622014186,6.286264494571372e-13,1.7756959745110933e-11,1.415827151697449e-10,0.0005456604944668283,0.00015520347131461014,4.4779778272311847e-10,3.5260194820465655e-07,4.838662802523494e-08,9.937337098907782e-08,1.4775186131272895e-08
2.0192732118931134e-06,0.84233555418818,0.0007925666888452475,0.0003473115356540905,0.00013630003881562325,0.011310635386907056,0.0,0.0,0.0002702209714760363,8.341784374308677e-06,2.2473644010835335e-05,0.013806763787903981,7.755141287771721e-08,3.62153260937107e-11,3.9445548130516567e-10,1.8259063154819182e-08,4.727653900280278e-07,1.601668568435489e-06,5.375435988929695e-14,2.5810245134100414e-18,6.998028551912888e-15,1.2771746247025499e-15,3.2402371308940216e-09,1.1651447859984967e-10,2.4743215671013758e-11,7.337413548595276e-14,4.557181928580711e-16,4.884919332323099e-13,1.4738719413425986e-13,4.656105504413523e-15,1.426822833076039e-10,5.3449108814220715e-17,6.81231814642353e-17,2.261534417769661e-15,3.76,0.0,0.6442649552819409,0.9801894697548271,0.0048601537398292845,1.3212043386140697e-06,0.0029387389946055414,0.03315391551326663,0.027094769734165896,2.6884928550807726e-09,1.600131066945984e-10,0.00032251298863908916,9.55244453732086e-05,5.582991152338508e-06,0.0010317013066219196,0.0013365297995481364,9.272448460243781e-05,5.199377954854367e-07,0.0012755133895930183,0.00022821243218902845,1.4575805136690497e-06,0.00018329840032548325,3.621572431287794e-11,1.747595284917874e-07,5.847103191859939e-09,0.000167320350489319,1.8470265028284506e-08,4.7073501564558116e-07,1.547660657868264e-07,8.188838884437755e-06,2.4236655185519564e-11,0.0021054057586910465,6.593745923767454e-13,1.8616332707067e-11,1.4656786894134793e-10,0.0005604520448918852,0.00016202481003209823,4.6341650770520386e-10,3.668549096729131e-07,5.037426527648398e-08,1.036730643847812e-07,1.5057280509350475e-08
2.047285485511069e-06,0.8424062669180015,0.0007925292464170168,0.000347385549097504,0.0001368463706581774,0.01148740848344291,0.0,0.0,0.0002724578418996163,8.46087089393575e-06,2.3639349238058888e-05,0.014019138127681083,8.095131211861061e-08,3.693027094499911e-11,3.984869788146892e-10,1.90179521235499e-08,4.82130932135634e-07,1.6799467885627997e-06,5.711161901549564e-14,2.7492104989426404e-18,7.51819276109882e-15,1.388861394708959e-15,3.378330817428164e-09,1.215786292781764e-10,2.532667300409589e-11,7.831729660529265e-14,4.774731047421615e-16,5.255613501014303e-13,1.5604824446443812e-13,4.847280401040368e-15,1.4725911354882212e-10,5.696375687300945e-17,7.229860075547199e-17,2.454754398237793e-15,3.76,0.0,0.6435154898908205,0.979905517565158,0.004960791857131047,1.3692435267134026e-06,0.00293070255444839,0.03363474050532902,0.027481817464024554,2.6802022012799758e-09,1.595157859063423e-10,0.0003212939812138123,9.51081716049263e-05,5.661289280786687e-06,0.0010646919509075287,0.0013625043352698133,9.70151835922299e-05,5.464673423901588e-07,0.0013114650281292274,0.00023912225989463625,1.499821261414549e-06,0.0001897316299731194,3.8050918570767406e-11,1.7992180648233457e-07,6.0179913839997414e-09,0.0001708490700777206,1.9144725250851986e-08,4.844640105888065e-07,1.5918032355312824e-07,8.470131640502735e-06,2.539218734886697e-11,0.002104795835111304,6.909898058914097e-13,1.950077285466024e-11,1.5164312546661987e-10,0.0005753167292275255,0.00016900980956317856,4.793097878355924e-10,3.8136881140292437e-07,5.239911178308467e-08,1.0805862123424143e-07,1.5338775372488304e-08
2.075297759129024e-06,0.8424768163981242,0.0007924816662081995,0.0003474397228669532,0.00013738517451846607,0.011663596442278034,0.0,0.0,0.0002746505063490595,8.578355456933188e-06,2.4845090988167728e-05,0.014230852466388444,8.441973388812503e-08,3.7645337986565835e-11,4.026267897588208e-10,1.9794563777433953e-08,4.915049696772867e-07,1.760459501137933e-06,6.062153388115649e-14,2.9251931855240196e-18,8.072802021486183e-15,1.5081229919163348e-15,3.519617705966836e-09,1.2676616737035576e-10,2.5912334195182747e-11,8.352208668903925e-14,5.001971345112412e-16,5.647595550800678e-13,1.650409474162475e-13,5.042556507234402e-15,1.51889533119881e-10,6.06314056135705e-17,7.667316330588893e-17,2.6601993176515996e-15,3.76,0.0,0.6427674345287716,0.9796218364033505,0.0050617086107375845,1.4180665170412537e-06,0.0029226958832791307,0.03411504681491511,0.02786594865245787,2.6719224534744307e-09,1.5902045327400289e-10,0.00032008147897895454,9.469454623387786e-05,5.738926440099182e-06,0.0010981433077340776,0.0013884820581855245,0.00010141746539821086,5.738384555774759e-07,0.0013478683229687825,0.0002503426784623449,1.5423443081328927e-06,0.0001962670212022891,3.99434345356664e-11,1.851521941556114e-07,6.191098649414268e-09,0.00017435669317206358,1.9835779199342863e-08,4.98470524157497e-07,1.6369219481668643e-07,8.75648763861755e-06,2.658021226311716e-11,0.002104186494640111,7.234769661424817e-13,2.0410524587863686e-11,1.5680914497285226e-10,0.0005902506263094337,0.0001761583871167399,4.954794987660851e-10,3.9614080091777035e-07,5.4460765365204107e-08,1.1252905905341843e-07,1.5619662572591965e-08
