Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056)
8.206126053344629e-20,0.6237275194390915,3.76,0.0,0.7378255136514899,0.9999999999996175,2.6691491682271884e-44,0.0,1.71892521225945e-32,3.9885663860192563e-16,3.988566386018607e-16,6.482978862394284e-18,1.2796217859536813e-34,1.4934266888886025e-33,1.1970510581254257e-27,6.493381982007257e-29,4.0039917068407345e-18,6.793581809604522e-41,6.482978861262174e-18,1.9513266976978382e-32,6.172483252074888e-24,1.524725062475222e-32,1.846915478715589e-32,6.932763483935042e-41,7.554317585690417e-37,3.8870460041892847e-41,4.003991706840733e-18,4.973682775763938e-37,9.122924235246484e-33,2.2209500346226778e-55,4.3222756202757074e-32,1.9391224783295623e-32,3.3646215578007912e-46,6.050366080085161e-37,2.3043922593284869e-35,5.080798455770549e-33,3.824365464494748e-13,3.688203411754331e-34,1.855285634655561e-55,2.2090393277819686e-40,2.135091528606371e-49,4.048353195351512e-49,1.6239045124106498e-35,3.759148111813527e-64,5.670809050409728e-55,6.631259090655614e-53,1.1224097743189711e-54,5.645721363378083e-57,5.973873232847503e-67,4.029078963430209e-36,2.8713171541191504e-52,3.997959678402635e-48,1.3246077320264656e-48,2.6395749622460947e-61,1.8042843939783256e-50,2.376929192056517e-50,1.8154813605780925e-48,2.4002147660244885e-75,1.210740315915573e-53,2.1062656137911418e-47,5.522641283861907e-49,2.0268505332283926e-71,9.398513860954521e-59,1.467289931456028e-51,1.0535530369901291e-64,2.047597211188591e-68,1.0613966229309856e-73,2.0988717507303278e-79,3.5086644827378043e-71,1.880588409938736e-32,3.164227241769377e-87
1.64193816688555e-19,0.6237275194390917,3.76,0.0,0.7378255136514894,0.9999999999992347,2.1369422922103055e-43,0.0,6.880180499721187e-32,7.9805980773261e-16,7.980598077323499e-16,1.2971590199904575e-17,5.121821934894735e-34,5.97759873650276e-33,2.5251900071146286e-27,2.599045016981398e-28,8.011462120637886e-18,5.4389962362320325e-40,1.2971590197639319e-17,7.810392121110975e-32,1.2350329325140134e-23,6.102873798062938e-32,7.39247511571824e-32,2.774912144135667e-40,3.0236957462604064e-36,1.5558314091278176e-40,8.011462120637877e-18,1.990769289547408e-36,3.65154719655768e-32,1.778110475303864e-54,1.7300366656446679e-31,7.761543412339306e-32,2.69374308018871e-45,2.4217232029411014e-36,9.223574472182283e-35,2.0336434765985797e-32,7.652053573598616e-13,1.4762425380658014e-33,1.4853566009665002e-54,8.84191480742203e-40,1.7098047731544164e-48,3.24196563049059e-48,6.499850066944006e-35,6.021169442885483e-63,4.540095336388901e-54,5.309039361922126e-52,8.986102926366062e-54,4.520009932593663e-56,9.565980835953946e-66,1.612681593408604e-35,2.2987996070460398e-51,3.200798673357544e-47,1.0607604440409312e-47,4.2279070669980215e-60,1.4448907819919808e-49,1.9034710846699925e-49,1.4534889787601794e-47,7.689307570914583e-74,9.693284352646023e-53,1.6862931904837649e-46,4.421471028784286e-48,3.24648314613218e-70,7.525640669597698e-58,1.1747241202606776e-50,8.434830438203432e-64,3.278823361440791e-67,1.6996174950857594e-72,6.723927654917907e-78,5.618457597278455e-70,7.527254593709633e-32,1.0134090055630619e-85
3.284589289987724e-19,0.6237275194390918,3.76,0.0,0.7378255136514886,0.9999999999984692,1.7102032952216355e-42,0.0,2.752968386737993e-31,1.596466145993978e-15,1.5964661459929368e-15,2.5948812874915078e-17,2.049395922530509e-33,2.3918181118322407e-32,5.5717809785738004e-27,1.0399565480803906e-27,1.602640294823218e-17,4.3528500109284035e-39,2.5948812870383365e-17,3.125174220083555e-31,2.470602179384636e-23,2.4419444553275792e-31,2.9579529609295636e-31,1.1103263229087902e-39,1.2098721531173382e-35,6.225352313032224e-40,1.602640294823214e-17,7.965670256093242e-36,1.4610945145021661e-31,1.423028808171598e-53,6.922400139684906e-31,3.105628352781099e-31,2.1558131476630245e-44,9.690047252320539e-36,3.6906312273471503e-34,8.137222849685928e-32,1.5307429787844429e-12,5.906893045738441e-33,1.1887367112072839e-53,3.537918094784645e-39,1.3685367771256821e-47,2.594886375944097e-47,2.6007866714602966e-34,9.639100059711924e-62,3.633456098987872e-53,4.248845014951769e-51,7.191613401018695e-53,3.617381671936067e-55,1.531179937560673e-64,6.452826986728299e-35,1.839738337762892e-50,2.5616117267383466e-46,8.4903826859994215e-47,6.768323101681041e-59,1.1564982183642733e-48,1.5235483370078483e-48,1.1632329278344775e-46,2.461958516507704e-72,7.7575734708375e-52,1.3495470509714167e-45,3.538520597320399e-47,5.197192473606096e-69,6.024584220437757e-57,9.401363188529934e-50,6.750428010038288e-63,5.248252702056077e-66,2.7204948628732556e-71,2.1528636748126004e-76,8.993209542870429e-69,3.011882307091785e-31,3.244279616571781e-84
6.569891536192072e-19,0.623727519439092,3.76,0.0,0.737825513651487,0.9999999999969381,1.368422477558138e-41,0.0,1.1013666187017441e-30,3.193278822516708e-15,3.1932788225125436e-15,5.190325822489573e-17,8.198918179571023e-33,9.568829897259745e-32,1.3226215215404793e-26,4.1605033713332365e-27,3.2056284603420746e-17,3.4829413587721783e-38,5.1903258215830475e-17,1.2502732039227395e-30,4.941740802156173e-23,9.769367919867852e-31,1.1833737948351104e-30,4.44202842241388e-39,4.840276433929322e-35,2.4905463856359214e-39,3.2056284603420586e-17,3.186786796391057e-35,5.845329464264537e-31,1.1386392925433615e-52,2.7694108154955003e-30,1.2424535674847324e-30,1.724978061519251e-43,3.87664987891678e-35,1.476492820223744e-33,3.2554190040006094e-31,3.061818220048835e-12,2.363141850889169e-32,9.51169980018678e-53,1.415397980627007e-38,1.0951066728506759e-46,2.0764347778822566e-46,1.0404840216451973e-33,1.5426744448324262e-60,2.9073169317618262e-52,3.399721560025083e-50,5.7543833780114384e-52,2.8944549484108167e-54,2.45038642750321e-63,2.5815509759836407e-34,1.4720701907814587e-49,2.0496785797623886e-45,6.794026222274353e-46,1.0832255235319893e-57,9.254328690154969e-48,1.2191473327173174e-47,9.307630777850486e-46,7.880476076862353e-71,6.207237422994757e-51,1.0798426836128476e-44,2.83135410122885e-46,8.317764147929225e-68,4.8234384459086195e-56,7.522518946639817e-49,5.401368262458283e-62,8.39891300826233e-65,4.353677498010475e-70,6.891095268778043e-75,1.439207792784358e-67,1.2049490442685461e-30,1.0383888648664451e-82
1.3140496028600769e-18,0.6237275194390922,3.76,0.0,0.7378255136514836,0.9999999999938759,1.0948419317499095e-40,0.0,4.405825037179585e-30,6.38690417556215e-15,6.386904175545488e-15,1.0381214892469572e-16,3.279834190506299e-32,3.827843465978544e-31,3.4780092864634117e-26,1.6643367939663322e-26,6.411604791379771e-17,2.786617655197897e-37,1.0381214890656082e-16,5.0014999770627674e-30,9.884018563820416e-23,3.90806521020011e-30,4.73388042850362e-30,1.7769560832502452e-38,1.9362681491009147e-34,9.962997060165915e-39,6.411604791379709e-17,1.2748184651293142e-34,2.338322079695088e-30,9.109979874964942e-52,1.107854484539772e-29,4.970218751479543e-30,1.3801134805644589e-42,1.550786156154661e-34,5.906452032574609e-33,1.302273581969746e-30,6.123968696238543e-12,9.453336716435288e-32,7.610082366151989e-52,5.662055645038558e-38,8.761962522947631e-46,1.6613581190621145e-45,4.16227481684588e-33,2.46861390759104e-59,2.3260743942922006e-51,2.7200354947740093e-49,4.6039438115934774e-51,2.315783831492835e-53,3.921017155887065e-62,1.0327044316964431e-33,1.1777679727913697e-48,1.6398985597755737e-44,5.4359090911958087e-45,1.7333959329333123e-56,7.404400243918099e-47,9.7544134654179e-47,7.44681163705625e-45,2.5221058101955824e-69,4.966261445684839e-50,8.639561721312859e-44,2.2652983513562243e-45,1.3310227831718453e-66,3.8636867441003835e-55,6.018586576730727e-48,4.32150527178334e-61,1.3439627931615185e-63,6.966592659138867e-69,2.2054595743051484e-73,2.3029679145502935e-66,4.820188444476469e-30,3.3231954402706428e-81
2.6281705013418163e-18,0.6237275194390931,3.76,0.0,0.7378255136514771,0.9999999999877515,8.759151307774407e-40,0.0,1.7624017369606048e-29,1.2774154881652953e-14,1.2774154881586308e-14,2.0762993032365035e-16,1.3119870632630806e-31,1.5311996859485053e-30,1.0286788486469593e-25,6.657618076258921e-26,1.2823557453455106e-16,2.2293999569328627e-36,2.0762993028736588e-16,2.0006815064841367e-29,1.9768576151633581e-22,1.5632896947097338e-29,1.8936292246191648e-29,7.108114394515212e-38,7.74538775880987e-34,3.9853615645942867e-38,1.2823557453454857e-16,5.0994813642038555e-34,9.353668913803614e-30,7.288330865417414e-51,4.4315982612373773e-29,1.9881683997737893e-29,1.1041431997847351e-41,6.203397042804802e-34,2.3626770138926218e-32,5.209306296141945e-30,1.2248269623261646e-11,3.781488548952767e-31,6.088354926133651e-51,2.264916769235353e-37,7.010013701716072e-45,1.3291706194593026e-44,1.6649776752203764e-32,3.950050107754912e-58,1.860947866525756e-50,2.1761316999448224e-48,3.683329901666735e-50,1.852715026889385e-52,6.273946567590598e-61,4.1309858078536116e-33,9.422591086769561e-48,1.3119811295091298e-43,4.3490025350781035e-44,2.7736215822724888e-55,5.923895134853974e-46,7.804024724737288e-46,5.957732126148374e-44,8.071304179545156e-68,3.9731977669625324e-49,6.911977485049579e-43,1.8123247107080974e-44,2.1297808744150706e-65,3.098407831277673e-54,4.815097841442847e-47,3.4573689387222075e-60,2.1504498453562076e-62,1.1147115220035516e-67,7.057965214403474e-72,3.6849370443035114e-65,1.928153831347605e-29,1.063478719790542e-79
5.256412298305295e-18,0.6237275194390945,3.76,0.0,0.737825513651464,0.9999999999755027,7.00748744457699e-39,0.0,7.04975045106059e-29,2.554865629383425e-14,2.554865629356766e-14,4.15265493118978e-16,5.248055040467812e-31,6.124923312516834e-30,3.389636156659031e-25,2.6631014114524923e-25,2.5647462777605557e-16,1.7835622995467162e-35,4.152654930463536e-16,8.002889704042077e-29,3.9537699585198687e-22,6.253286001677012e-29,7.574671012788543e-29,2.843304269256183e-37,3.098218137228494e-33,1.5941775195043362e-37,2.5647462777604556e-16,2.039834049679888e-33,3.741543680675869e-29,5.8308046551990265e-50,1.772675369732428e-28,7.952835400286928e-29,8.83335526511515e-41,2.4814093016762002e-33,9.45090083754981e-32,2.0837649128455284e-29,2.4496871375882605e-11,1.5126261880641917e-30,4.870799569078486e-50,9.05987021012231e-37,5.608188440484215e-44,1.0633701468741983e-43,6.660046200392272e-32,6.320294464038757e-57,1.4887936455141179e-49,1.7409466825602806e-47,2.946733863165166e-49,1.4822072197563604e-51,1.003856981313388e-59,1.6524279339350747e-32,7.538251795783198e-47,1.0496098169096802e-42,3.4793121362228188e-43,4.437945008527453e-54,4.739266088534647e-45,6.243417368031481e-45,4.766298823321632e-43,2.5829078340503384e-66,3.178633655631285e-48,5.529713217961391e-42,1.4498941763409654e-43,3.4077649256992986e-64,2.490484095745755e-53,3.852169707751302e-46,2.7659617764746198e-59,3.440807256368902e-61,1.7835837939247028e-66,2.2586280023638436e-70,5.896050019937796e-64,7.712772213562606e-29,3.4032218150068976e-78
1.0512895892232252e-17,0.6237275194390974,3.76,0.0,0.7378255136514378,0.9999999999510051,5.606056599742245e-38,0.0,2.819928926513038e-28,5.10976591181956e-14,5.109765911712923e-14,8.305366186993076e-16,2.0992433829751682e-30,2.4499942128853435e-29,1.2108356644300187e-24,1.0652514007917645e-24,5.129527342590553e-16,1.4268667730798452e-34,8.305366185538394e-16,3.201189132638927e-28,7.907597948408436e-22,2.5013398449159704e-28,3.0298992323585345e-28,1.1373338085895108e-36,1.2392998618254527e-32,6.376778625797133e-37,5.129527342590156e-16,8.159419227632824e-33,1.496632691272449e-28,4.664701586830254e-49,7.090773609884931e-28,3.1811665205990902e-28,7.066768079795976e-40,9.925738176858575e-33,3.780399193222695e-31,8.33514444076587e-29,4.8994074475423546e-11,6.0505662534467836e-30,3.8966859260280255e-49,3.623999996980973e-36,4.486621745678235e-43,8.507095791810255e-43,2.664045580407901e-31,1.0112642577263095e-55,1.1910490749783371e-48,1.3927738750718188e-46,2.3574150660500067e-48,1.185779875494659e-50,1.606191595618001e-58,6.609778909778624e-32,6.030673007831774e-46,8.396978189203592e-42,2.7834937528368194e-42,7.100832396885749e-53,3.791472864302279e-44,4.994812932928637e-44,3.813084296671564e-42,8.265449861390215e-65,2.542937095141552e-47,4.4238230401861474e-41,1.1599290963763664e-42,5.452516257509947e-63,2.0111295419169986e-52,3.081772340739515e-45,2.2127973080596788e-58,5.50536161443066e-60,2.8537703580530556e-65,7.227736214230673e-69,9.433800759475814e-63,3.0851402459505678e-28,1.0890453812573841e-76
2.1025863080086166e-17,0.6237275194391033,3.76,0.0,0.7378255136513854,0.9999999999020098,4.484872071762677e-37,0.0,1.1279773560003758e-27,1.021956647669133e-13,1.0219566476264781e-13,1.6610788698186627e-15,8.397016338585773e-30,9.800026418818118e-29,4.553302110263984e-24,4.26102727508127e-24,1.025908947225018e-15,1.1415001912720124e-33,1.6610788695268522e-15,1.2804827153778832e-27,1.5815267140888075e-21,1.0005410263989214e-27,1.211965861704587e-27,4.5493626241887606e-36,4.957224661929587e-32,2.5507273678278723e-36,1.0259089472248594e-15,3.2637843130518824e-32,5.986561169915129e-28,3.731787417537773e-48,2.8363238700797954e-27,1.272473080331642e-27,5.6534480109009566e-39,3.970315464981239e-32,1.5121676901355394e-30,3.3340747341398023e-28,9.798847905170156e-11,2.4202387726122945e-29,3.11736727945865e-48,1.4496194101857937e-35,3.5893257949764934e-42,6.805730495842911e-42,1.0656236523235766e-30,1.6180365267704982e-54,9.528449513846868e-48,1.1142257113288427e-45,1.8859432405804526e-47,9.486295726351108e-50,2.569922896087102e-57,2.6439249602610253e-31,4.8245670344627786e-45,6.717622412217188e-41,2.2268126198230927e-41,1.1361428141141747e-51,3.033202289492422e-43,3.995881965186763e-43,3.0504855141820015e-41,2.644967119527364e-63,2.0343617339029586e-46,3.5390793756517046e-40,9.279487664752921e-42,8.724099764786505e-62,1.638863168395614e-51,2.465432502842811e-44,1.7702511713023195e-57,8.808634587272102e-59,4.5660616040756364e-64,2.3128958395696223e-67,1.5094178202603346e-61,1.2340623566026593e-27,3.484968352756489e-75
4.2051797455793995e-17,0.623727519439115,3.76,0.0,0.7378255136512805,0.9999999998040193,3.58790858888756e-36,0.0,4.5119212840322936e-27,2.0439167606432872e-13,2.043916760472667e-13,3.3221633718921587e-15,3.3588151551254805e-29,3.9200203140429467e-28,1.763312439242631e-23,1.7044152439419765e-23,2.051821373156798e-15,9.132028611673949e-33,3.322163371305044e-15,5.121948282896397e-27,3.1630658376659904e-21,4.002174278970211e-27,4.847875810649051e-27,1.8197530780170544e-35,1.982894908226573e-31,1.0202958969549835e-35,2.0518213731561623e-15,1.305517062541666e-31,2.3946305222931628e-27,2.985445197860865e-47,1.1345324331599634e-26,5.089905265270089e-27,4.522771827205111e-38,1.58813022494279e-31,6.048688715642626e-30,1.3336332851351447e-27,1.959772817130426e-10,9.68097940049748e-29,2.4939012873767407e-47,5.798588693756185e-35,2.8714719968395375e-41,5.444605966125993e-41,4.262505450328027e-30,2.5888694128155293e-53,7.622782823760275e-47,8.913832129689554e-45,1.5087590635092219e-46,7.589059787329145e-49,4.111889716654403e-56,1.0575726325659608e-30,3.859665078126037e-44,5.374113872597098e-40,1.7814571427080912e-40,1.8178362066825546e-50,2.4265714316150958e-42,3.19671822485723e-42,2.4403956125367997e-40,8.463931824862732e-62,1.6274941933816036e-45,2.8312718092077637e-39,7.423611884828688e-41,1.395861814933661e-60,1.3590146067778434e-50,1.97235185493529e-43,1.4162106321002716e-56,1.4093860144290785e-57,7.30572179395073e-63,7.401299048440901e-66,2.4150764175445484e-60,4.936261831598582e-27,1.1151936403297069e-73
8.410366620720965e-17,0.6237275194391384,3.76,0.0,0.7378255136510707,0.9999999996080384,2.8703315871550527e-35,0.0,1.8047711169935767e-26,4.087836986590796e-13,4.0878369859083145e-13,6.644332375378293e-15,1.3435278326584301e-28,1.5680099413530933e-27,6.937232649690025e-23,6.817669639732329e-23,4.103646225019773e-15,7.305633706236167e-32,6.64433237419009e-15,2.0487854348074187e-26,6.326165225147398e-21,1.6008717434547025e-26,1.9391528180532406e-26,7.279048771717399e-35,7.931589723970691e-31,4.0812076180034215e-35,4.10364622501723e-15,5.222075028126081e-31,9.578533984628387e-27,2.3883699511412773e-46,4.538135502074046e-26,2.035964694684184e-26,3.6182228285490014e-37,6.35252897843069e-31,2.4194806207790546e-29,5.334539922746457e-27,3.9195486107086804e-10,3.8723964362352344e-28,1.9951240927592658e-46,2.3195154722629623e-34,2.2971821441299557e-40,4.355693439756489e-40,1.7050043488913806e-29,4.1421998314135344e-52,6.098236259295084e-46,7.13107626960879e-44,1.2070090327222943e-45,6.071257939922447e-48,6.579034039371585e-55,4.2302955806781694e-30,3.087736641512636e-43,4.299297472703098e-39,1.4251685325937438e-39,2.9085440926277305e-49,1.94126098653075e-41,2.557379649173817e-41,1.9523193231973627e-39,2.7084640979415843e-60,1.301997250215773e-44,2.265020660857984e-38,5.938897881817888e-40,2.233383433382171e-59,1.1638858943544047e-49,1.5778838258822018e-42,1.1329814724419154e-55,2.2550212078289816e-56,1.1689173459938617e-61,2.3684208478288395e-64,3.8641290214831537e-59,1.9745071246519395e-26,3.56862606717124e-72
1.6820740371004097e-16,0.6237275194391854,3.76,0.0,0.7378255136506512,0.9999999992160767,2.296267705658552e-34,0.0,7.219091525713749e-26,8.175677438482617e-13,8.175677435752689e-13,1.3288670379707117e-14,5.374115245196776e-28,6.272042328331275e-27,2.751689606918182e-22,2.7270695855954515e-22,8.207295928743384e-15,5.844511266599007e-31,1.3288670377274832e-14,8.195175081481989e-26,1.2652448561434558e-20,6.403491015069893e-26,7.756616428000815e-26,2.911643123038298e-34,3.1726379111172365e-30,1.6324991576626605e-34,8.20729592873321e-15,2.0888314494912116e-30,3.831415802374238e-26,1.9107137777575653e-45,1.815255354054445e-25,8.143863954168415e-26,2.8945804085665066e-36,2.5410132077050464e-30,9.677945100148922e-29,2.1338173249324205e-26,7.839099159271201e-10,1.5489593609188043e-27,1.5961006230779405e-45,9.278684151811281e-34,1.8377475376591402e-39,3.4845582810445144e-39,6.820021737496374e-29,6.62752673068592e-51,4.8785941518713353e-45,5.7048652263789665e-43,9.656079285347741e-45,4.857011720035878e-47,1.0526462941783802e-53,1.6921190451429723e-29,2.470191142867298e-42,3.439440523991469e-38,1.140135952938255e-38,4.6536754734128417e-48,1.5530103276781523e-40,2.0459057601686115e-40,1.5618565161246088e-38,8.667094493825753e-59,1.0415985151831774e-43,1.8120176381028228e-37,4.7511211314068426e-39,3.5734166287617776e-58,1.053786262066569e-48,1.262307998865164e-41,9.064121908146449e-55,3.608036801484862e-55,1.8702692432051307e-60,7.578954793103318e-63,6.182613228311825e-58,7.898032570412704e-26,1.1419616209027402e-70
3.3641487871570357e-16,0.623727519439279,3.76,0.0,0.7378255136498121,0.9999999984321538,1.837016018125065e-33,0.0,2.8876395026140915e-25,1.635135834225347e-12,1.6351358331333756e-12,2.657734637779103e-14,2.1496471796670132e-27,2.5088165890730287e-26,1.0960351476285207e-21,1.0908281777057192e-21,1.641459533618126e-14,4.6756106936802175e-30,2.6577346372702926e-14,3.2780935802045684e-25,2.530535347943567e-20,2.5613971962908717e-25,3.102647736916445e-25,1.1646750301114279e-33,1.2690555714047661e-29,6.5301192869656495e-34,1.6414595336140557e-14,8.355329335632428e-30,1.5325666261987416e-25,1.5285978284654793e-44,7.261023717366847e-25,3.2575466153751954e-25,2.3156651835629617e-35,1.0164056068286355e-29,3.8711924418504558e-28,8.535272006533381e-26,1.567819610202249e-09,6.19583782626101e-27,1.2768812359729405e-44,3.711967931862192e-33,1.4701987649739123e-38,2.7876481365220125e-38,2.7280095669114463e-28,1.060404831724644e-49,3.9028792101787e-44,4.5638938403335325e-42,7.724866071153193e-44,3.885613641781205e-46,1.684234776063448e-52,6.768476228622629e-29,1.9761536430385248e-41,2.7515534310879125e-37,9.121092122821655e-38,7.445884683723833e-47,1.2424088806548254e-39,1.6367254454469624e-39,1.249485514804324e-37,2.773471686426899e-57,8.332790290400583e-43,1.449614272678941e-36,3.8008971976956074e-38,5.71746755191917e-57,1.039314320595344e-47,1.0098467765721038e-40,7.251987011479555e-54,5.772861181261251e-54,2.992431988642604e-59,2.4252667218447448e-61,9.892191054050222e-57,3.1592132727482874e-25,3.6542808508988044e-69
5.046223537213662e-16,0.6237275194393725,3.76,0.0,0.737825513648973,0.9999999976482311,5.252720102514148e-33,0.0,6.136237416215357e-25,2.452703924601153e-12,2.4527039222807137e-12,3.986602236530122e-14,4.568001268478791e-27,5.33123407580099e-26,2.326174251554712e-21,2.318010089349328e-21,2.4621894743609777e-14,1.3369325511952503e-29,3.9866022357389635e-14,6.965982563767312e-25,3.795859664299285e-20,5.44296951541995e-25,6.593127320442614e-25,2.474964051013133e-33,2.6967433473424117e-29,1.3876708263791958e-33,2.4621894743523286e-14,1.7755077958435892e-29,3.25670411771511e-25,4.3708833350446896e-44,1.5429676830591523e-24,6.922287202188987e-25,6.621355761183664e-35,2.1598621203029698e-29,8.226304052660017e-28,1.8137454699284292e-25,2.3517288890402223e-09,1.3166154279963364e-26,3.6510831282321753e-44,7.88876468723192e-33,4.3646216298726515e-38,8.275726179736214e-38,5.797020879799739e-28,4.01168971860695e-49,1.1159800958006818e-43,1.3049885139717952e-41,2.2088290665121506e-43,1.1110432956153766e-45,6.19912147774522e-52,1.4383010239955812e-28,5.650564854205018e-41,7.867723826976489e-37,2.7078076478352145e-37,2.8169168245168525e-46,3.6883751060399074e-39,4.859013303922784e-39,3.572747718774737e-37,1.2938139086473734e-56,2.3826575365160304e-42,4.144990588904004e-36,1.0868189624491344e-37,2.1630224686588718e-56,3.345959464876241e-47,2.8875309073176955e-40,2.0737549283161583e-53,2.1247964583966547e-53,1.1014137877473461e-58,1.1313776130781364e-60,3.6425126332018666e-56,6.71332771599015e-25,1.6689616628178054e-68
6.728298287270288e-16,0.6237275194394664,3.76,0.0,0.7378255136481339,0.999999996864309,1.1079512243399974e-32,0.0,1.0467704188635029e-24,3.270272014975681e-12,3.270272011017284e-12,5.315469834223767e-14,7.792474051979561e-27,9.094455944661401e-26,3.965586270913013e-21,3.954252691166077e-21,3.282919415102894e-14,2.819978081128969e-29,5.315469833133495e-14,1.1883199227621026e-24,5.061217805223538e-20,9.285066042778578e-25,1.1247100510661527e-24,4.22204660966025e-33,4.600327122020254e-29,2.3672371598086125e-33,3.28291941508814e-14,3.0288078061779847e-29,5.555553935162568e-25,9.219557404772367e-44,2.6321214688022435e-24,1.1808608154652146e-24,1.3966357689473938e-34,3.6844708645239757e-29,1.4033137985452033e-27,3.0940365398049714e-25,3.1356377524412605e-09,2.2459907679634857e-26,7.701193233325144e-44,1.3458690139203773e-32,9.510224061357227e-38,1.8032181279584939e-37,9.88903611670019e-28,1.0442316043603658e-48,2.3539264351222383e-43,2.7525988586149974e-41,4.659060393835148e-43,2.343513466340213e-45,1.5722397543407077e-51,2.453571969766746e-28,1.1918678394380824e-40,1.6595309028280434e-36,5.900139922407206e-37,7.332388157705717e-46,8.036727087760631e-39,1.0587505852754678e-38,7.535959558358588e-37,3.9396600861668285e-56,5.025715227752235e-42,8.742984894213581e-36,2.292415723210333e-37,5.6303070782766595e-56,7.927594047347742e-47,6.090639295232277e-40,4.374611757367775e-53,5.38894412668007e-53,2.793423975755883e-58,3.445041936165229e-60,9.245025954384322e-56,1.145214608774705e-24,4.9774475801342314e-68
1.009244778738354e-15,0.6237275194396537,3.76,0.0,0.7378255136464558,0.9999999952964657,3.026160253079694e-32,0.0,2.167206866359542e-24,4.905408195721734e-12,4.905408187526377e-12,7.973205027129472e-14,1.6133331649886376e-26,1.882890764434713e-25,8.204948779268655e-21,8.186778282370181e-21,4.9243792965845326e-14,7.702235066883588e-29,7.973205025401627e-14,2.460283516781335e-24,7.592013471303564e-20,1.922355055538504e-24,2.3285695514033777e-24,8.741399113382335e-33,9.524393456063137e-29,4.901193927191241e-33,4.924379296553986e-14,6.270763050900304e-29,1.1502067840734804e-24,2.518195745889407e-43,5.449473416912109e-24,2.444822438338285e-24,3.814645640642822e-34,7.628229322512463e-29,2.905393606886158e-27,6.405809944395758e-25,4.703454504238967e-09,4.6500375503413935e-26,2.103435448441921e-43,2.7869819418178025e-32,2.7604950513349736e-37,5.234086766519669e-37,2.0473994184477043e-27,3.8321236928894313e-48,6.429310062236359e-43,7.518201537454431e-41,1.2725339278215704e-42,6.400870077862673e-45,5.49827758386775e-51,5.079807669860603e-28,3.2553608852895817e-40,4.532693815088252e-36,1.712612717930806e-36,2.6908630441503448e-45,2.3327888296728324e-38,3.0732114161685475e-38,2.0583041559451597e-36,1.794910078923722e-55,1.3726788794133167e-41,2.387979921805822e-35,6.2612970510888085e-37,2.066224730493619e-55,2.6941542289265566e-46,1.6635425823101763e-39,1.195227948965661e-52,1.8845399551209677e-52,9.768739450418403e-58,1.5695619002814881e-59,3.239545213656688e-55,2.3710208869096534e-24,2.1821729270126245e-67
1.3456597287496792e-15,0.6237275194398411,3.76,0.0,0.7378255136447777,0.9999999937286239,6.331742793858951e-32,0.0,3.68585389022235e-24,6.540544376463085e-12,6.5405443625249265e-12,1.0630940216146847e-13,2.743857736229171e-26,3.2023026382499013e-25,1.394935375371522e-20,1.3923565905325498e-20,6.565839178062734e-14,1.6115652481724246e-28,1.0630940213719775e-13,4.184327011924463e-24,1.0122933522493168e-19,3.269422502295715e-24,3.960287244860704e-24,1.4867148612701536e-32,1.6198499139853806e-28,8.335867517928751e-33,6.56583917801078e-14,1.066492734027601e-28,1.9562002948705026e-24,5.269003059077059e-43,9.268127193607484e-24,4.158002729171536e-24,7.981514904660583e-34,1.2973620520176547e-28,4.9413306691574854e-27,1.0894605188147842e-24,6.271269728328726e-09,7.908494098228478e-26,4.401091869753843e-43,4.7408266703175905e-32,6.036846644658499e-37,1.1446207923288755e-36,3.4820902585724035e-27,9.936870916495129e-48,1.3452280124097004e-42,1.5730592833442805e-40,2.6625666603465306e-42,1.3392776183846461e-44,1.3738821224824456e-50,8.639419859127212e-28,6.8113040763986474e-40,9.48391189901434e-36,3.7452668700005884e-36,6.977570965356778e-45,5.101508157373216e-38,6.720744212033607e-38,4.306660493171437e-36,5.3912850087135295e-55,2.872103601131802e-41,4.996451924215741e-35,1.3100725250026874e-36,5.3578398612930176e-55,6.6410347726178034e-46,3.4806876495192895e-39,2.5016861125816053e-52,4.7089523575113044e-52,2.4409420794312246e-57,4.714417460421248e-59,8.104847692698745e-55,4.032484638005643e-24,6.364728339002581e-67
