Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248)
2.377853911555795e-19,0.4155060275985778,3.76,0.0,0.9245769754854551,0.9999999999996435,3.39591911147181e-44,0.0,7.906074957337104e-33,3.29443938597326e-17,3.294439385971965e-17,9.975230846046334e-19,4.3329261777486596e-35,5.282197468501712e-34,2.659228912149688e-29,1.292029004395539e-29,5.954284966557633e-20,2.3535232344838634e-41,9.97523084590995e-19,2.3998734739502288e-35,1.874699523055709e-26,2.8863444514875826e-32,7.946482282774973e-33,1.9623967760979812e-44,9.019839654096898e-39,2.025716249584665e-43,5.954284966557625e-20,1.7783538615645147e-39,1.3517184817509085e-33,1.4032159725050765e-56,2.1710202524643992e-32,2.336664372287439e-33,9.297434900325493e-47,1.4174657497503648e-39,3.1732895291635196e-37,1.6913681624878199e-34,3.566243032381506e-13,5.8393064353452646e-36,1.314102867333391e-58,1.0124381692580771e-43,1.5980094716323367e-50,4.317846192162855e-50,2.953802284961809e-37,4.0237978772536514e-64,1.091275825145716e-57,1.472888862943352e-55,2.0912196263070002e-57,1.7874334038699077e-60,7.717134561999532e-70,4.830944958683764e-38,5.2455952118442064e-55,4.546382546477136e-51,4.295905606295757e-51,4.8238600880428957e-63,2.456006894689121e-53,4.709707717588987e-53,1.9939366159742337e-49,2.7599448848400067e-76,5.941898173028962e-56,6.5887189998738066e-49,1.0151381023883794e-65,1.15990164977915e-73
4.757773725728058e-19,0.4155060275985778,3.76,0.0,0.9245769754854551,0.9999999999992866,2.7188001539849975e-43,0.0,3.164490366287081e-32,6.591741012942152e-17,6.59174101293697e-17,1.9959128269711914e-18,1.7342996662424583e-34,2.1142555657782603e-33,7.907359096582958e-29,5.171483142330725e-29,1.1913743073833386e-19,1.8842496304392176e-40,1.9959128269439672e-18,9.605757419494024e-35,3.75103242792538e-26,1.155289983662887e-31,3.180663826218953e-32,7.854702568881053e-44,3.610286499846526e-38,8.108144516577026e-43,1.191374307383336e-19,7.118049971901497e-39,5.4103966064226365e-33,1.1234260385224718e-55,8.689738851916026e-32,9.352747012246302e-33,7.443601158705928e-46,5.673557021671605e-39,1.2701428073377314e-36,6.769880482589337e-34,7.135584446717865e-13,2.3372443399089552e-35,1.0520813254000259e-57,4.052434248561747e-43,1.2797036197734685e-49,3.457778880319125e-49,1.1822906970791013e-36,6.445069567870381e-63,8.73684203398096e-57,1.1792066698399086e-54,1.6742472521014014e-56,1.431033560834441e-59,1.2357470047572799e-68,1.9336369626548803e-37,4.1996657159234076e-54,3.6398704323968307e-50,3.4402086104746654e-50,7.726559518970097e-62,1.966797370140153e-52,3.771585911422397e-52,1.596361691416857e-48,8.841736314694325e-75,4.7571314670331886e-55,5.2749814200529826e-48,1.6255435916580477e-64,1.8578583781670475e-72
9.517613354072587e-19,0.4155060275985778,3.76,0.0,0.924576975485455,0.9999999999985727,2.1758664230278304e-42,0.0,1.2662083410777924e-31,1.3186344266879933e-16,1.3186344266859206e-16,3.992692311702668e-18,6.939457710842506e-34,8.459776192426012e-33,2.6166762067319546e-28,2.06926687379591e-28,2.3832659288384886e-19,1.507972366231366e-39,3.992692311648464e-18,3.843561596396553e-34,7.503712117568563e-26,4.622664769503253e-31,1.2726798311841173e-31,3.1429051989995382e-43,1.4445848616558438e-37,3.2443142209209464e-42,2.383265928838478e-19,2.848147159087735e-38,2.164863378874823e-32,8.990823351678294e-55,3.4770274316639064e-31,3.742317056610952e-32,5.957143189308462e-45,2.27016182394674e-38,5.082225767438633e-36,2.708834010801281e-33,1.4274267261303637e-12,9.352021750130602e-35,8.419848104846513e-57,1.621536029862129e-42,1.0242815661639748e-48,2.767624559515884e-48,4.730702793288107e-36,1.0317708869745889e-61,6.9921289456271135e-56,9.437237208536361e-54,1.339906639594217e-55,1.1452617717138406e-58,1.9779999889834575e-67,7.737066518123014e-37,3.361008936870426e-53,2.9130025768368187e-49,2.7535612196479905e-49,1.2369205757211983e-60,1.5742350272554014e-51,3.0187973708204007e-51,1.2775745197413132e-47,2.8309426190547147e-73,3.8071509624559634e-54,4.2215883056750586e-47,2.6019283765784445e-63,2.974186912425613e-71
1.903729261076164e-18,0.4155060275985778,3.76,0.0,0.9245769754854549,0.999999999997145,1.7410237301594797e-41,0.0,5.065657874504496e-31,2.6375550774755495e-16,2.6375550774672566e-16,7.986251281159055e-18,2.7762349674437575e-33,3.384461331637019e-32,9.373813841591069e-28,8.278414920771973e-28,4.76704917174879e-19,1.2066070066330135e-38,7.986251281051668e-18,1.5376808538283624e-33,1.5009127016470319e-25,1.849366917622703e-30,5.0915480444532504e-31,1.2573675726791258e-42,5.7792801047814755e-37,1.297937169106662e-41,4.767049171748745e-19,1.1394443249462663e-37,8.660863185971367e-32,7.194025857857677e-54,1.3910373830912945e-30,1.4971705076952956e-31,4.766619649768348e-44,9.08212553841658e-38,2.0332213220291926e-35,1.0837099929957186e-32,2.85516328341274e-12,3.7414176581433023e-34,6.737157771946247e-56,6.487475856654946e-42,8.196327717415478e-48,2.2146603667101356e-47,1.892589162199946e-35,1.6512813515414445e-60,5.5947655274234155e-55,7.551223613145779e-53,1.0721288903320855e-54,9.163834270502758e-58,3.1654439684721205e-66,3.095330405741439e-36,2.6893178042437535e-52,2.330844648390686e-48,2.203406844440143e-48,1.9796099162763769e-59,1.2597069521570945e-50,2.4156495027315032e-50,1.0222537235519303e-46,9.06155635343388e-72,3.046299208137931e-53,3.3779120435509743e-46,4.163932516692332e-62,4.7599902239774704e-70
3.807665112413975e-18,0.4155060275985778,3.76,0.0,0.9245769754854547,0.9999999999942895,1.392951236812219e-40,0.0,2.0264280664871197e-30,5.275396379050659e-16,5.275396379017487e-16,1.5973369220045585e-17,1.1105843776909182e-32,1.353894703707123e-31,3.530911727386667e-27,3.311635472570315e-27,9.534615657569391e-19,9.653772604622858e-38,1.597336921983492e-17,6.15127151271424e-33,3.0020178892735645e-25,7.39806973282037e-30,2.0367849737562014e-30,5.029886343147565e-42,2.3119001875349375e-36,5.192173010311551e-41,9.534615657569206e-19,4.558148255460356e-37,3.4646272262198776e-31,5.755769002847729e-53,5.564602385444087e-30,5.98916943558437e-31,3.813657797807961e-43,3.633145886163384e-37,8.133547847755591e-35,4.335192774441808e-32,5.710636375438379e-12,1.4966888581521817e-33,5.3902380099625314e-55,2.595422245896444e-41,6.557892350496711e-47,1.7719526085061133e-46,7.570972782556101e-35,2.642408559024193e-59,4.476237442189481e-54,6.0415524903482185e-52,8.577845524164632e-54,7.331763581972913e-57,5.065225604121684e-65,1.2382329237561456e-35,2.151658527088961e-51,1.8648527723717634e-47,1.7629486502683883e-47,3.1678055232957972e-58,1.007893149469591e-49,1.932764274572285e-49,8.178806296650175e-46,2.90010449057782e-70,2.43727076497223e-52,2.7025862124281404e-45,6.662969799463704e-61,7.617017405952708e-69
7.615536815089598e-18,0.4155060275985778,3.76,0.0,0.9245769754854541,0.9999999999885785,1.1144138963288491e-39,0.0,8.106042134285099e-30,1.0551078982200879e-15,1.0551078982068177e-15,3.194760509771364e-17,4.442518359873301e-32,5.415799102960843e-31,1.368638367863289e-26,1.324708091761019e-26,1.9069748629210582e-18,7.72338472239613e-37,3.194760509730878e-17,2.4606467331010556e-32,6.0043170959115585e-25,2.9593483097312864e-29,8.147471420599533e-30,2.01204178036315e-41,9.24797705952208e-36,2.0769551477648975e-40,1.9069748629209854e-18,1.8233335012702583e-36,1.3859072809885963e-30,4.604836760706181e-52,2.225931528001131e-29,2.3957652586588624e-30,3.05107107715737e-42,1.4533174917025754e-36,3.2535520416592417e-34,1.7341476727685037e-31,1.142158246933321e-11,5.986998987894603e-33,4.3123951718814513e-54,1.0383877131128014e-40,5.246645971249695e-46,1.4176518185196566e-45,3.028512344249634e-34,4.22814043084107e-58,3.5811600133055193e-53,4.833471444515672e-51,6.862602197148655e-53,5.865689430669845e-56,8.104773200642114e-64,4.953133181800606e-35,1.721408539469551e-50,1.4919530431073891e-46,1.410448195521364e-46,5.0688325874242787e-57,8.063655578312473e-49,1.546309294725627e-48,6.543355648002705e-45,9.280984750529205e-69,1.94990917386415e-51,2.1621715913764826e-44,1.0661293921379509e-59,1.218805424779437e-67
1.5231280220440845e-17,0.4155060275985779,3.76,0.0,0.924576975485453,0.9999999999771565,8.91552285147393e-39,0.0,3.242482847133418e-29,2.11024441885013e-15,2.110244418797048e-15,6.389607685262977e-17,1.7770435634121119e-31,2.166363650140563e-30,5.387097263843498e-26,5.298940174120057e-26,3.8140014572492956e-18,6.178854434900449e-36,6.389607685188597e-17,9.843091231762461e-32,1.2009270834728894e-24,1.1837634075217071e-28,3.259054875991957e-29,8.048373848278094e-41,3.6992660908165896e-35,8.30800107218315e-40,3.814001457249004e-18,7.29348244837042e-36,5.543741891975557e-30,3.6839615864764423e-51,8.903907262738989e-29,9.583256006904897e-30,2.440914798802266e-41,5.813388251168924e-36,1.3014477063788991e-33,6.936731819470694e-31,2.2843474296497085e-11,2.394848272540238e-32,3.449998102881408e-53,4.1550479442910134e-40,4.1974496173249224e-45,1.1341573488890708e-44,1.2114295844546758e-33,6.765254082593609e-57,2.864996104080297e-52,3.8668689390378596e-50,5.490212072028584e-52,4.692663107933095e-55,1.2967966933605431e-62,1.9812935361377433e-34,1.377159519498047e-49,1.19359076526821e-45,1.1283942675831002e-45,8.110407149372527e-56,6.451128622586945e-48,1.2370865872246215e-47,5.234808751271091e-44,2.970019184466152e-67,1.559964360927145e-50,1.72977829863848e-43,1.705850405029485e-58,1.950154762292193e-66
3.046276703114333e-17,0.4155060275985781,3.76,0.0,0.9245769754854508,0.9999999999543127,7.132503030928025e-38,0.0,1.2970063525168148e-28,4.220517460110206e-15,4.220517459897879e-15,1.2779302036078206e-16,7.108247085195546e-31,8.665542223620374e-30,2.1373473077243985e-25,2.119597631007925e-25,7.628054645905761e-18,4.943142207637927e-35,1.277930203595582e-16,3.937519784742868e-31,2.4020599614541945e-24,4.735101796812516e-28,1.3036352132306976e-28,3.219416675255915e-40,1.479721492895338e-34,3.3232433980660365e-39,7.628054645904596e-18,2.9174227022506385e-35,2.2175192986048481e-29,2.9472118243411964e-50,3.561599135455047e-28,3.833341397521558e-29,1.952755014125533e-40,2.325378963772757e-35,5.20584707527667e-33,2.7747209536394285e-30,4.5687256508321795e-11,9.579490169455833e-32,2.7600313610929002e-52,1.6631661648966123e-39,3.3580128306890907e-44,9.07340237426916e-44,4.8457676323320556e-33,1.0824590037081795e-55,2.2920242294791798e-51,3.093531865217867e-49,4.3922217835675194e-51,3.7541753273182226e-54,2.0749010996150793e-61,7.925254394861162e-34,1.1017406908302432e-48,9.54883944585628e-45,9.02729698676456e-45,1.2976871449167539e-54,5.160984564385065e-47,9.896849309517884e-47,4.187896671272708e-43,9.50422789261836e-66,1.2479862914218333e-49,1.3838390107326889e-42,2.7293953406851225e-57,3.120300385698626e-65
6.092574065254832e-17,0.4155060275985785,3.76,0.0,0.9245769754854465,0.999999999908625,5.706036446918296e-37,0.0,5.188051956408645e-28,8.44106354263033e-15,8.441063541781014e-15,2.555869073703667e-16,2.8433137140342463e-30,3.466234097627122e-29,8.514405677793472e-25,8.4784336449657e-25,1.5256161023218653e-17,3.95453722397943e-34,2.5558690736897384e-16,1.575210517787535e-30,4.8048942382985645e-24,1.894050351343861e-27,5.214567388032222e-28,1.2878007297529655e-39,5.918916109118078e-34,1.329311451228787e-38,1.5256161023214e-17,1.1669750526915116e-34,8.870122182326249e-29,2.357795575275805e-49,1.4246469001982106e-27,1.533344357962145e-28,1.56221328130579e-39,9.301563231695232e-35,2.0823520559972113e-32,1.1098940265875842e-29,9.137481516195975e-11,3.8318152626582345e-31,2.2080383879967816e-51,6.661739183390143e-39,2.6864315192663197e-43,7.25877934059192e-43,1.938316912331322e-32,1.7319490823196437e-54,1.833630495705771e-50,2.4748401780709778e-48,3.5137982766107677e-50,3.0033585423909585e-53,3.3198628890482043e-60,3.170117586284362e-33,8.813977826130553e-48,7.639116884981209e-44,7.221894727097118e-44,2.0763170324083423e-53,4.128820320034862e-46,7.91754209846822e-46,3.350337167564678e-42,3.041379563880754e-64,9.983949442459207e-49,1.1070776955791102e-41,4.3670602674558295e-56,4.992522507034007e-64
1.218516878953583e-16,0.41550602759857896,3.76,0.0,0.9245769754854378,0.9999999998172496,4.564842961730667e-36,0.0,2.0752261869611267e-27,1.6882155707670464e-14,1.6882155704273193e-14,5.111746813626566e-16,1.1373287124770386e-29,1.3864968274857029e-28,3.398765523799118e-24,3.391382080610095e-24,3.05123737778443e-17,3.163639152483166e-33,5.111746813640907e-16,6.302414842533664e-30,9.61283687559761e-24,7.57622066450279e-27,2.085832269705434e-27,5.151436101035124e-39,2.367572490580249e-33,5.31731797401979e-38,3.051237377782568e-17,4.667912371849743e-34,3.5480577937934143e-28,1.8862614563929235e-48,5.6986020921539086e-27,6.133393029525478e-28,1.2497743329151412e-38,3.72063480784661e-34,8.329450482902621e-32,4.4395873961307603e-29,1.827499093891957e-10,1.5327297671913436e-30,1.7664362660957088e-50,2.671935017563013e-38,2.1491537170454733e-42,5.807046460993084e-42,7.7532873717818e-32,2.771130259629156e-53,1.4669091191301468e-49,1.9798780171608524e-47,2.8110469600026784e-49,2.40269469659689e-52,5.311797577334789e-59,1.2680500227538363e-32,7.0512031779093015e-47,6.111311636978901e-43,5.777538634934485e-43,3.322121330976937e-52,3.303069326290676e-45,6.334058748311925e-45,2.6802776059952316e-41,9.73245721055618e-63,7.987183038430017e-48,8.856646524218155e-41,6.987318503609273e-55,7.988068488825168e-63
2.437035823809782e-16,0.41550602759858024,3.76,0.0,0.9245769754854204,0.999999999634499,3.6518802035207337e-35,0.0,8.300916317592749e-27,3.376434003775028e-14,3.376434002416119e-14,1.0223502292397182e-15,4.5493233105652354e-29,5.54599166115167e-28,1.358106855626539e-23,1.3565545555049777e-23,6.1024799287095e-17,2.5309150555057077e-32,1.0223502292594656e-15,2.5222145421310673e-29,1.923781848530295e-23,3.0304921127082767e-26,8.34333976748946e-27,2.060753132148428e-38,9.470302211498609e-33,2.1269768114876805e-37,6.102479928702054e-17,1.8671675549390902e-33,1.419224840301133e-27,1.5090424433181721e-47,2.279443734574145e-26,2.4533603311371557e-27,9.998209492523698e-38,1.4882558580357478e-33,3.3318012906169724e-31,1.7758372160042405e-28,3.6550000552355435e-10,6.1309249781844166e-30,1.4131516128102255e-49,1.0745614274080238e-37,1.7193263738381735e-41,4.645646383357843e-41,3.1013188961009156e-31,4.433817755381585e-52,1.1735296286562301e-48,1.5839047641354912e-46,2.2488409015469765e-48,1.9221597830685993e-51,8.49888985301814e-58,5.072204648023045e-32,5.6409709045666804e-46,4.8890565573766926e-42,4.6220400462203963e-42,5.315405388495641e-51,2.6424606936311675e-44,5.067257041043908e-44,2.144225137096244e-40,3.1143931146136465e-61,6.389755568464491e-47,7.085325621668086e-40,1.117972693901193e-53,1.2780932253797836e-61
4.874073713522181e-16,0.4155060275985828,3.76,0.0,0.9245769754853855,0.9999999992689982,2.9215069963908667e-34,0.0,3.32036944974085e-26,6.752870869790808e-14,6.752870864355168e-14,2.0447013245637694e-15,1.8197326218947344e-28,2.2183959141708457e-27,5.429628704212813e-23,5.426221658417769e-23,1.220496503055942e-16,2.0247335125224173e-31,2.044701324670779e-15,1.009882778520023e-28,3.852416705047107e-23,1.2121976105270954e-25,3.337338092467161e-26,8.244426437439563e-38,3.7881234586748504e-32,8.508287994159578e-37,1.2204965030529622e-16,7.468676823995896e-33,5.676902315647578e-27,1.20728451350432e-46,9.117780729222115e-26,9.813447561510933e-27,7.998573522018187e-37,5.953027556829664e-33,1.3327348522629986e-30,7.103353375870054e-28,7.309998285121913e-10,2.4523700412829993e-29,1.1305229344635763e-48,4.3445369626383315e-37,1.3754624584202998e-40,3.716520823135983e-40,1.2405283502324481e-30,7.094115744982376e-51,9.388253471823973e-48,1.2671247523059164e-45,1.7990740515424693e-47,1.5377308459107655e-50,1.359823527764686e-56,2.0288816350291327e-31,4.512780061229163e-45,3.91124813891544e-41,3.697635687413175e-41,8.50465761469662e-50,2.1139706551200473e-43,4.053809673093191e-43,1.715381176225875e-39,9.966068795872887e-60,5.111807700134376e-46,5.668261327764939e-39,1.7887575921531033e-52,2.0449499150049598e-60
7.31111160323458e-16,0.4155060275985851,3.76,0.0,0.9245769754853507,0.9999999989034977,8.353686753906161e-34,0.0,7.055787592008946e-26,1.0129307735806408e-13,1.0129307724255669e-13,3.0670524194577492e-15,3.866935688670566e-28,4.714089025433886e-27,1.1536211788442575e-22,1.153072316012335e-22,1.8307450132409116e-16,5.789473434770908e-31,3.0670524197026594e-15,2.147464651032324e-28,5.784690096671839e-23,2.5759203962591404e-25,7.09184486588764e-26,1.7521786689786569e-37,8.049764134487094e-32,1.808074875379591e-36,1.8307450132345785e-16,1.587094434260536e-32,1.206341871437225e-26,3.45217158352778e-46,1.9375287663235696e-25,2.0853579964406802e-26,2.287092551295251e-36,1.2650186505107867e-32,2.83208190205706e-30,1.5094628739560512e-27,1.0964992822211212e-09,5.211285095455636e-29,3.2325911526723455e-48,9.31025466335977e-37,4.08340520796538e-40,1.1033423990538144e-39,2.6361232424859092e-30,2.68384868168078e-50,2.684456045327396e-47,3.623185531383852e-45,5.144228340548651e-47,4.396953577129121e-50,5.005057051472309e-56,4.311372056656826e-31,1.2903732929474189e-44,1.1183727264092073e-40,1.097735563357627e-40,3.217484826683676e-49,6.275826732942476e-43,1.2034749180476278e-42,4.904918646981713e-39,4.649149426162088e-59,1.4616577327257378e-45,1.6207682279323204e-38,6.583816707209882e-52,7.736437359988859e-60
9.748149492946979e-16,0.4155060275985876,3.76,0.0,0.9245769754853158,0.9999999985379975,1.7620348689719408e-33,0.0,1.2036346590994828e-25,1.3505744601821824e-13,1.3505744582117621e-13,4.089403513921658e-15,6.596542936098637e-28,8.041677081791579e-27,1.9677856101866274e-22,1.967005905138965e-22,2.4409935234258594e-16,1.2211677387784396e-30,4.089403514355105e-15,3.6656209071993863e-28,7.720602023936666e-23,4.394217564938075e-25,1.2097854338551228e-25,2.9894066752386215e-37,1.3731952393532535e-31,3.0844687512860144e-36,2.4409935234150545e-16,2.707397172677157e-32,2.0578773606350603e-26,7.281815994136495e-46,3.305196453205003e-25,3.5573757538342295e-26,4.824141079587581e-36,2.1579733008062898e-32,4.831230130291107e-30,2.5749663303816773e-27,1.461998366650717e-09,8.889836669779553e-29,6.818475068504152e-48,1.6012217011001662e-36,8.897526192603274e-40,2.40412533178992e-39,4.496916569163769e-30,6.986043703738736e-50,5.662300061865016e-47,7.642348434846521e-45,1.08506685637507e-46,9.274457932344958e-50,1.2693920957189535e-55,7.354690735914558e-31,2.7217712732975214e-44,2.35897222634345e-40,2.3919077654088935e-40,8.375094263124353e-49,1.3674651969182876e-42,2.6223086053488148e-42,1.03458944202685e-38,1.4156696373656024e-58,3.083059689846381e-45,3.418668895492476e-38,1.6697985764947732e-51,2.013784448668615e-59
1.4622225272371774e-15,0.4155060275985927,3.76,0.0,0.9245769754852461,0.9999999978069982,4.812665177545005e-33,0.0,2.49197355974501e-25,2.0258618333852229e-13,2.0258618293057177e-13,6.134105701840126e-15,1.365732262016316e-27,1.6649255298770068e-26,4.0737308816825417e-22,4.0724362534671437e-22,3.661490543795705e-16,3.335388139712284e-30,6.134105702769488e-15,7.5971464214525975e-28,1.1600965300494804e-22,9.097670136769591e-25,2.5047073624502323e-25,6.190704573660438e-37,2.84302676851245e-31,6.386405538038317e-36,3.6614905437733317e-16,5.605324473744904e-32,4.260573566138916e-26,1.9889818226471503e-45,6.842990075352059e-25,7.365095338915886e-26,1.317622686399796e-35,4.467810414301902e-32,1.0002556810941342e-29,5.33114121773042e-27,2.1929956688350784e-09,1.8405267353653504e-28,1.8623391659689075e-47,3.364970519384543e-36,2.5826776779179156e-39,6.978435011166821e-39,9.31029547775118e-30,2.563779739869453e-49,1.546552476908946e-46,2.087362606098824e-44,2.9636544251701303e-46,2.533147531285389e-49,4.4391368997043316e-55,1.522694235059924e-30,7.434002266737632e-44,6.443085446026883e-40,6.942968256946236e-40,3.0735407975855464e-48,3.9693062328601717e-42,7.611752559007e-42,2.8257846447906764e-38,6.449833626777421e-58,8.42079262777726e-45,9.337441204841863e-38,5.83936678883065e-51,7.390266198545564e-59
1.9496301051796572e-15,0.41550602759859756,3.76,0.0,0.9245769754851764,0.9999999970760002,1.0069707767423069e-32,0.0,4.238195604366933e-25,2.701149206588196e-13,2.701149199650026e-13,8.178807888177073e-15,2.3227557528927783e-27,2.831599614862277e-26,6.928040743425902e-22,6.92614777270777e-22,4.881987564165472e-16,6.978748009519448e-30,8.178807889788558e-15,1.2933611150857026e-27,1.5494708774727103e-22,1.5472754811953055e-24,4.2598515036297665e-25,1.0531340047312345e-36,4.835244452859844e-31,1.0862288927721957e-35,4.881987564127417e-16,9.533192670248644e-32,7.24611925455438e-26,4.1617953299858376e-45,1.1638134425397724e-24,1.252609878352588e-25,2.756907570686994e-35,7.598576358361835e-32,1.7011904214674053e-29,9.06687536497431e-27,2.9239916130507222e-09,3.13025212871506e-28,3.8966404643789954e-47,5.807441117630947e-36,5.648025123164714e-39,1.5261051224186363e-38,1.5834374974182414e-29,6.648073119526075e-49,3.235910145160368e-46,4.367461066415544e-44,6.20095677268325e-46,5.3002020917722886e-49,1.1092212044745794e-54,2.589702256703929e-30,1.5554420333531075e-43,1.3481090760974749e-39,1.51834849913413e-39,7.969919945675772e-48,8.680389624156482e-42,1.664604344467764e-41,5.912486514443501e-38,1.9373141573198307e-57,1.761911504347236e-44,1.953704260760761e-37,1.4590987871833302e-50,1.9163438576858985e-58
2.437037683122137e-15,0.4155060275986025,3.76,0.0,0.9245769754851066,0.9999999963450036,1.8331522254274975e-32,0.0,6.475007087690499e-25,3.3764365797910975e-13,3.3764365691911415e-13,1.0223510072819536e-14,3.548650385335254e-27,4.3260401769041156e-26,1.0584169804669115e-21,1.0581589111729433e-21,6.102484584535158e-16,1.270454444918133e-29,1.0223510075312655e-14,1.9779738236249514e-27,1.9402788178595555e-22,2.3638873859939896e-24,6.508090900329052e-25,1.609354011271248e-36,7.387161688586142e-31,1.6596197453123292e-35,6.102484584477007e-16,1.456457007671715e-31,1.1070431958560605e-25,7.576730466885681e-45,1.778044026652603e-24,1.91370492194968e-25,5.018845094590877e-35,1.1608909116278543e-31,2.5990618702875e-29,1.3852137288470517e-26,3.6549861023023758e-09,4.782315065268358e-28,7.093692389978958e-47,9.004886752835377e-36,1.0596464184280425e-38,2.8631810221574535e-38,2.4191347976791784e-29,1.4535857857763207e-48,5.8908600881015225e-46,7.950796330085602e-44,1.1288605324173722e-45,9.648834128728237e-49,2.3533365791302817e-54,3.956476964277042e-30,2.831622899715485e-43,2.4541811584383057e-39,2.8486279837363303e-39,1.7426042236663682e-47,1.6285548638806161e-41,3.123024184073296e-41,1.0763455214042547e-37,4.8339072285380906e-57,3.2074924981971894e-44,3.556642444048302e-37,3.0956371166327794e-50,4.190028028806783e-58
3.411852839007096e-15,0.4155060275986123,3.76,0.0,0.9245769754849672,0.999999994883015,4.8400651406733177e-32,0.0,1.2451216759703511e-24,4.727011326196682e-13,4.72701130581334e-13,1.431291443691459e-14,6.823948360554456e-27,8.3188026935965e-26,2.0352251118678775e-21,2.034802121522058e-21,8.543478625274293e-16,3.3543744855284596e-29,1.4312914441782034e-14,3.812542557658596e-27,2.726285529913251e-22,4.5456717284947226e-24,1.2514829026727784e-24,3.096496863560258e-36,1.4205252545522038e-30,3.1918603290764797e-35,8.543478625162431e-16,2.800717589387242e-31,2.1288042934259023e-25,2.0007259480206627e-44,3.41911572570234e-24,3.6799868302285034e-25,1.32512319326519e-34,2.2323525735560258e-31,4.998025410198029e-29,2.6637169684902574e-26,5.116970624538235e-09,9.1962090196183e-28,1.872948806366166e-46,1.7896070905950796e-35,2.8993857934891727e-38,7.834185445869e-38,4.651910634544312e-29,5.591138795716688e-48,1.555366804705043e-45,2.0992448429855363e-43,2.980524891632644e-45,2.5475888641475966e-48,8.621906641110934e-54,7.608151536675277e-30,7.476319941854696e-43,6.479762379146821e-39,7.794363804507471e-39,6.702830835886141e-47,4.456009180603107e-41,8.545162941911646e-41,2.841869042506779e-37,2.65213228074717e-56,8.468724899719665e-44,9.39057355225519e-37,1.1341451781236484e-49,1.6116623247640823e-57
5.361483150777015e-15,0.41550602759863225,3.76,0.0,0.9245769754846884,0.9999999919590556,1.871578664755804e-31,0.0,3.0377236667630628e-24,7.428160819006972e-13,7.428160769277792e-13,2.2491723144472292e-14,1.6648468726744295e-26,2.0295257213908965e-25,4.965162588959216e-21,4.9643009126449014e-21,1.3425466706751702e-15,1.297083408816539e-28,2.2491723156517677e-14,9.348562250363975e-27,4.315754873452297e-22,1.1090062201456236e-23,3.053239596376783e-24,7.563620184909769e-36,3.4656525146210314e-30,7.789596488019691e-35,1.3425466706478576e-15,6.832914702188533e-31,5.19363471270332e-25,7.738631342754406e-44,8.341606929997499e-24,8.978053448353867e-25,5.124041609240498e-34,5.4462665149117215e-31,1.2194306279747828e-28,6.498662728607629e-26,8.040921953056854e-09,2.2435893752619997e-27,7.242435212710792e-46,4.6650218281697054e-35,1.1514861622711836e-37,3.111333663955949e-37,1.134925342150047e-28,3.6906377370825705e-47,6.014404816440592e-45,8.117447582297832e-43,1.1525217897316858e-44,9.851218668437549e-48,5.467765976117972e-53,1.8561514172823457e-29,2.890974542612151e-42,2.505621513099116e-38,3.0955178923843983e-38,4.42445059372458e-46,1.7696925501906317e-40,3.3936969253260168e-40,1.0989051267121352e-36,3.017933617576683e-55,3.274720213884677e-43,3.6311755536277606e-36,7.192415496636247e-49,1.0638301522492206e-56
7.311113462546934e-15,0.415506027598652,3.76,0.0,0.9245769754844096,0.9999999890351197,4.644795881269378e-31,0.0,5.627492403819821e-24,1.0129310311816096e-12,1.0129310219691107e-12,3.0670531824496595e-14,3.084202411750888e-26,3.7597476399543257e-25,9.19798089848359e-21,9.19653527650417e-21,1.8307454788228066e-15,3.219037489097666e-28,3.0670531846961744e-14,1.7398848848239488e-26,5.928518806046743e-22,2.054471498700011e-23,5.656230157964402e-24,1.4027239967011795e-35,6.420240337266324e-30,1.4434582837045514e-34,1.8307454787721728e-15,1.265822578290084e-30,9.621378729313576e-25,1.920956898232825e-43,1.5453108989969905e-23,1.6632147735435783e-24,1.2716593984795507e-33,1.0089396780449215e-30,2.2591452334375474e-28,1.2038992523612007e-25,1.09648496401264e-08,4.1563130529934925e-27,1.7973997311988482e-45,9.146730410313342e-35,2.8829053312934976e-37,7.789655754626607e-37,2.1024876273541176e-28,1.2168944760861458e-46,1.4926351217479504e-44,2.0145481636343868e-42,2.86027178566878e-44,2.4448465897968975e-47,1.7812692606959355e-52,3.438571088815874e-29,7.17467812695249e-42,6.218327973151489e-38,7.750058000425652e-38,1.4588507226287144e-45,4.4306676313539226e-40,8.49659110020264e-40,2.727207318360802e-36,1.2768102189282124e-54,8.12703594539021e-43,9.011651533694368e-36,2.343117408754292e-48,3.507699741725745e-56
