Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44)
2.4008740283409346e-08,0.35038379709018413,3.76,0.0,1.001538158922716,0.9966535424982871,4.215587488853994e-06,0.0,4.974401616809286e-06,0.0028558563063222466,0.0025779663437378473,0.00013133534961807,2.0110107261950036e-10,8.689199574954221e-11,0.00016778234748089229,0.0001847997833525309,9.96799203994292e-05,5.432513171733463e-05,2.933442126563144e-05,1.763482248054813e-05,7.571784419695867e-06,2.8220305181754353e-08,2.063551017423925e-07,9.671985998110618e-09,6.724695053032848e-11,1.0915490192468695e-11,3.695768755115577e-05,6.955961038688064e-10,3.850867029623086e-09,1.0650640186245962e-15,9.629282398375316e-08,1.3058182816493167e-07,7.697592975973576e-10,3.827434793829523e-11,3.775978293054659e-09,1.982419973946978e-06,0.003069300005919236,2.4940690367744117e-10,1.0092851033313207e-16,4.676063212565613e-10,1.2342090685308808e-11,1.2157427742683229e-10,7.417212280442428e-10,3.136502413611407e-15,9.946291155937205e-17,9.809747177308067e-15,3.256897223714282e-15,2.7015848784128975e-18,6.424232615837601e-16,8.626695269621799e-13,1.4349379191517438e-13,1.0343765446314407e-09,2.398042513500838e-11,8.602781781480339e-13,1.3632166003559972e-12,1.9969162108170204e-12,2.6877006555465355e-12,4.3232214217461706e-16,1.2534999115559869e-13,2.781646481089471e-12,1.6081119154308885e-13,1.667825783839176e-23,3.769891496093099e-11
2.4439863001761053e-08,0.3503870711757537,3.76,0.0,1.0014810496752895,0.9966442109496284,4.479017969136543e-06,0.0,5.1801196127350986e-06,0.0029084771711109774,0.0026199492628400543,0.0001372568303613705,2.047796948795475e-10,8.831322414960437e-11,0.00017263007064883697,0.0001904466146123872,0.00010345877187939452,5.707150590817225e-05,2.9874247961714803e-05,1.8269868148094954e-05,7.928498775087038e-06,2.9614219787751642e-08,2.1858612826154846e-07,1.0584306733758036e-08,7.332715773907198e-11,1.1737739590123882e-11,3.762009053379577e-05,7.4538685482601e-10,4.026240415198656e-09,1.1464577325065252e-15,9.968999938349729e-08,1.3521486934712478e-07,8.160326802845172e-10,4.072450272563292e-11,3.8995877650875695e-09,2.1129641444645047e-06,0.0030692714550153836,2.5622273759368463e-10,1.0848996293986228e-16,5.00860863260559e-10,1.3267618381748143e-11,1.320413557020864e-10,7.878023780706016e-10,3.4117294879649874e-15,1.0685993368234491e-16,1.0705457889265542e-14,3.564936114290938e-15,2.9337768520638565e-18,7.19712500951151e-16,8.78647388057973e-13,1.5566690913486694e-13,1.1310129523339061e-09,2.5224085583214936e-11,9.188104295630084e-13,1.4626944210782505e-12,2.1169220290778314e-12,2.9272363055886683e-12,4.631551721834157e-16,1.4181473534411942e-13,2.8651714508902568e-12,1.7402356108376691e-13,1.7899176298581782e-23,4.125948905769132e-11
2.487098572011276e-08,0.3503903500025259,3.76,0.0,1.0014237713780214,0.9966347317302842,4.75320880852217e-06,0.0,5.389634297630901e-06,0.002961169067204628,0.00266178685173221,0.00014335090346161475,2.084456522192233e-10,8.972947133483542e-11,0.00017750966331244906,0.00019614535769510338,0.00010732843957875419,5.99011485171816e-05,3.041471425430927e-05,1.891291037341184e-05,8.294401394352278e-06,3.105424996719137e-08,2.3136118265415854e-07,1.1565553558583139e-08,7.991988534225252e-11,1.2607519015202539e-11,3.828245159863387e-05,7.981332558210617e-10,4.206787587099862e-09,1.232629715700728e-15,1.0314441229326311e-07,1.3992579460951183e-07,8.64433326324493e-10,4.332504782027645e-11,4.024726521672361e-09,2.249407805879597e-06,0.003069242448869764,2.6310215806247526e-10,1.1651660671232583e-16,5.358780435107029e-10,1.4246184499144717e-11,1.432242699269529e-10,8.362725891834357e-10,3.706159245523511e-15,1.1471885435954395e-16,1.1671045838948348e-14,3.897378208177968e-15,3.184320907932311e-18,8.049777183092634e-16,8.946438969385859e-13,1.6862366393104352e-13,1.234774886500703e-09,2.6508413295920438e-11,9.801294113068546e-13,1.5681144075599746e-12,2.241722790359207e-12,3.183576478722678e-12,4.955309499587528e-16,1.6006492711336298e-13,2.949575666479442e-12,1.8802611121604293e-13,1.9193216749405544e-23,4.508858577985805e-11
2.5302108438464466e-08,0.3503936336153685,3.76,0.0,1.0013663223342042,0.9966251052199012,5.038354814474937e-06,0.0,5.602902487678798e-06,0.0030139329201864878,0.0027034794334838373,0.00014961925603765476,2.1209896925533203e-10,9.1140747973735e-11,0.0001824199003183914,0.0002018947698933104,0.0001112895869281093,6.281482653970972e-05,3.0955824681308036e-05,1.956377545978704e-05,8.669504187698405e-06,3.254099875838416e-08,2.446959722917301e-07,1.2619611349913698e-08,8.706250827954855e-11,1.35266991316137e-11,3.8944771049888303e-05,8.53981498693753e-10,4.392560105966947e-09,1.3237714571138849e-15,1.0665611512782461e-07,1.4471448056807805e-07,9.150412710164812e-10,4.608455598765396e-11,4.151375607098309e-09,2.3918913549008345e-06,0.003069212988648943,2.7004437433279656e-10,1.2503223372485124e-16,5.727167400559547e-10,1.5279841744720822e-11,1.5515900064230078e-10,8.872296185138817e-10,4.020778964709918e-15,1.2306398231966304e-16,1.2711014480682118e-14,4.255790756592341e-15,3.4545547480777954e-18,8.989166071594665e-16,9.106593198543022e-13,1.8239859333871628e-13,1.3460378537597162e-09,2.7834026975184275e-11,1.044311790512381e-12,1.6797619031888822e-12,2.3714149639417757e-12,3.4575475528797293e-12,5.294941680806147e-16,1.8025340157940412e-13,3.0348478910629057e-12,2.028478371354694e-13,2.0563899768604015e-23,4.9201402337812455e-11
2.5733231156816173e-08,0.3503969220580693,3.76,0.0,1.0013087008914954,0.9966153318001232,5.33464850689758e-06,0.0,5.819880573309308e-06,0.0030667696355027663,0.002745027330280336,0.0001560635306233177,2.1573967121802299e-10,9.254706470623674e-11,0.0001873595826480313,0.0002076936271744396,0.00011534285527151848,6.581328928777103e-05,3.1497583537121246e-05,2.0222291933116553e-05,9.053816122627423e-06,3.407505490978948e-08,2.5860635943174787e-07,1.3750503894153402e-08,9.479450685344854e-11,1.4497184424082543e-11,3.960704921411559e-05,9.13083520196461e-10,4.58360816075866e-09,1.4200780029646834e-15,1.1022517294387752e-07,1.4958080483020468e-07,9.679394547803199e-10,4.901195860256973e-11,4.279516296009909e-09,2.5405549471602675e-06,0.0030691830755257233,2.770486053187374e-10,1.340616259537008e-16,6.114363639296613e-10,1.6370678189089673e-11,1.6788261739254313e-10,9.407736762466987e-10,4.3566067226968135e-15,1.3192065665750256e-16,1.3830087466367002e-14,4.641815886004531e-15,3.745901585372776e-18,1.0022776796602893e-15,9.266939258885067e-13,1.9702705399450588e-13,1.4651882814525163e-09,2.920155142499929e-11,1.1114348716179307e-12,1.7979323342065496e-12,2.506095324123326e-12,3.749996389249855e-12,5.650898893598765e-16,2.0254252940469807e-13,3.1209770252240837e-12,2.1851802887055682e-13,2.201487077952088e-23,5.3613699208288724e-11
2.616435387516788e-08,0.35040021537335236,3.76,0.0,1.0012509054412342,0.9966054118545299,5.642280097614085e-06,0.0,6.040524577114186e-06,0.00311968009872613,0.002786430863471994,0.00016268532585093166,2.1936778382832497e-10,9.394843214531001e-11,0.00019232753693896272,0.00021354072391244365,0.00011948886428112383,6.88972686560596e-05,3.203999487804436e-05,2.088829054621737e-05,9.447343305226543e-06,3.56569930238341e-08,2.7310835729759413e-07,1.4962395381913688e-08,1.0315754327709622e-10,1.5520912688971216e-11,4.0269286440999734e-05,9.755971420642597e-10,4.779980589563662e-09,1.521747904012948e-15,1.1385166370144339e-07,1.5452464595056917e-07,1.023213804094137e-09,5.2116551623792096e-11,4.409130090712022e-09,2.6955384532913017e-06,0.003069152710678941,2.8411407948922056e-10,1.4363058233240702e-16,6.520968289251805e-10,1.7520816678215062e-11,1.8143328302911857e-10,9.9700742694229e-10,4.71469153902753e-15,1.4131527587184055e-16,1.5033214947742634e-14,5.057172605885319e-15,4.059874471537798e-18,1.1158632293566642e-15,9.427479871226312e-13,2.1254522566315549e-13,1.5926234812755832e-09,3.0611618222403116e-11,1.1815766057384071e-12,1.9229313809943394e-12,2.6458610030622323e-12,4.061790085529535e-12,6.023635493893586e-16,2.2710457690058933e-13,3.207952104974846e-12,2.350662556704621e-13,2.3549902181179995e-23,5.834180815127454e-11
2.7026599311871293e-08,0.3504068167873391,3.76,0.0,1.0011347862977447,0.9965851339295435,6.292306184870333e-06,0.0,6.492632905896801e-06,0.0032257257133975017,0.0028688061205433507,0.00017646765730877035,2.2658634578253826e-10,9.673636146939985e-11,0.0002023436934414702,0.00022537490371660166,0.00012806147705255407,7.532461930433396e-05,3.312679008109687e-05,2.224206832721561e-05,1.0262054002753225e-05,3.8966743745406717e-08,3.039519699963516e-07,1.764654220294509e-08,1.2195475608242003e-10,1.7736012745536552e-11,4.159363960188181e-05,1.1115207411137516e-09,5.188887290814729e-09,1.7419891716654738e-15,1.2127732192540013e-07,1.646443974666035e-07,1.1412501178526088e-09,5.889634979235086e-11,4.672704129187194e-09,3.025023016409457e-06,0.0030690906305591375,2.98425718386591e-10,1.64495631358745e-16,7.394822731089606e-10,2.0007661456962728e-11,2.1117389825375634e-10,1.1179669364640813e-09,5.5019838094066555e-15,1.6182941676216152e-16,1.771260403571655e-14,5.983153176402619e-15,4.762227098467157e-18,1.3772047995352758e-15,9.749155794723549e-13,2.4639956034015805e-13,1.8739915600118882e-09,3.356194319023209e-11,1.3312311448085773e-12,2.194690311715817e-12,2.9410389806863388e-12,4.746980013779623e-12,6.821283176651747e-16,2.8378816134851556e-13,3.384396911516937e-12,2.709163948114686e-13,2.6887883033514844e-23,6.881369149250604e-11
2.7802620204904366e-08,0.3504127751315517,3.76,0.0,1.0010296686950673,0.9965663865643999,6.917965661892743e-06,0.0,6.911620984316264e-06,0.003321427470919648,0.0029424533366964735,0.00018949403872219945,2.330402608134157e-10,9.922867724878812e-11,0.00021144366206877737,0.00023617891725371154,0.00013609978873445761,8.140869666766798e-05,3.410717326453202e-05,2.3484404892184014e-05,1.1026815227267678e-05,4.211475594581099e-08,3.338981306532836e-07,2.0383988946234454e-08,1.4149578476905644e-10,1.9931797301975533e-11,4.278542145062541e-05,1.2472283767230089e-09,5.57557569451128e-09,1.960610681629744e-15,1.2815789026195682e-07,1.7401608104330865e-07,1.2565352795204041e-09,6.570508172208606e-11,4.914777784769079e-09,3.3445691145111845e-06,0.0030690332255000055,3.115080969041665e-10,1.8540008386034044e-16,8.253771497355384e-10,2.2470621965443672e-11,2.411743066102169e-10,1.237109421329384e-09,6.297827213726873e-15,1.8241947799300253e-16,2.0466038978885974e-14,6.935739049343902e-15,5.4889051129403245e-18,1.6566416742712406e-15,1.0039357459347183e-12,2.8029122156590795e-13,2.159763617293001e-09,3.63692296659519e-11,1.4770397085160584e-12,2.4659096212804646e-12,3.225074748885419e-12,5.43891386517707e-12,7.601187554610902e-16,3.445204442690237e-13,3.545983089108573e-12,3.0648620982505095e-13,3.022006980271977e-23,7.949427002347801e-11
2.857864109793744e-08,0.3504187498804406,3.76,0.0,1.0009239642150733,0.9965471705033525,7.583211034734645e-06,0.0,7.341791311263769e-06,0.0034173810635637456,0.0030156377790448237,0.00020311851359285449,2.394537997376977e-10,1.0170512129760304e-10,0.00022061810745747053,0.00024712129051275377,0.0001444472692197316,8.77804615353669e-05,3.5089723246706586e-05,2.47484529280399e-05,1.1821406279131878e-05,4.54262118970777e-08,3.660166463302804e-07,2.345519249318019e-08,1.6383731656315705e-10,2.2331692742280878e-11,4.397707724190294e-05,1.3967278667859347e-09,5.980215028165217e-09,2.1998517277603435e-15,1.3522637022123176e-07,1.8363706937926989e-07,1.381000502623681e-09,7.324973711119535e-11,5.1613467551234545e-09,3.6867496676030693e-06,0.003068974375446624,3.2477732986261356e-10,2.0850331158294398e-16,9.185119899314086e-10,2.516026147850389e-11,2.7449814327052234e-10,1.366675275070206e-09,7.18352305018535e-15,2.0521457923943864e-16,2.3579806738371692e-14,8.013816066060769e-15,6.317016582351318e-18,1.9844813725371092e-15,1.0330233324561813e-12,3.176662664055073e-13,2.4790490185097826e-09,3.932455906800531e-11,1.6338719504160794e-12,2.764493690358045e-12,3.527120128021185e-12,6.2079059586854554e-12,8.442698709812151e-16,4.1578698823375067e-13,3.710145618711587e-12,3.45371855481024e-13,3.3889300753413427e-23,9.147897747158336e-11
2.935466199097051e-08,0.35042474124675,3.76,0.0,1.00081766496705,0.9965274880458247,8.289066444154652e-06,0.0,7.782880573091704e-06,0.0035135909719718867,0.003088361297329431,0.00021734890590886896,2.4582712036163815e-10,1.0416575473021555e-10,0.00022986105406492107,0.0002581956239383571,0.0001531068010683233,9.444358618808569e-05,3.607445574605948e-05,2.603330523312995e-05,1.2645769426090956e-05,4.8903972246130936e-08,4.00405870506856e-07,2.6889683847395318e-08,1.8931162706393362e-10,2.4948135045421975e-11,4.516860995653697e-05,1.5611709390722197e-09,6.403043959629003e-09,2.460989709466451e-15,1.424837158551037e-07,1.9350668302257923e-07,1.5152654005738452e-09,8.159843173562856e-11,5.412311051531398e-09,4.052364874129156e-06,0.0030689140874686893,3.382292491978934e-10,2.33996145980653e-16,1.0192505404942085e-09,2.809013815284426e-11,3.114078291380987e-10,1.507351831124716e-09,8.166319804931456e-15,2.304109093322325e-16,2.7091783584031864e-14,9.230447626752893e-15,7.259256495737496e-18,2.3677844178441054e-15,1.0621800547695467e-12,3.587660266228713e-13,2.834550376288752e-09,4.243195305608536e-11,1.802207783889683e-12,3.0926174283856356e-12,3.847762576542668e-12,7.059707321692769e-12,9.348608613315678e-16,4.989986170162619e-13,3.876825225086118e-12,3.877538642439448e-13,3.79224337872562e-23,1.0488468442311662e-10
3.0130682884003584e-08,0.3504307494333162,3.76,0.0,1.0007107634660846,0.9965073415070694,9.036531056829752e-06,0.0,8.234625150166357e-06,0.003610061488940624,0.003160625735842197,0.00023219263139839672,2.521603810371667e-10,1.066106384898678e-10,0.00023916676020943262,0.00026939569116952685,0.00016208107016620963,0.00010140157996836363,3.7061384376320354e-05,2.7338077261098413e-05,1.3499822827662912e-05,5.255076237528434e-08,4.371654497829145e-07,3.071856021848157e-08,2.1828029434812312e-10,2.7793867034511954e-11,4.636002288211054e-05,1.7417823176278881e-09,6.84428858161228e-09,2.74533433938991e-15,1.499310359351916e-07,2.036242493000601e-07,1.6599872322786982e-09,9.082351950564659e-11,5.667572872587646e-09,4.442208963970885e-06,0.0030688523686853487,3.5185977887050914e-10,2.620822830918592e-16,1.1279595479793716e-09,3.1274126421145324e-11,3.521773768015985e-10,1.6598519904218836e-09,9.253795540110775e-15,2.5821818877400485e-16,3.104271161100035e-14,1.0599657749570597e-14,8.329657749133045e-18,2.8144570882042687e-15,1.0914076720955748e-12,4.03840862709404e-13,3.2290786119978533e-09,4.5695562589375865e-11,1.9825353128136427e-12,3.452575934987107e-12,4.187598539541736e-12,8.000257159892332e-12,1.0321754242708838e-15,5.956995324844765e-13,4.0459639223449616e-12,4.338145016702248e-13,4.234781558138293e-23,1.1983481272811165e-10
3.090670377703666e-08,0.35043677463326384,3.76,0.0,1.0006032526211508,0.9964867332171808,9.826579066913766e-06,0.0,8.696761740012268e-06,0.0037067967241942745,0.003232432934077391,0.0002476567094100778,2.5845374023655896e-10,1.0903983337124064e-10,0.0002485297103075258,0.00028071543461836664,0.00017137257249388868,0.00010865779368308795,3.805052073220689e-05,2.8661906789028108e-05,1.4383461809406577e-05,5.6369175752715583e-08,4.763962598781562e-07,3.497450021389858e-08,2.5113577454605555e-10,3.0881927947092826e-11,4.7551319628243055e-05,1.939862377989378e-09,7.304162775126415e-09,3.054226546824118e-15,1.575695980803752e-07,2.139891016496608e-07,1.8158623376081657e-09,1.0100167288814488e-10,5.927036559195932e-09,4.857069613154156e-06,0.0030687892262621455,3.656649330288048e-10,2.929788071230999e-16,1.2450082574367006e-09,3.472640518315636e-11,3.970923644049339e-10,1.8249141067827864e-09,1.0453857453875996e-14,2.888602635228245e-16,3.5476308902113216e-14,1.213646526378519e-14,9.543696991636518e-18,3.3333298538207347e-15,1.1207079896749428e-12,4.5315029050839274e-13,3.6655508556038396e-09,4.911968281884103e-11,2.1753513299512236e-12,3.846787185274708e-12,4.5472349277777515e-12,9.035676226479601e-12,1.1365019951711492e-15,7.07574410086318e-13,4.217504986438112e-12,4.837374979928479e-13,4.7195314884752756e-23,1.364594452848333e-10
3.1682724670069737e-08,0.35044281703032143,3.76,0.0,1.0004951257234591,0.996465665520141,1.0660159753195154e-05,0.0,9.169027909421839e-06,0.003803800609078749,0.0033037847273348925,0.00026374777454254365,2.6470735626230865e-10,1.1145340004152468e-10,0.00025794460734960623,0.0002921489611691543,0.00018098362069450218,0.00011621542388953386,3.9041874472200755e-05,3.0003953549539527e-05,1.5296560088828304e-05,6.036167730837244e-08,5.182003435599305e-07,3.9691776441432435e-08,2.88302996654149e-10,3.422564298680055e-11,4.8742504141864636e-05,2.1567897970857235e-09,7.78286856548293e-09,3.3890373766597515e-15,1.6540083270117052e-07,2.2460057898319e-07,1.9836275443005706e-09,1.1221395662410068e-10,6.190608550692986e-09,5.297727401714861e-06,0.0030687246674080495,3.796408142191847e-10,3.269167151374384e-16,1.3707679274707004e-09,3.846144595989283e-11,4.4644989000042204e-10,2.0033018482880377e-09,1.177474086470617e-14,3.225757076661565e-16,4.043937697543241e-14,1.3856916994681456e-14,1.0918405274755418e-17,3.9342407394100934e-15,1.1500828611604807e-12,5.069631247980648e-13,4.146988100586741e-09,5.2708768392332195e-11,2.3811618822406336e-12,4.2777946007651795e-12,4.927290686957268e-12,1.017225994329995e-11,1.2481340234593189e-15,8.364555074238143e-13,4.3913929287297865e-12,5.377077869042143e-13,5.249635436754709e-23,1.5489542740208276e-10
3.245874556310281e-08,0.3504488767990467,3.76,0.0,1.000386376435047,0.9964441407728913,1.1538197584758529e-05,0.0,9.651162583355668e-06,0.0039010769011730184,0.0033746829472788794,0.00028047208802443565,2.709213870630593e-10,1.1385139906006806e-10,0.0002674063656022835,0.00030369053799156543,0.00019091635045090504,0.0001240775170708267,4.0035453398555136e-05,3.136339883555235e-05,1.6238970955501523e-05,6.453060681721998e-08,5.62680850410576e-07,4.4906265620297686e-08,3.3024097353632183e-10,3.783861290057664e-11,4.993358072246458e-05,2.3940241955221137e-09,8.280596470852796e-09,3.751166888840455e-15,1.734263367597895e-07,2.3545802507768385e-07,2.1640615443657595e-09,1.2454589469967767e-10,6.458197342051569e-09,5.764955311474628e-06,0.0030686586993725847,3.9378361164114315e-10,3.6414144240540303e-16,1.5056113618507475e-09,4.2494001043265995e-11,5.005585076535262e-10,2.1958040366706154e-09,1.3225007656602447e-14,3.5961843474151804e-16,4.598190522750327e-14,1.5778119839818118e-14,1.2472483350249374e-17,4.628123607156065e-15,1.179534190894219e-12,5.655576409365836e-13,4.67651263502481e-09,5.646744914692199e-11,2.60048290171874e-12,4.748269509094534e-12,5.328398452710616e-12,1.1416471293518214e-11,1.3673702878583826e-15,9.843297692345232e-13,4.5675734705478305e-12,5.959112519170504e-13,5.828394106736553e-23,1.7528645999556664e-10
3.323476645613589e-08,0.3504549541050909,3.76,0.0,1.0002769987776394,0.996422161344434,1.2461592371338705e-05,0.0,1.0142906474444869e-05,0.003998629188812548,0.0034451294224527806,0.00029783554883626873,2.7709599013134695e-10,1.1623389089662412e-10,0.00027691010353647394,0.00031533458846758457,0.00020117272667206012,0.00013224697370112432,4.103126353454728e-05,3.273944508369458e-05,1.721052840569329e-05,6.887818227555941e-08,6.099419784354813e-07,5.065545618771998e-08,3.7744442757563917e-10,4.1734703612026626e-11,5.112455403729401e-05,2.653108770226762e-09,8.797525843099544e-09,4.1420430618002705e-15,1.8164787734027832e-07,2.4656078799514767e-07,2.357986237091677e-09,1.3808753058185786e-10,6.729713442165074e-09,6.259518263036391e-06,0.003068591329443042,4.080895994471681e-10,4.049133880369924e-16,1.6499124580559987e-09,4.683909165906402e-11,5.597381456159711e-10,2.403234465304598e-09,1.481354419414875e-14,4.002583178209311e-16,5.2157172143162906e-14,1.7918271693632788e-14,1.4226421619133612e-17,5.427101537613462e-15,1.209063936058781e-12,6.292217562450134e-13,5.257345256572454e-09,6.040054618211075e-11,2.833840903671959e-12,5.261013490826662e-12,5.751206290859309e-12,1.2774933533042374e-11,1.494515251435023e-15,1.1533459176576666e-12,4.745993518632199e-12,6.585344804584504e-13,6.45926954083281e-23,1.977831845586464e-10
3.4010787349168965e-08,0.3504610491054364,3.76,0.0,1.000166987121766,0.9963997296149611,1.3431219451636043e-05,0.0,1.0644002460449762e-05,0.004096460895520876,0.0035151259787536203,0.00031584370457365523,2.832313224463441e-10,1.1860093594828496e-10,0.0002864511369708447,0.00032707568822671484,0.0002117545494970699,0.00014072655220556877,4.202930919910959e-05,3.413131544519111e-05,1.8211048233780474e-05,7.340650325194767e-08,6.600889174358616e-07,5.6978453488364275e-08,4.3044542818117873e-10,4.592803595086567e-11,5.231542913649833e-05,2.935672915131127e-09,9.33382520084259e-09,4.563120704175317e-15,1.9006739502797626e-07,2.5790821952915245e-07,2.5662680364199884e-09,1.529334808585437e-10,7.005069333171369e-09,6.7821726892760976e-06,0.003068522564941781,4.22555135085678e-10,4.495084404041767e-16,1.804045772755237e-09,5.15119961695564e-11,6.243200077318005e-10,2.6264316975484428e-09,1.6549558741080714e-14,4.447818181553427e-16,5.902184304565735e-14,2.0296691163950712e-14,1.6202624556286996e-17,6.3445853272162385e-15,1.2386741086877695e-12,6.9825323244188e-13,5.8928022907569135e-09,6.451308828953395e-11,3.0817737511893797e-12,5.8189606159962756e-12,6.19637951882937e-12,1.4254422762952084e-11,1.6298794560427852e-15,1.345821512632347e-12,4.926601141343922e-12,7.257645259940541e-13,7.145887882276035e-23,2.2254326014753315e-10
3.478680824220204e-08,0.3504671619486361,3.76,0.0,1.000056336176138,0.9963768479750111,1.444792991452775e-05,0.0,1.1154195915118208e-05,0.004194575284346618,0.0035846744398679254,0.0003345017620505426,2.8932754044223896e-10,1.2095259455513176e-10,0.00029602497242392327,0.0003389085612860603,0.00022266346012206635,0.0001495188728181676,4.302959307892589e-05,3.553825335008417e-05,1.9240329081952036e-05,7.811755419989704e-08,7.132277940984084e-07,6.391598260183229e-08,4.898150388630756e-10,5.043297551166668e-11,5.350621146815749e-05,3.2434348277369034e-09,9.889652554687461e-09,5.01588037834171e-15,1.9868700709682318e-07,2.6949967467726574e-07,2.7898191403620703e-09,1.6918298238648994e-10,7.2841794307906644e-09,7.333666143452887e-06,0.003068452413223601,4.371766576858913e-10,4.982185019144446e-16,1.9683861042417727e-09,5.6528238335007096e-11,6.946464589253821e-10,2.8662588467031737e-09,1.8442578406840956e-14,4.934926222960926e-16,6.663606419785325e-14,2.29338460300055e-14,1.8425539480006496e-17,7.395377171101393e-15,1.2683667775496258e-12,7.729599005645507e-13,6.586292427701261e-09,6.881032872024588e-11,3.344831486097515e-12,6.425179571808679e-12,6.664602605391337e-12,1.5861860401694533e-11,1.7737799562245137e-15,1.5642499694834179e-12,5.109345545559013e-12,7.977886784804344e-13,7.892041999592687e-23,2.4973143253710603e-10
3.556282913523512e-08,0.3504732927750431,3.76,0.0,0.999945040977293,0.9963535188246483,1.551255084885542e-05,0.0,1.1673234997151282e-05,0.004292975462105513,0.003653776627671347,0.00035381459764420646,2.9538479999596367e-10,1.2328892701466778e-10,0.00030562730066821314,0.0003508280762918411,0.00023390094645520825,0.0001586264213407994,4.403211629807938e-05,3.6959522068384545e-05,2.0298153449693654e-05,8.301320772449941e-08,7.694656187504588e-07,7.151038887275414e-08,5.561649715777662e-10,5.5264122671641124e-11,5.469690689321367e-05,3.578204099512229e-09,1.0465155724657564e-08,5.501827339077942e-15,2.07509010503835e-07,2.8133451113830465e-07,3.0295987605112773e-09,1.8693993301792646e-10,7.566960045650873e-09,7.914736940038734e-06,0.003068380881673212,4.5195068648348213e-10,5.513520127263564e-16,2.1433080917651543e-09,6.190357565121793e-11,7.710708956368004e-10,3.1236033388536834e-09,2.0502445646204977e-14,5.467122876032607e-16,7.506355307766211e-14,2.5851380390812613e-14,2.0921789517070602e-17,8.595779577654534e-15,1.2981440699121761e-12,8.536599096758565e-13,7.3413133925734575e-09,7.329776226912923e-11,3.6235772259728963e-12,7.0828756836108716e-12,7.156581145749132e-12,1.7604305582154496e-11,1.926540792468159e-15,1.811307521218928e-12,5.294177054210629e-12,8.7479424332097e-13,8.701693976056567e-23,2.7951959573118215e-10
3.633885002826819e-08,0.35047944171703704,3.76,0.0,0.9998330968794891,0.9963297445726714,1.662588561846785e-05,0.0,1.2200870900872138e-05,0.004391664383527654,0.003722434362593719,0.00037378676738366787,3.0140325643309386e-10,1.2560999359510386e-10,0.00031525399048142966,0.0003628292428598352,0.00024546834860359406,0.00016805155280564827,4.503687848531703e-05,3.839440427022924e-05,2.1384288664176334e-05,8.809522779823424e-08,8.289102337422533e-07,7.980563619590413e-08,6.301492463168593e-10,6.043630279245469e-11,5.588752170026736e-05,3.941884288184259e-09,1.1060472649867314e-08,6.0224904901508914e-15,2.1653588469014776e-07,2.9341208883364187e-07,3.2866143098194067e-09,2.0631292597990102e-10,7.853329345581644e-09,8.526113826788003e-06,0.003068307977702776,4.668738192861969e-10,6.092344730273965e-16,2.3291858316743138e-09,6.76539877765325e-11,8.539576019186014e-10,3.3993766596112196e-09,2.273931433275135e-14,6.047808961008837e-16,8.437168467793084e-14,2.9072140468628907e-14,2.3720310625196016e-17,9.963709574374012e-15,1.328008173175285e-12,9.406820006512716e-13,8.161448462912158e-09,7.798114265810385e-11,3.9185881271922785e-12,7.795392830894472e-12,7.673043909550933e-12,1.9488947498740312e-11,2.0884935038646705e-15,2.08986011454706e-12,5.481047084463139e-12,9.569683288823178e-13,9.578977465981055e-23,3.1208684598190564e-10
3.711487092130127e-08,0.35048560889924346,3.76,0.0,0.9997204995448644,0.9963055276358451,1.7788714159297454e-05,0.0,1.2736858072124933e-05,0.004490644855310381,0.0037906494639513024,0.00039442251678395326,3.073830645476271e-10,1.2791585454753582e-10,0.0003249010825895222,0.00037490720801202753,0.0002573668641963012,0.0001777964950435836,4.6043877839000166e-05,3.984220158711148e-05,2.249848781275945e-05,9.33652729215334e-08,8.916702634139536e-07,8.884730311723729e-08,7.124658538920417e-10,6.596455662950644e-11,5.7078062620224034e-05,4.336475470018638e-09,1.1675731690500779e-08,6.579421361384522e-15,2.257702941887915e-07,3.057317694517415e-07,3.5619225469937457e-09,2.274152780175586e-10,8.14320731885581e-09,9.168515686516194e-06,0.0030682337087495105,4.819427309784903e-10,6.722089634897305e-16,2.5263925102048838e-09,7.379566506085818e-11,9.43681591945829e-10,3.6945140858022463e-09,2.516364542809015e-14,6.680577166143835e-16,9.463157369892327e-14,3.2620199039760994e-14,2.6852492509601632e-17,1.1518818245109028e-14,1.3579613363743372e-12,1.034365806275097e-12,9.050362846388737e-09,8.286650019830283e-11,4.230456413739443e-12,8.566215260559623e-12,8.21474495911324e-12,2.1523097730289162e-11,2.259977680074535e-15,2.40297022900958e-12,5.669908126491129e-12,1.0444976426259168e-12,1.0528199920712516e-22,3.476195285002705e-10
