Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66)
0.0003741369408863794,0.23176098921715738,3.76,0.0,0.4254478430816873,0.8849547668121017,0.09984549252289036,0.0,1.119012977843875e-05,0.04795223922191468,1.0457344538812848e-05,0.00250235965492191,5.027780101186873e-10,1.087380154796794e-12,1.1334568570257826e-05,3.065652219534547e-06,0.015476153149289601,0.01694466530821801,0.00022587219221084453,3.1636536600736436e-07,1.6160249942656915e-05,4.3403594662986954e-05,0.09091189752892333,0.0008366909797156777,0.013618660091148989,2.1261549873875693e-05,0.0021275729449507456,0.00665445454265565,2.237474968823384e-08,9.425507104953486e-08,0.0005023547006526079,1.9650395200082786e-05,0.0038563919626323525,1.117323477549914e-07,1.1418826551275252e-06,1.1724081811856623e-05,0.00023558116163344435,3.4481856076770816e-09,1.183831183495865e-10,4.963348820895235e-06
0.00037716506565869495,0.23177237862637512,3.76,0.0,0.42428302417821834,0.8840604051290143,0.10060788714263644,0.0,1.1203894358686062e-05,0.04837530596126148,1.0443165746257595e-05,0.0024993850862378075,5.015643806777903e-10,1.0847551699347094e-12,1.1349691641391428e-05,3.0634677335173043e-06,0.015572650214394423,0.017076156292991196,0.00022530057952085112,3.1644534314547664e-07,1.6180922326628237e-05,4.330606002953595e-05,0.09162352415625843,0.0008428422119230776,0.013679337400145573,2.1390712425561355e-05,0.0021470879813844006,0.006716328693790933,2.232468893235473e-08,9.472718197690832e-08,0.0005053645972510842,1.955079632854932e-05,0.003907066310762716,1.1151027512826317e-07,1.1511581986619803e-06,1.1695684055267817e-05,0.00023534307628193604,3.476189845345787e-09,1.1947824482401856e-10,5.011670040296417e-06
0.0003801931904310105,0.23178378564881957,3.76,0.0,0.4231206017134885,0.8831671104671325,0.1013689507446368,0.0,1.1217672144200203e-05,0.04879871333447133,1.042897842134519e-05,0.002496411442447925,5.00352405016586e-10,1.082133762365563e-12,1.1364790660384224e-05,3.0612714245172914e-06,0.01566867190527176,0.017207550768458556,0.000224733775779569,3.1652358076217003e-07,1.620145095797746e-05,4.320870418295125e-05,0.09233422541548006,0.000848966297984164,0.013739313106356257,2.151893081271886e-05,0.0021665535120783015,0.006778104186194586,2.2274720122264977e-08,9.519402024257363e-08,0.0005083762260264408,1.945203255443243e-05,0.003958042334503857,1.1128825992175699e-07,1.1603864621721255e-06,1.1667418158765764e-05,0.00023510527497892973,3.5040513183464935e-09,1.2057127178554783e-10,5.059959620038662e-06
0.00038322131520332606,0.2317952100915382,3.76,0.0,0.421960573360929,0.8822748834709363,0.10212868349916239,0.0,1.1231463073624545e-05,0.049222457016744055,1.0414782617441438e-05,0.0024934387223513963,4.991420852759723e-10,1.0795159367252128e-12,1.1379865279660537e-05,3.0590632189695303e-06,0.015764219154428837,0.017338848249352744,0.00022417173441954897,3.166000641363089e-07,1.6221836309239223e-05,4.311152692975062e-05,0.09304400102676295,0.000855063343138238,0.013798592350901029,2.1646207651990982e-05,0.0021859689377511653,0.0068397777185584385,2.2224843157573657e-08,9.565561296644396e-08,0.0005113893425802094,1.935409463765013e-05,0.004009320181120436,1.1106630400748751e-07,1.1695672480831998e-06,1.163928889662421e-05,0.0002348677578959903,3.5317694304889835e-09,1.216621339450947e-10,5.1082149406352654e-06
0.0003862494399756416,0.23180665176191648,3.76,0.0,0.42080293680177644,0.8813837247952153,0.10288708558748767,0.0,1.124526716401244e-05,0.0496465326697032,1.0400578387638585e-05,0.0024904669260161537,4.979334235711487e-10,1.0769016975891172e-12,1.1394915167183625e-05,3.056843046541263e-06,0.01585929289709694,0.017470048247426415,0.00022361440897492745,3.166747791108318e-07,1.624207886832868e-05,4.3014528099211454e-05,0.09375285070660176,0.0008611334537640367,0.01385718023724534,2.1772545532341456e-05,0.002205333671809619,0.0069013460305493626,2.2175057949475504e-08,9.611198708161391e-08,0.0005144037046111305,1.925697340716298e-05,0.004060899973288708,1.1084440935022303e-07,1.1787003669036705e-06,1.1611300663278668e-05,0.00023463052520742735,3.5593436099744744e-09,1.2275076677012258e-10,5.156433387688916e-06
0.00038927756474795716,0.2318181104676189,3.76,0.0,0.41964768972400507,0.8804936351042717,0.10364415720237265,0.0,1.125908442950656e-05,0.05007093594208943,1.038636578475564e-05,0.0024874960547146495,4.967264219890053e-10,1.0742910494715472e-12,1.1409940003217138e-05,3.054610840040208e-06,0.015953894071225282,0.017601150271590937,0.00022306175311152243,3.167477120654093e-07,1.6262179151254542e-05,4.2917707541300156e-05,0.09446077416840265,0.0008671767372626198,0.013915081831590351,2.1897947090181122e-05,0.002224647140038886,0.006962805902608054,2.212536441990136e-08,9.656316962337519e-08,0.0005174190719498812,1.9160659764437506e-05,0.004112781809311305,1.1062257799825893e-07,1.1877856370094346e-06,1.1583457492852076e-05,0.00023439357709008248,3.586773308747054e-09,1.238371065591093e-10,5.204612368246724e-06
0.0003923056895202727,0.2318295860166477,3.76,0.0,0.4184948298212641,0.8796046150711679,0.10439989854847859,0.0,1.1272914868887173e-05,0.05049566247042238,1.0372144861416467e-05,0.002484526110919958,4.955210825895031e-10,1.0716839968303007e-12,1.1424939463934863e-05,3.0523665353543025e-06,0.01604802361750379,0.01773215382805034,0.0002225137206445504,3.168188499019392e-07,1.628213769687136e-05,4.2821065126380575e-05,0.09516777112304164,0.0008731933019644863,0.013972302163299215,2.2022414993240954e-05,0.0022439087803430035,0.00702415415576822,2.2075762501223503e-08,9.700918770055617e-08,0.0005204352065815596,1.906514468637038e-05,0.004164965763335002,1.1040081208193934e-07,1.1968228844374946e-06,1.1555763077648184e-05,0.00023415691372312953,3.6140580018770527e-09,1.249210904027062e-10,5.252749315926682e-06
0.0003983619390649038,0.2318525868784115,3.76,0.0,0.4161962623362003,0.8778297867086927,0.10590739131532849,0.0,1.1300615358836037e-05,0.05134606778516859,1.0343678262934079e-05,0.002478589021082587,4.931153984522697e-10,1.0664806955328962e-12,1.1454860999160102e-05,3.047841389838174e-06,0.016234871603021894,0.01799386355019214,0.00022143134206694512,3.169556903584585e-07,1.6321631830719145e-05,4.262831429791184e-05,0.09657898434600189,0.0008851467122875441,0.014084718975325768,2.2268560593143413e-05,0.0022822743873091023,0.007146503291117703,2.1976833272812526e-08,9.788583892720437e-08,0.0005264688365852548,1.8876474526022453e-05,0.004270240202986898,1.099574854382238e-07,1.2147526523989068e-06,1.1500833713397993e-05,0.0002336844419672012,3.6681903831449824e-09,1.2708174252958362e-10,5.3488869702194405e-06
0.0004044181886095349,0.2318756528179654,3.76,0.0,0.41390721597384267,0.8760592452404168,0.107409565776525,0.0,1.1328368841766478e-05,0.05219771348622908,1.0315179009654551e-05,0.002472655697380353,4.907163871382086e-10,1.0612918282730697e-12,1.1484677297961341e-05,3.043267156067226e-06,0.016419844434177978,0.018255173414267793,0.00022036690752600259,3.1708520569434055e-07,1.636056598314174e-05,4.243627493343149e-05,0.09798648803179552,0.0008969945668892302,0.014194470186569465,2.2511004083267695e-05,0.00232042622871847,0.007268368810096011,2.187826990665586e-08,9.874215791141919e-08,0.0005325027343202955,1.8690892325264903e-05,0.004376723410759443,1.0951444787128906e-07,1.232488425909565e-06,1.1446535922840821e-05,0.0002332131114124656,3.721736997508039e-09,1.2923223568694125e-10,5.444826306874749e-06
0.000410474438154166,0.23189878231159114,3.76,0.0,0.41162767239604237,0.8742929962962648,0.10890642403185645,0.0,1.1356175603349373e-05,0.05305056428973623,1.0286647516920837e-05,0.002466726195794801,4.883240642457357e-10,1.0561174288055988e-12,1.1514385957164091e-05,3.0386434252303225e-06,0.016602949735648662,0.018516079385271406,0.00021932005493368098,3.172073087020274e-07,1.639894516712455e-05,4.224494660264931e-05,0.09939027982751689,0.0009087377578798314,0.014301594744951667,2.2749767549753172e-05,0.00235836021928338,0.007389726724456908,2.1780072173729978e-08,9.957836202544353e-08,0.0005385350751220071,1.8508328802829872e-05,0.004484415132555561,1.0907171880007891e-07,1.2500290722449714e-06,1.1392888616406783e-05,0.0002327429235576478,3.774694427219635e-09,1.313720950632856e-10,5.540547662287988e-06
0.00041653068769879713,0.23192197384148466,3.76,0.0,0.4093576132723748,0.8725310455827306,0.11039796840194623,0.0,1.1384036010023803e-05,0.05390458477568345,1.0258084198621183e-05,0.00246080058564892,4.859384450141386e-10,1.0509575301106045e-12,1.1543984642593459e-05,3.0339698316573933e-06,0.01678419517630456,0.018776577396769942,0.00021829042637290923,3.1732191936726365e-07,1.6436774667229327e-05,4.205432909187077e-05,0.10079035738583998,0.0009203771849409576,0.014406131045126518,2.2984873402384493e-05,0.002396072445016752,0.007510553677709038,2.168223995634435e-08,1.0039466880674922e-07,0.0005445640704668968,1.8328716042518825e-05,0.004593314749239026,1.0862931845855366e-07,1.267373565744543e-06,1.1339906754467204e-05,0.00023227387992185596,3.827059577699443e-09,1.3350085842783115e-10,5.636031756457041e-06
0.00042258693724342824,0.2319452258954696,3.76,0.0,0.4070970202564859,0.8707733988643571,0.11188420143617729,0.0,1.1411950494359472e-05,0.054759739406648036,1.0229489467684506e-05,0.002454878948108712,4.835595443391665e-10,1.045812164425709e-12,1.1573471088342329e-05,3.02924605096194e-06,0.016963588469148527,0.019036663354626126,0.00021727766853106052,3.174289645066461e-07,1.6474060014492994e-05,4.18644223747317e-05,0.10218671837798093,0.0009319137532205491,0.014508116939646465,2.321634434742699e-05,0.0024335591565811114,0.007630826938443379,2.1584773233099664e-08,1.0119129581220361e-07,0.0005505879683504248,1.815198752593947e-05,0.004703421284152007,1.0818726776300212e-07,1.2845209831422163e-06,1.128760178120082e-05,0.00023180598203965144,3.878829663433758e-09,1.356180760753137e-10,5.731259691980468e-06
0.00042864318678805934,0.23196853696754188,3.76,0.0,0.404845874965579,0.869020061947351,0.11336512591909222,0.0,1.14399195547002e-05,0.055615992545141324,1.0200863736564369e-05,0.002448961374861554,4.811873767877883e-10,1.040681363278822e-12,1.1602843095897087e-05,3.024471798393143e-06,0.017141137371155524,0.0192963331404357,0.0002162814330415946,3.1752837744952123e-07,1.651080696447278e-05,4.1675226587112195e-05,0.10357936050491942,0.0009433483714995411,0.014607589749212014,2.34442033679817e-05,0.0024708167633510068,0.007750524393583716,2.1487672065993986e-08,1.0196846053261927e-07,0.0005566050535580113,1.797807815291372e-05,0.004814733410488407,1.0774558819884536e-07,1.3014704993603104e-06,1.1235982001961303e-05,0.00023133923145668718,3.930002195286792e-09,1.377233107476718e-10,5.8262129518763355e-06
0.00043469943633269044,0.23199190555803778,3.76,0.0,0.4026041589635303,0.86727104066582,0.11484074487530957,0.0,1.1467943751602224e-05,0.056473308468747256,1.0172207417610199e-05,0.0024430479669933273,4.788219566095417e-10,1.0355651575118015e-12,1.1632098533101472e-05,3.019646827381236e-06,0.017316849683050698,0.01955558261451766,0.00021530137674384748,3.176200977570804e-07,1.6547021477772058e-05,4.148674200576953e-05,0.10496828150664719,0.0009546819506804274,0.01470458627154971,2.3668473711079367e-05,0.00250784182838802,0.007869624542069803,2.139093658943077e-08,1.0272638031683877e-07,0.0005626136478597078,1.7806924251715925e-05,0.004927249458023234,1.0730430172397186e-07,1.3182213838545267e-06,1.1185052895194586e-05,0.0002308736297260432,3.980574969464678e-09,1.398161375717017e-10,5.920873398573241e-06
0.00044075568587732155,0.23201533017316966,3.76,0.0,0.4003718537408235,0.8655263408651079,0.11631106157497274,0.0,1.1496023699270656e-05,0.05733165138904135,1.0143520923523968e-05,0.0024371388336193703,4.764632977504906e-10,1.0304635773108232e-12,1.166123533248873e-05,3.01477092781371e-06,0.017490733248948946,0.01981440761964353,0.00021433716198369213,3.1770407089187295e-07,1.6582709697616265e-05,4.129896902174424e-05,0.1063534791731662,0.0009659154019852998,0.01479914279244971,2.3889178868179428e-05,0.002544631062323826,0.007988106486530207,2.1294566996544014e-08,1.0346527227605582e-07,0.00056861211021259,1.763846358793401e-05,0.005040967421818956,1.0686343064810625e-07,1.3347729962257876e-06,1.1134817485884975e-05,0.00023040917840379122,4.030546054279843e-09,1.4189614396234143e-10,6.015223271995997e-06
0.00044681193542195265,0.23203880932651463,3.76,0.0,0.3981489406995427,0.8637859683890223,0.11777607953737179,0.0,1.1524160062068848e-05,0.05819098546678466,1.011480466761417e-05,0.0024312340908994355,4.741114138590946e-10,1.025376652218243e-12,1.1690251489739596e-05,3.0098439247121138e-06,0.01766279595597297,0.02007280398402222,0.0002133884567957954,3.1778024797367753e-07,1.661787793310456e-05,4.111190812337653e-05,0.10773495135271745,0.0009770496355911984,0.014891295094588424,2.410634255631895e-05,0.0025811813185851584,0.008105949926094239,2.119856353048935e-08,1.041853532004771e-07,0.0005745988368528451,1.7472635364657315e-05,0.005155884969565632,1.0642299755803351e-07,1.351124782940035e-06,1.1085276624073074e-05,0.00022994587904559387,4.079913780254419e-09,1.4396292950809418e-10,6.109245187342676e-06
0.00045286818496658376,0.2320623415378436,3.76,0.0,0.39593540114057324,0.8620499290685434,0.11923580253353006,0.0,1.1552353554598972e-05,0.05905127482606315,1.0086059064073304e-05,0.002425333861161778,4.717663182941938e-10,1.0203044111504693e-12,1.1719145063485323e-05,3.0048656769245846e-06,0.017833045733799048,0.020330767524068344,0.00021245493504198605,3.1784858552981356e-07,1.665253264323271e-05,4.092555987893874e-05,0.10911269595882664,0.000988085559452648,0.01498107846568527,2.4319988707442885e-05,0.0026174895891095656,0.008223135149196346,2.110292647548268e-08,1.0488683949560565e-07,0.0005805722613316465,1.7309380217821227e-05,0.005271999448754791,1.0598302523852204e-07,1.3672762741206915e-06,1.1036429224911928e-05,0.0002294837332036989,4.12867673041754e-09,1.4601610589759276e-10,6.20292213317595e-06
0.00045892443451121486,0.23208592533427277,3.76,0.0,0.3937312162518243,0.8603182287111579,0.12069023458825649,0.0,1.1580604934402856e-05,0.05991248356809064,1.0057284528228474e-05,0.0024194382720797644,4.694280241316909e-10,1.0152468824124319e-12,1.1747914174346057e-05,2.9998360758601244e-06,0.018001490554143074,0.02058829404709784,0.00021153627651633385,3.179090452577448e-07,1.6686680420953876e-05,4.073992492079768e-05,0.11048671097683015,0.000999024078213164,0.015068527706461526,2.4530141455630033e-05,0.002653553000240783,0.00833964302619262,2.1007656148667416e-08,1.0556994711669707e-07,0.0005865308545204911,1.714864020558668e-05,0.005389307893920103,1.0554353660086338e-07,1.383227080363855e-06,1.0988272490574516e-05,0.00022902274242410034,4.1768337307054595e-09,1.4805529683130783e-10,6.29623747023823e-06
0.00047103693360047707,0.23213324182629658,3.76,0.0,0.38935083460441805,0.8568678679347065,0.12358324325042518,0.0,1.163728457774265e-05,0.06163751557645511,9.999650327593289e-06,0.002407661548336444,4.647718909253883e-10,1.0051760721304021e-12,1.1805071789060681e-05,2.989622535301656e-06,0.018332997415728577,0.02110201924254257,0.0002097422985113137,3.180062025963963e-07,1.675348213692761e-05,4.037079762889086e-05,0.11322354458659287,0.0010206124961525801,0.015236560614299628,2.4940064185671367e-05,0.0027249343968698916,0.008570553084391004,2.0818217069542597e-08,1.0688188747748703e-07,0.0005983976169235448,1.6834480843504304e-05,0.005627493302212738,1.0466610227758578e-07,1.414525465242939e-06,1.0894012550431825e-05,0.00022810423218760968,4.271326347067194e-09,1.5209027639115825e-10,6.4817186021607995e-06
0.0004831494326897393,0.2321807471651259,3.76,0.0,0.38500764259231063,0.8534349316617231,0.1264551428481649,0.0,1.1694205807852797e-05,0.06336579437212372,9.941905417577078e-06,0.0023959050179844354,4.60143113338618e-10,9.951644358880256e-13,1.1861710490269185e-05,2.9792030409369686e-06,0.01865738113164733,0.021613945949668815,0.00020800408270701463,3.1807150885729365e-07,1.6818337981072193e-05,4.0004532058338866e-05,0.11594543773002029,0.0010418220219277198,0.015395662788305776,2.533630729614223e-05,0.0027953050545132434,0.008798538399427916,2.063024921655037e-08,1.0812289037636188e-07,0.0006101876357932854,1.6529721633263467e-05,0.005870411501829927,1.0379087805774728e-07,1.4450183216435064e-06,1.0802447997486833e-05,0.00022719036047571143,4.363386762628143e-09,1.5606509339283514e-10,6.66556280415778e-06
0.0004952619317790015,0.23222842983624117,3.76,0.0,0.38070148462144643,0.8500194645086786,0.12930597481821343,0.0,1.1751375953451042e-05,0.06509703332841628,9.884053178201289e-06,0.0023841698188119213,4.5554178615586776e-10,9.852121788647805e-13,1.191781735699307e-05,2.9685777787621364e-06,0.018974706922760206,0.02212404056898524,0.00020631928731503103,3.1810482242232686e-07,1.6881304165586123e-05,3.964113422110257e-05,0.11865237745525181,0.0010626596758520125,0.015546095902079584,2.571906971421573e-05,0.002864646425039703,0.009023466066880937,2.044375561643062e-08,1.0929466070980163e-07,0.0006218900149551254,1.6233948609417714e-05,0.006118028279533011,1.0291804577662666e-07,1.474705142361676e-06,1.0713514637472834e-05,0.00022628113916562683,4.453013457425801e-09,1.599771574715892e-10,6.847650073787852e-06
0.0005073744308682637,0.23227627845598264,3.76,0.0,0.3764322024603286,0.846621509868532,0.13213578468705003,0.0,1.1808802774534052e-05,0.06683094669263961,9.826097020061407e-06,0.0023724571113990507,4.509679998753837e-10,9.753194969584543e-13,1.1973380359732216e-05,2.9577473509170704e-06,0.019285040614133955,0.022632269595492756,0.0002046856683234537,3.1810606553904796e-07,1.6942437881335247e-05,3.928061003623191e-05,0.12134435243365518,0.0010831323448254708,0.015688114553524746,2.608855238595434e-05,0.0029329417632233076,0.009245211716845744,2.0258739248052913e-08,1.1039889054208945e-07,0.0006334944444616204,1.594676874226463e-05,0.006370305140054888,1.020477843425522e-07,1.5035864513112185e-06,1.0627137117590184e-05,0.0002253765798088703,4.540208024051893e-09,1.63824058585845e-10,7.027866087651207e-06
0.0005194869299575259,0.23232428177368675,3.76,0.0,0.3721996350871574,0.8432411097088776,0.13494462202293764,0.0,1.1866494422389335e-05,0.06856724993784152,9.768040386101585e-06,0.002360768065180378,4.4642184071851433e-10,9.654865768076956e-13,1.202838834000378e-05,2.946712746424369e-06,0.019588448606831402,0.023138599685958394,0.0002031010780962182,3.1807521924783286e-07,1.700179701277854e-05,3.8922965089451827e-05,0.12402135305550226,0.001103246765722339,0.01582196647104851,2.6444957966802055e-05,0.003000176033943599,0.00946365924978046,2.007520291886695e-08,1.1143725765319144e-07,0.0006449911930627696,1.5667809108065016e-05,0.00662719954064241,1.0118026868743222e-07,1.5316637330427558e-06,1.0543232239798744e-05,0.00022447669357751498,4.624974954867597e-09,1.6760356269575916e-10,7.206102106378473e-06
0.0005315994290467881,0.2323724286804082,3.76,0.0,0.3680036185760677,0.8398783043951912,0.13773254037046795,0.0,1.1924459370062457e-05,0.07030566009300573,9.70988675183013e-06,0.002349103846534518,4.4190339059377625e-10,9.557135957071813e-13,1.208283098020299e-05,2.9354753137285523e-06,0.019884997847740532,0.023642997721730948,0.00020156346344083641,3.1801231871123257e-07,1.705943988811608e-05,3.8568204435788855e-05,0.1266833715070087,0.001123009511961109,0.015947892710141544,2.6788490510032712e-05,0.0030663358257778024,0.00967870057052443,1.9893149163539824e-08,1.1241142420190502e-07,0.0006563710994367269,1.539671602724033e-05,0.006888665122708443,1.0031566891773369e-07,1.5589393671683152e-06,1.0461711672813227e-05,0.00022358149121713916,4.707321444070978e-09,1.7131360726683807e-10,7.382254865575527e-06
0.0005437119281360503,0.23242070821217353,3.76,0.0,0.3638439860166376,0.8365331325358948,0.1404995971705326,0.0,1.1982706358901332e-05,0.07204589605352334,9.651639625115098e-06,0.002337465608958583,4.3741272705855216e-10,9.460007215300563e-13,1.2136698773796803e-05,2.9240367347752934e-06,0.02017475579776107,0.024145430867487494,0.0002000708631856525,3.179174488834761e-07,1.7115425058585637e-05,3.821633243945871e-05,0.12933040183155914,0.0011424269827272026,0.01606612784183459,2.7119355176231283e-05,0.003131409269734594,0.009890235321152385,1.9712580161673206e-08,1.1332303547705853e-07,0.0006676255621616606,1.5133154190981452e-05,0.0071546519404832405,9.945414963406587e-08,1.5854165665879085e-06,1.038248416574805e-05,0.0002226909830055815,4.787257201223886e-09,1.749522965695275e-10,7.556226457602624e-06
0.0005558244272253125,0.23246910955543315,3.76,0.0,0.35972056746651637,0.8332056308495827,0.1432458536665324,0.0,1.2041244387658775e-05,0.07378767887040664,9.593302545618684e-06,0.002325854485075082,4.329499232672133e-10,9.363481126102243e-13,1.2189983009266624e-05,2.9123990006922864e-06,0.020457790398470514,0.024645866625613792,0.0001986214053689595,3.177907405298864e-07,1.7169811112364626e-05,3.786735265044338e-05,0.1319624399751649,0.0011615053948876297,0.016176900132288844,2.743775798694923e-05,0.0031953859634320345,0.010098170614103365,1.953349767448964e-08,1.1417371885090771e-07,0.0006787465284528618,1.4876805778725991e-05,0.007425106685470161,9.859586942049309e-08,1.6110993198680816e-06,1.0305457266168044e-05,0.00022180517871759584,4.864794277321974e-09,1.7851789687247345e-10,7.72792422459426e-06
0.0005679369263145747,0.23251762205148344,3.76,0.0,0.35563318993414783,0.8298958340528295,0.14597137479896483,0.0,1.21000826672507e-05,0.07553073201806673,9.534879083368794e-06,0.0023142715801884577,4.2851504791371205e-10,9.267559176207456e-13,1.2242675744376392e-05,2.9005643890360134e-06,0.020734170037519498,0.025144272886214042,0.000197213304182982,3.1763236656479106e-07,1.7222656513701572e-05,3.7521267711199545e-05,0.13457948381769863,0.001180250777408176,0.016280431713744423,2.774390557513622e-05,0.0032582569004641934,0.010302420766880722,1.935590299694154e-08,1.1496508278558833e-07,0.0006897264818764099,1.4627369575339503e-05,0.0076999729057553165,9.77409804713105e-08,1.6359923375353362e-06,1.0230538601174658e-05,0.00022092408759498468,4.939946902663214e-09,1.820088315529487e-10,7.897260640921868e-06
0.000580049425403837,0.2325662352008094,3.76,0.0,0.3515816773851503,0.8266037747649628,0.14867622909163022,0.0,1.2159230567060627e-05,0.0772747816425812,9.47637283706104e-06,0.0023027179672453616,4.2410816516802545e-10,9.172242754346891e-13,1.2294769771386938e-05,2.888535442310001e-06,0.02100396351317909,0.02564061797317953,0.0001958448567347932,3.17442538656622e-07,1.727401946113683e-05,3.7178079288485075e-05,0.1371815331930123,0.001198668967732214,0.01637693874847623,2.8038004936444433e-05,0.003320014403699829,0.010502907039104503,1.9179796922701972e-08,1.1569871589759894e-07,0.0007005584291652908,1.4384560105191943e-05,0.007979191219926539,9.688962833114712e-08,1.6601010015674823e-06,1.0157636837639632e-05,0.00022004771832124864,5.012731334377912e-09,1.8542367606161526e-10,8.064153175720832e-06
0.0005921619244930992,0.23261493866703115,3.76,0.0,0.34756585076760255,0.8233294834266054,0.15136048853181883,0.0,1.2218697635062446e-05,0.07901955679254172,9.417787432350877e-06,0.0022911946826017792,4.1972933461641075e-10,9.077533149970248e-13,1.2346258606575463e-05,2.8763149475706304e-06,0.021267239998191603,0.02613487068675781,0.00019451443976734926,3.1722150406650117e-07,1.7323957770855647e-05,3.683778802076314e-05,0.13976858990047097,0.001216765609705734,0.01646663158690889,2.8320263236895528e-05,0.0033806520616116607,0.01069955737235875,1.900517971725445e-08,1.163761862167245e-07,0.0007112358863671542,1.4148106796885463e-05,0.008262699525591983,9.6041951705159e-08,1.6834313174972152e-06,1.0086662416213981e-05,0.00021917607899990248,5.083165711840186e-09,1.8876115289807986e-10,8.228524179941907e-06
0.0006042744235823614,0.2326637222805374,3.76,0.0,0.3435855280538779,0.8200729882304627,0.15402422844589247,0.0,1.227849358808129e-05,0.08076478963339505,9.35912651979785e-06,0.002279702722529405,4.1537861121096934e-10,8.983431552155387e-13,1.2397136476152424e-05,2.8639059170596747e-06,0.02152406900297465,0.026627000342816363,0.00019322050643086133,3.1696954268718263e-07,1.7372528776579373e-05,3.650039348158038e-05,0.1423406577090641,0.0012345461528647595,0.01654971492018624,2.859088761993011e-05,0.003440164667440108,0.010892306133307857,1.8832051099211486e-08,1.1699904048882663e-07,0.0007217528645229511,1.3917753180625484e-05,0.008550433202321994,9.51980823440882e-08,1.705989868924213e-06,1.0017528100656103e-05,0.0002183091771360496,5.151269919349489e-09,1.9202012655408552e-10,8.390300778053953e-06
0.0006163869226716236,0.23271257604180393,3.76,0.0,0.33964052429644237,0.8168343150638144,0.1566675273714891,0.0,1.2338628217348445e-05,0.08251021564534425,9.300393772690718e-06,0.00226824304107914,4.1105604522064633e-10,8.889939048545867e-13,1.2447398265126198e-05,2.8513115697649297e-06,0.021774520338633686,0.02711697680884652,0.00019196158297135846,3.1668696425505105e-07,1.7419789234955364e-05,3.6165894163503985e-05,0.14489774235469052,0.0012520158529105898,0.016626387927780747,2.8850084967450685e-05,0.0034985481608521417,0.011081093860761969,1.866041023200117e-08,1.1756880341637707e-07,0.000732103854694582,1.3693256114883244e-05,0.008842325308684324,9.435814502043376e-08,1.7277837743197486e-06,9.950149361507748e-06,0.00021744701962107303,5.217065455730151e-09,1.951995983266532e-10,8.549414707245409e-06
0.0006284994217608858,0.23276149012435376,3.76,0.0,0.3357306516958177,0.8136134874616473,0.15929046692722224,0.0,1.2399111418432593e-05,0.08425557380527265,9.241592884958195e-06,0.0022568165484974797,4.067616821870218e-10,8.797056624405756e-13,1.2497039502171549e-05,2.8385353138910635e-06,0.02201866407997521,0.027604770536824412,0.00019073626541041356,3.1637410575837696e-07,1.746579525301083e-05,3.583428747201022e-05,0.14743985153152073,0.0012691797732376675,0.016696844420490776,2.9098061737167534e-05,0.0035557995718619524,0.011265867017220368,1.8490255720811552e-08,1.1808697712359346e-07,0.0007422838124317394,1.347438504446752e-05,0.00913830677305484,9.352225754829699e-08,1.7488206459826617e-06,9.884444623441081e-06,0.00021658961272015922,5.280575310426702e-09,1.9829870119661178e-10,8.70580218554673e-06
0.000640611920850148,0.2328104548774459,3.76,0.0,0.3318557196800173,0.8104105265686784,0.16189313168074942,0.0,1.2459953298276551e-05,0.08600060675386614,9.182727568973865e-06,0.002245424109183627,4.0249556289465256e-10,8.704785161985588e-13,1.2546056388358067e-05,2.825580730270927e-06,0.022256570528094412,0.028090352593156447,0.00018954321651096776,3.160313290306267e-07,1.751060223911387e-05,3.550556971908739e-05,0.1499669948785746,0.0012860427874187305,0.01676127297846733,2.9335023862921777e-05,0.003611916967210365,0.011446577745082063,1.832158560963674e-08,1.1855504081395183e-07,0.000752288142294162,1.3260921295953174e-05,0.009438306578072443,9.269053080611753e-08,1.7691085510621571e-06,9.820335414361908e-06,0.00021573696206218798,5.34182384584003e-09,2.0131669485026616e-10,8.859403852748753e-06
0.0006527244199394102,0.23285946082851217,3.76,0.0,0.32801553499186015,0.8072254511094693,0.16447560901681965,0.0,1.2521164007547585e-05,0.087745060948627,9.123801553346086e-06,0.0022340665410272922,3.9825772334843095e-10,8.613125440029238e-13,1.2594445727298495e-05,2.812451556528466e-06,0.02248831017305499,0.02857369468587987,0.0001883811627641068,3.156590184404303e-07,1.755426483996193e-05,3.517973613443428e-05,0.15247918396226887,0.001302609582366486,0.01681985708519298,2.9561176511322906e-05,0.003666899398622885,0.011623183627918456,1.815439738691078e-08,1.1897445012690248e-07,0.0007621126821842714,1.3052657410070676e-05,0.00974225193877706,9.186306883526317e-08,1.7886559743832927e-06,9.757746443766806e-06,0.0002148890726317771,5.400836685099506e-09,2.0425296050579768e-10,9.010164600858238e-06
