Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155)
2.206667702722259e-07,0.23851891954751273,3.76,0.0,0.6731283255998108,0.9726971430905204,0.004624823845421631,0.0,0.00029978041207154814,0.04991132811021826,0.01001032857823676,0.03207340845609855,1.2617550805385033e-09,5.152772282505374e-10,0.002025709467821614,0.0026554898324938976,0.01569076468045493,0.017220687208871828,0.00048644873262350006,0.0003175765101064933,0.0009101182561176877,1.1024725680823778e-05,0.000970516668433243,0.00045974077460336673,5.997202506654195e-05,4.6285204926742817e-07,0.00099813726399495,0.00010359705816779592,1.073036697013893e-06,5.7801510278469315e-11,0.00013562961423001156,1.3594186162713802e-05,4.828085162940824e-05,1.5509285954695926e-06,4.913813961788103e-07,0.0031974357529407633,0.0034103401472677926,2.8250979246741223e-08,2.9184268143004843e-11,1.4418677319823455e-06,1.0327535240248546e-07,2.572968695405971e-06,1.0847719854897892e-05,9.166306054100487e-11,7.335579528959725e-11,2.3655032990397086e-09,7.904332693523348e-10,8.554581769836163e-12,1.4172358025906368e-08,7.727168748702997e-11,6.70860680551921e-08,1.8691005646502913e-05,6.388605078039861e-07,7.829697743989563e-08,3.148757425934013e-07,9.711252756423264e-08,5.330708138160792e-08,5.5442174644289944e-11,3.734107892091845e-07,3.1976442202890094e-10
2.2378448993941448e-07,0.2385528790230997,3.76,0.0,0.671974232161375,0.9722473486112118,0.004745927560633069,0.0,0.0003024963110642158,0.05071012718442769,0.010001556492533922,0.032684712875758755,1.2599901679313237e-09,5.145183806809338e-10,0.0020332735930402705,0.0026488558496470505,0.01599817260745699,0.017583223777083868,0.000492003310673472,0.00031651388386460687,0.0009194987580204081,1.1231398430391932e-05,0.0010074926721599497,0.00047300312361297315,6.340747750872348e-05,4.925036034628103e-07,0.0010313429761069897,0.00010936889694083709,1.0928192017369176e-06,6.14728263121614e-11,0.00014170172145584503,1.3841022698159167e-05,5.054483510084695e-05,1.611408838883925e-06,5.0836036864599e-07,0.0032808491622295212,0.0034087631978040604,2.921907013381818e-08,3.0852119272738254e-11,1.4732977973880926e-06,1.0613435349510854e-07,2.6336303351415283e-06,1.1319957953453437e-05,9.377515805603093e-11,7.84128314335366e-11,2.4778880171210672e-09,8.281031649909559e-10,9.043165423048907e-12,1.5215003021002826e-08,7.99296127284878e-11,7.141860170793523e-08,1.9012331471005924e-05,6.751430485551229e-07,8.313117417579638e-08,3.3919306455454385e-07,1.0280055221009122e-07,5.485202655792519e-08,5.884875712519821e-11,3.939055388196929e-07,3.3017399123338983e-10
2.2690220960660306e-07,0.23858679885081327,3.76,0.0,0.6708212132041378,0.9717973852091508,0.00486789559595718,0.0,0.00030517092434040083,0.05150826733907452,0.009991844143961828,0.03329367369060617,1.2581021861123939e-09,5.137115525576481e-10,0.00204063466630612,0.002641837682099236,0.016305472077911748,0.017945584569380602,0.0004974881591644446,0.000315403790675024,0.0009287383810249695,1.1437022134449556e-05,0.001045183995675836,0.0004862367288538447,6.696643611893369e-05,5.235007953369526e-07,0.001065292811218446,0.000115347016786065,1.1124976758701278e-06,6.530809241021465e-11,0.00014792291466714222,1.4086232492683858e-05,5.286950778662806e-05,1.6728184581392428e-06,5.257688365155833e-07,0.0033647042461056017,0.0034071856499128562,3.021114389578e-08,3.2581603963626775e-11,1.5046792416681838e-06,1.0901318369081366e-07,2.6938533022749087e-06,1.1803660248524233e-05,9.586901891638517e-11,8.371973867799912e-11,2.5932916353201923e-09,8.667972848017813e-10,9.54903593371057e-12,1.6313004523781557e-08,8.263254719632785e-11,7.59229032421886e-08,1.932824040156789e-05,7.126827753324357e-07,8.815226187778335e-08,3.6497991614606553e-07,1.086938527878791e-07,5.640555962331854e-08,6.238504296253539e-11,4.151142193245122e-07,3.40819627779118e-10
2.3001992927379165e-07,0.23862067704405515,3.76,0.0,0.6696693596547593,0.9713472931966166,0.004990708133999261,0.0,0.0003078052778785079,0.05230570233801667,0.009981245084198566,0.03390020063158803,1.256098432362977e-09,5.128596207810517e-10,0.002047800510321198,0.002634462001205918,0.016612630862997184,0.018307711392384993,0.0005029032609517011,0.00031424978520895217,0.0009378404955529121,1.1641566068385924e-05,0.0010835880749333678,0.0004994328969812744,7.06502160784267e-05,5.558727705747221e-07,0.0010999855171320268,0.00012153410442780083,1.1320693201792623e-06,6.931066702573967e-11,0.00015429304261960132,1.4329745345917816e-05,5.5255270254888284e-05,1.735135165386539e-06,5.436080250644218e-07,0.0034489823117976326,0.003405607645248087,3.1227249721819953e-08,3.4373583467300036e-11,1.536013026760022e-06,1.1191223604133718e-07,2.753633959630004e-06,1.229884366785923e-05,9.794453495975694e-11,8.928358482766592e-11,2.7117219193971124e-09,9.065189986120564e-10,1.0072377089193904e-11,1.746808145104826e-08,8.537983379680009e-11,8.060026001346933e-08,1.9638827141481624e-05,7.514889854626099e-07,9.336214263402855e-08,3.922957510137461e-07,1.1479417650311669e-07,5.7967204200569545e-08,6.605218397696369e-11,4.370459461810908e-07,3.5170067996349984e-10
2.3313764894098023e-07,0.23865451173488156,3.76,0.0,0.6685187570815402,0.9708971107982456,0.005114345875373263,0.0,0.0003104003754858361,0.05310238890965182,0.009969810440229813,0.034504209171733226,1.2539858693750542e-09,5.119653291393626e-10,0.0020547786627300915,0.0026267541786272027,0.016919618496460287,0.01866954927751448,0.0005082486309709231,0.000313055243967058,0.0009468083965999822,1.1845001662120451e-05,0.00112270222919159,0.0005125833284315965,7.446006692912526e-05,5.896480666308207e-07,0.0011354194258109212,0.0001279327746836667,1.1515315363866597e-06,7.348382462775478e-11,0.00016081190345146876,1.4571494085400008e-05,5.770252631939813e-05,1.7983366406666786e-06,5.618788101641708e-07,0.003533665231486744,0.003404029318130392,3.2267417914830845e-08,3.6228897053666545e-11,1.5673007178303354e-06,1.1483197285507114e-07,2.8129716381880416e-06,1.2805522694753603e-05,1.0000170507548877e-10,9.511145125962086e-11,2.8331859186935967e-09,9.472714362973836e-10,1.0613366270521581e-11,1.86819589765134e-08,8.817080192431559e-11,8.545179617032573e-08,1.9944196276967712e-05,7.915702089709098e-07,9.876258410017286e-08,4.212007981575537e-07,1.2110313998967483e-07,5.9536500681271966e-08,6.985123264193824e-11,4.5970964278787924e-07,3.6281627870669114e-10
2.3625536860816881e-07,0.23868830116831094,3.76,0.0,0.6673694859481746,0.9704468742444528,0.005238790025817195,0.0,0.00031295719887540165,0.053898286600692014,0.009957589009831107,0.03510562024970436,1.251771138411232e-09,5.110312936147109e-10,0.0020615763876665194,0.0026187383341209286,0.017226406191515185,0.019031046343051423,0.0005135243147983093,0.0003118233719375233,0.0009556453035989898,1.204730239315843e-05,0.0011625236680894116,0.0005256801156726895,7.839717289705811e-05,6.248545902242174e-07,0.0011715924741853966,0.00013454557085391312,1.1708819171114147e-06,7.783075313966236e-11,0.0001674792471092489,1.4811414503749434e-05,6.0211683654542296e-05,1.8624005631330038e-06,5.805817290823567e-07,0.0036187354304219508,0.003402450795874399,3.3331660515100403e-08,3.8148362069556186e-11,1.5985444415915282e-06,1.1777292059193393e-07,2.8718684436366625e-06,1.3323709596897547e-05,1.0204062797403063e-10,1.0121042990087052e-10,2.9576900411053355e-09,9.890575119573407e-10,1.1172174708479054e-11,1.9956367612466057e-08,9.100476901083971e-11,9.047847630039758e-08,2.0244461087303163e-05,8.329342241251371e-07,1.043552210817526e-07,4.517560100028146e-07,1.2762223159452522e-07,6.111300589623105e-08,7.378314349092457e-11,4.831140436625602e-07,3.741653465292617e-10
2.393730882753574e-07,0.23872204369686034,3.76,0.0,0.6662216218574639,0.9699966178610993,0.005364022283453375,0.0,0.0003154767077780353,0.05469335763571906,0.009944627353989832,0.035704360004606805,1.2494605720560542e-09,5.100600076352028e-10,0.0020682006865639533,0.002610437382817541,0.01753296676150938,0.019392153660412602,0.0005187303872680141,0.0003105572091849824,0.0009643543605488115,1.2248443684089011e-05,0.0012030494983928167,0.0005387157402306376,8.24626532891788e-05,6.615195968689362e-07,0.0012085022247060198,0.00014137496517549806,1.1901182362250705e-06,8.235455164141115e-11,0.00017429477769468848,1.5049445295615703e-05,6.278315433674057e-05,1.927304639949223e-06,5.997169916645816e-07,0.0037041758747999305,0.003400872199104488,3.4419971941770896e-08,4.013277402143795e-11,1.6297468459073936e-06,1.2073566479325464e-07,2.9303290626986085e-06,1.385341465121849e-05,1.0406149496640383e-10,1.0758762038303644e-10,3.0852401266054546e-09,1.0318799476883922e-09,1.1748967748440787e-11,2.129304233237952e-08,9.388104182635011e-11,9.568110941106307e-08,2.053974242588074e-05,8.755880737751935e-07,1.101415573527422e-07,4.84023010033591e-07,1.3435281382587128e-07,6.269629276620099e-08,7.784877469166228e-11,5.072676977328666e-07,3.857466066595902e-10
2.4249080794254604e-07,0.2387557377753076,3.76,0.0,0.6650752357852421,0.9695463741555441,0.005490024826208536,0.0,0.0003179598400858729,0.05548756678242122,0.009930969886324446,0.03630035952176912,1.2470602065735002e-09,5.090538470079909e-10,0.002074658308302346,0.002601873081835152,0.017839274544179738,0.0197528251246347,0.0005238669511440898,0.0003092596373493247,0.0009729386363700901,1.2448402804410566e-05,0.0012442767304281209,0.0005516830686128204,8.665756295784887e-05,6.996696723710221e-07,0.0012461458855916843,0.00014842335933446508,1.2092384396123565e-06,8.705822832032796e-11,0.00018125815573296963,1.5285527994528467e-05,6.541735531616771e-05,1.9930266329751215e-06,6.192844918292064e-07,0.0037899700594593963,0.003399293642057241,3.5532329647678395e-08,4.2182906680045073e-11,1.6609110607532265e-06,1.2372084507714863e-07,2.9883605706168873e-06,1.43946463639701e-05,1.060645828088851e-10,1.1425012737444265e-10,3.2158415190694963e-09,1.0757412968478815e-09,1.234390512232953e-11,2.2693721735075267e-08,9.679891784994307e-11,1.0106035320239143e-07,2.0830167671212345e-05,9.195380823822791e-07,1.1612296768857814e-07,5.180640401213471e-07,1.4129612594567782e-07,6.428594993626526e-08,8.204888977130126e-11,5.321789717215607e-07,3.9755859222727437e-10
2.4560852760973465e-07,0.23878938195567265,3.76,0.0,0.6639303943047588,0.9690961738992141,0.005616780299406603,0.0,0.00032040751202377747,0.05628088122239664,0.009916658959559777,0.036893554589196506,1.2445757938708712e-09,5.080150746836566e-10,0.0020809557587551835,0.0025930660761144158,0.018145305329330348,0.0201130173290738,0.0005289341358443452,0.00030793338603651854,0.0009814011254532572,1.2647158776563972e-05,0.0012862022842131974,0.0005645753472415455,9.098289282755472e-05,7.393307162185048e-07,0.0012845203307266647,0.0001556930850306095,1.2282406363471401e-06,9.19446986713538e-11,0.00018836900036237135,1.5519606909754605e-05,6.811470882265264e-05,2.059544383351289e-06,6.392838193092331e-07,0.003876101995436487,0.00339771523287034,3.666869478454135e-08,4.4299512204822955e-11,1.6920406605825685e-06,1.2672915022634135e-07,3.0459722410262607e-06,1.4947411685392165e-05,1.0805024665622016e-10,1.2120505808905994e-10,3.349499136175126e-09,1.1206439666843403e-09,1.295714122616529e-11,2.416014725084964e-08,9.975768666558397e-11,1.0661671859192782e-07,2.111586974648469e-05,9.647898736375624e-07,1.223007000927819e-07,5.539419076751257e-07,1.484532866885632e-07,6.588158139630842e-08,8.638415947657857e-11,5.578560536084384e-07,4.095996555020654e-10
2.4872624727692326e-07,0.23882297488241366,3.76,0.0,0.6627871598017919,0.9686460462068073,0.005744271803545182,0.0,0.0003228206183455867,0.05707327042739746,0.009901734949118548,0.03748388546439049,1.2420128130687365e-09,5.069458455312095e-10,0.0020870993097944156,0.0025840359433714154,0.018451036289772803,0.020472689444301757,0.000533932096213699,0.0003065810390864133,0.0009897447483688464,1.2844692286050383e-05,0.001328822995298405,0.0005773861965061401,9.543957047870501e-05,7.805279267890953e-07,0.0013236221191665145,0.00016318640458884347,1.2471230902533541e-06,9.701678393348122e-11,0.00019562689144594377,1.5751629063262312e-05,7.087564270962422e-05,2.1268358340922883e-06,6.597142715802713e-07,0.003962556197423948,0.0033961370738614235,3.782901287587405e-08,4.648332128629368e-11,1.7231396281401203e-06,1.297613133918594e-07,3.103175359298736e-06,1.551171621833703e-05,1.10018913157542e-10,1.2845951997105744e-10,3.486217537178276e-09,1.1665902403135493e-09,1.3588825401706156e-11,2.5694062389758172e-08,1.0275663106543928e-10,1.1235057445277773e-07,2.1396986205949048e-05,1.0113483885758953e-06,1.2867587819710056e-07,5.917199327325911e-07,1.558252970899571e-07,6.748280609026769e-08,9.08551637537939e-11,5.843069561534582e-07,4.2186797713696914e-10
2.5184396694411187e-07,0.23885651528783022,3.76,0.0,0.661645590680745,0.9681960186122605,0.0058724828822652305,0.0,0.00032520003255240027,0.05786470604087985,0.009886236333890248,0.03807129665122164,1.2393764816951385e-09,5.058482108016848e-10,0.002093095007804715,0.00257480123808307,0.018756445915378273,0.02083180310116819,0.0005388610113447774,0.0003052050407049066,0.000997972352713834,1.3040985595507735e-05,0.0013721356203286988,0.0005901096040352901,0.00010002846078362675,8.232857882989388e-07,0.0013634475142178322,0.00017090551161206798,1.2658842118294943e-06,1.0227720974269945e-10,0.00020303137160598026,1.5981544126882693e-05,7.370059073992708e-05,2.194879050795373e-06,6.805748659186767e-07,0.004049317671173522,0.00339455926179555,3.9013214493860385e-08,4.873504330456697e-11,1.7542123197481168e-06,1.3281810743293716e-07,3.159983040313856e-06,1.608756442033014e-05,1.119710737323913e-10,1.360206185530448e-10,3.62600098839433e-09,1.2135822980014032e-09,1.423910222074108e-11,2.729721203205723e-08,1.0579502819122076e-10,1.1826215252850048e-07,2.1673658386167773e-05,1.0592179040957663e-06,1.3524950381591374e-07,6.314618951044734e-07,1.6341304340735014e-07,6.908925751694452e-08,9.54623938342338e-11,6.115395204662689e-07,4.343615753811093e-10
2.549616866113005e-07,0.23889000198767008,3.76,0.0,0.6605057415620116,0.9677461171415923,0.0060013975105218135,0.0,0.00032754660713040597,0.05865516176471705,0.009870199774239507,0.0386557366865384,1.236671766507732e-09,5.047241223719132e-10,0.0020989486817530154,0.0025653795344342907,0.01906151395009822,0.021190322277985355,0.0005437210834436539,0.00030380770145003544,0.0010060867140710785,1.32360224626188e-05,0.0014161368423381152,0.0006027399172853389,0.00010475036659013928,8.67628059414847e-07,0.0014039925020617862,0.00017885253167074187,1.284522550549802e-06,1.0772860499981931e-10,0.00021058194818228716,1.6209304359751452e-05,7.658999281726978e-05,2.263652240569025e-06,7.018643515373154e-07,0.004136371900877753,0.0033929818881397633,4.02212159375984e-08,5.105536650227469e-11,1.7852634320825599e-06,1.3590034041056204e-07,3.2164100514735104e-06,1.6674959798603456e-05,1.1390727805782468e-10,1.4389545548546688e-10,3.768853526235768e-09,1.2616222376562417e-09,1.4908111770663366e-11,2.8971341760621946e-08,1.0887215078828475e-10,1.2435155249043278e-07,2.1946030619932747e-05,1.1084020518022607e-06,1.4202245963650836e-07,6.73231981678206e-07,1.7121730011938383e-07,7.070058332456732e-08,1.0020625441135982e-10,6.39561419608533e-07,4.470783152328684e-10
2.580794062784891e-07,0.2389234338769299,3.76,0.0,0.6593676634708724,0.9672963663827406,0.006131000082962701,0.0,0.0003298611738060043,0.05944461325092745,0.009853660187316635,0.039237157936192875,1.233903393940335e-09,5.035754370662663e-10,0.0021046659508542316,0.0025557874681695586,0.019366221331818353,0.021548213191782177,0.0005485125367387637,0.00030239120406352075,0.0010140905370619303,1.3429788061722671e-05,0.0014608232757875692,0.0006152718355342466,0.00010960602944834289,9.135777634521147e-07,0.0014452528098958118,0.00018702952302469638,1.3030367875193405e-06,1.1337350094518149e-10,0.00021827809511543677,1.6434864546105725e-05,7.954429516698694e-05,2.3331337692825576e-06,7.235812217498659e-07,0.004223704836564375,0.003391405039308735,4.1452919911053886e-08,5.344495817037367e-11,1.816297970446365e-06,1.3900885124910872e-07,3.2724726416559544e-06,1.727390509771036e-05,1.1582812778619503e-10,1.5209112673404484e-10,3.9147790176811466e-09,1.3107120944972457e-09,1.5595989940027853e-11,3.071819723499197e-08,1.1198726813966556e-10,1.306187471052179e-07,2.221424951050557e-05,1.1589038370952314e-06,1.489955120276974e-07,7.170947339798606e-07,1.7923873298844419e-07,7.231644490092475e-08,1.0508706589661202e-10,6.683801622165219e-07,4.6001591750100843e-10
2.611971259456777e-07,0.23895680992584728,3.76,0.0,0.6582314040182073,0.9668467895524947,0.006261275402520265,0.0,0.0003321445438162107,0.06023303799826496,0.009836650819733743,0.03981551640016367,1.231075860194245e-09,5.024039206968436e-10,0.0021102522318695227,0.0025460407773037668,0.01967055013491719,0.021905444193564598,0.0005532356164311485,0.0003009576091411025,0.0010219864564747693,1.3622268909001228e-05,0.0015061914713566332,0.0006277004013649976,0.000114596130376507,9.611571800802321e-07,0.0014872239235721532,0.00019543847737309045,1.3214257284519248e-06,1.1921433041877642e-10,0.00022611925475634427,1.665818193350416e-05,8.256395046970281e-05,2.4033021772348955e-06,7.457237261197024e-07,0.00431130288153358,0.003389828796900978,4.2708216197631226e-08,5.590446484541129e-11,1.8473212185381336e-06,1.421445055777583e-07,3.3281883766854626e-06,1.7884402479398605e-05,1.1773427051445357e-10,1.606147209416458e-10,4.0637812180754976e-09,1.3608538599001193e-09,1.630286870287176e-11,3.2539523606542674e-08,1.1513964697579799e-10,1.3706358748248603e-07,2.2478463263702702e-05,1.2107256584302788e-06,1.5616931395014584e-07,7.631149960868777e-07,1.8747790217333155e-07,7.393651696095961e-08,1.1010506674144035e-10,6.980030961324829e-07,4.731719677471728e-10
2.643148456128663e-07,0.2389901291760734,3.76,0.0,0.6570970075732883,0.9663974085606428,0.006392208669221131,0.0,0.00033439750819250566,0.06102041525351555,0.009819203317670009,0.0403907715264573,1.228193440982468e-09,5.012112518119185e-10,0.0021157127460693466,0.0025361543416578844,0.019974483515407267,0.022261985667511447,0.0005578905876843087,0.00029950886063660325,0.0010297770384545513,1.3813452791112943e-05,0.0015522379204995992,0.0006400209917164745,0.00011972129066218394,1.010387838459457e-06,0.0015299011047157957,0.00020408132062872333,1.3396882969834177e-06,1.2525342730030063e-10,0.00023410483960364462,1.6879216171532022e-05,8.564941795137604e-05,2.474136193337238e-06,7.682898825527263e-07,0.004399152879865687,0.0033882532379228203,4.398698232906047e-08,5.843451251684825e-11,1.878338709707533e-06,1.4530819176094793e-07,3.3835759817833383e-06,1.8506453694483744e-05,1.1962639402461961e-10,1.6947331795048603e-10,4.215863826185348e-09,1.4120494993684796e-09,1.702887640065872e-11,3.443706497413898e-08,1.1832855259602676e-10,1.436858083747995e-07,2.2738821075260145e-05,1.263869326685325e-06,1.6354440795266054e-07,8.113578629776283e-07,1.9593526537947126e-07,7.55604871336115e-08,1.1526041581398327e-10,7.284374120342594e-07,4.865439250902901e-10
