Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39)
2.5861084686765096e-07,0.14702231062911683,3.76,0.0,0.8848267032692985,0.9920762162647325,0.0013179589809894842,0.0,5.4619578812986425e-05,0.01194034195887023,0.0018691569475711666,0.009207988545844573,5.943191072243886e-10,8.612905009804493e-11,0.00042639143289279586,0.0005579342678275236,0.003840951591512857,0.004617467995038809,0.00028557633867819145,4.093839289290574e-05,0.000169323221209758,1.8731006898622997e-05,0.00029370818331299055,8.710099421842046e-05,2.6178822842117243e-05,1.119761911816317e-07,0.00013799159853838448,1.3527368457925033e-05,2.1572356495419864e-07,7.400842557709879e-11,2.4245336870080624e-05,6.929346940898663e-06,1.3973962737209432e-05,2.8861005917676407e-07,1.1237414070457739e-07,0.0002409668464935678,0.0014872748724372926,2.4982964981081226e-09,1.5713516771675645e-12,4.6452746319036065e-07,2.478601887654141e-08,7.638956728867002e-07,1.1157026034051782e-06,1.1171672104126786e-10,4.320447536336882e-12,3.3747753480096363e-10,1.0443646753610321e-10,9.729608272056114e-14,5.092105602133024e-08,9.101342677762832e-12,2.0944309231559217e-09,5.890630879624827e-06,1.2806350010016717e-08,6.6884198081977725e-09,1.652711725003233e-08,1.4676559155450615e-09,4.18490547346869e-09,2.2788017256848016e-11,2.215427403847291e-08,3.2447093111182e-11,1.2286959723388213e-09,4.386852762034439e-19,3.1246737956848083e-07,2.5533683372024358e-09,7.075784352840019e-10,2.6899644332255593e-14,2.4978726566453465e-12,1.1387173373728778e-15,3.77292739031134e-12,4.266912229623279e-10,1.2754109181600579e-17,1.0730753306672792e-13,1.1331510461136504e-13,2.179943153844738e-11,8.532847294536211e-06,1.4617614623495943e-10,1.8473077956755937e-13,6.967499983455759e-05,1.2079628013913417e-06,1.313343351995116e-05
2.6290972347525586e-07,0.14702803400388806,3.76,0.0,0.8844631025449903,0.9919322287526424,0.001358045141753044,0.0,5.515999147686278e-05,0.012170138409914084,0.0018690801067021076,0.009420790518938956,5.942182738984596e-10,8.610983942989541e-11,0.00042733045012310883,0.0005576231732403324,0.003930445525412133,0.004727492081363817,0.00029090928134167885,4.090846802450876e-05,0.00017086595038575563,1.9168714057146016e-05,0.0003067059900368553,9.08249043485138e-05,2.7989805982800678e-05,1.2079356450224932e-07,0.00014400162483493032,1.4445469248726298e-05,2.2066998802840743e-07,7.983244872533018e-11,2.5523274080474353e-05,7.1568401163854085e-06,1.446624939150974e-05,3.0232021016273275e-07,1.1801648053185218e-07,0.0002477824517672273,0.001487059023544358,2.6216625534160704e-09,1.681848260222188e-12,4.770079415808634e-07,2.5627962577785586e-08,7.908292855225484e-07,1.1769147417649706e-06,1.1564940168980209e-10,4.68304040264449e-12,3.572156811376e-10,1.1046498821761231e-10,1.0363102908592064e-13,5.469538032937013e-08,9.516072542203715e-12,2.2531811214593996e-09,5.9294671112385604e-06,1.355468250388245e-08,7.158816126328826e-09,1.816115490489087e-08,1.5569297508123692e-09,4.330232394484959e-09,2.4402334699156397e-11,2.350453891135383e-08,3.4039337880657566e-11,1.2307544347259994e-09,4.819803457931869e-19,3.2966720017634307e-07,2.8197233593734164e-09,7.470347273000969e-10,2.9879571428571876e-14,2.8143592397616767e-12,1.2192645808929862e-15,4.094214305259077e-12,4.267267953652654e-10,1.3838115813760555e-17,1.1868374780324447e-13,1.276743076277089e-13,2.2865943509481466e-11,8.526607748249466e-06,1.5405086072156273e-10,1.9109120174608256e-13,7.252338661705952e-05,1.2070949203674857e-06,1.391372533313883e-05
2.6720860008286076e-07,0.14703375591143367,3.76,0.0,0.8840990400672867,0.9917879542546479,0.0013985069418765473,0.0,5.569337660144296e-05,0.012399938956845291,0.0018688357678486541,0.009633334337097494,5.940617443624795e-10,8.608287717228117e-11,0.00042822420308137284,0.0005572338654211464,0.004020030331263346,0.004837564995120407,0.0002962172809878984,4.087256519627696e-05,0.00017237727646251475,1.9605780043969524e-05,0.0003200022410058534,9.460651512819332e-05,2.9883752180135904e-05,1.3010748173096411e-07,0.00015016714166397768,1.540487630365316e-05,2.2560830214351023e-07,8.598369375111877e-11,2.684207415904235e-05,7.38669648810426e-06,1.4966264945624315e-05,3.1633330309290627e-07,1.2384290203893376e-07,0.0002546296918698961,0.0014868427439934826,2.7489597519873485e-09,1.7975605027930127e-12,4.894798320349741e-07,2.6474149036593505e-08,8.177516857103054e-07,1.2402658513401162e-06,1.195793494640338e-10,5.068119438153389e-12,3.7767610812317576e-10,1.1671201361010567e-10,1.1023843365366719e-13,5.865913997910695e-08,9.9401445581248e-12,2.4193483908753767e-09,5.966374290004056e-06,1.432630179537126e-08,7.649028958395233e-09,1.9922375355866922e-08,1.6491254250704128e-09,4.477132109740489e-09,2.608511284669259e-11,2.490606133671313e-08,3.568182900586554e-11,1.2327099959561795e-09,5.286356979797093e-19,3.4741122643678256e-07,3.1072810939493885e-09,7.877540944844792e-10,3.311404884549282e-14,3.16238526532064e-12,1.3032211114809263e-15,4.43576185611294e-12,4.2672525534809507e-10,1.4990242145244534e-17,1.3100692595543605e-13,1.4355432774197032e-13,2.3954391145101312e-11,8.519084370071275e-06,1.6216348451436167e-10,1.9751918097805317e-13,7.541574100854616e-05,1.2060559754812683e-06,1.472308242037126e-05
2.7150747669046566e-07,0.14703947598605818,3.76,0.0,0.8837345470488525,0.991643404685225,0.001439339037939747,0.0,5.622005217400199e-05,0.012629730854612305,0.0018684353362296887,0.00984558515722199,5.938533248196167e-10,8.604869496360897e-11,0.0004290755294144754,0.0005567719774039046,0.004109696187529254,0.004947671539616968,0.00030149974513121296,4.0831117604442626e-05,0.0001738587045385929,2.004212920683833e-05,0.0003335965613058679,9.844405811013452e-05,3.1862367675752956e-05,1.3993350185331164e-07,0.0001564886080423327,1.6406435799761744e-05,2.3053769224559516e-07,9.247232426838163e-11,2.8202069364032278e-05,7.618840439950422e-06,1.5474020586710106e-05,3.306458470401079e-07,1.2985502516977765e-07,0.0002615072143717701,0.0014866260516860944,2.8802204350459538e-09,1.918606859285744e-12,5.019410198539382e-07,2.7324196310729954e-08,8.446385484999165e-07,1.305783054334513e-06,1.2350297312024486e-10,5.476586560164818e-12,3.9886823737915547e-10,1.231804165462751e-10,1.171238303295279e-13,6.281700191467134e-08,1.0373485535482397e-11,2.59301221696787e-09,6.001435024241905e-06,1.5121112613492086e-08,8.159194364638182e-09,2.1817830623090624e-08,1.7442321896955346e-09,4.625575280728072e-09,2.783681534383943e-11,2.6359571034840425e-08,3.7374938383813565e-11,1.2345694097126187e-09,5.788366744164681e-19,3.6570161121592894e-07,3.417169054559736e-09,8.297413687200518e-10,3.661789654643807e-14,3.5441782079853372e-12,1.3906098079916252e-15,4.798403697337788e-12,4.2668919910134964e-10,1.621326988347005e-17,1.4433451702325107e-13,1.610796613150825e-13,2.506440328507711e-11,8.51037032425778e-06,1.7051451157898371e-10,2.0401354792436737e-13,7.83509333261752e-05,1.2048583708316246e-06,1.556186204789809e-05
2.7580635329807056e-07,0.1470451938864001,3.76,0.0,0.883369652734548,0.9914985912196925,0.0014805363193660106,0.0,5.674031954422671e-05,0.012859502382272873,0.0018678895089908392,0.010057510240027033,5.935965848266598e-10,8.600779140121061e-11,0.0004298870926516821,0.0005562427880527543,0.0041994339129523325,0.005057797531711684,0.0003067561194557047,4.078453122874033e-05,0.00017531166818413708,2.047769053328469e-05,0.000347488528213287,0.00010233577925684047,3.3927334312937626e-05,1.5028716680725262e-07,0.00016296644195365587,1.745098389530023e-05,2.3545739351544764e-07,9.930848528798658e-11,2.960357874551082e-05,7.853196982154218e-06,1.598953332076635e-05,3.4525428856784897e-07,1.3605438197230948e-07,0.0002684137359586799,0.0014864089634052736,3.015475134477843e-09,2.045104903028296e-12,5.143896672615321e-07,2.8177751471418638e-08,8.714669173174671e-07,1.373492489644792e-06,1.2741688451293834e-10,5.9093588537371426e-12,4.208011920171035e-10,1.298729833811401e-10,1.2429269596990327e-13,6.717359652914399e-08,1.0816020244434691e-11,2.774243934652677e-09,6.034730859248127e-06,1.5939005633270332e-08,8.689428312892196e-09,2.3854786940948707e-08,1.842237252703015e-09,4.775533800104902e-09,2.96578344116547e-11,2.7865789131446105e-08,3.9119012766212175e-11,1.2363390221354332e-09,6.32774164414289e-19,3.8454023866132e-07,3.750540370339529e-09,8.730007301246487e-10,4.040633248260841e-14,3.9620477531654194e-12,1.4814500000224076e-15,5.182988709204336e-12,4.2662106118800583e-10,1.751003013543304e-17,1.58726151350237e-13,1.80381602735735e-13,2.619561925198974e-11,8.500552911012393e-06,1.7910432370028144e-10,2.1057319135590326e-13,8.132784119025356e-05,1.2035137286388285e-06,1.6430409424401995e-05
2.8010522990567546e-07,0.14705090929391024,3.76,0.0,0.883004384521208,0.9913535243404722,0.001522093896128802,0.0,5.7254464124351356e-05,0.013089242776631076,0.001867208317909704,0.01026907882468289,5.932948715601944e-10,8.596063405631524e-11,0.00043066139287225013,0.0005556512430503641,0.004289234926579016,0.0051679297396885916,0.00031198588562131866,4.0733186439424206e-05,0.00017673753172837867,2.0912397373620844e-05,0.0003616776741522366,0.00010627994109603352,3.608030920414798e-05,1.6118399163436808e-07,0.00016960102219550375,1.8539346641367665e-05,2.403666883635061e-07,1.0650229664911078e-10,3.104690848556871e-05,8.089691785803973e-06,1.6512825902485718e-05,3.6015501945691816e-07,1.4244241893731314e-07,0.00027534803876093264,0.0014861914948667183,3.1547526228702123e-09,2.1771713125321805e-12,5.268241971482233e-07,2.90344906490425e-08,8.982152248504848e-07,1.4434193054978771e-06,1.3131790160032544e-10,6.3673682639828694e-12,4.4348379409692686e-10,1.3679241340782022e-10,1.3175044752599796e-13,7.173351631652792e-08,1.1267671586685902e-11,2.9631069516054513e-09,6.066342091546103e-06,1.6779858557297188e-08,9.239827325562452e-09,2.6040724131033508e-08,1.943125929911694e-09,4.926980711193592e-09,3.154849313037893e-11,2.9425428560218235e-08,4.091437448292884e-11,1.2380247958110289e-09,6.906445827987977e-19,4.0392873230202294e-07,4.108573094141099e-09,9.175357269809757e-10,4.449496367150304e-14,4.4183845090906e-12,1.5757575818742935e-15,5.590380764999634e-12,4.265231242885737e-10,1.888340257165079e-17,1.7424367074633247e-13,2.0159839417686882e-13,2.7347689561538643e-11,8.489713911867717e-06,1.8793319434414013e-10,2.171970542880424e-13,8.434535080315953e-05,1.2020329356515547e-06,1.732905783276185e-05
2.8440410651328036e-07,0.14705662191141947,3.76,0.0,0.8826387680705741,0.9912082138804494,0.0015640070869896061,0.0,5.776275607936748e-05,0.013318942169833014,0.0018664011696040955,0.01048026201066685,5.929513232733692e-10,8.59076611081385e-11,0.0004314007767052568,0.0005550019747674442,0.004379091210235179,0.005278055824744051,0.0003171885592041445,4.0677439519425206e-05,0.00017813759261892798,2.13461871798329e-05,0.00037616348947199467,0.0001102748246381807,3.832292444215808e-05,1.726394551015623e-07,0.000176392690132959,1.9672339911394568e-05,2.452649035954118e-07,1.1406384677224269e-10,3.2532352225983345e-05,8.32825121417207e-06,1.7043926753105127e-05,3.75344383821267e-07,1.4902049935514072e-07,0.0002823089668479353,0.0014859736608454376,3.298079963384376e-09,2.314921859734629e-12,5.392432775449103e-07,2.989411895497632e-08,9.248633059956432e-07,1.515587656284861e-06,1.3520305027297847e-10,6.851561281004022e-12,4.669245632965842e-10,1.439413186287319e-10,1.3950243948544676e-13,7.650131462736874e-08,1.1728360906924238e-11,3.15965699200435e-09,6.0963476062423654e-06,1.7643537152223183e-08,9.810469155343249e-09,2.8383334830928095e-08,2.0468817906246332e-09,5.079890130798734e-09,3.3509047828351346e-11,3.103919444189812e-08,4.2761322166999704e-11,1.2396323324737314e-09,7.52649844320679e-19,4.2386846299534225e-07,4.492469502603848e-09,9.633492953086402e-10,4.889977700164158e-14,4.915658551074014e-12,1.6735451317405514e-15,6.021458490740857e-12,4.2639752831641795e-10,2.033631456625332e-17,1.909511584497783e-13,2.2487536979462347e-13,2.8520276492548964e-11,8.477929917106064e-06,1.9700129240952995e-10,2.2388413028590283e-13,8.740235809491384e-05,1.200426187082592e-06,1.82581287706156e-05
2.8870298312088527e-07,0.147062331461793,3.76,0.0,0.8822728274157319,0.9910626690637783,0.0016062714082581476,0.0,5.8265451004551304e-05,0.013548591530709827,0.0018654768833830935,0.010691032646451711,5.925688819290568e-10,8.584928333680168e-11,0.0004321074467058274,0.0005542993210561414,0.00446899527330356,0.005388164285894546,0.00032236368776241526,4.061762410476238e-05,0.00017951308382652473,2.17790012595672e-05,0.00039094542505491663,0.0001143187310740462,4.065678685139385e-05,1.846689907735332e-07,0.00018334175136319633,2.085076934683569e-05,2.501514077403621e-07,1.220031867182469e-10,3.406019138360512e-05,8.568802351059741e-06,1.758286986759874e-05,3.908186846527791e-07,1.557899056790189e-07,0.0002892954228849219,0.0014857554752027624,3.4454825600084404e-09,2.45847139994161e-12,5.516458068097629e-07,3.0756370287621856e-08,9.513924033660592e-07,1.5900207034732793e-06,1.39069565083612e-10,7.362898618670244e-12,4.91131716779796e-10,1.5132222387567681e-10,1.4755396162241305e-13,8.148150451924045e-08,1.2198008078560047e-11,3.3639423574018592e-09,6.124824735950854e-06,1.8529896239225253e-08,1.0401413483617292e-08,3.089052358555787e-08,2.1534867975565134e-09,5.2342371755670446e-09,3.5539690555409986e-11,3.2707784440311385e-08,4.466013147766342e-11,1.2411668944776415e-09,8.189973341269878e-19,4.443605567084078e-07,4.903455390501844e-09,1.010443778046397e-09,5.3637129807922396e-14,5.456417808371487e-12,1.7748220350226233e-15,6.477115018403608e-12,4.262462790492855e-10,2.1871740314148525e-17,2.0891496842019526e-13,2.5036509427877487e-13,2.9713054529146836e-11,8.465272635822509e-06,2.0630868586975528e-10,2.3063345994793473e-13,9.04977697449313e-05,1.1987030281625006e-06,1.9217932098649044e-05
2.9300185972849017e-07,0.1470680376866657,3.76,0.0,0.8819065850613917,0.9909168985441986,0.0016488825630637828,0.0,5.876279058809029e-05,0.013778182609664512,0.001864443726873256,0.010901365224673377,5.921503051019925e-10,8.578588588376573e-11,0.00043278347014870134,0.0005535473430114682,0.004558940119663252,0.005498244408123644,0.00032751084902036577,4.0554052546455744e-05,0.00018086517627299495,2.2210784544431556e-05,0.0004060228947646878,0.00011840998326917323,4.308347777625725e-05,1.9728797851630556e-07,0.00019044847729526905,2.2075430317578233e-05,2.550256085405985e-07,1.3033032454295516e-10,3.5630695453788595e-05,8.811273026361906e-06,1.8129694712477265e-05,4.0657418983284686e-07,1.6275184188587211e-07,0.000296306364947599,0.0014855369509035937,3.5969842074905905e-09,2.6079338631016446e-12,5.640308995086848e-07,3.1621007030791786e-08,9.777851658609796e-07,1.6667406204542657e-06,1.4291488894961209e-10,7.90235488845539e-12,5.161131702378635e-10,1.5893756726961465e-10,1.5591023706396116e-13,8.667855769404164e-08,1.2676531590434742e-11,3.576004201702212e-09,6.151849139778913e-06,1.9438780637949285e-08,1.1012702635936261e-08,3.357040580755904e-08,2.2629214408179427e-09,5.389997891899417e-09,3.764055162053606e-11,3.443188909591087e-08,4.661105581869637e-11,1.242633424844423e-09,8.898998746340822e-19,4.654059021255254e-07,5.342779361586243e-09,1.0588209438197413e-09,5.872374025920163e-14,6.0432863042636375e-12,1.8795946108123483e-15,6.958257733696724e-12,4.260712562838397e-10,2.3492699931438488e-17,2.282037539556091e-13,2.7822749568088076e-13,3.092571068704281e-11,8.451809189279193e-06,2.1585534530207495e-10,2.37444127563253e-13,9.363050408898774e-05,1.1968723934062171e-06,2.0208766195620927e-05
2.9730073633609507e-07,0.14707374034525394,3.76,0.0,0.8815400620783322,0.9907709104408936,0.0016918364311254886,0.0,5.9255003257033235e-05,0.014007707886907595,0.0018633094495453559,0.011111235783433964,5.916981772166339e-10,8.57178294771418e-11,0.0004334307872771155,0.000552749841745296,0.004648919216659828,0.005608286213593442,0.0003326296491626039,4.048701719723451e-05,0.0001821949812636061,2.264148537184839e-05,0.00042139527774422353,0.00012254692707122257,4.560455290345463e-05,2.1051173641237658e-07,0.00019771310664931278,2.3347107895675527e-05,2.598869505864935e-07,1.3905521993371534e-10,3.724412230222964e-05,9.055591839040365e-06,1.868444611537969e-05,4.226071376469836e-07,1.6990743582660635e-07,0.00030334080349015156,0.0014853181001461778,3.752607140410187e-09,2.763422246479076e-12,5.76397872968173e-07,3.248781965263421e-08,1.0040256408023525e-06,1.7457686011588748e-06,1.4673667190235086e-10,8.470918269567147e-12,5.418765400724948e-10,1.6678970100861486e-10,1.6457642067708967e-13,9.209690351473024e-08,1.316384885732795e-11,3.795876817412973e-09,6.177494700907773e-06,2.037002606383631e-08,1.1644362309439436e-08,3.643130661283599e-08,2.3751648658364595e-09,5.547149189375083e-09,3.9811702175052404e-11,3.621219213748082e-08,4.8614327050914787e-11,1.2440365661703378e-09,9.65575689623145e-19,4.870051580744582e-07,5.8117121179453536e-09,1.108482005273494e-09,6.417667759682627e-14,6.67896226011935e-12,1.987866240595306e-15,7.465808019424722e-12,4.258742214308431e-10,2.5202258543103803e-17,2.4888849562712757e-13,3.086299924621027e-13,3.2157944735256985e-11,8.437602388218318e-06,2.2564114730605262e-10,2.443152579410676e-13,9.679949191995024e-05,1.1949426436967036e-06,2.1230918119213036e-05
3.0159961294369997e-07,0.14707943921323977,3.76,0.0,0.8811732781923218,0.9906247123722406,0.0017351290590067584,0.0,5.974230480517247e-05,0.014237160523855165,0.0018620813142604927,0.011320621813411038,5.912149200780592e-10,8.564545212602245e-11,0.0004340512190422826,0.0005519103742171444,0.004738926465982712,0.005718280415753341,0.00033771972123211743,4.041679162634079e-05,0.00018350355290792686,2.3071055279736785e-05,0.00043706192057206956,0.00012672793244514815,4.822154211555138e-05,2.2435551306844657e-07,0.00020513584687925496,2.4666576841116883e-05,2.6473491308770507e-07,1.4818777911217388e-10,3.890071844559926e-05,9.301688177681624e-06,1.9247174147566773e-05,4.3891374183700023e-07,1.772577415578237e-07,0.00031039779846177366,0.0014850989343907722,3.91237208222595e-09,2.925048608550516e-12,5.887462344781303e-07,3.3356626213270315e-08,1.0300992601411601e-06,1.8271248722589118e-06,1.505327689625724e-10,9.069590176588818e-12,5.684291466782502e-10,1.7488089247026448e-10,1.7355759777753745e-13,9.774092809477174e-08,1.3659876284079592e-11,4.023587930537357e-09,6.201833441347904e-06,2.1323459979084384e-08,1.2296402307514708e-08,3.948175953720808e-08,2.4901949951538416e-09,5.705668777722793e-09,4.2053156824332945e-11,3.804937077272465e-08,5.0670156196245225e-11,1.2453806785806433e-09,1.0462483649112804e-18,5.091587607668551e-07,6.311545749720548e-09,1.1594276369549615e-09,7.001335226004326e-14,7.366216074252841e-12,2.099637498302149e-15,8.000700995479476e-12,4.256568247034284e-10,2.700352535799219e-17,2.710425285260889e-13,3.4174761471711856e-13,3.3409469323981787e-11,8.42271099480501e-06,2.3566587781211046e-10,2.512460134153341e-13,0.00010000367719033927,1.1929216012823658e-06,2.2284663771866724e-05
3.0589848955130487e-07,0.14708513408172388,3.76,0.0,0.8808062518678139,0.9904783114875361,0.0017787566508408997,0.0,6.022489900179756e-05,0.014466534317511227,0.0018607661269481556,0.011529502170457733,5.9070280278009e-10,8.556907071723106e-11,0.0004346464743662728,0.000551032268165498,0.0048289561763337685,0.005828218376186483,0.00034278072362547047,4.03436317657038e-05,0.00018479189051585516,2.349944881334132e-05,0.00045302213928568935,0.0001309513944502776,5.0935949373171324e-05,2.388344802972273e-07,0.00021271687552299395,2.6034601598439042e-05,2.695690077820153e-07,1.5773784999288945e-10,4.06007193213886e-05,9.549492238804563e-06,1.9817934000350497e-05,4.5549019622357316e-07,1.8480374164888706e-07,0.00031747645656669756,0.0014848794643393549,4.076298293744381e-09,3.0929240636629514e-12,6.010756691211308e-07,3.422727178923858e-08,1.0559928212318783e-06,1.910828708751775e-06,1.5430123721484154e-10,9.69938492582539e-12,5.957780187758974e-10,1.8321332561285375e-10,1.8285878315893511e-13,1.0361497345418829e-07,1.4164529259514136e-11,4.259159001674169e-09,6.224935452502842e-06,2.2298902397792406e-08,1.2968817277440103e-08,4.2730505139781994e-08,2.607988644091323e-09,5.8655351073446e-09,4.43648762525933e-11,3.9944095958514895e-08,5.277873413108077e-11,1.246669856500586e-09,1.1321468057285849e-18,5.318669308498931e-07,6.843593026840803e-09,1.2116579927389798e-09,7.625150593146285e-14,8.107888186371206e-12,2.2149062809875357e-15,8.563885256495944e-12,4.254206119388061e-10,2.8899652737297846e-17,2.9474156881976763e-13,3.7776311954387234e-13,3.468001002865015e-11,8.407189969871596e-06,2.459292352816818e-10,2.5823559102229807e-13,0.00010324201762432223,1.1908165827804484e-06,2.337026807083533e-05
3.1019736615890977e-07,0.14709082475624244,3.76,0.0,0.8804390003866992,0.9903317144966204,0.0018227155595115297,0.0,6.0702978180537725e-05,0.01469582365766463,0.0018593702645228318,0.01173785699339253,5.901639510791908e-10,8.548898187206942e-11,0.00043521815695883457,0.0005501186361827817,0.004919003037778082,0.005938092064041347,0.00034781233867915885,4.026777699071336e-05,0.00018606094095775907,2.3926623343533197e-05,0.00046927522127958944,0.00013521573407247503,5.3749252623445156e-05,2.539637261554253e-07,0.00022045634148387861,2.745193630307566e-05,2.743887769684052e-07,1.6771521758631786e-10,4.234434954739262e-05,9.798935043072414e-06,2.0396785856420762e-05,4.7233267893031695e-07,1.9254634945933316e-07,0.0003245759286625657,0.0014846597000668497,4.244403620176066e-09,3.267158777642359e-12,6.13386028203937e-07,3.5099627822727833e-08,1.081694462666227e-06,1.996898452715874e-06,1.580403321508273e-10,1.0361329401545023e-11,6.239298987418953e-10,1.9178910265820698e-10,1.924849204387623e-13,1.0972333673666912e-07,1.4677722472100482e-11,4.502605531092452e-09,6.246868840231856e-06,2.3296166646086102e-08,1.3661587447158668e-08,4.6186489498428624e-08,2.72852163031964e-09,6.026727313303742e-09,4.674676984670899e-11,4.1897032651625184e-08,5.4940232269001815e-11,1.2479079443892761e-09,1.22350519193649e-18,5.551296802678141e-07,7.4091866942721576e-09,1.2651727227887385e-09,8.290920153308396e-14,8.906886838330492e-12,2.3336679394374375e-15,9.15632260819208e-12,4.251670309198885e-10,3.089383526157062e-17,3.200637396130809e-13,4.16867100541238e-13,3.596930531964842e-11,8.391090706134557e-06,2.564308338006891e-10,2.6528321984404324e-13,0.00010651348524628352,1.1886344302853697e-06,2.4487985121745915e-05
3.144962427665147e-07,0.14709651105584512,3.76,0.0,0.8800715399223884,0.9901849276977567,0.0018670022782726063,0.0,6.117672380776412e-05,0.01492502348673872,0.001857899701139966,0.011945667626690927,5.896003561619628e-10,8.540546335425644e-11,0.00043576777171656694,0.0005491723889763015,0.005009062097674619,0.006047894017903081,0.0003528142713414746,4.01894511387764e-05,0.00018731160097969733,2.4352538895946398e-05,0.0004858204270858093,0.00013951939892369513,5.666290373248944e-05,2.6975824832065777e-07,0.0002283543662471814,2.8919324796426586e-05,2.7919379165253045e-07,1.781295996316036e-10,4.413182317126903e-05,1.0049948449553736e-05,2.098379475695914e-05,4.894373562387812e-07,2.0048641138102355e-07,0.00033169540729190876,0.001484439651063167,4.4167045378879624e-09,3.4478619643384107e-12,6.256773182668273e-07,3.5973591403438795e-08,1.1071936356477014e-06,2.0853515350129795e-06,1.617485033565576e-10,1.1056462723267956e-11,6.528912488743248e-10,2.00610246037905e-10,2.024408817149094e-13,1.1607026948272829e-07,1.5199369979477014e-11,4.753937365744326e-09,6.267699683161455e-06,2.4315060078237812e-08,1.4374679357739928e-08,4.985886260249523e-08,2.8517688774100755e-09,6.1892251626706946e-09,4.919869830649281e-11,4.39088400407918e-08,5.7154803231117176e-11,1.2490985517253502e-09,1.3205629303290192e-18,5.789468189333939e-07,8.00967877212105e-09,1.3199709900504599e-09,9.000481320080423e-14,9.766185741780753e-12,2.4559154080402205e-15,9.778987803390375e-12,4.248974373434251e-10,3.298930879509701e-17,3.470895961152465e-13,4.592580914279557e-13,3.727710646647126e-11,8.374461248049637e-06,2.6717020606929033e-10,2.7238815851379695e-13,0.00010981706683267552,1.1863815406777104e-06,2.5638058395023904e-05
3.187951193741196e-07,0.14710219281223,3.76,0.0,0.8797038856094821,0.990037957003892,0.0019116134327920246,0.0,6.164630703024418e-05,0.015154129262139951,0.001856360032886619,0.01215291654780501,5.890138828739437e-10,8.53187755932795e-11,0.0004362967307308787,0.0005481962478563613,0.005099128738090648,0.006157617309966298,0.00035778624792458697,4.010886346877499e-05,0.00018854471946643087,2.477715799036065e-05,0.0005026569920438871,0.0001438608638204073,5.967832843986442e-05,2.8623294779076025e-07,0.00023641104503511123,3.0437500648710196e-05,2.8398364980890935e-07,1.889906424493217e-10,4.596334391061288e-05,1.0302465168167613e-05,2.157903046536123e-05,5.068003861020956e-07,2.086247090411587e-07,0.00033883412434146225,0.0014842193261721905,4.593216200539748e-09,3.6351418824811956e-12,6.379496906464842e-07,3.684908449073514e-08,1.1324810713764534e-06,2.1762044997063026e-06,1.6542438961479835e-10,1.1785835915191903e-11,6.826682585316579e-10,2.0967870058364548e-10,2.1273146752419854e-13,1.226599769543865e-07,1.5729385099367327e-11,5.013159006371094e-09,6.287492003057662e-06,2.5355384749963657e-08,1.5108046588464146e-08,5.375697664764323e-08,2.97770451247577e-09,6.353009005153353e-09,5.172047623035882e-11,4.5980171760970056e-08,5.942258150174507e-11,1.250245067049794e-09,1.423564603807101e-18,6.033179612105707e-07,8.646439861782409e-09,1.3760514862846674e-09,9.755701626284907e-14,1.068882166309115e-11,2.5816393334121023e-15,1.0432868278688585e-11,4.2461310052657196e-10,3.5189349553286803e-17,3.7590215011195087e-13,5.051426637865674e-13,3.860317738447698e-11,8.357346498958264e-06,2.7814680629083654e-10,2.7954969287973287e-13,0.00011315176429343152,1.1840638932207734e-06,2.682072090459017e-05
