Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069)
2.590655299340218e-07,0.3709497246039228,3.76,0.0,0.8455678369006037,0.9998037117289814,5.163461940468582e-08,0.0,2.484348088851038e-08,5.555595665457051e-06,3.8017968000260475e-06,1.1535373098654356e-06,2.6673646083157718e-12,5.3246946073232445e-14,7.574205637049994e-07,5.7429684729747e-07,3.1763122175235425e-07,6.103993053056586e-07,2.844999991739428e-07,4.4389336431926355e-08,5.429834980172266e-08,1.3478123268049538e-08,5.127193087880674e-09,3.868855321576971e-12,3.0741594713111267e-13,5.307912685731397e-16,4.815054579635689e-09,6.614900483733953e-14,8.880678917679448e-12,2.3815064980852904e-18,2.9384955594647838e-09,2.2811086449367631e-10,3.554483033481859e-12,1.471529393531438e-14,1.791944186198328e-13,1.4776148260839657e-10,0.00019473593832911758,6.540538019177446e-16,6.062905311409896e-22,7.381237961073539e-14,1.0343597298975723e-15,1.03269868443854e-14,6.383667767061482e-14,5.579290334325119e-18,5.2676091480258096e-23,5.629336948628232e-20,4.0887099768552553e-20,1.2781997716215937e-25,2.0331530631740038e-21,1.9746923711259257e-18,1.16647753534368e-19,2.324237384059767e-13,1.2862996937765427e-17,1.0201997813236079e-17,9.408447563728825e-19,4.034639831084287e-19,2.4931307434737103e-16,1.6044648760874754e-19,1.382472500015861e-18
2.6371477955075114e-07,0.3709497320890046,3.76,0.0,0.8455676993851838,0.9998036620915087,5.455577385581892e-08,0.0,2.571154498891369e-08,5.670729761703054e-06,3.852131581045367e-06,1.20047084956529e-06,2.709968791746939e-12,5.395326023575891e-14,7.766390797124059e-07,5.867969423801862e-07,3.322794336889596e-07,6.370022006627478e-07,2.9113184956346434e-07,4.5401789212102987e-08,5.661319121245276e-08,1.4133553817109112e-08,5.422729206451642e-09,4.192945872072954e-12,3.384936574380739e-13,5.716170762294655e-16,4.901406316395515e-09,7.276291479626581e-14,9.244230375763932e-12,2.568680903691055e-18,3.035433785298242e-09,2.3714509565413305e-10,3.7407068282499295e-12,1.6060508851698277e-14,1.853616288553642e-13,1.56570534948609e-10,0.0001947359278941532,6.713838782985594e-16,6.614832978222024e-22,7.906372086708103e-14,1.108034061413405e-15,1.1190469154650704e-14,6.821683241097482e-14,6.054744384835733e-18,5.755383658481074e-23,6.24805601380701e-20,4.526432198820032e-20,1.4245646477552838e-25,2.3035653333553955e-21,2.0168841157935918e-18,1.2527681862910418e-19,2.5277693831706836e-13,1.3413042787024068e-17,1.0841598603323699e-17,1.0255408831796902e-18,4.2515798736260964e-19,2.6748479156032805e-16,1.7197057875331894e-19,1.5467241516137645e-18
2.683640291674805e-07,0.37094973960656236,3.76,0.0,0.8455675608001108,0.9998036117754843,5.757780473911668e-08,0.0,2.6589204379459117e-08,5.78643969262417e-06,3.901953062523477e-06,1.2484428478399192e-06,2.752142528986986e-12,5.465237192569479e-14,7.958711601535964e-07,5.992372513072778e-07,3.4729274795283593e-07,6.641765555073134e-07,2.9782594216648455e-07,4.640983481078223e-08,5.897393872298172e-08,1.480821982342131e-08,5.730209795044652e-09,4.537342173345007e-12,3.7212724601401845e-13,6.148241501989338e-16,4.987756080592095e-09,7.9922781543208e-14,9.615890104774508e-12,2.7670272654188663e-18,3.1336384267224484e-09,2.463877137601204e-10,3.9330399190527054e-12,1.750173166856726e-14,1.9162207203339285e-13,1.6571318947841124e-10,0.00019473591785026522,6.888905049559153e-16,7.20831663750474e-22,8.458460497147354e-14,1.18551310316045e-15,1.2110135693137368e-14,7.282338075230461e-14,6.561763201246774e-18,6.281643036284229e-23,6.922470281224778e-20,5.001977146142856e-20,1.584658687768854e-25,2.604445373090436e-21,2.059538344019661e-18,1.343502651527467e-19,2.7442824532314573e-13,1.397555508471738e-17,1.1507979488739286e-17,1.1164492276423374e-18,4.475714737555876e-19,2.8664082379603285e-16,1.8406236428957347e-19,1.7266322762124448e-18
2.7301327878420985e-07,0.3709497471564034,3.76,0.0,0.845567421146112,0.9998035607849305,6.070180547059716e-08,0.0,2.747619215690735e-08,5.902722883688262e-06,3.9512664707416446e-06,1.297452206925391e-06,2.7938896925859557e-12,5.534435441524616e-14,8.151113264950502e-07,6.116153499936562e-07,3.62671373797494e-07,6.919195757980256e-07,3.045823089814585e-07,4.741325296625379e-08,6.138009606938633e-08,1.550222753856654e-08,6.049897312245978e-09,4.9028664529425844e-12,4.084769531740916e-13,6.605060065332808e-16,5.074103885541106e-09,8.766355240873645e-14,9.995650266914356e-12,2.976995929849267e-18,3.2330965524276465e-09,2.5584064150287026e-10,4.1315632472405486e-12,1.904374451539096e-14,1.979752309713917e-13,1.7519401093669177e-10,0.0001947359089625014,7.065727050109779e-16,7.84583801080615e-22,9.038311048648567e-14,1.266913845131345e-15,1.3088577735167346e-14,7.766380728817968e-14,7.10183587244946e-18,6.848906889031485e-23,7.656441675820095e-20,5.517796479859743e-20,1.7594750122561853e-25,2.9386018856026255e-21,2.10267151293909e-18,1.4388079410019972e-19,2.974277782577567e-13,1.4550638565590842e-17,1.2201727548070518e-17,1.2139201640450079e-18,4.707143860608426e-19,3.068130349598169e-16,1.9673691371236264e-19,1.923317061215172e-18
2.776625284009392e-07,0.3709497547383295,3.76,0.0,0.8455672804241758,0.9998035091275207,6.392883886749348e-08,0.0,2.8372245693444493e-08,6.019576638878038e-06,4.0000769788503704e-06,1.3474975774816113e-06,2.835214181150892e-12,5.602928026237072e-14,8.343542931063121e-07,6.239289748451114e-07,3.7841541823279803e-07,7.202283601310009e-07,3.1140096449356546e-07,4.8411837531733755e-08,6.383115309182092e-08,1.6215674814276356e-08,6.3820539369262155e-09,5.290353205467988e-12,4.477097190581912e-13,7.087579010095429e-16,5.160449744965843e-09,9.602170167659822e-14,1.0383501027996969e-11,3.1990459340888498e-18,3.333795367021271e-09,2.6550580195240986e-10,4.3363570505160406e-12,2.0691448936395968e-14,2.0442059141528554e-13,1.850174342601176e-10,0.00019473589833836601,7.244295073304385e-16,8.529985678277265e-22,9.646733936071913e-14,1.3523538798222224e-15,1.4128452929362636e-14,8.274567239677494e-14,7.6764908171524e-18,7.459824491053444e-23,8.454012322802408e-20,6.076441599019682e-20,1.9500554516918992e-25,3.3090429224140827e-21,2.1463004048297886e-18,1.53881170349686e-19,3.2182605748171565e-13,1.5138406955998387e-17,1.2923434667164808e-17,1.3183175497549363e-18,4.945968083967756e-19,3.2803339836848543e-16,2.100093694187287e-19,2.1379508894940137e-18
2.8231177801766856e-07,0.3709497623521376,3.76,0.0,0.845567138635539,0.9998034568065112,6.725993764213977e-08,0.0,2.927710663182098e-08,6.136998148541306e-06,4.048389707411017e-06,1.398577370224255e-06,2.876119910687912e-12,5.670722124955091e-14,8.535949617794931e-07,6.361760150435105e-07,3.9452488963309796e-07,7.49099906914328e-07,3.1828190629420567e-07,4.940539580009985e-08,6.632658659678895e-08,1.6948651324074752e-08,6.726941505219539e-09,5.700648787071922e-12,4.899993023489219e-13,7.596768134606412e-16,5.246793672998618e-09,1.0503526089545113e-13,1.077943064915703e-11,3.4336449306125624e-18,3.4357222096780476e-09,2.7538511801504373e-10,4.547500871994861e-12,2.2449864382165354e-14,2.1095764202499392e-13,1.9518776467426247e-10,0.00019473588749485554,7.424599462517576e-16,9.263457540875317e-22,1.0284541208624642e-13,1.4419513417557027e-15,1.5232485224614656e-14,8.807660908923408e-14,8.287295765455202e-18,8.117179416802415e-23,9.319407866337624e-20,6.680564491937498e-20,2.157491560729305e-25,3.7189854395691766e-21,2.1904421214096213e-18,1.6436422451851182e-19,3.476739635263975e-13,1.5738983270854917e-17,1.3673697989320488e-17,1.4300189734404647e-18,5.192289859422646e-19,3.5033397406417637e-16,2.238949525823834e-19,2.3717592574623424e-18
2.869610276343979e-07,0.37094976999762014,3.76,0.0,0.8455669957816752,0.9998034038247685,7.069610489492113e-08,0.0,3.019052087405699e-08,6.254984496865232e-06,4.096209724931962e-06,1.4506897670839572e-06,2.916610807091498e-12,5.737824844751695e-14,8.728284163945397e-07,6.483545051826367e-07,4.109997012429024e-07,7.785311211972601e-07,3.252251156828572e-07,5.0393747859305624e-08,6.886586118938348e-08,1.7701238785395545e-08,7.084821450386642e-09,6.134611009242775e-12,5.355263963051553e-13,8.133614318101525e-16,5.33313568418192e-09,1.1474384861579443e-13,1.1183425574640483e-11,3.6812691104362014e-18,3.538864552801185e-09,2.854805119102035e-10,4.765073569105672e-12,2.432412661080242e-14,2.1758587435972492e-13,2.0570917791940754e-10,0.00019473587832935738,7.606630616185665e-16,1.0049063266598723e-21,1.0952546295463697e-13,1.5358248481278462e-15,1.640346476262187e-14,9.366431988982305e-14,8.935857719325435e-18,8.823894251128735e-23,1.0257040639155957e-19,7.332918471835193e-20,2.3829255965813954e-25,4.171865043554039e-21,2.2351140814524587e-18,1.7534285530607314e-19,3.7502269613142203e-13,1.6352500093085796e-17,1.445312037891864e-17,1.549416001068088e-18,5.446213455695537e-19,3.7374688665529847e-16,2.3840896963129184e-19,2.626021656431499e-18
2.9161027725112727e-07,0.37094977767456533,3.76,0.0,0.8455668518642836,0.9998033501902167,7.423831460559112e-08,0.0,3.111223856464064e-08,6.373532668991653e-06,4.143542048398089e-06,1.5038327319121579e-06,2.9566907996654746e-12,5.804243225152679e-14,8.920499177274789e-07,6.604626182401781e-07,4.2783967458282e-07,8.085188211697826e-07,3.3223055825188586e-07,5.137672597709324e-08,7.144843007651894e-08,1.847351118163737e-08,7.455954745461356e-09,6.593108732553684e-12,5.844787420718806e-13,8.699121358369071e-16,5.419475793469332e-09,1.2518869953710493e-13,1.1595470517465177e-11,3.942403124912557e-18,3.6432100006977263e-09,2.9579390466610926e-10,4.9891533223306295e-12,2.6319486004478445e-14,2.2430478286341227e-13,2.1658572060279695e-10,0.0001947358676722103,7.790378989911033e-16,1.088972667316191e-21,1.1651563541365826e-13,1.6340934406034077e-15,1.7644247736917204e-14,9.951657375003757e-14,9.623822892950528e-18,9.58303530461017e-23,1.127151267860708e-19,8.036358796882667e-20,2.627551453694931e-25,4.671345919657875e-21,2.2803340178844205e-18,1.868300323074567e-19,4.0392373373400207e-13,1.6979099835860068e-17,1.526231089766854e-17,1.6769144196401572e-18,5.707845163611343e-19,3.983043036974455e-16,2.5356681930643784e-19,2.9020724166514136e-18
2.962595268678566e-07,0.37094978538275725,3.76,0.0,0.8455667068852805,0.9998032959070804,7.788751212234699e-08,0.0,3.204201406869326e-08,6.492639557789786e-06,4.19039164379542e-06,1.5580040207524733e-06,2.9963638155390904e-12,5.869984229559376e-14,9.112548983965519e-07,6.724986588690412e-07,4.450445427584179e-07,8.390597443475644e-07,3.392981844545994e-07,5.235417401369094e-08,7.407373584181079e-08,1.9265534983466287e-08,7.840601848549273e-09,7.077021460984853e-12,6.370512392322786e-13,9.294309806941227e-16,5.505814016226209e-09,1.3641269305156683e-13,1.201554854062986e-11,4.217540006059927e-18,3.748746288263655e-09,3.063272156337094e-10,5.219817643788246e-12,2.84413058070603e-14,2.311138648505487e-13,2.2782131066947218e-10,0.0001947358560424547,7.97583509341824e-16,1.1788488107850109e-21,1.238240775264541e-13,1.736876528280806e-15,1.895775621930817e-14,1.0564120299863817e-13,1.0352876632903681e-17,1.0397817425443037e-22,1.2367618585135573e-19,8.79384317495331e-20,2.8926155634798863e-25,5.221330935266673e-21,2.3261199705963092e-18,1.988387992816395e-19,4.344287934624142e-13,1.7618934987989048e-17,1.610188529256574e-17,1.81293447863344e-18,5.977293499788447e-19,4.2403841463015703e-16,2.693840002752372e-19,3.201301513517853e-18
3.00908776484586e-07,0.37094979312197685,3.76,0.0,0.8455665608467874,0.999803240977088,8.164461464812668e-08,0.0,3.297960594571947e-08,6.6123019703019295e-06,4.2367634266309785e-06,1.6132011916954903e-06,3.0356337748279285e-12,5.935054750451756e-14,9.304389579426494e-07,6.844610569936331e-07,4.6261395367458755e-07,8.701505534566169e-07,3.4642793015698927e-07,5.3325946861237365e-08,7.674121119293932e-08,2.0077369368861842e-08,8.239022650672026e-09,7.587238937391915e-12,6.934460535729477e-13,9.920216802063086e-16,5.592150368230147e-09,1.4846038117214218e-13,1.244364113417297e-11,4.507181085544438e-18,3.855461279678697e-09,3.1708236201837293e-10,5.457143385660422e-12,3.069506028838094e-14,2.380126204917383e-13,2.394197379841573e-10,0.00019473584644396773,8.162989489812539e-16,1.2748506826381656e-21,1.3145893753470712e-13,1.8442938318447634e-15,2.0346977954651966e-14,1.120461003294057e-13,1.1124743318663681e-17,1.127160890718646e-22,1.3550348219557603e-19,9.608432153676979e-20,3.179417757095149e-25,5.8259719103429214e-21,2.3724902826997305e-18,2.1138227785730954e-19,4.665897916812176e-13,1.827216834281708e-17,1.6972466494732295e-17,1.9579111291049344e-18,6.2546694085495275e-19,4.509814102760454e-16,2.8587611927586456e-19,3.525155335504983e-18
3.0555802610131534e-07,0.37094980089200175,3.76,0.0,0.8455664137511217,0.9998031854079472,8.551051172365698e-08,0.0,3.392477691973125e-08,6.732516633877005e-06,4.282662262445916e-06,1.6694216143339924e-06,3.074504586476868e-12,5.999461616900706e-14,9.495978580420871e-07,6.963483616993244e-07,4.805474731579294e-07,9.017878420313487e-07,3.5361971717378336e-07,5.4291909908727507e-08,7.945027968253046e-08,2.0909066441604594e-08,8.651476426079882e-09,8.124660740657149e-12,7.538727220378854e-13,1.057789589965683e-15,5.678484865671207e-09,1.613780158340265e-13,1.2879728290976884e-11,4.811835912708361e-18,3.963342967115648e-09,3.2806125842882464e-10,5.701206748465537e-12,3.30863328405656e-14,2.4500055279922173e-13,2.513846650170593e-10,0.00019473583588903905,8.351832798956337e-16,1.3773063285771604e-21,1.3942835952698245e-13,1.9564653289207192e-15,2.1814966124883323e-14,1.187392158282183e-13,1.194118624479771e-17,1.2207936371286793e-22,1.4824889235935268e-19,1.0483289396641685e-19,3.489312078612334e-25,6.489680047142358e-21,2.419463598133345e-18,2.2447367165841147e-19,5.004588051325662e-13,1.8938973210862825e-17,1.7874685128387435e-17,2.112294260438303e-18,6.540086461764644e-19,4.791654629064888e-16,3.030588997722705e-19,3.875137413473902e-18
3.102072757180447e-07,0.37094980869260663,3.76,0.0,0.8455662656007877,0.9998031292051872,8.948606570684634e-08,0.0,3.4877293846029424e-08,6.853280202006206e-06,4.328092967323683e-06,1.7266624788352069e-06,3.1129801447094215e-12,6.063211584024787e-14,9.687275178470068e-07,7.081592354003272e-07,4.988445879896122e-07,9.339681397390839e-07,3.60873453789076e-07,5.5251938531337194e-08,8.220035640315269e-08,2.1760671447682224e-08,9.078221784914259e-09,8.690195885020849e-12,8.185482548513132e-13,1.126841690249213e-15,5.764817525151933e-09,1.7521357555974989e-13,1.3323788578937709e-11,5.1320221715192296e-18,4.072379469460031e-09,3.392658164428278e-10,5.952083289179522e-12,3.562081401167542e-14,2.5207716761295937e-13,2.637196276267553e-10,0.00019473582355522065,8.542355694648853e-16,1.4865561418889455e-21,1.4774047921322022e-13,2.0735112006429794e-15,2.3364839083210854e-14,1.2572855404088537e-13,1.2804007484693999e-17,1.3210489719399012e-22,1.6196629447284625e-19,1.1421681846861327e-19,3.8237075585801404e-25,7.217136511027136e-21,2.4670588534050506e-18,2.3812627083275176e-19,5.360880327139578e-13,1.9619533616590463e-17,1.880918002909993e-17,2.276548934700582e-18,6.833661056353543e-19,5.08622706885333e-16,3.209481910937373e-19,4.252809111084415e-18
3.1485652533477405e-07,0.3709498165235637,3.76,0.0,0.8455661163984687,0.9998030723696085,9.357211224816555e-08,0.0,3.5836927674972456e-08,6.974589259874288e-06,4.373060308394068e-06,1.7849208046459132e-06,3.1510643259556696e-12,6.126311335384329e-14,9.878240094494114e-07,7.198924482726162e-07,5.17504708851093e-07,9.666879174435303e-07,3.681890352618616e-07,5.6205917603030704e-08,8.499084865709918e-08,2.2632222989194697e-08,9.519516628114794e-09,9.284762422045528e-12,8.876972347937557e-13,1.1992865687762425e-15,5.8511483636871705e-09,1.9001679147938417e-13,1.377579920851217e-11,5.4682655964103315e-18,4.182559031037992e-09,3.5069794418913365e-10,6.209847929206962e-12,3.830429948177946e-14,2.5924197358648666e-13,2.764280359336172e-10,0.0001947358133352567,8.734548902217312e-16,1.6029530934813097e-21,1.5640341980612764e-13,2.1955517794461337e-15,2.4999780059393728e-14,1.3302217108303567e-13,1.3715047736008058e-17,1.428312721065992e-22,1.7671159021737613e-19,1.2426979778844635e-19,4.184068951830035e-25,8.013303154053644e-21,2.5152952720715505e-18,2.5235345696647655e-19,5.735297579280647e-13,2.0314044479667618e-17,1.9776598770514673e-17,2.4511556185828935e-18,7.135512609188705e-19,5.39385219892927e-16,3.3955997803421623e-19,4.65979027609713e-18
3.195057749515034e-07,0.37094982438464263,3.76,0.0,0.8455659661470163,0.9998030149081484,9.776946076170747e-08,0.0,3.680345341344101e-08,7.096440329639485e-06,4.417569004330705e-06,1.8441934488452644e-06,3.188760986224075e-12,6.188767495183741e-14,1.0068835534675812e-06,7.31546872942449e-07,5.365271731850284e-07,9.999435920191096e-07,3.7556634431711886e-07,5.715374103139968e-08,8.782115660199595e-08,2.352375323564997e-08,9.975618104514386e-09,9.909287045637508e-12,9.615519136197378e-13,1.2752344033250513e-15,5.937477398703665e-09,2.0583917269847457e-13,1.4235736099623062e-11,5.821099887518846e-18,4.293870020358598e-09,3.6235954594522406e-10,6.474574962204293e-12,4.1142687986397846e-14,2.6649448217249487e-13,2.895131752775938e-10,0.00019473580297022658,8.928403203035528e-16,1.7268629515287544e-21,1.654252880099502e-13,2.3227074980856167e-15,2.6723036837002153e-14,1.40628171793195e-13,1.4676186149507485e-17,1.5429880490517165e-22,1.9254272507152724e-19,1.3502656740814557e-19,4.571917421329325e-25,8.883433372872e-21,2.5641923631372606e-18,2.671687083657742e-19,6.128363120376316e-13,2.1022711780946092e-17,2.0777598198875267e-17,2.6366104129088807e-18,7.445763749154507e-19,5.714850047266485e-16,3.5891039089322867e-19,5.097759852437092e-18
3.2415502456823276e-07,0.3709498322756113,3.76,0.0,0.8455658148494437,0.999802956827842,1.0207889489166071e-07,0.0,3.7776650084196864e-08,7.218829875454452e-06,4.461623725843208e-06,1.904477114159895e-06,3.226073958894127e-12,6.250586616939303e-14,1.0259025147508073e-06,7.431214794178935e-07,5.559112479736327e-07,1.0337315309275413e-06,3.8300525162272805e-07,5.809531131373647e-08,9.069067387282503e-08,2.4435288132287722e-08,1.044678257002072e-08,1.0564704700519487e-11,1.040352305609256e-12,1.3547969442263132e-15,6.023804648039474e-09,2.2273403100736598e-13,1.470357394609067e-11,6.1910666252301845e-18,4.406300928867641e-09,3.742525217503945e-10,6.746338061757165e-12,4.414197919209151e-14,2.7383420760909815e-13,3.029782072544432e-10,0.00019473579008868154,9.12390943269907e-16,1.8586644961106964e-21,1.7481417011691646e-13,2.455098839891719e-15,2.853792140355928e-14,1.4855470693004508e-13,1.568934014132637e-17,1.6654959642433425e-22,2.0951970682592816e-19,1.4652289388857755e-19,4.988831176655813e-25,9.833083092346356e-21,2.6137699123805613e-18,2.825856056887917e-19,6.540600379553889e-13,2.1745752713531e-17,2.1812844974559075e-17,2.8334252796894214e-18,7.764540506131332e-19,6.049539716857361e-16,3.7901571593355346e-19,5.5684564529636914e-18
