Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54)
4.26950125458064e-08,0.7853417824749542,6.485606140546193e-06,1.420649364940548e-07,1.224085145590955e-07,2.463773504429711e-06,0.0,0.0,2.5185483687987057e-06,2.085824946974905e-09,1.1322760957728907e-14,1.692150440970663e-06,1.1402655583955105e-15,1.9299141350884372e-19,1.7753136134551685e-14,2.3685000250083778e-20,3.5456795439882916e-22,3.045484662844434e-22,6.038578008601054e-27,1.0282359341391447e-37,9.780587023302775e-35,1.5172866320608454e-40,3.6113287873764487e-22,1.0401224271682136e-31,5.809680362097501e-27,4.810643883151186e-34,9.801524200749272e-37,3.906182096953618e-42,4.181061321221498e-46,3.911719187260806e-46,2.4302067973278677e-30,5.813937162933071e-40,1.0372825158669331e-38,6.969688332018824e-39,3.76,0.0,0.6372017061989644,0.9999900685671282,3.220242642179624e-08,8.051305979782323e-29,0.0001394219707870519,0.0001474569147108578,3.9401136417355384e-06,2.7453839418227137e-11,7.318754512446122e-12,5.568060433224859e-06,9.210398688908768e-07,8.94165023066573e-10,2.6418427096764528e-09,3.5874769289614246e-09,1.3955181180531667e-13,1.4658813495630935e-14,1.8418533124709742e-06,1.6757487237479235e-13
4.372725861923443e-08,0.7853423217306177,6.779171351759449e-06,1.5209260044060893e-07,1.30544555848755e-07,2.5528219932248906e-06,0.0,0.0,2.5797575863787973e-06,2.18737069754447e-09,1.2869841913322624e-14,1.8085120211100436e-06,1.2670052016225054e-15,2.229671064037638e-19,1.9288557629283688e-14,2.7218330489195534e-20,4.0795840446940183e-22,3.5819737403769072e-22,7.186385891215679e-27,1.3091769084448844e-37,1.2493753507620532e-34,2.0317991791609604e-40,4.193762871453325e-22,1.3290478696225862e-31,6.811846756878537e-27,6.0520492203513355e-34,1.2526224672747705e-36,5.2767775457894495e-42,5.6573261843326985e-46,5.2868493599870075e-46,3.022146517500366e-30,7.503441916282969e-40,1.3571802741581426e-38,9.115526461015659e-39,3.76,0.0,0.6371979419760715,0.9999896474368195,3.5217606593416425e-08,9.824295480028456e-29,0.00014261841638765866,0.00015106800314678502,4.1137381925911915e-06,2.873536926271675e-11,7.492765870515695e-12,5.800802016284405e-06,9.721798137884843e-07,9.38973460334432e-10,2.803192203767617e-09,3.90403989492287e-09,1.4945859794529659e-13,1.5926259039053433e-14,1.8863786646967225e-06,1.7952901827656012e-13
4.4759504692662456e-08,0.7853428616758704,7.078147156742207e-06,1.6255626151977455e-07,1.3899294490062392e-07,2.6438655649608473e-06,0.0,0.0,2.640991307947195e-06,2.291308808789858e-09,1.4585173056767206e-14,1.9296702582439745e-06,1.4042970845313244e-15,2.567153237087151e-19,2.091395977985021e-14,3.118542226390026e-20,4.679855350382123e-22,4.1982792727153964e-22,8.516371722685678e-27,1.6572549936117887e-37,1.5871309818379278e-34,2.70401813702353e-40,4.854241787379058e-22,1.689296593783828e-31,7.959247718969876e-27,7.574618989604906e-34,1.5920220901631283e-36,7.082442011776651e-42,7.605472565410802e-46,7.099330704988208e-46,3.740265693448264e-30,9.627829984119528e-40,1.765004502778124e-38,1.185094598091679e-38,3.76,0.0,0.6371941720070596,0.9999892178987568,3.843049530930192e-08,1.1936489709089008e-28,0.0001458069107803765,0.00015468262976851612,4.293128597957906e-06,3.004206764754054e-11,7.666383316731648e-12,6.036649645430984e-06,1.024550116724618e-06,9.853474754856856e-10,2.971616037444477e-09,4.240968527655143e-09,1.5998246444747185e-13,1.727788542237366e-14,1.9309037528787785e-06,1.9215927403585463e-13
4.579175076609048e-08,0.7853434023197433,7.38246811317524e-06,1.734630070892147e-07,1.4775639606056113e-07,2.7369408529794043e-06,0.0,0.0,2.7022501032088448e-06,2.3976381273290555e-09,1.648244765411977e-14,2.055687912811506e-06,1.5527217949500095e-15,2.946007208137774e-19,2.2631989403132275e-14,3.56286399323697e-20,5.353090161978217e-22,4.904188775134183e-22,1.0051882901640047e-26,2.0863020529129574e-37,2.0055221128145433e-34,3.5773956146933716e-40,5.6011852772540675e-22,2.1363728252476846e-31,9.269110232075594e-27,9.433578130014689e-34,2.0127154940735597e-36,9.447442882243696e-42,1.0161347345387004e-45,9.474338506711794e-46,4.607789140994749e-30,1.2285176521028448e-39,2.2820986501967009e-38,1.5319223459418226e-38,3.76,0.0,0.637190396163237,0.9999887799632505,4.1848571527250136e-08,1.4443446939688779e-28,0.00014898747279085432,0.00015830087856968732,4.478413312598756e-06,3.137367820680651e-11,7.839607508049316e-12,6.275520879219474e-06,1.0781295024051985e-06,1.0333327080098995e-09,3.1473479013116785e-09,4.5990762737316354e-09,1.7116390655117458e-13,1.871791165855562e-14,1.9754285767027393e-06,2.055012917214814e-13
4.682399683951851e-08,0.7853439436710253,7.692069360065778e-06,1.8481979834386548e-07,1.5683748560621029e-07,2.8320840652254383e-06,0.0,0.0,2.7635345345989446e-06,2.5063575236282285e-09,1.8576099547231033e-14,2.1866260760031544e-06,1.7128742034553606e-15,3.370123893470917e-19,2.4445274414814263e-14,4.059347539833661e-20,6.106385338353051e-22,5.71044507674811e-22,1.1818554767840031e-26,2.6125597486166113e-37,2.521352881968503e-34,4.706074449163546e-40,6.443710631188338e-22,2.6887143515429525e-31,1.0760272497799432e-26,1.1693413879988439e-33,2.5317212480770248e-36,1.2527781268339558e-41,1.3495804836467185e-45,1.2569086141283943e-45,5.65156829617373e-30,1.5592662734033514e-39,2.9343294528032535e-38,1.9694086603352042e-38,3.76,0.0,0.637186614317737,0.9999883336406689,4.547937718173041e-08,1.7408366789873172e-28,0.00015216012118646763,0.00016192283206979314,4.669718961436463e-06,3.2729946525632276e-11,8.012439100981745e-12,6.517334991828391e-06,1.1328964995302656e-06,1.082974986666893e-09,3.3306266004402e-09,4.979187573395797e-09,1.830461125636517e-13,2.0250706134910154e-14,2.019953135852378e-06,2.1959279940146331e-13
4.7856242912946536e-08,0.7853444857382685,8.006886613065332e-06,1.966334716397657e-07,1.6623865543206243e-07,2.929330987813414e-06,0.0,0.0,2.824845157348867e-06,2.617465891684206e-09,2.0881322055510315e-14,2.3225442045154145e-06,1.885363188884765e-15,3.8436471451015747e-19,2.6356422324539473e-14,4.612870730884629e-20,6.947364567283094e-22,6.628816557359095e-22,1.384446498071102e-26,3.255025109018784e-37,3.1544385339720096e-34,6.1572181887093915e-40,7.391673594583953e-22,3.368168336783847e-31,1.2453295988848688e-26,1.4429175016420224e-33,3.1691263837431825e-36,1.6518381199918563e-41,1.7822723053574988e-45,1.658010221031822e-45,6.902550094749764e-30,1.9689730354279414e-39,3.7529114577225196e-38,2.5185292293799386e-38,3.76,0.0,0.6371828263455306,0.9999878789414385,4.93305139340034e-08,2.0902949448764784e-28,0.00015532487467677025,0.00016554857130235003,4.867170328050778e-06,3.411062012619568e-11,8.184878751614795e-12,6.762012938162671e-06,1.1888294873987862e-06,1.1343202667015574e-09,3.5216959809640366e-09,5.38213756536506e-09,1.956751010465184e-13,2.1880788534854447e-14,2.0644774300100682e-06,2.3447370773268725e-13
4.888848898637456e-08,0.7853450285297924,8.326856159823727e-06,2.0891073980627654e-07,1.759622166441391e-07,3.0287169885671204e-06,0.0,0.0,2.8861825195515364e-06,2.7309621487099884e-09,2.3414086654409618e-14,2.4635001545977767e-06,2.070811355499946e-15,4.370982257847731e-19,2.8368018819069848e-14,5.2286564592889326e-20,7.884205854267118e-22,7.672170883718464e-22,1.61602932373932e-26,4.03583528860014e-37,3.928059994434233e-34,8.013786405651777e-40,8.455710675636538e-22,4.200531916173102e-31,1.4370582676615406e-26,1.7727919054298343e-33,3.9485535168786786e-36,2.1661709856412726e-41,2.340863638324518e-45,2.175196074050221e-45,8.396294256530454e-30,2.4741665611048295e-39,4.775358224970586e-38,3.204506798145136e-38,3.76,0.0,0.6371790321234342,0.9999874158760437,5.340964000906918e-08,2.50083307668654e-28,0.00015848175191394073,0.0001691781758061397,5.070890346312156e-06,3.551544845388672e-11,8.356927115611442e-12,7.00947731966505e-06,1.2459067387261854e-06,1.1874145712462959e-09,3.720804856260298e-09,5.808771795903558e-09,2.090998621281567e-13,2.3612831655885183e-14,2.1090014588572122e-06,2.5018621975625134e-13
4.992073505980259e-08,0.7853455720536894,8.651914855379059e-06,2.2165819344678717e-07,1.8601035306656646e-07,3.1302770205327973e-06,0.0,0.0,2.9475471622262683e-06,2.84684523482328e-09,2.6191161421221635e-14,2.6095502154065838e-06,2.2698547425155665e-15,4.956804400114851e-19,3.048262642981629e-14,5.91228943096235e-20,8.925669829957046e-22,8.854552330781966e-22,1.8799486272458007e-26,4.9806948224330545e-37,4.869474589337266e-34,1.0377829002696765e-39,9.647282857860829e-22,5.216164745724006e-31,1.6536497541981966e-26,2.1690320456307737e-33,4.8976863215627084e-36,2.825807602355904e-41,3.058426833925197e-45,2.83877164054449e-45,1.0173542726514929e-29,3.094365889953476e-39,6.046576138081182e-38,4.05755261487262e-38,3.76,0.0,0.6371752315301145,0.9999869444550253,5.772446711731468e-08,2.981609810916812e-28,0.00016163077149322316,0.00017281172361928034,5.281000094898035e-06,3.6944182863559584e-11,8.528584848210358e-12,7.259652350821724e-06,1.3041064589409012e-06,1.2423039366948738e-09,3.928206932834449e-09,6.259945932118904e-09,2.233725029356953e-13,2.545166312567981e-14,2.1535252220746736e-06,2.667749438938811e-13
5.1985227206658643e-08,0.785346661329865,9.317049922651825e-06,2.485894161293681e-07,2.0708847065978535e-07,3.3400569372256313e-06,0.0,0.0,3.070360418085177e-06,3.085767767466151e-09,3.2549405138338256e-14,2.9171501840774077e-06,2.7113367029307995e-15,6.324009582598878e-19,3.503100211134846e-14,7.507349759767952e-20,1.13605991396455e-21,1.1698955889783012e-21,2.519662833293904e-26,7.486224557531511e-37,7.388256198031818e-34,1.715766645976922e-39,1.2463274526099088e-21,7.9459404005104e-31,2.1722273535616607e-26,3.208822151704047e-33,7.439882253388938e-36,4.738146087916155e-41,5.143963809313574e-45,4.7637694228987867e-45,1.4771387413319502e-29,4.775725881122571e-39,9.560067674542487e-38,6.416151839026827e-38,3.76,0.0,0.6371676107537414,0.9999859765885581,6.709232101015377e-08,4.196432187285209e-28,0.00016790531177702332,0.00018009095381102473,5.7208638132107076e-06,3.9872384814026864e-11,8.8707310380721e-12,7.767839090713253e-06,1.4237859968533305e-06,1.3576517694656132e-09,4.368929535455461e-09,7.239385513692128e-09,2.546863489390146e-13,2.946978512768889e-14,2.2425719503439903e-06,3.0277219747902233e-13
5.384327013882909e-08,0.785347644259837,9.932454357801412e-06,2.7449921062889885e-07,2.2718824490713946e-07,3.5366363283343203e-06,0.0,0.0,3.180990932512767e-06,3.3089508277029774e-09,3.929253056807314e-14,3.211945762625335e-06,3.1618112878620968e-15,7.807239602769385e-19,3.950202891936663e-14,9.238993440358147e-20,1.4010709040118576e-21,1.490232397149063e-21,3.2458289349542637e-26,1.0651039281115677e-36,1.0605675219732086e-33,2.656406515693129e-39,1.5567321624868247e-21,1.1454042001337416e-30,2.7529049146968075e-26,4.5072256000173265e-33,1.0691598387546324e-35,7.424680433492343e-41,8.082681665633998e-45,7.470140091378813e-45,2.0417361580923815e-29,6.956793162240403e-39,1.42235016469373e-37,9.548441793095905e-38,3.76,0.0,0.637160729086167,0.999985077039384,7.640784187239842e-08,5.647373571822446e-28,0.0001735257102395447,0.00018665649918785888,6.13977066654113e-06,4.258706957635958e-11,9.177333214377437e-12,8.233749178815885e-06,1.535117611725122e-06,1.4680643153840832e-09,4.79658536597344e-09,8.213588988117927e-09,2.8636049658735833e-13,3.350296686405492e-14,2.322713094136052e-06,3.3866731185528534e-13
5.570131307099954e-08,0.7853486296786633,1.0563391057537784e-05,3.0202945182371787e-07,2.483681409861154e-07,3.7407845785458556e-06,0.0,0.0,3.291717933042027e-06,3.5398517454655374e-09,4.71263045712444e-14,3.524053428108838e-06,3.6668080430532724e-15,9.565882154228e-19,4.4345481674456726e-14,1.129571771402351e-19,1.716583896779677e-21,1.8837310167083583e-21,4.143283329315e-26,1.4965872069964694e-36,1.5040653254523078e-33,4.057023792576958e-39,1.9305430032616655e-21,1.6320052150645887e-30,3.462415062366524e-26,6.260481271865756e-33,1.5179720432008653e-35,1.1470649858437648e-40,1.2521133766298534e-44,1.154886802334352e-44,2.792532456366526e-29,1.000573483248889e-38,2.088299185217193e-37,1.4024205715929986e-37,3.76,0.0,0.6371538249735386,0.9999841505844334,8.660910297151114e-08,7.528770042780483e-28,0.00017912093652702995,0.00019323596583447318,6.581178414446627e-06,4.5375428955315484e-11,9.482679916297e-12,8.707333481828513e-06,1.6497474994504118e-06,1.5850044140808106e-09,5.255272598697524e-09,9.281042241533917e-09,3.2175086198024594e-13,3.7964459206709743e-14,2.4028533723475606e-06,3.782176713896023e-13
5.755935600316999e-08,0.785349617625918,1.1209511681560977e-05,3.312143239219158e-07,2.7063672445889007e-07,3.952690989813781e-06,0.0,0.0,3.402544327480896e-06,3.778465127742274e-09,5.617966141900669e-14,3.853748949886932e-06,4.230481619677994e-15,1.1638036545335226e-18,4.9575320123305364e-14,1.3725541409759832e-19,2.0902177363120594e-21,2.363993965794346e-21,5.243899002499258e-26,2.0784708417544632e-36,2.108887799771902e-33,6.117113484956696e-39,2.378052842228556e-21,2.3000507160557433e-30,4.323882341937569e-26,8.604917541275933e-33,2.1308525934900743e-35,1.7486567032036936e-40,1.913940842509245e-44,1.761773598493911e-44,3.781801890857623e-29,1.4220142358374086e-38,3.0281096546191124e-37,2.034504386790412e-37,3.76,0.0,0.6371468977750502,0.999983197287137,9.77426364387015e-08,9.948632950215786e-28,0.00018469109708450136,0.0001998297546723105,7.04572624886073e-06,4.8236080118998014e-11,9.786774950445781e-12,9.18820417100166e-06,1.7675502127772784e-06,1.7087351099111248e-09,5.746637989994656e-09,1.044706519578664e-08,3.612947018335912e-13,4.288820596555453e-14,2.4829927831575053e-06,4.217864614687247e-13
5.9417398935340436e-08,0.7853506081391627,1.187047349016286e-05,3.6208682792008733e-07,2.9400147620240294e-07,4.172540781166183e-06,0.0,0.0,3.5134729543721116e-06,4.024785798134012e-09,6.65912796016184e-14,4.201294081731261e-06,4.857102580643168e-15,1.406527137580737e-18,5.520518029936156e-14,1.6581765490104103e-19,2.5304570532206272e-21,2.946609788370027e-21,6.583945321851695e-26,2.855218897389467e-36,2.9254941035794245e-33,9.112625339511142e-39,2.9108177245001385e-21,3.2083905143593856e-30,5.363664663157684e-26,1.1711327842240224e-32,2.959443368887554e-35,2.6325482495256537e-40,2.889084592308591e-44,2.6540630159414755e-44,5.074101195017339e-29,1.998436015088022e-38,4.339816248930622e-37,2.9174043711578403e-37,3.76,0.0,0.6371399468690069,0.9999822172114664,1.0985531751386176e-07,1.3037474428415877e-27,0.00019023629779269004,0.00020643825114620673,7.534034216032748e-06,5.116765921704113e-11,1.0089622119319885e-11,9.675987904702989e-06,1.8884017575757411e-06,1.839516392807642e-09,6.272373756476732e-09,1.1717062563012505e-08,4.054750107547089e-13,4.830988004171573e-14,2.563131324775999e-06,4.69772232403157e-13
6.127544186751088e-08,0.7853516012539887,1.254593926295556e-05,3.94678804308356e-07,3.184688455027161e-07,4.400515150747223e-06,0.0,0.0,3.6245065841306743e-06,4.278808791455987e-09,7.850988468709331e-14,4.566937086107808e-06,5.551051134168679e-15,1.6892763882393042e-18,6.12483609252406e-14,1.992335888728203e-19,3.046719431668758e-21,3.649366747644435e-21,8.204482273034987e-26,3.8822361299647425e-36,4.017708586773243e-33,1.3421536557123248e-38,3.541763151910023e-21,4.432285238950274e-30,6.611682666910564e-26,1.5792137345707184e-32,4.0691742903229473e-35,3.916720668128971e-40,4.309820053769373e-44,3.9513277877645e-44,6.748615304884619e-29,2.779044917845571e-38,6.15165852045179e-37,4.1379744030630944e-37,3.76,0.0,0.6371329716526104,0.9999812104219201,1.229943190592362e-07,1.6952079258032534e-27,0.00019575664397550712,0.00021306182542445555,8.046703432850807e-06,5.416882113698297e-11,1.039122522135951e-11,1.0170325301657108e-05,2.0121799173096853e-06,1.9776046798834664e-09,6.83421620180499e-09,1.3096519105037625e-08,4.548239490601156e-13,5.426690036710545e-14,2.6432689954533837e-06,5.226115630676533e-13
6.313348479968133e-08,0.7853525970041161,1.3235577218739316e-05,4.290209554099863e-07,3.4404430080559285e-07,4.6367913370081345e-06,0.0,0.0,3.7356479201640636e-06,4.5405293484346e-09,9.209454192457436e-14,4.950913239131537e-06,6.316810800091536e-15,2.016943407279145e-18,6.771781167736815e-14,2.3815357051458014e-19,3.649425266828629e-21,4.4924816287602804e-21,1.0151769627260064e-25,5.2280490727222666e-36,5.4656510963449315e-33,1.9556890874825738e-38,4.285295041270039e-21,6.0672741479800696e-30,8.101770572627791e-26,2.110977202476442e-32,5.542316646348556e-35,5.762812363855567e-40,6.357949833284653e-44,5.817512005086394e-44,8.901856155623394e-29,3.826324859801094e-38,8.62996595256306e-37,5.809012985661561e-37,3.76,0.0,0.6371259715417051,0.9999801769835119,1.3720706833339122e-07,2.187976951617111e-27,0.00020125224040734813,0.00021970083263577874,8.584316341396962e-06,5.723823926380701e-11,1.069158805102216e-11,1.0670870433546019e-05,2.1387645212731793e-06,2.1232523732640345e-09,7.433944360604207e-09,1.4590995022665445e-08,5.099264027622882e-13,6.079844606790352e-14,2.723405793489468e-06,5.807818273611702e-13
6.499152773185177e-08,0.7853535954214489,1.393906093646857e-05,4.651428673688592e-07,3.7073237827285047e-07,4.881542679077218e-06,0.0,0.0,3.8468995999758365e-06,4.809942910495311e-09,1.0751493855266869e-13,5.35344531729744e-06,7.158962033454154e-15,2.394807341985982e-18,7.462612313433002e-14,2.832927241022928e-19,4.350070204326166e-21,5.498843705376833e-21,1.2477689929581858e-25,6.976826916617008e-36,7.369180488159057e-33,2.820910494501748e-38,5.157415164403942e-21,8.233794240414696e-30,9.872048435962087e-26,2.7986366327441237e-32,7.481578345504173e-35,8.390305561743713e-40,9.281123814288372e-44,8.475396960389305e-44,1.1650749956034045e-28,5.219018432877571e-38,1.1988738954647453e-36,8.075838391217062e-37,3.76,0.0,0.6371189459704947,0.9999791169617589,1.5254120588112832e-07,2.804320001906386e-27,0.00020672319132023759,0.00022635561313650717,9.147436994932428e-06,6.037460524254312e-11,1.0990714398846312e-11,1.1177290335865204e-05,2.2680376643886615e-06,2.2767074851483366e-09,8.07337866132976e-09,1.6206121468941125e-08,5.714236699355117e-13,6.794546805266343e-14,2.803541717242867e-06,6.448040590055419e-13
6.684957066402222e-08,0.7853545965361505,1.465606927732704e-05,5.03073031781498e-07,3.98536728179613e-07,5.1349386763001045e-06,0.0,0.0,3.958264196252447e-06,5.0870451146423846e-09,1.2495165547979626e-13,5.7747440661662975e-06,8.082175823711603e-15,2.828546782652242e-18,8.19855183337624e-14,3.35435164777597e-19,5.161300165688436e-21,6.6942745207407685e-21,1.524018493381687e-25,9.231283957350339e-36,9.851922253878848e-33,4.029976773595864e-38,6.1758410715908766e-21,1.1082670135620406e-29,1.1965316600676663e-25,3.681497963429571e-32,1.0014316789421208e-34,1.209472157084096e-39,1.3413849053910751e-43,1.2225170163458596e-43,1.5136155302503024e-28,7.055646478460883e-38,1.6501229946347368e-36,1.1124248907007268e-36,3.76,0.0,0.6371118943912292,0.9999780304226675,1.690445465052095e-07,3.5705735836458045e-27,0.00021216960041081214,0.0002330264928038244,9.736611371125495e-06,6.357662874396214e-11,1.1288608051500892e-11,1.1689264536857205e-05,2.399883882892349e-06,2.4382133255097552e-09,8.75437961027584e-09,1.7947596186982e-08,6.400172734672663e-13,7.575069807314189e-14,2.8836767651404316e-06,7.152459147093711e-13
