Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60)
5.413908522182391e-07,0.6059953096220014,3.76,0.0,0.7553859548220392,0.9860962810655609,0.0020499919210814023,0.0,0.0001570508801618124,0.025006437756371094,0.006137827355137906,0.016876704900206208,5.265773636281417e-09,3.701747544863685e-10,0.0012352706745516356,0.0008531213795900712,0.007431321125783657,0.008619980333602619,0.00022696353767852538,0.00019019963621527399,0.00048415797551524647,3.4535493065568297e-06,0.00037756114119219807,9.239362259497421e-05,1.1036143982997343e-05,4.8842703440154276e-08,0.0003395312899048293,2.5482608342692892e-05,4.661811750331269e-07,3.5127029443092335e-12,3.777409181666011e-05,5.410492166996736e-06,6.660567402777002e-06,4.7090154966305995e-07,4.6781926842000894e-08,0.0009710444384559545,0.002636035274089344,2.0111995680767718e-09,3.8223387023199675e-12,1.7357105860763696e-07,1.2946302587088233e-08,4.182992393499769e-07,2.7254159457238506e-06,7.902870286584496e-12,4.960005825089874e-12,2.3131181434635758e-10,7.322379597357705e-11,4.176344665428772e-13,1.7305579107549438e-09,9.565097937939088e-12,1.0728239312661136e-08,3.7090117897621758e-06,1.0069868433963099e-07,1.5597766308272086e-08,3.271996076710713e-08
5.480394945282603e-07,0.6060347054710776,3.76,0.0,0.754840327930873,0.9858950129630495,0.002100841412534517,0.0,0.00015851286718920825,0.0253652699627674,0.006146745825086268,0.017197474346212188,5.278213213836268e-09,3.706259131830704e-10,0.0012404212457462693,0.0008541174638172489,0.007573411547487228,0.008781820163580924,0.00022948907841581322,0.00019036666663928506,0.0004893543463881239,3.5193488795469032e-06,0.00039064645312751443,9.542925425721672e-05,1.163362138099149e-05,5.141254918287988e-08,0.0003456916215288616,2.6854252251420883e-05,4.749175783124511e-07,3.696748497614946e-12,3.933761420128283e-05,5.512138203408836e-06,6.9643996943490535e-06,4.891743548305489e-07,4.764789755104471e-08,0.0009956004866219293,0.0026354973075267824,2.0481436438307346e-09,4.031098759805006e-12,1.7769063710604954e-07,1.3333187236991353e-08,4.3005879546192587e-07,2.831200599948019e-06,8.123609857079916e-12,5.251859421661985e-12,2.413326728151437e-10,7.64013225339597e-11,4.395399197927894e-13,1.8470240421978107e-09,9.828287100718621e-12,1.1401621575273413e-08,3.7905596272054804e-06,1.0603481246344095e-07,1.651128633648129e-08,3.4738161673235145e-08
5.546881368382816e-07,0.6060741167516448,3.76,0.0,0.754293920565899,0.9856932537097542,0.0021521203066928694,0.0,0.00015995780261672323,0.02572429059589519,0.0061550910549697906,0.01751864466304646,5.2899502864331804e-09,3.710416092373801e-10,0.0012454569055228744,0.0008550120550744826,0.007715828997857172,0.008943943596684116,0.0002319998600420228,0.00019050946368378646,0.0004944877325943761,3.5852033805120365e-06,0.0004039831201991103,9.850187118601731e-05,1.2253276300487035e-05,5.4089367499613454e-08,0.0003519381724225463,2.8277055476285418e-05,4.83659801196139e-07,3.888401975904162e-12,4.0941334838325144e-05,5.613927888066604e-06,7.277204656717156e-06,5.078204481149511e-07,4.8525419291538534e-08,0.0010203503438366791,0.002634958025958292,2.0855824018696876e-09,4.2477749558024884e-12,1.8183357719324182e-07,1.3724961833758468e-08,4.4188636951333675e-07,2.939367743474327e-06,8.345525814562758e-12,5.55614658942062e-12,2.5161039903614743e-10,7.966101275001409e-11,4.621827110497255e-13,1.96930565820997e-09,1.0095891562625089e-11,1.2104190299887113e-08,3.871947062334991e-06,1.1155884721131554e-07,1.7461565399477025e-08,3.685876379476092e-08
5.613367791483029e-07,0.6061135415412137,3.76,0.0,0.753746773788765,0.9854910205715562,0.0022038224072444016,0.0,0.00016138600077185764,0.026083482537460404,0.006162881970488695,0.017840171259694688,5.301007327248096e-09,3.7142303056530836e-10,0.0012503811828631463,0.000855808702690512,0.007858557613434548,0.009106331978684806,0.0002344957798129447,0.00019062889816970756,0.0004995591319567014,3.651103144963961e-06,0.0004175715069283391,0.00010161047716954126,1.289551563135833e-05,5.687621209473015e-08,0.00035827201147566105,2.9752006726806424e-05,4.924065962602407e-07,4.0878774482963326e-12,4.2585519227411114e-05,5.71584144001171e-06,7.599100782883279e-06,5.268385294995139e-07,4.9414673802211565e-08,0.0010452901009865817,0.002634417475604304,2.1235232081903337e-09,4.472523340982261e-12,1.859995760983669e-07,1.4121621317471073e-08,4.5377846793490243e-07,3.0499271351120075e-06,8.568550169392363e-12,5.873178555725328e-12,2.6214642644355245e-10,8.300337047718694e-11,4.855721724753014e-13,2.097586457899968e-09,1.0367904836950854e-11,1.283651465609463e-08,3.953159104441869e-06,1.1727345822181732e-07,1.8449283775907034e-08,3.9085815744602504e-08
5.679854214583242e-07,0.6061529779838833,3.76,0.0,0.7531989273597256,0.9852883302644836,0.0022559416329464912,0.0,0.0001627977728989808,0.02644282931668218,0.0061701369315059805,0.018162010919746695,5.31140618009968e-09,3.7177132936483244e-10,0.001255197493026069,0.0008565108483468521,0.00800158205618742,0.00926896727223977,0.00023697674058146778,0.00019072581438290116,0.0005045695477684812,3.717038815651594e-06,0.0004314119406041532,0.00010475407329637675,1.3560742907882956e-05,5.97761633705903e-08,0.0003646941831687051,3.128009039636952e-05,5.011567560151602e-07,4.2953906787811516e-12,4.4270422787589235e-05,5.81785941052285e-06,7.930206543646803e-06,5.462271879530219e-07,5.031583908523623e-08,0.00107041592065321,0.0026338757012140048,2.161973269787458e-09,4.705499275833561e-12,1.9018837348218127e-07,1.4523164951367349e-08,4.657317881081271e-07,3.162888140997603e-06,8.792618626450513e-12,6.2032676189202454e-12,2.729421368342985e-10,8.642888380510789e-11,5.09717459885996e-13,2.232052051094803e-09,1.0644319188955711e-11,1.3599149708287317e-08,4.034182336305002e-06,1.231812527259215e-07,1.9475109608490548e-08,4.142346939302561e-08
5.746340637683455e-07,0.606192424288274,3.76,0.0,0.7526504197751096,0.9850851989714402,0.002308472016313795,0.0,0.0001641934269320839,0.02680231508964792,0.0061768737473949405,0.018484121762757336,5.321168073056347e-09,3.720876230825424e-10,0.0012599091416032172,0.0008571218288828416,0.00814488749705651,0.009431832038657703,0.00023944265062571888,0.00019080103074990308,0.0005095199866890638,3.7830013338497495e-06,0.00044550471240253843,0.00010793165913475473,1.4249358172910104e-05,6.279232690560867e-08,0.00037120570759084165,3.2862286294700286e-05,5.099091117653874e-07,4.51115901364823e-12,4.5996291070823495e-05,5.919962681899123e-06,8.270640430832895e-06,5.659849060693134e-07,5.122908936688528e-08,0.0010957240366284268,0.0026333327461092277,2.2009396334256894e-09,4.946857385804212e-12,1.943997505855632e-07,1.49295963170336e-08,4.777432200520258e-07,3.278259749621928e-06,9.017670614126427e-12,6.546727052143482e-12,2.839988626038123e-10,8.993802572581577e-11,5.346275567490833e-13,2.372889900039535e-09,1.0925125684210762e-11,1.439263597847747e-08,4.115004855556396e-06,1.2928477515711446e-07,2.0539698583491464e-08,4.387598006480274e-08
5.879313483883881e-07,0.6062713396274758,3.76,0.0,0.7515515690210827,0.9846776755893214,0.0024147429463735807,0.0,0.00016693759476063764,0.027521643256933445,0.006188861517727414,0.01912899593250522,5.338862894516269e-09,3.7262849690196285e-10,0.001269031150869936,0.000858083134125284,0.00843228450764456,0.009758183123626061,0.0002443289778020287,0.00019088951231860342,0.0005192449663012285,3.914972120154685e-06,0.00047444826095739364,0.00011438479716477251,1.5698334627664517e-05,6.918582985807367e-08,0.0003845007733711471,3.619290960657498e-05,5.274159238601331e-07,4.968337622035896e-12,4.9571855958946026e-05,6.124350302784953e-06,8.979966899726409e-06,6.066009468348704e-07,5.3092522775498815e-08,0.0011468724451766184,0.002632243460163851,2.2804486476735763e-09,5.455334707802865e-12,2.0288957142944776e-07,1.5757158022774232e-08,5.019289466095514e-07,3.516268929757423e-06,9.470501570672012e-12,7.2750144502756925e-12,3.0690045601151136e-10,9.720901575997426e-11,5.867772763443245e-13,2.674441133724877e-09,1.1499873574994145e-11,1.6074249335026265e-08,4.276007365517125e-06,1.420888661169919e-07,2.278772477754101e-08,4.914311154417432e-08
5.998989045464265e-07,0.60634238043978,3.76,0.0,0.7505607037803173,0.9843095483692258,0.0025117353557275466,0.0,0.00016935523665492387,0.028169367156854187,0.006198046370610575,0.019709916025683717,5.352810665032806e-09,3.7301635763015235e-10,0.0012769140672297102,0.0008586679491789965,0.008691763932609047,0.010052520591638277,0.00024867438395199617,0.0001909026365967356,0.0005278024299316318,4.033752585018917e-06,0.00050136267068976,0.00012029883724426293,1.7086337660940253e-05,7.536904550030826e-08,0.00039678165512734996,3.938526123792691e-05,5.431685962715435e-07,5.410239688274856e-12,5.2932232598337456e-05,6.3084058274101e-06,9.651453481871826e-06,6.444003250415319e-07,5.4812613037362896e-08,0.001193493120743452,0.0026312594716647784,2.353839896506679e-09,5.943166019705708e-12,2.1060625782425558e-07,1.651880311784772e-08,5.238676108463368e-07,3.7388044176323778e-06,9.880882014283507e-12,7.979359282983893e-12,3.2841699558419614e-10,1.0404337583801577e-10,6.364144150134025e-13,2.969546890236948e-09,1.2032054956067672e-11,1.7698324321040103e-08,4.4201327064256706e-06,1.5430616920186075e-07,2.4949831449218127e-08,5.432115127037203e-08
6.118664607044648e-07,0.6064134280845688,3.76,0.0,0.749568241092428,0.9839402213335622,0.002609972156583655,0.0,0.00017172527447149833,0.028817321578427757,0.0062058057952917205,0.020291120595678936,5.364998118122236e-09,3.733164098251546e-10,0.0012845046717878696,0.0008590047783366981,0.008951944795336583,0.010347355878089515,0.00025296983025915464,0.000190857069004834,0.0005361811902383352,4.152491920983202e-06,0.0005290976461647614,0.0001263074887463818,1.855616662453883e-05,8.197807755969138e-08,0.00040936679648898635,4.276793920659514e-05,5.589118665862468e-07,5.8823289876832196e-12,5.642872526276844e-05,6.492455377367092e-06,1.0355011134607644e-05,6.833674631085189e-07,5.657439283695586e-08,0.0012406490543677982,0.0026302722706331534,2.4290061526890406e-09,6.460522401087224e-12,2.1839450498519407e-07,1.729653464290892e-08,5.459550415149984e-07,3.969274348086349e-06,1.0293677796047667e-11,8.731931242479958e-12,3.507979203575421e-10,1.1115542803734699e-10,6.886618203000607e-13,3.2882928372206627e-09,1.2578277239669935e-11,1.9430061691716674e-08,4.563485616706224e-06,1.671943103183953e-07,2.724713085096558e-08,5.994224048055884e-08
6.238340168625032e-07,0.6064844742000131,3.76,0.0,0.7485743643796889,0.9835697716206195,0.002709422464922657,0.0,0.00017404936253017319,0.029465434265479658,0.0062122256517986715,0.02087240893809577,5.375528576520957e-09,3.7353403370275114e-10,0.0012918187559316653,0.0008591096432850619,0.009212757020663619,0.010642606691600874,0.00025721495728573887,0.0001907567330252803,0.0005443870203210068,4.271147017371158e-06,0.0005576537171733921,0.000132404997760924,2.011001265022056e-05,8.903174945006237e-08,0.00042226127578609676,4.634646097899313e-05,5.746401813694173e-07,6.385915667079168e-12,6.0062437130958975e-05,6.6763992141280375e-06,1.1091336712568491e-05,7.234902352057218e-07,5.8378738744585244e-08,0.0012883207707876224,0.0026292820635706524,2.5059826422596153e-09,7.0082738569324365e-12,2.2625441903926884e-07,1.8090525031820696e-08,5.6818006852429e-07,4.207719419236158e-06,1.0708669885994846e-11,9.534581138722045e-12,3.740495010345373e-10,1.1854747087175623e-10,7.435662232545656e-13,3.6318318464865454e-09,1.313845017273722e-11,2.1272045788765995e-08,4.706043677296578e-06,1.8076583987479058e-07,2.96829646388509e-08,6.603493682617192e-08
6.358015730205415e-07,0.6065555109453936,3.76,0.0,0.7475792464795569,0.9831982719500489,0.0028100564674003203,0.0,0.00017632910951892024,0.030113638082609088,0.006217387130464283,0.021453591599845792,5.384499968571392e-09,3.7367431466397334e-10,0.0012988712318869,0.0008589976719685453,0.009474134724573239,0.010938195727769204,0.000261409450650273,0.00019060533103639642,0.0005524256128627009,4.38967727181602e-06,0.0005870311142297973,0.00013858566999686096,2.175002145507973e-05,9.654902980883373e-08,0.00043546992466402326,5.012627847030265e-05,5.903483127622279e-07,6.922317735065556e-12,6.383438449682843e-05,6.8601409292276176e-06,1.186113011785071e-05,7.647557298830602e-07,6.022648656023273e-08,0.0013364894846080487,0.0026282890451520143,2.584802888650268e-09,7.587279763387012e-12,2.3418646683921584e-07,1.8900988092022147e-08,5.905334788205876e-07,4.454177516025548e-06,1.1125676822628041e-11,1.038916350898715e-11,3.981776598606946e-10,1.2622169557589675e-10,8.011729018755916e-13,4.001331880492494e-09,1.3712474077247545e-11,2.3226687823208064e-08,4.847795706491815e-06,1.9503264829702213e-07,3.226052770973376e-08,7.262887516007446e-08
6.477691291785799e-07,0.6066265309888429,3.76,0.0,0.7465830502076755,0.9828257908661675,0.0029118453893814374,0.0,0.00017856607729065842,0.030761870712986868,0.006221366986949606,0.022034489796096953,5.392005070123217e-09,3.7374205816355664e-10,0.001305676186084454,0.000858683143161154,0.009736015977817876,0.011234050398505273,0.0002655530386076252,0.00019040635525717275,0.0005603025628667714,4.5080444587248484e-06,0.0006172297852445916,0.000144843884461932,2.3478291736530724e-05,1.045490053835409e-07,0.00044899733188849956,5.411277479221783e-05,6.060313413256352e-07,7.49285908372291e-12,6.774550054325273e-05,7.0435874005147765e-06,1.2665094810784747e-05,8.071503188473401e-07,6.211843146111246e-08,0.0013851370834399165,0.002627293398875436,2.6654987237660107e-09,8.198388328049467e-12,2.4219145700866204e-07,1.972817737544195e-08,6.130079613966385e-07,4.708683969056827e-06,1.1544553599901459e-11,1.1297535363922356e-11,4.231880081127669e-10,1.3418019735546262e-10,8.615257705622357e-13,4.39797504922688e-09,1.4300240521311231e-11,2.5296224272446866e-08,4.98874071454375e-06,2.1000597206461886e-07,3.498286652190908e-08,7.975475966557182e-08
6.597366853366182e-07,0.6066975274655882,3.76,0.0,0.7455859288938594,0.9824523929684205,0.0030147614625051088,0.0,0.00018076178007112414,0.03141007437211041,0.006224237766862737,0.022614934854799706,5.398131740086945e-09,3.7374180392860416e-10,0.001312246928793178,0.0008581795292734486,0.009998342582553107,0.011530102574830909,0.00026964548976711613,0.00019016309828708022,0.0005680233534871131,4.626212604011702e-06,0.0006482494113705497,0.0001511741056397781,2.5296873735331414e-05,1.1305085446081847e-07,0.0004628478476389961,5.831126131079363e-05,6.216846397158073e-07,8.098867556568424e-12,7.179663901640963e-05,7.226648745515195e-06,1.3503938259326103e-05,8.50659721439401e-07,6.405532828346493e-08,0.0014342461102334022,0.0026262952976771536,2.748100304185434e-09,8.842436102500523e-12,2.502705209115329e-07,2.0572384355590818e-08,6.355980405354768e-07,4.97127180731535e-06,1.1965190331018445e-11,1.226155504269183e-11,4.490858826366983e-10,1.4242498639118372e-10,9.246674694716251e-13,4.822956705700241e-09,1.4901632934766573e-11,2.7482716401339726e-08,5.128886896869582e-06,2.2569640170826847e-07,3.785287813489902e-08,8.744435385425715e-08
6.717042414946565e-07,0.6067684939583973,3.76,0.0,0.7445880268926042,0.9820781391298727,0.003118777892007929,0.0,0.0001829176840171285,0.03205819553650463,0.006226068020446443,0.023194767687275304,5.402963149336485e-09,3.7367783955221636e-10,0.0013185960403244116,0.0008574995374475218,0.010261059861092528,0.011826288342315597,0.0002736866109371206,0.00018987866324832555,0.0005755933445256659,4.744147865729728e-06,0.0006800894220679811,0.00015757089428179073,2.7207767953190408e-05,1.22073820908371e-07,0.0004770255882182333,6.272697498705471e-05,6.373038571300714e-07,8.741673065474543e-12,7.598857779300007e-05,7.409238272320536e-06,1.4378372330199878e-05,8.952690656650651e-07,6.603789192215234e-08,0.0014837997450564218,0.0026252949045193876,2.832636131826156e-09,9.520247542822685e-12,2.5842509364685276e-07,2.143393644541691e-08,6.582999994570027e-07,5.241972004421056e-06,1.2387510730305112e-11,1.3283081172786971e-11,4.758763811066217e-10,1.5095799864604575e-10,9.906394540851528e-13,5.277484581236439e-09,1.551652728022869e-11,2.97880507875108e-08,5.268250670153284e-06,2.421138915041727e-07,4.087330989499106e-08,9.57304685678931e-08
6.836717976526949e-07,0.6068394244681661,3.76,0.0,0.7435894800683682,0.9817030867039853,0.0032238688239707865,0.0,0.00018503520708829964,0.0327061846871439,0.006226922507425002,0.023773838284628326,5.406578002466292e-09,3.735542134725335e-10,0.001324735414000555,0.0008566551489217886,0.010524116456463024,0.012122547768978002,0.0002776762450920769,0.0001895559735190928,0.0005830177633671595,4.861818420531595e-06,0.0007127490093995928,0.00016402891685997372,2.921292402104152e-05,1.3163718887402487e-07,0.0004915344411380124,6.736507599179158e-05,6.528849045123088e-07,9.422605760087367e-12,8.032202233353684e-05,7.591272428235643e-06,1.5289113622503623e-05,9.409629459389379e-07,6.806679783950713e-08,0.001533781786414691,0.002624292372943746,2.9191330787178424e-09,1.0232634616041382e-11,2.666568951917784e-07,2.2313194881721906e-08,6.811117956503418e-07,5.52081371804226e-06,1.2811470440616628e-11,1.4363971733571915e-11,5.035643959673984e-10,1.5978110614517167e-10,1.0594820841099108e-12,5.7627779618217266e-09,1.614479264686183e-11,3.221394079328583e-08,5.406855754757578e-06,2.5926777071578787e-07,4.404675973146574e-08,1.046469480184252e-07
6.956393538107332e-07,0.6069103133910798,3.76,0.0,0.7425904162570224,0.9813272897204761,0.003330009312704418,0.0,0.0001871157191737579,0.0333539960666803,0.006226862392487648,0.02435200523860656,5.409050752052939e-09,3.7337474736426646e-10,0.001330676296220325,0.0008556576567132193,0.01078746414390203,0.012418824684907888,0.0002816142694514339,0.00018919778206535816,0.0005903016979523933,4.979194355667048e-06,0.0007462271415993936,0.00017054295379203768,3.1314239706363197e-05,1.4176025819448065e-07,0.0005063780705141604,7.223064557200543e-05,6.684239404956717e-07,1.0142994255265943e-11,8.47976090168154e-05,7.772670746575594e-06,1.6236883746893772e-05,9.87725477294978e-07,7.014268266785372e-08,0.0015841766322991144,0.002623287847592011,3.00761641528862e-09,1.0980396449264961e-11,2.7496791180361057e-07,2.321055251723666e-08,7.040329699238428e-07,5.8078245221415175e-06,1.3237055245034791e-11,1.5506083219074663e-11,5.321546470222424e-10,1.6889612680092146e-10,1.1312347114040353e-12,6.280066906265904e-09,1.6786291759530433e-11,3.476192886935956e-08,5.544732306580042e-06,2.771667561298761e-07,4.7375676993772084e-08,1.1422865399412716e-07
7.076069099687716e-07,0.606981155494891,3.76,0.0,0.7415909557044329,0.98095079907083,0.0034371752884364425,0.0,0.00018916054243324403,0.034001587449823525,0.006225945431750502,0.02492913528593897,5.410451805185202e-09,3.7314304795661496e-10,0.0013364293238725445,0.0008545177016505774,0.011051057652673254,0.012715066473081483,0.0002855005936630825,0.00018880668037721794,0.0005974500914968599,5.096247566317358e-06,0.0007805225759468707,0.00017710790652533434,3.351356005097484e-05,1.5246232053822758e-07,0.0005215599227177312,7.732868415208998e-05,6.839173580430735e-07,1.0904163916192412e-11,8.941590835135702e-05,7.95335579191561e-06,1.7222409552978074e-05,1.03554034610454e-06,7.226614489361785e-08,0.0016349692610904585,0.002622281464705895,3.098109841690258e-09,1.1764319018311281e-11,2.833603777695165e-07,2.412643154979245e-08,7.270645507861145e-07,6.103030631773728e-06,1.3664279191533775e-11,1.671126989625071e-11,5.61651712717865e-10,1.783048340489826e-10,1.205935766342461e-12,6.830591506558611e-09,1.7440881563591796e-11,3.7433389598246205e-08,5.681916100315113e-06,2.9581896568722993e-07,5.086236377383987e-08,1.245114483282295e-07
7.195744661268099e-07,0.6070519458974917,3.76,0.0,0.7405912114831934,0.9805736626840099,0.0035453435254212276,0.0,0.00019117095181986552,0.03464891992621574,0.006224226150538334,0.02550510287514325,5.4108477222231575e-09,3.7286251830445237e-10,0.0013420045593054535,0.0008532453068035299,0.01131485449762256,0.013011223870841436,0.0002893351580844042,0.0001883851070184365,0.0006044677387117105,5.2129516580318955e-06,0.0008156338709781469,0.00018371880356391352,3.581267663078855e-05,1.637626363056044e-07,0.0005370832322351499,8.266410965277599e-05,6.993617717439143e-07,1.170743520213745e-11,9.417742806173706e-05,8.133253104058528e-06,1.8246423307933754e-05,1.0843908577122303e-06,7.443774561213783e-08,0.0016861452124405248,0.0026212733525985176,3.1906355217148736e-09,1.2585174872834357e-11,2.9183675756887245e-07,2.5061281213459134e-08,7.502089556322387e-07,6.406457120147465e-06,1.4093182661380553e-11,1.798138315488993e-11,5.920600600274266e-10,1.880089659988245e-10,1.2836228424369356e-12,7.415601190651051e-09,1.8108413751969294e-11,4.0229533385111864e-08,5.818447764837358e-06,3.1523193302817144e-07,5.4508976659847925e-08,1.3553217373072928e-07
7.315420222848483e-07,0.6071226800461527,3.76,0.0,0.739591289888313,0.9801959256928087,0.003654491610560864,0.0,0.00019314817575929826,0.035295957695277436,0.006221756012765452,0.02607978975498916,5.410301407815181e-09,3.7253636853128736e-10,0.001347411523015942,0.0008518499103459673,0.011578814820014941,0.013307250781621054,0.00029311793215566886,0.0001879353557957346,0.0006113592833465713,5.329281854074017e-06,0.0008515593980594897,0.0001903708055097057,3.821332693058287e-05,1.756804123004418e-07,0.0005529510276991346,8.824175601429038e-05,7.147540057639737e-07,1.2554122072088362e-11,9.908261604884872e-05,8.312291140929944e-06,1.930966282914959e-05,1.1342599811132103e-06,7.66580093443191e-08,0.0017376905682148548,0.0026202636320949964,3.285214118971273e-09,1.3443722895491167e-11,3.003997285075551e-07,2.6015575455795254e-08,7.73469889927272e-07,6.718128127701658e-06,1.4523830404823993e-11,1.9318270945647307e-11,6.233840729110207e-10,1.980102340327817e-10,1.3643327789468316e-12,8.036354067599898e-09,1.8788735171515287e-11,4.315141071643245e-08,5.95437207055844e-06,3.354126228063399e-07,5.831752887627897e-08,1.4732863306835318e-07
7.435095784428866e-07,0.6071933536981312,3.76,0.0,0.7385912908127227,0.9798176305912758,0.0037645979126161525,0.0,0.00019509339696020635,0.03594266787247575,0.006218583582219145,0.02665308458374833,5.408872294229574e-09,3.7216762605471043e-10,0.001352659224225072,0.0008503403968965836,0.011842901237177456,0.013603104096471214,0.0002968489128604416,0.00018745958355613902,0.0006181292168809255,5.4452149074826884e-06,0.0008882973523503819,0.0001970592091898722,4.0717193826773726e-05,1.8823478018855476e-07,0.0005691661380537358,9.40663719103143e-05,7.300910824168909e-07,1.3445530451807347e-11,0.00010413186322442684,8.490401220603995e-06,2.04128715738434e-05,1.1851303906363917e-06,7.89274249063885e-08,0.0017895919335736727,0.002619252416956741,3.3818648349829153e-09,1.4340708092876664e-11,3.0905216387750606e-07,2.6989810623125516e-08,7.96852245517233e-07,7.0380670629722275e-06,1.495630956289746e-11,2.0723777302477532e-11,6.55628079391196e-10,2.083103311647645e-10,1.4481017412710405e-12,8.694116314835157e-09,1.9481688321698152e-11,4.6199916906691016e-08,6.0897372681515e-06,3.563674466288058e-07,6.228989276555128e-08,1.599395671826663e-07
7.55477134600925e-07,0.6072639629022473,3.76,0.0,0.7375913081034825,0.9794388173836739,0.0038756415520800054,0.0,0.00019700775333202932,0.03658902030646085,0.006214754676062606,0.02722488255834281,5.4066165170683775e-09,3.717591453184515e-10,0.0013577561895064282,0.0008487251273824908,0.012107078700469107,0.013898743524941555,0.0003005281232677151,0.00018695981762223678,0.0006247818781972555,5.560729017654577e-06,0.0009258457631839815,0.00020377945094219598,4.3325905171224016e-05,2.0144477575240168e-07,0.0005857311988182915,0.00010014261963937779,7.45370211311713e-07,1.4382956761308034e-11,0.00010932550622080976,8.667517462656614e-06,2.1556798688650523e-05,1.2369845047856962e-06,8.12464463243281e-08,0.0018418364182588125,0.0026182398142829953,3.4806054488618287e-09,1.527686141589561e-11,3.1779711668529626e-07,2.7984503171175723e-08,8.203619991184927e-07,7.366296795071613e-06,1.539072769667152e-11,2.219974194549608e-11,6.887963772450303e-10,2.1891094000597563e-10,1.5349652988806873e-12,9.390161607074522e-09,2.0187111829281577e-11,4.9375797255904525e-08,6.224594477737273e-06,3.781022794858161e-07,6.64278025675298e-08,1.7340463133835488e-07
7.674446907589633e-07,0.6073345039815495,3.76,0.0,0.7365914298995705,0.979059523725425,0.003987602371773932,0.0,0.0001988923389890125,0.037234987406511696,0.006210312510880352,0.02779508506248874,5.403587083473492e-09,3.7131361705582735e-10,0.0013627104896228905,0.0008470119674755972,0.01237131436110722,0.014194131434863698,0.00030415561115063505,0.00018643796287646917,0.0006313214540822907,5.675803751240225e-06,0.0009642025038931431,0.00021052710912914898,4.604103346922638e-05,2.153293189465767e-07,0.0006026486584171982,0.00010647507418052254,7.605887790707684e-07,1.5367686505396995e-11,0.0001146638299776473,8.843576729031556e-06,2.2742199022236788e-05,1.2898045224907925e-06,8.361549378496776e-08,0.001894411618147972,0.0026172259248822692,3.581452358258434e-09,1.625289960721064e-11,3.2663780398108495e-07,2.9000187418328974e-08,8.440061119430703e-07,7.702839837637814e-06,1.582721084412714e-11,2.3747999960157053e-11,7.228932582774588e-10,2.2981374013454547e-10,1.6249585006372287e-12,1.0125770586253908e-08,2.090484076079891e-11,5.267965254347996e-08,6.35899712726983e-06,4.006224765416079e-07,7.073285745462267e-08,1.877643703957094e-07
7.794122469170016e-07,0.6074049735169337,3.76,0.0,0.7355917389521075,0.9786797850564432,0.00410046090821258,0.0,0.00020074820532312184,0.037880543979765896,0.006205297841574461,0.02836359933297504,5.3998340329827545e-09,3.7083357709504366e-10,0.0013675297647067523,0.0008452083146522451,0.012635577443419569,0.014489232700610115,0.0003077314476771799,0.0001858958085056984,0.0006377519804270386,5.79041996715508e-06,0.0010033653011086352,0.00021729790594663052,4.8864095645244266e-05,2.299071947534281e-07,0.0006199207845461707,0.00011306822240115707,7.757443395949803e-07,1.6400992926612967e-11,0.0001201470702078179,9.018518564582978e-06,2.3969833103933994e-05,1.3435724568779147e-06,8.603495461648247e-08,0.0019473055971271768,0.002616210843631256,3.6844206213092642e-09,1.7269525073708842e-11,3.3557759181133e-07,3.003741335760791e-08,8.677924312727363e-07,8.04771852414924e-06,1.6265901617450227e-11,2.5370381548663403e-11,7.579230311911353e-10,2.410204151499444e-10,1.7181159473892835e-12,1.0902230371679577e-08,2.1634707034061773e-11,5.6111944789956984e-08,6.493000438486819e-06,4.2393289017243295e-07,7.520652478353721e-08,2.0306019279818522e-07
7.9137980307504e-07,0.607475368331698,3.76,0.0,0.7345923129278176,0.978299634727243,0.004214198363767964,0.0,0.00020257636213115722,0.038525667077740584,0.006199749093405596,0.02893033814325892,5.395404591224275e-09,3.7032141472660876e-10,0.0013722212479012116,0.0008433211239263567,0.012899839125126244,0.014784014559427926,0.00031125572616861344,0.0001853350344173693,0.0006440773440176943,5.904559745519554e-06,0.001043331743554756,0.00022408770858867174,5.1796552890451985e-05,2.4519703483526945e-07,0.0006375496705492646,0.00011992646240603114,7.908346048265523e-07,1.7484135717758796e-11,0.00012577541574534978,9.192285137438195e-06,2.5240467091309836e-05,1.398270166620784e-06,8.850518429191253e-08,0.002000506869322423,0.0026151946598173396,3.7895239993222926e-09,1.832742578215954e-11,3.4461998081340056e-07,3.1096744538850956e-08,8.917295946596627e-07,8.40095517453861e-06,1.6706957353446173e-11,2.7068711849606686e-11,7.938900430977334e-10,2.525326594239445e-10,1.8144718617687454e-12,1.1720834109474118e-08,2.2376539856062105e-11,5.96730032241619e-08,6.626660958493033e-06,4.480378871518321e-07,7.985014352821699e-08,2.1933434346254637e-07
