Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649)
0.00018454629407088478,0.17720460897971232,3.76,0.0,0.7047962612929426,0.9940724248347567,0.005279904022410001,0.0,1.3522172110363714e-06,0.0009317453985843397,6.744687383450977e-07,0.0004420937538445087,2.0161711853976422e-10,9.649598890458998e-14,5.356004307729275e-07,2.802133952229595e-07,0.00035219207250413755,0.0004312225119605923,0.00013494931637833302,1.2642427924692354e-08,9.011554316789596e-07,6.765333959848446e-05,0.005045330905346878,4.552740233506053e-06,0.00038462985944504746,1.3508412977021255e-07,3.015727768362175e-06,3.830468151177058e-05,2.654724225363821e-09,4.5715775364402885e-09,1.6714322729267443e-05,3.062365433771269e-05,8.70004896142897e-06,1.0157004705696655e-08,2.2677487694692733e-09,1.088840743198675e-07,8.638638858997657e-05,1.9276484905927226e-12,2.454137913186969e-13,2.484756260729837e-09,1.5076246031199038e-10,1.0824868761487919e-08,1.796175580157575e-07,3.4485553627739826e-11
0.00018687612325099263,0.1772047532395428,3.76,0.0,0.7046744694971154,0.9939684913327154,0.005379398867423025,0.0,1.3553157867202097e-06,0.0009443376022378439,6.744636355244736e-07,0.0004429759984422546,2.015943613388205e-10,9.648509410696407e-14,5.361966782696326e-07,2.801921316145934e-07,0.00035745249354390065,0.00043666651143042573,0.00013553006913502344,1.264203112737323e-08,9.028642815434587e-07,6.778149476949127e-05,0.005140157875680789,4.670602989763121e-06,0.0003935682200951987,1.3844396878056662e-07,3.0819004442572117e-06,3.9226655874257384e-05,2.6597424675823465e-09,4.684798303933813e-09,1.699449849027561e-05,3.095886627744268e-05,9.001788699272637e-06,1.0197848436430872e-08,2.3179798414418647e-09,1.1029596584342818e-07,8.637735661326794e-05,1.970307644337435e-12,2.5141560084218587e-13,2.5455664410392505e-09,1.546039768356445e-10,1.1084955301817156e-08,1.8696033747724828e-07,3.531044919999659e-11
0.00018920595243110047,0.17720489738206174,3.76,0.0,0.704552463479017,0.9938643958823873,0.005479100007098763,0.0,1.3583019908217035e-06,0.0009569404245896951,6.744585359091065e-07,0.00044382219653745815,2.0157157247260283e-10,9.647418422499464e-14,5.367714457036448e-07,2.801711444022031e-07,0.0003627169952103264,0.0004421102287472626,0.0001360925938404591,1.2641649490562255e-08,9.04508470571142e-07,6.790408181260245e-05,0.005235161091532384,4.7899836005500536e-06,0.0004025393798437274,1.4181669973794654e-07,3.148265866554761e-06,4.0153460113292654e-05,2.6645428089982614e-09,4.798430652577057e-09,1.7272201612887707e-05,3.1287676451810596e-05,9.308521394489525e-06,1.0237110431147413e-08,2.3683510415194974e-09,1.1169834616937558e-07,8.636831056297186e-05,2.0130855813974118e-12,2.574487472814829e-13,2.606728177082576e-09,1.5846850791800512e-10,1.1346660646493081e-08,1.9448638499543683e-07,3.614032110791682e-11
0.00019153578161120832,0.17720504142444424,3.76,0.0,0.7044302519697879,0.9937601456170541,0.005578999253222859,0.0,1.3611808025563067e-06,0.0009695536167919223,6.744534377894669e-07,0.0004446340529406997,2.0154875286640006e-10,9.64632596991412e-14,5.373257106360117e-07,2.801504203023502e-07,0.00036798536456408506,0.0004475536639941546,0.00013663739635655934,1.2641282338391976e-08,9.060910673614101e-07,6.802136442572323e-05,0.005330332965978286,4.9108784873846566e-06,0.0004115419550960803,1.452017518614763e-07,3.2148180407721615e-06,4.108496729299397e-05,2.66913556620744e-09,4.912455107296342e-09,1.7547393620817815e-05,3.161010645624252e-05,9.620202399897216e-06,1.0274859980762278e-08,2.418857416573633e-09,1.1309116727529047e-07,8.635925105898308e-05,2.0559781127254403e-12,2.6351235473644613e-13,2.668230068028436e-09,1.6235532509799627e-10,1.1609938096175452e-08,2.0219678357258345e-07,3.6975018823580714e-11
0.00019386561079131617,0.17720518538276403,3.76,0.0,0.7043078433124711,0.9936557473275,0.0056790887791458725,0.0,1.3639569415287956e-06,0.0009821769383544534,6.744483395696556e-07,0.00044541318087756626,2.0152590341087056e-10,9.645232095343946e-14,5.378603999210517e-07,2.801299468154093e-07,0.000373257398313161,0.00045299681724825805,0.00013716497237108133,1.2640929035932634e-08,9.076149757025285e-07,6.813359213583892e-05,0.00542566627007317,5.033283955712293e-06,0.00042057462278791006,1.4859858243794056e-07,3.281551481540971e-06,4.202105594435954e-05,2.6735305012790877e-09,5.026853152107242e-09,1.782004019019996e-05,3.192618345153086e-05,9.936786417385232e-06,1.0311163065801537e-08,2.469494423675306e-09,1.1447438763388331e-07,8.635017869143267e-05,2.098981396594191e-12,2.696055854805833e-13,2.7300611626755237e-09,1.6626372891270337e-10,1.187474267378951e-08,2.10092581173268e-07,3.7814397373227894e-11
0.0001985252691515319,0.1772054731063565,3.76,0.0,0.704062466103259,0.9934465322356119,0.0058798090621166,0.0,1.369218859221593e-06,0.0010074530473249406,6.744381369760528e-07,0.00044687927389290544,2.0148011835210976e-10,9.643040242156086e-14,5.388745202659874e-07,2.8008970536207403e-07,0.00038381169116285537,0.0004638822780666257,0.00013817037627754413,1.2640261632462915e-08,9.104975677098164e-07,6.834381436793475e-05,0.005616789929477988,5.282611313898035e-06,0.0004387252289577116,1.5542553927897117e-07,3.415542585886598e-06,4.390651759843709e-05,2.681763347869622e-09,5.256700430514516e-09,1.8357579104751963e-05,3.2539412955686487e-05,1.058447945920555e-05,1.037967809484973e-08,2.5711440693657642e-09,1.1721189019518601e-07,8.633199758684565e-05,2.1853064696506748e-12,2.8187774562900974e-13,2.8546693145241916e-09,1.7414263729613177e-10,1.240876167781073e-08,2.2644439814549504e-07,3.950664407417216e-11
0.00020271896167572604,0.1772057319108751,3.76,0.0,0.7038410288151016,0.9932577941664332,0.006061036314453433,0.0,1.3736459329502003e-06,0.0010302339342069394,6.744289403839444e-07,0.00044810129692208415,2.0143881800213276e-10,9.641063105733999e-14,5.397286270531231e-07,2.800542343839238e-07,0.00039332122795490704,0.00047367822909636194,0.00013902108660372777,1.263970272886e-08,9.129172336768311e-07,6.85179647960957e-05,0.005789287462036639,5.5121328951742725e-06,0.00045515155748170223,1.616051594779256e-07,3.536708842041708e-06,4.561798612810712e-05,2.6885839198208702e-09,5.464672717107448e-09,1.8832391319217737e-05,3.306996728987264e-05,1.1183706201932406e-05,1.0436993796912483e-08,2.6630374895328813e-09,1.1964251087837338e-07,8.631559596607218e-05,2.2633456626364355e-12,2.9301631370136896e-13,2.9678413238700427e-09,1.8130102147097958e-10,1.2894184187560264e-08,2.418049411891949e-07,4.104432926010169e-11
0.0002069126541999202,0.17720599064886755,3.76,0.0,0.7036190668182803,0.9930686683410513,0.0062427729872636135,0.0,1.377803228221764e-06,0.0010530442463323468,6.744197231404798e-07,0.00044923866004180704,2.013974333843645e-10,9.639081954604652e-14,5.405316627648815e-07,2.8001941261674293e-07,0.0004028398665584613,0.0004834732675606626,0.00013982321922862372,1.263918047264277e-08,9.15185234624868e-07,6.8679044209024e-05,0.005962210031852575,5.746486610973716e-06,0.000471657282724414,1.678156278873733e-07,3.658397232779706e-06,4.734263304759156e-05,2.694892918079855e-09,5.673605959992592e-09,1.9298588513181232e-05,3.358058106833344e-05,1.1798091679812004e-05,1.049051212873399e-08,2.7552997628619973e-09,1.2204163682958767e-07,8.629916064861324e-05,2.3416977102956678e-12,3.0423938601293623e-13,3.081928555904163e-09,1.8851968650897547e-10,1.3383929490375568e-08,2.577810131967799e-07,4.259516545788283e-11
0.00021110634672411434,0.17720624938141974,3.76,0.0,0.7033966171794837,0.9928791842373118,0.0064249842416676155,0.0,1.3817105149240224e-06,0.0010758828399737696,6.744104792595433e-07,0.0004502980381156336,2.013559686566081e-10,9.637096986915933e-14,5.412875111585597e-07,2.7998519041332765e-07,0.00041236671001290616,0.0004932673938865703,0.000140579290192424,1.2638692372051557e-08,9.173135859526638e-07,6.882808496092145e-05,0.006135526108220039,5.985647443820219e-06,0.0004882365230087058,1.740546066466858e-07,3.780590400869427e-06,4.907991572999911e-05,2.700730729786087e-09,5.883420440315814e-09,1.975609200120606e-05,3.407157298748285e-05,1.2427356777269037e-05,1.0540515490729553e-08,2.8479162192256336e-09,1.2440921376274114e-07,8.628269419614532e-05,2.420350217203023e-12,3.1554322619349205e-13,3.1968813809903293e-09,1.957954707991937e-10,1.3877792008854299e-08,2.743776284588784e-07,4.415848997324402e-11
0.0002153000392483085,0.17720650816264,3.76,0.0,0.7031737142506408,0.9926893689913373,0.0066076377722811604,0.0,1.3853857643395322e-06,0.0010987486344218153,6.74401203445178e-07,0.0004512854728185644,2.0131442772394747e-10,9.63510838857463e-14,5.419997011274983e-07,2.799515234320479e-07,0.0004219009290629906,0.0005030606085418574,0.0001412917077150282,1.263823621095311e-08,9.193131633560348e-07,6.8966021464242e-05,0.006309206630086327,6.229589551388375e-06,0.0005048838316136829,1.8031994781330905e-07,3.903274207105781e-06,5.0829330854175725e-05,2.7061339106941574e-09,6.094042928878196e-09,2.020485058039714e-05,3.4543296576727645e-05,1.307122029059158e-05,1.0587261491428976e-08,2.940874797720983e-09,1.2674522967857847e-07,8.626619896684441e-05,2.4992929961406665e-12,3.269243683775537e-13,3.3126537027756733e-09,2.031254409420909e-10,1.4375580790174029e-08,2.9159953028582193e-07,4.5733687196815144e-11
0.00021949373177250264,0.17720676703971167,3.76,0.0,0.7029503899164955,0.9924992476242054,0.006790703577131554,0.0,1.3888453262145245e-06,0.0011216406071966893,6.743918910357813e-07,0.0004522064354947605,2.0127281425979861e-10,9.633116334430305e-14,5.426714409150615e-07,2.7991837208994384e-07,0.0004314417560013626,0.0005128529120516129,0.00014196277371417387,1.2637810019951563e-08,9.211938159072427e-07,6.909369991881083e-05,0.0064832247716020645,6.478286332929882e-06,0.0005215941586225114,1.8660967423410094e-07,4.0264373320871915e-06,5.259041094538032e-05,2.7111355659694125e-09,6.3054060327481595e-09,2.064483751964854e-05,3.4996135444516796e-05,1.3729399768298602e-05,1.0630985113518444e-08,3.034165727429633e-09,1.2904971026525304e-07,8.624967713508545e-05,2.5785177976868376e-12,3.3837959250252766e-13,3.4292027076053655e-09,2.1050687564554433e-10,1.487711867126768e-08,3.0945121015874647e-07,4.7320185900857093e-11
0.0002236874242966968,0.17720702605413535,3.76,0.0,0.702726673817099,0.992308843245015,0.006974153750813164,0.0,1.3921040900870843e-06,0.0011445577896533176,6.743825379978991e-07,0.0004530658845144222,2.012311317275137e-10,9.631120989693872e-14,5.433056494428617e-07,2.7988570107990736e-07,0.0004409884791195425,0.0005226443050119066,0.00014259468581750582,1.2637412050772968e-08,9.229644692448515e-07,6.921188718637909e-05,0.0066575557315688046,6.731710487993649e-06,0.0005383628161322033,1.9292196261229942e-07,4.150070915997394e-06,5.436272121596311e-05,2.7157656974377343e-09,6.517447617141145e-09,2.1076047832029122e-05,3.543049885462262e-05,1.4401612256851307e-05,1.0671900782897448e-08,3.127781238140365e-09,1.313227148005409e-07,8.62331307090894e-05,2.6580180652261483e-12,3.4990590222356557e-13,3.546488628182723e-09,2.179372503569229e-10,1.5382241432431958e-08,3.2793692553802307e-07,4.891745650427672e-11
0.00022788111682089094,0.1772072852420763,3.76,0.0,0.7025025935481419,0.9921181772331321,0.007157962298190152,0.0,1.3951756323285238e-06,0.0011674992629581431,6.743731407890563e-07,0.000453868317446133,2.011893834015797e-10,9.62912251033701e-14,5.43904984839627e-07,2.79853478889703e-07,0.0004505404376987822,0.0005324347881015258,0.00014318953975399904,1.2637040751135191e-08,9.246332194471752e-07,6.932127886328935e-05,0.006832176544036809,6.989834069010385e-06,0.0005551854465798363,1.9925512839896396e-07,4.274168233569558e-06,5.614585668605284e-05,2.7200515194171475e-09,6.730110289461021e-09,2.1498495805900665e-05,3.584681761943549e-05,1.5087574962915479e-05,1.071020416289411e-08,3.221715299003645e-09,1.3356433248834528e-07,8.621656154675997e-05,2.737788713636811e-12,3.6150050489878857e-13,3.664474523210789e-09,2.254142230858839e-10,1.589079696400578e-08,3.470607164222066e-07,5.052500838182417e-11
0.0002320748093450851,0.17720754463508737,3.76,0.0,0.7022781748404108,0.9919272694008519,0.007342104967459332,0.0,1.3980723488362418e-06,0.001190464154421768,6.743636962780651e-07,0.00045461781825521677,2.0114757237656867e-10,9.627121043524296e-14,5.444718703061079e-07,2.7982167737419716e-07,0.0004600970175105824,0.0005422243620914115,0.0001437493320697461,1.2636694742330982e-08,9.262074179522472e-07,6.94225065831496e-05,0.007007065908841011,7.252628528569988e-06,0.0005720579940437678,2.0560761230863521e-07,4.398724402743533e-06,5.79394395720899e-05,2.724017744471409e-09,6.943340938768345e-09,2.1912212781810258e-05,3.624554030996474e-05,1.5787005837328447e-05,1.0746073917950151e-08,3.3159633840467917e-09,1.357746792005206e-07,8.619997136981928e-05,2.817825930730943e-12,3.731607932264386e-13,3.783126071487707e-09,2.329356209396339e-10,1.6402644459855355e-08,3.668264206923701e-07,5.214238725915538e-11
0.00023626850186927924,0.1772078042605828,3.76,0.0,0.7020534417210323,0.991736138139015,0.007526559100114953,0.0,1.400805574469127e-06,0.0012134516341598435,6.743542017807479e-07,0.0004553180999173103,2.011057015751481e-10,9.625116728713067e-14,5.45008517573537e-07,2.797902714067999e-07,0.00046965764676391055,0.0005520130278521122,0.00014427596307134286,1.2636372800675326e-08,9.276937482295198e-07,6.951614460718968e-05,0.007182204039561851,7.520064762537781e-06,0.0005889766782522173,2.1197796830320353e-07,4.523736123910247e-06,5.974311692035244e-05,2.7276868412011267e-09,7.157090325612159e-09,2.2317245150097474e-05,3.6627129768809305e-05,1.649962409109393e-05,1.0779673411911662e-08,3.4105222620832925e-09,1.3795389456531842e-07,8.618336177646348e-05,2.898126999377388e-12,3.84884329024162e-13,3.902411380200588e-09,2.4049942744054157e-10,1.6917653646772106e-08,3.8723768834495723e-07,5.376917272823037e-11
0.0002404621943934734,0.17720806414233298,3.76,0.0,0.7018284166584065,0.9915448005473734,0.007711303496061366,0.0,1.40338569110102e-06,0.001236460912056579,6.743446549656225e-07,0.0004559725428008976,2.0106377376909956e-10,9.623109698108267e-14,5.455169480718243e-07,2.797592385386127e-07,0.0004792217924542369,0.0005618007863596955,0.00014477123993508818,1.2636073839663372e-08,9.290982948608284e-07,6.960271576065419e-05,0.00735757252711556,7.792113149867725e-06,0.0006059379710702046,2.1836485299061051e-07,4.649201447196948e-06,6.155655846578686e-05,2.7310792664192475e-09,7.371312719978831e-09,2.2713652549286448e-05,3.699205991477692e-05,1.72251506505991e-05,1.0811152082295111e-08,3.5053898089963733e-09,1.401021393625297e-07,8.616673425269021e-05,2.978690138585993e-12,3.9666882875898335e-13,4.022300807775024e-09,2.4810377108540726e-10,1.7435704043181342e-08,4.0829799470124185e-07,5.540497585876166e-11
0.00024465588691766754,0.17720832430087383,3.76,0.0,0.7016031206925449,0.991353272551341,0.00789631829227557,0.0,1.4058222245227253e-06,0.001259491235005294,6.743350537541566e-07,0.00045658422917135095,2.010217915918188e-10,9.621100076851586e-14,5.459990119653922e-07,2.797285586722142e-07,0.0004887889570731038,0.0005715876387002421,0.0001452368799315157,1.263579689302094e-08,9.304266056356213e-07,6.968269677017273e-05,0.007533154217334214,8.068743589814581e-06,0.0006229385752442368,2.2476701626343254e-07,4.775119565351779e-06,6.337945469645879e-05,2.734213673987142e-09,7.585965581407704e-09,2.3101506246620502e-05,3.734081282548802e-05,1.7963308558392826e-05,1.0840646779889505e-08,3.6005648405012304e-09,1.422195931898663e-07,8.615009018244445e-05,3.0595143619261308e-12,4.0851215008380285e-13,4.142766799454387e-09,2.5574691449185755e-10,1.7956684248184394e-08,4.3001065267112713e-07,5.7049436905134337e-11
0.00024884957944186167,0.17720858475388987,3.76,0.0,0.7013775735521691,0.9911615690063993,0.008081584853772297,0.0,1.4081239307907024e-06,0.0012825418844029353,6.743253963766117e-07,0.00045715597413460105,2.0097975753624046e-10,9.619087983800776e-14,5.464564053162042e-07,2.79698213808261e-07,0.0004983586756457721,0.0005813735860728428,0.00014567451372984904,1.2635541101219407e-08,9.31683747224667e-07,6.975652304725208e-05,0.007708933101252958,8.349925537055114e-06,0.000639975405214835,2.3118329295799e-07,4.901490630137677e-06,6.521151510669406e-05,2.7371071018808972e-09,7.801009274309899e-09,2.3480887685113877e-05,3.7673876085430665e-05,1.8713823324411975e-05,1.0868283124260611e-08,3.6960469637654345e-09,1.4430645237404146e-07,8.613343085669355e-05,3.140599351931436e-12,4.204122800609748e-13,4.2637837348254534e-09,2.6342724408670727e-10,1.8480491265604904e-08,4.5237882413115156e-07,5.870222313047721e-11
0.0002530432719660558,0.17720884551654897,3.76,0.0,0.7011517937599018,0.9909697037914189,0.008267085675631301,0.0,1.410298874149913e-06,0.0013056121738767403,6.743156813306292e-07,0.0004576903533242776,2.0093767396852295e-10,9.617073531991827e-14,5.468906855092383e-07,2.7966818782120967e-07,0.0005079305130649323,0.0005911586297915507,0.00014608568874792751,1.2635305699630795e-08,9.328743550249377e-07,6.98245929685848e-05,0.007884894216829504,8.635628035123647e-06,0.0006570455698111055,2.376125954589607e-07,5.028315590139593e-06,6.705246662267604e-05,2.7397751395356325e-09,8.016406815353815e-09,2.385188718179826e-05,3.799174038598309e-05,1.9476423232559196e-05,1.089417650733465e-08,3.791836446219375e-09,1.4636292810046645e-07,8.611675748153495e-05,3.2219453490707415e-12,4.323673248822182e-13,4.385327787900364e-09,2.7114326108419824e-10,1.9007029867336458e-08,4.7540553047743343e-07,6.036302675926645e-11
0.0002572369644902499,0.177209106601802,3.76,0.0,0.7009257987268284,0.9907776898921004,0.008452804294900137,0.0,1.412354496578924e-06,0.0013287014472216651,6.743059072602841e-07,0.0004581897276316353,2.00895543145892e-10,9.61505682870372e-14,5.473032850032351e-07,2.796384662171614e-07,0.0005175040616896461,0.0006009427712864516,0.00014647187251571028,1.263509000606976e-08,9.340026776868951e-07,6.988727170124769e-05,0.008061023560872748,8.92581974851296e-06,0.0006741463566473491,2.440539072101977e-07,5.1555960479482085e-06,6.890205218407665e-05,2.7422320775364313e-09,8.23212365141861e-09,2.4214602762372684e-05,3.829489736349675e-05,2.0250839607370748e-05,1.0918433044850618e-08,3.8879340999200955e-09,1.4838924473654105e-07,8.610007118544707e-05,3.3035530538703895e-12,4.4437550006208434e-13,4.50737679764602e-09,2.7889357293332187e-10,1.953621199477579e-08,4.990936624164313e-07,6.203156304817184e-11
0.00026143065701444404,0.1772093680206486,3.76,0.0,0.7006996048376346,0.990585539475675,0.008638725211260976,0.0,1.41429767899723e-06,0.0013518090765275493,6.742960730081606e-07,0.00045865626527221874,2.0085336721239232e-10,9.61303797599466e-14,5.476955236547209e-07,2.796090359394373e-07,0.0005270789391803718,0.0006107260121036736,0.00014683445602439501,1.2634893410550002e-08,9.350726168126902e-07,6.994489461275853e-05,0.00823730801003352,9.220468993723024e-06,0.0006912752180502625,2.5050627692473893e-07,5.283334134757551e-06,7.076002946610404e-05,2.7444910409486756e-09,8.448127461943261e-09,2.456913911809023e-05,3.858383766101376e-05,2.1036807045187857e-05,1.0941150653508676e-08,3.984341179916162e-09,1.503856383254809e-07,8.60833730257837e-05,3.385423540906702e-12,4.564351218637483e-13,4.629910147695073e-09,2.8667688498005204e-10,2.006795619602587e-08,5.234459890545119e-07,6.370756847642051e-11
0.00026562434953863816,0.17720962978237356,3.76,0.0,0.7004732275273549,0.9903932639578406,0.008824833815491791,0.0,1.4161347966373977e-06,0.001374934460477228,6.74286177631909e-07,0.0004590919614517164,2.0081114820239222e-10,9.611017071155306e-14,5.48068619811648e-07,2.7957988523428516e-07,0.0005366547865447956,0.0006205083539046428,0.0001471747570397787,1.2634715368034373e-08,9.360877623632999e-07,6.999777030978865e-05,0.008413735249857552,9.51954376946187e-06,0.000708429758360821,2.569688134122749e-07,5.41153240059931e-06,7.262616972833072e-05,2.7465641080566285e-09,8.664387982272003e-09,2.4915606672287122e-05,3.88590491993166e-05,2.1834063613629976e-05,1.0962419763688497e-08,4.081059295206496e-09,1.523523552313393e-07,8.606666399458859e-05,3.467558183475833e-12,4.685446000974215e-13,4.75290865675138e-09,2.944919934959601e-10,2.0602187099541785e-08,5.484651663405739e-07,6.539079905648324e-11
0.0002698180420628323,0.17720989189475406,3.76,0.0,0.7002466813506433,0.9902008740627835,0.00901111632488179,0.0,1.4178717685965417e-06,0.0013980770227986622,6.7427622027275e-07,0.0004594986558712547,2.007688880606188e-10,9.608994206721439e-14,5.484237001503181e-07,2.7955100348425337e-07,0.0005462312663724836,0.00063028979846491,0.00014749402336358572,1.2634555389920448e-08,9.370514242054879e-07,7.004618334639931e-05,0.00859029371103036,9.823011786134803e-06,0.0007256077224705784,2.6344068105257715e-07,5.540193718618294e-06,7.450025677727381e-05,2.74846241639586e-09,8.88087684835019e-09,2.5254120745475375e-05,3.9121015643341366e-05,2.2642351022648002e-05,1.098232393587023e-08,4.17809033100784e-09,1.542896509186113e-07,8.604994502381013e-05,3.5499585878093837e-12,4.807024309557214e-13,4.8763544774160864e-09,3.02337779090596e-10,2.1138834924725567e-08,5.741537449096882e-07,6.708102875684082e-11
0.0002740117345870264,0.17721015436424492,3.76,0.0,0.7000199800443662,0.9900083798770477,0.009197559724855505,0.0,1.4195141006534777e-06,0.0014212362108549724,6.742662001800632e-07,0.0004598780483009597,2.00726588641539e-10,9.606969470801188e-14,5.48761808415527e-07,2.795223810438393e-07,0.0005558080612385074,0.0006400703476722913,0.00014779343602945656,1.2634413035583267e-08,9.379666601274242e-07,7.009039663031671e-05,0.008766972512039267,1.0130840494698111e-05,0.0007428069854657778,2.699210957065413e-07,5.669321201908182e-06,7.638208603079151e-05,2.7501962568279544e-09,9.097567457041608e-09,2.5584800808777883e-05,3.9370215050425686e-05,2.3461414770081248e-05,1.1000940732029068e-08,4.275436381148827e-09,1.561977888517678e-07,8.603321698998691e-05,3.6326265358762615e-12,4.929071906287621e-13,5.000231000732059e-09,3.1021319984080686e-10,2.1677835025694924e-08,6.005141773719369e-07,6.877804803579442e-11
0.00027820542711122053,0.17721041719614292,3.76,0.0,0.699793136584254,0.9898157908979399,0.009384151716121412,0.0,1.421066924229381e-06,0.0014444114943580038,6.742561167834467e-07,0.0004602317124218201,2.0068425170425858e-10,9.604942947525332e-14,5.490839133406165e-07,2.794940091650556e-07,0.0005653848722579673,0.0006498500035244316,0.0001480741124224147,1.2634287908188329e-08,9.388363007481883e-07,7.013065356024052e-05,0.008943761407544812,1.0442997114917295e-05,0.0007600255432632043,2.764093209986741e-07,5.798918131544294e-06,7.827146367424505e-05,2.751775156972068e-09,9.314434839385086e-09,2.590776981641126e-05,3.960711868723491e-05,2.4291004264405003e-05,1.1018342227559505e-08,4.373099689502404e-09,1.580770395017335e-07,8.601648071845152e-05,3.715563935859992e-12,5.05157530303833e-13,5.1245227698620024e-09,3.1811728595132397e-10,2.22191274679717e-08,6.275488250883809e-07,7.048166248650407e-11
0.00028239911963541466,0.17721068039472931,3.76,0.0,0.6995661632362753,0.9896231160770906,0.009570880666727231,0.0,1.422535031785086e-06,0.00146760236419285,6.742459695690099e-07,0.00046056110811786954,2.0064187893058913e-10,9.602914717087967e-14,5.493909156723054e-07,2.7946587990417414e-07,0.0005749614177751765,0.0006596287681262152,0.00014833710931285652,1.2634179649887356e-08,9.396629716999862e-07,7.016717992855602e-05,0.009120650741819248,1.0759448663072455e-05,0.0007772615041314617,2.829046651193543e-07,5.928987894593222e-06,8.016820589850075e-05,2.7532079557779943e-09,9.5314555503766e-09,2.622315360897238e-05,3.983219000260318e-05,2.513087292711621e-05,1.1034595340242627e-08,4.471082599463214e-09,1.5992767944746146e-07,8.599973698711369e-05,3.798772779408066e-12,5.174521709152601e-13,5.249215401854426e-09,3.2604913492232035e-10,2.276265663989565e-08,6.552599644735502e-07,7.219169158381336e-11
0.0002865928121596088,0.17721094396339668,3.76,0.0,0.699339071603324,0.9894303638597334,0.009757735568474982,0.0,1.4239229064607405e-06,0.0014908083313410854,6.742357580567047e-07,0.0004608675923981818,2.0059947193034813e-10,9.600884855858383e-14,5.496836543093076e-07,2.7943798597047054e-07,0.0005845374321728241,0.0006694066436868347,0.00014858342579808007,1.2634087934280873e-08,9.40449113285167e-07,7.020018560928791e-05,0.009297631406679722,1.1080161979114448e-05,0.0007945130810022295,2.8940647788650916e-07,6.059533930958473e-06,8.207213821039304e-05,2.754502869530731e-09,9.748607568341096e-09,2.6531080379781526e-05,4.00458837440172e-05,2.5980778276939235e-05,1.1049762554187143e-08,4.569387510564249e-09,1.6174999056197724e-07,8.598298652987929e-05,3.882255104933492e-12,5.297898981973744e-13,5.37429551132188e-09,3.3400790568718633e-10,2.3308370891901296e-08,6.836497928602615e-07,7.390796752433644e-11
0.0002907865046838029,0.17721120790476236,3.76,0.0,0.6991118726677392,0.9892375422201922,0.0099447059972105,0.0,1.4252347492064254e-06,0.0015140289258917415,6.74225481916134e-07,0.00046115242909894447,2.005570322308783e-10,9.59885343678438e-14,5.499629119244904e-07,2.794103206787487e-07,0.000594112664788053,0.0006791836325163803,0.00014881400614639455,1.2634012463675854e-08,9.411969979082572e-07,7.022986605453873e-05,0.009474694803413085,1.1405103753222404e-05,0.0008117785844863069,2.9591414794001717e-07,6.190559688023063e-06,8.398309480843897e-05,2.7556675501431042e-09,9.965870199835839e-09,2.6831680197398116e-05,4.024864520603113e-05,2.684048199777185e-05,1.106390231927356e-08,4.668016841411113e-09,1.635442592740194e-07,8.596623003973181e-05,3.9660129663017145e-12,5.421695592149532e-13,5.499750640764751e-09,3.419928144252753e-10,2.385622220128851e-08,7.127204339584792e-07,7.563033415795881e-11
0.00029498019720799703,0.17721147222076541,3.76,0.0,0.6988845768301181,0.9890446586939958,0.010131782076561862,0.0,1.4264745045174373e-06,0.001537263696131273,6.742151408748296e-07,0.0004614167974937615,2.0051456129032778e-10,9.596820529582549e-14,5.502294200297544e-07,2.7938287792952015e-07,0.0006036868789241663,0.0006889597370224143,0.0001490297425407919,1.263395296787173e-08,9.419087456377024e-07,7.025640362845133e-05,0.009651832808248727,1.1734240551750561e-05,0.0008290564165178894,3.024271004163724e-07,6.322068582210773e-06,8.590091801672313e-05,2.756709137541194e-09,1.0183223998968709e-08,2.7125084578620375e-05,4.0440909599488225e-05,2.7709749992071836e-05,1.107706912987151e-08,4.766972998199008e-09,1.653107758974762e-07,8.594946817151863e-05,4.0500484061942705e-12,5.545900585252353e-13,5.6255692009866364e-09,3.5000313142365437e-10,2.440616586980001e-08,7.424739429379703e-07,7.735864601114959e-11
0.00029917388973219115,0.1772117369127526,3.76,0.0,0.698657193944819,0.9888517204070069,0.010318954444754292,0.0,1.427645880859407e-06,0.0015605122077038311,6.742047346367289e-07,0.00046166179994697523,2.0047206050915397e-10,9.594786200665184e-14,5.504838632701297e-07,2.7935565206798534e-07,0.0006132598509479164,0.0006987349597065225,0.00014923147772017464,1.263390919735256e-08,9.425863380073807e-07,7.027996879120117e-05,0.009829037740985275,1.2067538842550467e-05,0.0008463450645592824,3.0894479481320937e-07,6.454063966645238e-06,8.782545776981598e-05,2.7576343060100208e-09,1.0400650693621838e-08,2.7411426106449782e-05,4.062310153104807e-05,2.8588352421209628e-05,1.1089314138509609e-08,4.866258348156046e-09,1.6704983402135816e-07,8.593270154448989e-05,4.134363433643048e-12,5.670503541407599e-13,5.75174041039937e-09,3.580381758871631e-10,2.495816024573208e-08,7.729123111631796e-07,7.909276739056404e-11
