Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229)
2.578931605705429e-06,0.6963230389581571,3.76,0.0,0.5979526676488433,0.8340510828681348,0.04771288273349283,0.0,0.0005301803566829885,0.31427404025605843,0.009242928493823112,0.13692083120450227,2.2423497149017285e-10,1.198354365021736e-10,0.0032764083204160467,0.0008122979621028362,0.11149300880119115,0.11796476957541516,0.0004366104379005405,0.00013223729320576788,0.001566021040979351,1.4006080468766602e-05,0.02831616915891954,0.0011625258922222522,0.0024981966501092527,3.077510992687267e-05,0.025837295147407,0.014944255293881924,3.3398928838564686e-06,1.1344150960433112e-09,0.004957017915588012,1.6308212329698315e-05,0.00433726981135294,2.390396147158994e-05,2.781246971467391e-06,0.03833873568504836,0.002924543508935137,1.588435288054085e-07,2.7481333067127025e-09,1.4261180431044049e-05,2.0164332774065735e-06,2.5115211404854688e-05,0.0007294253573642446,2.6333163613249365e-10,9.771131264258742e-09,8.901310140463468e-08,3.103442083644106e-08,4.910534363302698e-10,6.0938090774912814e-06,5.157818206771043e-10,2.462913881213732e-06,8.564981656059588e-05,2.174012193677902e-05,2.4125320368748156e-06,0.00010904170458833527,3.3564702971714167e-06,3.2673280289178415e-07,4.718157774898537e-10,2.152008259892958e-05,8.982108398376713e-10,6.900722834797812e-09,5.83650911755632e-16,7.514279345198168e-05,0.0003423100593762959,8.591248180485369e-09,2.7192842580694184e-08,1.820441751106278e-06,3.5082043768885494e-14,1.0497016013175646e-07,1.336671486427706e-09,8.798323350763173e-14,3.3809357071797184e-09,4.259928176466694e-07,1.293115496841237e-09,6.4505554393213985e-06,4.117620628483328e-08,1.049248596931371e-11
2.5968622472019564e-06,0.6965077386203877,3.76,0.0,0.595834791677353,0.8330616795505402,0.04808789859286849,0.0,0.000531492758807089,0.3161113313422711,0.00921684174199211,0.13705467088355047,2.2328076466175695e-10,1.193240381006064e-10,0.003283750086728558,0.0008086096740330005,0.11210499123646955,0.11856258343013384,0.0004348882501598623,0.00013154916544661104,0.0015675897225931475,1.399960306735252e-05,0.028612733835848305,0.0011629126009421737,0.0025148274700206256,3.1038757847563536e-05,0.026136395755358876,0.015137786378004664,3.33826897109092e-06,1.1424799273478431e-09,0.0050070517583763645,1.618992041699882e-05,0.004412854802972587,2.3952795150533433e-05,2.809766702693848e-06,0.03856888296747853,0.0029210741563197406,1.60465409104053e-07,2.780687644099401e-09,1.4444046422643198e-05,2.044842064102286e-06,2.543131835712885e-05,0.0007413238172692389,2.6626067324528923e-10,9.961102168461344e-09,9.063453593076283e-08,3.1600039394404144e-08,4.99529147509428e-10,6.220445080230703e-06,5.190414294174418e-10,2.486378756160166e-06,8.624016358820002e-05,2.1903606285181747e-05,2.429024951328151e-06,0.00011044025337066163,3.381492388048311e-06,3.281782679738839e-07,4.743547687923661e-10,2.1884424892280118e-05,9.042602351560672e-10,6.913089838907965e-09,5.902804697801199e-16,7.549460405455615e-05,0.0003491315177943247,8.61909136792752e-09,2.7740152806974385e-08,1.8495650258095525e-06,3.5270795371815476e-14,1.0753065922990995e-07,1.335037925667214e-09,8.999894572921155e-14,3.4705270078275604e-09,4.377258533300882e-07,1.3055485174173686e-09,6.406212057854455e-06,4.130303440046018e-08,1.0567525959739483e-11
2.6147928886984837e-06,0.6966918815569589,3.76,0.0,0.5937251820049415,0.8320747386821473,0.04846238644917338,0.0,0.0005327997848316563,0.31794431452208416,0.009190933793959383,0.13718226150927873,2.2233372046837114e-10,1.1881646522615475e-10,0.0032910794847965585,0.0008049563778583437,0.11271455263075691,0.11915783154175394,0.00043317807355109695,0.0001308689500054873,0.0015691191682870682,1.399250843340001e-05,0.028909367326745802,0.001163268856223352,0.002531192088681622,3.129947498778397e-05,0.026436405042149655,0.015331442002695447,3.3364997944088146e-06,1.1504140090287084e-09,0.005056984413815563,1.6072571224765752e-05,0.004489135327612815,2.399950593871801e-05,2.838307160301802e-06,0.038797775955598614,0.0029176134384039016,1.6208843171086458e-07,2.813190245600711e-09,1.4627077038558801e-05,2.0733400033279174e-06,2.5748167977808338e-05,0.0007533307596520765,2.6918908843139244e-10,1.015316617667702e-08,9.227442027627819e-08,3.217199174581384e-08,5.080795564808667e-10,6.348649496202627e-06,5.222857861276431e-10,2.5099432187031654e-06,8.68289567769636e-05,2.2066561985441742e-05,2.445438707133756e-06,0.00011183288648448319,3.4064327713357017e-06,3.296106325341653e-07,4.768710947747498e-10,2.225174641421484e-05,9.102669721912912e-10,6.925536772155382e-09,5.968594393981968e-16,7.584300503828401e-05,0.0003560205004646077,8.646466256616552e-09,2.829294839487191e-08,1.87882245027509e-06,3.54578620560788e-14,1.1013346821008679e-07,1.3334300911402507e-09,9.204421766602936e-14,3.5617123699344216e-09,4.4966494973632693e-07,1.3180267101534034e-09,6.36235204797726e-06,4.142775952757835e-08,1.0642446707602024e-11
2.632723530195011e-06,0.6968754710904799,3.76,0.0,0.5916237909594513,0.8310902523074565,0.048836341787084056,0.0,0.0005341015557973313,0.319773000369975,0.009165201525471154,0.1373037040834964,2.213937309391954e-10,1.1831265972531355e-10,0.003298396369593712,0.0008013374594478518,0.11332170257303589,0.11975053348462308,0.00043148000076050877,0.00013019650402112726,0.0015706100563284847,1.3984809564499656e-05,0.029206056179001252,0.0011635951398371602,0.0025472907350688814,3.155724925348638e-05,0.02673730984268239,0.015525201891592124,3.3345884294914257e-06,1.1582174694940976e-09,0.005106812476024962,1.5956171017091528e-05,0.004566109842614879,2.404412284914234e-05,2.8668668861373824e-06,0.03902541785704111,0.0029141613273156457,1.6371251401673177e-07,2.8456375370820678e-09,1.481024879151683e-05,2.1019242436690198e-06,2.606573276691162e-05,0.0007654460034596688,2.7211659961513074e-10,1.0347322862913081e-08,9.39327885939542e-08,3.275028661388512e-08,5.167043386976598e-10,6.478426057201307e-06,5.255149818786123e-10,2.5336081654463796e-06,8.741615140708766e-05,2.2228992903192558e-05,2.461774026597851e-06,0.00011321937941358665,3.431292080772286e-06,3.3103005292818e-07,4.793649967448282e-10,2.2622040976651134e-05,9.162308530970386e-10,6.938061897393292e-09,6.033868484545928e-16,7.618803340311039e-05,0.0003629768494374297,8.673379139988403e-09,2.8851216707432584e-08,1.9082119597943937e-06,3.56432617637687e-14,1.1277892075048459e-07,1.3318474648047493e-09,9.411920155058426e-14,3.6545047928772892e-09,4.618114922706468e-07,1.330549739857579e-09,6.318967013318654e-06,4.1550411783948925e-08,1.0717249546731924e-11
2.650654171691538e-06,0.6970585104864389,3.76,0.0,0.5895305713727468,0.8301082125543502,0.04920976023799526,0.0,0.000535398190648014,0.32159739926672953,0.009139641878586933,0.1374190981828499,2.2046069000556248e-10,1.1781257938406722e-10,0.003305700601773244,0.0007977523184550288,0.1139264505241035,0.12034070853481367,0.0004297941125114921,0.0001295316878706108,0.0015720630557820039,1.3976519238170526e-05,0.02950278720374645,0.0011638919196829943,0.0025631237348684283,3.18120701100373e-05,0.027039097014649304,0.015719046062118193,3.3325379001177847e-06,1.165890492912284e-09,0.005156532614202366,1.5840725117766478e-05,0.004643776757779625,2.4086674816001797e-05,2.895444432299826e-06,0.039251811952192496,0.0029107177954374942,1.653375739754446e-07,2.8780260176002807e-09,1.499353851665207e-05,2.1305919554463314e-06,2.6383985530617653e-05,0.000777669352047681,2.750429295810435e-10,1.054357147221499e-08,9.560967255308108e-08,3.333493185427852e-08,5.254031587192981e-10,6.609778314152398e-06,5.287292042925227e-10,2.5573744641171285e-06,8.800170391024223e-05,2.2390902940938545e-05,2.478031629889837e-06,0.00011459951549900911,3.4560709536262867e-06,3.324366844364362e-07,4.818367142054804e-10,2.2995302364511212e-05,9.221516898229014e-10,6.950663499424863e-09,6.098617731627738e-16,7.652972545318414e-05,0.0003700004049281968,8.699836195517254e-09,2.941494494981484e-08,1.9377315186020595e-06,3.5827012273412335e-14,1.1546734826853151e-07,1.330289595987973e-09,9.62240469282567e-14,3.748917168380103e-09,4.741668568207814e-07,1.3431172666586577e-09,6.276048751500233e-06,4.1671020665881686e-08,1.0791935813070242e-11
2.6685848131880655e-06,0.6972410029556849,3.76,0.0,0.5874454765716928,0.8291286116310637,0.049582637576813166,0.0,0.0005366898062549931,0.32341752140802954,0.009114251860187378,0.13752854197468825,2.1953449438928212e-10,1.173161608299622e-10,0.0033129920473330006,0.0007942003679816896,0.11452880582062565,0.12092837567630746,0.00042812047812387815,0.00012887436519611644,0.0015734788265782287,1.3967650015027374e-05,0.029799547471943907,0.0011641596504448194,0.0025786915071870278,3.206392853584358e-05,0.027341753440383334,0.015912954824921922,3.330351174500455e-06,1.1734333185912643e-09,0.0052061415717151215,1.572623795597436e-05,0.004722134436449063,2.412719068201621e-05,2.9240383612040003e-06,0.03947696159160617,0.0029072828154271995,1.6696353018194244e-07,2.9103522586874332e-09,1.5176923376329401e-05,2.1593403321710515e-06,2.6702899384272873e-05,0.0007900005933788926,2.779678059475801e-10,1.0741910921472662e-08,9.730510141681565e-08,3.392593448761666e-08,5.34175670445149e-10,6.742709636438408e-06,5.319286329293302e-10,2.5812429539410932e-06,8.858557183592794e-05,2.255229603456074e-05,2.4942122347495266e-06,0.00011597308586441987,3.480770030299241e-06,3.338306812827432e-07,4.842864848260996e-10,2.337152433784796e-05,9.280293012481606e-10,6.963339900380035e-09,6.162833358382671e-16,7.686811681459056e-05,0.00037709100540444824,8.725843487377227e-09,2.99841201774707e-08,1.9673791301284236e-06,3.600913126726128e-14,1.1819907987287117e-07,1.3287561262276823e-09,9.835890062428131e-14,3.8449622780323554e-09,4.867324099841188e-07,1.3557289463466124e-09,6.233589249309212e-06,4.1789615063396676e-08,1.0866506845888546e-11
2.6865154546845928e-06,0.6974229516550985,3.76,0.0,0.5853684603697025,0.8281514418232112,0.0499549697187888,0.0,0.000537976517483913,0.3252333768130402,0.009089028540445937,0.1376321322325963,2.1861504292698813e-10,1.1682334412219265e-10,0.0033202705778039208,0.0007906810342318073,0.11512877767854199,0.12151355360709398,0.0004264591560591224,0.00012822440269738168,0.0015748580196065956,1.3958214241953011e-05,0.030096324310470695,0.0011643987742254013,0.002593994561296437,3.231281697644131e-05,0.027645266028718914,0.016106908783200903,3.328031171833561e-06,1.1808462380589693e-09,0.005255636165145212,1.561271311079539e-05,0.004801181196580091,2.4165699186698457e-05,2.9526472457599856e-06,0.039700870193525216,0.0029038563602488275,1.685903018160688e-07,2.9426129038999247e-09,1.5360380859615857e-05,2.188166589862253e-06,2.7022447749752757e-05,0.0008024395002270414,2.8089096109523096e-10,1.0942339800413854e-08,9.901910198236469e-08,3.452330067492471e-08,5.430215173412724e-10,6.877223211315107e-06,5.351133703306191e-10,2.605214446020436e-06,8.916771385514506e-05,2.2713176151343177e-05,2.5103165562580895e-06,0.00011733988933647558,3.505389954016791e-06,3.3521219655288966e-07,4.867145444155767e-10,2.375070063385255e-05,9.338635122105765e-10,6.976089457403545e-09,6.226507042796735e-16,7.720324245396779e-05,0.0003842484876957638,8.751406969629244e-09,3.055872930459991e-08,1.997152821694465e-06,3.618963628847065e-14,1.2097444231609284e-07,1.327246608750786e-09,1.0052390671710518e-13,3.942652790828885e-09,4.995095092875729e-07,1.3683844305718925e-09,6.191580677227107e-06,4.1906223278789406e-08,1.0940963985188277e-11
2.70444609618112e-06,0.6976043596889269,3.76,0.0,0.5832994770579573,0.8271766954910059,0.05032675271639854,0.0,0.000539258437209684,0.32704497533252946,0.009063969051394201,0.13772996435246596,2.1770223615188735e-10,1.163340868380693e-10,0.0033275360698271257,0.0007871937561807326,0.11572637519703814,0.1220962607451742,0.0004248101944505457,0.00012758167018576277,0.0015762012767820289,1.3948224055263345e-05,0.030393105298215477,0.0011646097211595273,0.002609033493404749,3.255872930012869e-05,0.0279496217168601,0.016300888831892416,3.3255807629158513e-06,1.1881295923859524e-09,0.005305013283383743,1.550015335450182e-05,0.004880915311818219,2.4202228955461133e-05,2.981269669504088e-06,0.03992354124137021,0.0029004384031122475,1.7021780863156128e-07,2.9748046683185218e-09,1.554388878691006e-05,2.217067968617821e-06,2.7342604360152598e-05,0.0008149858303832096,2.8381213224911365e-10,1.1144856372790832e-08,1.0075169867588128e-07,3.512703575605418e-08,5.519403326829539e-10,7.013322043406442e-06,5.382835685682726e-10,2.6292897237452895e-06,8.974808972147589e-05,2.2873547286319958e-05,2.526345306556768e-06,0.0001186997323599971,3.5299313704325585e-06,3.365813822222398e-07,4.891211268625514e-10,2.4132824968913307e-05,9.396541563761065e-10,6.988910552767864e-09,6.289630921266215e-16,7.753513669598339e-05,0.000391472687065224,8.77653248896671e-09,3.11387591114512e-08,2.027050666040282e-06,3.636854470721533e-14,1.2379375994846215e-07,1.3257605991688313e-09,1.0271920653683938e-13,4.042001260735546e-09,5.124995034191512e-07,1.3810833672184297e-09,6.150015384586365e-06,4.2020873041711944e-08,1.101530857309539e-11
2.7223767376776473e-06,0.6977852301098508,3.76,0.0,0.5812384813973325,0.8262043650664922,0.05069798275626851,0.0,0.0005405356763868518,0.3288523266570356,0.009039070585437159,0.13782213236807436,2.1679597697019274e-10,1.158483354024571e-10,0.003334788405441849,0.0007837379852371073,0.11632160736168727,0.12267651523446312,0.00042317363161880516,0.0001269460403438324,0.001577509231143134,1.393769138374374e-05,0.03068987826219971,0.0011647929100000926,0.002623808983470248,3.2801660753072957e-05,0.028254807472246655,0.016494876156761533,3.323002766639715e-06,1.1952837711887843e-09,0.005354269886662487,1.5388560694586903e-05,0.004961335012559906,2.4236808489372808e-05,3.009904226673745e-06,0.04014497828136164,0.0028970289174618537,1.718459710237695e-07,3.0069243378195086e-09,1.5727425307974698e-05,2.2460417315418216e-06,2.7663343255091298e-05,0.0008276393268692655,2.8673106130031414e-10,1.1349458577730966e-08,1.025029134722119e-07,3.573714421791417e-08,5.609317397816569e-10,7.151008954293511e-06,5.414394054629517e-10,2.6534695431756503e-06,9.03266602807379e-05,2.303341346072796e-05,2.542299194652333e-06,0.00012005242890860788,3.554394927350501e-06,3.3793838907744655e-07,4.915064641267893e-10,2.4517891040527867e-05,9.454010749985313e-10,7.001801597660263e-09,6.352197572296231e-16,7.786383324187084e-05,0.00039876343732531507,8.801225787495352e-09,3.1724196252363676e-08,2.0570707553326286e-06,3.65458737683667e-14,1.2665735467247206e-07,1.3242977417684684e-09,1.0494493864476073e-13,4.143020124283272e-09,5.257037324477516e-07,1.3938254005601881e-09,6.10888589461793e-06,4.2133591527391404e-08,1.1089541951502105e-11
2.7403073791741746e-06,0.6979655659201719,3.76,0.0,0.5791854286099632,0.8252344430508739,0.05106865615617204,0.0,0.0005418083440557196,0.33065544032441035,0.009014330393999067,0.13790872896716708,2.1589617044281832e-10,1.1536603194351515e-10,0.0033420274715771415,0.0007803131849300265,0.11691448304830998,0.12325433495053845,0.00042154949656744386,0.0001263173888248264,0.0015787825069152228,1.3926627951767999e-05,0.030986631273736322,0.0011649487486749838,0.0026383217920727055,3.3041607916905045e-05,0.02856081029441076,0.016688852233356102,3.3202999534023334e-06,1.2023092107243138e-09,0.005403403005655816,1.5277936414194446e-05,0.005042438487006568,2.426946615486345e-05,3.038549522353609e-06,0.04036518492010684,0.002893627877008289,1.7347471001388657e-07,3.0389687685262148e-09,1.5910968907212073e-05,2.275085166804278e-06,2.7984638787189585e-05,0.0008403997181495986,2.8964749492503907e-10,1.1556144031293133e-08,1.042727660230769e-07,3.635362974621413e-08,5.699953522311759e-10,7.290286582188463e-06,5.445809988007862e-10,2.6777546334654133e-06,9.09033874259673e-05,2.3192778718234045e-05,2.5581789261431934e-06,0.00012139780039120415,3.5787812743305753e-06,3.3928336676451583e-07,4.938707861931946e-10,2.4905892529277485e-05,9.51104115212684e-10,7.014761038518225e-09,6.414200004544031e-16,7.818936518632633e-05,0.0004061205708902217,8.825492505435648e-09,3.2315027262261174e-08,2.0872112366148915e-06,3.672164058243531e-14,1.2956554589891522e-07,1.3228576453269132e-09,1.0720123880764456e-13,4.245721698211627e-09,5.39123528056468e-07,1.4066101716351707e-09,6.068184899873946e-06,4.224440537011948e-08,1.1163665464111177e-11
2.758238020670702e-06,0.6981453700729054,3.76,0.0,0.5771402743717012,0.8242669220119755,0.051438769362090145,0.0,0.0005430765474209895,0.3324543257274439,0.008989745786103131,0.13798984550679708,2.150027232589182e-10,1.1488713285551578e-10,0.003349253160451111,0.0007769188305910198,0.1175050110257649,0.12382973750624754,0.00041993780945989825,0.0001256955939713788,0.0015800217196152051,1.39150452822832e-05,0.03128335264463158,0.0011650776348157412,0.002652572757354584,3.327856866433454e-05,0.0288676172168144,0.016882798825875067,3.31747504739923e-06,1.209206391137064e-09,0.0054524097405153375,1.5168281110936867e-05,0.0051242238821981746,2.4300230174567318e-05,3.067204172622004e-06,0.040584164822363,0.0028902352556950954,1.7510394722197877e-07,3.0709348862226094e-09,1.6094498399979387e-05,2.3041955859459184e-06,2.8306465614815234e-05,0.0008532667183507602,2.925611843941063e-10,1.1764910028181002e-08,1.0606127354135336e-07,3.6976495178312964e-08,5.79130774133043e-10,7.431157381711848e-06,5.477084791037775e-10,2.7021456972219264e-06,9.147823411532601e-05,2.3351647123972803e-05,2.573985203066746e-06,0.0001227356755548253,3.6030910624629893e-06,3.4061646368781873e-07,4.962143210634228e-10,2.529682310061149e-05,9.567631320020118e-10,7.0277873467438814e-09,6.475631657693619e-16,7.851176503570434e-05,0.000413543918907133,8.84933818401742e-09,3.291123856474664e-08,2.1174702642555886e-06,3.6895862091350225e-14,1.3251865050410033e-07,1.3214398907950184e-09,1.0948823999255148e-13,4.350118177161256e-09,5.527602137579979e-07,1.4194373183617e-09,6.027905257439481e-06,4.2353340681273514e-08,1.1237680453124723e-11
2.776168662167229e-06,0.6983246454729193,3.76,0.0,0.5751029748040263,0.8233017945818423,0.05180831894535024,0.0,0.0005443403918451601,0.33424899212076803,0.00896531412711088,0.13806557202932393,2.1411554412567484e-10,1.1441159146673089e-10,0.003356465368914223,0.0007735544090651363,0.11809319995974472,0.12440274025715671,0.0004183385820764218,0.0001250805369784767,0.0015812274761086058,1.3902954699860434e-05,0.031580030923444774,0.001165179956256544,0.002666562792024946,3.35125421181147e-05,0.029175215308668612,0.01707669798590716,3.314530724448343e-06,1.2159758352128041e-09,0.005501287259995817,1.5059594734105914e-05,0.005206689305038346,2.4329128618268742e-05,3.0958668046342982e-06,0.04080192170873531,0.002886851027672913,1.767336049118726e-07,3.1028196856445664e-09,1.6277992938668834e-05,2.3333703264627825e-06,2.862879871078429e-05,0.0008662400274760543,2.954718857375886e-10,1.1975753543643598e-08,1.0786845097033602e-07,3.7605742572286214e-08,5.883376003486798e-10,7.573623623751877e-06,5.508220124025053e-10,2.72664341093061e-06,9.205116431786505e-05,2.35100227605586e-05,2.589718723636782e-06,0.00012406589038399508,3.62732494398178e-06,3.4193782708491977e-07,4.985372947034821e-10,2.5690676406729384e-05,9.623779882117e-10,7.040879021429997e-09,6.536486391348236e-16,7.883106472412273e-05,0.0004210333112756763,8.872768267836702e-09,3.351281647761329e-08,2.1478460623747854e-06,3.706855508833638e-14,1.3551698278875268e-07,1.3200441240763288e-09,1.1180607235698146e-13,4.456221631423478e-09,5.666151051289889e-07,1.4323064759335224e-09,5.9880399847870565e-06,4.246042306145492e-08,1.131158826217617e-11
2.7940993036637564e-06,0.6985033949779829,3.76,0.0,0.5730734864670285,0.8223390534543369,0.05217730159981828,0.0,0.0005455999809373927,0.33603944862799867,0.008941032837355993,0.13813599727747689,2.1323454382768407e-10,1.1393935409543457e-10,0.0033636639990280892,0.0007702194184089891,0.11867905841517054,0.12497336030688017,0.0004167518182546865,0.00012447210154771827,0.0015824003747233774,1.389036733357989e-05,0.031876654891783665,0.0011652560915078787,0.002680292880430743,3.3743528607365635e-05,0.029483591676727764,0.017270532051101923,3.3114696132478352e-06,1.222618106682556e-09,0.005550032800485691,1.4951876620427623e-05,0.005289832823298639,2.4356189394743153e-05,3.124536056740307e-06,0.041018459353581935,0.0028834751673213056,1.7836360600116443e-07,3.134620229798938e-09,1.6461432006899912e-05,2.3626067494173025e-06,2.8951613351817115e-05,0.0008793193316305624,2.983793594501034e-10,1.2188671235517619e-08,1.0969431082305317e-07,3.824137314151442e-08,5.976154167218618e-10,7.717687395425017e-06,5.539217278153255e-10,2.7512484252933574e-06,9.262214304285677e-05,2.3667909727833205e-05,2.605380182138852e-06,0.00012538828799697304,3.6514835720965074e-06,3.432476029062919e-07,5.008399310608818e-10,2.608744608823413e-05,9.67948552774613e-10,7.054034590797888e-09,6.596758471005516e-16,7.914729563133386e-05,0.0004285885768108214,8.895788107667724e-09,3.411974722130788e-08,2.1783368397595546e-06,3.723973623114924e-14,1.385608544378996e-07,1.3186699922707048e-09,1.1415486322805417e-13,4.5640440047373175e-09,5.806895100190067e-07,1.4452172768690366e-09,5.948582255282696e-06,4.256567761866329e-08,1.1385390232266969e-11
2.8120299451602836e-06,0.6986816213998508,3.76,0.0,0.5710517663515723,0.8213786913829209,0.052545714139164965,0.0,0.000546855416529036,0.3378257042480363,0.00891689939097675,0.13820120871033223,2.123596347656561e-10,1.1347037638320896e-10,0.003370848957186625,0.0007669133676221221,0.11926259486001632,0.1255416145122659,0.00041517751431190196,0.00012387017413725764,0.0015835410052964735,1.3877294120044435e-05,0.03217321356064486,0.001165306410205932,0.002693764075684699,3.397152962854922e-05,0.029792733467064965,0.017464283643711415,3.308294297958625e-06,1.2291338081002905e-09,0.005598643665160376,1.4845125528374351e-05,0.005373652466617968,2.4381440243410384e-05,3.153210578620828e-06,0.04123378158280053,0.0028801076492358923,1.7999387403512485e-07,3.166333649386915e-09,1.6644795427264855e-05,2.3919022428665607e-06,2.927488513049046e-05,0.000892504303237722,3.0128337076706556e-10,1.2403659446463463e-08,1.1153886341341441e-07,3.888338734828835e-08,6.069638003379281e-10,7.863350600109365e-06,5.570077446808713e-10,2.7759613656668806e-06,9.319113627221131e-05,2.3825312138447728e-05,2.620970268667831e-06,0.00012670271853892527,3.675567600596667e-06,3.445459359224589e-07,5.031224520047237e-10,2.6487125775940287e-05,9.734747016528121e-10,7.067252612369721e-09,6.656442565250923e-16,7.946048859789763e-05,0.00043620954320507045,8.918402962810405e-09,3.473201692284996e-08,2.2089409042787012e-06,3.74094220124067e-14,1.416505744824795e-07,1.3173171096848044e-09,1.1653473709570545e-13,4.673597112143372e-09,5.949847287878389e-07,1.4581693514403032e-09,5.9095253943325285e-06,4.2669128978644104e-08,1.1459087705777214e-11
2.829960586656811e-06,0.6988593275052639,3.76,0.0,0.5690377718728071,0.8204207011784693,0.052913553494174634,0.0,0.0005481067987802105,0.3396077678618111,0.008892911314585798,0.13826129251806707,2.1149073109172934e-10,1.1300461603211536e-10,0.003378020154964954,0.0007636357763561825,0.11984381766723043,0.12610751948847673,0.0004136156594525244,0.00012327464351926193,0.0015846499493015077,1.3863745806179598e-05,0.0324696961667925,0.0011653312735405504,0.0027069774968601756,3.419654780250443e-05,0.03010262786681835,0.017657935669085606,3.305007317336788e-06,1.2355235789693416e-09,0.005647117223004661,1.4739339671150364e-05,0.005458146227479376,2.4404908727231337e-05,3.181889031382637e-06,0.041447892271874086,0.00287674844819985,1.8162433321000732e-07,3.1979571420213077e-09,1.6828063352414324e-05,2.421254218276203e-06,2.9598589940249355e-05,0.000905794601269612,3.0418368926940154e-10,1.26207142063117e-08,1.1340211661872162e-07,3.953178480703553e-08,6.163823197389515e-10,8.010614957580314e-06,5.600802132972418e-10,2.8007828323780333e-06,9.375811100651868e-05,2.3982234118525773e-05,2.6364896690754975e-06,0.00012800903907257637,3.6995776837469752e-06,3.4583296956511655e-07,5.053850773539098e-10,2.6889709092395224e-05,9.789563185460552e-10,7.080531665646821e-09,6.715533737981277e-16,7.977067394280144e-05,0.0004438960372567428,8.94061800376676e-09,3.534961162535728e-08,2.2396565069078193e-06,3.7577628767315246e-14,1.4478644926174776e-07,1.3159851279531111e-09,1.1894581560778602e-13,4.784892637883854e-09,6.095020545052595e-07,1.4711623276494548e-09,5.870862874999506e-06,4.277080130356453e-08,1.1532682021012538e-11
2.847891228153338e-06,0.6990365160170084,3.76,0.0,0.5670314608625003,0.8194650757072135,0.05328081671013183,0.0,0.0005493542261309655,0.3413856482379771,0.008869066186203275,0.13831633363796322,2.1062774888758746e-10,1.1254202427181862e-10,0.0033851775079128178,0.0007603861746675496,0.12042273511872205,0.12667109161392787,0.00041206623615787396,0.00012268540115632174,0.0015857277798788335,1.3849732952207835e-05,0.03276609216918739,0.0011653310346584251,0.0027199343262408445,3.4418586837721654e-05,0.03041326210591516,0.017851471314032134,3.301611165010915e-06,1.2417880946631553e-09,0.005695450907999022,1.463451674830353e-05,0.005543312062184933,2.4426622225197913e-05,3.2105700876528572e-06,0.04166079534372705,0.0028733975391937094,1.8325490839385028e-07,3.22948797155118e-09,1.7011216275620253e-05,2.450660115330646e-06,2.9922703992243372e-05,0.0009191898714640717,3.070800892623325e-10,1.2839831234605637e-08,1.1528407620864382e-07,4.018656441833308e-08,6.258705351918731e-10,8.159482004209455e-06,5.631392676961587e-10,2.8257134011845178e-06,9.432303517786088e-05,2.4138679802515432e-05,2.651939064694459e-06,0.0001293071134662619,3.72351447586583e-06,3.471088460883675e-07,5.076280248103821e-10,2.729518965363348e-05,9.843932935460603e-10,7.0938703608017584e-09,6.774027434593565e-16,8.00778814775069e-05,0.0004516478847287265,8.962438314316243e-09,3.5972517289397127e-08,2.2704820547443074e-06,3.774437268457828e-14,1.4796878238758565e-07,1.3146737198577884e-09,1.2138821755692587e-13,4.897942133363329e-09,6.242427731944134e-07,1.4841958317191476e-09,5.832588314537805e-06,4.287071830012062e-08,1.1606174518004513e-11
