Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135)
1.4457483714414198e-05,0.08005398551949547,3.76,0.0,0.799161812746479,0.9882823420236554,0.008301017759685496,0.0,6.620946164824844e-06,0.006093965562760485,1.783987757067812e-05,0.0025947922960145343,9.796330005358087e-11,1.2815375335345592e-12,7.716382217554683e-06,9.970156090506857e-06,0.0021556191506551846,0.0028917526119446976,0.0005323869493269237,3.210987218859134e-07,8.373992694334804e-06,0.0001531790850384002,0.007135584994889561,0.00010920544829245975,0.0019127604852760126,2.297850297473956e-06,6.363928163527019e-05,0.00020589557771752296,2.949642200540318e-08,3.45242091269926e-08,8.214606997261829e-05,8.651698568226774e-05,4.407101318380264e-05,1.4236675428136195e-07,1.8488226980425394e-07,6.859058967362869e-06,0.0002546552012914057,5.324079147258395e-10,6.447343195855026e-12,1.3593715035513304e-07,6.588062600436888e-09,2.0695055003484796e-07,4.305172290154631e-06,4.0556059079711625e-10,1.720934728011069e-10,3.736255396745057e-10,1.6812477005434286e-10,5.4274757662125135e-15,1.0038358681684251e-08,1.964710408624776e-12,8.01016236501067e-11,5.0920686021178645e-08,1.1777444705678242e-10,3.231940256614012e-09,1.3546298150655512e-06,1.0991719719631298e-11,8.116735989807163e-10,2.380874561078027e-10,3.176439313908813e-08,5.6576599233633435e-12,1.817261805150178e-12,5.067088838646685e-17,7.903990878010473e-08,1.4108417604427154e-09,5.487288399618084e-09,5.444875178020888e-16,2.853848720276876e-14,3.136239035474844e-15,4.2194949408304744e-11,1.8960919993561077e-11
1.4609528289031441e-05,0.08005441816590396,3.76,0.0,0.7989402764257246,0.9881339228371319,0.00842450998894045,0.0,6.630572362442709e-06,0.006160959018181178,1.7837819300913194e-05,0.0025972262646510296,9.793675958066087e-11,1.2811903187146236e-12,7.720207160705335e-06,9.967485391715392e-06,0.002180266034921967,0.0029221144384061616,0.000533565732470965,3.210085946956189e-07,8.382408856233942e-06,0.0001532997730412781,0.007242295304634901,0.00011084514624350224,0.0019467033986001634,2.342831155879422e-06,6.503840363608214e-05,0.00020999964831440698,2.9519517553084798e-08,3.519467251041618e-08,8.320771188397664e-05,8.705678147102265e-05,4.529536068802264e-05,1.426448402934919e-07,1.8891206634241642e-07,6.925182819779726e-06,0.00025461695745586854,5.43996556571012e-10,6.5791965323920815e-12,1.3784546782109923e-07,6.704103144621688e-09,2.1018478005297277e-07,4.4186962881250574e-06,4.118351509979833e-10,1.7844744174497e-10,3.8388301702364873e-10,1.726757174082593e-10,5.576356466713712e-15,1.0427127147195333e-08,1.9710903916415985e-12,8.189733449452437e-11,5.143579427558728e-08,1.1982745757046598e-10,3.2920739005426054e-09,1.4008592339221887e-06,1.1162877513031606e-11,8.218909830597846e-10,2.4248465304570063e-10,3.257118789080962e-08,5.776717364850312e-12,1.8373071636420973e-12,5.2391987771488784e-17,8.035254757218792e-08,1.4561916613249397e-09,5.5776979623418094e-09,5.621166487239667e-16,2.943467959088985e-14,3.1941547266994833e-15,4.3849301421938516e-11,1.895979741754977e-11
1.4761572863648684e-05,0.08005485076486918,3.76,0.0,0.7987186386728885,0.9879854526357101,0.008548142680277307,0.0,6.639861879085956e-06,0.006227983046483127,1.7835762543383967e-05,0.0025995342928194273,9.791022607956409e-11,1.2808431952551713e-12,7.723912019910602e-06,9.96485011908078e-06,0.002204909181519964,0.0029524699103582173,0.0005347039035891349,3.209197960169712e-07,8.390523636965993e-06,0.00015341293857250177,0.007349097243986131,0.00011248814477248968,0.0019806868537876865,2.3879240303570872e-06,6.644838743898733e-05,0.00021412514147347425,2.9541173103580842e-08,3.586660743019246e-08,8.426018026891321e-05,8.7583082828357e-05,4.653530115561339e-05,1.4290934263414614e-07,1.9297286874789713e-07,6.990835513397693e-06,0.0002545787004736907,5.556741786154861e-10,6.71175077944471e-12,1.3976106664451007e-07,6.8207368524454875e-09,2.134389404460952e-07,4.533991333808722e-06,4.1814677516219875e-10,1.849562476724673e-10,3.943037944665242e-10,1.7729846989261819e-10,5.727560111925501e-15,1.0826252447212184e-08,1.9773184335802833e-12,8.371422844478559e-11,5.19459994709524e-08,1.2189421907949572e-10,3.352616503826964e-09,1.4479366815565404e-06,1.1334649210464825e-11,8.320977770984246e-10,2.469106110566096e-10,3.3386849541743e-08,5.896578160822705e-12,1.857338377976801e-12,5.414425800116026e-17,8.166743207759611e-08,1.5023897125023642e-09,5.668235440851771e-09,5.800777716198242e-16,3.03456613341612e-14,3.2524492294383452e-15,4.554871398047805e-11,1.8958699669307706e-11
1.4913617438265927e-05,0.08005528334221372,3.76,0.0,0.7984969062166124,0.9878369354222238,0.008671909538560653,0.0,6.648827566034512e-06,0.006295037135602145,1.7833707169981607e-05,0.0026017218740401284,9.788369920978975e-11,1.2804961587327784e-12,7.727501724849798e-06,9.962248848497676e-06,0.0022295481960509602,0.0029828190452632886,0.0005358026414851355,3.2083227787123215e-07,8.398350662400746e-06,0.00015351891153607034,0.007455985813848135,0.00011413437348028078,0.002014707563745961,2.4331241408904167e-06,6.7869098657083e-05,0.00021827175842450812,2.956145181761359e-08,3.6539941203998726e-08,8.530341420676876e-05,8.809609376806627e-05,4.7790698831590396e-05,1.4316082761534143e-07,1.9706428333055555e-07,7.056016983874633e-06,0.00025454043137356457,5.674396518841431e-10,6.844995796722298e-12,1.4168388023722733e-07,6.9379555722718294e-09,2.16712789155707e-07,4.651064841388444e-06,4.244949620940269e-10,1.9162167710586259e-10,4.048884965884108e-10,1.8199332412232305e-10,5.881099968678717e-15,1.1235886787525659e-08,1.983403906793294e-12,8.555243251277115e-11,5.245128409660049e-08,1.2397484758363972e-10,3.413570674309111e-09,1.495861688027043e-06,1.150704352001404e-11,8.422941366567253e-10,2.5136550826797514e-10,3.421130366442631e-08,6.0172303018544755e-12,1.8773556231677443e-12,5.592766657764569e-17,8.298450439098405e-08,1.5494411812063148e-09,5.758896718722051e-09,5.983729455211345e-16,3.12714621345918e-14,3.311124890202904e-15,4.729388549725402e-11,1.895762683726951e-11
1.506566201288317e-05,0.08005571592234549,3.76,0.0,0.7982750855169712,0.9876883750106417,0.00879580450992323,0.0,6.657481741362159e-06,0.0063621207884992405,1.7831653059565534e-05,0.0026037942506061534,9.785717865323908e-11,1.2801492049281106e-12,7.730980988231e-06,9.959680220550755e-06,0.002254182700670912,0.00301316186022448,0.0005368630925680141,3.207459943860526e-07,8.40590292609982e-06,0.00015361800671331809,0.007562956236386631,0.00011578376420058317,0.00204876238128542,2.4784269050115886e-06,6.930040485232189e-05,0.0002224392114315733,2.958041380984697e-08,3.721460436620283e-08,8.633736136112674e-05,8.85960204473147e-05,4.906141713740542e-05,1.4339983793110488e-07,2.0118592129126574e-07,7.1207273046118324e-06,0.0002545021511466027,5.792918606119832e-10,6.97892183348092e-12,1.4361384419681535e-07,7.055751454001845e-09,2.2000609151760903e-07,4.769924130026256e-06,4.308792466963388e-10,1.9844551155769998e-10,4.1563774096351315e-10,1.867605737386311e-10,6.036992002668979e-15,1.1656182808096924e-08,1.9893533235957164e-12,8.741207434356273e-11,5.295163454141059e-08,1.2606945963871655e-10,3.474939076202735e-09,1.5446336801498124e-06,1.1680069262397222e-11,8.524802333364471e-10,2.5584952691231657e-10,3.5044476036799114e-08,6.138661948345141e-12,1.8973594863461388e-12,5.77421772396824e-17,8.43037098629955e-08,1.5973513805959745e-09,5.8496779103232126e-09,6.17004247305681e-16,3.221211300272106e-14,3.370184110888573e-15,4.908551728729669e-11,1.8956579017739842e-11
1.5217706587500412e-05,0.08005614852832472,3.76,0.0,0.7980531827770104,0.9875397750353233,0.008919821771728533,0.0,6.66583621214344e-06,0.006429233522639261,1.78296000976218e-05,0.002605756424686838,9.783066411166241e-11,1.2798023299559014e-12,7.734354314644545e-06,9.957142937602165e-06,0.002278812333358959,0.003043498371998161,0.0005378863715525671,3.2066090170140485e-07,8.413192817438347e-06,0.00015371052443308964,0.0076700039448376785,0.0001174362509156376,0.0020828482932146726,2.523827929164462e-06,7.074217550550472e-05,0.0002266272233467224,2.9598116671366277e-08,3.789053026165182e-08,8.736197755260575e-05,8.908307079222718e-05,5.034731879411758e-05,1.4362689340866516e-07,2.0533739867929996e-07,7.1849666791917765e-06,0.00025446386072450135,5.912297015891045e-10,7.113519510546682e-12,1.455508962206222e-07,7.1741169345669425e-09,2.2331862010667325e-07,4.890576427144347e-06,4.3729916591828466e-10,2.0542952753096054e-10,4.2655213838889583e-10,1.9160050945034374e-10,6.195235757072826e-15,1.2087293578737756e-08,1.9951703969244465e-12,8.9293282122448e-11,5.344704089078037e-08,1.2817817225521944e-10,3.5367244234536065e-09,1.5942519866932012e-06,1.1853735354041466e-11,8.626563318524168e-10,2.6036285282439564e-10,3.588629266589419e-08,6.2608614678197186e-12,1.917350144660374e-12,5.95877501402307e-17,8.562499689335387e-08,1.6461256705293103e-09,5.940575346034185e-09,6.359737720243776e-16,3.316764625349054e-14,3.4296293381573245e-15,5.0924313552985386e-11,1.8955556307751082e-11
1.5369751162117657e-05,0.08005658118192874,3.76,0.0,0.7978312039537778,0.9873911389598014,0.009043955722956874,0.0,6.673902295415353e-06,0.006496374869484161,1.782754817593552e-05,0.002607613169032082,9.780415530585034e-11,1.2794555302152955e-12,7.737626009780872e-06,9.954635760989916e-06,0.002303436747218096,0.003073828597006052,0.0005388735621616649,3.2057695787589274e-07,8.420232148705188e-06,0.00015379675121759867,0.007777124573772546,0.00011909176967505525,0.0021169624146510943,2.569323000085646e-06,7.219428198591404e-05,0.0002308355271782508,2.961461529565802e-08,3.8567654817854535e-08,8.837722634786901e-05,8.955745414380151e-05,5.16482659393838e-05,1.4384249186924592e-07,2.0951833633921606e-07,7.248735434199868e-06,0.00025442556099428555,6.032520877399915e-10,7.248779802085211e-12,1.4749497601926196e-07,7.2930447240319895e-09,2.2665015453733855e-07,5.013028871591611e-06,4.4375425711527885e-10,2.1257549647511863e-10,4.376322930714605e-10,1.965134190280421e-10,6.35584338729433e-15,1.2529372594821018e-08,2.0008641534822628e-12,9.119618448924167e-11,5.3937496729955366e-08,1.3030110269371841e-10,3.5989294736090345e-09,1.6447158433234144e-06,1.2028050791857533e-11,8.728225894002222e-10,2.649056749831671e-10,3.673667980931319e-08,6.383817373453319e-12,1.9373276561127323e-12,6.14643418249453e-17,8.694831673328485e-08,1.6957694581942038e-09,6.031585558427034e-09,6.552836331771695e-16,3.41380954990996e-14,3.4894630608803253e-15,5.281098136980428e-11,1.8954558815990482e-11
1.55217957367349e-05,0.08005701390371389,3.76,0.0,0.7976091547688735,0.9872424700851333,0.009168200974997993,0.0,6.681690839545976e-06,0.006563544374001386,1.7825497192277047e-05,0.002609369037278832,9.777765197608162e-11,1.2791088022365026e-12,7.740800189304498e-06,9.952157508338045e-06,0.002328055609806208,0.0031041525513468165,0.0005398257178282355,3.2049412280441793e-07,8.427032181188853e-06,0.0001538769604041142,0.00788431394980011,0.00012075025851724896,0.0021511019835437763,2.6149080762156006e-06,7.365659752073261e-05,0.00023506386567327756,2.9629961809698004e-08,3.924591683129633e-08,8.938307866459999e-05,9.001938092347357e-05,5.296412023850818e-05,1.4404711001685476e-07,2.1372835986849253e-07,7.312034012415279e-06,0.00025438725281781547,6.15357944984877e-10,7.384694022312249e-12,1.4944602524488647e-07,7.412527801877991e-09,2.300004812450028e-07,5.137288516668452e-06,4.5024409915274423e-10,2.198851847746856e-10,4.4887880307404323e-10,2.014995875664719e-10,6.51883457960411e-15,1.2982573773021522e-08,2.00644091570495e-12,9.312091046161855e-11,5.4422998956076425e-08,1.3243836835977696e-10,3.6615570221377477e-09,1.696024397307138e-06,1.2203024638339419e-11,8.829791411272229e-10,2.6947818509157775e-10,3.759556399493752e-08,6.507518326056045e-12,1.957292680068188e-12,6.337190564061107e-17,8.827362330100848e-08,1.7462881986083408e-09,6.122705269166941e-09,6.749359629411287e-16,3.5123495638467775e-14,3.5496878060918895e-15,5.4746230672192686e-11,1.8953586658940944e-11
1.5673840311352142e-05,0.08005744671307502,3.76,0.0,0.7973870407185351,0.9870937715579,0.00929255234283651,0.0,6.689212244428625e-06,0.0066307415941876694,1.7823447050101597e-05,0.002611028373865236,9.775115387978112e-11,1.278762142850952e-12,7.743880786607291e-06,9.94970705097071e-06,0.0023526686024964707,0.0031344702508071887,0.0005407438623953432,3.204123581352813e-07,8.433603650273626e-06,0.00015395141274306587,0.007991568082689433,0.00012241165739389074,0.0021852643554051655,2.660579280167177e-06,7.512899716436854e-05,0.00023931199091495832,2.9644206233675115e-08,3.9925257571749523e-08,9.037951239258014e-05,9.04690623176773e-05,5.429474298978574e-05,1.4424120416941088e-07,2.1796709957131612e-07,7.374862966349522e-06,0.00025434893700153365,6.275462105059733e-10,7.521253809723516e-12,1.514039874117725e-07,7.532559403303854e-09,2.3336939333887551e-07,5.263362333043855e-06,4.5676827407462016e-10,2.2736035376203863e-10,4.602922605211696e-10,2.0655929752648447e-10,6.68420613713693e-15,1.3447051447088374e-08,2.0119022939741593e-12,9.506758936254839e-11,5.490354759888313e-08,1.345900867815907e-10,3.724609897218208e-09,1.7481767119850493e-06,1.237866600852806e-11,8.931262632263209e-10,2.7408057718212787e-10,3.8462872039172115e-08,6.631953200635508e-12,1.9772454244971825e-12,6.53103919348046e-17,8.960087301120433e-08,1.797687395045322e-09,6.21393137669704e-09,6.949329123543686e-16,3.6123882844099707e-14,3.610306128126197e-15,5.6730774239488674e-11,1.8952639949558e-11
1.5825884885969385e-05,0.08005787962830259,3.76,0.0,0.7971648670832749,0.9869450463777765,0.009417004836616604,0.0,6.69647647985649e-06,0.006697966100607834,1.7821397658261775e-05,0.0026125953235606237,9.772466079018795e-11,1.2784155491716323e-12,7.74687156107803e-06,9.947283311430595e-06,0.0023772754198661075,0.0031647817108726435,0.0005416289908133438,3.203316271854197e-07,8.439956789554215e-06,0.00015402035697283168,0.008098883156898358,0.00012407590809736572,0.002219446998247455,2.7063328912453272e-06,7.661135776774398e-05,0.0002435796639341096,2.9657396287828717e-08,4.0605620434983464e-08,9.136651202995642e-05,9.090670998073391e-05,5.563999522437057e-05,1.4442521103289812e-07,2.2223419039772935e-07,7.43722295211624e-06,0.00025431061430894355,6.398158378312213e-10,7.65845110957008e-12,1.5336880781243802e-07,7.65313300340318e-09,2.3675669041141983e-07,5.391257211574678e-06,4.633263531903914e-10,2.3500275966918546e-10,4.718732516695498e-10,2.116928286376415e-10,6.851967905823248e-15,1.3922960363648764e-08,2.0172570051680396e-12,9.703635075313614e-11,5.537914564691435e-08,1.3675637543223574e-10,3.788090954967019e-09,1.801171771028525e-06,1.2554984058959614e-11,9.032641244339708e-10,2.78713047257678e-10,3.9338531063334955e-08,6.75711101017685e-12,1.997185783872131e-12,6.72797479065228e-17,9.093002461146186e-08,1.8499725993597407e-09,6.305260944849203e-09,7.152766514614864e-16,3.713929454743468e-14,3.671320607620681e-15,5.876532768198089e-11,1.895171881146576e-11
1.5977929460586628e-05,0.08005831266663734,3.76,0.0,0.7969426389370902,0.9867962974047113,0.009541553653568867,0.0,6.703493104486999e-06,0.00676521747594873,1.781934893073303e-05,0.002614073840616346,9.769817249732431e-11,1.2780690183657854e-12,7.749776106251094e-06,9.944885261103833e-06,0.002401875769112182,0.003195086946737616,0.0005424820698323084,3.2025189486848614e-07,8.44610135398014e-06,0.00015408403037145673,0.008206255523491059,0.00012574295419044915,0.002253647487719123,2.7521653377081602e-06,7.810355794764125e-05,0.00024786665433463516,2.9669577131919837e-08,4.1286951379448035e-08,9.23440683341493e-05,9.13325357554019e-05,5.699973780089203e-05,1.4459954855849839e-07,2.2652927189736585e-07,7.4991147236210675e-06,0.00025427228549162995,6.521657934917312e-10,7.796278163175488e-12,1.55340433455265e-07,7.774242317345447e-09,2.40162178307015e-07,5.52097996598698e-06,4.699179549867465e-10,2.4281415361187767e-10,4.836223573880066e-10,2.1690045821598165e-10,7.0221447177290975e-15,1.4410455678043592e-08,2.0225117397955444e-12,9.902732437420454e-11,5.584979888157984e-08,1.389373516113249e-10,3.852003075026929e-09,1.8550084824830164e-06,1.2731987976380584e-11,9.133928111924359e-10,2.833757929676512e-10,4.0222468508522184e-08,6.882980885289374e-12,2.0171144900824973e-12,6.927991802889053e-17,9.22610390286205e-08,1.9031494121916225e-09,6.396691192062171e-09,7.359693694231212e-16,3.816976942190749e-14,3.7327338505219525e-15,6.085060942705658e-11,1.895082337734867e-11
1.612997403520387e-05,0.08005874584432239,3.76,0.0,0.796720361156264,0.9866475273658243,0.009666194170285827,0.0,6.710271284261391e-06,0.006832495314588603,1.7817300786351347e-05,0.002615467697544872,9.767168880611662e-11,1.2777225478657866e-12,7.752597856461435e-06,9.942511917940991e-06,0.002426469369493476,0.003225385973315313,0.000543304038688454,3.2017312762284927e-07,8.452046642067483e-06,0.00015414265928604827,0.008313681692427157,0.00012741274093871843,0.002287863502436602,2.798073190248148e-06,7.960547805621645e-05,0.00025217273993296787,2.968079219218045e-08,4.1969198579683e-08,9.331217798779772e-05,9.174675141043954e-05,5.837383149503673e-05,1.4476461665425267e-07,2.3085198817295395e-07,7.560539127051034e-06,0.0002542339512495018,6.645950536108482e-10,7.934727494658343e-12,1.5731881299381628e-07,7.895881288336841e-09,2.435856689858251e-07,5.652537335456467e-06,4.765427055153623e-10,2.5079628161875257e-10,4.95540153364655e-10,2.2218246123530018e-10,7.194730711977484e-15,1.490969295019665e-08,2.0276657147217574e-12,1.0104064009088674e-10,5.631551572013146e-08,1.4113313249849347e-10,3.916349156529797e-09,1.909685682611187e-06,1.2909686967602454e-11,9.235126027911149e-10,2.8806901330449163e-10,4.111461214949817e-08,7.009552181375549e-12,2.0370318304719323e-12,7.131084431037898e-17,9.359387922938638e-08,1.95722348312715e-09,6.488219481166098e-09,7.570132745914615e-16,3.921534736382563e-14,3.7945484763634975e-15,6.298734070544422e-11,1.894995377175056e-11
1.6282018609821113e-05,0.08005917917665363,3.76,0.0,0.7964980384277686,0.986498738861922,0.00979092193533449,0.0,6.716819808395732e-06,0.006899799222181203,1.7815253148562793e-05,0.002616780493539028,9.764520953444784e-11,1.277376135404617e-12,7.75534009415052e-06,9.940162344273532e-06,0.0024510559517975793,0.0032556788052470944,0.0005440958097842191,3.2009529333487324e-07,8.45780151719381e-06,0.000154196459640382,0.00842115832521011,0.0001290852152458814,0.0023220928195061565,2.8440531556443816e-06,8.111700015070142e-05,0.0002564977064114108,2.9691082995651628e-08,4.2652311900816674e-08,9.427084327878186e-05,9.214956839453038e-05,5.9762137084308634e-05,1.4492079786472004e-07,2.3520198781304776e-07,7.621497095647372e-06,0.00025419561223761095,6.771026108521918e-10,8.073791893534232e-12,1.5930389664455777e-07,8.018044068250115e-09,2.4702698035123736e-07,5.7859359871112884e-06,4.832002056164639e-10,2.58950884579284e-10,5.076272100205595e-10,2.2753911009619856e-10,7.369731623335304e-15,1.5420828140518055e-08,2.0327272359585525e-12,1.0307642784064442e-10,5.6776307063300804e-08,1.4334383501956258e-10,3.981132114443747e-09,1.9652021395496694e-06,1.308809025183592e-11,9.336236956779466e-10,2.927929083254083e-10,4.2014890107090614e-08,7.136814391751466e-12,2.056937481822009e-12,7.337246599013421e-17,9.492851008654133e-08,2.012200510801107e-09,6.5798433100427276e-09,7.784105945572025e-16,4.027606947295491e-14,3.856767118168345e-15,6.517624553757504e-11,1.8949110128595996e-11
1.6434063184438356e-05,0.08005961267802722,3.76,0.0,0.796275675257293,0.9863499343736463,0.009915732662189826,0.0,6.723147105842857e-06,0.006967128815254382,1.7813205945184816e-05,0.0026180156625388398,9.761873451444125e-11,1.2770297786890548e-12,7.75800595742996e-06,9.937835644730328e-06,0.002475635257831874,0.0032859654569114636,0.0005448582693605838,3.200183612764839e-07,8.46337442798457e-06,0.00015424563742103467,0.008528682227878974,0.00013076032559097695,0.0023563333102306076,2.8901020697650887e-06,8.263800796333948e-05,0.0002608413469844448,2.9700488638539038e-08,4.3336243491612575e-08,9.522007179334831e-05,9.254119760592054e-05,6.116451542817249e-05,1.4506845816254264e-07,2.395789238428739e-07,7.681989644755068e-06,0.00025415726911347426,6.896874712693935e-10,8.213464406558048e-12,1.612956361345915e-07,8.140725022312214e-09,2.504859360048083e-07,5.9211825184012925e-06,4.89890108341353e-10,2.6727969821850265e-10,5.198840930374236e-10,2.329706750083907e-10,7.547179107974221e-15,1.5944017605842535e-08,2.0377041063380098e-12,1.0513481758993185e-10,5.723218614953471e-08,1.455695756823293e-10,4.046354876206977e-09,2.0215565567799664e-06,1.3267207052502598e-11,9.437261180585694e-10,2.9754767890640294e-10,4.2923230859153314e-08,7.264757086839282e-12,2.076832236020486e-12,7.546471996451887e-17,9.626489825094118e-08,2.068086242881452e-09,6.6715603028513e-09,8.00163576170667e-16,4.135197803198353e-14,3.919392425142919e-15,6.741805072005172e-11,1.8948292593802094e-11
1.65861077590556e-05,0.0800600463619854,3.76,0.0,0.7960532759769139,0.9862011162674146,0.010040622222475044,0.0,6.729261262175856e-06,0.007034483720823581,1.7811159108178567e-05,0.002619176480953305,9.759226359129674e-11,1.2766834756454456e-12,7.76059844567031e-06,9.935530964241462e-06,0.0025002070399375164,0.0033162459424326877,0.0005455922781604793,3.1994230204371196e-07,8.468773427839297e-06,0.0001542903891428296,0.008636250344326317,0.00013243802196798827,0.002390582935995175,2.9362168919236114e-06,8.416838687166141e-05,0.00026520346207807235,2.9709046803967476e-08,4.4020947547549686e-08,9.615987612305698e-05,9.2921849177145e-05,6.258082754377861e-05,1.4520794763992583e-07,2.439824536807255e-07,7.742017867129674e-06,0.00025411892248738103,7.023486484054236e-10,8.353738327399275e-12,1.6329398464209227e-07,8.263918720215412e-09,2.5396236512123644e-07,6.058283459370388e-06,4.966120833936471e-10,2.7578445314677985e-10,5.323113636162331e-10,2.3847742414017827e-10,7.727065205775986e-15,1.647941809540427e-08,2.0425928227007183e-12,1.0721593929301535e-10,5.768316841834729e-08,1.4781047069100045e-10,4.112020378641709e-09,2.0787475764248653e-06,1.344704658909071e-11,9.538201370313862e-10,3.0233352651392133e-10,4.383956325095887e-08,7.393370074372361e-12,2.096716533790273e-12,7.758754116442249e-17,9.760301203808867e-08,2.124886476025053e-09,6.763368201582184e-09,8.222744855369112e-16,4.2443116483699784e-14,3.982427049548401e-15,6.971348581221576e-11,1.8947501300147586e-11
1.673815233367284e-05,0.0800604802412601,3.76,0.0,0.7958308447524141,0.9860522868010234,0.01016558663949978,0.0,6.73517003356004e-06,0.0071018635760194465,1.7809112573431942e-05,0.002620266075051355,9.756579662072884e-11,1.2763372245470524e-12,7.763120425809466e-06,9.933247486126959e-06,0.0025247710605257067,0.0033465202756890362,0.0005462986720834785,3.1986708748704176e-07,8.474006193620563e-06,0.000154330902294298,0.008743859749931835,0.00013411825582836947,0.00242483974432701,2.9823946996609927e-06,8.570802386910769e-05,0.00026958385902232284,2.9716793700285684e-08,4.4706379538551775e-08,9.709027358475466e-05,9.329173227422506e-05,6.40109346774627e-05,1.4533960110224705e-07,2.484122390651776e-07,7.801582928484487e-06,0.00025408057291823765,7.15085172433632e-10,8.494607178601384e-12,1.6529889671345797e-07,8.387619910924961e-09,2.5745610230376436e-07,6.197245274874562e-06,5.033657571984946e-10,2.8446687480593483e-10,5.449095781773814e-10,2.440596231968205e-10,7.909388953198832e-15,1.7027186746849544e-08,2.0474009649075424e-12,1.0931992285218859e-10,5.812927137776467e-08,1.5006663588936113e-10,4.178131565205927e-09,2.1367737823866684e-06,1.3627618072107186e-11,9.639059986899035e-10,3.0715065299251655e-10,4.4763816504508246e-08,7.522643312599188e-12,2.1165897744092216e-12,7.97408620647053e-17,9.894282132048525e-08,2.1826070558242578e-09,6.85526485840619e-09,8.447456079898066e-16,4.3549529408702616e-14,4.045873646565774e-15,7.206328312285074e-11,1.894673638767547e-11
1.6890196908290084e-05,0.08006091432781456,3.76,0.0,0.7956083855902751,0.985903448128892,0.010290622082081414,0.0,6.740880860603236e-06,0.00716926802772887,1.7807066280553194e-05,0.002621287428031769,9.753933347027454e-11,1.2759910235584828e-12,7.765574639514007e-06,9.930984430279044e-06,0.00254932709163495,0.0033767884703206725,0.000546978262830809,3.197926906573409e-07,8.479080043504656e-06,0.0001543673557635123,0.008851507645497742,0.00013580098002512103,0.002459101865122871,3.0286326823864184e-06,8.725680753599014e-05,0.00027398235175573433,2.972376315818986e-08,4.539249694675019e-08,9.801128595201221e-05,9.365105490971462e-05,6.545469837220635e-05,1.4546373876943813e-07,2.528679460030533e-07,7.860686063276579e-06,0.00025404222098305494,7.278960878838413e-10,8.636064705706667e-12,1.6731032822087314e-07,8.511823532179105e-09,2.6096698732368275e-07,6.3380743666717e-06,5.101508113550458e-10,2.9332868342759205e-10,5.576792889396187e-10,2.497175358651956e-10,8.094190682029404e-15,1.7587481082287873e-08,2.0521384241409185e-12,1.1144689808677796e-10,5.857051447674052e-08,1.5233818652318053e-10,4.244691383483454e-09,2.1956337033247005e-06,1.3808930697724094e-11,9.739836692522407e-10,3.1199926038034666e-10,4.5695920226374335e-08,7.652566783107212e-12,2.136452774493969e-12,8.192461308793887e-17,1.002842974208742e-07,2.2412538766367633e-09,6.947248228629319e-09,8.675792480488093e-16,4.4671262503451687e-14,4.109734881597398e-15,7.446817769700908e-11,1.8945998013423077e-11
1.7042241482907327e-05,0.08006134863288297,3.76,0.0,0.7953859023443534,0.9857546023071757,0.010415724858634828,0.0,6.746400883854853e-06,0.007236696732249977,1.7805020172674342e-05,0.002622243386777745,9.751287401905745e-11,1.2756448709998432e-12,7.767963707766961e-06,9.928741051422804e-06,0.0025738749145084623,0.0034070505397372094,0.0005476318385394314,3.197190857545967e-07,8.484001954050634e-06,0.0001543999202450725,0.008959191351468465,0.00013748614875889632,0.0024933675070389254,3.0749281364259195e-06,8.88146280108965e-05,0.00027839876054167116,2.9729987847317204e-08,4.6079259227721464e-08,9.892293919903911e-05,9.400002376900847e-05,6.691198053123663e-05,1.4558066694131371e-07,2.573492447319282e-07,7.919328570713828e-06,0.0002540038672181675,7.407804441905289e-10,8.778104870648036e-12,1.6932823631706238e-07,8.636524707261358e-09,2.644948650031135e-07,6.4807770754138576e-06,5.169669596201502e-10,3.023715941083068e-10,5.706210443117132e-10,2.55451424121298e-10,8.281461686605375e-15,1.8160459004383037e-08,2.056798661626796e-12,1.1359699470359449e-10,5.90069189867473e-08,1.546252373798448e-10,4.311702782857666e-09,2.2553258154804205e-06,1.3990993640897907e-11,9.84053378347779e-10,3.168795507420037e-10,4.663580441524128e-08,7.783130715680563e-12,2.1563062338375605e-12,8.413872317114944e-17,1.0162741301955752e-07,2.3008328813805957e-09,7.039316363740532e-09,8.907777293561726e-16,4.580836255551524e-14,4.174013415340042e-15,7.692890730294116e-11,1.8945286316015806e-11
