Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268),S(3108),S(711),CHO3(226),S(2070),FO2(124),S(3821)
1.7344844351574632e-05,0.4795352424790024,1.8414117257694443e-09,4.239803899587122e-10,1.6561366283534981e-10,1.9855156116203555e-08,0.0,0.0,3.265131371371044e-08,6.227799153995577e-11,6.941070245456258e-12,4.2561979782478585e-08,2.9746313571597152e-24,9.326550277822516e-32,1.0187891963370494e-25,4.472993495741612e-21,8.524352394074198e-19,8.018482220905474e-20,3.088907033876093e-31,2.5607714259576803e-32,3.7037456070704876e-31,-1.0660657702417748e-33,2.2997831862415786e-23,3.3870337438916796e-26,2.630900567308514e-24,8.377518767597133e-32,1.9145816269967167e-40,3.418698435093035e-36,7.205932604384474e-35,2.4338859729809694e-37,3.2979724735114985e-27,5.533323662578869e-35,1.2145856587794364e-37,6.93348339968164e-41,3.76,0.0,0.9572327541808731,0.9999867867426175,1.3457997214934066e-08,4.122608536381427e-19,3.5573019294215388e-09,9.060949584187212e-08,4.033474907961716e-08,1.1317581426825028e-14,7.445834047904744e-18,1.5892579399238645e-09,4.192438191196534e-11,4.294476360288704e-08,8.197718636578259e-09,5.609477996873557e-14,9.900804599323126e-14,2.3305069898194897e-18,4.6430348154037075e-12,8.91446499561488e-15,3.952699946323232e-16,1.419048514879534e-10,4.967523115822467e-19,1.569621391763753e-16,1.952783482766062e-20,5.123948686618705e-14,3.1013448525637404e-19,2.4660649958501386e-17,3.978732132720483e-17,1.6086910925675106e-16,1.0925164398174441e-23,1.308206865956229e-05,1.2388275175476544e-30,2.053155471860206e-26,8.474073705398543e-25,1.014000286524909e-14,9.441732443052036e-16,8.956974711888036e-25,8.973914106688008e-24,1.5404929344645518e-24,3.9200248378637667e-22,6.927440661695815e-20,9.195285217446483e-11,3.202278043421715e-22,1.10092624252054e-17,1.3212987173060884e-17,6.08530792031923e-22,9.649705563280596e-24,1.5046883932759732e-24,1.7431257736609213e-19,1.3458554882750842e-10,7.066996008789894e-21,4.7471189607265584e-20,6.489061517346037e-21,5.368385379289805e-15,2.3479723805040268e-26,6.365222083513136e-36,1.310488888121833e-36,3.480287274356575e-27,1.086599112739845e-31,3.4503792109019855e-34,1.2647351534455898e-27,1.8816520003152115e-24,2.5732660286178355e-28,1.4722794698840226e-12,1.270992341559944e-25
1.7905323388749216e-05,0.4795352425385086,1.841421270162465e-09,4.241364241996219e-10,1.696225531584775e-10,2.0578984841582337e-08,0.0,0.0,3.378086757717547e-08,6.662883390106082e-11,7.409632903492878e-12,4.410744215895069e-08,3.150621995226199e-24,9.672423199447794e-32,1.0188950090017832e-25,4.6216825645725525e-21,9.039018142454524e-19,8.578717226718312e-20,3.30371415114489e-31,1.2376394689559086e-32,3.3224342415803586e-31,-4.982736256830049e-32,2.3762645736855058e-23,3.8128320809822184e-26,2.7984932025413832e-24,9.400876835549696e-32,1.9499409184655864e-40,3.913270675983341e-36,8.427240701601215e-35,2.799492402317531e-37,3.5007195686436855e-27,6.264096505943862e-35,1.4110759577899966e-37,8.099560305988499e-41,3.76,0.0,0.9572327490641949,0.9999867817234472,1.4225088177587844e-08,4.541338564835908e-19,3.5573035693894556e-09,9.37092046493902e-08,4.1668260151375895e-08,1.1317592584479983e-14,7.445837523229218e-18,1.5892657834339018e-09,4.192498567574072e-11,4.461571022273332e-08,8.755982345919651e-09,5.818323605135157e-14,1.0919146144779728e-13,2.560593796918081e-18,4.792863193132953e-12,9.839056168015688e-15,4.234089081846792e-16,1.4695212930718298e-10,5.462329496702448e-19,1.6636735045578895e-16,2.0568279009956298e-20,5.478574291538633e-14,3.2176861264377394e-19,2.640623723828687e-17,4.124720006825582e-17,1.7180836821077893e-16,1.1902915779198525e-23,1.3082068593900446e-05,1.3550267287174079e-30,2.271923580875069e-26,9.061000537356663e-25,1.0237303244287567e-14,9.965706221973107e-16,9.60628915110056e-25,9.402157666878625e-24,1.6408618889490355e-24,4.213899783171207e-22,7.371317327911361e-20,9.474169641196442e-11,3.4695305493538374e-22,1.1687466463259704e-17,1.4146893969124292e-17,6.684451703079399e-22,1.0436751444187636e-23,1.715502555272446e-24,1.9218548893790356e-19,1.3458782978258754e-10,7.793768139505265e-21,5.3913912706119773e-20,6.930683846735571e-21,5.368387887703965e-15,2.593875243000358e-26,7.206099992436451e-36,1.45173324675476e-36,3.815041697038911e-27,1.2340742661689035e-31,3.78226267946491e-34,1.4406929482433599e-27,2.0014514461226886e-24,2.7854994837312364e-28,1.4723012635525308e-12,1.4187046599099445e-25
1.84658024259238e-05,0.479535242598002,1.8414301414011095e-09,4.242635270711094e-10,1.736299771404208e-10,2.1302817185962964e-08,0.0,0.0,3.491026981818847e-08,7.112742067779932e-11,7.89219126690965e-12,4.5652912360304e-08,3.331255130277155e-24,1.0018392351395764e-31,1.018998059197243e-25,4.7703787905889734e-21,9.56226134497223e-19,9.158110412112482e-20,3.5251506579812094e-31,1.8297594395149192e-32,2.4188790717993895e-31,-1.1871932936910455e-31,2.4527496749803126e-23,4.274577929321992e-26,2.969546403004213e-24,1.051070974656406e-31,1.5912970710469634e-40,4.441967042841749e-36,9.797152584698172e-35,3.201353428076906e-37,3.707637370742136e-27,7.05891771228839e-35,1.6306162520975948e-37,9.412592701327452e-41,3.76,0.0,0.9572327439289596,0.9999867766857892,1.501052196700377e-08,4.984817213502936e-19,3.5573046058116365e-09,9.680893528031906e-08,4.300184247327105e-08,1.131759970503737e-14,7.44583970654612e-18,1.5892730648344327e-09,4.1925570763570746e-11,4.628683679022093e-08,9.332550157070425e-09,6.027226924802222e-14,1.2004800787030734e-13,2.804869254399701e-18,4.942679229366114e-12,1.0825258733420198e-14,4.525201443381029e-16,1.520052443448633e-10,5.987919291496758e-19,1.7599354362023877e-16,2.162960102518658e-20,5.845041725173431e-14,3.33441457958734e-19,2.8210801955164665e-17,4.2707016298446126e-17,1.8310227020454973e-16,1.2933912491756816e-23,1.3082068527996743e-05,1.4781258438041758e-30,2.50536116927662e-26,9.667586868076353e-25,1.0334307282642358e-14,1.0500360768359092e-15,1.0280246012708338e-24,9.839080483401709e-24,1.744364051107045e-24,4.520896962182153e-22,7.828904903392877e-20,9.750465610106939e-11,3.7500280362317088e-22,1.2383973717760148e-17,1.5110268205255243e-17,7.320345128827892e-22,1.1271032331997685e-23,1.947692350108063e-24,2.1124907071943457e-19,1.3458954038680435e-10,8.569095485804842e-21,6.098138465872362e-20,7.386715159963964e-21,5.3683894779751855e-15,2.856271223713905e-26,8.123220235651633e-36,1.6026964122284635e-36,4.167532869742656e-27,1.3958503639546296e-31,4.131731081261769e-34,1.6332323500000785e-27,2.1248462139405723e-24,3.008141761569072e-28,1.472322395457138e-12,1.5782670307389972e-25
1.9026281463098383e-05,0.4795352426574837,1.8414385803229595e-09,4.2436807668959856e-10,1.7763631753420607e-10,2.202665293219062e-08,0.0,0.0,3.60395202456011e-08,7.577371862938926e-11,8.388619768084778e-12,4.719838974859811e-08,3.5164977267551296e-24,1.036445864881198e-31,1.0191026369513213e-25,4.919082787283857e-21,1.0093679705964813e-18,9.756697963496537e-20,3.753157286530842e-31,-1.5832639743375552e-32,1.5888585905452754e-31,-1.8312643292467317e-33,2.5292388075710902e-23,4.773896748360007e-26,3.1439466088410394e-24,1.1711324895602852e-31,1.0251768449957584e-40,5.020393577555568e-36,1.132680351875213e-34,3.6411378759229137e-37,3.9185985561745225e-27,7.92057652985922e-35,1.8746438401068417e-37,1.0885226013808926e-40,3.76,0.0,0.9572327387751811,0.9999867716296602,1.581429278154731e-08,5.45344384318232e-19,3.557305255012093e-09,9.990868696886885e-08,4.433549924043942e-08,1.1317604235027406e-14,7.44584106088502e-18,1.5892799642914924e-09,4.192614202322812e-11,4.795812587070318e-08,9.927423117842479e-09,6.236187851280314e-14,1.315992666907611e-13,3.063706574919287e-18,5.0924830064889555e-12,1.1875063842872646e-14,4.826039946030835e-16,1.5706413907777032e-10,6.545110085027445e-19,1.8583680425371925e-16,2.2711430911723488e-20,6.223367976844967e-14,3.4515326454244833e-19,3.0074326045219676e-17,4.4166813397783983e-17,1.9475083436009453e-16,1.4019433549357202e-23,1.3082068461851398e-05,1.6083256165393394e-30,2.7539309127660554e-26,1.029386202565255e-24,1.0431089660911962e-14,1.1045688321742246e-15,1.0979060291470066e-24,1.0284687692409662e-23,1.8510015321113848e-24,4.841267191938802e-22,8.30021218331286e-20,1.0024197075683457e-10,4.044045270069113e-22,1.3098683667366773e-17,1.6102945880165733e-17,7.994037037796462e-22,1.2153922629766792e-23,2.2026511780463252e-24,2.315430935061612e-19,1.345908665058944e-10,9.394604277307804e-21,6.871143495066026e-20,7.857153228697196e-21,5.368390479159723e-15,3.135692598100765e-26,9.12046594011992e-36,1.7637020379889403e-36,4.537977112879206e-27,1.5727933691975766e-31,4.498998889180695e-34,1.8432145429375216e-27,2.251838896206286e-24,3.241407167799936e-28,1.4723430359925208e-12,1.7502465472779377e-25
1.9586760500272967e-05,0.47953524271695475,1.8414467383700524e-09,4.2445503648461447e-10,1.8164187104620934e-10,2.2750491943578146e-08,0.0,0.0,3.7168618743547575e-08,8.056769449647703e-11,8.898794000523423e-12,4.874387389460063e-08,3.706315885384505e-24,1.0710622568597933e-31,1.019206247710849e-25,5.06779497564054e-21,1.0632889827665273e-18,1.0374514821165336e-19,3.9876752603426e-31,-1.753606083246358e-32,1.536653507959789e-31,3.268119939106206e-32,2.6057321887895017e-23,5.312423158356988e-26,3.321585327193369e-24,1.3007106999770531e-31,8.154170842098758e-41,5.672772009527176e-36,1.302761947591008e-34,4.120472839595817e-37,4.133481066887688e-27,8.851844282804699e-35,2.1449328910521935e-37,1.2530704711192913e-40,3.76,0.0,0.9572327336028683,0.999986766555073,1.6636396370459926e-08,5.947599084852521e-19,3.5573056529747506e-09,1.0300845916096742e-07,4.566923270280388e-08,1.131760708401173e-14,7.445841877315411e-18,1.5892865952786288e-09,4.1926702520218204e-11,4.962956415486795e-08,1.0540602302503918e-08,6.445206315572933e-14,1.4386682434976847e-13,3.337474902373489e-18,5.242274607009363e-12,1.2990463150337377e-14,5.136607217778723e-16,1.6212875678721778e-10,7.13471054991596e-19,1.9589328693211855e-16,2.3813405230124992e-20,6.613569844410778e-14,3.5690421858432247e-19,3.199679220682527e-17,4.5626623780991546e-17,2.067540810056283e-16,1.5160758301296505e-23,1.308206839546458e-05,1.745826870287623e-30,3.018096246844872e-26,1.0939855191860549e-24,1.05277066432954e-14,1.1601683098879896e-15,1.170294681642397e-24,1.0738984264393655e-23,1.960776405073026e-24,5.175261345286847e-22,8.785247010297679e-20,1.0295387786321083e-10,4.351857143551792e-22,1.3831496187806802e-17,1.7124764309144604e-17,8.706577536420407e-22,1.308679541691527e-23,2.4818159201377302e-24,2.5310744852597725e-19,1.34591932415376e-10,1.0271925673340057e-20,7.714286584892898e-20,8.341995710475981e-21,5.368391098106381e-15,3.4326720605592883e-26,1.0201763191677264e-35,1.9350740501464428e-36,4.9265832449047444e-27,1.7657915136866432e-31,4.884273138305674e-34,2.0715109694447336e-27,2.382431689402398e-24,3.485510102334757e-28,1.4723632929265907e-12,1.9352217714925587e-25
2.014723953744755e-05,0.4795352427764161,1.8414547114359349e-09,4.24528267123414e-10,1.8564686769175122e-10,2.347433413343908e-08,0.0,0.0,3.829756524294066e-08,8.550931500970359e-11,9.422590708923398e-12,5.028936450195541e-08,3.900675574177077e-24,1.105688448432192e-31,1.0193091616479591e-25,5.2165156533239116e-21,1.1179526315639667e-18,1.1011594707205052e-19,4.228646325169334e-31,-8.889608294502356e-33,1.8636317086344626e-31,-1.0704470568859447e-32,2.6822299723951956e-23,5.891800056618376e-26,3.502358903475146e-24,1.440251696252282e-31,9.99361481356689e-41,6.365362826711513e-36,1.4911303127592612e-34,4.640941130166795e-37,4.35216796533116e-27,9.855472363318948e-35,2.443712646158612e-37,1.4362875951082184e-40,3.76,0.0,0.9572327284120292,0.9999867614620368,1.7476829685338202e-08,6.467645719244886e-19,3.5573058857624266e-09,1.0610825143771997e-07,4.700304444376462e-08,1.1317608827889312e-14,7.445842340055462e-18,1.5892930298230093e-09,4.1927254212329834e-11,5.130114143783266e-08,1.117208880331286e-08,6.65428227160836e-14,1.5687227203179403e-13,3.626539355385254e-18,5.392054113523327e-12,1.4173448777856623e-14,5.456905671370859e-16,1.671990414548141e-10,7.757520540969147e-19,2.06159214011265e-16,2.493516694853065e-20,7.015663922224599e-14,3.6869446373674765e-19,3.397818370154947e-17,4.708647159146799e-17,2.1911203131573078e-16,1.6359166412267048e-23,1.3082068328836405e-05,1.890830441752075e-30,3.2983212757721463e-26,1.1605595487432478e-24,1.0624200582032947e-14,1.2168340805864447e-15,1.2452120327923708e-24,1.12019750657867e-23,2.0736907057862024e-24,5.523130355568776e-22,9.284016496658666e-20,1.0564061282035221e-10,4.673738662805519e-22,1.4582311600687913e-17,1.8175561990741602e-17,9.459017866149177e-22,1.4071022829687707e-23,2.7866668936042127e-24,2.759821464118961e-19,1.345928211292145e-10,1.1202695720573159e-20,8.63154415394337e-20,8.84124023170199e-21,5.368391465727611e-15,3.747742726168575e-26,1.1371077403864343e-35,2.1171366394800716e-36,5.333552619132233e-27,1.9757550492360806e-31,5.287753462405262e-34,2.3190029687611125e-27,2.5166264602368244e-24,3.74066505028289e-28,1.4723832351032287e-12,2.133782738663395e-25
2.0707718574622134e-05,0.47953524283586857,1.841462563454055e-09,4.2459077290256813e-10,1.8965148599683692e-10,2.419817944383051e-08,0.0,0.0,3.942635970158414e-08,9.059854689568453e-11,9.959887779087236e-12,5.183486135390027e-08,4.099544430459284e-24,1.140324470203009e-31,1.0194124364083009e-25,5.365245028279279e-21,1.1733240928073516e-18,1.166797015961004e-19,4.476012744362876e-31,-3.213633976187306e-33,2.0698952257924654e-31,1.2295785548120311e-32,2.7587322660458854e-23,6.513677797410861e-26,3.686168304029122e-24,1.5902091207610902e-31,1.152143507414836e-40,7.119419464114585e-36,1.6989820161520567e-34,5.204079194567384e-37,4.574547269151525e-27,1.0934190448265829e-34,2.773145691623474e-37,1.639619429244522e-40,3.76,0.0,0.9572327232026695,0.9999867563505587,1.8335590606223943e-08,7.013929515151783e-19,3.5573060107685474e-09,1.0920806346162933e-07,4.833693558403502e-08,1.1317609850627814e-14,7.445842571955126e-18,1.5892993161312653e-09,4.192779842057617e-11,5.297284983819587e-08,1.1821883724324804e-08,6.863415687291997e-14,1.7063720546051154e-13,3.9312610712539335e-18,5.5418216086892795e-12,1.5426013288847336e-14,5.786937559319208e-16,1.72274937687848e-10,8.414331190981442e-19,2.1663087443608944e-16,2.6076365330061607e-20,7.429666593150078e-14,3.805241121348351e-19,3.601848420345414e-17,4.854637477422037e-17,2.318247070481996e-16,1.7615937843262587e-23,1.3082068261966969e-05,2.043537108391792e-30,3.5950706898808176e-26,1.2291111933341942e-24,1.0720603386182422e-14,1.2745658263286947e-15,1.3226795440183818e-24,1.167366488156732e-23,2.189746434119835e-24,5.885125220271674e-22,9.796527083316243e-20,1.0830240891381575e-10,5.009964937603415e-22,1.5351030707368183e-17,1.9255178509203265e-17,1.0252410293979887e-21,1.5107976201185164e-23,3.118727807298895e-24,3.0020731623576174e-19,1.3459358891643188e-10,1.2188555313363981e-20,9.626987738191007e-20,9.354884356484136e-21,5.368391669326089e-15,4.081438132048419e-26,1.2632410532986711e-35,2.3102142425115375e-36,5.759079188529146e-27,2.203616001710841e-31,5.709632158171224e-34,2.586581417751796e-27,2.654424794727112e-24,4.0070865752733384e-28,1.4724029089904653e-12,2.346530961641738e-25
2.1268197611796718e-05,0.4795352428953122,1.841470337809428e-09,4.2464489257095196e-10,1.9365586460951555e-10,2.4922027835282663e-08,0.0,0.0,4.05550020945643e-08,9.583535687989794e-11,1.051056422762988e-11,5.3380364285637624e-08,4.302890123325886e-24,1.1749703335422327e-31,1.0195154667748441e-25,5.513983237456619e-21,1.2293701765948321e-18,1.2343672571074222e-19,4.729717294087661e-31,1.2234510254059708e-32,2.0639915181558758e-31,4.907731309415888e-33,2.835239140539376e-23,7.179713430891847e-26,3.872918908960686e-24,1.7510440601035508e-31,1.1592779873335847e-40,7.951998002944836e-36,1.9275385952018685e-34,5.8113754708062056e-37,4.800511782201761e-27,1.2090704927115167e-34,3.1350086768376548e-37,1.864572644592331e-40,3.76,0.0,0.9572327179747931,0.9999867512206436,1.9212677732254842e-08,7.586780028046975e-19,3.5573060669695143e-09,1.1230789494872042e-07,4.967090691327511e-08,1.1317610412810196e-14,7.445842656440608e-18,1.5893054871039808e-09,4.192833605669751e-11,5.4644683239748195e-08,1.248998817743956e-08,7.072606539925213e-14,1.851832247424552e-13,4.25199725016867e-18,5.691577175209633e-12,1.675014966792868e-14,6.126705014012832e-16,1.7735639067983927e-10,9.105925007318732e-19,2.273046225706669e-16,2.7236655822201967e-20,7.855594023937209e-14,3.9239325243555383e-19,3.8117677688304614e-17,5.000634665117761e-17,2.448921303647872e-16,1.8932352828316252e-23,1.3082068194856335e-05,2.20414755703338e-30,3.9088096886832767e-26,1.2996433414293867e-24,1.081693911151789e-14,1.33336331281224e-15,1.4027186607533826e-24,1.2154058426965222e-23,2.3089455558597796e-24,6.261497003319131e-22,1.0322784660441783e-19,1.1093949731006013e-10,5.360811174538968e-22,1.6137554807449214e-17,2.0363454469524975e-17,1.1087808020843799e-21,1.6199026218243168e-23,3.479565717229323e-24,3.2582320459143055e-19,1.34594274215077e-10,1.3231150156110515e-20,1.0704782928260822e-19,9.882925565893733e-21,5.36839176818986e-15,4.4342922383221806e-26,1.3989800960645927e-35,2.514631506788677e-36,6.203349587597947e-27,2.450327927747539e-31,6.150094266389227e-34,2.87514637555773e-27,2.795828046858903e-24,4.2849893147797135e-28,1.4724223466746076e-12,2.5740794348166653e-25
2.1828676648971302e-05,0.4795352429547478,1.8414780623589561e-09,4.2469244595783254e-10,1.9766011112526672e-10,2.5645879282300618e-08,0.0,0.0,4.168349241004176e-08,1.0121971168794632e-10,1.1074500191624961e-11,5.492587317089608e-08,4.5106798170588054e-24,1.2096260495078465e-31,1.0196186353989414e-25,5.6627303733540964e-21,1.2860592503033377e-18,1.30387322305282e-19,4.989703261493132e-31,-1.4485820631009316e-32,2.050101944341214e-31,8.090897769372974e-33,2.911750643607854e-23,7.891569998624449e-26,4.062520314325444e-24,1.9232249407372562e-31,1.106070706321877e-40,8.835565323916454e-36,2.178045260904656e-34,6.464269141084841e-37,5.02995892581855e-27,1.3327697530850697e-34,3.5309135971515744e-37,2.112715317611595e-40,3.76,0.0,0.9572327127284033,0.9999867460722957,2.010809022240446e-08,8.186511360827891e-19,3.557306079392092e-09,1.1540774565498886e-07,5.100495897417063e-08,1.1317610681754905e-14,7.44584264707989e-18,1.5893115640577265e-09,4.1928867722618776e-11,5.6316636890696824e-08,1.3176403279895242e-08,7.281854813973996e-14,2.0053193425069002e-13,4.5891011995709984e-18,5.841320895817921e-12,1.8147851306007853e-14,6.476210076786859e-16,1.8244334618982875e-10,9.83307596873463e-19,2.3817687704883623e-16,2.8415699948131365e-20,8.293462163300009e-14,4.0430195584434854e-19,4.0275748353813234e-17,5.146639710086172e-17,2.583143237158446e-16,2.0309691858805386e-23,1.3082068127504561e-05,2.3728623973164126e-30,4.240003910990396e-26,1.372158875794896e-24,1.0913225872423086e-14,1.3932263689589097e-15,1.485350819961671e-24,1.264316037531043e-23,2.4312900048814725e-24,6.6524968364352815e-22,1.086279472380028e-19,1.1355210706569279e-10,5.72655267231664e-22,1.6941785709618268e-17,2.1500231454169238e-17,1.1966265105602697e-21,1.7345543120546667e-23,3.870790982151883e-24,3.528701747207885e-19,1.3459490290099645e-10,1.4332130727321926e-20,1.1869188318560773e-19,1.0425361328178246e-20,5.368391800387791e-15,4.806839428827219e-26,1.54473232885677e-35,2.7307132766979448e-36,6.666543234629773e-27,2.7168656741910867e-31,6.6093176733041465e-34,3.1856067330306745e-27,2.940837381964977e-24,4.574587976877761e-28,1.4724415693550388e-12,2.817052637872955e-25
2.2389155686145886e-05,0.47953524301417544,1.8414857539729068e-09,4.247348480600586e-10,2.0166430895449905e-10,2.6369733769285214e-08,0.0,0.0,4.2811830645435346e-08,1.0675157804670207e-10,1.1651576918336837e-11,5.647138791074189e-08,4.722881376581696e-24,1.2442916262108578e-31,1.0197216461379912e-25,5.8114865032321554e-21,1.3433611654191782e-18,1.3753178366083113e-19,5.255914453684307e-31,-7.292909187477161e-33,2.1220340199566016e-31,2.9739905883089927e-33,2.988266810054929e-23,8.650915883644116e-26,4.254886143679737e-24,2.107227458166587e-31,1.1595786247233057e-40,9.786446659794625e-36,2.4517696428675757e-34,7.164149247373216e-37,5.262790566726833e-27,1.4647824140623368e-34,3.962691324144984e-37,2.3856773083320383e-40,3.76,0.0,0.957232707463502,0.9999867409055172,2.102182767144267e-08,8.813422888714829e-19,3.557306063175875e-09,1.1850761536510834e-07,5.23390921255765e-08,1.1317610758776979e-14,7.445842576279495e-18,1.589317560100801e-09,4.1929393800649986e-11,5.7988707092213314e-08,1.3881130152362768e-08,7.491160499114615e-14,2.1670494254018e-13,4.94292237851578e-18,5.991052853269679e-12,1.9621111989297465e-14,6.83545472027848e-16,1.8753575052345622e-10,1.0596549622238077e-18,2.4924411964501006e-16,2.9613165199969864e-20,8.743286741851788e-14,4.162502808034334e-19,4.249268056173633e-17,5.292653344202651e-17,2.7209130976523466e-16,2.1749235681279874e-23,1.3082068059911673e-05,2.5498821762224163e-30,4.5891193747916634e-26,1.4466606818954407e-24,1.10094772851878e-14,1.4541548715217741e-15,1.5705974578727653e-24,1.3140975378131522e-23,2.5567816855166377e-24,7.058375920451051e-22,1.1416562461720463e-19,1.1614046513751638e-10,6.107464818303181e-22,1.7763625741590352e-17,2.2665351990483803e-17,1.2888836403056934e-21,1.8548896833320988e-23,4.2940572192381005e-24,3.8138870567567976e-19,1.3459549205582514e-10,1.5493152245226733e-20,1.312455446834055e-19,1.0982189143516979e-20,5.368391788949118e-15,5.199614511729288e-26,1.7009085232635582e-35,2.958784609148908e-36,7.148832463162648e-27,3.0042251402616825e-31,7.087473240942434e-34,3.518879867709905e-27,3.0894538113139748e-24,4.87609733789436e-28,1.472460590513745e-12,3.0760865394279795e-25
2.351011376049505e-05,0.4795352431330079,1.84150107677839e-09,4.248083064681323e-10,2.0967279981241725e-10,2.7817451826923335e-08,0.0,0.0,4.50680508901267e-08,1.182577123367361e-10,1.2844683139204049e-11,5.9562434636733156e-08,5.1603936336913166e-24,1.313652384044273e-31,1.0199279457227944e-25,6.109025896400016e-21,1.459689940147355e-18,1.5240341929612806e-19,5.806790351214918e-31,-2.198137391874485e-32,3.2957911928522157e-31,2.527565634495157e-32,3.1413132115013255e-23,1.0318772414720154e-25,4.647584663959035e-24,2.5126358880862495e-31,1.7808494407514945e-40,1.1739376872457859e-35,3.0740470453993743e-34,8.71017193144655e-37,5.73823600039367e-27,1.7547967749366887e-34,4.941720084873193e-37,3.012889872158737e-40,3.76,0.0,0.9572326968781707,0.9999867305166756,2.290427748842067e-08,1.0149914421794314e-18,3.5573059792910796e-09,1.2470741101997464e-07,5.500760248822562e-08,1.1317610567581517e-14,7.445842324128973e-18,1.5893293401840461e-09,4.193043014088043e-11,6.133318629541507e-08,1.5345523698871467e-08,7.909944076896303e-14,2.5161031023335347e-13,5.702095282938652e-18,6.290481809797493e-12,2.2802287567682495e-14,7.583170381375726e-16,1.9773669351025446e-10,1.2235485612045596e-18,2.7194980540578344e-16,3.206205827190786e-20,9.678867054136705e-14,4.402659827931312e-19,4.7103067649338e-17,5.584708365338572e-17,3.0070975138239014e-16,2.482006195592945e-23,1.308206792400265e-05,2.929638046396221e-30,5.342979685141353e-26,1.6016346391012991e-24,1.120191181657717e-14,1.5792079003118892e-15,1.749019886290755e-24,1.416276303064138e-23,2.8172142246598504e-24,7.915776995839526e-22,1.2565390307517661e-19,1.2124532361899798e-10,6.9159030344162095e-22,1.9459745133760207e-17,2.507999841569682e-17,1.4870544753990391e-21,2.113159293459737e-23,5.243543105274927e-24,4.430029405012635e-19,1.3459659196492617e-10,1.8001962495280363e-20,1.592602498797893e-19,1.2139010885093814e-20,5.368391687586074e-15,6.047989712182347e-26,2.0461915898156216e-35,3.452197208349357e-36,8.171352480772288e-27,3.6454966891579045e-31,8.101230083329366e-34,4.257574407094774e-27,3.397511340379961e-24,5.515707594267028e-28,1.4724980617620658e-12,3.6449377783408087e-25
2.4631071834844214e-05,0.4795352432518107,1.841516354995235e-09,4.2487146154446665e-10,2.1768169970376568e-10,2.9265181960958004e-08,0.0,0.0,4.732366288055153e-08,1.3035349362423465e-10,1.4088954687181995e-11,6.265350390619131e-08,5.6151772707170955e-24,1.3830526244856311e-31,1.0201336776330092e-25,6.4066015902814195e-21,1.5781424302103809e-18,1.680537748371332e-19,6.38190577955643e-31,-3.9355439517926814e-33,4.355852576513526e-31,-6.883243338243357e-33,3.2943784351296546e-23,1.219671530326438e-25,5.050397397667663e-24,2.971216701472585e-31,2.4228013922936214e-40,1.4053489071014328e-35,3.804915259553551e-34,1.04595390616811e-36,6.226145467184906e-27,2.081183026436061e-34,6.0894466273491245e-37,3.760497657316315e-40,3.76,0.0,0.9572326862188058,0.9999867200541276,2.486002942366565e-08,1.159838050208011e-18,3.5573058590390512e-09,1.309072804484224e-07,5.767643882339793e-08,1.1317610132057593e-14,7.445841993583848e-18,1.5893408678476673e-09,4.1931446409995986e-11,6.467810417792327e-08,1.6883177801578992e-08,8.328957238601426e-14,2.900722776128053e-13,6.5322363359934155e-18,6.589864707036303e-12,2.6309634312006037e-14,8.369866935681705e-16,2.0795880042615903e-10,1.4028692368473436e-18,2.9539475521192515e-16,3.4580790416431605e-20,1.0662456476411338e-13,4.644406800170992e-19,5.1948715714770653e-17,5.876802599179471e-17,3.307476388786405e-16,2.815508259627085e-23,1.3082067787129384e-05,3.3450182030794325e-30,6.174124509535252e-26,1.7645882586454287e-24,1.1394297920518813e-14,1.7085219827632573e-15,1.938157331343499e-24,1.5219458208496994e-23,3.0902579007490136e-24,8.835711249672249e-22,1.3769305088776074e-19,1.2625584686515263e-10,7.788330612326651e-22,2.122514215182742e-17,2.7606152024368344e-17,1.70413860995639e-21,2.3958070532181375e-23,6.342115800643819e-24,5.109920271834101e-19,1.3459762775567898e-10,2.0770916196714318e-20,1.9145799540825452e-19,1.3353370702482485e-20,5.368391530610278e-15,6.983704811028268e-26,2.438176185001494e-35,3.997474072656106e-36,9.272152734527527e-27,4.382521952617748e-31,9.192597273663759e-34,5.0987261003023084e-27,3.7200065719606055e-24,6.205539603162788e-28,1.4725348076218953e-12,4.28595081302276e-25
