Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57)
2.7535033558795726e-05,0.10763976660098375,3.76,0.0,0.7608455744485757,0.9930532768905904,0.0052240268235076385,0.0,3.847036338966797e-06,0.0027149339117409723,6.365402186257355e-06,0.0014420162285293985,3.167061766127416e-11,3.1190036765720336e-13,3.3073440540035283e-06,3.090293261592467e-06,0.0009628038197190556,0.0012901042483924913,0.00031907856810307796,1.1904606214296172e-07,4.0789643925567055e-06,0.00010936471425278153,0.004700084283685143,2.792592894247522e-05,0.0007963942233738639,5.975603190553178e-07,1.4392323392289502e-05,8.193140639075387e-05,1.338974283082229e-08,1.1035543774429657e-08,3.757429144612812e-05,5.0546660034185544e-05,1.519127228653369e-05,5.753425031144527e-08,2.6664861743534722e-08,1.5252851784880907e-06,0.00018208212031565677,5.24199165550923e-11,1.4581473527955598e-12,2.633462060886391e-08,1.3020191561454562e-09,5.6673593014102153e-08,8.742144254403928e-07,1.2330385018326806e-10,1.6965137684621024e-11,3.4514825141589506e-11,1.629893138539657e-11,3.3067767055978655e-16,1.2749836198470695e-09,5.054573502469394e-13,1.1714551359864878e-11,1.3597508983026252e-08,1.1917161477615813e-11,9.690067738782928e-10,3.182090898042161e-07,1.1679315376515543e-12,2.0287571818829464e-10,9.703452498555396e-11,4.7642276586706506e-09,5.510126430441673e-13,2.5817379679976995e-13,8.014131533271868e-18,1.2811545872548584e-08,1.0631038047574757e-10
2.8216535789267495e-05,0.10764036582946682,3.76,0.0,0.7605371063334004,0.9928268032504532,0.005421963761427147,0.0,3.868753583303489e-06,0.002785652235736177,6.364664331829108e-06,0.0014489834258801398,3.1659549174388597e-11,3.117913550513477e-13,3.314190284646329e-06,3.088993707088312e-06,0.0009898876188609038,0.001322081958091914,0.00032202411274994633,1.1899677160530141e-07,4.096388470403189e-06,0.0001098696553215401,0.004879489091815102,2.9089795983598037e-05,0.0008346674265373113,6.294084463393155e-07,1.517165430482838e-05,8.609499695201673e-05,1.3451285191265807e-08,1.1621091524111878e-08,3.898451908890188e-05,5.168942408165516e-05,1.6286161124708447e-05,5.80978384504965e-08,2.8069750273590076e-08,1.5651400692804582e-06,0.00018204059506851474,5.517795703912088e-11,1.5344406882031912e-12,2.737043512433863e-08,1.3634184312780274e-09,5.898894499081607e-08,9.345896217351807e-07,1.283117542999367e-10,1.8622237706900717e-11,3.706621833225931e-11,1.747337459576743e-11,3.550429225633246e-16,1.4049667110173103e-09,5.10928603768612e-13,1.2386548506863966e-11,1.40294933692818e-08,1.2448998533943731e-11,1.0187437520547624e-09,3.4675444408411924e-07,1.2144461043338015e-12,2.0953262751508312e-10,1.0199855635314396e-10,5.0776649411419395e-09,5.783981198429853e-13,2.6514920732274797e-13,8.731011657299173e-18,1.3389042314874137e-08,1.1524077510125294e-10
2.8898038019739263e-05,0.10764096264376144,3.76,0.0,0.7602276369197387,0.9925996695368884,0.005620894327422929,0.0,3.888977242423406e-06,0.0028564667185641125,6.3639296199311435e-06,0.001455378602863582,3.164847775190694e-11,3.1168231380277606e-13,3.320571432290333e-06,3.0877413537425147e-06,0.0010170018863272206,0.0013540514763880796,0.0003248105379190661,1.1894953803818548e-07,4.1125136631725086e-06,0.00011033073550429146,0.005059694344739443,3.0268700183440852e-05,0.0008732640797931417,6.616011303491985e-07,1.596635524715606e-05,9.031509597918679e-05,1.3507482474376777e-08,1.221272037702916e-08,4.0380870160260615e-05,5.2794728399825634e-05,1.7421127659793044e-05,5.861804298581251e-08,2.9501268871252104e-08,1.6045909789876713e-06,0.0001819989487914938,5.7988177415140326e-11,1.6117948940423384e-12,2.8417928450433914e-08,1.4256923961742181e-09,6.134081467565537e-08,9.975253279149716e-07,1.3339665421126164e-10,2.0389367040547363e-11,3.973155252224832e-11,1.8698956243275633e-11,3.8046236907375807e-16,1.5442624129125494e-09,5.160435072103122e-13,1.3076939108386853e-11,1.4456727481114723e-08,1.298965897525672e-11,1.0693921848449687e-09,3.7673699051734026e-07,1.2613201093300082e-12,2.1617869121789354e-10,1.070516544539309e-10,5.400885926105045e-09,6.061786439560985e-13,2.7211158917663376e-13,9.483729001963595e-18,1.3973727627176318e-08,1.2461864466391462e-10
2.9579540250211032e-05,0.10764155737451889,3.76,0.0,0.7599172485759104,0.9923719368351206,0.005820743556393438,0.0,3.907819433258864e-06,0.0029273732359670433,6.3631976361391775e-06,0.0014612483236227949,3.1637403180684196e-11,3.1157324179623106e-13,3.326523757641604e-06,3.086532574950029e-06,0.001044142807726767,0.0013860128601039933,0.0003274453450450498,1.1890421610465045e-07,4.127447128319686e-06,0.00011075153398824232,0.0052406318372478135,3.14623298906342e-05,0.0009121557106521236,6.941113219422116e-07,1.6776028080325574e-05,9.458917234110547e-05,1.355877097668509e-08,1.2809926002920224e-08,4.176210409288628e-05,5.3862646774602456e-05,1.859575747973483e-05,5.9098018455956356e-08,3.095874078674348e-08,1.6436292148467718e-06,0.00018195719268505975,6.084925240796859e-11,1.6901595666597623e-12,2.9476576940233475e-08,1.4888004289254774e-09,6.372780506248875e-08,1.063052473741203e-06,1.385554541058865e-10,2.2270262413770344e-11,4.251212393600944e-11,1.99762724824165e-11,4.0694728964574794e-16,1.6932550957181859e-09,5.208287968675975e-13,1.378582166500897e-11,1.4878843222776547e-08,1.3539235820158822e-11,1.1209470873274307e-09,4.0816316862724037e-07,1.3085553848361957e-12,2.2281375972959843e-10,1.1219324267555707e-10,5.733771398836156e-09,6.343400360826053e-13,2.7906124279053727e-13,1.0272419351576029e-17,1.4565400810563302e-08,1.344517652733838e-10
3.02610424806828e-05,0.10764215032393451,3.76,0.0,0.7596060173279415,0.9921436609898384,0.006021442125127926,0.0,3.925383824705905e-06,0.002998367906904595,6.362468004406738e-06,0.0014666354884435428,3.16263252807534e-11,3.114641372451103e-13,3.3320807690874903e-06,3.0853640304756428e-06,0.0010713068679416246,0.001417966163998477,0.00032993577746097695,1.1886067166702981e-07,4.141287553312635e-06,0.00011113534787871108,0.005422238954332311,3.267038386192455e-05,0.0009513159480441457,7.269140971625821e-07,1.7600292248295233e-05,9.891487184609092e-05,1.3605552569069579e-08,1.3412243822581104e-08,4.312712903504711e-05,5.4893371055869445e-05,1.9809602916659926e-05,5.9540731952362904e-08,3.2441517316538325e-08,1.6822473739936348e-06,0.00018191533698878434,6.375991168395728e-11,1.7694879953932898e-12,3.054589124595598e-08,1.5527045422267212e-09,6.614858983012201e-08,1.1312005131995132e-06,1.4378521491643766e-10,2.4268637569158457e-11,4.540915683050838e-11,2.1305891633098578e-11,4.345085243046213e-16,1.852332274629326e-09,5.253096034851488e-13,1.4513307904760368e-11,1.5295519178309686e-08,1.4097830514445333e-11,1.173405375167733e-09,4.410379330112294e-07,1.3561551352329035e-12,2.294377917009434e-10,1.1742293673384973e-10,6.076199772491046e-09,6.628689643877917e-13,2.8599851825307745e-13,1.1097180973133032e-17,1.51638773490781e-08,1.4474794592698963e-10
3.094254471115457e-05,0.10764274176680547,3.76,0.0,0.7592940133533344,0.9919148930454004,0.006222925922567307,0.0,3.941766139652244e-06,0.0030694470815205463,6.361740384252076e-06,0.0014715795557318598,3.1615243904743714e-11,3.1135499868503485e-13,3.337273380836437e-06,3.084232648622032e-06,0.0010984908280742306,0.0014499114408912522,0.0003322888152530489,1.1881878110055305e-07,4.154125670319189e-06,0.00011148520933294966,0.005604458225659443,3.389257079478037e-05,0.0009907203926570382,7.59986516912599e-07,1.8438784169429493e-05,0.00010329000704497518,1.3648196796824097e-08,1.4019246368797355e-08,4.447499105521343e-05,5.588719925529156e-05,2.1062187144603375e-05,5.9948963042226e-08,3.394897673776691e-08,1.7204392224969458e-06,0.00018187339106206046,6.671893775320751e-11,1.8497369364323134e-12,3.16254149223318e-08,1.6173692699514702e-09,6.860191228052755e-08,1.2019975202739048e-06,1.490831518207108e-10,2.6388181244524194e-11,4.842380862099598e-11,2.2688356092783608e-11,4.631565030452627e-16,2.0218844362945634e-09,5.295094526253431e-13,1.525952119397163e-11,1.5706477188189213e-08,1.466555114121524e-11,1.2267656540479803e-09,4.7536488303590395e-07,1.4041237147891444e-12,2.360508305967241e-10,1.2274052326544917e-10,6.428047638874449e-09,6.917528847949602e-13,2.9292380175587013e-13,1.1958077926818289e-17,1.5768987435416846e-08,1.5551504337901926e-10
3.162404694162634e-05,0.1076433319527921,3.76,0.0,0.758981301443248,0.9916856796555371,0.006425135646482491,0.0,3.957054661593123e-06,0.003140607328712106,6.361014467985207e-06,0.0014761167656932106,3.160415893649992e-11,3.1124582496018837e-13,3.342130073770862e-06,3.0831356083564503e-06,0.0011256917037889473,0.0014818487417839375,0.0003345111727457851,1.1877843060396384e-07,4.166044774649628e-06,0.00011180390281747829,0.005787236907950894,3.512860888277311e-05,0.0010303464883000693,7.933074864871803e-07,1.9291156555642465e-05,0.00010771254696742879,1.368704299184777e-08,1.4630540649097303e-08,4.580486365129621e-05,5.684452423235616e-05,2.235300797302898e-05,6.032530665997134e-08,3.5480523172402315e-08,1.7581995841507847e-06,0.00018183136345922436,6.972516373681503e-11,1.9308663870094833e-12,3.271472283889715e-08,1.682761545566345e-09,7.10865838339127e-08,1.2754702807127993e-06,1.5444663078576872e-10,2.8632555397777838e-11,5.155717477343934e-11,2.412418415157921e-11,4.929012786524008e-16,2.202304878238572e-09,5.334502912236104e-13,1.6024595040851684e-11,1.6111478980613403e-08,1.5242510903633332e-11,1.281028020044068e-09,5.111463835161812e-07,1.4524664299404553e-12,2.4265298583363556e-10,1.2814593954112399e-10,6.78919024540264e-09,7.209799852165003e-13,2.998375047760077e-13,1.2855143144739645e-17,1.6380574332230273e-08,1.667609744524851e-10
3.230554917209811e-05,0.1076439211082165,3.76,0.0,0.7586679414330223,0.9914560634628533,0.006628016426828857,0.0,3.971330737698181e-06,0.0032118454235526665,6.360289978066678e-06,0.0014802803621933817,3.159307028938933e-11,3.1113661520661437e-13,3.3466770562727068e-06,3.0820703216756027e-06,0.0011529067450663146,0.0015137781159760182,0.0003366092982712376,1.1873951551794529e-07,4.177121238819155e-06,0.0001120939822188378,0.005970526595521922,3.637822539013075e-05,0.0010701733958908733,8.268576182892039e-07,2.0157077680789573e-05,0.00011218060694435457,1.3722402365681136e-08,1.5245765569882113e-08,4.711603764996434e-05,5.776582299835993e-05,2.3681541342257603e-05,6.067217825723412e-08,3.7035585403432156e-08,1.7955242386898603e-06,0.00018178926199913969,7.277747104172073e-11,2.012839361853989e-12,3.381341950669407e-08,1.748850575276608e-09,7.360148212513015e-08,1.35164437941297e-06,1.5987316425186769e-10,3.100539365793453e-11,5.4810293556466277e-11,2.561387174155861e-11,5.23752554385635e-16,2.3939895604085975e-09,5.371525323905857e-13,1.6808671692543995e-11,1.6510322911651364e-08,1.582882683964499e-11,1.3361938729051011e-09,5.483836763643508e-07,1.501189368775848e-12,2.4924441723543527e-10,1.3363925449007322e-10,7.1595019053815876e-09,7.505391319186566e-13,3.067400549648409e-13,1.3788381277938276e-17,1.699849287934901e-08,1.7849372605465512e-10
3.2987051402569885e-05,0.1076445094378446,3.76,0.0,0.7583539886017031,0.9912260834491533,0.006831517475426048,0.0,3.98466926966905e-06,0.0032831583348391243,6.35956666460427e-06,0.0014841008090991298,3.158197790442155e-11,3.110273688334263e-13,3.350938421995396e-06,3.0810344164948885e-06,0.001180133417356194,0.0015456996111749119,0.00033858937579371064,1.187019396628385e-07,4.187425013712334e-06,0.00011235778752616874,0.006154282858575748,3.764115624148759e-05,0.0011101818717066756,8.606190996578296e-07,2.1036230623177903e-05,0.00011669243867733298,1.3754560048652636e-08,1.5864589458839268e-08,4.840791157748375e-05,5.8651646655057035e-05,2.5047244534755484e-05,6.099182050523438e-08,3.8613615671322246e-08,1.8324098288448968e-06,0.00018174709382943308,7.587478699883688e-11,2.095621674105046e-12,3.492113736103213e-08,1.8156077079983005e-09,7.614554883487781e-08,1.4305442830810137e-06,1.653604062412639e-10,3.351029997558675e-11,5.818415049763831e-11,2.7157894042508685e-11,5.557197089221927e-16,2.5973369675231077e-09,5.406351137485376e-13,1.7611900825503988e-11,1.6902840853740162e-08,1.6424618695091717e-11,1.3922657437399322e-09,5.870769834464397e-07,1.5502992528761534e-12,2.55825322118882e-10,1.3922065119601216e-10,7.538856350775401e-09,7.804198185911185e-13,3.136318885394971e-13,1.4757771317977542e-17,1.7622608146096695e-08,1.907213632057302e-10
3.366855363304166e-05,0.10764509712662958,3.76,0.0,0.7580394940418478,0.9909957752580981,0.007035591761036442,0.0,3.997139186348319e-06,0.003354543212960006,6.358844302968039e-06,0.0014876059985007232,3.157088174809721e-11,3.1091808550150817e-13,3.3549363024881443e-06,3.080025720228131e-06,0.0012073693840848315,0.0015776132735996823,0.0003404573280195518,1.1866561470232661e-07,4.1970201108372236e-06,0.00011259746088369498,0.006338464908261255,3.891714562398697e-05,0.00115035415100339,8.945755666755813e-07,2.1928312501445268e-05,0.0001212464206679304,1.3783777050975751e-08,1.648670770116084e-08,4.967998255081682e-05,5.950261097066548e-05,2.6449559119211023e-05,6.12863111044285e-08,4.021408847622354e-08,1.8688537755843155e-06,0.00018170486548565545,7.901608251390969e-11,2.1791817251586e-12,3.603753502009506e-08,1.883006305910265e-09,7.871778735366389e-08,1.5121934180304364e-06,1.7090614711225253e-10,3.6150847447904075e-11,6.167968255580681e-11,2.875670697828184e-11,5.888118192545198e-16,2.8127479809630313e-09,5.439155649928533e-13,1.843443835083458e-11,1.7288895247936102e-08,1.7030007977041605e-11,1.449247137522234e-09,6.272256010574119e-07,1.5998033082324514e-12,2.6239592485915284e-10,1.448904109047021e-10,7.92712703567898e-09,8.106121187641772e-13,3.2051344411499646e-13,1.576326900390169e-17,1.8252794218786663e-08,2.0345203536286816e-10
3.435005586351343e-05,0.10764568434136482,3.76,0.0,0.7577245050010958,0.9907651714917448,0.007240195708671993,0.0,4.008803895108711e-06,0.003425997378187178,6.358122691551839e-06,0.001490821449526602,3.1559781810172114e-11,3.108087651014641e-13,3.3586910136025704e-06,3.0790422441491303e-06,0.0012346124904568094,0.0016095191480782717,0.0003422188207313841,1.186304595367369e-07,4.205965062689326e-06,0.00011281496191401955,0.006523035287261202,4.0205945600832085e-05,0.0011906738374946667,9.287119847392433e-07,2.2833033714922465e-05,0.00012584104906287203,1.3810292133987854e-08,1.7111840503610787e-08,5.0931837704455564e-05,6.031938758741898e-05,2.7887913643030768e-05,6.155757132618242e-08,4.183649940117234e-08,1.9048542009542964e-06,0.000181662582945655,8.220036976047175e-11,2.2634903046245962e-12,3.716229556112899e-08,1.9510216172520724e-09,8.131726030616718e-08,1.5966142431679637e-06,1.7650830801875174e-10,3.893057730098721e-11,6.52977820766491e-11,3.041074862908397e-11,6.230376815301707e-16,3.0406257593400056e-09,5.470100814932206e-13,1.927644533219981e-11,1.7668376326046404e-08,1.7645117166649503e-11,1.5071423901797792e-09,6.688279864726036e-07,1.6497091553070328e-12,2.6895646846003094e-10,1.5064889851491964e-10,8.324187396563785e-09,8.411066414607849e-13,3.27385157745674e-13,1.6804809026443775e-17,1.8888933114323418e-08,2.1669398127101836e-10
3.50315580939852e-05,0.10764627123222717,3.76,0.0,0.7574090651969553,0.9905343019824374,0.0074452889219504634,0.0,4.019721710478812e-06,0.003497518309450252,6.357401649698433e-06,0.0014937704970695632,3.1548678101491626e-11,3.106994077321879e-13,3.3622211950467152e-06,3.0780821685945264e-06,0.001261860748491594,0.0016414172781383338,0.00034387926814326107,1.1859639972837557e-07,4.214313359672728e-06,0.00011301208226099268,0.00670795958467014,4.150731573653268e-05,0.0012311257989069187,9.630145365426209e-07,2.375011719572838e-05,0.00013047492894507692,1.3834323585388906e-08,1.773973079841943e-08,5.216314615411645e-05,6.110269585103291e-05,2.9361726087534423e-05,6.180737498089871e-08,4.348036396362619e-08,1.9404098579900313e-06,0.00018162025167943054,8.542669992904673e-11,2.348520400719422e-12,3.8295124848803716e-08,2.019630652223009e-09,8.394308696096386e-08,1.683828318285558e-06,1.8216493512787045e-10,4.1852998016366035e-11,6.903930048782722e-11,3.212044053540587e-11,6.584058298300798e-16,3.281375627083715e-09,5.499336014748614e-13,2.013808700934127e-11,1.8041199509654688e-08,1.827006905882768e-11,1.5659565398475998e-09,7.118818370317053e-07,1.7000247157671711e-12,2.755072077800773e-10,1.5649654951170835e-10,8.729911074212531e-09,8.718944899550519e-13,3.3424745896647316e-13,1.7882307041304163e-17,1.9530913813195903e-08,2.3045553253072252e-10
3.571306032445697e-05,0.10764685793421834,3.76,0.0,0.7570932151062735,0.9903031940415226,0.007650833927313813,0.0,4.029946258658913e-06,0.0035691036336474202,6.3566810157702874e-06,0.0014964744698363682,3.1537570651849085e-11,3.105900136796766e-13,3.365543942537218e-06,3.077143829037463e-06,0.0012891123232335255,0.0016733077060917818,0.0003454438390780274,1.1856336696016978e-07,4.222113862228001e-06,0.00011319045930694845,0.006893206173905641,4.2821022734207714e-05,0.0012716960687872818,9.974705176531633e-07,2.4679297679598082e-05,0.00013514676609693358,1.3856070893157297e-08,1.837014229028095e-08,5.3373651495934734e-05,6.185329524916348e-05,3.087040610048703e-05,6.203735757734832e-08,4.514521650137273e-08,1.975520067173244e-06,0.0001815778766947355,8.869416104442031e-11,2.434247021905054e-12,3.943574992414789e-08,2.088812063149127e-09,8.6594440579674e-08,1.7738563677714351e-06,1.8787419371326683e-10,4.4921584587641646e-11,7.290505171775535e-11,3.388618889971897e-11,6.949245530920533e-16,3.5354049703483903e-09,5.526998847115421e-13,2.1019531926113882e-11,1.840730299044192e-08,1.890498621887106e-11,1.6256952117768005e-09,7.563841622282515e-07,1.7507581329959602e-12,2.8204840417375576e-10,1.624338582900831e-10,9.144172102168008e-09,9.029672235642886e-13,3.4110076770357605e-13,1.899566150371074e-17,2.017863140388114e-08,2.447451160636917e-10
3.6394562554928744e-05,0.107647444568513,3.76,0.0,0.7567769922309411,0.9900718726864414,0.007856795938835455,0.0,4.039526856863189e-06,0.0036407511155382654,6.35596064535704e-06,0.001498952857265286,3.1526459507863814e-11,3.104805833960934e-13,3.368674932120071e-06,3.0762257030508995e-06,0.0013163655200691936,0.001705190473113171,0.0003469174637738618,1.185312985284474e-07,4.229411187118947e-06,0.00011335158902944061,0.007078745972302823,4.4146840085190635e-05,0.0013123717546778967,1.0320682396064908e-06,2.5620321001910656e-05,0.00013985535925643968,1.3875716314033692e-08,1.900285764473074e-08,5.456316483548054e-05,6.257197844146038e-05,3.241335702145381e-05,6.224902547353697e-08,4.683060910007065e-08,2.010184658896555e-06,0.000181535462578717,9.200187586509751e-11,2.520647030315065e-12,4.058391745986747e-08,2.158546029834737e-09,8.927054575352891e-08,1.8667183398845258e-06,1.9363436223021019e-10,4.813977789298199e-11,7.689581537798077e-11,3.570838570444203e-11,7.326019105723935e-16,3.803123139522191e-09,5.553215910356756e-13,2.1920951160562655e-11,1.8766645489601512e-08,1.9549990544143302e-11,1.6863645162487126e-09,8.023313493048075e-07,1.8019177053359662e-12,2.885803213075446e-10,1.6846136780138682e-10,9.566845066439806e-09,9.343168224159663e-13,3.479454919363968e-13,2.0144755337138717e-17,2.083198632893962e-08,2.5957125565394787e-10
3.7076064785400516e-05,0.10764803124371514,3.76,0.0,0.756460431341464,0.9898403608477876,0.008063142642260435,0.0,4.048508867192129e-06,0.003712458648240822,6.355240409626228e-06,0.0015012234651875078,3.151534473096549e-11,3.1037111747987665e-13,3.3716285364865944e-06,3.0753263981713694e-06,0.0013436187730813426,0.0017370656193121013,0.00034830484115614345,1.1850013687034213e-07,4.23624606760539e-06,0.00011349683798843275,0.00726455222095791,4.5484547731363595e-05,0.0013531409526152663,1.0667969404615783e-06,2.657294342329941e-05,0.00014459959287228854,1.3893426335568294e-08,1.9637676816543705e-08,5.573155833219735e-05,6.32595648594895e-05,3.398997771542406e-05,6.244376486405913e-08,4.853611056843012e-08,2.0444039214086307e-06,0.00018149301353588177,9.534899987649253e-11,2.607698987046352e-12,4.1739392297277304e-08,2.2288141506216043e-09,9.197067574781326e-08,1.962433461796815e-06,1.994438264171092e-10,5.151098417162096e-11,8.101233972170957e-11,3.7587409748236227e-11,7.714457461217031e-16,4.084941357752971e-09,5.578103573753192e-13,2.2842517651863912e-11,1.91192041900892e-08,2.0205202915811732e-11,1.7479709586871037e-09,8.497192228636927e-07,1.8535118308843057e-12,2.951032219398144e-10,1.745796604397742e-10,9.997805240644957e-09,9.65935655085905e-13,3.547820259866167e-13,2.1329457449287188e-17,2.1490883723654118e-08,2.7494257272424925e-10
3.775756701587229e-05,0.10764861805701896,3.76,0.0,0.7561435647000173,0.9896086795578681,0.008269843996918585,0.0,4.056934025495047e-06,0.0037842242443318803,6.354520193813247e-06,0.0015033025604321336,3.150422639551792e-11,3.1026161665721074e-13,3.3744179333621087e-06,3.0744446406465948e-06,0.0013708706343678006,0.0017689331837999294,0.0003496104464462861,1.1846982912525069e-07,4.242655687977254e-06,0.00011362745445977389,0.007450600283384752,4.6833931740901356e-05,0.001393992667767875,1.1016467026760553e-06,2.7536930987049658e-05,0.00014937843034987607,1.3909353033758181e-08,2.0274415515411703e-08,5.687875923734385e-05,6.391689485210026e-05,3.559966422926402e-05,6.262285049660469e-08,5.026130546354774e-08,2.0781785537543306e-06,0.00018145053342267026,9.873471938262041e-11,2.6953830090087274e-12,4.2901956074143165e-08,2.2995993394073095e-09,9.469414986774096e-08,2.0610202906413885e-06,2.0530107345183433e-10,5.5038574595285487e-11,8.525534437532262e-11,3.952362760331756e-11,8.114637013469596e-16,4.381272635050041e-09,5.60176872403783e-13,2.378440561702577e-11,1.9464972834786555e-08,2.0870742927707995e-11,1.8105213610584513e-09,8.985430989890289e-07,1.905548961944252e-12,3.016173654858185e-10,1.8078935007610189e-10,1.0436928700010432e-08,9.978164489224293e-13,3.6161074932513693e-13,2.254962410802734e-17,2.2155232839184522e-08,2.908677864826839e-10
3.843906924634406e-05,0.10764920509527655,3.76,0.0,0.7558264222645127,0.9893768481222139,0.008476872054209673,0.0,4.064840746048719e-06,0.003856046027537737,6.353799895837364e-06,0.0015052050047338096,3.149310458705751e-11,3.101520817646395e-13,3.377055206173162e-06,3.0735792650295608e-06,0.0013981197642567193,0.001800793204751129,0.000350838539002506,1.184403267289461e-07,4.248673993287006e-06,0.00011374457874301553,0.007636867461609495,4.819478399809188e-05,0.0014349167409591409,1.136608377932022e-06,2.8512058909379657e-05,0.00015419090777326567,1.3923635329774003e-08,2.0912903801930417e-08,5.800474440052056e-05,6.454482435057846e-05,3.724181128458867e-05,6.278745404215235e-08,5.200579316648418e-08,2.111509623266443e-06,0.00018140802577890436,1.021582496964313e-10,2.7836806368465783e-12,4.4071405940042986e-08,2.370885728661489e-09,9.744033086873614e-08,2.162496760800446e-06,2.1120468621222684e-10,5.872588492650636e-11,8.962552285560641e-11,4.151739450042467e-11,8.526632277163068e-16,4.6925316875717534e-09,5.6243094816726e-13,2.4746790049486294e-11,1.9803959983009833e-08,2.154672867997106e-11,1.8740227936086527e-09,9.487978343490562e-07,1.95803756764196e-12,3.0812300621737237e-10,1.8709107514213264e-10,1.0884092417124248e-08,1.0299522628472664e-12,3.684320258033049e-13,2.3805100189334268e-17,2.2824946542034968e-08,3.0735571355326333e-10
3.912057147681583e-05,0.10764979243597748,3.76,0.0,0.7555090318751302,0.9891448842754015,0.008684200791424842,0.0,4.072264402977066e-06,0.003927922224999183,6.353079425036316e-06,0.0015069443783474197,3.148197940064933e-11,3.1004251373285267e-13,3.379551437243339e-06,3.072729204582696e-06,0.00142536492235262,0.0018326457194596277,0.0003519931702996572,1.1841158503897366e-07,4.254331975222712e-06,0.00011384925267504574,0.007823332828394931,4.956690190766731e-05,0.0014759037808087716,1.1716735184424705e-06,2.9498111003304704e-05,0.00015903612808609795,1.3936400149672411e-08,2.155298480497864e-08,5.910953521955571e-05,6.514422002718195e-05,3.891581361996575e-05,6.293865206491336e-08,5.376918700796848e-08,2.1443985271966044e-06,0.00018136549385635868,1.0561883342853916e-10,2.8725747134728347e-12,4.524755335507678e-08,2.4426585784295246e-09,1.0020862243351193e-07,2.2668802276576692e-06,2.1715333768991454e-10,6.257621525587165e-11,9.412354488788537e-11,4.356905514624482e-11,8.950515977634809e-16,5.019134861710148e-09,5.645815882425357e-13,2.5729846292538543e-11,2.0136187416319786e-08,2.2233276627660986e-11,1.9384825159868855e-09,1.0004778707187968e-06,2.0109861037238494e-12,3.1462039197642216e-10,1.9348549266828837e-10,1.1339174342013838e-08,1.0623364624603483e-12,3.7524620323202156e-13,2.50957203084677e-17,2.349994088123926e-08,3.244152671896764e-10
3.9802073707287604e-05,0.10765038014814837,3.76,0.0,0.7551914194247068,0.9889128043224914,0.008891805959716646,0.0,4.079237589427299e-06,0.003999851160091227,6.3523587010149115e-06,0.0015085330938156808,3.1470850939379464e-11,3.09932913571813e-13,3.3819167938074392e-06,3.0718934824576206e-06,0.001452604959350081,0.0018644907643904233,0.0003530781919663769,1.1838356299003049e-07,4.25965793516262e-06,0.00011394242838414169,0.008009977074335562,5.0950088113893215e-05,0.0015169451012114997,1.2068343143452663e-06,3.0494879136346383e-05,0.00016391325571251593,1.394776349136275e-08,2.2194513553004202e-08,6.019319300813135e-05,6.571595491991863e-05,4.062106719480364e-05,6.307743355616202e-08,5.5551113444397694e-08,2.176846958097717e-06,0.0001813229406446946,1.091157388745991e-10,2.9620492727368684e-12,4.643022297341562e-08,2.5149041913085434e-09,1.0299846672714602e-07,2.3741875080414335e-06,2.2314578558174898e-10,6.659282981097635e-11,9.875005853662292e-11,4.5678944479009005e-11,9.386359155683129e-16,5.361500062620385e-09,5.666370521253124e-13,2.673374968110752e-11,2.0461688683801008e-08,2.2930501476733972e-11,2.003907926842876e-09,1.0535772753370422e-06,2.06440298856616e-12,3.211097633036673e-10,1.9997327318172163e-10,1.1802053468871806e-08,1.0949626972981892e-12,3.820536132469045e-13,2.6421309844988735e-17,2.4180134715462825e-08,3.42055456160547e-10
