Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097)
1.1095218956295323e-15,0.08374386065989277,3.76,0.0,0.5055583080973213,0.9999999761253612,6.310441424288853e-30,0.0,9.080638871194252e-23,2.398844906216289e-11,2.398844876506369e-11,4.577535999470157e-13,4.170826478656487e-24,4.865199801220664e-23,2.970246412160319e-19,2.9682763977369514e-19,7.754271504949442e-14,4.417150966007062e-27,4.577536001725901e-13,7.187678891661486e-25,6.242730525588052e-19,4.0479748627734136e-22,9.186612614537503e-23,7.159865340509974e-32,2.1249425149227568e-27,3.874053208680325e-32,7.75427150448248e-14,3.2227265096397048e-28,4.906025230352476e-23,7.01057378275312e-41,1.9637239396957656e-22,7.197183539426399e-23,9.642653173338815e-32,4.7269008107907855e-28,1.4936536345937724e-25,2.307531702384242e-23,2.3874181074653408e-08,2.4882711290842295e-24,7.949594562057777e-42,2.5125540539909813e-31,3.7342009961622357e-34,6.802032978821444e-34
1.9971394215386918e-15,0.08374386066019898,3.76,0.0,0.5055583080777023,0.9999999570259244,3.7737110495169536e-29,0.0,2.9363934854310006e-22,4.317920851416565e-11,4.317920755345557e-11,8.239564752339339e-13,1.3487087981700535e-23,1.5732216155678279e-22,9.604005535854126e-19,9.598319427936024e-19,1.3957688774374072e-13,2.6414645893990555e-26,8.23956476031755e-13,2.3363632054017898e-24,1.124045606073206e-18,1.3089667263527039e-21,2.970618256748973e-22,2.3219368405545494e-31,6.871289133492897e-27,1.256052521322511e-31,1.395768877286251e-13,1.0421213159235759e-27,1.5864250821967978e-22,4.202467625978567e-40,6.349964539340177e-22,2.327305784756907e-22,5.766324805331756e-31,1.528508405686723e-27,4.8303738407422705e-25,7.461713054053624e-23,4.297325164086165e-08,8.046112551267314e-24,4.753937219619346e-41,8.835253638597431e-31,2.2436694674027274e-33,4.086956705665295e-33
3.772374473357011e-15,0.08374386066081135,3.76,0.0,0.5055583080384644,0.9999999188277839,2.594203333972826e-28,0.0,1.0470287644778161e-21,8.156072741528634e-11,8.156072398979715e-11,1.556362202970385e-12,4.809046292698599e-23,5.6094056016085335e-22,3.424241380692206e-18,3.422358041745746e-18,2.636452331251377e-13,1.8157970529340323e-25,1.5563622059589961e-12,8.417885271115514e-24,2.1245364668869908e-18,4.6672249068384706e-21,1.0592007176646946e-21,8.327209334170913e-31,2.4500154604660274e-26,4.5024595467308525e-31,2.636452330711281e-13,3.715835859173993e-27,5.656498156189888e-22,2.9029116216359616e-39,2.264131017751121e-21,8.298196499725775e-22,3.9638902833872976e-30,5.450031929187025e-27,1.7226290299748255e-24,2.6605339342584704e-22,8.117065967862836e-08,2.8688733880627354e-23,3.268043476452576e-40,3.6610285664872525e-30,1.544776370542446e-32,2.8138893241314284e-32
7.322844576993649e-15,0.08374386066203615,3.76,0.0,0.5055583079599884,0.9999998424344353,1.9211826708365386e-27,0.0,3.944883154530991e-21,1.5832376520598816e-10,1.5832375230063672e-10,3.0211735670957607e-12,1.8118710207335757e-22,2.113281859304361e-21,1.2900352826950672e-17,1.2893554308048143e-17,5.117819238600776e-13,1.3446404447396306e-24,3.021173578650755e-12,3.2374474158727565e-23,4.129301424559114e-18,1.7583515025591085e-20,3.990504805111797e-21,3.173616324037358e-30,9.230319905673331e-26,1.714330613084462e-30,5.117819236557414e-13,1.3999733439625963e-26,2.131034714879168e-21,2.1705194174534385e-38,8.529995198511852e-21,3.1263022949729574e-21,2.935354158587819e-29,2.0532801318898574e-26,6.492335703577708e-24,1.0023422653830377e-21,1.5756254343144441e-07,1.0808082031714602e-22,2.4201954347863464e-39,1.7650096109860976e-29,1.144471735879501e-31,2.0847161779511733e-31
1.4423784784266924e-14,0.08374386066448575,3.76,0.0,0.5055583078030363,0.9999996896594667,1.4783760263888275e-26,0.0,1.5306176703055863e-20,3.1184984074123347e-10,3.118497906749012e-10,5.950795929983695e-12,7.029839771736444e-22,8.198229123446173e-21,5.0046329167980825e-17,5.002056018736749e-17,1.0080553052227828e-12,1.0345960635169076e-23,5.95079597540707e-12,1.307261115029112e-22,8.153965588862833e-18,6.82151921130397e-20,1.5481336854748282e-20,1.2594741637660394e-29,3.580915603812156e-25,6.790902470057675e-30,1.0080553044233972e-12,5.431599626676283e-26,8.267186628910912e-21,1.7021343936477382e-37,3.3092130357784345e-20,1.2128496137397223e-20,2.2585265373796467e-28,7.965774327501568e-26,2.5205825259674852e-23,3.8885886162608214e-21,3.1033458245163294e-07,4.192804300565868e-22,1.8623554906985237e-38,9.842090156044458e-29,8.806942597272516e-31,1.6042349469451995e-30
2.8625665198813476e-14,0.08374386066938493,3.76,0.0,0.5055583074891324,0.9999993841564366,1.160055126316519e-25,0.0,6.030127392671067e-20,6.189019916270907e-10,6.18901794433742e-10,1.1810039194532408e-11,2.769340298706937e-21,3.228790791509611e-20,1.9711327812101898e-16,1.9701303029880337e-16,2.000602067553415e-12,8.116360742033248e-23,1.1810039374605984e-11,5.552966443568715e-22,1.6263841108888635e-17,2.686745505490923e-19,6.097675542879988e-20,5.183682765378932e-29,1.4104034320653294e-24,2.7851133745198437e-29,2.000602064352424e-12,2.139628255473802e-25,3.2560178598902903e-20,1.3856665295321836e-36,1.3033804762278453e-19,4.776981167745466e-20,1.771804478228048e-27,3.1374888591719274e-25,9.942480861370683e-23,1.531575885424604e-20,6.158317531808344e-07,1.6512434621495784e-21,1.4613292515172258e-37,6.2358412692982735e-28,6.909253836972609e-30,1.2585655512933029e-29
4.282754561336003e-14,0.08374386067428409,3.76,0.0,0.5055583071752285,0.9999990787159408,3.666612223946705e-25,0.0,1.3500630248325278e-19,9.2595414226677e-10,9.25953700873049e-10,1.7669280511072637e-11,6.199833302959997e-21,7.226895394989572e-20,4.412134420959878e-16,4.409900276140661e-16,2.9931488294019597e-12,2.564947691563906e-22,1.766928091497637e-11,1.3177822791798092e-21,2.4454459453096527e-17,6.0139462449362e-19,1.3649160668279122e-19,1.201672764934964e-28,3.1570360992578297e-24,6.438561958687178e-29,2.993148822139738e-12,4.7898863791855485e-25,7.287964280751268e-20,4.485698313205566e-36,2.917461267913198e-19,1.0692702691433941e-19,5.599290732680884e-27,7.022996562553463e-25,2.228246726227623e-22,3.428249617170922e-20,9.212663895421873e-07,3.695829647996613e-21,4.618842781216685e-37,1.8326088409728088e-27,2.1834917374884737e-29,3.977383873757281e-29
5.702942602790658e-14,0.08374386067918324,3.76,0.0,0.5055583068613246,0.9999987733379669,8.349218996829307e-25,0.0,2.3943977564645005e-19,1.2330062926602717e-09,1.2330055099928957e-09,2.3528519880015695e-11,1.0995096163477769e-20,1.2813902202544403e-19,7.823466604208663e-16,7.819514325475004e-16,3.985695590830292e-12,5.839735975990358e-22,2.3528520596876483e-11,2.4658149687993426e-21,3.2725839111848976e-17,1.0663745396559473e-18,2.4202741742944704e-19,2.2023077118140465e-28,5.597999693521673e-24,1.1769577574823055e-28,3.985695577785339e-12,8.494305651217648e-25,1.2922402539745117e-19,1.044515570845837e-35,5.173163187918203e-19,1.8960013554182229e-19,1.2748167680552759e-26,1.2453164999323597e-24,3.9557986013032923e-22,6.078879624280434e-20,1.2266385037100707e-06,6.552859325481034e-21,1.0517537452342401e-36,4.003575784310051e-27,4.971275164685979e-29,9.055552797987162e-29
7.123130644245313e-14,0.08374386068408239,3.76,0.0,0.5055583065474207,0.9999984680225027,1.591306764983481e-24,0.0,3.7362083055290162e-19,1.5400584428075948e-09,1.540057221793367e-09,2.938775730178691e-11,1.7155783271510586e-20,1.9989568653735004e-19,1.2205127586050942e-15,1.2198971130895638e-15,4.978242351902381e-12,1.11284616847751e-21,2.9387758420676795e-11,4.048638186339536e-21,4.107799919421616e-17,1.6636133807482988e-18,3.7758576341336486e-19,3.5477004017938745e-28,8.733304629185136e-24,1.8912705640525855e-28,4.97824233128923e-12,1.3253269865165259e-24,2.015917186892368e-19,2.0347356466275426e-35,8.070485673501379e-19,2.9578912900646036e-19,2.4293480450782736e-26,1.942806067305632e-24,6.1787067478367415e-22,9.483465394723556e-20,1.5319481082739662e-06,1.0222146721648628e-20,2.0045757588431568e-36,7.423975672418122e-27,9.473506521415713e-29,1.7256754927679963e-28
9.963506727154624e-14,0.08374386069388075,3.76,0.0,0.5055583059196128,0.999997857579056,4.230172371031792e-24,0.0,7.312966416941633e-19,2.1541627423637084e-09,2.15416035343651e-09,4.110622630539082e-11,3.357585600313192e-20,3.910598106485017e-19,2.3879429351229043e-15,2.3867407990966593e-15,6.9633358732150114e-12,2.9573762919987646e-21,4.1106228495351586e-11,8.701248491426616e-21,5.802473147545459e-17,3.254864429994862e-18,7.387758992668854e-19,7.374974272488198e-28,1.708697705134771e-23,3.9134191508628406e-28,6.963335831871879e-12,2.593625609611792e-24,3.9439107490904505e-19,5.643349278923959e-35,1.5789990172644957e-18,5.78714735705256e-19,6.455966837313966e-26,3.8012280124315086e-24,1.2117275225206448e-21,1.8554502232422196e-19,2.1423798352662473e-06,1.9996805948546744e-20,5.328782330117449e-36,1.907908476638508e-26,2.517582651739185e-28,4.586005124956907e-28
1.5644258892973243e-13,0.0837438607134774,3.76,0.0,0.5055583046639971,0.9999966374417145,1.6122622105876104e-23,0.0,1.804474352776306e-18,3.3823713385217992e-09,3.3823654488942245e-09,6.454314096553661e-11,8.283031923400382e-20,9.63918848082553e-19,5.887189893840811e-15,5.884233424185955e-15,1.0933522914423816e-11,1.1263775718737371e-20,6.454314636405206e-11,2.5424408151989602e-20,9.288841489741783e-17,8.024432529189664e-18,1.821496938974496e-18,2.040448776921044e-27,4.2126882240650436e-23,1.0733482011544081e-27,1.0933522807336684e-11,6.397391668400698e-24,9.721976701767474e-19,2.352864238487696e-34,3.892841978423101e-18,1.4267561469177784e-18,2.458888995275703e-25,9.372041509149309e-24,3.0019202052234938e-21,4.574402102587652e-19,3.3624937363470295e-06,4.928491993239441e-20,2.0309835609884581e-35,7.022930916541245e-26,9.588791649139222e-28,1.746707439720956e-27
2.1325011058791864e-13,0.08374386073307406,3.76,0.0,0.5055583034083814,0.9999954183031007,4.063138671318938e-23,0.0,3.3557798876377523e-18,4.610579930741044e-09,4.610568987251919e-09,8.798002451906146e-11,1.5400560466962012e-19,1.7906889175792133e-18,1.0938942764828016e-14,1.0933459103411766e-14,1.4903709957175022e-11,2.8368026833787344e-20,8.798003454507277e-11,5.467930585687603e-20,1.290467482350746e-16,1.4910039264236497e-17,3.384756741978363e-18,4.2100674885103775e-27,7.82774249915093e-23,2.197622385200142e-27,1.490370974853422e-11,1.1892774533676278e-23,1.8061952281817568e-18,6.405420626808813e-34,7.233271202224033e-18,2.6510506464103958e-18,6.192760277257801e-25,1.7415170840302925e-23,5.6050758719215615e-21,8.499677104448676e-19,4.581608908159602e-06,9.154814215142411e-20,5.118375714073439e-35,1.7391955512272604e-25,2.414968106128446e-27,4.399191079979408e-27
2.7005763224610485e-13,0.08374386075267075,3.76,0.0,0.5055583021527656,0.999994200162394,8.238926440534938e-23,0.0,5.386462852602459e-18,5.838788519021441e-09,5.838770968515367e-09,1.1141687699370255e-10,2.4714438198708594e-19,2.8712117998727053e-18,1.754318990361716e-14,1.7534408966649037e-14,1.8873897005645943e-11,5.748606774153403e-20,1.1141689306256812e-10,9.968150233694246e-20,1.665009791495221e-16,2.3911624532145755e-17,5.4286580374572435e-18,7.431042321835245e-27,1.2553928353686998e-22,3.8520273084537534e-27,1.887389665546454e-11,1.9082280366262623e-23,2.8962788172738825e-18,1.3934351432521767e-33,1.1600282848785427e-17,4.251597613457676e-18,1.2549255133260122e-24,2.793104985820635e-23,9.032943405698467e-21,1.3631271711879668e-18,5.799726171478237e-06,1.467743650261949e-19,1.0378633184233259e-34,3.4892385125191725e-25,4.893810651747099e-27,8.914841637612974e-27
3.8367267556247726e-13,0.08374386079186408,3.76,0.0,0.5055582996415345,0.9999917668714305,2.3622177490863665e-22,0.0,1.0890947350227909e-17,8.29520568376569e-09,8.295170259782535e-09,1.582904888168849e-10,4.994824981131108e-19,5.7928853180631624e-18,3.5409120540313886e-14,3.5391445871678186e-14,2.6814271136415866e-11,1.645962848853618e-19,1.582905212032367e-10,2.497584320196253e-19,2.4530211229189477e-16,4.826249088894406e-17,1.0958794754457002e-17,1.7780654322153975e-26,2.5339965434628464e-22,9.10183444408423e-27,2.6814270366523822e-11,3.8553661835329533e-23,5.844285665916134e-18,4.57714882548473e-33,2.3414038102042645e-17,8.581446473567751e-18,3.593153906415264e-24,5.638278809325459e-23,1.8409620320649368e-20,2.7513405787983367e-18,8.232970243251427e-06,2.9606757740740993e-19,2.975677514022246e-34,9.877895107915804e-25,1.401230103535963e-26,2.5526235843963133e-26
6.10902762195222e-13,0.08374386087025078,3.76,0.0,0.5055582946190725,0.9999869122284784,9.55713598201824e-22,0.0,2.7707251767475457e-17,1.3208039965988038e-08,1.3207950157438565e-08,2.520373407306346e-10,1.2695885526700323e-18,1.4674339766388532e-17,8.9770402853244e-14,8.972582140310335e-14,4.269501964981024e-11,6.640348273074938e-19,2.520374225791021e-10,8.799036862950844e-19,4.185098718552196e-16,1.2235333112702339e-16,2.7791266385464986e-17,5.952596092536624e-26,6.424859328757333e-22,2.9816730844177024e-26,4.269501737743866e-11,9.793583001851923e-23,1.4808735197915572e-17,2.342741934065413e-32,5.936036963632478e-17,2.175614661716282e-17,1.4495979991234684e-23,1.429782882138208e-22,4.757332391080131e-20,6.975335661031627e-18,1.3087519393941763e-05,7.496805155781661e-19,1.2038829783429446e-33,3.944721540991481e-24,5.653149116367154e-26,1.0298891391421322e-25
8.381328488279669e-13,0.08374386094863745,3.76,0.0,0.5055582895966111,0.9999820734607551,2.474281610374725e-21,0.0,5.23330653450798e-17,1.812087418518888e-08,1.81207051422289e-08,3.4578369846879497e-10,2.3958600484866595e-18,2.7598227482269497e-17,1.6897029583192349e-13,1.6888679593664992e-13,5.857576872097741e-11,1.714648836617304e-18,3.45783852025161e-10,2.1208736409067823e-18,6.125912510068296e-16,2.3029312410372343e-16,5.232544834376207e-17,1.399097483574439e-25,1.2094289663369761e-21,6.882076679128661e-26,5.857576384008529e-11,1.8470372694024017e-22,2.7858870257685246e-17,7.229878005092998e-32,1.1173159274745884e-16,4.0950817113965936e-17,3.7431115588417214e-23,2.6918620320780153e-22,9.12383103513795e-20,1.3129403467801243e-17,1.7926193291305807e-05,1.4093557010628928e-18,3.1167104878362756e-33,1.0138165625828589e-23,1.459768939330516e-25,2.659531227719675e-25
1e-12,0.08374386102702411,3.76,0.0,0.5055582860188654,0.9999786362224425,4.210203502346399e-21,0.0,7.468214290383307e-17,2.162052725619203e-08,2.162028661507084e-08,4.125635330353254e-10,3.416873303625671e-18,3.926447863207187e-17,2.4053681081265983e-13,2.4041835906838313e-13,6.988840675841602e-11,2.912253162175758e-18,4.1256375111437883e-10,3.490414650447371e-18,7.636195239796598e-16,3.278261441468308e-16,7.45031849957991e-17,2.280264993826461e-25,1.7217881539688642e-21,1.1084813213757046e-25,6.988839919794827e-11,2.6330329792413617e-22,3.964328808101406e-17,1.369316104217908e-31,1.5905551554475612e-16,5.829565291408629e-17,6.357513819333935e-23,3.8326496743969273e-22,1.3159662923835127e-19,1.8690378341560676e-17,2.136336475213215e-05,2.0045292698182663e-18,5.303272414991254e-33,1.7183890734565564e-23,2.4793888462189038e-25,4.5173150819802165e-25
1.0653629354607117e-12,0.08374386102702411,3.76,0.0,0.5055582845741501,0.9999772505163369,5.094453342373404e-21,0.0,8.484803568837023e-17,2.303370834136829e-08,2.3033435214518887e-08,4.3952956378818196e-10,3.881001226950126e-18,4.4554520776569347e-17,2.730080598387978e-13,2.728738067008114e-13,7.445651861619795e-11,3.5214397165884256e-18,4.395298110697873e-10,4.177591744499663e-18,8.276257796710303e-16,3.72078044396577e-16,8.456786522467035e-17,2.7215253368328828e-25,1.954271989308367e-21,1.3171482324171462e-25,7.445650975446769e-11,2.990171451137952e-22,4.498802748292074e-17,1.7206410486983267e-31,1.805274644299164e-16,6.616541861078216e-17,7.687385769149737e-23,4.350341826180394e-22,1.5014692593249096e-19,2.121352232399597e-17,2.2749043859198573e-05,2.2743281234108496e-18,6.417058192141092e-33,2.076485398759384e-23,2.9980458954953214e-25,5.4623512458367195e-25
1.2925930220934565e-12,0.0837438611054108,3.76,0.0,0.5055582795516896,0.9999724433434755,9.121862835468127e-21,0.0,1.253318001361759e-16,2.7946542434526332e-08,2.7946140374672616e-08,5.332749384405841e-10,5.727709295580245e-18,6.553321789321438e-17,4.0188295646410976e-13,4.0168629214404294e-13,9.03372696017295e-11,6.289392582374517e-18,5.332753012363221e-10,7.254941755271399e-18,1.0636929802706594e-15,5.477042694615901e-16,1.2452503074606114e-16,4.701028027425564e-25,2.877058233270862e-21,2.2409934694818827e-25,9.033725512058989e-11,4.410358800888137e-22,6.618955511721804e-17,3.4929700048793923e-31,2.657477424795833e-16,9.739991185728417e-17,1.3729918352623777e-22,6.405498709819253e-22,2.2503861060420505e-19,3.122767088101016e-17,2.755612284580651e-05,3.3438357674205222e-18,1.1489817248812202e-32,3.702141219411992e-23,5.354707898712152e-25,9.756576264876046e-25
1.7470531953589462e-12,0.08374386126218414,3.76,0.0,0.5055582695067703,0.9999628761065813,2.2641989208523848e-20,0.0,2.305242311993001e-16,3.7772210431778827e-08,3.777147596001976e-08,7.207642227187914e-10,1.0516569112555404e-17,1.195179854680115e-16,7.341412017545084e-13,7.33785448720069e-13,1.2209877590873472e-10,1.552871691654451e-17,7.207648809955415e-10,1.7290907191047766e-17,1.5992434759835554e-15,1.0004653610860742e-15,2.2760959277236782e-16,1.1227531492628052e-24,5.256633310518305e-21,5.197414414931953e-25,1.2209874420806955e-10,8.088285823324462e-22,1.2078318919218696e-16,1.0807882755808523e-30,4.854605540889575e-16,1.7792841726051034e-16,3.3899756580383864e-22,1.1706949327109071e-21,4.257098689500463e-19,5.70459738842664e-17,3.712317191731066e-05,6.093428321110811e-18,2.8518471674174226e-32,9.121051672091144e-23,1.3221531026945855e-24,2.409274136888766e-24
2.156067351297887e-12,0.08374386140328015,3.76,0.0,0.5055582604663447,0.9999543190165606,4.275486373579745e-20,0.0,3.532495216685803e-16,4.6615311413774345e-08,4.661419279095397e-08,8.895029179594806e-10,1.609001675776753e-17,1.8176108809763313e-16,1.11810923279483e-12,1.117572204109712e-12,1.5068413798492292e-10,2.9187661684933124e-17,8.89503914394928e-10,3.1868706333672664e-17,2.1539683919068e-15,1.523649312454914e-15,3.4683526600463507e-16,2.0870335408355113e-24,8.007250393847698e-21,9.428597626900684e-25,1.506840825117911e-10,1.2361975729537986e-21,1.8377846977847147e-16,2.390556486817356e-30,7.393711408420169e-16,2.709917102197822e-16,6.371795781500309e-22,1.78376631927765e-21,6.683345250618137e-19,8.688294081675809e-17,4.568009281386211e-05,9.25998899877135e-18,5.384955817694867e-32,1.7123898343862963e-22,2.48520484873e-24,4.529018958705979e-24
2.5650815072368278e-12,0.08374386154437613,3.76,0.0,0.5055582514259205,0.999945812229448,7.232430600118004e-20,0.0,5.030320076943509e-16,5.5458412191583e-08,5.545682891217491e-08,1.058240050459109e-09,2.287657505243897e-17,2.568823856924144e-16,1.5825381431387107e-12,1.5817848177824888e-12,1.792695077343573e-10,4.9148605571350975e-17,1.0582414520955104e-09,5.2938534039492714e-17,2.7780758068786702e-15,2.156419762037209e-15,4.911575483151182e-16,3.50851636091959e-24,1.1335075843583563e-20,1.5486232622080945e-24,1.7926941903921095e-10,1.7558175798199194e-21,2.5986529290125053e-16,4.6264008835927426e-30,1.0464930730592758e-15,3.8355884655054804e-16,1.0729395991093369e-21,2.525790868394593e-21,9.741139982258171e-19,1.2297288686153447e-16,5.418671072323482e-05,1.3077527008974586e-17,9.108913323809945e-32,2.881170653620639e-22,4.1849541641268284e-24,7.627283983761928e-24
