Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148)
0.0005389462851650591,0.7157831657041529,5.338474419160293e-05,5.8604760571951004e-05,3.0524188929172526e-05,0.04845476173034151,0.0,0.0,5.9430278954702747e-05,2.9524916467143953e-06,0.009649735690322353,0.0859288610127344,8.899112478430768e-11,1.2804704802794057e-14,5.605987646934414e-14,3.234657521122516e-14,6.46423237273512e-13,2.5924990962560175e-11,6.566726782077618e-14,1.9959673910099395e-23,1.5967726651895145e-17,1.1732566658153661e-23,7.55452069812427e-16,6.613128003800526e-14,5.929441412039971e-17,4.061016705253381e-13,5.542161011734305e-23,1.1636502068380517e-21,1.229126815774821e-22,1.0445784421714776e-25,2.1671758790498264e-17,9.315721831100151e-21,3.0523239863013424e-19,1.0672339501330516e-19,3.76,0.0,0.44925239528643646,0.7457184254353996,0.17590493989798442,7.920832409559889e-13,8.462460809178669e-05,0.2527441397947917,0.00795056815423484,4.998072189236221e-10,3.2111768979585024e-12,1.0108513477104473e-05,1.7931366930981375e-06,1.4001127907819541e-05,0.14942190248304618,0.00013843634005669705,0.013351680003764188,4.2842826057115405e-05,0.01991897689153469,0.035167163725174685,5.032900667319569e-07,0.0007199151753589312,2.092993764434615e-08,1.844456518139624e-06,1.1600223560095879e-08,0.002424133031133408,1.0708971387110464e-06,4.367583133026064e-05,7.970404659792528e-06,0.013919701275892257,4.81414428702515e-10,0.00037153225364103525
0.0005432012291708628,0.7159230798507394,5.3427300056023134e-05,5.9021966388320234e-05,3.0641034498843405e-05,0.048578915329707435,0.0,0.0,5.902728556923035e-05,2.9165779797491143e-06,0.009742358414270595,0.08648069573734744,8.99521591355368e-11,1.2784346136431424e-14,5.6116939175307114e-14,3.256116076398829e-14,6.523448222862804e-13,2.6248205309010573e-11,6.622289056860833e-14,2.0252358523272132e-23,1.628706196768844e-17,1.1998537896069927e-23,7.619989410366448e-16,6.764186428186303e-14,5.951420752776837e-17,4.144435341790197e-13,5.672088592066519e-23,1.1987989447913672e-21,1.2605363837696237e-22,1.0710875422516106e-25,2.2019807389570365e-17,9.488901970697113e-21,3.1175924962702673e-19,1.0954892011502074e-19,3.76,0.0,0.4466828144394282,0.7439866686001912,0.17712855648757037,8.090539968879168e-13,8.435158348727216e-05,0.2546299916614056,0.007931737939054644,4.969410776559425e-10,3.1927599181424685e-12,1.0073059726901757e-05,1.7910816718763708e-06,1.3932807187198026e-05,0.1504667721166549,0.00013777643731851635,0.013328390420357885,4.293267972018451e-05,0.02005937670232499,0.03534953216983678,5.010469908318398e-07,0.000720910586962632,2.0921038840274423e-08,1.8527984917170329e-06,1.1652671223945959e-08,0.0024368650529798365,1.0778797937377743e-06,4.4007275355988025e-05,8.010390997775193e-06,0.014133148920922958,4.8278495058227e-10,0.0003706694567226683
0.0005474561731766666,0.7160625532205191,5.3468869281558896e-05,5.943932339644163e-05,3.0758324516127796e-05,0.04869987578330113,0.0,0.0,5.862937286758702e-05,2.8811947938157356e-06,0.009835106509624636,0.08703054910319777,9.091645490718185e-11,1.2763818345449141e-14,5.6172110387428366e-14,3.277399910617924e-14,6.582408279505608e-13,2.6571441006527473e-11,6.677701392574575e-14,2.054688408500722e-23,1.6609676922215852e-17,1.2268448568181083e-23,7.685427560192176e-16,6.917245757360407e-14,5.97299840041966e-17,4.2286270809445694e-13,5.80383154167598e-23,1.2346383088290004e-21,1.292330522202181e-22,1.0979972042344651e-25,2.2371197901716557e-17,9.663366518779673e-21,3.1834856066216132e-19,1.124151426838416e-19,3.76,0.0,0.44412246886560164,0.7422600501246044,0.17834862000307797,8.261959064870802e-13,8.407821666384438e-05,0.25651220920999823,0.00791290713599114,4.94085253338887e-10,3.1744092430467912e-12,1.0037602671889679e-05,1.7890273249530713e-06,1.38647705483767e-05,0.15150874116514124,0.00013712033507251584,0.013304516376930356,4.3019955456015185e-05,0.02019878307963896,0.03552976365596407,4.988075285205875e-07,0.0007219030719257158,2.0910843994401454e-08,1.8609992177322385e-06,1.1704230696200506e-08,0.002449472568748485,1.0847988124385417e-06,4.433692226550253e-05,8.049805038687336e-06,0.014347642571429405,4.84118596136175e-10,0.00036980921984017354
0.00055128562278189,0.7161877013421142,5.350544274269752e-05,5.981507911225911e-05,3.086426946685842e-05,0.048806028991480205,0.0,0.0,5.827551578550352e-05,2.849794903855557e-06,0.009918686627398683,0.08752372327410819,9.178708565654842e-11,1.2745199706678562e-14,5.6220146022080833e-14,3.296404687347951e-14,6.635250173645981e-13,2.686233635355017e-11,6.727441420119019e-14,2.0814907333375204e-23,1.690282031119527e-17,1.2513702209614843e-23,7.744293747308508e-16,7.056711400377761e-14,5.992089875496089e-17,4.305054538702899e-13,5.923952694295922e-23,1.267487587452708e-21,1.3212702123523425e-22,1.122537109253244e-25,2.269031960023039e-17,9.82149309000403e-21,3.2433172872320606e-19,1.1502937013859823e-19,3.76,0.0,0.4418260494634812,0.7407104897550004,0.1794436352533546,8.417686847935067e-13,8.383189685707633e-05,0.2582030746835015,0.007895959277432014,4.915238270250997e-10,3.157950289506857e-12,1.0005689295036317e-05,1.7871789033271074e-06,1.3803780423749714e-05,0.15244403148438335,0.00013653306081342715,0.01328254224189211,4.3096321679727196e-05,0.020323398673907325,0.03569014984051519,4.967951806926664e-07,0.0007227938588103433,2.0900580245307887e-08,1.868259873673375e-06,1.1749879670019375e-08,0.0024607129637616524,1.0909713377938942e-06,4.4632056169165004e-05,8.084789159415774e-06,0.01454156742119899,4.85287638163992e-10,0.0003690371969517824
0.0005551150723871134,0.7163124904551128,5.35412258042444e-05,6.019096695870763e-05,3.097058175923742e-05,0.04890963101132907,0.0,0.0,5.7925627661459386e-05,2.818808917237249e-06,0.010002367629902746,0.08801529295976097,9.266031345602219e-11,1.2726445823100361e-14,5.626664729949438e-14,3.315265568550522e-14,6.687878495120134e-13,2.7153183892041418e-11,6.777054634956763e-14,2.1089344039728512e-23,1.7198593279510252e-17,1.2767233069324753e-23,7.803131407247466e-16,7.197800305868735e-14,6.010874756179654e-17,4.382096726932386e-13,6.045544722344412e-23,1.30090235912803e-21,1.350514132845588e-22,1.1473780578533916e-25,2.3012172165582757e-17,9.98066041909777e-21,3.303643324353832e-19,1.176762365290372e-19,3.76,0.0,0.4395371020487692,0.739165096819284,0.18053576512415181,8.574776937955651e-13,8.358530534813964e-05,0.2598909538397768,0.007879011622855796,4.889707472152201e-10,3.1415449757122716e-12,9.973774722473057e-06,1.785330872303485e-06,1.3743020271753703e-05,0.15337696902683964,0.00013594880570618812,0.013260117214854613,4.317064088936533e-05,0.020447208256556992,0.035848814462981715,4.947859021070767e-07,0.0007236823740238865,2.0889302870111445e-08,1.875407556757524e-06,1.1794818262823874e-08,0.002471852672422235,1.0970920007383413e-06,4.492571269928998e-05,8.119311356267867e-06,0.014736313907705025,4.8642734808016e-10,0.00036826725036419187
0.0005589445219923367,0.7164369197606026,5.357622261524348e-05,6.056699173494191e-05,3.107726495141704e-05,0.049010698531968794,0.0,0.0,5.7579641735315074e-05,2.788229644983104e-06,0.010086149210248453,0.08850525841555096,9.353611749340916e-11,1.2707557415655907e-14,5.631161328465643e-14,3.333981475186601e-14,6.740290300285014e-13,2.744395300565178e-11,6.826538494149535e-14,2.1355156305157776e-23,1.7496982090578225e-17,1.3015911063181378e-23,7.8619387856901e-16,7.340513330843024e-14,6.029355506490622e-17,4.459748040173055e-13,6.168607046634577e-23,1.3348853855158342e-21,1.3800586539843547e-22,1.1725206795207817e-25,2.333676711596219e-17,1.0140857550710393e-20,3.36445807042633e-19,1.2035556999553147e-19,3.76,0.0,0.43725562235813364,0.737623873617063,0.18162500631376852,8.733217530705469e-13,8.333844480049636e-05,0.261575826965313,0.00786206448968068,4.864260089478172e-10,3.125193269673195e-12,9.941859656446748e-06,1.7834831617368483e-06,1.3682489997245922e-05,0.1543075523776436,0.00013536754127315686,0.013237251602700532,4.324293219408978e-05,0.02057021132905304,0.03600576222071824,4.927797573807065e-07,0.000724568665636449,2.0877028603732935e-08,1.8824429534516977e-06,1.1839050793097324e-08,0.0024828917849143047,1.1031606701609023e-06,4.521788207580485e-05,8.153372542877816e-06,0.014931869915052529,4.875379801049908e-10,0.000367499381223116
0.0005627739715975601,0.7165609884046414,5.3610437312502715e-05,6.0943158386671165e-05,3.1184322640768375e-05,0.049109248232117014,0.0,0.0,5.723749276073386e-05,2.7580500650806087e-06,0.010170031067043565,0.08899361993353941,9.441447658669565e-11,1.2688535155862539e-14,5.635504310184264e-14,3.352551350679204e-14,6.792482693412503e-13,2.7734613220764325e-11,6.875890453026796e-14,2.1634709822684155e-23,1.779797228266657e-17,1.3274350474355985e-23,7.920714111957248e-16,7.484851121381656e-14,6.047533059183527e-17,4.538002771863985e-13,6.293139015808194e-23,1.3694381762896579e-21,1.409900033539437e-22,1.1979667579367004e-25,2.366411575446587e-17,1.0302068136048532e-20,3.4257557672650385e-19,1.230671880112695e-19,3.76,0.0,0.4349816060028852,0.7360868222994303,0.18271135564259658,8.892996568485201e-13,8.309131790662691e-05,0.26325767461185867,0.007845118191994438,4.838896071035118e-10,3.1088951387581775e-12,9.909944802355368e-06,1.7816357055787287e-06,1.3622189470473972e-05,0.15523578021397877,0.00013478923886063165,0.013213955495720233,4.33132145021528e-05,0.02069240747124218,0.03616099796401273,4.907768084823985e-07,0.0007254527824295376,2.0863773736913097e-08,1.8893667560692955e-06,1.1882581611458697e-08,0.002493830399123676,1.1091772310171213e-06,4.5508554851327514e-05,8.186973720701647e-06,0.015128223344699161,4.886197882574184e-10,0.00036673359060028884
0.0005666034212027835,0.71668469557672,5.364387404479832e-05,6.131947195783204e-05,3.129175843832242e-05,0.04920529677897551,0.0,0.0,5.689911693087723e-05,2.7282633110488477e-06,0.01025401290415163,0.08948037784039153,9.52953695724298e-11,1.2669379682470341e-14,5.639693597577102e-14,3.370974159819914e-14,6.844452822115724e-13,2.8025134200738137e-11,6.925107962371345e-14,2.190305487964385e-23,1.810154904095403e-17,1.3525357100987224e-23,7.979455651603851e-16,7.630814124333449e-14,6.06541173124512e-17,4.616855122089953e-13,6.419139631367816e-23,1.4045634849926681e-21,1.4400344251923492e-22,1.2237141259655568e-25,2.3994229250532382e-17,1.0464286096901024e-20,3.487530548533696e-19,1.258108980938755e-19,3.76,0.0,0.43271504847441716,0.7345539448786055,0.18379481004480372,9.054101759901858e-13,8.284392738679252e-05,0.2649364775802371,0.007828173040843881,4.813615364506155e-10,3.0926505490845357e-12,9.878030869542241e-06,1.7797884385033803e-06,1.3562118574890827e-05,0.1561616512987242,0.0001342138697042522,0.013190238786132083,4.3381506525941474e-05,0.020813796334250647,0.036314526682070344,4.887771177900602e-07,0.0007263347737927809,2.0849554585534267e-08,1.8961796595583573e-06,1.192541509117148e-08,0.00250466861999237,1.1151415680294284e-06,4.579772182635338e-05,8.22011590158176e-06,0.0153253621164563,4.896730281554634e-10,0.00036596987949823656
0.0005704328708080069,0.7168080405372965,5.367653692797068e-05,6.169593759582166e-05,3.139957599759594e-05,0.049298860827309825,0.0,0.0,5.656445171358666e-05,2.698862657136257e-06,0.010338094430548868,0.0899655324960815,9.617877539316998e-11,1.265009157251753e-14,5.643729117736965e-14,3.3892488967668404e-14,6.896197875586401e-13,2.8315485744046376e-11,6.974188471936621e-14,2.2179480624249583e-23,1.8407696821033895e-17,1.3784754506437193e-23,8.038161667106481e-16,7.778402595996939e-14,6.082993241031461e-17,4.696299202578557e-13,6.546607397729643e-23,1.4402628983027233e-21,1.4704578843483767e-22,1.2497625074312687e-25,2.4327118946677297e-17,1.0627495163244494e-20,3.5497764507481954e-19,1.2858649828880294e-19,3.76,0.0,0.43045594514782465,0.733025243234196,0.18487536656299597,9.216520592942755e-13,8.259627599730115e-05,0.26661221691015635,0.007811229344154347,4.788417916616551e-10,3.0764594666014693e-12,9.846118567970951e-06,1.7779412981725923e-06,1.3502277160278056e-05,0.1570851644764993,0.00013364140497131304,0.013166111179994519,4.344782678685134e-05,0.0209343776358095,0.03646635349374649,4.867807450585818e-07,0.0007272146896477692,2.0834387039023778e-08,1.9028823614869244e-06,1.1967555616855786e-08,0.0025154065591224996,1.1210535820442025e-06,4.6085374079150045e-05,8.252800176845954e-06,0.01552327416922715,4.906979544042129e-10,0.00036520824885343233
0.0005742623204132303,0.7169310224850381,5.3708430090336976e-05,6.207256055041346e-05,3.1507779007518955e-05,0.04938995701704736,0.0,0.0,5.623343616419135e-05,2.6698415439270495e-06,0.010422275360895671,0.0904490842973887,9.706467261394198e-11,1.2630671376956397e-14,5.6476108082212316e-14,3.4073745751595414e-14,6.947715088773351e-13,2.860563780010189e-11,7.023129428993499e-14,2.2463174756247035e-23,1.871639969498454e-17,1.405231161069551e-23,8.096830438224015e-16,7.927616581549556e-14,6.100282044027555e-17,4.776329028783835e-13,6.675540812314653e-23,1.4765394569409163e-21,1.5011663588164121e-22,1.276109492531487e-25,2.4662795925405664e-17,1.079168974523708e-20,3.6124873989656933e-19,1.3139377624440529e-19,3.76,0.0,0.4282042912690455,0.7315007191001497,0.18595302235839586,9.380240315170551e-13,8.23483665238187e-05,0.26828487390456135,0.007794287406381622,4.763303672626884e-10,3.0603218558818437e-12,9.814208611963991e-06,1.7760942243066194e-06,1.3442665076433797e-05,0.15800631868125756,0.00013307181578559718,0.013141582181502279,4.351219361860403e-05,0.0210541511657885,0.0366164836577605,4.847877497158553e-07,0.0007280925804727426,2.0818286902069217e-08,1.9094755637573056e-06,1.2009007604972824e-08,0.0025260443352899792,1.1269131763489732e-06,4.637150294484294e-05,8.285027670781295e-06,0.015721947464280375,4.916948230567061e-10,0.00036444869952976443
0.0005780917700184537,0.7170536407543157,5.3739557659006126e-05,6.244934620601658e-05,3.161637120122663e-05,0.04947860197178934,0.0,0.0,5.590601068472586e-05,2.6411935625434398e-06,0.010506555415562292,0.09093103367772223,9.795304021596433e-11,1.2611119608298154e-14,5.651338612692771e-14,3.425350235444453e-14,6.999001741027278e-13,2.8895560471372857e-11,7.071928279032548e-14,2.2738712000837762e-23,1.9027640887897062e-17,1.4314720611991696e-23,8.155460261045008e-16,8.078455917046653e-14,6.117279641234592e-17,4.856938521966859e-13,6.805937587897964e-23,1.513394166979571e-21,1.5321556915018321e-22,1.3027545135981646e-25,2.500127132123983e-17,1.0956851977205535e-20,3.675657225426827e-19,1.342325093707708e-19,3.76,0.0,0.425960081954621,0.7299803740665798,0.18702777470922224,9.545247939626258e-13,8.210020178281029e-05,0.26995443012745507,0.007777347528302792,4.738272577016336e-10,3.044237681432496e-12,9.782301715441368e-06,1.77424715831198e-06,1.3383282153703844e-05,0.15892511293514155,0.00013250507326301154,0.013116661098709912,4.357462514738466e-05,0.02117311678365826,0.03676492256761164,4.827981893752541e-07,0.0007289684972681312,2.0801269696945444e-08,1.91595996963534e-06,1.2049775476513695e-08,0.002536582074313914,1.1327202680208963e-06,4.665610009317075e-05,8.316799574470883e-06,0.015921369986727496,4.926638892779253e-10,0.0003636912323194695
0.0005819212196236771,0.7171758946605187,5.376992374126101e-05,6.282630009149699e-05,3.17253563588256e-05,0.049564812297908226,0.0,0.0,5.5582116931406036e-05,2.612912443717036e-06,0.010590934320509645,0.09141138110600316,9.884385702984238e-11,1.2591436734707335e-14,5.654912483572149e-14,3.443174946365348e-14,7.050055153578482e-13,2.91852240118293e-11,7.120582468018949e-14,2.3017916580686788e-23,1.9341403012442575e-17,1.45810646215407e-23,8.214049451112989e-16,8.230920235925812e-14,6.133991439157866e-17,4.938121513773427e-13,6.937795026918755e-23,1.5508275234499038e-21,1.5634216258162367e-22,1.3296947961301142e-25,2.5342556398444062e-17,1.1122981790355802e-20,3.739279651153494e-19,1.3710246532384954e-19,3.76,0.0,0.4237233121946141,0.7284642095852415,0.18809962100591038,9.711530256670875e-13,8.185178462335458e-05,0.27162086739507435,0.007760410007069793,4.713324572975452e-10,3.028206906488692e-12,9.750398594827747e-06,1.7724000438061672e-06,1.3324128213437815e-05,0.15984154634486658,0.00013194114855080553,0.013091357054366565,4.3635139304784645e-05,0.02129127441423581,0.03691167574322789,4.808121207705909e-07,0.0007298424915125672,2.0783350790604086e-08,1.922336285221514e-06,1.2089863673898187e-08,0.002547019908667514,1.1384747783752269e-06,4.693915747817397e-05,8.348117110785334e-06,0.016121529746376217,4.936054090577694e-10,0.00036293584794584423
0.0005857506692289005,0.7172977835584118,5.3799532440180146e-05,6.320342782589072e-05,3.183473829123728e-05,0.04964860458330511,0.0,0.0,5.526169777956659e-05,2.5849920513405728e-06,0.010675411807292338,0.09189012708638254,9.973710168171964e-11,1.2571623203845665e-14,5.658332381372483e-14,3.460847800072521e-14,7.100872688869513e-13,2.947459882803617e-11,7.169089441104379e-14,2.330672023470237e-23,1.9657668484349225e-17,1.4857503346969325e-23,8.272596336001008e-16,8.385008971589991e-14,6.150417144461327e-17,5.019871748518108e-13,7.07111088438629e-23,1.588842652695169e-21,1.5949598082398724e-22,1.3569303148317503e-25,2.5686662214692052e-17,1.1290052158168478e-20,3.803348309614157e-19,1.4000340215082213e-19,3.76,0.0,0.4214939768527573,0.7269522269716614,0.18916855874915037,9.87907384000528e-13,8.160311792383758e-05,0.273284167773119,0.007743475136215637,4.688459602587144e-10,3.012229494003744e-12,9.718499967115196e-06,1.770552826333619e-06,1.326520305927287e-05,0.16075561810019057,0.00013138001285623076,0.01306567899168294,4.369375384773452e-05,0.021408624045350048,0.037056748825983914,4.788295990104261e-07,0.0007307146151311447,2.0764545277851822e-08,1.9286052187669804e-06,1.2129276649642676e-08,0.0025573579773021026,1.144176640097411e-06,4.7220667276502166e-05,8.378981564355532e-06,0.01632241477904325,4.945196377442259e-10,0.0003621825470643198
0.0005895801188341239,0.717419306832926,5.382838786029744e-05,6.358073509044478e-05,3.194452082930602e-05,0.04972999539592307,0.0,0.0,5.494469733213346e-05,2.557426381660842e-06,0.0107599876131522,0.09236727215856323,1.006327530509425e-10,1.255167943970297e-14,5.6615982718893676e-14,3.4783679092654993e-14,7.151451750446525e-13,2.976365548292558e-11,7.217446640470477e-14,2.3591567822874556e-23,1.9976419002448316e-17,1.5132146048022952e-23,8.33109925082501e-16,8.540721355109916e-14,6.166564024342775e-17,5.102182883732836e-13,7.205882003992924e-23,1.6274415917848025e-21,1.6267657891304196e-22,1.384458232412313e-25,2.6033599661811093e-17,1.1458073914235905e-20,3.867856737085801e-19,1.429350683135202e-19,3.76,0.0,0.41927207066472383,0.7254444274048165,0.19023458554988534,1.0047865048519812e-12,8.135420458994249e-05,0.27494431357838717,0.007726543205538834,4.6636776067906e-10,2.9963054058307573e-12,9.686606550517527e-06,1.7687054531401042e-06,1.3206506485464326e-05,0.16166732747387205,0.00013082163747065812,0.013039635676433377,4.3750486349165354e-05,0.021525165726853174,0.03720014757623254,4.768506782787461e-07,0.0007315849204525001,2.074486809724667e-08,1.9347674804463363e-06,1.2168018871175614e-08,0.002567596425590856,1.149825791888325e-06,4.750062195515516e-05,8.409394258848371e-06,0.0165240131481532,4.954068311023291e-10,0.0003614313302622903
0.0005934095684393473,0.7175404638967242,5.385649408844627e-05,6.395822769278138e-05,3.2054707848381365e-05,0.04980900128234656,0.0,0.0,5.463106092285225e-05,2.530209562669034e-06,0.010844661481103178,0.09284281689808258,1.0153078997062958e-10,1.2531605827292977e-14,5.6647101293552966e-14,3.495734413006458e-14,7.201789782732008e-13,3.005236470004522e-11,7.26565150752191e-14,2.387549585164234e-23,2.029763543015568e-17,1.5406342919152635e-23,8.389556547579639e-16,8.698056414517262e-14,6.182429065162278e-17,5.185048490805901e-13,7.342104227495381e-23,1.6666241826655983e-21,1.6588350235272138e-22,1.4122780549399253e-25,2.6383379826909368e-17,1.1627003286307906e-20,3.9327983786375747e-19,1.4589720273311748e-19,3.76,0.0,0.4170575882366899,0.7239408119269576,0.1912976991290927,1.0217890028345396e-12,8.110504755657728e-05,0.27660128738018036,0.0077096145008486335,4.6389785252792626e-10,2.980434603299569e-12,9.654719063457687e-06,1.766857873333751e-06,1.3148038270486716e-05,0.16257667382154783,0.00013026599379492446,0.013013235699178503,4.380535419356661e-05,0.021640899569597905,0.03734187787079816,4.7487541128379035e-07,0.0007324534601704949,2.0724333949346812e-08,1.9408237821700687e-06,1.2206094814566256e-08,0.002577735405251369,1.1554221825048954e-06,4.777901428863646e-05,8.439356569919783e-06,0.016726312946276557,4.962672443914787e-10,0.00036068219805903404
0.0006010684676497941,0.7177816771818654,5.391047528856575e-05,6.471379284653024e-05,3.2276311097980114e-05,0.049959924345751514,0.0,0.0,5.401366744369346e-05,2.4767996250874015e-06,0.011014302404532753,0.09378910786053177,1.0333393517449516e-10,1.249107053027604e-14,5.6704716843131655e-14,3.5300033007030435e-14,7.301732739188992e-13,3.062862453589224e-11,7.361594015894166e-14,2.4457791932824138e-23,2.0947387844022653e-17,1.597297362655671e-23,8.506327800670665e-16,9.017589655871818e-14,6.21334099112343e-17,5.352416986797374e-13,7.618888146458824e-23,1.7467487613915814e-21,1.7237446106250264e-22,1.4687833164076354e-25,2.7091512277735126e-17,1.196762605701185e-20,4.0639546066328667e-19,1.5191178505943845e-19,3.76,0.0,0.4126508724332181,0.720946136730942,0.19341517804866334,1.0561584853770746e-12,8.060601427386965e-05,0.2799056505090127,0.007675767892150018,4.589828857892282e-10,2.948852695922983e-12,9.590964753844991e-06,1.7631618989249172e-06,1.3031785970847568e-05,0.16438827526945804,0.000129162787900209,0.012959399274349304,4.390956457852615e-05,0.021869944474708875,0.03762035715439079,4.70936043737668e-07,0.0007341854552954401,2.0680752640141244e-08,1.952621361004237e-06,1.2280265825013932e-08,0.002597715596260008,1.1664565068746438e-06,4.833108415151141e-05,8.497935732492727e-06,0.017132969356914503,4.979087518163396e-10,0.0003591901891890179
0.0006087273668602408,0.7180214192819757,5.3961508592183194e-05,6.547017191085305e-05,3.2499579812882014e-05,0.05010150567048339,0.0,0.0,5.340910323590047e-05,2.424717773817706e-06,0.011184332638553077,0.0947290052940852,1.0514636753483806e-10,1.245002004432491e-14,5.6756169897786786e-14,3.563648076350016e-14,7.400681915999302e-13,3.120314742187786e-11,7.456896499846673e-14,2.5045920330215394e-23,2.16067622700702e-17,1.655007024570412e-23,8.622897230025023e-16,9.343596861502703e-14,6.243172746616375e-17,5.521924139896937e-13,7.901427477735721e-23,1.829220960307055e-21,1.7896503728035843e-22,1.526431280164824e-25,2.7811146526530765e-17,1.231180972614812e-20,4.1967627302447685e-19,1.580448737177411e-19,3.76,0.0,0.40827378368298817,0.7179682070251417,0.19552097943588714,1.0910043381616075e-12,8.010604211004717e-05,0.28319712273858094,0.007641937515625459,4.541010094090044e-10,2.9174834462309885e-12,9.52724279011806e-06,1.7594645297009378e-06,1.2916444134316606e-05,0.16619041891497463,0.0001280701693596565,0.012904235078724536,4.4006520555918146e-05,0.022095760807909367,0.037892235886264565,4.670118942862763e-07,0.0007359110286164012,2.0633915091941192e-08,1.9640036787789643e-06,1.2351825674625774e-08,0.002617299886084129,1.1772793494435176e-06,4.887682405598775e-05,8.55473088732317e-06,0.017542289386429523,4.994461989047905e-10,0.0003577065232650413
0.0006163862660706876,0.7182596865039916,5.400962639675385e-05,6.622741506186636e-05,3.272454636397323e-05,0.05023387673353941,0.0,0.0,5.281697163218659e-05,2.3739214347535297e-06,0.011354750338601519,0.09566251509049657,1.0696791736833775e-10,1.2408456826999322e-14,5.6801461074299064e-14,3.5966627488187876e-14,7.498618297399132e-13,3.177570515814792e-11,7.551538494434891e-14,2.5641748942640916e-23,2.227558634054479e-17,1.7135773769049416e-23,8.739252221082447e-16,9.676062962622217e-14,6.27194950158734e-17,5.693515565417628e-13,8.189681292849562e-23,1.914045048929591e-21,1.8565127032695343e-22,1.5852046642067505e-25,2.854236902622891e-17,1.2659471375862447e-20,4.3311671001157056e-19,1.6429404783779918e-19,3.76,0.0,0.4039262741302454,0.7150070263278487,0.1976150889118449,1.1263147522611154e-12,7.960515552109086e-05,0.2864755736417399,0.007608125510786899,4.492521707945352e-10,2.8863265158891293e-12,9.463558918473097e-06,1.7557654174560726e-06,1.2802010529867667e-05,0.16798310250266593,0.00012698791531236785,0.012847805898416312,4.40963549141673e-05,0.02231835149672723,0.038157564921400766,4.6310334168985715e-07,0.0007376306125808672,2.058393196434056e-08,1.974976475065061e-06,1.2420810458022596e-08,0.002636489703874948,1.1878905652490549e-06,4.941618526562274e-05,8.60975451508649e-06,0.017954178959085024,5.008816191472111e-10,0.0003562312020400343
0.0006240451652811344,0.718496475564674,5.405486093960655e-05,6.698557408913322e-05,3.2951243752115135e-05,0.05035716855167214,0.0,0.0,5.2236892466784156e-05,2.324369814993385e-06,0.011525553755502592,0.09658964371121291,1.0879841512307332e-10,1.2366383131677487e-14,5.684059214655498e-14,3.62904172328457e-14,7.595523480608644e-13,3.2346072335227303e-11,7.645499543505076e-14,2.6241987463505277e-23,2.295367875732991e-17,1.7736295368346508e-23,8.855380420163665e-16,1.0014969667995232e-13,6.299692700438391e-17,5.867135637622901e-13,8.48360329397457e-23,2.001224081114433e-21,1.9242906472094583e-22,1.6450858540338025e-25,2.9285265574131413e-17,1.301050965657982e-20,4.467110746587019e-19,1.7065674526279037e-19,3.76,0.0,0.39960829381719976,0.7120625960691074,0.1996974937541722,1.162077616415095e-12,7.910337936517516e-05,0.2897408767595181,0.0075743339490979625,4.4443631534808545e-10,2.8553815537029334e-12,9.399918872115962e-06,1.7520642375546934e-06,1.2688482722833607e-05,0.1697663250224413,0.0001259158063443482,0.012790172057436372,4.417919775565043e-05,0.022537720302040497,0.038416396649564,4.59210745805709e-07,0.0007393446431530138,2.0530910910217156e-08,1.985545499659154e-06,1.248725633379853e-08,0.002655286568058418,1.1982901249631993e-06,4.994912304758016e-05,8.663019711024621e-06,0.018368544589374154,5.022170388545628e-10,0.0003547642262265185
