Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453),S(1226),C2H3F2(63),CH2F(45),CH3F(39),C2H3F2(64),CF2CH(72),C2HF2(71),S(961),CHF2O(220),CFO(50),S(708),CF3(44),CF3O2(422),CHFO(432),S(178),CHF3O(225),C2HF4(53),CHFO2(140),S(423),CF2CF2(60),CF3O(47),CHO2(161),C2HF(57),C2HF(2537),C2F(2536),S(1231),S(268)
8.650900070662078e-05,0.5102229775595454,9.188274061307938e-08,4.366396753885447e-08,1.0663206834633856e-07,6.522655581928731e-06,0.0,0.0,4.842922370464071e-06,1.3117872281959867e-07,1.9988592042166455e-08,1.233530077944873e-05,1.1751832453520267e-17,7.735316453430614e-25,2.559930964897648e-21,2.16296340766816e-16,3.538960284483465e-14,6.207695843564518e-14,2.3661513284241237e-24,1.5865978866738942e-31,6.618791772171377e-26,3.2214649984793424e-32,2.0174704459404935e-18,3.4126265792769545e-18,4.935325277337102e-19,2.3843132860088324e-23,4.636139101691858e-33,4.981534863197494e-26,6.004092483221311e-25,4.619650919582799e-28,6.895177951572649e-21,3.316118462498261e-27,8.207181503417319e-29,2.502247512538142e-29,3.76,0.0,0.5068468518334207,0.9998901502864477,3.2900883976345356e-05,2.0102806935485833e-13,1.2456549933584924e-07,2.491811735483786e-05,2.365134575808552e-05,8.814454549335548e-14,4.0666478826221295e-16,3.3993587437112574e-08,3.297285859380306e-09,2.347147287731405e-06,2.8941325426453627e-05,5.151375559304343e-10,8.636914132233662e-08,4.375114773874418e-12,8.364475688651217e-09,1.5592482493747763e-08,3.4543693753721465e-11,3.278933207754269e-08,9.173297771738895e-14,1.0516290012757048e-12,5.94391214569799e-16,2.9921598414953956e-09,2.967266292183346e-14,8.008068773282976e-12,7.40055666971958e-13,1.7939710954820722e-11,3.744476957036991e-17,5.913314151161717e-05,3.442227237798572e-22,7.427078229579219e-19,6.973234929091346e-18,1.159440068862163e-10,7.222181910403508e-11,1.0858890259263301e-17,3.8452867560251615e-17,4.3666604205441586e-18,6.484774391363717e-15,2.4503028422552098e-14,5.44067692849454e-09,7.098987954000657e-16,2.3191542484248097e-12,2.788729388429663e-13,1.0498482222675735e-14,9.542174662485476e-18,5.303018978995123e-17,1.4777979916235108e-12,6.655389543864975e-10,7.427493951805481e-15,6.418499263387724e-13,4.9208157359820375e-16,1.617648744638087e-13,6.556778146672963e-18,1.1838133372998315e-25,2.6564170715870977e-25,5.038909191712344e-19,2.1191542630565933e-24
8.869472497273197e-05,0.510223023284881,9.189663873083412e-08,4.367041784072166e-08,1.0917456662821812e-07,6.690876533737428e-06,0.0,0.0,4.961597986862711e-06,1.3760123344131524e-07,2.0658576708565722e-08,1.2650944558186193e-05,1.2607543706458987e-17,7.9586284692365415e-25,2.5713715198589273e-21,2.218102194275189e-16,3.638105534715258e-14,6.632048320461239e-14,2.5580508344496754e-24,1.7574448344876362e-31,6.615307680913726e-26,3.545491392109666e-32,2.0690526520748193e-18,3.6866660805081575e-18,5.145891828781312e-19,2.5959624666679963e-23,4.932881919719634e-33,5.398173200381263e-26,6.52163184229149e-25,4.887173384250475e-28,7.243946332412669e-21,3.523300462108018e-27,8.73959029998618e-29,2.8317586854479047e-29,3.76,0.0,0.5068443508662895,0.9998880906413649,3.4509749668020984e-05,2.1234771654095644e-13,1.2456453928956057e-07,2.5553198289426292e-05,2.4253516515389155e-05,8.814367687595126e-14,4.066607797129246e-16,3.3992900805709624e-08,3.2972201396848137e-09,2.407190986670289e-06,3.0445850260521604e-05,5.299215508676278e-10,9.318233091354765e-08,4.743070894109833e-12,8.652748898649117e-09,1.6823293778873313e-08,3.6329262289011994e-11,3.4143411891670795e-08,9.944980807708283e-14,1.089126669838397e-12,6.155001178650885e-16,3.1480011449999776e-09,3.1178627986069625e-14,8.417173387297017e-12,7.636036864402839e-13,1.892086646001288e-11,4.040297062095274e-17,5.913301970532215e-05,3.714429207316393e-22,8.018982381590184e-19,7.364559535587906e-18,1.1890884462111908e-10,7.598705927795903e-11,1.1521582230813881e-17,4.055508056002791e-17,4.608423163244754e-18,6.962813531189106e-15,2.575378403341803e-14,5.440991233694929e-09,7.624226108430929e-16,2.4009976756021994e-12,2.887669044718169e-13,1.1328077683601557e-14,1.0277731775372577e-17,5.804852784103196e-17,1.6141963169737127e-12,6.655242241068803e-10,8.113129079597903e-15,7.109224734119478e-13,5.146189196243839e-16,1.6176369426373767e-13,7.168880383103209e-18,1.2962196862720472e-25,2.9070161098383884e-25,5.446657287800139e-19,2.347202307340688e-24
9.088044923884316e-05,0.5102230689899344,9.191051204330865e-08,4.367686006312045e-08,1.1171472940872977e-07,6.859121248391008e-06,0.0,0.0,5.080006203857805e-06,1.4415888350027652e-07,2.133306382554615e-08,1.2966585610221215e-05,1.3501517656464014e-17,8.183119802058742e-25,2.5828048824618116e-21,2.2731889592506624e-16,3.737260086093124e-14,7.074696549536868e-14,2.7647051497170472e-24,1.943016214866318e-31,6.621408395578992e-26,3.9445624123450087e-32,2.1205937467787178e-18,3.974924897221191e-18,5.360241875267157e-19,2.8205851635252026e-23,5.253558445952447e-33,5.837402320256122e-26,7.068161279286472e-25,5.1623239273913e-28,7.601739271394963e-21,3.737509302074697e-27,9.290833129789264e-29,3.1945991544990056e-29,3.76,0.0,0.5068418118578091,0.9998859933250455,3.6156500952222756e-05,2.2398006575291866e-13,1.245635795365719e-07,2.618837804531084e-05,2.485511236879091e-05,8.814280515039884e-14,4.0665675683010206e-16,3.399221317304671e-08,3.2971540293730673e-09,2.467177362999064e-06,3.198818268057071e-05,5.44778950292427e-10,1.0034218048694409e-07,5.1338843370414895e-12,8.94606036350845e-09,1.8116777997615928e-08,3.815806174011888e-11,3.553404353471493e-08,1.0764609927961381e-13,1.127279646256133e-12,6.369779158808303e-16,3.3077338938781344e-09,3.272798943609315e-14,8.83614543762673e-12,7.874788993187695e-13,1.9931599156642095e-11,4.3511931107164864e-17,5.9132895671163446e-05,4.0005436617880035e-22,8.642058462142074e-19,7.768377823749037e-18,1.2187113622364606e-10,7.984751132349048e-11,1.2209297355679725e-17,4.2718249744625943e-17,4.857294825005468e-18,7.462372900571149e-15,2.7035327569686038e-14,5.44096298804418e-09,8.173197028155648e-16,2.4831598047609523e-12,2.9869974574184787e-13,1.2201294375793377e-14,1.1049788572162556e-17,6.339058805884262e-17,1.7596036507880668e-12,6.655094259721458e-10,8.844054393822925e-15,7.857307074336506e-13,5.37585327285567e-16,1.6176250937288847e-13,7.822509032302642e-18,1.416375785131348e-25,3.174797062311729e-25,5.876505182002222e-19,2.5941864547608622e-24
9.306617350495435e-05,0.5102231146741818,9.19243604730946e-08,4.3683295444895016e-08,1.1425247603551934e-07,7.0273896519798965e-06,0.0,0.0,5.198146358694888e-06,1.5085044153687118e-07,2.201213220363721e-08,1.3282223922939037e-05,1.4434393837659862e-17,8.4087880551764e-25,2.5942307079428384e-21,2.328221972498912e-16,3.8364238961998e-14,7.535996029777752e-14,2.987103774323037e-24,2.1798653747869627e-31,6.625772460310933e-26,3.779586686278191e-32,2.1720921139112434e-18,4.2777556367042375e-18,5.578362177596556e-19,3.058671234479261e-23,5.5968892147097616e-33,6.299812333371899e-26,7.644473487175509e-25,5.445111735995925e-28,7.968596601906583e-21,3.958822779635886e-27,9.861113480055034e-29,3.5931649036414757e-29,3.76,0.0,0.5068392348453437,0.9998838583772648,3.784110198219221e-05,2.3592514114627005e-13,1.2456262009927155e-07,2.6823659081838694e-05,2.5456114308933055e-05,8.814193033621225e-14,4.066527197037882e-16,3.399152470376681e-08,3.2970875982911014e-09,2.52710451363818e-06,3.356828577084423e-05,5.597095673387145e-10,1.0785694103226405e-07,5.5485232493270265e-12,9.244492549064006e-09,1.9474428991784813e-08,4.0029903956994634e-11,3.696200724001515e-08,1.1634216254819284e-13,1.1660992168315248e-12,6.588309247482135e-16,3.4713526543663846e-09,3.43213595138734e-14,9.265007735328358e-12,8.116914471759437e-13,2.097224629723036e-11,4.6775247927771195e-17,5.9132769411493335e-05,4.300906301107693e-22,9.297179902872522e-19,8.18486110849943e-18,1.2483079154254238e-10,8.38031152630355e-11,1.292253488033898e-17,4.494270657291477e-17,5.1133154569312296e-18,7.983807525792271e-15,2.8347601958681337e-14,5.4406393068322e-09,8.746293871299829e-16,2.565623856766173e-12,3.086693972248311e-13,1.3119343212897161e-14,1.1859181605834975e-17,6.906762083122249e-17,1.91439214482754e-12,6.65494563323112e-10,9.622140821861824e-15,8.666263882232781e-13,5.609790485002826e-16,1.617613198257411e-13,8.519513946864843e-18,1.5446320302476618e-25,3.460534136377162e-25,6.329117658448029e-19,2.861267938551794e-24
9.525189777106554e-05,0.5102231603371026,9.193818394338011e-08,4.3689725073923184e-08,1.1678772620459191e-07,7.195681670487908e-06,0.0,0.0,5.316017797343507e-06,1.576746828203243e-07,2.2695867539673927e-08,1.3597859485016372e-05,1.540680148591733e-17,8.635630783736577e-25,2.6056486527987044e-21,2.383199511574265e-16,3.9355969297105056e-14,8.016300676838782e-14,3.2262802999114175e-24,2.387291811525976e-31,6.624595534773624e-26,4.073507065196696e-32,2.2235461442737653e-18,4.59551028684039e-18,5.800239463160759e-19,3.310722828611168e-23,5.963123067844758e-33,6.785992742268662e-26,8.25136135445527e-25,5.735546163943914e-28,8.34455845776091e-21,4.187321442731763e-27,1.0450646093059497e-28,4.029956274763337e-29,3.76,0.0,0.5068366198674531,0.9998816858389773,3.9563515702862935e-05,2.481829665933216e-13,1.245616609999542e-07,2.745904385615247e-05,2.6056503409155743e-05,8.814105245294245e-14,4.0664866842419557e-16,3.399083554443295e-08,3.29702090739814e-09,2.5869705437714703e-06,3.518612142026509e-05,5.747132122666318e-10,1.1573482673002098e-07,5.987975668561365e-12,9.548127143641988e-09,2.089773403210255e-08,4.1944595511694815e-11,3.842807758495086e-08,1.25558726426819e-13,1.2055965654139582e-12,6.810654029949141e-16,3.6388519651872006e-09,3.595936580463293e-14,9.703788205137343e-12,8.362516076182217e-13,2.2043152908508286e-11,5.0196502181983023e-17,5.913264092873387e-05,4.615851568659186e-22,9.985227995350378e-19,8.614184203250023e-18,1.277877208195521e-10,8.785380894950805e-11,1.3661802160529282e-17,4.7228778128166787e-17,5.376524576445337e-18,8.527466358117167e-15,2.9690547173907044e-14,5.440060945279271e-09,9.343903052410042e-16,2.6483745974585855e-12,3.186739832796664e-13,1.4083440773068646e-14,1.2706742623405847e-17,7.509091414530251e-17,2.0789400127406837e-12,6.654796391396206e-10,1.0449289754224453e-14,9.539759315941754e-13,5.847984444229141e-16,1.6176012565681802e-13,9.261788892517642e-18,1.6813472505022862e-25,3.765020220468419e-25,6.80516734490973e-19,3.1496563661069743e-24
9.743762203717673e-05,0.5102232059781787,9.195198237795492e-08,4.3696149907272985e-08,1.193203999678545e-07,7.36399722979474e-06,0.0,0.0,5.4336198745392015e-06,1.6463038931362257e-07,2.3384361790586895e-08,1.3913492286270234e-05,1.6419359749563264e-17,8.86364549500843e-25,2.6170583747576283e-21,2.4381198618117613e-16,4.0347791566188304e-14,8.515962781266803e-14,3.483313333122636e-24,2.5967501791631386e-31,6.621965083817681e-26,3.8221522132984544e-32,2.2749542357325405e-18,4.9285401942846675e-18,6.02586042431827e-19,3.577254896763731e-23,6.354212510744266e-33,7.296532320881281e-26,8.889617965643915e-25,6.033636723936738e-28,8.729665274846611e-21,4.423088629931723e-27,1.105966800843822e-28,4.5075795597293693e-29,3.76,0.0,0.506833966963889,0.9998794757523115,4.132370385615807e-05,2.607535657014689e-13,1.2456070226081966e-07,2.8094534822123673e-05,2.6656260826942144e-05,8.814017152017616e-14,4.066446030817015e-16,3.39901458259415e-08,3.296954009960556e-09,2.646773566988679e-06,3.684165032770039e-05,5.89789692482053e-10,1.2398401394458753e-07,6.45324911372477e-12,9.857045049478504e-09,2.2388173637705583e-08,4.390193774799554e-11,3.9933023298117986e-08,1.353169281740436e-13,1.24578277220708e-12,7.036875508786451e-16,3.810226334945726e-09,3.764265113095746e-14,1.0152519886179624e-11,8.611697918320053e-13,2.3144671856569767e-11,5.377925873404435e-17,5.9132510225376484e-05,4.945712610618794e-22,1.070709212531433e-18,9.056525459618343e-18,1.307418346944997e-10,9.199952807589473e-11,1.4427614807464635e-17,4.957678710752822e-17,5.64696116246519e-18,9.093692400117111e-15,3.1064100256652925e-14,5.43926315585793e-09,9.966404382713065e-16,2.7313982078986617e-12,3.287118021156704e-13,1.50948091823711e-14,1.3593298439417584e-17,8.147179005372487e-17,2.2536313444616412e-12,6.654646560887768e-10,1.132743211046053e-14,1.0481606977045395e-12,6.090419752626691e-16,1.6175892690068123e-13,1.0051271768834298e-17,1.8268887509120125e-25,4.0890669865824263e-25,7.305334890342824e-19,3.46061067003222e-24
9.962334630328792e-05,0.5102232515968945,9.19657557012158e-08,4.37025707886572e-08,1.2185041774095102e-07,7.532336255678471e-06,0.0,0.0,5.5509519538243566e-06,1.7171634963883354e-07,2.407771262812889e-08,1.4229122317526949e-05,1.74726778933451e-17,9.092829648645978e-25,2.628459532901272e-21,2.4929813164690444e-16,4.133970550813614e-14,9.035332967140481e-14,3.7593274199626195e-24,2.823972582783542e-31,6.621511136899842e-26,4.6300875082480413e-32,2.3263147933518428e-18,5.277196042661418e-18,6.255211717671142e-19,3.8587957113381773e-23,6.772089213101972e-33,7.832019032658333e-26,9.56003660133296e-25,6.33939308292907e-28,9.123957793366257e-21,4.666210510022032e-27,1.1688426559360857e-28,5.028748561852445e-29,3.76,0.0,0.5068312761755892,0.9998772281605643,4.3121626986403906e-05,2.7363696182803606e-13,1.2455974390397118e-07,2.8730134429389835e-05,2.725536780548397e-05,8.813928755753405e-14,4.06640523766839e-16,3.398945566561192e-08,3.2968869525857948e-09,2.7065117054403884e-06,3.8534832007321295e-05,6.049388125565157e-10,1.326126402269813e-07,6.9453701682467355e-12,1.0171326374281192e-08,2.394722139740714e-08,4.590172683242552e-11,4.147760708166593e-08,1.4563830500145301e-13,1.286668812590752e-12,7.267035097291266e-16,3.985470239903655e-09,3.937187342334266e-14,1.0611240923343772e-11,8.864565420668434e-13,2.427716391853895e-11,5.75270657820702e-17,5.913237730398173e-05,5.290821235627946e-22,1.1463670008287658e-18,9.512066809777287e-18,1.3369304421116435e-10,9.62402061849574e-11,1.5220496838581787e-17,5.1987051813445377e-17,5.924663650746164e-18,9.682822827602078e-15,3.246819533831167e-14,5.43827643072639e-09,1.0614171205494177e-15,2.814682165366395e-12,3.387813111768598e-13,1.6154675997338115e-14,1.4519670810925432e-17,8.822160134828342e-17,2.4388559112744233e-12,6.654496165667338e-10,1.225852735811829e-14,1.1495772727383806e-12,6.33708190953714e-16,1.6175772359192908e-13,1.0889944822193188e-17,1.9816323547671322e-25,4.433504989571258e-25,7.830309144065611e-19,3.795440037138267e-24
9.999999999999998e-05,0.5102232971927372,9.196812663935905e-08,4.370367692008576e-08,1.2228612754008856e-07,7.561347547935016e-06,0.0,0.0,5.571143819412171e-06,1.7295050247088088e-07,2.4197691935253824e-08,1.42835128035541e-05,1.7658351503774835e-17,9.132441615071434e-25,2.630423341128513e-21,2.502429212168264e-16,4.1510645759119803e-14,9.126849401882312e-14,3.8088936301598085e-24,2.8660685867134765e-31,6.621712642646069e-26,4.872587094968344e-32,2.3351605547365754e-18,5.338881952028657e-18,6.295110372523189e-19,3.908867544748946e-23,6.846906311846777e-33,7.926859346783942e-26,9.678872835256316e-25,6.392857413269725e-28,9.19283487436493e-21,4.7088557170628596e-27,1.1798788817674966e-28,5.123162075345837e-29,3.76,0.0,0.5068308086633418,0.9998768370604322,4.343526172959918e-05,2.758886831155006e-13,1.2455957879589564e-07,2.883967492461702e-05,2.7358541508600196e-05,8.813913492456122e-14,4.066398193964954e-16,3.3989336697374794e-08,3.296875383872448e-09,2.7167993554680715e-06,3.8830408861224695e-05,6.075566989965956e-10,1.3413848343288523e-07,7.032962701278468e-12,1.022603229774971e-08,2.422292090551631e-08,4.625061170680037e-11,4.174783588023981e-08,1.4747541482411988e-13,1.2937859632207306e-12,7.307099464226256e-16,4.0160595026563674e-09,3.967454976362643e-14,1.0691301877266863e-11,8.908520744269276e-13,2.4475475419146098e-11,5.818983480796301e-17,5.913235417452481e-05,5.351856233212434e-22,1.1597619457909167e-18,9.591914574263127e-18,1.3420130986815533e-10,9.698056546785773e-11,1.535990288909613e-17,5.2408710795857376e-17,5.973255283681589e-18,9.786682298101427e-15,3.27132352923879e-14,5.438089294732349e-09,1.072837626400792e-15,2.8290594778254456e-12,3.405196304188435e-13,1.634230586913192e-14,1.4683389084307008e-17,8.942285694798742e-17,2.4718674211529528e-12,6.654470193467474e-10,1.2424471521062321e-14,1.1678142158821374e-12,6.380013767650681e-16,1.6175751577510214e-13,1.1039584952921343e-17,2.009255948470419e-25,4.4949816423686675e-25,7.923331630929363e-19,3.855649655957564e-24
0.00010180907056939911,0.5102232971927372,9.197950383817211e-08,4.370898846355509e-08,1.2437770031133236e-07,7.700698673818054e-06,0.0,0.0,5.668013407587906e-06,1.789313590428137e-07,2.4776022963458142e-08,1.4544749570508542e-05,1.8567355495788088e-17,9.323180656957757e-25,2.639851787530535e-21,2.547782176877439e-16,4.233171088972924e-14,9.574760151138607e-14,4.055493969798178e-24,3.0877068473330108e-31,6.62270648251416e-26,5.082839906928336e-32,2.377626229535722e-18,5.641827830851001e-18,6.48827996380799e-19,4.155887395300686e-23,7.217855661226869e-33,8.393040031125453e-26,1.0263410738080497e-24,6.652825061309808e-28,9.52747706045987e-21,4.9167761209974765e-27,1.2337169258289436e-28,5.596286127705905e-29,3.76,0.0,0.5068285475446738,0.999874943108195,4.495724444586377e-05,2.868331780920041e-13,1.2455878595141394e-07,2.936584512248162e-05,2.785380567534695e-05,8.81384005846692e-14,4.0663643057029076e-16,3.3988765168996495e-08,3.29681977611809e-09,2.766183090003242e-06,4.026562479406557e-05,6.20160374247596e-10,1.4162880332758846e-07,7.465384056376754e-12,1.0491050422936468e-08,2.5576343792764e-08,4.794375380669478e-11,4.306258544692423e-08,1.5654478517140758e-13,1.3282655559629817e-12,7.501193613012387e-16,4.16457812211667e-09,4.1147705567709105e-14,1.1079994549516019e-11,9.121225290608974e-13,2.5440997860600954e-11,6.144345443123344e-17,5.9132242167178904e-05,5.65150787484636e-22,1.2255867926794236e-18,9.98099381139521e-18,1.3664126082385675e-10,1.0057577467908878e-10,1.6040980832878376e-17,5.445988614707722e-17,6.209669929395014e-18,1.0295189107350509e-14,3.3902763663395494e-14,5.437127144967816e-09,1.1287570526805763e-15,2.8982151342053285e-12,3.488811137353006e-13,1.7264274086728237e-14,1.5486676314019906e-17,9.535172842657512e-17,2.635008961968222e-12,6.654345227348953e-10,1.3244562486887661e-14,1.2586377438214252e-12,6.587957226044658e-16,1.6175651576519315e-13,1.1779834851112028e-17,2.145962444327224e-25,4.7991837632792655e-25,8.380787336729547e-19,4.155504815058202e-24
0.0001039947948355103,0.5102233427651972,9.199322671445119e-08,4.371540359229651e-08,1.2690216884651558e-07,7.869084409795807e-06,0.0,0.0,5.784803617103852e-06,1.8627421936330044e-07,2.5479400532697053e-08,1.4860374037734342e-05,1.9703982640121347e-17,9.554695885184534e-25,2.651234800419938e-21,2.6025207526008543e-16,4.3323807498054364e-14,1.0134591502049294e-13,4.3730321780754126e-24,3.442852259484823e-31,6.623503101469091e-26,4.151933818963659e-32,2.4288869641770532e-18,6.022784851397047e-18,6.725051747172984e-19,4.4690864603785974e-23,7.692296363725829e-33,8.980181673796835e-26,1.1000534048268692e-24,6.973942631558034e-28,9.940264433047242e-21,5.174877407857503e-27,1.3006147884853887e-28,6.213125649957351e-29,3.76,0.0,0.5068257811144393,0.9998726206408209,4.683051440039484e-05,3.0034223738231845e-13,1.245578284250527e-07,3.0001669340028752e-05,2.8451555856219776e-05,8.813751062126488e-14,4.0663232358287754e-16,3.3988074431446036e-08,3.296752516413489e-09,2.825785860453785e-06,4.2033985849207955e-05,6.354541765197097e-10,1.5104056021910175e-07,8.014354213454336e-12,1.0816295689365355e-08,2.7277000022995684e-08,5.0027804641487114e-11,4.4688708561829725e-08,1.6805867896649914e-13,1.370583764604167e-12,7.739411271405481e-16,4.347544387915842e-09,4.29708352304324e-14,1.1558829058887551e-11,9.381785494095977e-13,2.6636550522233048e-11,6.55319382714199e-17,5.9132104817665787e-05,6.028101542411654e-22,1.3084600969383229e-18,1.0463495695122051e-17,1.3958639640459936e-10,1.0500616283033609e-10,1.6889608090881126e-17,5.699559960371684e-17,6.502017334552977e-18,1.0931117110808366e-14,3.536773361323726e-14,5.435838113213587e-09,1.1986963141696805e-15,2.9819868657171006e-12,3.590099465960407e-13,1.8424841512502244e-14,1.6495126221918246e-17,1.0287357633896552e-16,2.842491010522935e-12,6.654193765512497e-10,1.4287550940137603e-14,1.375769967073402e-12,6.843032746638428e-16,1.6175530345513392e-13,1.2723013404068736e-17,2.320272000045944e-25,5.186971913598504e-25,8.957475263221384e-19,4.542217396164077e-24
0.00010618051910162149,0.5102233883137672,9.200692425630411e-08,4.372181676137206e-08,1.2942374490249082e-07,8.037493389099914e-06,0.0,0.0,5.901321972568646e-06,1.937437389953836e-07,2.6187957535564532e-08,1.51759957124358e-05,2.0883140098998276e-17,9.78737265178359e-25,2.6626082347122625e-21,2.657195361601055e-16,4.4315995135560195e-14,1.0715172400733621e-13,4.71320994704857e-24,3.7417971095186684e-31,6.62330835130062e-26,5.353138729047198e-32,2.480095424812551e-18,6.42041566902516e-18,6.965513616065575e-19,4.7989643544043676e-23,8.196502419257174e-33,9.594029502779918e-26,1.1772200399852711e-24,7.302755914969777e-28,1.0362361580912412e-20,5.440609259491347e-27,1.369562587258869e-28,6.882312541749122e-29,3.76,0.0,0.5068229769293544,0.99987026080521,4.874139383523054e-05,3.1416416236360186e-13,1.2455687134669024e-07,3.063760951403507e-05,2.904859985873166e-05,8.813661768703307e-14,4.0662820289555225e-16,3.398738353946298e-08,3.296685205009823e-09,2.8853181656494073e-06,4.3839871166042955e-05,6.508200155653305e-10,1.6085592612995456e-07,8.593361850630444e-12,1.1147139848530652e-08,2.905064183180554e-08,5.215366029159177e-11,4.635672010883104e-08,1.8020266954234296e-13,1.4136340925617016e-12,7.981747679602569e-16,4.534363406720964e-09,4.484196466147413e-14,1.2047797771557813e-11,9.64635522878678e-13,2.786420690645653e-11,6.979601295947425e-17,5.9131965258208216e-05,6.420929796321331e-22,1.3950793271662662e-18,1.0959765414569616e-17,1.4252836325079322e-10,1.0953129779060389e-10,1.776692879926511e-17,5.959449727024575e-17,6.801742646251988e-18,1.1590927223922399e-14,3.6863030730369113e-14,5.43442907084491e-09,1.2712703756146246e-15,3.065988106375612e-12,3.691666688238573e-13,1.96376214100547e-14,1.7545826384664346e-17,1.1079857200405283e-16,3.0617076157783144e-12,6.65404179797466e-10,1.538953150612902e-14,1.5014178287016401e-12,7.102296177469684e-16,1.61754086696438e-13,1.372159696992079e-17,2.5049626383239773e-25,5.597757208495489e-25,9.561087467634027e-19,4.9570430784686154e-24
0.00010836624336773268,0.5102234338379432,9.20205963906114e-08,4.3728228493212706e-08,1.3194235043223822e-07,8.205925537126913e-06,0.0,0.0,6.0175678731373706e-06,2.0133873285835334e-07,2.690181031977891e-08,1.5491614588482694e-05,2.21053995132128e-17,1.0021208228720103e-24,2.6739717549415276e-21,2.7118043304080297e-16,4.5308273616439975e-14,1.1316846400557112e-13,5.0773448036701265e-24,3.963291561566069e-31,6.622902531667331e-26,5.700567172650946e-32,2.5312500467825766e-18,6.8350680992672366e-18,7.209652082891567e-19,5.146108017762481e-23,8.731878324718728e-33,1.0235168203171079e-25,1.2579203855937277e-24,7.639275178788468e-28,1.079381049011352e-20,5.7140695453998706e-27,1.4405878338836557e-28,7.60700568318526e-29,3.76,0.0,0.5068201350350529,0.9998678636492763,5.06898385608901e-05,3.2829897548057223e-13,1.245559147380252e-07,3.127366806921367e-05,2.964491928632493e-05,8.813572180171224e-14,4.0662406859938944e-16,3.398669257187104e-08,3.296617869706024e-09,2.9447781637149867e-06,4.568323557568408e-05,6.662576848266102e-10,1.7108287358850831e-07,9.20350551456016e-12,1.1483659748598113e-08,3.089871333614899e-08,5.4321096752358597e-11,4.8067357152046835e-08,1.929998036746398e-13,1.4574270845533128e-12,8.22826183028789e-16,4.725029510176425e-09,4.6761810476248193e-14,1.2546958989676025e-11,9.915044896632406e-13,2.9124360275912157e-11,7.423915580614107e-17,5.913182349163978e-05,6.830318699739177e-22,1.4855378259539966e-18,1.1469999698727042e-17,1.454670740932725e-10,1.1415110460204847e-10,1.8673502200132468e-17,6.225687982464667e-17,7.10888208444783e-18,1.2274934453272859e-14,3.8388577743569256e-14,5.432917090120089e-09,1.3465141104883717e-15,3.1502105136674823e-12,3.7935025140666686e-13,2.090386186773067e-14,1.863957711047162e-17,1.1913816158127083e-16,3.2930691535540745e-12,6.653889341023254e-10,1.655256717125454e-14,1.6360414990536957e-12,7.365735820648601e-16,1.6175286552381394e-13,1.4777747161044442e-17,2.700444647839546e-25,6.03244666504614e-25,1.0192347430442468e-18,5.4015009032401764e-24
