Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49)
3.1809332012552814e-08,0.7650258878850699,1.3012193177150616e-06,1.5902657870286152e-08,1.4222311253433636e-08,8.970193981474366e-08,0.0,0.0,8.256946370720138e-07,3.7475089347400597e-10,1.333060329395777e-16,2.1992055818124751e-07,1.5105712807852564e-17,6.4565022697621e-22,3.456765384111039e-16,9.608717447745523e-24,1.7792068005111678e-25,2.456331429239662e-25,3.6411279462124355e-30,3.559492879354132e-42,9.2553752986676e-40,1.2522133013886118e-46,9.498343443187927e-26,3.78679151044829e-36,1.0859623067915497e-30,5.614942913112845e-39,6.354918951327215e-42,8.542981741373345e-49,9.229845364886456e-53,4.9222955213635765e-53,1.8961921053984604e-34,2.961341246110563e-45,4.539034038925384e-44,4.731644459028607e-44,3.76,0.0,0.8690294974260842,0.9999977481328421,3.058094838306942e-09,5.3110052270141794e-33,4.3640061772609816e-05,4.51449231895622e-05,1.013299337323631e-06,7.802899088264134e-12,2.0864901466048877e-12,1.1886678509466597e-06,1.238628240296302e-07,3.5377192699292744e-10,5.083349859917807e-10,2.0538329544317942e-10
3.264790123822142e-08,0.7650260515691274,1.3671356744696525e-06,1.7147741304021128e-08,1.527481425946251e-08,9.67978489572073e-08,0.0,0.0,8.475348004981949e-07,3.947394410962617e-10,1.535126821888231e-16,2.3690762088008377e-07,1.6985021872757465e-17,7.546892325342539e-22,3.7941420615677184e-16,1.1670798037910593e-23,2.1629571620900595e-25,2.9633390281224608e-25,4.4189604983463754e-30,4.6508131333726864e-42,1.2386320040919245e-39,1.7062953580855095e-46,1.1687492415094996e-25,5.1420899465781245e-36,1.3523255578956042e-30,7.543267314677812e-39,8.696998834964451e-42,1.2597952023293424e-48,1.3997096577756972e-52,7.460544251989064e-53,2.4382470643406565e-34,4.1075213807697535e-45,6.381270964894279e-44,6.635359216012283e-44,3.76,0.0,0.8690282715625265,0.9999976505111221,3.3742113168240472e-09,6.871689910374194e-33,4.475317032501256e-05,4.6341583723891335e-05,1.0515660255206814e-06,8.217378110217038e-12,2.1421630130841817e-12,1.2461020632825892e-06,1.31738097092007e-07,3.715903639599349e-10,5.386412538231919e-10,2.2383028708048166e-10
3.3486470463890025e-08,0.765026215361853,1.4344989066046958e-06,1.845375520870049e-08,1.6373518272016045e-08,1.0424860465997311e-07,0.0,0.0,8.693809377935581e-07,4.152462631908659e-10,1.7617501099314094e-16,2.547036167020065e-07,1.9042332611287273e-17,8.788174949394594e-22,4.1544882670010144e-16,1.4105192509118656e-23,2.6164513913201097e-25,3.5602152692500134e-25,5.336412395094338e-30,6.035299236804464e-42,1.6461817231371154e-39,2.3112819215834507e-46,1.4305683201326246e-25,6.930324528411482e-36,1.6746922502912287e-30,1.0057675898826667e-38,1.18081945532435e-41,1.8414442064840456e-48,2.100469702680741e-52,1.1189424297852046e-52,3.118367925473077e-34,5.650003093761715e-45,8.894360771245021e-44,9.226683661878613e-44,3.76,0.0,0.8690270447504459,0.9999975509440251,3.7133866024838764e-09,8.834434282980778e-33,4.5864402536341065e-05,4.753881197669174e-05,1.0907819835268822e-06,8.641862236384269e-12,2.1977545176294356e-12,1.304600061790842e-06,1.398522087115854e-07,3.8990015527181536e-10,5.700854710690251e-10,2.4351302933779185e-10
3.432503968955863e-08,0.7650263792652238,1.503296606830546e-06,1.9821921331117502e-08,1.7519023020419893e-08,1.1206190616683548e-07,0.0,0.0,8.912332018918444e-07,4.362713221204835e-10,2.0151958021067225e-16,2.7332326655117985e-07,2.1289236910083207e-17,1.0196723844259037e-21,4.538675801517603e-16,1.6966895859499108e-23,3.1500849150082795e-25,4.260384139468865e-25,6.413946040774036e-30,7.781051115051903e-42,2.173386125092301e-39,3.1131234434303617e-46,1.7422712408518243e-25,9.27397536829042e-36,2.0629522522419924e-30,1.3314226683137983e-38,1.591153307427405e-41,2.6689665505714256e-48,3.120641457464559e-52,1.6614736593004022e-52,3.9675895367674145e-34,7.710139088769193e-45,1.2295897116375761e-43,1.2726953962268718e-43,3.76,0.0,0.8690258169640791,0.9999974494331229,4.076617638995507e-09,1.1288900496262477e-32,4.6973761508749205e-05,4.873662489769167e-05,1.1309729377774708e-06,9.076297731107081e-12,2.2532647510715405e-12,1.3641439673814773e-06,1.4820292817820604e-07,4.087116003339906e-10,6.026959076823286e-10,2.644857210172983e-10
3.5163608915227236e-08,0.7650265432811845,1.5735164510276712e-06,2.1253446035454677e-08,1.871190779857021e-08,1.2024538800763784e-07,0.0,0.0,9.130917443871961e-07,4.5781458392029236e-10,2.297873326692345e-16,2.927810436513223e-07,2.3737725645159493e-17,1.1790199156925175e-21,4.947579769910168e-16,2.0317269680625795e-23,3.7754728008662238e-25,5.0789142476930165e-25,7.6743662881274e-30,9.969607780945168e-42,2.8513252200025086e-39,4.1705908484216855e-46,2.1117466559792522e-25,1.2325910303844266e-35,2.528420045675331e-30,1.7504906830161192e-38,2.1286491118297512e-41,3.837088838588961e-48,4.592190261606428e-52,2.4435838228872242e-52,5.023022613706384e-34,1.0441828358987959e-44,1.6865764759009979e-43,1.7420418245715448e-43,3.76,0.0,0.8690245881778751,0.9999973459799943,4.464914005354933e-09,1.434177129734166e-32,4.808125033814647e-05,4.993503927438973e-05,1.1721644016855634e-06,9.520631075649253e-12,2.3086938041644106e-12,1.4247161538543305e-06,1.5678793928389353e-07,4.280353813245744e-10,6.365015859458768e-10,2.8680354875569395e-10
3.600217814089584e-08,0.7650267074116464,1.6451461977235772e-06,2.274952042660974e-08,1.9952731928938423e-08,1.288066204216087e-07,0.0,0.0,9.349567155431983e-07,4.79876018264505e-10,2.612340877360419e-16,3.130911770502778e-07,2.6400187624725582e-17,1.3587608187314719e-21,5.382078025040036e-16,2.4224578318568712e-23,4.505554794493003e-25,6.0326772165163835e-25,9.143014188511968e-30,1.2698145080121105e-41,3.7181424551179757e-39,5.558551802073453e-46,2.547881425805457e-25,1.6275913062002665e-35,3.0839946663320353e-30,2.286465974346789e-38,2.828127627937238e-41,5.473613774969268e-48,6.696235918452169e-52,3.5611923251690965e-52,6.328870536896991e-34,1.4039049867473663e-44,2.296169400681601e-43,2.3669840672860833e-43,3.76,0.0,0.8690233583665004,0.9999972405862247,4.879297482656013e-09,1.8119437052523018e-32,4.918687211422556e-05,5.113407172629436e-05,1.214381669872705e-06,9.974808967382778e-12,2.3640417676005462e-12,1.4862992443839787e-06,1.6560484958839738e-07,4.4788254164712004e-10,6.715322742028592e-10,3.10522670246686e-10
3.684074736656445e-08,0.7650268716584887,1.7181736875729704e-06,2.4311320472671365e-08,2.1242035216415807e-08,1.3775310977810167e-07,0.0,0.0,9.56828264301859e-07,5.024555984331214e-10,2.961310365761683e-16,3.3426765507584694e-07,2.928940824079983e-17,1.5609366694949355e-21,5.843050632309481e-16,2.876455289878506e-23,5.354706084786406e-25,7.140517180101541e-25,1.0847970446796408e-29,1.6081960297006265e-41,4.820428479748122e-39,7.3720122545282e-46,3.0606556725885383e-25,2.1358405108481658e-35,3.7443325472117845e-30,2.967955103829194e-38,3.732735649996618e-41,7.749815451618607e-48,9.679450921104286e-52,5.144844689782272e-52,7.9375876065937e-34,1.8744871179406385e-44,3.1038150559452784e-43,3.193543001816358e-43,3.76,0.0,0.8690221275048444,0.9999971332534067,5.320801630740625e-09,2.277102360685279e-32,5.029062992048994e-05,5.23337386997992e-05,1.2576498130422972e-06,1.0438778318976624e-11,2.4193087320265905e-12,1.5488761080534942e-06,1.7465119900005572e-07,4.68264465057246e-10,7.078184804246766e-10,3.3570019763736455e-10
3.767931659223305e-08,0.7650270360235573,1.7925868428411282e-06,2.5940007126550142e-08,2.2580338392231434e-08,1.4709229899475361e-07,0.0,0.0,9.787065382925352e-07,5.255533012789113e-10,3.347652378151782e-16,3.5632422874355547e-07,3.241856784237901e-17,1.7877360736546363e-21,6.331379353633232e-16,3.402098364263143e-23,6.338853910923036e-25,8.423431860646693e-25,1.2820268701823583e-29,2.0257271673772073e-41,6.214833741817401e-39,9.731085709759823e-46,3.6612438428520255e-25,2.7861542475193793e-35,4.526033883833468e-30,3.8296220685329353e-38,4.895657359048608e-41,1.0893749898027377e-47,1.387531819513491e-51,7.370906930962537e-52,9.911194396095763e-34,2.4862169140071153e-44,4.166916175487456e-43,4.279768800394218e-43,3.76,0.0,0.8690208955680238,0.9999970239831393,5.790471374473462e-09,2.847179381300213e-32,5.139252683428098e-05,5.35340564636476e-05,1.301993673448772e-06,1.0912486257592208e-11,2.474494788042206e-12,1.612429856436309e-06,1.8392446771956185e-07,4.891928554557837e-10,7.453914456340072e-10,3.623941810973506e-10
3.851788581790166e-08,0.7650272005086678,1.8683736668904611e-06,2.7636726446770294e-08,2.3968143548171526e-08,1.5683156795307854e-07,0.0,0.0,1.0005916838408037e-06,5.491691071946237e-10,3.7744011333069085e-16,3.7927441511702545e-07,3.58012398425617e-17,2.041500896815043e-21,6.847947150333172e-16,4.008634087336832e-23,7.4756001191348865e-25,9.904765699729377e-25,1.5094118742162743e-29,2.5384362698703307e-41,7.969940867818017e-39,1.2787083632228983e-45,4.362121943668903e-25,3.6137890880001986e-35,5.44784314539591e-30,4.913278288676326e-38,6.382121532695547e-41,1.520720238612913e-47,1.9731514282653766e-51,1.0475973742581623e-51,1.2322767111181436e-33,3.2766329520836117e-44,5.557576834643728e-43,5.698485931962005e-43,3.76,0.0,0.8690196625313871,0.9999969127770287,6.289362599431073e-09,3.542695771291839e-32,5.249256592680504e-05,5.47350411049422e-05,1.3474378609184638e-06,1.1395880124083686e-11,2.5296000261910606e-12,1.6769438402255198e-06,1.9342208359115754e-07,5.106797173400182e-10,7.842831372000714e-10,3.906635925596068e-10
4.0195024269238863e-08,0.7650275298461175,2.024020737217473e-06,3.123877356523312e-08,2.6894177486322626e-08,1.7753955190954345e-07,0.0,0.0,1.0443831684462043e-06,5.979549673121072e-10,4.762103639561554e-16,4.279085441961231e-07,4.338336628260773e-17,2.640098308467863e-21,7.969335002281192e-16,5.506111952629066e-23,1.0286461268475868e-24,1.3569082052156184e-24,2.0700629063605544e-29,3.9277858244363363e-41,1.2910361556533275e-38,2.1801172305193232e-45,6.1218640597208905e-25,5.982429056013292e-35,7.798830926850294e-30,7.957667375591349e-38,1.0662159239414503e-40,2.9065221748747536e-47,3.902760146579892e-51,2.0697217014616532e-51,1.8818195883697217e-33,5.589688108178653e-44,9.705424106191081e-43,9.920328599395794e-43,3.76,0.0,0.8690171930612349,0.9999966845637351,7.379085499878182e-09,5.409824213476114e-32,5.468708290236276e-05,5.713907444078606e-05,1.4417244750480946e-06,1.2391516067793312e-11,2.6395684107814157e-12,1.8087870926124454e-06,2.1307984539901588e-07,5.553782653776628e-10,8.661541593736285e-10,4.521691001042108e-10
4.170444887544235e-08,0.7650278266779393,2.1686823399182516e-06,3.472448421929765e-08,2.9701574968598593e-08,1.9761776907966369e-07,0.0,0.0,1.083820446872483e-06,6.436340285495448e-10,5.823191674301651e-16,4.7486634511602334e-07,5.121842747234914e-17,3.2979116310913485e-21,9.084027599370138e-16,7.243398258872233e-23,1.3553678408011822e-24,1.7835371734768975e-24,2.7194494767980543e-29,5.72717911919228e-41,1.9607077304848596e-38,3.475669914905263e-45,8.204595816138365e-25,9.25521252238866e-35,1.0633805312325976e-29,1.2071165129811594e-37,1.6613638063509343e-40,5.096884926154396e-47,7.037474941067224e-51,3.7282903722737334e-51,2.7185778173244138e-33,8.866452944862853e-44,1.5714701165569617e-42,1.6021170599539996e-42,3.76,0.0,0.8690149665342733,0.9999964725674346,8.47057686420925e-09,7.802605561023098e-32,5.665582511730688e-05,5.930514271754672e-05,1.530587560835113e-06,1.3320190360974585e-11,2.7382644669852316e-12,1.930567778335418e-06,2.3151245180088734e-07,5.976428607088565e-10,9.446834485553522e-10,5.135219345622227e-10
4.321387348164584e-08,0.7650281239255218,2.3176117107409636e-06,3.8447776052405613e-08,3.2676359398567124e-08,2.1910417882745157e-07,0.0,0.0,1.1232822061365884e-06,6.909915971793138e-10,7.070388133155033e-16,5.249193211077696e-07,6.010367552718233e-17,4.087184583014525e-21,1.0303952696172924e-15,9.433452816601694e-23,1.7679867729100282e-24,2.3238044946851678e-24,3.5368349327305184e-29,8.236139305862971e-41,2.9352538913217736e-38,5.473799554555305e-45,1.0878504810021336e-24,1.4101623748712104e-34,1.4336732731691658e-29,1.803452061606759e-37,2.5471636181657293e-40,8.769904162000803e-47,1.242088454172148e-50,6.573488804927471e-51,3.881643125930916e-33,1.3826260640301147e-43,2.5003080357654903e-42,2.5429786797571477e-42,3.76,0.0,0.8690127360714239,0.9999962543242814,9.673627106467594e-09,1.1108400823328923e-31,5.861859547715653e-05,6.147361324075143e-05,1.6233874964572283e-06,1.427943778825655e-11,2.836700078906968e-12,2.0552112793363536e-06,2.506302144239581e-07,6.419154061562017e-10,1.028015035535451e-09,5.80936734049181e-10
4.4723298087849326e-08,0.7650284215983619,2.4707417511154297e-06,4.241480993908016e-08,3.5820838874358516e-08,2.420395951882569e-07,0.0,0.0,1.1627692536154093e-06,7.400276826119469e-10,8.527956988251472e-16,5.781382704936669e-07,7.01321464360879e-17,5.027949193056637e-21,1.1634244021576553e-15,1.2170853955392309e-22,2.2846649489293167e-24,3.002838667541197e-24,4.55696795247985e-29,1.1692164063447401e-40,4.3353374612813124e-38,8.521555119236333e-45,1.427994030549562e-24,2.1181147773568746e-34,1.9126619362659657e-29,2.6563679220312097e-37,3.846582335801977e-40,1.4821724521103765e-46,2.1485903080203934e-50,1.135920353646644e-50,5.481331669204322e-33,2.1219643296797964e-43,3.9134176260884465e-42,3.971438625187731e-42,3.76,0.0,0.869010501537646,0.9999960298438793,1.099474045302863e-08,1.5623811540332147e-31,6.057541167484165e-05,6.364457290320968e-05,1.720259046553849e-06,1.526895886369321e-11,2.9348757726727206e-12,2.1826287155641533e-06,2.7041702486192083e-07,6.882744362340474e-10,1.1163606996359107e-09,6.5478867112105e-10
4.6232722694052813e-08,0.7650287197056596,2.6280061739221926e-06,4.663159974944202e-08,3.9137157331236484e-08,2.6646420275086767e-07,0.0,0.0,1.2022823836876898e-06,7.907423288807185e-10,1.022227313480485e-15,6.34591787987398e-07,8.140077162042046e-17,6.14235250170189e-21,1.3080014219528598e-15,1.5565281033371112e-22,2.9265179138955223e-24,3.8502467382679755e-24,5.820067168354831e-29,1.6399059980080115e-40,6.322727062753079e-38,1.3122249088029329e-44,1.8569789225498635e-24,3.139229111103658e-34,2.526661731006893e-29,3.861027753968087e-37,5.7272093196031256e-40,2.4631264325409023e-46,3.64758037771629e-50,1.9264188508827232e-50,7.659846600896605e-33,3.2084875591772063e-43,6.031895456455655e-42,6.108895908053209e-42,3.76,0.0,0.8690082628004965,0.9999957991358985,1.2440506988444712e-08,2.172615812410364e-31,6.252629134097376e-05,6.581810652143592e-05,1.8213343692749582e-06,1.6288456281667917e-11,3.0327920738621133e-12,2.3127334640175236e-06,2.908566469575959e-07,7.368002984309686e-10,1.2099392812772146e-09,7.354613558459645e-10
4.77421473002563e-08,0.7650290182563233,2.7893394943143454e-06,5.1104014494057844e-08,4.262730128126869e-08,2.924175640891208e-07,0.0,0.0,1.2418223778923673e-06,8.431356140593452e-10,1.2181914218227782e-15,6.943463207061176e-07,9.401030655580926e-17,7.45477690192456e-21,1.4646348215367908e-15,1.9743198724670763e-22,3.717954829097601e-24,4.900725147434919e-24,7.372417282043939e-29,2.2741916773828047e-40,9.112103098187317e-38,1.9998992584003247e-44,2.3936672709472267e-24,4.59461888477843e-34,3.3070755724075917e-29,5.542614304013117e-37,8.414856753286035e-40,4.028940458896544e-46,6.084650693760521e-50,3.210212536789368e-50,1.0598960533302057e-32,4.784088046522345e-43,9.164443932712363e-42,9.264034334635024e-42,3.76,0.0,0.8690060197301416,0.9999955622100756,1.4017596444411215e-08,2.989136493936443e-31,6.447125204432172e-05,6.799429682345693e-05,1.9267430052477526e-06,1.733763490224789e-11,3.1304495075048017e-12,2.4454411025453217e-06,3.119327850170004e-07,7.875748857138502e-10,1.3089765447072759e-09,8.233465566059164e-10
4.925157190645979e-08,0.7650293172589797,2.954677020642453e-06,5.583778044170807e-08,4.6293106288845114e-08,3.199386271104233e-07,0.0,0.0,1.2813900050850849e-06,8.972076496870354e-10,1.443775170919374e-15,7.574662227679043e-07,1.080652539191613e-16,8.99196000959748e-21,1.6338297059071697e-15,2.484964843117156e-22,4.6870419414448964e-24,6.194729671465571e-24,9.26700122067182e-29,3.1204732805278193e-40,1.298568576328367e-37,3.018159880677481e-44,3.060040316096583e-24,6.6459301050070085e-34,4.291138902719542e-29,7.864223203960243e-37,1.2210594681423159e-39,6.49238906841464e-46,9.984409524246592e-50,5.26227022517894e-50,1.4529203900299503e-32,7.040490258702922e-43,1.3737130908808127e-41,1.3862300115876963e-41,3.76,0.0,0.8690037721993608,0.9999953190762115,1.5732752247311713e-08,4.071498814053841e-31,6.641031129228067e-05,7.017322444481361e-05,2.036611874901771e-06,1.8416201736634156e-11,3.2278485980999058e-12,2.5806693550630184e-06,3.336291424139141e-07,8.406813874118447e-10,1.4137050403132877e-09,9.18843926380971e-10
5.0760996512663276e-08,0.7650296167219786,3.123954845479162e-06,6.083848321098506e-08,5.013626319790564e-08,3.4906573232391166e-07,0.0,0.0,1.3209860215929327e-06,9.52958580200631e-10,1.7023041119770837e-15,8.240138085400484e-07,1.2367378187685864e-16,1.0783113769284479e-20,1.8160872210113643e-15,3.1050145122870267e-22,5.865889266264167e-24,7.779206165515548e-24,1.1564167519268236e-28,4.239100599887657e-40,1.8311196385515607e-37,4.512427381520837e-44,3.8815701589469905e-24,9.506908650438392e-34,5.522738478225532e-29,1.1036438327111234e-36,1.7511882341122292e-39,1.0315426074270496e-45,1.6132287411602301e-49,8.493746208249945e-50,1.974077585208895e-32,1.0234039331572408e-42,2.033163208024851e-41,2.048375952990701e-41,3.76,0.0,0.869001520083541,0.9999950697441714,1.7592785809016555e-08,5.493675729885649e-31,6.834348653133439e-05,7.235496793153171e-05,2.1510652829142815e-06,1.95238659327095e-11,3.3249898696321143e-12,2.7183380381197103e-06,3.5592947187670295e-07,8.962040572300361e-10,1.5243639668964413e-09,1.0223607343023038e-09
5.2270421118866763e-08,0.7650299166534013,3.2971098367446917e-06,6.611156983540893e-08,5.415832411397733e-08,3.798366200272396e-07,0.0,0.0,1.360611171367392e-06,1.0103885823739332e-09,1.9973511265097123e-15,8.940494045378577e-07,1.4094763782832683e-16,1.2860042545176642e-20,2.0119040252962578e-15,3.8532681712249804e-22,7.291061169589427e-24,9.70838604369279e-24,1.433233350118718e-28,5.70476633589186e-40,2.5563762202296604e-37,6.686373745174476e-44,4.887618515342495e-24,1.345773018642061e-33,7.053310136373709e-29,1.532887126580397e-36,2.4838580557026394e-39,1.6172153402639293e-45,2.5688999762056824e-49,1.3511473662209597e-49,2.6596427721876253e-32,1.4704108295681052e-42,2.973397517941719e-41,2.991129502686046e-41,3.76,0.0,0.8689992632606681,0.9999948142238836,1.9604571058060192e-08,7.346908051939939e-31,7.027079514751065e-05,7.453960374935554e-05,2.270224929066808e-06,2.0660338760688776e-11,3.4218738455729274e-12,2.858369008816058e-06,3.788176181624105e-07,9.542279980381692e-10,1.6411990342110831e-09,1.1343116025251447e-09
5.377984572507025e-08,0.7650302170610678,3.4740796289305387e-06,7.166235080277632e-08,5.8360708155265065e-08,4.122884374141237e-07,0.0,0.0,1.4002661861355364e-06,1.0694978647640142e-09,2.332745247405415e-15,9.676314000302656e-07,1.600020581944946e-16,1.525725991387915e-20,2.2217718010984276e-15,4.750983943313984e-22,9.004010775427538e-24,1.2044648850119558e-23,1.7648723540357547e-28,7.60927047548742e-40,3.535243979845691e-37,9.822998647651452e-44,6.111862623351782e-24,1.8862622700210604e-33,8.942818640146578e-29,2.108397113016929e-36,3.486472505006797e-39,2.503507470612631e-45,4.0348929767303665e-49,2.1200160513080912e-49,3.5546584479256514e-32,2.0895820533623425e-42,4.2996125467266833e-41,4.3191438542023836e-41,3.76,0.0,0.8689970016113098,0.999994552525338,2.177503919744665e-08,9.742996461599002e-31,7.219225446683e-05,7.672720629807621e-05,2.394209924333128e-06,2.1825333598866712e-11,3.5185010488788025e-12,3.0006861140167854e-06,4.0227755434304045e-07,1.0148389622883322e-09,1.764462326144225e-09,1.2551182482539396e-09
