Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21)
8.141783363501457e-20,0.0785887239581125,3.76,0.0,0.5015858060795181,0.999999999999612,4.993753825887038e-44,0.0,1.2050550710738859e-32,2.1490777318458307e-17,2.1490777318443247e-17,8.841160539219467e-19,2.472591302950301e-34,3.0152469538500428e-33,2.108488362226788e-29,1.5017141266375909e-29,1.362619360180656e-20,2.518492570716885e-41,8.841160539160418e-19,1.3230142601783206e-32,2.5459368090173618e-26,1.5246190950400017e-31,1.2062657973470826e-32,3.706646960007617e-45,3.4773574972307925e-39,4.0398841246352095e-44,1.3626193601806532e-20,2.0718211732245788e-40,2.0667103624466652e-33,1.5911433210815144e-56,2.589400432533681e-32,1.9285161832203708e-33,1.7466006784230982e-46,1.981652082928882e-40,4.47109985278687e-37,1.8656037673121163e-34,3.879399340755753e-13,8.390301299885952e-36,2.531565313415294e-59,1.9274037713264188e-44,7.250395939252517e-50,1.8950041577492313e-49,1.641458623333535e-37,1.1061971457576115e-62,9.811885737309679e-58,7.2067619649471695e-56,1.0178967191385293e-57,1.526900124507126e-60,6.067772174024518e-70,7.39737662188555e-38,4.44611166357863e-55,7.215164107487066e-51,7.792793089585864e-52,1.5813785232369538e-63,3.525111295724304e-54,9.690243354557516e-54,2.049029830153556e-48,3.415136824727461e-76,1.3237096626778113e-55,9.054420107319702e-49,2.780169418451405e-48,1.440477412869669e-73,6.683809512774019e-63,1.0137426210614488e-55,2.754591573226474e-69,5.392306902987383e-74,6.789204383269023e-79,2.5874558086336206e-80,9.983064858850884e-76,1.3222630277110184e-32,2.8065512672171344e-90,4.409268040747894e-89,6.212171818741389e-83
1.6290640387614123e-19,0.0785887239581125,3.76,0.0,0.5015858060795181,0.9999999999992237,3.998039478022109e-43,0.0,4.8233607499957945e-32,4.300022603337053e-17,4.3000226033310256e-17,1.769000236473794e-18,9.896809004920346e-34,1.2068845757148483e-32,7.225181401215131e-29,6.010770086499535e-29,2.7264225773206346e-20,2.0163254072277145e-40,1.769000236462302e-18,5.295504921255208e-32,5.0940911523256676e-26,6.102449652162679e-31,4.8282068088987006e-32,1.4836261613877995e-44,1.3918492248405688e-38,1.6170067986939522e-43,2.726422577320624e-20,8.292684023063578e-40,8.272227451229967e-33,1.2738823787866058e-55,1.0364349902405673e-31,7.719090591099988e-33,1.3983425507231122e-45,7.931772668873647e-40,1.7896051744989464e-36,7.467276972974629e-34,7.762169135624477e-13,3.3583070923616205e-35,2.0267915680073625e-58,7.716633289082856e-44,5.806197081211653e-49,1.5175402421986467e-48,6.570112257990322e-37,1.771837895275835e-61,7.855474645176906e-57,5.769791591776277e-55,8.149363000951294e-57,1.2224485218124201e-59,9.71634128450172e-69,2.9608784571603272e-37,3.55959275707471e-54,5.776518414644035e-50,6.240554695983822e-51,2.5329539140701004e-62,2.8229479695906023e-53,7.760053811713845e-53,1.6404697617353187e-47,1.09407037336312e-74,1.0597726022799429e-54,7.249041554319833e-48,2.2258259954835414e-47,2.307267215947165e-72,1.0345109750275554e-61,8.116104957657262e-55,2.2053510599848255e-68,8.634716705523903e-73,1.0871572697950067e-77,8.289151760577796e-79,1.5986268182497138e-74,5.29249802485515e-32,8.98872866698066e-89,1.4121856435174167e-87,1.9903492212282095e-81
3.258835443583945e-19,0.0785887239581125,3.76,0.0,0.5015858060795181,0.9999999999984471,3.199646670154094e-42,0.0,1.9299725730715676e-31,8.601912346319498e-17,8.60191234629538e-17,3.538768601575125e-18,3.9600127484202135e-33,4.8291103279375147e-32,2.6481602663334123e-28,2.4050909736515076e-28,5.454029011600592e-20,1.6136731271997294e-39,3.538768601553426e-18,2.118891744661108e-31,1.0190416645090417e-25,2.441774741719696e-30,1.931911626713872e-31,5.936448340230237e-44,5.569209870380546e-38,6.470136041733313e-43,5.454029011600546e-20,3.318153788033223e-39,3.309968487053674e-32,1.0194934438976386e-54,4.147089980047288e-31,3.0886416945495044e-32,1.1190990254244252e-44,3.17374223101405e-39,7.160752015843005e-36,2.9878834470528692e-33,1.5527708708004107e-12,1.3437602741267939e-34,1.6220492652481408e-57,3.089255169049359e-43,4.647310946415135e-48,1.2146472606138548e-47,2.6289006999701797e-36,2.836479478951355e-60,6.286767169252477e-56,4.6175868309008236e-54,6.521967158577265e-56,9.783303470136926e-59,1.5552473857131362e-67,1.1847370522794835e-36,2.8487560385326e-53,4.622970333571371e-49,4.994973082011497e-50,4.054926137742356e-61,2.2595025078080014e-52,6.211188236998555e-52,1.3128743812465874e-46,3.502988936967125e-73,8.481401681783611e-54,5.801436364626085e-47,1.7813372682571612e-46,3.693631366461355e-71,1.627266425078116e-60,6.495350616171462e-54,1.7649596014669934e-67,1.3821170061949547e-71,1.740159639555735e-76,2.6540163791386614e-77,2.5588728372516382e-73,2.1176885874223785e-31,2.877636441709593e-87,4.5209473197433266e-86,6.37304717987624e-80
6.518378253229011e-19,0.0785887239581125,3.76,0.0,0.501585806079518,0.999999999996894,2.5602034773964344e-41,0.0,7.721147024883604e-31,1.7205691832284384e-16,1.7205691832187897e-16,7.078305331768332e-18,1.5842629818213627e-32,1.9319585720483929e-31,1.0108658592364793e-27,9.621929995723802e-28,1.0909241880160507e-19,1.2911836734690086e-38,7.078305331730096e-18,8.47694675569902e-31,2.038313485521254e-25,9.768688954923707e-30,7.728904492909139e-31,2.3749748415428064e-43,2.228046596078088e-37,2.5884778054404762e-42,1.0909241880160324e-19,1.3274775857669325e-38,1.32420292625594e-31,8.157502631454282e-54,1.659106034295048e-30,1.2356577980874764e-31,8.954492506060055e-44,1.2697035558729742e-38,2.8647672858653044e-35,1.1953479381027321e-32,3.105878778333209e-12,5.375916080054564e-34,1.2978859022162694e-56,1.2371808080721996e-42,3.718790299617397e-47,9.71963895338392e-47,1.05173146373847e-35,4.539598593873827e-59,5.030368937545455e-55,3.6947710376498436e-53,5.218564641757756e-55,7.828129242006071e-58,2.4889021679359666e-66,4.739719640643392e-36,2.2794376564164145e-52,3.6990786576606263e-48,3.9969904427788604e-49,6.489642222031611e-60,1.8080597709637195e-51,4.9702089720054264e-51,1.0504989758912631e-45,1.1212707544924797e-71,6.786409963434833e-53,4.6420305158479506e-46,1.425340458675164e-45,5.911413682838795e-70,2.581252453934151e-59,5.197267363894093e-53,1.4122618444372023e-66,2.2118371887625326e-70,2.784821970872139e-75,8.495233642567442e-76,4.095053428046914e-72,8.472133287187518e-31,9.21042797417811e-86,1.4470160027324539e-84,2.0400040762756128e-78
1.3037463872519144e-18,0.0785887239581125,3.76,0.0,0.5015858060795177,0.9999999999937879,2.0483572628894406e-40,0.0,3.0887101803320993e-30,3.441325080421415e-16,3.4413250803828153e-16,1.4157378792116925e-17,6.337567860395155e-32,7.7284631432774495e-31,3.946651153846313e-27,3.8490852407765364e-27,2.181966761728033e-19,1.033045015945589e-37,1.415737879206111e-17,3.391054699912894e-30,4.076884017382777e-25,3.907793602117304e-29,3.0918134127429118e-30,9.500744123833208e-43,8.912911748366608e-37,1.0354770534034842e-41,2.181966761727959e-19,5.310342547083984e-38,5.297242793973482e-31,6.526631540796749e-53,6.636964260159951e-30,4.943033461524565e-31,7.1642741985371045e-43,5.079227590570156e-38,1.1460003365282271e-34,4.7817808986606947e-32,6.212094565626295e-12,2.1505414288355324e-33,1.0384073811479671e-55,4.9593474709878545e-42,2.9754089026589292e-46,7.776695630497423e-46,4.2072682469407167e-35,7.264343031030129e-58,4.0246772986011306e-54,2.9560974893236043e-52,4.1752481217747744e-54,6.263098091542453e-57,3.982648601138362e-65,1.8960421398004182e-35,1.8237232738003064e-51,2.9595439124353797e-47,3.1979971944595465e-48,1.0384836076966701e-58,1.4466309451464581e-50,3.976670592139387e-50,8.404789768420222e-45,3.588569362416098e-70,5.429643468618966e-52,3.713976999750508e-45,1.1403806321208877e-44,9.45954481780717e-69,4.112099719819657e-58,4.158208681788685e-52,1.129998040556354e-65,3.539299530052647e-69,4.456168448084546e-74,2.7188558187080033e-74,6.5527734087279175e-71,3.3891291109157574e-30,2.947656627743394e-84,4.630953472819407e-83,6.5290195949534586e-77
2.607563511109941e-18,0.0785887239581125,3.76,0.0,0.5015858060795174,0.9999999999875754,1.6387636127568925e-39,0.0,1.2355343527657768e-29,6.882836874807364e-16,6.88283687465296e-16,2.831552571266284e-17,2.5351304396325472e-31,3.091510975644939e-30,1.559296426036441e-26,1.5396967470039812e-26,4.364051909151995e-19,8.264752425352259e-37,2.8315525712633863e-17,1.356477099513025e-29,8.154132640454643e-25,1.563181047054585e-28,1.2367756903651005e-29,3.800509560024751e-42,3.565309790561989e-36,4.142090061884773e-41,4.364051909151699e-19,2.1242234884212478e-37,2.1189833347543327e-30,5.221568759858471e-52,2.6548937324773754e-29,1.977293841303519e-30,5.7316914507776034e-42,2.031773721153362e-37,4.584189154198534e-34,1.9127901914649838e-31,1.2424526029122426e-11,8.602515622561126e-33,8.307654553126705e-55,1.991997222334085e-41,2.3804777964890673e-45,6.221750315895063e-45,1.6829757796946193e-34,1.1623737125507035e-56,3.2198947494926115e-53,2.3649902612183245e-51,3.3403570693396147e-53,5.010716442006261e-56,6.372561892172368e-64,7.584477027273732e-35,1.4590478821019142e-50,2.3677475304255314e-46,2.558559701458556e-47,1.661686462007592e-57,1.1573780121498501e-49,3.1815378520001306e-49,6.724151004256066e-44,1.1484226736890043e-68,4.343920978017288e-51,2.9713226097561717e-44,9.123478076616322e-44,1.5136297946846477e-67,6.565034201860358e-57,3.32672487032334e-51,9.04298388880894e-65,5.66316728872053e-68,7.130232175696225e-73,8.70094834008402e-73,1.048499526931055e-69,1.355706796658498e-29,9.433019218785027e-83,1.4819865150572787e-81,2.0894473332764325e-75
5.2151977588259936e-18,0.07858872395811253,3.76,0.0,0.5015858060795167,0.9999999999751505,1.3110420214570533e-38,0.0,4.942238012256471e-29,1.3765860463579253e-15,1.3765860462961616e-15,5.663181955314954e-17,1.014072919458947e-30,1.2366294886432681e-29,6.198456054006797e-26,6.158912291355562e-26,8.728222203999915e-19,6.611958812630308e-36,5.663181955342222e-17,5.426018983560828e-29,1.6309060123996981e-24,6.252851402205485e-28,4.9472034166702076e-29,1.5202805695688964e-41,1.4261529455757097e-35,1.6568803788604114e-40,8.728222203998733e-19,8.497067101592766e-37,8.476105746857549e-30,4.1773792049894553e-51,1.0619790990351276e-28,7.909336281418868e-30,4.585462000211994e-41,8.127260325936035e-37,1.8337139896245903e-33,7.651316432468845e-31,2.4849388511754543e-11,3.4410761526172984e-32,6.646283200899187e-54,8.033572426767459e-41,1.9044425087418469e-44,4.977557782671998e-44,6.7320400837150026e-34,1.8598610028139157e-55,2.575977034306875e-52,1.8920371182085049e-50,2.6723490860986353e-52,4.008668466683751e-55,1.0196358353280527e-62,3.033852417620877e-34,1.1672660114789127e-49,1.894242985654039e-45,2.0469125413585113e-46,2.6587884939550326e-56,9.259317133650318e-49,2.5453108356664705e-48,5.379448463351251e-43,3.6750813243527355e-67,3.475219254601592e-50,2.377114441443438e-43,7.298955571050421e-43,2.421889717502681e-66,1.0492593885326302e-55,2.6614430682040994e-50,7.24273481439531e-64,9.061298102480128e-67,1.1408661618480557e-71,2.784401020588959e-71,1.6776462508957194e-68,5.422937422141868e-29,3.0186531902108033e-81,4.742493729057579e-80,6.686489178633848e-74
1.0430466254258099e-17,0.07858872395811253,3.76,0.0,0.5015858060795153,0.9999999999503008,1.0488460849403317e-37,0.0,1.9769153558302426e-28,2.7531907641122983e-15,2.7531907638652413e-15,1.132644072317026e-16,4.056333838564791e-30,4.9465677859564715e-29,2.471636333459337e-25,2.4635899772109956e-25,1.745656279369573e-18,5.289629718350007e-35,1.132644072335704e-16,2.1704298262808034e-28,3.262063604070285e-24,2.501166003351785e-27,1.9789015001949212e-28,6.081550675586761e-41,5.70466992625167e-35,6.627674095072652e-40,1.7456562793690994e-18,3.3988616350503534e-36,3.390476756970372e-29,3.341983097068489e-50,4.247959608428401e-28,3.163766696057161e-29,3.6684131364337703e-40,3.250937273756002e-36,7.33493874036346e-33,3.0605577064554665e-30,4.969911169957832e-11,1.3764443786123109e-31,5.317092549093819e-53,3.265799331825973e-40,1.5235781159278896e-43,3.982109239960796e-43,2.6928434272464077e-33,2.97582805052642e-54,2.0608062317937398e-51,1.5136476587095246e-49,2.1379046417327773e-51,3.206973095933047e-54,1.631438087214904e-61,1.2135532180990369e-33,9.338238913826339e-49,1.515412373164146e-44,1.6375559453321705e-45,4.254133714697866e-55,7.407570928694204e-48,2.0362808911194812e-47,4.3036098045075296e-42,1.1760466266992916e-65,2.7802083749748545e-49,1.9017140119507016e-42,5.839233537302727e-42,3.875089006827577e-65,1.6778982078966665e-54,2.1291797241613296e-49,5.820340884822681e-63,1.4498261321946663e-65,1.8254090707298055e-70,8.910239305635696e-70,2.684279227998416e-67,2.1691969593222287e-28,9.659856072363132e-80,1.5176241380924983e-78,2.1397177718501061e-72
2.086100324512231e-17,0.07858872395811259,3.76,0.0,0.5015858060795124,0.9999999999006012,8.390818792679825e-37,0.0,7.907701969435103e-28,5.506400199621022e-15,5.50640019863279e-15,2.26529582579127e-16,1.622542506128157e-29,1.9786367880360885e-28,9.871052997818116e-25,9.854410028626782e-25,3.491324397308726e-18,4.231728711695067e-34,2.265295825881524e-16,8.681764695498297e-28,6.525067167281316e-24,1.00047148941383e-26,7.915646286458096e-28,2.4329258780448337e-40,2.2818796671264608e-34,2.651151250669585e-39,3.4913243973068304e-18,1.3595517445527167e-35,1.3561975755461699e-28,2.6736664569211686e-49,1.69919248571932e-27,1.2655131151191831e-28,2.9347479235240283e-39,1.300381582066323e-35,2.9339969528323104e-32,1.224229309198704e-29,9.939855096546505e-11,5.505804843482281e-31,4.2537038974698645e-52,1.3481967276500806e-39,1.218872136303724e-42,3.185712599097109e-42,1.0771428500984463e-32,4.761365221828062e-53,1.648655003458085e-50,1.210925313007613e-48,1.7103338630184449e-50,2.5655941208366197e-53,2.6103175562241883e-60,4.854236811395751e-33,7.470635455876324e-48,1.212337092236258e-43,1.3100551208802326e-44,6.806671641258834e-54,5.926103640670311e-47,1.6290376027773761e-46,3.44290820793868e-41,3.76338216749524e-64,2.224179859750118e-48,1.5213800604019746e-41,4.671414199226917e-41,6.200194205164094e-64,2.6839039447184335e-53,1.7033538880077556e-48,4.739969036776326e-62,2.319736561123794e-64,2.9206730840811447e-69,2.8513015149324977e-68,4.294917512666213e-66,8.676831363756283e-28,3.091204603837638e-78,4.8564773870717025e-77,6.8471628445794584e-71
4.1722077226850735e-17,0.07858872395811266,3.76,0.0,0.5015858060795066,0.999999999801202,6.712675466234843e-36,0.0,3.1630890922786265e-27,1.1012819070638391e-14,1.1012819066685449e-14,4.5305993323524925e-16,6.49019227410874e-29,7.9145641581539e-28,3.945322714656654e-24,3.941774034007334e-24,6.982660633186994e-18,3.385392735474292e-33,4.530599332744595e-16,3.472715695866474e-27,1.3053827813353891e-23,4.001896130276609e-26,3.16626658649328e-27,9.734074214657581e-40,9.127542604084072e-34,1.0605177001253735e-38,6.982660633179409e-18,5.438222212259999e-35,5.424803896386245e-28,2.1390420947509192e-48,6.796787226427006e-27,5.06206533365602e-28,2.347805304201414e-38,5.201540024287918e-35,1.1736069926733683e-31,4.896929689217319e-29,1.9879740105820337e-10,2.2023269982342438e-30,3.402980601569992e-51,5.727764281647147e-39,9.751015663447745e-42,2.548580164418564e-41,4.3085823622052884e-32,7.618216576040291e-52,1.3189282919382636e-49,9.687431253675792e-48,1.368271150957875e-49,2.052482058252115e-52,4.176521429420184e-59,1.9416990618001177e-32,5.976526087840421e-47,9.698725509614676e-43,1.0480482419854348e-43,1.0890720777158434e-52,4.740901685530021e-46,1.3032352393925794e-45,2.7543346331763455e-40,1.2042875656922634e-62,1.779349105589324e-47,1.2171073762907054e-40,3.73714188639609e-40,9.92035032932572e-63,4.2936606402546955e-52,1.3626871551263696e-47,4.059296762970166e-61,3.7115903002832706e-63,4.673091795640086e-68,9.124204558777713e-67,6.8720118098368e-65,3.470740887087707e-27,9.892058221592988e-77,1.5541050879157968e-75,2.191102665386221e-69
8.344422519030758e-17,0.07858872395811284,3.76,0.0,0.5015858060794952,0.999999999602404,5.370149164656181e-35,0.0,1.265237454025243e-26,2.2025656812672806e-14,2.2025656796861007e-14,9.061206343925875e-16,2.5960848060858355e-28,3.165827191396564e-27,1.5775093862070676e-23,1.576711616978692e-23,1.3965333104943373e-17,2.7083177608796267e-32,9.061206345556456e-16,1.3890888335399642e-26,2.6122363185469743e-23,1.6007604837990937e-25,1.2665082607862638e-26,3.895511512542922e-39,3.65102226257443e-33,4.2425122188097544e-38,1.3965333104913032e-17,2.175292774079472e-34,2.1699241563217515e-27,1.7114003474645066e-47,2.71871834633687e-26,2.02482870790753e-27,1.8782470288916755e-37,2.0806190296149128e-34,4.694475755327116e-31,1.9587743655036036e-28,3.975949874876048e-10,8.809314874812784e-30,2.722400339152482e-50,2.55907989155918e-38,7.800827957795044e-41,2.038868169200536e-40,1.723435139956738e-31,1.2189172132800008e-50,1.055144800340847e-48,7.74995651138014e-47,1.0946185460689517e-48,1.6419891575204975e-51,6.682445108414352e-58,7.766801317145995e-32,4.781227948586444e-46,7.758991911294879e-42,8.384402507754258e-43,1.7425190141235252e-51,3.792728879773829e-45,1.0425902563035403e-44,2.2034708069808018e-39,3.853728633677789e-61,1.4234812977723058e-46,9.736868924156994e-40,2.9897170466882444e-39,1.5872586337400603e-61,6.869391315091862e-51,1.0901513439681706e-46,4.1024897479542624e-60,5.938553931257827e-62,7.476958775765004e-67,2.9197516918769666e-65,1.0995623631581246e-63,1.3882977321718818e-26,3.165572208247666e-75,4.973316988042341e-74,7.011545411675551e-68
1.6688852111722126e-16,0.07858872395811316,3.76,0.0,0.5015858060794722,0.9999999992048084,4.296123838504712e-34,0.0,5.0609547000190266e-26,4.405133229674033e-14,4.405133223349309e-14,1.8122420360876385e-15,1.038438258931566e-27,1.2663296837328277e-26,6.308798134477207e-23,6.306850465566149e-23,2.793067804845556e-17,2.166655103379967e-31,1.8122420367523055e-15,5.556365177812246e-26,5.23034902605336e-23,6.403045975870969e-25,5.066036389965944e-26,1.5597072740749132e-38,1.4604102962744403e-32,1.6973547860554396e-37,2.793067804833413e-17,8.7011856135725e-34,8.679700852215797e-27,1.3693839065832795e-46,1.0874880289301676e-25,8.099319978974438e-27,1.5025987363233172e-36,8.32248440380027e-34,1.8778249482547704e-30,7.835102436285786e-28,7.95189705322627e-10,3.5237247344502356e-29,2.1779407976057825e-49,1.238009755746562e-37,6.240668533537046e-40,1.6310961561908712e-39,6.8937449716577096e-31,1.950269537080593e-49,8.441174287786194e-48,6.1999698262027406e-46,8.756954887090987e-48,1.3135940204332164e-50,1.0691921309985736e-56,3.106718657215153e-31,3.824985172671613e-45,6.207198122311549e-41,6.707528620100697e-42,2.7880333669944024e-50,3.034186151782642e-44,8.340730340270445e-44,1.7627776836882488e-38,1.2331945029116294e-59,1.1387857254295268e-45,7.789493667960616e-39,2.3917739751946324e-38,2.539614000285986e-60,1.0990662591328332e-49,8.721217262840015e-46,6.017630291216815e-59,9.501693878817321e-61,1.1963143607682203e-65,9.343214614408351e-64,1.7594249721947137e-62,5.553191355507579e-26,1.0130532173992168e-73,1.5915730372604112e-72,2.2436972292156753e-66
2.5033281704413494e-16,0.07858872395811349,3.76,0.0,0.5015858060794492,0.9999999988072132,1.228423360907264e-33,0.0,1.0754533195512136e-25,6.607700778080654e-14,6.607700764640614e-14,2.7183634371630645e-15,2.2066871123148627e-27,2.690948146566041e-26,1.3405421392786098e-22,1.3402059727150395e-22,4.1896022991967213e-17,6.195279446080653e-31,2.718363438583254e-15,1.180728747964157e-25,7.852867367737014e-23,1.3606475198128003e-24,1.076532952630978e-25,3.316912858863749e-38,3.103373240774504e-32,3.607468228237496e-37,4.189602299170908e-17,1.849003804032452e-33,1.8444365862458126e-26,3.9160680832228605e-46,2.3109124920398165e-25,1.7211058170670244e-26,4.29649407787553e-36,1.7685287726184765e-33,3.990427894032231e-30,1.6649595779482783e-27,1.1927839681343895e-09,7.487911384944294e-29,6.227586581458664e-49,2.9925327198661556e-37,1.852698989189213e-39,4.842318084329173e-39,1.464921085380745e-30,7.378267588164835e-49,2.413650567134468e-47,1.7728042134942898e-45,2.503942269874553e-47,3.756061941281187e-50,3.9353411149911104e-56,6.601772733742407e-31,1.093706902302623e-44,1.774871049376245e-40,1.9912977001365182e-41,1.0547697655345665e-49,9.007715818800418e-44,2.4761547839980068e-43,5.040442956840959e-38,5.7528258828083195e-59,3.256215858859797e-45,2.2273075792044727e-38,6.838977653866919e-38,9.607852563001568e-60,4.190156321525361e-49,2.4937235440484374e-45,2.3874515843554294e-58,3.49725494707358e-60,4.403232067811603e-65,4.3585893836101156e-63,6.4908594488022436e-62,1.180052927796745e-25,4.633617118199993e-73,7.27971904762888e-72,1.0496517673421085e-65
3.337771129710486e-16,0.07858872395811381,3.76,0.0,0.5015858060794263,0.9999999984096185,2.5911013290185675e-33,0.0,1.8345974033604869e-25,8.810268326487146e-14,8.810268303560016e-14,3.624484837618866e-15,3.764357453224086e-27,4.59043679640602e-26,2.286737915238516e-22,2.286233939329669e-22,5.586136793547836e-17,1.3067637751319968e-30,3.624484840048492e-15,2.0141859880219182e-25,1.047979134469199e-22,2.321104813022636e-24,1.8364387752076107e-25,5.662482394651462e-38,5.293991464656907e-32,6.154896765996397e-37,5.586136793503789e-17,3.154185790780849e-33,3.1463918338869445e-26,8.261103660545518e-46,3.9421452232181557e-25,2.936004328164081e-26,9.062551301003097e-36,3.0169031625154382e-33,6.807278365691344e-30,2.8402254389890986e-27,1.590377775923413e-09,1.2773489170839211e-28,1.3135867468471402e-48,5.70705700434675e-37,4.036934202411919e-39,1.05511578867392e-38,2.4989832812626178e-30,1.9205591246129462e-48,5.091092881590324e-47,3.739357923055947e-45,5.281540000199769e-47,7.922631130608022e-50,9.980893038414544e-56,1.1261839837897147e-30,2.306944849399576e-44,3.743717467919206e-40,4.338932787145362e-41,2.745559752646658e-49,1.9627292809417502e-43,5.395411358221961e-43,1.0631754270184177e-37,1.7517400856306198e-58,6.868302653198114e-45,4.6980349686785097e-38,1.4425381566132862e-37,2.5009128503627348e-59,1.1273868184725264e-48,5.25998575093256e-45,6.769544038983705e-58,8.869796652621003e-60,1.116755102767077e-64,1.3271939071882514e-62,1.6529351193860027e-61,2.0130309462268178e-25,1.3853590246563985e-72,2.1764914115948262e-71,3.386253230111042e-65
5.00665704824876e-16,0.07858872395811448,3.76,0.0,0.5015858060793804,0.9999999976144301,7.077103985596584e-33,0.0,3.7983025821827804e-25,1.3215403423299828e-13,1.321540337583211e-13,5.43672763707625e-15,7.793654007421697e-27,9.503901283512724e-26,4.73425899010396e-22,4.733357413716737e-22,8.379205782249953e-17,3.569176516681346e-30,5.436727642120666e-15,4.170121673751382e-25,1.5743979058241915e-22,4.805553120795599e-24,3.802113681027043e-25,1.1739627668661199e-37,1.096054290976259e-31,1.2746689306641996e-36,8.379205782158722e-17,6.530351320444268e-33,6.514204226276755e-26,2.2568493256445654e-45,8.161711720304779e-25,6.078624606502957e-26,2.475264091768754e-35,6.246118619836659e-33,1.4093873233016027e-29,5.880326558737734e-27,2.3855643235925653e-09,2.644586179926033e-28,3.5878623785919165e-48,1.412417772200635e-36,1.1717976475069022e-38,3.06267613743979e-38,5.173827987235696e-30,7.048181976522065e-48,1.390538101753341e-46,1.0213347355029353e-44,1.4425525377861547e-46,2.163921353852138e-49,3.4903812254442024e-55,2.331618046629792e-30,6.300982506911218e-44,1.0225254569979447e-39,1.2594581411621864e-40,1.0075816197552771e-48,5.69717315136634e-43,1.5661215042917326e-42,2.903861752944069e-37,7.980981641794538e-58,1.8759465108154102e-44,1.283178157065707e-37,3.940017466852418e-37,9.177959294415444e-59,4.559884305858593e-48,1.4366654051049968e-44,3.0359022458769806e-57,3.1018111854687546e-59,3.905347111760617e-64,6.046735834543464e-62,5.8445386203660764e-61,4.167722800186514e-25,6.116872350864295e-72,9.610019886239699e-71,1.8639525867794023e-64
6.675542966787034e-16,0.07858872395811514,3.76,0.0,0.5015858060793346,0.9999999968192435,1.4807673230166785e-32,0.0,6.459920340761041e-25,1.7620538520112026e-13,1.7620538439381869e-13,7.248970434255059e-15,1.3255012301109129e-26,1.6163621920894122e-25,8.0515979148184915e-22,8.050201620427479e-22,1.117227477095191e-16,7.467909725136281e-30,7.248970442847994e-15,7.09229325547576e-25,2.1024367873067634e-22,8.172987591925255e-24,6.46640003475578e-25,1.9993461782546553e-37,1.8641022165243414e-31,2.168514935671616e-36,1.1172274770796685e-16,1.1106434152975377e-32,1.1078954122788275e-25,4.723034518235544e-45,1.3880934660019806e-24,1.0338148901456741e-25,5.179080766433841e-35,1.0623017853408036e-32,2.39704197905176e-29,1.0000895834291172e-26,3.1807491979851443e-09,4.497744207270377e-28,7.507102296732371e-48,2.793533552648005e-36,2.562589512375365e-38,6.697727887935928e-38,8.799326810493208e-30,1.827646482165551e-47,2.9094759381001287e-46,2.1369740406351844e-44,3.0183026383784516e-46,4.527656788264872e-49,8.721535111364864e-55,3.965466854373154e-30,1.3183763820866065e-43,2.1394654175903172e-39,2.7542925485676915e-40,2.6127343479463536e-48,1.2459038002275373e-42,3.424931064870077e-42,6.075849782593016e-37,2.3972199715877506e-57,3.9251075296263517e-44,2.684836167095077e-37,8.243831165745223e-37,2.379906105521334e-58,1.2351444816740013e-47,3.005984790412435e-44,9.133502260058335e-57,7.750582079462292e-59,9.758399709479722e-64,1.816237133359294e-61,1.4703833808875794e-60,7.0882012529180665e-25,1.7928128190834099e-71,2.8166313598467428e-70,5.981921125267417e-64
