Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),CHF(40),HF(38),CHF2(81),CHFO2(135),CHFO2(137),CFO2(142),F(37),S(133),CF2O(48),CF(49),S(179),C2HF4(68),CF2(42),CHFCF2(54),C2HF3(206),CHFO(46),S(390),CF2O2(702),CF2O2(150),CHF3(41),C2H2F3(67),S(851),C2H2F3(66),CH2CF2(56),S(259),O2(148),S(453)
0.0009497081157608837,0.7100931339116155,6.007466157636572e-05,5.6863434897487943e-05,3.768592119991559e-05,0.04555707794575706,0.0,0.0,4.448990770670678e-05,1.2360868958880737e-06,0.03603113711363998,0.11066236670802984,3.695049433298255e-10,1.1673864356970745e-14,3.736469372709836e-14,2.652639061818986e-14,7.558687342066082e-13,6.09274000790044e-11,1.5978538488874528e-13,8.234969097510322e-23,7.838834470230223e-17,6.522046238491648e-23,7.838389516371726e-16,1.5671515150291118e-13,5.711404628040454e-17,1.6573505335793274e-12,3.5128665379045467e-22,5.953111832331905e-21,2.560553616553317e-22,2.4228655884016074e-25,5.0912492865855864e-17,4.0991623324892034e-20,1.4510227814722081e-18,6.19169937300126e-19,3.76,0.0,0.2319412649803958,0.638607463298262,0.23833452501759592,1.7324408710746156e-12,4.8537645379315066e-05,0.3591614661617337,0.005679700620343523,2.5037721185289853e-10,1.5879295215887255e-12,6.260348404032604e-06,1.5482079988470093e-06,8.75050582461818e-06,0.22431126417530126,9.802488277458415e-05,0.0088916039604351,3.539472720389722e-05,0.02451219765190696,0.021111656077338583,2.672253081760254e-07,0.0019325020566563346,1.511075498295517e-08,1.9568193313360307e-06,1.2187314860031728e-08,0.00216315531315743,8.028389587257057e-07,3.731246280370578e-05,5.072207835176026e-06,0.022349362412593776,3.4126279620109485e-10,0.00031545952798231475,2.099381545868932e-12
0.0009598658452020134,0.7103367568922625,6.032535949451823e-05,5.739107917942262e-05,3.79936240699161e-05,0.045533920015991075,0.0,0.0,4.426683136567044e-05,1.2139408466311065e-06,0.036613958141906475,0.11146901100288353,3.769740442231374e-10,1.1723350600612461e-14,3.7261332986018315e-14,2.66601526564904e-14,7.642734582246265e-13,6.194778582309186e-11,1.6145609277211297e-13,8.464970288177358e-23,8.075101306159688e-17,6.7537195578371e-23,7.923172116026449e-16,1.608643409671507e-13,5.752815776149629e-17,1.6973824304780688e-12,3.648670587415811e-22,6.21497225603696e-21,2.6332947308611893e-22,2.5102812068334528e-25,5.225157667445273e-17,4.2100870223153107e-20,1.4921954113482792e-18,6.399780695593042e-19,3.76,0.0,0.22849348588851456,0.6357113379538912,0.2400534345248224,1.7756359487189676e-12,4.8061166547296726e-05,0.36239251851346965,0.005648883331184262,2.4671127058241626e-10,1.564675067729881e-12,6.199101152043437e-06,1.5417295931040975e-06,8.6605862313323e-06,0.22618798706689822,9.758725304453313e-05,0.008815341993494664,3.5277320601103006e-05,0.024593472073334403,0.02093988328003997,2.6433326298636813e-07,0.001935835844006942,1.4987189532289356e-08,1.953749908805369e-06,1.216818343865822e-08,0.002165000873720392,8.007922445536243e-07,3.729728347665953e-05,5.044533688294234e-06,0.022661073880031017,3.384669783355331e-10,0.00031402889887686004,2.100603527176891e-12
0.0009690078016990301,0.710554406769544,6.0552329447998015e-05,5.7870720848973286e-05,3.827435355790287e-05,0.0455086576891767,0.0,0.0,4.407373353797104e-05,1.1944999860178153e-06,0.0371392381084206,0.1121882477211861,3.8376132868552745e-10,1.1768477389053073e-14,3.716492184112918e-14,2.6777001163703428e-14,7.717675622327074e-13,6.286310836882045e-11,1.6292873771425161e-13,8.685008201757976e-23,8.290550606933678e-17,6.957291533500425e-23,7.999051773946691e-16,1.6463198527273046e-13,5.789956174826419e-17,1.7334699423679818e-12,3.7738399300158755e-22,6.457066129718636e-21,2.699154109251143e-22,2.590619215238236e-25,5.34762586595133e-17,4.310811595483207e-20,1.5295807350539255e-18,6.589640399531291e-19,3.76,0.0,0.22542055807466024,0.6331230134051246,0.24158731057512967,1.8147791654468816e-12,4.7632751339463424e-05,0.3652821343618042,0.005621274352471193,2.4344277972496924e-10,1.543941815831076e-12,6.1440984263619806e-06,1.5358410592268457e-06,8.580538459800383e-06,0.22786674097423937,9.719888195411198e-05,0.008746759088289173,3.516787582718662e-05,0.024662595870011503,0.020782238694267922,2.617536979483044e-07,0.0019385999523577164,1.4875304219148978e-08,1.950680979177129e-06,1.2149056854535239e-08,0.0021663655868450564,7.988040753564384e-07,3.7276549882069186e-05,5.018878040387804e-06,0.022939946138479373,3.359162488293874e-10,0.0003127503173247971,2.1013042139615005e-12
0.0009756550889226865,0.7107117055116423,6.071819816574841e-05,5.822240357473795e-05,3.848077653095691e-05,0.045487712965628695,0.0,0.0,4.3937826957423494e-05,1.1806483846657386e-06,0.03752158297919284,0.11270721691626003,3.8873550266168167e-10,1.180164273219166e-14,3.709282553044829e-14,2.6859868906772223e-14,7.771737774895084e-13,6.352669124786913e-11,1.639806904860615e-13,8.846665662545612e-23,8.448844552207712e-17,7.108987632497702e-23,8.053966538362131e-16,1.6739072178897276e-13,5.816886384971554e-17,1.7597333253272415e-12,3.86661540413711e-22,6.636933210699231e-21,2.7472521067877952e-22,2.6500253928309116e-25,5.437840734186177e-17,4.384562343091628e-20,1.5569527691752215e-18,6.729196443080859e-19,3.76,0.0,0.22320395024946896,0.6312517855161016,0.24269485921563363,1.843393444204886e-12,4.732150100374233e-05,0.3673722915520035,0.005601273573352044,2.410844504929286e-10,1.5289820710105465e-12,6.104179218215518e-06,1.5315253091664543e-06,8.522851471663797e-06,0.22908128313943257,9.691967958107068e-05,0.008696930384512235,3.508609671392931e-05,0.024710481893302213,0.020665867592621158,2.5989174490224066e-07,0.001940472000670923,1.479357632277251e-08,1.9482711580665656e-06,1.213403897916904e-08,0.0021671834147517026,7.972733387654146e-07,3.725733064276014e-05,4.999791692561596e-06,0.023141702981969166,3.340421184984415e-10,0.0003118259674546012,2.101580407677911e-12
0.0009823023761463428,0.7108681970263269,6.088479427622287e-05,5.8576617583673596e-05,3.868916644348006e-05,0.04546463745099969,0.0,0.0,4.380566257800386e-05,1.1670307218871922e-06,0.037904241699407995,0.11322282455412902,3.937427214776729e-10,1.18351064988877e-14,3.701906469823034e-14,2.694097926602952e-14,7.825430311988615e-13,6.418850000574434e-11,1.6501649979259222e-13,9.007370744180551e-23,8.608490545760414e-17,7.264815882020914e-23,8.108658956069208e-16,1.7016515764679446e-13,5.843754465011045e-17,1.7860080432950338e-12,3.9608814351306395e-22,6.820043638615838e-21,2.795510130582834e-22,2.7102668458404903e-25,5.529041216815895e-17,4.4587302208625546e-20,1.5844775476010709e-18,6.869995369644736e-19,3.76,0.0,0.22100222623683666,0.6293896227065768,0.24379591403045972,1.8721311918443755e-12,4.701047628691223e-05,0.36945321876037085,0.0055813345154166775,2.387414134798633e-10,1.514119341911445e-12,6.0643247422277865e-06,1.5271811512463105e-06,8.465595559043404e-06,0.23029069013047293,9.664310615233921e-05,0.008647140064724109,3.5002499825960136e-05,0.02475638125347199,0.020548076798854065,2.580412169723076e-07,0.0019422300537534302,1.4711553566269194e-08,1.9457140124971286e-06,1.2118103695535827e-08,0.002167855612877054,7.95672234691121e-07,3.723466707401336e-05,4.980351683362795e-06,0.023342587025673617,3.3215237507988643e-10,0.0003109060955551889,2.1016631090959134e-12
0.0009889496633699992,0.7110238812942264,6.105214494524641e-05,5.893342461919216e-05,3.8899559399905e-05,0.04543946459453606,0.0,0.0,4.367720153184094e-05,1.153642352454886e-06,0.038287191257646465,0.11373507747874038,3.9878322167597707e-10,1.1868870909661993e-14,3.694365312182355e-14,2.7020339088710646e-14,7.8787456357339e-13,6.484842969429688e-11,1.660359168101359e-13,9.17225360233888e-23,8.769464524017742e-17,7.420266915909647e-23,8.163125280509586e-16,1.7295486028127604e-13,5.870561681321922e-17,1.8122865548272364e-12,4.0566442180734746e-22,7.006410303825089e-21,2.843912629488119e-22,2.771344729078446e-25,5.621232290095499e-17,4.533302542100616e-20,1.612149955498786e-18,7.012014661491286e-19,3.76,0.0,0.21881531226907563,0.6275365057746102,0.24489051151394922,1.900987952231021e-12,4.669968434911303e-05,0.3715248982305633,0.005561456473521653,2.364136013436002e-10,1.4993532010180605e-12,6.024536892664475e-06,1.5228088551337646e-06,8.408766787658598e-06,0.2314949713942587,9.636911244397519e-05,0.008597392692139385,3.491711551330728e-05,0.02480030578522904,0.020428909591631808,2.5620201828134363e-07,0.0019438759049349972,1.4629253387178285e-08,1.943012041639916e-06,1.2101266567115853e-08,0.0021683833137191833,7.940019326141043e-07,3.7208599764585795e-05,4.9605667695925805e-06,0.023542583584154876,3.302476824396064e-10,0.00030999069214119056,2.1015549397539465e-12
0.0009955969505936555,0.7111787583727088,6.122027684525732e-05,5.929288915409872e-05,3.9111985432634336e-05,0.045412227373226165,0.0,0.0,4.355240705225621e-05,1.140478748780317e-06,0.038670408992242986,0.11424398269300853,4.0385724564436364e-10,1.1902938168343213e-14,3.6866604585483524e-14,2.709795537038435e-14,7.931676119031474e-13,6.550637645600857e-11,1.670386961779376e-13,9.338864642251105e-23,8.931741621695904e-17,7.5780276207092e-23,8.217361793186334e-16,1.7575938942160054e-13,5.897309193001813e-17,1.8385612789093397e-12,4.1539096307897007e-22,7.196044239564135e-21,2.892443764561475e-22,2.833259693452437e-25,5.71441782313282e-17,4.6082663978657393e-20,1.6399648379064269e-18,7.155231369968494e-19,3.76,0.0,0.21664313463021043,0.6256924151406634,0.24597868807337864,1.929959216960339e-12,4.638913235059136e-05,0.3735873134215799,0.00554163873715846,2.3410094651739394e-10,1.484683219481827e-12,5.984817531532441e-06,1.5184086872670299e-06,8.352361234576201e-06,0.23269413655000773,9.609765025311731e-05,0.008547692640287088,3.482997369017664e-05,0.024842267377768294,0.020308408657744317,2.543740526132803e-07,0.001945411349170096,1.4546692815168318e-08,1.9401677194676778e-06,1.2083543000693028e-08,0.0021687676454094492,7.922636048079255e-07,3.7179170480751475e-05,4.940445623675941e-06,0.023741678362822448,3.2832869287703203e-10,0.0003090797475407099,2.1012585387950456e-12
0.0009999999999999998,0.7113170740104816,6.133208610680234e-05,5.953248663979008e-05,3.92538259009395e-05,0.04539306523620068,0.0,0.0,4.347174675621751e-05,1.1318809936981761e-06,0.03892438260050183,0.11457923315876399,4.072367518034506e-10,1.1925671259918076e-14,3.681467409606979e-14,2.714841034953674e-14,7.966520743833035e-13,6.594104716950947e-11,1.6769364194993813e-13,9.44981985627957e-23,9.039936141612898e-17,7.683938371889876e-23,8.253158748425262e-16,1.7762500603615452e-13,5.914993929730827e-17,1.8559594012546607e-12,4.2191662206278414e-22,7.323457983641101e-21,2.924652915688548e-22,2.874732042000898e-25,5.776691398911899e-17,4.6581303344847746e-20,1.6584647349739267e-18,7.250743524149318e-19,3.76,0.0,0.21521239864200348,0.6244758808832783,0.24669596022172555,1.9492101037107286e-12,4.6183563630148726e-05,0.37494831383010657,0.0055285446636558246,2.325773955951212e-10,1.4750188072264972e-12,5.9585467102883385e-06,1.515478876693859e-06,8.315230263982394e-06,0.23348563106104275,9.591920898865388e-05,0.008514800283790674,3.4771299199474654e-05,0.024868987122200665,0.02022787718643318,2.5316937703759e-07,0.0019463684916509758,1.449187086267935e-08,1.9382065127384025e-06,1.2071322627766545e-08,0.002168943835692299,7.910752698930873e-07,3.7157845851304977e-05,4.9269367191393015e-06,0.023873052038929216,3.2705002859505736e-10,0.00030847880348009083,2.100959846344126e-12
0.0010015629197708215,0.7113170740104816,6.13718602753037e-05,5.96178254906614e-05,3.9304392950043024e-05,0.04538605076966921,0.0,0.0,4.344349660922815e-05,1.1288521214839503e-06,0.039014558572291906,0.11469788261328374,4.084399205514553e-10,1.1933772846520746e-14,3.6796070038725446e-14,2.7166137073075752e-14,7.978847462688703e-13,6.609511354847146e-11,1.6792432950319738e-13,9.489360966857515e-23,9.078474545388186e-17,7.721696178732506e-23,8.265840482780524e-16,1.7828872323834636e-13,5.921265220925364e-17,1.8621334690146587e-12,4.242489154796964e-22,7.369031317800867e-21,2.9360969507538013e-22,2.8895415083001174e-25,5.798901617154365e-17,4.6758693867954744e-20,1.6650456644302548e-18,7.28476938570817e-19,3.76,0.0,0.21470608329311416,0.6240450053575666,0.2469498936605111,1.9560548052248765e-12,4.611062080379016e-05,0.3754304387581985,0.005523903001084944,2.3203817976715095e-10,1.4715983752901039e-12,5.949229059244845e-06,1.5144360044004317e-06,8.30209417162935e-06,0.23376604412133717,9.585612849775174e-05,0.008503130371640116,3.475029118602129e-05,0.024878266448444816,0.02019915749855406,2.527429315694417e-07,0.0019466968804771985,1.4472386266399945e-08,1.9374957290492526e-06,1.2066893758281826e-08,0.0021689914300046485,7.90646458312998e-07,3.714992811075103e-05,4.9221074193561636e-06,0.023919587472664896,3.2659474367770593e-10,0.0003082659594220199,2.100834376881695e-12
0.0010075288889479874,0.7114547397179202,6.152411140175421e-05,5.9945000588180014e-05,3.949848684509414e-05,0.04535826066665552,0.0,0.0,4.3337486607848364e-05,1.1173998890194947e-06,0.039358890304018776,0.11514909695149192,4.130499548411704e-10,1.1964854418512504e-14,3.672423712022662e-14,2.723292472960756e-14,8.025697077848779e-13,6.668209712880467e-11,1.6879619516766768e-13,9.641780714606321e-23,9.226217371066159e-17,7.86654974970899e-23,8.314128344191905e-16,1.8082931035452718e-13,5.945174859960233e-17,1.8856909432297714e-12,4.332286555340845e-22,7.544663321676774e-21,2.979828924591391e-22,2.9464977863636145e-25,5.884192346763793e-17,4.743767549233173e-20,1.6902330164827688e-18,7.415235930600763e-19,3.76,0.0,0.21278078973544765,0.6224048356494967,0.24791598254339675,1.9822356237684344e-12,4.583231352085288e-05,0.37726607893122077,0.005506214750517836,2.299875191365372e-10,1.4585903332719919e-12,5.9136985370230265e-06,1.5104412851653628e-06,8.252162065676319e-06,0.2348338456628246,9.561657433767787e-05,0.008458612506834431,3.4669237735288544e-05,0.02491270262574749,0.020088895953024773,2.5112071219786857e-07,0.0019478962183321004,1.4397895075832882e-08,1.9347127986213376e-06,1.2049553681047934e-08,0.002169101444558098,7.889762526740658e-07,3.7118039159853026e-05,4.903511189243119e-06,0.02409674918440598,3.2485024712907514e-10,0.0003074557477578706,2.1002625442675314e-12
0.0010134948581251534,0.7115917557006475,6.167705000265012e-05,6.027446264011836e-05,3.969429096296642e-05,0.045328879945126375,0.0,0.0,4.3234353429526036e-05,1.1061190139208848e-06,0.039703388522640985,0.11559763108658044,4.1768753897938587e-10,1.19961846334722e-14,3.665111590412854e-14,2.729832377090252e-14,8.072219381452307e-13,6.726725447995593e-11,1.6965412408081735e-13,9.795805684326319e-23,9.374950467373339e-17,8.012848175526492e-23,8.362222795679266e-16,1.8338081689215433e-13,5.96903890478248e-17,1.909228151921842e-12,4.423305220996303e-22,7.722945008737272e-21,3.023627658571977e-22,3.00412840329616e-25,5.970292792910999e-17,4.811951103876788e-20,1.7155230239477005e-18,7.546613561493548e-19,3.76,0.0,0.21086720080108323,0.6207718911146407,0.24887698084296345,2.0084983074386753e-12,4.555421568876042e-05,0.37909422441709645,0.005488573462568465,2.279489156119234e-10,1.4456587823088847e-12,5.878227247688698e-06,1.506424727678736e-06,8.202562116525417e-06,0.23589754846544628,9.537895488047776e-05,0.008414141843315811,3.458683419319333e-05,0.024945584598892456,0.019977653673853613,2.4950732500644926e-07,0.0019490106568581277,1.4323230761844896e-08,1.9318206645193717e-06,1.2031533581977197e-08,0.002169098494869234,7.872538154741897e-07,3.7083533316854265e-05,4.884662958906006e-06,0.024273153946669027,3.230956498081351e-10,0.00030664910518706645,2.099544914654926e-12
0.0010194608273023193,0.7117281222178258,6.183069503537147e-05,6.0606260318173886e-05,3.989182879187942e-05,0.0452979311869708,0.0,0.0,4.313407445222837e-05,1.0950065267793921e-06,0.04004803778921642,0.11604349049420448,4.223528606014803e-10,1.2027765092989035e-14,3.65767160539444e-14,2.736233947953669e-14,8.118408769753012e-13,6.785051366006386e-11,1.7049794972230444e-13,9.951434486147679e-23,9.52465368260083e-17,8.160582856488389e-23,8.410121235933518e-16,1.859429041259576e-13,5.992858123146388e-17,1.932739526933314e-12,4.51554811998099e-22,7.903880488209097e-21,3.0674809474307824e-22,3.062433010820709e-25,6.057205589815356e-17,4.880410130626656e-20,1.7409117180706763e-18,7.67888458132603e-19,3.76,0.0,0.20896526338177557,0.619146156622619,0.24983291461558418,2.034839458132488e-12,4.527633250332848e-05,0.3809148664428535,0.0054709786136789675,2.2592232013707825e-10,1.4328034111817704e-12,5.842816454503238e-06,1.5023865311126782e-06,8.153291539584422e-06,0.2369571599223917,9.514323783124685e-05,0.008369721070085838,3.450310112008029e-05,0.02497692108145479,0.01986545993555309,2.479027007728445e-07,0.0019500414884128512,1.4248404577533642e-08,1.92882104642645e-06,1.2012844170347117e-08,0.0021689833838296315,7.854799610414556e-07,3.7046440074295456e-05,4.865568627271774e-06,0.024448792449214638,3.2133139037692677e-10,0.0003058460242355053,2.098683342340703e-12
0.0010254267964794853,0.7118638395773627,6.198506623773234e-05,6.0940442787158226e-05,4.009112559876623e-05,0.04526543667576123,0.0,0.0,4.303662793767225e-05,1.0840595258149024e-06,0.04039282289016917,0.11648668074536307,4.270461200548974e-10,1.2059597564846437e-14,3.6501047337962006e-14,2.7424977267487175e-14,8.164259617909781e-13,6.843180350939836e-11,1.713275082608484e-13,1.0108664517047063e-22,9.675306343667426e-17,8.309710485837206e-23,8.457821106542286e-16,1.8851522850431286e-13,6.016633299991487e-17,1.95621948308725e-12,4.609018073549356e-22,8.08747304687782e-21,3.111376410219302e-22,3.121411153669542e-25,6.144933604480758e-17,4.9491345703790153e-20,1.7663951121989237e-18,7.812031043528451e-19,3.76,0.0,0.2070749244237472,0.6175276168182235,0.2507838098490674,2.0612556449692038e-12,4.499866916502472e-05,0.38272799697807236,0.0054534296762929375,2.239076836429889e-10,1.4200239084663251e-12,5.807467400790492e-06,1.4983268970015121e-06,8.104347560976563e-06,0.23801268752737742,9.490939147638612e-05,0.008325352770669144,3.441805884687803e-05,0.025006720808489834,0.019752343636439167,2.463067702925015e-07,0.0019509900030959145,1.4173427542453167e-08,1.9257156473062377e-06,1.199349605127833e-08,0.0021687569112049357,7.83655497025722e-07,3.7006788548228855e-05,4.846234022329048e-06,0.0246236556199792,3.1955789972242846e-10,0.0003050464973180233,2.097679665729074e-12
0.0010313927656566513,0.7119989081351161,6.214018398564056e-05,6.127706026333839e-05,4.0292206834544046e-05,0.04523141839811418,0.0,0.0,4.294199306821873e-05,1.073275175369227e-06,0.04073772883676951,0.11692720750496624,4.3176752886876895e-10,1.2091683967432592e-14,3.6424119681962655e-14,2.748624278346753e-14,8.209766281651679e-13,6.901105366269043e-11,1.7214263845014443e-13,1.0267543304966132e-22,9.826887257599464e-17,8.460233398454459e-23,8.5053199092380175e-16,1.9109744167290877e-13,6.040365209139838e-17,1.9796624196361617e-12,4.70371773822602e-22,8.273725157545599e-21,3.155301492276196e-22,3.1810622322278304e-25,6.233479635823858e-17,5.0181142274548505e-20,1.7919692186385452e-18,7.946034761819988e-19,3.76,0.0,0.2051961309301305,0.6159162561245165,0.25172969246248456,2.0877434044550313e-12,4.472123086907756e-05,0.38453360872685044,0.005435926119814077,2.2190495699710134e-10,1.4073199623255841e-12,5.772181309232543e-06,1.4942460278301541e-06,8.055727418413787e-06,0.23906413887301858,9.467738468295735e-05,0.008281039425991208,3.4331727493246234e-05,0.025034992533672498,0.019638333300136947,2.4471946443336074e-07,0.0019518574886990693,1.4098310449196919e-08,1.9225061532949314e-06,1.197349972508709e-08,0.0021684198733082894,7.817812292083014e-07,3.6964607982046564e-05,4.826664920399775e-06,0.02479773462185934,3.177756013003007e-10,0.0003042505167399271,2.0965357173362195e-12
0.0010373587348338172,0.7121333282948034,6.229606852653789e-05,6.161616380977262e-05,4.0495097924438785e-05,0.04519589804569216,0.0,0.0,4.2850149932606354e-05,1.0626507036472499e-06,0.04108274086461404,0.11736507653034385,4.3651730139032484e-10,1.2124026212590606e-14,3.6345942923671935e-14,2.754614171017014e-14,8.254923097209323e-13,6.958819456369242e-11,1.729431816261205e-13,1.0428068912106763e-22,9.9793747117866e-17,8.612119136429981e-23,8.552615165543042e-16,1.936891905139581e-13,6.06405460236214e-17,2.003062721840469e-12,4.799649435052146e-22,8.462638440869021e-21,3.199243467689124e-22,3.2413854296495314e-25,6.322846371905083e-17,5.0873387702701226e-20,1.8176299964903334e-18,8.080877317540459e-19,3.76,0.0,0.20332882996256657,0.6143120587462005,0.2526705883058264,2.1142992406866042e-12,4.444402280986026e-05,0.38633169511921917,0.005418467412339982,2.1991409101125194e-10,1.3946912606241128e-12,5.736959382139002e-06,1.4901441269298509e-06,8.007428363477878e-06,0.24011152164875538,9.444718688845015e-05,0.008236783417269545,3.4244126937133276e-05,0.025061745027117402,0.019523457077222493,2.431407142559581e-07,0.0019526452303236744,1.4023063859045103e-08,1.9191942336548915e-06,1.1952865586998858e-08,0.002167973063123238,7.798579577063788e-07,3.6919927658319786e-05,4.806867019457524e-06,0.024971020849925814,3.159849111182515e-10,0.00030345807469865757,2.095253319939246e-12
0.0010433247040109832,0.7122671005075102,6.245274046727446e-05,6.19578051458271e-05,4.0699825297904436e-05,0.04515889701664253,0.0,0.0,4.2761079486297934e-05,1.052183400740028e-06,0.04142784443301349,0.11780029366982002,4.4129566023721717e-10,1.2156626299578141e-14,3.626652690906913e-14,2.7604679807943047e-14,8.299724381207454e-13,7.016315747309034e-11,1.7372898179132655e-13,1.0590230501084861e-22,1.0132746473773893e-16,8.765361312200425e-23,8.599704429416284e-16,1.9629011717419418e-13,6.087702233290437e-17,2.0264147625017606e-12,4.896815242442264e-22,8.654213626820335e-21,3.243189441753865e-22,3.30237977527952e-25,6.413036581781502e-17,5.156797731782596e-20,1.843373372090918e-18,8.216540064663987e-19,3.76,0.0,0.20147296864537803,0.6127150086731237,0.2536065231576971,2.1409196255268804e-12,4.416705018280826e-05,0.38812225030295183,0.005401053019351712,2.179350364684652e-10,1.3821374910328389e-12,5.701802801638164e-06,1.4860213992166497e-06,7.959447660223834e-06,0.24115484363910747,9.42187680873573e-05,0.00819258702878373,3.4155276827474735e-05,0.02508698707289354,0.019407742747213002,2.4157045095191114e-07,0.0019533545101290775,1.3947698107539394e-08,1.9157815407282297e-06,1.193160392684916e-08,0.0021674172703975625,7.778864758251831e-07,3.687277667750031e-05,4.786845941256702e-06,0.02514350592865884,3.1418623770745826e-10,0.00030266916328552175,2.093834282108898e-12
0.0010492906731881491,0.7124002252705577,6.261022105293057e-05,6.230203693532638e-05,4.090641600033153e-05,0.04512043641684392,0.0,0.0,4.2674763578239854e-05,1.0418706172406848e-06,0.04177302522433242,0.11823286486132105,4.4610284009627987e-10,1.2189486374937648e-14,3.6185881568554084e-14,2.7661863004815196e-14,8.344164431984969e-13,7.073587447728742e-11,1.744998855952953e-13,1.0753999696105614e-22,1.0286979793085079e-16,8.919981485952446e-23,8.64658530499328e-16,1.9889985908707623e-13,6.111308855871644e-17,2.049712903361541e-12,4.995217074853447e-22,8.848450534142005e-21,3.287126353256895e-22,3.364044150376246e-25,6.504053053982015e-17,5.2264805116170624e-20,1.869195266777097e-18,8.353004138232972e-19,3.76,0.0,0.1996284941688982,0.6111250896833444,0.2545375227242073,2.1676009987545866e-12,4.389031818013048e-05,0.38990526913577567,0.0053836824031749,2.1596774411725538e-10,1.3696583409834844e-12,5.666712729474427e-06,1.481878050797848e-06,7.911782584454087e-06,0.24219411272214444,9.399209882486095e-05,0.00814845245044566,3.406519659758959e-05,0.025110727466440715,0.01929121772045988,2.400086058148604e-07,0.0019539866073335303,1.3872223311021313e-08,1.9122697098780297e-06,1.1909724928721364e-08,0.002166753281575145,7.758675722680233e-07,3.6823184079389e-05,4.766607243785663e-06,0.025315181709062506,3.123799822833777e-10,0.0003018837744872065,2.092280401149397e-12
0.001055256642365315,0.7125327031267225,6.276853168103551e-05,6.264891283381184e-05,4.1114897197015994e-05,0.04508053706164606,0.0,0.0,4.259118494502235e-05,1.0317097629829676e-06,0.04211826914334062,0.11866279613094212,4.5093908177218683e-10,1.2222608635834468e-14,3.6104016824695425e-14,2.7717697314981184e-14,8.388237529948855e-13,7.130627850069517e-11,1.7525574230966953e-13,1.091943886580052e-22,1.0442051402126171e-16,9.075912120327402e-23,8.693255429285559e-16,2.0151804900665188e-13,6.13487520960301e-17,2.072951496562655e-12,5.094856559878585e-22,9.045348174891451e-21,3.3310409770792966e-22,3.426377236118727e-25,6.5958984900617e-17,5.296376377186245e-20,1.8950915687305675e-18,8.490250462438496e-19,3.76,0.0,0.19779535379119353,0.609542285346256,0.25546361263883643,2.1943397682395215e-12,4.361383199047677e-05,0.3916807471772559,0.005366355024323194,2.1401216466796393e-10,1.3572534976785872e-12,5.63169030699146e-06,1.4777142885293041e-06,7.86443042519409e-06,0.24322933686761564,9.376715018954598e-05,0.008104381780332482,3.397390545582222e-05,0.025132975012431665,0.019173909040076972,2.384551103191289e-07,0.001954542797941622,1.3796649368162677e-08,1.9086603594564986e-06,1.1887238670752933e-08,0.002165981879775643,7.738020304455507e-07,3.6771178890661545e-05,4.7461564145101485e-06,0.02548604026583444,3.105665388421123e-10,0.0003011019001873223,2.0905934636552125e-12
0.001061222611542481,0.7126645346630502,6.292769396098491e-05,6.299848729647595e-05,4.132529677908697e-05,0.045039219477404045,0.0,0.0,4.251032716551586e-05,1.0216983057220943e-06,0.04246356231657383,0.11909009359164945,4.558046325233596e-10,1.2255995339293065e-14,3.602094259056591e-14,2.7772188818764128e-14,8.43193793733631e-13,7.187430331325776e-11,1.7599640387716396e-13,1.1086529551377267e-22,1.0597937516033088e-16,9.233149241946167e-23,8.739712470468888e-16,2.0414431503722928e-13,6.158402029610111e-17,2.096124886026315e-12,5.19573502854025e-22,9.244904658987288e-21,3.374919926767111e-22,3.4893775490210304e-25,6.688575609554997e-17,5.366474463972858e-20,1.9210581290857656e-18,8.628259755206142e-19,3.76,0.0,0.19597349484084842,0.6079665790256739,0.25638481846109307,2.221132310100605e-12,4.333759680023958e-05,0.3934486806813946,0.005349070341336736,2.1206824880276666e-10,1.3449226481490596e-12,5.596736655263824e-06,1.4735303204540434e-06,7.81738848461967e-06,0.24426052413529767,9.354389380360686e-05,0.008060377026977627,3.3881422389051005e-05,0.025153738522778305,0.019055843383919385,2.3690989612264268e-07,0.0019550243544775,1.372098596362313e-08,1.9049550907976394e-06,1.186415512508845e-08,0.002165103844808827,7.716906273059162e-07,3.6716790019823884e-05,4.72549886674525e-06,0.025656073894812594,3.087462941764179e-10,0.0003003235321679281,2.0887752429414622e-12
