Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145)
7.042442836478235e-16,0.20609604373851464,3.76,0.0,0.7413797681886252,0.999999996671674,1.8625933845708058e-32,0.0,9.159431837901762e-25,7.921031193248211e-13,7.921031173182569e-13,1.960417303059675e-14,1.257039420254084e-26,1.5182081861621116e-25,2.0050075981900977e-21,2.0040020302721084e-21,1.660098594204588e-15,1.3447501180093432e-29,1.9604173033876072e-14,4.2104388705981374e-27,1.9534343724816305e-21,3.875727363202151e-24,9.22967142764353e-25,2.038386145025931e-35,3.345799600885313e-30,6.9482411582301e-35,1.660098594189885e-15,5.54497364871571e-31,2.475821163920621e-25,2.8767803838936717e-44,2.349043874673174e-24,4.0120787457166626e-25,1.0374362844977192e-34,5.649461554802566e-31,1.7071641727639892e-28,5.274295043325855e-26,3.328306406031355e-09,3.0546066623469723e-27,6.316611428239368e-46,9.180432165055079e-35,6.632057233886719e-38,1.5609923570065094e-37,1.0526500567989252e-28,8.604658040280928e-48,7.675133391377717e-45,8.667643962064237e-43,1.3211540706939046e-44,2.5705587557231115e-47
9.480211709347844e-16,0.20609604373852486,3.76,0.0,0.7413797681883436,0.9999999955195649,3.9764259128323723e-32,0.0,1.5780706897022643e-24,1.0662926829786694e-12,1.066292679521579e-12,2.6390233462998237e-14,2.165743939526945e-26,2.6157058141887444e-25,3.454181125843408e-21,3.4526762002986415e-21,2.2347481544227536e-15,2.870888083617011e-29,2.6390233468875708e-14,7.259665627039133e-27,2.6306043347856298e-21,6.67745409476009e-24,1.5901714535013793e-24,3.512903853805404e-35,5.764446904406329e-30,1.197234677561007e-34,2.2347481543974186e-15,9.553387912286555e-31,4.265568305611098e-25,6.142070630130665e-44,4.047145546718612e-24,6.912372653452282e-25,2.214808112170685e-34,9.733404910265062e-31,2.941285668961517e-28,9.087033209466889e-26,4.480408748732893e-09,5.262749980474976e-27,1.3485259242213419e-45,1.6035557470262305e-34,1.4663547997819357e-37,3.451370476257086e-37,1.813600869013631e-28,2.284502683572609e-47,1.6385558537419973e-44,1.850443105509107e-42,2.8205132132261413e-44,5.48785585178944e-47
1.1917980582217451e-15,0.20609604373853516,3.76,0.0,0.7413797681880621,0.9999999943674577,7.230701249476934e-32,0.0,2.415396165772004e-24,1.3404822466323858e-12,1.3404822413409633e-12,3.317629388730619e-14,3.314891449450394e-26,4.003598116103081e-25,5.2867471754774524e-21,5.2846660865842565e-21,2.8093977146407234e-15,5.220398153832252e-29,3.31762938965246e-14,1.1119905996849668e-26,3.308272410193397e-21,1.0220510986471577e-23,2.4339164776777162e-24,5.378384457472237e-35,8.823062756210149e-30,1.832687345966635e-34,2.8093977146019407e-15,1.4622423163861188e-30,6.528877777390477e-25,1.116953474121118e-43,6.194560859625785e-24,1.0580077396424529e-24,4.027387991470052e-34,1.4897950615793826e-30,4.501974426801501e-28,1.3908612776004566e-25,5.632509154588673e-09,8.055160435707877e-27,2.452150501790003e-45,2.4883663918359713e-34,2.747196229268932e-37,6.4660967692971895e-37,2.775897454041121e-28,4.955396848662227e-47,2.9795401777639383e-44,3.3648298093658425e-42,5.12879692218437e-44,9.979081001034491e-47
1.4355749455087059e-15,0.2060960437385455,3.76,0.0,0.7413797681877805,0.9999999932153525,1.1960995266927323e-31,0.0,3.439803164653177e-24,1.6146718102859613e-12,1.6146718027503677e-12,3.9962354302971655e-14,4.7207915158229466e-26,5.701581645995971e-25,7.528710386458336e-21,7.525971118723106e-21,3.3840472748584858e-15,8.635557236147493e-29,3.996235431632417e-14,1.5848033439593204e-26,3.98647238485588e-21,1.455518075945571e-23,3.466176591161116e-24,7.661685514362033e-35,1.2565054872163169e-29,2.610250308357792e-34,3.384047274803246e-15,2.0824020655101365e-30,9.297870018291317e-25,1.8478047520770116e-43,8.821765733648874e-24,1.5067244704412186e-24,6.662085635472402e-34,2.1216393760835433e-30,6.411390386341096e-28,1.9807461156369053e-25,6.784607492230101e-09,1.14714665128916e-26,4.056339860447253e-45,3.593507345790956e-34,4.649369751278415e-37,1.0943257231465994e-36,3.953196640115281e-28,9.576899356116087e-47,4.928748285147606e-44,5.566085124348206e-42,8.484030922850128e-44,1.6507366635794531e-46
1.9231287200826276e-15,0.20609604373856608,3.76,0.0,0.7413797681872174,0.9999999909111487,2.7590246951562673e-31,0.0,6.060405369234345e-24,2.163050937592681e-12,2.1630509243161364e-12,5.353447510788823e-14,8.317322659289782e-26,1.0045294126821952e-24,1.3263897458174924e-20,1.3259591163393298e-20,4.5333463952933806e-15,1.991949089734233e-28,5.3534475131933114e-14,2.796882017273696e-26,5.344498005769155e-21,2.5643965560251943e-23,6.1068648871569075e-24,1.3507441390668856e-34,2.2137676240405826e-29,4.5999949395559295e-34,4.533346395196026e-15,3.6688732321212776e-30,1.6381396217317112e-24,4.263149171040914e-43,1.5542579892113535e-23,2.6546143034009036e-24,1.5367318045788543e-33,3.7379995356169e-30,1.1296116178546866e-27,3.48976675278715e-25,9.088797846348595e-09,2.0210914942757533e-26,9.356713847787048e-45,6.524754908260782e-34,1.1056779154248167e-36,2.602442655968124e-36,6.964918047277187e-28,3.013562524732235e-46,1.136909893595718e-43,1.283919264119095e-41,1.9569967756025113e-43,3.807735950603971e-46
2.410682494656549e-15,0.20609604373858664,3.76,0.0,0.7413797681866543,0.9999999886069532,5.30013762203482e-31,0.0,9.441016856120186e-24,2.7114300648988273e-12,2.7114300442163927e-12,6.710659587769553e-14,1.2956905343549536e-25,1.5648726249114402e-24,2.0662231116277273e-20,2.0656024609237312e-20,5.682645515727449e-15,3.826567830675712e-28,6.710659591565497e-14,4.364266662352934e-26,6.704684433284439e-21,3.994862071804335e-23,9.51338253208467e-24,2.105546180331321e-34,3.448646623224447e-29,7.167690890633687e-34,5.682645515575739e-15,5.71544220898626e-30,2.551921925828056e-24,8.191113340418841e-43,2.4212504737140132e-23,4.135404929655119e-24,2.9520877485200015e-33,5.823122680161515e-30,1.7597662355095506e-27,5.436420121141038e-25,1.1392979798542076e-08,3.148487959279354e-26,1.7974449248075655e-44,1.0459508289431629e-33,2.159346894965465e-36,5.082471610131534e-36,1.0850072151654705e-27,7.23916829225723e-46,2.184030237234861e-43,2.4664306021092166e-41,3.759423843436211e-43,7.31474284607208e-46
3.3857900438043923e-15,0.20609604373862786,3.76,0.0,0.7413797681855281,0.9999999839985874,1.4578276888036874e-30,0.0,1.848379740316307e-23,3.8081883195094e-12,3.808188279017045e-12,9.425083731191291e-14,2.536734866813264e-25,3.0637250401134066e-24,4.0451656446038963e-20,4.0440649283589875e-20,7.981243756593162e-15,1.0525132802016206e-27,9.425083738737423e-14,8.574755003776245e-26,9.431544032773428e-21,7.821195776670153e-23,1.862543491685328e-23,4.127793919477222e-34,6.751809629411217e-29,1.4040206604427272e-33,7.981243756295938e-15,1.1189799949070455e-29,4.996184416482524e-24,2.2539737140806057e-42,4.7403575380531485e-23,8.096352779058002e-24,8.119839282830579e-33,1.1400594614722059e-29,3.445451223648648e-27,1.0643498224655575e-24,1.6001318480548298e-08,6.164136453993516e-26,4.943973665896469e-44,2.170102728406692e-33,6.038475554059055e-36,1.4212807856280533e-35,2.1242421297308472e-27,2.9133519709330164e-45,6.007308724397564e-43,6.784019325945794e-41,1.0340450477484986e-42,2.011960649941277e-45
5.336005142100079e-15,0.20609604373871018,3.76,0.0,0.7413797681832757,0.9999999747819567,5.8009996896569604e-30,0.0,4.569601131489835e-23,6.001704828723665e-12,6.00170472861817e-12,1.4853931975874731e-13,6.271408061926799e-25,7.574141671798785e-24,1.0000227564847016e-19,9.99776660366512e-20,1.2578440238315291e-14,4.188150335185861e-27,1.48539319947905e-13,2.1357180220172795e-25,1.491121125307868e-20,1.9335615943935592e-22,4.604595420665047e-23,1.0233376072717975e-33,1.6691882005607632e-28,3.47475806536341e-33,1.257844023757943e-14,2.766365215170499e-29,1.2351585238246773e-23,8.977567072046346e-42,1.1719146420151114e-22,2.0015862440712248e-23,3.2310383847789674e-32,2.8184657830253583e-29,8.518688641742262e-27,2.631293384303477e-24,2.521789495232945e-08,1.523893594614897e-25,1.9673242387767603e-43,5.9980832709517087e-33,2.4301182634655565e-35,5.719789472229198e-35,5.2515671411510716e-27,1.9712505101054926e-44,2.3904585168847023e-42,2.699490306635383e-40,4.1146617103605894e-42,8.006056705663265e-45
9.236435338691452e-15,0.20609604373887488,3.76,0.0,0.7413797681787708,0.9999999563490987,3.09790099748347e-29,0.0,1.3662916476870015e-22,1.0388737847124674e-11,1.0388737547816588e-11,2.5711628296598284e-13,1.875150691975966e-24,2.2645993166144845e-23,2.989936942389323e-19,2.989258740067468e-19,2.1772833201725516e-14,2.236571448303742e-26,2.5711628353730645e-13,6.484072460229679e-25,2.5974342514724678e-20,5.781206511167354e-22,1.376741377601563e-22,3.0773640301347858e-33,4.990755812912809e-28,1.0412264889410528e-32,2.1772833199518738e-14,8.271319787568839e-29,3.6930220058082034e-23,4.803872398915798e-41,3.5039387689062033e-22,5.984596059695891e-23,1.7254510548062036e-31,8.4270211319042e-29,2.5475336703289212e-26,7.867374122293812e-24,4.365064431945845e-08,4.556275965474289e-25,1.0506231549858961e-42,2.1838897980721274e-32,1.3046830611697833e-34,3.070844257311808e-34,1.5701802057704123e-26,1.965169928561014e-43,1.2766005800705159e-41,1.4415918674218601e-39,2.1973267575949909e-41,4.2755099942190765e-44
1.7037295731874196e-14,0.20609604373920426,3.76,0.0,0.7413797681697613,0.9999999194849969,1.994731465239094e-28,0.0,4.645365053215707e-22,1.9162803883816584e-11,1.916280286619677e-11,4.742702026349622e-13,6.3756546204466416e-24,7.699335430003019e-23,1.0165385393676159e-18,1.01632027040231e-18,4.016161912843512e-14,1.440095064494841e-25,4.742702045896901e-13,2.272491249338916e-24,4.85157995797418e-20,1.9655562552181623e-21,4.680801294124574e-22,1.0584518576757907e-32,1.6968146965890132e-27,3.5559075753972076e-32,4.0161619120886675e-14,2.8122348130610323e-28,1.2555855203648825e-22,3.105747442378512e-40,1.191306789614577e-21,2.0347074003497486e-22,1.110992318082979e-30,2.865119813524595e-28,8.664888541322608e-26,2.674834487997613e-23,8.051452880673981e-08,1.549054396152012e-24,6.765135086740243e-42,1.0114152971128757e-31,8.416714792802031e-34,1.9810509635056936e-33,5.338468741090219e-26,2.4586465976946902e-42,8.220343645162062e-41,9.282197070729228e-39,1.414825957335895e-40,2.7530457451906867e-43
3.2639016518239686e-14,0.20609604373986304,3.76,0.0,0.741379768151742,0.9999998457632501,1.4264415018900768e-27,0.0,1.704560848483943e-21,3.6710935956760024e-11,3.671093222288768e-11,9.085780149930455e-13,2.3396016124895928e-23,2.824988066994875e-22,3.729878846962379e-18,3.729103535257177e-18,7.693919098161313e-14,1.029777893942054e-24,9.085780221906947e-13,8.839635765912874e-24,9.525953992029747e-20,7.212057173502491e-21,1.7174954170549298e-21,3.9736622750423325e-32,6.2260171301122596e-27,1.316410123381643e-31,7.69391909535798e-14,1.0319172978856448e-27,4.606963496922097e-22,2.238943775650616e-39,4.371168303594793e-21,7.465792300884618e-22,7.944444060825659e-30,1.0512836388287121e-27,3.181928102527489e-25,9.814559918607373e-23,1.542358413024004e-07,5.683548239769978e-24,4.838058550660932e-41,5.692899357009438e-31,6.022071246597359e-33,1.4174229785274665e-32,1.9588032274759568e-25,3.47130889134461e-41,5.8788901500628124e-40,6.637481736351926e-38,1.0117085023351431e-39,1.9687915715711452e-42
4.8240737304605175e-14,0.20609604374052182,3.76,0.0,0.7413797681337227,0.9999997720501114,4.3850422341500545e-27,0.0,3.723589150915914e-21,5.425906802911629e-11,5.4259059872819283e-11,1.3428857913807697e-12,5.111067576874625e-23,6.170798575905264e-22,8.147552981876168e-18,8.145879055052278e-18,1.137167628347335e-13,3.1655684293898968e-24,1.3428858071225883e-12,2.0225451833576352e-23,1.4421777311606987e-19,1.5754061421722322e-20,3.751719678983645e-21,8.844918993831146e-32,1.360020748491383e-26,2.896892262750892e-31,1.1371676277288258e-13,2.2542116055562078e-27,1.0063378006402222e-21,6.920492040236534e-39,9.548410753347781e-21,1.6308330017619816e-21,2.442146363256469e-29,2.296445543492072e-27,6.955355914625081e-25,2.1438993851316474e-22,2.2794854584268983e-07,1.2414679854986659e-23,1.4873412815476917e-40,1.6055939153806017e-30,1.8514094612860102e-32,4.3576909678004523e-32,4.278825141336071e-25,1.4259790964046788e-40,1.8073616048913256e-39,2.0403824725219874e-37,3.1100224899426045e-39,6.052540381073159e-42
7.944417887733617e-14,0.20609604374183937,3.76,0.0,0.7413797680976844,0.9999996246496524,1.9610308644040197e-26,0.0,1.0099093142617177e-20,8.93553321720673e-11,8.9355310052405e-11,2.211501236266343e-12,1.3863666904330573e-22,1.6734281599990707e-21,2.2095899753125227e-17,2.209140353683307e-17,1.8727190654279302e-13,1.4155713732160675e-23,2.2115012789984517e-12,6.042149316082302e-23,2.487781544067383e-19,4.2724556685115493e-20,1.0174629369957257e-20,2.499448593026066e-31,3.688371953802213e-26,7.985906032379088e-31,1.8727190637131715e-13,6.113874410310545e-27,2.7290974565143624e-21,3.1390994323203394e-38,2.5895038011653718e-20,4.4227765927097115e-21,1.0920734480232406e-28,6.227985914832565e-27,1.8891499448320128e-24,5.814198689740902e-22,3.753481362141123e-07,3.366522679583207e-23,6.652268858144832e-40,6.555571105727432e-30,8.279637161028147e-32,1.948795300660214e-31,1.1604070662363066e-24,1.0580806663319614e-39,8.084021509101224e-39,9.124139588846685e-37,1.3907323630734883e-38,2.706997301127107e-41
1.1064762045006715e-13,0.20609604374315693,3.76,0.0,0.741379768061646,0.999999477283613,5.1514930089975565e-26,0.0,1.9591644694189363e-20,1.2445159631266955e-10,1.2445155340495625e-10,3.0801165373207825e-12,2.689725121986519e-22,3.2459824750703086e-21,4.286157293889143e-17,4.2852887332903736e-17,2.6082705025534423e-13,3.71840315644366e-23,3.080116620243922e-12,1.2693003525935684e-22,3.6219753925654384e-19,8.287700667407154e-20,1.9736855304933578e-20,5.025224363636281e-31,7.154757754270554e-26,1.571730910888672e-30,2.6082704991619043e-13,1.1860585263430533e-26,5.293790402105447e-21,8.337220958080557e-38,5.0231185807184424e-20,8.579301424829525e-21,2.8686438018071826e-28,1.2081195396228014e-26,3.6695920086615444e-24,1.1278380837108255e-21,5.22713306998953e-07,6.529845873140148e-23,1.7476680039445992e-39,1.6559033674146426e-29,2.174923773201629e-31,5.119171966545334e-31,2.2509589347704877e-24,3.645345543289416e-39,2.1239168968810452e-38,2.3967174481970628e-36,3.653156196426061e-38,7.111704897869065e-41
1.4185106202279813e-13,0.20609604374447454,3.76,0.0,0.7413797680256076,0.9999993299519855,1.0624828408903948e-25,0.0,3.2201893586492546e-20,1.5954786045092307e-10,1.595477899304761e-10,3.948731694575816e-12,4.421387806961471e-22,5.3346819574784915e-21,7.0444565647523e-17,7.043032304082294e-17,3.343821939753641e-13,7.668713418472933e-23,3.948731830888047e-12,2.2418748055342657e-22,4.844765766272251e-19,1.3621137196907257e-19,3.24384475373974e-20,8.543826873122818e-31,1.175920278880449e-25,2.619431712305809e-30,3.343821934075024e-13,1.949475108363268e-26,8.700365218219224e-21,1.7373596622080935e-37,8.255685061353026e-20,1.410040731317346e-20,5.916198389043878e-28,1.9856141781814585e-26,6.039150750299251e-24,1.8536445137685322e-21,6.70044065914286e-07,1.073119372809303e-22,3.6048516168314063e-39,3.3368960351063087e-29,4.485528313834166e-31,1.055771666245175e-30,3.6995387407436585e-24,9.214321943309997e-39,4.381140698736052e-38,4.9429142173621444e-36,7.534149869117137e-38,1.466901836440923e-40
1.730545035955291e-13,0.20609604374579207,3.76,0.0,0.7413797679895692,0.999999182654762,1.9013056904698732e-25,0.0,4.793050745489545e-20,1.9464412458682787e-10,1.9464401962896773e-10,4.817346708064043e-12,6.581566141642445e-22,7.939464080743491e-21,1.0484487066202603e-16,1.0482370291875236e-16,4.079373377059113e-13,1.3722397238940662e-22,4.817346910960671e-12,3.567525320513235e-22,6.156159331993104e-19,2.0272761180251367e-19,4.8279457435839683e-20,1.3140389322863696e-30,1.7501732353046629e-25,3.9522991865569304e-30,4.079373368452531e-13,2.901678997354328e-26,1.2948769054086127e-20,3.1405686376940983e-37,1.2287202864847568e-19,2.0986094040525045e-20,1.0586448204555243e-27,2.955289469663295e-26,9.000177718616661e-24,2.7588390847537167e-21,8.173404208889936e-07,1.597031571776259e-22,6.451447682857396e-39,5.878666804033179e-29,8.02644075148263e-31,1.8892094917730765e-30,5.506147115148438e-24,1.9492558756569394e-38,7.841128356450031e-38,8.844855718796486e-36,1.348160861595317e-37,2.6252491988597825e-40
2.354613867409911e-13,0.2060960437484272,3.76,0.0,0.7413797679174923,0.9999988881634969,4.6872686896290305e-25,0.0,8.874529953745098e-20,2.6483665285159133e-10,2.648364585448785e-10,6.554576303860632e-12,1.2188251546977989e-21,1.469704499490769e-20,1.9409739071364767e-16,1.9405826634835344e-16,5.550476252099026e-13,3.382619547002125e-22,6.554576679501775e-12,7.446674536680487e-22,9.044780696695258e-19,3.7530556390561447e-19,8.937992012881967e-20,2.588744837766138e-30,3.2401138602737255e-25,7.512765367602067e-30,5.550476235600705e-13,5.372603343026982e-26,2.397086828789739e-20,7.896858215756933e-37,2.2747091017969514e-19,3.8851209168224006e-20,2.609597824052934e-27,5.471207759143745e-26,1.6705331463250014e-23,5.1073923692060666e-21,1.1118299483361286e-06,2.956095571655226e-22,1.5907614947423945e-38,1.4210831703918532e-28,1.9785552469461358e-30,4.657005103921281e-30,1.0193451892526044e-23,6.274657791655602e-38,1.933616914708843e-37,2.1802902769613699e-35,3.3232640324502905e-37,6.4732070782689755e-40
2.9786826988645305e-13,0.20609604375106225,3.76,0.0,0.7413797678454154,0.9999985938097552,9.378962906659184e-25,0.0,1.4204136266712962e-19,3.3502918110695987e-10,3.3502887015271487e-10,8.291805324971285e-12,1.9511472327193847e-21,2.3518225018400194e-20,3.1061907492551893e-16,3.105565152541781e-16,7.021579127917937e-13,6.767754426511654e-22,8.291805926105928e-12,1.3271497019002542e-21,1.2287892824113144e-18,6.006105359817633e-19,1.4303865415033233e-19,4.396375631828263e-30,5.185317882864642e-25,1.2337992610089114e-29,7.021579100606428e-13,8.599166088660921e-26,3.83596652318618e-20,1.610186616464318e-36,3.6402779964260676e-19,6.217464498362371e-20,5.221137767729093e-27,8.75593010444501e-26,2.6803859097064763e-23,8.173497331126641e-21,1.406181952753402e-06,4.729976228226104e-22,3.1835996846378365e-38,2.809368340305406e-28,3.95859155289545e-30,9.317525837092769e-30,1.6312878292818755e-23,1.54155950619924e-37,3.8701448388920965e-37,4.362205721797401e-35,6.648998772037762e-37,1.295492188912937e-39
4.22682036177377e-13,0.20609604375633248,3.76,0.0,0.7413797677012617,0.9999980055145739,2.6612787101744348e-24,0.0,2.860998073924338e-19,4.754142375895123e-10,4.75413611444275e-10,1.176626164423249e-11,3.931464125676897e-21,4.73492758743503e-20,6.254696904575201e-16,6.253438064301192e-16,9.96378488292393e-13,1.919914877991987e-21,1.1766262854508199e-11,3.2294870169047375e-21,1.983781408268218e-18,1.2094001618300633e-18,2.880326662800284e-19,9.915323001696612e-30,1.0441601357950773e-24,2.614027445504226e-29,9.96378482419053e-13,1.7320616194298028e-25,7.723557098735611e-20,4.7612536697289816e-36,7.330154724233604e-19,1.2519647092082477e-19,1.481162941086789e-26,1.763202160788193e-25,5.426019755630865e-23,1.645835972953006e-20,1.994473659444479e-06,9.521344113456492e-22,9.03708286535226e-38,7.858383841303416e-28,1.1229991559650147e-29,2.6432756399753703e-29,3.284811711723705e-23,6.203956732231338e-37,1.0988333746764779e-36,1.2374976970702456e-34,1.8862252968211794e-36,3.6774312212224287e-39
