Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027)
0.0010392716649257451,0.0501894274027543,3.76,0.0,0.7365126094987909,0.9995065480357885,0.00040141090124178627,0.0,1.5213518170155537e-08,3.585132033551823e-05,2.5213693736835215e-09,3.887698819800964e-06,7.198660953525891e-13,1.612534001555806e-16,5.607582618186742e-10,4.4969725026120345e-09,2.3827216833709467e-06,1.7750530399727276e-05,1.0863517427322587e-05,3.77725766934512e-11,2.9694348088045973e-09,4.719909518879941e-05,0.00039116856623651894,6.708921653986916e-09,7.583342346675165e-07,6.201798143211369e-12,8.743612770387333e-10,1.292081149144429e-08,1.328919015631057e-11,1.3116211284927326e-11,1.3712736841165096e-07,8.259926954325304e-06,9.994765567975933e-08,7.423800396265779e-12,9.28877776630913e-12,1.7571092849073942e-11,1.2957003975401832e-05,9.142162089970527e-16,4.0386848260921334e-17,5.245259335204984e-14,6.767269088949339e-15,1.922814359366085e-12,8.133266886524981e-12,2.1462838007572555e-13,1.635025596935772e-17,1.584951524304408e-18,2.182586978724749e-19,8.109738089852756e-25,3.684886194141531e-16,3.662690772601691e-17,1.947077189263296e-19,5.029639665000465e-13,7.635238134139748e-20,3.856466552494379e-16,3.1913848158058564e-11,1.0738852599044976e-19,3.60960085551049e-15,4.0697451787389005e-15,3.089931082899931e-14,3.6437675196473594e-16,9.503925730624653e-19,1.2222830635618767e-21,2.00473828311186e-14,2.581469326337092e-19,3.045069875091631e-13,2.1795461266999578e-28,5.451146424648751e-29,3.147119012460828e-21,5.579352469112017e-19
0.0010674190743893371,0.050189418114706376,3.76,0.0,0.7364844959391309,0.9994780124730679,0.0004275345569335916,0.0,1.580111759605522e-08,3.6827064922437684e-05,2.5213825823664253e-09,4.038465376369601e-06,7.198494500620358e-13,1.6124967103418335e-16,5.682441537546651e-10,4.49674531050855e-09,2.464198951772166e-06,1.823135775751294e-05,1.1008317673635726e-05,3.777092744929829e-11,3.0781384071625857e-09,4.902932104228349e-05,0.0004166476704664402,7.145856222396615e-09,8.389014036154931e-07,7.104674659086958e-12,9.464563471312327e-10,1.4291960930832081e-08,1.380416334689941e-11,1.5025368132657146e-11,1.404324192581263e-07,8.534160824657755e-06,1.0487148510875523e-07,8.011031836596793e-12,1.0049960691963907e-11,1.837345817757434e-11,1.2956634057499829e-05,9.891175169073166e-16,4.455357674627411e-17,5.68901338313412e-14,7.537199474510766e-15,2.0606094986129996e-12,8.93789994199314e-12,2.300029641621749e-13,1.8925215449115528e-17,1.7650113786070625e-18,2.4305642994585215e-19,9.238459531610523e-25,4.268647642308449e-16,3.95155856000654e-17,2.0859849140570826e-19,5.283125600162534e-13,8.36953729516941e-20,4.4408551367977866e-16,3.71476943504192e-11,1.1672597266296915e-19,3.894985494843442e-15,4.686938259899586e-15,3.434898923259968e-14,4.028714640328465e-16,9.891795985220465e-19,1.4226961908048773e-21,2.1801089994833294e-14,2.949952360301369e-19,3.311463638539912e-13,2.4913715442796335e-28,6.404939973923775e-29,3.624383476231587e-21,6.463617047382386e-19
0.0010955664838529292,0.050189408672830435,3.76,0.0,0.7364553711064344,0.9994484745265817,0.0004546529108382444,0.0,1.6395583891367104e-08,3.78031920278197e-05,2.5213967019050013e-09,4.191045161636548e-06,7.198323447319697e-13,1.6124583888575943e-16,5.758143928508217e-10,4.496515327283551e-09,2.5467572015646266e-06,1.871217752939077e-05,1.1150535887080728e-05,3.7769269845794717e-11,3.188151492917512e-09,5.088144447479209e-05,0.00044310135009267783,7.599651768481376e-09,9.257527472709086e-07,8.11200325229921e-12,1.0226453358219346e-09,1.5770050070834375e-08,1.4325290992720292e-11,1.7155313315334e-11,1.438078620289603e-07,8.806747883184825e-06,1.0991382665583304e-07,8.628086476065281e-12,1.0852969066555464e-11,1.919442955624591e-11,1.2956251145291283e-05,1.0681334595014843e-15,4.905105743810472e-17,6.166233496233971e-14,8.37532212378749e-15,2.2062043355483943e-12,9.812701941147457e-12,2.462470180353758e-13,2.185357353313294e-17,1.9628532275174194e-18,2.7030900779426473e-19,1.0505365586597043e-24,4.932982100921789e-16,4.255048851414367e-17,2.2327752080186784e-19,5.546227801834003e-13,9.160612754659039e-20,5.10057058228538e-16,4.307831162731634e-11,1.2663674099353177e-19,4.19553443637956e-15,5.3837398634483045e-15,3.8091796232242945e-14,4.443286744029023e-16,1.0287973152544543e-18,1.6497807411518623e-21,2.3679479455453058e-14,3.3633265717747604e-19,3.5967938306275817e-13,2.841266518208206e-28,7.505195385837123e-29,4.163206662716956e-21,7.470004700598833e-19
0.0011237138933165212,0.05018939908061678,3.76,0.0,0.7364252237693409,0.9994179234759007,0.00048277722037326986,0.0,1.6996684458135513e-08,3.8779718591685236e-05,2.5214117427360217e-09,4.3453777861032995e-06,7.198147744853238e-13,1.6124190262783948e-16,5.834663477606643e-10,4.496282673182009e-09,2.6304080708931345e-06,1.9192989607495307e-05,1.1290375555990327e-05,3.776760519561703e-11,3.2994308314513573e-09,5.2754723874821884e-05,0.0004705409900281374,8.070541840302606e-09,1.0192022145801152e-06,9.232694625995637e-12,1.1030225147148273e-09,1.736044018154792e-08,1.4852364429864445e-11,1.9524867099744462e-11,1.4726047504413816e-07,9.077621183594047e-06,1.1507729914218531e-07,9.275523188934417e-12,1.1698721287188455e-11,2.003391590889325e-11,1.2955855099803174e-05,1.1513543350674881e-15,5.389790600783459e-17,6.678948743332558e-14,9.285891907217087e-15,2.3598614915045494e-12,1.076326033764007e-11,2.6338972672984907e-13,2.5178058921197516e-17,2.1800669784355188e-18,3.002367115253944e-19,1.192542523994939e-24,5.687680905981093e-16,4.5734331812021205e-17,2.3879593222452374e-19,5.819382145434191e-13,1.001218154866601e-19,5.843622740429031e-16,4.977677297686272e-11,1.3714062101114465e-19,4.5116953507904816e-15,6.1686192819697894e-15,4.214506902628539e-14,4.888904919992983e-16,1.0692524571015266e-18,1.9062554792881415e-21,2.5688886907291092e-14,3.82620432488418e-19,3.9020217780502023e-13,3.233150547964029e-28,8.77141206068475e-29,4.770137474614572e-21,8.613368494574032e-19
0.0011518613027801132,0.050189389341578294,3.76,0.0,0.7363940430915809,0.9993863490111208,0.0005119183428814858,0.0,1.760418398747337e-08,3.975666206557471e-05,2.5214277149075803e-09,4.501402001398072e-06,7.197967352301381e-13,1.612378612310819e-16,5.911973248107788e-10,4.496047025716089e-09,2.7151628029557503e-06,1.967379388556441e-05,1.1428025132035877e-05,3.776593106059368e-11,3.4119326255062828e-09,5.4648407076586215e-05,0.0004989775798379614,8.558758266970448e-09,1.119569401289391e-06,1.0476123958303325e-11,1.1876778254027086e-09,1.906859266136923e-08,1.5385172031546077e-11,2.2153828380627145e-11,1.507969643258536e-07,9.346726467163825e-06,1.2036476065223642e-07,9.953869655665298e-12,1.2588092165829942e-11,2.089180459319298e-11,1.2955445787397919e-05,1.2388661531933248e-15,5.911331782397483e-17,7.229262890919151e-14,1.0273313820426314e-14,2.521840289961019e-12,1.1795527474996995e-11,2.8145989757282614e-13,2.8945969028786075e-17,2.4183652913164838e-18,3.3307689251412304e-19,1.351500679025443e-24,6.543587223897468e-16,4.9069677059664595e-17,2.5520890337044515e-19,6.103043669029622e-13,1.0928193408994182e-19,6.678682205274685e-16,5.731906351524029e-11,1.4825728160270125e-19,4.843917867052351e-15,7.050744508217742e-15,4.6526683069835126e-14,5.367009705373028e-16,1.1105511798804705e-18,2.195026766991948e-21,2.7835784994462925e-14,4.343588296287107e-19,4.2281295404865154e-13,3.6712755077406614e-28,1.0225287780569855e-28,5.45226507381e-21,9.910158984971786e-19
0.0011800087122437052,0.05018937945925037,3.76,0.0,0.7363618186372295,0.999353741237485,0.0005420867311391529,0.0,1.8217844632862455e-08,4.073404039299374e-05,2.521444627860774e-09,4.659055761395691e-06,7.197782219783683e-13,1.612337136733349e-16,5.990045721452735e-10,4.4958087746352e-09,2.801032237243872e-06,2.0154590257680187e-05,1.1563658779602388e-05,3.776425099916328e-11,3.5256123980345884e-09,5.656173211233068e-05,0.0005284217083611722,9.064531567318514e-09,1.227179216190121e-06,1.1852133582139731e-11,1.2766966631208833e-09,2.0900063786540854e-08,1.592349942043007e-11,2.506297997389102e-11,1.5442395642714962e-07,9.614020979020131e-06,1.2577930584550164e-07,1.0663621004635005e-11,1.3521910726228689e-11,2.1767961481983498e-11,1.2955023079792037e-05,1.3307504177369347e-15,6.471705443553453e-17,7.819354432077605e-14,1.1342143198935342e-14,2.692397441223161e-12,1.2915833587678013e-11,3.0048603630986754e-13,3.320958492798161e-17,2.6795896202354025e-18,3.690848257822877e-19,1.5291946866455625e-24,7.512692194481982e-16,5.255892385916445e-17,2.7257581920141726e-19,6.397687263976092e-13,1.1912847954984295e-19,7.615116869299935e-16,6.578622255669289e-11,1.600062280405494e-19,5.192653194960189e-15,8.04002082994353e-15,5.125504277828412e-14,5.879058799846133e-16,1.1526990590684085e-18,2.5191939410740704e-21,3.012678092424518e-14,4.920897610469154e-19,4.576119261056758e-13,4.160247926168788e-28,1.1890930896873604e-28,6.217248723315293e-21,1.1378570514425269e-18
0.0012081561217072972,0.050189369437190955,3.76,0.0,0.7363285403756009,0.9993200906796084,0.0005732924291770962,0.0,1.8837426196551268e-08,4.1711871990875395e-05,2.521462490597838e-09,4.818276282322167e-06,7.197592301242013e-13,1.612294589753509e-16,6.068852835140054e-10,4.495568192293823e-09,2.8880268013647246e-06,2.063537861898578e-05,1.1697437105707225e-05,3.776256756290983e-11,3.640425144136757e-09,5.849392795577189e-05,0.0005588835587286787,9.588091432030426e-09,1.3423615329761621e-06,1.3371034265488815e-11,1.370159670917461e-09,2.2860499239039932e-08,1.6467129677067794e-11,2.8274090939523442e-11,1.5814799110228427e-07,9.879472356427393e-06,1.313242630112178e-07,1.140523845187739e-11,1.4500958100548266e-11,2.2662231086502595e-11,1.2954586854147914e-05,1.4270839203532535e-15,7.072943578018761e-17,8.451476482195446e-14,1.2497085516969198e-14,2.871787696216663e-12,1.4130899786793132e-11,3.2049641978422517e-13,3.802661386146622e-17,2.965717142802551e-18,4.0853467786092656e-19,1.7275660787797474e-24,8.608237557809289e-16,5.620430420734998e-17,2.9096052425362455e-19,6.703808315502901e-13,1.2970608553384044e-19,8.663029144211898e-16,7.526447614076004e-11,1.7240675937163628e-19,5.558353468625155e-15,9.14713012593448e-15,5.634907072563023e-14,6.426525267696906e-16,1.195701080472556e-18,2.882054323686753e-21,3.2568611918193595e-14,5.563995367126925e-19,4.947012614569037e-13,4.7050524506119695e-28,1.3795075741902262e-28,7.073348171274646e-21,1.3038697418078528e-18
0.0012363035311708892,0.05018935927898021,3.76,0.0,0.7362941986857897,0.9992853882853061,0.0006055450684154492,0.0,1.9462686315189916e-08,4.269017573028283e-05,2.5214813117918685e-09,4.979000102274877e-06,7.197397563624732e-13,1.6122509622664324e-16,6.148366020050474e-10,4.4953247702084955e-09,2.976156503447329e-06,2.111615886622825e-05,1.1829507869188791e-05,3.776087669760105e-11,3.756325474737723e-09,6.0444215257853696e-05,0.0005903729037729428,1.012966691916473e-08,1.4654508284446878e-06,1.504360507106129e-11,1.4681425456425695e-09,2.4955628424768953e-08,1.701584354635458e-11,3.18099158918021e-11,1.6197551384923095e-07,1.0143057586680015e-05,1.3700319086039807e-07,1.2179147983993202e-11,1.552596553865053e-11,2.3574436723471506e-11,1.2954136993140424e-05,1.5279385450052177e-15,7.717134270653903e-17,9.127956445967081e-14,1.3742995709594636e-14,3.0602644463550657e-12,1.5447851025535604e-11,3.4151916256147664e-13,4.3460661299168486e-17,3.278867625492616e-18,4.517204669402626e-19,1.948727546053396e-24,9.844825224415745e-16,6.000787695714581e-17,3.10431604188115e-19,7.021919853317045e-13,1.4106214857372496e-19,9.83329377402655e-16,8.584535913810019e-11,1.8547792593797866e-19,5.9414711198794215e-15,1.038357078078378e-14,6.182819534658603e-14,7.010895804009081e-16,1.2395616261147438e-18,3.287107830209693e-21,3.5168138228738516e-14,6.279217423231781e-19,5.341849944690278e-13,5.311076455772252e-28,1.596730529617092e-28,8.02945451327294e-21,1.4912700842414225e-18
0.0012644509406344812,0.05018934898822014,3.76,0.0,0.7362587843608588,0.9992496254290387,0.0006388538641129411,0.0,2.009338063129512e-08,4.366897091363e-05,2.5215010994621882e-09,5.141163140311664e-06,7.197197962010091e-13,1.6122062451726813e-16,6.228556240996353e-10,4.495078880691543e-09,3.0654309251070215e-06,2.1596930895969234e-05,1.1960006668165442e-05,3.7759181764221175e-11,3.873267429459729e-09,6.241180707432581e-05,0.0006228991018247216,1.0689486935828276e-08,1.5967858078625963e-06,1.68810917303029e-11,1.5707158560730644e-09,2.7191258595611464e-08,1.7569419643300855e-11,3.5694191130158773e-11,1.659128683449755e-07,1.040476203194601e-05,1.4281987505119263e-07,1.2985739235479821e-11,1.6597612531318087e-11,2.4504380722316433e-11,1.2953673384937428e-05,1.6333810828273817e-15,8.40641938121084e-17,9.851195477363822e-14,1.5084877233601912e-14,3.2580802460095437e-12,1.6874229039164683e-11,3.635822749243888e-13,4.9581731659311826e-17,3.621309624068246e-18,4.989569416477066e-19,2.194968818534345e-24,1.1238533618564243e-15,6.397152008290477e-17,3.310625183749889e-19,7.352552958854068e-13,1.5324703600968779e-19,1.113759619416965e-15,9.762582607193765e-11,1.9923848743807735e-19,6.342458510511012e-15,1.1761698141613833e-14,6.771233713771143e-14,7.633668090109394e-16,1.2842844789717137e-18,3.738061136764441e-21,3.793234138322948e-14,7.073402685810392e-19,5.761689567151086e-13,5.984135875931401e-28,1.8440314344778773e-28,9.095121473737919e-21,1.7024985929515322e-18
0.0012925983500980732,0.05018933856853397,3.76,0.0,0.7362222886116706,0.9992127939149641,0.000673227612131973,0.0,2.0729262981582765e-08,4.464827725328428e-05,2.5215218611402505e-09,5.304700754988497e-06,7.196993451767286e-13,1.6121604297159703e-16,6.3093940330665e-10,4.4948310397995625e-09,3.155859214962766e-06,2.20776946051866e-05,1.208905760506369e-05,3.7757487318568325e-11,3.9912046080865465e-09,6.439590959080058e-05,0.0006564710928939908,1.126778093988745e-08,1.7367090183105512e-06,1.8895203500078787e-11,1.67794487402218e-09,2.9573268788739603e-08,1.812763465636953e-11,3.9951627551431707e-11,1.699662888011566e-07,1.0664578518408314e-05,1.4877832444436632e-07,1.3825364372995972e-11,1.7716525054208304e-11,2.5451844672546782e-11,1.2953195923280061e-05,1.7434730598389386e-15,9.14299268810883e-17,1.0623667811146349e-13,1.6527880671246237e-14,3.4654872493896567e-12,1.8418005237502713e-11,3.8671371133017345e-13,5.646675843550585e-17,3.9954678115333785e-18,5.505806061459859e-19,2.4687675121813337e-24,1.2807040983228491e-15,6.809692617939729e-17,3.5293185013207556e-19,7.696258534493083e-13,1.6631425120145103e-19,1.2588471329135635e-15,1.1070834982650492e-10,2.1370687117147553e-19,6.761767206659561e-15,1.3294765433271567e-14,7.402189337048071e-14,8.29634876796178e-16,1.3298728196162761e-18,4.23883138179633e-21,4.0868321041878656e-14,7.953925110132321e-19,6.207607379835245e-13,6.730502431774206e-28,2.1250177607823138e-28,1.0280597041717627e-20,1.9402389662629838e-18
0.0013207457595616652,0.05018932802356552,3.76,0.0,0.7361847030703628,0.9991748859796024,0.0007086746860226023,0.0,2.1370085590397243e-08,4.562811485059728e-05,2.5215436041211497e-09,5.469547802770748e-06,7.196784008528952e-13,1.612113508038744e-16,6.390849536110566e-10,4.494580525637372e-09,3.247450082722307e-06,2.2558449892514657e-05,1.2216773928751424e-05,3.7755787453705605e-11,4.110090417318532e-09,6.63957228466006e-05,0.0006910973952334353,1.1864779092049805e-08,1.8855664508490921e-06,2.109810853182632e-11,1.789889419865516e-09,3.210760359649646e-08,1.869026355012203e-11,4.460790041889098e-11,1.7414189227516236e-07,1.0922506487033549e-05,1.5488276708651036e-07,1.4698336981996997e-11,1.8883273948998254e-11,2.641658971533982e-11,1.295270450756007e-05,1.858270578331464e-15,9.92910127737844e-17,1.1447919845493145e-13,1.8077301731787277e-14,3.682737553468805e-12,2.008759352812992e-11,4.109414083326673e-13,6.420016707572543e-17,4.4039304365726264e-18,6.069507608803782e-19,2.772807439450975e-24,1.4569756411681526e-15,7.238559892876052e-17,3.7612366789730663e-19,8.053602607599455e-13,1.8032053582570998e-19,1.4199342728107668e-15,1.2520100746084916e-10,2.2890113048739847e-19,7.199847193757315e-15,1.4996965029647996e-14,8.07777213522509e-14,9.000451864140947e-16,1.3763292069726086e-18,4.793549372080332e-21,4.398328610345794e-14,8.92872698440411e-19,6.680695951435488e-13,7.556932137063793e-28,2.44366091850771e-28,1.1596855381831286e-20,2.2074380542245632e-18
0.0013488931690252572,0.05018931735697822,3.76,0.0,0.736146019793464,0.9991358942941192,0.000745203034429603,0.0,2.201559924358208e-08,4.660850417022974e-05,2.521566335010242e-09,5.63563869644475e-06,7.196569593795084e-13,1.6120654722382349e-16,6.472892535219525e-10,4.494327600642386e-09,3.3402117938055454e-06,2.303919665587487e-05,1.2343258653650192e-05,3.775408454723248e-11,4.229877809968729e-09,6.841044145376358e-05,0.0007267861022836941,1.2480712738764705e-08,2.0437071324194533e-06,2.3502427692103367e-11,1.90660372220969e-09,3.480026678157333e-08,1.9257079769012565e-11,4.968963581488408e-11,1.784456709537302e-07,1.1178551203289455e-05,1.6113764591962442e-07,1.560493120941702e-11,2.0098373437829824e-11,2.739835687345693e-11,1.295219904275534e-05,1.977824169947977e-15,1.0767042234940256e-16,1.232656896688896e-13,1.9738579000822542e-14,3.910083449750001e-12,2.1891863034564593e-11,4.362933123422379e-13,7.287446846454612e-17,4.849455536842587e-18,6.684503878857679e-19,3.1099827363079278e-24,1.6547958155626909e-15,7.683884581652116e-17,4.007276231673199e-19,8.425165988598232e-13,1.95326118385778e-19,1.5984562008641595e-15,1.4121755238948343e-10,2.4483890496993544e-19,7.657146566012245e-15,1.6883470000224784e-14,8.800112024069636e-14,9.747495796074017e-16,1.4236555907095745e-18,5.4065622567347496e-21,4.7284553455327027e-14,1.0006353855444712e-18,7.182063737864529e-13,8.47069512663728e-28,2.80432835860033e-28,1.3055628958150256e-20,2.5073269423322984e-18
0.00137422583754249,0.050189307656108156,3.76,0.0,0.7361102600592536,0.9990998694653419,0.0007790092630300906,0.0,2.2600365391620857e-08,4.74913434683058e-05,2.521587642475057e-09,5.786129469491592e-06,7.196372333362298e-13,1.6120212810575583e-16,6.54720831338173e-10,4.494098593208462e-09,3.424704874279932e-06,2.347186137016771e-05,1.245611925649697e-05,3.77525552399399e-11,4.338418123844062e-09,7.023576281738983e-05,0.0007598206394014428,1.3051435744925179e-08,2.194261512315266e-06,2.5849313922650963e-11,2.015764949069477e-09,3.736403906497305e-08,1.977060621544641e-11,5.464972760631954e-11,1.8243350738574544e-07,1.1407389726874585e-05,1.6689950150156906e-07,1.6449806652431386e-11,2.1233681034939982e-11,2.8296271252876763e-11,1.2951732038481794e-05,2.0895260144490084e-15,1.1567441135111405e-16,1.3166082127581206e-13,2.1333973572348822e-14,4.123535304725815e-12,2.3638565135143706e-11,4.600943441335647e-13,8.156926783469504e-17,5.284538866415752e-18,7.285222081019901e-19,3.444338583358636e-24,1.8531787319405534e-15,8.098839875863661e-17,4.24157315816689e-19,8.772225746134658e-13,2.0973830260700861e-19,1.7752967564330278e-15,1.5703400518796933e-10,2.5983282241343793e-19,8.085516810130482e-15,1.8752269328763068e-14,9.491989685719603e-14,1.045780640499049e-15,1.466994310192935e-18,6.01188498198595e-21,5.042111660740505e-14,1.107171154193087e-18,7.658402284018691e-13,9.374199503224113e-28,3.1688157115679526e-28,1.4500709118272577e-20,2.808093656674336e-18
0.0013995585060597227,0.050189297862405606,3.76,0.0,0.736073599883484,0.999062956489431,0.0008137026079180937,0.0,2.3188545112363355e-08,4.837466189469191e-05,2.5216097593415677e-09,5.937526001004442e-06,7.196170996376451e-13,1.611976176304252e-16,6.621952775104126e-10,4.4938677864857296e-09,3.5101580590409476e-06,2.390451902335902e-05,1.2568119788639175e-05,3.775102497318471e-11,4.447615723999928e-09,7.207190804516824e-05,0.0007937272301804126,1.3637857453015536e-08,2.352878011332936e-06,2.837975041504837e-11,2.1288603797609668e-09,4.006540964211325e-08,2.02871729319774e-11,5.999748085213349e-11,1.865340885734397e-07,1.1634721774177426e-05,1.7279051163801476e-07,1.7322247595394323e-11,2.2408814605427475e-11,2.920753141986957e-11,1.2951253520809682e-05,2.2051453170837915e-15,1.2413463714467403e-16,1.405383880705994e-13,2.3028650604353913e-14,4.345553706128336e-12,2.550905451774251e-11,4.848490596795351e-13,9.11883119838148e-17,5.754286117383323e-18,7.93393929143663e-19,3.810489559271357e-24,2.0727476719133384e-15,8.527282532810713e-17,4.488819762821554e-19,9.131734659395067e-13,2.2506084609788874e-19,1.968685470605046e-15,1.7427262381949368e-10,2.7545510407135537e-19,8.530137912317593e-15,2.0796002822676277e-14,1.022511086553922e-13,1.120523973162223e-15,1.5110393720411387e-18,6.671602562051327e-21,5.3720077401621276e-14,1.223495470537619e-18,8.159387372472376e-13,1.0360864381484939e-27,3.5750362651501666e-28,1.6081057786964884e-20,3.141006739381124e-18
0.0014248911745769555,0.05018928797857674,3.76,0.0,0.7360360343671888,0.999025150933311,0.0008492879726245783,0.0,2.37799545151624e-08,4.925847502744202e-05,2.5216326895570393e-09,6.0897797877637715e-06,7.195965567767743e-13,1.6119301532998563e-16,6.697103295467119e-10,4.493634730344474e-09,3.596576432538658e-06,2.433716954161887e-05,1.2679316401802365e-05,3.7749490028561456e-11,4.55743589994463e-09,7.391828160343735e-05,0.00082851088240565,1.4240151464943034e-08,2.51981569524999e-06,3.110384378674314e-11,2.2459174673331434e-09,4.290885191039604e-08,2.0806612406657786e-11,6.575420637676886e-11,1.9075149274557102e-07,1.1860560491003804e-05,1.7881434287355987e-07,1.8222368692161488e-11,2.362402637782545e-11,3.013190834297827e-11,1.2950763432278903e-05,2.3247068510306717e-15,1.3306883941227318e-16,1.499188877616652e-13,2.4826859384250973e-14,4.5763234380964614e-12,2.7510792170472795e-11,5.105779023672453e-13,1.0181840786366555e-16,6.261090590958939e-18,8.63398140717394e-19,4.211038642637028e-24,2.3155021133223227e-15,8.969265892800967e-17,4.749797154929625e-19,9.50414405025251e-13,2.4134553828054114e-19,2.179877190772893e-15,1.9302832181029593e-10,2.917175950056114e-19,8.991329600321355e-15,2.302793550135119e-14,1.1001111937274214e-13,1.199090366558893e-15,1.5557909111455122e-18,7.389340603014023e-21,5.718697794101996e-14,1.3503717512876098e-18,8.685858241040953e-13,1.1437186765902534e-27,4.0271270098280445e-28,1.7806932001391256e-20,3.5091036311815264e-18
0.0014502238430941883,0.05018927800733871,3.76,0.0,0.7359975588954325,0.9989864486524473,0.0008857699774138415,0.0,2.4374409242085833e-08,5.014279861905949e-05,2.521656436431193e-09,6.242842180722836e-06,7.195756007972048e-13,1.6118832069200517e-16,6.772637108862596e-10,4.493400716178349e-09,3.6839647775345335e-06,2.476981284915758e-05,1.2789759938806025e-05,3.774796136033166e-11,4.667843567721063e-09,7.577428619421344e-05,0.000864176319814011,1.4858493817601237e-08,2.69533455336447e-06,3.4031973155411623e-11,2.3669597378470382e-09,4.589886141217055e-08,2.1328756636126873e-11,7.194178571725463e-11,1.950896971249712e-07,1.208492119682068e-05,1.849747904110965e-07,1.9150257030445183e-11,2.4879528590337517e-11,3.106916084390101e-11,1.2950261719116454e-05,2.448231454939961e-15,1.4249498597473676e-16,1.5982324264285793e-13,2.6732934469634717e-14,4.8160295275019214e-12,2.9651568408868646e-11,5.373013341028761e-13,1.135533398386172e-16,6.807474840469896e-18,9.388854876781088e-19,4.648743269473674e-24,2.5836032532969864e-15,9.424829444317364e-17,5.025327331028385e-19,9.889916227519337e-13,2.5864704220724347e-19,2.410197549938405e-15,2.1339982774944848e-10,3.086317758022054e-19,9.469408866711758e-15,2.5462079927249033e-14,1.1821652904158684e-13,1.2815902517206048e-15,1.6012486902292172e-18,8.168869884532984e-21,6.082742745475133e-14,1.4886128238825392e-18,9.23866335554963e-13,1.2610084658595813e-27,4.52957678145247e-28,1.968916681557951e-20,3.915667892288391e-18
0.001475556511611421,0.05018926795141628,3.76,0.0,0.7359581691381804,0.998946845791166,0.000923152958632637,0.0,2.49717246023822e-08,5.102764858485201e-05,2.521681003374467e-09,6.396664419337607e-06,7.195542309627205e-13,1.6118353331544734e-16,6.848531322096036e-10,4.493165120714667e-09,3.772327573341833e-06,2.520244887178331e-05,1.2899496238888268e-05,3.774643376519661e-11,4.778803816616821e-09,7.76393231845839e-05,0.0009007279812987701,1.549306315315435e-08,2.879695237666837e-06,3.717478210010038e-11,2.4920067494639673e-09,4.9039951770273156e-08,2.185343724385985e-11,7.858265383182753e-11,1.995525735157275e-07,1.2307821054488938e-05,1.912757748611154e-07,2.0105971608083283e-11,2.6175493020148543e-11,3.201903589294427e-11,1.2949748331383633e-05,2.575735988228837e-15,1.5243133297159308e-16,1.7027279020870236e-13,2.8751293383641143e-14,5.0648572360396105e-12,3.193950974421813e-11,5.650398342081844e-13,1.2649430732844176e-16,7.396096424490234e-18,1.020225457353263e-18,5.126545412761202e-24,2.8793842565338796e-15,9.89399910196882e-17,5.316278373848808e-19,1.0289522225490193e-12,2.7702278840366114e-19,2.6610452920974547e-15,2.35489686973909e-10,3.262087404093957e-19,9.964689047655405e-15,2.811322069918315e-14,1.2688415974164797e-13,1.3681337334212599e-15,1.6474120550321733e-18,9.014106369164002e-21,6.464709236968429e-14,1.6390834838061618e-18,9.818660183867565e-13,1.3886918909538318e-27,5.0872407039414895e-28,2.1739194238226186e-20,4.3642448517202414e-18
