Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907)
2.545706729643788e-12,0.2969415101796345,3.76,0.0,0.5272683702660882,0.9999893332646571,1.8722909653672455e-22,0.0,6.1919997316170514e-18,2.2118763957096554e-09,2.211863182720467e-09,5.735909522140325e-11,5.484817961632827e-20,6.490877192791553e-19,1.319541701164466e-14,1.3191560104485722e-14,8.35809363467677e-12,2.604224101661834e-19,5.735911154353114e-11,6.772724702634774e-18,2.861106020843589e-17,1.6385210094556534e-17,6.2575208157144864e-18,7.538976095099143e-28,2.947160488472933e-23,1.3399724591716977e-27,8.35809336285232e-12,7.45033019028464e-24,1.9386499651924167e-18,6.472533145807757e-34,1.360344631846105e-17,2.3713326678814175e-18,1.4743437674691962e-24,7.703567388807816e-24,1.8730633540458237e-21,4.445668501527026e-19,1.0666677970512083e-05,3.043767248084269e-20,2.490194284369417e-35,5.08434171610547e-26,7.3500710126835145e-28,1.65916552669549e-27,7.153695854269576e-22,1.1058579917871781e-34,1.686831846193218e-34,1.3523658990717557e-32,2.1122199830081453e-34,7.272815993920249e-37,1.8770732931268235e-39,3.010362755349077e-22,1.0558566374209823e-31,1.2131951432404306e-27,4.362779607779085e-28,3.1475360210233874e-33,4.5356748628524155e-30,6.406839257530868e-30,9.626667689744707e-27,1.3152847327697723e-39,9.399201909572307e-33,2.8739097016857047e-26,5.45864673711801e-27,2.65336244451467e-43,1.1858157707962407e-33,1.198717317567424e-31,4.4700036132610155e-40,5.4346076811108377e-42,3.7684415971222343e-47,1.0551243635037962e-43,2.3079684399427597e-44,6.4637826787182965e-18,9.022086325431686e-53,4.1040032817094604e-51
3.2355299672065442e-12,0.29694151021342285,3.76,0.0,0.527268369648917,0.9999864684569542,3.847441300383264e-22,0.0,1.001478847405376e-17,2.8112399096499877e-09,2.811218565742723e-09,7.29018715107054e-11,8.876262527557283e-20,1.0462826111892291e-18,2.131547376083978e-14,2.130918788810324e-14,1.0622929294312371e-11,5.346156570935934e-19,7.290189784013892e-11,1.104205107428655e-17,4.177253218025019e-17,2.6467754765798367e-17,1.0109380471535494e-17,1.4261599456039045e-27,4.761109765508392e-23,2.4025882360770823e-27,1.0622928814495557e-11,1.2044864500382595e-23,3.130500897603299e-18,1.4463261269012114e-33,2.1974638851603666e-17,3.8305937929495064e-18,3.026929285232974e-24,1.2445583198352117e-23,3.080319274958339e-21,7.181414947101437e-19,1.3531470122563996e-05,4.910750904921879e-20,5.12004223882518e-35,1.0377418417848512e-25,1.50902880860582e-27,3.406547825915751e-27,1.1556033421811243e-21,2.847822009591684e-34,3.474163005709258e-34,2.776507211876869e-32,4.336474833362469e-34,1.498815523847393e-36,4.834601775434588e-39,4.855572393497797e-22,2.167736692281585e-31,2.4907636340845216e-27,8.957074339926592e-28,8.105953827130174e-33,9.31218141017065e-30,1.3154049063442586e-29,1.9758250523489068e-26,4.166112198430527e-39,1.929206336541708e-32,5.894740574588246e-26,1.1196956872567807e-26,6.826470350060315e-43,3.0759337157096062e-33,2.4610815789030517e-31,1.426287804365863e-39,1.399608712371458e-41,9.705239899559212e-47,3.3418130452249788e-43,6.009956890933909e-44,1.0431014916638142e-17,2.881501260574174e-52,1.3115438283943068e-50
3.9253532047693e-12,0.2969415102472114,3.76,0.0,0.527268369031746,0.9999836144921583,6.876426762717803e-22,0.0,1.475857742212353e-17,3.4106034226807663e-09,3.410572007519605e-09,8.844460014198355e-11,1.308840176377645e-19,1.5366962010000913e-18,3.137324110934016e-14,3.136390701961649e-14,1.288776500337914e-11,9.545502479905368e-19,8.84446388403332e-11,1.6401810542042478e-17,5.72466454607604e-17,3.895603177459277e-17,1.4881245172900332e-17,2.4246492029252513e-27,7.008177929263525e-23,3.886626039038581e-27,1.2887764237223551e-11,1.7742734937262194e-23,4.6059668321936584e-18,2.7917660491007845e-33,3.234350385471877e-17,5.6380930154607166e-18,5.4050464154684256e-24,1.8320238852110448e-23,4.6140411187404016e-21,1.0570012231230677e-18,1.6385419365523197e-05,7.219002370908874e-20,9.155967497483726e-35,1.8459708986088867e-25,2.6946176419542598e-27,6.0832103440723106e-27,1.7009033067633785e-21,6.113283235583523e-34,6.223142724223327e-34,4.957891667911104e-32,7.743338297109143e-34,2.686403965330267e-36,1.0379777363650659e-38,7.136002288523396e-22,3.8708090522495974e-31,4.4476234461779225e-27,1.5994207011857471e-27,1.7401457615193244e-32,1.6628556557927966e-29,2.3489224586476516e-29,3.527077610750404e-26,1.0606586282399011e-38,3.4439779374729144e-32,1.0516016572875332e-25,1.9976061229059056e-26,1.464018510897102e-42,6.650478938156149e-33,4.3946962003099185e-31,3.655312020333396e-39,3.0046449173378705e-41,2.0835305316694573e-46,8.507350832448428e-43,1.3044837432338917e-43,1.5337659408252477e-17,7.397089434284081e-52,3.3688802432470917e-50
4.615176442332056e-12,0.2969415102809998,3.76,0.0,0.5272683684145749,0.99998077132923,1.118625380557072e-21,0.0,2.0426739874283168e-17,4.009966934802524e-09,4.009923508068365e-09,1.0398728129484145e-10,1.8125567226280386e-19,2.119729726961305e-18,4.3368689526463994e-14,4.335567260377491e-14,1.5152600772981896e-11,1.551263630143165e-18,1.0398733471337494e-10,2.2879687964718914e-17,7.503676999347148e-17,5.38498915475159e-17,2.0573419523872765e-17,3.8283560946659566e-27,9.688455571668276e-23,5.8570022392905134e-27,1.515259963103647e-11,2.4546605343444338e-23,6.364734888299117e-18,4.878584736122262e-33,4.471002347140625e-17,7.79382916581033e-18,8.78468884060449e-24,2.5327919226219045e-23,6.4889530915030944e-21,1.4611455236245522e-18,1.9228566739071833e-05,9.966881600087376e-20,1.4902731886675633e-34,2.9921453055697914e-25,4.379520626120548e-27,9.887376245081799e-27,2.351272534346062e-21,1.1613224393548485e-33,1.0146032018449909e-33,8.057959252491025e-32,1.2584891751619367e-33,4.382476663298312e-36,1.9721156802773146e-38,9.849688751152954e-22,6.291102568245021e-31,7.228585177032095e-27,2.5994953376668696e-27,3.3058556905893805e-32,2.702635633032584e-29,3.8177523221809536e-29,5.730741732724387e-26,2.333123082821508e-38,5.595918708985431e-32,1.7075214635410434e-25,3.243755189083265e-26,2.778503533879333e-42,1.2724586627230864e-32,7.142685547507531e-31,8.085019011368038e-39,5.708164429647027e-41,3.958324008304018e-46,1.8712146458223165e-42,2.5056338190575096e-43,2.1180896046573916e-17,1.6407562717778866e-51,7.477061121575643e-50
5.994822917457568e-12,0.2969415103485766,3.76,0.0,0.527268367180233,0.9999751172455552,2.456044699372707e-21,0.0,3.4549678228886896e-17,5.208693956321106e-09,5.208620685550232e-09,1.3507250188069865e-10,3.069216669640195e-19,3.5612798082743144e-18,7.317251169470027e-14,7.315016384224118e-14,1.9682272538214846e-11,3.399122480195443e-18,1.3507259175202038e-10,3.9300523937338007e-17,1.1757853277622189e-16,9.085376161941855e-17,3.4719914140997e-17,8.201923189143384e-27,1.634900166381798e-22,1.1516437597611025e-26,1.9682270331917764e-11,4.1483001879561064e-23,1.0730927512282509e-17,1.2189714734914024e-32,7.543595542279402e-17,1.3150007589544509e-17,1.9252531552647375e-23,4.2743893516038314e-23,1.1320981716978388e-20,2.465285812653982e-18,2.4882619298760592e-05,1.6774992374066415e-19,3.275629868991978e-34,6.534424885147016e-25,9.598270482049868e-27,2.1671308505843616e-26,3.967230999312294e-21,3.2816495588903145e-33,2.2374655451273406e-33,1.7659918212335203e-31,2.7580347270489275e-33,9.676002374208777e-36,5.574506880479354e-38,1.656901874325563e-21,1.3787462879558695e-30,1.5842051979370278e-26,5.697039660045284e-27,9.342520822292388e-32,5.923262167764358e-29,8.367456715512063e-29,1.2551903888037343e-25,8.431171247295922e-38,1.2257464902958762e-31,3.735104181609011e-25,7.096284695021231e-26,7.836197269487245e-42,3.6481008497721755e-32,1.5654328502245574e-30,2.9475692490789995e-38,1.6131954576866936e-40,1.1187214666198103e-45,6.760889930430911e-42,7.239548899827118e-43,3.566590554616586e-17,6.034602959450244e-51,2.753568628356266e-49
7.37446939258308e-12,0.2969415104161534,3.76,0.0,0.5272683659458912,0.9999695058807206,4.5802839948787284e-21,0.0,5.241058844880697e-17,6.4074209742099884e-09,6.407310098325086e-09,1.6615753469241292e-10,4.6610139808098865e-19,5.366219606099364e-18,1.1072670507860236e-13,1.1069230368008502e-13,2.421194467884911e-11,6.3262606628184565e-18,1.6615767029742195e-10,6.05259833268398e-17,1.6942478046282152e-16,1.3747817063007166e-16,5.25512950157637e-17,1.5324202383688485e-26,2.4743472782192676e-22,1.9900227188026952e-26,2.4211940917140768e-11,6.287536640986929e-23,1.622658279014439e-17,2.550102473289947e-32,1.1415229313065438e-16,1.98991197829556e-17,3.5838416540172604e-23,6.469658450935914e-23,1.769309285235798e-20,3.730558346957099e-18,3.0493953010636983e-05,2.532208590993471e-19,6.115446225753813e-34,1.2136760494895109e-24,1.786730032168054e-26,4.034493867431094e-26,6.003503178576519e-21,7.490748468926451e-33,4.190882537410574e-33,3.2873945735879793e-31,5.1339267420553506e-33,1.8144906866129266e-35,1.272842363079748e-37,2.4998030208964373e-21,2.5665010018412846e-30,2.948961144554638e-26,1.0604957518181644e-26,2.1327411806749012e-31,1.1026406804917436e-28,1.557682345006073e-28,2.3351016350129207e-25,2.3470329993263076e-37,2.280486961984565e-31,6.939574017441754e-25,1.3185833005966414e-25,1.785207191670929e-41,8.447087787474442e-32,2.914116783981971e-30,8.258122206260418e-38,3.682743385440679e-40,2.554057647694604e-45,1.8817680270942562e-41,1.6889596272599478e-42,5.38636520570152e-17,1.7087684995431874e-50,7.806908963042022e-49
8.754115867708591e-12,0.2969415104837303,3.76,0.0,0.5272683647115497,0.9999639369119905,7.675963392291727e-21,0.0,7.403645378702077e-17,7.60614798847342e-09,7.605991746528702e-09,1.97242381144018e-10,6.591311199847217e-19,7.529896623287299e-18,1.560310353332676e-13,1.5598173518134158e-13,2.8741617283720383e-11,1.058055875681019e-17,1.972425716807878e-10,8.677744292220994e-17,2.3060247281509016e-16,1.9372192602237127e-16,7.406998789307042e-17,2.6088858089257367e-26,3.4872593658143075e-22,3.152769621051165e-26,2.87416113867068e-11,8.874501210513749e-23,2.2849210425614372e-17,4.738232718200179e-32,1.608588960331396e-16,2.804115652510467e-17,5.995028575486484e-23,9.118907013935347e-23,2.5721094123222177e-20,5.256959174868818e-18,3.6062890610339886e-05,3.559526281058951e-19,1.0259929712362263e-33,2.0271314246000032e-24,2.98886562412567e-26,6.749547976726207e-26,8.460113513309777e-21,1.485445356255654e-32,7.053724822673893e-33,5.4991614008356565e-31,8.58778761302156e-33,3.0575220101847154e-35,2.5248832090916167e-37,3.512133183852301e-21,4.2931888196409604e-30,4.9329660719281915e-26,1.7739855818858698e-26,4.229712369626921e-31,1.8445422282772115e-28,2.605829054835824e-28,3.903750605785692e-25,5.495421314167621e-37,3.81271901120152e-31,1.1586190321659459e-24,2.201718398358495e-25,3.533199259055017e-41,1.698839453722561e-31,4.874847054839472e-30,1.9433758006794775e-37,7.303895424720455e-40,5.065731364394557e-45,4.4053381416430187e-41,3.421533458184686e-42,7.57518793881495e-17,4.0678545109827663e-50,1.860814444170748e-48
1e-11,0.29694151061888396,3.76,0.0,0.5272683635968826,0.9999589440407122,1.146081457128876e-20,0.0,9.682314745171164e-17,8.688653535114232e-09,8.688449656902824e-09,2.2531326620810572e-10,8.628081087922198e-19,9.78822720018083e-18,2.0360218401032537e-13,2.0353688298341695e-13,3.28321201602814e-11,1.57687346463313e-17,2.2531351418549938e-10,1.1498643741096173e-16,2.9388937605087804e-16,2.5277723571277615e-16,9.667276158929915e-17,3.9775880987998407e-26,4.55107882833991e-22,4.5246836276062156e-26,3.283211176284084e-11,1.1597140138307531e-22,2.979605356368597e-17,7.700156093349549e-32,2.0990277424110921e-16,3.659067883525995e-17,8.936193413449449e-23,1.1901646481599139e-22,3.448919986943176e-20,6.8597454241043e-18,4.105573376991066e-05,4.634493492062902e-19,1.5333952034114573e-33,3.0185630971236782e-24,4.4552514953911594e-26,1.0061786219337427e-25,1.103974931749689e-20,2.527789209712223e-32,1.057228923492639e-32,8.197090856693859e-31,1.2800680774794001e-32,4.5873854245763344e-35,4.297844329734535e-37,4.570630244862106e-21,6.399378264499261e-30,7.35303083279824e-26,2.644296881821881e-26,7.198355921692722e-31,2.74954540957416e-28,3.884449436979069e-28,5.815706119555001e-25,1.0682540415939817e-36,5.6804559624033235e-31,1.724039573692361e-24,3.2764984506534117e-25,6.001529675424634e-41,2.928356983947464e-31,7.266625732758985e-30,3.793908213654882e-37,1.2430445248565846e-39,8.621944833737614e-45,8.562177700777059e-41,5.936419609457631e-42,9.867067085465703e-17,8.036532403400623e-50,3.68088941465438e-48
1.1513408817959615e-11,0.29694151061888396,3.76,0.0,0.5272683622428669,0.9999529248839717,1.752672151917289e-20,0.0,1.2869097345746065e-16,1.0003602006140908e-08,1.000333174976047e-08,2.5941152057373484e-10,1.1480636361978296e-18,1.291514599321728e-17,2.698891731683939e-13,2.69801050239934e-13,3.780096424150226e-11,2.406122988113669e-17,2.5941184823676884e-10,1.552436253793135e-16,3.810600284804038e-16,3.3506271450606803e-16,1.2817898815578118e-16,6.269420250795185e-26,6.033768353280402e-22,6.65909123590243e-26,3.7800951978873137e-11,1.5400140300600014e-22,3.9465449638009144e-17,1.293446110067928e-31,2.782423400991757e-16,4.850396706614133e-17,1.3638359773532482e-22,1.578057343965039e-22,4.7203702183918046e-20,9.093130214177936e-18,4.7074856345584555e-05,6.126874703590678e-19,2.34776318371332e-33,4.602561572294852e-24,6.799661865408705e-26,1.535791321948833e-25,1.4634446411213353e-20,4.439844097815567e-32,1.6242362293590093e-32,1.2510415629964521e-30,1.9535807990034724e-32,7.056274335149384e-35,7.551444126726151e-37,6.038992586490852e-21,9.76659352108967e-30,1.1222051899796087e-25,4.035695212332823e-26,1.2644654404010652e-30,4.196467277574419e-28,5.928790516777972e-28,8.869908044694018e-25,2.1619049200213378e-36,8.664309077966125e-31,2.6256687755061127e-24,4.990601428791132e-25,1.0517793316631881e-40,5.223529037151332e-31,1.109060233483186e-29,7.714186095047416e-37,2.1835951037029813e-39,1.5147222942420245e-44,1.732463279688749e-40,1.0670900150982409e-41,1.3051141332804626e-16,1.6576129779731353e-49,7.603537416587606e-48
1.427270176821064e-11,0.2969415107540376,3.76,0.0,0.5272683597741848,0.9999420786278851,3.3511744777746457e-20,0.0,1.9872906704071354e-16,1.2401056009357487e-08,1.2400640696312443e-08,3.2157993128496014e-10,1.7763217177134563e-18,1.9680980767002955e-17,4.1474506678788675e-13,4.1460527273958836e-13,4.686031412219194e-11,4.5820483554427333e-17,3.215804318717624e-10,2.4646911642043256e-16,5.6916687083532985e-16,5.148666216768766e-16,1.9706622290439574e-16,1.2746964666609896e-25,9.275006887282657e-22,1.2086046904521253e-25,4.686029210842703e-11,2.3742269436356465e-22,6.055983505156226e-17,2.8749500785394868e-31,4.275851828047858e-16,7.453836662184662e-17,2.5981548459586326e-22,2.4261849929985192e-22,7.667808839224652e-20,1.3973768555308902e-17,5.792105011824852e-05,9.369416120491481e-19,4.4986096369182896e-33,8.757421319613285e-24,1.2953891412309e-25,2.9263201873597087e-25,2.2490425212928222e-20,1.0480756268547944e-31,3.131097033595415e-32,2.383301661943004e-30,3.7214702061988176e-32,1.3632015733759897e-34,1.7837262913133443e-36,9.225441086194489e-21,1.8605369049519133e-29,2.137806669506208e-25,7.688092676833261e-26,2.9854930796858964e-30,7.994864306010078e-28,1.1295834983116749e-27,1.687670342203096e-24,6.317597556211443e-36,1.6487873731225615e-30,4.982783026119482e-24,9.472737317409586e-25,2.472957670365769e-40,1.267064505046232e-30,2.1129114128199e-29,2.2715941895696114e-36,5.155875033788782e-39,3.577274825604226e-44,5.06099261158613e-40,2.6226243664348137e-41,1.997691046029314e-16,5.002467109597886e-49,2.3005816454679283e-47
1.979128766871269e-11,0.2969415110243449,3.76,0.0,0.5272683548368229,0.9999208734860073,9.000438695353518e-20,0.0,3.858191509187742e-16,1.719596397257338e-08,1.7195165423569836e-08,4.459146102406898e-10,3.460887643855094e-18,3.7214732643509536e-17,7.974427510543972e-13,7.971571695440192e-13,6.497902549460558e-11,1.2207764960073588e-16,4.459155614114481e-10,5.042743266645214e-16,1.0591910713143268e-15,9.898259072297892e-16,3.792522367162777e-16,3.8856764090763973e-25,1.7843991525748322e-21,3.0363527234652628e-25,6.497897097973732e-11,4.594421154782917e-22,1.161042507035706e-16,9.854419713541931e-31,8.221447212663305e-16,1.4332164702099577e-16,6.927250189075343e-22,4.669307412864934e-22,1.631720662141205e-19,2.6868330523529408e-17,7.91260672768149e-05,1.7840312740534306e-18,1.2132559160501714e-32,2.331601872638116e-23,3.453950988369688e-25,7.805328534194839e-25,4.3248102570087845e-20,3.872791234786346e-31,8.54110334992639e-32,6.354532847561066e-30,9.921438469536497e-32,3.7336943826067907e-34,6.599639162979262e-36,1.7530017178260218e-20,4.9604251972452185e-29,5.699685036879032e-25,2.0497887408101273e-25,1.103625907145508e-29,2.1318449930291185e-27,3.0124013052765337e-27,4.4886454529767515e-24,3.2646424727293627e-35,4.386487533996255e-30,1.3183708747584512e-23,2.507364739341851e-24,9.063162824526883e-40,4.941967212780836e-30,5.634087859476172e-29,1.1931590581689966e-35,1.906127236861625e-38,1.3232705256939372e-43,2.6133613601865954e-39,1.048513059892404e-40,3.8108775974815064e-16,2.76578014714063e-48,1.2793451989102262e-46
2.4422491842002253e-11,0.2969415112511871,3.76,0.0,0.5272683506933845,0.999903567882752,1.7015641397850866e-19,0.0,5.922400562929308e-16,2.1219856673646485e-08,2.121864069662915e-08,5.502542749439959e-10,5.326696813199148e-18,5.58851193233182e-17,1.2142743480830438e-12,1.213818068031103e-12,8.018428605306348e-11,2.292513966072321e-16,5.502557088158759e-10,8.066732505814605e-16,1.5885661370051288e-15,1.5070605100415757e-15,5.779332044727146e-16,8.12271193507566e-25,2.718484542759176e-21,5.534035264393294e-25,8.0184187467416e-11,7.033576116831213e-22,1.7636557743576668e-16,2.1964742322375988e-30,1.2519060921238386e-15,2.1824307942669761e-16,1.3016740031938583e-21,7.115634013881064e-22,2.6830618128820023e-19,4.0913396276313356e-17,9.643156577372955e-05,2.6945608243229814e-18,2.3014872035931808e-32,4.3781299378493875e-23,6.490443197510616e-25,1.4671620780985667e-24,6.586082345219293e-20,8.976748001443653e-31,1.6347315028391369e-31,1.1940770137246515e-29,1.864186176262961e-31,7.168813034085449e-34,1.531305556927054e-35,2.643165168449238e-20,9.320681430137277e-29,1.070979139509149e-24,3.851641967703084e-25,2.558921465849652e-29,4.0062475085739244e-27,5.6615701645771466e-27,8.417068727271038e-24,9.302076032144355e-35,8.227485778973677e-30,2.4614597454602765e-23,4.682919708926411e-24,2.0869614197132586e-39,1.193960485138504e-29,1.0587755954732203e-28,3.439385007621938e-35,4.41999687716641e-38,3.070187402051438e-43,7.442342841818194e-39,2.5786534328806865e-40,5.764763314905418e-16,8.255344573706768e-48,3.834204775276103e-46
2.9053696015291817e-11,0.29694151147802944,3.76,0.0,0.5272683465499479,0.999886697289112,2.882062626911972e-19,0.0,8.448404180419648e-16,2.5243749334456842e-08,2.524202849543926e-08,6.545920275303526e-10,7.616784446896375e-18,7.800316153613127e-17,1.7184036858224918e-12,1.7177277101021067e-12,9.538956420944189e-11,3.8572406170604053e-16,6.545940361826544e-10,1.196484513829483e-15,2.2268427292500844e-15,2.1325228103753953e-15,8.184964855398492e-16,1.5097824341031204e-24,3.8490416759592865e-21,9.120219673242712e-25,9.53894026520259e-11,1.000692032823666e-21,2.489842855217413e-16,4.277558595309672e-30,1.7716842150995437e-15,3.0885895055748667e-16,2.1914427683728394e-21,1.0077791781228213e-21,4.074332007828805e-19,5.790039927812542e-17,0.00011330205456959298,3.782506772717134e-18,3.9110570611155133e-32,7.36723058656244e-23,1.092745576498729e-24,2.470879013217082e-24,9.321337612561531e-20,1.797228587865994e-30,2.801364393379545e-31,2.0103310599869653e-29,3.138293945407763e-31,1.2321393934953914e-33,3.0689295011229103e-35,3.704068909183051e-20,1.5691452304076704e-28,1.803008446769496e-24,6.484391123051435e-25,5.124844306593711e-29,6.745379880918262e-27,9.533391504932864e-27,1.4141443381887305e-23,2.208434937877213e-34,1.3826261915908916e-29,4.117595239086685e-23,7.836241351627203e-24,4.1511059769192494e-39,2.487071767123348e-29,1.7826690052787179e-28,8.259827899627712e-35,8.852795112478761e-38,6.153441231348322e-43,1.7659569429368096e-38,5.459061503484264e-40,8.104732031489842e-16,2.0485102842544984e-47,9.552996140925852e-46
