Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63)
5.766290913581759e-16,0.21723896133906292,3.76,0.0,0.7108211622676701,0.999999999525202,6.455860662192818e-35,0.0,7.204753937907946e-27,4.036779686377741e-15,4.036779681595484e-15,2.647709079714399e-16,3.2231373376086426e-29,3.9048150117632295e-28,4.767241545186974e-24,4.766632514736992e-24,1.8899589979952332e-18,1.356043586643477e-32,2.647709080578188e-16,1.659758721910273e-30,4.248266564386099e-25,8.035414362044873e-26,7.207466411696059e-27,4.131531433893261e-41,2.4030689903727478e-34,2.7453312153046966e-39,1.889958997990484e-18,1.7796450167247538e-35,5.391059400636228e-28,1.8718810980946116e-48,1.5186045035317704e-26,5.628797278811122e-28,5.315986374439546e-38,1.1579377267531248e-35,1.8679234479142993e-32,1.7335188650589283e-29,4.747978009337796e-10,3.527403631958755e-31,6.007196589795549e-52,5.403296493114016e-40,3.656407991869272e-42,1.1940508236658312e-41,1.0838751114926774e-32,9.720947514054101e-52,1.159871978181565e-50,1.0891784193563545e-48,1.3521969794310478e-50
7.688388971030821e-16,0.21723896133906292,3.76,0.0,0.7108211622676687,0.9999999993669364,1.3617283218652573e-34,0.0,1.2290465576873401e-26,5.382373675619751e-15,5.3823736674617825e-15,3.5302792711075495e-16,5.498305301601011e-29,6.661154555924298e-28,8.132201913792177e-24,8.131315875650862e-24,2.5199456866912018e-18,2.8602892590924984e-32,3.5302792725826005e-16,2.83682401692569e-30,5.722950449772116e-25,1.3707474230450739e-25,1.2295092219864388e-26,7.051032666722035e-41,4.099354987061948e-34,4.683493665214492e-39,2.5199456866830975e-18,3.035867116904174e-35,9.196514385877065e-28,3.948516709940324e-48,2.590561130627462e-26,9.60206782784686e-28,1.1212957227798725e-37,1.975306585479884e-35,3.186492048736543e-32,2.9571798191059586e-29,6.330634172511119e-10,6.017333202559979e-31,1.2670999188436043e-51,1.0395406180001441e-39,7.967123012913088e-42,2.601774701438722e-41,1.8489637922436263e-32,2.5303578671799747e-51,2.446508390587793e-50,2.2973932190989246e-48,2.8521756558991834e-50
1.1532585085928942e-15,0.21723896133906304,3.76,0.0,0.7108211622676658,0.9999999990504054,3.7193033954133747e-34,0.0,2.544585468177463e-26,8.073561654103763e-15,8.073561637213724e-15,5.295419653203485e-16,1.1383583338009266e-28,1.3791070935499094e-27,1.683638219875552e-23,1.6834859879944375e-23,3.779919064083146e-18,7.812338734133999e-32,5.295419656260513e-16,5.8921895294523514e-30,8.737457926891779e-25,2.837958965817097e-25,2.5455431766379824e-26,1.4610257989387028e-40,8.487200027881382e-34,9.697656609515358e-39,3.779919064066358e-18,6.285384178415471e-35,1.904021677510165e-27,1.0785499518076534e-47,5.36342879309764e-26,1.9879865592189756e-27,3.062607037768325e-37,4.089624713989863e-35,6.597345033235547e-32,6.12246636482137e-29,9.495941976775667e-10,1.2458114075240779e-30,3.4608911780079125e-51,2.603850649892826e-39,2.312610764857978e-41,7.552151747320918e-41,3.828045427070789e-32,9.286059301748877e-51,6.682186489276124e-50,6.274894766487665e-48,7.790178000444981e-50
1.5376781200827065e-15,0.21723896133906315,3.76,0.0,0.7108211622676629,0.9999999987338751,7.782028180840612e-34,0.0,4.3276741936903214e-26,1.0764749632587765e-14,1.076474960386222e-14,7.060560034217704e-16,1.9360557963830682e-28,2.3454992167738053e-27,2.863397785098883e-23,2.8631690350995976e-23,5.0398924414751e-18,1.6346027867317008e-31,7.060560039419924e-16,1.0051664867276072e-29,1.1854031102751231e-24,4.826625401237603e-25,4.32930271482125e-26,2.4868560009225286e-40,1.4434513656067937e-33,1.6494999995375973e-38,5.0398924414465345e-18,1.0689803090880916e-34,3.238242239399984e-27,2.2568585761504053e-47,9.121788579284609e-26,3.3810448128291425e-27,6.407999157163643e-37,6.955385564786149e-35,1.122054605001486e-31,1.0412712822065155e-28,1.2661242695516765e-09,2.118797128113274e-30,7.241433354847037e-51,5.1941491799545786e-39,5.057419792337404e-41,1.6515707005998953e-40,6.510503369475842e-32,2.4079451195078544e-50,1.3981393596525973e-49,1.3129180464167125e-47,1.6299660267376456e-49
2.3065173430623308e-15,0.21723896133906334,3.76,0.0,0.7108211622676571,0.999999998100817,2.4573253154136056e-33,0.0,9.429122477317546e-26,1.614712558955572e-14,1.6147125526968614e-14,1.0590840792694167e-15,4.218303860016674e-28,5.110359998606877e-27,6.23868638610033e-23,6.238262272005221e-23,7.55983919625908e-18,5.161572409272839e-31,1.0590840804036174e-15,2.2060540542676927e-29,1.8422325600745674e-24,1.051623385099645e-24,9.432669174904026e-26,5.42886618017837e-40,3.144990619987052e-33,3.594866445753279e-38,7.559839196196765e-18,2.329095425136771e-34,7.05546893338773e-27,7.128045155810057e-47,1.9874519804767529e-25,7.366608158267631e-27,2.0234488762888767e-36,1.51543911168961e-34,2.4448272988609617e-31,2.2687180853684787e-28,1.8991820866713744e-09,4.6164170035406684e-30,2.286696041685297e-50,1.5269972862285843e-38,1.6823377432853098e-40,5.4939076827408354e-40,1.4185061245299565e-31,1.1900723651132883e-49,4.414912109757193e-49,4.1457910694354223e-47,5.146931014129481e-49
3.0753565660419553e-15,0.21723896133906356,3.76,0.0,0.7108211622676514,0.9999999974677619,5.5892779504714716e-33,0.0,1.6554369985189094e-25,2.1529501546523614e-14,2.1529501436641705e-14,1.4121121546488421e-15,7.405977016042088e-28,8.97206441756431e-27,1.095296529599153e-22,1.0952290019636185e-22,1.0079785951043183e-17,1.1740187132170489e-30,1.4121121566408102e-15,3.8998706873457257e-29,2.5432413444072205e-24,1.8462969009444624e-24,1.6560594251732081e-25,9.5486794585409e-40,5.5215522456451475e-33,6.31293420588543e-38,1.0079785950933651e-17,4.0891163691553075e-34,1.2387027549542127e-26,1.6216094980211564e-46,3.4892971141799926e-25,1.2933285868964e-26,4.602409231302874e-36,2.660604991267703e-34,4.2924596890177065e-31,3.9831057786872124e-28,2.5322368368323118e-09,8.104857792192092e-30,5.201320212831129e-50,3.334803032537825e-38,3.913775886904954e-40,1.2780979105483495e-39,2.4904196074908396e-31,3.5477845774928695e-49,1.004191677132855e-48,9.42975503340654e-47,1.1706884866310115e-48
4.613035012001204e-15,0.217238961339064,3.76,0.0,0.7108211622676399,0.9999999962016609,1.8661451686716406e-32,0.0,3.6904238240066134e-25,3.229425346045923e-14,3.229425321550237e-14,2.118168303996564e-15,1.6510215918230175e-27,2.0001146773861414e-26,2.4416999727150846e-22,2.441565394922824e-22,1.5119679460611994e-17,3.919806223111451e-30,2.118168308438802e-15,8.824138788395138e-29,4.078407558655826e-24,4.1159014322859535e-24,3.6918101474600133e-25,2.137032460088976e-39,1.2309084158404841e-32,1.4080726009715487e-37,1.5119679460367213e-17,9.115800060296558e-34,2.7614064859620146e-26,5.416685945430711e-46,7.7785989199552595e-25,2.883183644839286e-26,1.5366494779690564e-35,5.931234913426629e-34,9.569872590963513e-31,8.879433678314054e-28,3.7983370939673985e-09,1.8067862482570184e-29,1.736724250386154e-49,1.0568006982987774e-37,1.3326365706737853e-39,4.3519099996506376e-39,5.5518275149690705e-31,1.8551229990907812e-48,3.3528161647016795e-48,3.1484006894253657e-46,3.908687384643094e-48
7.688391903919702e-15,0.21723896133906487,3.76,0.0,0.7108211622676169,0.999999993669496,8.775084233630607e-32,0.0,1.0200771755458932e-24,5.382375728832974e-14,5.3823756611240274e-14,3.5302805970460896e-15,4.5637715447413356e-27,5.528526750538469e-26,6.7491087003110525e-22,6.748772726889234e-22,2.5199466479753596e-17,1.843190229781839e-29,3.5302806093285584e-15,2.515065860677109e-28,7.681470603322328e-24,1.1376833622995275e-23,1.0204596507042028e-24,5.955567694597346e-39,3.4023935082865704e-32,3.8963853109832366e-37,2.5199466479073428e-17,2.5197368646793436e-33,7.632843981118713e-26,2.549597380439663e-45,2.150095874603302e-24,7.969457421944156e-26,7.225707526386952e-35,1.6394730299976832e-33,2.6456939988616245e-30,2.4543794992460245e-27,6.3305006265683326e-09,4.9941191205033686e-29,8.167595761607817e-49,4.729083711912868e-37,6.338254649667258e-39,2.069845245380378e-38,1.534590245295517e-30,1.5621336523915382e-47,1.576604210015971e-47,1.4804562608324747e-45,1.8379619782300054e-47
1.3839105687756697e-14,0.21723896133906656,3.76,0.0,0.7108211622675711,0.999999988605314,5.24752485531661e-31,0.0,3.298561679448645e-24,9.688276494406791e-14,9.688276275460831e-14,6.354505160555711e-15,1.4758596520780169e-26,1.787706931808308e-25,2.182406952270981e-21,2.1823061444886464e-21,4.5359040518065195e-17,1.1022312695459243e-28,6.3545052002805506e-15,8.639010437591499e-28,1.7019094865614117e-23,3.678851670308697e-23,3.2997936607611944e-24,1.9583427386474597e-38,1.1002217967793207e-31,1.2628023014024393e-36,4.535904051584208e-17,8.148059073030026e-33,2.4681777842284603e-25,1.5278087953910624e-44,6.952623442052092e-24,2.5770309910194197e-25,4.320986959732241e-34,5.301523617020003e-33,8.558332055501342e-30,7.936565362658344e-27,1.1394679729344136e-08,1.614882263878101e-28,4.8855462182714235e-48,2.726991286142084e-36,3.808297283048319e-38,1.2436525508994016e-37,4.962303921656117e-30,1.7891582808169472e-46,9.428445019670798e-47,8.85315751562967e-45,1.099104891080431e-46
2.614053325543069e-14,0.21723896133906997,3.76,0.0,0.7108211622674793,0.9999999784775421,3.607267327049395e-30,0.0,1.1761326008410658e-23,1.8300078025553284e-13,1.8300077244883794e-13,1.200295419721703e-14,5.2630380099983e-26,6.374095511488908e-25,7.781531332216925e-21,7.781188327688826e-21,8.567818859490154e-17,7.5769644781851665e-28,1.2002954338875565e-14,3.4449930498568606e-27,4.42206064221318e-23,1.3117241828006675e-22,1.1765684132167182e-23,7.221652968024599e-38,3.92301740214198e-31,4.523136442420124e-36,8.567818858680418e-17,2.905365410477529e-32,8.800453160214543e-25,1.0546079401127164e-43,2.4790140023108986e-23,9.188612166903965e-25,2.9703354457924824e-33,1.8903496534392216e-32,3.053793997227739e-29,2.829846436291552e-26,2.1522446100059045e-08,5.757754247855107e-28,3.360219496792666e-47,1.8332731232596207e-35,2.6220289827789857e-37,8.562602237322367e-37,1.7693498736834567e-29,2.4155284687862447e-45,6.48174808559007e-46,6.08584378865717e-44,7.555474850661337e-46
5.074338839077867e-14,0.2172389613390768,3.76,0.0,0.7108211622672956,0.999999958224365,2.671282410181417e-29,0.0,4.4310471132183837e-23,3.5523681087841716e-13,3.5523678146710075e-13,2.3299851909121454e-14,1.9833824102941914e-25,2.401318220247916e-24,2.931647782222191e-20,2.9315218933763257e-20,1.6631648475022361e-16,5.6109205577532236e-27,2.32998524428458e-14,1.5735143110179247e-26,1.3272942536978652e-22,4.941851982414864e-22,4.432662858804723e-23,2.909125871523484e-37,1.4780426705515938e-30,1.7195602362123935e-35,1.6631648471842737e-16,1.094663744672242e-31,3.315499235979288e-24,7.874322542531132e-43,9.339556112913227e-23,3.4617619018649024e-24,2.199603506490844e-32,7.122161037378715e-32,1.1522025895684098e-28,1.066129903841665e-25,4.177561171958691e-08,2.169023452004459e-27,2.4909756559283706e-46,1.3408928751149835e-34,1.942570250144389e-36,6.343736506489721e-36,6.665936196676693e-29,3.54792310341506e-44,4.8005390952545094e-45,4.5067123682208284e-43,5.595009564481303e-45
7.534624352612666e-14,0.21723896133908369,3.76,0.0,0.710821162267112,0.9999999379743439,8.298889626653815e-29,0.0,9.76913607532341e-23,5.274728415012404e-13,5.274727766584192e-13,3.459674913915974e-14,4.37377110984908e-25,5.293997620077735e-24,6.463370181593364e-20,6.463095122636808e-20,2.4695478090878514e-16,1.7431410791871822e-26,3.459675031588078e-14,3.9752118480865555e-26,2.66712928027104e-22,1.089524832682351e-21,9.772650268267215e-23,6.775723076894726e-37,3.2587469184127414e-30,3.8195375397054983e-35,2.469547808363159e-16,2.413545082883412e-31,7.309599360689673e-24,2.4599230258510238e-42,2.059082157877724e-22,7.632110468515587e-24,6.833494453671789e-32,1.5702827978657465e-31,2.543373102387591e-28,2.3504854380387435e-25,6.202562150773886e-08,4.781691962681204e-27,7.745109621759429e-46,4.149946072257889e-34,6.03550338549198e-36,1.970978930836794e-35,1.4696324734095843e-28,1.4723300879150996e-43,1.4915392159416072e-44,1.4000978076831691e-42,1.738198585407707e-44
1.2455195379682262e-13,0.21723896133909734,3.76,0.0,0.7108211622667447,0.9999998974837667,3.7491612233750113e-28,0.0,2.6695026246083986e-22,8.719449027467047e-13,8.719447255601335e-13,5.719054215382611e-14,1.1957893672711337e-24,1.4465134102953303e-23,1.7661505920897055e-19,1.7660759401948237e-19,4.0823137324347604e-16,7.874844939659952e-26,5.719054536933009e-14,1.3974051370235019e-25,6.711060758238899e-22,2.977185848316896e-21,2.670433371029715e-22,2.0917906253065583e-36,8.905453259146401e-30,1.0611941401718408e-34,4.0823137303088872e-16,6.596075200483609e-31,1.99735923084208e-23,1.1275027148133129e-41,5.626555119427132e-22,2.0855162673715762e-23,3.0871119978121466e-31,4.291298429930444e-31,6.969110058907268e-28,6.422830599230512e-25,1.0251617609472027e-07,1.3064199350819042e-26,3.5061209536707445e-45,1.8678338775185774e-33,2.726752943316153e-35,8.904601514705879e-35,4.0158545421857783e-28,1.1056932021791165e-42,6.739974943769334e-44,6.32511106606236e-42,7.852523247302765e-44
1.737576640675186e-13,0.21723896133911103,3.76,0.0,0.7108211622663775,0.9999998570058068,9.888783118018868e-28,0.0,5.195404666442645e-22,1.2164169639919259e-12,1.2164166191539596e-12,7.978433324147764e-14,2.3283345581095827e-24,2.815007796614436e-23,3.4372560695355817e-19,3.437111150177839e-19,5.695079656097354e-16,2.0770507253675633e-25,7.978433949947889e-14,3.2640588315926707e-25,1.2574025804423505e-21,5.794155368452283e-21,5.1971644079908095e-22,4.5246793411638804e-36,1.7332974811567905e-29,2.095873880971129e-34,5.695079651705227e-16,1.2838815455508986e-30,3.887181259202185e-23,3.0073282535936484e-41,1.0950320959518626e-21,4.0588021456990733e-23,8.142495536166602e-31,8.352388632820267e-31,1.3596776843837638e-27,1.250002090288044e-24,1.4299411331754866e-07,2.5421794666872242e-26,9.263384642492505e-45,4.919164209704061e-33,7.192124517996562e-35,2.3486919791125786e-34,7.815603943249447e-28,3.825899798970829e-42,1.7781092850812074e-43,1.668297459685466e-41,2.071164595340592e-43
2.2296337433821456e-13,0.21723896133912476,3.76,0.0,0.7108211622660102,0.9999998165404608,2.0442427109638074e-27,0.0,8.554645909958436e-22,1.5608890252369035e-12,1.5608884574398997e-12,1.0237812240240031e-13,3.835522002462559e-24,4.634801943545341e-23,5.659653240091935e-19,5.65941487587534e-19,7.307845580192949e-16,4.293715322484987e-25,1.0237813270660596e-13,6.248177017130412e-25,2.025605118941256e-21,9.540432869706638e-21,8.557460525374545e-22,8.232220849380934e-36,2.854191434362726e-29,3.500079547055739e-34,7.307845572552178e-16,2.1142515584610823e-30,6.400402676683653e-23,6.282509032585292e-41,1.8030379623782174e-21,6.683068784217038e-23,1.6832310049330512e-30,1.3753887242430911e-30,2.2441833243793137e-27,2.0582056293012235e-24,1.8345943694923242e-07,4.185283816792034e-26,1.9181250577701876e-44,1.0160209527185741e-32,1.4867777758252365e-34,4.855289021405386e-34,1.2868883110348481e-27,9.695466581214876e-42,3.676527288688925e-43,3.448735292037174e-41,4.2815501631281784e-43
2.7216908460891053e-13,0.2172389613391384,3.76,0.0,0.710821162265643,0.9999997760877243,3.663671856341636e-27,0.0,1.2747253139335428e-21,1.9053610864816378e-12,1.9053602404179624e-12,1.2497190963688805e-13,5.717874923968122e-24,6.905812592698756e-23,8.43334181175817e-19,8.432986767815271e-19,8.9206115048421e-16,7.695094001214916e-25,1.2497192499099787e-13,1.0607365531866066e-24,2.975716417192073e-21,1.4216017686513037e-20,1.2751324062012252e-21,1.3507696915608543e-35,4.2532890862766644e-29,5.288286110770955e-34,8.92061149284974e-16,3.150794571635709e-30,9.5369994102197e-23,1.1375966359732064e-40,2.6866730814888206e-21,9.958316198618304e-23,3.016646723220194e-30,2.0496137115911755e-30,3.352015900487292e-27,3.0668936436502544e-24,2.2391215086746162e-07,6.235564497579473e-26,3.4433361919546054e-44,1.8198496984478424e-32,2.664576367235947e-34,8.701564756355967e-34,1.9175694371961967e-27,2.0546268601655507e-41,6.590402650444562e-43,6.180744207963466e-41,7.673296796129352e-43
3.7058050515030246e-13,0.21723896133916576,3.76,0.0,0.7108211622649085,0.999999695220066,9.048462209153534e-27,0.0,2.3632664455915715e-21,2.5943052089703764e-12,2.594303640450506e-12,1.7015947832764618e-13,1.0610011967759291e-23,1.2801175420545838e-22,1.5634591964756434e-18,1.5633933644182572e-18,1.2146143356246978e-15,1.9004888809753054e-24,1.7015950679263558e-13,2.4403801520931544e-24,5.421675338202408e-21,2.635510661351937e-20,2.3639761871999307e-21,3.002766655181478e-35,7.886324393805227e-29,1.007024339426139e-33,1.2146143331796698e-15,5.842684419774392e-30,1.7680229657938562e-22,2.8667375590054614e-40,4.9808309315992406e-21,1.846175327890816e-22,7.450337614939825e-30,3.800415857213278e-30,6.243532122389382e-27,5.685722933848707e-24,3.047797639030931e-07,1.1557031913933598e-25,8.532554408810145e-44,4.49139820945155e-32,6.58083419784406e-34,2.1490694367795567e-33,3.5549921533037104e-27,6.628723948658142e-41,1.6283634981349037e-42,1.5264852928277492e-40,1.895107951658823e-42
4.689919256916943e-13,0.21723896133919315,3.76,0.0,0.7108211622641741,0.9999996144028014,1.8124775474684053e-26,0.0,3.7851852557739156e-21,3.283249331458142e-12,3.283246819251689e-12,2.1534703931610365e-13,1.7008930381442592e-23,2.0500430162793178e-22,2.5041003949935637e-18,2.5039948740850857e-18,1.5371675211276569e-15,3.806769392191577e-24,2.1534708490668369e-13,4.671451258529696e-24,8.595301074047048e-21,4.2211416415998796e-20,3.7862496184064116e-21,5.699739091426236e-35,1.2632898567856902e-28,1.6557564179988485e-33,1.5371675168546102e-15,9.360167203299574e-30,2.831667912817188e-22,5.853657388170601e-40,7.977505331219284e-21,2.9569113225847127e-22,1.4923382930158507e-29,6.087919570944175e-30,1.0046921125602763e-26,9.106489606313165e-24,3.8559698343663815e-07,1.850523458093926e-25,1.7146887786426012e-43,8.99266241660521e-32,1.3181741937931692e-33,4.304697217019279e-33,5.693830350580002e-27,1.6307698826134146e-40,3.263073116219438e-42,3.0576255468917644e-40,3.7959958603052964e-42
5.674033462330862e-13,0.2172389613392205,3.76,0.0,0.7108211622634397,0.9999995336358973,3.192574401000758e-26,0.0,5.540504257690061e-21,3.972193453944934e-12,3.9721897768216215e-12,2.605345926047344e-13,2.4919033116970557e-23,3.0002875932071625e-22,3.665257502407833e-18,3.665102883062328e-18,1.85972070709461e-15,6.705301440914793e-24,2.6053465933555273e-13,7.970885376787184e-24,1.2496616486831653e-20,6.178494101035191e-20,5.5419546262368164e-21,9.796506821906448e-35,1.8493532761466855e-28,2.4872149160998824e-33,1.859720700309795e-15,1.3703891380910014e-29,4.1446144799118337e-22,1.0507948069645408e-39,1.1676695939435954e-20,4.328039583556009e-22,2.6286279122782417e-29,8.912413519371321e-30,1.4775534259438288e-26,1.332919327727842e-23,4.663638420913003e-07,2.7078755666848385e-25,3.030110233123085e-43,1.5835270409841634e-31,2.321853817563699e-33,7.582370206017478e-33,8.334085925193268e-27,3.4086930373246943e-40,5.750064034188837e-42,5.385753550227e-40,6.686333139567875e-42
7.642261873158701e-13,0.21723896133927525,3.76,0.0,0.7108211622619708,0.9999993722530457,7.772202518733519e-26,0.0,1.0051430410105703e-20,5.350081698915599e-12,5.350075028268172e-12,3.5090967609212966e-13,4.5289908780831584e-23,5.441461559103624e-22,6.6491183617449555e-18,6.648837128459227e-18,2.5048270808155132e-15,1.6323248146744842e-23,3.509097971471205e-13,1.8618882741709933e-23,2.2482405247922937e-20,1.1208361065609027e-19,1.0053666843635427e-20,2.402804224027691e-34,3.355900887822834e-28,4.745741328875991e-33,2.5048270665608996e-15,2.487258694915936e-29,7.518333477658335e-22,2.664864937976109e-39,2.1182624407984322e-20,7.851472807284705e-22,6.399080908252791e-29,1.6173495247535078e-29,2.706028579844305e-26,2.4180410068052684e-23,6.277466035271451e-07,4.909625040114748e-25,7.428983086808846e-43,3.8535202553886653e-31,5.6522773519324125e-33,1.845840874585197e-32,1.5118856549850185e-26,1.1202637048503341e-39,1.4010843810990047e-41,1.3110997418723539e-39,1.627711732076493e-41
9.61049028398654e-13,0.21723896133933002,3.76,0.0,0.7108211622605018,0.9999992110712582,1.5444047372079977e-25,0.0,1.58962192450467e-20,6.727969943882373e-12,6.727959394791016e-12,4.412847288089631e-13,7.175670606226843e-23,8.603097123891383e-22,1.0515039633618312e-17,1.0514593584896562e-17,3.1499334575737163e-15,3.2434637560244867e-23,4.4128492024597903e-13,3.60644925847614e-23,3.537921863772144e-20,1.772510681638608e-19,1.5899127732372828e-20,4.956971671847621e-34,5.308678906363144e-28,7.877017390276614e-33,3.149933431932982e-15,3.935379348703922e-29,1.1889022730538255e-21,5.503769536758197e-39,3.3498613645216335e-20,1.241647482150799e-21,1.2715114461110972e-28,2.5585896752788185e-29,4.3200961631453914e-26,3.8239370276003574e-23,7.889283004629466e-07,7.759856716719917e-25,1.48633819676595e-42,7.655382302111816e-31,1.1231197505829154e-32,3.667731462802127e-32,2.390931867493592e-26,2.7932103612215695e-39,2.786501458438365e-41,2.6051885488312017e-39,3.234306294904634e-41
1e-12,0.21723896133943948,3.76,0.0,0.7108211622602111,0.9999991791974132,1.7397788005667076e-25,0.0,1.721101441287461e-20,7.000652146843078e-12,7.000640725322382e-12,4.591698247405885e-13,7.771993779631161e-23,9.314131036344849e-22,1.1384651717577003e-17,1.138416849173909e-17,3.2775991294383993e-15,3.653750656986413e-23,4.59170032009426e-13,4.0467431639971375e-23,3.827654305067789e-20,1.9191003102083269e-19,1.7214028646887504e-20,5.642112139669726e-34,5.748058035803697e-28,8.608275237441882e-33,3.2775991010124135e-15,4.2612673286274345e-29,1.2872134758095728e-21,6.249279723903302e-39,3.626901089518932e-20,1.344334092709025e-21,1.4323533709596891e-28,2.770378941331739e-29,4.6861091128291086e-26,4.1401836895427593e-23,8.208021275461802e-07,8.400685015173183e-25,1.6767535172498825e-42,8.62348100564099e-31,1.265190546080804e-32,4.131688250556244e-32,2.588667751850203e-26,3.2805870010065956e-39,3.139576474306019e-41,2.9347372166906308e-39,3.643436898926106e-41
1.3546947105642217e-12,0.21723896133943948,3.76,0.0,0.710821162257564,0.9999988893098781,4.324120771276357e-25,0.0,3.158807684699333e-20,9.483746433804242e-12,9.483725473068986e-12,6.220347420067155e-13,1.4311309343557095e-22,1.7085603528834802e-21,2.089305491895109e-17,2.0892163147295913e-17,4.440146223322553e-15,9.080616081214776e-23,6.220351223793909e-13,9.801586143906542e-23,6.99066218041872e-20,3.5219215873326515e-19,3.1591354613765844e-20,1.555939746872649e-33,1.0554528007543986e-27,1.7132507069626443e-32,4.440146160040085e-15,7.827367120105001e-29,2.3620688192670142e-21,1.6630090709395707e-38,6.656076374291697e-20,2.4671184514305814e-21,3.559811245601973e-28,5.087353162311743e-29,8.745838905840465e-26,7.598050892410549e-23,1.1106894998222576e-06,1.5401433753786261e-24,4.2205464506189635e-42,2.1427310991332262e-30,3.14436116406114e-32,1.0268459488321486e-31,4.75073755492933e-26,1.1140763402566327e-38,7.815901913942141e-41,7.293692299393532e-39,9.055030090484603e-41
1.7483403927297895e-12,0.21723896133954898,3.76,0.0,0.7108211622546261,0.9999985683497569,9.295188734180673e-25,0.0,5.2617463790374e-20,1.2239522923710545e-11,1.2239488011662345e-11,8.02784632349713e-13,2.3925866533131447e-22,2.8443501178402046e-21,3.479928634203159e-17,3.4797791572424526e-17,5.73035901059545e-15,1.951850798320475e-22,8.027852658836035e-13,2.0718764790808656e-22,1.1608023401559087e-19,5.866078360750979e-19,5.2618753706175237e-20,3.7533985420822e-33,1.759011109197046e-27,3.1004656645839055e-32,5.730358884631107e-15,1.3050347298221154e-28,3.933836076110599e-21,3.825656409272207e-38,1.1086312485928585e-19,4.109216725615346e-21,7.651713231529337e-28,8.479310093344818e-29,1.4836507031811607e-25,1.2655258518002083e-22,1.4316494404154582e-06,2.5623933955435616e-24,9.193540135663683e-42,4.6051203680513275e-30,6.758708939354901e-32,2.2071810429346857e-31,7.912837306101541e-26,3.0772855165371775e-38,1.6829982429302849e-40,1.5677639136270522e-38,1.946361867793175e-40
2.5356317570609248e-12,0.21723896133976792,3.76,0.0,0.7108211622487505,0.9999979288253241,2.835902756189701e-24,0.0,1.1069437127966335e-19,1.7751075903476463e-11,1.7751002469822435e-11,1.1642840450758006e-12,5.069963086632106e-22,5.9768294369339164e-21,7.319632959608891e-17,7.319314508281362e-17,8.310784674724815e-15,5.954131616563732e-22,1.1642853775931626e-12,6.206246655964512e-22,2.4337171648116774e-19,1.2338614459656249e-18,1.1067954199706182e-19,1.435241196665892e-32,3.7043318262507226e-27,7.560212592079646e-32,8.310784323264916e-15,2.7505260691066104e-28,8.272673061067486e-21,1.3284151669790308e-37,2.3318839481804955e-19,8.643294627561786e-21,2.3341640107325934e-27,1.7859915655911648e-28,3.233762868174483e-25,2.6618945461906865e-22,2.0711735114120056e-06,5.377721374575501e-24,2.882586754786497e-41,1.404594719617461e-29,2.061747740809543e-31,6.733061333409739e-31,1.6643965591497134e-25,1.3775338427844043e-37,5.153153555264812e-40,4.782517107962749e-38,5.937456979277747e-40
