Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18),S(1652)
2.1122413270873803e-05,0.9603630178115449,3.76,0.0,0.21203230288066588,0.6674446849400597,0.143808700427272,0.0,0.0005544977316935637,0.5834700601569945,0.0018254292304804248,0.05938821867500135,2.743946436526567e-11,1.144434195338825e-11,0.002569787754953881,0.0001185019401115792,0.16140260565244496,0.16617369566598403,0.0001945442360244231,3.0401728265370896e-05,0.0010061911826352435,5.630291336611323e-06,0.11757546853780737,0.0007834920438155372,0.0018434543600868202,3.629974447746963e-05,0.12869438255094928,0.042637757521235595,9.542610848754443e-07,1.1876518971315617e-09,0.010561631194505625,3.4167629765620394e-06,0.05403856234486273,6.106055319135771e-06,6.93945506187878e-06,0.025364947178418678,0.0017109050056136645,2.803539194021038e-07,4.106499248378835e-09,2.5680459706139778e-05,5.3791268432790355e-06,8.604768004037903e-05,0.008349274624411337,7.291145329836643e-10,8.816826572387192e-08,9.96833051804709e-07,3.197391394919139e-07,1.8494851791334386e-09,0.0008718359960695417,6.800072246381164e-10,2.6717992549342607e-05,0.00010281561769892787,3.444198287277916e-05,5.995880254167437e-06,0.0003452748927427751,4.768149833681763e-06,2.490674680123396e-07,1.0314341492734586e-09,0.0001067602990588882,5.218178217341361e-10,3.459762990126823e-09,1.0085964823043273e-15,6.809836869042377e-05,0.0030945357883006555,7.259765465372597e-09,1.3220110163749095e-07,5.56450453493116e-06,6.810621809066946e-14,3.6872771523710495e-06,4.953737963201699e-10,1.5671167924148564e-12,2.770085132527832e-07,4.484734886015031e-06,4.0017307315748e-09,4.682520528729796e-07,2.4859658527581822e-08,1.064994035063135e-11,0.01578930822547622,1.6237036309094848e-07,0.01930323978376586,1.2268898944491674e-05,1.0918145673281867e-08,8.248069850965445e-11,1.1038310905489564e-06,1.147061522629313e-05,2.368119678896533e-11
2.1202430469210612e-05,0.9605323711020324,3.76,0.0,0.2108197399667475,0.6666204281092388,0.14420649296846974,0.0,0.000555973407459294,0.5848393467391387,0.001818372977604452,0.05919347300027862,2.7295324256162576e-11,1.1384042565894637e-11,0.002574412758914593,0.0001179622731910308,0.1616020360098468,0.16645275491905803,0.00019445034161410873,3.031841228628381e-05,0.001006743097033153,5.603911007188872e-06,0.11793908093811581,0.0007823590433079807,0.0018331660531898204,3.6214267597043085e-05,0.1290311389685135,0.04263292310691705,9.498080551669232e-07,1.1831835369446848e-09,0.010562832929053818,3.403290832504365e-06,0.054364978347902916,6.068595089861831e-06,6.9480849199696e-06,0.025370478604682962,0.0017087921182654604,2.8070175303629655e-07,4.102183249650712e-09,2.569096074834883e-05,5.38876121806368e-06,8.626333059442312e-05,0.008392476110878072,7.299107205346736e-10,8.865861958482237e-08,1.003625360207877e-06,3.21878318307906e-07,1.859723827711812e-09,0.0008755649136724861,6.806079454083426e-10,2.68680189277905e-05,0.00010283845664138774,3.4631089233384e-05,6.021727976917755e-06,0.00034564520961713626,4.794349496784966e-06,2.4952880905073103e-07,1.034419335983454e-09,0.0001074849905280775,5.203429716208124e-10,3.466974920413457e-09,1.00825357593637e-15,6.820467694850731e-05,0.0031201874367423415,7.260838751868871e-09,1.332989301449092e-07,5.606538189558207e-06,6.830332628204074e-14,3.7228594621010393e-06,4.954998923861426e-10,1.5800073570220807e-12,2.795122138612878e-07,4.538251434941381e-06,4.02145690025713e-09,4.6489588509278694e-07,2.4866486016288704e-08,1.0693860356277838e-11,0.015795796363996053,1.6143777918845203e-07,0.019285955289420183,1.2434006678747475e-05,1.0943938215384587e-08,8.292475572058103e-11,1.1045138065763728e-06,1.1490439698201733e-05,2.382144201539602e-11
2.128244766754742e-05,0.9607010875769473,3.76,0.0,0.20961361400124187,0.6657983667676537,0.14460332524026023,0.0,0.0005574550332364022,0.5862041112201285,0.0018113364170936912,0.05899929059407751,2.715189616029251e-11,1.1324041468795962e-11,0.0025790469641399846,0.00011742498499538154,0.16179959946998373,0.16673044573791068,0.00019435891416156985,3.0235605923817645e-05,0.0010073028518708073,5.577660890279493e-06,0.11830190806734119,0.0007812257559216115,0.0018229233502141385,3.612871103701644e-05,0.12936604089616124,0.04262708693509075,9.453769803703674e-07,1.1787257222133435e-09,0.01056390191586167,3.38994087865506e-06,0.054691586750407764,6.0313605488494e-06,6.956594282054023e-06,0.025375752329672978,0.0017066848588707813,2.810447260491484e-07,4.097789624808274e-09,2.570098996098519e-05,5.398287595424555e-06,8.647745481310365e-05,0.008435523642983892,7.306921110269463e-10,8.914799091573248e-08,1.0104198627068263e-06,3.240178320744771e-07,1.8699505254827677e-09,0.0008792868849518362,6.811988374290259e-10,2.7018235525287446e-05,0.00010286059189276615,3.4820743940506246e-05,6.047591747232788e-06,0.00034601167987292734,4.820629014578603e-06,2.49991396522629e-07,1.0373993526852112e-09,0.00010821164026069435,5.188676957827553e-10,3.474202427952164e-09,1.0079009118092607e-15,6.831090324520433e-05,0.003145935520853893,7.261903661685823e-09,1.3440089706854065e-07,5.648785651601503e-06,6.850009312820922e-14,3.7585869604000867e-06,4.956299401744212e-10,1.5929238825708556e-12,2.820224655680046e-07,4.59222894047359e-06,4.04118041188416e-09,4.6156599598266145e-07,2.487328895427313e-08,1.0737893236551913e-11,0.015801984626860104,1.605109965792408e-07,0.019268193508149546,1.2600681480985597e-05,1.0969581874740338e-08,8.336778076888029e-11,1.1051778279234992e-06,1.1510089840053004e-05,2.3961701823266504e-11
2.136246486588423e-05,0.9608691700658549,3.76,0.0,0.2084138885354492,0.6649784898022743,0.14499920276439504,0.0,0.0005589426567516837,0.5875643740435029,0.0018043194889070995,0.05880567059999323,2.7009175882582563e-11,1.1264336936633624e-11,0.002583690550821417,0.00011689006208064337,0.1619953057311785,0.16700677466865704,0.00019426993188968223,3.0153305657243877e-05,0.001007870470418427,5.55154029736301e-06,0.11866395514944407,0.0007800922287181786,0.0018127262544122675,3.604307914476925e-05,0.12969909418939957,0.04262025754349833,9.409677406144218e-07,1.1742785338465808e-09,0.010564839947755015,3.3767117450916023e-06,0.05501838424132961,5.994350461392216e-06,6.96498394407562e-06,0.025380770747169244,0.0017045831989425345,2.8138287053678387e-07,4.093319413880159e-09,2.571055218908909e-05,5.407706619265393e-06,8.669005730124356e-05,0.008478415365480383,7.31458804784736e-10,8.963636781913951e-08,1.0172163736871042e-06,3.261576233820651e-07,1.880165090782696e-09,0.0008830018465069056,6.817799645307192e-10,2.7168641807961653e-05,0.00010288204136209991,3.501094742280866e-05,6.073471441903394e-06,0.00034637431646161835,4.846988478386809e-06,2.5045524750543435e-07,1.0403742018023278e-09,0.00010894024932371174,5.173921357576236e-10,3.4814456936721693e-09,1.007538573351591e-15,6.841705099206298e-05,0.0031717797468905394,7.262960565214159e-09,1.3550698986215885e-07,5.6912479405803655e-06,6.869651882908614e-14,3.7944589926618175e-06,4.957639314034341e-10,1.6058659940028301e-12,2.845391884890988e-07,4.6466701105440265e-06,4.0609012084324585e-09,4.5826214697186303e-07,2.4880068691874078e-08,1.078204029228587e-11,0.015807874615400074,1.595899721896129e-07,0.019249958848234047,1.27689324308643e-05,1.099507814453514e-08,8.380976289727215e-11,1.1058233798926345e-06,1.1529567221521515e-05,2.4101973879890992e-11
2.144248206422104e-05,0.9610366214211881,3.76,0.0,0.20722052739328606,0.6641607861541817,0.14539413103565127,0.0,0.0005604363261997498,0.5889201555436561,0.0017973221332986725,0.058612612126772635,2.6867159259375262e-11,1.1204927125083677e-11,0.0025883437002359993,0.00011635749112177065,0.16218916440861728,0.16728174820775443,0.00019418337341432716,3.0071508017213516e-05,0.0010084459766336595,5.525548539941113e-06,0.11902522738520947,0.0007789585076431103,0.0018025747599224404,3.595737616548221e-05,0.13003030472040011,0.042612443381528024,9.365802277628988e-07,1.1698420640427688e-09,0.010565648791052566,3.363602087761433e-06,0.05534536757445167,5.957563586097647e-06,6.973254697047229e-06,0.025385536219609206,0.0017024871101321906,2.8171621841653793e-07,4.088773644305468e-09,2.5719652228049742e-05,5.417018932697627e-06,8.690114268155879e-05,0.008521149445953353,7.32210899458982e-10,9.012373864574107e-08,1.0240147095479341e-06,3.282976355941937e-07,1.890367346111227e-09,0.0008867097353700813,6.82351389805022e-10,2.7319237270705132e-05,0.00010290282274689176,3.520170012538194e-05,6.099366942093561e-06,0.0003467331320218954,4.87342798151488e-06,2.509203803584825e-07,1.043343883227575e-09,0.00010967081888646882,5.15916431139529e-10,3.4887048978992037e-09,1.0071666106235016e-15,6.852312355713271e-05,0.0031977198177590353,7.2640098255159175e-09,1.366171958353632e-07,5.733926082408478e-06,6.889260327165744e-14,3.830474903368437e-06,4.959018552128497e-10,1.6188333187262581e-12,2.870623030714148e-07,4.701577670279426e-06,4.080619235403982e-09,4.5498410193745304e-07,2.4886826555765876e-08,1.0826302692940661e-11,0.015813467928858096,1.5867466286515096e-07,0.019231255688549054,1.2938768640289896e-05,1.1020427545813093e-08,8.42506918890389e-11,1.1064506875506162e-06,1.1548873421751133e-05,2.4242255889485628e-11
2.152249926255785e-05,0.9612034444338339,3.76,0.0,0.2060334945815057,0.663345244800571,0.1457881155306537,0.0,0.0005619360902367367,0.5902714759818593,0.001790344290707683,0.05842011425967179,2.6725842149011526e-11,1.114581026775615e-11,0.0025930065947607113,0.00011582725888601686,0.16238118506152932,0.16755537281850216,0.0001940992176134561,2.9990209578170762e-05,0.0010090293949752516,5.499684931234848e-06,0.11938572995997934,0.0007778246378918025,0.001792468854949408,3.5871606268149225e-05,0.1303596783717475,0.04260365283951831,9.322143297244579e-07,1.1654163972967888e-09,0.010566330194381074,3.3506105798245024e-06,0.05567253354676237,5.920998682126533e-06,6.981407327365814e-06,0.025390051088570845,0.001700396564183859,2.8204480141803067e-07,4.084153333975697e-09,2.5728294839077267e-05,5.426225178146148e-06,8.711071560824497e-05,0.008563724067288319,7.329484929406755e-10,9.061009191251103e-08,1.0308146886605528e-06,3.3043781257063603e-07,1.900557116956181e-09,0.0008904104888649283,6.829131762376127e-10,2.7470021433236485e-05,0.00010292295360376743,3.539300250841937e-05,6.125278132081474e-06,0.00034708813899321094,4.899947619093962e-06,2.5138681513620313e-07,1.0463083968944041e-09,0.000110403350187299,5.144407192774095e-10,3.4959802239177386e-09,1.0067850885702362e-15,6.862912428084745e-05,0.0032237554341212316,7.2650518008963925e-09,1.3773150220124627e-07,5.776821114148888e-06,6.908834642095336e-14,3.866634036448313e-06,4.96043702378115e-10,1.631825485310208e-12,2.895917299955566e-07,4.756954357340226e-06,4.100334441210185e-09,4.517316268119583e-07,2.4893563851710343e-08,1.0870681560056092e-11,0.0158187661652045,1.5776502583617898e-07,0.019212088387959268,1.3110199242712125e-05,1.1045630862976433e-08,8.469055768658399e-11,1.107059976050175e-06,1.156801002827276e-05,2.4382545580971473e-11
2.1602516460894658e-05,0.9613696419419823,3.76,0.0,0.2048527543529731,0.6625318547675823,0.14618116170171408,0.0,0.0005634419979705147,0.5916183555195399,0.0017833859019010206,0.05822817605510455,2.6585220444817336e-11,1.1086984785110691e-11,0.0025976794176352657,0.0001152993522478398,0.16257137717375825,0.167827654919325,0.00019401744370979636,2.9909406970612694e-05,0.0010096207505052206,5.473948787646807e-06,0.11974546803810207,0.0007766906636955493,0.0017824085199558495,3.57857735299819e-05,0.13068722103878969,0.04259389422752207,9.278699194603775e-07,1.1610015945823218e-09,0.01056688588284136,3.3377359168319686e-06,0.05599987901331586,5.884654514386262e-06,6.989442617517012e-06,0.02539431766761285,0.001698311532967306,2.8236865108535263e-07,4.079459486383117e-09,2.5736484733184234e-05,5.435325994103355e-06,8.731878074336379e-05,0.008606137433075124,7.336716852974571e-10,9.10954163618836e-08,1.037616132221539e-06,3.325780990045941e-07,1.9107342328492957e-09,0.0008941040447122991,6.834653869275304e-10,2.7620993843532837e-05,0.00010294245130100277,3.55848550527815e-05,6.151204900490957e-06,0.00034743934955099146,4.926547488614866e-06,2.5185456996813317e-07,1.049267747852941e-09,0.00011113784455855813,5.129651344576101e-10,3.5032718617550168e-09,1.0063941124454181e-15,6.873505646618886e-05,0.0032498862936314325,7.266086842967487e-09,1.3884989604360157e-07,5.819934078631092e-06,6.92837487693735e-14,3.90293573521531e-06,4.96189468025528e-10,1.6448421228073951e-12,2.9212739024627834e-07,4.812802924596768e-06,4.120046777059812e-09,4.485044903892225e-07,2.4900281865652715e-08,1.0915178231836396e-11,0.015823770920119464,1.5686101944483895e-07,0.019192461278466005,1.3283233401552911e-05,1.1070690165240844e-08,8.512935005694273e-11,1.1076514704576815e-06,1.158697863540279e-05,2.4522840716926915e-11
2.1682533659231467e-05,0.9615352167130995,3.76,0.0,0.20367827111877945,0.6617206051124142,0.14657327498548664,0.0,0.0005649540989883366,0.5929608142544373,0.0017764469077707497,0.058036796550158316,2.6445290074191782e-11,1.1028448963340494e-11,0.002602362353220595,0.00011477375816638138,0.16275975018043903,0.16809860090008819,0.00019393803115290794,2.982909687173624e-05,0.0010102200687723251,5.44833942839213e-06,0.12010444677062505,0.0007755566286649852,0.00177239373066028,3.56998819605936e-05,0.13101293862404934,0.04258317580447763,9.235468806947914e-07,1.1565977267795844e-09,0.010567317566501162,3.3249768089464705e-06,0.05632740086611433,5.848529851810291e-06,6.997361345352598e-06,0.02539833825255412,0.0016962319884317755,2.8268779878018585e-07,4.074693095226555e-09,2.5744226589783198e-05,5.444322019798495e-06,8.752534278381651e-05,0.008648387760214152,7.343805747234079e-10,9.157970088038644e-08,1.0444188628476025e-06,3.3471844026525565e-07,1.9208985256744597e-09,0.0008977903408906065,6.840080840751073e-10,2.7772154072206014e-05,0.00010296133308965596,3.577725825368021e-05,6.177147138864928e-06,0.0003477867757179944,4.953227689461633e-06,2.523236613284982e-07,1.0522219408805192e-09,0.00011187430339367952,5.114898084086525e-10,3.5105800023222315e-09,1.0059937517069048e-15,6.884092339558224e-05,0.0032761120920143795,7.267115298577045e-09,1.399723643632126e-07,5.863266029861189e-06,6.947881063062328e-14,3.939379342646589e-06,4.96339144678098e-10,1.6578828631475633e-12,2.94669205029531e-07,4.869126136875676e-06,4.139756197329036e-09,4.453024639234856e-07,2.490698187470353e-08,1.0959794092100271e-11,0.01582848378821952,1.559626022017808e-07,0.019172378674189396,1.345788029919356e-05,1.1095606802047483e-08,8.55670590708812e-11,1.1082253960397737e-06,1.1605780845763137e-05,2.4663139081457588e-11
2.1762550857568276e-05,0.9617001715657544,3.76,0.0,0.20251000952536735,0.6609114849390391,0.14696446079539735,0.0,0.000566472443349348,0.5942988721880016,0.001769527249515267,0.057845974756083725,2.6306046991242115e-11,1.0970200871177896e-11,0.0026070555868443006,0.00011425046371373599,0.1629463134442148,0.16836821710780056,0.000193860959715925,2.974927600325526e-05,0.0010108273758991579,5.4228561725413684e-06,0.12046267128847735,0.0007744225755101673,0.0017624244557906657,3.561393548397709e-05,0.13133683704028484,0.042571505752322325,9.192451182030951e-07,1.1522048888584635e-09,0.010567626933276737,3.312331987232718e-06,0.05665509605223266,5.8126234543636505e-06,7.005164284171341e-06,0.02540211511270012,0.0016941579026461566,2.8300227571697853e-07,4.069855144375582e-09,2.5751525045190452e-05,5.453213894925988e-06,8.773040643883676e-05,0.008690473285453323,7.350752550306584e-10,9.20629345707191e-08,1.0512227045525424e-06,3.3685878221802563e-07,1.931049830879694e-09,0.0009014693157613669,6.845413289690384e-10,2.792350171717214e-05,0.00010297961604498239,3.597021262404086e-05,6.203104743216046e-06,0.0003481304292810178,4.979988323407099e-06,2.5279410915077367e-07,1.055170974996425e-09,0.00011261272817742756,5.100148716772252e-10,3.5179048326401225e-09,1.005584019287705e-15,6.89467283180682e-05,0.003302432522138876,7.268137508652254e-09,1.4109889403790308e-07,5.906818028828092e-06,6.967353168583177e-14,3.975964201303328e-06,4.964927199340479e-10,1.6709473411874233e-12,2.9721709585100877e-07,4.925926773863229e-06,4.159462659151771e-09,4.421253206451372e-07,2.491366513099743e-08,1.100453022465987e-11,0.015832906361684048,1.5506973202408952e-07,0.01915184486323399,1.3634149147253586e-05,1.1120380338145568e-08,8.600367562734008e-11,1.1087819777799658e-06,1.1624418268945935e-05,2.4803438491048806e-11
2.1842568055905085e-05,0.9618645092525627,3.76,0.0,0.20134793440366427,0.6601044833877316,0.14735472452668888,0.0,0.000567997081602395,0.5956325492466629,0.0017626268684944356,0.05765570966319129,2.616748716370743e-11,1.0912238964711056e-11,0.0026117593050447546,0.00011372945605107658,0.16313107627074816,0.16863650985611645,0.0001937862094308845,2.9669941130393198e-05,0.0010114426985544799,5.397498341547531e-06,0.1208201467070529,0.0007732885462410843,0.001752500658776627,3.552793795344243e-05,0.13165892220743688,0.04255889219304601,9.149645090378819e-07,1.1478231389514735e-09,0.01056781565378875,3.299800199380167e-06,0.0569829615616295,5.776934085958293e-06,7.012852202529962e-06,0.025405650496799426,0.0016920892477727697,2.833121128945755e-07,4.064946607769828e-09,2.5758384701335434e-05,5.462002256303322e-06,8.793397644769095e-05,0.008732392261115916,7.357558241314128e-10,9.25451067039646e-08,1.0580274839704494e-06,3.3899907120233e-07,1.941187986793138e-09,0.0009051409079889356,6.850651837919594e-10,2.8075036401345857e-05,0.00010299731710850757,3.616371869217518e-05,6.229077612858774e-06,0.0003484703218556894,5.006829494037337e-06,2.5326593534489987e-07,1.0581148531305941e-09,0.00011335312046680134,5.085404522343723e-10,3.525246547964883e-09,1.0051650176886472e-15,6.905247445964201e-05,0.0033288472746378557,7.269153810198918e-09,1.4222947184933885e-07,5.950591146944403e-06,6.986791228311586e-14,4.012689653466741e-06,4.96650189581788e-10,1.6840351907325758e-12,2.997709844744545e-07,4.983207628791861e-06,4.179166122586721e-09,4.389728357506906e-07,2.492033286339734e-08,1.1049387779187366e-11,0.015837040231154335,1.5418236790804789e-07,0.019130864112755767,1.3812049180022809e-05,1.1145012395690505e-08,8.643919032230812e-11,1.1093214407518472e-06,1.1642892522985612e-05,2.4943736787500957e-11
2.1922585254241894e-05,0.9620282325536246,3.76,0.0,0.20019201075961363,0.6592995896329484,0.14774407155742136,0.0,0.0005695280648145301,0.5969618652857904,0.0017557457061508563,0.05746600024195694,2.6029606602338267e-11,1.085456169051753e-11,0.002616473695669106,0.00011321072242095245,0.1633140479115037,0.16890348542719363,0.0001937137605809526,2.959108907192028e-05,0.0010120660639730136,5.372265261597817e-06,0.12117687812712584,0.000772154582216685,0.0017426222982133326,3.54418931543132e-05,0.13197920005128344,0.042545343191925565,9.107049264645006e-07,1.1434525244003489e-09,0.010567885382390965,3.2873802090794603e-06,0.0573109944247055,5.7414605236828475e-06,7.020425864289592e-06,0.025408946634307882,0.0016900259960615888,2.8361734109210693e-07,4.059968446109833e-09,2.576481012462912e-05,5.470687739525103e-06,8.813605758628188e-05,0.008774142954353522,7.364223811212832e-10,9.302620671015974e-08,1.0648330299492876e-06,3.4113925459815253e-07,1.9513128344805685e-09,0.0009088050565282767,6.855797099396491e-10,2.822675777209504e-05,0.0001030144530996429,3.6357777000346135e-05,6.255065649845386e-06,0.0003488064649072467,5.033751306442466e-06,2.537391554600762e-07,1.061053584796058e-09,0.0001140954818883263,5.070666745372704e-10,3.5326053505708456e-09,1.0047368433996361e-15,6.915816502755104e-05,0.003355356038031237,7.270164535257636e-09,1.4336408448833855e-07,5.9945864653226235e-06,7.006195319431185e-14,4.049555041211324e-06,4.968115501831639e-10,1.6971460479996338e-12,3.0233079292446303e-07,5.040971508946134e-06,4.198866551357172e-09,4.3584478749389646e-07,2.492698630188767e-08,1.1094368320973543e-11,0.01584088698599583,1.5330047001030123e-07,0.01910944066958319,1.3991589653366709e-05,1.1169505305045836e-08,8.687359345305832e-11,1.109844010308723e-06,1.16612052347929e-05,2.5084031836675363e-11
2.2002602452578703e-05,0.9621913442317191,3.76,0.0,0.19904220382059457,0.6584967928928517,0.14813250724391522,0.0,0.0005710654445687991,0.5982868400696308,0.0017488837041494479,0.05727684543995408,2.589240134864823e-11,1.079716725434115e-11,0.0026211989477040345,0.00011269425016660423,0.16349523754931441,0.16916915006304187,0.00019364359375449836,2.9512716691534734e-05,0.001012697500000064,5.347156259945537e-06,0.12153287063068158,0.000771020723987754,0.001732789326622947,3.5355804793498367e-05,0.13229767650471025,0.04253086674176691,9.064662661590899e-07,1.1390931180681448e-09,0.010567837753014574,3.2750707994295434e-06,0.05763919172310248,5.7062015395270775e-06,7.027886028815382e-06,0.02541200573015964,0.0016879681198743448,2.839179909422641e-07,4.054921610003249e-09,2.577080584037267e-05,5.479270980971655e-06,8.833665464787016e-05,0.00881572365108549,7.370750206692532e-10,9.350622422251911e-08,1.071639172818936e-06,3.4327928031105826e-07,1.9614242184913833e-09,0.0009124617007009896,6.860849678065919e-10,2.837866550442786e-05,0.00010303104068107247,3.6552388109316825e-05,6.281068760304791e-06,0.0003491388697025461,5.060753868088716e-06,2.542137872433266e-07,1.0639871743613143e-09,0.00011483981415671578,5.055936616344672e-10,3.5399814391010923e-09,1.0042995310243434e-15,6.926380320249786e-05,0.0033819584981750177,7.2711700104400755e-09,1.4450271853107075e-07,6.0388050730309715e-06,7.02556545682897e-14,4.086559706426837e-06,4.96976792963448e-10,1.710279552360364e-12,3.048964435310032e-07,5.0992212370403875e-06,4.218563912060414e-09,4.327409562780261e-07,2.49336266578699e-08,1.1139473178294811e-11,0.015844448213257572,1.524239979423595e-07,0.01908757875535162,1.4172779851229348e-05,1.1193859564134358e-08,8.730687614701679e-11,1.1103499116744253e-06,1.1679358038868343e-05,2.522432153512505e-11
2.2082619650915512e-05,0.9623538470251333,3.76,0.0,0.19789847900487811,0.6576960824230136,0.14852003692379676,0.0,0.0005726092729696394,0.5996074932842537,0.0017420408042997664,0.05708824418449931,2.5755867454673513e-11,1.0740053864302741e-11,0.0026259352513532523,0.0001121800267191951,0.16367465430777633,0.16943350997121537,0.00019357568980610547,2.943482088827781e-05,0.0010133370350744908,5.322170663982024e-06,0.12188812928367251,0.0007698870114063725,0.0017230016914090243,3.526967650853626e-05,0.1326143575061554,0.042515470773203244,9.022484312052699e-07,1.134745002337011e-09,0.010567674382021362,3.262870770440806e-06,0.05796755058246438,5.671155897437498e-06,7.035233450875408e-06,0.025414829968303857,0.0016859155916686046,2.84214092927784e-07,4.049807043406349e-09,2.57763763404006e-05,5.487752617192939e-06,8.853577244874501e-05,0.00885713265344156,7.377138350631517e-10,9.398514904873678e-08,1.0784457445217548e-06,3.4541909646331366e-07,1.9715219863996494e-09,0.0009161107801482117,6.865810177961458e-10,2.8530759299655207e-05,0.00010304709638320593,3.674755259750434e-05,6.307086853881546e-06,0.00034946754734689487,5.087837288778757e-06,2.546898550884284e-07,1.0669156196600848e-09,0.00011558611906328587,5.04121535440167e-10,3.5473750096358946e-09,1.0038531125396696e-15,6.936939214469561e-05,0.0034086543386276833,7.272170558780253e-09,1.4564536045486631e-07,6.083248069658221e-06,7.044901609475757e-14,4.1237029908723305e-06,4.971459083834759e-10,1.7234353443488712e-12,3.0746785890472325e-07,5.157959650529878e-06,4.2382581736781485e-09,4.2966112386171107e-07,2.4940255112219106e-08,1.1184703266130813e-11,0.015847725498285066,1.5155291074647666e-07,0.01906528256953813,1.4355629081600365e-05,1.1218074717621889e-08,8.773903031269231e-11,1.1108393700207499e-06,1.169735257819319e-05,2.5364603805840705e-11
2.216263684925232e-05,0.9625157436836072,3.76,0.0,0.19676080194209222,0.6568974475205943,0.14890666591401808,0.0,0.0005741596026335043,0.6009238445283369,0.0017352169486198837,0.05690019538199785,2.562000100334313e-11,1.0683220178883042e-11,0.00263068279806038,0.00011166803960290917,0.16385230724474087,0.16969657132100494,0.00019351002987919684,2.9357398614265826e-05,0.0010139846982494506,5.297307805625159e-06,0.12224265913424928,0.0007687534835761779,0.001713259334457316,3.518351186468924e-05,0.13292924899943515,0.04249916314760976,8.980512836603665e-07,1.1304082024361572e-09,0.010567396866520534,3.2507789402993594e-06,0.05829606817703835,5.636322377221897e-06,7.042468880761016e-06,0.025417421509497502,0.0016838683840090618,2.8450567726851054e-07,4.0446256756332806e-09,2.5781526075088273e-05,5.496133278949072e-06,8.873341582583376e-05,0.008898368281508246,7.383389237640296e-10,9.446297119080607e-08,1.0852525803237666e-06,3.47558652421683e-07,1.9816059892169134e-09,0.0009197522348650779,6.870679208212714e-10,2.8683038887290316e-05,0.00010306263659005955,3.694327106355504e-05,6.333119844304143e-06,0.000349792508767749,5.115001680678959e-06,2.551673768986379e-07,1.0698389321063725e-09,0.00011633439848480147,5.026504140741654e-10,3.5547862743096693e-09,1.0033977242625962e-15,6.947493499114104e-05,0.003435443240417448,7.273166498641885e-09,1.4679199662820367e-07,6.127916564140885e-06,7.064203886470921e-14,4.160984236259447e-06,4.973188976964926e-10,1.7366130640146107e-12,3.100449619583119e-07,5.21718960220565e-06,4.2579493085350435e-09,4.266050748815849e-07,2.4946872841185568e-08,1.123006013058389e-11,0.01585072042412383,1.5068716983049392e-07,0.019042556287235318,1.454014667965567e-05,1.1242153906850023e-08,8.817004668695553e-11,1.1113126105844375e-06,1.1715190503296271e-05,2.5504876601260504e-11
2.224265404758913e-05,0.9626770369289342,3.76,0.0,0.1956291384581424,0.6561008775211753,0.14929239951240944,0.0,0.0005757164867051573,0.6022359133192576,0.0017284120792976224,0.056712697919952273,2.548479812130203e-11,1.0626664430141079e-11,0.0026354417805030447,0.00011115827642972504,0.1640282053567902,0.16995834024626683,0.0001934465953855634,2.928044686803743e-05,0.001014640519193619,5.27256701969034e-06,0.12259646521407154,0.0007676201789191172,0.0017035621927791182,3.5097314359476316e-05,0.13324235693208286,0.04248195166212546,8.938747185316996e-07,1.1260827800216294e-09,0.010567006785945063,3.2387941439057423e-06,0.05862474172591692,5.601699761041773e-06,7.049593064111412e-06,0.02541978249318213,0.0016818264695584546,2.8479277403287965e-07,4.039378425008771e-09,2.578625945699326e-05,5.504413598403446e-06,8.892958963712241e-05,0.008939428872094434,7.389503808074685e-10,9.493968083114984e-08,1.0920595169334676e-06,3.496978981932169e-07,1.9916760811193303e-09,0.0009233860051794449,6.87545736048377e-10,2.883550402451147e-05,0.00010307767755356178,3.713954412652062e-05,6.359167649280771e-06,0.00035011376473980006,5.1422471584919456e-06,2.556463689709331e-07,1.072757119843579e-09,0.00011708465437859228,5.011804139055356e-10,3.562215441302163e-09,1.0029333961173859e-15,6.958043485976558e-05,0.0034623248822342047,7.274158143573808e-09,1.4794261331893222e-07,6.172811675650212e-06,7.083472328056699e-14,4.1984027843651214e-06,4.974957534326253e-10,1.7498123561082978e-12,3.1262767589985154e-07,5.276913960073394e-06,4.277637292066047e-09,4.23572596481123e-07,2.495348101928037e-08,1.1275545266620893e-11,0.015853434571725607,1.4982673616865988e-07,0.01901940406046766,1.4726342006071828e-05,1.1266097911737939e-08,8.859991679869203e-11,1.1117698586854777e-06,1.1732873472739644e-05,2.5645137901281388e-11
