Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20)
1.4905891492299784e-08,0.09599592830541322,3.76,0.0,0.6853884224196907,0.9970357050643289,1.41055985253964e-05,0.0,1.1239209727492226e-05,0.0021722657432004092,0.0017687422875332795,0.00020043120538952857,8.020198684147726e-09,6.184932960786249e-10,0.00021139744372989392,0.0002864876606508246,0.0001234479927887818,6.395784617421759e-05,3.43525240666675e-05,1.5115943231181568e-05,1.9197713932082566e-05,2.2562091397434624e-07,5.916972363433527e-07,5.143141360347833e-08,6.173820353288326e-10,3.35649510129432e-11,1.2370318558888676e-05,1.978654926039763e-09,6.514912812053443e-09,1.5652475889576693e-14,1.6200919982021711e-07,1.6311532752330874e-07,1.9807757959244528e-09,8.031107854442167e-11,7.114555256857727e-09,4.103466413096753e-06,0.002556439713945305,3.390696923028078e-10,3.4210592539812907e-16,3.949234377799349e-09,1.0798285704750162e-10,8.66978317213947e-10,1.20899126816253e-09,1.0247144999120995e-13,2.1854964263614912e-16,7.048065149650504e-14,3.018343091981761e-14,1.4747720174253125e-17,3.7322249908711285e-15
1.5172397261808407e-08,0.09599665056584188,3.76,0.0,0.6853411599667968,0.9970220207659023,1.4930140082654075e-05,0.0,1.1651909669994104e-05,0.0022128366977175067,0.0017944971005866448,0.00020954574424803627,8.225034519498386e-09,6.278257268166775e-10,0.0002167478685989832,0.0002951298913941258,0.0001288732862279531,6.717319902178965e-05,3.513847374739523e-05,1.5628529389140587e-05,2.0033469605185246e-05,2.3672992338276224e-07,6.284652965445061e-07,5.6343608572324955e-08,6.848935528995731e-10,3.615390754364256e-11,1.2591203700634341e-05,2.152291796250805e-09,6.8132023682755576e-09,1.6872946362793534e-14,1.6769173014636943e-07,1.6931766509642267e-07,2.089095407669364e-09,8.738731710201756e-11,7.361330759636765e-09,4.357331472854352e-06,0.002556404769068994,3.4961321298444534e-10,3.7338985777736238e-16,4.23530972113235e-09,1.1626279214143129e-10,9.440154064821272e-10,1.295413215756991e-09,1.1170213601497415e-13,2.3863796954053254e-16,7.787548487286549e-14,3.3262246911631626e-14,1.6540494542859416e-17,4.2404614330286145e-15
1.543890303131703e-08,0.09599737432186022,3.76,0.0,0.6852936497264219,0.9970081319082913,1.5784553006303876e-05,0.0,1.206975314038378e-05,0.002253494903716377,0.001820067474207476,0.00021890918244010451,8.43013535046722e-09,6.370961890443146e-10,0.0002221028649249062,0.0003038460071602344,0.0001344317420667553,7.048520821928218e-05,3.593134687072291e-05,1.6146598067123577e-05,2.088672627524941e-05,2.4817612679101344e-07,6.668968801141992e-07,6.162588801617959e-08,7.58591546055499e-10,3.8893126699932016e-11,1.281210375563973e-05,2.3384401070496667e-09,7.1196995856182594e-09,1.816506831677402e-14,1.7347807417236225e-07,1.7565058387698754e-07,2.2014161504067128e-09,9.499167247116358e-11,7.611936977772797e-09,4.621386681454785e-06,0.0025563692988904052,3.603002012462498e-10,4.0704060450436194e-16,4.5363530321042635e-09,1.2501535670054842e-10,1.0264135028506952e-09,1.3867274606554758e-09,1.2158458085154365e-13,2.603370586001672e-16,8.591029579040897e-14,3.659709819582743e-14,1.8520304232225905e-17,4.808195080894698e-15
1.5705408800825654e-08,0.09599809958752394,3.76,0.0,0.6852458901960895,0.996994039658756,1.666919912877748e-05,0.0,1.2492602330051706e-05,0.002294241320843064,0.001845454452714021,0.00022852296567055816,8.635446512317589e-09,6.463048692989326e-10,0.00022746096117443916,0.000312633921039766,0.00014012356767416706,7.38947267157087e-05,3.6731140518881034e-05,1.6670005894975386e-05,2.1757339729951045e-05,2.599621536492217e-07,7.070373665090717e-07,6.72984630811717e-08,8.389261307855902e-10,4.178833390705771e-11,1.3033021419888804e-05,2.5377969779477887e-09,7.434452603097504e-09,1.9531606395993894e-14,1.7936938450795598e-07,1.821149128217505e-07,2.3178259974224746e-09,1.0315430333214134e-10,7.866356416905042e-09,4.895802091932326e-06,0.0025563333064009906,3.7113001583691824e-10,4.431990507926627e-16,4.852817894513382e-09,1.3425768983354754e-10,1.1144382684291938e-09,1.4831286065320172e-09,1.3215161618601702e-13,2.837576235887517e-16,9.462797137013235e-14,4.0204177972106024e-14,2.0703152260490996e-17,5.441247575840244e-15
1.5971914570334277e-08,0.09599882637652736,3.76,0.0,0.685197879943865,0.9969797451864162,1.75844303122201e-05,0.0,1.2920321181239194e-05,0.002335076884299857,0.0018706590764467892,0.00023838846810129858,8.840915267220944e-09,6.554519586200315e-10,0.00023282073908805823,0.00032149157492652585,0.0001459489330057178,7.740258557122422e-05,3.7537849704276995e-05,1.719861137632196e-05,2.264516044916552e-05,2.720905182281185e-07,7.489324139638595e-07,7.338219520126478e-08,9.26371100960389e-10,4.484534589885737e-11,1.3253959528303633e-05,2.7510857985054403e-09,7.757507151779689e-09,2.0975369984214142e-14,1.8536688301134227e-07,1.887114766394021e-07,2.4384143386240615e-09,1.1190642329306627e-10,8.124571717437519e-09,5.180744672907119e-06,0.0025562967945971724,3.821020213670612e-10,4.820119960874838e-16,5.185158612959371e-09,1.4400713105517634e-10,1.208362591516389e-09,1.5848150067738296e-09,1.4343698709129108e-13,3.09016646385525e-16,1.0407332588271716e-13,4.4100340271881704e-14,2.3106078115504415e-17,6.145894520516216e-15
1.62384203398429e-08,0.09599955470220783,3.76,0.0,0.6851496176067147,0.9969652496619595,1.8530588577640612e-05,0.0,1.3352775443360011e-05,0.0023760025051655044,0.0018956823818237008,0.00024850699398912545,9.046490744495214e-09,6.64537652387495e-10,0.00023818083214028875,0.00033041693919231175,0.00015190797180927772,8.100959425786206e-05,3.835146744557777e-05,1.7732274871997145e-05,2.3550033903077994e-05,2.8456362213720416e-07,7.926279471232138e-07,7.989859839738611e-08,1.0214246459220883e-09,4.8070069379728475e-11,1.3474921058488048e-05,2.9790566540422464e-09,8.088906609735116e-09,2.2499212529001315e-14,1.914718613430861e-07,1.9544109540539e-07,2.5632720233305797e-09,1.2128030672122333e-10,8.38656565707006e-09,5.476378282526676e-06,0.002556259766479592,3.9321558842604783e-10,5.236322824084843e-16,5.5338299015864585e-09,1.5428121201822895e-10,1.308466556366897e-09,1.69198872145841e-09,1.5547534864742937e-13,3.3623764760470886e-16,1.14293132852158e-13,4.8303107793316873e-14,2.5747199755276733e-17,6.928891182493846e-15
1.6504926109351524e-08,0.09600028457754962,3.76,0.0,0.6851011018888964,0.9969505542573635,1.9508006237849704e-05,0.0,1.3789832721528833e-05,0.002417019070712433,0.0019205254013908225,0.00025887977929222634,9.252123882678473e-09,6.735621501639657e-10,0.00024353992404063755,0.00033940801236566565,0.000158000782799659,8.471654095664624e-05,3.9171984841606515e-05,1.8270858583178356e-05,2.4471800840244993e-05,2.973837568060177e-07,8.381701449545672e-07,8.686984109486567e-08,1.1246100689689624e-09,5.1468499727183204e-11,1.369590913445263e-05,3.222486743376867e-09,8.428692055952745e-09,2.4106030884739214e-14,1.97685681474382e-07,2.0230458419312336e-07,2.692491402957528e-09,1.3130929376455367e-10,8.652321153401712e-09,5.782863646404021e-06,0.0025562222250523825,4.0447009370144484e-10,5.682189219999567e-16,5.899286579844773e-09,1.6509764827272733e-10,1.4150374072375252e-09,1.8048554733284476e-09,1.683022618197702e-13,3.655509645171181e-16,1.253361555713424e-13,5.2830679176662804e-14,2.8645755900576226e-17,7.797499018489512e-15
1.6771431878860148e-08,0.0960010160151885,3.76,0.0,0.6850523315603826,0.9969356601456223,2.0517006033646517e-05,0.0,1.4231362517925787e-05,0.0024581274447209455,0.0019451891638689175,0.0002695079932455923,9.457767373381022e-09,6.82525655541213e-10,0.00024889674727409294,0.00034846282081449516,0.0001642274308027563,8.852419285113371e-05,3.999939114311024e-05,1.8814226534311783e-05,2.5410297565892044e-05,3.105531059272829e-07,8.8560542893604e-07,9.43187474648341e-08,1.2364765062305289e-09,5.5046719739110085e-11,1.3916927030318588e-05,3.482180788511518e-09,8.776902323223858e-09,2.579876467620503e-14,2.0400977615013762e-07,2.0930275272107307e-07,2.826166373581042e-09,1.4202779457489723e-10,8.921821266605703e-09,6.100358339354924e-06,0.0025561841733224805,4.1586492010100247e-10,6.159372242511477e-16,6.2819832754310484e-09,1.7647433106062043e-10,1.5283695068649733e-09,1.923624602855481e-09,1.819541886148731e-13,3.97094036255269e-16,1.3725317600491629e-13,5.770193572045918e-14,3.1822148565175954e-17,8.759513015704821e-15
1.703793764836877e-08,0.09600174902741532,3.76,0.0,0.6850033054553133,0.9969205685004845,2.155790127275762e-05,0.0,1.4677236266580363e-05,0.002499328467790369,0.001969674694196025,0.00028039273990565033,9.66337560686082e-09,6.914283759903985e-10,0.00025425008168019925,0.00035757941843248084,0.00017058794786994146,9.243329641743975e-05,4.083367382245451e-05,1.93622445558932e-05,2.6365356210724914e-05,3.2407374786098173e-07,9.34980451513454e-07,1.0226879829563984e-07,1.3575996454405135e-09,5.881089842968458e-11,1.413797817399787e-05,3.758971436186707e-09,9.13357405000349e-09,2.7580395684693857e-14,2.1044564930744927e-07,2.1643640501528736e-07,2.9643924183671905e-09,1.5347129274539373e-10,9.195049202175083e-09,6.429016770744377e-06,0.0025561456142989348,4.27399456877142e-10,6.669589218505156e-16,6.682374134545079e-09,1.884293191537118e-10,1.6487642895284714e-09,2.048509022480071e-09,1.9646848653369684e-13,4.310116962844604e-16,1.500970220595862e-13,6.293644754043712e-14,3.5297985769390525e-17,9.823289845829974e-15
1.7304443417877394e-08,0.09600248362618073,3.76,0.0,0.6849540224704814,0.9969052804961981,2.2630995971073032e-05,0.0,1.5127327362115229e-05,0.002540622957647159,0.001993983013566289,0.0002915350596644321,9.868904619268946e-09,7.002705227161408e-10,0.00025959875306974056,0.00036675588632919463,0.00017708233436340828,9.644457771079778e-05,4.167481864129938e-05,1.9914780267159734e-05,2.7336804990524475e-05,3.3794765799863533e-07,9.863420848206072e-07,1.1074413140072247e-07,1.4885824441256404e-09,6.276728987769892e-11,1.435906615084717e-05,4.053719651240809e-09,9.498741731259662e-09,2.945394725858954e-14,2.1699487645008402e-07,2.237063390868543e-07,3.1072666498521852e-09,1.6567634797516406e-10,9.471988313738151e-09,6.768990173259795e-06,0.002556106550992247,4.3907309975389673e-10,7.214622961387665e-16,7.100912539575088e-09,2.0098083074194682e-10,1.7765302088524184e-09,2.1797251701132006e-09,2.1188340234163343e-13,4.674564721135488e-16,1.6392259320664799e-13,6.85544791741917e-14,3.909612438282664e-17,1.0997776826302959e-14
1.7570949187386018e-08,0.09600321982309877,3.76,0.0,0.6849044815638476,0.9968897973072632,2.37365849957613e-05,0.0,1.5581511182951097e-05,0.0025820117094499575,0.0020181151394652267,0.00030293593073362775,1.0074312041513321e-08,7.09052310514293e-10,0.0002649416318780878,0.000375990332523854,0.00018371056001315086,0.00010055874264870381,4.2522809716310044e-05,2.0471703058738144e-05,2.8324468456788597e-05,3.521767110872737e-07,1.039737409657049e-06,1.1976954156972923e-07,1.630055846739369e-09,6.692223213091317e-11,1.4580194707293404e-05,4.367315101717851e-09,9.872437768321225e-09,3.142248375019557e-14,2.236591049796247e-07,2.3111334662385617e-07,3.254887852059776e-09,1.7868059797504067e-10,9.752622105942719e-09,7.120426594935642e-06,0.002556066986413734,4.508852510562541e-10,7.796323016264677e-16,7.538050834303614e-09,2.141472353786406e-10,1.9119826805052123e-09,2.3174929619805797e-09,2.2823806517520675e-13,5.065888922105325e-16,1.7878688444599507e-13,7.457699463584137e-14,4.3240713042697466e-17,1.2292541682489404e-14
1.783745495689464e-08,0.0960039576294512,3.76,0.0,0.6848546817530852,0.9968741201081918,2.4874954209880543e-05,0.0,1.6039665109437015e-05,0.0026234954960916096,0.002042072085701641,0.0003145962705988906,1.0279557049690673e-08,7.177739576333399e-10,0.0002702776318542911,0.00038528089164264074,0.00019047256494624247,0.00010477647729069335,4.337762958295338e-05,2.1032884075287374e-05,2.9328167738677235e-05,3.667626835127494e-07,1.0952137047176881e-06,1.2937048006998252e-07,1.782679500281065e-09,7.128214616986588e-11,1.4801367754428363e-05,4.70067653567516e-09,1.0254692517736016e-08,3.348910998055806e-14,2.3044005448397454e-07,2.3865821269737257e-07,3.40735652244245e-09,1.9252275962868898e-10,1.0036934237408182e-08,7.483470894261042e-06,0.002556026923574913,4.6283531984184985e-10,8.416606896429255e-16,7.99424005670542e-09,2.2794704598870902e-10,2.055444019951213e-09,2.4620357448886378e-09,2.4557247900537816e-13,5.485778000796052e-16,1.9474900860513952e-13,8.102566192597387e-14,4.7757235094614446e-17,1.3717803103550966e-14
1.8103960726403265e-08,0.09600469705619147,3.76,0.0,0.6848046221141547,0.9968582500732774,2.6046380618134572e-05,0.0,1.6501668537336242e-05,0.0026650750684981453,0.002065854862436356,0.00032651693744478266,1.0484600317038211e-08,7.264356856393266e-10,0.00027560570878501636,0.0003946257246195157,0.00019736826068906846,0.00010909844811479834,4.4239259257431164e-05,2.1598196198166006e-05,3.0347720776510535e-05,3.817072555422031e-07,1.152818436068659e-06,1.3957305370569982e-07,1.9471424679525448e-09,7.58535349344233e-11,1.5022589371570405e-05,5.05475214965039e-09,1.0645534339151681e-08,3.56569707339327e-14,2.3733951698395172e-07,2.4634171548110084e-07,3.564774913633486e-09,2.0724262942397012e-10,1.0324908523744336e-08,7.858264738208538e-06,0.002555986365486898,4.749227220349613e-10,9.07746131083859e-16,8.46992967939012e-09,2.423989109454738e-10,2.207243375413199e-09,2.6135802479880747e-09,2.639275144774889e-13,5.936006754480718e-16,2.118702169708823e-13,8.792285700318912e-14,5.267255150346121e-17,1.5284462083903978e-14
1.8370466495911888e-08,0.09600543811394867,3.76,0.0,0.6847543017799098,0.9968421883763698,2.7251132513453244e-05,0.0,1.6967402887065942e-05,0.0027067511559247543,0.0020894644762079555,0.0003386987315507628,1.0689403967357948e-08,7.35037719284238e-10,0.000280924859252454,0.00040402301840046295,0.00020439753114315134,0.00011352530229072915,4.510767829679907e-05,2.2167514028149394e-05,3.138294254706306e-05,3.970120135256194e-07,1.2125992468639766e-06,1.5040402344263724e-07,2.124163940415584e-09,8.064298241618868e-11,1.5243863809790969e-05,5.430519948754951e-09,1.104498964223219e-08,3.792925028346968e-14,2.443593571387362e-07,2.541646259841751e-07,3.727247074997239e-09,2.2288108316983964e-10,1.0616528940635867e-08,8.244946603028673e-06,0.0025559453151598154,4.871468805627453e-10,9.780943382261746e-16,8.965567357724847e-09,2.575216062211487e-10,2.3677166562028065e-09,2.772356534108052e-09,2.833449001479178e-13,6.41843962503453e-16,2.30213918255177e-13,9.529166722449045e-14,5.801494368276573e-17,1.7004134041336883e-14
1.8903478034929135e-08,0.09600692516343265,3.76,0.0,0.6846528758332499,0.9968094946884779,2.9761643261623118e-05,0.0,1.7909600176820864e-05,0.0027903956862521785,0.002136168223032712,0.0003638486212412728,1.1098147898902525e-08,7.520636176703917e-10,0.00029153256396278327,0.00042296786447589745,0.00021885619927922324,0.00012269615444381163,4.686479574678154e-05,2.3317673706660375e-05,3.349963865254057e-05,4.287079759894981e-07,1.3388805053630056e-06,1.7406145359363744e-07,2.5189140394458065e-09,9.090278996481508e-11,1.568658903331605e-05,6.251195246388683e-09,1.186983685462861e-08,4.279999777576103e-14,2.587679930904956e-07,2.7023171687916285e-07,4.067778136547183e-09,2.570826342828142e-10,1.1210644888314571e-08,9.054512376192164e-06,0.0025558617498207445,5.120031941834286e-10,1.1324378268671057e-15,1.001846697765588e-08,2.8985518326159017e-10,2.7160619644470932e-09,3.1125410797982125e-09,3.2553786781230765e-13,7.487844064232195e-16,2.7083331997995776e-13,1.1154005554402047e-13,7.010143889550981e-17,2.095275066347698e-14
1.9383188420044657e-08,0.0960082691861778,3.76,0.0,0.6845606933212081,0.9967794266448127,3.213759445170064e-05,0.0,1.8769189467314704e-05,0.0028660127273990744,0.0021776194020239593,0.00038738346774726154,1.1464846106709832e-08,7.671850869828337e-10,0.00030103969664188834,0.0004401799756513752,0.00023232412884569156,0.00013131472899911793,4.846918814603084e-05,2.436529352812477e-05,3.5456342896450655e-05,4.5848024502057623e-07,1.4604570614359361e-06,1.9778404185772304e-07,2.924995951379588e-09,1.0095005962108017e-10,1.6085268668339254e-05,7.074424193478219e-09,1.2641884074446562e-08,4.75735211029171e-14,2.7216765546241037e-07,2.8517645243789254e-07,4.392622052467195e-09,2.914377026020324e-10,1.1757661641994401e-08,9.825102644864444e-06,0.002555784887715997,5.348359422339484e-10,1.2881377485256273e-15,1.1038744194645147e-08,3.2144034243240415e-10,3.0627430499191086e-09,3.4458143744798067e-09,3.675806195232755e-13,8.581105726465088e-16,3.122525713598172e-13,1.280227991100992e-13,8.275419109839e-17,2.5162143088719676e-14
1.986289880516018e-08,0.09600961864431878,3.76,0.0,0.6844676551293042,0.9967487558295038,3.462531009819567e-05,0.0,1.9639115543686424e-05,0.002941952858768325,0.0022185250232918557,0.00041177430752214225,1.1830240575712933e-08,7.821167743097036e-10,0.0003105040425958479,0.0004575350215472233,0.00024622187008781985,0.00014028233610194286,5.009519945563878e-05,2.5424018409199752e-05,3.746082306459116e-05,4.894401190010326e-07,1.5898321171544062e-06,2.2398848371772925e-07,3.3844037933763016e-09,1.1180985749119016e-10,1.648419377094776e-05,7.984544451666395e-09,1.3442165332931073e-08,5.273664509248365e-14,2.8598967383518435e-07,3.0058450668936014e-07,4.735544825322474e-09,3.2945383933422e-10,1.2316250304544958e-08,1.0636218468596176e-05,0.0025557064774677737,5.581031411055136e-10,1.4611827658615918e-15,1.2130506997906768e-08,3.554960151965086e-10,3.443052229890127e-09,3.80624374038059e-09,4.137525122737188e-13,9.81216363843417e-16,3.5871909292400275e-13,1.4642540024588023e-13,9.729991549496768e-17,3.008415175980199e-14
2.03426091902757e-08,0.09601097358863508,3.76,0.0,0.6843737580838829,0.9967174890453709,3.722605927186698e-05,0.0,2.0518760017724308e-05,0.0030182195877201307,0.002258890828432454,0.0004370238878144973,1.2194157223679643e-08,7.968600894456877e-10,0.0003199210729842357,0.00047502333120549227,0.0002605478665353818,0.00014960208673381228,5.174266499265391e-05,2.6493176947385423e-05,3.951191983788031e-05,5.215937289608236e-07,1.7272886587326571e-06,2.5285416938301313e-07,3.9025137563863025e-09,1.23523419021201e-10,1.6883395793937508e-05,8.988381959194158e-09,1.4270769985956821e-08,5.830931840853824e-14,3.002475621200086e-07,3.1646008636812815e-07,5.097223630265918e-09,3.7140817374513155e-10,1.288632363974176e-08,1.1488553062049256e-05,0.00255562653652566,5.818016972513014e-10,1.653042886407181e-15,1.3296270018637869e-08,3.921353128144187e-10,3.859181993154847e-09,4.195284931601049e-09,4.643265693917042e-13,1.1195590388863183e-15,4.1068259153849285e-13,1.669084939528684e-13,1.1396048278424933e-16,3.5816858414695144e-14
2.0822319575391223e-08,0.0960123340668174,3.76,0.0,0.6842789995069021,0.9966856330750441,3.994103128699134e-05,0.0,2.1407525381473878e-05,0.003094816216712697,0.002298722522206553,0.00046313444979009355,1.2556433943837945e-08,8.114164662395591e-10,0.0003292865990252604,0.0004926354842623909,0.00027530034106292944,0.0001592769098881728,5.341140897324149e-05,2.7572114444945887e-05,4.1608458161301824e-05,5.549463816353614e-07,1.8731107889039913e-06,2.845671045170587e-07,4.485073751130072e-09,1.3613278410040513e-10,1.728290826004468e-05,1.009310136980929e-08,1.5127770342432648e-08,6.431187883462268e-14,3.149555997567195e-07,3.328073058365817e-07,5.478357735499402e-09,4.17588912187724e-10,1.3467796359340455e-08,1.2382767013628487e-05,0.002555545082288724,6.059286022249502e-10,1.865271395810529e-15,1.4538511385058978e-08,4.3147208996048704e-10,4.313388649556745e-09,4.614424740183557e-09,5.195839335947979e-13,1.274718512815652e-15,4.686163671425774e-13,1.8964028325965075e-13,1.329760086077752e-16,4.246866490089649e-14
2.1302029960506745e-08,0.09601370012353054,3.76,0.0,0.6841833771941557,0.9966531946778264,4.2771338411187833e-05,0.0,2.2304834723040138e-05,0.0031717458484046726,0.0023380257726490572,0.0004901077503797633,1.2916919938306642e-08,8.257873606246141e-10,0.0003385967535930387,0.0005103623058911154,0.00029047731036072993,0.00016930955721311953,5.510124537976853e-05,2.8660192601324378e-05,4.3749250300700926e-05,5.895025943437706e-07,2.0275835690225784e-06,3.19319817855743e-07,5.138216103929716e-09,1.496807932882226e-10,1.768276682103647e-05,1.1306211430128558e-08,1.6013222399655705e-08,7.076505072140943e-14,3.301288293447022e-07,3.496301839466352e-07,5.8796692436128595e-09,4.682952258186277e-10,1.4060585191418088e-08,1.3319488654084204e-05,0.0025554621320974013,6.304809355859335e-10,2.099506976099833e-15,1.585966924978798e-08,4.736208120295006e-10,4.807990324201218e-09,5.065180058196427e-09,5.798136162580797e-13,1.4484046786551582e-15,5.330174010039196e-13,2.1479652316774965e-13,1.5460560819108563e-16,5.0159021625979755e-14
2.1781740345622268e-08,0.0960150718004902,3.76,0.0,0.6840868893943508,0.9966201805867524,4.5718018533950814e-05,0.0,2.321013138989457e-05,0.0032490113906625596,0.0023768062111246316,0.0005179450832876346,1.3275475088222535e-08,8.399742487412673e-10,0.00034784797371337136,0.000528194861843724,0.00030607659869689167,0.00017970260755517146,5.6811978780551815e-05,2.975678921025675e-05,4.593309869157365e-05,6.252661285796097e-07,2.190992867721798e-06,3.573112569233814e-07,5.8684700389958345e-09,1.6421108712977878e-10,1.808300931497417e-05,1.2635570068964847e-08,1.6927166550595834e-08,7.768994391932262e-14,3.4578305316280844e-07,3.6693264122811515e-07,6.301903822121966e-09,5.238371199237786e-10,1.4664608950511872e-08,1.429931447668865e-05,0.00255537770322588,6.554558678612287e-10,2.3574757816829986e-15,1.7262138567494952e-08,5.186964260378032e-10,5.345364846449337e-09,5.549096945785167e-09,6.453122328735565e-13,1.6424649370062513e-15,6.044063938388087e-13,2.4256049019508475e-13,1.7912813245616463e-16,5.901917825469173e-14
2.226145073073779e-08,0.09601644913652874,3.76,0.0,0.6839895347889862,0.9965865975058288,4.8782037789510265e-05,0.0,2.4122878609664956e-05,0.003326615561476962,0.002415069432338061,0.0005466472992059217,1.3631969357838696e-08,8.5397862514658e-10,0.00035703698390017604,0.0005461244535872353,0.0003220958510146517,0.00019045847140838714,5.8543405105479325e-05,3.08612978614229e-05,4.815879859499467e-05,6.622400223780827e-07,2.3636252157263153e-06,3.987466727190954e-07,6.682773930988781e-09,1.7976810861243267e-10,1.8483675821614385e-05,1.4089389206093594e-08,1.7869628264642905e-08,8.510805423088681e-14,3.619348286603998e-07,3.8471849737865255e-07,6.745831423078912e-09,5.845352854745539e-10,1.5279788609424367e-08,1.5322809601295557e-05,0.0025552918128749556,6.808506635582462e-10,2.640993473156392e-15,1.8748268113763665e-08,5.668142351545483e-10,5.92794754467986e-09,6.067749708118358e-09,7.163837261256502e-13,1.858891919815084e-15,6.833277559697593e-13,2.731229381791756e-13,2.0684288335559718e-16,6.919295505949499e-14
2.2741161115853312e-08,0.09601783216766557,3.76,0.0,0.6838913124730338,0.996552452107457,5.196429312882024e-05,0.0,2.504255907465789e-05,0.003404560893786933,0.0024528209943028845,0.00057621482524273,1.3986282231715325e-08,8.678020011092789e-10,0.0003661607803171798,0.0005641426135338964,0.00033853254537589836,0.00020157939526843096,6.029531237838787e-05,3.1973127646762105e-05,5.042514056545047e-05,7.004266214634416e-07,2.5457676667366477e-06,4.4383749361628825e-07,7.588487309810813e-09,1.9639710888572962e-10,1.888480871584524e-05,1.567623927666933e-08,1.8840618742026882e-08,9.304126544568372e-14,3.786014629447345e-07,4.0299146904642076e-07,7.212246991034189e-09,6.507209340022673e-10,1.5906047372649517e-08,1.6390508279150594e-05,0.0025552044781653504,7.066626842266533e-10,2.95196720609255e-15,2.0320357743486198e-08,6.180897769715491e-10,6.558228952139332e-09,6.622739983349527e-09,7.933390772674636e-13,2.0998314050247294e-15,7.703495510973418e-13,3.066820414990212e-13,2.3807030653038526e-16,8.083753451634619e-14
2.3220871500968834e-08,0.09601922092717423,3.76,0.0,0.6837922219363726,0.99651775103002,5.526561483611622e-05,0.0,2.5968674499682218e-05,0.0034828497402154446,0.0024900664182753085,0.0006066476836040353,1.4338302182497951e-08,8.814459029848572e-10,0.0003752166157113147,0.0005822411003615402,0.00035538400479177465,0.00021306746589515524,6.20674814091317e-05,3.3091702871413556e-05,5.273091274453294e-05,7.39827609232146e-07,2.7377076640260995e-06,4.928011892630911e-07,8.593402602410906e-09,2.14144156284842e-10,1.928645271910982e-05,1.7405053477695318e-08,1.984013554327681e-08,1.0151185297399035e-13,3.9580100633865e-07,4.217551678824052e-07,7.701971159025052e-09,7.22735617174913e-10,1.6543310751293032e-08,1.7502914432084144e-05,0.0025551157161314694,7.328893915640141e-10,3.292397573614349e-15,2.198065587831703e-08,6.726387055198687e-10,7.2387524344305005e-09,7.215695844130412e-09,8.764960071638364e-13,2.367590409374504e-15,8.660633969074189e-13,3.4344332698472315e-13,2.7315265942580617e-16,9.41242716890005e-14
2.3700581886084356e-08,0.09602061544564909,3.76,0.0,0.6836922630459532,0.9964825008756326,5.868676898640655e-05,0.0,2.690074516019823e-05,0.003561484277717576,0.0025268111886586507,0.0006379455095578097,1.468792616748845e-08,8.949118706670626e-10,0.00038420198508013734,0.00060041189442161,0.0003726474084689844,0.00022492461448569458,6.385968644741822e-05,3.421646276923893e-05,5.5074902990537576e-05,7.804440356096668e-07,2.9397329125045406e-06,5.458611250735168e-07,9.705756596768549e-09,2.330561487154476e-10,1.9688654948754192e-05,1.9285131739733195e-08,2.0868163194639153e-08,1.1054248910856771e-13,4.135522450649091e-07,4.410130988452025e-07,8.215850932128611e-09,8.009310322476425e-10,1.7191506639386593e-08,1.8660502221343134e-05,0.0025550255437155733,7.595283505612031e-10,3.664380501351723e-15,2.3731357215431422e-08,7.305766770479651e-10,7.972111747011837e-09,7.848270914839455e-09,9.661786680848388e-13,2.6646454496311997e-15,9.710843251980548e-13,3.836195953340468e-13,3.1245465326284287e-16,1.09239522302006e-13
2.4180292271199878e-08,0.09602201575107129,3.76,0.0,0.683591436028662,0.9964467082080403,6.222845984181243e-05,0.0,2.7838309416189864e-05,0.003640466512143153,0.002563060752883196,0.0006701075687087629,1.5035059152325933e-08,9.08201456112447e-10,0.0003931146120373224,0.0006186471932324529,0.0003903198024992306,0.0002371526207601638,6.567169580039875e-05,3.534686122280568e-05,5.745590085350306e-05,8.222763448219159e-07,3.1521312560094077e-06,6.032464079186212e-07,1.0934241614577404e-08,2.531808294438427e-10,2.0091464965252794e-05,2.1326144427698214e-08,2.1924673770401295e-08,1.2015624994046972e-13,4.318746931138892e-07,4.6076865874230756e-07,8.754760358245719e-09,8.856688142471369e-10,1.78505653914925e-08,1.9863716641562203e-05,0.002554933977762323,7.86577232683429e-10,4.07010909381789e-15,2.5574600649702746e-08,7.920192395574261e-10,8.760948530728153e-09,8.522143506474992e-09,1.062717327290359e-12,2.993650961687018e-15,1.086050604042443e-12,4.27430832725201e-13,3.5636406742612347e-16,1.2638548731567686e-13
