Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290)
3.841476312848241e-20,0.4912421181036138,3.76,0.0,0.9745029807366248,0.9999999999995857,1.366379711266052e-42,0.0,8.276674498689667e-31,1.83084350313997e-15,1.8308435031397127e-15,2.0509381569837993e-17,4.373229714138427e-34,5.009880718445459e-33,9.07864445819726e-27,2.3847783343040652e-28,2.4378621066283238e-17,9.240205763892894e-30,2.0509381560997707e-17,8.361819021023199e-21,6.608936293453086e-23,2.741646682068957e-32,4.3662468669052994e-32,2.1257740060487635e-34,9.72423303988589e-36,5.261734943635791e-40,2.4378621066283228e-17,7.662714698735393e-36,3.136588344265618e-32,1.7349221529055602e-54,7.006250643006601e-32,1.0881747324867147e-31,1.532637440007026e-43,1.1760169604646863e-35,2.214453416754835e-34,3.66352374669665e-32,4.1435190787210925e-13,3.245461968640776e-33,5.797920150599351e-54,8.633395152894863e-39,2.643118159924307e-48,4.237713247547247e-48,1.9524991368362494e-34,2.5346966891640644e-63,1.7686102170953222e-53,2.7630350297218935e-51,4.990169751834301e-53,3.558375828097778e-55,8.714999414526773e-63,4.0046518271860007e-35,3.970300218341971e-51,7.891075354169707e-31,2.4521241106362294e-47,2.563969735932643e-60,4.794629556842426e-49,5.470193327672646e-49,1.2603425644563727e-47,1.5530077557653496e-74,1.8293477095828873e-52,2.296843145100354e-46,3.0047820199442314e-32,4.9150982245020145e-70,1.5983799381549966e-50,8.436713088827497e-50,1.7230022479395573e-59,3.79345094803581e-66,1.8682960651432097e-71,1.5527569028885551e-78,4.1389309533450083e-69,2.5274465983351345e-32,3.5738535330331556e-85,1.5605147749571859e-83,4.403160496440097e-77,3.239399898522969e-64,3.5509847405128925e-35,1.7167550776074118e-52,2.156652240898062e-66,8.367843673175937e-21,6.024652172055447e-24,3.151404337673408e-34,1.722948373639454e-90,1.70885181844944e-66,1.2573702194783766e-65
7.68629013769722e-20,0.49124211810361385,3.76,0.0,0.9745029807366229,0.9999999999991709,1.0939345863935578e-41,0.0,3.3128267631668836e-30,3.663277660930812e-15,3.66327766092978e-15,4.1036581889942575e-17,1.7504315822853988e-33,2.005257899716538e-32,1.8642924134728292e-26,9.545328248907193e-28,4.8778422515769097e-17,3.6984903727405094e-29,4.103658187225368e-17,1.6730902871816588e-20,1.3223614516525072e-22,1.0973731665681092e-31,1.7476366235957492e-31,8.508635951135654e-34,3.89222742422389e-35,2.1060652401077624e-39,4.877842251576904e-17,3.067082840709929e-35,1.2554527561582725e-31,1.3889926384256411e-53,2.8043261388147866e-31,4.355534795141746e-31,1.2270418611817838e-42,4.70713263050381e-35,8.863584707173249e-34,1.4663642405206212e-31,8.290638086243904e-13,1.2990305791605964e-32,4.641861504475222e-53,3.4556080601112016e-38,2.1166377618315173e-47,3.393603360858378e-47,7.815084906951049e-34,4.0599144067840745e-62,1.4159635646928778e-52,2.212108067351536e-50,3.9951700382380556e-52,2.8488643079760334e-54,1.396021783377834e-61,1.6029043731001556e-34,3.178654287184612e-50,3.158486615253113e-30,1.9636877883415948e-46,4.106806923131758e-59,3.839592086796829e-48,4.3805908535051944e-48,1.0090403937460432e-46,4.9752019205281537e-73,1.4645904910820975e-51,1.8388710949047577e-45,1.2026958767348137e-31,7.872698733873159e-69,1.2799791240156661e-49,6.7545003538095405e-49,1.3798007465439874e-58,6.0744640210143785e-65,2.9917079156945094e-70,4.974398290410488e-77,6.627705660466334e-68,1.0116373108496755e-31,1.144599628679831e-83,4.9978674715799854e-82,1.4107509130064777e-75,5.187279091355348e-63,1.4213197990477282e-34,1.374447922707912e-51,3.454659290683676e-65,1.674295741035957e-20,1.2054538620301575e-23,1.2613830147440182e-33,1.1040702723843133e-88,2.737344806363535e-65,2.013435140189373e-64
1.5375917787395176e-19,0.4912421181036142,3.76,0.0,0.9745029807366191,0.9999999999983414,8.754801382007266e-41,0.0,1.3255622209887593e-29,7.328145976512531e-15,7.3281459765084e-15,8.209098253011779e-17,7.004006372461549e-33,8.023643566180782e-32,3.9205348720669727e-26,3.8193746361355446e-27,9.75780254147406e-17,1.479877899827872e-28,8.20909824947298e-17,3.346907057351931e-20,2.6452971027070308e-22,4.390922060973764e-31,6.992822896989508e-31,3.404562681609219e-33,1.5573979557908722e-34,8.42700435710501e-39,9.757802541474041e-17,1.227232642430823e-34,5.0234463270863366e-31,1.1116162686188576e-52,1.1220957359206999e-30,1.7427812527352087e-30,9.820064120154389e-42,1.8834661846167716e-34,3.54658842464229e-33,5.8673669899535905e-31,1.6584876098609103e-12,5.197814381573755e-32,3.714899960582654e-52,1.3826933948516494e-37,1.694167921972503e-46,2.716256464676566e-46,3.127051924733908e-33,6.499384820359426e-61,1.1332011924506504e-51,1.7703587586635168e-49,3.197350244210504e-51,2.279957275454948e-53,2.2349332053923448e-60,6.413705370752791e-34,2.543889487687285e-49,1.263806058033132e-29,1.571746019311596e-45,6.574457385899539e-58,3.07322980609822e-47,3.506248026585823e-47,8.07538982884474e-46,1.5929574960666008e-71,1.1721175124146237e-50,1.471655746169537e-44,4.812350090571231e-31,1.2603155128298355e-67,1.0244936163418229e-48,5.405653113607518e-48,1.1044024776067869e-57,9.72309840985037e-64,4.788681006406187e-69,1.5927001901667906e-75,1.0608664139000648e-66,4.0478669613997935e-31,3.664266039709269e-82,1.5999931845892058e-80,4.5171882560973646e-74,8.303039648451447e-62,5.687134468331662e-34,1.0999760610116076e-50,5.530669535342922e-64,3.3493184884726003e-20,2.411431151607262e-23,5.047175086455516e-33,7.0704797111756885e-87,4.382298876132567e-64,3.2228111130599214e-63
3.075517308679109e-19,0.49124211810361484,3.76,0.0,0.9745029807366116,0.9999999999966825,7.0051712665583306e-40,0.0,5.303112038661886e-29,1.465788260767611e-14,1.465788260765958e-14,1.6419978381033245e-16,2.802058622968648e-32,3.209979893118801e-31,8.606565882402715e-26,1.5279985571873822e-26,1.9517723121268286e-16,5.920475238339363e-28,1.6419978373953874e-16,6.694540597738852e-20,5.29116843057659e-22,1.7566547440299096e-30,2.797584504466701e-30,1.3620467644504324e-32,6.230605939820854e-34,3.371350572155906e-38,1.951772312126821e-16,4.909729696478449e-34,2.009705637622475e-30,8.894619317322352e-52,4.489113608542146e-30,6.972259841931381e-30,7.857543307186854e-41,7.535091177966474e-34,1.4188663149466908e-32,2.347328855972661e-30,3.3173352112617802e-12,2.0794642133712812e-31,2.97248439250283e-51,5.531674391453738e-37,1.3556775063855833e-45,2.1735548164653562e-45,1.2510243912894652e-32,1.0401833930757655e-59,9.067331275826233e-51,1.416555986294009e-48,2.5583659844775254e-50,1.8243122272733373e-52,3.576932150655631e-59,2.5658997826888792e-33,2.0354980959230997e-48,5.056047173201997e-29,1.2577152086472596e-44,1.0521985677516543e-56,2.459206451583015e-46,2.80570873229449e-46,6.461538795738291e-45,5.098893033792384e-70,9.37872095679136e-50,1.1775481925456769e-43,1.9252533974122148e-30,2.0170519480358103e-66,8.197990694775251e-48,4.3253437986127514e-47,8.837500336000506e-57,1.5560123025894211e-62,7.66344867341131e-68,5.098069423842698e-74,1.6977331564584297e-65,1.619410365332432e-30,1.1728127558994545e-80,5.1210594330284166e-79,1.445946059348743e-72,1.32875785972611e-60,2.275227245694473e-33,8.801479737322268e-50,8.851643835928288e-63,6.699363983345551e-20,4.823385730472988e-23,2.0191986868995698e-32,4.526525143556459e-85,7.013716617774272e-63,5.1575499545916895e-62
6.151368368558291e-19,0.4912421181036161,3.76,0.0,0.9745029807365966,0.9999999999933646,5.6046691350996724e-39,0.0,2.1214174589556376e-28,2.931735587000384e-14,2.9317355869937724e-14,3.2841738637021895e-16,1.120914670767507e-31,1.284096457030991e-30,2.0272812275629634e-25,6.112491669595947e-26,3.9037564280856446e-16,2.3683828371134087e-27,3.284173862285834e-16,1.3389807678698205e-19,1.058291118935775e-21,7.027190855925478e-30,1.1191248776403559e-29,5.448630472983534e-32,2.4924452137111493e-33,1.3486500599969792e-37,3.9037564280856136e-16,1.9640517158347614e-33,8.039476808302039e-30,7.116371474954103e-51,1.795791586793643e-29,2.7891309191292085e-29,6.286631513909914e-40,3.014281776539489e-33,5.675927213589134e-32,9.39007959827639e-30,6.635030409774842e-12,8.318533819550001e-31,2.378213308753299e-50,2.2128502055672323e-36,1.0846792894104225e-44,1.7390637381683911e-44,5.004504836970686e-32,1.6645189184943426e-58,7.254553797610784e-50,1.1333523922388014e-47,2.0468871237650726e-49,1.4595883614067994e-51,5.723922795451955e-58,1.0264434452866478e-32,1.6285530955848724e-47,2.0225834692079486e-28,1.0062995397431504e-43,1.683746049716954e-55,1.9676142343686625e-45,2.244851145043446e-45,5.169721860411338e-44,1.6318744529982787e-68,7.503689182544292e-49,9.42128001413174e-43,7.701640355238068e-30,3.227720879003216e-65,6.5592093606045285e-47,3.4606035971004694e-46,7.070964499909261e-56,2.4898729613198106e-61,1.2262765288135762e-66,1.6316108607220502e-72,2.7166506029133117e-64,6.478168657449542e-30,3.7533970709438836e-79,1.6389120420479259e-77,4.62774082885988e-71,2.1262298148789915e-59,9.101674761739966e-33,7.041852362171911e-49,1.416468853981642e-61,1.3399454973090124e-19,9.647294887050506e-23,8.077452099122183e-32,2.897429979156319e-83,1.122357758679133e-61,8.252921770346082e-61
1.2303070488316656e-18,0.4912421181036187,3.76,0.0,0.9745029807365665,0.999999999986729,4.483948169195986e-38,0.0,8.48601513713965e-28,5.863630239466154e-14,5.863630239439707e-14,6.568525914878205e-16,4.483841135023276e-31,5.1365948272316086e-30,5.278204255203013e-25,2.445096159514838e-25,7.807724660003156e-16,9.473916847706109e-27,6.568525912043802e-16,2.6780341841358945e-19,2.116639711908824e-21,2.810990722243775e-29,4.476681670624564e-29,2.179540875380652e-31,9.97018654490843e-33,5.394820369720381e-37,7.807724660003035e-16,7.856526553287802e-33,3.215921577658046e-29,5.693368053353316e-50,7.183458644316552e-29,1.1156977657350253e-28,5.029543971104981e-39,1.2057617734205816e-32,2.2704633040685276e-31,3.7561846796170617e-29,1.327042078964625e-11,3.3275489229517556e-30,1.9026609713532014e-49,8.851763923080943e-36,8.677983486331572e-44,1.3913389503389315e-43,2.0018833920655935e-31,2.663410674142968e-57,5.8039185778000576e-49,9.06724957313424e-47,1.6375874372847744e-48,1.1677261271551433e-50,9.158941612824906e-57,4.1059408465968114e-32,1.3029043273421225e-46,8.090663088340822e-28,8.05090584029583e-43,2.6941763655650375e-54,1.5741910228388697e-44,1.7959945868281212e-44,4.135973825662105e-43,5.222364168159988e-67,6.003236324929835e-48,7.537381813161899e-42,3.0807814985467903e-29,5.164703633987625e-64,5.247694230329347e-46,2.7686143080190267e-45,5.65724037948807e-55,3.9839993724799966e-60,1.9621422466736284e-65,5.221520612784962e-71,4.3468630284874114e-63,2.59137290358325e-29,1.2011504684399295e-77,5.244795400254435e-76,1.4809912259428588e-69,3.402141504024771e-58,3.640838113356078e-32,5.633749334872327e-48,2.266514852590393e-60,2.6799636952573926e-19,1.9295113195589825e-22,3.231112314696729e-31,1.85450044436553e-81,1.795902903948933e-60,1.3205348345264668e-59
2.4606474727833386e-18,0.49124211810362384,3.76,0.0,0.9745029807365064,0.9999999999734576,3.587243683687364e-37,0.0,3.394475117981472e-27,1.1727419544398599e-13,1.1727419544292808e-13,1.313723001714337e-15,1.7935729468871994e-30,2.054679725137468e-29,1.545074530624172e-24,9.780583624672783e-25,1.5615661123837694e-15,3.7896438418827054e-26,1.3137230011468026e-15,5.356141016964858e-19,4.233337062722191e-21,1.1244191651513982e-28,1.7907091024070656e-28,8.718340877000336e-31,3.988155757463466e-32,2.1579725423340834e-36,1.5615661123837209e-15,3.142674563706783e-32,1.2863948008890853e-28,4.5548035157522475e-49,2.8734419181806525e-28,4.4628818606880435e-28,4.023730683362793e-38,4.823145220937345e-32,9.082038253493188e-31,1.5025044404422846e-28,2.654120148077021e-11,1.3310466463674484e-29,1.522164910389431e-48,3.540779942690216e-35,6.9426064647041136e-43,1.1131063459690747e-42,8.00769648583299e-31,4.261601407574747e-56,4.6432451038137427e-48,7.253971836267392e-46,1.3101010454034006e-47,9.342030827022175e-50,1.4654838721193842e-55,1.6424097483871572e-31,1.0423482029357315e-45,3.236331078756786e-27,6.440928487317395e-42,4.310828338786642e-53,1.2593926736594946e-43,1.4368411394429265e-43,3.308857593269657e-42,1.6712150824725384e-65,4.802703049472662e-47,6.030048564277771e-41,1.232337670251638e-28,8.263805983783161e-63,4.198286085145277e-45,2.2149440200106198e-44,4.5261127242124744e-54,6.3745611085150815e-59,3.139507442420073e-64,1.6709451346647268e-69,6.955158527362311e-62,1.0365702480295276e-28,3.843782958983292e-76,1.6783788342023366e-74,4.739354588448873e-68,5.443565444198198e-57,1.456380925676279e-31,4.507106451889163e-47,3.6265555202667996e-59,5.360000091152018e-19,3.8590749794205655e-22,1.2924712214058971e-30,1.1869267690434511e-79,2.8735490410696073e-59,2.1129096167338924e-58
4.921328320686685e-18,0.491242118103634,3.76,0.0,0.9745029807363863,0.9999999999469147,2.8698290093134492e-36,0.0,1.3578038612468582e-26,2.34549981542671e-13,2.3454998153843934e-13,2.627463822132625e-15,7.174364788655225e-30,8.218802439216622e-29,5.047860738959317e-24,3.912273247320521e-24,3.1231534051504843e-15,1.5158729587121527e-25,2.6274638209949662e-15,1.0712354683810046e-18,8.466732423818017e-21,4.497722412495986e-28,7.162909290559629e-28,3.487371826167906e-30,1.5952785310641431e-31,8.63198190075256e-36,3.1231534051502895e-15,1.2570826166858075e-31,5.145631531614023e-28,3.6438875957295895e-48,1.1493884594550686e-27,1.7851709039583305e-27,3.2190227496920217e-37,1.9292777139194753e-31,3.632852466501171e-30,6.010078899424003e-28,5.30827625885427e-11,5.324240721751827e-29,1.2177463859902096e-47,1.4163282535063039e-34,5.554173044185108e-42,8.904991523938121e-42,3.203111178229891e-30,6.818677717868363e-55,3.714640216662814e-47,5.803246339553747e-45,1.0480932738168054e-46,7.473713469499897e-49,2.3448167696958127e-54,6.56970578214858e-31,8.338884589882061e-45,1.294545600261216e-26,5.152824317003263e-41,6.897442266813203e-52,1.0075300813814565e-42,1.1494911002647817e-42,2.6471174812663677e-41,5.3479819400845555e-64,3.842208027881535e-46,4.824096080379707e-40,4.929400815888899e-28,1.3222313641120195e-61,3.358681149548995e-44,1.7719762458170908e-43,3.621230995588157e-53,1.0199427465688185e-57,5.023275802412363e-63,5.347118087932437e-68,1.1128395871947604e-60,4.146323150486854e-28,1.2300267854744843e-74,5.3708831996188366e-73,1.5166226953840141e-66,8.70981592100717e-56,5.825711368495086e-31,3.605727960608212e-46,5.8025942450882206e-58,1.0720072882932733e-18,7.718202291758673e-22,5.1699374775422496e-30,7.596480075988493e-78,4.597761978188655e-58,3.380698488772427e-57
9.842690016493377e-18,0.49124211810365437,3.76,0.0,0.974502980736146,0.9999999998938289,2.295876836609669e-35,0.0,5.431243083668537e-26,4.69101553740186e-13,4.691015537232591e-13,5.2549454628302215e-15,2.869760527509165e-29,3.287537643040752e-28,1.7926545146730907e-23,1.5649172582734993e-23,6.246327990683142e-15,6.063522688998105e-25,5.25494546054456e-15,2.142478202224947e-18,1.6933525783886138e-20,1.799098114597489e-27,2.8651783020496285e-27,1.39495582553746e-29,6.381146580832862e-31,3.452813460056646e-35,6.246327990682363e-15,5.028356070150742e-31,2.0582630686557604e-27,2.915129835266347e-47,4.597577222193392e-27,7.140719935136259e-27,2.5752334808966513e-36,7.717150106292433e-31,1.4531485455190505e-29,2.4040437872907966e-27,1.0616588370618599e-10,2.129707101146507e-28,9.742028985629571e-47,5.66535677989714e-34,4.4433735859058384e-41,7.124049540049568e-41,1.2812509881743348e-29,1.0909976723729818e-53,2.9717298851226784e-46,4.642624617668878e-44,8.384795926407357e-46,5.979006431446417e-48,3.751740898280392e-53,2.6278956454454866e-30,6.671147260051162e-44,5.17820873833663e-26,4.1222920645080985e-40,1.103600116615205e-50,8.060304422237457e-42,9.196001564566989e-42,2.1177065367735595e-40,1.711369206935207e-62,3.07378464476126e-45,3.8592997283496945e-39,1.9717703475927968e-27,2.1155880849215753e-60,2.6869658328304746e-43,1.4175894087767156e-42,2.897461358522307e-52,1.631918769958021e-56,8.037292449014681e-62,1.7110927692429005e-66,1.7805547436197905e-59,1.6585376797467188e-27,3.9361117257780774e-73,1.71869399788185e-71,4.853239388709418e-65,1.393579437323569e-54,2.3303991242845217e-30,2.884599496126011e-45,9.284235141071724e-57,2.1440218466459997e-18,1.543645688689514e-21,2.067985509764348e-29,4.8617948501295755e-76,7.356485959660125e-57,5.409152051524718e-56
1.9685413408106758e-17,0.4912421181036951,3.76,0.0,0.9745029807356654,0.9999999997876574,1.8367069275655464e-34,0.0,2.1725027695756276e-25,9.382046981357949e-13,9.382046980680866e-13,1.0509908743669486e-14,1.1479071428282398e-28,1.3150183583316336e-27,6.717636191541266e-23,6.259684950376674e-23,1.2492677161745375e-14,2.425415254518142e-24,1.0509908739056828e-14,4.28496367181246e-18,3.3867123055529066e-20,7.19641075107119e-27,1.1460742456512096e-26,5.579837492043338e-29,2.5524651238823142e-30,1.3811314066969716e-34,1.2492677161742264e-14,2.0113475654631826e-30,8.233073109506125e-27,2.3321147242149243e-46,1.8390355656851277e-26,2.856295237751311e-26,2.0601928969394236e-35,3.0868678921379605e-30,5.8126103068655e-29,9.616199603746426e-27,2.1233212154986592e-10,8.518849910655083e-28,7.7936464542357e-46,2.2661604354526525e-33,3.5547129311147962e-40,5.699262189278007e-40,5.125016987083383e-29,1.745603666391144e-52,2.3773910860066132e-45,3.714110708783891e-43,6.707856612444553e-45,4.783219619473943e-47,6.0028127131144594e-52,1.0511609045466175e-29,5.336933645468401e-43,2.0712887625307663e-25,3.2978466956935596e-39,1.765767669314365e-49,6.448269047775747e-41,7.35683036802716e-41,1.6941702325659205e-39,5.476405425856686e-61,2.459034984036422e-44,3.0874488840247846e-38,7.887101386619362e-27,3.38495518362778e-59,2.1495810323079816e-42,1.1340748921113381e-41,2.3187040884740673e-51,2.6110783323298167e-55,1.2859709007905807e-60,5.4755208048396354e-65,2.8488967987356882e-58,6.634167460853855e-27,1.2595599349669426e-71,5.49983916046285e-70,1.5530440863142828e-63,2.229734189538185e-53,9.322442000368264e-30,2.3076864605977073e-44,1.4854843777268428e-55,4.288050963337789e-18,3.0872965959012956e-21,8.271963079134336e-29,3.1115639361101717e-74,1.1770430919688759e-55,8.654670818524157e-55
3.937086019133352e-17,0.49124211810377644,3.76,0.0,0.9745029807347042,0.9999999995753144,1.4693677359208948e-33,0.0,8.690022217408812e-25,1.876410986929328e-12,1.8764109866584946e-12,2.1019835303124324e-14,4.59163451023789e-28,5.26007977666123e-27,2.5964578717519786e-22,2.503877162456087e-22,2.498537550385749e-14,9.701673440526299e-24,2.101983529373367e-14,8.569934618586049e-18,6.773435980484805e-20,2.878567953722656e-26,4.584302893551777e-26,2.2319378345762543e-28,1.0209873480397762e-29,5.5245527338672975e-34,2.4985375503845062e-14,8.045400670349889e-30,3.293233349036681e-26,1.8657008457862512e-45,7.35615161574839e-26,1.142519547697548e-25,1.6481567620356374e-34,1.2347487263656195e-29,2.32504815324269e-28,3.846484732009803e-26,4.246645796708008e-10,3.407544170384106e-27,6.234926640211538e-45,9.064748951263542e-33,2.8437759732400563e-39,4.5594188204035015e-39,2.0500094021872904e-28,2.792971780475331e-51,1.9019158890421044e-44,2.9712929668166346e-42,5.36629320154131e-44,3.826581824404672e-46,9.604522233147135e-51,4.204648749691388e-29,4.2695532547425424e-42,8.285165582335325e-25,2.638282573679834e-38,2.8252342556817427e-48,5.158625444497014e-40,5.885475959046267e-40,1.3553381591966978e-38,1.7524535613666337e-59,1.9672308612780126e-43,2.469962676877691e-37,3.1548445168850983e-26,5.415939454642328e-58,1.7196681734467832e-41,9.07261260094531e-41,1.8561282747400695e-50,4.17773197207848e-54,2.057556778733669e-59,1.7521704714434958e-63,4.5582425118424265e-57,2.6536702548990817e-26,4.0305986108739017e-70,1.7599515743650206e-68,4.969753045701532e-62,3.567580304161209e-52,3.7296389803197724e-29,1.846151934150726e-43,2.3767804281894262e-54,8.57610919666671e-18,6.174598363065921e-21,3.30878944170199e-28,1.9914057927274667e-72,1.8832732013927526e-54,1.3847495211786536e-53
7.874175375778705e-17,0.4912421181039394,3.76,0.0,0.9745029807327817,0.9999999991506286,1.1754950831707374e-32,0.0,3.47601116828808e-24,3.752823564525657e-12,3.752823563442321e-12,4.203968841313926e-14,1.836655052096208e-27,2.1040329722094914e-26,1.0204638038633937e-21,1.0015515005201443e-21,4.9970772188032356e-14,3.880671912384402e-23,4.203968839369658e-14,1.7139876542527913e-17,1.3546900212767006e-19,1.1514279079513936e-25,1.8337223886329318e-25,8.92775701204251e-28,4.083951990538828e-29,2.2098385643419286e-33,4.997077218798261e-14,3.2181624567845285e-29,1.3172941112643524e-25,1.4925718616095287e-44,2.9424625164075166e-25,4.570081094834215e-25,1.3185263867688504e-33,4.938998041161014e-29,9.300207118248941e-28,1.538594870578026e-25,8.493294256469822e-10,1.3630184333012985e-26,4.987945375725042e-44,3.6259784323590044e-32,2.2750230353437868e-38,3.647538757628408e-38,8.200042827250562e-28,4.468759585800117e-50,1.5215341578392535e-43,2.377036123646825e-41,4.293037666741837e-43,3.0612684535986406e-45,1.5367253315312018e-49,1.6818603971878521e-28,3.4156451445612973e-41,3.314068337624404e-24,2.1106281449641733e-37,4.520379592379581e-47,4.1269044417322933e-39,4.708385461975917e-39,1.0842712716264596e-37,5.60785745826993e-58,1.573785785447802e-42,1.9759714559485083e-36,1.2619385695885618e-25,8.665511296459531e-57,1.3757358796814665e-40,7.258095472258231e-40,1.4867622280712602e-49,6.684376467676184e-53,3.2920936769238426e-58,5.606951501825854e-62,7.293194982802475e-56,1.0614686938158363e-25,1.2897927280617456e-68,5.6318505773114154e-67,1.5903228886962603e-60,5.708132740286785e-51,1.492382491775995e-28,1.476922685893282e-42,3.802853088712016e-53,1.715222566310594e-17,1.2349201708384298e-20,1.3235166203134663e-27,1.2745012660690724e-70,3.0132404727893494e-53,2.2156009454951535e-52
1.5748354089069412e-16,0.49124211810426505,3.76,0.0,0.9745029807289369,0.9999999983012573,9.403964513278029e-32,0.0,1.3904049663819188e-23,7.505648719755364e-12,7.505648715422022e-12,8.407939459759003e-14,7.346623186110671e-27,8.416132354947944e-26,4.0456164961457966e-21,4.0062072657665236e-21,9.99415655561846e-14,1.5522693135340865e-22,8.407939455605937e-14,3.427976051199383e-17,2.7093896207046284e-19,4.605713051155348e-25,7.334892409134234e-25,3.571103938138018e-27,1.6335813170152828e-28,8.839485593984878e-33,9.99415655559856e-14,1.287265505998043e-28,5.2691775931762445e-25,1.1940740567408044e-43,1.1769853801891782e-24,1.8280330178213432e-24,1.0548214992247952e-32,1.9755998409450268e-28,3.720090903779772e-27,6.154381435231388e-25,1.698658836536685e-09,5.452074654883229e-26,3.990358362520574e-43,1.4504530712833554e-31,1.8200193396326448e-37,2.918032604561225e-37,3.280018177633294e-27,7.150019144945085e-49,1.2172282865295208e-42,1.901629583437143e-40,3.4344312809925206e-42,2.4490168285774127e-44,2.4587620229602678e-48,6.727442351452697e-28,2.7325171406252038e-40,1.3256277545852532e-23,1.6885033490491758e-36,7.232611159913961e-46,3.3015251936328473e-38,3.766710293692621e-38,8.674172430263076e-37,1.794515319264934e-56,1.2590289818163956e-41,1.580777509068821e-35,5.047755567116607e-25,1.3864822178689907e-55,1.1005892431273174e-39,5.8064785438093105e-39,1.1923834010278463e-48,1.0695006598371897e-51,5.267352662952927e-57,1.7942253697172303e-60,1.166912028552341e-54,4.245875460930814e-25,4.1273391279775784e-67,1.8021935002449758e-65,5.0890362996218595e-59,9.13301506065763e-50,5.973739475243479e-28,1.1815386558283014e-41,6.084568671517709e-52,3.4304458595109925e-17,2.4698407643176576e-20,5.294068181500079e-27,8.156813080054196e-69,4.8211872678320546e-52,3.5449627522747955e-51
2.362253280236012e-16,0.49124211810459095,3.76,0.0,0.9745029807250921,0.9999999974518861,2.688946418181439e-31,0.0,2.9546109134087106e-23,1.1258473875022123e-11,1.1258473865813766e-11,1.2611910074646182e-13,1.5611576672331276e-26,1.7884279680139312e-25,8.574285840927207e-21,8.513191220605593e-21,1.4991235892413935e-13,3.2985726803888555e-22,1.2611910068085911e-13,5.1419644603045366e-17,4.064095973108163e-19,9.787141082292552e-25,1.5586648593574967e-24,7.588596575364142e-27,3.471360625754103e-28,1.8784125532364944e-32,1.4991235892371644e-13,2.7354396433074784e-28,1.119700265765555e-24,3.414335640103207e-43,2.5010941657857865e-24,3.884570524263022e-24,3.0161305091952047e-32,4.198150053802027e-28,7.905204005090182e-27,1.3078061767049018e-24,2.54798796636382e-09,1.158565853211197e-25,1.1409933118871284e-42,3.0823164042750722e-31,5.403024006829282e-37,8.661362936130858e-37,6.970039286149288e-27,2.7046422718362135e-48,3.480513433242784e-42,5.4374725745928194e-40,9.820327673617215e-42,7.002660369113082e-44,9.373457619833521e-48,1.4295814311541425e-27,7.813291961808863e-40,2.816959238914077e-23,5.012648480918085e-36,2.736205368710463e-45,9.801339651560946e-38,1.1182300233213804e-37,2.4802712577836053e-36,8.371282398434158e-56,3.600036804145517e-41,4.520035722876945e-35,1.0726481118274355e-24,5.245318511732581e-55,3.2595243828902655e-39,1.6602901191087387e-38,3.544633757261584e-48,3.9364729930547465e-51,1.9387358740381953e-56,8.369929724699349e-60,4.2965757863239796e-54,9.022485222042685e-25,1.8849318630875138e-66,8.230513769137138e-65,2.3807647700391848e-58,3.362795232058835e-49,1.2700377498910384e-27,3.3784625289546716e-41,2.3197421507845787e-51,5.1456691526239435e-17,3.704761282232337e-20,1.1249895966764401e-26,4.571996515822848e-68,1.8380778490646405e-51,1.3050848650310849e-50
