Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45)
3.729035640446508e-20,0.17473430901809137,3.76,0.0,0.6055279017074123,0.9999999999995987,4.65395290555385e-43,0.0,2.4744991949162925e-31,2.8212533983265663e-16,2.821253398325791e-16,5.4560952498895936e-18,3.1317409119585413e-34,3.7661593322341875e-33,5.93345830170165e-28,7.205476496509481e-29,1.1487096554790139e-18,2.6398571938359892e-30,5.456095249368367e-18,3.8221086733142214e-22,3.825208214059131e-24,6.434937620537415e-32,2.2574110559659932e-32,1.729342069932916e-35,4.243073431690591e-37,1.036284754267134e-41,1.1487096554790127e-18,9.653712417559548e-38,1.0215432019938222e-32,2.9250758995259706e-55,2.942892104963228e-32,1.6745398909537913e-32,3.8050226605291096e-44,1.237318383605506e-37,2.2885917679556293e-35,4.20668410186513e-33,4.0136721624781015e-13,3.839328859740456e-34,3.906713284912149e-56,4.238282394054863e-41,6.699101128195682e-49,1.3183354828549198e-48,1.0027801912625431e-35,6.128436394434774e-63,3.4992642838171234e-55,3.34471418191468e-53,5.538763632901764e-55,2.764234762183301e-57,1.8465325818163454e-67,4.3801283717674833e-36,8.642334633317347e-53,2.2531283758264863e-31,3.411698433010886e-49,1.1423024800029128e-61,4.9282445847472884e-51,6.168104447927217e-51,7.70439937826597e-48,3.582535563538263e-75,1.132573632595079e-53,2.5326911264776256e-47,9.004745388863063e-33,2.956232949156241e-71,4.2864798986428264e-52,3.1997491022134977e-52,2.6999390965845726e-65,2.8790733332610663e-69,2.1753943410287317e-74,3.291885323292643e-79,8.542373389453601e-72,1.3378740722111024e-32,3.9678732779604438e-87,8.790759676237286e-86,7.740108331594702e-79,6.3143396178239604e-65,2.3852922060778e-35,7.052456698387135e-54,4.643054364457634e-68,3.822108673113805e-22
7.461311103343448e-20,0.17473430901809137,3.76,0.0,0.605527901707412,0.999999999999197,3.725992127169665e-42,0.0,9.904445511021785e-31,5.644957929058332e-16,5.644957929055225e-16,1.0916930808420668e-17,1.2535125204024503e-33,1.5074452218486455e-32,1.3314996074047001e-27,2.8840683999688e-28,2.2984173210844207e-18,1.0566308441927944e-29,1.0916930807377831e-17,7.647538032236845e-22,7.653739886574039e-24,2.5756520413445923e-31,9.035527207152939e-32,6.921875075230954e-35,1.6983351495362576e-36,4.1478397968922314e-41,2.2984173210844157e-18,3.864000797655426e-37,4.08883502609315e-32,2.341839366691107e-54,1.1779237818012904e-31,6.702523540714014e-32,3.0463317450948705e-43,4.9524980792640635e-37,9.160331340642214e-35,1.6837699342613663e-32,8.030831440643822e-13,1.536732101587404e-33,3.1277460775576824e-55,1.69641930221228e-40,5.364714095609815e-48,1.0557375573062282e-47,4.0137340856543856e-35,9.816148392854914e-62,2.8015391305983016e-54,2.677805074941462e-52,4.434378711701705e-54,2.213068583788859e-56,2.956858154880773e-66,1.7531928426752396e-35,6.919122616107825e-52,9.018385325308343e-31,2.7321256944872397e-48,1.829669134003196e-60,3.9465925618249173e-50,4.939486049127483e-50,6.168204106791606e-47,1.1476980666538818e-73,9.067475597604875e-53,2.0276928854453666e-46,3.6042448597640697e-32,4.735110246882486e-70,3.432620001988481e-51,2.5617448662135107e-51,2.554599132693438e-64,4.610268490706912e-68,3.4834652766887873e-73,1.0545856011981454e-77,1.3679056413424444e-70,5.354982888442473e-32,1.2708002394412655e-85,2.815437571012587e-84,2.479892546363584e-77,1.0111191798518215e-63,9.547386400232223e-35,5.646253554431074e-53,7.437532392582298e-67,7.647538031434658e-22
1.4925862029137327e-19,0.17473430901809137,3.76,0.0,0.6055279017074114,0.9999999999983935,2.981926107001112e-41,0.0,3.963068318454958e-30,1.1292366990522016e-15,1.1292366990509583e-15,2.1838601925473564e-17,5.015682860344714e-33,6.031744421780429e-32,3.240872477064673e-27,1.1540030272904472e-27,4.597832652295232e-18,4.2278997023327556e-29,2.1838601923387723e-17,1.5298396751286675e-21,1.531080347272123e-23,1.0305963107425225e-30,3.6153878150170263e-31,2.7696516460723334e-34,6.795552782207727e-36,1.6596763149983495e-40,4.597832652295214e-18,1.5461036289285785e-36,1.6360666056243663e-31,1.8741833473080665e-53,4.713229443978986e-31,2.68188246040485e-31,2.4379912384798032e-42,1.98164432451279e-36,3.6653257459108874e-34,6.737272948943357e-32,1.6065149991744423e-12,6.148930090319938e-33,2.50314744905344e-54,6.787901432622229e-40,4.293945615838852e-47,8.4501792327651095e-47,1.6060164473412527e-34,1.5714362416014558e-60,2.242082751099592e-53,2.1430578995775525e-51,3.5488506675344206e-53,1.771127465301724e-55,4.7328988276292655e-65,7.01505500669706e-35,5.53740095551963e-51,3.6085288292055906e-30,2.1868078757160414e-47,2.9290596528051977e-59,3.158873588417948e-49,3.953590813573613e-49,4.9364379278235466e-46,3.674693769221672e-72,7.256736270009189e-52,1.6227705650296068e-45,1.4421674184148167e-31,7.58028875824314e-69,2.7474711037631604e-50,2.050174459540468e-50,2.673504423899448e-63,7.379432008483512e-67,5.575813039048986e-72,3.376566755857531e-76,2.189550201729355e-69,2.1426906735129363e-31,4.068290968370707e-84,9.013233466201337e-83,7.940552356574435e-76,1.6184508905291284e-62,3.8201992251306883e-34,4.518718855470512e-52,1.1906972694143834e-65,1.5298396748076883e-21
2.9854963880725084e-19,0.17473430901809142,3.76,0.0,0.6055279017074103,0.9999999999967866,2.3859939447439603e-40,0.0,1.585485387113049e-29,2.258718511344999e-15,2.2587185113400254e-15,4.368194415954234e-17,2.006599748244311e-32,2.4130905291652833e-31,8.791879477133784e-27,4.616763550782498e-27,9.196663314716846e-18,1.691435185349219e-28,4.368194415537137e-17,3.060011419420467e-21,3.0624931609485084e-23,4.1230563269055296e-30,1.446390546111105e-30,1.1080410073122232e-33,2.718663612775505e-35,6.639786897162492e-40,9.196663314716774e-18,6.185421281576014e-36,6.545331763180596e-31,1.4996316257237148e-52,1.8855986846582664e-30,1.072927617858919e-30,1.9507634068883623e-41,7.92786766781341e-36,1.4663689870397174e-33,2.695347884440237e-31,3.2133787073022255e-12,2.4599724285794047e-32,2.0028982766552137e-53,2.7156142047818566e-39,3.43602644086492e-46,6.761855314240939e-46,6.425111564503658e-34,2.51498017978272e-59,1.7940068543397527e-52,1.7147719250787045e-50,2.8396197284539895e-52,1.417171070906937e-54,7.574179132752625e-64,2.806478792880527e-34,4.430762089257613e-50,1.4436465049640958e-29,1.7498893368032149e-46,4.687767037454272e-58,2.5277388426124757e-48,3.163673636224405e-48,3.9499003585594444e-45,1.176231699701924e-70,5.806491567182541e-51,1.2984630066672277e-44,5.769608755688697e-31,1.2131752831607127e-67,2.1985270579417426e-49,1.640451060826234e-49,3.1458788267342543e-62,1.1809493751220655e-65,8.9231161925239e-71,1.0808043073514845e-74,3.5040014501105767e-68,8.57215792493452e-31,1.3021300181977993e-82,2.884848197560767e-81,2.5417604354955187e-74,2.590049718541678e-61,1.5283292949203579e-33,3.615661636087232e-51,1.9056694832596406e-64,3.0600114181363412e-21
5.97131675839006e-19,0.17473430901809145,3.76,0.0,0.605527901707408,0.9999999999935728,1.908976399184059e-39,0.0,6.342457705990753e-29,4.517682135930836e-15,4.517682135910941e-15,8.73686286275319e-17,8.027052262427613e-32,9.653147674570121e-31,2.68229385201532e-26,1.8468557193265704e-26,1.8394324639560038e-17,6.766291390167502e-28,8.736862861919406e-17,6.1203549099313984e-21,6.125319174089076e-23,1.6493567570597555e-29,5.7860330593126906e-30,4.432524752697104e-33,1.0875539514331606e-34,2.6561316542950032e-39,1.8394324639559748e-17,2.47436988232667e-35,2.6183457874360675e-30,1.1998195246212701e-51,7.543008596460104e-30,4.2920597636962246e-30,1.5607589077754547e-40,3.1714051597399443e-35,5.865953461498609e-33,1.0782269009942787e-30,6.427106115188447e-12,9.840690545266466e-32,1.6024707666973275e-52,1.0863433937724492e-38,2.749169174490657e-45,5.410169106650289e-45,2.5702537957439527e-33,4.0245141195714004e-58,1.435341762652743e-51,1.3719477961355166e-49,2.271911483491429e-51,1.133844510666389e-53,1.2119919574518118e-62,1.1226828800500177e-33,3.544946237331784e-49,5.775055999863372e-29,1.4000887055652898e-45,7.501444679146244e-57,2.0224470941310363e-47,2.5312593423492976e-47,3.160220323959778e-44,3.764469029018626e-69,4.645634319447954e-50,1.0388690365956412e-43,2.3080313314589774e-30,1.9413437529301027e-66,1.7590417435681025e-48,1.3124854592644753e-48,4.127765501033496e-61,1.889711227174435e-64,1.4278438354439484e-69,3.4590585695072274e-73,5.606979310673445e-67,3.4291422327270866e-30,4.167259178619387e-81,9.232495973874553e-80,8.134887514272135e-73,4.144502235604696e-60,6.1138215162794215e-33,2.892803959284962e-50,3.0495143323586617e-63,6.120354904794477e-21
1.1942957499025164e-18,0.1747343090180916,3.76,0.0,0.6055279017074033,0.9999999999871453,1.527253621168093e-38,0.0,2.537086318635337e-28,9.035609385103482e-15,9.035609385023896e-15,1.7474199756291895e-16,3.210951575287327e-31,3.86141617185158e-30,9.060123677679282e-26,7.387723485926401e-26,3.678964728924628e-17,2.7066266903226333e-27,1.7474199754626109e-16,1.2241041898662589e-20,1.2250972743521397e-22,6.597695490007347e-29,2.3145074029539407e-29,1.7730820483321087e-32,4.350392825014934e-34,1.0624964844256772e-38,3.6789647289245114e-17,9.897882300511415e-35,1.0473809320069609e-29,9.599016841040528e-51,3.017326214504249e-29,1.7168937664120273e-29,1.2486664022819353e-39,1.2686136844829748e-34,2.3464769722618528e-32,4.31308310463727e-30,1.2854560897483502e-11,3.93643638121185e-31,1.2820374782068725e-51,4.345624838844559e-38,2.1994745568636927e-44,4.328409244846502e-44,1.0281433537909902e-32,6.439659286668354e-57,1.148327929889346e-50,1.0976103421067007e-48,1.8176154715580344e-50,9.071186771694847e-53,1.9392857755518106e-61,4.49091423931089e-33,2.836091623483645e-48,2.310116399273358e-28,1.1201418632180831e-44,1.200312547976886e-55,1.6180600896275396e-46,2.02513565521833e-46,2.528296278088218e-43,1.2047145099808164e-67,3.716683888247101e-49,8.311346820775638e-43,9.232500992792569e-30,3.1063606496585606e-65,1.4073214398756212e-47,1.0500382143386324e-47,5.879809096330556e-60,3.023691754677812e-63,2.2846663400941716e-68,1.1069763134307535e-71,8.971628569307527e-66,1.3717127049916714e-29,1.333593845815868e-79,2.9545558185955253e-78,2.6033646822879917e-71,6.631541740956471e-59,2.4456335505185922e-32,2.3143530340887542e-49,4.879577503508029e-62,1.2241041878114069e-20
2.388623898029537e-18,0.17473430901809192,3.76,0.0,0.6055279017073941,0.9999999999742902,1.2218318993862134e-37,0.0,1.0148551759140212e-27,1.8071463883452655e-14,1.8071463883134306e-14,3.4948873543132475e-16,1.2844067740627745e-30,1.5445978775826775e-29,3.2902255396508385e-25,2.9551495170767186e-25,7.358029258861822e-17,1.0826727038364665e-26,3.4948873539808176e-16,2.4482415906962302e-20,2.4502286054990874e-22,2.6391318890041535e-28,9.258217980842647e-29,7.092472490362297e-32,1.7401925347595904e-33,4.250077121316176e-38,7.358029258861352e-17,3.959233489857362e-34,4.189608956269064e-29,7.679403693030276e-50,1.2069550414095656e-28,6.867714789954758e-29,9.989568328670392e-39,5.0745579827529225e-34,9.386099720531159e-32,1.725268342591864e-29,2.5709470328164074e-11,1.5746065786460595e-30,1.0256543346740429e-50,1.7383448559100941e-37,1.759635334185532e-43,3.4628369841545893e-43,4.112657087763177e-32,1.0303804223300426e-55,9.186841606939317e-50,8.781091162994798e-48,1.454126891858423e-49,7.257121772663343e-52,3.102936159885861e-60,1.796402229644233e-32,2.2689271537640595e-47,9.240653598934348e-28,8.961418509291338e-44,1.920565198466525e-54,1.2944890387695983e-45,1.6201597985423235e-45,2.0226850275852314e-42,3.8552215092954207e-66,2.97341768073336e-48,6.649235243064088e-42,3.693075528016967e-29,4.970345529657216e-64,1.125892372234821e-46,8.400505108116155e-47,8.827960746212319e-59,4.838029844380815e-62,3.65555911113344e-67,3.542448318496017e-70,1.4354975222638301e-64,5.486962424658613e-29,4.2676137937702176e-78,9.454830112237666e-77,8.331088082229749e-70,1.0610737306323518e-57,9.782776678783573e-32,1.8515263761119466e-48,7.807607723849146e-61,2.448241582476653e-20
4.7772801942835786e-18,0.17473430901809253,3.76,0.0,0.6055279017073756,0.99999999994858,9.774771221628952e-37,0.0,4.059462007699507e-27,3.614317288016652e-14,3.61431728788931e-14,6.98982211158663e-16,5.137679459967095e-30,6.178454231597466e-29,1.2493240709825793e-24,1.1820718314084026e-24,1.4716158318735982e-16,4.3307348748660634e-26,6.989822110924694e-16,4.896516404691106e-20,4.900493736834979e-22,1.0556634940508399e-27,3.703324872250504e-28,2.837017855775383e-31,6.960840951310922e-33,1.700051914730131e-37,1.4716158318734103e-16,1.5837095211991907e-33,1.67586062243459e-28,6.143608575800436e-49,4.827869277184574e-28,2.747113861053708e-28,7.991749508107673e-38,2.029843843696436e-33,3.7544787770566735e-31,6.901143572306664e-29,5.141928865388707e-11,6.298490311236885e-30,8.205332175428275e-50,6.95392660094845e-37,1.4077305433047017e-42,2.7703134250995384e-42,1.6450795698723425e-31,1.6486366240869035e-54,7.349560686538697e-49,7.024956301617149e-47,1.1633153191708585e-48,5.805766483033092e-51,4.964760997254623e-59,7.185681902643939e-32,1.815163265436508e-46,3.696299040147038e-27,7.169248250307912e-43,3.0729564156257796e-53,1.035607618233951e-44,1.2961483493215806e-44,1.6181672183935826e-41,1.2336924951827997e-64,2.37876236529874e-47,5.319451263511403e-41,1.4772452344573476e-28,7.952687540339963e-63,9.007279881448592e-46,6.720483845519666e-46,1.3660933784307906e-57,7.740946182393077e-61,5.848968956972344e-66,1.1336033187843105e-68,2.2968256489696388e-63,2.19480727412291e-28,1.3656545911224804e-76,3.0255859478244e-75,2.6659995631913727e-68,1.697739604981403e-56,3.913185235331476e-31,1.4812386822655607e-47,1.2492399494945358e-59,4.8965163718124587e-20
9.554592786791662e-18,0.17473430901809373,3.76,0.0,0.6055279017073386,0.9999999998971597,7.819863412522107e-36,0.0,1.6237930693301096e-26,7.228659087365632e-14,7.228659086856266e-14,1.397969162575447e-15,2.0550823170606445e-29,2.4713941593668717e-28,4.863762635108165e-24,4.728311374331681e-24,2.94324164384834e-16,1.73230276486027e-25,1.3979691624442294e-15,9.793066082020615e-20,9.801033875675256e-22,4.222675451224098e-27,1.4813374895346207e-27,1.1348129142353842e-30,2.7843505447499477e-32,6.800272426098047e-37,2.9432416438475896e-16,6.334870424910964e-33,6.703476522759861e-28,4.9149363611031493e-48,1.931157533141553e-27,1.098851133430106e-27,6.393437544390439e-37,8.11941668773821e-33,1.5017997063914959e-30,2.7604714692453323e-28,1.0283892316278053e-10,2.5194088788900754e-29,6.5643048810995396e-49,2.7819659446510257e-36,1.1261933453159195e-41,2.2162682781974173e-41,6.58035174995865e-31,2.637840953235658e-53,5.879683722167307e-48,5.6199983894475726e-46,9.306577770951806e-48,4.644641007546585e-50,7.943668125954956e-58,2.874287290397342e-31,1.4521392296116807e-45,1.4785271361032883e-26,5.7354439773027197e-42,4.9167719431607516e-52,8.284926497503974e-44,1.0369268843992641e-43,1.2945414437333092e-40,3.947850560729183e-63,1.903021168248561e-46,4.255586164425438e-40,5.90901095995879e-28,1.2724407494456016e-61,7.20588029916302e-45,5.3764189811978064e-45,2.148644521273893e-56,1.238559263861633e-59,9.358409849071418e-65,3.627562378623208e-67,3.674944895430375e-62,8.779273570188102e-28,4.3701238959518717e-75,9.681939995943585e-74,8.53128080534312e-67,2.716400657579174e-55,1.5653098614291173e-30,1.1849979809776575e-46,1.9988021407366656e-58,9.793065950505317e-20
1.9109217971807828e-17,0.17473430901809603,3.76,0.0,0.6055279017072647,0.9999999997943191,6.255909343036784e-35,0.0,6.495188853096735e-26,1.4457342686088432e-13,1.4457342684050967e-13,2.7959430652574436e-15,8.220350816709341e-29,9.88560095032802e-28,1.9187981879937244e-23,1.8913293590314796e-23,5.886493267797463e-16,6.929228713072723e-25,2.7959430649996912e-15,1.9586165634038865e-19,1.9602153658033807e-21,1.6890744739247828e-26,5.925365076386436e-27,4.539263200605289e-30,1.1137430521178296e-31,2.7201400315831284e-36,5.886493267794463e-16,2.533954709568211e-32,2.681397378136085e-27,3.9319932918543807e-47,7.72464977646336e-27,4.3954157115176486e-27,5.1147652100567175e-36,3.247774946966669e-32,6.0072185588652875e-30,1.1041913956667872e-27,2.0567818361035812e-10,1.0077660664470114e-28,5.251459787286423e-48,1.1130941337185381e-35,9.009582408898612e-41,1.7730216424296686e-40,2.6321473947211582e-30,4.220563395607618e-52,4.703761386648587e-47,4.49601204997245e-45,7.445284295036828e-47,3.715724246482318e-49,1.2709909481206977e-56,1.1497177680024422e-30,1.161714830981595e-44,5.91412358370633e-26,4.588373332030381e-41,7.86686844957323e-51,6.6279674223708376e-43,8.295447906036409e-43,1.0356362073034866e-39,1.2633177092627527e-61,1.522421425256734e-45,3.4044788743384993e-39,2.3636103688183878e-27,2.0359136894295472e-60,5.764726848454707e-44,4.301147948447113e-44,3.4081472755258024e-55,1.9817011222876103e-58,1.4973503418232906e-63,1.1608250343700882e-65,5.879931562988835e-61,3.5117182148174574e-27,1.398444422649004e-73,3.098231560753764e-72,2.7300230096739207e-65,4.346254822101513e-54,6.261477816324459e-30,9.480012029661823e-46,3.198098230765045e-57,1.958616510797604e-19
3.821846834184016e-17,0.1747343090181008,3.76,0.0,0.6055279017071167,0.9999999995886377,5.004734981840746e-34,0.0,2.5980788909887666e-25,2.8914709883633376e-13,2.891470987548349e-13,5.591890870015152e-15,3.2881450221997355e-28,3.954244746188092e-27,7.621778880563118e-23,7.56532705112214e-23,1.1772996515694268e-15,2.7716950349711284e-24,5.591890869518377e-15,3.917236552751389e-19,3.920455124149512e-21,6.756306469950467e-26,2.3701490837639827e-26,1.815707588807513e-29,4.454977887844772e-31,1.0880767110179695e-35,1.1772996515682264e-15,1.0135832490028e-31,1.0725602749925127e-26,3.145651359075265e-46,3.0898638388235294e-26,1.7581685199730726e-26,4.091818236804425e-35,1.2991116405727906e-31,2.402894043911072e-29,4.4167711977936736e-27,4.113566702246815e-10,4.0310690076254604e-28,4.2011745444854674e-47,4.454821606574193e-35,7.2076801913692315e-40,1.4184201292543619e-39,1.0528602973406486e-29,6.752915686448189e-51,3.763015416403775e-46,3.5968149739259313e-44,5.9562362532226345e-46,2.972584472507469e-48,2.0335887727136656e-55,4.5988763434557334e-30,9.293732443056842e-44,2.36565244068112e-25,3.6707059245876784e-40,1.2587016184877728e-49,5.3023844334472304e-42,6.636371474709643e-42,8.285101622903061e-39,4.0426255021567664e-60,1.2179389048539268e-44,2.723586886705475e-38,9.454453288121584e-27,3.257468362188661e-59,4.611790604729995e-43,3.440923466615258e-43,5.429288922656518e-54,3.1707268368498904e-57,2.3957643741664477e-62,3.714648174816113e-64,9.407908088498325e-60,1.404688956863863e-26,4.4750303378347887e-72,9.914360244369575e-71,8.736094670657571e-64,6.954018533711402e-53,2.5047722694378955e-29,7.584020962221794e-45,5.1169695902376315e-56,3.9172363423257475e-19
7.643696908190483e-17,0.17473430901811024,3.76,0.0,0.6055279017068208,0.9999999991772753,4.003791087945673e-33,0.0,1.0392322540188e-24,5.782944427912064e-13,5.782944424652109e-13,1.1183786477105429e-14,1.3152592566377776e-27,1.5816983744707392e-26,3.038028761589553e-22,3.026132740559498e-22,2.354600301148211e-15,1.1086787391466837e-23,1.1183786476186803e-14,7.834476847223076e-19,7.840997848365261e-21,2.7025242927286035e-25,9.480602677929782e-26,7.262834971004054e-29,1.7819922997583922e-30,4.3524641300778734e-35,2.3546003011434097e-15,4.0543361843902e-31,4.2902435068888235e-26,2.516606248526853e-45,1.2359463207409941e-25,7.032678549059465e-26,3.27345701523907e-34,5.196449945145321e-31,9.611610805984414e-29,1.7667096014897773e-26,8.227135063300472e-10,1.6124283210581118e-27,3.3609429001461002e-46,1.7838813049482651e-34,5.7661498678804025e-39,1.134737241299342e-38,4.211443872293707e-29,1.0804676363829724e-49,3.010415725574029e-45,2.8774541104390156e-43,4.764992506847588e-45,2.3780704067537547e-47,3.253744696562907e-54,1.8395512458742407e-29,7.434991482151032e-43,9.46261577181786e-25,2.9365676414570562e-39,2.0139247206159273e-48,4.241911754235612e-41,5.309102467754639e-41,6.628085692416339e-38,1.2936415641457888e-58,9.743517791549585e-44,2.1788707204335738e-37,3.781783552351523e-26,5.211953480654456e-58,3.689436265853458e-42,2.752740820362543e-42,8.667866691604718e-53,5.073166975412183e-56,3.833226106754646e-61,1.1886886728280453e-62,1.505267290111975e-58,5.618758478022986e-26,1.4320113755527969e-70,3.172599685840457e-69,2.795553658684889e-62,1.1126437676138118e-51,1.00205191138251e-28,6.06722141035785e-44,8.187163196340087e-55,7.834476005518036e-19
1.5287397056203414e-16,0.17473430901812914,3.76,0.0,0.6055279017062289,0.9999999983545511,3.2030342705559746e-32,0.0,4.1569306327054425e-24,1.1565891307168465e-12,1.156589129412864e-12,2.236757768158544e-14,5.261041991298273e-27,6.326791272146519e-26,1.2130749429356955e-21,1.2104534779342972e-21,4.709201600303474e-15,4.434716528579041e-23,2.2367577680047882e-14,1.5668958699283381e-18,1.5682336127097096e-20,1.081010049958977e-24,3.7922425289083216e-25,2.905134910469191e-28,7.127971558236458e-30,1.7411098206202506e-34,4.7092016002842674e-15,1.621735477853254e-30,1.7160976916923622e-25,2.0134190169610856e-44,4.943786849895646e-25,2.8130723122035966e-25,2.618766579773687e-33,2.078580702053199e-30,3.8446683601367526e-28,7.066840645475374e-26,1.64542663004802e-09,6.44971287736903e-27,2.688756551849294e-45,7.151139728189787e-34,4.6129221947465215e-38,9.077902670308803e-38,1.6845780887240557e-28,1.728749075524387e-48,2.4083353288232555e-44,2.3019641372185577e-42,3.811995371009319e-44,1.9024587346896647e-46,5.205993820748502e-53,7.358203634100594e-29,5.9479954121949e-42,3.785047506300441e-24,2.349255270999035e-38,3.2222812507372953e-47,3.393531101186181e-40,4.247284134247014e-40,5.302469684851158e-37,4.1396551884057195e-57,7.794816044917116e-43,1.7430965746534604e-36,1.5127137679868929e-25,8.339125438344e-57,2.9515507362001656e-41,2.2021934813994777e-41,1.3853396090769995e-51,8.11707040101226e-55,6.133164405396599e-60,3.803805549748416e-61,2.4084311467127052e-57,2.247503368276626e-25,4.582441362673746e-69,1.0152334551490671e-67,8.945777075702325e-61,1.780230467562335e-50,4.009347852932044e-28,4.853779152806694e-43,1.3099476731187343e-53,1.5668955332446614e-18
2.2931097204216347e-16,0.17473430901814804,3.76,0.0,0.6055279017056371,0.9999999975318273,9.158677338003155e-32,0.0,8.833478853308019e-24,1.7348838186583812e-12,1.7348838158874187e-12,3.3551368876364916e-14,1.1179720111546043e-26,1.3444426486309797e-25,2.5764488996581244e-21,2.5722138763920143e-21,7.0638028994564334e-15,9.423773741926435e-23,3.3551368874433185e-14,2.3503441814470815e-18,2.3523927236335524e-20,2.297146554945756e-24,8.058516497237114e-25,6.173412259854649e-28,1.5146941134872508e-29,3.7000673156068107e-34,7.063802899415615e-15,3.446189031999392e-30,3.6467075586641607e-25,5.757366820194206e-44,1.0505548030669494e-24,5.977779219885133e-25,7.488036395941884e-33,4.416984516663169e-30,8.169954538909334e-28,1.5017037764651013e-25,2.4681392052735993e-09,1.3705637535886032e-26,7.688166308134674e-45,1.5222519003963387e-33,1.3694608401932162e-37,2.694985673683049e-37,3.579728780652024e-28,6.540179116109513e-48,6.88633802305217e-44,6.58217932520715e-42,1.0899925225728275e-43,5.439846718441533e-46,1.916162854389296e-52,1.563617876577984e-28,1.7007551034648127e-41,8.043226694011441e-24,6.974329901467677e-38,1.2190517040171163e-46,1.0074514191600437e-39,1.2609103623488965e-39,1.516174932603946e-36,1.9311366456593234e-56,2.2288304300612987e-42,4.984166178008235e-36,3.214516860721508e-25,3.1548526122107018e-56,8.747434386288808e-41,6.296897601336854e-41,5.233032231061841e-51,2.9876211999824015e-54,2.257412021206383e-59,1.7744637645141147e-60,8.87321874626058e-57,4.775944020731532e-25,2.093762872656219e-68,4.638703038205461e-67,4.1850341885152746e-60,6.553856026751028e-50,8.521537791681675e-28,1.38787764553277e-42,4.994177164756403e-53,2.350343465991921e-18
3.057479735222928e-16,0.174734309018167,3.76,0.0,0.6055279017050452,0.9999999967091041,1.9318304703181823e-31,0.0,1.5068877108895662e-23,2.313178506615811e-12,2.3131785018888746e-12,4.473516006144385e-14,1.907129577714084e-26,2.2934601235479413e-25,4.393924744201841e-21,4.387894467219581e-21,9.418404198607089e-15,1.6075850484970682e-22,4.4735160059342725e-14,3.133792619279557e-18,3.1365771176286816e-20,3.918661936994457e-24,1.3746882337710573e-24,1.0531115544343974e-27,2.5838901111294286e-29,6.312227061540672e-34,9.418404198537454e-15,5.878794703272587e-30,6.220853782948421e-25,1.214445262990743e-43,1.7921229859244367e-24,1.0197388576854072e-24,1.5794438245410542e-32,7.534856498791582e-30,1.3937034589016652e-27,2.5617300953641973e-25,3.290851232007151e-09,2.3380200683096514e-26,1.6216575192496592e-44,2.601167985004127e-33,2.983982178241665e-37,5.872201330652166e-37,6.106596466942489e-28,1.7023976961493685e-47,1.4525290279280277e-43,1.3883723231754663e-41,2.2991100179372317e-43,1.1474220397430581e-45,4.8598542376432095e-52,2.6673474219197975e-28,3.587385276946491e-41,1.372079913601583e-23,1.5196657678258159e-37,3.1731780505794676e-46,2.1951778363918804e-39,2.7474533540636678e-39,3.198051949408301e-36,5.880316213573538e-56,4.701249138944446e-42,1.05130484875874e-35,5.48358754537802e-25,8.212044125520729e-56,1.9032915844135253e-40,1.3281981464866316e-40,1.360362658135412e-50,7.577254594350961e-54,5.72528604391253e-59,5.403246767857361e-60,2.254275643324224e-56,8.147197320905372e-25,6.248861006607679e-68,1.3844269032086975e-66,1.3501224618628685e-59,1.6628361232089147e-49,1.453936915214407e-27,2.927436132820325e-42,1.3437208524399149e-52,3.133791398793582e-18
