Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188),C2H3F2(64),C2H3F2(63),S(1145),CH2O(20),CF2O2(171),HCO(15),CFO(50),CF2CH(72),S(1009),CF2CF2(60),C2HF2(71),CHF2O(232),S(898),CHFO(1069),S(155),CHO2(176),S(248),CF3(44),C2HF(57),CF3O2(433),C2HF(2466),C2F(2465),S(2113),S(1027),CHO2(135),S(3056),S(907),HCCO(21),CHF3O(237),CHFO2(134),CF3O(47),CHO3(229),CH2F(45),FO2(124),CH3F(39),CH2CO(28),S(455),S(1290),CH2(S)(25),CH2(T)(18)
0.001573693865043451,0.4570455787121972,3.76,0.0,0.017002183649773177,0.2277743618400763,0.46266873119798435,0.0,0.00015650195497060777,0.778841325600509,6.788439629124102e-06,0.0022467607565551813,2.4155343461712414e-13,1.3054746117212684e-14,0.000330829538131446,1.0784426602661895e-06,0.06527182564206783,0.20223636856113847,0.00017292413126900123,4.194746300241914e-07,0.00016749204176490614,2.042684162075427e-06,0.49952013329186173,0.003143750442765248,0.002103362681259663,2.5063413833757766e-05,0.020595054107960965,0.001247184943937238,6.61897734614306e-09,6.28103081057386e-09,0.001175012842961174,2.575274858958181e-06,0.17495420866843955,4.3520494379876735e-08,1.044492221894901e-06,7.576115485551117e-05,0.00010808885187952115,6.13289199162704e-09,6.504585524048847e-11,2.201319016778837e-06,4.4997574058789504e-07,2.6378823935808057e-05,0.007446001229634891,1.0345301661002174e-09,4.889055871987388e-07,4.640727070028827e-06,1.1285558323247969e-06,8.650063425457157e-11,0.000599372325042708,6.3828976311041596e-12,5.528429273150652e-06,2.4700621607849482e-06,6.8165936494333194e-06,1.1086400531011624e-05,0.0006302365878433582,5.642105610248e-07,3.9228970941716153e-07,1.3766596069138911e-08,3.208940078851102e-05,1.2521003839525182e-10,1.0113685342061303e-09,9.354907853876206e-16,0.00012800258753193887,0.0027536153471223544,1.353256600087038e-07,3.772583234253597e-09,3.4758908187856894e-07,3.080684082010281e-13,1.910401768594099e-06,1.0411205958722514e-10,2.71435849181906e-13,4.3924066821764395e-06,3.815217620091565e-06,5.71901529293153e-08,3.3057118712807804e-09,6.704030820343143e-09,6.976046437153123e-12,4.48284018289039e-05,4.1937010492233464e-10,0.0002917266978019418,9.458565839890509e-05,6.345770965082351e-10,3.7132254080825147e-09,1.0957356337760985e-08,3.9905785443819166e-07
0.001575857747861809,0.4570624849276134,3.76,0.0,0.016757663988828705,0.22729683623675642,0.46294482358374656,0.0,0.0001586358819891618,0.7792467229927269,6.6941062722282795e-06,0.002239181657673207,2.3772430170718863e-13,1.2846179583237428e-14,0.0003349342449112342,1.0692702087549872e-06,0.0651618317341893,0.20230349560391808,0.00017410375380316526,4.2068198983630585e-07,0.00016949851970839489,2.0314521579518905e-06,0.49983492321791717,0.003131478464505298,0.0020824760587966127,2.497297873138084e-05,0.0205124378737187,0.001225667427988706,6.602341786488583e-09,6.2450161718868e-09,0.0011807978114105149,2.5908980427521233e-06,0.17517695414825915,4.3205853098809126e-08,1.038124750119486e-06,7.575935592435148e-05,0.00010786224533989665,6.095492903872964e-09,6.489401755778101e-11,2.1907584252056644e-06,4.4810452447628297e-07,2.6287853012676784e-05,0.007368354074566232,1.0287630499478841e-09,4.892774600717868e-07,4.64943161788193e-06,1.1306114058466905e-06,8.662063772383845e-11,0.0005939515457169481,6.343610349724369e-12,5.541190943066866e-06,2.5067903860045117e-06,6.845713634698044e-06,1.1109208387442501e-05,0.0006231705146312017,5.666376722893896e-07,3.974228110524279e-07,1.3765482669974692e-08,3.222091376221334e-05,1.2690535693741495e-10,1.0242093439259442e-09,9.230288884842015e-16,0.00012886845575074617,0.002752952481918059,1.3594978027837748e-07,3.771680958974118e-09,3.5186060160158957e-07,3.080435196162117e-13,1.916007219468597e-06,1.0438397164445864e-10,2.7165215575789266e-13,4.393214758595496e-06,3.866045070276336e-06,5.734958528115974e-08,3.275213428461705e-09,6.749781919289947e-09,7.073193545775752e-12,4.469063325742031e-05,4.155192256342021e-10,0.0002875609255728284,9.50980627994775e-05,6.321094151650422e-10,3.7122212575570206e-09,1.110656900560845e-08,4.0298004070513355e-07
0.0015780216306801671,0.4570793773073904,3.76,0.0,0.016513465504838336,0.22681772553561366,0.46322207127839826,0.0,0.00016083800700197496,0.7796531185946252,6.5996413319293014e-06,0.0022314913543637197,2.339035537982878e-13,1.2638052143910288e-14,0.00033916201426928286,1.060084729907981e-06,0.06505028317553511,0.20237076039912827,0.00017531086930424255,4.219749257352882e-07,0.00017156772560224085,2.020135210015567e-06,0.5001504199956975,0.003119078160912739,0.002061486463490154,2.4882300086987157e-05,0.02042907434545215,0.0012042060779946992,6.5858896608589704e-09,6.208995239997855e-09,0.0011867605824270524,2.6070044158626258e-06,0.1754003874580932,4.288813521109336e-08,1.0317312716697606e-06,7.57573042526287e-05,0.0001076348866064815,6.0579408623158745e-09,6.474588373673251e-11,2.180153425765243e-06,4.4622477538960206e-07,2.619645878692069e-05,0.007290346357421399,1.0229876715212287e-09,4.896776391631734e-07,4.658395179868931e-06,1.132729818956276e-06,8.674644897475982e-11,0.000588502285810981,6.304157884906493e-12,5.554391458365417e-06,2.544928526558891e-06,6.875577098862654e-06,1.113291225946224e-05,0.0006160724812670259,5.691265800436435e-07,4.027089922004889e-07,1.3765262521930322e-08,3.235422733787849e-05,1.2865565388472608e-10,1.0374347744827775e-09,9.105583149359692e-16,0.00012974830972533176,0.002752205840786532,1.365837646312413e-07,3.770664071791515e-09,3.5625055678142276e-07,3.0803862118340807e-13,1.921737114479586e-06,1.0466971486340315e-10,2.718808418413021e-13,4.394141398663345e-06,3.9181794567899235e-06,5.751270185157241e-08,3.2448046024620907e-09,6.796645954696385e-09,7.173441909618677e-12,4.455131371471911e-05,4.116873416805777e-10,0.00028339570312169767,9.561429568776744e-05,6.296397362157248e-10,3.7113677976642747e-09,1.1261680917815595e-08,4.070503921851541e-07
0.0015801855134985252,0.45709625673635007,3.76,0.0,0.016269570840794938,0.22633695313661353,0.463500522126749,0.0,0.00016311170585671996,0.7800605730538488,6.505037707028609e-06,0.0022236845088498317,2.3009097916409717e-13,1.243035149992483e-14,0.00034351863149754475,1.0508850727949396e-06,0.06493713069361255,0.20243817744640813,0.0001765464030896895,4.233577576749441e-07,0.00017370266402619972,2.008728608560788e-06,0.5004666622060753,0.0031065452687441025,0.0020403899912095143,2.4791362412618318e-05,0.020344940597905023,0.0011828001943612317,6.56962768597069e-09,6.172962914383794e-09,0.0011929074209598724,2.623611581582105e-06,0.17562453232258016,4.256719092859476e-08,1.0253106546632586e-06,7.575497115654247e-05,0.00010740673932941082,6.020229209195098e-09,6.460150505715031e-11,2.16950114954529e-06,4.44336002577918e-07,2.610462011363437e-05,0.007211969398384723,1.0172030406755428e-09,4.90107177499261e-07,4.66762786501418e-06,1.13491352015647e-06,8.687829198043727e-11,0.0005830238273572821,6.264532974981444e-12,5.568048783836127e-06,2.584551177218205e-06,6.906215852601046e-06,1.11575493683122e-05,0.0006089415873300616,5.71679930204269e-07,4.081554595799572e-07,1.3765969116188794e-08,3.248939903765543e-05,1.3046365184088294e-10,1.0510629608807662e-09,8.980779502034393e-16,0.00013064249571172431,0.002751373062902559,1.37227815115751e-07,3.769529346423833e-09,3.607641162961129e-07,3.0805446241726436e-13,1.927596024387075e-06,1.04969889463296e-10,2.7212233121073476e-13,4.395190252393798e-06,3.971674965076685e-06,5.767968750358609e-08,3.214483701018926e-09,6.844666843169682e-09,7.276945470236535e-12,4.441037065078793e-05,4.0787463373484274e-10,0.0002792309055169929,9.613441858416003e-05,6.271676003547108e-10,3.7106702957355966e-09,1.1423023482963042e-08,4.112770247588187e-07
0.0015823493963168832,0.4571131241186641,3.76,0.0,0.01602596210382371,0.22585443899220237,0.46378022612088815,0.0,0.0001654605798969571,0.7804691495165659,6.410288068269237e-06,0.002215755464213419,2.2628636268134048e-13,1.222306511592783e-14,0.00034801025135412815,1.0416700408773454e-06,0.06482232257773596,0.20250576196223746,0.00017781132154930947,4.248351031439698e-07,0.00017590653371137908,1.997227381685051e-06,0.5007836901169667,0.003093875303365565,0.0020191825846457468,2.4700149301459614e-05,0.020260012600290634,0.0011614490721398145,6.553563114032341e-09,6.1369138391433906e-09,0.001199244893646979,2.6407379866974236e-06,0.17584941330970083,4.224286254778409e-08,1.0188617161760744e-06,7.57523257136079e-05,0.00010717776552283336,5.982350986317072e-09,6.446093380051186e-11,2.158798546205364e-06,4.424376829238029e-07,2.6012314353227996e-05,0.007133214150410453,1.0114081065207824e-09,4.905671794296236e-07,4.677140275972202e-06,1.1371650775411915e-06,8.70164019023703e-11,0.0005775154184919069,6.22472802557789e-12,5.582181827388169e-06,2.6257380999770863e-06,6.937663529732868e-06,1.1183158967591907e-05,0.0006017768994581848,5.743005207642093e-07,4.1376988059211125e-07,1.3767637755378015e-08,3.262648920188989e-05,1.3233225566115932e-10,1.0651131990024612e-09,8.855866455845779e-16,0.0001315513687838255,0.0027504516693481903,1.3788213579276156e-07,3.768273395341285e-09,3.6540675000167623e-07,3.0809183338107535e-13,1.933588735044345e-06,1.0528513214994804e-10,2.723770663977305e-13,4.396365114705554e-06,4.0265888411756985e-06,5.785073918814759e-08,3.1842490448519275e-09,6.893890926089612e-09,7.383868473690105e-12,4.42677268457755e-05,4.040813113452549e-10,0.00027506640278962996,9.665849435285716e-05,6.246925133868854e-10,3.7101342630364186e-09,1.1590952275020905e-08,4.156686339256586e-07
0.0015845132791352412,0.45712998037762537,3.76,0.0,0.01578262083806659,0.22537009938919025,0.4640612355353921,0.0,0.00016788847509702646,0.7808789137745815,6.315384849628101e-06,0.0022076982205716865,2.224894857857381e-13,1.201618021394596e-14,0.0003526434277564607,1.032438389312405e-06,0.0647058045162501,0.202573529930147,0.00017910663430829648,4.264119025982245e-07,0.00017818274341748708,1.9856262763580697e-06,0.5011015457886814,0.0030810635436040812,0.0019978600252266196,2.4608643352217002e-05,0.02017426514423549,0.0011401520016075136,6.537703781658019e-09,6.100842383836755e-09,0.0012057798862945956,2.6584029684436636e-06,0.176075055870227,4.1914983926339444e-08,1.012383219022282e-06,7.574933457100364e-05,0.00010694792546140623,5.944298916079806e-09,6.432422316025521e-11,2.1480423706057075e-06,4.405292585382785e-07,2.5919517246912064e-05,0.007054071179694748,1.0056017525147451e-09,4.910588036637828e-07,4.686943540813684e-06,1.1394871866045102e-06,8.71610257916661e-11,0.0005719762714533567,6.184735088279e-12,5.596810508837694e-06,2.668574663832598e-06,6.969955688208796e-06,1.120978251788472e-05,0.0005945774498656874,5.769913098676612e-07,4.195604203588897e-07,1.3770305702771596e-08,3.2765561175388834e-05,1.3426456794163947e-10,1.0796060390892482e-09,8.730832167830503e-16,0.0001324752927831947,0.0027494390551214215,1.3854693229247502e-07,3.7668926588656445e-09,3.7018425058208836e-07,3.0815156801274065e-13,1.9397202599446363e-06,1.0561611906601861e-10,2.7264550969211425e-13,4.397669932707527e-06,4.0829816077905464e-06,5.8026066927987923e-08,3.154098971179715e-09,6.9443671418965975e-09,7.494386346683643e-12,4.41233000341151e-05,4.0030761567549033e-10,0.00027090205973020136,9.718658720413376e-05,6.222139426916747e-10,3.7097654717279687e-09,1.1765849183574773e-08,4.202345455698174e-07
0.0015866771619535993,0.4571468264562528,3.76,0.0,0.015539527995998982,0.2248838467134263,0.4643436050732317,0.0,0.00017039950304885112,0.7812899344231458,6.220320239782011e-06,0.0021995064092115452,2.187001264462654e-13,1.180968376749055e-14,0.00035742514639045973,1.023188822084126e-06,0.06458751942018826,0.20264149815526464,0.0001804333965299216,4.2809344753256315e-07,0.00018053492928914083,1.9739197379578344e-06,0.5014202731875278,0.003068105015318462,0.0019764179245188042,2.4516826085385993e-05,0.020087671765851453,0.001118908268941504,6.522058164628855e-09,6.064742620998559e-09,0.0012125196224980859,2.6766268042945106e-06,0.1763014863793096,4.158337992407402e-08,1.005873868282896e-06,7.574596173584647e-05,0.0001067171775686241,5.906065381029866e-09,6.419142713116501e-11,2.137229166673528e-06,4.3861013380057265e-07,2.5826202790178265e-05,0.006974530644851613,9.997827916827576e-10,4.915832665450009e-07,4.697049340780332e-06,1.1418826768710303e-06,8.731242333981667e-11,0.0005664055604368148,6.1445458376727355e-12,5.611955826023574e-06,2.713152330303955e-06,7.0031299474477e-06,1.1237463836430084e-05,0.0005873422347803832,5.797554270684394e-07,4.2553578244032053e-07,1.3774012323893629e-08,3.290668150907361e-05,1.3626390600484048e-10,1.0945633884765844e-09,8.60566442431818e-16,0.00013341464021328714,0.002748332480467727,1.3922241128668583e-07,3.765383393345362e-09,3.751027571752369e-07,3.082345472990629e-13,1.9459958536623245e-06,1.0596356891294981e-10,2.7292814420232625e-13,4.399108813403237e-06,4.140917299043739e-06,5.820589490361089e-08,3.1240318378591783e-09,6.996147212504079e-09,7.60868665755576e-12,4.397700249571943e-05,3.9655382255159525e-10,0.0002667377356779684,9.771876269087045e-05,6.197313143565267e-10,3.7095699647556895e-09,1.194812481602317e-08,4.249847724466917e-07
0.0015888410447719573,0.45716366331744307,3.76,0.0,0.015296663908060143,0.22439558919581895,0.4646273920234169,0.0,0.00017299806387028474,0.7817022830302685,6.125086174884472e-06,0.0021911732645075567,2.1491805920483722e-13,1.1603562498658302e-14,0.00036236286064803317,1.0139199889760592e-06,0.06446740723205782,0.20270968432361539,0.00018179271133417902,4.2988541131472406e-07,0.00018296697385352024,1.962101888106176e-06,0.5017399183083884,0.003054994473584442,0.001954851715092038,2.4424677854867792e-05,0.020000204661360838,0.0010977171570266454,6.506635439224288e-09,6.028608303188204e-09,0.0012194716834646405,2.6954307646551303e-06,0.17652873218024961,4.124786580372093e-08,9.99332307556696e-07,7.574216834417896e-05,0.00010648547829629591,5.867642401775425e-09,6.406260036641133e-11,2.1263552487514783e-06,4.366796719867738e-07,2.5732343063728935e-05,0.006894582274714972,9.939499602501492e-10,4.921418455643788e-07,4.707469942440656e-06,1.1443545198323571e-06,8.747086763536367e-11,0.0005608024192994833,6.104151546510494e-12,5.627639922203622e-06,2.759569188441023e-06,7.0372261573279805e-06,1.1266249244329918e-05,0.0005800702128090716,5.82596187695134e-07,4.317052536928375e-07,1.377879920533708e-08,3.3049920178419255e-05,1.3833382044673953e-10,1.1100086248108302e-09,8.480350625532851e-16,0.0001343697920679903,0.0027471290614729037,1.3990877986942255e-07,3.763741658321405e-09,3.8016878089300224e-07,3.083417019336606e-13,1.952421026235857e-06,1.0632824616776385e-10,2.7322547498609015e-13,4.400686031834991e-06,4.200463716155692e-06,5.8390462645353433e-08,3.0940460281556147e-09,7.0492858456386514e-09,7.726970165598813e-12,4.3828740610261555e-05,3.9282024586251234e-10,0.00026257328430169644,9.82550876979877e-05,6.172440093180068e-10,3.709554070739946e-09,1.2138221162565573e-08,4.299300770115323e-07
0.0015910049275903154,0.45718049194409915,3.76,0.0,0.015054008250635478,0.223905230637672,0.46491265643134677,0.0,0.00017568887164964302,0.7821160343186248,6.02967433108877e-06,0.0021826915932517126,2.11143055240028e-13,1.1397802876034938e-14,0.00036746453108754505,1.0046304823195514e-06,0.06434540471819532,0.20277810706671215,0.00018318573233040656,4.317938833259739e-07,0.00018548302699372942,1.95016650053423e-06,0.5020605293071726,0.003041726383338784,0.0019331566408118703,2.4332177749242883e-05,0.01991183459554871,0.0010765779464255432,6.491445550139292e-09,5.992432837409386e-09,0.0012266440290659045,2.7148371685313005e-06,0.17675682163055093,4.090824658510666e-08,9.927571149055637e-07,7.573791240668351e-05,0.000106252781994206,5.8290216131016615e-09,6.393779799122922e-11,2.1154166822607848e-06,4.3473719153723135e-07,2.5637908036913553e-05,0.00681421534469156,9.881019101620116e-10,4.927358830760707e-07,4.718218233360175e-06,1.14690583751328e-06,8.763664594785179e-11,0.0005551659390916956,6.063543058837408e-12,5.64388616281149e-06,2.807930544769238e-06,7.072286554232741e-06,1.1296187751408221e-05,0.0005727603032276134,5.855171058986648e-07,4.3807875352291816e-07,1.3784710309359258e-08,3.319535082050643e-05,1.4047811574623225e-10,1.1259667203900933e-09,8.354877769774915e-16,0.00013534113757266404,0.0027458257598411283,1.4060624482043656e-07,3.761963302583963e-09,3.853892326033562e-07,3.0847401577940024e-13,1.95900155848971e-06,1.0671096476056353e-10,2.7353803023735527e-13,4.402406039700967e-06,4.2616927043877615e-06,5.8580026341104404e-08,3.0641399563741278e-09,7.103840955585503e-09,7.84945198692483e-12,4.367841436613327e-05,3.891072413360467e-10,0.00025840855337476356,9.879563042339292e-05,6.147513579628695e-10,3.7097244186936797e-09,1.233661453839862e-08,4.350820404867213e-07
0.0015931688104086734,0.4571973133392407,3.76,0.0,0.014811540012351816,0.2234126701131443,0.46519946128318207,0.0,0.00017847698274164607,0.782531266361314,5.934076116333278e-06,0.0021740537410472618,2.0737488242665513e-13,1.119239111184126e-14,0.0003727386688920611,9.953188334612842e-07,0.0642214452428348,0.20284678603205897,0.0001846136662859193,4.3382540686375086e-07,0.0001880875291219923,1.9381069746954338e-06,0.5023821566442047,0.003028294898292303,0.0019113277465138499,2.4239303481447647e-05,0.019822530802254542,0.0010554899165229913,6.476499285837846e-09,5.956209256690666e-09,0.001234045020215178,2.7348694422584943e-06,0.17698578415039423,4.0564316345731254e-08,9.861467984614918e-07,7.573314852912677e-05,0.00010601904076891948,5.790194238088969e-09,6.38170753931454e-11,2.104409262353731e-06,4.327819620601823e-07,2.554286536913453e-05,0.006733418651530148,9.822372015040107e-10,4.933667902320546e-07,4.729307758329228e-06,1.1495399112895466e-06,8.781006062052412e-11,0.0005494951653926908,6.022710760824802e-12,5.660719218981244e-06,2.858349576311544e-06,7.108355926937575e-06,1.1327331253788746e-05,0.0005654113841860952,5.885219082635149e-07,4.4466688814254983e-07,1.3791792148434343e-08,3.334305099178859e-05,1.427008731812936e-10,1.1424643791375905e-09,8.229232436980651e-16,0.00013632907382050678,0.0027444193717607204,1.413150117319926e-07,3.760043948987217e-09,3.9077145323608606e-07,3.086325297718752e-13,1.965743518370662e-06,1.0711259214723243e-10,2.738663625354739e-13,4.404273474476376e-06,4.324680455130205e-06,5.877486028187805e-08,3.0343120743020025e-09,7.159873903467921e-09,7.976362891038991e-12,4.352591681815663e-05,3.8541521072743934e-10,0.00025424338454558914,9.934046034890603e-05,6.122526350866119e-10,3.7100879539600967e-09,1.2543818857016906e-08,4.404531395376127e-07
0.0015953326932270314,0.45721412852599885,3.76,0.0,0.01456923745843144,0.22291780164655728,0.4654878727058826,0.0,0.0001813678269612123,0.7829480607927318,5.838282662595202e-06,0.002165251555614932,2.036133054317196e-13,1.098731316044434e-14,0.0003781943839255703,9.859835089650643e-07,0.06409545852191072,0.20291574196020842,0.00018607777594683225,4.359870210624252e-07,0.0001907852367303742,1.925916307023343e-06,0.5027048532396573,0.003014693837929642,0.0018893598670051955,2.414603126832047e-05,0.01973226087608294,0.0010344523468616552,6.461808363102251e-09,5.919930188971983e-09,0.0012416834426915776,2.75555218138632e-06,0.1772156502736614,4.021585746773714e-08,9.79499791659017e-07,7.572782760423956e-05,0.0001057842043306522,5.75115106002364e-09,6.370048797597702e-11,2.093328489594799e-06,4.3081319987942766e-07,2.54471801931234e-05,0.006652180486344172,9.763542944197564e-10,4.940360512057717e-07,4.7407527572270176e-06,1.1522601911002784e-06,8.799143003079353e-11,0.0005437890954423833,5.981644549095005e-12,5.678165155496755e-06,2.9109480538252965e-06,7.145481820101186e-06,1.135973473559139e-05,0.000558022290826491,5.916145507931209e-07,4.5148101057406994e-07,1.3800093958887777e-08,3.349310244874681e-05,1.4500647609020054e-10,1.1595301881054878e-09,8.103400771685451e-16,0.00013733400529526618,0.002742906515757993,1.4203528398758936e-07,3.75797897788353e-09,3.9632324677656575e-07,3.0881834580643537e-13,1.972653278447931e-06,1.0753405370222767e-10,2.7421105016797916e-13,4.406293169065567e-06,4.389507835596744e-06,5.897525845839603e-08,3.0045608785561554e-09,7.217449759014238e-09,8.107950730376203e-12,4.3371133491868643e-05,3.817446064878726e-10,0.0002500776131016445,9.988964819957341e-05,6.097470551808061e-10,3.7106519532009962e-09,1.2760389290424119e-08,4.4605683209488554e-07
0.0015974965760453895,0.4572309385474767,3.76,0.0,0.01432707809295397,0.2224205138620584,0.4657779601844255,0.0,0.00018436724213790522,0.7833665030358454,5.742284818823441e-06,0.0021562763467682235,1.998580858677605e-13,1.0782554719236217e-14,0.00038384143780961923,9.766229065421853e-07,0.06396737035457022,0.20298499676906342,0.00018757938301129103,4.382863073962501e-07,0.000193581250625981,1.9135870596801306e-06,0.5030286746421904,0.0030009166624190525,0.0018672476153498026,2.405233569751986e-05,0.01964099065445369,0.0010134645186982893,6.447385521749165e-09,5.883587823061753e-09,0.0012495685324656408,2.776911215907549e-06,0.1774464517016172,3.986263983019165e-08,9.728144480580606e-07,7.57218964715452e-05,0.00010554821982702232,5.7118823918942395e-09,6.358809085337245e-11,2.0821695436761147e-06,4.288300630709161e-07,2.535081486035273e-05,0.006570488605766346,9.704515396791808e-10,4.947452277278534e-07,4.752568206528902e-06,1.1550703055266187e-06,8.818108957133282e-11,0.0005380466750536246,5.9403337963002204e-12,5.696251525882221e-06,2.965857142857479e-06,7.18371474978508e-06,1.1393456497851924e-05,0.0005505918133117996,5.947992370222558e-07,4.585332869215324e-07,1.3809667891631013e-08,3.364559145373193e-05,1.473996378652223e-10,1.1771947848376733e-09,7.977368465442221e-16,0.0001383563432605495,0.002741283619440857,1.4276726157187121e-07,3.755763509044017e-09,4.0205291615739933e-07,3.090326310078476e-13,1.979737534670654e-06,1.0797633756482498e-10,2.745726985326315e-13,4.4084701620150715e-06,4.456260746522583e-06,5.9181536319872455e-08,2.974884919086913e-09,7.2766375867753654e-09,8.244482024391481e-12,4.32139417298318e-05,3.780959369719037e-10,0.000245911067727029,0.00010044326588935506,6.072337659784828e-10,3.7114240410970733e-09,1.2986926339575006e-08,4.519076526258644e-07
0.0015996604588637475,0.45724774446647126,3.76,0.0,0.014085038619101044,0.2219206896028484,0.4660697967977243,0.0,0.0001874815126981113,0.7837866825473297,5.646073143960044e-06,0.002147118842538761,1.9610898248744415e-13,1.0578101230972327e-14,0.00038969030257826403,9.672353506604756e-07,0.0638371023300289,0.20305457364623625,0.0001891198712466339,4.407314415105376e-07,0.00019648104722425863,1.9011113264143913e-06,0.5033536792121011,0.0029869564452117236,0.0018449853703988621,2.3958189578310214e-05,0.01954868408895736,0.0009925257168177412,6.43324463039813e-09,5.847173870733655e-09,0.0012577100025606355,2.798973678971539e-06,0.17767822135932382,3.950441993851736e-08,9.660890357174688e-07,7.571529754172858e-05,0.0001053110316623587,5.672378043237984e-09,6.347993848017506e-11,2.0709272546343425e-06,4.268316459598675e-07,2.525372865581562e-05,0.006488330201130138,9.64527168001804e-10,4.954959639091923e-07,4.76476986302814e-06,1.1579740724001247e-06,8.837939268866169e-11,0.0005322667952788149,5.898767313668649e-12,5.715007475024817e-06,3.0232182933781484e-06,7.223108420962234e-06,1.1428558408501096e-05,0.0005431186947635029,5.980804360799781e-07,4.6583676961373866e-07,1.3820569224196944e-08,3.380060910868622e-05,1.4988543321738852e-10,1.1954910423689707e-09,7.851120738729431e-16,0.00013939650498183726,0.002739546905011626,1.4351113967632094e-07,3.7533923819035554e-09,4.0796930235894903e-07,3.0927662247478863e-13,1.9870033264133095e-06,1.0844050000207389e-10,2.7495194161386945e-13,4.410809708321505e-06,4.525030512213398e-06,5.93940327219329e-08,2.9452828090878476e-09,7.337510759092688e-09,8.386243728740504e-12,4.305420997059361e-05,3.744697722527307e-10,0.0002417435702569096,0.00010100138645044581,6.047118405912439e-10,3.7124122077149584e-09,1.3224080370030792e-08,4.580213179148468e-07
0.0016018243416821055,0.45726454736503497,3.76,0.0,0.01384309489733493,0.22141820551679892,0.4663634594752957,0.0,0.00019071741262987975,0.7842086930822858,5.549637900414865e-06,0.0021377691409716977,1.923657514243804e-13,1.0373937887764847e-14,0.00039575222577272227,9.578190877980953e-07,0.0637045715069212,0.2031244971504174,0.00019070068974698335,4.4333125096776253e-07,0.00019949051326583912,1.8884806951486318e-06,0.503679928320545,0.0029728058430560284,0.0018225672635159746,2.3863563775459163e-05,0.01945530310479244,0.0009716352316491599,6.419400805211699e-09,5.810679524621514e-09,0.00126611807153733,2.821768078991586e-06,0.17791099345485295,3.914093998294127e-08,9.59321731069165e-07,7.57079683811359e-05,0.00010507258130106058,5.632627284041732e-09,6.337608422405197e-11,2.0595960699773093e-06,4.248169729320918e-07,2.5155877484486052e-05,0.006405691865517916,9.585792783842008e-10,4.962899913595304e-07,4.777374308331398e-06,1.1609755096188621e-06,8.858671201871048e-11,0.0005264482888077089,5.8569333101765915e-12,5.734463848606789e-06,3.0831842297432712e-06,7.263719976447657e-06,1.146510616180251e-05,0.0005356016291080778,6.014629033337969e-07,4.7340547870583627e-07,1.3832856581240165e-08,3.395825171989474e-05,1.524693329895855e-10,1.2144542745963952e-09,7.72464232241134e-16,0.00014045491275109986,0.0027376923734027357,1.4426710706667316e-07,3.750860133929735e-09,4.1408182712438406e-07,3.0955163221435977e-13,1.9944580578868036e-06,1.0892767127498419e-10,2.7534944353234095e-13,4.4133172908673274e-06,4.595914308454202e-06,5.961311209025827e-08,2.915753236396559e-09,7.400147298141102e-09,8.533545205638457e-12,4.289179695069725e-05,3.708667506252111e-10,0.00023757493543092385,0.00010156408394324742,6.02180270077533e-10,3.7136248250977994e-09,1.3472556703723297e-08,4.644148457302462e-07
0.0016039882245004636,0.4572813483438315,3.76,0.0,0.013601221901268149,0.22091293160482,0.4666590292770798,0.0,0.00019408225325161243,0.7846326329804075,5.452969048515449e-06,0.002128216657278029,1.8862814650367824e-13,1.0170049637842746e-14,0.0004020393027885786,9.483722813208329e-07,0.06356969006202856,0.20319479332280332,0.0001923233563411826,4.4609527958771855e-07,0.0002026159843869862,1.8756862070666172e-06,0.504007486566551,0.0029584570631335945,0.0017999871644332095,2.3768427025737714e-05,0.01936080744694413,0.0009507923617282961,6.405870543703827e-09,5.774095411917011e-09,0.0012748034936877475,2.845324375035838e-06,0.17814480354138473,3.8771926823816966e-08,9.525106122372729e-07,7.569984125134596e-05,0.00010483280705328004,5.592618805370212e-09,6.327657985803022e-11,2.0481700183071054e-06,4.227849915483266e-07,2.5057213516821476e-05,0.006322559558478423,9.526058251056897e-10,4.971291346474249e-07,4.790398996461007e-06,1.1640788467414337e-06,8.880344059121359e-11,0.0005205899260748211,5.814819347978906e-12,5.754653311693828e-06,3.1459200527473466e-06,7.305610279934691e-06,1.1503169566365404e-05,0.0005280392588338887,6.049517040692924e-07,4.812544922433956e-07,1.3846592173570298e-08,3.411862119724257e-05,1.551572428663051e-10,1.2341224645855693e-09,7.597917438832538e-16,0.00014153199268723666,0.0027357157868801367,1.4503534418240508e-07,3.7481609769028325e-09,4.204005396603901e-07,3.098590524927046e-13,2.0021095210505247e-06,1.0943906212479343e-10,2.7576590017388746e-13,4.41599863251611e-06,4.669015629752874e-06,5.983916681746525e-08,2.8862949765660654e-09,7.464630250832891e-09,8.686720415023952e-12,4.2726550822412974e-05,3.672875858837783e-10,0.00023340497064538188,0.00010213143334388645,5.996379553706549e-10,3.715070664362239e-09,1.3733121329268658e-08,4.7110668787552474e-07
