Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67),S(1097),CH2CF2(56),S(649),S(1188)
0.0005230152333612093,0.632064447464747,3.76,0.0,0.43641929029056575,0.7000639521676891,0.20547329506835343,0.0,2.9574599637784107e-05,0.27898195589060265,7.586632093930142e-05,0.007200319731006775,4.514437787638504e-10,2.5010921318858624e-12,7.113130911634214e-05,1.020621351449443e-05,0.06540925987191455,0.08505440707844535,5.940303744892237e-05,1.562103930719652e-06,6.176941922790006e-05,1.4936630661297769e-05,0.1952813299803693,0.003393511126599482,0.015719120214531736,6.160815513327168e-05,0.028257099858554284,0.02451390964879909,5.536789732007766e-08,3.515200897182835e-08,0.0023839210647181395,3.0009060921464304e-06,0.02569835617700125,4.439743943318568e-07,2.959244509343963e-06,0.00012938534605795286,0.00032669638393747867,1.7208400358399465e-08,4.563079113475835e-10,7.806513200437204e-06,1.0988863783090104e-06,4.413257924505173e-05,0.016851902544197335,3.9206726667648515e-09,4.6107183633022297e-07
0.0005277245241036647,0.6322399861218483,3.76,0.0,0.43337516902039047,0.6978151795544683,0.20686929153488076,0.0,2.966462058028668e-05,0.28143228731247266,7.559344620394011e-05,0.007176954754642892,4.4825130034998997e-10,2.4834022673300544e-12,7.132961292516022e-05,1.016568173712738e-05,0.06563449707969855,0.08568845737937869,5.9020682932995515e-05,1.5594147963270847e-06,6.199240615707648e-05,1.4836215406161829e-05,0.19675898970265535,0.0034091377005610137,0.01567376583722533,6.170691200037132e-05,0.028445975589107962,0.024509937449525638,5.4997109327091663e-08,3.5085517549933695e-08,0.0023903565632081374,2.9624193444140404e-06,0.026050587945293684,4.411861207688542e-07,2.968681212611276e-06,0.0001289816584425959,0.00032564695708729084,1.726324782589069e-08,4.563129551567422e-10,7.816864202805395e-06,1.1025300322074542e-06,4.434721742840144e-05,0.017097599994594707,3.9259954968443375e-09,4.73179675603478e-07
0.0005324338148461201,0.6324149396818436,3.76,0.0,0.43034740326636584,0.695574843340781,0.20825808757389055,0.0,2.97552913182443e-05,0.28387696214847263,7.532039465722905e-05,0.007153725060729897,4.450757802454645e-10,2.4658063786483196e-12,7.152837780541934e-05,1.0125052338106512e-05,0.06585538364925002,0.08631993270319858,5.8645915951837826e-05,1.5566966046650225e-06,6.221597801730627e-05,1.4736638188945803e-05,0.19823137559373416,0.003424542785154186,0.015627766118747968,6.180088265872004e-05,0.02863238000886744,0.024502970057306936,5.462941957872569e-08,3.501644640892265e-08,0.00239659621000762,2.9246763308531117e-06,0.02640374024776511,4.38420248554734e-07,2.977767121467898e-06,0.00012858495025338583,0.00032460146722148084,1.7316055803092344e-08,4.562661335474734e-10,7.826365493847077e-06,1.106050863187393e-06,4.45572649667756e-05,0.01734360758821092,3.930839247611165e-09,4.85475549901033e-07
0.0005371431055885754,0.6325893043815017,3.76,0.0,0.42733591341082844,0.6933429348167766,0.2096397265229972,0.0,2.9846617913112355e-05,0.28631590668531287,7.504716636122497e-05,0.00713062934925283,4.41917144406696e-10,2.4483040558194017e-12,7.172761920745575e-05,1.0084328556644436e-05,0.06607197039492081,0.08694882824912431,5.8278563484107864e-05,1.553949581910796e-06,6.244015355767178e-05,1.463789083018676e-05,0.19969849903020356,0.0034397277940779202,0.015581145635239609,6.189013787287743e-05,0.028816320691930915,0.024493057184815828,5.426479785636935e-08,3.49448654088707e-08,0.0024026416960118177,2.8876579288534253e-06,0.026757784068649475,4.356765406198685e-07,2.986506500187181e-06,0.00012819507976648354,0.00032355991027545924,1.736684907730408e-08,4.5616836690462823e-10,7.835029551206954e-06,1.1094499596640988e-06,4.4762741923946415e-05,0.01758989734192981,3.935210663354584e-09,4.979601669050174e-07
0.0005418523963310308,0.6327630765824239,3.76,0.0,0.42434062024410274,0.6911194450061209,0.21101425151586842,0.0,2.9938606599340555e-05,0.28874904867519585,7.477376146682236e-05,0.007107666334057968,4.387753191630211e-10,2.4308948906102827e-12,7.19273525853927e-05,1.004351362864554e-05,0.06628430765608323,0.08757513941068822,5.7918458111456745e-05,1.551173959298856e-06,6.266495162911918e-05,1.4539965239662493e-05,0.20116037143780788,0.003454694123017691,0.01553392822445512,6.197474736291949e-05,0.028997805522767314,0.024480248259090624,5.390321433629981e-08,3.487084294962713e-08,0.002408494746281194,2.851345651388054e-06,0.027112690644502547,4.329547629085799e-07,2.994903607905749e-06,0.0001278119084699181,0.00032252228206027943,1.7415652413754287e-08,4.56020569537592e-10,7.842868780694153e-06,1.1127284128505285e-06,4.4963668639936126e-05,0.01783644167373402,3.939116476367719e-09,5.10634223237569e-07
0.0005465616870734862,0.6329362527678313,3.76,0.0,0.4213614449550243,0.688904364663243,0.21238170548187793,0.0,3.0031263796235667e-05,0.2911763173279887,7.450018020608659e-05,0.007084834742406665,4.3565023118824886e-10,2.413578476536851e-12,7.212759369886895e-05,1.000261079699798e-05,0.06649244529683632,0.0881988617756178,5.756543793566345e-05,1.5483699745491905e-06,6.289039126420641e-05,1.4442853434089257e-05,0.20261700429483162,0.003469443149178979,0.015486137008335605,6.205477984324824e-05,0.029176842682120827,0.024464592409206724,5.354463957240411e-08,3.479444600482124e-08,0.002414157118080314,2.815721623787967e-06,0.027468431468935257,4.3025468495147547e-07,3.0029626963879e-06,0.00012743530102988135,0.0003214885782613524,1.7462490540425048e-08,4.5582364947953993e-10,7.849895545543915e-06,1.1158873291097722e-06,4.5160066780687095e-05,0.018083213400557744,3.942563397420169e-09,5.234984048302857e-07
0.0005512709778159416,0.6331088295408098,3.76,0.0,0.4183983091211749,0.6866976842705617,0.21374213114704257,0.0,3.0124595817512303e-05,0.2935976433030252,7.422642289167408e-05,0.007062133313922123,4.325418074709238e-10,2.3963544091538417e-12,7.232835865254882e-05,9.961623294175194e-06,0.06669643270513254,0.08881999112563721,5.7219346266770616e-05,1.545537870011022e-06,6.311649166896311e-05,1.4346547496879826e-05,0.2040684091354815,0.0034839762320646108,0.015437794415226786,6.213030299134728e-05,0.029353440633329803,0.02444613845382327,5.318904433653239e-08,3.471574024920898e-08,0.002419630599036801,2.780768548458967e-06,0.027824978297191976,4.275760777218449e-07,3.0106880079868853e-06,0.00012706512524625905,0.000320458794437149,1.7507388120088603e-08,4.5557850894285007e-10,7.856122182697893e-06,1.1189278391115992e-06,4.535195957883113e-05,0.018330185737240753,3.945558181921738e-09,5.365533873079477e-07
0.000555980268558397,0.6332808036221098,3.76,0.0,0.4154511346968967,0.6844993940363975,0.21509557103497115,0.0,3.0218608834843615e-05,0.2960129587003511,7.395248992613512e-05,0.007039560800809257,4.294499753183133e-10,2.379222285615449e-12,7.252966303372518e-05,9.920554344747504e-06,0.06689631879409029,0.0894385234361526,5.6880031557472785e-05,1.5426778921089137e-06,6.334327204464344e-05,1.4251039596688665e-05,0.205514597552184,0.003498294715573905,0.015388922201826654,6.220138343556636e-05,0.029527608109282004,0.024424934890773634,5.2836399753021696e-08,3.4634789984369666e-08,0.002424917004662917,2.7464696907643492e-06,0.0281823031505218,4.2491871497682414e-07,3.018083774422208e-06,0.0001267012519527326,0.00031943292601822914,1.7550369759490203e-08,4.552860432071235e-10,7.861560872858365e-06,1.1218510595100274e-06,4.553936964778576e-05,0.018577332296808774,3.948107594670092e-09,5.497998363398288e-07
0.0005606895593008523,0.6334521718489278,3.76,0.0,0.41251984400289654,0.6823094838934134,0.21644206746583217,0.0,3.031330970999141e-05,0.2984221970519791,7.367838179407356e-05,0.007017115969443086,4.263746623660718e-10,2.362181704867243e-12,7.273152212737524e-05,9.879407171434047e-06,0.06709215200460086,0.09005445487587248,5.654734699604789e-05,1.539790292558528e-06,6.357075165078133e-05,1.4156321994334356e-05,0.20695558119879917,0.0035123999271260255,0.015339541474197235,6.226808688148232e-05,0.029699354098623884,0.02440102988858279,5.248667726638302e-08,3.455165818300734e-08,0.0024300181760449364,2.712808850988357e-06,0.028540378320143268,4.2228237337373944e-07,3.025154214914301e-06,0.0001263435549529964,0.00031841096830651243,1.759145999340801e-08,4.549471406143e-10,7.866223629386936e-06,1.1246580914596546e-06,4.5722318662690745e-05,0.018824627087672432,3.950218281895385e-09,5.632384079655014e-07
0.0005653988500433077,0.6336229311721605,3.76,0.0,0.40960435972579656,0.6801279434967821,0.21778166255338796,0.0,3.040870610782751e-05,0.30082529331322005,7.340409903843104e-05,0.006994797595129491,4.233157965423627e-10,2.3452322675679145e-12,7.293395325409736e-05,9.838184982997781e-06,0.06728398030213666,0.09066778180635313,5.6221150684911423e-05,1.5368753273129277e-06,6.379895019004449e-05,1.4062387014503622e-05,0.20839137179432343,0.0035262931755333992,0.015289672707138591,6.233047818864151e-05,0.02986868783262942,0.024374471273813533,5.213984855119146e-08,3.4466406598354876e-08,0.002434935979293051,2.6797703556500744e-06,0.028899176370877352,4.1966683104975365e-07,3.031903534453319e-06,0.00012599191104161736,0.00031739291647442283,1.7630683269082587e-08,4.545626835234123e-10,7.870122634552747e-06,1.1273500999783238e-06,4.5900831946261154e-05,0.01907204450915991,3.951896895352347e-09,5.768697490019193e-07
0.0005701081407857631,0.6337930786521273,3.76,0.0,0.40670460491149063,0.6779547622221235,0.21911439820958212,0.0,3.0504804145318467e-05,0.3032221838527525,7.31296422753058e-05,0.0069726044591363065,4.202733060053816e-10,2.3283735755200556e-12,7.313697451603739e-05,9.796890974906635e-06,0.06747185117207397,0.09127850078125091,5.590130525311164e-05,1.5339332551127884e-06,6.402788760445841e-05,1.3969227066602418e-05,0.20982198112475972,0.003539975754895035,0.01523933576333316,6.238862109176211e-05,0.03003561877443293,0.02434530651662986,5.179588561983816e-08,3.437909567310799e-08,0.0024396723044583365,2.6473390218108346e-06,0.029258670144755174,4.1707186896998525e-07,3.038335922509468e-06,0.00012564619993747864,0.000316378765563927,1.766806394740401e-08,4.5413354733786624e-10,7.873270155975943e-06,1.1299282977247864e-06,4.607493876859514e-05,0.01931955935332145,3.95315028562216e-09,5.90694497488166e-07
0.0005748174315282185,0.6339626114598486,3.76,0.0,0.4038205029362024,0.6757899291663644,0.22044031615168175,0.0,3.060160790063635e-05,0.3056128064406153,7.285501224053048e-05,0.006950535365911574,4.17247119230896e-10,2.3116052324414345e-12,7.334059851328991e-05,9.75552833476953e-06,0.0676558116320574,0.09188660854540191,5.558767759197811e-05,1.53096433734909e-06,6.42575831597613e-05,1.3876834651757647e-05,0.21124742104016286,0.0035534489485056736,0.015188549914020615,6.244257810459551e-05,0.03020015661045462,0.024313582731246623,5.1454760795122304e-08,3.4289784548970333e-08,0.002444229060057105,2.615500151388697e-06,0.02961883276435334,4.1449727106016873e-07,3.044455551947465e-06,0.00012530630405561152,0.0003153685104869345,1.7703626291902894e-08,4.5366059859315634e-10,7.875677686406944e-06,1.1323937572365569e-06,4.6244661638338925e-05,0.01956714680694492,3.953985157111441e-09,6.047132829353104e-07
0.0005783818015812708,0.6340905171839796,3.76,0.0,0.4016479431095473,0.6741569530633247,0.22143936995137056,0.0,3.067535365167741e-05,0.30741801729697393,7.264703541585038e-05,0.00693391344906194,4.1496745411943455e-10,2.298973431306419e-12,7.349512739108112e-05,9.724178068472868e-06,0.06779247623774858,0.09234513541188273,5.5354353884943775e-05,1.5286995362930358e-06,6.443195119515341e-05,1.3807410391576965e-05,0.21232287890186533,0.003563508104588044,0.015149824076692015,6.248067214752961e-05,0.0303231070028128,0.02428789876817392,5.119844023506246e-08,3.422089230992399e-08,0.0024475597641985284,2.591787128586649e-06,0.029891861245306923,4.125620158384137e-07,3.048881973710389e-06,0.00012505283958640675,0.0003146064552350434,1.772934853388563e-08,4.5327402841946934e-10,7.877014850984453e-06,1.1341854951524423e-06,4.637021704159627e-05,0.01975457424527709,3.9543426642367315e-09,6.154532174726354e-07
0.000581946171634323,0.6342180680820347,3.76,0.0,0.3994842736428276,0.6725287480329357,0.22243455979890023,0.0,3.074951286022838e-05,0.30921957671406464,7.243896012294305e-05,0.006917361401893142,4.12697057332705e-10,2.2863929914065612e-12,7.365002091338778e-05,9.692791669837084e-06,0.06792694737585045,0.0928021633835378,5.512446367458875e-05,1.5264196258473002e-06,6.46067738777075e-05,1.3738418386829828e-05,0.21339538739720773,0.0035734485733627274,0.015110859691637332,6.251643050981667e-05,0.03044469648809579,0.024260795740382916,5.0943718099461877e-08,3.415091225847155e-08,0.0024507895448159646,2.5683993318472075e-06,0.03016524622315318,4.106382125134864e-07,3.053133400325378e-06,0.00012480259191100063,0.00031384662648259746,1.7754053381339085e-08,4.528632232393713e-10,7.877940162352573e-06,1.1359138466925426e-06,4.64932872346126e-05,0.019942018826567504,3.954466837367904e-09,6.263049320165041e-07
0.0005851541046820701,0.634332559600758,3.76,0.0,0.3975445452364083,0.6710674386018847,0.22332694174191478,0.0,3.0816610440518214e-05,0.31083783720645525,7.225160848409498e-05,0.00690252387829565,4.1066159917742275e-10,2.275114368268925e-12,7.378974223243745e-05,9.664514143838028e-06,0.06804611239189183,0.09321220601445719,5.492045442791445e-05,1.5243548839807419e-06,6.476451029139779e-05,1.367669253276122e-05,0.21435812764986062,0.0035822939616501634,0.015075594166598129,6.254663756003827e-05,0.030552967107589157,0.024235206248192233,5.071582512523966e-08,3.408702016821827e-08,0.002453610759259225,2.5476235320893342e-06,0.030411588143468286,4.0891650490476873e-07,3.0568115406991237e-06,0.00012458007980933409,0.0003131646823160444,1.7775426461040714e-08,4.5247308150573053e-10,7.878425034666715e-06,1.1374156026505892e-06,4.66019378570993e-05,0.020110725073964227,3.954381777581793e-09,6.361672652327682e-07
0.0005883620377298173,0.6344467620342975,3.76,0.0,0.3956119675521331,0.669609985907623,0.22421622131731903,0.0,3.08840472962336e-05,0.3124531012465615,7.206417770447183e-05,0.006887742168506043,4.086336010854347e-10,2.263877085867693e-12,7.392976702615623e-05,9.636209444694803e-06,0.06816353114101464,0.09362103274421858,5.471914578066744e-05,1.5222780840748768e-06,6.492262816455607e-05,1.3615311925572922e-05,0.21531848696705988,0.0035910440411004857,0.015040147172223862,6.257499270134838e-05,0.030660142248073147,0.024208498009630396,5.0489208858431684e-08,3.4022284015599015e-08,0.0024563515349674426,2.527102235594921e-06,0.03065820145706794,4.072039322230312e-07,3.0603506809439536e-06,0.00012436010019195874,0.0003124845379590886,1.779599141688968e-08,4.520638728583956e-10,7.878583783997687e-06,1.1388667439111525e-06,4.6708592771630284e-05,0.020279429412919468,3.95411236691948e-09,6.46120544892338e-07
0.0005915699707775644,0.6345606746217304,3.76,0.0,0.39368651679653716,0.6681563861465697,0.22510241144825477,0.0,3.095182728344251e-05,0.31406535092060595,7.187666809850023e-05,0.006873015902325681,4.0661304084149224e-10,2.252681021035895e-12,7.407010290695997e-05,9.60787855900895e-06,0.06827921788379625,0.09402864278518296,5.4520500635774535e-05,1.5201893137103175e-06,6.508113394948899e-05,1.3554274293386567e-05,0.2162764691882551,0.003599699198046082,0.015004524099721412,6.260151476795484e-05,0.030766225216092413,0.024180685435074102,5.026386092667608e-08,3.395672104226913e-08,0.0024590124967948366,2.5068313497423566e-06,0.030905078034314925,4.055004292648147e-07,3.063752114470485e-06,0.00012414261927192364,0.00031180619163672946,1.78157557694079e-08,4.5163586218382136e-10,7.878420205338454e-06,1.1402676605269071e-06,4.681325976076028e-05,0.020448124489516592,3.953660459835892e-09,6.561649602656708e-07
0.0005944571105205367,0.6346629475212568,3.76,0.0,0.3919596850268379,0.6668514374270558,0.22589735174008396,0.0,3.101312274207391e-05,0.31551378377319417,7.170784231826108e-05,0.006859809368157667,4.0480087757103664e-10,2.2426397015346232e-12,7.419667603472126e-05,9.582359182771664e-06,0.06838186679220873,0.09439445093452631,5.434396737653082e-05,1.5182992567622445e-06,6.522412632747651e-05,1.349963179553341e-05,0.21713662395653885,0.0036074079958131576,0.014972317154696657,6.262383263876012e-05,0.030860768842384534,0.024154721751540233,5.006212530354369e-08,3.389702147319667e-08,0.002461339640475453,2.488798339901614e-06,0.031127485375834433,4.039749772277149e-07,3.066696730401999e-06,0.00012394899537948026,0.0003111972157763751,1.783286536306393e-08,4.512347943611385e-10,7.878000507499461e-06,1.1414858715842413e-06,4.690576949925976e-05,0.02059993612519613,3.953099521600975e-09,6.652830103930885e-07
0.000597344250263509,0.634764984523589,3.76,0.0,0.39023858959234153,0.6655496035956527,0.22668980938065228,0.0,3.107469702825212e-05,0.3169597480641691,7.153895319650312e-05,0.006846647190845799,4.029947047259282e-10,2.2326315785853365e-12,7.432350795640274e-05,9.556820102421538e-06,0.06848313450146094,0.09475927244274582,5.41695364039122e-05,1.5163996367196997e-06,6.536744291252558e-05,1.344526363635557e-05,0.21799485922099998,0.0036150404925925014,0.01493997564096437,6.264469398962573e-05,0.030954432979002144,0.024127885543435996,4.986140422128022e-08,3.3836678093558465e-08,0.002463603102629896,2.47096205316066e-06,0.03135009358929461,4.0245677174237134e-07,3.069531783459743e-06,0.0001237573446753326,0.00031058969352974834,1.784933797788652e-08,4.508189003476949e-10,7.877325240273633e-06,1.1426639684908535e-06,4.699668440044294e-05,0.020751729119559525,3.952394091933086e-09,6.744751685364536e-07
0.0006002313900064813,0.6348667851192314,3.76,0.0,0.3885232132877271,0.6642508817544087,0.2274797936990782,0.0,3.113655503117547e-05,0.31840323133498183,7.137000099313604e-05,0.0068335291044993255,4.0119450617696567e-10,2.222656562769677e-12,7.445060345438036e-05,9.531262027720699e-06,0.06858303119961004,0.09512310681875495,5.3997182316871146e-05,1.5144905190607794e-06,6.551108834228684e-05,1.3391168189929397e-05,0.21885117781442992,0.003622596964433007,0.014907503265102245,6.266411218492064e-05,0.03104722010959201,0.024100187138311163,4.966169168396925e-08,3.377570297351452e-08,0.0024658033440423358,2.453319677911361e-06,0.03157289687948241,4.00945766134847e-07,3.072258206181121e-06,0.0001235676436219483,0.0003099836235444742,1.7865179035983414e-08,4.5038836937701907e-10,7.876397020005446e-06,1.1438022178588218e-06,4.708600972175173e-05,0.020903498280623246,3.9515456301068765e-09,6.837415697505963e-07
0.0006031185297494536,0.6349683488118788,3.76,0.0,0.3868135389495448,0.6629552689657371,0.2282673139990669,0.0,3.1198697350779256e-05,0.3198442213153768,7.120098596709726e-05,0.006820454847132874,3.994002658108307e-10,2.212714564696103e-12,7.457796775428719e-05,9.505685664879639e-06,0.06868156700775047,0.09548595359751946,5.382688027040316e-05,1.5125719676696647e-06,6.565506755129146e-05,1.3337343833637514e-05,0.21970558258120154,0.003630077684516411,0.014874903665343693,6.2682100419965e-05,0.031139132738865788,0.02407163680531778,4.946298170615506e-08,3.371410803805751e-08,0.0024679408275742687,2.435868455731703e-06,0.031795889492923134,3.9944191363225015e-07,3.074876927513115e-06,0.00012337986904843143,0.0003093790044496817,1.788039393848925e-08,4.499433899492587e-10,7.875218591909481e-06,1.1449009121862415e-06,4.7173752801449504e-05,0.02105523846818788,3.950555584667737e-09,6.930823482346512e-07
0.0006057169555181288,0.6350595531843881,3.76,0.0,0.3852796930720887,0.6617918732361865,0.2289739832013751,0.0,3.125486851561127e-05,0.3211389705433603,7.104881895624044e-05,0.006808725277497662,3.977905304097846e-10,2.203794922819172e-12,7.469282747182203e-05,9.482651883064793e-06,0.06876909398792452,0.09581167093926125,5.367534279808595e-05,1.5108372581899453e-06,6.578493815590406e-05,1.328913236590644e-05,0.22047291290866117,0.0036367457895695667,0.014845458202294102,6.26970778961333e-05,0.0312211084940349,0.024045221548245607,4.928499500990285e-08,3.36581523309096e-08,0.0024698112882954727,2.4203235542703514e-06,0.0319967399949551,3.9809452409083686e-07,3.0771424569468604e-06,0.00012321250018865757,0.0003088360866278744,1.7893556435259658e-08,4.495307096114868e-10,7.873946135363095e-06,1.1458561291170122e-06,4.725137460310066e-05,0.021191775659110765,3.94954478856305e-09,7.015527516842173e-07
0.0006083153812868039,0.6351505649323966,3.76,0.0,0.38375043946459864,0.6606309912313038,0.22967867080424847,0.0,3.1311272583259924e-05,0.3224316817351139,7.089660149360232e-05,0.0067970308129165,3.961855964102139e-10,2.1949018883976595e-12,7.480791000336807e-05,9.459604368641369e-06,0.06885553408048473,0.0961365876688849,5.3525430245131074e-05,1.5090950068756688e-06,6.591508634954695e-05,1.3241138015727122e-05,0.2212386974371772,0.003643352952964023,0.014815915140026972,6.271091698807853e-05,0.03130237980437966,0.024018131906077274,4.910781129053711e-08,3.3601712494564995e-08,0.0024716316298529963,2.4049293562133517e-06,0.03219773508735222,3.9675285779752635e-07,3.0793221700831296e-06,0.0001230466568320976,0.0003082943418770003,1.7906220012991407e-08,4.491066129461719e-10,7.87247487988356e-06,1.146779709519039e-06,4.732772498743438e-05,0.021328281588215852,3.94842162470432e-09,7.100836054357486e-07
0.000610913807055479,0.6352413837222016,3.76,0.0,0.3822257657029486,0.6594726207282939,0.23038138353060972,0.0,3.136791082717352e-05,0.32372234633117764,7.074433378816888e-05,0.006785371265977222,3.945854521378558e-10,2.1860353965978215e-12,7.492321874550661e-05,9.436543629774088e-06,0.06894089452830966,0.09646070350095681,5.337712541928625e-05,1.5073452610340811e-06,6.604551570910889e-05,1.3193359622905149e-05,0.22200293826280285,0.0036498993702726735,0.014786276994702571,6.272362708964569e-05,0.0313829485375714,0.023990375244858256,4.893142626822985e-08,3.354479691719942e-08,0.0024734021919814984,2.3896839544560055e-06,0.03239887066313032,3.9541688140416796e-07,3.081416736675191e-06,0.00012288232275601397,0.00030775376915975744,1.791838856580139e-08,4.486712348443615e-10,7.870806736668675e-06,1.1476718544997537e-06,4.7402808857201e-05,0.021464752617276258,3.9471871687137055e-09,7.186750056552224e-07
0.0006135122328241541,0.635332009228643,3.76,0.0,0.3807056593899116,0.6583167594785643,0.2310821280850161,0.0,3.142478429325384e-05,0.3250109558926813,7.059201605341717e-05,0.006773746450774043,3.929900859035465e-10,2.177195382658167e-12,7.503875650762984e-05,9.41347017225055e-06,0.06902518253181171,0.09678401816681673,5.3230411463847075e-05,1.5055880680099458e-06,6.617622980774592e-05,1.3145796035305917e-05,0.22276563748901307,0.0036563852359687756,0.014756546240883702,6.27352174636557e-05,0.031462816573528486,0.02396195889184561,4.8755835693096316e-08,3.3487413857664326e-08,0.0024751233152467606,2.3745854730358386e-06,0.03260014264298228,3.94086561853056e-07,3.083426823991129e-06,0.00012271948195095747,0.0003072143674268041,1.7930065973388544e-08,4.4822470941882396e-10,7.868943563586458e-06,1.1485327623230168e-06,4.747663139689622e-05,0.021601185142118003,3.945842512676256e-09,7.273270480246421e-07
0.0006161106585928293,0.6354224411354282,3.76,0.0,0.3791901081559779,0.6571634052079851,0.23178091115295954,0.0,3.148189445509642e-05,0.3262975021006754,7.04396485133884e-05,0.006762156181780702,3.9139948605518503e-10,2.168381782057368e-12,7.515452617005793e-05,9.390384500105927e-06,0.06910840524868929,0.09710653141450154,5.308527180380822e-05,1.5038234754919485e-06,6.630723213924264e-05,1.3098446106691586e-05,0.22352679722666383,0.0036628107436046157,0.014726725312257046,6.274569728579689e-05,0.03154198580396368,0.023932890135494884,4.8581035336131126e-08,3.342957147260718e-08,0.002476795340884968,2.3596320670901664e-06,0.03280154697534207,3.9276186625083337e-07,3.085353096814698e-06,0.0001225581186085029,0.00030667613561688174,1.7941256100991838e-08,4.4776716990368314e-10,7.866887197101694e-06,1.1493626296094563e-06,4.754919762598429e-05,0.021737575592684164,3.944388730437086e-09,7.360398277574629e-07
0.0006187090843615044,0.6355126791345672,3.76,0.0,0.3776790996589273,0.6560125556169938,0.23247773940129038,0.0,3.153924268247593e-05,0.32758197675552725,7.02872313975409e-05,0.006750600274243449,3.898136409779672e-10,2.1595945303984136e-12,7.527053081307667e-05,9.36728711511968e-06,0.0691905697939161,0.09742824300867348,5.294169013242175e-05,1.5020515312381865e-06,6.643852624140698e-05,1.3051308696751383e-05,0.22428641959399095,0.00366917608564873,0.014696816602317744,6.275507568034051e-05,0.03162045813191086,0.023903176225295236,4.8407020991043693e-08,3.337127783399638e-08,0.0024784186106978504,2.344821922211093e-06,0.03300307963643928,3.914427618796476e-07,3.087196217400855e-06,0.00012239821712012737,0.00030613907265686325,1.7951962799133286e-08,4.472987487890766e-10,7.86463948059395e-06,1.1501616537911628e-06,4.762051251323074e-05,0.021873920432734197,3.942826884659344e-09,7.448134396144674e-07
0.0006213075101301795,0.6356027229268111,3.76,0.0,0.37617262158689185,0.6548642083772725,0.2331726194758532,0.0,3.159683028176768e-05,0.328864371791886,7.013476493929179e-05,0.006739078544707799,3.8823253906632216e-10,2.15083356333513e-12,7.538677344079558e-05,9.344178516654129e-06,0.06927168323441737,0.09774915273272247,5.279965044442804e-05,1.5002722831395584e-06,6.657011570787887e-05,1.3004382672124363e-05,0.22504450671758405,0.0036754814532513457,0.0146668224598706,6.276336169323322e-05,0.03169823547276835,0.02387282436638956,4.8233788476870396e-08,3.3312540919012154e-08,0.002479993467045685,2.3301532570027955e-06,0.03320473663401448,3.901292162393228e-07,3.088956845442855e-06,0.00012223976210318376,0.000305603177460202,1.7962189903542757e-08,4.468195777702307e-10,7.862202245622749e-06,1.1509300324053895e-06,4.769058114217754e-05,0.02201021616399954,3.941158039657374e-09,7.536479778675728e-07
0.0006239059358988546,0.6356925722155223,3.76,0.0,0.3746706616487459,0.6537183611409574,0.23386555800799835,0.0,3.165465866971091e-05,0.33014467923537827,6.998224937626409e-05,0.006727590810331709,3.866561687216228e-10,2.142098816597835e-12,7.550325705822242e-05,9.321059201290323e-06,0.06935175260439519,0.09806926038273368,5.265913695233148e-05,1.4984857790502012e-06,6.67020041087289e-05,1.2957666905854273e-05,0.22580106072977407,0.0036817270367264293,0.014636745203880953,6.277056430210202e-05,0.03177531975001771,0.023841841733443506,4.806133363655308e-08,3.325336861011098e-08,0.0024815202526546954,2.315624312286711e-06,0.03340651399734724,3.8882119704356053e-07,3.0906356379821966e-06,0.00012208273832581005,0.00030506844893123027,1.7971941234133768e-08,4.463297878195343e-10,7.859577312543047e-06,1.1516679631600455e-06,4.7759408645997386e-05,0.022146459314008687,3.939383258814648e-09,7.625435364733998e-07
0.0006265043616675298,0.6357822267259208,3.76,0.0,0.3731732075811674,0.6525750115339076,0.23455656160968566,0.0,3.171272922337596e-05,0.3314228912338766,6.982968495204063e-05,0.006716136889114891,3.8508451836899877e-10,2.133390226037046e-12,7.56199847117523e-05,9.297929663873593e-06,0.06943078489398319,0.09838856577185111,5.2520134152827876e-05,1.4966920670082934e-06,6.683419503319758e-05,1.2911160275953151e-05,0.22655608377063982,0.00368791302530579,0.014606587113439819,6.277669241454204e-05,0.03185171289778502,0.023810235459982378,4.7889652330844024e-08,3.3193768712313156e-08,0.0024829993107049904,2.3012333586676485e-06,0.03360840778475672,3.8751867213822415e-07,3.0922332495379384e-06,0.00012192713075705396,0.0003045348859620177,1.7981220596797486e-08,4.4582950917312766e-10,7.856766494437039e-06,1.152375643614871e-06,4.782700017136453e-05,0.022282646445011454,3.9375036002642065e-09,7.715002089722984e-07
