Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),CH4(4),OH(5),HF(38),CHF(40),CHF2(81),CHFO2(129),CHFO2(131),H(6),CFO2(136),H2(8),CO2(14),HO2(11),F(37),O(7),S(163),CF2O(48),CHF3(41),S(164),C2HF4(68),CF2(42),CHFCF2(54),CHF2O(170),S(419),CHFO(46),H2O2(12),CO(13),C2HF3(316),CF2O2(924),CF(49),O2(177),CF2O2(144),S(275),C2H2F3(66),C2H2F3(67)
3.19612803539055e-08,0.6205082999671158,3.76,0.0,0.7651998737440868,0.9997269532347797,1.8252236079088557e-11,0.0,1.3786642579112129e-10,9.216086980160982e-07,8.992362058998018e-07,3.7723414176199356e-08,2.711024273709366e-13,3.222045694024116e-14,2.0740276160318973e-08,1.9526481359129234e-08,2.4811847965670236e-09,2.0187817621321564e-09,3.641636853234531e-08,1.2354101858501922e-09,1.7807384307625242e-10,5.031018225659514e-11,2.0882342587934015e-11,3.544670021568013e-16,3.556607822218523e-17,4.470704143062804e-19,1.8610082622624697e-09,2.5846379745064766e-17,3.087536342077359e-13,4.726884904515865e-22,4.328702000569106e-11,3.293558265803712e-12,6.159052583207735e-15,5.852952587831802e-18,5.121710961976286e-15,2.550433317884715e-13,0.00027298855033756377,1.3237700397938548e-16,1.0143206630195852e-25,3.665273303692653e-17,5.409204867916436e-19
3.34017685566419e-08,0.6205083046671264,3.76,0.0,0.765199830295582,0.9997269495910073,2.1524681105507157e-11,0.0,1.55601563763724e-10,9.632438448295186e-07,9.387644147623895e-07,3.9580275019010496e-08,2.96315846864245e-13,3.368565149333105e-14,2.2597084845734615e-08,2.1218904859616686e-08,2.651456116920774e-09,2.2955053739591506e-09,3.806251579814127e-08,1.3783561385906267e-09,2.0059709749017961e-10,5.4718544046796237e-11,2.2863669110972287e-11,4.2216952004241893e-16,4.032095261734585e-17,5.112820610922494e-19,1.9448775956856845e-09,2.948189306386508e-17,3.248220117797508e-13,5.509161149523489e-22,4.72429685904185e-11,3.597268845877077e-12,7.026132317138844e-15,6.5947533929681976e-18,5.594909828565896e-15,2.83919423027309e-13,0.00027298854933398487,1.3905015996975437e-16,1.2013268509836062e-25,4.187987996289155e-17,6.215858305369386e-19
3.4842256759378296e-08,0.6205083093696742,3.76,0.0,0.7651997868239767,0.9997269458598829,2.5208220706759316e-11,0.0,1.7471101511397174e-10,1.004894056625322e-06,9.782078413729757e-07,4.145996927175605e-08,3.2261733199638537e-13,3.514828559632076e-14,2.452865945568391e-08,2.29725232275357e-08,2.8292822164469945e-09,2.59563995962536e-09,3.970930357438498e-08,1.5296450554776188e-09,2.2488743887679635e-10,5.930061807825108e-11,2.494145894674317e-11,4.99146254262615e-16,4.5503800364580905e-17,5.815365756234494e-19,2.028746418583516e-09,3.345302768287356e-17,3.4107622020981917e-13,6.377417250972079e-22,5.136884728912782e-11,3.914395725642008e-12,7.970643316678988e-15,7.396149459389989e-18,6.088684893079751e-15,3.150168390800543e-13,0.00027298854833811346,1.4577848984077518e-16,1.4125474639588158e-25,4.7592117306047534e-17,7.103538891541571e-19
3.6282744962114694e-08,0.6205083140748485,3.76,0.0,0.7651997433280859,0.9997269420415396,2.9333965454104344e-11,0.0,1.9523376391889764e-10,1.0465601865323444e-06,1.017566667447171e-06,4.3363681552200655e-08,3.5000270604619497e-13,3.6608363792000205e-14,2.65344309233826e-08,2.4786330419532954e-08,3.0149602094506416e-09,2.9200100952149605e-09,4.135675786926587e-08,1.6892483839946493e-09,2.5100482373103447e-10,6.40562248132677e-11,2.7116917703819403e-11,5.862198439899943e-16,5.113848908752777e-17,6.581453234841892e-19,2.1126147309555222e-09,3.777665707416256e-17,3.5752672144373085e-13,7.336806842100293e-22,5.5664288226965776e-11,4.24494325048628e-12,8.995838236028891e-15,8.259683657344275e-18,6.602995414680485e-15,3.484537943585703e-13,0.00027298854730704387,1.5256188428547779e-16,1.6498951542522707e-25,5.3813556913551257e-17,8.077017437135506e-19
3.772323316485109e-08,0.6205083187827382,3.76,0.0,0.7651996998067283,0.9997269381360764,3.393388313183552e-11,0.0,2.1720764524481462e-10,1.088243084227482e-06,1.0568410743065998e-06,4.529259153771236e-08,3.784678043050726e-13,3.806589040827622e-14,2.8613833526895214e-08,2.66593343544769e-08,3.2087849518052726e-09,3.269426783503713e-09,4.300490449234701e-08,1.8571274501249733e-09,2.7900857777448466e-10,6.898535375517357e-11,2.9391311778747245e-11,6.84252111312174e-16,5.724987311660312e-17,7.414267484878573e-19,2.1964825328017664e-09,4.247000235696106e-17,3.741839583778045e-13,8.392588166666647e-22,6.012892431938065e-11,4.5889159769780925e-12,1.0104962693361769e-14,9.187979186858637e-18,7.137800732950546e-15,3.8435269481023467e-13,0.00027298854623249836,1.5940023421254353e-16,1.915344792185927e-25,6.056879577568675e-17,9.141205327196208e-19
3.916372136758749e-08,0.6205083234934293,3.76,0.0,0.7651996562587284,0.9997269341435492,3.904077339157854e-11,0.0,2.4066937160420946e-10,1.1299435949592637e-06,1.0960312428798123e-06,4.724787297963012e-08,4.0800847389239923e-13,3.952086993623013e-14,3.076630487100363e-08,2.8590556724222843e-08,3.411049054187604e-09,3.64468764235028e-09,4.465376905573345e-08,2.033234623171821e-09,3.0895740035889737e-10,7.408815932203996e-11,3.176596812985682e-11,7.941449434259288e-16,6.38638497473425e-17,8.317067032965105e-19,2.280349824122825e-09,4.755065027220803e-17,3.910583128572101e-13,9.550129266367832e-22,6.476238927049683e-11,4.946318671235256e-12,1.1301255286336471e-14,1.0183746506953772e-17,7.693060267733913e-15,4.2284007224569196e-13,0.0002729885451483703,1.6629343074604206e-16,2.210933123447106e-25,6.788294041326684e-17,1.0301159020495624e-18
4.060420957032389e-08,0.6205083282070074,3.76,0.0,0.7651996126829179,0.9997269300640524,4.468824298731934e-11,0.0,2.6565455878503805e-10,1.1716625586841674e-06,1.1351373537031905e-06,4.923069283099662e-08,4.386205737305735e-13,4.0973307016765243e-14,3.29912858691246e-08,3.0579032806917906e-08,3.622042895241712e-09,4.0465770905504365e-09,4.6303376975234496e-08,2.2175143652918504e-09,3.4090936883792865e-10,7.936495667300941e-11,3.424227396277051e-11,9.168412173621238e-16,7.100741656492771e-17,9.293187757951556e-19,2.3642166049197953e-09,5.3036571703281506e-17,4.0816010420161597e-13,1.0814913311881238e-21,6.956431757149701e-11,5.317156307303897e-12,1.258794760758839e-14,1.1249790207785762e-17,8.26873351897805e-15,4.640465192782445e-13,0.0002729885440506366,1.7324136522535158e-16,2.5387585339880817e-25,7.578163077287587e-17,1.1562084565029839e-18
4.2044697773060286e-08,0.6205083329235562,3.76,0.0,0.7651995690781356,0.9997269258977004,5.091068157865737e-11,0.0,2.921977510692593e-10,1.2134008093056192e-06,1.1741595869218571e-06,5.124221047754886e-08,4.702999746077484e-13,4.242320621225521e-14,3.5288220725301146e-08,3.262381128281418e-08,3.842054634673071e-09,4.475866531184951e-09,4.795375347151956e-08,2.4099041758485585e-09,3.749219429078229e-10,8.481621750156803e-11,3.6821676358233945e-11,1.0533257645820198e-15,7.87087298688051e-17,1.0346046110580016e-18,2.448082875194309e-09,5.894614074958277e-17,4.2549960259908093e-13,1.2192544048212751e-21,7.453434449901097e-11,5.701434065546592e-12,1.3968264260197866e-14,1.238901583304559e-17,8.864780066576668e-15,5.081066248772541e-13,0.0002729885429157668,1.8024392920447293e-16,2.900980920635896e-25,8.429106361924466e-17,1.2929342126236527e-18
4.3485185975796684e-08,0.620508337643158,3.76,0.0,0.7651995254432278,0.9997269216445734,5.774323809075611e-11,0.0,3.203324458564801e-10,1.2551591740054343e-06,1.2130981222905766e-06,5.328357706171029e-08,5.030425591632553e-13,4.387057196804614e-14,3.7656556916298744e-08,3.4723954052569385e-08,4.071370226271708e-09,4.933314532481396e-09,4.960492357126786e-08,2.610335440830094e-09,4.1105196891744203e-10,9.04425658105576e-11,3.9505681877269807e-11,1.2046263726717442e-15,8.699716422613846e-17,1.1479142287384555e-18,2.5319486349485365e-09,6.529815435786334e-17,4.4308702745277104e-13,1.3688751311498028e-21,7.96721061135092e-11,6.09915733104001e-12,1.544542287313471e-14,1.3604436659407536e-17,9.48115957021255e-15,5.551589105417338e-13,0.0002729885417537821,1.87301014451374e-16,3.2998216652060016e-25,9.343801541395338e-17,1.4408450524277605e-18
4.492567417853308e-08,0.6205083423658937,3.76,0.0,0.7651994817770501,0.9997269173047482,6.522179761842573e-11,0.0,3.5009111770951073e-10,1.296938472657892e-06,1.2519531391746571e-06,5.53559348897338e-08,5.368442218050385e-13,4.531540874095657e-14,4.0095745173807546e-08,3.6878536058008535e-08,4.3102734308642425e-09,5.419667006216885e-09,5.125691210831171e-08,2.818734197177459e-09,4.493556841481997e-10,9.624477368276415e-11,4.2295856147991585e-11,1.3718148213994965e-15,9.590337318390719e-17,1.2696063357486602e-18,2.6158138841851974e-09,7.211185251643867e-17,4.609325312004759e-13,1.530939657611756e-21,8.49772392577043e-11,6.510331691982105e-12,1.70226341166778e-14,1.4899180439989878e-17,1.0117831769200328e-14,6.053457670976469e-13,0.0002729885405789442,1.9441251294785197e-16,3.7375637094868683e-25,1.0324986467256824e-16,1.600509177702103e-18
4.636616238126948e-08,0.6205083470918429,3.76,0.0,0.765199438078467,0.9997269128783269,7.338295886095673e-11,0.0,3.815052418389723e-10,1.3387395173178e-06,1.2907248165508503e-06,5.7460416913326616e-08,5.717008686595084e-13,4.6757721048439203e-14,4.260523946673305e-08,3.9086645105311064e-08,4.559045829195409e-09,5.9356573836978676e-09,5.2909743724773756e-08,3.03502182069968e-09,4.898887210646217e-10,1.022237570586745e-10,4.5193823421034497e-11,1.556007950546032e-15,1.054593511732016e-16,1.4000486341430254e-18,2.69967862290757e-09,7.94069390188232e-17,4.790461858767926e-13,1.706047850510737e-21,9.044938155495905e-11,6.934962938108734e-12,1.8703101717809613e-14,1.6276496119035844e-17,1.0774756482329732e-14,6.588133921180643e-13,0.0002729885393797154,2.0157831688920893e-16,4.21655172862232e-25,1.1375461379629197e-16,1.772511564592558e-18
4.780665058400588e-08,0.6205083518210835,3.76,0.0,0.7651993943463526,0.999726908365407,8.226401207469609e-11,0.0,4.1460531704315203e-10,1.3805631117752e-06,1.3294133330082445e-06,5.9598146278382046e-08,6.076084175686817e-13,4.8197513401896723e-14,4.518449698356669e-08,4.134738169058453e-08,4.817966834739804e-09,6.482006789354857e-09,5.456344287219771e-08,3.259115644963336e-09,5.327061115362257e-10,1.0838057153084413e-10,4.820126608946572e-11,1.7583687570576311e-15,1.1569849664082382e-16,1.5396181241519736e-18,2.7835428511195014e-09,8.720360280421879e-17,4.974379801250031e-13,1.8948138489048344e-21,9.608817140770101e-11,7.373057059119655e-12,2.0490022475585663e-14,1.7739760524819977e-17,1.145189360770941e-14,7.157117279633941e-13,0.0002729885381491649,2.087983186835431e-16,4.739192400860335e-25,1.2498091037680037e-16,1.9574544182444222e-18
4.9247138786742275e-08,0.6205083565536926,3.76,0.0,0.765199350579591,0.9997269037660685,9.190291753130642e-11,0.0,4.4942088811795645e-10,1.4224100511702325e-06,1.3680188667491607e-06,6.177023593431535e-08,6.445627980776974e-13,4.9634790263782706e-14,4.783297811484209e-08,4.365985882779141e-08,5.0873137064443435e-09,7.059424211985901e-09,5.621803381267324e-08,3.4909295176701312e-09,5.778622910312897e-10,1.1471640816303059e-10,5.131992418268994e-11,1.9801075191505922e-15,1.2665567644198795e-16,1.6887014023245825e-18,2.867406568825417e-09,9.552253988224953e-17,5.161178202909551e-13,2.0978666162149088e-21,1.0189324799584327e-10,7.824620243113825e-12,2.238658627647898e-14,1.9292485047260063e-17,1.2149203122610717e-14,7.761944004393788e-13,0.0002729885368978493,2.1607241095132406e-16,5.307954771806091e-25,1.369580679740013e-16,2.1559576272718867e-18
5.0687626989478673e-08,0.6205083612897454,3.76,0.0,0.7651993067770767,0.9997268990804012,1.0233828447033881e-10,0.0,4.859805677509022e-10,1.4642811216621779e-06,1.4065415955900415e-06,6.397778829799616e-08,6.82559951392247e-13,5.106955607870552e-14,5.0550146435685346e-08,4.6023201878999086e-08,5.367361561401657e-09,7.668606673679006e-09,5.787354061995454e-08,3.730374300538681e-09,6.254111027829737e-10,1.2123258934154918e-10,5.455159484474839e-11,2.2224829450465026e-15,1.3836729152574782e-16,1.8476949547458247e-18,2.951269776030334e-09,1.0438497584891208e-16,5.350955281161201e-13,2.315850488301906e-21,1.0786425127521224e-10,8.289658875033928e-12,2.4395976109699093e-14,2.0938322306191782e-17,1.286664508331163e-14,8.404186580713137e-13,0.00027298853562773335,2.2340048652520927e-16,5.92537071127338e-25,1.497160863670809e-16,2.3686592178400844e-18
5.212811519221507e-08,0.6205083660293162,3.76,0.0,0.7651992629377143,0.9997268943085043,1.1360935053497303e-10,0.0,5.243120579126641e-10,1.506177100147108e-06,1.4449816969623406e-06,6.622189496669323e-08,7.215958303357319e-13,5.250181530539222e-14,5.333546868845868e-08,4.8436548386923334e-08,5.65838338745463e-09,8.310239396443007e-09,5.952998718057282e-08,3.977358318283725e-09,6.754058019282129e-10,1.2793056466561862e-10,5.7898131799646984e-11,2.486803344080664e-15,1.5087134394343646e-16,2.017005445306189e-18,3.0351324727398626e-09,1.1381268900048656e-16,5.543808350986013e-13,2.549425716767421e-21,1.1400082197598256e-10,8.768179535120153e-12,2.6521368082485155e-14,2.268107281590095e-17,1.3604179624941281e-14,9.085453119927324e-13,0.0002729885343305616,2.307824384495421e-16,6.594035460844126e-25,1.63285671280222e-16,2.5962158071550234e-18
5.356860339495147e-08,0.6205083707724779,3.76,0.0,0.7651992190604207,0.9997268894504671,1.2575596167983953e-10,0.0,5.644421707594192e-10,1.5480987540191054e-06,1.4833393479134087e-06,6.850363647496856e-08,7.616663993244218e-13,5.3931572404648534e-14,5.618841476549314e-08,5.089904790973424e-08,5.960650055732427e-09,8.984995966577565e-09,6.118739719494282e-08,4.231787761767342e-09,7.278990596198007e-10,1.3481190688257413e-10,6.136144480189298e-11,2.774427818012045e-15,1.642075052098153e-16,2.1970499990173788e-18,3.1189946589602285e-09,1.238280340521926e-16,5.739833777817796e-13,2.799269006516235e-21,1.203026016011179e-10,9.260188997373092e-12,2.8765931435373003e-14,2.4524691651219687e-17,1.436176696132474e-14,9.807386764458977e-13,0.0002729885330074141,2.3821815997975116e-16,7.31660827032564e-25,1.7769825358567283e-16,2.8393030561752273e-18
5.500909159768787e-08,0.6205083755193017,3.76,0.0,0.7651991751441222,0.9997268845063756,1.388185525400242e-10,0.0,6.063968490588122e-10,1.5900468409705667e-06,1.5216147251073772e-06,7.082408209102315e-08,8.027676343465483e-13,5.535883181785283e-14,5.910845769190817e-08,5.340986185809398e-08,6.2744303331184335e-09,9.69353849681356e-09,6.284579417846317e-08,4.493567049833496e-09,7.829429671120903e-10,1.418783078728935e-10,6.494349907248803e-11,3.086767470455708e-15,1.7841718604592626e-16,2.3882564803817075e-18,3.2028563346982744e-09,1.3445396646842195e-16,5.939126958755335e-13,3.0660740469610406e-21,1.2676923242481873e-10,9.765694228025829e-12,3.113282855743581e-14,2.6473295120151975e-17,1.5139367384827847e-14,1.05716650989069e-12,0.0002729885316640549,2.4570754458205257e-16,8.095813121397585e-25,1.929860079879606e-16,3.0986161213767363e-18
5.6449579800424265e-08,0.6205083802698582,3.76,0.0,0.7651991311877573,0.9997268794763238,1.5283812725069745e-10,0.0,6.50201186151793e-10,1.6320221088276125e-06,1.5598080048260372e-06,7.318428964849224e-08,8.448955229315512e-13,5.67835979697922e-14,6.209507360851967e-08,5.5968163334395106e-08,6.599990894650476e-09,1.0436517786254619e-08,6.45052014626108e-08,4.7625991538426045e-09,8.405890398206954e-10,1.4913157468920257e-10,6.864631472388082e-11,3.4252866324427716e-15,1.935436075313544e-16,2.591063766831984e-18,3.2867174999614786e-09,1.4571406741125772e-16,6.141782316131965e-13,3.3505520364427173e-21,1.3340035749097713e-10,1.028470238402502e-11,3.362521500149826e-14,2.853116744757303e-17,1.5936941266202414e-14,1.1379999567181961e-12,0.00027298853029802305,2.532504859331389e-16,8.9344395368901e-25,2.0918187119377183e-16,3.374870105415921e-18
5.933055620589706e-08,0.6205083897824442,3.76,0.0,0.765199043150639,0.9997268691587038,1.8391498133538166e-10,0.0,7.434550784581943e-10,1.7160571285310887e-06,1.63594897505817e-06,7.80281640303682e-08,9.322152684083982e-13,5.962566817644223e-14,6.826594445237787e-08,6.122397879502624e-08,7.287509184837534e-09,1.2028334210145331e-08,6.782713934559658e-08,5.32202809728892e-09,9.638908874707763e-10,1.6420648666480286e-10,7.642258156023011e-11,4.186994431847633e-15,2.2672904922114586e-16,3.03329292361201e-18,3.454438299096499e-09,1.7023438367266637e-16,6.557552283436598e-13,3.975462277657746e-21,1.4715466636548264e-10,1.136325704438956e-11,3.8999043976709525e-14,3.29927354199516e-17,1.759185127657754e-14,1.3135848537301384e-12,0.00027298852749781387,2.6849661463750495e-16,1.0801448510880619e-24,2.444335850553098e-16,3.9811636631877714e-18
6.192343497082258e-08,0.6205083983572168,3.76,0.0,0.7651989637697905,0.999726859579791,2.155793953883049e-10,0.0,8.339444395367425e-10,1.7917889010399226e-06,1.7041968355633216e-06,8.2534010669024e-08,1.014274176574052e-12,6.217504870593154e-14,7.404221567581136e-08,6.610855843976557e-08,7.949197107062505e-09,1.358504541587368e-08,7.082056900247144e-08,5.849325387024265e-09,1.0842671101676488e-09,1.7843333837765246e-10,8.385559455291625e-11,4.977889448390868e-15,2.6020445957560916e-16,3.475611605671823e-18,3.6053852725824292e-09,1.947218202622876e-16,6.944170663849466e-13,4.605834324526256e-21,1.6009254938277664e-10,1.2380211893450049e-11,4.429618060991222e-14,3.74285007641386e-17,1.9149183550668988e-14,1.4884626779376579e-12,0.00027298852488763,2.824002322087433e-16,1.2714338194159812e-24,2.79612495404222e-16,4.592363961945106e-18
6.45163137357481e-08,0.6205084069451204,3.76,0.0,0.7651988842431429,0.999726849723793,2.5100622699188326e-10,0.0,9.307801392841612e-10,1.867619907668236e-06,1.7721814244004961e-06,8.718460322724048e-08,1.0995975645176998e-12,6.47164196333575e-14,8.002617694606871e-08,7.113465560134116e-08,8.653106167865018e-09,1.5262952306312836e-08,7.381762659270076e-08,6.398574368538e-09,1.2138496206837445e-09,1.9329859668410909e-10,9.171373788631796e-11,5.8789444408115746e-15,2.9741286213545284e-16,3.962873540563094e-18,3.756330592276321e-09,2.2166206768779439e-16,7.343104887734791e-13,5.305381400403927e-21,1.7355787738146217e-10,1.344103608346219e-11,5.00486669520319e-14,4.2293310811159995e-17,2.077061708057386e-14,1.6804250478893611e-12,0.0002729885222012718,2.9647572967595164e-16,1.4866235310286703e-24,3.182825511077611e-16,5.270533124800716e-18
6.710919250067361e-08,0.6205084155465218,3.76,0.0,0.7651988045649243,0.9997268395912343,2.9045283265416446e-10,0.0,1.0340802792244808e-09,1.9435541413143656e-06,1.8399037559355512e-06,9.198568549939502e-08,1.188162444806717e-12,6.724980651062539e-14,8.621488355475975e-08,7.629785015800728e-08,9.400717588191195e-09,1.706546156093882e-08,7.681844167721685e-08,6.969188808644118e-09,1.3529185613620911e-09,2.0881646506519298e-10,1.0001069968542173e-10,6.90078984039712e-15,3.386816967990382e-16,4.498070733852727e-18,3.907274258246263e-09,2.512187953591555e-16,7.754868694608231e-13,6.078950669836066e-21,1.8754859622305753e-10,1.454577805271497e-11,5.6274660994743564e-14,4.761911093471439e-17,2.2455923562535984e-14,1.89058504305074e-12,0.00027298851945031116,3.107224945127659e-16,1.7275914985988685e-24,3.6066560328284146e-16,6.0206217282275815e-18
6.970207126559912e-08,0.6205084241617753,3.76,0.0,0.7651987247294865,0.9997268291826668,3.341811628385988e-10,0.0,1.1439554874768555e-09,2.0195954869191697e-06,1.907364840590129e-06,9.694287667671119e-08,1.279945948792037e-12,6.977523480171625e-14,9.260542216802275e-08,8.159383263066899e-08,1.019349159575764e-08,1.8995873120977434e-08,7.982314197147194e-08,7.560583691966351e-09,1.5017483448094123e-09,2.250020619368364e-10,1.0876069667215698e-10,8.054716202419922e-15,3.843636015291637e-16,5.084330936584181e-18,4.058216270568003e-09,2.835644534063942e-16,8.179964902732675e-13,6.931612255436025e-21,2.0206265972799265e-10,1.5694488123451833e-11,6.299225016988747e-14,5.344015020518991e-17,2.4204875503415575e-14,2.120086842852647e-12,0.0002729885166201834,3.251399163683114e-16,1.996293319438326e-24,4.069927792855966e-16,6.847825157175666e-18
7.229495003052464e-08,0.6205084327912245,3.76,0.0,0.7651986447313037,0.9997268184986308,3.8245746767036977e-10,0.0,1.2605092265422602e-09,2.0957477218854958e-06,1.9745656848578866e-06,1.0206167174633867e-07,1.3749253260563882e-12,7.229272989416833e-14,9.919491051843975e-08,8.701840149346484e-08,1.1032867648185652e-08,2.10573828636417e-08,8.283185336512609e-08,8.172177475708222e-09,1.6606077264542214e-09,2.418713569867126e-10,1.1797846276259504e-10,9.352698618094848e-15,4.34838014487654e-16,5.724922009295394e-18,4.209156629325227e-09,3.1888085376331293e-16,8.618885420244132e-13,7.868667800721264e-21,2.1709802964751546e-10,1.6887218474663732e-11,7.021945163230047e-14,5.979311221715401e-17,2.601724621781349e-14,2.3701047242278855e-12,0.00027298851370790087,3.3972738705906884e-16,2.2947655429393563e-24,4.575047441502337e-16,7.75759182714568e-18
7.488782879545015e-08,0.6205084414352008,3.76,0.0,0.7651985645649725,0.9997268075396518,4.355520149273478e-10,0.0,1.3838380886877208e-09,2.1720145168725268e-06,2.0415072913206487e-06,1.0734744227319457e-07,1.4730779438718381e-12,7.480231709371901e-14,1.0598049709992056e-07,9.256746055032002e-08,1.1920264653920994e-08,2.325308521046162e-08,8.584469994153905e-08,8.803393903628827e-09,1.8297598763020795e-09,2.5944110996431896e-10,1.2767923771390137e-10,1.0807421118904875e-14,4.905128314243565e-16,6.423256131135372e-18,4.3600953346098395e-09,3.5735977438885456e-16,9.072111264289147e-13,8.895658750136082e-21,2.3265267563581656e-10,1.8124023115177656e-11,7.797421254167295e-14,6.671724712142519e-17,2.7892809825205094e-14,2.641842078500937e-12,0.0002729885107276815,3.54484300560992e-16,2.6251287916083824e-24,5.124519465718177e-16,8.755631327367004e-18
7.748070756037566e-08,0.6205084500940256,3.76,0.0,0.7651984842252099,0.9997267963062751,4.937388195758013e-10,0.0,1.5140320796955011e-09,2.248399436893159e-06,2.1081906586644683e-06,1.128054374920636e-07,1.5743812866602995e-12,7.730402161756089e-14,1.1295936086546238e-07,9.823701637446182e-08,1.285708119100906e-08,2.5585975672713676e-08,8.886180399707158e-08,9.45366345409673e-09,2.009462449917044e-09,2.7772881185570014e-10,1.3787875584375887e-10,1.2432300994809555e-14,5.518261179332933e-16,7.182893862064804e-18,4.5110323865222585e-09,3.9920358637272556e-16,9.540112619931029e-13,1.0018374356688576e-20,2.487245752223646e-10,1.9404957857031326e-11,8.62744103434439e-14,7.425450490190509e-17,2.9831341247083405e-14,2.93653044686218e-12,0.00027298850767452264,3.694100530022369e-16,2.9895911248543777e-24,5.720948503205904e-16,9.847922483417338e-18
8.007358632530118e-08,0.6205084587680088,3.76,0.0,0.7651984037068535,0.9997267847990517,5.572953847041031e-10,0.0,1.651174891142348e-09,2.324905942668807e-06,2.1746167816956183e-06,1.1844078566414001e-07,1.6788129554518009e-12,7.979786859903976e-14,1.2012871092782645e-07,1.0402317581095027e-07,1.3844695723695702e-08,2.8058953333897832e-08,9.188328606019442e-08,1.012242446775422e-08,2.199967658621659e-09,2.967526284790754e-10,1.485932348449977e-10,1.4241512971844018e-14,6.192478779776942e-16,8.007548057684688e-18,4.6619677851717266e-09,4.446259045204172e-16,1.0023348948468621e-12,1.1242859413974032e-20,2.653117137844536e-10,2.073008028913785e-11,9.513785304870874e-14,8.244966988755334e-17,3.183261620411263e-14,3.2554285746079632e-12,0.0002729885045390283,3.8450404265539076e-16,3.390451647303315e-24,6.367041511255317e-16,1.1040721333084368e-17
8.266646509022669e-08,0.6205084674574503,3.76,0.0,0.765198323004859,0.9997267730185145,6.26502453189034e-10,0.0,1.7953441619012815e-09,2.401537392171142e-06,2.240786651356493e-06,1.2425849562690726e-07,1.7863506673452574e-12,8.228388309205717e-14,1.2748578626306585e-07,1.0992214353964436e-07,1.4884466816907273e-08,3.0674823271840224e-08,9.490926491040892e-08,1.0809124027880368e-08,2.4015223389386713e-09,3.1653134644882363e-10,1.598393647248264e-10,1.6250013180056386e-14,6.932818783822233e-16,8.901087643165326e-18,4.81290153067663e-09,4.938522612598816e-16,1.0522269119183516e-12,1.2575421720431197e-20,2.8241208451995606e-10,2.209944975123313e-11,1.0458227951314663e-13,9.135049648386962e-17,3.3896411213291746e-14,3.599821483546978e-12,0.0002729885013312649,3.9976566992948873e-16,3.8301043533064804e-24,7.065609797634092e-16,1.2340569012297562e-17
8.52593438551522e-08,0.6205084761626396,3.76,0.0,0.7651982421142989,0.9997267609652037,7.016437696414601e-10,0.0,1.946611729337515e-09,2.478297042302154e-06,2.306701254741438e-06,1.3026345848833496e-07,1.896972254974644e-12,8.476209006805517e-14,1.3502785541688014e-07,1.1593021969704542e-07,1.5977733348631638e-08,3.343629892197994e-08,9.79398575969817e-08,1.1513218643613652e-08,2.6143680212851837e-09,3.3708432147121056e-10,1.7163429689003264e-10,1.8473562853652527e-14,7.744675294227678e-16,9.86754124989738e-18,4.963833623164822e-09,5.471208039442223e-16,1.103731154506212e-12,1.4022639281124704e-20,3.000236884202758e-10,2.3513127308102887e-11,1.146253597149623e-13,1.0100784607263443e-16,3.602250358512736e-14,3.971019562277817e-12,0.0002729884980543732,4.151943373627111e-16,4.3110422036221704e-24,7.81957091802939e-16,1.3754299546790311e-17
8.785222262007772e-08,0.6205084848838565,3.76,0.0,0.7651981610303598,0.9997267486396748,7.830058521902254e-10,0.0,2.1050438706514743e-09,2.5551880506789466e-06,2.3723615751124957e-06,1.3646044943143118e-07,2.010655665977094e-12,8.723251441405943e-14,1.427522162137629e-07,1.220437975554093e-07,1.7125814720226187e-08,3.634600438344812e-08,1.0097517945749575e-07,1.2234174771233926e-08,2.8387409979305074e-09,3.5843142891255723e-10,1.839956333894786e-10,2.0928751711566537e-14,8.633818214470251e-16,1.0911100719077527e-17,5.114764062773971e-09,6.046830155532261e-16,1.1568904325577354e-12,1.5591367254388154e-20,3.1814453424350123e-10,2.4971175724085967e-11,1.252846950318413e-13,1.1147582501661373e-16,3.8210671420816595e-14,4.370357673991886e-12,0.0002729884946980488,4.3078944961496823e-16,4.8358614302663606e-24,8.631950445003295e-16,1.528904754634059e-17
9.044510138500323e-08,0.6205084936213712,3.76,0.0,0.7651980797483429,0.9997267360424708,8.708777737680598e-10,0.0,2.2707015347121022e-09,2.632213477501665e-06,2.437768591915074e-06,1.4285412960727229e-07,2.127378962461422e-12,8.969518093543363e-14,1.506561954689253e-07,1.2825936125798625e-07,1.8330011064665258e-08,3.940647666907957e-08,1.0401534413621847e-07,1.29714691962403e-08,3.0748723902233944e-09,3.80593016586613e-10,1.9694141632031702e-10,2.363302097496873e-14,9.606413175648906e-16,1.2036124475226825e-17,5.26569284965191e-09,6.668044588701572e-16,1.2117465404761383e-12,1.7288744648946966e-20,3.367726384877486e-10,2.6473659437851913e-11,1.365778185169108e-13,1.2281192368341703e-16,4.0460693609440235e-14,4.799194281585852e-12,0.0002729884912655647,4.4655041345997465e-16,5.4072660676006884e-24,9.505883612157564e-16,1.695225579824176e-17
